StdEsReturn,AveragePolicySurr,MinEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAction,AverageAbsY,QFunRegParamNorm,StdReturn,PolicyRegParamNorm,AverageEsReturn,MaxReturn,AverageQLoss,Iteration,AverageY,AverageReturn,MaxEsReturn,Epoch,MinReturn,AverageQ,AverageAbsQYDiff
133.269506978,-1.68852,626.865812453,1.68053,167.602552679,0.999826,1.68024595081,108.644,457.796291955,131.685,760.135319431,2286.34844033,0.00691436,1955,1.67905110633,1207.03375313,893.404826409,1955,679.990382334,1.67908,0.0364013159903
97.6913174215,-1.6897,529.574178196,1.68197,160.17649753,0.999857,1.68175527313,108.661,700.957635844,131.712,629.898283093,2663.2975637,0.00736004,1956,1.68100897637,1266.69013116,765.062182673,1956,326.90489732,1.68094,0.036734056928
186.489130031,-1.69142,208.100708419,1.68373,158.063773139,0.999863,1.68336618899,108.709,471.704100034,131.718,400.448145475,2221.05285083,0.00689149,1957,1.68233889371,938.45260375,601.483194582,1957,567.627536498,1.68231,0.0356966302062
120.084183229,-1.69317,492.813663364,1.68521,164.077278816,0.999827,1.68495520495,108.73,473.720072003,131.739,617.274111687,2085.13768055,0.0060529,1958,1.68383147715,1219.92772346,779.566887261,1958,470.316143563,1.68386,0.0354352311297
216.878001393,-1.69734,135.242520743,1.68918,160.904934877,0.999645,1.68889990091,108.728,394.880752658,131.786,492.50189695,2176.11409221,0.00676226,1959,1.68768688307,914.850180375,720.65043797,1959,315.557577322,1.6877,0.0365573383233
214.593314375,-1.69403,139.788038295,1.6868,163.244846589,0.999783,1.68645444597,108.751,508.297591659,131.801,382.64773746,1968.5105893,0.00695695,1960,1.68541371992,1244.3510489,667.246018444,1960,433.52568216,1.68538,0.0367862825972
281.535429423,-1.69272,123.344435753,1.68603,165.959511516,0.999784,1.68585745932,108.766,633.700787728,131.802,474.389932115,2530.17748789,0.00697048,1961,1.68447258077,1681.09483458,812.604387657,1961,600.807174162,1.68436,0.0362619218788
81.6799682767,-1.68936,395.30251877,1.68246,160.421597795,0.999759,1.68212549567,108.794,534.436762932,131.837,502.195871041,2312.00498921,0.00810975,1962,1.68074147113,1536.23713073,593.560672878,1962,346.047549882,1.68081,0.0375691214501
55.7925234118,-1.69589,723.888664288,1.68968,154.549948614,0.999752,1.68943009321,108.82,369.582425192,131.885,779.6811877,2093.09620694,0.00591928,1963,1.68800770174,1716.89457148,835.473711112,1963,848.640479905,1.68796,0.0357670288929
332.03835187,-1.69017,352.081775184,1.68396,152.907011722,0.99988,1.68361129351,108.861,552.348300018,131.951,571.527567,2064.91560133,0.00649639,1964,1.68222936414,1067.58234973,1231.57975815,1964,422.139120854,1.68232,0.0363785332256
505.774072896,-1.69376,34.8045881898,1.6879,155.411616875,0.999691,1.68758449357,108.866,370.528640324,131.941,560.607230653,1918.50392496,0.00629888,1965,1.68617181105,921.340685809,1243.46069809,1965,423.527982478,1.68615,0.0363908038716
254.041593988,-1.69579,144.213338581,1.68846,164.063125482,0.999785,1.68810475079,108.885,622.960409498,132.004,493.168730804,2264.26837474,0.00742543,1966,1.68719367589,1404.0191883,741.661951593,1966,486.70898861,1.68721,0.036843414785
143.05006253,-1.70271,676.832464725,1.69571,158.077411724,0.999736,1.69526610843,108.886,452.568088647,131.979,874.403644118,2109.41090049,0.00561809,1967,1.69415871359,1344.04271096,1010.8615365,1967,442.816863264,1.69418,0.03523497751
272.027504233,-1.6998,29.3710356282,1.69252,155.063617902,0.999813,1.69231114758,108.898,447.679095915,131.966,381.368146359,2263.5905695,0.00687263,1968,1.69108438798,1179.56981169,781.387615246,1968,770.324868092,1.69107,0.0366573137866
403.20904913,-1.69294,66.5691095829,1.68566,158.89558719,0.999895,1.68539941316,108.9,607.502006786,132.023,510.855698319,2470.68639108,0.00852856,1969,1.68449168175,1416.91751207,1095.05603817,1969,639.777900264,1.6845,0.0387113045227
205.235694607,-1.70239,62.4876035168,1.69526,156.908705925,0.999799,1.69518433778,108.91,575.319117859,132.017,299.317305663,2433.94176294,0.00707772,1970,1.69414667107,1422.88697615,534.050280208,1970,624.122004672,1.69408,0.0359788454952
300.623894024,-1.69942,0.0320168173258,1.69173,165.092229404,0.999909,1.69122344389,108.929,214.089475049,131.972,544.356236602,1287.68493968,0.0065198,1971,1.69001123615,690.527992938,853.973402567,1971,433.614351976,1.6901,0.0356837768401
203.358614528,-1.69594,109.436835645,1.68824,165.574281834,0.999748,1.6879832105,108.92,128.864182938,131.982,456.109996325,943.65582469,0.00628191,1972,1.68667815546,681.172156983,703.699998549,1972,478.60220302,1.68661,0.0351333587615
257.783100584,-1.69986,17.9917514,1.69261,165.82845997,0.999703,1.6923461182,108.926,189.111817475,131.994,316.980688519,1376.69618506,0.00718104,1973,1.6911148172,789.80107515,591.753651074,1973,426.094164482,1.69116,0.0367784930628
251.254261695,-1.69934,188.686577501,1.69145,174.778319691,0.999863,1.69128280932,108.937,239.140031548,132.086,465.066135928,1512.70225297,0.0068444,1974,1.68988434218,881.299821103,773.86095785,1974,551.951079138,1.68987,0.0364172556616
223.992932437,-1.70559,203.070261807,1.69753,144.187946064,0.99964,1.69724154692,108.954,83.6821380996,132.115,544.19088018,783.86938749,0.00685887,1975,1.69608972742,579.455596878,823.976340831,1975,451.905986023,1.69598,0.0367097926739
135.219409522,-1.70051,412.806989576,1.69306,158.137253702,0.999833,1.69273077369,108.979,255.719748856,132.193,552.864693009,1432.3481652,0.00746075,1976,1.69113353592,849.620963862,735.651306538,1976,500.751225743,1.69119,0.0361345702652
239.947625787,-1.7025,263.338042042,1.69445,149.558465041,0.999739,1.69399508526,109.018,371.233879274,132.228,476.679959664,1901.99026259,0.00682116,1977,1.69307860333,1089.91943499,880.963758312,1977,540.370746844,1.6931,0.0358533158997
242.618460465,-1.69619,179.826831579,1.68845,150.420827457,0.999745,1.68826847362,109.041,443.025195098,132.274,522.940809508,2158.01179911,0.00687655,1978,1.68715662326,1419.29790406,694.915709929,1978,795.459087851,1.68706,0.0358365720721
125.685232206,-1.69957,262.912539205,1.69171,157.4724936,0.999837,1.69137457958,109.038,420.331674831,132.298,431.087618093,2503.6301927,0.00691098,1979,1.69064472885,1229.63626719,611.219024735,1979,565.150897008,1.69063,0.0361614936836
251.047536092,-1.69688,311.526695752,1.68894,114.790460545,0.999644,1.68843656593,109.032,175.298597187,132.359,659.489737483,922.015612889,0.00694121,1980,1.68759534821,536.861994141,894.533433704,1980,350.879674953,1.68767,0.0358715873656
96.4538472273,-1.70079,317.783693367,1.69251,159.807965435,0.999765,1.69228257407,109.058,195.131327309,132.181,441.589249227,1232.9451048,0.00599077,1981,1.69157598247,780.861096229,553.081897303,1981,531.822012555,1.69152,0.0350820883431
310.739633493,-1.70244,22.4275631912,1.69418,156.742261348,0.999808,1.69383730073,109.076,438.052737273,132.257,317.868324576,2114.17353818,0.00699588,1982,1.69309017073,1027.45813272,834.849043494,1982,587.355717498,1.69313,0.0361713723813
248.808399813,-1.70422,1.54852574369,1.69635,160.331831291,0.999773,1.69609822063,109.066,208.778845565,132.26,295.786216372,1616.33504262,0.00822345,1983,1.69529543712,775.000541749,655.310272679,1983,486.47812732,1.69519,0.0366071560101
361.238526388,-1.70412,8.95003004566,1.69607,140.337527785,0.99981,1.69580693097,109.069,253.756190642,132.335,429.430731024,1689.07432554,0.00543866,1984,1.69518777539,1009.67240284,878.008919139,1984,545.331225951,1.69515,0.0338389680337
495.940520342,-1.70742,55.1223626437,1.69889,107.856862614,0.999467,1.69848296882,109.095,420.618262385,132.392,515.671508017,1803.29670319,0.00755858,1985,1.69776654013,1012.62044623,1204.04690268,1985,241.345093309,1.69784,0.0363604486617
197.331283212,-1.70547,295.853987602,1.69796,101.925917034,0.99978,1.69768146432,109.082,257.282881076,132.499,565.042232346,1275.72868786,0.00645157,1986,1.69714881905,431.097957213,763.375821847,1986,94.0668587686,1.69708,0.0349102746532
200.44172238,-1.70912,99.0916327741,1.702,101.987634627,0.99966,1.70158408783,109.094,505.242117735,132.483,356.612312183,1897.67207458,0.00663334,1987,1.70094762683,1029.46908482,587.976993236,1987,175.887628709,1.70094,0.0349225499573
178.572635933,-1.71057,276.815332783,1.70324,144.853345683,0.999789,1.70288056932,109.116,301.945073997,132.456,514.797919125,1537.6522159,0.00646609,1988,1.70220113264,727.422480114,706.970466074,1988,374.949217201,1.70223,0.0351413434251
409.112009188,-1.70913,31.5905019229,1.70172,162.477272572,0.999829,1.70152027996,109.084,390.124336262,132.422,454.858327453,2086.9166353,0.00707464,1989,1.70072075608,1036.95015119,1096.10299768,1989,491.069440751,1.70076,0.0357294348613
330.861027379,-1.71274,84.8484749207,1.70478,155.025683711,0.999816,1.70464002198,109.1,204.353978511,132.387,495.350932467,1552.30831805,0.00648806,1990,1.703934999,698.825627247,909.183735684,1990,310.975748172,1.70382,0.0352791297256
292.009523961,-1.7118,41.3584751354,1.70392,149.987809897,0.999745,1.70358951938,109.113,661.820609746,132.458,520.507267733,2339.0665334,0.00666403,1991,1.70284327672,903.870872878,811.361347282,1991,314.026181865,1.70281,0.0352365003407
0.0,-1.71253,139.010911561,1.70471,145.038988857,0.999856,1.70442083929,109.135,337.162083974,132.461,139.010911561,1269.47691114,0.00737147,1992,1.70376874244,601.974438449,139.010911561,1992,223.274569688,1.70386,0.0358745734239
706.093989691,-1.71012,156.311519926,1.70179,160.783039689,0.999732,1.7015809928,109.134,467.786415961,132.507,608.238831343,1786.87604505,0.00774328,1993,1.7008607796,869.816454508,2172.59485634,1993,361.80340707,1.70078,0.0362638722991
388.292668047,-1.71495,8.03309993051,1.70654,146.09512191,0.999743,1.70634097135,109.145,387.31996389,132.535,311.564953042,1409.31770045,0.00698284,1994,1.70567489873,829.717008411,969.724408035,1994,45.0444526505,1.70566,0.0357230814278
171.355014521,-1.71422,254.867563229,1.70711,157.977911718,0.999697,1.70687491965,109.137,459.793165425,132.544,511.647636831,2490.82827485,0.00730925,1995,1.70621153891,977.357279122,706.770295095,1995,574.32454859,1.70607,0.0358810832785
339.74892783,-1.70658,233.256290105,1.69918,161.256033671,0.99983,1.69870092454,109.165,380.007762566,132.563,573.005217935,1920.71582493,0.00681164,1996,1.69795227557,865.143334468,912.754145765,1996,514.440471831,1.69806,0.035716035254
346.757560052,-1.71067,231.79866569,1.70254,167.542358841,0.999671,1.70217959562,109.178,245.323309017,132.546,625.127798839,1428.67033238,0.00740352,1997,1.70174229184,767.285048252,1181.81754137,1997,398.119914855,1.70169,0.0369831919178
262.629695701,-1.70858,19.5384819862,1.70166,154.307411167,0.999691,1.7011802536,109.177,312.907010898,132.651,440.170422637,1584.60509856,0.00659309,1998,1.70040907696,775.875649725,711.056131027,1998,255.289414492,1.70043,0.0358098552304
130.655828541,-1.70946,274.722446468,1.70191,136.011738102,0.999648,1.70148892365,109.178,533.182675383,132.662,452.004060226,1927.47646856,0.00733423,1999,1.70074569879,813.742363598,643.675449183,1999,87.8748773304,1.70085,0.0360502674797
261.826902416,-1.71446,-1.20694621406,1.70731,135.735113872,0.999669,1.70689192331,109.185,255.857885424,132.652,273.835901003,1355.49140526,0.00586668,2000,1.70620397882,530.097583138,752.460605656,2000,181.281305398,1.70625,0.0345443516815
192.491662147,-1.71045,70.3231959879,1.70336,117.206134248,0.999655,1.70315378371,109.21,357.550965697,132.734,286.735188605,1519.29421961,0.00688879,2001,1.70235913911,546.630635509,664.330711748,2001,147.641779612,1.70227,0.0359162611095
206.071252743,-1.71361,133.226873457,1.70589,116.663281743,0.999734,1.70558768265,109.24,287.183441433,132.75,483.716148903,1261.2164588,0.00660516,2002,1.70491383448,499.620847542,645.616796985,2002,141.033637802,1.70493,0.0353252516049
343.845288174,-1.71506,51.5769684223,1.70758,119.842081569,0.999898,1.70721788093,109.262,673.014608872,132.769,513.441036786,2249.29416805,0.00756964,2003,1.70648923268,821.51466715,876.11357372,2003,141.90812862,1.70656,0.0360219643647
321.439509485,-1.70866,225.404749678,1.70257,155.971145659,0.999907,1.70223250769,109.283,565.137053633,132.815,514.130383133,2390.84355729,0.00736507,2004,1.70166944868,1764.01365681,1017.47450426,2004,697.521476942,1.70156,0.036574709371
513.937527182,-1.7101,74.859409513,1.70377,149.1586378,0.999829,1.70356564601,109.283,793.130131791,132.834,588.796936695,2321.90221993,0.00801576,2005,1.7025548903,1379.33134519,1102.73446388,2005,432.556372662,1.70258,0.0368277667155
354.111361082,-1.70694,470.721703423,1.70068,160.458368613,0.99972,1.70037385203,109.281,296.015736274,132.83,824.833064505,2157.68260641,0.00691688,2006,1.69954025787,836.973687583,1178.94442559,2006,577.304494236,1.69957,0.0351957185345
186.650593178,-1.70337,417.534051166,1.69673,148.128797203,0.999727,1.69648489827,109.281,465.956170153,132.896,591.742597297,2169.87991679,0.00733314,2007,1.69564212621,1431.97388105,893.085217482,2007,778.913776901,1.69574,0.0356401582993
242.771242479,-1.70842,5.54633079768,1.70185,149.011646959,0.999736,1.70152327161,109.314,706.375733095,132.884,374.031348154,2576.78064923,0.00632683,2008,1.70089310506,1378.47179701,745.677728247,2008,517.636994731,1.70093,0.0349206635844
389.405651476,-1.70297,39.8985131101,1.69629,150.707910294,0.999787,1.69574502963,109.31,576.996486037,132.919,492.907457128,2680.50444741,0.00700311,2009,1.6948847025,1054.53455326,1114.82488963,2009,421.951866972,1.69488,0.0360328285414
595.430705878,-1.70587,73.4216765598,1.69955,135.144447284,0.999768,1.69918220332,109.338,483.912092145,132.947,662.343176108,2165.24642859,0.0060508,2010,1.69823388763,987.665896095,1478.03821944,2010,495.46669127,1.69819,0.0351026185275
226.825059596,-1.7097,2.89333057602,1.70327,145.250238022,0.999833,1.70284570369,109.351,454.984023887,132.969,245.239752736,1948.02221737,0.00638144,2011,1.70197567997,1039.96888487,659.66599381,2011,337.303846667,1.70199,0.0349524944021
330.182448834,-1.70533,209.909138732,1.69839,144.919831036,0.999736,1.69789833571,109.39,446.643216936,132.977,609.98159824,2361.63045914,0.00784568,2012,1.69729068083,934.102509256,1018.55366337,2012,503.442867071,1.69741,0.0361641280706
283.518277362,-1.70554,319.395830665,1.69857,150.417625614,0.999851,1.69820119543,109.411,417.642977595,133.044,719.882896025,2159.96405864,0.00766226,2013,1.6974497881,1138.12148204,936.904487514,2013,613.420926279,1.69739,0.0361470653831
202.745470426,-1.70474,3.19254033283,1.69766,130.257444457,0.999829,1.69744313792,109.41,402.386175333,133.143,160.183842015,1741.13270486,0.00772185,2014,1.69645403097,657.436806264,589.13557297,2014,46.1260926518,1.69637,0.036359313956
175.689381922,-1.70153,1.18362264577,1.69502,139.914705958,0.999758,1.6945151699,109.42,347.411103225,133.072,104.617732462,1794.96129847,0.0069984,2015,1.69329652725,901.141757031,521.892824569,2015,238.606230991,1.69341,0.0360801351872
261.076110597,-1.70673,4.04582755875,1.6992,139.839215295,0.999893,1.69879047433,109.435,609.961739749,133.119,279.368560792,2526.34917041,0.00793647,2016,1.69785318061,1372.64028717,664.139526003,2016,623.781369293,1.69786,0.0365853869656
354.030736347,-1.706,87.4575050845,1.69741,149.222833014,0.999798,1.69715444375,109.435,456.809738917,133.182,587.429642124,2588.90097453,0.00620775,2017,1.69631182734,936.360079981,860.383950805,2017,520.012212162,1.69623,0.0349477965125
319.11970747,-1.7102,6.17962921201,1.70156,135.199882902,0.999863,1.70105469464,109.46,389.963474522,133.225,363.828558086,1983.55072768,0.00571409,2018,1.700350473,836.109073302,863.350806145,2018,425.142532008,1.7004,0.0343260624991
185.064286819,-1.71581,642.930822602,1.7072,131.617755274,0.999878,1.70691376948,109.451,453.487355015,133.21,827.99510942,2047.25374623,0.00782352,2019,1.70633648465,707.686734934,1013.05939624,2019,283.707699801,1.70624,0.0363593653159
317.265698469,-1.71986,129.168543485,1.71129,128.912902189,0.999819,1.7107565011,109.487,471.636417134,133.252,650.372307782,2015.67921304,0.00771615,2020,1.71009092584,625.164660485,982.394648857,2020,315.155973384,1.71014,0.0369120915366
164.912294786,-1.71508,66.1000389706,1.70716,125.413695972,0.999903,1.70694929372,109.489,15.0773586335,133.27,250.771326129,452.396907073,0.00683679,2021,1.706472093,403.424939885,466.462084039,2021,381.61751178,1.70648,0.0350240626064
289.162716947,-1.71815,283.242494793,1.70936,123.646874821,0.999785,1.70924205667,109.505,458.781357344,133.35,558.482278007,1770.65553986,0.0066916,2022,1.70859022075,585.77687449,958.027562828,2022,298.985931997,1.70849,0.0345938641907
177.589133783,-1.71605,464.25378327,1.70744,127.164401213,0.999849,1.70689105522,109.52,488.432280652,133.37,641.842917053,1949.46749396,0.00649865,2023,1.70602967796,660.408071472,819.432050836,2023,321.449163258,1.70608,0.0355460058404
442.59995397,-1.72178,2.3044521544,1.71371,123.155773541,0.999834,1.71341597301,109.547,501.085849909,133.367,349.862116452,1673.64026652,0.00706324,2024,1.71252690063,686.645950972,1399.56975112,2024,315.731930796,1.71253,0.0354009888733
254.009458721,-1.71324,7.78440487926,1.70509,127.070498575,0.999905,1.70478348867,109.548,260.080544144,133.33,366.982017358,1203.98408604,0.00729088,2025,1.7043011556,827.097231701,550.324360915,2025,200.957738098,1.70427,0.0366318906174
265.592084596,-1.71669,3.11541378873,1.70855,145.050548011,0.999819,1.7082288353,109.576,285.105220506,133.387,182.640425427,1533.95404244,0.00696571,2026,1.70768435999,881.840122755,867.452250954,2026,319.19583756,1.70766,0.0359286615086
290.454857366,-1.72077,9.07258485692,1.71276,148.946753105,0.999864,1.71235253614,109.602,272.966914754,133.426,376.501835629,1524.49404693,0.00840686,2027,1.71171029336,908.092043184,719.253706681,2027,420.228151906,1.71184,0.0368521804495
238.093115028,-1.71982,30.6052176133,1.71229,121.611009819,0.999815,1.71199902887,109.631,276.531974361,133.488,488.500923274,1580.97403697,0.00683372,2028,1.71129957347,499.687485158,704.588543211,2028,273.546349969,1.71123,0.0353005109458
214.697208131,-1.71716,14.8212113278,1.71001,155.95324685,0.999869,1.70915401,109.65,547.389890371,133.521,265.792844013,2145.35011243,0.00694623,2029,1.70852147614,892.97873468,519.426178934,2029,269.849850785,1.70855,0.0361900753707
162.42776739,-1.71702,46.4887164907,1.70946,134.350331103,0.999841,1.7092518092,109.681,387.713137878,133.522,311.218382929,2056.513935,0.0067804,2030,1.70810830151,878.439769545,514.93278138,2030,371.863097231,1.70803,0.0356198180193
390.469673474,-1.71871,13.3454563637,1.71213,149.56900891,0.999881,1.71178382802,109.69,144.287283519,133.553,369.238197778,967.949306681,0.0070626,2031,1.7107649173,547.881385071,1111.98933989,2031,361.72557897,1.71078,0.0354286870689
480.213655155,-1.71955,133.996369564,1.71205,129.177723673,0.999749,1.71182701128,109.708,254.789230213,133.675,614.210024719,1197.82037894,0.00713229,2032,1.7110543345,625.93659627,1094.42367987,2032,346.84195145,1.71098,0.0359934111346
251.390145785,-1.72369,508.48695787,1.71564,131.446402627,0.999819,1.71528092589,109.704,431.124587697,133.707,682.079868356,1915.58866679,0.00660888,2033,1.71438230508,870.727036814,1116.34538242,2033,264.416871225,1.71438,0.0355128242646
263.12774186,-1.72085,29.5085218768,1.71324,127.969159294,0.99988,1.71303880557,109.724,482.552286713,133.738,253.553275824,2245.44335598,0.00736919,2034,1.71185848058,971.240698799,641.006037323,2034,530.492719046,1.71184,0.0362903891374
397.544696172,-1.72314,1.04268746399,1.71527,140.218760375,0.999822,1.71489714195,109.744,404.633803584,133.747,514.960446086,1541.86003716,0.0064669,2035,1.71412866601,823.578969131,1069.7129616,2035,245.876665435,1.71409,0.0350228227953
200.066523779,-1.72314,276.283202326,1.71454,143.960817637,0.999865,1.71421205314,109.771,237.815415909,133.75,476.349726106,1261.94965681,0.00666909,2036,1.71372606283,646.453643312,676.416249885,2036,360.04540766,1.71377,0.0353088288404
250.670337543,-1.72334,720.546470353,1.71508,138.829102275,0.999855,1.71487922442,109.804,296.527333038,133.842,971.216807896,1485.05729291,0.00757752,2037,1.71419336243,645.662595425,1221.88714544,2037,304.258310698,1.71415,0.0354130967497
228.493703002,-1.72566,449.394541372,1.71744,140.783658605,0.999721,1.71703313573,109.805,186.724074584,133.864,701.87486334,988.118315725,0.00668891,2038,1.71646256132,492.224356026,1002.76989466,2038,251.657827216,1.71654,0.0351465884861
211.265639849,-1.72842,361.440638314,1.72083,132.666265989,0.999748,1.72055016437,109.815,436.256322619,133.914,603.239490159,1947.54882096,0.00730645,2039,1.71990928785,674.055314063,876.124909864,2039,135.687005368,1.71989,0.0353733907706
176.106425895,-1.72739,85.7924674641,1.71998,146.509651821,0.999824,1.71956582069,109.833,278.038219695,133.938,387.780412301,1420.96304479,0.00669683,2040,1.71876076003,580.922065653,527.652319865,2040,296.776840867,1.71874,0.035734026261
264.508484306,-1.72389,292.79523984,1.71556,143.302606718,0.999827,1.71514096702,109.838,290.835630316,133.953,616.023579343,1397.74669966,0.00577871,2041,1.71456625315,873.705172122,940.70119629,2041,526.633203753,1.71459,0.0345910352626
318.756819358,-1.73141,274.572621645,1.72394,151.184987405,0.999767,1.72372854359,109.858,171.645784415,133.92,697.31037745,1178.25925415,0.00680204,2042,1.72307253251,737.028425774,1044.24642392,2042,447.865514203,1.72301,0.0355948733529
244.202353693,-1.72783,312.554754195,1.72026,154.244685231,0.999823,1.71985816179,109.884,487.17033819,134.033,616.542704196,2392.1803041,0.00770773,2043,1.71908566255,876.224978608,910.472154024,2043,328.661374417,1.71909,0.0365786516566
284.487331444,-1.73244,21.3298795878,1.72513,158.383086572,0.999801,1.72469142891,109.866,173.134719878,133.99,406.026790995,1075.50587187,0.00563585,2044,1.72407613565,623.0762993,816.303166388,2044,403.476898414,1.72409,0.0340253617893
246.481273019,-1.72467,52.4287090813,1.7172,165.349110548,0.999919,1.71684324897,109.891,230.08336894,134.031,472.716985215,1242.31593111,0.00722896,2045,1.71596473569,690.746571836,648.61310166,2045,467.754738489,1.71606,0.0359341589933
180.817171535,-1.72737,343.344143633,1.71944,169.828140949,0.999856,1.71921914256,109.913,268.047555314,134.045,605.045990584,1827.49087349,0.00700036,2046,1.71865788501,1072.94501903,826.577754791,2046,775.062137357,1.71868,0.0356893729951
241.71716647,-1.73236,35.331444952,1.72493,155.837095734,0.999812,1.72464548016,109.916,308.006559941,134.086,371.247055347,1346.5474875,0.00671685,2047,1.72401940093,741.139764113,646.173220449,2047,286.268947059,1.72395,0.0360467383078
286.550432822,-1.72944,241.097664577,1.72207,137.123488627,0.999872,1.72173038397,109.933,606.303856495,134.143,493.845648861,2589.21616533,0.0064324,2048,1.72079794686,746.697684912,894.547124417,2048,293.76537788,1.72079,0.0351374858345
131.25613256,-1.73269,427.29016371,1.7252,161.437898366,0.999811,1.72480546578,109.959,228.609723728,134.122,584.394336997,1285.65872965,0.00554055,2049,1.72429755184,794.17192604,777.64773851,2049,371.089970576,1.72427,0.0342957670011
517.252246077,-1.73629,30.6156278125,1.72911,141.197914527,0.999828,1.7285984875,109.953,334.632745296,134.194,432.799406333,1357.30755418,0.00764314,2050,1.72802473335,734.865569994,1444.22573296,2050,290.664732765,1.728,0.0357938775461
476.655899116,-1.73168,17.3962322935,1.72496,151.633253957,0.99983,1.72457406717,109.979,343.633923563,134.22,437.096672961,2090.26717178,0.00654764,2051,1.72377277833,825.484318309,1179.83437468,2051,357.591264467,1.72371,0.0350126005459
151.969564525,-1.73212,259.190350013,1.72461,149.768470315,0.999779,1.7244344603,109.963,242.997043446,134.289,394.328645302,1730.48535077,0.00732326,2052,1.72380045489,606.718224181,665.963965191,2052,381.999797015,1.72377,0.0359187112291
200.871381902,-1.73444,190.580769929,1.72708,138.092458791,0.999788,1.72685649047,109.979,177.26035179,134.316,459.200483129,1374.04814297,0.00790246,2053,1.72638195518,438.713672887,756.304536323,2053,286.25928918,1.72637,0.0357676187384
369.77356824,-1.72883,68.9801755669,1.72104,145.403400564,0.999756,1.72062053631,110.033,212.832739978,134.371,549.575796348,1126.78682166,0.00697329,2054,1.71986269275,589.615333706,1037.21228067,2054,289.105401147,1.71998,0.034678676836
242.593879095,-1.72798,3.37680175553,1.72069,135.472749796,0.999726,1.72008880816,110.044,177.213639459,134.385,246.284218205,961.964966464,0.00738184,2055,1.71947748028,484.272547201,628.99487898,2055,162.95579889,1.71956,0.0362291277684
189.557602807,-1.72904,54.0738901967,1.72119,141.39277994,0.999748,1.72112985557,110.065,154.443789371,134.368,327.289968853,1013.01454564,0.00700398,2056,1.72028051488,483.163003903,608.656532153,2056,179.751441406,1.72008,0.0350846737067
97.966564176,-1.73061,265.188126241,1.72265,135.884053222,0.999796,1.72239618711,110.061,200.672155562,134.36,435.126701539,909.24937585,0.00795165,2057,1.72167530563,556.483138868,535.237900106,2057,155.336823779,1.72176,0.0356879794116
220.453378669,-1.72898,15.8894546782,1.72162,136.442221586,0.999701,1.721299038,110.048,129.410274911,134.381,292.248859019,930.268443983,0.00750488,2058,1.72058006315,457.18030896,557.561969564,2058,312.763418624,1.72046,0.0349109918828
83.8677850569,-1.72994,249.881895982,1.72347,147.402122947,0.999784,1.72293236164,110.065,152.174360143,134.394,404.48354478,1039.82813202,0.00682045,2059,1.72216884633,507.59735706,488.722430288,2059,335.946722537,1.72231,0.0347125956625
276.900382642,-1.73252,60.3337869971,1.72508,147.639111099,0.999819,1.72492403721,110.055,136.377856982,134.419,379.728302351,848.325427361,0.00567228,2060,1.72422870343,479.834769297,782.903323789,2060,262.086714716,1.72415,0.0336408683365
212.165339661,-1.73163,18.0001349187,1.72503,140.509871366,0.99991,1.72464204984,110.072,269.562166961,134.451,360.735987392,1023.37006911,0.00621298,2061,1.72381756772,506.550015042,636.928417002,2061,46.4530467893,1.72383,0.03456162012
195.093931152,-1.7284,2.67979330023,1.72124,116.870988975,0.999855,1.72097853707,110.088,184.021050768,134.437,285.461908328,674.051365967,0.0072717,2062,1.72016784662,332.406687098,530.2102592,2062,44.3948115494,1.72018,0.0358804593436
219.315473922,-1.72937,1.9876669546,1.72199,105.772797247,0.999752,1.72152204025,110.096,281.477858843,134.479,200.011325674,1028.18118588,0.00718834,2063,1.72094059699,349.683097006,601.976929254,2063,42.3261478378,1.72103,0.0353951472458
59.2729468789,-1.7318,490.93205697,1.72436,92.0602997763,0.999745,1.72403400524,110.101,257.296279646,134.495,550.296528333,910.542658452,0.00723627,2064,1.72327698675,288.238087822,646.745435305,2064,42.4560151329,1.7232,0.0357389327223
186.693956083,-1.73732,-0.995264399572,1.72988,141.446221749,0.999794,1.72952870951,110.155,260.207505713,134.508,223.293739733,1159.03828924,0.00695422,2065,1.72894994119,573.614421578,486.054369728,2065,327.216801933,1.72897,0.0352028380212
292.039209395,-1.73245,49.2414999688,1.72492,124.679410205,0.999783,1.72436404161,110.183,256.163277482,134.538,288.589612027,990.954682792,0.00674087,2066,1.72358364179,430.519879743,919.237108213,2066,40.941526997,1.7236,0.0349388642358
299.577638474,-1.72927,88.5883720013,1.72226,122.4779578,0.999806,1.72167536541,110.187,297.416443465,134.554,442.749294194,1038.35618156,0.00826789,2067,1.72095699811,431.77566604,821.194283211,2067,43.043350113,1.72111,0.0367115228528
217.061611858,-1.73606,174.729090648,1.72887,116.054084577,0.999833,1.72878037889,110.195,306.9235098,134.571,532.864152538,1109.18588766,0.00667414,2068,1.72799652798,416.746460066,748.822222496,2068,41.2839917462,1.72779,0.0348538647024
250.155817125,-1.73492,14.7756913578,1.72835,123.556972541,0.999738,1.7278010776,110.209,181.008871998,134.563,415.449072934,1006.80522953,0.00582809,2069,1.72702390725,356.09542451,664.983800432,2069,41.4803536444,1.72707,0.0345398140354
231.992993259,-1.73237,14.4784562651,1.72486,136.792405096,0.999766,1.72450022482,110.212,200.151676242,134.568,320.368951327,946.44530548,0.00666858,2070,1.72377889111,498.756392619,751.33600098,2070,241.932480078,1.72378,0.0359113646649
