MaxReturn,Iteration,AverageAbsY,AveragePolicySurr,StdReturn,Epoch,AverageAbsQ,QFunRegParamNorm,AverageAction,AverageY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageQ,MinEsReturn
1000.0,4593,1057.7167309,-1225.17,0.0,4593,1060.45,721.44,0.467838,1055.3169816,5621.41,233.018,9.49523809524,86.0,21.3237201334,1000.0,99.9956828753,1000.0,12.5395555549,1055.35,3.0
1000.0,4594,1053.25984841,-1222.92,0.0,4594,1056.03,721.55,0.492747,1050.68184079,5666.35,233.033,6.64429530201,55.0,20.8814442761,1000.0,99.9956828753,1000.0,7.00534199377,1050.63,3.0
1000.0,4595,1052.61581713,-1224.34,0.0,4595,1055.48,721.602,0.429119,1050.13260339,5248.93,233.064,8.23577235772,69.0,20.8249504264,1000.0,99.9956828753,1000.0,10.2569280975,1050.15,2.0
1000.0,4596,1052.09115717,-1222.76,0.0,4596,1054.88,721.687,0.454788,1049.50255895,5151.64,233.111,7.41481481481,48.0,20.802529559,1000.0,99.9956828753,1000.0,8.85135284507,1049.5,2.0
1000.0,4597,1054.29223398,-1223.06,0.0,4597,1057.46,721.751,0.405285,1051.50156585,5445.04,233.123,7.25547445255,42.0,21.6243619597,1000.0,99.9956828753,1000.0,7.66071521606,1051.58,2.0
1000.0,4598,1053.77223671,-1223.16,0.0,4598,1056.45,721.786,0.544728,1050.88456275,5162.07,233.148,7.91338582677,50.0,20.2758600898,1000.0,99.9956828753,1000.0,8.83623857522,1050.88,3.0
1000.0,4599,1054.2668276,-1223.59,0.0,4599,1057.21,721.861,0.431121,1051.67275624,5160.76,233.161,7.19424460432,34.0,20.8057014278,1000.0,99.9956828753,1000.0,6.55126732519,1051.71,3.0
1000.0,4600,1052.88052572,-1221.47,0.0,4600,1055.92,721.922,0.48188,1050.34121244,5401.4,233.197,5.84210526316,34.0,21.1060881876,1000.0,99.9956828753,1000.0,5.0522051477,1050.33,3.0
1000.0,4601,1050.21410673,-1221.88,0.0,4601,1053.21,721.973,0.665418,1047.87790248,4936.08,233.225,7.976,45.0,20.4938071679,1000.0,99.9956828753,1000.0,8.65097821058,1047.84,3.0
685.0,4602,1048.59917827,-1220.03,130.172107227,4602,1052.15,722.013,0.543053,1046.97741521,5646.11,233.229,8.95454545455,65.0,22.2090670794,256.65,86.6991221997,72.0,10.163559115,1047.04,3.0
100.0,4603,1051.56397883,-1219.53,9.55708751448,4603,1054.55,722.117,0.509154,1050.27557998,4846.1,233.246,9.01769911504,64.0,20.5279305672,63.213836478,46.7822597714,44.0,10.4551145979,1050.2,3.0
362.0,4604,1049.18109085,-1218.61,57.070567621,4604,1052.06,722.169,0.549325,1048.19073287,5076.9,233.275,6.97810218978,42.0,20.5635689331,117.717647059,65.2567733204,52.0,7.67921372314,1048.18,3.0
1000.0,4605,1045.67467989,-1217.62,0.0,4605,1048.88,722.227,0.481703,1044.62398852,5448.61,233.266,6.82352941176,53.0,22.0574859221,1000.0,99.9956828753,1000.0,7.83165826651,1044.58,2.0
1000.0,4606,1049.80062781,-1218.61,0.0,4606,1052.62,722.266,0.528252,1048.71431209,5172.03,233.291,7.12949640288,68.0,20.6921958388,1000.0,99.9956828753,1000.0,9.04332858149,1048.71,3.0
1000.0,4607,1046.7179036,-1218.37,0.0,4607,1049.69,722.3,0.638404,1045.61754667,5225.59,233.312,8.19512195122,59.0,20.763466011,1000.0,99.9956828753,1000.0,8.84432530077,1045.6,3.0
1000.0,4608,1046.75146272,-1214.44,0.0,4608,1049.73,722.312,0.56737,1045.85453764,5410.71,233.325,10.2783505155,154.0,20.8058680904,1000.0,99.9956828753,1000.0,17.173308388,1045.88,3.0
1000.0,4609,1047.0791374,-1214.0,0.0,4609,1050.0,722.376,0.574986,1046.13802165,5178.29,233.342,8.72173913043,63.0,20.6532233572,1000.0,99.9956828753,1000.0,9.74416019188,1046.1,3.0
1000.0,4610,1047.07782762,-1212.42,0.0,4610,1050.03,722.418,0.56616,1046.15849597,5627.83,233.358,8.32773109244,83.0,21.2283465712,1000.0,99.9956828753,1000.0,12.5538231103,1046.14,3.0
1000.0,4611,1046.28314198,-1214.08,0.0,4611,1049.04,722.482,0.557187,1045.52692859,5249.25,233.364,7.82170542636,74.0,19.8107632361,1000.0,99.9956828753,1000.0,10.136624526,1045.57,2.0
1000.0,4612,1039.32848176,-1210.65,263.881602239,4612,1042.16,722.532,0.703436,1038.41604505,5328.02,233.413,7.47014925373,46.0,20.9110362315,882.0,99.1069969202,283.0,7.81472996689,1038.38,3.0
1000.0,4613,1042.38284547,-1210.82,0.0,4613,1045.33,722.559,0.482571,1041.5471591,5156.03,233.409,7.992,52.0,20.8297522446,1000.0,99.9956828753,1000.0,9.00088528979,1041.57,3.0
1000.0,4614,1045.22184753,-1211.52,0.0,4614,1048.18,722.586,0.68317,1044.30025576,5656.62,233.422,6.71812080537,61.0,21.8485168489,1000.0,99.9956828753,1000.0,7.6964914319,1044.27,3.0
1000.0,4615,1043.5944408,-1209.69,276.497877729,4615,1046.66,722.66,0.651513,1042.56845613,4767.8,233.446,11.4942528736,135.0,19.8815423161,849.083333333,98.862982918,259.0,18.8952792032,1042.64,2.0
521.0,4616,1040.58783547,-1209.45,93.3692677119,4616,1043.81,722.676,0.732209,1039.71579544,5183.3,233.433,8.16814159292,107.0,20.9612038333,181.535714286,79.1827375672,96.0,12.924493215,1039.66,3.0
1000.0,4617,1042.57816248,-1208.36,0.0,4617,1045.39,722.79,0.448239,1041.6075178,5204.4,233.431,10.9795918367,113.0,20.9156242053,1000.0,99.9956828753,1000.0,17.3963282496,1041.63,2.0
1000.0,4618,1041.33071607,-1208.44,0.0,4618,1044.09,722.851,0.553979,1040.4251263,5350.57,233.447,7.85826771654,83.0,20.5080637764,1000.0,99.9956828753,1000.0,10.8553295517,1040.44,2.0
1000.0,4619,1041.1728175,-1209.55,0.0,4619,1044.17,722.908,0.535739,1040.29830303,5411.37,233.47,8.12295081967,77.0,21.2154467342,1000.0,99.9956828753,1000.0,11.7881420475,1040.26,2.0
1000.0,4620,1038.52808369,-1209.36,0.0,4620,1041.51,723.021,0.423178,1037.81219052,5242.39,233.47,8.30578512397,48.0,20.7283813275,1000.0,99.9956828753,1000.0,9.75471318606,1037.86,3.0
1000.0,4621,1042.35914958,-1210.11,0.0,4621,1045.61,723.087,0.539569,1041.73508051,5430.61,233.491,11.9625,66.0,21.595092692,1000.0,99.9956828753,1000.0,15.1091394113,1041.73,3.0
1000.0,4622,1042.10191323,-1209.9,335.2997997,4622,1045.04,723.126,0.83062,1041.49843045,5326.08,233.452,12.725,100.0,20.6404061017,578.789473684,93.7761837495,102.0,20.1388772031,1041.49,3.0
1000.0,4623,1041.00489571,-1208.99,0.0,4623,1044.04,723.118,0.615904,1040.38570737,5213.57,233.472,9.92783505155,81.0,20.8007521335,1000.0,99.9956828753,1000.0,14.9032947459,1040.36,3.0
1000.0,4624,1041.7770705,-1209.19,0.0,4624,1045.05,723.159,0.523922,1041.14039886,5155.42,233.463,9.80555555556,71.0,20.6669606837,1000.0,99.9956828753,1000.0,11.5650001468,1041.15,3.0
1000.0,4625,1039.48799046,-1209.2,0.0,4625,1042.7,723.212,0.530583,1038.86192203,5293.53,233.492,9.11111111111,56.0,21.2846378725,1000.0,99.9956828753,1000.0,10.4272908784,1038.83,3.0
1000.0,4626,1037.0165648,-1206.94,0.0,4626,1040.08,723.254,0.459229,1036.40798463,5043.33,233.502,9.07079646018,140.0,20.1072317563,1000.0,99.9956828753,1000.0,16.3586554255,1036.41,3.0
1000.0,4627,1045.28250982,-1210.36,0.0,4627,1048.38,723.271,0.421784,1044.73492876,4818.51,233.512,7.9126984127,76.0,19.8497898754,1000.0,99.9956828753,1000.0,9.86578168591,1044.71,2.0
1000.0,4628,1042.13436628,-1208.44,262.469045794,4628,1045.09,723.34,0.557144,1041.5432009,5444.19,233.53,7.8359375,66.0,20.8634029042,917.0,96.2040673418,87.0,9.2006940497,1041.57,3.0
1000.0,4629,1040.60990645,-1210.98,0.0,4629,1043.58,723.396,0.317439,1040.01263588,5242.99,233.516,10.4736842105,52.0,20.3029019261,1000.0,99.9956828753,1000.0,10.8548724013,1040.03,3.0
1000.0,4630,1041.7130154,-1210.63,0.0,4630,1044.81,723.369,0.461789,1040.97166451,5267.58,233.517,7.5,46.0,20.599528493,1000.0,99.9956828753,1000.0,8.19414055249,1040.92,2.0
1000.0,4631,1043.37186981,-1209.85,0.0,4631,1046.25,723.463,0.364667,1042.51307361,4926.05,233.524,11.9411764706,144.0,19.9486880671,1000.0,99.9956828753,1000.0,17.7666925262,1042.5,3.0
1000.0,4632,1038.7910473,-1209.06,0.0,4632,1041.93,723.514,0.359165,1037.87383198,5264.8,233.497,7.30882352941,58.0,20.9911537609,1000.0,99.9956828753,1000.0,8.17952492677,1037.79,3.0
1000.0,4633,1043.21257225,-1210.52,0.0,4633,1046.63,723.6,0.335722,1042.27296739,5177.85,233.529,9.09090909091,65.0,21.1848684764,1000.0,99.9956828753,1000.0,9.79568128824,1042.35,3.0
1000.0,4634,1044.18787862,-1211.72,0.0,4634,1046.96,723.63,0.390011,1043.12335841,5022.93,233.5,10.3298969072,71.0,20.1451119299,1000.0,99.9956828753,1000.0,11.4736108244,1043.13,3.0
1000.0,4635,1039.05622051,-1208.72,0.0,4635,1041.91,723.663,0.504099,1037.96697037,5566.74,233.511,8.44537815126,59.0,20.8874390054,1000.0,99.9956828753,1000.0,9.62114048254,1037.97,3.0
1000.0,4636,1040.78708051,-1209.25,0.0,4636,1043.89,723.713,0.471334,1039.87118403,5001.12,233.518,9.65048543689,120.0,20.7547236643,1000.0,99.9956828753,1000.0,15.1232533215,1039.83,3.0
1000.0,4637,1041.31417447,-1209.75,0.0,4637,1043.87,723.758,0.400771,1040.37250269,4964.75,233.502,7.92741935484,92.0,19.6811289194,1000.0,99.9956828753,1000.0,12.4558403111,1040.39,2.0
1000.0,4638,1042.33821493,-1209.0,0.0,4638,1045.43,723.821,0.552896,1041.26935856,5152.7,233.556,8.64406779661,57.0,21.04128188,1000.0,99.9956828753,1000.0,10.5086932727,1041.3,2.0
950.0,4639,1045.80313693,-1210.61,134.214506456,4639,1048.18,723.863,0.467388,1044.60300088,4615.99,233.555,9.27777777778,48.0,19.5410609133,81.4715447154,42.2110840228,36.0,10.389483049,1044.57,3.0
1000.0,4640,1037.09081075,-1206.62,0.0,4640,1040.23,723.933,0.241502,1036.0412994,4927.59,233.582,6.45161290323,33.0,20.4205325896,1000.0,99.9956828753,1000.0,6.27970982316,1036.07,2.0
1000.0,4641,1041.48669151,-1209.21,0.0,4641,1044.69,723.965,0.641555,1040.53316172,5698.21,233.632,9.45283018868,77.0,21.6045446467,1000.0,99.9956828753,1000.0,12.3793285363,1040.54,3.0
1000.0,4642,1041.5059665,-1207.43,0.0,4642,1044.62,724.007,0.325155,1040.55167302,5116.97,233.642,8.15254237288,58.0,20.5299707696,1000.0,99.9956828753,1000.0,10.7723965502,1040.58,2.0
1000.0,4643,1040.92454835,-1208.51,0.0,4643,1044.07,724.078,0.515429,1040.02889646,5557.28,233.664,9.42727272727,94.0,21.2374732984,1000.0,99.9956828753,1000.0,12.7353902684,1040.06,3.0
1000.0,4644,1037.77457249,-1204.16,0.0,4644,1040.9,724.141,0.549524,1037.01918082,4951.42,233.654,7.14285714286,42.0,20.3099714889,1000.0,99.9956828753,1000.0,7.73634412421,1037.04,3.0
1000.0,4645,1038.71448848,-1205.1,0.0,4645,1041.82,724.202,0.56459,1038.00323827,5201.36,233.657,7.944,48.0,20.8968452789,1000.0,99.9956828753,1000.0,8.86909600805,1037.98,3.0
1000.0,4646,1038.07200166,-1206.17,0.0,4646,1041.16,724.223,0.718475,1037.34849502,5599.71,233.674,8.6,67.0,21.2090046419,1000.0,99.9956828753,1000.0,11.0907717221,1037.23,2.0
1000.0,4647,1038.90397515,-1207.18,0.0,4647,1041.63,724.292,0.478813,1038.22013451,4690.6,233.681,9.0,78.0,19.80915122,1000.0,99.9956828753,1000.0,11.909689667,1038.27,3.0
1000.0,4648,1040.5600002,-1206.84,0.0,4648,1043.41,724.289,0.527659,1039.85227598,5204.42,233.682,6.62,55.0,20.3070521162,1000.0,99.9956828753,1000.0,7.45177383804,1039.84,2.0
1000.0,4649,1037.73823784,-1206.49,0.0,4649,1040.42,724.311,0.583811,1037.0979186,4610.44,233.686,8.98198198198,73.0,19.2218151378,1000.0,99.9956828753,1000.0,11.0616470614,1037.11,2.0
1000.0,4650,1037.63847247,-1206.95,0.0,4650,1041.09,724.358,0.367741,1037.00457627,5314.15,233.693,10.1313131313,65.0,21.3221651992,1000.0,99.9956828753,1000.0,12.7458818579,1037.02,3.0
1000.0,4651,1039.71578147,-1206.96,0.0,4651,1042.6,724.391,0.773681,1039.16693311,4949.24,233.716,7.46666666667,56.0,20.5488706149,1000.0,99.9956828753,1000.0,9.63619719061,1039.14,2.0
1000.0,4652,1043.23080955,-1207.81,0.0,4652,1046.04,724.469,0.704765,1042.56424402,4987.33,233.758,8.11382113821,58.0,20.3422542741,1000.0,99.9956828753,1000.0,9.10302661366,1042.56,2.0
1000.0,4653,1037.98792758,-1204.94,0.0,4653,1040.98,724.518,0.531906,1037.37626045,5399.73,233.753,8.04098360656,61.0,21.1586877672,1000.0,99.9956828753,1000.0,9.93453781791,1037.41,3.0
1000.0,4654,1039.33197997,-1209.2,0.0,4654,1042.39,724.558,0.475986,1038.78008829,5424.25,233.763,7.47058823529,43.0,21.1716016049,1000.0,99.9956828753,1000.0,9.02605800909,1038.78,3.0
1000.0,4655,1038.97291035,-1206.63,0.0,4655,1042.07,724.575,0.501446,1038.47462709,5146.4,233.759,8.51724137931,48.0,20.7659354198,1000.0,99.9956828753,1000.0,9.53169192802,1038.47,3.0
1000.0,4656,1039.08731654,-1207.95,0.0,4656,1042.47,724.657,0.653838,1038.506178,5549.07,233.775,10.0297029703,75.0,21.8081069123,1000.0,99.9956828753,1000.0,10.9385823158,1038.46,3.0
1000.0,4657,1037.85404442,-1206.27,0.0,4657,1040.83,724.722,0.644816,1037.24573264,5181.21,233.771,8.33613445378,83.0,20.8003355853,1000.0,99.9956828753,1000.0,10.6576025738,1037.26,3.0
1000.0,4658,1037.75495969,-1205.52,0.0,4658,1040.53,724.746,0.724835,1037.23987213,4716.91,233.8,11.3033707865,138.0,19.5294066124,1000.0,99.9956828753,1000.0,17.1381724501,1037.21,3.0
1000.0,4659,1040.98197675,-1208.23,355.728937744,4659,1044.17,724.743,0.631965,1040.51943819,5026.52,233.832,7.44029850746,75.0,20.6928530222,326.28125,75.686058995,52.0,9.6308825358,1040.49,3.0
1000.0,4660,1035.47577056,-1206.93,253.348322373,4660,1038.65,724.776,0.660932,1035.1047757,5177.35,233.847,7.94488188976,91.0,20.9325967358,726.642857143,98.8336559635,206.0,12.0675964158,1035.16,2.0
1000.0,4661,1039.48379762,-1208.0,0.0,4661,1042.5,724.834,0.485471,1038.98621737,5223.73,233.87,8.10743801653,72.0,20.7297539246,1000.0,99.9956828753,1000.0,10.4524121562,1038.88,2.0
1000.0,4662,1042.94164954,-1208.14,0.0,4662,1046.09,724.885,0.521069,1042.43744846,4987.1,233.869,9.30275229358,104.0,20.596063725,1000.0,99.9956828753,1000.0,13.8408414306,1042.5,3.0
1000.0,4663,1036.6946846,-1203.55,0.0,4663,1039.82,724.961,0.533358,1036.19511284,5502.1,233.867,7.16911764706,50.0,20.3774837005,1000.0,99.9956828753,1000.0,8.25917951617,1036.18,2.0
1000.0,4664,1040.49830371,-1206.72,0.0,4664,1043.56,725.034,0.584807,1040.00636736,5367.29,233.889,12.6756756757,119.0,20.8322080394,1000.0,99.9956828753,1000.0,18.6367176875,1039.99,3.0
1000.0,4665,1036.22437005,-1204.27,0.0,4665,1039.3,725.12,0.565095,1035.7261024,4827.81,233.889,11.5869565217,95.0,20.116091002,1000.0,99.9956828753,1000.0,17.3882470139,1035.73,3.0
1000.0,4666,1036.82354194,-1205.27,0.0,4666,1039.73,725.163,0.485249,1036.32036853,5351.29,233.927,14.5882352941,167.0,20.4999457046,1000.0,99.9956828753,1000.0,28.170298968,1036.3,2.0
1000.0,4667,1039.04699881,-1206.15,0.0,4667,1042.48,725.201,0.549237,1038.52883228,5320.01,233.94,12.3214285714,109.0,21.6187859221,1000.0,99.9956828753,1000.0,18.1843474779,1038.54,3.0
1000.0,4668,1042.55926756,-1206.57,0.0,4668,1045.68,725.253,0.59683,1042.01751716,5156.94,233.968,9.69902912621,110.0,20.3277718195,1000.0,99.9956828753,1000.0,14.8982535964,1041.97,2.0
1000.0,4669,1040.12129919,-1208.27,0.0,4669,1043.07,725.297,0.480981,1039.49714825,5137.55,233.937,9.86734693878,94.0,20.1679870192,1000.0,99.9956828753,1000.0,14.7666459203,1039.5,3.0
1000.0,4670,1038.30699304,-1205.91,0.0,4670,1041.18,725.36,0.332655,1037.73962262,5004.71,233.945,8.24,115.0,19.6919582932,1000.0,99.9956828753,1000.0,12.5369214722,1037.66,3.0
1000.0,4671,1041.71591994,-1206.71,0.0,4671,1045.0,725.4,0.388183,1041.13621239,5045.77,233.957,10.0306122449,125.0,20.4980389696,1000.0,99.9956828753,1000.0,14.2036601216,1041.19,3.0
1000.0,4672,1041.27027701,-1204.58,0.0,4672,1044.32,725.436,0.323948,1040.6840373,5236.6,233.978,9.22018348624,98.0,20.6450799805,1000.0,99.9956828753,1000.0,12.4961335658,1040.7,3.0
1000.0,4673,1040.14642203,-1204.6,0.0,4673,1043.27,725.476,0.293555,1039.44472094,5456.31,234.036,7.51111111111,105.0,21.4203230507,1000.0,99.9956828753,1000.0,10.9137131996,1039.5,2.0
365.0,4674,1037.14847897,-1206.39,60.7313579347,4674,1040.19,725.523,0.651926,1036.47748915,4725.28,234.1,9.87128712871,106.0,20.2091393548,145.188405797,73.2384082483,69.0,15.1596542231,1036.44,3.0
1000.0,4675,1037.1898203,-1205.88,0.0,4675,1040.36,725.597,0.417301,1036.35390212,4913.48,234.148,9.28571428571,80.0,20.547053011,1000.0,99.9956828753,1000.0,11.8889418695,1036.33,3.0
1000.0,4676,1037.58490924,-1205.85,0.0,4676,1040.61,725.642,0.502073,1036.9368312,5084.19,234.139,9.79047619048,112.0,20.6352707652,1000.0,99.9956828753,1000.0,13.6958076575,1036.95,3.0
1000.0,4677,1035.30094436,-1203.12,0.0,4677,1038.35,725.671,0.46406,1034.75059104,4835.88,234.173,9.6862745098,79.0,19.9643954138,1000.0,99.9956828753,1000.0,13.1708087742,1034.75,2.0
1000.0,4678,1038.00694585,-1202.67,0.0,4678,1041.33,725.767,0.336669,1037.52686642,5212.01,234.227,8.89285714286,62.0,21.1239772179,1000.0,99.9956828753,1000.0,10.0723783747,1037.52,3.0
1000.0,4679,1034.01453494,-1203.05,0.0,4679,1037.23,725.833,0.401925,1033.51865278,5059.84,234.284,9.40740740741,130.0,20.6252137366,1000.0,99.9956828753,1000.0,15.3653271512,1033.48,3.0
1000.0,4680,1037.05196409,-1204.0,0.0,4680,1040.14,725.891,0.483958,1036.56598845,5187.07,234.292,9.7,78.0,21.1089342666,1000.0,99.9956828753,1000.0,11.9570063143,1036.55,3.0
1000.0,4681,1033.58628339,-1202.28,0.0,4681,1036.56,725.95,0.496941,1033.02572836,5363.59,234.32,12.875,246.0,20.8537701004,1000.0,99.9956828753,1000.0,29.5944990665,1033.07,2.0
1000.0,4682,1039.68007101,-1205.66,0.0,4682,1042.8,725.983,0.714493,1039.10370895,5052.03,234.368,11.8915662651,255.0,20.5925234796,1000.0,99.9956828753,1000.0,30.269875298,1039.11,3.0
1000.0,4683,1034.37044525,-1201.77,0.0,4683,1037.27,726.048,0.54123,1033.8717473,4804.37,234.391,8.59322033898,58.0,20.1351440077,1000.0,99.9956828753,1000.0,11.0738945488,1033.85,2.0
1000.0,4684,1033.71141199,-1198.94,0.0,4684,1037.03,726.099,0.335445,1033.23164763,5563.5,234.445,9.32380952381,78.0,21.6482036239,1000.0,99.9956828753,1000.0,12.1322044777,1033.25,2.0
1000.0,4685,1036.67684411,-1200.95,0.0,4685,1039.48,726.13,0.449761,1036.16336702,4538.82,234.478,8.25203252033,50.0,18.8297251199,1000.0,99.9956828753,1000.0,9.47619481789,1036.18,3.0
1000.0,4686,1033.32600424,-1199.49,0.0,4686,1036.18,726.176,0.708963,1032.63065643,4876.72,234.503,9.25,82.0,20.1761452173,1000.0,99.9956828753,1000.0,12.7461867936,1032.61,3.0
1000.0,4687,1028.10243178,-1195.63,0.0,4687,1031.28,726.193,0.291865,1027.36258341,5185.44,234.491,10.7419354839,121.0,21.137362676,1000.0,99.9956828753,1000.0,16.5177670559,1027.36,3.0
1000.0,4688,1028.68551332,-1195.89,0.0,4688,1031.94,726.258,0.506232,1027.93510253,5070.12,234.486,13.8219178082,104.0,20.7954341366,1000.0,99.9956828753,1000.0,18.794740204,1027.91,3.0
1000.0,4689,1027.2364203,-1193.36,0.0,4689,1030.28,726.286,0.351628,1026.60709453,4845.99,234.484,8.52991452991,116.0,20.2779435915,1000.0,99.9956828753,1000.0,13.556827308,1026.65,2.0
1000.0,4690,1025.77423022,-1189.57,0.0,4690,1028.61,726.345,0.427703,1025.03362855,4995.93,234.478,7.56488549618,61.0,20.0070234199,1000.0,99.9956828753,1000.0,8.50244620089,1025.03,2.0
1000.0,4691,1029.73966011,-1190.23,0.0,4691,1033.12,726.433,0.491969,1028.85613972,5269.08,234.508,8.55172413793,56.0,21.6626993708,1000.0,99.9956828753,1000.0,9.29529434861,1028.83,3.0
1000.0,4692,1025.97676734,-1188.46,0.0,4692,1029.05,726.504,0.433717,1025.04401436,4913.4,234.508,8.56302521008,75.0,20.2671018357,1000.0,99.9956828753,1000.0,10.7489602041,1025.12,2.0
1000.0,4693,1019.60198475,-1184.95,0.0,4693,1022.92,726.528,0.565204,1018.82737258,5237.75,234.518,9.88118811881,50.0,21.3663738583,1000.0,99.9956828753,1000.0,10.1856889789,1018.86,2.0
1000.0,4694,1020.1405144,-1184.61,0.0,4694,1023.13,726.556,0.689201,1019.44210446,4699.07,234.523,10.6489361702,135.0,19.964379219,1000.0,99.9956828753,1000.0,17.3147996264,1019.44,2.0
1000.0,4695,1022.47573983,-1185.75,0.0,4695,1025.83,726.619,0.579716,1021.78192373,5024.17,234.525,8.83035714286,78.0,20.4860856389,1000.0,99.9956828753,1000.0,12.0437360667,1021.8,3.0
1000.0,4696,1018.754391,-1179.27,0.0,4696,1021.49,726.652,0.539324,1018.00056547,4659.79,234.526,8.66379310345,102.0,19.5151257918,1000.0,99.9956828753,1000.0,13.2267649012,1017.95,2.0
1000.0,4697,1017.83784857,-1181.2,0.0,4697,1020.76,726.698,0.581802,1017.08068566,4948.38,234.537,11.1777777778,111.0,19.9782766869,1000.0,99.9956828753,1000.0,19.4402662178,1017.09,3.0
1000.0,4698,1015.51254474,-1178.0,0.0,4698,1018.18,726.77,0.699421,1014.72500809,4745.12,234.546,9.0,127.0,19.4610959361,1000.0,99.9956828753,1000.0,14.8463603087,1014.73,3.0
1000.0,4699,1014.44082064,-1177.19,0.0,4699,1017.17,726.773,0.636439,1013.53898892,4829.19,234.547,9.18348623853,60.0,19.8703741963,1000.0,99.9956828753,1000.0,11.2071120421,1013.56,3.0
1000.0,4700,1015.60119881,-1175.79,0.0,4700,1018.56,726.843,0.339081,1014.64736717,4760.22,234.534,7.8203125,49.0,20.329532853,1000.0,99.9956828753,1000.0,8.3931087746,1014.7,3.0
1000.0,4701,1014.12617423,-1174.51,0.0,4701,1017.29,726.947,0.539641,1013.10677518,4945.78,234.549,8.69565217391,102.0,20.6256310964,1000.0,99.9956828753,1000.0,12.4908132593,1013.15,2.0
1000.0,4702,1008.45545971,-1172.88,0.0,4702,1011.3,727.0,0.541497,1007.37015206,4547.64,234.556,8.38181818182,69.0,19.2722626249,1000.0,99.9956828753,1000.0,10.0796661364,1007.33,2.0
1000.0,4703,1013.23293111,-1174.92,0.0,4703,1016.41,727.063,0.595816,1012.00961368,4843.92,234.568,10.046728972,82.0,20.0178478124,1000.0,99.9956828753,1000.0,13.7320031263,1012.05,2.0
1000.0,4704,1009.86842011,-1170.05,0.0,4704,1012.79,727.09,0.439217,1008.50062544,4698.21,234.591,10.7717391304,93.0,19.6810032932,1000.0,99.9956828753,1000.0,15.1658248968,1008.53,3.0
1000.0,4705,1008.70182678,-1167.87,0.0,4705,1011.78,727.138,0.433645,1007.10699575,4918.97,234.628,7.62307692308,45.0,20.1607538936,1000.0,99.9956828753,1000.0,7.96170196785,1007.13,3.0
1000.0,4706,1007.93224129,-1166.47,0.0,4706,1010.8,727.222,0.434026,1006.23916629,4708.72,234.638,7.9765625,48.0,19.7604981216,1000.0,99.9956828753,1000.0,8.59002405023,1006.26,2.0
1000.0,4707,1004.80667955,-1166.37,0.0,4707,1007.65,727.284,0.411584,1002.7537562,4881.23,234.654,7.93650793651,94.0,19.7288059546,1000.0,99.9956828753,1000.0,11.2191347541,1002.76,2.0
1000.0,4708,1006.10773599,-1167.39,0.0,4708,1009.33,727.368,0.352635,1004.14819551,4778.61,234.686,8.61739130435,66.0,19.6641714846,1000.0,99.9956828753,1000.0,11.758129553,1004.28,2.0
154.0,4709,1005.14352342,-1164.01,12.7432375361,4709,1007.91,727.45,0.628295,1003.03651665,5146.28,234.689,8.6880733945,105.0,21.0842339541,108.397849462,66.0762145795,48.0,14.6304303007,1002.99,3.0
1000.0,4710,1006.17155542,-1161.32,179.472367173,4710,1008.88,727.499,0.564625,1003.7351881,4540.49,234.671,8.75423728814,70.0,19.4234098439,915.818181818,99.9066565097,495.0,12.977122269,1003.75,3.0
1000.0,4711,995.976830634,-1160.86,0.0,4711,999.162,727.556,0.510751,993.653635837,4692.59,234.705,6.78723404255,88.0,20.4083514149,1000.0,99.9956828753,1000.0,9.11145215839,993.653,2.0
1000.0,4712,1003.36748975,-1160.09,313.043724316,4712,1006.31,727.64,0.555945,1001.1437126,4736.79,234.737,9.71818181818,74.0,19.5664454676,695.4,96.8945200721,123.0,14.3995781619,1001.17,3.0
1000.0,4713,1003.34827074,-1159.26,0.0,4713,1006.26,727.732,0.531952,1001.80206737,4408.52,234.768,8.0564516129,86.0,19.1572734522,1000.0,99.9956828753,1000.0,11.1241544944,1001.79,3.0
1000.0,4714,1001.26275155,-1156.96,0.0,4714,1004.35,727.781,0.448827,999.720693688,5370.05,234.77,9.52380952381,65.0,21.006392669,1000.0,99.9956828753,1000.0,11.331452425,999.782,3.0
1000.0,4715,999.585968122,-1156.77,0.0,4715,1002.45,727.799,0.53631,998.289174941,4931.68,234.794,9.66666666667,42.0,19.2929156495,1000.0,99.9956828753,1000.0,9.57690825461,998.311,3.0
1000.0,4716,996.953113216,-1153.77,0.0,4716,999.738,727.854,0.537303,995.833510036,4607.11,234.785,8.76068376068,49.0,19.292062447,1000.0,99.9956828753,1000.0,9.61360287386,995.846,2.0
1000.0,4717,995.107552046,-1153.18,0.0,4717,997.964,727.907,0.55332,994.04101853,4682.28,234.79,7.35074626866,38.0,19.435408881,1000.0,99.9956828753,1000.0,6.94569281619,994.018,3.0
1000.0,4718,989.366642617,-1149.84,0.0,4718,992.54,727.98,0.514826,988.494410961,4459.36,234.788,9.72641509434,55.0,19.295583591,1000.0,99.9956828753,1000.0,10.7523872021,988.552,3.0
591.0,4719,992.612839486,-1148.97,106.12475111,4719,995.464,728.08,0.465791,991.877313785,4815.78,234.792,8.45378151261,40.0,19.7717570364,190.094339623,78.5957743539,46.0,8.90071085742,991.952,2.0
