PolicyRegParamNorm,AverageQ,QFunRegParamNorm,MaxReturn,AverageAction,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageQLoss,MinReturn,StdReturn,AverageEsReturn,StdEsReturn,AverageAbsQ,Epoch,AverageY,AverageAbsQYDiff,Iteration,AveragePolicySurr,AverageReturn,AverageAbsY
276.009,20.9367,293.214,965.550168277,0.999755,842.969067463,75.7454618407,14.194835049,1.04911,75.3417251501,162.190928464,403.265703327,305.198046083,20.9484,3964,20.9385519069,0.398331541647,3964,-21.0934,125.187172276,20.9421605015
276.042,20.9601,293.187,996.060876825,0.999746,664.598770215,77.5260981611,52.929838944,1.04731,77.9452081898,201.812283086,254.699622502,210.229698031,20.9733,3965,20.9614178472,0.397587954315,3965,-21.1234,137.414540242,20.9665932616
276.028,21.01,293.222,84.8736163498,0.999806,837.487820617,61.3608062812,50.4513275445,1.02886,70.9970534884,2.81716130224,233.418350148,287.31760196,21.0215,3966,21.0110623038,0.389644898603,3966,-21.1939,76.533824368,21.0136051829
275.997,20.9733,293.261,73.6985994829,0.999463,340.185620209,55.9277811444,46.5653898248,1.1864,63.9474519397,2.22240051569,100.266944934,78.3565632865,20.9888,3967,20.9739312467,0.403073220286,3967,-21.1405,68.3438000355,20.9790447071
276.101,21.0226,293.283,67.3839715659,0.999698,176.397865337,49.9484561729,40.4519814471,1.27083,56.2730520848,1.85216764396,75.0605239938,24.4774623364,21.0382,3968,21.0237523363,0.407679800329,3968,-21.1773,60.0505678316,21.029254521
276.199,21.0713,293.32,64.6803084346,0.999842,119.3127406,48.898058941,3.50546016193,1.46782,55.9567903881,1.47090247386,63.9593436228,21.0532206909,21.0849,3969,21.0738790042,0.429932484274,3969,-21.204,58.6542313905,21.0774221645
276.135,20.9795,293.319,66.3863900801,0.999848,488.616036607,51.4034084269,11.6434263518,1.36251,58.70473238,1.79486987573,87.8476285001,94.5412015514,20.995,3970,20.9801279477,0.424593518686,3970,-21.102,62.0009878843,20.9859740686
276.238,20.9899,293.34,62.006430103,0.99986,225.736695521,48.1914596126,15.8347271401,1.59319,54.449668503,1.50707641471,67.7404788119,35.575840934,21.0055,3971,20.9887879239,0.461484395198,3971,-21.0556,57.6865901073,20.9937124165
276.3,20.9152,293.348,3109.81905034,0.999811,821.848333665,188.952773312,36.5976386506,1.41521,68.0325829644,1184.34696432,102.979115949,168.966885314,20.9308,3972,20.9159541531,0.46628263839,3972,-20.9335,2263.57132221,20.922342147
276.285,20.8264,293.347,2964.2701677,0.999868,939.221014553,224.380147294,9.42898125179,1.2657,1695.7197697,378.970489537,345.059322195,354.211050374,20.8428,3973,20.8269146192,0.458422721699,3973,-20.9341,2561.85650113,20.8336955814
276.484,20.8216,293.377,3050.60997893,0.999698,1336.39714093,228.135148792,22.7432746371,0.963136,1214.52452753,550.797310062,545.296663442,554.984753381,20.836,3974,20.8236731058,0.420379683208,3974,-20.9198,2482.92425032,20.8287210977
276.484,20.8815,293.362,1719.68626802,0.999681,913.912554156,245.093311771,140.862406241,1.06686,1012.56787053,183.100647003,488.282928211,255.128226477,20.8936,3975,20.8826006476,0.408708698093,3975,-21.008,1398.8306797,20.8875767493
276.52,20.8334,293.412,1500.64003916,0.999701,936.839579244,249.696486623,36.8665468015,1.05169,1092.98707428,129.483959541,442.142016523,343.082524515,20.8504,3976,20.8348554719,0.404053330149,3976,-20.9416,1216.13032672,20.8414663508
276.597,20.7612,293.39,1919.07432729,0.999824,932.745074931,243.986916025,119.215073651,1.0442,849.095032476,276.970351199,615.30684958,292.604545882,20.776,3977,20.7609925012,0.399680431479,3977,-20.8924,1287.49022064,20.7670213938
276.581,20.7332,293.437,1885.81910932,0.999893,987.701967019,243.832037465,28.3798836579,1.12616,1001.74362442,215.94995071,491.07838919,286.68233716,20.7501,3978,20.7362169242,0.400570082676,3978,-20.8825,1289.58145328,20.7451003694
276.57,20.8165,293.427,1840.68941705,0.999857,1426.18602164,242.607264908,114.970600607,0.968444,1001.42426194,237.027678757,606.721076755,492.736780026,20.8295,3979,20.8159111064,0.384270922668,3979,-20.9437,1348.23043456,20.8216381455
276.594,20.8276,293.432,832.105259248,0.999711,616.523894457,239.384331866,15.7469376065,1.25685,718.074545965,19.0583128382,332.02527414,169.655750158,20.8406,3980,20.8270571965,0.401259232727,3980,-20.9733,755.402628354,20.8313676686
276.522,20.8621,293.458,788.786575833,0.999791,707.377740494,237.520564307,15.9784983334,1.03598,683.342638541,26.258283037,292.516778444,220.859596516,20.8777,3981,20.8628062464,0.386040116459,3981,-21.0178,736.109938564,20.8699399873
276.577,20.8472,293.488,1086.81832841,0.999837,720.202923779,244.682525409,104.240531532,0.974334,757.785920258,108.891644808,377.763353908,231.266107376,20.8672,3982,20.8484208606,0.382219350682,3982,-20.9939,904.276382437,20.8549735202
276.732,20.9601,293.492,1065.26434305,0.999907,804.335908613,242.897076799,84.4817881072,0.965388,709.883660681,109.735952194,366.352648482,237.607282962,20.9746,3983,20.9620771779,0.374218742056,3983,-21.1216,813.110949415,20.9685589112
276.722,20.9312,293.492,1771.0009118,0.999642,738.099453131,233.714626897,75.1207567214,1.03269,776.904505408,250.897564356,342.669329301,219.420236696,20.9432,3984,20.9300385746,0.378188504579,3984,-21.0762,1014.58114212,20.9358638918
276.702,20.9415,293.476,1995.28244898,0.999748,1144.80445535,246.144440137,266.172652411,0.964737,839.856261332,288.42743233,578.091907042,330.997568995,20.9559,3985,20.9427463884,0.369140593671,3985,-21.1078,1325.15177377,20.9505263224
276.735,20.973,293.493,3091.24200842,0.999732,667.073301689,232.991109081,23.0503022398,1.02953,947.149962902,666.991635163,355.64742713,179.856718134,20.9927,3986,20.9739266327,0.373560192809,3986,-21.1323,1838.8666575,20.9841461631
276.771,20.9864,293.531,2974.13981276,0.999694,843.034572065,234.882581761,13.1882703354,1.20758,927.554854809,731.732387798,367.93156713,302.174493808,21.0007,3987,20.9872917713,0.386554468613,3987,-21.1564,1734.90150283,20.9947914602
276.815,21.0786,293.537,3143.45066298,0.999756,961.158035059,246.27772357,60.347796281,1.07234,1242.24625396,651.284627677,436.352076625,337.929270291,21.0901,3988,21.0802393651,0.377694841004,3988,-21.2463,1923.85428465,21.0848633443
276.815,21.0953,293.548,3037.80676656,0.999835,949.855144691,242.548355106,92.8457538029,1.08029,1138.07881993,556.016361759,441.661688563,298.295109034,21.1084,3989,21.0972353895,0.377411429524,3989,-21.2826,1925.17051947,21.1036633639
276.809,21.1482,293.595,3186.77329927,0.999892,986.545028776,240.356531262,230.398499797,1.2335,1140.7302664,678.683025672,372.467250444,275.029134203,21.1617,3990,21.1480354904,0.390588563945,3990,-21.3269,2197.01091177,21.153919626
276.829,21.1619,293.587,3214.53786551,0.999757,1207.63005939,242.106621782,209.935496368,1.2247,1224.02438432,728.431343,681.204607087,376.84671263,21.175,3991,21.1635910849,0.385163855517,3991,-21.3411,2376.35724939,21.1691954562
276.767,21.1935,293.618,3196.82538883,0.999682,951.840377071,144.564237666,14.6285461588,1.25639,193.038687261,976.630197708,291.459560453,318.551619054,21.2081,3992,21.1941577655,0.390985751976,3992,-21.3456,631.764977245,21.1996377072
276.665,21.1713,293.643,3174.26564386,0.999687,468.244449995,204.232827529,8.51363893713,1.04682,206.695137538,935.022422529,195.494808248,116.363049509,21.1832,3993,21.1722268682,0.380122117042,3993,-21.3431,1220.65826331,21.1754419784
276.741,21.2328,293.657,3236.86253087,0.999756,967.110756822,159.047397606,31.4847937581,1.373,193.946828176,1132.64295781,357.354299093,275.922090822,21.2427,3994,21.235032013,0.404073616946,3994,-21.4024,926.960623543,21.2398840858
276.793,21.2829,293.663,267.714577158,0.999869,277.085706294,114.881603964,34.1906066227,1.01744,171.148925421,14.8971459657,179.322874585,80.3761314866,21.2943,3995,21.2852019016,0.381950096504,3995,-21.4596,186.389269502,21.2907165376
276.835,21.3323,293.66,1747.96553521,0.99961,255.840409106,141.798974997,9.11922507034,1.07133,183.936879411,268.485179667,163.074647948,81.9082257936,21.3459,3996,21.3338342075,0.385378858558,3996,-21.4994,328.125365907,21.3396677139
276.871,21.3591,293.658,287.921156203,0.999683,864.528719611,136.264830833,8.6310712533,1.17779,183.747341521,18.892867924,340.230263608,234.887506925,21.3733,3997,21.3611457595,0.404897633522,3997,-21.5515,251.197853543,21.3660907348
276.904,21.3742,293.683,2983.11117749,0.999782,1057.12754854,153.213621306,56.1482698313,1.00077,183.960785776,919.81568586,432.711748588,376.595342057,21.3902,3998,21.3772844041,0.381422897208,3998,-21.579,716.856595789,21.3843039689
276.899,21.4986,293.717,2836.78901721,0.999785,947.839291205,170.477384322,211.571382273,1.0006,173.959292777,1202.34575735,510.807772586,351.451386074,21.5112,3999,21.5001332261,0.378086803477,3999,-21.6888,1401.0042326,21.5070869348
276.923,21.4635,293.768,2950.89276125,0.999842,1171.86150899,174.207241256,181.811634841,1.04174,218.401994314,860.112278166,457.214806548,377.387274598,21.4792,4000,21.465713499,0.383503057697,4000,-21.6385,849.252001968,21.4733816635
276.878,21.5211,293.765,3166.32625006,0.999763,1132.74929859,190.738533141,150.793620704,1.27143,222.310473281,801.593074933,384.315788125,375.050438633,21.5344,4001,21.521647695,0.395507275926,4001,-21.6956,964.399009286,21.5271445626
276.925,21.5204,293.78,2881.99041743,0.999834,1083.47310771,209.418076678,150.931645729,1.00328,226.767325708,982.182165039,428.70594949,306.482170422,21.5316,4002,21.521834222,0.381936368106,4002,-21.7057,1407.31627037,21.5263619172
276.976,21.5206,293.786,3087.12360763,0.999776,798.540677124,153.146461767,181.164187491,1.24006,119.811200194,639.24014511,382.978481535,209.005383131,21.536,4003,21.5235474605,0.399224151174,4003,-21.6809,508.612271204,21.5290233749
276.98,21.5797,293.829,1775.37650291,0.999826,425.311077965,243.388037169,137.933914921,1.22209,244.43317925,401.442675967,252.947786864,101.605177715,21.5905,4004,21.5810005366,0.409139150464,4004,-21.7592,1160.20879758,21.5852950041
277.029,21.6393,293.844,1392.44832364,0.999836,863.307193268,233.073059771,66.94977899,1.27137,238.318055426,226.067508081,298.574533961,260.766952181,21.651,4005,21.640852689,0.414220176956,4005,-21.7912,791.483776304,21.6447019578
277.111,21.68,293.868,769.643724943,0.999899,531.72154654,177.859935956,79.921950187,1.34596,236.393615678,197.291477998,275.278733206,133.519853367,21.695,4006,21.6810315001,0.427754690099,4006,-21.8533,421.255261346,21.6869444159
277.268,21.6222,293.892,1054.3037528,0.999784,459.787415484,138.466081644,6.08196722616,1.44381,81.5905607066,133.771303184,193.0232953,132.530552549,21.6361,4007,21.624761693,0.446390154953,4007,-21.7852,262.598429952,21.6280913371
277.288,21.7031,293.869,1018.2223406,0.999827,402.094068588,154.504209245,37.2855888463,1.30084,229.313251226,170.806667121,224.63794843,118.478935283,21.7191,4008,21.7049039315,0.44850764473,4008,-21.8335,320.944533851,21.7113850468
277.24,21.7543,293.921,1941.18224597,0.99977,823.746506223,213.77590631,18.0240356093,1.50721,220.301113839,514.490804059,249.383723457,227.129199079,21.7664,4009,21.7569386609,0.469594653277,4009,-21.8904,895.013619114,21.7613058848
277.318,21.6601,293.972,1248.02922123,0.999719,682.672671455,195.31611405,22.3462634808,1.4189,215.369853421,284.343088136,287.651954604,241.395709425,21.6737,4010,21.6610074418,0.471885891505,4010,-21.7829,590.878790882,21.6647159541
277.55,21.5658,294.008,389.109933496,0.99968,499.489104954,123.915834413,28.7784439156,1.53597,135.740655069,87.1201373552,210.96315804,148.83188698,21.5769,4011,21.5694308174,0.49552219511,4011,-21.6361,229.338317369,21.5723766058
277.547,21.5027,294.026,558.374019878,0.999678,613.848228686,151.285075745,12.2694511916,1.65636,197.153389807,74.1866607978,147.589343469,168.628811317,21.5158,4012,21.5027192956,0.517376312246,4012,-21.5712,313.371751802,21.5074478075
277.568,21.493,294.065,445.045223439,0.999642,511.976427906,134.134818658,25.2439008631,1.50452,207.043337141,38.2755807081,153.938703475,130.60806479,21.5057,4013,21.4944999312,0.503538338383,4013,-21.5661,239.018595096,21.4990797692
277.651,21.3971,294.071,474.571190881,0.999799,404.170975182,139.000363446,21.8219529972,1.84927,216.081639086,61.1760636982,213.819640033,107.905634365,21.4136,4014,21.3982950309,0.559217923421,4014,-21.4806,256.035191154,21.4060970677
277.848,21.3288,294.078,246.198134593,0.999816,266.614321442,133.182222411,7.53835453583,1.63464,222.495675582,4.73940625724,138.018640801,102.503783639,21.3472,4015,21.3299181276,0.543283891852,4015,-21.4487,233.571816964,21.3406122574
277.884,21.2619,294.082,252.256817176,0.999723,422.670790368,134.077683143,43.6224218959,1.6801,223.097446076,6.17572831876,222.634031226,102.541017205,21.2793,4016,21.2610075674,0.551803882662,4016,-21.4103,237.89236837,21.2677943256
277.94,21.3064,294.074,1733.79736907,0.999788,811.810396068,231.41474282,13.3267869337,1.65347,518.205724214,283.104875195,265.832825428,253.327838112,21.3216,4017,21.3081267039,0.544472839275,4017,-21.465,1079.76838556,21.3139472933
278.015,21.3501,294.095,1858.54703264,0.999694,641.341148543,197.5376981,17.3973820768,1.51244,232.835806392,552.031807915,231.540156147,199.905485694,21.3662,4018,21.3484928964,0.528738981585,4018,-21.4672,879.661023225,21.355173597
277.965,21.3648,294.099,2889.99168867,0.999827,671.842324966,207.825637197,22.5863569553,1.44853,233.101560816,819.109211107,179.632468569,191.797707767,21.3808,4019,21.3630272116,0.520409765777,4019,-21.5073,1168.70216368,21.3710324147
278.173,21.3,294.102,3163.50510559,0.999722,621.085668104,172.61832016,166.500853178,1.40358,232.119756132,970.628544288,419.463940391,151.24296048,21.32,4020,21.2998942773,0.517949852726,4020,-21.4087,829.380838412,21.3087640466
278.179,21.2881,294.145,3139.8579838,0.999664,810.018538169,235.414549078,45.5852591844,1.36715,248.961571263,937.439768935,365.816515763,270.654276825,21.3038,4021,21.2864531631,0.50781146725,4021,-21.4249,2149.64697478,21.2934889181
278.163,21.2778,294.16,3287.67804338,0.999673,768.711338597,223.466855215,6.89124701993,1.39097,242.545553194,822.250966673,353.41990349,268.96226644,21.2956,4022,21.2744952288,0.501112320513,4022,-21.422,1386.54346428,21.2781274828
278.167,21.2523,294.185,2517.73767174,0.999668,704.522782415,244.017624627,16.3377901091,1.16323,1014.4428723,371.6605251,417.614335398,278.958007312,21.2675,4023,21.2515462174,0.478806785629,4023,-21.4322,1569.13703665,21.2555126423
278.268,21.3342,294.222,2160.76379019,0.999939,961.433337554,240.604454312,161.443424703,1.46608,990.598981513,289.960792152,574.462462976,330.637552213,21.3448,4024,21.3320345582,0.49315484175,4024,-21.5022,1566.5922018,21.3361445746
278.305,21.3704,294.231,3166.91846878,0.999677,1269.62249066,224.604125948,456.083128522,1.20933,1378.41428392,511.231415044,698.806953174,332.201893754,21.3845,4025,21.3694948992,0.472229963119,4025,-21.5517,2782.33354062,21.3739283727
278.389,21.46,294.246,3163.58980659,0.999564,1111.9198469,226.235405974,6.83059877945,1.19842,2011.14086578,385.077528927,267.726766263,341.090766143,21.472,4026,21.4596601933,0.466669970092,4026,-21.668,2718.21118379,21.4629125774
278.362,21.5,294.254,3048.32303391,0.99971,991.09251297,221.173220952,246.327190256,1.20235,1262.20035841,538.85321659,568.177266448,286.978946043,21.5134,4027,21.5010962283,0.463950361577,4027,-21.6894,2579.88653946,21.5043489065
278.47,21.5526,294.276,2419.3375848,0.999661,1332.22062795,240.926740556,190.125743689,1.07652,1048.16173837,390.069819368,660.695154796,487.430463637,21.5641,4028,21.5525525043,0.44127274768,4028,-21.7582,1634.86615384,21.5553316102
278.411,21.5384,294.312,3154.69709492,0.999867,1148.80159304,234.293209229,138.441328415,1.28179,1344.51758238,643.770309438,647.56570283,363.035737225,21.5498,4029,21.5411049295,0.449520748268,4029,-21.7823,2445.40773734,21.5445013633
278.35,21.6959,294.338,2837.3781566,0.999558,587.709772453,247.360038059,9.43721327301,1.18964,1030.53608627,415.481258099,256.120819109,223.209535737,21.7084,4030,21.6992268659,0.433811133149,4030,-21.8994,1426.88378078,21.7024081278
278.293,21.6921,294.37,3055.07624845,0.99957,1294.9020296,224.899996505,13.2992666665,1.10211,1576.09930956,438.813220192,708.114843749,422.138940232,21.7033,4031,21.6943228702,0.417041524499,4031,-21.8814,2597.50247055,21.6973790163
278.288,21.7433,294.388,3169.18206885,0.999589,705.09588703,223.1392762,148.429545953,1.0492,1532.3198711,428.852810831,515.046335547,220.794274708,21.7581,4032,21.7452458411,0.419329646374,4032,-21.9411,2758.58497587,21.7485520443
278.297,21.8441,294.417,3254.58873908,0.999581,1215.93934621,235.121319238,34.1303899359,1.19492,1100.39740301,596.46439435,557.20343537,415.634066174,21.8568,4033,21.8459820898,0.41476337269,4033,-22.01,2203.85185324,21.8492839547
278.302,21.7782,294.437,3195.88718154,0.999727,1322.50920391,235.606413454,61.7880030628,1.18057,1288.99034514,654.203355756,688.848903433,446.222774543,21.7903,4034,21.78047755,0.42155278868,4034,-21.9259,2489.08942607,21.7842702909
278.316,21.7683,294.464,3096.77499759,0.999754,671.823226005,237.552097703,16.9121490545,1.17906,1055.85071929,751.295376499,394.327064597,258.323306665,21.7819,4035,21.7701928463,0.413911236922,4035,-21.9022,2443.99271939,21.7737173611
278.403,21.7743,294.503,2494.43291375,0.999721,1283.08868322,190.348862265,43.2497335489,1.19756,255.718494749,882.115048748,556.314037442,409.335100511,21.7891,4036,21.7774023501,0.416992182463,4036,-21.9129,1407.34953072,21.7820269966
278.532,21.6843,294.51,2946.50565891,0.999722,2876.15749731,222.801607857,282.640533306,1.33859,2769.24214984,60.1596254065,1579.39901531,1296.758482,21.6993,4037,21.6853547209,0.43331614094,4037,-21.8046,2872.61490597,21.6901443512
278.572,21.6761,294.515,3283.60885351,0.999758,1641.94057841,244.46097346,6.19312665944,1.18832,1575.30961932,567.712759572,570.094687786,617.932783881,21.6912,4038,21.6782369563,0.423998887605,4038,-21.8069,2841.53874471,21.6847820698
278.576,21.647,294.527,3010.15573662,0.999714,999.013035419,233.446176669,50.9574055193,1.20073,818.572340386,964.977946999,558.495796726,388.373606075,21.6602,4039,21.6491630304,0.421522605478,4039,-21.8035,1871.17931254,21.6534222981
278.731,21.6127,294.572,2855.67715635,0.99977,2098.80127761,225.677174433,175.358905266,1.05357,2273.52886363,184.605473523,886.848883486,861.299255862,21.6249,4040,21.6139756844,0.398769355859,4040,-21.7899,2672.97293301,21.6176762059
278.84,21.7115,294.594,2483.49068025,0.999778,322.070955442,207.670243893,240.007539254,1.14452,2346.17956219,40.9287351558,281.039247348,41.0317080938,21.7227,4041,21.7130720078,0.3952110084,4041,-21.8641,2415.57860063,21.7163765293
278.865,21.6916,294.64,2621.19253905,0.999755,2356.43118887,220.041022657,737.340351743,1.00193,2228.48695057,105.121109821,1586.48800938,663.359528831,21.7047,4042,21.6932377253,0.385896975256,4042,-21.8704,2511.50180661,21.6969201693
278.781,21.6488,294.68,2960.03971388,0.999798,1851.60514313,234.45947054,180.52599286,1.00658,2796.6542923,44.6019197342,682.757268299,681.63703906,21.6616,4043,21.6506377703,0.378434421326,4043,-21.8271,2880.57379005,21.6533847661
278.665,21.6949,294.707,3089.4700416,0.999749,869.445866867,240.350277448,22.3158019915,1.15823,802.730747787,830.521382452,466.625602255,329.120437822,21.7079,4044,21.696486309,0.38470879345,4044,-21.8784,2156.57187458,21.7000560707
278.615,21.7707,294.7,3145.47007391,0.999806,681.359664709,238.802014824,22.3331862124,0.972948,879.770235793,684.403325555,297.277123758,201.000691029,21.7831,4045,21.7718687045,0.371323346653,4045,-21.9516,1438.1620492,21.7769281842
278.643,21.7922,294.753,1226.90735841,0.999765,1214.32166454,233.471384705,9.77781370321,1.0776,703.576183063,138.024667344,516.868022462,404.248901918,21.8101,4046,21.7946665048,0.379956748433,4046,-21.9798,862.75311862,21.8001405959
278.655,21.767,294.798,1050.5664376,0.999751,695.72244662,228.381988216,124.537081581,1.17235,630.913802206,107.275910319,462.870999546,212.539427127,21.7831,4047,21.7704106699,0.387817143742,4047,-21.969,760.445540907,21.7756698434
278.686,21.8163,294.799,811.993231471,0.99988,629.667574665,228.317421443,202.48894439,1.13384,610.845038653,43.1067327321,430.286040313,182.748291854,21.8291,4048,21.8187302428,0.379623191877,4048,-22.0204,709.343138109,21.8228930032
278.746,21.8961,294.804,961.126045434,0.9999,705.547914342,228.69044802,370.699827776,0.86564,622.600381955,117.317596005,585.305273641,119.15087436,21.9105,4049,21.8989211818,0.361977385952,4049,-22.0942,749.683145865,21.9024993985
278.691,21.9788,294.822,667.82518283,0.999741,654.717492191,217.095056489,131.480955052,0.945703,472.945393494,51.8389313432,488.134352995,172.119169593,21.99,4050,21.9801702627,0.355061726817,4050,-22.1527,573.099130249,21.9845179274
278.661,21.9429,294.831,725.095594612,0.999751,535.392086419,215.514064267,314.166694689,1.01711,468.428006446,46.8874860661,454.278919238,72.329294095,21.9562,4051,21.9464650661,0.366987237643,4051,-22.1087,574.390761834,21.951380294
278.531,21.9707,294.85,778.668479134,0.999784,823.788520931,222.332968215,53.4496298504,1.12052,478.410169875,68.1541013586,423.452060186,291.001144928,21.9831,4052,21.9728200233,0.369201500765,4052,-22.1521,615.274317121,21.9776784525
278.621,21.9074,294.879,681.340021891,0.999701,690.097933698,213.403087326,12.6438183636,1.10246,428.294065534,52.352898833,462.384141263,220.653290961,21.9198,4053,21.9085303345,0.373085431762,4053,-22.0819,547.875104939,21.912795704
278.668,21.9877,294.886,694.197110724,0.999725,629.864457826,210.603615271,172.757137607,1.09227,397.858805131,73.6033517626,530.89070476,161.564160704,21.998,4054,21.989121365,0.375267229816,4054,-22.1508,555.589560314,21.9928257948
278.616,21.9317,294.933,740.287731553,0.999682,653.344706352,217.919836652,53.4736679953,1.25436,505.112668728,62.1133368331,311.773758984,205.714285198,21.9451,4055,21.9337776068,0.375046426349,4055,-22.0892,604.987865392,21.9388965238
278.588,21.8941,294.976,707.306451684,0.999605,674.696213263,211.025303515,20.5657317227,1.12215,433.789055318,63.0773845355,339.386580664,202.012441025,21.9102,4056,21.8959137877,0.380171854854,4056,-22.0431,547.562390367,21.9014170989
278.585,21.9495,294.969,675.227469511,0.999661,580.896665196,205.903297196,185.541369444,0.861143,432.333947895,63.2069746115,370.442692912,120.816443109,21.9636,4057,21.9510240924,0.354780658434,4057,-22.1208,536.017868657,21.9568562781
278.546,21.9619,294.988,703.630193246,0.999597,872.282206154,212.840906456,214.479831879,0.996456,442.476407348,61.1706745795,489.677143746,216.745392887,21.9739,4058,21.9623682072,0.36476363186,4058,-22.1248,576.138504826,21.9663927878
278.56,21.9537,295.006,772.96505441,0.999665,713.984629993,204.208700968,10.6446376137,1.30655,374.949059989,67.5284142846,361.466403427,238.152224386,21.971,4059,21.9550573633,0.388171755386,4059,-22.1125,532.048376623,21.9618810545
278.433,21.952,295.034,1165.23898972,0.999535,752.62277959,230.240679605,127.50570322,1.24748,600.342119167,145.204135239,358.766307939,208.036178615,21.9688,4060,21.9516851916,0.380742531915,4060,-22.1173,795.035445354,21.959891749
278.479,21.9413,295.102,1151.85557296,0.999705,603.432785712,226.336863331,4.27705676781,1.16554,586.771487349,170.994749488,370.39134944,219.125902536,21.9563,4061,21.9434378597,0.375311138255,4061,-22.1205,783.529680216,21.9502756623
278.453,21.9586,295.144,3213.29849552,0.999853,700.646337455,244.29474316,32.8461502493,0.982948,901.422119089,826.616086866,339.970526715,250.155714987,21.9749,4062,21.9598870242,0.366987082257,4062,-22.1276,1846.68719399,21.9657946075
278.511,22.033,295.183,2601.01999453,0.999768,1316.45041304,216.987480839,33.7214619995,1.19361,695.053742599,568.436184825,690.846961012,474.947825784,22.0507,4063,22.0342127092,0.38069868587,4063,-22.2169,1231.39972536,22.0412351287
278.536,22.0704,295.246,2594.64334944,0.999579,865.44542216,216.321569196,53.414012169,1.16406,747.454526738,685.46359844,417.77587772,325.77576366,22.0879,4064,22.0719570717,0.377416761551,4064,-22.2301,1935.44795894,22.0795601595
278.647,21.9854,295.305,2468.79120384,0.999824,950.896673654,206.991902425,3.59111266206,1.23344,1022.37315066,481.790085627,362.807944301,315.309703153,22.0016,4065,21.9863511118,0.378574531093,4065,-22.1522,2131.41728416,21.9922482667
278.574,21.9783,295.328,2495.20937658,0.999796,1174.17935179,207.053875908,130.781857751,1.07613,572.637188104,688.42094309,734.027631936,441.300604699,21.991,4066,21.9791425274,0.371672765724,4066,-22.1233,1927.33560531,21.9834485493
278.556,22.0555,295.351,2750.79861185,0.999751,1359.20053613,227.3603828,543.470224915,1.18801,846.733123694,644.59762946,1050.32114156,361.246478942,22.0692,4067,22.055125006,0.37739870711,4067,-22.2249,2277.38374754,22.0611138901
278.546,22.0022,295.356,2629.4324496,0.999608,756.154966557,224.164190328,236.358056527,1.10583,718.446613752,825.089695624,459.063421064,192.477683014,22.0157,4068,22.0048390104,0.36894104559,4068,-22.1859,1668.32247498,22.0123113141
278.479,22.0723,295.385,2795.01761203,0.999838,917.299475792,229.24317535,5.74789753155,1.16168,635.692037044,784.750370838,492.025809844,339.406869176,22.089,4069,22.0712914553,0.370734502325,4069,-22.2695,1838.25921966,22.0789016231
278.241,22.1757,295.426,3227.56868224,0.999751,583.645270776,225.201181651,230.585734844,1.22826,246.171812212,1092.19980429,419.047793223,129.653995166,22.1914,4070,22.1760496116,0.368910145675,4070,-22.3642,1685.40219527,22.1825910448
278.214,22.0868,295.476,2939.15006245,0.999753,695.440639011,224.132720294,94.4218247319,1.42509,239.774229565,930.361653019,402.351991994,218.558126575,22.1048,4071,22.0871446166,0.396529027097,4071,-22.2898,2073.2805738,22.0962189144
278.248,22.1741,295.509,2079.82711101,0.999775,692.661349334,155.903775603,55.1756274468,1.10233,195.59855586,506.580476198,401.047743219,195.698404902,22.1957,4072,22.1754976259,0.367627494926,4072,-22.3776,488.580752056,22.1863634773
278.3,22.2086,295.552,2613.03503443,0.999877,1342.06936095,134.222210629,16.3022551432,1.22981,178.657532348,598.747421762,532.30494831,499.966282508,22.2286,4073,22.2088977021,0.375836305272,4073,-22.4079,423.802153757,22.2192818037
278.335,22.203,295.553,2793.59070545,0.999766,841.984185564,138.978411065,140.031183718,1.15727,204.00683668,351.414583893,368.662771411,215.838680453,22.2246,4074,22.2037735575,0.386180262507,4074,-22.4003,320.422056377,22.2156647591
278.279,22.3109,295.6,2936.2361266,0.99972,960.054130957,184.859172518,39.1062945343,1.12279,220.225435017,546.455748322,356.837964659,295.377707029,22.3293,4075,22.3111515752,0.360301673542,4075,-22.5028,687.635308794,22.3204980795
278.398,22.3739,295.641,1055.2379511,0.999681,891.198255175,128.879910516,5.53784628799,1.17093,99.6249704705,283.866423822,484.218895123,358.223029873,22.39,4076,22.3742035281,0.369582645229,4076,-22.575,333.31957303,22.3814964885
278.403,22.3645,295.683,1191.04496651,0.99966,543.256362092,179.51876983,27.2761193676,1.35558,105.108819371,172.847467413,275.751433728,173.521929336,22.384,4077,22.3647751735,0.385790339881,4077,-22.544,532.498642044,22.3746627612
278.493,22.3478,295.709,1311.02883578,0.99968,1046.09440404,142.53725783,86.7500071952,1.15714,203.714275667,284.417906629,312.328273328,307.802561671,22.363,4078,22.3499883871,0.371502069709,4078,-22.5309,352.577087378,22.3572337629
278.62,22.456,295.756,2853.91411478,0.999776,718.58598158,199.876451229,95.7982985078,1.16874,211.830542551,642.567005073,332.823186291,245.558993501,22.473,4079,22.4576735309,0.376719730964,4079,-22.6509,1020.35306177,22.465435901
278.672,22.4635,295.797,2582.64867603,0.999796,905.913429031,219.145442835,108.09525705,1.04832,573.601111423,553.829686206,531.339710125,309.597168383,22.4784,4080,22.4653056347,0.363776629636,4080,-22.6516,1462.88012909,22.4723864795
