AverageQ,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,StdReturn,MaxEsReturn,MinReturn,QFunRegParamNorm,AverageDiscountedReturn,MinEsReturn,AveragePolicySurr,MaxReturn,AverageAbsQYDiff,AverageQLoss,Iteration,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Epoch,AverageY
1.60202,1.60506,1.0,366.770034167,366.327884309,8.28871408296,408.142990773,355.742600434,136.624,136.610942261,272.402069753,-1.60822,397.76864884,0.0343008566281,0.00595344,4660,148.461,1.60472818499,51.7626869506,4660,1.60202393299
1.60155,1.60375,0.999988,374.382975463,338.721732486,14.6824143161,446.740721888,350.514276923,136.631,137.00872286,193.368468017,-1.60717,402.173538003,0.0337147099107,0.00505119,4661,148.474,1.60355496326,83.326548061,4661,1.60170134101
1.6015,1.60354,0.999983,377.788241391,281.427829174,15.2755192085,385.160062239,358.132937848,136.648,137.230720874,100.403894094,-1.60696,404.293572498,0.0347803192268,0.00574512,4662,148.468,1.60307605583,106.586477377,4662,1.60144255865
1.59873,1.60093,1.0,375.370279561,373.947661252,8.74024120942,403.03893889,361.656449485,136.644,135.53179609,341.63744234,-1.60419,396.168700055,0.0343447555788,0.00539076,4663,148.46,1.6005036728,21.6890212291,4663,1.59856348252
1.6058,1.60795,1.0,369.413495084,357.157345699,8.43888736831,386.586397461,356.423936054,136.638,135.390466173,300.031608693,-1.6119,405.799476588,0.0339569423572,0.0052805,4664,148.485,1.60770031414,27.4180690813,4664,1.60585104717
1.60125,1.60325,0.999995,373.158594009,317.285080197,25.6752823792,378.363382023,350.536253095,136.661,134.291276974,94.7742156585,-1.60725,516.556767591,0.0355735175425,0.00669046,4665,148.507,1.60267945656,111.332019778,4665,1.60118461897
1.60171,1.6043,1.0,352.981531702,370.952705478,8.21896453468,403.694904716,336.089604327,136.714,132.022563684,348.425483403,-1.60813,373.268359483,0.0342402770607,0.00570607,4666,148.477,1.60399294811,17.1107161942,4666,1.60171309132
1.59883,1.60138,0.999993,356.988322203,310.468859606,27.571346147,427.649980608,334.988887476,136.745,135.171957813,73.7744152654,-1.6061,529.858236598,0.0343289285478,0.00549698,4667,148.532,1.60108059571,111.737744186,4667,1.59883254788
1.59855,1.60104,1.0,350.672467487,342.021323651,12.3490038057,478.670960253,334.957742984,136.775,134.331265522,113.952757814,-1.60524,380.220939233,0.0363940169894,0.00684912,4668,148.542,1.60069505998,114.070283559,4668,1.59856460388
1.59999,1.60228,0.999998,345.74452172,273.515258104,7.73947990041,465.150619,335.445018871,136.773,134.076342075,22.1854279406,-1.60639,376.821393656,0.0348578765688,0.00599761,4669,148.532,1.60190204806,160.995951092,4669,1.59998222412
1.60105,1.60376,1.0,331.085414637,300.620441002,6.68416039962,403.345676263,319.12307296,136.77,130.342005874,27.78999455,-1.60739,356.866674273,0.0359130517221,0.00638396,4670,148.477,1.60332215838,125.117291252,4670,1.60093805714
1.60141,1.60388,1.0,358.265183276,325.565353294,21.6039203142,407.344180152,321.72818257,136.772,133.523289401,81.7437761018,-1.60685,394.208405682,0.0338482422813,0.0053321,4671,148.525,1.60357624673,111.677742724,4671,1.60137489356
1.60136,1.60387,1.0,331.582309463,290.879232727,13.0217892483,406.487744048,320.537494358,136.799,131.142506959,2.13800358117,-1.60678,396.442488926,0.0346610729957,0.0058714,4672,148.561,1.60363170099,158.430692181,4672,1.60139682092
1.59984,1.6023,0.999985,373.651312797,261.750563421,26.4085224395,417.707280893,331.784088603,136.81,138.103477352,8.94710422072,-1.60535,425.87444158,0.0348647249064,0.00572479,4673,148.559,1.60212617953,160.857322903,4673,1.59992355328
1.60281,1.60564,1.0,351.59435047,278.060070085,13.0001763427,447.499663332,332.082065146,136.829,134.892230114,26.3273579202,-1.60895,409.444277867,0.0347056252155,0.00590549,4674,148.551,1.60530363558,123.60773712,4674,1.60282996583
1.59977,1.60198,0.999985,357.501908539,213.270315575,13.637357072,426.381509739,336.868721234,136.833,135.711075984,6.58979907868,-1.606,417.203009582,0.0342709125195,0.00594031,4675,148.531,1.60175782353,153.560738167,4675,1.59974548344
1.59521,1.59779,0.999986,362.441409173,269.555920229,20.6215032912,496.169920051,340.075479121,136.843,135.902659128,4.27810461504,-1.60145,419.38589149,0.0346800647486,0.00624999,4676,148.544,1.59743453214,185.7865064,4676,1.59521119531
1.60318,1.60517,1.0,370.968632655,301.098581163,32.3066893093,422.981541733,329.103502377,136.838,138.516321739,20.5530757152,-1.6088,448.190488881,0.0346130775307,0.00566295,4677,148.499,1.60471636384,135.001958322,4677,1.60319253018
1.59534,1.59779,1.0,377.161288253,216.344202269,26.7660229594,466.156031713,332.885979626,136.848,140.380754119,15.6466154832,-1.60043,444.879068246,0.0341885463023,0.00557766,4678,148.522,1.59758659619,166.841203987,4678,1.59535197995
1.60159,1.60368,0.999983,372.302896273,250.060789499,22.3375451029,455.824851154,335.197511904,136.886,139.583097895,8.15949610471,-1.60758,423.434771814,0.0339560987783,0.00509685,4679,148.52,1.60337077883,174.809466985,4679,1.60157448604
1.59965,1.60204,1.0,360.236688053,287.991447469,13.3828370612,441.070315466,344.034448348,136.913,136.577233303,16.6731731675,-1.6061,404.836792965,0.0342678450493,0.00534894,4680,148.518,1.60174005671,184.385681027,4680,1.59966762039
1.59377,1.59591,1.0,375.685095122,359.005756468,22.5285673099,542.067498452,355.044922391,136.919,139.060692167,25.2136060987,-1.59959,443.793219652,0.0342477721513,0.00553215,4681,148.488,1.59553321829,162.259785946,4681,1.59364789679
1.59743,1.5995,0.999989,434.776341372,353.921140759,20.406836263,650.80364346,402.669855307,136.948,147.481041352,27.9084137805,-1.60197,493.208671205,0.0349246137887,0.00650782,4682,148.505,1.59929801942,207.413097276,4682,1.59748342382
1.59752,1.59966,1.0,438.529589801,334.349162776,21.9837731473,503.553610292,415.910280893,136.93,147.406731932,2.1241985884,-1.60226,488.741602127,0.0339914771819,0.00542311,4683,148.514,1.59935127857,161.39709279,4683,1.59752902979
1.59626,1.59851,1.0,468.247907842,404.135926662,12.1744127446,630.500353897,445.963389037,136.904,150.600136212,57.2350473704,-1.60111,493.864079349,0.0332766471484,0.0053485,4684,148.536,1.59831785295,204.101051473,4684,1.59628532006
1.59371,1.59597,1.0,459.456130196,459.525123131,11.8391653604,637.741235997,436.704120855,136.907,148.727831023,289.066198392,-1.59816,486.086926051,0.0339870822363,0.00533532,4685,148.548,1.59559916255,110.322603286,4685,1.59368694818
1.59295,1.59508,0.999989,454.963392561,369.458369784,13.5228734336,623.513672954,435.399091087,136.923,149.136164356,14.4681228517,-1.59822,494.219405596,0.032888008946,0.00496998,4686,148.528,1.59478080902,203.614672874,4686,1.59299898756
1.59633,1.59867,0.999991,445.818800462,331.650682767,7.9477759337,593.024718823,411.116815464,136.96,148.049507512,2.13977007191,-1.60187,456.099403364,0.0339602066109,0.00601252,4687,148.546,1.5985610634,213.13432876,4687,1.59657833905
1.59163,1.59358,0.999985,444.20469882,395.671901033,9.95270142282,518.836527926,415.247016231,136.968,148.485194722,276.367569666,-1.59679,457.550944363,0.0336369911835,0.0055889,4688,148.541,1.59313994544,87.0600623674,4688,1.59147133559
1.58706,1.58927,1.0,413.245532417,317.840763638,43.960321158,573.609527752,353.268840044,136.973,145.48063208,27.9294876188,-1.59213,495.101435956,0.0339908714977,0.00575937,4689,148.561,1.58881331241,180.898477475,4689,1.58704644771
1.58861,1.59058,1.0,392.681651331,274.849335815,29.0180826744,501.178445243,355.30932369,136.957,143.253099263,13.3899798252,-1.59385,449.285725381,0.0342355936437,0.00603204,4690,148.567,1.59020482143,180.977126172,4690,1.5886463225
1.58653,1.5886,1.0,381.294050445,271.435755984,7.22823202246,411.580901632,366.710279685,136.982,140.092536814,34.287488145,-1.59172,397.206296374,0.0356013632856,0.0069116,4691,148.557,1.58827324064,120.805785168,4691,1.58659623537
1.58439,1.58623,1.0,376.427297171,411.337899481,8.32808058618,757.711381838,356.863936862,136.987,139.560690618,37.1213033484,-1.5888,395.136350384,0.0330035221754,0.0047467,4692,148.565,1.58587174078,218.349066883,4692,1.58441784456
1.58669,1.58883,0.999981,376.659767341,284.169903148,7.51989904343,443.521053206,359.302015741,136.984,139.306054632,35.8074339504,-1.59048,397.869542323,0.0347966023567,0.00663689,4693,148.553,1.58843751337,167.774758234,4693,1.58665852484
1.58481,1.58687,0.999985,432.630342852,282.183359702,19.678697525,449.165406332,368.92221973,136.973,144.369483774,30.0693564345,-1.58889,458.392752636,0.0344635631151,0.00636203,4694,148.537,1.58648620976,158.529939361,4694,1.58480122408
1.58088,1.58285,0.999999,432.868369021,308.892129066,22.6708462051,536.27894984,368.902024882,136.962,145.160915002,3.32227152283,-1.58449,498.685168368,0.0334141256472,0.00564308,4695,148.538,1.58243828131,173.375165191,4695,1.58090663571
1.57695,1.57858,1.0,363.865435424,267.046764442,14.6846034944,436.150265715,345.029858599,136.96,133.710217457,5.21487885685,-1.58077,396.230258934,0.0324333970602,0.00462811,4696,148.517,1.57824577637,149.127817392,4696,1.57689759451
1.57527,1.57753,1.0,365.195930173,378.798682744,13.8516234779,588.515372028,349.272561667,136.978,134.075618824,8.1817949244,-1.57911,393.079658787,0.0334055314079,0.00518008,4697,148.529,1.57708127148,197.667817916,4697,1.57521223064
1.57671,1.57835,0.999999,387.825305938,338.057078771,9.96018829786,502.528517265,371.104116005,136.982,134.896446068,107.834880573,-1.58098,424.341228842,0.0324153670221,0.00457687,4698,148.589,1.57818165228,155.683453697,4698,1.57678206186
1.57905,1.58113,0.999999,385.643293418,364.441361123,13.5090237544,541.587456953,364.052101754,137.035,135.146523814,38.9346621251,-1.58421,443.946492727,0.0344904374603,0.00752345,4699,148.589,1.58060413914,167.518360001,4699,1.57897837291
1.57824,1.57998,0.999983,402.455648925,307.142422778,39.7876939167,443.892529189,350.836903923,137.04,136.366506149,27.5348749967,-1.58343,476.254997839,0.0321610350372,0.00470402,4700,148.655,1.57974194197,155.151893471,4700,1.57828795065
1.58047,1.58223,1.0,448.354009608,292.81968861,21.7826824942,598.011327726,401.263902868,137.042,143.128139744,0.391526363722,-1.58569,472.565499724,0.0334358700594,0.00504277,4701,148.648,1.58205235266,227.481382412,4701,1.58054293314
1.56959,1.57128,1.0,444.618721506,247.015439713,13.6703766105,554.854950096,425.623425227,137.066,142.690749662,4.70661857135,-1.57458,469.795714538,0.0337199354386,0.00523524,4702,148.715,1.57099719397,207.710403673,4702,1.56949871065
1.57618,1.57805,1.0,404.317572615,294.81193171,9.95569137743,561.159702912,381.745815807,137.058,137.588874192,4.31547581076,-1.58097,431.73959929,0.0325553170339,0.0045006,4703,148.742,1.57769132487,208.460845801,4703,1.5762476392
1.57322,1.57528,0.999989,404.988249711,320.8163536,17.1236774514,565.224003721,378.720859162,137.093,140.313727672,39.5600533874,-1.57755,440.270231114,0.0335041274703,0.005178,4704,148.742,1.57500958928,177.061633591,4704,1.57323149095
1.57457,1.57622,1.0,405.183400555,189.077957449,13.915975915,423.898619205,381.219249478,137.109,138.964076291,-0.142757761268,-1.57821,439.83593987,0.0330354034184,0.00506188,4705,148.782,1.57582484998,168.051168254,4705,1.57453272838
1.57652,1.57824,1.0,420.174448152,258.224212957,11.8141870171,729.398393405,394.640161074,137.116,139.155722356,3.30873390938,-1.58089,466.274406088,0.0347150045062,0.00611163,4706,148.804,1.57809955861,233.503223114,4706,1.57648088389
1.57427,1.57589,1.0,388.764797037,190.27273918,22.0006307889,458.139527392,361.484133165,137.133,135.9281394,-1.31094216364,-1.57861,462.963097695,0.0340986100229,0.00614377,4707,148.804,1.57560892114,177.536829939,4707,1.57430292139
1.57094,1.57277,0.999976,364.828328703,253.918243996,8.36344111424,380.954646961,351.457411972,137.11,132.770290375,29.3470813432,-1.5756,387.817649517,0.0333612936548,0.00522281,4708,148.82,1.57246099713,131.628095773,4708,1.57093064853
1.57543,1.57733,0.99999,365.181873984,328.720552515,8.5321811049,706.743717359,349.379104627,137.085,132.255445108,2.48978065518,-1.57918,390.226683293,0.0338747753845,0.00589891,4709,148.836,1.57681138728,211.005538658,4709,1.57537255035
1.57022,1.57191,1.0,369.938119142,374.847279299,8.9983243637,672.017411872,354.251460095,137.081,132.949063219,42.21123639,-1.57427,392.134430422,0.0336573206261,0.00534623,4710,148.859,1.57152781349,189.087776407,4710,1.57018102204
1.574,1.57578,0.999999,366.752039222,207.253417216,34.6851019605,391.15207974,326.06232877,137.083,136.242069762,-1.03669222598,-1.57819,462.926962695,0.0327261573243,0.00510731,4711,148.892,1.57545095392,164.653581221,4711,1.57396817981
1.57041,1.57203,0.999968,371.817751486,337.028481873,43.7424567304,367.744486577,320.881323783,137.105,137.813438548,306.60272383,-1.57446,462.679952702,0.0341255371666,0.00613282,4712,148.882,1.57156656296,20.5077930369,4712,1.57033266006
1.56581,1.56755,1.0,376.932518739,291.054101409,40.4526529918,549.064431208,337.923067342,137.097,138.11258895,22.2616053168,-1.5696,466.834712313,0.0341871863589,0.0062805,4713,148.875,1.56726076297,214.922692254,4713,1.56587176142
1.56868,1.5704,0.999998,352.740920171,276.102200207,11.6792041337,572.299507056,326.369568336,137.092,133.348318682,8.69968302765,-1.57289,372.207285408,0.0330196176035,0.00549378,4714,148.874,1.56993748649,208.960833641,4714,1.56857008155
1.56002,1.56182,0.999988,363.36280968,152.339092638,13.177376264,383.025796157,326.224786215,137.097,133.781774506,0.659800255363,-1.56395,384.00371531,0.034882131656,0.0064087,4715,148.883,1.56138974804,143.461529428,4715,1.56003366605
1.56201,1.56375,0.999999,365.026815611,278.653278765,28.1447871993,514.19184351,323.076973857,137.111,135.434383064,39.6855558008,-1.56532,442.747447974,0.0333509489866,0.0054462,4716,148.946,1.56336180774,162.230137969,4716,1.56206664454
1.55623,1.55785,0.999982,364.839816544,211.44227179,30.5569571908,425.210252443,321.80900402,137.128,134.879715476,6.67663744618,-1.55921,437.667944747,0.0340231770119,0.00624772,4717,148.944,1.55754150468,160.19358234,4717,1.55618336382
1.56113,1.56287,0.999999,376.686191885,109.394395388,41.2316296744,319.211655111,320.5719502,137.146,139.45388105,2.17092248939,-1.56469,456.203235559,0.0352490157239,0.00671658,4718,148.924,1.56252554646,118.042192153,4718,1.56119668921
1.56296,1.5646,0.999987,347.715290757,170.600426598,42.076567251,613.074501704,295.495905381,137.149,133.917921087,-1.76309624795,-1.56671,472.039713707,0.0322532615651,0.00513582,4719,148.906,1.56427070197,202.32787379,4719,1.56290955431
1.55152,1.5533,1.0,341.240735522,273.147256949,15.6922796177,565.032150079,311.743595574,137.154,130.432866436,5.40940448779,-1.556,385.990465899,0.0329804031444,0.0050426,4720,148.891,1.55288135028,171.708015665,4720,1.55151871886
1.56003,1.56196,1.0,357.997863915,187.32077173,9.29050383283,378.977579872,339.992803684,137.167,130.505998621,4.85300463324,-1.5648,385.029792224,0.0342730240515,0.0059245,4721,148.901,1.56159592374,166.994798151,4721,1.55999089463
1.55257,1.55421,0.999999,355.610160891,319.00329027,7.95156608171,909.977709407,341.397384881,137.153,130.048060943,-0.539304400169,-1.5569,379.881003859,0.0347362368248,0.00669327,4722,148.912,1.55396806901,335.92936727,4722,1.55263941372
1.55733,1.55895,0.999998,366.133860239,256.481129362,18.0849845118,782.226622893,338.51806705,137.159,132.781415756,-1.22751034734,-1.56139,470.689875296,0.0331267715422,0.00509881,4723,148.862,1.5587364954,260.032999905,4723,1.55732012183
1.55631,1.5579,1.0,372.308699393,268.800777813,14.6775301634,751.1863194,333.893019535,137.175,131.251475863,-2.2964377604,-1.56082,402.22465763,0.0334599733662,0.00534839,4724,148.875,1.55762296522,246.066901725,4724,1.55625272395
1.54979,1.55165,0.999968,371.642797551,313.983630654,11.3052980532,362.663498531,346.241834542,137.194,132.552324372,202.216918019,-1.55417,415.693024407,0.033718125775,0.00543699,4725,148.941,1.55144807546,55.4177429412,4725,1.54976625486
1.54935,1.55127,0.999986,365.937894334,393.608629319,13.4832200791,491.587445854,320.417103221,137.192,130.361195372,227.660194801,-1.55318,394.485936641,0.0341467194549,0.00556582,4726,148.936,1.55111386201,89.0974897915,4726,1.54936704774
1.55135,1.55346,0.999996,368.184387447,390.006242738,16.0301633004,765.316461369,327.494739713,137.165,131.308003798,87.1369823383,-1.5552,395.603195979,0.0333675147415,0.0051515,4727,148.942,1.5531493366,218.245943817,4727,1.5513849923
1.55196,1.55416,1.0,392.006523523,499.434159925,32.9427049501,783.368399864,358.327884445,137.167,134.033329295,186.492532987,-1.55596,511.7155596,0.0337651456952,0.00602512,4728,148.859,1.5539508207,211.799674198,4728,1.55202494193
1.55239,1.55451,1.0,382.890317363,264.745244689,11.6029696503,417.355110985,360.300109729,137.159,132.597867156,-1.76415273304,-1.55738,417.244340576,0.0335184721301,0.00582732,4729,148.859,1.55426588872,165.525974058,4729,1.55232755544
1.54793,1.5498,1.0,390.505965013,443.470773108,10.4888843721,512.991600794,366.546996296,137.141,133.109009038,385.023609912,-1.55303,414.972942145,0.0335641749234,0.00570093,4730,148.864,1.54963288225,44.3949559514,4730,1.54801350854
1.5517,1.55361,1.0,365.832017929,275.786894167,13.9937706136,656.727215176,343.72038532,137.15,132.781614293,-0.881079443949,-1.55628,408.977865818,0.0328908968752,0.00535984,4731,148.928,1.55316999841,216.110088366,4731,1.55160273145
1.5486,1.55073,0.999999,384.732608392,413.580387382,18.8481065846,824.630538667,351.580225756,137.148,133.733209955,64.9381387133,-1.55288,422.061590761,0.0330908180021,0.00532553,4732,148.9,1.55056259575,243.728348422,4732,1.54864076934
1.54748,1.5503,0.999999,383.801311636,386.529675306,14.7837951294,756.762565435,353.798499106,137.172,132.422303617,3.44851688995,-1.55167,416.79851146,0.0322851279916,0.00517017,4733,148.901,1.54993099894,301.670919307,4733,1.5474819099
1.54598,1.54809,1.0,376.331027641,369.806085935,16.2075789646,636.114202153,349.995096437,137.154,132.838612011,54.0585107543,-1.55036,414.676688577,0.0319683069599,0.00443643,4734,148.91,1.54784658729,201.921110394,4734,1.54604558144
1.53949,1.54182,1.0,372.34588139,323.692258217,11.458258822,446.94138033,348.091001804,137.154,134.531534091,23.5735117657,-1.54306,396.209339577,0.0336083217166,0.00609666,4735,148.917,1.54161661143,158.100979035,4735,1.53943582941
1.54107,1.54365,0.999984,375.175881516,424.09680798,15.3682266419,697.879096388,351.745830876,137.156,133.573356406,67.7177358783,-1.54507,424.110556706,0.0317085084485,0.00433851,4736,148.975,1.54333445836,212.289784451,4736,1.54107441433
1.54517,1.54758,0.99999,401.429127843,403.582566987,29.9940901476,442.426872194,359.838079294,137.158,129.736636802,328.810960804,-1.54937,474.71424119,0.0322062068592,0.00530349,4737,148.956,1.54728064968,45.2792896766,4737,1.54521371041
1.54931,1.55141,0.999999,395.023639129,480.524741794,14.4108445743,624.595390327,370.018109387,137.173,133.659505039,346.189450294,-1.55341,446.858764692,0.0316370980699,0.00508112,4738,148.95,1.55123338442,96.6251342838,4738,1.54929999797
1.5469,1.54925,0.999977,395.803445964,414.236112941,13.7074526842,614.929045262,365.682622402,137.193,133.861259979,158.095855286,-1.55103,434.337185116,0.0315468719882,0.00520009,4739,148.951,1.54914769145,173.160560022,4739,1.54696850718
1.54575,1.54832,0.999999,388.956314521,364.554026221,12.6878475947,411.567630164,367.05642414,137.197,129.776237135,241.600441455,-1.54999,421.615438852,0.03096202886,0.00461193,4740,148.972,1.54795781622,59.6867087637,4740,1.54567118117
1.54181,1.54419,1.0,428.587988982,401.808595548,15.7570035364,632.121696288,399.977899945,137.203,134.589837467,15.4539966231,-1.54592,459.24157185,0.0310307594188,0.00440909,4741,148.966,1.54410394629,207.705520557,4741,1.54189039383
1.54575,1.54795,1.0,429.622374129,371.390856426,21.7394158444,497.392705142,396.207750416,137.188,132.052958303,60.8529377437,-1.55071,516.334228496,0.0301443086117,0.00430925,4742,148.949,1.54771563454,159.392818424,4742,1.545695198
1.54574,1.54779,0.999992,439.353640546,241.693888615,20.6995769009,570.207807,402.97919281,137.213,136.7323484,20.9697182171,-1.55091,483.408566291,0.0317061793003,0.00534979,4743,148.95,1.54749937114,211.842576816,4743,1.54571994331
1.54599,1.54808,0.999996,437.907709346,447.677478657,20.6474601867,665.719177725,396.51497626,137.231,136.397451148,90.6586788149,-1.55065,477.54364341,0.0312702876873,0.00513082,4744,148.962,1.54780578202,229.532762318,4744,1.54603058126
1.54533,1.5475,0.999995,421.440715764,459.567195815,19.5331398893,642.223934896,387.446655767,137.233,134.499850903,323.955083848,-1.54988,471.302216482,0.031268216657,0.00528592,4745,148.981,1.54724175226,108.190401616,4745,1.54527311385
1.54608,1.54849,0.999998,476.530835242,353.179784234,25.4769426994,527.69897451,430.040075533,137.254,139.314603875,40.3863965867,-1.55034,547.739738518,0.0300892808105,0.00468543,4746,148.992,1.54828657177,149.467511511,4746,1.54604898968
1.54513,1.54699,0.999999,443.061684427,283.681073385,14.7847281456,438.049050806,415.043171245,137.235,137.802428508,4.02537488466,-1.55002,484.595968496,0.0317290906173,0.0056168,4747,148.979,1.54682923832,170.081931397,4747,1.5451926005
1.54616,1.54785,1.0,474.329813926,347.025036846,21.3131434902,491.902341573,436.92462561,137.263,140.705972746,43.8308611337,-1.55121,538.884979217,0.0299733824,0.00432548,4748,148.979,1.54748374213,159.959147954,4748,1.54605738152
1.54406,1.5458,0.999982,463.679742888,392.568459737,21.566380416,720.149909813,432.841820772,137.277,139.808170707,165.397925454,-1.5493,525.33205031,0.0314727940513,0.00499924,4749,148.979,1.54565677101,201.064228583,4749,1.54414494431
1.54883,1.55039,1.0,474.680352516,327.436162189,23.0161708275,527.862740042,438.685982302,137.285,138.219881456,51.5092641977,-1.55326,542.291909543,0.0311172902685,0.00517025,4750,148.981,1.55028543086,184.428743055,4750,1.54895876011
1.54923,1.55058,0.999996,473.267095321,375.4644871,23.3341911783,464.032828159,427.615146136,137.274,140.133257747,328.866322099,-1.55346,534.673806367,0.0304897405069,0.00523333,4751,148.981,1.55034704073,43.5209309369,4751,1.54920450533
1.54561,1.5475,1.0,619.990866444,374.652217717,37.869930705,514.46911656,563.945497883,137.281,151.346347618,113.602838546,-1.55043,703.512754745,0.0289774986276,0.00416084,4752,148.981,1.54719813666,138.799763727,4752,1.54553951992
1.53954,1.54148,1.0,650.34883867,430.543881914,34.059934523,769.492464259,572.692683127,137.306,153.639593342,144.628223585,-1.54441,699.929026231,0.0310026948993,0.005007,4753,148.974,1.54122913426,200.617240377,4753,1.53965086214
1.54877,1.55021,1.0,581.437389606,360.706928243,99.9634410928,584.637741955,437.34345132,137.302,142.405573046,41.7563865712,-1.55386,728.855186543,0.0312657745928,0.0052571,4754,148.969,1.54991595002,203.234899731,4754,1.54865935763
1.5497,1.55116,1.0,620.082787751,333.675588366,39.2031895363,557.366962055,565.499819604,137.332,150.417469694,10.2210076749,-1.55398,720.14210415,0.0311117276944,0.0053125,4755,148.983,1.55096059862,171.393488531,4755,1.5497580535
1.54411,1.54575,1.0,629.856095977,401.324222813,40.968311454,747.698432925,578.904647543,137.327,154.662114803,22.2467841983,-1.5489,761.256681846,0.0310628149863,0.00553753,4756,148.98,1.54544016072,230.369281033,4756,1.54413816124
1.5466,1.54836,1.0,658.764857128,390.658558075,80.9246129119,748.243450525,462.804684008,137.335,146.48796203,92.0495246076,-1.55132,722.359892204,0.0301115804897,0.00466533,4757,148.978,1.54800824623,257.358039826,4757,1.54665007059
1.54815,1.54967,0.999998,608.067913118,278.9113732,107.544670098,786.472257185,456.297875054,137.347,141.932265029,4.4225284907,-1.5529,742.007941602,0.0302697795644,0.00507196,4758,149.055,1.54941690176,262.608948282,4758,1.54817841803
1.54931,1.55101,0.999978,593.170176026,424.58747733,104.492193173,665.952150548,429.549123981,137.34,142.506353854,89.3077961624,-1.55379,743.563104702,0.0309409800953,0.00580023,4759,149.055,1.55066271284,204.278369184,4759,1.54922628026
1.54494,1.54667,0.999999,1003.41465783,452.007472019,213.641380078,789.221841445,738.41008185,137.342,150.085887698,168.569859519,-1.54898,1474.30625396,0.0307972692481,0.00533378,4760,149.024,1.54639364792,199.59573472,4760,1.54491604004
1.5416,1.54346,1.0,660.576880714,471.959728056,119.375328124,1109.20825188,478.056296929,137.376,143.723270728,75.7063769806,-1.54469,930.564547061,0.0300225375446,0.0047794,4761,149.038,1.54320045453,392.443127991,4761,1.54163005644
1.53855,1.54037,1.0,696.776573449,481.950638199,113.390343219,769.735432025,490.768815092,137.368,143.626269541,61.4494344881,-1.54221,1004.52214467,0.030967687642,0.00521759,4762,149.039,1.5399693426,277.921456355,4762,1.53849259465
1.54276,1.54443,0.999999,594.711995365,588.03602478,119.71333034,1044.26019497,458.286355652,137.382,148.097825453,187.125530294,-1.54632,889.843724414,0.0308583155331,0.00532732,4763,149.074,1.54420808871,352.102883057,4763,1.54274381675
1.54242,1.54415,1.0,407.77763834,559.969690777,22.1108688632,725.719222927,343.440607449,137.382,124.424246108,345.588016511,-1.54574,449.496706422,0.029952264275,0.00451049,4764,149.044,1.54394073497,166.808813473,4764,1.54242380705
1.53335,1.53507,0.999999,374.34806598,423.236275516,20.0569989543,1080.09521885,305.613366339,137.375,122.836217715,40.1574801561,-1.53565,414.678364281,0.0307780352896,0.00480042,4765,149.054,1.53491219005,409.104718286,4765,1.53335279619
1.53365,1.53546,1.0,331.758856523,300.556678393,23.4514034263,630.19356261,282.60640938,137.38,123.637379141,9.11260679132,-1.536,379.1764982,0.0324647737466,0.00561278,4766,149.095,1.53512794703,181.850097503,4766,1.5336312835
1.53649,1.53792,1.0,352.772234728,97.0862223371,20.4593941064,374.28686523,294.425593135,137.405,122.830570811,4.3660311506,-1.53822,390.753357161,0.0332759712414,0.00587476,4767,149.084,1.53756991891,128.220045408,4767,1.53640356669
1.53426,1.53586,1.0,357.609305282,284.73340414,21.877690043,589.568988433,273.945377958,137.436,121.556917694,5.13298958235,-1.53629,397.066540022,0.0322525037985,0.00511993,4768,149.1,1.5356864916,224.614205667,4768,1.53433880808
1.52802,1.52954,0.999999,361.893560775,251.457291106,20.5543161754,747.642906748,293.393127465,137.423,122.098690358,14.1307062284,-1.53103,397.101575076,0.0320606283304,0.00471873,4769,149.123,1.52919709783,267.480728476,4769,1.52792976994
1.52685,1.52847,1.0,368.51923674,349.837226029,21.0037483351,789.859719137,315.411933468,137.45,121.448073715,2.5456165479,-1.53078,416.923094629,0.0329426421134,0.00519617,4770,149.127,1.52818862744,280.677938051,4770,1.52682447047
1.52548,1.52697,0.999996,426.322514144,222.191780832,78.9596055087,436.53737537,333.83364213,137.444,129.672834642,2.72221810042,-1.52944,863.033920166,0.0326102756816,0.00492484,4771,149.093,1.52664568383,175.44048018,4771,1.52544306684
1.5281,1.52942,0.999995,435.003146717,330.200610914,30.5683006044,581.70830623,353.136430654,137.463,131.639673084,14.9462644425,-1.53233,488.094728173,0.0318562237415,0.00490037,4772,149.023,1.52915218798,202.373787248,4772,1.5280387594
1.52609,1.52757,0.999999,421.40563847,667.668378185,41.5990911068,1236.51029557,327.621803475,137.482,141.036238144,366.40393893,-1.53035,520.094982745,0.0331398600483,0.00554849,4773,149.042,1.52738423082,402.467015684,4773,1.52618880487
1.53343,1.53448,1.0,448.145759415,488.561488991,84.5246422135,710.765646605,314.201139679,137.487,145.845315135,387.243654974,-1.53748,620.397145292,0.0326659417331,0.00531534,4774,149.054,1.5343684419,121.433182745,4774,1.53344015453
1.5272,1.52874,0.999989,378.858479509,296.923237649,46.5446852236,539.052830412,317.833731054,137.484,142.971383189,7.73570584289,-1.53077,603.570876898,0.0335810064641,0.00539944,4775,149.038,1.52844409388,178.791424017,4775,1.52719572036
1.52628,1.5278,0.999987,332.715077025,433.168919068,15.4941913517,815.280613737,297.36281034,137.465,139.788189398,207.915659596,-1.52949,408.961788529,0.0340375556896,0.00649151,4776,149.087,1.52735771231,271.632685072,4776,1.52614684448
