AverageAbsQ,AverageQLoss,AverageY,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn,Iteration,MinReturn,Epoch,MaxEsReturn,StdEsReturn,AverageAction,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,MaxReturn,MinEsReturn,StdReturn,AverageAbsY,AverageReturn
41.5274,2.54686,41.2327222871,448.146,302.684,208.607042973,3614,-348.84270865,3614,2230.89107646,0.0,0.999965,2230.89107646,0.374755668908,-41.4052,41.2312,2516.85211778,2230.89107646,857.163896975,41.5316727094,494.462003064
41.2451,1.95691,40.916543939,448.19,302.709,209.685064315,3615,-494.295223994,3615,-308.674678154,0.0,0.999988,-308.674678154,0.345253055784,-41.0932,40.9171,2205.00096123,-308.674678154,703.931037066,41.2481097373,545.863884807
41.5104,1.84767,41.2039441727,448.08,302.74,175.272195051,3616,-538.950451961,3616,-333.533113933,0.0,1.0,-333.533113933,0.356551267361,-41.3932,41.2047,1844.22307785,-333.533113933,711.474780538,41.5113925524,147.644166763
41.5467,1.2268,41.2476867931,448.165,302.748,209.218258239,3617,-492.262193981,3617,2802.09316943,0.0,0.999959,2802.09316943,0.329582334042,-41.423,41.2464,631.348615958,2802.09316943,319.039305851,41.5508185646,219.140648253
41.4412,2.69406,41.1240257511,448.107,302.767,234.861175834,3618,-423.934158796,3618,2426.76983757,0.0,0.999972,2426.76983757,0.38705683271,-41.2892,41.1247,3342.77755474,2426.76983757,1153.71043933,41.4434758333,955.964072873
41.5491,1.93173,41.2441080939,448.05,302.831,360.832507146,3619,347.797666572,3619,241.518417234,0.0,0.99998,241.518417234,0.353160411685,-41.4047,41.2445,4724.20787892,241.518417234,1714.32165165,41.5510216325,2466.19405569
41.4732,1.95245,41.1616672804,448.14,302.86,326.152151738,3620,275.468207414,3620,2338.64312048,0.0,0.999959,2338.64312048,0.346128790402,-41.3368,41.1615,3942.26649079,2338.64312048,1233.22303263,41.4747651456,2122.37394209
41.4012,2.65706,41.0810903278,448.087,302.877,391.546185227,3621,461.140060798,3621,2712.52679424,0.0,0.999939,2712.52679424,0.366046493599,-41.242,41.0815,5117.16684338,2712.52679424,1362.04509974,41.4037349731,4537.68601424
41.4982,2.00719,41.188812396,448.22,302.9,365.165752708,3622,175.706111518,3622,-135.005617218,0.0,0.999964,-135.005617218,0.332506597709,-41.3683,41.1876,5475.56561213,-135.005617218,1644.82604847,41.5016299992,3986.23240488
41.5431,1.73733,41.2364681453,448.222,302.961,415.72142822,3623,1417.47173145,3623,3439.58080261,0.0,0.999925,3439.58080261,0.322598418954,-41.4118,41.2377,5194.63062614,3439.58080261,1460.42756008,41.5455940219,4104.72627693
41.5132,2.03567,41.20333089,448.311,302.995,344.843080811,3624,162.816453223,3624,3079.19170471,0.0,0.999958,3079.19170471,0.328185412036,-41.3884,41.204,4699.59352676,3079.19170471,1829.69595151,41.5138734962,2769.4770015
41.4461,2.34108,41.1246693291,448.342,303.044,394.18600002,3625,3120.47884883,3625,3106.88491003,0.0,0.999932,3106.88491003,0.34334198732,-41.314,41.1251,5372.48596706,3106.88491003,648.461743223,41.4488430732,4970.68055287
41.5346,1.9687,41.2221442982,448.308,303.049,400.24336671,3626,2884.2594054,3626,3114.87283882,0.0,0.999915,3114.87283882,0.33372229303,-41.4038,41.2234,5363.18541577,3114.87283882,782.535075191,41.5360542566,4713.72483888
41.4319,1.98342,41.1087624615,448.375,303.082,414.318832898,3627,684.073676872,3627,3282.74215358,0.0,0.999979,3282.74215358,0.335293472693,-41.2669,41.1071,5350.96596713,3282.74215358,1548.83737915,41.4341946048,4444.43454969
41.5713,2.1168,41.2573940399,448.388,303.11,418.38723993,3628,3797.22910703,3628,3186.55193913,0.0,0.999943,3186.55193913,0.33224168319,-41.4346,41.2596,5507.38980109,3186.55193913,487.245988455,41.5726708305,4995.25714431
41.5994,1.93371,41.2950324011,448.432,303.122,416.260144848,3629,4845.93642726,3629,2442.93537915,0.0,0.999957,2442.93537915,0.32804005158,-41.4635,41.294,5261.10520791,2442.93537915,139.490816791,41.6024515387,5117.52898717
41.4808,2.48798,41.1610838262,448.527,303.136,367.772022554,3630,-117.63623348,3630,3347.52281616,0.0,0.99993,3347.52281616,0.349591717941,-41.3116,41.1614,5175.79480431,3347.52281616,1953.02117402,41.4820097934,3308.30179825
41.4509,1.93368,41.1324652486,448.616,303.194,381.568525395,3631,3637.35090816,3631,3332.86665048,0.0,0.999909,3332.86665048,0.319317525823,-41.288,41.1327,5277.37919097,3332.86665048,442.142027362,41.4526737562,4796.27954107
41.5368,2.20624,41.229709711,448.682,303.198,336.876727401,3632,2009.34343223,3632,3398.74817661,0.0,0.999945,3398.74817661,0.33236696357,-41.3965,41.2297,4957.8695331,3398.74817661,904.292309746,41.5392063311,3627.52120402
41.4403,2.1075,41.1186356738,448.761,303.257,296.664446844,3633,401.578118635,3633,3142.23493664,0.0,0.999963,3142.23493664,0.344019482573,-41.2881,41.1193,3953.93013704,3142.23493664,1273.9127958,41.4419061407,1958.78309079
41.448,2.01492,41.1268373028,448.848,303.311,253.540220729,3634,-340.501689474,3634,3203.93669087,0.0,0.999921,3203.93669087,0.338117706127,-41.2991,41.1271,4001.33551433,3203.93669087,1611.81311441,41.4502587702,1623.55624773
41.4338,1.78191,41.1072002391,448.955,303.37,271.171636158,3635,-411.301825586,3635,3127.86647198,0.0,0.999983,3127.86647198,0.332434310034,-41.28,41.1068,3954.8484166,3127.86647198,1555.35755487,41.435593988,1541.55462494
41.3409,2.9825,41.0134125877,448.979,303.437,278.872318363,3636,-211.233346059,3636,658.107683416,0.0,0.999946,658.107683416,0.388147640152,-41.1728,41.0138,3982.3115131,658.107683416,1382.52222185,41.3431916482,1599.85748789
41.4073,2.38594,41.0880395686,449.209,303.453,274.91007005,3637,-358.108358457,3637,1766.91222862,0.0,0.999949,1766.91222862,0.368235143406,-41.2514,41.0877,3594.94431505,1766.91222862,1209.04983393,41.408863404,1654.09889495
41.3431,2.08625,41.0110505009,449.194,303.47,341.73823453,3638,-257.111571256,3638,2574.69298781,0.0,0.999967,2574.69298781,0.352759182526,-41.1713,41.0125,4791.08752775,2574.69298781,1707.61099879,41.3441561162,3282.07366198
41.3683,2.10303,41.0416514309,449.205,303.536,361.242884667,3639,192.789358887,3639,3177.07520855,0.0,0.999935,3177.07520855,0.347582551946,-41.2056,41.0415,4667.16211731,3177.07520855,1394.47805881,41.370097471,3335.67844893
41.4911,1.42955,41.1770669322,449.284,303.547,389.814780962,3640,112.941431834,3640,3369.7885251,0.0,0.999923,3369.7885251,0.318537941985,-41.3494,41.1775,5314.91027434,3369.7885251,1511.11704045,41.4933091502,4533.72484648
41.4327,2.33703,41.1163723653,449.308,303.554,407.588469894,3641,4909.51659903,3641,3216.12595504,0.0,0.99993,3216.12595504,0.347321773008,-41.2821,41.116,5199.43493362,3216.12595504,86.407024415,41.4348787778,5069.87340367
41.3311,1.65407,41.0020337814,449.331,303.592,403.953153335,3642,1044.74813787,3642,3208.94458089,0.0,0.999918,3208.94458089,0.313428994131,-41.1592,41.0023,5044.30074359,3208.94458089,1180.5754247,41.3337143945,4582.97012946
41.3099,2.02098,40.9730268198,449.316,303.569,404.842033237,3643,4822.92725858,3643,3158.37108285,0.0,0.999899,3158.37108285,0.327268301887,-41.1283,40.9736,5227.58609311,3158.37108285,104.532327959,41.3128904394,5058.10210982
41.4251,2.07225,41.1073587489,449.292,303.58,412.021942237,3644,4987.91094348,3644,3207.79160436,0.0,0.999932,3207.79160436,0.337901141395,-41.2649,41.1078,5243.38316969,3207.79160436,69.0665875986,41.4267656962,5066.56321676
41.3667,1.77446,41.0400128553,449.449,303.594,413.571600643,3645,1014.05663502,3645,3291.77064522,0.0,0.99997,3291.77064522,0.319974953321,-41.2095,41.0399,5426.11117589,3291.77064522,1270.40467317,41.368583511,4794.03692646
41.4048,1.9929,41.0877752883,449.495,303.654,423.086738096,3646,5021.68433823,3646,3222.20069437,0.0,0.999883,3222.20069437,0.325854480006,-41.2545,41.0873,5342.91807708,3222.20069437,96.9636210925,41.4065316467,5192.05240811
41.4613,1.51875,41.1473027867,449.612,303.649,365.314184262,3647,-356.223654783,3647,3557.38663879,0.0,0.999975,3557.38663879,0.300076802261,-41.3156,41.1483,5226.10023412,3557.38663879,1635.34223611,41.4637845127,4528.61255283
41.3319,2.01881,40.9998232457,449.734,303.649,386.818237427,3648,4614.61873291,3648,3239.97285955,0.0,0.999924,3239.97285955,0.324526287173,-41.1697,41.0004,5084.0751125,3239.97285955,157.950576075,41.3331886973,4889.58404417
41.5223,2.14465,41.2112357891,449.833,303.687,369.802015001,3649,20.1390149692,3649,2802.2135574,0.0,0.99991,2802.2135574,0.335357050343,-41.3838,41.2119,4963.07059866,2802.2135574,1416.90263678,41.5226184635,4247.54125732
41.4781,1.5443,41.1635531034,450.031,303.731,392.284362178,3650,4691.38474829,3650,3321.53261227,0.0,0.999931,3321.53261227,0.316511955003,-41.3321,41.1628,5046.17606853,3321.53261227,106.317650414,41.4798926676,4893.05708802
41.5166,2.01146,41.2045790825,450.017,303.756,358.138537219,3651,-16.583904155,3651,2845.23948033,0.0,0.999985,2845.23948033,0.32946200377,-41.3794,41.2053,5022.67623161,2845.23948033,1926.978677,41.5186078377,3896.50838163
41.4649,1.61095,41.1455793992,450.07,303.778,374.833145151,3652,4562.15519992,3652,2911.70641908,0.0,0.999947,2911.70641908,0.306112969398,-41.3235,41.146,4865.34805901,2911.70641908,103.37243676,41.4671439857,4705.66956211
41.553,2.30725,41.2456970749,450.237,303.84,346.530594395,3653,184.37830042,3653,3127.57725178,0.0,0.999928,3127.57725178,0.344782650169,-41.4096,41.2459,4894.72329134,3127.57725178,1791.51874124,41.5554638103,3463.74097133
41.4415,1.69607,41.1126339944,450.264,303.871,369.069297185,3654,44.7424748408,3654,3256.00705888,0.0,0.999961,3256.00705888,0.311834675233,-41.2897,41.1156,4821.68395163,3256.00705888,1511.39650191,41.4411728769,3871.76011828
41.3582,1.80813,41.0227200247,450.31,303.922,386.120656836,3655,607.01410784,3655,765.904278663,0.0,0.999891,765.904278663,0.3287946414,-41.1927,41.021,5236.4017095,765.904278663,1381.47190182,41.3617600374,4496.77528767
41.2902,1.59827,40.9460741135,450.397,303.915,372.600502515,3656,145.133470304,3656,3552.66783394,0.0,0.999925,3552.66783394,0.320163706766,-41.1063,40.9467,5056.71063926,3552.66783394,1657.05351399,41.2921221573,3391.01108266
41.4218,1.57742,41.0898038138,450.339,303.944,395.751157779,3657,1841.92314946,3657,3357.27562989,0.0,0.999923,3357.27562989,0.310301199511,-41.2554,41.0896,5190.18601969,3357.27562989,1111.96776582,41.4235772603,4452.78417799
41.4319,2.46117,41.1042991309,450.43,303.964,415.950850048,3658,4746.48372598,3658,3440.03017269,0.0,0.999927,3440.03017269,0.350446761472,-41.2775,41.1045,5207.26588992,3440.03017269,123.015154139,41.4328750829,5048.96277247
41.3906,2.15945,41.0573749485,450.55,303.982,382.171076389,3659,-126.684335691,3659,1662.45571261,0.0,0.999934,1662.45571261,0.336238541003,-41.2306,41.0573,5153.78667612,1662.45571261,1524.357233,41.3920769505,4308.67306949
41.3579,1.59662,41.0194124014,450.462,304.009,394.155071414,3660,1956.05419533,3660,3326.4550018,0.0,0.999937,3326.4550018,0.309352717095,-41.1813,41.02,5354.95512137,3326.4550018,1010.65568072,41.3599352792,4723.27356362
41.4299,1.84,41.0990351578,450.522,304.065,298.090967328,3661,-309.921896995,3661,3235.62360027,0.0,0.999972,3235.62360027,0.324983008496,-41.2728,41.0993,5216.45024641,3235.62360027,2227.44438348,41.432424695,2150.4436211
41.4996,2.14898,41.1741937005,450.706,304.081,289.447863893,3662,-470.017453627,3662,3256.2346781,0.0,0.999922,3256.2346781,0.330384594908,-41.3613,41.1744,4768.52741057,3256.2346781,2069.33260308,41.5019358034,2677.68014539
41.5062,2.63786,41.1760827249,450.631,304.105,404.294309751,3663,2243.61234134,3663,3304.80310593,0.0,0.999923,3304.80310593,0.350900632069,-41.3641,41.1789,5465.94229826,3304.80310593,978.031413441,41.5056373185,4846.24403185
41.639,2.09996,41.3308437368,450.694,304.133,407.206309727,3664,473.007033203,3664,3262.62887991,0.0,0.999972,3262.62887991,0.334587878731,-41.5195,41.3283,5494.32223685,3262.62887991,1779.80733181,41.6433276041,4133.42532077
41.5825,2.56647,41.2631349198,450.559,304.16,408.102449338,3665,783.24722524,3665,3354.86587752,0.0,0.999931,3354.86587752,0.348215451551,-41.4406,41.263,5362.77602547,3354.86587752,1324.64155798,41.5854238908,4731.12275095
41.6082,1.84866,41.2906191032,450.549,304.244,407.894222106,3666,4968.94154115,3666,3144.09534675,0.0,0.999931,3144.09534675,0.314299686295,-41.4622,41.2912,5459.18505276,3144.09534675,128.862309049,41.6103360371,5231.90243167
41.5689,2.03137,41.24470019,450.717,304.251,389.161959147,3667,4908.92862561,3667,3287.07888587,0.0,0.999965,3287.07888587,0.320245377567,-41.4231,41.2446,5284.63462456,3287.07888587,115.352957253,41.5708370748,5080.63999742
41.6067,2.45382,41.2902216574,450.724,304.31,423.66837824,3668,5177.4112861,3668,3290.21582776,0.0,0.999919,3290.21582776,0.345059287261,-41.4684,41.2913,5536.91768806,3290.21582776,108.573279249,41.608032745,5339.16204855
41.7058,2.01014,41.3940502755,450.752,304.315,406.999715333,3669,5099.77065576,3669,3307.38911829,0.0,0.999925,3307.38911829,0.317769823789,-41.5709,41.3949,5584.15767677,3307.38911829,139.17671704,41.7068217339,5315.00589048
41.6342,1.7975,41.3154140661,450.885,304.363,406.394378983,3670,1328.44160964,3670,3395.32468551,0.0,0.999931,3395.32468551,0.314956149933,-41.4831,41.3149,5508.45517926,3395.32468551,1204.30580246,41.6381904098,4928.59133848
41.6422,2.05057,41.3230667238,450.961,304.373,356.112240677,3671,484.784481296,3671,3272.54352315,0.0,0.999962,3272.54352315,0.324911491205,-41.5196,41.3242,5263.50683293,3272.54352315,1602.53255607,41.6425603015,3379.74718476
41.6542,1.98505,41.3345786649,450.973,304.391,396.486866422,3672,319.738112084,3672,3611.21754762,0.0,0.999959,3611.21754762,0.323112821111,-41.5203,41.3335,5538.49774654,3611.21754762,1719.82836829,41.6577449805,4249.63633097
41.6845,1.95992,41.3652479371,450.949,304.462,404.763808594,3673,417.363428317,3673,3007.91556801,0.0,0.999913,3007.91556801,0.323721151421,-41.5356,41.3654,5418.9089019,3007.91556801,1793.31429292,41.6863523166,4364.17058539
41.6328,1.65533,41.3069208165,451.045,304.473,377.259387636,3674,4681.52139399,3674,3152.62111603,0.0,0.999956,3152.62111603,0.318033029459,-41.4816,41.3076,4950.68863413,3152.62111603,80.2993135314,41.6337059884,4851.12795297
41.5866,2.34546,41.2506265573,451.074,304.547,377.481819347,3675,2578.47861131,3675,2963.83811523,0.0,0.999923,2963.83811523,0.337813814683,-41.438,41.251,5120.97139849,2963.83811523,794.52964357,41.587839626,4496.64797251
41.7128,1.1597,41.39013553,451.065,304.579,394.369678857,3676,972.388445396,3676,3352.22756023,0.0,0.999918,3352.22756023,0.288286317302,-41.5677,41.3901,5194.93225857,3352.22756023,1231.08887059,41.7156065425,4476.35096852
41.7774,2.10196,41.4614370844,451.059,304.606,386.126937996,3677,4732.68716117,3677,3248.31597079,0.0,0.999936,3248.31597079,0.334305989937,-41.6471,41.4624,5119.81782513,3248.31597079,144.512552312,41.7790158449,4909.68211691
41.7975,2.14318,41.4831797611,451.131,304.644,391.9454314,3678,4621.19388519,3678,3239.80556085,0.0,0.999901,3239.80556085,0.330775631433,-41.6736,41.4833,5023.47721469,3239.80556085,126.580311613,41.7987083197,4876.03257001
41.6817,2.07478,41.3484567475,451.129,304.651,374.280379761,3679,4772.97881152,3679,2955.12530498,0.0,0.999933,2955.12530498,0.325624755219,-41.5442,41.3485,5190.23080717,2955.12530498,128.826872089,41.6829148679,4972.84701111
41.7586,2.36691,41.4336625727,451.151,304.689,404.551901105,3680,4919.35356179,3680,3111.19928538,0.0,0.999946,3111.19928538,0.343868102599,-41.616,41.433,5323.1599098,3111.19928538,113.693310784,41.7609693963,5063.90722977
41.7726,2.09621,41.4518062317,451.136,304.72,407.262952097,3681,4903.38801136,3681,3233.41038365,0.0,0.999887,3233.41038365,0.326289085817,-41.6438,41.451,5185.90541398,3233.41038365,80.2426705073,41.7755814244,5038.09645638
41.7695,2.48221,41.447675294,451.341,304.789,382.164518633,3682,3239.79295179,3682,3137.92718615,0.0,0.999876,3137.92718615,0.346064497671,-41.6313,41.4479,5179.33401406,3137.92718615,535.322445468,41.7718576896,4753.06125155
41.8439,1.70198,41.5247687439,451.523,304.818,396.703962089,3683,4951.07704677,3683,3276.44797734,0.0,0.99994,3276.44797734,0.308554437026,-41.7104,41.5244,5307.20247061,3276.44797734,105.411383255,41.8460835804,5097.83051619
41.857,2.11375,41.5392585958,451.553,304.869,389.827363255,3684,2119.82007172,3684,3250.42059577,0.0,0.999868,3250.42059577,0.328217897178,-41.714,41.5398,5337.51346311,3250.42059577,881.976713945,41.8589282823,4722.31491732
41.7781,1.59128,41.4497641225,451.673,304.906,340.999089148,3685,-364.931590282,3685,3137.74656406,0.0,0.999969,3137.74656406,0.30467055494,-41.6242,41.4503,5109.83266953,3137.74656406,1942.5895336,41.7796773577,3350.30430199
41.7703,1.66122,41.4379647533,451.784,304.915,350.554790989,3686,190.272447293,3686,3013.14268411,0.0,0.999943,3013.14268411,0.304314664496,-41.6101,41.439,4688.04948252,3013.14268411,1670.41150749,41.7722989372,2975.35459724
41.8308,2.02476,41.5040956849,451.784,304.943,321.289157443,3687,-61.2460207551,3687,3089.44129917,0.0,0.99997,3089.44129917,0.313549941791,-41.6605,41.5044,4879.4400962,3089.44129917,1894.29638637,41.8338485543,3266.29862841
41.8291,1.60575,41.5011984089,451.812,304.958,381.886215308,3688,1149.61346589,3688,2906.51181075,0.0,0.999947,2906.51181075,0.298721073578,-41.6629,41.5024,5244.32767946,2906.51181075,1255.35004945,41.8308604906,4057.38733549
41.8579,1.80094,41.5382922334,451.96,304.996,317.72484617,3689,-152.229437544,3689,3063.4211388,0.0,0.999911,3063.4211388,0.313568047428,-41.6916,41.539,4594.47214779,3063.4211388,1497.83042707,41.8591830686,3256.98639654
41.7913,2.04743,41.4611641462,452.056,305.003,388.566119407,3690,1809.38653141,3690,392.25070026,0.0,0.999915,392.25070026,0.313610502126,-41.6192,41.461,5218.32488071,392.25070026,1219.20786347,41.7925135373,4250.19312965
41.7725,2.31817,41.4439685375,452.096,305.027,396.972624297,3691,-72.7616635011,3691,2869.23087813,0.0,0.999935,2869.23087813,0.336779617574,-41.595,41.4427,5370.15710833,2869.23087813,1526.41255741,41.7764069589,4467.87181674
41.8155,1.82595,41.4920618459,452.128,305.037,384.48673694,3692,3663.55412162,3692,3328.02648444,0.0,0.999949,3328.02648444,0.310376725411,-41.6598,41.494,4993.20716145,3328.02648444,430.2328682,41.8156314257,4483.09504784
41.7882,1.62125,41.4646052747,452.244,305.032,373.291180369,3693,-26.9904852789,3693,3418.11733685,0.0,0.99996,3418.11733685,0.300846828176,-41.6444,41.4642,5091.71416178,3418.11733685,1786.39898137,41.7903843979,3751.60295226
41.8952,2.22438,41.5786503787,452.324,305.082,384.466441446,3694,4397.96820673,3694,3195.38193078,0.0,0.999956,3195.38193078,0.331499019815,-41.7552,41.5793,5008.64411266,3195.38193078,170.714708355,41.8980480885,4640.36206973
41.7226,1.68229,41.3900896567,452.317,305.107,374.273722637,3695,-236.488920113,3695,2450.11449358,0.0,0.999967,2450.11449358,0.314357713725,-41.5569,41.3908,5223.53590324,2450.11449358,1563.48550262,41.7247644677,4421.05510068
41.8334,1.80153,41.5077380164,452.274,305.158,407.319002663,3696,4951.71658166,3696,3068.27951787,0.0,0.999952,3068.27951787,0.317140939163,-41.6813,41.51,5222.12032968,3068.27951787,88.7127893866,41.8315365116,5102.02675229
41.901,2.38393,41.5882337064,452.313,305.193,311.968474755,3697,-457.067237369,3697,3258.84759915,0.0,0.999991,3258.84759915,0.338829495386,-41.7708,41.5858,4921.35195685,3258.84759915,2172.35337125,41.9050878962,3003.04450786
41.9913,1.75973,41.6813749342,452.511,305.199,388.823408153,3698,507.326650287,3698,3381.4217673,0.0,0.999956,3381.4217673,0.313568224166,-41.8487,41.6826,5081.26167634,3381.4217673,1334.20247214,41.992879739,4499.61898177
41.9154,1.32301,41.595866755,452.404,305.214,383.709563628,3699,4600.67013357,3699,3159.1338719,0.0,0.999922,3159.1338719,0.297635821461,-41.7609,41.5968,4873.74147965,3159.1338719,65.9946603423,41.9167584049,4747.86461896
41.9558,2.00268,41.6424109434,452.502,305.243,382.351286436,3700,3586.43884061,3700,3330.02851774,0.0,0.999958,3330.02851774,0.327211929605,-41.8184,41.6432,5023.8307716,3330.02851774,397.013925043,41.9578342274,4747.84120354
42.0558,2.35499,41.7559603649,452.653,305.271,372.871160231,3701,2900.55147667,3701,3011.71984378,0.0,0.999948,3011.71984378,0.337064194,-41.9096,41.7554,5006.00248922,3011.71984378,676.652106109,42.0579733194,4248.0926423
42.042,1.58453,41.742194024,452.89,305.33,346.570425931,3702,656.766770175,3702,2982.43382605,0.0,0.999915,2982.43382605,0.311849375567,-41.8742,41.7416,5064.081203,2982.43382605,1288.56547668,42.045105617,3494.99383897
41.8029,2.06225,41.4747790215,452.779,305.347,360.738831974,3703,413.154826461,3703,2941.17109701,0.0,0.999986,2941.17109701,0.331058557132,-41.622,41.4751,4677.77979129,2941.17109701,1213.78810378,41.8030564519,3961.8101339
41.9146,2.37445,41.6054334334,452.613,305.389,392.489015856,3704,4699.32988462,3704,1775.01458588,0.0,0.999931,1775.01458588,0.360034929845,-41.7658,41.605,5049.19701998,1775.01458588,121.294414769,41.9155595216,4889.76929496
41.8319,2.07016,41.5129797992,452.708,305.411,383.161373346,3705,4222.89740584,3705,3277.57889916,0.0,0.999949,3277.57889916,0.33883493929,-41.6801,41.5138,4935.28499744,3277.57889916,173.707553244,41.833462325,4680.20364639
41.9342,1.781,41.6249268985,452.653,305.469,404.209700605,3706,4797.00061078,3706,3226.73717822,0.0,0.999927,3226.73717822,0.320156754954,-41.7968,41.6246,5124.93010831,3226.73717822,100.725692426,41.9361358906,4994.50335859
41.8452,2.36003,41.5267513202,452.65,305.492,394.286049442,3707,2542.41343522,3707,2966.57250249,0.0,0.999947,2966.57250249,0.336193454101,-41.7001,41.5276,5269.03114653,2966.57250249,762.658490583,41.847400921,4765.02195492
41.8617,2.16309,41.5444616154,452.655,305.515,399.923944887,3708,1578.48746729,3708,3003.95870162,0.0,0.999916,3003.95870162,0.325947813694,-41.7096,41.5447,5015.02844975,3003.95870162,1457.7068512,41.8634560144,3712.46460297
41.8747,1.63237,41.5593481464,452.617,305.541,347.225388195,3709,-293.95036524,3709,3296.88203225,0.0,0.999937,3296.88203225,0.302463345616,-41.7329,41.5594,5238.94868041,3296.88203225,2291.89019863,41.8767427795,3344.76181366
41.8308,2.21567,41.509193501,452.56,305.571,403.041375723,3710,4861.84377951,3710,3113.35920628,0.0,0.999933,3113.35920628,0.33117115007,-41.6841,41.5096,5174.34355046,3113.35920628,84.7208028348,41.8325499098,4998.80972941
41.9351,2.06882,41.6280273573,452.553,305.615,387.516946635,3711,4653.89514681,3711,3148.76463019,0.0,0.999959,3148.76463019,0.335567874744,-41.7806,41.6277,4926.86783207,3148.76463019,68.524776425,41.9369074432,4779.85283231
41.8723,2.04156,41.5575583404,452.572,305.623,383.568738423,3712,4700.74981398,3712,3201.69860076,0.0,0.999952,3201.69860076,0.322648957147,-41.7106,41.5577,4981.19948903,3201.69860076,83.1973077445,41.8743234291,4838.12502393
41.8673,1.37625,41.5468147103,452.383,305.64,382.049729416,3713,4679.25469507,3713,2995.77850776,0.0,0.999959,2995.77850776,0.298393083459,-41.6988,41.5474,4968.56739071,2995.77850776,98.571206436,41.8691858353,4831.58554855
41.9274,2.40063,41.6224512917,452.379,305.684,390.546282127,3714,4539.41418934,3714,3068.49827594,0.0,0.999902,3068.49827594,0.343342713299,-41.7769,41.6231,5018.95557064,3068.49827594,127.649594706,41.9277392338,4763.57012127
41.8449,1.61196,41.529883001,452.516,305.699,367.761407468,3715,2805.73701729,3715,3031.74252196,0.0,0.999936,3031.74252196,0.305884005463,-41.6776,41.5295,4870.84956354,3031.74252196,578.439776765,41.8457005192,4497.64628879
41.8442,2.0325,41.5322621049,452.472,305.7,328.233146745,3716,-352.72139292,3716,3259.79168338,0.0,0.999943,3259.79168338,0.323418803624,-41.6828,41.5335,4601.86844769,3259.79168338,1573.7947409,41.8460767399,3701.11054785
41.7887,2.22906,41.4747042173,452.646,305.744,348.826690398,3717,358.914193832,3717,3144.85318185,0.0,0.999943,3144.85318185,0.32573359344,-41.6194,41.474,4642.92738088,3144.85318185,1227.93084477,41.7918470793,4027.05030016
41.867,1.76946,41.563057642,452.704,305.784,373.770110887,3718,2817.07020606,3718,3215.74988093,0.0,0.999942,3215.74988093,0.307105433035,-41.7286,41.5637,4897.74985556,3215.74988093,591.526882048,41.8686411636,4417.64896613
41.8482,2.47078,41.5443290174,452.755,305.835,372.456988744,3719,4424.52925346,3719,2547.57948003,0.0,0.999913,2547.57948003,0.336754730184,-41.7076,41.5451,4902.85258735,2547.57948003,126.610138813,41.8502216776,4714.8566905
41.8384,2.46179,41.5332392763,452.88,305.873,375.299103122,3720,1760.10814902,3720,596.396933257,0.0,0.999978,596.396933257,0.342133576223,-41.7075,41.5329,4718.49731596,596.396933257,961.474685196,41.8398778336,3378.81537974
41.8853,1.9692,41.5866291383,452.863,305.904,336.948153238,3721,1140.935875,3721,3238.13274222,0.0,0.999953,3238.13274222,0.329370227647,-41.7636,41.5876,4922.66658761,3238.13274222,1488.28941405,41.8891426194,3335.34054561
41.8069,1.99094,41.4963459536,452.999,305.953,365.040377166,3722,-66.6230837771,3722,3097.68338335,0.0,0.999933,3097.68338335,0.314935474932,-41.6714,41.4969,5135.95401224,3097.68338335,1503.91966953,41.8081468145,4409.47435648
41.769,1.61832,41.4495400577,453.049,305.958,345.273513464,3723,-202.501531101,3723,2913.39525894,0.0,0.999952,2913.39525894,0.30280958447,-41.6145,41.4498,5035.16974583,2913.39525894,1772.88892348,41.7709871006,2659.88354378
41.7457,2.09909,41.4265681572,453.068,305.986,326.090715722,3724,-295.469443922,3724,3250.16084165,0.0,0.999914,3250.16084165,0.330535056445,-41.5951,41.427,4888.12058543,3250.16084165,1710.85537203,41.7476861507,2430.1671458
41.7383,1.92828,41.4195110688,453.283,306.021,354.716621487,3725,555.195660087,3725,3193.32868586,0.0,0.999949,3193.32868586,0.32306630685,-41.5761,41.4194,4705.31904423,3193.32868586,1350.05108204,41.7398220208,3490.50923321
41.7564,1.73259,41.4424518551,453.25,306.081,359.846893257,3726,1628.72522135,3726,3052.92736464,0.0,0.999884,3052.92736464,0.319202623587,-41.5895,41.4426,4636.22903913,3052.92736464,930.508515959,41.7585452382,3730.21976701
41.7375,1.39433,41.4126397769,453.18,306.09,386.082761434,3727,1049.8985569,3727,3176.18676302,0.0,0.999927,3176.18676302,0.310470113014,-41.578,41.4148,5046.1074036,3176.18676302,1402.66134568,41.7379532758,4154.97327716
41.7897,1.60646,41.4770692458,453.312,306.12,371.413739991,3728,3372.52689617,3728,3166.15462089,0.0,0.999899,3166.15462089,0.307929069517,-41.6542,41.4771,4888.3597749,3166.15462089,407.298452652,41.7917317175,4530.49362179
41.666,2.11044,41.3402070028,453.413,306.118,362.072480482,3729,4355.44121772,3729,3041.11191582,0.0,0.999932,3041.11191582,0.342959654349,-41.5017,41.3385,4666.01460397,3041.11191582,111.371002896,41.6695021028,4504.08765828
