AverageReturn,MaxReturn,AverageEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss,AverageAction,StdReturn,AverageAbsY,AverageQ,Epoch,AveragePolicySurr,PolicyRegParamNorm,MinReturn,QFunRegParamNorm,MinEsReturn,Iteration,AverageY,StdEsReturn,AverageAbsQ
258.382846477,745.956650356,253.341753918,140.038862975,446.914548928,0.401500587282,1.19249,0.999969,100.801018507,21.2552294122,21.2473,3984,-21.3881,149.214,170.562842263,205.302,57.4750985469,3984,21.2466567949,121.216426782,21.2648
369.145683332,588.032157186,229.814799651,167.745986647,414.712528452,0.393034439598,1.02368,0.999971,146.123449997,21.2245675773,21.2125,3985,-21.3518,149.216,175.380116158,205.344,19.8130629044,3985,21.2126667536,111.991014314,21.2311
182.290619336,410.968834068,261.212747777,115.198399191,452.304683005,0.406990655764,1.08679,0.999975,28.4492424204,21.2741855915,21.2573,3986,-21.3727,149.154,165.095010519,205.376,80.3838053775,3986,21.2591807726,130.936468057,21.2786
317.164258727,640.404964469,218.502375888,155.192558603,443.957973204,0.423526713941,1.25712,0.999963,137.782002903,21.1838618724,21.1763,3987,-21.2864,149.242,174.831620638,205.398,105.392405765,3987,21.1751251217,96.7310506606,21.1924
300.877892838,513.159909279,247.336439401,151.345405724,590.481992473,0.408162084481,1.15903,0.999932,127.458402233,21.1898636125,21.1819,3988,-21.2868,149.258,176.756365428,205.422,32.1421135876,3988,21.1809120682,160.067756462,21.1965
215.723843447,275.19022557,155.202773407,128.795249537,262.42705973,0.409515267633,1.04873,0.999988,39.2585198539,21.1483406651,21.1401,3989,-21.2575,149.102,169.976720491,205.465,29.3615244668,3989,21.1398190082,67.6986166152,21.155
245.324989498,279.071764647,211.300228052,140.079151263,308.623220613,0.429346594482,1.1878,0.999957,35.3633890985,21.0801375611,21.0749,3990,-21.1743,149.121,178.778584368,205.462,36.6801092778,3990,21.0731507634,72.1259585492,21.0864
447.192205383,483.031402619,251.82917756,201.076967326,501.08090506,0.427910101748,1.2249,0.99999,46.9435022697,21.0361458628,21.0304,3991,-21.1323,149.276,317.593924949,205.458,55.8093040674,3991,21.0290342492,147.358828952,21.0433
426.828217706,473.136385872,199.868993884,194.7196515,341.108668907,0.431284163165,1.34369,0.99999,43.9165231605,21.0449048407,21.0378,3992,-21.1289,149.301,314.01219142,205.491,13.6516100895,3992,21.0385249967,90.5481927313,21.0495
451.538148568,475.32713509,232.098742632,202.152857556,475.935480917,0.402134711974,0.963388,1.0,14.9289515393,20.9828356218,20.9752,3993,-21.0721,149.302,406.771189758,205.497,13.6162277044,3993,20.974844979,128.219310577,20.9881
423.805227567,491.839230583,286.48481271,194.150066869,529.205795471,0.422973647158,1.25938,0.999953,68.6225864857,20.8904145965,20.885,3994,-20.984,149.297,316.854167523,205.483,52.6941453628,3994,20.883915393,142.66677434,20.8972
409.990882984,493.295428823,377.440339022,190.586882967,776.531514971,0.398987335623,0.927326,0.999999,73.9502338032,20.8970978199,20.8901,3995,-20.9909,149.299,320.717204662,205.453,127.950702139,3995,20.8888686648,215.04544103,20.9027
499.357381681,527.442209015,368.114270798,211.632934412,617.58578974,0.394570934655,0.942744,0.999967,8.97891010166,20.8835814853,20.8783,3996,-20.9931,149.373,479.617596543,205.518,167.036480094,3996,20.8785785908,156.395169741,20.8877
502.677349964,528.558917944,400.17095853,211.962047956,565.013608034,0.391029316365,0.907561,0.999989,9.39122531744,20.8675083989,20.8636,3997,-20.983,149.379,481.530676491,205.489,111.914492573,3997,20.8619597768,171.107485036,20.8739
510.930768141,521.38676016,350.357557468,214.218774485,604.909519801,0.390583719927,0.91406,0.999997,6.34230766383,20.8795175782,20.8743,3998,-21.019,149.387,492.05417804,205.514,9.38632197708,3998,20.8752602635,211.450853608,20.8832
470.014459093,493.972281605,412.346324901,205.22803737,613.001089342,0.388123493653,0.929678,0.999985,14.8181332548,20.8485571474,20.8459,3999,-20.979,149.34,436.506318942,205.511,39.5437183009,3999,20.8433890344,167.848440439,20.8575
475.577954713,498.804715075,325.047521701,206.569273511,591.560761456,0.406427360043,1.11388,0.999982,14.492021193,20.7826879336,20.7774,4000,-20.9016,149.38,434.880723071,205.505,116.424049756,4000,20.7783997164,170.331243836,20.79
441.592733585,671.307188026,429.97719566,196.597738247,677.711686018,0.386423750578,1.0403,1.0,43.2156785423,20.8362191972,20.8277,4001,-20.9535,149.477,412.305915594,205.515,15.4739060424,4001,20.8275103906,228.142705081,20.8409
493.825151441,734.409767168,311.658398925,204.507869278,551.21033986,0.377853226892,0.871958,0.999998,100.825219696,20.7949202217,20.788,4002,-20.9117,149.484,417.547030187,205.541,25.2273523354,4002,20.7887222458,147.039374594,20.7999
194.393975318,214.197206219,335.680276373,120.904897523,602.627423298,0.390359750961,1.05681,0.999969,8.30065268892,20.7892339708,20.7856,4003,-20.9245,149.531,169.783310078,205.496,113.30590434,4003,20.7859416808,173.573811708,20.7944
175.905837321,188.369474697,170.314953343,112.836847893,256.348360098,0.41292845537,1.2165,0.999996,6.21177247466,20.764768581,20.7604,4004,-20.8795,149.532,159.460077493,205.514,52.518170938,4004,20.7597245343,52.9473246912,20.7738
173.989763952,184.649796174,184.478330659,111.953807495,310.747248706,0.418814652942,1.2862,1.0,5.74922418924,20.8049128378,20.8007,4005,-20.9458,149.513,161.0507791,205.496,86.0082361574,4005,20.8000274337,61.8188358258,20.8104
161.882222783,180.087451076,125.783273547,106.422627854,182.086887485,0.42228021111,1.25913,0.999981,6.54364175859,20.7770138064,20.7703,4006,-20.9137,149.521,148.144330374,205.536,22.9586210569,4006,20.7711794116,61.9327018343,20.7818
101.030490589,145.708133071,121.391744569,74.8149083072,190.576805432,0.431381975229,1.21823,1.0,22.3693233425,20.7842063309,20.7792,4007,-20.8845,149.466,86.549270188,205.529,10.7301481523,4007,20.7797322787,54.2720829973,20.7904
14.3253897281,17.3051843172,91.8597103761,13.4556170543,181.287644384,0.447001821321,1.34907,1.0,1.21433559819,20.7752037052,20.7717,4008,-20.8124,149.486,12.6201441291,205.555,13.1876833492,4008,20.7705572887,52.4354359638,20.7828
14.2556654236,17.2698170503,48.0819240622,13.3931980261,169.441378999,0.467857419938,1.33805,1.0,1.20912800628,20.6923539946,20.6866,4009,-20.6693,149.498,12.64039758,205.589,5.7272283834,4009,20.6860872463,45.4525926647,20.6989
63.6315325645,109.891509679,55.4963683224,50.3249870082,122.509253987,0.483973372151,1.26743,0.999963,31.4015413492,20.5488259236,20.5396,4010,-20.4702,149.496,12.6653885652,205.605,9.02323470597,4010,20.5410735409,38.230254006,20.5529
86.4294428931,151.145062098,76.9298380621,66.7323748366,177.311576943,0.518536298329,1.43144,0.999985,9.07521141452,20.4140276716,20.4061,4011,-20.3081,149.521,82.4764708717,205.622,10.6400758122,4011,20.4073686759,58.3833736481,20.4199
78.0979092734,165.377842992,100.841099746,60.2552884989,246.110931688,0.553194218191,1.66922,0.999999,29.0487851081,20.2193410573,20.2106,4012,-20.0722,149.578,12.6562206236,205.588,10.1765104216,4012,20.2095708386,72.7283381492,20.2287
66.6682922824,166.735648137,92.5673166347,52.4042398533,241.145951661,0.572076654403,1.56708,0.999924,30.9360129915,19.9822978243,19.9684,4013,-19.8019,149.615,12.6844121957,205.593,10.1880273284,4013,19.9704553164,60.5830364873,19.9879
188.725480839,198.418508444,116.425115224,118.566760652,236.355895237,0.601626608879,1.83333,0.999996,4.97933860963,19.7365728668,19.7171,4014,-19.5449,149.603,170.973166621,205.58,10.5994522439,4014,19.7168281837,72.2756957836,19.7402
381.81652404,484.158032925,220.570355856,183.990500081,509.477701916,0.60862189901,1.56316,0.999961,42.4963095784,19.4899649322,19.4622,4015,-19.4356,149.537,349.163051845,205.567,13.6994283747,4015,19.463346074,130.747215461,19.4969
467.737894019,482.578469291,293.7703079,206.19785595,534.168302524,0.609716949452,1.5748,1.0,6.00090541568,19.3834445099,19.3553,4016,-19.4632,149.607,448.205860063,205.544,19.8854307443,4016,19.3537017877,167.921209327,19.3913
461.642593688,476.763868426,204.990963187,205.09247207,392.163931931,0.596163192122,1.61599,0.999987,14.3787809388,19.377738438,19.3545,4017,-19.5085,149.607,365.062846472,205.526,13.6296884873,4017,19.3541813394,113.839805734,19.3835
368.758777282,424.489016824,222.284691696,181.690111691,356.383612396,0.562554640748,1.54376,1.0,20.3220320363,19.3881474165,19.3682,4018,-19.537,149.614,332.119471217,205.502,10.5189462493,4018,19.3642721686,134.700152864,19.3989
350.780539568,370.084718115,238.083117157,176.968362071,463.177724402,0.503367212089,1.09036,0.999986,10.7024064263,19.5570890294,19.5298,4019,-19.7232,149.605,314.708904874,205.474,19.4876586716,4019,19.5299017266,113.389595983,19.5631
347.028823051,360.95199114,225.693296142,175.852928134,331.869877854,0.502427984412,1.31398,0.999942,6.00866247488,19.695139595,19.6646,4020,-19.8449,149.584,330.17074917,205.466,52.2923282015,4020,19.6641734418,80.3255021747,19.7024
342.986711616,363.751585132,243.315247879,174.685401628,341.940094179,0.480858083883,1.23791,1.0,10.6606167108,19.7922615808,19.7687,4021,-19.9516,149.584,325.871883286,205.482,32.1532475895,4021,19.7676211248,87.7212845034,19.7997
321.824158832,339.037236966,233.88477805,168.492243106,333.203831689,0.451771756212,1.09796,0.999926,16.239405482,19.825605859,19.8038,4022,-19.9908,149.582,191.91170315,205.464,74.0314012092,4022,19.8029654793,88.8945793588,19.8316
329.366790549,338.997063992,198.92489394,170.592344455,360.267469084,0.434361437134,1.0588,0.999989,6.62336137356,19.8636566858,19.8385,4023,-20.0549,149.594,313.052124478,205.412,20.6005424393,4023,19.8409536508,83.0903546204,19.8692
328.540913452,345.392917397,212.199446626,170.587450613,322.515698053,0.431006596037,1.23472,1.0,7.59544173783,19.9969352084,19.9803,4024,-20.1495,149.603,310.873601626,205.385,125.875108287,4024,19.9812692868,53.8495195074,20.0024
197.712614733,306.470041844,208.982725398,122.79452036,326.771605835,0.408234657855,1.04254,0.999966,19.8431188553,20.0840523328,20.0669,4025,-20.2485,149.675,183.24294856,205.371,5.81959468085,4025,20.0666584065,99.5942380567,20.0915
187.065381752,192.87900899,177.232741496,118.570386841,227.554167587,0.406105290781,1.03852,0.999979,2.05441454014,20.1274787581,20.1072,4026,-20.3115,149.59,182.946285997,205.37,77.9269286651,4026,20.107238302,44.7766871662,20.1354
186.779316371,201.548451134,159.56351993,118.562901383,211.249824729,0.402061106041,1.08388,0.999992,4.18363140295,20.2515084708,20.2345,4027,-20.4135,149.512,176.663441456,205.314,51.4829024067,4027,20.2364761021,56.6578951952,20.259
187.763942416,199.047311857,155.565720269,119.042805184,205.678553036,0.385451975923,0.973185,0.999992,3.9098245811,20.2529954682,20.2384,4028,-20.3975,149.486,175.158504794,205.318,11.950462589,4028,20.2391426508,55.3154266343,20.2586
202.658522732,211.756265288,147.166977583,125.179182922,232.058795358,0.384084810486,1.07762,0.999986,3.08717168362,20.3030957516,20.2882,4029,-20.4304,149.475,197.214073577,205.319,48.3099988458,4029,20.2898436731,61.4968133407,20.3094
159.633029738,204.092951434,172.809345437,103.748359127,303.855643234,0.394587504534,1.10563,0.999928,54.9633087589,20.2848304981,20.2712,4030,-20.4051,149.436,57.8518237926,205.338,16.7534214977,4030,20.2722597555,74.7902250617,20.2914
176.012853778,206.896384994,129.257336877,112.0970357,207.616680597,0.392661013308,1.03819,0.999954,46.1130884383,20.3268001729,20.3167,4031,-20.4411,149.418,54.6487081438,205.348,19.7875380316,4031,20.3165509085,67.4794363756,20.3339
57.8077059987,70.8415459857,77.2370145407,48.3759876375,191.247785626,0.387462628339,0.928179,0.999889,5.12588783882,20.3016944658,20.2871,4032,-20.3736,149.328,46.4275970594,205.347,45.3293182916,4032,20.2894319119,44.7962801653,20.3069
56.1213461455,83.7775932041,66.2046961284,47.0589690545,152.516041671,0.41386920392,1.19894,0.999985,6.35938908496,20.2639738563,20.254,4033,-20.3177,149.395,46.4428678771,205.371,33.084570849,4033,20.253021038,24.2700210866,20.2724
51.7677607346,60.5689494795,62.2058601395,43.9937182948,168.559734627,0.419137288888,1.21782,0.999979,2.32257115968,20.111194397,20.097,4034,-20.1112,149.408,45.9733749375,205.405,44.9242458166,4034,20.0991421556,23.1672244875,20.1165
58.2936896851,98.5429592855,69.0292663483,48.4979061268,169.398011638,0.431035037376,1.22045,0.999995,8.32911150335,20.0828202798,20.0701,4035,-20.0722,149.431,48.8430812759,205.445,41.4664204155,4035,20.0714694903,29.5911177162,20.0889
62.1096980771,111.96934233,90.5768145759,50.9641533261,209.247029393,0.4503328079,1.25015,0.999959,13.7125516246,19.9166063825,19.9057,4036,-19.9211,149.441,47.7577289682,205.501,50.7735563485,4036,19.904847269,43.8984542901,19.9241
61.8939509651,114.348100997,87.9314512169,50.8441230845,191.13321075,0.441596168635,1.21009,0.999945,12.8994656071,19.8273576067,19.8156,4037,-19.7887,149.438,49.2079021406,205.54,55.0966801574,4037,19.8171564288,43.1639987507,19.8329
195.269339138,208.136562317,83.2478420809,121.681486815,211.809098852,0.453627406205,1.20001,0.999971,22.0055954541,19.6462298362,19.6389,4038,-19.6152,149.483,58.4119335235,205.595,46.6522984322,4038,19.6389317965,41.0732688135,19.6554
137.322739355,204.836709522,131.412339762,91.8371386851,207.904330902,0.434264375704,1.07463,0.999934,60.77087879,19.6282389383,19.6199,4039,-19.5859,149.45,53.7820814742,205.607,35.0275682315,4039,19.6196058549,59.2159758044,19.6336
207.176542708,227.339563971,162.217723895,126.506300004,246.643486283,0.442086315982,1.07645,0.999992,19.7613458699,19.2947226057,19.2863,4040,-19.2714,149.447,66.9236633011,205.629,4.84294874364,4040,19.287257435,67.6809261588,19.3018
210.103748368,225.005605799,239.061635176,127.669352902,443.762322672,0.438326389165,1.00446,0.99999,5.72953616535,19.205956721,19.1969,4041,-19.1768,149.457,197.783864952,205.675,93.7484408765,4041,19.1955028199,99.8675649387,19.2143
195.871282723,215.26073018,224.048055635,121.711524876,432.789638805,0.437927699412,0.951731,0.999997,3.88633563472,19.0221808718,19.0149,4042,-19.032,149.51,185.399344787,205.694,114.577672822,4042,19.0157802023,89.9611155327,19.0265
211.599108598,304.157182699,225.34617565,127.907884239,458.850891149,0.449338281425,0.948286,0.999955,21.2833582088,18.9084510021,18.9062,4043,-18.9226,149.564,193.257268406,205.708,58.7708970974,4043,18.9048791673,115.649390109,18.9159
477.366579974,522.512279974,244.150705632,207.457913267,432.904549493,0.457532133943,1.06879,0.999923,31.99628509,18.8454460132,18.8391,4044,-18.8496,149.699,349.684955088,205.718,26.3058882582,4044,18.8389212736,130.345722833,18.8518
478.623742525,512.513599785,250.620859222,206.618912543,445.504371302,0.456845040743,1.03342,0.999988,29.2670477493,18.735916862,18.7313,4045,-18.7788,149.799,402.453112094,205.722,88.3667528278,4045,18.7302186686,106.390932328,18.7439
471.299481042,511.296868275,288.318949577,205.264671878,534.784007328,0.466281201643,1.04548,0.999997,26.1179487178,18.692837832,18.6874,4046,-18.7463,149.811,409.296488464,205.723,15.4619528144,4046,18.6871611609,175.566417317,18.6996
503.793631526,519.751465074,376.853500076,212.440057281,670.489255434,0.467434492565,1.03148,0.99999,14.7007407858,18.5527214441,18.5469,4047,-18.6188,149.822,446.763084352,205.738,51.3866703375,4047,18.5479535424,178.121795117,18.5577
516.932782001,533.657419787,257.496781594,214.951652147,446.902820559,0.482037583987,1.20355,0.999953,14.1924938874,18.5241169755,18.52,4048,-18.6262,149.865,462.674135757,205.752,8.23713978625,4048,18.5193449535,142.173223455,18.5317
918.498990786,1339.69477467,393.685830697,237.084811457,637.270968222,0.462377311227,0.883855,0.999996,110.72574292,18.5564099608,18.5515,4049,-18.6583,149.878,772.409290833,205.699,15.9923064612,4049,18.5504095861,218.835745749,18.5624
899.289653375,1107.72656125,556.441111183,234.10727899,867.364368432,0.465525894497,0.964993,0.99994,99.5054052418,18.5379428464,18.5331,4050,-18.6922,149.883,683.748935578,205.705,44.3976675865,4050,18.5333334082,318.988880973,18.5426
882.464915291,1053.27300752,398.886062457,227.412870769,865.871259694,0.472483760804,0.98326,0.99999,113.376434252,18.5484880214,18.5432,4051,-18.7197,149.878,326.030251941,205.704,13.5751863003,4051,18.5419337978,295.053486532,18.5562
199.391887606,1069.30974736,254.006634948,118.52229552,515.318169434,0.465921550808,0.997976,0.99995,95.9123700051,18.6553515123,18.6498,4052,-18.8047,149.944,178.133119439,205.717,57.0173515554,4052,18.6494222244,152.041802067,18.6619
255.780677131,273.041631888,350.72805515,137.761777099,725.66837701,0.478636551775,1.00258,0.999969,30.6080427377,18.6575223142,18.6514,4053,-18.8364,149.939,153.814995962,205.71,142.512684655,4053,18.6515799081,200.411992168,18.6629
214.933086926,272.967751379,234.291125631,123.63832912,516.735934067,0.480776536537,1.08019,0.999889,53.8281875971,18.7735394863,18.7679,4054,-18.9773,149.994,151.239627627,205.694,8.37851219314,4054,18.767369374,153.949725632,18.7778
144.476386739,149.018203688,183.811020452,97.2100730363,350.308780542,0.481771913018,1.09507,0.999989,2.07290460944,18.8023144011,18.7961,4055,-19.0078,149.972,137.031545484,205.684,17.5466528129,4055,18.7965009118,81.2139857772,18.808
138.660801034,144.417886759,199.241752079,94.2511348469,664.483829608,0.487119619547,1.1127,0.999957,3.27900094244,18.9789868537,18.9712,4056,-19.1844,149.963,131.948434311,205.711,47.927901932,4056,18.9717751149,168.324604511,18.9852
121.615316447,137.017019844,155.588694072,85.6311842422,365.311307075,0.485124479654,1.08837,0.999995,7.24715721884,19.0571630382,19.0519,4057,-19.2366,150.05,110.779259012,205.703,11.0401382062,4057,19.050799534,82.4912720075,19.0661
140.428038188,244.341114406,147.860851852,94.4621671707,289.285354124,0.508228064796,1.20169,0.999993,22.5940312114,19.1089222749,19.1035,4058,-19.2794,149.957,128.14111246,205.692,107.196158755,4058,19.1022137256,44.8233939219,19.1181
137.132846801,247.937129856,154.137808736,93.0182488908,397.544550532,0.520181147638,1.33865,0.999959,17.8383253669,19.1486116849,19.144,4059,-19.3162,149.859,123.97607403,205.673,9.51593496794,4059,19.1417281214,105.855519006,19.1583
114.512815815,129.111137403,151.670077124,81.8441969886,469.840972213,0.520939016974,1.28112,0.999992,5.52040825257,19.2637966525,19.2583,4060,-19.3802,149.919,105.387985859,205.62,8.85769176383,4060,19.2557177489,112.088010124,19.2739
104.973551162,115.922316701,114.72135834,76.6343660148,287.599086761,0.540109558078,1.36843,0.999983,4.48449679374,19.1588563302,19.1499,4061,-19.1957,149.935,99.3627448557,205.633,45.4427160648,4061,19.1485146396,50.1509160037,19.1692
101.519000587,113.663236977,119.987673978,74.6788450684,235.953928227,0.525821243048,1.19845,0.999964,3.38973135202,19.1235209686,19.1115,4062,-19.0898,149.968,97.9059168619,205.633,37.9764740706,4062,19.1096745388,46.4224301685,19.1319
114.592268265,123.197648317,134.81395971,81.7785897732,294.728278391,0.521670822748,1.19202,0.999928,4.29833930353,18.919136704,18.9049,4063,-18.8166,150.008,103.810389544,205.605,3.65713202262,4063,18.9019849113,79.1535995371,18.9319
219.795758302,272.590402394,127.081853834,124.793212894,229.375753875,0.524862746664,1.19792,0.999951,50.587211319,18.7725494154,18.7553,4064,-18.6362,149.966,150.25097012,205.612,7.32384779391,4064,18.7521145307,52.6330343723,18.785
259.910547935,276.316939733,269.487180209,138.710684533,838.804105602,0.527621073806,1.15555,0.999978,6.46654458099,18.5388201095,18.5214,4065,-18.4914,149.88,245.607862586,205.619,12.4022873877,4065,18.5214549048,265.025260188,18.5466
278.469423447,289.398519684,417.335596272,145.317245264,860.723967842,0.532730174622,1.18448,0.999965,5.36513927297,18.4076129112,18.3825,4066,-18.4226,149.86,266.641325586,205.606,78.5266243172,4066,18.3826954309,332.142677112,18.4132
968.701653234,1550.20487596,507.810888702,226.041872841,1019.64096639,0.508337190768,1.16991,0.999995,242.823307121,18.3718323734,18.3566,4067,-18.4166,149.867,503.101105199,205.598,68.3475162751,4067,18.3572087991,327.98699603,18.3813
901.542490793,1392.02687102,379.058081054,219.230084942,688.642387679,0.471841681754,0.927171,0.99999,274.468131275,18.3289234944,18.3124,4068,-18.3939,149.812,316.765102293,205.58,52.2650263935,4068,18.3140286455,215.099677449,18.3338
744.118230459,1066.22830337,398.246731302,227.884020289,759.163924191,0.457952611451,0.961766,0.999977,173.657638805,18.2259403119,18.2125,4069,-18.3046,149.717,488.853412187,205.606,31.8497350239,4069,18.2120407475,284.325125716,18.2345
687.243698227,1022.03520183,331.061856861,224.087739349,517.247456212,0.458747124775,1.06863,0.99999,115.778149908,18.2113391769,18.1966,4070,-18.3355,149.729,515.650924701,205.645,23.383580253,4070,18.19810676,175.249220865,18.2183
310.754829096,325.354311804,402.432610682,162.850182078,555.714402773,0.454406881877,1.13622,0.999999,6.00452760636,18.251419499,18.2381,4071,-18.4169,149.676,297.265688309,205.666,296.844134904,4071,18.2397470842,106.493168094,18.2576
311.402454092,467.12691142,279.385369321,163.037500479,407.30218214,0.41594960787,0.786817,0.999981,17.9051901897,18.4372185962,18.423,4072,-18.6248,149.675,289.494607802,205.629,43.9995872259,4072,18.4245199554,105.591606441,18.4422
303.404845687,314.827191595,224.612465584,160.661705152,334.696055621,0.40965374354,0.845088,0.99997,4.33820874682,18.5274605251,18.5169,4073,-18.7192,149.6,291.977613898,205.633,67.643491581,4073,18.5180804843,107.738122004,18.5327
278.70462126,303.904855406,177.862230894,151.964440115,304.38970232,0.418502563034,0.957858,0.999971,34.9660271847,18.5491333089,18.5313,4074,-18.732,149.55,202.390263289,205.649,51.9113944351,4074,18.5343515951,71.2759947701,18.5534
288.023130747,304.669024139,208.509944448,155.201751684,388.476041442,0.419467507637,1.05701,1.0,27.4181558272,18.6545995739,18.6378,4075,-18.8223,149.523,197.087780094,205.679,58.7126235769,4075,18.6426227202,96.8598216833,18.657
291.608101759,305.839768641,214.715080922,156.670026144,321.945176302,0.407070385682,0.950458,0.999972,4.94882074764,18.7357666148,18.7211,4076,-18.8675,149.594,283.758095084,205.694,28.234315239,4076,18.7231662007,89.0434888578,18.7416
246.264770884,275.747850238,199.336885652,140.455301138,357.66723934,0.433832369336,1.16155,0.999915,26.1258527198,18.6887309645,18.6736,4077,-18.8054,149.526,197.183870054,205.725,58.740121259,4077,18.6761552425,81.97574492,18.6957
194.633570621,202.337693379,157.680615832,120.977962057,201.49564787,0.426230365398,0.97366,0.999913,2.7911718836,18.7783280111,18.7624,4078,-18.8682,149.493,184.217678921,205.745,48.4999339592,4078,18.7653075495,49.9625467361,18.78
198.198906397,206.218510226,155.157537523,122.379252444,253.418451834,0.444951649915,1.1275,0.999981,2.91331932514,18.7257073728,18.715,4079,-18.7827,149.497,192.579290669,205.76,49.2004529025,4079,18.7155874037,58.1425470774,18.7312
223.013141519,277.203234494,177.836150556,132.103056367,293.528895166,0.462493938341,1.10658,0.999957,20.8733655364,18.7010722298,18.6869,4080,-18.7202,149.529,202.408289624,205.781,67.5059111479,4080,18.690239675,57.5947323535,18.7056
195.007049819,200.568139604,197.914669079,121.077024586,299.362469341,0.487681098419,1.29629,0.99991,3.29002492073,18.5984110813,18.5888,4081,-18.6112,149.517,185.497666475,205.756,83.345460739,4081,18.5892613207,53.8934344879,18.6047
194.822710903,202.910743461,160.913887837,120.956466076,240.462271202,0.480728265457,1.05535,0.999921,3.69069104073,18.4656500832,18.4555,4082,-18.4192,149.533,184.948333566,205.743,51.1643750017,4082,18.4588667168,62.1593909793,18.4704
196.623492864,207.216289931,174.10204416,121.673204841,212.515057808,0.5031718988,1.12996,0.999994,3.39723686169,18.305282091,18.2964,4083,-18.2496,149.538,189.152427612,205.75,80.7271975049,4083,18.296359572,42.3785860798,18.3141
263.394925373,273.543302583,157.018167976,146.69151191,284.696055258,0.539349453199,1.47505,0.999964,8.94866084694,18.1857680018,18.1787,4084,-18.1374,149.612,188.708760042,205.733,42.2365004257,4084,18.1800628407,78.9631291599,18.1924
248.614272922,740.399186953,184.880125972,139.273377148,310.7934136,0.52378213026,1.11791,0.999981,63.9111065077,18.0886146659,18.0798,4085,-18.0941,149.615,223.183298554,205.733,37.486527451,4085,18.0813907939,91.200781988,18.0929
585.485791337,1358.42656848,221.856308947,187.555516995,524.760649266,0.528633530768,1.25238,0.99994,310.785914628,18.008176531,18.0006,4086,-18.0334,149.75,228.232647792,205.742,23.7047631231,4086,18.0020782935,127.819064544,18.0127
505.21951911,1862.98882762,308.551096201,163.493642389,755.770188883,0.51887137328,1.16026,0.999976,424.579634912,17.9736932206,17.9648,4087,-18.0433,149.797,263.401096284,205.744,41.9239268596,4087,17.967340013,243.453083362,17.976
442.17058263,1635.85796826,412.272846864,163.266150292,861.397763015,0.508718608984,1.16181,0.999959,349.253469823,17.9725460745,17.9641,4088,-18.0542,149.798,275.311379926,205.716,211.032034256,4088,17.9672216396,220.833543732,17.9764
301.438401137,1303.19134453,371.672777889,149.08226924,789.287008892,0.510604491358,1.22032,1.0,120.67137118,17.9609247287,17.9551,4089,-18.048,149.832,278.121505693,205.736,25.3504538486,4089,17.9585065158,289.890207335,17.9634
315.188995617,1045.49750205,303.087959091,150.444811634,675.78157128,0.486796070121,1.05567,0.999918,151.210811388,17.9117272491,17.9039,4090,-17.9915,149.859,266.148545186,205.758,50.9636066951,4090,17.9062201517,174.897805116,17.9138
422.464175965,1545.82128696,229.665948925,155.878468213,582.508536383,0.489556055722,1.07801,1.0,350.851767728,17.8844461834,17.8775,4091,-17.9779,149.877,228.038954591,205.75,54.9651092409,4091,17.8786968575,162.282785667,17.8909
273.659003572,289.359257471,597.366515484,142.967435585,1314.26388465,0.477607769825,1.05553,1.0,6.63500894353,17.9316339354,17.923,4092,-18.0351,149.914,251.955385774,205.758,248.06177011,4092,17.9249759229,428.444177949,17.9362
205.455364773,217.413226476,675.642154943,118.217774531,1347.99253451,0.477792281518,1.01127,0.999983,6.17769417395,17.9625897015,17.9535,4093,-18.0969,150.094,194.427396768,205.759,23.7398812333,4093,17.9541076337,499.408467542,17.9692
222.311070739,234.040946304,278.242795743,124.390267574,1596.0238113,0.479530177449,1.06017,0.999973,4.28918196384,17.9215983994,17.911,4094,-18.0801,150.095,209.105601572,205.765,18.7323687413,4094,17.9136673254,501.165702375,17.9247
235.10795929,246.895670921,393.108517346,129.258892669,1188.86405613,0.465387648899,0.967177,1.0,6.11665378463,18.0389587203,18.03,4095,-18.1944,150.118,220.176948897,205.749,5.69898781237,4095,18.0324148389,465.747229596,18.0407
219.241876532,230.526944842,675.364775212,123.365565059,1043.32427108,0.462908875698,0.93069,0.999943,5.72283576634,18.0744750751,18.0687,4096,-18.2188,150.182,195.072495037,205.717,103.621384719,4096,18.0683314574,347.889511849,18.08
193.520041337,512.189253975,401.534304175,112.207015919,735.464662331,0.466244670421,0.994847,0.999978,35.2308473436,18.0709793728,18.0595,4097,-18.2187,150.23,182.708251553,205.695,184.379138839,4097,18.0630976583,219.173429907,18.0747
207.867724999,490.958466389,307.297168576,115.953634833,665.964415814,0.446072124332,0.904741,0.999986,55.6573869393,18.1581293527,18.1482,4098,-18.2918,150.274,184.608532244,205.695,122.34356451,4098,18.1504963898,225.018344529,18.1593
400.52884978,698.876352492,293.648939542,134.180646118,540.183362994,0.446889665346,0.946405,0.999927,124.515667046,18.2556370482,18.2489,4099,-18.3658,150.329,251.567100883,205.664,171.423259037,4099,18.251054911,134.903501122,18.2607
460.874775027,708.270853924,379.83016547,136.406481248,805.435533859,0.459918849459,1.0839,0.999903,112.801994879,18.224562219,18.2165,4100,-18.2946,150.324,239.750268664,205.619,55.5608691793,4100,18.2172666108,292.953905142,18.2293
536.13096195,1425.45795817,204.609294997,137.085117095,467.001361115,0.464350291567,1.00012,0.999902,224.526819999,18.1674608621,18.1601,4101,-18.2164,150.255,305.541878859,205.611,28.5527180994,4101,18.161914523,169.367625277,18.171
