PolicyRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,Epoch,MinEsReturn,AverageY,QFunRegParamNorm,AverageEsReturn,AveragePolicySurr,AverageReturn,StdReturn,Iteration,MaxReturn,StdEsReturn,AverageAbsY,AverageQ,AverageAbsQ,AverageAction,AverageQLoss,MaxEsReturn
160.223,251.359248009,4.24639259603,733.202131148,2619,176.726536247,293.611687384,295.178,379.97443769,-295.981,1621.78827301,549.083361965,2619,2718.12312702,127.521578682,293.651752721,293.617,293.723,0.999351,168.984,519.111967899
160.218,263.758007281,4.21978214747,945.414877202,2620,583.732144633,293.874303498,295.239,803.595522934,-296.287,1490.357682,542.871439976,2620,2805.44895314,222.416400476,293.92500424,293.861,293.973,0.999493,172.799,1219.89128821
160.286,255.313577365,4.09186412207,759.920561376,2621,78.1133899888,293.49479809,295.311,404.050714727,-295.909,1486.45087448,730.135185245,2621,3212.22575545,251.280578313,293.547608658,293.511,293.647,0.999637,145.504,717.115096068
160.35,236.591993334,4.35076761925,900.783634309,2622,678.175569696,294.266869336,295.336,1084.51961298,-296.639,1778.64258115,697.634644841,2622,2771.12050678,423.928954505,294.324819739,294.246,294.394,0.999524,190.425,1669.44682656
160.364,236.221882839,4.02520637355,889.457784091,2623,115.127946302,294.361498278,295.39,542.002216734,-296.54,1976.03206696,690.012102005,2623,2784.68145347,392.784440881,294.402085282,294.357,294.47,0.999267,162.803,1125.80973247
160.384,246.957943017,4.16436287753,833.523568341,2624,398.883234459,294.297405173,295.423,862.165616838,-296.464,1653.68177558,612.493494122,2624,2942.9599332,423.937529278,294.330005212,294.302,294.406,0.99958,180.803,1504.671262
160.441,240.580105168,4.0877083458,677.752740015,2625,190.277553864,294.622054752,295.492,384.272551476,-296.791,1220.52157778,387.63758768,2625,2150.64532998,154.487437789,294.655468922,294.619,294.714,0.999439,168.191,602.084975528
160.421,242.969970413,4.11922137379,589.505919673,2626,114.745818631,294.125757995,295.525,529.143595943,-296.388,1312.7996789,566.678689363,2626,2916.79472058,441.68840764,294.175459391,294.116,294.256,0.999625,174.192,1408.72432329
160.463,228.192168774,4.03224001359,857.136897804,2627,8.33097756458,294.678618291,295.531,308.123503861,-296.729,1428.70081669,560.303721298,2627,2489.5699717,257.465098279,294.727028007,294.666,294.81,0.999428,165.996,737.293268547
160.531,233.057803512,4.1339603972,1117.40573049,2628,8.11523964452,293.892134849,295.562,378.087302674,-295.988,1925.89171041,568.000477929,2628,2727.24690639,244.950535715,293.927955849,293.895,293.995,0.999294,174.693,800.700220045
160.512,242.619062804,4.14360482308,984.727823353,2629,42.5219089477,293.318434464,295.652,446.224031193,-295.427,2150.82005207,726.250188016,2629,2860.70883637,333.347052365,293.364684079,293.317,293.445,0.999393,181.66,1061.36489593
160.516,234.547503022,4.07536827825,863.016132378,2630,6.59829118616,293.962411646,295.664,413.502073219,-295.946,1631.45689562,550.403079731,2630,2686.4673562,350.191317442,293.988592131,293.959,294.056,0.99966,174.718,810.159440375
160.546,247.81057858,4.06561126742,885.172562686,2631,120.51177273,293.922378601,295.727,566.904922411,-296.082,1674.22424688,647.469428257,2631,2812.65667829,228.620312663,293.95453938,293.923,294.031,0.999477,158.901,838.000307848
160.543,250.520206261,4.14935916327,752.892900487,2632,144.312492806,293.415658356,295.741,475.362963161,-295.442,1453.1094509,542.274239463,2632,2830.65882839,359.329958096,293.449642577,293.415,293.541,0.999584,177.141,1162.8290704
160.498,245.046778188,4.27315362638,514.898764796,2633,54.2382939149,293.577114726,295.799,321.039330409,-295.69,934.484725937,281.753256367,2633,2020.62359578,201.809886266,293.614993709,293.569,293.69,0.999646,182.412,766.647842118
160.453,243.554490338,3.99773306994,728.976812497,2634,90.8531367998,293.19030525,295.858,432.884500323,-295.109,1265.01975667,499.730574722,2634,2944.77681413,393.157627949,293.227658651,293.189,293.298,0.999545,158.704,1263.28768778
160.454,246.064413286,4.06594477203,505.261499515,2635,55.952806421,292.999277392,295.892,509.867102075,-295.075,1038.8508443,503.363764364,2635,2945.72625706,505.371324867,293.040459504,293.002,293.134,0.999607,162.418,1446.1915518
160.43,253.207981007,4.15890855521,799.811626095,2636,48.0641976519,292.899893841,295.93,412.622204498,-294.959,1810.14966611,826.39399908,2636,3220.96130933,211.709808044,292.927296854,292.889,293.011,0.999551,177.253,731.882495088
160.484,246.771732873,4.12414643129,969.765099312,2637,88.4121071904,292.648306759,295.971,418.476078049,-294.738,2371.90960945,803.48075064,2637,3118.15956489,210.733282972,292.679265168,292.643,292.747,0.999462,183.223,658.907881598
160.507,260.561022569,4.03020274172,766.336150933,2638,21.4183434993,292.412476941,296.02,643.080226102,-294.594,2147.6579145,838.295820523,2638,3214.20610003,333.322018319,292.451598343,292.417,292.525,0.999679,163.571,964.82793618
160.558,257.285124899,4.018069832,935.372584732,2639,119.722316769,292.484931181,296.067,575.619913033,-294.586,1883.29959441,766.881006467,2639,3196.2093873,516.887044454,292.5197805,292.482,292.593,0.999575,163.286,1484.04113562
160.604,245.711781811,3.95965682024,799.309054027,2640,132.831105401,292.058090074,296.106,470.779641759,-294.149,1810.12127162,713.503927356,2640,2912.45810241,372.169131985,292.103652418,292.041,292.17,0.999549,156.16,1160.86450599
160.638,242.214509339,4.11047629582,452.618166319,2641,55.759156379,291.534144181,296.138,369.094658949,-293.684,1227.42945458,698.875053675,2641,3290.97150054,309.319600667,291.57111906,291.534,291.652,0.999599,171.133,940.648781321
160.672,241.085438978,4.16510118606,452.831704815,2642,194.640943987,291.93320273,296.186,347.731429886,-294.107,988.100495587,480.695696204,2642,2760.71311504,150.700557157,291.979177511,291.932,292.052,0.999431,187.198,611.70772759
160.851,256.493051403,3.98076116344,1074.6167523,2643,57.9686400792,292.253701505,296.228,352.880999841,-294.306,2666.63802804,554.849319878,2643,3032.89683252,217.841802244,292.283531674,292.258,292.354,0.999583,170.992,660.240273938
160.811,252.735414762,3.99437804943,817.114506922,2644,185.968828722,291.706126343,296.29,360.14771206,-293.811,2068.66897153,861.178285512,2644,3017.61958373,206.001123026,291.742104302,291.695,291.819,0.999561,160.16,802.728942007
160.795,118.840166021,4.1106839345,151.290388124,2645,58.4978912764,291.364182767,296.313,430.10068335,-293.495,269.548803509,498.864585426,2645,3325.35785587,387.292464943,291.409718004,291.36,291.49,0.99972,171.954,1334.93827169
160.815,122.386883652,4.07523253289,136.845380597,2646,33.6433753423,291.089327128,296.372,142.03402497,-293.252,436.300994145,747.715067126,2646,2915.4149554,63.2844730108,291.124718576,291.089,291.22,0.9996,172.583,272.455528765
160.902,216.118370173,4.09771171354,182.122365607,2647,88.9586900336,290.804272014,296.441,324.752729628,-292.832,1226.44832172,1087.33307353,2647,3064.06132753,230.029153501,290.844973396,290.794,290.934,0.999613,167.122,718.871506218
160.971,192.995867106,4.17369800137,168.679775076,2648,87.6516820847,291.44465694,296.533,271.543141908,-293.47,660.020459487,479.158105971,2648,1739.86022569,158.933032009,291.473389376,291.44,291.566,0.999719,173.349,640.878981817
161.006,238.008305723,4.16514103086,435.121624324,2649,38.1758159923,291.216386316,296.553,331.188222798,-293.261,1925.0011677,1071.94977815,2649,3062.12148462,315.772198578,291.249432945,291.219,291.34,0.999653,168.043,1083.79320122
161.003,249.830676161,4.19094181189,460.606783562,2650,132.456690712,291.286239649,296.615,387.104010633,-293.429,1600.98457232,894.316053841,2650,3339.21437083,229.301932773,291.325130101,291.29,291.417,0.999584,185.788,730.780042722
160.997,103.83536291,3.9641522213,81.9254104409,2651,38.9349746793,291.144559194,296.638,365.879849545,-293.325,155.134050889,22.0219037675,2651,175.586961557,222.867856172,291.173962122,291.136,291.252,0.999666,156.607,719.299272652
161.096,201.16633474,4.09935594601,171.373608248,2652,26.7871111029,290.718228874,296.671,266.58258234,-292.775,526.812283671,259.271877087,2652,1190.24132478,157.901117603,290.743965793,290.721,290.834,0.999549,169.736,562.849653041
161.118,248.397579617,4.01587979904,732.720171489,2653,31.9354345197,290.71993531,296.708,275.681001541,-292.86,783.736841286,74.755896195,2653,1148.44478481,128.135375707,290.767838971,290.7,290.824,0.999688,158.526,463.412041526
161.158,235.532080996,4.06667160938,175.075086443,2654,93.1410783678,290.734591259,296.723,241.410926701,-292.816,718.328986413,189.324513512,2654,980.341621989,132.143449121,290.769018374,290.745,290.861,0.99972,167.301,584.019719241
161.132,200.010558421,4.08998562533,83.5165877907,2655,12.2733423556,290.361465684,296.738,382.631996519,-292.418,598.201418688,325.183156401,2655,1346.90839517,256.468876165,290.393263953,290.354,290.48,0.999543,175.495,705.561049102
161.188,264.392477843,4.08721691928,862.08787108,2656,69.6658080718,290.611918733,296.763,296.311106456,-292.596,2361.58263014,933.989827531,2656,3315.93613366,203.660345998,290.642329553,290.608,290.722,0.999379,178.487,686.883419716
161.262,245.472031415,3.93113635229,1012.49619948,2657,113.689729756,290.277981076,296.791,414.592233606,-292.427,2651.75575445,557.187255973,2657,3031.66691373,256.324555215,290.31029219,290.274,290.388,0.999615,162.132,781.002585617
161.312,182.710338313,4.05411000151,154.974766547,2658,187.362813923,290.226649844,296.79,887.694202764,-292.327,658.610331106,633.123357358,2658,2736.26559598,736.939859164,290.252353159,290.221,290.322,0.999526,182.436,2060.25761066
161.375,251.313381523,3.95475914966,784.45081911,2659,90.5481617217,290.209045393,296.785,435.520486715,-292.233,2260.61301695,916.68865981,2659,3139.81580339,290.803892369,290.239628666,290.208,290.32,0.999731,161.051,945.816624142
161.318,258.981464772,4.06560901309,949.304236107,2660,501.508271907,290.040345387,296.8,642.718616501,-292.081,1757.49991074,809.893750409,2660,3221.17486064,185.215879074,290.067266334,290.03,290.139,0.999613,178.399,956.044293405
161.308,249.245817673,4.01050276903,747.014891996,2661,18.6687317515,290.073693296,296.854,566.436224521,-292.072,870.326394636,183.033631099,2661,1549.32901394,328.80038904,290.10310302,290.076,290.184,0.999687,159.802,1046.63159288
161.344,248.234525642,4.11682190204,719.776545265,2662,80.2975210893,289.444107134,296.872,451.077560997,-291.306,765.087369106,57.3741279228,2662,1097.24156894,173.913810017,289.472715392,289.438,289.564,0.999789,165.108,674.936963781
161.413,260.32815236,3.99749857808,750.087615246,2663,16.0512734896,289.466117806,296.863,311.611500244,-291.572,1734.60436458,872.447118238,2663,3485.30414039,186.145048643,289.498372453,289.463,289.583,0.999636,158.935,568.354830035
161.444,249.924208682,4.23541475419,726.904675658,2664,8.51991106065,289.022199325,296.891,599.235758254,-291.125,925.49372155,199.694895275,2664,1679.44298649,455.26187054,289.054083408,289.015,289.145,0.999756,182.087,1325.88443415
161.435,253.002568421,4.14748462923,742.761594916,2665,193.557456066,288.883911568,296.971,538.128705573,-290.936,958.926585215,172.222078953,2665,1329.17033791,272.075054163,288.919172458,288.889,288.99,0.99959,183.369,928.583726626
161.444,244.32769148,4.09680870784,735.527427229,2666,73.2969680895,288.932756943,297.019,413.814913174,-290.995,796.691254121,108.298710504,2666,1234.73506701,310.293067626,288.957118466,288.928,289.029,0.999497,177.59,955.824845387
161.475,252.710946772,3.94630179641,732.599024262,2667,151.643143805,288.436659812,297.077,403.910499371,-290.56,1070.43951572,219.516078376,2667,1622.07266772,197.391124876,288.462249608,288.427,288.525,0.999577,159.131,761.305174796
161.534,244.367887127,4.01837305925,734.745135909,2668,139.754125385,288.650317621,297.127,399.231570162,-290.854,848.601741176,150.029180369,2668,1381.45052533,186.175073554,288.68076051,288.655,288.77,0.999646,161.623,648.643299983
161.545,197.31748805,4.01561189141,186.794944882,2669,82.174956911,288.5399771,297.161,400.898614107,-290.541,532.568192043,224.696520251,2669,986.67403567,226.742098227,288.574057277,288.544,288.651,0.999674,181.5,763.648947627
161.51,199.740398306,3.88389659248,187.42039959,2670,53.0233374104,288.577529467,297.188,226.597089125,-290.527,548.055764451,245.079649763,2670,1340.79750148,132.108405793,288.613046488,288.58,288.687,0.9996,168.346,445.462273341
161.499,200.518766013,4.01350425272,213.463277902,2671,84.1417846408,288.267156576,297.237,291.816499419,-290.07,489.793101392,165.08360756,2671,734.222966383,137.513363685,288.303096696,288.249,288.363,0.999594,163.094,519.230338016
161.529,246.839502202,4.02034544551,448.170379877,2672,78.8220423149,288.323623456,297.3,277.122690214,-290.366,1108.46444101,401.86157347,2672,2119.87702438,177.563518258,288.366004849,288.325,288.438,0.999505,179.054,638.820447557
161.605,241.154894156,3.98694587748,468.970145068,2673,18.4822663041,289.096728274,297.319,350.732188836,-291.14,875.843267847,263.758162444,2673,1663.5126664,191.659009667,289.138370023,289.099,289.214,0.999687,174.134,597.10153432
161.612,224.010471825,3.93937605135,174.783435695,2674,219.046214749,288.13507938,297.356,382.042932821,-290.257,1411.07530591,1051.30011416,2674,3297.19183452,121.145026307,288.168254088,288.13,288.23,0.999568,175.543,550.109673212
161.671,189.026893465,4.08472743944,67.8034760355,2675,77.3603230234,288.104365506,297.474,452.681583777,-290.278,752.613385457,619.201234764,2675,2546.68319562,375.938965155,288.125576985,288.098,288.195,0.999618,193.674,996.725306145
161.686,184.099705507,4.01992650182,79.9043322046,2676,127.245194405,287.916338585,297.509,356.502883442,-290.034,481.93668357,282.376260468,2676,1505.89719211,174.139853444,287.941773508,287.921,288.016,0.999546,176.267,589.753230475
161.67,207.402620274,3.99430972133,263.79376792,2677,102.481471381,288.024334551,297.531,313.74323684,-290.125,986.455777795,768.11173517,2677,2895.50538816,164.644944708,288.060729612,288.02,288.136,0.999379,167.308,660.174833722
161.747,197.048110082,3.98729332483,260.243892746,2678,54.3760221801,286.987792841,297.559,717.395972057,-289.072,702.467807979,495.662778935,2678,2580.23687026,651.879882692,287.020150141,286.975,287.078,0.999476,159.977,1671.96283323
161.79,216.857647553,3.9685780822,272.532803054,2679,56.2453030389,287.860511377,297.617,462.639585572,-289.865,858.222732113,443.158254172,2679,2065.19064138,248.662465401,287.897108795,287.861,287.98,0.999434,155.992,796.578157767
161.779,242.088423244,3.83963729902,547.268324181,2680,161.241848582,287.075579499,297.648,381.764361247,-289.119,1597.20863684,765.527674825,2680,2823.52373704,239.929557908,287.112837399,287.068,287.173,0.999656,141.531,741.38144544
161.794,237.368794567,3.87084240978,432.708416676,2681,109.552098206,287.975187843,297.67,341.914395304,-289.934,2114.35784761,903.292094946,2681,2910.8849951,225.351770804,288.017409184,287.976,288.095,0.999601,151.417,704.635010016
161.848,163.079616345,3.92164926639,161.673985667,2682,47.2524387165,287.631330209,297.729,252.589958863,-289.468,483.428425471,463.354846752,2682,2459.0193617,109.796941843,287.683174484,287.624,287.757,0.999508,160.033,396.193430248
161.871,110.362303109,4.02849547386,155.494140799,2683,93.0880100454,286.699927551,297.779,217.073977843,-288.501,169.431903978,4.98306052296,2683,180.38333724,102.945097935,286.760494098,286.69,286.833,0.999731,175.91,478.431827499
161.928,113.445177085,4.0913076171,153.180798415,2684,60.4269801484,286.468151232,297.797,215.518264467,-288.096,186.974852551,89.9177903645,2684,631.814963713,126.480455457,286.510775733,286.473,286.59,0.999578,168.869,505.396949909
161.895,177.522380819,4.43047397122,163.961364012,2685,25.3479579793,286.071692256,297.812,317.019382585,-287.878,578.381656395,479.699698926,2685,2693.09199945,224.316647561,286.114654574,286.063,286.178,0.999421,210.944,661.282307604
161.926,249.025640044,4.2467552871,2957.10817195,2686,42.0991781462,285.747575962,297.85,276.022597713,-287.639,3040.51346225,52.8177524514,2686,3117.37606701,167.69288047,285.791979684,285.736,285.852,0.999293,176.259,602.985078256
161.987,248.591101859,4.08211340749,981.649252401,2687,72.4634495917,285.67155339,297.897,541.734973236,-287.592,2428.67666289,745.009840014,2687,3020.85393639,380.139621652,285.725503626,285.674,285.808,0.999486,158.089,1108.50118853
161.982,257.871381431,4.11370270522,734.091523629,2688,164.188224992,285.510902716,297.952,487.191259071,-287.404,1751.80472337,885.301827165,2688,3167.70495958,290.803027313,285.556342459,285.504,285.645,0.999565,163.692,993.276248843
162.047,258.55184487,4.06082868394,763.513628691,2689,72.8602684128,286.183600301,298.031,447.103233049,-287.977,1368.55157843,662.259505985,2689,3232.40060501,267.365686582,286.232094962,286.178,286.301,0.999513,169.029,911.137314834
162.045,250.837870146,4.08467417565,651.845162405,2690,32.1200140926,285.378907275,298.097,509.569722618,-287.359,854.961084991,101.076809959,2690,977.49913804,316.683920276,285.410096686,285.372,285.486,0.999381,156.372,977.604736155
162.062,255.864628853,4.05044566363,701.094831983,2691,14.5485142109,285.163274326,298.115,445.937410328,-287.025,916.22331525,109.280609256,2691,1200.64030018,266.668250616,285.190255884,285.157,285.262,0.999694,159.618,967.388760247
162.074,249.773825055,4.04670878305,658.952659351,2692,10.0300859396,285.073544796,298.125,395.984916095,-286.993,774.367152726,95.8136940236,2692,1033.0362128,242.429280432,285.099863991,285.079,285.171,0.999496,153.474,685.537517336
162.109,245.534687111,4.00503212633,636.446981929,2693,8.70662217437,284.650875112,298.125,315.673057454,-286.655,754.968603181,81.8694742179,2693,914.457841978,256.033860049,284.679533994,284.647,284.744,0.99967,143.969,861.873246902
162.16,248.839367736,4.27226280156,626.798391964,2694,42.717344221,284.602920773,298.139,290.964889878,-286.402,775.932461633,76.1866757401,2694,897.89135046,208.610671276,284.645300404,284.593,284.706,0.999643,188.438,676.360852751
162.129,240.166746275,4.25545441207,626.651205433,2695,8.36436301291,284.337407277,298.173,200.574147875,-286.112,697.442143124,54.8735115951,2695,823.449636203,197.531595928,284.37265035,284.336,284.448,0.999719,177.441,555.151260421
162.177,53.7784534687,4.45477377422,17.4459011793,2696,12.7318119976,283.687302186,298.202,200.363463461,-285.176,141.516032735,284.51083255,2696,950.764567487,217.709286283,283.731840876,283.681,283.796,0.999512,197.74,636.673702598
162.143,186.019399565,4.70402810281,14.988279951,2697,6.01193663373,282.988478785,298.238,84.9825410156,-284.38,605.854436056,319.82329988,2697,930.150143178,173.057938558,283.035385303,282.973,283.106,0.999599,213.029,689.5952165
162.202,239.233693264,4.70946120362,590.425591291,2698,11.4219063685,282.878095063,298.276,210.295634812,-284.695,700.912520235,96.8060211,2698,934.681020973,212.444738653,282.941340043,282.884,283.023,0.999438,199.244,587.42184508
162.25,250.623063761,4.43179170921,331.372079589,2699,21.866626759,283.058779474,298.319,388.798029389,-285.029,963.853169443,174.062617619,2699,1422.58858195,267.005792064,283.112402645,283.043,283.179,0.999308,160.637,802.023978309
162.242,244.418562336,4.38101481122,316.658190868,2700,12.4586875727,282.847511762,298.351,325.836260168,-284.76,1500.3929523,724.976979274,2700,3293.57684888,232.015144007,282.896227427,282.862,282.967,0.999446,168.365,782.081899487
162.227,233.816949182,4.26378552633,179.301374344,2701,364.2533888,282.561879951,298.361,689.287257948,-284.732,868.188818318,274.016158189,2701,1574.56581174,358.547822541,282.609919925,282.565,282.682,0.999466,160.555,1338.03723687
162.233,247.18841302,4.3384222477,312.684142692,2702,71.5451033036,283.334731754,298.397,459.658225566,-285.48,905.391148023,177.966265958,2702,1055.01329379,366.782620291,283.417381324,283.327,283.481,0.999568,163.085,1094.89958047
162.241,258.917279344,4.43132964523,887.121023227,2703,245.157301409,283.059347156,298.414,443.585005572,-285.325,1441.08088429,377.71573173,2703,2300.62736196,129.831534028,283.120958555,283.057,283.179,0.999345,186.697,628.977418908
162.292,245.819790221,4.37907047846,1193.89524651,2704,113.601021806,282.97006906,298.45,500.278588715,-285.138,2406.4129127,684.76250671,2704,2997.17791655,240.681765888,283.039863049,282.967,283.099,0.999438,183.306,883.614753606
162.439,246.960249966,4.2302801324,1169.27524053,2705,5.18073010881,282.995124384,298.464,370.576381931,-285.032,2316.08398382,668.373395909,2705,3070.036274,317.064187316,283.064901822,282.987,283.137,0.999624,171.318,860.799055478
162.406,259.162635159,4.14913569391,3167.65059548,2706,579.551543017,283.078390062,298.494,1180.96528662,-285.218,3232.52029028,40.4092269911,2706,3300.8852013,450.103405441,283.134806951,283.081,283.202,0.999639,158.487,1662.27045614
162.485,252.573836008,4.10263612567,2096.52789654,2707,312.209814612,283.516766786,298.495,586.596809757,-285.746,2989.24362924,289.001336347,2707,3208.22437256,205.77642476,283.579208586,283.515,283.663,0.999565,157.877,923.942871174
162.576,256.03156633,3.97938894056,761.297149696,2708,332.499382479,283.601583705,298.502,501.630342414,-285.768,2090.30625296,1008.59992651,2708,3132.99301938,162.635967324,283.645277682,283.607,283.726,0.999528,154.276,741.816079236
162.59,243.543511964,3.98118811454,432.822886088,2709,69.4789150185,283.542581792,298.583,480.984933681,-285.702,1230.77410894,434.426698311,2709,2725.73154002,313.254352011,283.587970579,283.535,283.654,0.999594,142.07,1029.53380309
162.61,217.712257682,4.05622387046,182.1289732,2710,10.0605687841,283.873423733,298.618,522.082487603,-286.021,986.458933773,691.091893936,2710,3023.88084263,440.210357167,283.908259082,283.87,283.999,0.999733,155.439,1355.52903561
162.635,160.958514407,4.02377575496,159.812166116,2711,17.3219305887,283.888313601,298.638,491.260597034,-285.841,464.40821925,402.6983988,2711,2142.55277821,560.402879576,283.925844283,283.884,283.982,0.999763,157.261,1503.76525538
162.697,206.491209384,3.92181846586,172.627308855,2712,61.0529964092,284.392761296,298.663,275.090867408,-286.559,1110.89247882,755.754040556,2712,2775.57830785,126.727887341,284.437941412,284.388,284.497,0.999636,152.802,429.352444215
162.681,184.78471527,4.10553743551,177.549575742,2713,173.680561982,283.796339341,298.689,479.58767548,-286.027,502.861245415,385.076230008,2713,2527.2798017,309.951767037,283.846162089,283.798,283.917,0.999648,184.612,979.445766877
162.71,140.229267085,3.95934181558,153.412754514,2714,187.198115862,283.964027736,298.737,434.074114606,-285.99,287.54694698,159.091464784,2714,826.774045242,252.209309963,284.012454304,283.957,284.099,0.999632,160.363,889.249067977
162.69,139.6766933,4.08625267541,161.878846803,2715,62.064107603,284.264187356,298.766,432.502871216,-286.125,299.772677553,201.686346351,2715,899.24709165,285.56193771,284.302433846,284.257,284.376,0.999638,174.226,961.582630955
162.754,243.736415237,4.01643371164,435.473456726,2716,166.555591151,284.444556746,298.813,466.537050088,-286.357,1586.26036464,876.71408572,2716,3241.27988652,262.900693844,284.472348295,284.44,284.546,0.999695,161.171,848.606711062
162.773,252.109879717,4.05373108385,473.559219444,2717,134.246049834,283.37812331,298.863,360.017781112,-285.327,1724.11828368,650.905230489,2717,3246.96672895,151.065859868,283.424538408,283.377,283.496,0.999648,178.226,575.543440932
162.766,249.307183498,4.10586192534,1552.29080089,2718,50.4045198949,283.90591033,298.904,456.695485732,-286.004,2717.43390328,522.185451209,2718,3199.78784362,398.217435401,283.942154406,283.895,283.998,0.99959,172.971,1083.19413184
162.735,249.154940186,3.90774340859,173.205633104,2719,60.638838112,284.224941392,298.906,558.289096782,-286.449,1107.19407027,395.08409799,2719,1969.24116693,551.666389645,284.270075358,284.223,284.35,0.999694,148.909,1545.79979439
162.77,258.604339313,4.23272516416,739.506023134,2720,46.7529304885,283.932947439,298.93,264.429970101,-286.193,1395.98602536,381.28335804,2720,2443.87957259,175.229141796,283.965624635,283.932,284.049,0.999733,201.366,548.398351996
162.725,242.114497443,4.0275095916,590.307678912,2721,165.905838332,284.252640655,298.96,355.720918832,-286.469,720.436713916,24.0655646864,2721,747.497445789,138.130132706,284.27845959,284.247,284.361,0.99969,161.537,617.92908577
162.713,240.301982721,3.94867335703,596.738299331,2722,7.58471263259,283.993525088,298.967,312.910108809,-286.128,710.296449758,44.0992636187,2722,746.403724135,253.746670172,284.01767127,283.989,284.097,0.999771,150.068,704.410441624
162.727,241.753203123,3.98618851539,706.523917574,2723,54.4594173002,284.521180757,298.975,338.604940481,-286.643,727.111999736,8.00806225741,2723,739.709883727,186.789107873,284.557896321,284.513,284.642,0.999722,158.293,691.685793105
162.744,237.899735118,3.95205529481,64.0916164452,2724,52.0935443435,283.828719819,299.013,280.382084736,-285.878,737.255340261,114.462728381,2724,937.660740467,238.406114401,283.863305906,283.83,283.938,0.999604,166.627,675.489075455
162.809,234.302746047,4.05986496489,474.975538173,2725,11.1640818511,284.340856212,299.076,203.868606053,-286.456,685.963778799,98.740484434,2725,746.813359098,208.506866382,284.36464039,284.337,284.42,0.999714,179.416,627.532626853
162.816,235.082484853,4.00796243734,470.140449057,2726,201.669727808,283.965888063,299.144,447.430552705,-285.976,691.621961365,93.0110465891,2726,753.962026473,181.016009229,283.992743323,283.96,284.056,0.999729,180.075,689.571566208
162.803,242.382064251,3.91109178287,678.785351813,2727,5.56836257401,284.012689996,299.167,133.109574362,-285.882,732.12816066,18.2969333939,2727,769.388735504,119.285667086,284.044861012,284.012,284.112,0.999543,160.179,349.542001479
162.794,180.297261934,3.93639542942,189.822444436,2728,59.2499337571,284.214917185,299.169,272.162684468,-286.321,425.915664578,201.769004185,2728,762.639878092,147.213926654,284.238776011,284.213,284.319,0.999652,157.938,529.239917071
162.788,230.55586233,4.10626995596,195.309496158,2729,109.450821604,283.994388127,299.212,333.543269991,-285.996,731.105644109,175.983100651,2729,1026.87635802,168.831440528,284.023809299,283.994,284.123,0.999576,191.634,699.564929691
162.841,244.874378749,4.03303516446,444.973353387,2730,78.1816428898,283.94668814,299.256,386.199865045,-285.95,1256.16929523,656.967232182,2730,2932.6674411,209.867381327,283.967801242,283.944,284.052,0.99971,177.124,628.007181899
162.82,228.788149179,4.13638866756,220.336014833,2731,49.2316417626,283.683504109,299.298,297.890617246,-285.633,654.446526829,153.948077502,2731,1081.43814969,253.375365247,283.72192139,283.684,283.784,0.99981,188.62,1008.62084469
162.81,196.605779045,4.01243639759,232.005427723,2732,11.8912224516,283.852111709,299.35,309.672621806,-285.632,465.052638507,155.460102227,2732,789.886077495,204.516764665,283.88088058,283.838,283.936,0.99977,161.662,701.322376451
162.805,245.640964881,3.9993639442,578.646164279,2733,227.146475582,283.450448539,299.381,387.166808633,-285.228,734.848897877,53.0232688304,2733,843.819677148,156.655206191,283.490402751,283.448,283.541,0.999762,153.998,737.303681799
162.879,140.006244875,4.19111505253,157.889662506,2734,65.4206170264,282.959186166,299.432,356.40118289,-284.77,299.324745567,238.946081756,2734,949.597232363,234.336179291,282.990385734,282.95,283.063,0.999674,184.777,695.888279672
162.887,110.764302229,3.90543123233,160.969557134,2735,60.358463478,282.905259749,299.429,266.44294157,-284.714,170.166975233,5.17108090818,2735,178.478669226,178.468003957,282.942751487,282.898,283.005,0.999632,144.248,720.712019942
162.836,107.142384494,3.83468940396,153.55309971,2736,9.36881899368,282.980248434,299.451,230.599343524,-284.684,162.318416799,4.12512599826,2736,169.977120267,258.274871903,283.006757749,282.975,283.08,0.999653,123.703,882.996094649
162.93,105.508112784,4.13374990325,147.799431522,2737,43.0403182957,282.326856644,299.481,248.047096926,-283.944,158.372282191,3.86646050985,2737,165.778431952,154.520156067,282.363493164,282.324,282.45,0.999788,173.132,525.21847154
162.989,110.982547382,4.0726714663,157.93438904,2738,7.23801309543,281.896171595,299.501,128.959167551,-283.419,177.74414071,99.1161888197,2738,1084.61326719,113.459021455,281.951718601,281.895,282.022,0.999681,157.566,427.509598171
163.039,134.06974729,4.14111503108,163.876174564,2739,7.20873601335,281.890525986,299.485,215.421379702,-283.172,265.988190336,208.081933237,2739,943.473010575,170.243698956,281.947498739,281.884,281.995,0.999516,164.351,587.390422761
163.103,233.701753904,4.37639424981,176.752715135,2740,6.90153840788,280.970601504,299.485,172.004840508,-282.157,779.548945421,263.162274456,2740,1138.57129244,152.428993909,281.03141376,280.966,281.081,0.99964,177.657,608.437941485
163.233,247.310285622,4.39802961394,442.599091253,2741,5.51800213505,281.293690331,299.504,174.565072724,-283.268,1869.86859081,768.213204623,2741,2933.23048565,187.438168903,281.323717249,281.299,281.394,0.999632,177.015,662.189799195
163.242,169.167784361,4.32784803794,195.909098043,2742,9.97615601507,280.827510937,299.536,245.717710137,-282.86,362.384585899,156.796070205,2742,776.561831238,173.167725687,280.850163783,280.83,280.931,0.999747,191.357,563.013223208
