AveragePolicySurr,StdEsReturn,AverageY,AverageAbsQ,StdForwardProgress,AverageQLoss,AverageAbsY,AverageDiscountedReturn,StdReturn,AverageEsReturn,MinReturn,AverageQ,MaxForwardProgress,Epoch,AverageAction,AverageAbsQYDiff,MinEsReturn,MaxEsReturn,MinForwardProgress,AverageReturn,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,AverageForwardProgress
-3.94228,17.0822028026,3.90756710189,4.00934,0.332886237867,0.0728771,4.00799549496,38.0535423831,34.1140164242,78.4153456006,-21.9963021675,3.90787,0.810987470147,1399,0.987975,0.150449549528,43.6371492871,99.2304732569,-0.456941771184,76.5447181214,103.881,55.2519,110.805123492,0.5143608935
-3.95632,49.1975015193,3.92083387442,4.01803,0.356141889116,0.0831079,4.01652973962,35.7743206856,35.0063820023,57.9943009894,-36.2739371018,3.92123,0.73817423105,1400,0.989057,0.155699657752,-33.9399511581,97.3772745621,-0.676464516396,71.5347030034,103.905,55.2686,114.44825164,0.460228914248
-3.97122,7.72998667788,3.92936552337,4.01936,0.324782227472,0.0724575,4.01829142394,37.2563073259,33.9538343943,94.9633033228,-21.1743766294,3.9293,0.777095688933,1401,0.980046,0.152408644208,85.6193891295,104.759407753,-0.48170392117,74.2033506837,103.963,55.2711,107.754599317,0.502067594697
-3.97247,45.4354878634,3.9332608373,4.02221,0.243744764673,0.0763212,4.02079863695,40.7978515598,25.4200881094,46.6231996313,-8.60846120912,3.93342,0.849364572052,1402,0.979432,0.15342173048,-21.0638824188,94.8375960702,-0.470379354308,83.4159631289,103.995,55.2695,126.032741556,0.582424860162
-3.95838,37.3977405131,3.91789194854,4.00536,0.284589296941,0.0746577,4.00342349541,38.2440226605,30.764995545,41.655513842,-23.4859421705,3.91837,0.815929623692,1403,0.991402,0.155250245962,-7.99953691899,94.0684260468,-0.502652869634,79.4813502915,104.082,55.2685,115.32828049,0.542622679161
-3.98621,22.4861525188,3.93949808487,4.02231,0.312910083245,0.0724652,4.02098366341,37.5023163054,31.6809616766,84.5859359159,-22.0264657274,3.93963,0.805060627071,1404,0.98725,0.151690328573,28.144408805,102.826357311,-0.515332194763,76.4375400944,104.126,55.2732,110.928059525,0.511287341203
-3.98746,7.75831475468,3.95009746717,4.03168,0.29895684156,0.0728609,4.02961462079,37.5830058576,29.6058372554,95.1482173693,-17.1076689819,3.95034,0.81929657153,1405,0.991776,0.150796466964,81.8185675711,106.060985416,-0.469714504394,75.9805304876,104.151,55.2856,118.267918528,0.504982030211
-3.97087,37.2701002962,3.93388836381,4.01365,0.354972170294,0.0711927,4.01159298985,37.3174823323,35.5659846622,73.6412816871,-34.9263253358,3.93426,0.799645901391,1406,0.98706,0.152252509565,-13.7040337782,106.870245609,-0.584317595556,72.87357841,104.184,55.2878,112.044024611,0.482635238734
-3.97028,18.7497078397,3.93764116002,4.0199,0.36096755544,0.0752737,4.01757600979,37.2883678811,36.5144750229,79.7514620116,-42.7273859264,3.93759,0.76540447839,1407,0.989367,0.153645525481,53.5664016247,115.734762828,-0.700981558326,75.5140045952,104.156,55.2845,115.798812101,0.502433708686
-3.9647,39.0981664655,3.93267038255,4.01415,0.362619632816,0.0731883,4.01244903803,37.1094500864,36.557475164,77.5029200461,-45.2230617925,3.93299,0.776088018913,1408,0.985576,0.152480587987,-16.5977101441,118.654255056,-0.75183948866,75.6385454946,104.201,55.3037,114.418947378,0.498039831284
-3.94905,56.5308136988,3.92069521719,3.99937,0.207084088542,0.0731608,3.99797242187,40.074133848,23.2303826538,43.548770602,-9.33680521944,3.92087,0.833788963831,1409,0.993016,0.152442747963,-29.9673048488,110.226948098,-0.3679494821,82.2596906358,104.237,55.303,118.108239822,0.574909824308
-3.95318,43.7195524978,3.92761804829,4.00566,0.397133706274,0.0761098,4.00419747014,36.2706120558,39.6687971926,71.8902744215,-44.5675918931,3.92758,0.816054041997,1410,0.990522,0.155526901924,-25.8978170781,104.259949774,-0.667161914971,72.8237000132,104.197,55.303,115.9877399,0.469473943047
-3.94039,11.7722282153,3.90523463216,3.9867,0.306612533346,0.0730786,3.98528708868,38.1176352511,31.407978169,93.236905536,-33.3995927169,3.90581,0.745867680007,1411,0.993741,0.154503402549,74.2322430804,106.121318744,-0.54531595948,76.2101480575,104.261,55.3092,117.388035097,0.516577380528
-3.94261,58.7821657828,3.92062381174,3.99793,0.417679081734,0.0713059,3.99663852044,35.5299225565,40.5977212958,75.9805775577,-35.4043401213,3.92117,0.752838089193,1412,0.987357,0.152792288972,-39.1741262048,155.714612423,-0.709525327037,68.9599459795,104.27,55.3219,114.790124313,0.435761060472
-3.91892,31.7951629619,3.89174082099,3.97138,0.328161090551,0.0732939,3.97084918564,38.0213661521,33.5822101302,75.0697077364,-18.8929101762,3.89183,0.849944422507,1413,0.993317,0.153950900466,-12.6899541169,101.349188416,-0.483701772014,79.1341007879,104.375,55.3241,129.537324301,0.530998838066
-3.92804,26.1168575187,3.90029855577,3.97942,0.365645889246,0.0827903,3.97873050953,36.4398893668,38.3972869722,81.9516563053,-31.2146337403,3.90003,0.812200334318,1414,0.994115,0.161219038713,16.7702055235,107.107792886,-0.561040204214,78.132491531,104.346,55.315,119.198890993,0.511167180679
-3.92127,46.4374235484,3.88605396336,3.96786,0.2856563282,0.0847656,3.96828255701,38.8096093734,29.6965780528,55.0960071483,-32.1030621816,3.88573,0.806140409912,1415,0.993076,0.161651990754,-35.6481443231,92.2440791511,-0.584052873846,80.7388663587,104.395,55.348,119.960145576,0.550630802669
-3.94582,15.1761377265,3.90090376658,3.98753,0.345328085316,0.0887428,3.98483181008,36.8097041629,33.3436483821,95.1161487428,-25.5229503261,3.90149,0.846343977214,1416,0.991077,0.162258407963,76.5693609522,117.182023181,-0.614575426833,77.0683194092,104.459,55.3782,120.66252489,0.503369474376
-3.92959,54.591052154,3.89569158685,3.98488,0.372640249747,0.0813235,3.98244476234,37.2107853506,36.7950936795,65.8137552051,-43.2622223041,3.89622,0.787518192852,1417,0.991321,0.158868501582,-27.3141366729,120.359846825,-0.757897684221,74.4651270339,104.492,55.3566,110.889333078,0.490387762112
-3.95665,22.9664628602,3.91613747144,4.00449,0.319833807954,0.0727698,4.00324494363,38.0597158151,32.5770111022,100.277950021,-34.2880962968,3.91643,0.82728545978,1418,0.994399,0.15546354757,74.2283378939,155.314214445,-0.60227850448,78.0851974956,104.54,55.3504,113.5383925,0.525978034309
-3.94356,38.2480180251,3.89804793011,3.98802,0.305754503784,0.0721402,3.98664079856,39.557477119,32.3795445466,68.0478742226,-42.796105417,3.8981,0.789261305771,1419,0.98914,0.154484206656,-32.6358301136,99.6096430416,-0.619691165258,81.8852400816,104.637,55.3656,116.62009845,0.563448278512
-3.96159,12.3429734243,3.92430789722,4.0164,0.4060033088,0.0806024,4.01526189021,35.8765451046,40.4950093319,92.4874463418,-28.1597710897,3.92449,0.78667641065,1420,0.990448,0.1572893909,65.8437039976,112.524337543,-0.641089004664,72.2695212827,104.684,55.358,121.681706069,0.457926023272
-3.94267,45.5891932457,3.91181450192,4.00592,0.370266435867,0.0805333,4.00475530188,38.5719947996,35.0882315819,71.4446732154,-38.4431765693,3.91203,0.775823751434,1421,0.992821,0.155362954621,-33.7641443898,105.145293224,-0.658902080738,74.279560454,104.756,55.3717,122.734495465,0.491874928047
-3.9562,28.7874770323,3.91901871489,4.01715,0.435261216364,0.0799142,4.0148799857,32.592749779,44.6956513454,66.659764542,-49.3481460387,3.91945,0.778767794525,1422,0.991353,0.158308521531,7.89795100788,94.9013959609,-0.697437108294,65.6984258122,104.803,55.3893,109.61514803,0.404753921448
-3.94906,11.0042522158,3.91822735223,4.01559,0.359114443781,0.0775594,4.01354654613,36.6146995175,36.1861257634,91.0107462518,-33.647491798,3.91857,0.79478299327,1423,0.992207,0.155951094403,81.1735412721,114.638176,-0.684137133429,75.4569545619,104.908,55.4007,120.328113055,0.495912655795
-3.95238,50.3350717695,3.91776165841,4.01549,0.287922163789,0.0823795,4.0132442903,38.5162968069,30.3728025448,57.4633029536,-38.1359644809,3.91826,0.769402969749,1424,0.988817,0.157230100122,-18.8948263184,107.877827374,-0.654556021396,76.0991284907,104.947,55.4122,117.811299171,0.526533703391
-3.9344,12.6104603786,3.89955010951,3.99836,0.369716852679,0.0780524,3.99615863647,36.9462935162,38.5353922999,82.4872915918,-33.6271616055,3.9003,0.823194034958,1425,0.985091,0.156843270556,59.7357377316,101.312636954,-0.687436519542,76.2933878358,105.006,55.4067,114.517730794,0.506927083093
-3.93454,54.0018400649,3.89847950261,4.00119,0.498243679981,0.0798479,3.99833902236,31.8119079281,49.4946169998,63.4615734104,-41.9197149981,3.89901,0.831399741926,1426,0.985067,0.155145734197,-30.1827207943,118.838832035,-0.751821399718,62.7710744267,105.108,55.4136,131.703104834,0.35847833616
-3.93514,29.1610525558,3.9010486599,4.00318,0.333265058607,0.0792384,4.00099503402,37.8418237092,34.500073347,76.177261238,-36.0789432706,3.90186,0.789248550862,1427,0.980805,0.155393893065,-1.16294751062,101.955838703,-0.589659077509,77.8590913636,105.176,55.414,109.459025422,0.523610264146
-3.92521,11.1169154791,3.89509319903,4.00113,0.315626072237,0.0799481,3.99802514252,36.8435803453,33.5250158399,93.869398434,-20.2599493934,3.89559,0.827187014404,1428,0.998227,0.156846605517,76.0842407179,114.958010418,-0.452844455982,78.4720705147,105.201,55.4467,122.868941473,0.521524208522
-3.93593,34.707626738,3.89934127709,4.01043,0.395122784865,0.0803341,4.0073760381,34.7480713507,41.0024704063,74.4309133854,-23.5487387972,3.89967,0.841998243599,1429,0.998067,0.154930215797,-3.31245615639,105.038239152,-0.412190036347,69.9030887678,105.188,55.4553,121.074364466,0.444667428714
-3.94105,15.1734955446,3.89696405701,4.01214,0.353022176252,0.0842254,4.00911815687,36.3752337268,35.7051902348,90.8217057889,-21.9501633745,3.89738,0.782691619525,1430,0.996054,0.157187570386,59.4148893083,117.954629724,-0.415828150357,69.330545891,105.203,55.4526,112.332790334,0.456975079207
-3.93766,43.5234131884,3.89369371891,4.0118,0.341449058424,0.0823726,4.01031886291,37.6587018257,36.1884261618,63.3788079662,-28.1275683789,3.89388,0.806112128034,1431,0.998204,0.157275408551,-9.42355104751,118.227787834,-0.462049632992,80.1161489632,105.235,55.4662,116.486582745,0.535811495687
-3.93632,46.6773838185,3.9081371241,4.0293,0.278407182627,0.083536,4.02505669627,40.2142755549,29.2967851433,54.3309843007,-31.8756438562,3.90886,0.843662025802,1432,0.997188,0.156389726897,-25.732332199,92.1986272136,-0.610825173696,83.3155698969,105.295,55.4547,122.343047606,0.576530168531
-3.95049,9.54045064735,3.90822477011,4.02952,0.306542413438,0.0803559,4.02730568485,39.5678335537,31.7440676286,87.2816135534,-20.0880871176,3.90832,0.811161417043,1433,0.998579,0.156179725353,70.519789914,102.478628057,-0.442887875923,78.1552909066,105.366,55.4827,118.754030618,0.53987273443
-3.93286,40.8524888321,3.88886222417,4.01998,0.321764952119,0.0969959,4.0159729675,38.3393142082,32.5150049589,79.2850173968,-22.7997557818,3.88923,0.81427561858,1434,0.996307,0.165881464395,-12.1056588213,120.377744354,-0.492210117844,79.4153104855,105.352,55.4795,112.1688173,0.534253365948
-3.94325,29.5527125934,3.90239288672,4.03196,0.373087170362,0.093469,4.02978104402,35.1345336244,39.0736629868,74.1598317084,-26.3410027754,3.90227,0.792747532638,1435,0.996864,0.16178270853,0.889596574354,99.416786364,-0.452754642679,71.3628211735,105.387,55.4845,122.302964057,0.46167486408
-3.95918,17.2890846294,3.91420677502,4.04414,0.279013395288,0.100542,4.04082154895,38.7918074711,29.0775409343,90.6747178449,-20.08390622,3.91428,0.780019239532,1436,0.995222,0.16862597043,63.5154036214,111.228799853,-0.413826856406,81.2394004041,105.379,55.4923,117.920714731,0.551888472692
-3.95489,35.7877042456,3.91420391521,4.046,0.374652598817,0.10549,4.04298805391,35.9092473344,38.7044439861,71.2370057932,-20.6285935614,3.91441,0.801950794462,1437,0.995893,0.169240137788,-8.35556317076,111.344638875,-0.430935965063,70.679822407,105.369,55.4814,116.225445358,0.464333814672
-3.98888,13.4311710212,3.93507459433,4.06771,0.394913284088,0.117442,4.06420058622,35.2935161127,40.0252709551,98.6994999869,-22.9534744157,3.9349,0.768618536526,1438,0.989937,0.175183661186,81.1634775093,126.937354769,-0.462695156897,70.8526076785,105.355,55.4985,114.711601623,0.453408440124
-3.99573,36.2508005447,3.9411788318,4.07668,0.393133920548,0.149147,4.07355416088,37.1948175336,40.6841480568,66.1338899724,-47.239653867,3.94014,0.779186119898,1439,0.990527,0.18628963946,-12.0780306933,98.666045839,-0.669270617233,75.2412399783,105.326,55.4858,127.136210106,0.499587519718
-4.04712,58.4285598361,3.98586206599,4.11351,0.43089970027,0.189758,4.11082523528,35.4407764289,43.6140929083,40.0860696636,-43.4291425151,3.98608,0.796238234161,1440,0.979721,0.20202460292,-40.9525319089,97.2295550167,-0.699120599162,69.9343857565,105.312,55.4929,115.369740135,0.449803745241
-4.0605,31.2396618987,3.98969853138,4.1151,0.367455119597,0.288531,4.11487628991,38.1622016987,36.5260353817,87.454659747,-34.1783501278,3.9872,0.788817108755,1441,0.989493,0.21808828526,7.54585873161,109.272671719,-0.691691826016,75.9846857989,105.266,55.5078,121.95254849,0.506269142454
-4.13008,39.3925589072,4.01431802018,4.1415,0.392980577551,0.364146,4.14092800381,35.0270782914,39.6085399277,74.8931311188,-36.0361339011,4.00957,0.768436835007,1442,0.98867,0.243438296162,-25.6995040036,100.238709024,-0.725700659232,71.6607575725,105.27,55.5153,121.742850027,0.4557195237
-4.27841,48.123745524,4.10107546185,4.22318,0.509354361469,0.545944,4.22235142263,32.2633454033,47.5649436881,61.7013183736,-38.6466720147,4.09606,0.767897759199,1443,0.982679,0.291793937032,-23.4138015413,115.03432185,-0.702405076564,60.9230385957,105.187,55.5275,111.448860617,0.328326641524
-4.49091,43.7395598655,4.2455893638,4.35115,0.312888748112,0.56844,4.35045812115,37.4535860726,32.7399273337,64.6576742199,-17.8213754313,4.24201,0.786994913175,1444,0.984347,0.33670936684,-16.6626680536,94.9478546579,-0.540937338843,80.2233135362,105.119,55.5346,115.373780043,0.527215552046
-4.67629,33.0840103904,4.43954948966,4.52761,0.336399238074,0.621441,4.52939445253,34.9886260494,33.3354923487,64.9291810306,-26.1482613409,4.43428,0.702937657408,1445,0.982315,0.367254810174,-10.112096182,103.911194974,-0.52121283569,67.3861885437,105.022,55.5451,110.142246003,0.428907425066
-4.76178,17.2340547104,4.59498527635,4.67844,0.414229721727,0.624893,4.6789136791,29.9188387903,41.2970133914,74.7821721178,-43.1267863049,4.59292,0.727832094088,1446,0.984418,0.37644466252,34.3459716397,91.0411910866,-0.756447375079,54.346920302,105.025,55.5695,102.436732881,0.304494041873
-4.78296,24.2221134862,4.65974597929,4.73571,0.389007490812,0.493747,4.73734449882,30.044341733,39.544015856,88.6574601951,-28.0015426616,4.65741,0.74147041647,1447,0.978643,0.350848750699,65.1591112253,152.443306179,-0.56932851892,57.6953251237,104.95,55.592,105.088901424,0.324576284127
-4.82644,33.8297716289,4.71590878153,4.79554,0.281501485192,0.360981,4.79584471174,33.8551367833,28.7293021538,63.6791550978,-28.2657149171,4.71347,0.742003900718,1448,0.988515,0.315316796181,-13.1141853804,91.0447612982,-0.547070880637,63.2409167488,104.897,55.6109,101.823651277,0.403432860863
-4.86673,12.3639922607,4.74166956369,4.82601,0.316976867835,0.283367,4.82623676719,34.4446321566,31.9942427427,84.873900402,-39.4311800277,4.74003,0.71368570277,1449,0.988363,0.289775624991,62.2795626972,99.7878828006,-0.7290845631,68.0313382882,104.892,55.6263,106.306235791,0.430500403851
-4.97231,20.6883946308,4.8434095954,4.92969,0.308207758392,0.267391,4.930409664,31.5337504703,31.131592796,86.6438076184,-43.5296246899,4.84156,0.744672022142,1450,0.987552,0.283599560244,60.9057659253,129.650100467,-0.605477445999,58.8238729337,104.824,55.6538,103.95504282,0.357126720954
-5.00099,46.0650516876,4.87969085456,4.96503,0.32992129144,0.22969,4.96722527559,31.3198788889,33.152665363,61.9439579547,-66.2096511403,4.87786,0.771229130707,1451,0.989839,0.272544687254,-35.8551520935,100.900950159,-0.95484660689,58.5690651711,104.767,55.6688,112.106182456,0.355134647732
-5.08521,26.3397994265,4.95033286677,5.03341,0.279294337777,0.226987,5.03607548969,20.5623246401,28.3608372749,61.7636909248,-41.3903637251,4.94802,0.933423704535,1452,0.995132,0.269686640067,-5.68608954524,85.8133117766,-0.595830775209,32.4211284718,104.754,55.6934,117.62382577,0.131267163621
-5.18449,34.7199765557,5.05203809382,5.12892,0.331989421629,0.205191,5.13224851072,21.0648137393,32.925109432,51.6898455117,-51.4268974902,5.04987,0.689560681654,1453,0.991999,0.267546745747,2.64963687291,111.533396986,-0.798082643987,34.8659192087,104.748,55.7316,92.7524982281,0.143336099887
-5.21068,37.9104896439,5.08269809442,5.15645,0.291312691098,0.217907,5.16060969672,25.9409187584,29.0134653525,37.2576401632,-43.982075238,5.07973,0.703886407283,1454,0.990499,0.267575544074,-10.3495606127,100.214385236,-0.665161508996,45.8305742063,104.762,55.762,102.171912323,0.249857136692
-5.28909,35.3089058472,5.16083465027,5.23702,0.313760587265,0.197164,5.23825568256,27.6845692339,31.2438540876,36.1190806408,-34.1085980956,5.15899,1.07481849303,1455,0.990141,0.259746233811,-25.7138786134,69.8499921648,-0.580085438938,48.9559165281,104.788,55.7787,134.372112013,0.278310082859
-5.34165,35.6408609059,5.21930829566,5.29217,0.256618044475,0.206886,5.29512529548,28.8552120872,26.6733987823,48.2397621787,-33.525462421,5.21718,0.791016565202,1456,0.992612,0.258336969466,-24.3730856246,93.1373821887,-0.564413349268,50.6276669993,104.77,55.7949,110.940325087,0.303069800277
-5.36801,11.3785625742,5.26387498073,5.33111,0.323286881496,0.202841,5.33507239571,37.9059086214,34.0908942905,88.0413742163,-20.3633450041,5.26146,0.98180314727,1457,0.987531,0.252609231623,73.810149378,102.561698476,-0.475528165204,75.996686575,104.774,55.8097,147.905750165,0.510112191217
-5.39453,29.3174459995,5.30239063396,5.37519,0.319851624809,0.196776,5.37747730892,36.5976595898,32.9826377422,60.7389967237,-29.921967683,5.30008,0.795459436975,1458,0.988788,0.249527599322,19.1411896807,92.0858130033,-0.514939436883,75.6424001516,104.791,55.8045,119.993705462,0.496354335167
-5.42837,19.3862755561,5.33630544535,5.41082,0.312102401963,0.196325,5.41260906391,36.0305909905,32.5449429822,90.2452113578,-25.8232472391,5.33471,0.802958806213,1459,0.989822,0.248206492353,44.8939423447,111.539567896,-0.453228451156,73.0137846101,104.815,55.8215,111.363614319,0.479241728557
-5.45495,36.7681487713,5.36155793637,5.43102,0.330455412249,0.197738,5.43306381042,37.191244155,32.271527927,69.5936800204,-26.6118257053,5.35922,0.809540919903,1460,0.985636,0.244674866183,-5.92980308911,107.658082608,-0.714107523697,72.4114443458,104.838,55.8246,117.466211137,0.480400872162
-5.45157,34.5088465719,5.36697815827,5.44415,0.332156692318,0.181285,5.44657547391,38.1293407898,32.7595911374,75.8852377181,-26.5590915767,5.36469,0.798741105707,1461,0.987442,0.242162716847,-13.2437208922,100.956896982,-0.599907773242,73.5895428341,104.88,55.8375,110.68747489,0.492502213098
-5.47622,20.2011906358,5.3871655076,5.46351,0.37766259458,0.196156,5.46495373863,32.6329453645,38.7644955187,70.4735572808,-27.7939159251,5.38444,0.801665924279,1462,0.988354,0.244954994785,27.2202372893,97.2209427774,-0.531351191087,62.7661500904,104.895,55.8293,127.511694362,0.39053741303
-5.50349,17.0220527231,5.40943508741,5.49007,0.369038779653,0.213822,5.49227909593,38.0636975827,36.068184203,90.3343826441,-35.7229050642,5.40697,0.804240327582,1463,0.982103,0.243968019009,65.1019881995,121.833025187,-0.654525605882,75.2268464802,104.94,55.8199,114.471018605,0.497864363924
-5.54135,22.3135480175,5.44091612681,5.51852,0.347090544896,0.215921,5.51960366413,37.627883334,36.2742211895,76.8166039185,-52.5700792384,5.43807,0.803753815861,1464,0.9874,0.256042246432,23.6207696874,92.5262468798,-0.761430087978,76.3826837709,104.957,55.8284,122.257920054,0.514590155539
-5.64174,37.2651466382,5.5052749441,5.58915,0.443639307262,0.23709,5.58955845123,34.0643170947,45.4134838216,76.2613540346,-42.2579050492,5.50362,0.792341889724,1465,0.982333,0.268708340865,13.0189157669,113.074260518,-0.651573764119,67.7632255799,104.952,55.8313,115.724917346,0.425433017784
-5.71444,12.5606847648,5.56862605779,5.65686,0.351599912641,0.289407,5.65790241928,36.7065546435,33.6545220975,85.4140634306,-32.544697646,5.56661,0.74026469286,1466,0.975256,0.289814301032,66.8419592065,106.299878089,-0.589010235702,72.9834756991,104.947,55.8252,109.772569618,0.472093933672
-5.76413,46.9306341597,5.64318843953,5.73431,0.350046727221,0.342801,5.73635497176,34.489608629,34.8389643221,49.9178862333,-55.3798021114,5.64039,0.854673212487,1467,0.982941,0.303871074121,-32.5225209621,94.4108958093,-0.853809756181,66.4438847429,104.983,55.8404,125.581029273,0.418886434805
-5.79376,11.0287781679,5.68165264683,5.77682,0.36147642627,0.305247,5.77780073148,36.1254154229,36.6409468692,93.8613796946,-27.1356623938,5.6795,0.807114900057,1468,0.980176,0.29743296295,79.3678976004,118.595890177,-0.499742069959,71.5433589607,105.057,55.8791,119.723545662,0.464364356537
-5.83917,31.4880240062,5.71152488092,5.81052,0.373094606427,0.305356,5.81173597065,33.4728337811,38.2863200709,67.3243395071,-49.4020897893,5.70971,0.767652636035,1469,0.984081,0.295017909176,8.6837857201,105.419436733,-0.689039999375,64.9963864216,105.072,55.8653,121.606640913,0.409452692659
-5.86689,27.0023104438,5.74586390239,5.84671,0.313758114816,0.340594,5.85079966346,37.2108047563,31.9469379945,72.4582800226,-34.3133850941,5.74221,0.781955378896,1470,0.990667,0.298998724498,22.1884515516,100.051680824,-0.606802214819,70.0382591842,105.047,55.8875,117.146167575,0.47068525564
-5.92698,11.5251327526,5.79085535814,5.89846,0.283856494089,0.314834,5.90022409586,37.252569677,27.427176378,87.1346595511,-10.5408960419,5.78753,0.795592559293,1471,0.984476,0.305034103088,73.5178477537,107.224235619,-0.378212097462,72.9830303762,105.054,55.9004,110.548227055,0.48100915017
-5.99955,39.9767408521,5.87773291263,5.98713,0.336967907265,0.331206,5.98981900397,36.070488314,35.0527332656,66.2378131952,-21.8319401474,5.87417,0.785216201751,1472,0.985982,0.306509642385,-17.714052305,100.581672345,-0.485508400677,71.9299764253,105.122,55.9027,110.057062677,0.472227498764
-6.06208,27.6063153144,5.93705036261,6.04123,0.374632114098,0.338186,6.0451181354,34.5450687632,37.3186913545,81.8043256723,-32.1884703446,5.93318,0.788690711982,1473,0.986487,0.310869813621,19.0032731628,109.772559633,-0.523778754139,65.5232836045,105.154,55.9119,129.246827306,0.416149598
-6.11329,27.0434474835,5.99702555582,6.10008,0.3615474213,0.351066,6.10397609365,34.9803188505,36.1051788955,78.839799408,-27.3334380205,5.99337,0.801404700096,1474,0.978193,0.319839510869,14.0996382799,115.372644192,-0.642067153027,71.1295812721,105.14,55.9357,120.5757313,0.447589624079
-6.13546,43.6080349745,6.02053428798,6.12303,0.371472687722,0.338779,6.12464958598,35.1755523938,37.0740938776,75.3621554366,-23.6543461136,6.01833,0.772578444481,1475,0.980512,0.314977812168,-37.9264409389,109.815595336,-0.559242033808,67.6615605052,105.178,55.9527,115.533378326,0.432114037809
-6.19392,49.0166785821,6.07830610833,6.17407,0.305217162191,0.354324,6.17703918879,37.3714515836,31.5287978724,62.5308171802,-12.1908286432,6.07513,0.757937962285,1476,0.983886,0.320559067543,-40.7959072074,101.850166733,-0.409646205384,75.2602578189,105.216,55.9649,126.246531878,0.503077583804
-6.17079,46.3411652282,6.07270427404,6.18306,0.282054076474,0.357161,6.18389034839,38.480660726,28.4055638613,60.4431446984,-26.1841648754,6.07056,0.813674102645,1477,0.988319,0.323233113739,-4.53530254354,108.260706816,-0.525213417213,74.0495717888,105.168,55.9981,110.378397993,0.505072748136
-6.19275,55.1359517889,6.09850637994,6.20598,0.284964808471,0.338765,6.20594098456,37.7690553885,30.6908584679,44.8713984811,-28.2466143654,6.09665,0.787015015612,1478,0.98697,0.314176494382,-28.6429754452,108.994444303,-0.490199862745,75.9093927923,105.202,56.0282,120.0620676,0.517395524097
-6.18122,39.1899924847,6.07944887674,6.18706,0.289896414239,0.318667,6.18947661096,39.52770948,28.199458927,79.3663133121,-17.6450965331,6.0761,0.772448970582,1479,0.986815,0.309049265815,-13.4545628673,111.7807741,-0.485115630682,77.7065229841,105.25,56.0343,118.781409454,0.528427957855
-6.19472,8.99172792999,6.10619732829,6.22333,0.421628692514,0.331163,6.22350017832,32.8411103454,43.5886893421,83.6363985542,-38.7222690829,6.10485,0.788269477838,1480,0.984257,0.311607939113,63.8131016842,95.3801846901,-0.594726174519,66.3912522266,105.238,56.0578,110.44144848,0.413138977597
-6.2186,24.2701163476,6.12269832486,6.24162,0.290403095685,0.313992,6.24079691955,36.7970662409,30.704235204,93.2212045891,-54.7152305778,6.12164,0.745184333835,1481,0.987958,0.311127086971,38.7653781967,112.637769871,-0.763335043792,73.446142213,105.202,56.0702,121.494804931,0.490973702034
-6.2806,17.2459480512,6.1591886323,6.27017,0.263778321154,0.311007,6.27300517923,22.2247926152,26.4310983707,53.8033443306,-26.8175047844,6.15702,0.862621353821,1482,0.990977,0.304841305739,20.761891321,89.0478188699,-0.540209867568,36.2994877545,105.268,56.0915,117.325687377,0.156739246818
-6.27801,35.3257288561,6.15664215377,6.26367,0.289872809699,0.293589,6.26813607299,30.8917825072,28.7170190354,71.1499624917,-17.8436491561,6.15556,0.818786299467,1483,0.990954,0.297168148589,-19.0849316054,99.6844932049,-0.508198628062,55.1057122139,105.298,56.1093,114.068987224,0.311023633611
-6.29667,29.1171295683,6.17439028049,6.28736,0.27820516654,0.295342,6.28954423589,25.4909728763,26.7760206665,47.6433241696,-22.1965917946,6.17298,0.744340920734,1484,0.987011,0.296504847713,-9.85430198377,90.6055931355,-0.438781042343,41.8813295063,105.319,56.1134,97.6924145534,0.190668494105
-6.32923,16.5540062396,6.21988754673,6.33019,0.320951278528,0.303086,6.33141352619,27.1185865376,34.072369728,70.3991277793,-23.6533914147,6.2182,1.10167411948,1485,0.980063,0.302870505588,35.9229910135,96.1105758252,-0.441349569782,48.0642737099,105.363,56.1184,149.303850292,0.248255546862
-6.32843,36.4738086067,6.2235028534,6.33473,0.284795029199,0.310486,6.33697933047,37.776967231,29.4028977319,76.6232882133,-18.1352338966,6.22211,0.728108080784,1486,0.981903,0.299932666663,-17.0519773193,107.322432756,-0.431455401506,76.4772737435,105.417,56.1175,112.62810985,0.508827955652
-6.38206,27.0792048036,6.23204502655,6.33531,0.255390585992,0.317477,6.34086503314,27.0616864865,25.7119105537,58.207006877,-15.9121442839,6.22841,0.464273745953,1487,0.982302,0.304061679225,-13.7157831253,79.7804893572,-0.406993416265,48.4277694689,105.428,56.1242,76.8577549611,0.256184316805
-6.49643,38.1576906689,6.30244589997,6.40358,0.322664499599,0.314689,6.40511610873,18.5751806507,34.3003989919,29.9083866595,-20.377270844,6.30076,1.07544579354,1488,0.971321,0.310459272924,-30.6879389453,101.283234275,-0.426319706145,30.5408049781,105.507,56.131,148.102777858,0.083358040336
-6.52616,36.3525084063,6.3535486791,6.44753,0.395071475404,0.355352,6.45369998732,34.0590956831,40.0447637263,78.6449865465,-18.7520329114,6.35107,0.769141708083,1489,0.979126,0.325180737084,-7.44042558339,106.846984247,-0.402283630448,67.624145176,105.503,56.1282,111.135814961,0.416079098467
