AverageAction,StdEsReturn,Iteration,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQLoss,AverageQ,PolicyRegParamNorm,Epoch,MaxEsReturn,AverageY,StdReturn,AverageAbsQ,MinEsReturn,AveragePolicySurr,MinReturn,AverageAbsY,MaxReturn,QFunRegParamNorm,AverageAbsQYDiff
0.99998,712.159483576,4747,235.996521384,765.644255924,2156.79296204,465.604,358.366,201.387,4747,1765.42399423,358.378133145,1363.36893856,358.742,160.459319309,-361.159,504.322815443,358.691514395,4531.55704501,303.752,10.5234221857
0.999968,463.405250981,4748,238.772354988,393.714671868,2791.81345599,441.111,359.082,201.415,4748,1373.86842401,359.098436285,1434.08003941,359.465,12.7819956937,-361.931,103.01888901,359.372617183,4888.03754363,303.784,10.4757415984
0.99997,430.970769203,4749,266.502494758,377.807496933,3063.98254682,433.685,358.971,201.374,4749,1115.02613147,358.972406617,1584.1510648,359.331,0.30691300879,-361.692,736.784457359,359.244490242,5301.73567572,303.807,10.3539916899
0.999984,560.018255853,4750,252.260510757,960.179178759,2317.99956514,463.903,359.138,201.36,4750,1642.53283772,359.149629442,1497.99806358,359.486,205.540090084,-361.831,442.056855344,359.436295808,4583.50989109,303.826,10.4574074558
0.999938,338.800872175,4751,260.932271223,367.884495833,2217.95481192,479.556,358.708,201.408,4751,838.239140801,358.719310626,1566.79679661,359.059,-6.94914010145,-361.465,544.527474095,358.98701906,4837.44936783,303.859,10.5141901007
0.999982,499.350380658,4752,209.28073159,675.761680398,1844.87128447,460.635,359.372,201.396,4752,1221.57459587,359.356982662,1536.08303284,359.76,-2.16258720891,-362.303,86.2935691785,359.652046145,5052.44990877,303.874,10.4007480517
0.99997,443.601084474,4753,207.268375392,579.710992066,1362.01591417,436.628,359.714,201.381,4753,1278.20547984,359.725095606,1062.84507661,360.068,165.129966528,-362.665,100.6691608,359.992295489,3366.6310187,303.879,10.3038441728
0.999982,338.889127027,4754,193.539874898,528.064842513,1308.75006947,469.126,359.659,201.404,4754,1104.23697263,359.664007997,1220.28752052,360.045,116.967333486,-362.652,82.7899048229,359.965599039,4300.88450369,303.903,10.5021828936
0.999983,324.336528746,4755,226.64182312,462.238885704,2016.19896995,436.226,360.125,201.464,4755,857.250227896,360.132593777,1486.42620688,360.502,-5.50354042564,-363.038,103.679188111,360.426107366,4713.51795391,303.938,10.2983845121
0.999935,455.751879691,4756,225.238116393,559.21774045,2554.80390437,442.233,360.112,201.483,4756,1300.54423355,360.118285136,1596.54409596,360.492,51.0241871443,-362.941,81.9430039119,360.418493723,4578.01748267,303.989,10.3096692822
0.999983,667.894162218,4757,256.36675947,718.808598775,2469.98399857,466.188,360.938,201.549,4757,1914.89100261,360.937154827,1286.7276498,361.301,68.9587455298,-363.779,451.664331885,361.224768443,4949.30879972,304.025,10.4395623765
0.999969,347.100859791,4758,189.472955683,404.515171621,1270.71213365,456.04,361.155,201.555,4758,961.397920543,361.167795403,1377.62832223,361.534,-10.146295297,-364.13,79.990019667,361.428831419,4470.57263257,304.045,10.386422725
0.999926,225.684196597,4759,197.917971924,301.604531191,1160.22239581,451.306,360.739,201.579,4759,669.669294938,360.736817157,1104.8362414,361.068,4.06569180579,-363.509,76.3261455773,360.971290777,4672.21400074,304.095,10.4383354894
0.999964,522.795140335,4760,142.488938848,775.315709873,692.792041498,420.994,361.624,201.64,4760,1281.11908684,361.645926933,862.467964334,361.952,20.2165561952,-364.432,74.8474392036,361.891554044,3451.03347467,304.123,10.2482567743
0.999954,432.750224444,4761,109.031897922,392.979174649,884.166218808,451.105,361.863,201.633,4761,1362.58018282,361.871409103,1594.67925144,362.233,0.161231200877,-364.698,77.3176724224,362.154727715,4875.57006627,304.129,10.3534183622
0.999916,292.371305924,4762,247.850352621,344.691675048,2609.0043703,457.526,361.166,201.654,4762,1041.90534082,361.17946626,1661.72421722,361.504,111.195791653,-363.967,123.005841669,361.453712279,4781.76537923,304.193,10.4004190238
0.999969,650.101921612,4763,239.650265964,397.610192043,2755.77487535,447.898,360.951,201.664,4763,1958.49744964,360.959338059,1802.73923467,361.326,-6.19007452143,-363.812,101.320681889,361.241128813,5000.11391041,304.202,10.3368582054
0.999954,401.252506459,4764,208.30450475,360.865079873,2404.80433943,448.094,360.877,201.676,4764,1086.08870734,360.86084503,1842.90667499,361.193,-4.07149200486,-363.806,95.9823415387,361.105644701,4633.82747036,304.219,10.4289558196
0.999956,558.435346631,4765,239.449932211,492.671937418,2985.20124192,447.687,361.894,201.631,4765,1657.13179152,361.905883556,1618.60873249,362.178,121.33572071,-364.724,151.48669441,362.11953811,4622.50851335,304.257,10.426288409
0.999973,494.723402357,4766,237.542159884,615.860564183,3066.87482185,460.339,361.867,201.667,4766,1290.40813305,361.88029146,1591.48978322,362.189,0.720284501833,-364.625,4.23418267522,362.092042821,4774.50686377,304.292,10.4431981391
0.999942,694.037934511,4767,40.7210613834,993.375499221,465.548316077,446.01,361.778,201.688,4767,1574.38712212,361.790423357,1232.02213173,362.087,17.7769186138,-364.49,-1.23056879852,361.979042563,4782.29919532,304.322,10.4865543405
0.999968,436.751555305,4768,89.2851583092,238.791556202,1162.13521358,431.079,362.561,201.687,4768,1576.64994176,362.559983872,1843.27744648,362.921,-5.04990052052,-365.278,-0.727349050892,362.83924003,4954.86928913,304.328,10.3038921632
0.999946,283.757552055,4769,213.811594268,193.637651344,2436.79633679,467.022,362.006,201.705,4769,838.217245755,362.015342314,1752.76387886,362.345,-6.24062820866,-364.724,101.632534166,362.288684751,4760.48067294,304.347,10.715404673
0.999946,278.609465349,4770,238.473965634,836.038195334,3319.51668498,459.981,362.271,201.782,4770,1268.80288574,362.273863013,1315.60612636,362.623,579.97708009,-365.049,90.3333046373,362.548271578,4292.37978695,304.417,10.5622812885
0.999961,268.675949933,4771,268.973338905,260.949643256,4004.8162256,500.256,362.181,201.796,4771,781.9020391,362.201398907,638.476267679,362.489,17.073095473,-364.994,2171.02516581,362.424682075,4569.90849347,304.501,10.7007394065
0.999969,41.9068844574,4772,265.733912838,1554.66485258,3375.6563904,455.492,361.715,201.814,4772,1596.57173704,361.711587792,970.516408463,362.031,1512.75796812,-364.563,2060.72650273,361.950421849,4905.63904067,304.548,10.6308469906
0.999955,410.786440828,4773,235.01431468,1574.8239519,3364.75461768,445.515,362.741,201.813,4773,2016.09615218,362.753544844,1402.24533761,363.101,1026.96104372,-365.577,101.10076705,363.001818335,4727.18513169,304.552,10.4469845045
0.999956,501.451581328,4774,242.68816142,362.354723991,2160.5239762,468.671,362.482,201.78,4774,1591.14593769,362.50406445,1309.07715817,362.808,0.34534015145,-365.311,752.542090187,362.775427724,4364.99226087,304.583,10.6022744496
0.999964,799.455774766,4775,256.920539219,1115.27112826,2917.73466585,448.757,363.071,201.774,4775,2083.29505147,363.06919201,956.248621959,363.43,125.40190736,-365.865,1050.23066577,363.338565433,4773.49680157,304.616,10.6141219942
0.999991,965.12645504,4776,231.184401871,906.023416953,3241.29024264,536.346,362.097,201.792,4776,2255.13300971,362.104843938,1407.85212197,362.447,52.2171453458,-364.901,173.649267423,362.348160165,4496.15851791,304.672,10.9650537442
0.99999,763.250868884,4777,215.023232539,662.121844336,2739.07369704,467.753,363.066,201.807,4777,2120.77357948,363.069603132,1279.97094991,363.411,11.5998888133,-365.924,137.500384138,363.358275632,4278.4376397,304.695,10.5625449523
0.999964,371.195250902,4778,245.118482862,402.482107854,3359.62859456,448.719,363.529,201.771,4778,920.52181591,363.535133426,1046.35585844,363.871,12.3634192005,-366.409,1358.15886791,363.799893289,4346.1408865,304.707,10.436343749
0.99995,1305.50858896,4779,254.626273833,1285.11448704,3076.20712674,492.179,363.796,201.845,4779,3121.99445428,363.799127853,1443.72034091,364.091,205.637230542,-366.6,367.09155278,364.023015118,4830.03997422,304.756,10.6097453002
0.999953,388.695771672,4780,246.028579727,632.379875362,3382.05635347,474.743,363.903,201.851,4780,1249.89146808,363.907085905,862.553560151,364.263,285.672067863,-366.778,1755.09366478,364.182234708,4580.01069614,304.771,10.5185741068
0.999975,575.27499387,4781,235.929061634,381.896055808,3084.72360189,445.913,364.055,201.854,4781,1717.71531957,364.05434573,1105.63100419,364.369,6.39784757502,-366.891,1832.83928996,364.292000021,4741.59109599,304.827,10.3754034015
0.999937,332.409560716,4782,235.662038453,509.745843193,4110.07576942,438.547,363.454,201.838,4782,842.155403909,363.4650918,1057.24776785,363.835,177.336282477,-366.301,899.056038948,363.756375695,4776.4033171,304.842,10.4433312837
0.99995,610.999134792,4783,228.855080645,1891.67284178,3362.00485767,448.764,364.152,201.823,4783,2335.70158406,364.173876376,1419.14260792,364.557,1027.70148525,-366.948,548.899623668,364.482502192,4766.7784193,304.839,10.4318338785
0.999946,503.771229991,4784,229.052096934,487.723128878,2413.20331207,468.086,364.586,201.863,4784,1476.71707341,364.596087911,1717.81074493,364.947,0.610682535689,-367.341,169.324579007,364.86588327,4461.50268776,304.835,10.437714993
0.999977,580.940729924,4785,230.537693591,489.640960573,2251.0483081,415.226,365.469,201.83,4785,1506.21296425,365.467736497,923.447492825,365.763,5.31149266846,-368.197,1046.76598913,365.690830536,3800.52524269,304.84,10.343758714
0.999954,435.029746844,4786,227.206528583,745.619300937,2301.79607458,448.351,364.977,201.86,4786,1422.55244866,364.980823393,1098.85382788,365.31,265.687781965,-367.682,699.690360207,365.256823531,4015.94717083,304.872,10.3832443613
0.999975,493.516657983,4787,238.840297219,617.449449102,2051.43981028,473.851,365.269,201.83,4787,1307.34966996,365.280040485,1197.1543958,365.603,14.1126472794,-368.005,629.488001538,365.544797556,3787.52010128,304.906,10.5295561383
0.999971,1127.3877902,4788,228.128055881,859.70518198,1555.63901803,447.366,365.336,201.82,4788,2452.91252691,365.339684004,1177.82770896,365.768,10.4459183946,-368.107,549.183653491,365.674882362,3910.80327091,304.907,10.4408767319
0.999942,326.148990856,4789,228.202125851,340.032867772,1859.15308991,494.014,364.781,201.84,4789,825.044761877,364.786357283,1310.38923883,365.204,12.8519841799,-367.284,172.090743943,365.143094104,3908.48371587,304.932,10.6706642882
0.999963,452.014834464,4790,204.676664563,1014.27430078,1092.12279791,463.176,365.273,201.827,4790,1339.74305291,365.28160222,1034.37875646,365.717,238.693705293,-367.864,204.018862642,365.624467862,3876.55682608,304.951,10.5394574504
0.999947,291.858543086,4791,220.245159693,410.43195495,1410.61134875,493.191,365.139,201.847,4791,751.850811616,365.158404844,1018.96303211,365.586,64.6514217425,-367.726,154.21476584,365.49466896,4448.77199935,304.97,10.6521129794
0.999985,610.693743351,4792,194.965481841,792.944513377,1552.48847941,414.416,365.093,201.867,4792,1787.31348382,365.07966411,1299.58288008,365.601,180.032412484,-367.619,80.2021605652,365.502384704,4441.19541675,304.99,10.2610190807
0.999967,305.960046433,4793,218.294474699,308.958539394,2179.19865617,444.532,365.349,201.912,4793,972.169081638,365.361935199,1442.62762001,365.845,23.7548528936,-368.013,192.223053539,365.763147349,4387.31436753,305.047,10.4990147053
0.999975,277.4239989,4794,174.604763423,438.344580631,1723.08976255,447.209,365.711,201.924,4794,1051.85415231,365.729212048,855.015674449,366.172,238.626272556,-368.417,65.430507278,366.083016756,3787.1334018,305.088,10.4299468231
0.999998,206.46280155,4795,204.836922477,225.736200625,3560.24653947,443.129,364.82,201.93,4795,591.402656424,364.811899492,828.726532123,365.245,0.679718419051,-367.503,1848.22870793,365.157625879,4246.85189938,305.114,10.447257083
0.99999,393.828910825,4796,200.389161056,699.223062738,2701.42021109,467.603,365.416,201.952,4796,1233.82774693,365.440820542,1191.77155072,365.879,18.6218845364,-368.11,544.676104935,365.798320415,4308.85461328,305.128,10.5166442562
0.999943,1122.43051914,4797,200.583241516,705.829185212,3082.87143573,471.098,365.295,201.919,4797,2647.90543166,365.292593966,1131.9409542,365.738,16.3876425105,-367.876,178.876564184,365.663405628,3810.37099937,305.137,10.601433404
0.999987,361.367663576,4798,200.319853904,500.593186625,3324.57583945,457.283,365.124,201.945,4798,1056.13673589,365.147974362,760.222615879,365.574,-2.75815753533,-367.712,1026.80416374,365.513382266,4112.66960969,305.184,10.5578641307
0.999982,522.920094119,4799,207.428300049,626.079824812,3388.69166719,482.807,365.624,201.979,4799,1408.70793327,365.618629289,624.988770764,366.043,159.213241233,-368.083,2394.60985945,365.955812461,4172.04295341,305.236,10.6154901341
0.999981,311.709883638,4800,189.244604176,290.244153568,3106.85324066,501.498,364.927,201.932,4800,827.229340034,364.935254333,1606.13285999,365.383,81.1293944436,-367.435,118.229493283,365.327933195,4570.72075607,305.254,10.647398618
0.999943,587.906037116,4801,204.730623826,1391.02775132,2880.96100523,439.786,364.767,201.918,4801,1937.68046748,364.771254486,1836.81119224,365.217,575.181007771,-367.345,118.417471797,365.142261448,4986.32819138,305.31,10.4660004126
0.999994,49.1651125413,4802,248.45844679,114.185378628,3291.1160295,443.63,364.982,201.9,4802,155.946049616,364.979880156,1524.65658529,365.422,45.1610174841,-367.573,546.03553933,365.360527086,5339.34235329,305.362,10.5111821227
0.999942,1202.6919772,4803,229.026358931,1110.48853325,2807.75744941,449.645,365.77,201.915,4803,3373.66400342,365.776813442,1404.92472335,366.222,144.070905374,-368.278,183.932063745,366.152029204,4627.02384103,305.408,10.4584635997
0.999957,449.607652107,4804,241.123411346,605.040079635,2911.89303782,450.052,364.777,201.96,4804,1353.14785877,364.787127582,1544.23635877,365.236,189.994933082,-367.397,471.863928601,365.131217745,5257.14393457,305.414,10.5033647682
0.999997,282.77363838,4805,230.216870248,678.4522359,2799.05309518,446.516,365.092,202.014,4805,1195.95737791,365.096839394,1610.01020836,365.499,435.746857179,-367.707,504.021794665,365.419830362,4750.33571516,305.455,10.4879886071
0.99996,426.611701158,4806,226.990344638,812.575883796,2812.18527556,465.234,365.658,202.071,4806,1344.96705739,365.661727988,1632.50055554,366.086,367.982071175,-368.388,124.816847017,365.998578752,5433.87622625,305.461,10.4766325047
0.999968,625.885358998,4807,251.698967648,735.531633032,3315.66470474,464.379,365.094,202.071,4807,1424.10441873,365.124163887,1658.17075682,365.5,55.5600521714,-367.863,1030.96618843,365.428601666,5706.18770431,305.496,10.4760125606
0.999995,329.873926342,4808,236.405245905,486.332853106,2868.59539162,489.398,364.766,202.086,4808,845.07569368,364.75182762,1354.13676563,365.147,48.6924031743,-367.481,347.051502427,365.060066364,4295.53042166,305.508,10.6158578809
0.999976,569.537610051,4809,238.243273095,670.317074252,2579.1525072,464.154,365.472,202.084,4809,1625.02446581,365.48574654,1347.68465641,365.863,-5.29144132053,-368.158,268.249220391,365.757301642,4334.75236288,305.519,10.569657252
0.999946,305.834995,4810,232.81259843,349.686437387,2449.9310552,483.056,365.471,202.079,4810,878.706236139,365.480726757,1771.11457642,365.831,147.77521919,-368.109,229.675000095,365.767718776,5017.84977321,305.542,10.6437092128
0.999956,582.458531241,4811,231.075904828,816.679786556,2646.15065557,503.728,364.772,202.081,4811,1797.2371227,364.79378306,1614.35265255,365.19,-9.1050386661,-367.53,371.976424405,365.13224899,4464.15202866,305.564,10.7525873375
0.999926,153.272617683,4812,251.216196717,414.290380742,2900.97270083,442.927,366.069,202.13,4812,690.672953588,366.052609984,1740.74818245,366.404,217.84055333,-368.843,373.873393925,366.327947135,4929.11849731,305.618,10.3836476684
0.99997,352.63516375,4813,228.596240168,729.583342448,2277.34669742,474.077,366.195,202.134,4813,1082.2185062,366.198553481,1294.96471266,366.574,376.948178697,-369.009,346.633420914,366.487700252,4310.89503918,305.669,10.6140930872
0.999944,1078.50893476,4814,267.561047241,1170.4208601,3633.60451087,493.978,365.467,202.165,4814,3024.46725298,365.488246421,1013.29400622,365.891,416.867362517,-368.214,2005.39334223,365.800336731,4657.61426132,305.711,10.7150842335
0.999983,372.222498545,4815,256.078954251,997.874076666,2931.42721059,464.561,366.113,202.199,4815,1486.7905287,366.110802183,1412.03078979,366.441,487.838398917,-368.903,661.84765264,366.357249198,4737.00757746,305.729,10.5458676505
0.999995,561.592503087,4816,262.328459136,888.526665163,3173.72083595,477.276,365.971,202.221,4816,1661.28013677,365.979220428,1473.33348547,366.287,221.517956076,-368.801,756.612477048,366.235552993,4597.87252037,305.748,10.5725088287
0.999947,623.094682511,4817,270.361127292,687.248659573,3391.91313206,457.241,366.153,202.22,4817,1678.9887229,366.17606332,1228.18022944,366.522,1.56221961906,-368.976,1307.77604828,366.451212906,4785.88460145,305.764,10.4595367061
0.999991,487.252972559,4818,261.630986742,505.201318463,3252.82688745,475.198,366.12,202.173,4818,1226.89839292,366.121625529,1254.21812879,366.457,-11.1930796922,-368.96,584.960938276,366.372907435,4659.16762167,305.805,10.5338898861
0.999978,539.618557498,4819,252.616561423,607.150725721,2525.57338618,453.807,365.975,202.166,4819,1233.2737159,365.980916712,1165.71176266,366.336,-6.64092797529,-368.78,799.063233841,366.255464312,4313.74126726,305.875,10.4242618724
0.999953,1627.8203847,4820,251.659015582,1566.18162465,2205.54526802,436.128,366.265,202.155,4820,3811.54183178,366.276034545,1057.92931897,366.644,3.65272610854,-368.983,463.76468616,366.580762751,4444.96453545,305.918,10.3110339844
0.999972,530.083393163,4821,251.202524473,390.024679111,2955.15761253,469.055,366.501,202.148,4821,1649.24174667,366.49058611,1387.95537713,366.929,-9.66785462107,-369.192,375.063272822,366.842241228,4819.59184307,305.954,10.5221524021
0.999986,364.13008832,4822,253.187102339,301.110485385,2628.07662362,438.089,366.096,202.179,4822,1214.2906928,366.1088332,1071.45690957,366.439,-6.13281562276,-368.755,351.388432618,366.375080512,4993.7008569,306.003,10.2987290316
0.99996,616.199024178,4823,239.563570874,427.927621853,2400.51327685,452.868,366.262,202.22,4823,1658.99779875,366.268585448,1340.12615167,366.637,-9.13145225409,-368.971,148.64707146,366.575618132,4221.09741035,306.048,10.4519662634
0.99997,109.732804609,4824,265.915930727,136.896708834,2152.53353134,495.72,366.115,202.209,4824,252.799580059,366.132551641,1186.69915119,366.444,-10.423770313,-368.822,740.39157697,366.387193586,4542.25790626,306.101,10.5891115055
0.999958,917.84719733,4825,270.682031798,486.537324954,2534.60099665,500.801,365.724,202.224,4825,3301.91905605,365.718766079,1099.65904048,366.086,-7.27889995951,-368.375,1030.61503863,366.002172102,4433.82626161,306.132,10.5911935677
0.999983,186.667354002,4826,273.224169623,190.844244061,2870.88410511,464.491,367.009,202.297,4826,490.832400703,367.019311066,1273.64967487,367.405,-8.32537443547,-369.699,828.993868792,367.310446948,4683.57598416,306.158,10.4707743656
0.999948,609.294164802,4827,259.367453668,488.604665266,2093.6721741,425.063,366.766,202.352,4827,2014.01040547,366.76786743,1317.71369056,367.146,-3.29929017041,-369.578,113.588216996,367.045474584,4743.60292913,306.196,10.2741224279
0.999962,372.249626584,4828,279.79926155,336.72935763,2012.91040382,422.672,365.945,202.378,4828,1114.15494894,365.959496927,1015.87108938,366.274,-7.28967124523,-368.82,480.530979812,366.204723955,4713.63525145,306.252,10.3388541765
0.999976,658.866319635,4829,270.921721562,785.839297429,1745.18343019,488.028,367.275,202.369,4829,1771.57259223,367.279792083,996.498985163,367.589,-11.6619765084,-370.047,141.028728057,367.486757572,4848.62640196,306.298,10.5018633077
0.999968,478.570848057,4830,216.966260464,628.139849143,1332.44463999,472.169,365.941,202.384,4830,1536.94941494,365.956006665,971.211957924,366.329,173.417810784,-368.627,158.576648591,366.245003846,4059.79825149,306.331,10.4616472947
0.999955,486.784251494,4831,246.984215105,588.87272797,1998.62041843,447.758,367.02,202.427,4831,1176.07011004,367.019037422,1375.70584991,367.37,-5.47690784268,-369.685,107.645692413,367.289662806,4506.13352578,306.38,10.3499623119
0.999973,169.585032968,4832,242.591244245,242.962370261,1075.2999114,476.166,366.812,202.43,4832,560.413056011,366.831686366,628.741257312,367.154,-7.4913688994,-369.525,175.265033519,367.110215822,3237.43792873,306.419,10.502577129
0.999972,397.594403813,4833,225.309705244,317.06414199,1172.42069174,511.711,366.753,202.433,4833,1059.81557896,366.749091538,779.081338055,367.068,-9.50331020785,-369.323,128.754441828,367.010498712,3536.1520083,306.453,10.6139576425
0.999976,443.684603927,4834,223.446712018,643.109468943,1636.23090631,459.455,367.506,202.472,4834,1227.73056492,367.518900804,1005.73459474,367.836,153.447274777,-370.077,83.2148069366,367.753410882,4128.91803226,306.478,10.3504510574
0.999958,589.494850706,4835,210.389358251,374.500751471,1705.22498751,435.669,366.269,202.48,4835,2141.65209498,366.290069156,1057.06973829,366.644,-7.8392217203,-368.86,165.873217393,366.587663783,3984.90073877,306.524,10.4384712096
0.99997,226.237335862,4836,238.749656725,280.770942994,1669.25027214,463.548,365.808,202.516,4836,670.023045738,365.803665376,1308.81845088,366.186,-6.07023304685,-368.505,255.447015433,366.073915756,4419.25859125,306.558,10.569210846
0.999963,370.838031644,4837,157.954588708,323.76613814,892.394700424,414.761,366.567,202.577,4837,1064.97993366,366.57577273,1026.73513885,366.949,27.5561920805,-369.055,55.9306989409,366.895002747,5032.99338383,306.607,10.2993560573
0.999977,299.239347434,4838,167.74965372,225.113944068,1005.80710353,506.038,365.993,202.564,4838,837.951978528,366.001287424,1090.58251914,366.349,-12.4246450949,-368.327,39.3188526862,366.251833498,4204.05404035,306.638,10.7341156756
0.999927,318.764092911,4839,264.241891843,264.116786009,1993.552682,481.15,365.323,202.611,4839,953.592619983,365.328397043,1304.52266127,365.687,-11.2779112682,-367.823,336.782428174,365.622851598,4629.59525978,306.697,10.7431671922
0.999966,419.243044777,4840,205.280711189,271.349594458,1154.38870855,457.166,365.924,202.567,4840,1289.39329823,365.916403296,618.483698303,366.287,-8.46982913165,-368.427,134.615823997,366.210259635,2933.5456661,306.726,10.5290607858
0.999924,416.78392546,4841,179.764976435,697.072385496,1132.58645183,472.028,365.599,202.579,4841,1153.05922843,365.600342781,935.164521059,365.956,124.996131041,-368.1,164.147607893,365.851544846,3285.28703569,306.765,10.715952617
0.999951,363.637197168,4842,205.872074146,206.595384312,1377.3661778,487.822,364.619,202.586,4842,1302.93311008,364.628835484,925.543446855,365.021,-9.99908076551,-367.281,143.174118036,364.937498462,3306.61699401,306.778,10.7849315146
0.999964,135.011303773,4843,231.132226376,120.871272214,1949.42903041,441.732,364.89,202.607,4843,357.531679595,364.908157337,1143.10514938,365.267,-8.55911301006,-367.506,168.486859272,365.202315963,4242.83305043,306.813,10.5486556841
0.999938,288.770842345,4844,220.884352138,388.653337397,1419.40769573,497.855,365.025,202.613,4844,955.970006241,365.021040669,998.316327634,365.42,6.23941865873,-367.706,135.736970991,365.343757587,3686.4754381,306.837,10.7124724338
0.999948,589.245368034,4845,225.397705926,354.488455196,1573.62012763,482.93,364.782,202.59,4845,1862.80555083,364.797614439,938.642020047,365.138,-6.34707178974,-367.361,125.81143618,365.07411653,3746.13161901,306.87,10.711319325
0.999945,431.958197302,4846,236.082063882,362.166799175,1120.3808354,496.845,364.9,202.597,4846,1028.33126508,364.87460981,513.067307117,365.258,-4.09690783608,-367.425,521.182328102,365.173218192,2568.36540818,306.875,10.7521812913
0.99994,288.535734275,4847,220.703539233,315.698544982,1363.21450399,499.098,364.297,202.591,4847,746.676196369,364.324478744,964.347061084,364.697,5.15250168807,-366.91,130.730222459,364.63343277,4420.98534029,306.945,10.7908306446
0.999982,388.837953833,4848,205.970809575,267.527495463,905.854655596,484.122,364.321,202.607,4848,1163.87523173,364.31739618,712.284008607,364.742,-8.69762620973,-366.975,121.128816424,364.624851818,3440.29624049,306.979,10.7594924443
0.999982,518.265897684,4849,213.714057777,432.663149666,1185.82970662,503.063,364.356,202.635,4849,1445.41641912,364.368762798,711.662390982,364.705,-10.882409406,-367.029,156.36650609,364.640703837,3579.3018626,307.044,10.6541129026
0.999991,316.532057312,4850,243.079266771,334.660675299,1073.64391478,517.504,364.314,202.63,4850,785.045962088,364.308646387,412.094693899,364.656,-9.50988214843,-366.977,413.902720825,364.557726756,2256.59766109,307.07,10.8349898721
0.999944,337.921390555,4851,247.700674448,442.372337129,1417.5150704,486.62,363.838,202.623,4851,920.979297776,363.822655245,874.588594881,364.179,-10.5662528292,-366.498,137.097500328,364.071125387,4369.43115553,307.099,10.7210484752
0.999961,410.458687467,4852,205.500251482,325.542829361,870.864930219,488.724,363.586,202.642,4852,1204.97334169,363.609272652,671.830686046,363.974,-7.97475670707,-366.294,129.04725123,363.895993143,2814.10288508,307.126,10.6643616106
0.999993,489.863855415,4853,241.188830323,567.529638684,1100.24907977,473.202,363.303,202.676,4853,1575.35836082,363.320208816,552.297369846,363.667,-2.06686839062,-365.906,140.407272996,363.586798253,2336.2447812,307.123,10.6504361845
0.999978,219.897075969,4854,208.848417361,319.627374735,1068.80819376,446.144,364.062,202.693,4854,732.231826335,364.047468795,826.810531345,364.406,-0.440848995231,-366.69,159.245143174,364.329497787,3319.76872324,307.201,10.3969245632
0.999972,402.518195657,4855,223.529370429,491.108529879,1426.03144422,440.279,364.172,202.724,4855,1108.28706305,364.187351712,647.730063998,364.553,6.83408912627,-366.904,371.145090357,364.468374702,3270.34608549,307.22,10.4940824527
0.999935,504.891486851,4856,232.480956869,1058.22917701,1235.09711273,460.136,364.81,202.789,4856,1547.05826378,364.805494996,748.803567797,365.196,363.08443363,-367.59,316.980674705,365.072542252,3520.33084734,307.246,10.4973169993
0.999976,299.243091787,4857,263.731689454,480.935472201,1459.93395835,498.979,364.505,202.796,4857,1067.55150023,364.510423172,486.86902644,364.87,146.787712124,-367.336,744.523914654,364.784796162,2822.92264886,307.288,10.5907129177
0.999963,469.860744363,4858,211.660534137,369.04912555,1067.92980418,447.116,364.225,202.797,4858,1167.72384764,364.231765234,610.810465001,364.597,-11.3811381931,-367.055,154.354836156,364.511423065,2752.05092144,307.328,10.4254910314
0.999985,428.732879035,4859,222.697225557,256.053516627,1328.58977465,454.045,363.904,202.765,4859,1273.6219127,363.914047607,748.966037166,364.282,-12.0706066462,-366.629,139.785801434,364.208959148,3346.11915519,307.354,10.3663387059
0.999987,593.227730595,4860,220.807513252,440.734980952,1447.87852808,445.514,365.093,202.783,4860,1516.10497385,365.108319837,993.994326873,365.495,-10.4334446776,-367.973,154.380033366,365.398067055,4141.99947725,307.396,10.3937225199
0.999963,772.706001875,4861,209.966132712,545.796101472,1191.42718998,492.095,364.802,202.862,4861,2020.23317813,364.820226952,749.603989292,365.186,-11.1138777523,-367.56,153.600237593,365.120656956,3067.49872072,307.425,10.6031332147
0.999936,423.744331059,4862,249.197470359,424.72122117,1605.34418159,490.665,363.994,202.898,4862,1218.4480002,364.011486976,672.360915579,364.349,-8.44715629345,-366.651,169.853620987,364.27951488,3129.624295,307.486,10.5262369156
0.99998,122.716066378,4863,184.003339219,171.457017351,777.510133695,490.948,364.879,202.888,4863,366.200907409,364.870669,649.966265004,365.22,-5.97905363678,-367.402,149.314457175,365.133359918,2213.79949672,307.494,10.4753101564
0.999981,354.868858451,4864,215.780784543,273.306014835,1155.71735854,483.565,364.646,202.91,4864,935.766696706,364.662376992,974.119140123,365.012,-9.52360322277,-367.155,150.235512176,364.941337154,3778.28555531,307.527,10.5727567234
0.999992,315.399871691,4865,185.830770967,270.74677368,937.053954059,472.516,363.765,202.903,4865,1057.61447933,363.77351041,770.546178581,364.123,-10.5267175353,-366.24,-9.30093654876,364.057961518,2986.78561345,307.595,10.5911010578
0.999983,171.79264201,4866,157.332887241,91.9430250979,553.902519076,450.812,364.247,202.922,4866,698.04228316,364.253229555,775.944185077,364.627,-11.3506895705,-366.757,143.971457062,364.529126071,4317.98295847,307.625,10.4620228341
0.999924,264.891221393,4867,199.909857897,238.353233506,868.462745021,466.333,363.724,202.933,4867,782.824845259,363.749635011,843.00063404,364.061,-10.5134525928,-366.403,139.628031203,364.017084611,4091.64243936,307.688,10.6030870622
