AverageEsReturn,AverageQLoss,AverageAbsQYDiff,StdReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,QFunRegParamNorm,StdEsReturn,MinReturn,AverageQ,MinEsReturn,MaxEsReturn,AverageReturn,Iteration,AveragePolicySurr,MaxReturn,Epoch,AverageAbsY,AverageAction,AverageDiscountedReturn
469.744236653,221.183,4.55905919828,789.777984966,271.06598903,134.048,271.26,209.492,412.708719005,1262.72903816,271.059,21.2787696136,1150.23351346,2591.50829624,1898,-273.674,3394.23333955,1898,271.136265735,0.998941,246.461512159
330.106769853,196.822,4.38875891897,731.911606058,271.455949079,134.12,271.659,209.539,284.324907455,574.357793601,271.449,5.39725850587,746.065256652,1302.8024727,1899,-274.001,2873.91494838,1899,271.53183925,0.999228,224.694243439
411.911724957,196.357,4.49210428045,902.74821294,271.809169015,134.112,271.974,209.58,225.222143136,1080.39005937,271.8,50.3099728655,697.797019775,2122.35496369,1900,-274.396,3401.18678349,1900,271.863236791,0.999232,248.091594202
642.816825526,183.745,4.41377414021,152.928876447,271.022572893,134.11,271.178,209.599,324.687205865,519.956460171,271.016,77.5862787077,987.766417142,743.791635845,1901,-273.907,1018.93602228,1901,271.071945871,0.999387,229.756018283
314.664265506,188.186,4.31620638326,292.22450554,271.645676843,134.12,271.755,209.678,191.662047308,659.447132154,271.636,88.0876007729,649.054785382,1063.74862875,1902,-273.977,1988.07236723,1902,271.700158121,0.999243,244.423613582
396.381746643,192.105,4.41525616245,334.578448127,271.074290392,134.17,271.256,209.712,297.893518763,704.611498374,271.057,41.9597570349,869.950213651,1277.15992218,1903,-273.54,2087.59846289,1903,271.125271926,0.999152,248.918262317
738.497098029,219.762,4.51209018153,90.1257537596,271.312084959,134.162,271.481,209.767,292.26782859,476.225898679,271.315,430.068238023,1245.16029171,703.967763374,1904,-273.783,981.451419486,1904,271.386500163,0.999283,229.54568266
379.285209172,194.01,4.2877256319,962.538097501,270.963238606,134.233,271.11,209.831,198.101218985,268.027733894,270.961,114.56563885,690.743850752,1500.5290007,1905,-273.449,3043.13838919,1905,271.014624312,0.999244,209.987281389
453.637119288,177.571,4.23301495883,1374.35984961,270.695136624,134.242,270.848,209.896,436.884777529,246.682446768,270.694,26.4335431248,1136.54944988,1512.80591824,1906,-272.919,3403.15839801,1906,270.73637944,0.999162,183.889823634
345.462183571,204.938,4.51932243657,996.834432336,271.27832467,134.277,271.414,209.911,255.203825316,43.6405851742,271.269,44.8480822814,829.46358627,2402.66273012,1907,-273.507,3574.4895134,1907,271.342831667,0.999132,239.900238314
375.047101492,194.727,4.34086824561,603.691733026,270.865407768,134.343,270.994,209.96,256.038511545,39.1171301597,270.852,43.3492270947,802.096655945,403.716090699,1908,-272.902,2366.3978675,1908,270.909372508,0.999306,100.409599803
328.544300783,204.469,4.50611879482,467.498802921,270.87120717,134.358,271.024,210.011,300.806436321,38.9140009162,270.878,9.83405098571,727.898774096,128.597956718,1909,-272.98,3357.55185887,1909,270.933276407,0.999345,45.0246888527
367.177231248,190.395,4.42428898676,798.06868243,270.089933914,134.376,270.277,210.085,278.381212414,1282.81493479,270.083,39.8698918339,748.404887719,2225.76626693,1910,-272.528,3468.76715611,1910,270.177320328,0.999299,245.334733055
579.172366015,164.53,4.1501830584,764.399694181,269.691046449,134.411,269.897,210.143,254.912395101,1036.40148383,269.697,75.6395793122,780.916028195,1991.29534613,1911,-272.113,3335.57354618,1911,269.762012444,0.999098,250.541331871
647.897808837,204.837,4.40670207118,853.493842321,269.823210225,134.467,269.954,210.205,439.489740272,52.6992684823,269.815,83.392089812,1216.44875284,461.294816302,1912,-272.066,3293.58049883,1912,269.89930868,0.998934,92.0119542343
565.985407893,186.93,4.4330892815,3.78618218036,269.531613008,134.491,269.699,210.255,461.342071693,48.6100541102,269.514,31.4484539311,1251.888052,57.0688337511,1913,-271.82,63.871315991,1913,269.594694535,0.999615,47.881876871
454.209233322,179.573,4.30629246741,682.67406646,269.995456805,134.473,270.182,210.287,466.504391068,1139.92619511,269.995,18.2537319993,1328.14028708,2121.38927973,1914,-272.245,3245.38371257,1914,270.078415938,0.999402,254.913181645
237.786610672,182.699,4.34302930524,842.132754961,269.852362672,134.51,270.019,210.336,269.108067154,47.0833704162,269.837,9.76236716464,785.057232091,927.937338819,1915,-272.334,2772.22677734,1915,269.9413893,0.999422,171.121105138
422.594859084,219.9,4.57663221724,748.738568526,270.56055204,134.577,270.715,210.343,386.563087321,909.311454422,270.562,40.7646650666,1037.75958848,2071.78020879,1916,-272.894,3454.80976441,1916,270.623071908,0.998887,250.426276061
1067.13084263,229.231,4.55960488994,767.267622075,270.685668017,134.627,270.828,210.432,459.407588706,760.962327543,270.684,649.338365473,1706.92159656,1943.64194047,1917,-273.065,3434.96694703,1917,270.739303083,0.999405,261.424715886
297.863964992,172.32,4.27164645117,1190.90004438,270.287274797,134.675,270.41,210.522,303.72096784,50.0107543267,270.275,50.0848046606,897.241558304,1518.4148326,1918,-272.766,3606.41210134,1918,270.338010675,0.999125,214.142740219
166.921103891,167.656,4.18187916652,1059.10408614,269.401002147,134.674,269.57,210.602,184.821478844,47.0439627986,269.385,31.8713949956,532.121238069,554.216483345,1919,-271.83,3736.4781276,1919,269.467550408,0.999282,97.8776337986
131.868723658,190.098,4.30599284798,1202.95437841,270.77921891,134.708,270.915,210.637,204.721044868,544.489661393,270.775,7.16189565473,709.860351747,1674.68334883,1920,-273.08,3600.42363119,1920,270.841418691,0.998983,260.648259474
452.726142762,222.688,4.61186534878,753.520527648,269.35514491,134.737,269.563,210.707,300.011321987,925.494361523,269.343,25.923457991,898.747870052,1969.6981317,1921,-271.828,3624.69547228,1921,269.451108516,0.999194,271.995123883
514.771906083,223.895,4.53987921923,742.366145324,269.037290093,134.734,269.19,210.711,223.2128084,960.482510527,269.026,33.9127715814,833.90655049,1605.65360622,1922,-271.654,3714.47305139,1922,269.106836391,0.999396,273.997065288
350.904198878,207.769,4.40549024015,815.211616043,269.357053915,134.758,269.6,210.775,277.934812867,281.981072499,269.372,38.5294684905,899.053193488,834.864245962,1923,-271.889,3068.58550075,1923,269.479357233,0.999044,191.375347738
374.18977498,201.231,4.4499247873,699.100256872,269.623110051,134.802,269.793,210.814,198.419692713,772.759724672,269.594,51.9644913138,717.29894147,1765.6313802,1924,-271.985,3613.74489606,1924,269.697626487,0.999301,263.097332031
337.311424561,197.374,4.46977950354,787.713718903,269.126775265,134.803,269.297,210.835,142.705038141,299.356171672,269.118,124.443943737,507.912158766,1157.38220716,1925,-271.606,3259.67954866,1925,269.18309022,0.999054,222.223618473
419.426460528,218.17,4.55487596984,726.544613422,269.540966324,134.844,269.719,210.918,168.576761119,579.82825477,269.536,109.511702648,602.288485426,1708.38790843,1926,-271.869,3350.22027634,1926,269.622809749,0.999124,268.486368212
534.383855085,200.995,4.34697268332,512.752522072,268.800203712,134.849,268.965,210.987,269.589440193,482.563224712,268.783,187.203153771,1047.50609006,791.490808795,1927,-271.134,3349.46451939,1927,268.894806513,0.999211,249.354327008
327.210318262,208.757,4.6626577627,866.696441302,268.465303834,134.873,268.664,211.046,215.609903773,138.369502462,268.474,43.811289671,648.573656636,1400.67754806,1928,-271.305,3242.0933584,1928,268.552275988,0.999135,238.91681968
470.175448066,204.794,4.52338031596,834.817170154,269.152904788,134.884,269.375,211.077,178.850982391,499.194933814,269.159,251.137848485,810.606015997,1310.97872043,1929,-271.84,3485.87934017,1929,269.236135729,0.998851,253.810920351
328.249773984,197.757,4.45067017265,843.589046711,269.906742678,134.949,270.029,211.18,198.073358097,731.423042287,269.874,3.69972704119,576.773218039,1550.39505764,1930,-272.321,3383.65419485,1930,269.97084942,0.998985,261.22688789
543.331547501,196.96,4.43282071435,548.254930711,269.499916199,134.976,269.673,211.254,286.129017044,659.692267819,269.5,204.47009059,1031.9612434,1284.53690892,1931,-271.959,2792.75095677,1931,269.5514092,0.999174,255.512477638
588.581416416,184.34,4.42100056577,621.303206443,270.963625551,135.037,271.061,211.302,364.465835832,674.81181443,270.95,119.821547298,1154.92553438,1432.79879184,1932,-273.436,2901.38811164,1932,271.008290299,0.998817,253.941553174
398.042459664,206.521,4.58504730397,233.484956739,269.556378633,135.032,269.695,211.337,300.609658769,611.541305867,269.543,40.2279078983,919.367733501,970.534364623,1933,-272.032,1764.84004232,1933,269.58539919,0.998944,234.920470111
583.29705392,212.897,4.59228088503,426.878701585,269.32838805,135.051,269.463,211.414,355.383643305,809.179017456,269.323,200.920380765,1101.49138422,1200.62933243,1934,-272.057,2234.20322878,1934,269.373642645,0.998985,249.471237384
581.154398126,197.129,4.5332515243,208.005587286,270.094521574,135.019,270.232,211.416,196.304214191,521.795535741,270.098,302.310611599,866.196087989,907.69677223,1935,-272.258,1588.40446318,1935,270.155233911,0.999286,256.771674247
317.890250757,192.037,4.5158350857,357.434045825,269.988342522,135.022,270.169,211.478,147.462382046,748.747080045,269.985,37.7925580054,520.35506988,871.235592179,1936,-272.247,3143.37779293,1936,270.038093651,0.999256,255.450421299
295.230208343,175.74,4.41446746403,34.4168123795,269.923842323,135.022,270.11,211.52,163.336685934,683.439256011,269.906,50.7581381243,650.491374268,766.197788047,1937,-272.28,834.433961835,1937,270.000820974,0.999493,250.774395747
378.894302959,217.876,4.71611824776,85.2853410635,269.389198932,135.096,269.561,211.619,242.907893957,733.816591684,269.386,51.0583010256,797.023297273,827.507188554,1938,-271.717,1082.91054834,1938,269.428158624,0.999348,252.28359382
514.48878896,235.224,4.75835482762,87.1015305542,269.645448888,135.135,269.816,211.659,283.216059774,623.211357229,269.636,79.6742172958,930.162600106,843.792497546,1939,-271.871,1097.33636064,1939,269.716261646,0.999132,252.03178789
510.707776143,176.423,4.36366783701,410.843492761,269.190198546,135.219,269.322,211.716,267.689780343,289.281388104,269.183,94.3885454348,867.974261853,870.186492192,1940,-271.677,1922.69921564,1940,269.239682065,0.998994,219.269745307
274.515988569,193.436,4.58450578176,143.527384795,269.366553532,135.271,269.584,211.794,138.960920656,236.108620684,269.358,20.5224452042,473.972777982,327.43190493,1941,-272.003,889.610318174,1941,269.460713344,0.999151,157.299598166
315.949502219,177.732,4.38380330286,7.23300098084,269.209988283,135.275,269.417,211.808,200.196959391,168.317720251,269.197,13.7651170289,644.886216211,187.426183651,1942,-271.793,239.943920969,1942,269.317744982,0.999404,112.931788712
460.321925997,162.925,4.29488717846,6.80620055323,269.734179916,135.281,269.902,211.843,253.306982424,206.548522,269.725,191.416855821,795.412883489,221.115889281,1943,-272.093,236.348408588,1943,269.827718536,0.999268,126.479767573
432.668863632,218.19,4.70516792968,429.004353514,268.590943378,135.277,268.829,211.887,173.003315356,247.782415034,268.585,171.715506057,611.966399032,814.434098191,1944,-270.986,1559.43509044,1944,268.703483972,0.999234,203.331784876
289.682544931,179.659,4.43984741678,188.248004149,269.097486596,135.328,269.322,211.898,204.831602339,261.860414078,269.101,42.039542358,760.577940043,776.057287222,1945,-271.47,1419.51055358,1945,269.222246195,0.999413,223.474789279
430.680569676,210.619,4.68331986381,599.770563581,268.717976798,135.342,268.923,211.957,249.498689406,256.247866758,268.711,135.888104608,838.760997907,1030.35626858,1946,-271.111,2319.05585551,1946,268.814264495,0.999546,217.140714485
529.098654495,175.494,4.50804409001,491.143200858,269.563191912,135.311,269.767,211.959,240.459713364,268.762779845,269.561,178.737016469,860.89965272,1021.91697163,1947,-272.041,2620.88602658,1947,269.66924392,0.999406,227.120609619
405.595296376,182.511,4.46024508896,160.501317824,269.040969992,135.312,269.247,211.979,193.020073473,705.297114308,269.03,120.136213138,719.381288961,769.306613618,1948,-271.31,1486.6776754,1948,269.14895849,0.999372,227.617405075
328.283268924,229.518,4.85496834878,419.365360753,269.658520546,135.374,269.805,212.079,258.468744822,206.888443522,269.644,85.7499972543,832.416757097,640.462526637,1949,-272.075,2415.43248332,1949,269.717169378,0.999548,197.692604866
439.37111839,179.866,4.47617984085,656.695303812,269.098862961,135.405,269.278,212.143,330.949729319,209.978381549,269.089,40.4543248135,1010.14581828,1256.34954337,1950,-271.346,2923.2389372,1950,269.186441612,0.999471,237.334701232
426.643697108,194.036,4.52784462801,1064.55543573,269.085081633,135.411,269.281,212.197,220.97815179,193.066518365,269.098,84.1745297568,687.026867683,1052.69197792,1951,-271.62,3379.10823997,1951,269.1500454,0.999445,182.272035089
384.372289089,207.178,4.57502221735,8.13846287972,269.266868563,135.38,269.402,212.24,201.128703978,168.671081785,269.243,168.620768174,652.652765328,181.931259647,1952,-271.846,200.712673023,1952,269.324572177,0.999579,116.064235013
179.804628241,204.981,4.68026031002,9.07448042129,269.196437878,135.403,269.351,212.236,69.3992226694,160.67180644,269.187,55.9908571048,314.971788846,175.75269843,1953,-271.659,211.440955746,1953,269.253299805,0.999295,112.235685676
165.426763448,181.078,4.54524399331,17.1739148022,269.598278178,135.358,269.799,212.295,85.1744787923,160.490931779,269.606,30.3747799936,369.18770771,187.939658641,1954,-271.873,232.086456551,1954,269.674313889,0.999187,117.023955374
166.536534134,209.704,4.80550018551,428.591780872,269.669560343,135.403,269.874,212.36,82.7585090263,163.644287622,269.658,53.5271739491,298.680680544,289.877252839,1955,-271.961,2727.44655807,1955,269.782123166,0.999286,122.287978362
243.475292017,202.23,4.7391451416,191.441005959,269.30338848,135.413,269.505,212.378,160.050399129,169.527712644,269.31,44.4114908762,526.580319283,258.058878927,1956,-271.617,1492.72791313,1956,269.38583293,0.99948,128.854343586
515.537787503,170.133,4.55263942786,421.810356498,269.516932778,135.407,269.751,212.423,213.310336393,193.755859301,269.51,156.689436364,774.645593095,375.051719385,1957,-272.028,2730.60914468,1957,269.63614754,0.999242,147.152273409
428.29696755,173.202,4.59971894143,14.6498627141,269.085080724,135.483,269.322,212.48,370.397513527,192.100508708,269.09,82.2648014323,1104.38514942,213.299666201,1958,-271.356,249.809679597,1958,269.209055731,0.999261,123.318432484
243.460261875,178.387,4.60206696098,13.4326224784,269.497625625,135.532,269.661,212.529,129.811402663,206.486231004,269.481,91.7490850556,431.593268514,250.02205076,1959,-271.928,279.972932869,1959,269.573341256,0.999342,137.508551806
348.635223687,190.304,4.5711673667,675.217017985,269.654852504,135.57,269.856,212.582,291.427046912,271.687611375,269.635,42.3520792807,994.194693921,559.775354587,1960,-272.016,3021.68506641,1960,269.784161334,0.999404,167.576536439
326.02934597,172.473,4.4835142903,1005.27996737,269.703559803,135.557,269.924,212.618,262.095368099,935.313499369,269.698,49.8422844967,741.348446477,2436.51122516,1961,-272.238,3694.59748052,1961,269.793063627,0.999237,262.021973817
260.13524863,197.569,4.67686167453,239.103301836,268.880471784,135.542,269.09,212.672,219.355403815,554.667607663,268.883,67.5358629684,769.126053511,970.210665455,1962,-271.739,1348.89084176,1962,268.965243352,0.99908,249.434202121
300.232666817,181.041,4.45462910648,122.366446768,269.944830638,135.532,270.113,212.731,207.576615811,562.995897963,269.948,9.18542149565,611.293791192,700.998330223,1963,-272.441,1053.46041862,1963,270.017346268,0.999338,230.79422672
286.097516454,195.847,4.58166538299,265.34381862,270.22306467,135.533,270.324,212.797,227.46319009,78.1618675515,270.199,31.6550212279,656.203768516,1051.2401777,1964,-272.8,1770.71830428,1964,270.248136049,0.999509,250.459559537
484.006681981,183.127,4.55299101769,79.9573370498,270.657289705,135.564,270.804,212.821,155.947592147,79.6565381671,270.659,131.853273792,624.974750281,603.498191435,1965,-273.363,705.661108669,1965,270.700680789,0.999431,222.65117809
333.983934705,189.488,4.6614667897,33.1786573366,270.202826651,135.592,270.378,212.897,224.783082358,566.780217072,270.195,44.0711706775,603.011070238,625.62008556,1966,-272.846,692.339557261,1966,270.267167025,0.999478,227.489407492
443.659585776,169.451,4.36824730476,760.808894276,270.645360053,135.636,270.89,212.922,185.080383006,84.5874961814,270.637,89.3289149052,674.888933782,2059.62027033,1967,-272.973,3143.07639805,1967,270.755698867,0.999262,228.973130733
347.248952711,180.307,4.35175384622,112.634003614,270.393241704,135.61,270.606,212.909,181.473006645,55.9551885438,270.4,53.2166240188,578.652717267,81.5778128807,1968,-272.928,1061.41049327,1968,270.49465936,0.999484,58.5080861313
353.069794638,183.259,4.51925726198,808.732433575,270.999398671,135.638,271.114,212.959,255.963056004,56.6178350389,270.96,4.87735451404,669.139248933,531.045890073,1969,-273.424,3523.92269476,1969,271.06424211,0.999247,114.995202079
539.236963828,167.492,4.40421432288,135.362354643,270.800879968,135.711,271.04,213.004,496.841762067,1036.46356726,270.819,44.2932408461,1537.82833589,1156.5810587,1970,-273.211,1610.8668567,1970,270.913514841,0.999664,241.491981944
408.511371373,181.733,4.44329889673,67.4837708384,272.11357516,135.751,272.236,213.094,222.932565551,1086.08247458,272.108,110.96264568,753.709728462,1146.55223828,1971,-274.546,1396.10335095,1971,272.155890078,0.999397,261.662444461
638.405276915,185.088,4.52280329778,1024.52942168,271.277815194,135.793,271.503,213.119,341.015890942,294.009721567,271.267,77.4613094984,983.627033558,2483.12139034,1972,-273.458,3315.98493178,1972,271.415225633,0.999271,232.543562863
413.277754141,181.684,4.36467714401,1048.88529782,271.546453546,135.827,271.701,213.198,191.976199112,282.66988329,271.536,153.360796488,770.444657901,2762.69774692,1973,-273.914,3469.82690567,1973,271.633908931,0.999374,237.102040598
358.865926776,188.382,4.38741171452,131.134651543,271.876553124,135.851,271.998,213.269,192.51600453,1078.30561967,271.854,107.157300189,706.790799107,1183.97307164,1974,-274.166,1497.31556538,1974,271.942462759,0.999532,250.743660521
343.763045326,198.48,4.52946455828,1.41462069918,270.917362445,135.894,271.116,213.341,234.029235818,60.0268868852,270.917,87.2338544128,745.444914424,63.9853391167,1975,-273.599,68.4495315383,1975,271.000904229,0.99982,53.0575166464
343.851529751,172.668,4.28673738573,96.9221740085,271.519158859,135.902,271.667,213.388,196.649580372,58.6400409572,271.515,53.963083802,622.401967433,74.3086597821,1976,-273.879,966.639098708,1976,271.589126382,0.999906,55.0006238376
404.130552211,186.952,4.30590866151,193.160330589,272.158806771,135.891,272.303,213.487,195.764243364,55.0210606417,272.151,52.9280016077,625.752540901,78.8408365323,1977,-274.429,2386.53461418,1977,272.242842,0.999775,51.902328075
463.677645452,181.541,4.36401784698,1.03867560352,271.629329521,135.927,271.747,213.506,333.416010873,42.1364760963,271.631,44.14203686,928.803133364,44.9800617577,1978,-273.807,47.5661235969,1978,271.679621376,0.999816,39.1772475196
817.687066328,183.405,4.45624187663,411.773807649,271.763111348,135.992,271.944,213.542,656.14807488,54.7694143749,271.736,48.0807779186,1651.46132863,135.960956567,1979,-274.184,3346.5081647,1979,271.877254759,0.999522,59.119877347
298.307004938,189.463,4.43952504252,611.014063263,271.105281731,136.008,271.362,213.584,307.046021652,47.7507844192,271.118,45.0686931675,876.572583772,312.634382027,1980,-273.376,2654.64882918,1980,271.240304256,0.999495,78.9271865743
989.297075095,235.133,4.58356759726,830.609023484,270.583604161,136.003,270.757,213.655,409.143839282,45.9248687042,270.572,309.136386882,1340.58502912,413.014612238,1981,-272.704,3139.74105418,1981,270.677500595,0.999342,78.5720442291
288.438312963,245.917,4.74313796052,801.714818023,270.608300093,135.999,270.798,213.662,242.534057365,58.7268452364,270.602,45.2653080203,740.454320822,414.833461945,1982,-272.608,3381.36822965,1982,270.699466956,0.999522,90.8958285633
391.701172961,220.142,4.65115763916,508.222202667,270.475144261,135.994,270.652,213.68,453.856769103,58.5150880237,270.473,45.2005441298,1285.88472161,176.670644546,1983,-272.639,3590.09848747,1983,270.579722087,0.999518,64.2262191234
578.503473392,221.667,4.61466964672,53.0093031396,270.062117021,135.955,270.283,213.717,296.112267945,541.232423824,270.06,197.214974656,1083.71389623,620.495489462,1984,-272.131,837.770461961,1984,270.175460274,0.99965,230.406823387
250.931817152,211.932,4.67749470103,786.58006128,270.479725221,136.062,270.636,213.743,184.954743618,855.243194684,270.479,53.1117325198,491.003648387,1604.71479877,1985,-272.453,3733.35414639,1985,270.519028314,0.999703,265.74501643
620.066085994,236.821,4.63983887552,925.315600311,269.829651577,136.078,269.995,213.751,484.313815836,783.909761305,269.835,24.5433682429,1471.79573114,1739.38187992,1986,-272.116,3690.89449992,1986,269.902141609,0.999267,265.995875246
405.250146944,184.543,4.52176060042,638.81705906,269.356429378,136.079,269.568,213.845,235.558124703,684.057852757,269.347,71.1975943687,737.124037682,1883.53963203,1987,-271.539,3339.01652442,1987,269.468949069,0.999486,254.566099906
354.371998705,172.378,4.43168075299,981.880085293,269.691636317,136.129,269.933,213.899,294.829373884,759.014992127,269.689,52.4713787407,824.268691015,1960.96600019,1988,-271.874,3701.89921739,1988,269.794062076,0.999371,268.005509546
600.756652945,198.274,4.49432268642,791.363649242,270.095971614,136.133,270.233,213.949,344.640565546,886.414573759,270.076,211.939148439,1210.25634697,1725.44664284,1989,-272.312,3712.58180403,1989,270.144314043,0.999318,268.945391058
525.569633775,228.585,4.79960844457,481.947076331,269.792345571,136.161,269.971,214.002,170.346894132,921.916953493,269.783,287.703334406,777.429173382,1400.19811585,1990,-271.923,2991.60757393,1990,269.870958266,0.9994,263.872040143
398.486243048,198.151,4.5980598968,865.827118238,268.618654456,136.205,268.772,214.061,284.222491829,921.531099179,268.604,60.4214005757,903.264544816,2312.87041105,1991,-270.794,3578.18351847,1991,268.672692974,0.999333,264.487508892
508.883521371,183.245,4.45071801361,902.574623264,269.380408041,136.213,269.513,214.073,308.929998468,944.830548949,269.368,182.627943965,1001.65163515,2801.07043327,1992,-271.537,3625.63890505,1992,269.460061229,0.999307,263.438340795
480.820771879,183.976,4.46655980907,696.974108952,269.018519325,136.238,269.193,214.122,370.049855156,903.16260703,269.027,181.757267304,1246.91565277,2084.77206668,1993,-271.342,3318.67168224,1993,269.08584468,0.999516,251.886766397
638.853720023,177.151,4.46133043516,621.114532114,269.252369023,136.254,269.423,214.167,439.920000315,1075.40713418,269.231,46.3169549869,1416.67072113,2470.46289031,1994,-271.441,3411.39135534,1994,269.3299887,0.999351,258.423645771
244.502764774,187.419,4.58056189852,937.417816765,269.337723284,136.344,269.51,214.243,158.520715093,250.280786423,269.322,12.2864704662,507.191996309,1768.10764931,1995,-271.631,3529.40860046,1995,269.419882883,0.999468,244.864129904
434.120283066,205.489,4.46798838317,615.734458308,270.233768429,136.399,270.386,214.325,207.055606378,1490.83089819,270.229,160.543149011,738.25177757,2233.36339811,1996,-272.21,3377.50618898,1996,270.315948527,0.99932,251.370076746
479.530941648,188.51,4.47273070416,777.078560472,269.729907932,136.439,269.884,214.366,296.428802583,906.195175691,269.729,78.0126266866,982.425477333,1934.26381588,1997,-271.741,3019.28852534,1997,269.791325721,0.999414,239.162326926
621.741837388,160.693,4.22598172489,420.181303069,270.120546421,136.415,270.359,214.408,374.360495063,617.534696211,270.132,169.379952834,1189.46688577,1138.92786955,1998,-272.361,2657.01252296,1998,270.227235607,0.999577,244.036480489
483.032748324,185.1,4.48605195389,642.773286558,268.255109557,136.451,268.473,214.434,356.346993485,753.446458726,268.239,100.345021336,924.065909744,1745.74365018,1999,-270.375,2846.95556561,1999,268.355523778,0.999345,233.957433036
366.691239299,201.738,4.61443895755,387.388575466,269.087884098,136.497,269.205,214.477,113.469104901,660.599888551,269.068,137.445036909,509.088781487,1097.89449159,2000,-271.261,2329.90098032,2000,269.14663745,0.999567,248.973969544
339.198497381,194.422,4.63012742957,811.276860857,268.425039635,136.484,268.656,214.487,213.887379439,692.668230298,268.425,10.191207241,685.683582601,1535.77980107,2001,-270.847,3274.30846231,2001,268.50313139,0.999285,247.636274485
389.537413144,198.604,4.50784720238,143.451223841,268.562886965,136.459,268.735,214.525,358.050173703,545.997013808,268.564,29.1918399487,1109.0169214,778.487113552,2002,-270.774,1104.98917556,2002,268.619664995,0.999281,226.134635142
396.226809318,199.217,4.473959631,136.548741427,268.64445498,136.426,268.787,214.585,262.075915808,660.598218266,268.639,66.5486968082,739.779806077,844.822637385,2003,-270.94,1168.7414217,2003,268.68487625,0.999478,241.086331265
381.592693503,168.727,4.44467296343,158.217332979,268.82149005,136.388,268.996,214.595,191.179608475,59.7418834195,268.811,64.5627225551,731.881170542,84.4762230729,2004,-271.208,1489.95348041,2004,268.898533557,0.999659,56.9031943074
223.692306314,191.88,4.52803068957,732.448561878,268.343848918,136.411,268.571,214.658,196.654740683,273.574133369,268.331,49.2359012124,641.788936017,1094.14258031,2005,-270.677,2807.89071087,2005,268.423635066,0.999572,215.859398891
375.907383378,221.096,4.71341354377,975.532657332,268.809434332,136.389,268.982,214.688,271.008008258,57.4174852709,268.808,53.9158331325,733.543748931,934.713893014,2006,-271.105,3275.19606102,2006,268.916285809,0.999692,161.472885233
164.730988263,196.596,4.5787629184,209.091312908,269.11006316,136.406,269.312,214.755,138.353549759,406.074846651,269.102,54.6143575175,598.379744377,694.798139433,2007,-271.288,1683.95716107,2007,269.233051737,0.999723,234.52737929
231.356524414,229.535,4.8356055128,422.971294093,268.939571283,136.438,269.161,214.819,144.435797646,611.629122243,268.925,61.4364972794,521.537003456,1293.23786071,2008,-271.201,2129.84350186,2008,269.071951129,0.99957,258.520487603
228.99448619,193.863,4.58483465735,0.959740027737,269.071861335,136.434,269.294,214.886,163.222678048,49.2861675126,269.058,40.0897517848,515.664789337,51.2501810314,2009,-271.245,53.185353586,2009,269.200106495,0.999926,43.9489966356
192.465816556,178.47,4.64423224357,1.41569566064,269.269252626,136.462,269.537,214.94,163.478263077,51.0935272166,269.278,13.4919066876,499.88381442,55.2944817794,2010,-271.393,59.0070361776,2010,269.352192966,0.999955,46.8444045199
239.227477416,220.339,4.67864273728,524.254848811,268.775830858,136.508,268.939,214.942,202.781275284,60.0783318709,268.76,16.0159358638,660.023875369,445.236166809,2011,-271.035,1991.30098265,2011,268.85788138,0.999651,127.481419042
526.566027251,161.397,4.32570943227,498.132817819,269.4451522,136.547,269.658,214.957,285.147424403,945.077589707,269.44,21.7649789054,984.802485791,1456.1656132,2012,-272.017,2796.04502111,2012,269.525746004,0.999618,248.927404314
370.550793454,197.295,4.48866597176,561.581528523,268.972694151,136.591,269.18,215.012,182.207116142,671.652328269,268.98,49.2883165257,620.95342104,1481.94834451,2013,-271.46,3440.37656373,2013,269.056506567,0.99962,256.29349445
310.55865052,196.132,4.57690012939,824.327866577,269.64555671,136.616,269.81,215.033,217.840686414,1415.40238737,269.628,64.5226856128,670.191651413,2500.40060386,2014,-272.116,3516.94244351,2014,269.701786917,0.999346,257.781210757
409.207469442,186.396,4.39138290677,874.645763175,269.217437902,136.658,269.362,215.071,444.35563462,716.791737581,269.205,62.3338753603,1446.71528561,2080.22018384,2015,-271.532,3672.43615421,2015,269.297809863,0.999581,262.79907942
401.258822108,180.553,4.4106224613,563.459693339,269.665315315,136.638,269.848,215.123,355.417063163,544.684021824,269.649,35.4432712216,974.160087471,1225.32577464,2016,-272.072,3535.77957538,2016,269.735713007,0.999546,250.308354245
290.434122679,193.691,4.45917853055,779.107362867,269.281294148,136.658,269.425,215.188,268.856065741,1093.0466018,269.272,48.6868904385,890.320595906,2005.76581988,2017,-271.573,3341.58779196,2017,269.325390374,0.999789,240.72906162
564.935657136,182.665,4.33531835976,746.405421545,268.649823017,136.75,268.833,215.216,219.967795745,598.407225563,268.647,278.67255414,896.672904622,1271.22280796,2018,-270.774,3052.81569711,2018,268.733288439,0.99973,244.617759554
488.763152585,179.546,4.35696567577,602.145021941,269.44256741,136.747,269.659,215.259,317.25324952,581.382754956,269.442,229.093023053,1134.30568273,1062.15351131,2019,-271.608,2937.51088723,2019,269.546412375,0.999416,234.786373234
428.124660352,183.983,4.3807606625,577.675784534,268.859336175,136.882,269.028,215.282,504.06376406,299.502744367,268.831,21.5476879249,1614.48112678,1098.08022809,2020,-270.886,2418.19938855,2020,268.954194973,0.999548,224.367970535
