MinReturn,AverageQLoss,Epoch,AverageReturn,MaxReturn,AverageY,AverageEsReturn,PolicyRegParamNorm,AverageAction,MaxEsReturn,AverageAbsQ,StdEsReturn,MinEsReturn,Iteration,AverageAbsY,AverageQ,StdReturn,AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,AverageAbsQYDiff
1000.0,2.84804,4233,1000.0,1000.0,25.8983003484,18.9444444444,153.911,0.402184,75.0,25.9828,15.8235837429,3.0,4233,25.9086890107,25.897,0.0,99.9956828753,248.844,-28.3496,0.433775751541
1000.0,2.89588,4234,1000.0,1000.0,25.8507288032,28.3142857143,153.917,0.0698894,184.0,25.9341,38.7768498157,3.0,4234,25.8584515574,25.8516,0.0,99.9956828753,248.913,-28.3615,0.436224520864
118.0,2.62436,4235,561.833333333,1000.0,25.9616086196,30.3636363636,153.896,0.673877,154.0,26.0436,27.0855190896,3.0,4235,25.9701476787,25.9584,312.029957607,95.2619863735,248.941,-28.3897,0.427174492845
1000.0,2.48066,4236,1000.0,1000.0,25.8126071184,19.25,153.896,0.498075,74.0,25.9044,15.9348131219,3.0,4236,25.8203670743,25.8138,0.0,99.9956828753,248.982,-28.3087,0.414675500153
1000.0,3.14417,4237,1000.0,1000.0,25.7792529518,30.46875,153.901,0.148094,129.0,25.8718,29.0355217525,3.0,4237,25.7866839825,25.7804,0.0,99.9956828753,249.004,-28.2878,0.468521304075
1000.0,2.76604,4238,1000.0,1000.0,25.8101273766,22.9111111111,153.87,0.55186,83.0,25.8939,18.1117791288,3.0,4238,25.8171723818,25.8082,0.0,99.9956828753,249.041,-28.2955,0.437911302363
1000.0,2.21731,4239,1000.0,1000.0,25.8209284459,23.9512195122,153.877,0.47313,133.0,25.8965,24.2275304193,3.0,4239,25.8260380873,25.8227,0.0,99.9956828753,249.062,-28.3223,0.399778592932
1000.0,2.43127,4240,1000.0,1000.0,25.8298736847,18.2,153.876,0.0652036,98.0,25.9047,17.7594021193,3.0,4240,25.839828244,25.8288,0.0,99.9956828753,249.074,-28.3196,0.407854598109
1000.0,2.89221,4241,1000.0,1000.0,25.92766936,26.1578947368,153.918,0.286957,86.0,26.0126,20.5701960124,3.0,4241,25.9359272258,25.9281,0.0,99.9956828753,249.054,-28.3353,0.439721729724
1000.0,2.35267,4242,1000.0,1000.0,25.8534116845,21.2222222222,153.944,0.0531241,56.0,25.9244,14.1686490988,3.0,4242,25.8636186547,25.8534,0.0,99.9956828753,249.081,-28.2975,0.391614791349
1000.0,2.46855,4243,1000.0,1000.0,25.7650648561,25.1904761905,153.953,0.102596,73.0,25.8487,16.9484345326,3.0,4243,25.7748847583,25.7636,0.0,99.9956828753,249.096,-28.3222,0.414233486525
1000.0,2.34872,4244,1000.0,1000.0,25.7349067867,22.0,153.946,0.192234,78.0,25.8165,19.2261396137,3.0,4244,25.74595246,25.7365,0.0,99.9956828753,249.127,-28.25,0.400639622462
1000.0,2.29864,4245,1000.0,1000.0,25.8165015723,27.3243243243,153.972,0.0944122,113.0,25.9032,24.6511378544,5.0,4245,25.825514214,25.8149,0.0,99.9956828753,249.158,-28.3122,0.40466252105
1000.0,2.55751,4246,1000.0,1000.0,25.8525288375,26.6052631579,153.982,0.241362,116.0,25.9364,21.7746103641,3.0,4246,25.8628572604,25.8512,0.0,99.9956828753,249.15,-28.3178,0.421114359674
1000.0,2.62206,4247,1000.0,1000.0,25.7748962156,25.2820512821,154.013,0.275216,131.0,25.8574,23.6902541013,2.0,4247,25.7846271321,25.7754,0.0,99.9956828753,249.14,-28.2971,0.415387233257
1000.0,2.70173,4248,1000.0,1000.0,25.8446891422,20.26,154.049,0.0242933,50.0,25.9211,12.3544485915,3.0,4248,25.8538492605,25.844,0.0,99.9956828753,249.162,-28.3012,0.419465480907
1000.0,2.59841,4249,1000.0,1000.0,25.8887249855,26.8918918919,154.066,0.0444544,100.0,25.9664,22.3350213231,3.0,4249,25.8947470968,25.89,0.0,99.9956828753,249.197,-28.2876,0.414011539677
1000.0,2.73638,4250,1000.0,1000.0,25.7686071849,19.2448979592,154.109,0.327936,63.0,25.8497,12.4006757753,3.0,4250,25.7751302655,25.7677,0.0,99.9956828753,249.233,-28.215,0.426129231105
1000.0,2.24723,4251,1000.0,1000.0,25.8528752406,24.1363636364,154.149,0.137206,120.0,25.9317,21.6968691804,4.0,4251,25.8622110733,25.8547,0.0,99.9956828753,249.229,-28.2833,0.388400197486
428.0,2.77562,4252,915.181818182,1000.0,25.74068193,20.7659574468,154.204,0.673832,56.0,25.8187,14.8499054599,3.0,4252,25.7463295294,25.7393,185.464928408,99.8585335942,249.245,-28.1384,0.417391492308
1000.0,2.62595,4253,1000.0,1000.0,25.7892198053,19.0196078431,154.223,0.0626848,103.0,25.8832,18.438546789,3.0,4253,25.7943499508,25.7892,0.0,99.9956828753,249.288,-28.1778,0.426219351656
1000.0,2.79504,4254,1000.0,1000.0,25.8419107603,15.4558823529,154.246,0.478196,60.0,25.9181,12.7272678824,3.0,4254,25.8452106186,25.8407,0.0,99.9956828753,249.31,-28.1989,0.436782187272
1000.0,2.81725,4255,1000.0,1000.0,25.7968300641,15.8245614035,154.268,0.456431,70.0,25.8786,14.5700038014,3.0,4255,25.8023776345,25.798,0.0,99.9956828753,249.327,-28.177,0.419303987713
1000.0,2.31183,4256,1000.0,1000.0,25.8369087013,19.2456140351,154.259,0.0921771,104.0,25.9187,23.9621636707,3.0,4256,25.8465475414,25.8357,0.0,99.9956828753,249.389,-28.2169,0.396628790103
1000.0,2.65031,4257,1000.0,1000.0,25.6645169346,16.7627118644,154.322,0.0516913,61.0,25.761,14.5931711253,3.0,4257,25.6720998757,25.6654,0.0,99.9956828753,249.414,-28.1586,0.426146398298
1000.0,2.45058,4258,1000.0,1000.0,25.8101923411,14.2205882353,154.346,0.544846,61.0,25.8959,11.6856442701,3.0,4258,25.8185664002,25.8086,0.0,99.9956828753,249.462,-28.2195,0.405188174466
1000.0,2.48004,4259,1000.0,1000.0,25.7579634216,15.1323529412,154.353,0.513314,51.0,25.8375,13.0743399471,3.0,4259,25.7659452082,25.7587,0.0,99.9956828753,249.508,-28.2038,0.398827638878
1000.0,2.54041,4260,1000.0,1000.0,25.8201864886,15.6153846154,154.346,0.557305,67.0,25.9076,13.1449812683,3.0,4260,25.8285369727,25.8212,0.0,99.9956828753,249.545,-28.1955,0.415234247653
74.0,2.84377,4261,225.777777778,731.0,25.6929112009,17.2321428571,154.382,0.597706,65.0,25.7786,14.5589823421,3.0,4261,25.7060356452,25.6911,147.073963084,81.1621735723,249.564,-28.103,0.436299458971
1000.0,2.29314,4262,1000.0,1000.0,25.6845061411,16.1428571429,154.415,0.54958,87.0,25.765,16.2655123935,3.0,4262,25.6959643239,25.6836,0.0,99.9956828753,249.616,-28.0936,0.403891931434
1000.0,3.07003,4263,1000.0,1000.0,25.7633461963,11.8372093023,154.41,0.625932,54.0,25.8579,11.9629860015,3.0,4263,25.7731968331,25.7634,0.0,99.9956828753,249.657,-28.1524,0.449780750798
1000.0,2.69644,4264,1000.0,1000.0,25.6257298365,15.0,154.443,0.191377,64.0,25.7167,14.5976336812,3.0,4264,25.6343514275,25.627,0.0,99.9956828753,249.709,-28.0949,0.420725017545
1000.0,2.81328,4265,1000.0,1000.0,25.655357497,18.0714285714,154.426,0.283247,84.0,25.743,17.1077020487,3.0,4265,25.6648128395,25.6526,0.0,99.9956828753,249.727,-28.1075,0.432870083865
1000.0,2.65743,4266,1000.0,1000.0,25.6325585846,13.5753424658,154.404,0.104315,90.0,25.71,14.2789411067,3.0,4266,25.6399535587,25.6342,0.0,99.9956828753,249.75,-28.1028,0.41372396935
1000.0,2.80041,4267,1000.0,1000.0,25.7069533071,17.275862069,154.411,0.43566,79.0,25.7822,15.5594445245,3.0,4267,25.7145644624,25.7044,0.0,99.9956828753,249.776,-28.0778,0.419905142633
1000.0,2.72012,4268,1000.0,1000.0,25.7051215425,16.4666666667,154.356,0.0715766,45.0,25.7963,12.0491585691,3.0,4268,25.7142109714,25.7045,0.0,99.9956828753,249.793,-28.1032,0.434848290032
1000.0,2.45051,4269,1000.0,1000.0,25.6983132784,17.8947368421,154.365,0.278966,82.0,25.7769,17.5765835158,3.0,4269,25.703447009,25.7004,0.0,99.9956828753,249.831,-28.1091,0.402205698082
1000.0,2.41612,4270,1000.0,1000.0,25.6730448015,19.1730769231,154.364,0.15426,129.0,25.7594,20.6627881374,3.0,4270,25.6785882884,25.6701,0.0,99.9956828753,249.877,-28.1147,0.414487380633
91.0,2.4142,4271,246.097560976,762.0,25.7451226045,14.9090909091,154.382,0.467301,54.0,25.8192,13.0380878789,3.0,4271,25.7533614261,25.7462,171.3323407,82.5800883099,249.945,-28.1525,0.388278313621
1000.0,2.20832,4272,1000.0,1000.0,25.7671188852,17.5517241379,154.42,0.0813562,98.0,25.8594,18.3595999635,3.0,4272,25.7765093304,25.7679,0.0,99.9956828753,249.959,-28.1527,0.39667637796
1000.0,2.53486,4273,1000.0,1000.0,25.6977025764,17.4035087719,154.427,0.107793,111.0,25.7871,18.4722263299,3.0,4273,25.70262684,25.6948,0.0,99.9956828753,250.01,-28.1028,0.419187859453
1000.0,2.3287,4274,1000.0,1000.0,25.7512967605,19.52,154.424,0.0727967,84.0,25.8306,17.8384304242,3.0,4274,25.7581746577,25.7539,0.0,99.9956828753,250.003,-28.1053,0.391894205438
1000.0,2.567,4275,1000.0,1000.0,25.6974545055,15.7049180328,154.463,0.0588159,107.0,25.7866,16.8652754735,3.0,4275,25.7068010021,25.6945,0.0,99.9956828753,250.015,-28.1032,0.411245064854
1000.0,2.25534,4276,1000.0,1000.0,25.5986058206,15.4057971014,154.483,0.468416,79.0,25.6892,14.4375906704,3.0,4276,25.6068950555,25.6022,0.0,99.9956828753,250.015,-28.0415,0.392811541757
1000.0,2.4713,4277,1000.0,1000.0,25.6250031474,14.6865671642,154.477,0.143417,82.0,25.7019,13.5648898805,3.0,4277,25.6318805457,25.6224,0.0,99.9956828753,250.046,-28.0384,0.403380488541
1000.0,2.25444,4278,1000.0,1000.0,25.6392814717,14.0684931507,154.493,0.0352766,104.0,25.7223,15.1063161671,3.0,4278,25.6464289795,25.6412,0.0,99.9956828753,250.077,-28.0345,0.386524873663
1000.0,2.68922,4279,1000.0,1000.0,25.6630758575,15.9193548387,154.514,0.207964,104.0,25.7406,18.1030191628,3.0,4279,25.6696135016,25.6636,0.0,99.9956828753,250.077,-28.0433,0.408077036138
1000.0,2.3122,4280,1000.0,1000.0,25.7211323377,15.8548387097,154.533,0.163491,95.0,25.7977,18.0571197416,3.0,4280,25.7289615075,25.7194,0.0,99.9956828753,250.06,-28.0309,0.389485807881
1000.0,2.54311,4281,1000.0,1000.0,25.7258493329,13.6756756757,154.532,0.223558,54.0,25.8186,11.2263061097,3.0,4281,25.733145407,25.7267,0.0,99.9956828753,250.104,-28.0468,0.418446906127
1000.0,2.55177,4282,1000.0,1000.0,25.6035690491,12.8311688312,154.556,0.0607204,154.0,25.6815,19.9300090886,3.0,4282,25.6109314251,25.6047,0.0,99.9956828753,250.121,-28.0422,0.412326723582
1000.0,2.85268,4283,1000.0,1000.0,25.6499823468,16.253968254,154.561,0.0616878,61.0,25.7391,14.1566836018,3.0,4283,25.6612204695,25.6487,0.0,99.9956828753,250.073,-28.0406,0.433693761296
1000.0,2.42889,4284,1000.0,1000.0,25.5980687082,13.7534246575,154.552,0.0335998,129.0,25.6783,17.4746633196,3.0,4284,25.6072151533,25.5982,0.0,99.9956828753,250.078,-28.0308,0.401356347347
1000.0,2.64321,4285,1000.0,1000.0,25.5770199963,12.9342105263,154.548,0.0626546,55.0,25.6539,10.9716566977,3.0,4285,25.5880929033,25.574,0.0,99.9956828753,250.066,-27.9469,0.407024145663
471.0,2.78075,4286,951.909090909,1000.0,25.515386524,14.9117647059,154.559,0.327709,80.0,25.6097,15.4574703947,3.0,4286,25.5241007995,25.5156,152.076807475,99.9161316916,250.049,-27.9424,0.430459571634
1000.0,2.38119,4287,1000.0,1000.0,25.5519008329,14.9104477612,154.592,0.196339,56.0,25.6303,13.352546119,3.0,4287,25.5622582576,25.5525,0.0,99.9956828753,250.055,-28.046,0.389800730957
1000.0,2.808,4288,1000.0,1000.0,25.5427945906,17.9642857143,154.621,0.20915,82.0,25.6252,15.7581773394,3.0,4288,25.5534003997,25.5447,0.0,99.9956828753,250.06,-27.9919,0.4230118552
1000.0,2.33296,4289,1000.0,1000.0,25.5976215009,16.1774193548,154.668,0.0154902,48.0,25.6852,11.9143775893,3.0,4289,25.6072533861,25.5966,0.0,99.9956828753,250.087,-27.961,0.386097043161
47.0,2.44552,4290,63.5126582278,118.0,25.4810446548,15.390625,154.731,0.440878,64.0,25.5705,13.22476038,2.0,4290,25.4921132349,25.4804,16.3899233252,46.5148549599,250.095,-27.9636,0.410834491994
1000.0,2.32349,4291,1000.0,1000.0,25.5506896542,15.3076923077,154.721,0.137422,69.0,25.6279,13.2837935695,3.0,4291,25.5579148942,25.5529,0.0,99.9956828753,250.117,-27.9513,0.39505870274
1000.0,2.36133,4292,1000.0,1000.0,25.5115633987,21.8,154.724,0.0127411,171.0,25.5928,28.1871523137,3.0,4292,25.5230443097,25.5104,0.0,99.9956828753,250.147,-27.9643,0.404175905214
1000.0,2.54272,4293,1000.0,1000.0,25.5400044391,15.3582089552,154.718,0.300544,56.0,25.6274,11.9172538815,3.0,4293,25.5502806119,25.5407,0.0,99.9956828753,250.207,-27.9157,0.413288954696
1000.0,2.84405,4294,1000.0,1000.0,25.4993097024,21.0416666667,154.77,0.543951,126.0,25.5882,21.842197628,3.0,4294,25.5077732903,25.4979,0.0,99.9956828753,250.25,-27.9065,0.438190754737
1000.0,2.39836,4295,1000.0,1000.0,25.4650429948,16.25,154.839,0.705792,58.0,25.5551,12.9197845699,2.0,4295,25.4767096562,25.4644,0.0,99.9956828753,250.251,-27.8658,0.413199757617
1000.0,2.82789,4296,1000.0,1000.0,25.4549719462,14.8405797101,154.877,0.773743,68.0,25.5422,15.2102398655,3.0,4296,25.4614384118,25.4549,0.0,99.9956828753,250.295,-27.8633,0.444257832403
1000.0,2.46893,4297,1000.0,1000.0,25.4235251586,20.9361702128,154.903,0.73786,97.0,25.498,24.1038570722,3.0,4297,25.4312952198,25.4245,0.0,99.9956828753,250.308,-27.8507,0.401647325336
1000.0,2.3712,4298,1000.0,1000.0,25.538969681,17.7857142857,154.957,0.493371,125.0,25.6225,23.5187723545,3.0,4298,25.549626624,25.5374,0.0,99.9956828753,250.323,-27.8871,0.404520223717
1000.0,2.31035,4299,1000.0,1000.0,25.5106122905,15.7076923077,155.005,0.336295,87.0,25.5958,15.4080129772,3.0,4299,25.5179812155,25.5101,0.0,99.9956828753,250.296,-27.8849,0.419435125604
1000.0,2.20042,4300,1000.0,1000.0,25.3733500402,15.2923076923,155.024,0.0757097,181.0,25.4644,24.6998742301,2.0,4300,25.3855442953,25.3733,0.0,99.9956828753,250.332,-27.8116,0.407846531315
1000.0,2.62546,4301,1000.0,1000.0,25.43976494,19.58,155.048,0.270712,102.0,25.5247,17.8416254865,3.0,4301,25.448825354,25.4386,0.0,99.9956828753,250.315,-27.8793,0.424938736824
1000.0,2.30822,4302,1000.0,1000.0,25.3780361532,23.4418604651,155.032,0.0700747,240.0,25.4586,35.6698702416,3.0,4302,25.386667846,25.3799,0.0,99.9956828753,250.321,-27.851,0.393856078362
1000.0,2.47592,4303,1000.0,1000.0,25.5003125806,14.4090909091,155.072,0.150014,50.0,25.5901,12.7908315563,3.0,4303,25.5127093341,25.4988,0.0,99.9956828753,250.345,-27.8587,0.418069512397
1000.0,2.59388,4304,1000.0,1000.0,25.5161650989,13.8181818182,155.064,0.247788,87.0,25.6071,16.4480506663,3.0,4304,25.5243882802,25.5159,0.0,99.9956828753,250.37,-27.8315,0.422321035137
1000.0,2.77234,4305,1000.0,1000.0,25.4730799881,13.6164383562,155.078,0.785158,52.0,25.575,11.9044485031,3.0,4305,25.4867904724,25.4745,0.0,99.9956828753,250.34,-27.9095,0.441966799509
1000.0,2.49581,4306,1000.0,1000.0,25.4683361396,16.4918032787,155.07,0.119656,150.0,25.5596,23.7973844484,3.0,4306,25.4804965943,25.467,0.0,99.9956828753,250.325,-27.8757,0.422496180288
1000.0,2.50026,4307,1000.0,1000.0,25.5100724422,15.1384615385,155.063,0.0591255,104.0,25.5966,18.4072535227,3.0,4307,25.5192093562,25.5115,0.0,99.9956828753,250.341,-27.928,0.41565025636
1000.0,2.62903,4308,1000.0,1000.0,25.4706524424,13.9589041096,155.058,0.0250795,84.0,25.5643,14.979838831,3.0,4308,25.4778649303,25.47,0.0,99.9956828753,250.383,-27.8907,0.428180997099
1000.0,2.3718,4309,1000.0,1000.0,25.5342118276,9.97,155.128,0.672494,58.0,25.609,9.79842334256,3.0,4309,25.5416675723,25.5343,0.0,99.9956828753,250.383,-27.8709,0.385238747411
1000.0,2.81971,4310,1000.0,1000.0,25.4978942133,9.69387755102,155.117,0.213926,58.0,25.5926,9.95234375356,2.0,4310,25.5055714459,25.4981,0.0,99.9956828753,250.464,-27.8682,0.441868954476
1000.0,2.50541,4311,1000.0,1000.0,25.4754384902,11.8202247191,155.114,0.152304,84.0,25.5613,14.5691391537,3.0,4311,25.4842215184,25.4751,0.0,99.9956828753,250.46,-27.8906,0.413914692551
1000.0,2.76439,4312,1000.0,1000.0,25.4476348259,10.5052631579,155.159,0.0861979,45.0,25.5287,9.08425321695,3.0,4312,25.458127522,25.4471,0.0,99.9956828753,250.483,-27.8124,0.416883846835
1000.0,2.91762,4313,1000.0,1000.0,25.3376999961,11.7294117647,155.144,0.116316,41.0,25.4408,10.6244869609,3.0,4313,25.3500346849,25.3379,0.0,99.9956828753,250.492,-27.799,0.450463457888
1000.0,2.71482,4314,1000.0,1000.0,25.3137573439,14.1267605634,155.137,0.084037,40.0,25.3984,11.8926294815,3.0,4314,25.3281141994,25.3138,0.0,99.9956828753,250.524,-27.7054,0.420004202356
1000.0,2.65249,4315,1000.0,1000.0,25.306995542,13.9295774648,155.153,0.0792452,60.0,25.3897,12.4564864529,3.0,4315,25.3177509078,25.3073,0.0,99.9956828753,250.517,-27.6785,0.41586965164
1000.0,2.58597,4316,1000.0,1000.0,25.3677563672,19.8823529412,155.166,0.0971011,79.0,25.4611,17.2270273958,3.0,4316,25.378343738,25.3665,0.0,99.9956828753,250.549,-27.7329,0.418402373293
1000.0,2.5065,4317,1000.0,1000.0,25.3201276436,18.537037037,155.196,0.0947,141.0,25.418,24.9731062478,3.0,4317,25.3307171324,25.3229,0.0,99.9956828753,250.563,-27.6677,0.408894523792
1000.0,2.69485,4318,1000.0,1000.0,25.2905653606,11.487804878,155.164,0.272623,63.0,25.389,12.4246449647,2.0,4318,25.3037855831,25.2855,0.0,99.9956828753,250.529,-27.7186,0.435568626779
1000.0,2.72084,4319,1000.0,1000.0,25.360893943,11.402173913,155.187,0.15543,60.0,25.4572,10.6475755381,3.0,4319,25.3720293937,25.3604,0.0,99.9956828753,250.569,-27.7056,0.415256219385
9.0,2.43648,4320,834.833333333,1000.0,25.2526615844,11.8588235294,155.213,0.20414,68.0,25.3465,10.6452452144,3.0,4320,25.2669146229,25.2515,369.323894284,84.771114938,250.574,-27.6522,0.397014156842
1000.0,2.57677,4321,1000.0,1000.0,25.257802551,11.843373494,155.223,0.210128,102.0,25.3486,13.4303037382,3.0,4321,25.2716655591,25.2592,0.0,99.9956828753,250.574,-27.6719,0.407520657962
1000.0,2.24848,4322,1000.0,1000.0,25.2431621906,11.8214285714,155.248,0.159536,93.0,25.3278,13.8762907716,3.0,4322,25.2562700344,25.243,0.0,99.9956828753,250.627,-27.6567,0.388114008321
1000.0,2.42418,4323,1000.0,1000.0,25.2713669939,10.8829787234,155.285,0.592574,124.0,25.3533,14.9807368388,3.0,4323,25.2820547089,25.2703,0.0,99.9956828753,250.669,-27.6551,0.395631522473
16.0,2.49257,4324,672.0,1000.0,25.1405739379,9.33333333333,155.294,0.14996,98.0,25.2333,11.9105128966,3.0,4324,25.1491317534,25.1403,463.862048458,71.6151962137,250.716,-27.5504,0.41845074945
1000.0,2.49678,4325,1000.0,1000.0,25.3193237685,14.1527777778,155.317,0.111854,121.0,25.3985,17.9812091132,3.0,4325,25.3296753932,25.3182,0.0,99.9956828753,250.742,-27.6762,0.412690454635
1000.0,2.3245,4326,1000.0,1000.0,25.2207273715,12.0843373494,155.325,0.0829293,86.0,25.3072,13.5905750645,3.0,4326,25.2296804717,25.222,0.0,99.9956828753,250.731,-27.57,0.398255575874
1000.0,2.34995,4327,1000.0,1000.0,25.222730151,10.9340659341,155.337,0.144118,120.0,25.3194,15.5498504977,2.0,4327,25.2349615539,25.2194,0.0,99.9956828753,250.734,-27.5652,0.399072483224
1000.0,2.24559,4328,1000.0,1000.0,25.2731821718,8.375,155.34,0.121705,30.0,25.3463,7.41177272992,3.0,4328,25.2810145858,25.2728,0.0,99.9956828753,250.809,-27.6435,0.38502115179
1000.0,2.52593,4329,1000.0,1000.0,25.2873389391,16.45,155.362,0.292767,134.0,25.3852,22.8549228833,2.0,4329,25.2958228189,25.286,0.0,99.9956828753,250.761,-27.6568,0.418157984394
1000.0,2.4528,4330,1000.0,1000.0,25.2267765135,9.13636363636,155.32,0.0907924,59.0,25.3153,8.91115467748,3.0,4330,25.234081596,25.2303,0.0,99.9956828753,250.835,-27.6705,0.399598391436
1000.0,2.05926,4331,1000.0,1000.0,25.2510344445,10.6195652174,155.354,0.19273,127.0,25.3246,15.0844307809,2.0,4331,25.2583149543,25.2466,0.0,99.9956828753,250.895,-27.6141,0.376491228046
1000.0,2.40907,4332,1000.0,1000.0,25.1233684126,19.3396226415,155.373,0.218372,127.0,25.2158,28.1719406745,3.0,4332,25.1295044114,25.1242,0.0,99.9956828753,250.895,-27.5443,0.418689624257
1000.0,2.26667,4333,1000.0,1000.0,25.231092056,9.11926605505,155.377,0.0728542,37.0,25.3119,8.67425249471,3.0,4333,25.2377676385,25.2297,0.0,99.9956828753,250.881,-27.5583,0.394074811146
1000.0,2.48674,4334,1000.0,1000.0,25.2423186826,17.3965517241,155.43,0.0403107,102.0,25.3292,18.2501201273,3.0,4334,25.2470162264,25.2452,0.0,99.9956828753,250.885,-27.5729,0.412845428488
1000.0,1.99937,4335,1000.0,1000.0,25.2097203315,12.6835443038,155.441,0.166901,106.0,25.2829,17.2454685325,3.0,4335,25.2160510204,25.2072,0.0,99.9956828753,250.907,-27.512,0.374331599175
1000.0,2.42455,4336,1000.0,1000.0,25.0629712976,12.5,155.452,0.0323291,94.0,25.1548,13.3949617394,3.0,4336,25.0693744695,25.0636,0.0,99.9956828753,250.897,-27.5203,0.410213014062
1000.0,2.21423,4337,1000.0,1000.0,25.128389756,11.3068181818,155.436,0.0477095,76.0,25.2071,13.5448396367,3.0,4337,25.1340505699,25.1254,0.0,99.9956828753,250.934,-27.4503,0.386973933537
1000.0,2.88469,4338,1000.0,1000.0,25.14490711,9.89898989899,155.444,0.10748,34.0,25.2338,7.7713472039,3.0,4338,25.1506866246,25.145,0.0,99.9956828753,250.924,-27.4604,0.432225076973
1000.0,2.63522,4339,1000.0,1000.0,25.0975529056,14.2083333333,155.479,0.0342903,69.0,25.1761,14.5925566072,3.0,4339,25.1042073256,25.0964,0.0,99.9956828753,250.923,-27.4835,0.409303358178
1000.0,2.26586,4340,1000.0,1000.0,24.9706429404,14.7462686567,155.499,0.0705,119.0,25.0537,21.0211998774,3.0,4340,24.9752420244,24.9711,0.0,99.9956828753,250.912,-27.3492,0.385953898753
16.0,2.48675,4341,772.923076923,1000.0,24.9489793261,13.8767123288,155.511,0.0326164,66.0,25.027,12.9455606243,3.0,4341,24.955555643,24.9469,414.583843527,80.347653648,250.898,-27.3208,0.399730609029
1000.0,2.46083,4342,1000.0,1000.0,25.0581370118,9.34615384615,155.528,0.130983,55.0,25.1364,9.01683172949,3.0,4342,25.0648503199,25.0587,0.0,99.9956828753,250.89,-27.374,0.407492343997
1000.0,1.99132,4343,1000.0,1000.0,25.0730016324,11.816091954,155.549,0.171721,200.0,25.1525,22.6027812019,3.0,4343,25.0773199047,25.0741,0.0,99.9956828753,250.912,-27.3988,0.364348477809
1000.0,2.52045,4344,1000.0,1000.0,24.9977477231,10.8222222222,155.563,0.163675,40.0,25.0843,9.56797642344,3.0,4344,25.0031627134,24.9962,0.0,99.9956828753,250.91,-27.3506,0.415303959773
1000.0,2.37031,4345,1000.0,1000.0,25.0899674941,16.4918032787,155.548,0.2258,66.0,25.1592,12.646029573,3.0,4345,25.0930632036,25.0894,0.0,99.9956828753,250.925,-27.3787,0.389050901288
1000.0,2.31326,4346,1000.0,1000.0,24.9347254425,15.3181818182,155.556,0.0315411,124.0,25.0142,20.0356947312,3.0,4346,24.9392984728,24.9333,0.0,99.9956828753,250.954,-27.2798,0.391173808689
1000.0,2.3248,4347,1000.0,1000.0,24.9039067344,9.14545454545,155.607,0.218177,46.0,24.9819,7.8888141333,3.0,4347,24.9082827503,24.9046,0.0,99.9956828753,250.965,-27.2562,0.382511896965
15.0,2.23362,4348,835.833333333,1000.0,24.8829746588,9.94949494949,155.665,0.020111,87.0,24.9686,11.8418652446,3.0,4348,24.8905290999,24.8823,367.087826306,85.6620964854,250.961,-27.2325,0.394211087779
1000.0,2.81542,4349,1000.0,1000.0,24.7476274804,13.0512820513,155.734,0.316162,126.0,24.8372,18.2685784859,3.0,4349,24.7536440276,24.7463,0.0,99.9956828753,250.976,-27.2029,0.443720881407
1000.0,2.27512,4350,1000.0,1000.0,24.8395123356,9.67961165049,155.781,0.112537,54.0,24.9172,9.78528079503,2.0,4350,24.8454056998,24.8403,0.0,99.9956828753,250.995,-27.2069,0.373335030561
1000.0,2.71615,4351,1000.0,1000.0,24.8448787733,12.2162162162,155.808,0.281458,114.0,24.9178,17.8373054794,3.0,4351,24.8515178961,24.8456,0.0,99.9956828753,251.027,-27.1595,0.409465616344
1000.0,2.04997,4352,1000.0,1000.0,24.8418828887,9.86486486486,155.775,0.0159099,103.0,24.9119,11.8241518649,3.0,4352,24.847958209,24.8404,0.0,99.9956828753,251.023,-27.1653,0.35542457392
1000.0,2.73335,4353,1000.0,1000.0,24.7723888883,11.8815789474,155.771,0.0128998,103.0,24.8609,14.132797899,3.0,4353,24.7821652087,24.773,0.0,99.9956828753,251.039,-27.1435,0.425670174717
1000.0,2.47691,4354,1000.0,1000.0,24.7769134688,14.1282051282,155.749,0.296217,104.0,24.8592,15.9432961351,3.0,4354,24.7854429493,24.7751,0.0,99.9956828753,251.075,-27.0518,0.406627430159
16.0,2.41056,4355,38.7076923077,1000.0,24.7820377648,13.2133333333,155.756,0.344606,48.0,24.871,9.98704939187,3.0,4355,24.7913523768,24.7811,147.745490425,16.8190258132,251.112,-27.0636,0.406397142566
1000.0,2.12996,4356,1000.0,1000.0,24.8004582658,11.4318181818,155.757,0.19921,101.0,24.8869,12.2815414477,3.0,4356,24.807896742,24.8022,0.0,99.9956828753,251.1,-27.1056,0.378204684752
1000.0,2.4721,4357,1000.0,1000.0,24.8099449969,13.7123287671,155.83,0.482847,99.0,24.8906,14.1580892721,3.0,4357,24.8151815415,24.8096,0.0,99.9956828753,251.151,-27.0603,0.403759751568
1000.0,2.35058,4358,1000.0,1000.0,24.6733091633,11.3977272727,155.853,0.305717,78.0,24.7441,12.3339330274,3.0,4358,24.6803565116,24.6738,0.0,99.9956828753,251.179,-27.0173,0.383245027221
1000.0,2.35252,4359,1000.0,1000.0,24.7236814566,8.45762711864,155.86,0.0226257,69.0,24.8096,8.8515478564,2.0,4359,24.7285266958,24.7229,0.0,99.9956828753,251.217,-27.0145,0.400936072026
