AveragePolicySurr,MaxForwardProgress,AverageAbsQ,AverageDiscountedReturn,StdForwardProgress,QFunRegParamNorm,MinReturn,PolicyRegParamNorm,AverageEsReturn,AverageQLoss,MinForwardProgress,StdReturn,MaxReturn,MaxEsReturn,Epoch,AverageAbsY,AverageAction,AverageReturn,AverageY,AverageQ,AverageAbsQYDiff,AverageForwardProgress,StdEsReturn,MinEsReturn
-19.145,-0.0248610792102,18.6488,77.2937819343,0.0553501727747,185.55,32.6040429803,51.2039,51.9186125819,3.47121,-0.235525464878,77.0968802418,245.204312909,236.561341846,757,18.6261660792,0.985809,200.352178986,18.6254427195,18.6225,1.00420378234,-0.105524746716,66.8281639981,7.18445301263
-19.1789,0.00952180900384,18.6428,75.2570303434,0.0456636964835,185.803,24.8074442449,51.2501,62.9275191188,3.4498,-0.236637818915,84.5755884112,246.641070102,248.694223499,758,18.6203360827,0.980919,198.07264678,18.6184909748,18.6186,0.995690658515,-0.110803038376,69.2559629427,7.83923686322
-19.1438,-0.0420830996345,18.6317,83.9281115662,0.0410000373078,186.023,31.1151125052,51.2988,64.0011335954,3.48212,-0.253471255408,49.6376179519,243.941589243,134.956266364,759,18.6105520084,0.990496,227.909483528,18.6081646504,18.6032,1.00280760509,-0.101428944388,43.3361242864,9.39909454388
-19.0902,-0.0140138206226,18.5792,85.6651008471,0.0308073228097,186.31,45.7704591589,51.3493,44.0745145601,3.55504,-0.186406632841,41.2313645117,245.031828492,100.333426632,760,18.5559876035,0.985698,232.251582619,18.5532968971,18.5524,1.02365287073,-0.0935709741568,29.6144153493,8.18873997204
-19.0444,-0.0388539869057,18.5443,69.5189442913,0.0436310749627,186.54,17.2643594548,51.3933,37.6464102677,3.43976,-0.238045604637,93.2996026298,244.087072449,115.820917222,761,18.5218930663,0.988112,178.975452616,18.5201954762,18.5186,0.994428977903,-0.13757219272,35.1969252385,4.7955831755
-19.0634,0.146674669554,18.5776,86.4712278677,0.0600630865854,186.81,48.2852043297,51.4299,48.0299371705,3.37427,-0.200621176667,47.3649034626,253.67597337,118.399338852,762,18.5551708603,0.975855,231.848353368,18.552169091,18.5494,0.996972709606,-0.0397288769942,41.3606948539,6.5114382309
-19.0444,0.0266790092607,18.5238,84.3786987975,0.0366151174584,187.066,30.1419536065,51.4764,54.2243648411,3.52567,-0.139595437758,57.4341717551,247.591773491,184.441977256,763,18.5004322812,0.987135,225.049186597,18.4989353455,18.4977,1.01069310727,-0.0609694019798,47.2809500927,6.59685320195
-19.0881,-0.0258998150895,18.5521,87.9051361971,0.0256533130232,187.333,239.428511029,51.5267,39.2545694774,3.53868,-0.13377411023,1.30474332593,244.721624323,130.311623403,764,18.5292198047,0.992109,242.260001856,18.5271260126,18.5232,1.00765309848,-0.0761447069589,36.0257959127,4.46953667842
-19.0307,-0.0124721583159,18.5578,83.6025618088,0.0429798843977,187.65,31.2618313012,51.5671,45.0420022966,3.54043,-0.215779506209,52.8471795577,245.42192991,245.127267767,765,18.5339152231,0.987384,227.694655363,18.5324157799,18.5314,1.00710202063,-0.0865431105065,70.5105671728,6.22087277113
-19.0288,0.0675960407191,18.534,84.7098422884,0.0536302398223,187.851,43.2967328209,51.6131,64.9407096675,3.51666,-0.253835834738,49.7798217549,249.527841954,191.36413309,766,18.5132566599,0.989046,228.904356112,18.5120588498,18.5064,1.00950439853,-0.0799806999166,60.6816324126,5.88673349637
-18.9924,0.029172731829,18.4766,84.2182347723,0.040055440673,188.082,31.4813153486,51.6706,54.2409809611,3.55478,-0.199861746737,52.7581178224,247.733119816,142.120727242,767,18.4567297168,0.985375,228.017056017,18.4549039911,18.4501,1.0118804655,-0.0760569834029,38.9347177807,7.99810207121
-19.0065,-0.00334413781101,18.4792,34.847236962,0.058872764325,188.425,13.2388014859,51.7339,58.576210857,3.51071,-0.290605545783,79.8719344137,243.084946074,149.893509248,768,18.4507329663,0.979692,65.0930457231,18.4491695894,18.4481,0.986455003925,-0.144351693211,41.5229119667,3.32304281337
-19.0087,0.0436502629601,18.488,84.8826578397,0.0438350825877,188.697,30.9357431365,51.7766,46.0569574976,3.49193,-0.221321367303,50.7774267302,248.597520825,247.954764976,769,18.4681434485,0.990216,229.235308997,18.4655882414,18.4625,1.00604608759,-0.0647535725874,60.1193189224,4.05934512217
-19.0609,-0.01757994969,18.5321,65.0214916665,0.0572837459431,188.926,23.2646031113,51.8263,94.3089827083,3.31116,-0.266146329792,100.811955012,245.175335781,245.648928005,770,18.5116636395,0.981626,162.128689747,18.5098712506,18.5062,0.973495819688,-0.113920450683,94.5942755426,6.39844057558
-19.0111,0.0527761035375,18.5147,65.1298472608,0.0470223860184,189.125,18.8968659063,51.8657,50.981817513,3.39702,-0.217389730306,98.4618938162,242.645108214,212.100435592,771,18.4956157949,0.985786,162.74410278,18.4939350563,18.4903,0.990083360616,-0.132646056137,53.4769696854,4.83918879694
-19.0257,-0.0633522935695,18.5016,74.145689292,0.0433050398142,189.421,28.6157576973,51.9244,48.6537250768,3.39279,-0.255249086968,82.983699608,243.279586916,209.132478389,772,18.4808108292,0.988907,193.497913763,18.4790529166,18.4766,0.990613264419,-0.140468179709,53.14654405,4.91273330216
-19.021,0.0450815159706,18.5006,69.4876697837,0.063476673818,189.723,24.2539247228,51.9798,47.2621966614,3.35996,-0.335003228894,95.2124772035,248.510976673,156.176901315,773,18.4777643727,0.986849,177.085433041,18.4751969875,18.4721,0.982115902714,-0.120596029516,44.3980842527,4.79896794518
-18.972,0.0740911771015,18.4728,50.6219633869,0.0645798666272,189.948,17.2720110352,52.017,27.5634198028,3.65811,-0.268125895977,93.7076741801,242.492656614,106.309702247,774,18.4544259329,0.985252,108.391780279,18.4528318766,18.4488,1.0062869331,-0.145650462843,23.7588618879,5.36685387729
-18.9941,0.0545903805721,18.4905,77.672145275,0.0695480780026,190.255,28.1482544556,52.0559,44.3660714855,3.48024,-0.292132876055,77.9202768114,248.901003092,149.50517483,775,18.466427919,0.983011,204.236571763,18.4651571415,18.4626,0.994976270251,-0.11139158275,40.5268842282,5.3327580382
-18.9565,-0.0279501409428,18.4497,73.9935033073,0.0441711459535,190.486,25.2969221584,52.0897,40.2839485731,3.45446,-0.241067240018,84.9524122781,244.407831708,130.99484637,776,18.4292441089,0.982087,194.066767383,18.4280216431,18.4248,0.989464500339,-0.136749888075,37.607579019,5.067905096
-18.9484,0.0891846068211,18.4533,76.3539389764,0.0663029514855,190.77,23.3031338742,52.1388,46.0009136888,3.4789,-0.22643730564,82.9551753155,250.533912904,159.80335803,777,18.4299122228,0.988966,198.285843579,18.428526026,18.4261,0.982159526067,-0.0793457489988,41.6297246471,4.74916184191
-18.8813,0.749426020689,18.4204,73.4188096274,0.130355998798,191.103,26.4846466735,52.2,39.0688435408,3.33532,-0.2479880259,87.4166091827,245.634845968,161.365196396,778,18.4003355686,0.986961,188.491305197,18.3980007467,18.395,0.971711214181,-0.0875706331137,42.0931902963,4.04527357577
-18.8976,-0.0199998028339,18.3797,84.0745815328,0.0476413299158,191.405,30.8222140752,52.2446,56.0569955774,3.42565,-0.248834430956,48.8765011488,245.113639272,249.083376871,779,18.3530650729,0.985233,228.080815306,18.351438714,18.3493,0.981608467355,-0.102251285341,56.0553745038,6.85239461312
-18.9243,0.00154748999772,18.4551,86.7637559092,0.0336195178921,191.682,47.0617095685,52.2879,62.7199901645,3.31181,-0.156733601372,29.9552709507,246.077885342,174.247774365,780,18.4322649576,0.980277,236.235330978,18.4312871042,18.4307,0.97372275456,-0.101451285016,50.2203334128,6.52971955993
-18.8672,0.000672898340653,18.3929,85.8983282266,0.0319097288835,191.917,68.8051414233,52.3403,57.974634388,3.37499,-0.145350064755,36.3190205825,245.946509811,161.466917082,781,18.3674080317,0.98944,233.160050676,18.3656736738,18.3646,0.975629906813,-0.0969050569011,48.654276516,6.05047375586
-18.804,0.873942324679,18.3537,80.0822545361,0.241434103145,192.192,18.727096929,52.3879,44.1674086468,3.48549,-0.182371526646,75.553599148,254.239765151,190.699852362,782,18.3345974494,0.983342,202.174150752,18.3327854079,18.3292,0.996373533571,0.0345852079655,47.8377265891,4.99183815756
-18.7951,0.00650604856453,18.3426,65.2755012669,0.057922849796,192.43,24.8898897301,52.4384,36.7527735918,3.27093,-0.337729972241,98.7630637102,246.213250043,233.790870374,783,18.3222110244,0.983811,162.291191135,18.3200336291,18.3164,0.959456312859,-0.127103005222,49.7336874088,4.68377382272
-18.869,1.33191489423,18.3397,74.3117497316,0.355831914447,192.706,14.4396164392,52.4973,71.5998530982,3.4078,-0.0185778091451,86.4949031509,285.053877455,162.730430389,784,18.3163760399,0.973976,155.905706417,18.3143647722,18.3122,0.994127092496,0.341009462097,46.954941294,7.26395512751
-18.8523,-0.00149711401551,18.3052,73.6740011647,0.0510295720847,193.054,23.0426012125,52.4865,50.4247159995,3.30889,-0.217711422425,88.2736953989,245.719289097,220.774835544,785,18.286557051,0.986787,192.657608733,18.2841663458,18.2785,0.965197023586,-0.100186193321,51.2679521647,7.13344079606
-18.7638,0.0245511776695,18.321,81.8121781995,0.0405206458451,193.287,21.8387160266,52.5328,36.955479591,3.21691,-0.169416666339,66.9254556415,247.172284069,148.433478129,786,18.2945845741,0.987977,219.421484764,18.2925818392,18.2947,0.950843269981,-0.0660053606396,37.080197415,4.14773504493
-18.7979,-0.00794681943883,18.3248,86.4536770007,0.0390551593364,193.463,44.0823474498,52.5686,52.8779733594,3.25177,-0.237101556925,30.5156254065,245.770673338,251.171167864,787,18.3041719667,0.990312,236.837932084,18.3014865108,18.2984,0.940913315355,-0.0912701287623,59.1512380332,5.6384192218
-18.7646,-0.0186270070697,18.2771,81.0508826092,0.0398364783537,193.761,22.7056459771,52.641,63.282121229,3.44026,-0.22652625886,64.4135771066,244.983004954,249.456796085,788,18.2568153327,0.989153,218.485281295,18.2544759752,18.2535,0.964768830323,-0.105388258479,69.2748849072,3.98145026891
-18.7697,-0.035613199843,18.2977,68.5119792324,0.0526904412301,194.047,24.6525925652,52.6893,54.4504787704,3.23231,-0.269255599676,94.7566661738,244.318899917,192.146945396,789,18.2753047671,0.985821,171.847299201,18.2707825575,18.2689,0.95232125601,-0.11885356933,53.6945300924,5.483461626
-18.7592,0.182083884254,18.2731,24.3825845457,0.0480285721323,194.391,16.9292534732,52.7331,41.8334349644,3.36949,-0.251101019026,5.78782426162,75.3557402724,202.082302318,790,18.2509516114,0.979948,28.5774345509,18.2467305822,18.2458,0.974076106468,-0.103064590843,49.7795893602,6.64077093909
-18.7145,1.40958494635,18.2419,75.2809108219,0.243838849192,194.649,21.1386467316,52.7696,38.1713598125,3.46694,0.0943268571694,30.2695273351,220.467284463,140.137947122,791,18.2189352288,0.974437,111.079917247,18.2154180238,18.216,0.985963153326,0.797912304199,40.535785601,4.32651411183
-18.7199,-0.064856194127,18.2062,79.6055803313,0.0244964117514,194.867,35.2090700802,52.7527,37.2382093501,3.50799,-0.186485082274,66.7105617712,242.579393817,241.562899044,792,18.1834052632,0.987609,213.444464375,18.1802015216,18.1767,0.982557739787,-0.128117467832,46.3900920993,4.77939023551
-18.7058,0.118722548355,18.2385,86.8445010933,0.0496117567991,195.108,33.2601674942,52.8001,40.7024647986,3.32398,-0.115548549399,48.173855703,252.243834258,147.579996126,793,18.216010649,0.984462,231.511435303,18.2138360499,18.2134,0.962259710386,-0.0308918186074,37.8456605465,5.44418555055
-18.7505,0.0395518123602,18.2308,83.6975433871,0.0544345523629,195.452,35.5234306664,52.8389,62.4451050156,3.29433,-0.264803187637,55.6797893259,248.16061266,249.156756492,794,18.2065093848,0.97904,224.620899339,18.2049294457,18.2051,0.961150504885,-0.0904486219958,71.7537588962,5.50816969546
-18.7066,0.040143828318,18.2404,87.0397057218,0.0343362007123,195.736,45.1705509115,52.9046,48.9985100629,3.26234,-0.146699194424,30.3710339019,248.030615473,174.218335416,795,18.2126341691,0.980629,236.961101698,18.2101805119,18.2112,0.961465446311,-0.0865625156925,45.2261019163,4.59812252796
-18.6422,-0.00423721789796,18.2157,79.7177433033,0.0402843131364,196.054,22.6167973567,52.9616,32.4275165864,3.36195,-0.206822131268,70.2505181926,245.818375478,173.432156353,796,18.1903776607,0.977756,213.343922168,18.1883097027,18.1874,0.969620693804,-0.113026336977,39.4066320245,3.96846359879
-18.5805,0.0553475607192,18.1585,87.2230308583,0.0448298261965,196.31,27.9515952685,52.9989,44.455137392,3.41973,-0.173134997378,33.2351739189,249.054494792,211.543517124,797,18.1364249724,0.977598,237.69002292,18.1337070825,18.1306,0.982052076982,-0.0651768839579,52.9333097705,5.39014086579
-18.6858,-0.0107698350096,18.1872,68.4262850991,0.0467424386591,196.579,20.5805329337,53.0493,53.2728854199,3.30889,-0.220451322911,97.1768203097,245.646580787,242.460641771,798,18.162178092,0.976837,174.451153621,18.1601511741,18.1591,0.956282423668,-0.111864447216,62.1272279035,4.7974047204
-18.7383,0.0011086311062,18.2527,78.6591560376,0.0462157716702,196.831,21.14026763,53.0883,51.6784101675,3.31813,-0.214902683777,75.7958699256,245.973185266,200.527485633,799,18.2320221692,0.975712,207.634426636,18.2277230902,18.2255,0.951409236793,-0.0983732161087,52.445234742,5.0337591579
-18.6512,-0.0123404777177,18.2178,83.2895226436,0.0284947455339,197.096,23.0192822706,53.1392,47.0417223239,3.36416,-0.131836803902,58.8306798833,245.017173224,241.875437871,800,18.1975142597,0.977417,223.890115707,18.1951886217,18.1942,0.959536142247,-0.0708916464893,63.5017356019,4.76192051044
-18.6541,0.0656145598995,18.1844,61.7732473443,0.0585401740315,197.477,19.2597959461,53.1744,41.4375203646,3.47094,-0.242409982308,103.025985263,244.8509779,243.750145533,801,18.1590912769,0.976033,151.514359759,18.1558679295,18.1558,0.984801263618,-0.108339577051,55.8629269885,5.8159469187
-18.7309,-0.0575399921932,18.2378,79.5043913128,0.0300022078122,197.696,29.3454389812,53.2049,55.4448744798,3.27336,-0.214999249623,68.1943763307,242.627767688,142.451461748,802,18.2149212581,0.980231,213.160873771,18.210275684,18.2086,0.955287695837,-0.129834118207,44.5546876662,5.26234359152
-18.6778,-0.0395912132466,18.218,86.2014430346,0.027715660009,198.02,37.7566330922,53.265,43.5855176944,3.37697,-0.158683483789,31.3935748459,244.036265237,136.358724659,803,18.1959973004,0.979754,236.132307155,18.1932557474,18.1915,0.962407133962,-0.100494538897,45.127434271,4.08503179534
-18.65,0.0391539920873,18.2167,67.0862631845,0.0491052617091,198.298,18.1520354062,53.2909,36.6787829573,3.34689,-0.226301120421,93.3302221443,241.229784718,97.8850304935,804,18.1949340142,0.981794,167.318823295,18.1911689257,18.1869,0.973683528709,-0.135222364216,30.7533923965,4.14801623826
-18.6641,-0.025542987387,18.1978,83.2769831506,0.042790669775,198.502,32.5136247276,53.3449,43.318289107,3.23761,-0.214850733914,52.7730446657,244.949317844,189.494131674,805,18.1684057139,0.984945,226.579547011,18.1663196339,18.167,0.951326934444,-0.105147284872,41.7055958653,5.831592496
-18.6378,0.0412531464543,18.1572,87.250539591,0.0479873678882,198.758,50.569752558,53.4063,48.9771752835,3.26631,-0.223857043991,40.0638079215,248.057463736,158.742418485,806,18.1363786126,0.982814,233.718428136,18.1328839976,18.1303,0.961610534268,-0.0601708319051,41.5353527418,5.33246198532
-18.6837,-0.0385354158585,18.1835,71.6566302028,0.0372790383081,199.047,18.4306427404,53.4499,46.8757057773,3.1808,-0.234809264815,91.550271118,243.074894423,124.265658633,807,18.160920778,0.979739,187.224540414,18.1577984062,18.1557,0.931970966466,-0.119330670853,31.767944957,8.90325456465
-18.5908,0.00809516153619,18.1448,84.4545498178,0.0420428045465,199.322,26.7908893613,53.4965,36.1077674968,3.30949,-0.161143921709,51.7174773239,246.355747591,116.697755537,808,18.122062653,0.980767,228.462505333,18.1195936185,18.1166,0.958569277537,-0.0755229820001,30.2921260972,5.74335805032
-18.5848,0.0249252274505,18.1491,57.936458559,0.0658999676493,199.601,19.7843424201,53.5381,45.3307914912,3.08788,-0.301878207336,96.1783031987,242.063438961,161.905956715,809,18.125695731,0.980033,134.72354027,18.1229139145,18.1218,0.930206598703,-0.17783639651,39.7655026454,7.23642581477
-18.589,-0.0759172258399,18.1189,78.0597248324,0.0341184597121,199.95,29.5314747431,53.6037,35.3969140881,3.23656,-0.258090764049,69.7726036003,241.926672975,113.250659604,810,18.0947892115,0.988607,209.716869872,18.0935124238,18.0898,0.948503650906,-0.146891040522,31.039602195,3.94421708209
-18.5601,-0.0291518050929,18.1046,80.5184107716,0.0412286849645,200.264,25.93607028,53.6638,40.7405319442,3.39755,-0.226635879516,64.1263007024,244.815041633,205.673325607,811,18.0829415767,0.978369,217.974413311,18.0803463652,18.0761,0.966667631628,-0.116128000796,54.6798245819,5.43801509409
-18.4775,-0.0525948428654,18.0661,59.3202273012,0.047273683416,200.409,22.8175834944,53.6846,38.7435314603,3.18388,-0.267729918024,95.885135635,240.251625708,156.849303672,812,18.0376391951,0.982111,140.146561382,18.0355571619,18.0366,0.936903994339,-0.1790856979,41.2475137046,3.95937043513
-18.43,-0.0666826001131,18.0232,78.1075837118,0.041656021274,200.792,30.5037636938,53.7262,37.1947478569,3.3402,-0.246164217684,71.6361249156,242.535695753,217.71943939,813,17.9947344526,0.977588,209.032814123,17.9921445088,17.9918,0.956615954776,-0.14399282454,39.2465514877,6.39735265979
-18.3076,0.00109804391163,17.9374,84.2269885668,0.0518595463092,200.947,24.8859710976,53.7747,42.859352674,3.2438,-0.236227967762,51.0917237108,246.290242816,170.170475134,814,17.9141526858,0.974922,225.537249228,17.9118096413,17.9115,0.937067419718,-0.097581121499,41.4398835558,4.51952620096
-18.3326,0.032432796174,17.9144,86.367561527,0.0330445812148,201.198,37.3964133321,53.7997,39.490557457,3.24268,-0.192528377194,31.5558329595,247.704202218,205.509821102,815,17.8930124055,0.975577,236.778464425,17.8904650548,17.8876,0.941851866969,-0.0903692172824,47.4401738937,5.78852784572
-18.2458,-0.0527698686584,17.8565,70.1799804139,0.059649356545,201.461,19.2932490016,53.8396,49.0915380798,3.18879,-0.380633526343,89.5293145979,242.509938082,155.735889845,816,17.830663342,0.977016,181.242576481,17.8287994043,17.8287,0.929605121409,-0.177466085814,43.1369495184,5.3948422349
-18.2538,0.0240274085461,17.7978,78.9262550317,0.0458471372205,201.731,26.9794239956,53.8605,39.8970592306,3.28054,-0.189441933159,71.906989113,246.265549955,169.190069424,817,17.7695176543,0.979906,210.786687017,17.7675634648,17.7688,0.937450257646,-0.103547031083,43.1381701832,6.30453904963
-18.1731,-0.0205140974996,17.7566,76.9122680177,0.0414284246028,202.02,22.3417339885,53.9022,50.3190851168,3.19865,-0.237331448525,75.1054814065,242.279023085,198.874989706,818,17.7356503752,0.976941,207.557991343,17.734002495,17.7303,0.933917066575,-0.139898179265,55.6469333932,5.87846225174
-18.1171,-0.0185520960686,17.7177,66.1885476133,0.0680181837052,202.282,24.647019812,53.9274,34.7552813262,3.03396,-0.296610115853,84.4322384757,245.339303821,85.8491261662,819,17.7000644072,0.972641,155.017780869,17.6971688378,17.6925,0.917903928762,-0.180171818674,22.3567428697,5.9029600909
-18.0648,0.00779020853904,17.6327,74.548102593,0.0776496157416,202.5,19.9001081683,53.9774,52.661786335,3.23736,-0.36199143035,79.0855457762,242.493329799,173.378558975,820,17.6105015507,0.976629,193.438543343,17.6082989975,17.6046,0.935758386488,-0.180727203357,43.2087532446,7.23251911779
-18.0242,0.0112878041097,17.5969,82.1070633829,0.0436843859911,202.744,8.10540430021,54.0154,34.9021023524,3.24347,-0.256737645232,61.453689896,246.649722415,121.277118818,821,17.5730492612,0.977294,222.620589439,17.5705102952,17.5667,0.936534438413,-0.0865797289756,29.8874254722,5.33042858343
-17.9838,-0.077002122303,17.5573,78.8913095833,0.0710273855929,203.028,23.566187703,54.0697,34.2694072505,3.13319,-0.452470597483,64.0476378712,241.167568142,241.833479181,822,17.537039542,0.981092,210.28218404,17.5340167159,17.5316,0.933625084849,-0.210303732585,53.9974287719,4.45961607885
-17.9333,0.762915594604,17.5343,80.9097285282,0.135086995829,203.268,29.3500312901,54.1306,38.5091377117,3.06397,-0.221303867719,67.9893224864,246.660575546,133.273146198,823,17.5113716319,0.972557,214.411562704,17.5087082111,17.5077,0.909094921876,-0.0661916538624,38.4591275316,4.02492677606
-17.8493,-0.0156340178292,17.4399,50.0857116546,0.0531367773787,203.497,14.5383779828,54.1869,35.8157946424,3.05868,-0.310369183219,99.5909578202,241.176708518,126.454827197,824,17.4227412432,0.970408,114.718166892,17.4195258669,17.4151,0.911348543577,-0.178995880759,29.6131569215,4.88438572293
-17.885,0.00312226565626,17.4702,32.1417165754,0.0430463017635,203.719,16.1353712089,54.2437,74.9440434828,3.03105,-0.27045801821,72.8771463268,239.675447711,242.242514229,825,17.4502731961,0.981015,57.2110898422,17.4473464352,17.4429,0.902574902848,-0.157967324715,75.243807019,5.61561048644
-17.7934,-0.0502247433834,17.4088,83.5962051942,0.0390565889532,204.033,42.3380103075,54.3145,42.8431437506,3.10331,-0.259451964287,41.786380336,243.322937256,144.781718913,826,17.3886187286,0.989483,230.187541578,17.3850211341,17.3828,0.919705827949,-0.133957427495,38.349749137,2.42527695726
-17.7456,-0.0164119141198,17.3261,87.8556256053,0.0267884697254,204.247,238.108232869,54.3338,45.8874734343,3.0192,-0.160605286528,1.29820767275,245.128856755,147.445481663,827,17.3059620946,0.97923,241.597830273,17.3023091338,17.2978,0.905075727587,-0.0893241137568,46.1930805922,4.22690752432
-17.6878,-0.112137131239,17.3071,57.9546462765,0.049095074873,204.48,20.0921980875,54.3927,40.8853557283,3.10565,-0.290191034648,99.348142583,240.037605142,227.446413636,828,17.2924043925,0.977086,139.764139523,17.2882847285,17.2839,0.89983651112,-0.189765177547,55.5030296202,4.16726701415
-17.6899,-0.0199768280335,17.2777,62.848517608,0.0401938898946,204.748,23.2715443874,54.4617,31.4971547108,3.03929,-0.238981232771,94.2291888799,239.994875625,112.282124418,829,17.2583890081,0.979595,151.309299545,17.2547805575,17.2506,0.904128412313,-0.156387647137,25.3659104456,6.90164104266
-17.5521,-0.0717306152867,17.2244,61.4409537753,0.043902545992,205.008,23.4517577194,54.4886,41.2273137528,3.16286,-0.281491659865,88.7109271757,238.502269551,180.834305141,830,17.2022393226,0.976544,140.610879198,17.1992868974,17.1935,0.913551238588,-0.174669675742,37.6267517049,5.02864308296
-17.6886,-0.0849697704443,17.1939,79.4948763529,0.0346800241688,205.307,19.0043416517,54.558,41.2753204519,3.09824,-0.229708981263,64.6531271238,241.753150365,193.622015068,831,17.1771927249,0.974637,216.095708778,17.1745691633,17.1678,0.924034048362,-0.151623000269,49.7794722475,4.2459592272
-17.6766,-0.0283343673745,17.2393,87.7531712743,0.0232224990308,205.588,237.858374877,54.5923,46.8679603899,3.1098,-0.162912419732,1.11399181953,244.391502653,211.344083838,832,17.2223195471,0.976195,241.485939215,17.2197743706,17.2151,0.913629442297,-0.0923223863766,55.7764188091,2.62135592199
-17.6448,-0.0579804336389,17.1877,86.5400344729,0.0224249522611,205.849,32.9706036499,54.6338,64.0976759279,3.06778,-0.162154089975,32.1156369443,243.29125225,175.547779127,833,17.166385177,0.977712,235.981816569,17.1635920162,17.1594,0.917635975483,-0.101371071655,50.9395074579,7.95553971584
-17.6803,-0.0500386711029,17.2181,87.38721602,0.0227788093154,206.012,238.301375273,54.6678,22.5202320203,3.10728,-0.163733496705,1.034854205,243.435562684,76.5581304671,834,17.1966823888,0.972484,240.927900627,17.1942909058,17.1924,0.921104167872,-0.104599830758,20.2366316292,5.18960615663
-17.7525,-0.0607604273574,17.2393,87.1370646415,0.0242155796306,206.298,236.774222619,54.6987,112.168812799,3.00843,-0.186137635943,1.16693526318,242.800572536,224.392132704,835,17.2199580378,0.983398,240.489817606,17.2166491668,17.2098,0.907671156429,-0.110330584552,78.4699411879,8.29567952218
-17.7832,-0.0542554616938,17.3148,84.2859698238,0.0296697962099,206.558,27.8076471499,54.7519,39.9473392439,2.95663,-0.223541823045,45.0075211396,243.20273663,194.2962408,836,17.3010934918,0.978532,230.625480293,17.2973336625,17.2883,0.897870801389,-0.11133760672,47.3660947257,5.60445946611
-17.771,-0.0506165646099,17.3373,73.8298035831,0.0519256768717,206.769,24.6297453138,54.8103,45.5164716054,2.95747,-0.301743544846,83.6021677821,243.442510299,188.972887053,837,17.3193454666,0.978984,194.563155966,17.3165392109,17.3119,0.88414258396,-0.154969031093,42.1606255972,5.57938570414
-17.6949,-0.0585410542353,17.2788,22.9635924971,0.0480142728823,206.987,12.1625982802,54.8696,51.3859736119,3.02193,-0.323742818358,5.99067968565,51.6022735896,136.46631507,838,17.2604479474,0.961855,27.4414848881,17.2584939035,17.2527,0.894395167686,-0.18911311724,35.7524599064,6.35762579368
-17.6996,-0.0677685197955,17.2743,34.5675099972,0.0280715964063,207.355,25.5137882991,54.918,30.7631368653,3.14011,-0.222476290171,18.7317924343,194.816113966,120.452808975,839,17.256376185,0.986027,45.7618052182,17.251601759,17.2468,0.929558345132,-0.127046900071,29.1786786112,3.82354406555
-17.6899,-0.0855411639489,17.2431,83.8641270254,0.0228891655939,207.677,26.8063954703,54.9841,34.04755857,3.07562,-0.199430664318,36.0891853944,240.618736623,90.3125369308,840,17.2267909446,0.983209,230.911680115,17.2230214145,17.2185,0.91751599756,-0.147500907747,22.5664886448,5.69109140075
-17.6796,-0.0840026655178,17.2043,82.9337373693,0.0249943680685,207.881,22.0679706905,55.0425,44.9837682601,3.18915,-0.228288888557,53.88575456,241.681562654,170.652963025,841,17.1907798965,0.977048,225.637682919,17.1880779159,17.1781,0.931108140432,-0.116142619109,39.1494629045,6.62226968583
-17.65,-0.109924930118,17.1998,80.1317381183,0.0309623443394,208.087,20.5579987986,55.0924,54.8735938586,3.04333,-0.288668325006,57.6619564869,240.759288902,183.111967147,842,17.1811354104,0.976779,219.116046615,17.1775107164,17.1709,0.907986952936,-0.180859753715,44.4212034777,5.45824591337
-17.622,-0.028388422233,17.2125,85.4767129555,0.0242620582471,208.388,11.8154333341,55.1268,43.8947599496,3.10856,-0.147535074533,35.3583747641,243.211660754,136.574073476,843,17.1958358641,0.978421,235.352168215,17.1925778659,17.1866,0.902731399612,-0.100732815516,39.0812280808,3.58310023002
-17.7026,-0.0391048222199,17.2348,83.8798270908,0.0260485147663,208.673,26.5416317478,55.1742,45.0417270104,3.08,-0.167175027966,45.1745615598,243.735093757,159.385398115,844,17.2167122439,0.987933,230.164332649,17.2130384225,17.2079,0.896412375813,-0.11467227155,37.5540775758,6.48587488382
-17.6065,-0.0547179132828,17.1938,87.5267144787,0.0206377961033,209.012,239.077801096,55.2385,54.7764322663,3.19602,-0.140510146401,0.97901727495,243.296264001,242.533494704,845,17.1796683392,0.982038,240.933016276,17.1752946467,17.1688,0.924525007575,-0.102185391796,60.8575991491,4.65631920896
-17.6576,-0.10591251438,17.2234,66.599268562,0.0389074784713,209.194,20.4781298657,55.297,45.1866395196,3.05359,-0.257215648052,95.9046891855,240.66042997,185.37514604,846,17.2077019993,0.984579,172.160559256,17.2009336556,17.196,0.893574628944,-0.163341737325,47.6337083659,5.84916060122
-17.7037,-0.0760273636317,17.2322,84.0221272074,0.0344432137954,209.496,47.2661993855,55.3521,76.6067834866,3.16877,-0.274087824002,38.5205602571,241.927821808,242.783562877,847,17.2159709225,0.991074,231.069938719,17.2089876095,17.2038,0.917445411841,-0.132290143257,82.7566987567,5.41244989722
-17.787,-0.0839284584881,17.2951,78.474514659,0.0414915908801,209.727,28.9751176385,55.4015,43.5743255374,2.95862,-0.260804353171,69.1790796973,241.818601747,152.365742442,848,17.2766774081,0.977848,210.134104499,17.2716218223,17.2659,0.892670692799,-0.147655377658,32.4131359375,7.59931114367
