AverageEsReturn,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,MinReturn,MaxReturn,MinEsReturn,AverageReturn,StdReturn,AverageDiscountedReturn,AverageAction,AverageQ,AverageY,Iteration,AverageAbsQ,StdEsReturn,PolicyRegParamNorm,AverageQLoss,QFunRegParamNorm,Epoch,AverageAbsY
2665.76526867,2665.76526867,-34.2155,0.334841062385,42.9653053937,4665.22398541,2665.76526867,3070.35341176,1501.74671836,311.914031594,0.999952,34.0998,34.0998314861,4531,34.7027,0.0,232.264,1.42885,230.683,4531,34.7036071291
2651.55406184,2651.55406184,-34.1023,0.335464811799,-576.057771052,4537.4148701,2651.55406184,1823.03645665,1746.42257171,238.115606865,0.999999,33.9874,33.9869398727,4532,34.604,0.0,232.243,1.34245,230.721,4532,34.6055789344
2671.27028831,2671.27028831,-34.1501,0.329799473976,622.711209159,4689.88112101,2671.27028831,3690.49980504,1272.15900066,313.866635619,0.999958,34.0293,34.0297440428,4533,34.6418,0.0,232.275,1.23757,230.728,4533,34.6440266254
2661.88108857,2661.88108857,-34.2952,0.334024961893,-562.09964493,4714.67747406,2661.88108857,2778.54401614,1877.44784709,293.556717499,0.99998,34.1683,34.1680115233,4534,34.7667,0.0,232.245,1.40339,230.736,4534,34.7675211773
2946.18816337,2946.18816337,-34.2698,0.319238428446,1306.14823514,4637.50001805,2946.18816337,4133.15676646,965.031180523,329.906195093,0.999966,34.1404,34.1399237894,4535,34.7378,0.0,232.174,1.15441,230.766,4535,34.7392917869
2714.60419892,2714.60419892,-34.267,0.327221717389,-562.000239835,4584.69204147,2714.60419892,1473.25596469,1924.63439601,254.081536172,0.99999,34.1415,34.1416349564,4536,34.7516,0.0,232.13,1.29905,230.846,4536,34.7527649455
2903.31599537,2903.31599537,-34.2054,0.357040262923,723.922708631,4686.81499963,2903.31599537,2906.27950203,1545.95052238,334.099097572,0.999992,34.0824,34.0811883005,4537,34.703,0.0,232.148,1.86032,230.869,4537,34.7049921414
2813.49386271,2813.49386271,-34.2111,0.347405361599,4287.29061036,4699.77338463,2813.49386271,4442.14167725,114.226562959,336.952929084,0.999947,34.0774,34.0779102722,4538,34.7006,0.0,232.153,1.47574,230.835,4538,34.7033030288
3006.4605223,3006.4605223,-34.3673,0.337354693873,-570.216025139,4136.71511682,3006.4605223,1953.58085511,2002.74699611,185.659292568,1.0,34.2282,34.2277304218,4539,34.8259,0.0,232.056,1.44934,230.887,4539,34.8279399949
2587.18445052,2587.18445052,-34.3796,0.343507310529,-586.216079686,4154.28621949,2587.18445052,846.59221012,1800.67922712,138.527591738,1.0,34.2514,34.2518627182,4540,34.8561,0.0,232.037,1.59891,230.904,4540,34.8561971544
2668.03580856,2668.03580856,-34.3696,0.303206832075,-44.7505302739,3943.85965891,2668.03580856,2000.56103301,1307.87518843,255.821488684,0.999985,34.2306,34.2302625611,4541,34.8408,0.0,232.048,0.853286,230.917,4541,34.842148509
2851.51069008,2851.51069008,-34.2679,0.346392115255,-563.363786056,2862.08620459,2851.51069008,728.492610178,1265.74168657,159.025871697,0.999992,34.143,34.1437329121,4542,34.7715,0.0,232.035,1.6154,230.965,4542,34.7747203755
2694.41871623,2694.41871623,-34.2511,0.338484487387,-510.322843393,3780.77034503,2694.41871623,1664.19081141,1680.95290822,221.000080211,0.99994,34.1287,34.1289103149,4543,34.767,0.0,232.046,1.40602,230.98,4543,34.7690434249
2071.48798414,2071.48798414,-34.3652,0.33784680464,-376.667728817,3694.7071315,2071.48798414,1992.39268514,1675.53237888,232.701956644,1.0,34.2484,34.2479228015,4544,34.8595,0.0,232.099,1.46759,231.019,4544,34.8601415228
2393.1489947,2393.1489947,-34.3008,0.333660829479,-557.462641773,4108.96147907,2393.1489947,2414.78232653,1859.8188125,227.716495493,1.0,34.173,34.1736845871,4545,34.7979,0.0,232.149,1.41072,231.018,4545,34.7986647528
2643.23202515,2643.23202515,-34.3535,0.337780288262,-568.369641378,4064.80361865,2643.23202515,1812.17344319,1672.30158502,216.713355828,0.99997,34.233,34.2321605084,4546,34.8469,0.0,232.209,1.38263,231.06,4546,34.8467217879
2751.17639216,2751.17639216,-34.3712,0.344056227522,-584.287020368,3509.63359144,2751.17639216,1749.94049674,1451.18987857,184.104064018,0.999993,34.2584,34.2594407594,4547,34.8616,0.0,232.128,1.52454,231.112,4547,34.8637161208
2462.09460342,2462.09460342,-34.2309,0.345519610749,-563.035416535,3418.50416073,2462.09460342,1649.31152503,1676.63597987,187.666801168,0.99998,34.1139,34.1136918782,4548,34.7377,0.0,232.147,1.48846,231.115,4548,34.7397715936
2523.34689083,2523.34689083,-34.433,0.358882662478,-592.439065061,3217.35388655,2523.34689083,1063.07802154,1549.44372938,135.455160248,0.999984,34.316,34.3161330995,4549,34.9006,0.0,232.13,1.81643,231.169,4549,34.9037601814
2292.45076869,2292.45076869,-34.3934,0.351801592497,25.253029475,3232.98157939,2292.45076869,1947.39927581,1351.07121272,231.976399227,0.999996,34.2513,34.2513505992,4550,34.8486,0.0,232.142,1.65692,231.231,4550,34.8484665949
2523.13120048,2523.13120048,-34.4621,0.31486552453,19.9994455979,4065.67481133,2523.13120048,3522.8610923,1174.24989627,286.261381572,0.999968,34.3433,34.3436132847,4551,34.9296,0.0,232.239,1.01785,231.22,4551,34.9319164309
2360.58784627,2360.58784627,-34.3638,0.349011557109,3650.2041494,3863.89047301,2360.58784627,3772.02938051,68.8448528395,286.91050136,0.999984,34.2477,34.2476056965,4552,34.849,0.0,232.205,1.50084,231.207,4552,34.8503173036
2525.07417811,2525.07417811,-34.4372,0.356578108931,430.370628323,3962.42390797,2525.07417811,3123.65607149,1285.76523199,289.294140602,1.0,34.32,34.3205297484,4553,34.9073,0.0,232.226,1.67952,231.246,4553,34.9091263374
2412.48118808,2412.48118808,-34.3566,0.347446863472,1091.53983072,4115.68105724,2412.48118808,3740.04911188,885.613820432,300.795890516,0.999985,34.2452,34.243201718,4554,34.8544,0.0,232.288,1.59451,231.238,4554,34.8534457791
2586.68688483,2586.68688483,-34.3486,0.362531484693,2772.21800945,4255.59111515,2586.68688483,3755.31097649,430.304729934,292.114891788,0.999992,34.2214,34.2237580184,4555,34.8279,0.0,232.234,1.74818,231.305,4555,34.8312578516
2653.30963099,2653.30963099,-34.3295,0.359433253532,1475.98059929,4239.67199218,2653.30963099,3766.11771222,774.635346909,289.9749576,0.999979,34.2194,34.2175127445,4556,34.8233,0.0,232.236,1.6675,231.316,4556,34.8239744156
2692.15350355,2692.15350355,-34.2986,0.354034055548,-574.072212324,4429.10566751,2692.15350355,3251.63126943,1719.31129707,273.343350135,0.999993,34.1805,34.1832612374,4557,34.7894,0.0,232.238,1.40358,231.365,4557,34.7938595665
2782.84487425,2782.84487425,-34.422,0.352377422372,-574.975868119,4430.75056833,2782.84487425,3364.93408844,1582.75515103,284.134497065,0.999973,34.2983,34.2979677552,4558,34.8854,0.0,232.213,1.36458,231.375,4558,34.8858658978
2789.8364213,2789.8364213,-34.3092,0.355853791078,-605.646769644,4190.61132723,2789.8364213,1745.46454839,2017.95780204,191.57586511,1.0,34.187,34.1873119987,4559,34.7985,0.0,232.261,1.47296,231.423,4559,34.8008199667
2153.4953374,2153.4953374,-34.2367,0.368930568919,-581.253262932,4400.45622553,2153.4953374,2562.24696076,2005.28039239,249.762987679,0.999992,34.1207,34.1205425975,4560,34.7385,0.0,232.198,1.62144,231.418,4560,34.7400397323
416.553477126,416.553477126,-34.4276,0.370776144243,-586.543431196,4091.12707736,416.553477126,2121.25464353,1640.18445732,255.138566182,0.999997,34.289,34.2878305248,4561,34.8825,0.0,232.252,1.87551,231.399,4561,34.8823225602
2842.53050866,2842.53050866,-34.348,0.351250454036,-260.793567854,4117.99280515,2842.53050866,2346.77489817,1370.32203458,288.095828237,0.999985,34.2181,34.2196093714,4562,34.8281,0.0,232.252,1.28079,231.428,4562,34.8309204798
2375.62814295,2375.62814295,-34.3714,0.382496740246,-390.69376427,4243.43180007,2375.62814295,3224.32185889,1409.33179131,280.114025637,0.999994,34.248,34.2486927592,4563,34.8509,0.0,232.253,1.907,231.464,4563,34.8520413862
2647.08457409,2647.08457409,-34.3204,0.363371550835,-477.101846058,4283.54594522,2647.08457409,1287.37415638,1517.39000735,232.904592115,1.0,34.1879,34.1861718733,4564,34.7994,0.0,232.267,1.47801,231.503,4564,34.8004222577
2685.69084268,2685.69084268,-34.3432,0.373337061383,-604.155627477,4346.14151837,2685.69084268,2109.45097128,2062.82733509,206.171984937,0.999989,34.205,34.2063764019,4565,34.8183,0.0,232.296,1.61888,231.519,4565,34.8207995354
2697.52657619,2697.52657619,-34.3153,0.359403440979,-572.822032823,4143.39033987,2697.52657619,2741.44150074,1738.8379416,256.677489644,0.999998,34.1798,34.1801207894,4566,34.7985,0.0,232.284,1.44931,231.539,4566,34.7997920786
3006.5247559,3006.5247559,-34.429,0.343491173013,-553.957007194,3941.49198474,3006.5247559,1550.21443782,1580.0722711,251.625523335,1.0,34.2936,34.2941396817,4567,34.8999,0.0,232.317,1.19787,231.545,4567,34.9008231398
2794.29771821,2794.29771821,-34.319,0.350014072243,2090.02505234,4591.44898463,2794.29771821,3869.06550876,638.087494745,304.128797936,0.999983,34.1913,34.1905377384,4568,34.8176,0.0,232.413,1.4146,231.569,4568,34.8194876392
2819.11202275,2819.11202275,-34.4497,0.353012323474,-34.0344432722,4638.70861216,2819.11202275,3006.25365825,1504.97023717,303.460286684,1.0,34.315,34.3144363422,4569,34.9217,0.0,232.428,1.41305,231.583,4569,34.9225874255
2697.08545579,2697.08545579,-34.4263,0.345286188643,-91.6430109392,4593.54377248,2697.08545579,2878.08523207,1816.63034565,286.246485597,0.999963,34.2878,34.2879722241,4570,34.906,0.0,232.399,1.30037,231.568,4570,34.9087077339
2543.67440944,2543.67440944,-34.5568,0.371533650017,-580.770877573,4382.03868624,2543.67440944,3084.53777618,1839.98890867,268.061373224,1.0,34.4248,34.4250763445,4571,35.0191,0.0,232.347,1.84912,231.6,4571,35.0202148694
2753.12804421,2753.12804421,-34.4479,0.365136037464,-568.967281153,4117.07523209,2753.12804421,1364.90558513,1861.73126918,186.82953271,0.999972,34.3175,34.3179900524,4572,34.9306,0.0,232.381,1.67915,231.626,4572,34.931535566
2886.00141699,2886.00141699,-34.3646,0.366656369509,-569.493231146,2764.55112756,2886.00141699,404.801372674,1196.1279678,127.927072705,0.999999,34.2409,34.240386894,4573,34.8631,0.0,232.321,1.58306,231.67,4573,34.8640357634
2832.23149997,2832.23149997,-34.5711,0.365372706834,-566.301594762,3997.85991507,2832.23149997,145.108030569,1464.28412076,47.4318796534,0.999983,34.4647,34.4639932577,4574,35.0539,0.0,232.355,1.34863,231.676,4574,35.0550456284
2626.26232584,2626.26232584,-34.3855,0.367554437689,-618.952584476,2200.07638213,2626.26232584,159.904597474,930.525374647,113.401087458,0.99998,34.2809,34.2823757087,4575,34.8979,0.0,232.491,1.37332,231.65,4575,34.9013647659
2296.1539727,2296.1539727,-34.3831,0.390263271895,-563.467619211,2242.21595649,2296.1539727,664.175065263,1202.8971249,134.832587771,1.0,34.2651,34.2650877601,4576,34.8781,0.0,232.539,1.86352,231.716,4576,34.8803858895
2630.79854262,2630.79854262,-34.3776,0.365720734648,-607.515677023,2075.21784189,2630.79854262,214.787306842,1058.70786763,78.6136265624,0.999992,34.2571,34.2560725734,4577,34.8806,0.0,232.536,1.44034,231.713,4577,34.8817815562
2620.58243371,2620.58243371,-34.5331,0.358915161756,-569.614028457,4232.21059213,2620.58243371,2012.94808303,1911.02502553,228.500614933,0.999982,34.3943,34.3946637906,4578,34.9956,0.0,232.602,1.39717,231.689,4578,34.9962086579
2350.41585162,2350.41585162,-34.489,0.369311873101,-585.778256972,4123.42400945,2350.41585162,509.693574148,1519.08461154,108.204831367,1.0,34.366,34.3664566748,4579,34.9674,0.0,232.631,1.57651,231.756,4579,34.9694345816
2626.62897604,2626.62897604,-34.4744,0.373775733564,-281.838329911,4065.81988741,2626.62897604,1790.55978506,1449.31636313,271.479805663,0.999979,34.3501,34.3498206321,4580,34.9563,0.0,232.695,1.62886,231.807,4580,34.9565796195
-435.363593495,-435.363593495,-34.5049,0.363281967014,-562.850395358,4225.15742357,-435.363593495,2188.65639702,1625.56239303,258.559917002,0.999999,34.3724,34.3733202022,4581,34.9824,0.0,232.725,1.3692,231.831,4581,34.9831145218
2714.27333649,2714.27333649,-34.4666,0.388584850878,-552.264222603,4258.18610395,2714.27333649,3171.20522088,1484.08433723,289.161102591,0.999996,34.3293,34.3307591704,4582,34.9462,0.0,232.69,1.8162,231.831,4582,34.94872408
2824.13373133,2824.13373133,-34.5306,0.369219871539,-476.182112418,4519.9608168,2824.13373133,3063.09591624,1797.49146432,285.635725103,0.999965,34.3954,34.3947579782,4583,35.0015,0.0,232.724,1.65178,231.836,4583,35.0017590042
3030.30995155,3030.30995155,-34.4966,0.377891818976,-593.885702906,4654.09173471,3030.30995155,3719.3815433,1479.31707931,271.918444112,1.0,34.3681,34.3693107675,4584,34.992,0.0,232.754,1.79473,231.882,4584,34.9928219574
1378.94185505,1378.94185505,-34.6178,0.358060354956,1491.34194036,4609.2301888,1378.94185505,3766.93614874,1030.96296275,330.412429954,0.99999,34.4762,34.4751666485,4585,35.0752,0.0,232.716,1.29849,231.905,4585,35.0776766513
2696.76526184,2696.76526184,-34.6487,0.37472028135,-29.6499034115,3933.79192962,2696.76526184,1848.68912724,1591.19851591,289.263544575,0.999994,34.4992,34.5000309994,4586,35.1009,0.0,232.788,1.79242,231.907,4586,35.1026244722
2837.29809617,2837.29809617,-34.553,0.361513509017,2428.93853508,4231.49688681,2837.29809617,3793.38898956,561.334077753,307.253679543,0.999965,34.4006,34.4012553271,4587,35.0239,0.0,232.802,1.61588,231.918,4587,35.0253860501
2865.66405696,2865.66405696,-34.5265,0.365111336982,-427.864683386,4420.10720252,2865.66405696,3707.3322494,1392.95812052,306.809388895,0.999999,34.3942,34.3945421422,4588,35.0167,0.0,232.795,1.72131,231.909,4588,35.0187152428
2760.00868502,2760.00868502,-34.5846,0.350055974389,955.289931751,4109.54757773,2760.00868502,3389.97479872,954.282489829,306.985527871,0.999939,34.4488,34.4487585524,4589,35.0662,0.0,232.817,1.31746,231.929,4589,35.0687044803
2933.91389785,2933.91389785,-34.6773,0.362088362011,2678.0794962,4445.71117444,2933.91389785,3941.15758612,595.052808368,330.607152012,0.999984,34.5305,34.5293836516,4590,35.1375,0.0,232.73,1.54828,232.009,4590,35.137725973
3121.19760573,3121.19760573,-34.7116,0.360060416817,-278.220642071,4227.68979866,3121.19760573,3018.14934291,1659.6676386,295.731495614,0.999998,34.5642,34.5654243098,4591,35.1594,0.0,232.775,1.57509,231.999,4591,35.1616824428
2585.33026923,2585.33026923,-34.7732,0.364516610177,1183.02890697,4157.52756921,2585.33026923,3689.64058078,872.165910125,310.919701355,0.999987,34.628,34.6288630268,4592,35.2184,0.0,232.805,1.75919,232.053,4592,35.2201689897
2699.06223206,2699.06223206,-34.6406,0.356664009595,551.557580233,4142.29855147,2699.06223206,3625.20039036,1027.89359588,305.771058836,0.999965,34.513,34.5132236565,4593,35.1278,0.0,232.832,1.60649,232.065,4593,35.1292061346
2775.31889176,2775.31889176,-34.6859,0.376810424508,-589.435964948,4177.36596583,2775.31889176,3132.59474005,1860.88757764,236.028162558,0.999984,34.5522,34.5527171733,4594,35.1555,0.0,232.796,2.02435,232.084,4594,35.1564885121
2749.90368636,2749.90368636,-34.6716,0.325114055023,400.179961826,3988.78086944,2749.90368636,3491.88862119,1058.00006996,296.127313157,0.999994,34.5394,34.5390519443,4595,35.1507,0.0,232.785,0.988162,232.056,4595,35.1502405296
2667.66507693,2667.66507693,-34.8359,0.359437432368,2736.44741002,4158.05846547,2667.66507693,3776.81365634,445.276690809,302.189078095,0.999975,34.6936,34.6945709818,4596,35.2772,0.0,232.772,1.71458,232.062,4596,35.2793966297
2864.10461398,2864.10461398,-34.8868,0.348370898572,1333.16477177,4464.8095747,2864.10461398,3993.96190096,893.835538867,319.955828399,0.999988,34.7505,34.7506656262,4597,35.3279,0.0,232.825,1.45361,232.084,4597,35.3288479789
2670.77729096,2670.77729096,-34.9424,0.353203746941,3685.65539031,4426.91545749,2670.77729096,4225.47537659,206.864208351,312.70735769,0.999994,34.7908,34.7901913659,4598,35.369,0.0,232.837,1.52952,232.057,4598,35.3696633328
2733.29033225,2733.29033225,-34.9354,0.352412686149,354.405522373,4383.11995447,2733.29033225,3069.67535263,1515.61171349,316.596949818,1.0,34.7974,34.7981223584,4599,35.3725,0.0,232.827,1.70952,232.075,4599,35.3746749306
2709.38764231,2709.38764231,-34.8358,0.336376416128,360.593571666,4393.83291965,2709.38764231,3771.99898714,1148.60424585,306.797060171,0.999979,34.7023,34.7017503277,4600,35.3013,0.0,232.94,1.29996,232.092,4600,35.3018105157
2734.50046491,2734.50046491,-34.9634,0.339275540921,3714.27536036,4062.51455081,2734.50046491,3870.15586966,114.799902523,280.789778038,0.99999,34.835,34.8368323862,4601,35.412,0.0,232.953,1.36708,232.109,4601,35.4137703376
2555.43547652,2555.43547652,-34.8879,0.340199812262,1866.74594771,4225.39134121,2555.43547652,3849.66210312,666.875504165,302.946813425,0.999992,34.7566,34.7580257943,4602,35.3456,0.0,233.008,1.57948,232.155,4602,35.3471547848
3016.95043791,3016.95043791,-34.9916,0.324578465944,-552.5469576,4225.06721092,3016.95043791,3469.08268099,1423.10069617,272.625455883,0.999948,34.87,34.8683125135,4603,35.4442,0.0,232.934,1.30018,232.16,4603,35.4433898855
2613.14786137,2613.14786137,-34.9046,0.332077949858,470.175663978,4232.36361078,2613.14786137,3401.9285366,1168.61451736,299.237566115,0.99996,34.7849,34.7864940494,4604,35.3643,0.0,232.956,1.46908,232.232,4604,35.367979745
3009.12646776,3009.12646776,-35.0601,0.353625894437,84.7257318639,4269.67357617,3009.12646776,3572.20291853,1177.27032679,299.704816813,0.999977,34.9367,34.9366461607,4605,35.494,0.0,232.958,1.92199,232.277,4605,35.4954034564
2987.17835053,2987.17835053,-34.9751,0.329831478139,-486.87967549,4046.27543511,2987.17835053,3390.36036417,1336.28006187,262.875260442,0.999969,34.8407,34.8401278209,4606,35.4156,0.0,233.005,1.31528,232.252,4606,35.4171866028
2612.07767588,2612.07767588,-35.0641,0.327603537874,2909.41458678,3921.99163023,2612.07767588,3650.64909697,266.978598509,276.372189888,0.999948,34.9423,34.9438048524,4607,35.5096,0.0,232.977,1.52538,232.239,4607,35.5119605683
2705.3057124,2705.3057124,-35.0494,0.328662547336,-558.17952453,3783.96223747,2705.3057124,2879.59596429,1506.53743552,247.362955706,0.99997,34.933,34.9326775425,4608,35.494,0.0,232.944,1.44455,232.296,4608,35.4956291098
2766.65375636,2766.65375636,-34.8842,0.328683907673,1399.68078947,3980.67844742,2766.65375636,3056.18776032,968.204860002,274.815148653,0.999989,34.7699,34.7678498587,4609,35.3628,0.0,232.975,1.52674,232.317,4609,35.3624929295
2643.00940574,2643.00940574,-34.8991,0.33220105147,3392.92514114,4032.06101612,2643.00940574,3685.70936521,185.74038099,286.76927269,0.999917,34.7845,34.7853907748,4610,35.3709,0.0,233.023,1.56377,232.293,4610,35.3720207413
2623.46464133,2623.46464133,-34.7887,0.349208722177,-149.647635297,4058.4940327,2623.46464133,3279.41268197,1245.62126504,276.211047415,0.999963,34.6748,34.675467936,4611,35.2814,0.0,233.025,1.80335,232.341,4611,35.28461969
2744.16279113,2744.16279113,-34.8472,0.315622547712,511.802507782,3579.18493642,2744.16279113,3114.72394828,876.697110763,268.158942644,0.99997,34.7419,34.7409878258,4612,35.3328,0.0,233.004,1.31072,232.337,4612,35.3332677854
2449.90375591,2449.90375591,-34.9264,0.324220662664,28.6785112559,3845.91513719,2449.90375591,2918.65322306,1141.23713522,272.116309001,0.999999,34.8351,34.8367609908,4613,35.408,0.0,233.011,1.32448,232.37,4613,35.409902983
2430.69871882,2430.69871882,-34.8192,0.339247223126,-189.326182638,3782.36674137,2430.69871882,2457.33275876,1418.145132,268.704896793,0.99993,34.7331,34.7331104377,4614,35.3202,0.0,233.126,1.72614,232.388,4614,35.3207960203
2455.40784098,2455.40784098,-34.7729,0.326835440329,-585.863783204,3851.62836713,2455.40784098,3156.89911564,1268.99003864,250.047030941,0.999964,34.681,34.6812466227,4615,35.2688,0.0,233.184,1.39794,232.388,4615,35.2694357028
2568.31356969,2568.31356969,-34.7966,0.332038473469,1520.31993475,4134.31189454,2568.31356969,3309.56062434,953.459954959,315.15891963,0.999984,34.7043,34.7035272186,4616,35.2823,0.0,233.281,1.50951,232.39,4616,35.2822982528
123.769657689,123.769657689,-34.7461,0.322802085511,176.780505295,4043.9686052,123.769657689,3520.74923308,1121.97718089,289.547568011,0.999988,34.6428,34.6438284696,4617,35.2306,0.0,233.306,1.32391,232.421,4617,35.2322988169
2805.42237717,2805.42237717,-34.7461,0.318499403154,86.476958818,4044.48565917,2805.42237717,3207.55647718,1302.83319653,292.460713149,0.999978,34.6364,34.635767414,4618,35.2279,0.0,233.354,1.31284,232.452,4618,35.2292901434
2676.37083776,2676.37083776,-34.7497,0.339046750589,2598.68227003,4238.17491549,2676.37083776,3904.17128638,444.775748093,309.836055164,0.999964,34.6312,34.6314275902,4619,35.2244,0.0,233.403,1.80628,232.485,4619,35.2247012675
2764.19426627,2764.19426627,-34.7146,0.313930021255,1602.17249308,4263.88571923,2764.19426627,3776.46076353,778.993118221,309.834323452,0.999997,34.592,34.5917098404,4620,35.1897,0.0,233.399,1.28567,232.528,4620,35.1901209053
2583.54946561,2583.54946561,-34.8666,0.334992595192,-616.217660413,4207.50981965,2583.54946561,2823.56467836,1716.65096389,274.192350116,0.999963,34.7474,34.7488881642,4621,35.3128,0.0,233.479,1.67387,232.552,4621,35.3158075639
2585.75316432,2585.75316432,-34.7074,0.330132831482,-304.432647908,4216.0696438,2585.75316432,2082.29417473,1803.08107659,268.403351735,0.99998,34.5807,34.5806343854,4622,35.1838,0.0,233.493,1.50077,232.612,4622,35.1842179842
2717.65621494,2717.65621494,-34.7791,0.34959329056,-606.809470361,4016.20129161,2717.65621494,1173.14979473,1692.69191181,207.269112932,0.999983,34.658,34.658050368,4623,35.2474,0.0,233.511,1.96356,232.63,4623,35.248148279
-225.816286223,-225.816286223,-34.8382,0.335768524506,-573.546523309,4092.26091574,-225.816286223,1294.69008458,1540.77951811,250.044365721,0.999993,34.7037,34.7032909102,4624,35.2814,0.0,233.471,1.63467,232.653,4624,35.2825134888
2648.24501604,2648.24501604,-34.7959,0.328882462235,-573.025219949,4070.18534778,2648.24501604,2432.13913493,1525.11258143,255.885519843,0.999983,34.6725,34.6736336025,4625,35.2553,0.0,233.482,1.35245,232.665,4625,35.2572850306
2523.62073579,2523.62073579,-34.726,0.35574799162,91.5393776979,4090.9427703,2523.62073579,2532.80116043,1465.90732872,274.541297607,0.999992,34.6221,34.6228456886,4626,35.2061,0.0,233.485,1.7786,232.67,4626,35.2094062281
2009.28891595,2009.28891595,-34.7371,0.34986611734,742.977792894,4185.45885394,2009.28891595,3335.71908398,998.367924927,297.437944078,0.999967,34.6138,34.6131585892,4627,35.2051,0.0,233.514,1.76268,232.692,4627,35.2046018513
2813.60503646,2813.60503646,-34.7645,0.326568203149,3623.8596567,4098.29069459,2813.60503646,3922.01928617,135.609794211,303.755820623,0.999958,34.649,34.6488144064,4628,35.234,0.0,233.524,1.3098,232.687,4628,35.2352013045
2276.0101394,2276.0101394,-34.6618,0.337284016364,3711.31046664,4074.60208089,2276.0101394,3875.0586692,109.65790083,303.569564958,0.999972,34.5523,34.5519836814,4629,35.155,0.0,233.515,1.54076,232.705,4629,35.1550611613
2726.3590872,2726.3590872,-34.723,0.318236343415,1507.77705195,4191.7892308,2726.3590872,3730.70660955,810.559865019,308.195882612,0.999995,34.5987,34.5985665661,4630,35.1892,0.0,233.569,1.22935,232.738,4630,35.1893815059
2778.98381439,2778.98381439,-34.6104,0.32579793562,-101.625185231,4344.28604799,2778.98381439,3110.61163559,1629.30649558,305.849952857,0.999968,34.4944,34.4951988878,4631,35.0941,0.0,233.654,1.34012,232.783,4631,35.0959159581
2520.81953898,2520.81953898,-34.7784,0.325285739014,537.052998636,4360.63286601,2520.81953898,2543.97317097,1528.52333149,305.025127657,0.999967,34.6503,34.6507106751,4632,35.2284,0.0,233.681,1.29751,232.783,4632,35.2297059069
2414.32411479,2414.32411479,-34.7893,0.3307325954,-96.4096177373,4399.94508607,2414.32411479,3186.38893965,1619.93296634,308.172329603,0.999973,34.6571,34.656758435,4633,35.2297,0.0,233.712,1.44408,232.814,4633,35.2310398785
2829.01578565,2829.01578565,-34.7097,0.329051845854,1771.88366933,3947.11195,2829.01578565,3330.10621867,745.213059524,294.562336342,0.999993,34.5784,34.5787358139,4634,35.1717,0.0,233.704,1.45984,232.849,4634,35.1737631713
2737.18525534,2737.18525534,-34.8499,0.346786114561,-525.470887817,4349.10136112,2737.18525534,3086.4456124,1561.94357181,273.508524354,0.999951,34.7132,34.7133415136,4635,35.272,0.0,233.689,1.62247,232.911,4635,35.2725376227
2812.05251035,2812.05251035,-34.735,0.339048809708,-218.735615817,4290.56507584,2812.05251035,3175.86427286,1670.29077572,280.220766678,0.999949,34.6068,34.6077905575,4636,35.1864,0.0,233.691,1.48672,232.91,4636,35.1881516616
3087.5130888,3087.5130888,-34.8109,0.335329581985,1365.4860371,4161.7395815,3087.5130888,3256.88865081,968.786154691,294.7859717,0.999985,34.675,34.6737611149,4637,35.2454,0.0,233.668,1.52569,232.924,4637,35.2460958055
2675.79452299,2675.79452299,-34.7396,0.348789754424,-172.653268839,4097.78812416,2675.79452299,2261.53506436,1636.1090438,275.768237329,0.999989,34.6014,34.6020432957,4638,35.1833,0.0,233.595,1.65288,232.968,4638,35.1862416754
2694.28111683,2694.28111683,-34.8093,0.364082123939,366.94644753,4061.51589884,2694.28111683,3416.56659655,1107.26738148,299.81836273,0.999988,34.6708,34.6703423506,4639,35.2294,0.0,233.578,1.88892,233.0,4639,35.2314006568
2812.75316961,2812.75316961,-34.8347,0.325568089095,-566.977851158,4139.00167361,2812.75316961,3327.66527427,1386.28069667,259.391117393,1.0,34.6891,34.6895262999,4640,35.2446,0.0,233.561,1.30606,233.032,4640,35.2462124187
2909.65056632,2909.65056632,-34.8195,0.323002537167,3356.11045696,4115.64821501,2909.65056632,3881.87525257,225.443095653,276.000469338,0.99994,34.681,34.6819004522,4641,35.2485,0.0,233.534,1.16637,233.043,4641,35.2500752325
2997.91855078,2997.91855078,-34.8293,0.350611979529,-593.577804018,4082.58802245,2997.91855078,2627.45973849,1957.39518261,235.681228857,0.999985,34.6917,34.6910539482,4642,35.2544,0.0,233.513,1.86705,233.115,4642,35.2553586307
3021.59205865,3021.59205865,-34.8322,0.318951758153,403.956177118,4231.40675635,3021.59205865,3598.65979891,1079.70182668,299.737163246,0.999993,34.6983,34.6994229348,4643,35.2617,0.0,233.527,1.13642,233.117,4643,35.2643372457
2790.78185387,2790.78185387,-34.903,0.330015481209,2447.90404479,4202.36724822,2790.78185387,3817.57481483,507.18287974,287.430242056,0.999988,34.7529,34.7532799251,4644,35.3098,0.0,233.589,1.36045,233.113,4644,35.3114496884
2699.91152331,2699.91152331,-34.944,0.311892453091,2405.98295381,4165.72345847,2699.91152331,3854.21685258,495.123468936,308.541986121,0.999998,34.8012,34.8015854092,4645,35.3557,0.0,233.579,1.14874,233.13,4645,35.3565399427
1945.10591305,1945.10591305,-34.8506,0.318367643942,-569.811831527,4153.67805022,1945.10591305,2115.07977745,1846.82531936,247.962715877,1.0,34.7137,34.7137961131,4646,35.2771,0.0,233.571,1.37348,233.104,4646,35.278772763
