AverageDiscountedReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,StdReturn,MinReturn,MaxReturn,PolicyRegParamNorm,AverageEsReturn,AverageQ,AverageReturn,AverageQLoss,AverageY,Epoch,StdEsReturn,MinEsReturn,AverageAction,MaxEsReturn,AverageAbsQ,Iteration,AveragePolicySurr
234.327436865,0.585384457183,244.189,21.2117454925,38.7121829729,575.060914175,730.812885901,275.308,308.653432261,21.2037,644.847233952,1.61947,21.2014724216,2511,173.086102511,9.16519289558,0.999854,591.634868533,21.2234,2511,-21.4306
232.431549122,0.585207110767,244.178,21.3192486802,49.2831892508,522.59003366,709.281996601,275.21,347.96081629,21.3115,609.900639194,1.77728,21.3116981742,2512,170.060618174,64.7123973984,0.999871,611.911915348,21.3273,2512,-21.5585
242.367467916,0.50950916081,244.184,21.4530257024,29.9890738788,597.012630667,699.173791821,275.34,259.596775129,21.4471,656.39896316,1.42621,21.447133921,2513,120.465960552,23.3639426853,0.999936,409.175007054,21.4606,2513,-21.6184
233.156889536,0.478978101547,244.216,21.5380973052,97.9695851923,203.54268826,736.611234983,275.43,264.622196438,21.5276,640.01790964,1.36105,21.5282431853,2514,170.853258602,27.3965155899,0.999933,582.070308037,21.5429,2514,-21.6887
200.718833331,0.447812779076,244.244,21.4895102108,262.331382529,186.739285596,1098.24556061,275.452,470.200314575,21.481,544.484457667,1.14539,21.4815832583,2515,65.348458815,353.571216092,0.999946,557.051823627,21.4967,2515,-21.6647
232.983341723,0.43579791813,244.298,21.5442012998,169.755586517,195.790381363,1100.72531897,275.653,195.203727848,21.5379,687.971351309,1.09921,21.5383617672,2516,104.95333851,44.0627597507,0.999982,371.505540319,21.5524,2516,-21.7325
168.812073571,0.432987158137,244.329,21.6254186982,244.965048624,181.288637029,1064.77429946,275.702,287.928440491,21.6181,390.106910202,1.14569,21.6184165179,2517,168.077978891,25.7999070195,0.999855,652.5818363,21.6338,2517,-21.8053
236.812682107,0.432285220233,244.369,21.5829339387,140.51908426,318.052484574,1049.9669865,275.873,290.545915851,21.5745,691.363158279,1.09075,21.5754682729,2518,182.514875647,28.5580104197,0.999916,639.131538996,21.5895,2518,-21.7628
232.740912358,0.447218960349,244.39,21.6264263184,173.549081143,216.036590707,873.86610995,275.734,263.709830448,21.6185,667.351881403,1.3021,21.6199204134,2519,112.035237174,64.6926547224,0.999904,410.776591429,21.6317,2519,-21.7911
246.120237691,0.45221192243,244.413,21.665533716,351.140728351,190.143091048,1870.71881337,275.921,204.328503217,21.657,974.371203409,1.33735,21.6580147524,2520,138.071752435,25.5882554434,0.99997,406.407018784,21.6704,2520,-21.8243
257.930958657,0.445032591423,244.438,21.6933652347,991.100387805,662.950055467,3432.14431881,276.012,232.588354418,21.6855,2037.38890137,1.223,21.6857144053,2521,206.916879834,23.1028483185,0.999834,704.980923092,21.6987,2521,-21.8762
207.919055767,0.452315337056,244.467,21.7584232778,272.111452415,429.139479681,2041.14727026,275.814,450.822325472,21.7533,609.883223498,1.27437,21.7533802021,2522,249.028128642,195.291554196,0.999952,924.626752379,21.7666,2522,-21.95
187.34509584,0.451805288026,244.523,21.7530157817,189.634999495,363.361971263,1354.96218291,275.942,306.230960202,21.7432,508.013096444,1.19317,21.7449003781,2523,87.2448892434,159.512171893,0.999918,418.843841579,21.7578,2523,-21.9458
172.815709276,0.461829091987,244.563,21.7277254623,97.9683749694,349.302347715,888.832374348,275.902,245.230155989,21.7185,386.925050923,1.29246,21.7207137162,2524,119.200188568,48.5895646252,0.999964,420.974894096,21.7326,2524,-21.9094
182.63967072,0.452024350915,244.619,21.7884323247,171.090201136,235.815689293,914.657669637,275.786,260.001106559,21.7822,450.19904388,1.15955,21.7822082209,2525,161.125988496,26.1079523371,0.99989,465.000551916,21.7964,2525,-21.9569
147.599632099,0.446496044461,244.651,21.7803591693,145.149240072,205.253165989,1053.03556729,275.81,269.03463658,21.7741,299.234921323,1.1299,21.7735756686,2526,160.055189045,43.8851489945,0.999796,541.24611996,21.7892,2526,-21.952
167.80735111,0.464609571982,244.688,21.7893323958,355.502503687,202.500740288,1550.26255413,275.978,226.342525365,21.781,489.843488493,1.35115,21.7823213276,2527,187.60972071,48.95662461,0.999939,752.253872039,21.7961,2527,-21.9557
216.704248599,0.456085194143,244.734,21.8455883754,456.631996695,432.88198769,2420.7387944,276.086,235.010005431,21.8344,1037.2495672,1.2116,21.8370526859,2528,163.086171484,47.5504213661,0.999771,571.997364849,21.8503,2528,-21.9914
186.165878722,0.467247933548,244.758,21.8302050785,263.87004003,255.917164231,1456.82572709,276.056,537.093371691,21.8226,531.813163128,1.32806,21.8208906171,2529,171.059214277,296.977350297,0.999838,823.790502833,21.8392,2529,-21.9776
165.791501645,0.464223850569,244.788,21.8294841275,124.057546835,189.624282444,627.094443411,276.162,224.436953169,21.8193,360.83035028,1.13832,21.8217317243,2530,180.740531804,48.0892460653,0.999805,572.726516997,21.8343,2530,-21.9583
121.437147392,0.463599968071,244.825,21.8730233066,24.8791479932,181.613182009,453.432111442,276.243,284.534866103,21.8661,196.306634244,1.18115,21.8658959465,2531,145.690080977,48.8576385882,0.999863,491.151868037,21.8823,2531,-22.0002
129.974196333,0.462539703905,244.839,21.8013334989,110.147317453,168.825356402,522.970359982,276.295,214.257468234,21.7915,236.402563114,1.21893,21.7928839013,2532,132.199720284,44.918015825,0.999861,476.145303156,21.8099,2532,-21.9066
113.973380723,0.472161015029,244.898,21.7868388945,4.03555934766,168.245764128,191.928262677,276.138,186.383878924,21.781,178.025691278,1.34382,21.7809062913,2533,115.425733173,39.0944456636,0.999891,474.042532078,21.7951,2533,-21.9083
118.335095239,0.458802388013,244.938,21.7485863968,5.93770558311,173.441024477,199.982039455,276.076,253.952753471,21.7409,188.331602629,1.25648,21.7396218039,2534,152.483425615,65.590847061,0.999888,659.697732734,21.7584,2534,-21.8502
147.074298412,0.458208285098,244.964,21.6357313908,132.462884572,189.929770275,646.060865001,276.097,212.942736087,21.6255,285.868937654,1.24361,21.6276472888,2535,130.955169878,17.9112730523,0.999918,522.612697903,21.6428,2535,-21.7432
157.419595618,0.466766756811,245.018,21.6311134036,144.957596195,192.739225422,590.300417876,276.143,282.886374026,21.622,319.525354785,1.40418,21.621669731,2536,103.489525816,150.025806572,0.999987,507.289092434,21.6389,2536,-21.7504
191.948292558,0.431831860273,245.115,21.5928456482,118.071145141,189.631397539,788.045990477,276.338,252.955973358,21.5828,468.937561327,1.19261,21.5820920811,2537,191.432393724,7.93677576237,0.999968,511.864915336,21.599,2537,-21.7075
227.227858909,0.431344646873,245.123,21.6289707129,49.9425585778,532.186594612,723.961539091,276.415,267.841311413,21.6205,649.504078419,1.12184,21.6221747429,2538,168.110182018,74.3136279116,0.999889,600.738432097,21.6377,2538,-21.7581
246.852078886,0.422840256059,245.133,21.6126446304,237.026911407,691.509595623,1527.8452061,276.405,325.681883452,21.6036,881.57531214,1.12787,21.6044478686,2539,218.558264739,70.902291642,0.999922,608.43538267,21.618,2539,-21.7656
241.910054817,0.44508838115,245.201,21.5320725523,49.0802699227,646.516664836,927.721357317,276.448,397.419418537,21.5205,711.723127821,1.4473,21.5222141387,2540,136.443121459,219.739860322,0.999772,604.055677538,21.5392,2540,-21.6734
243.982708492,0.410243880252,245.236,21.5338780819,68.9867608937,694.409568625,987.973893079,276.643,451.011633137,21.5225,752.973227742,1.03635,21.5228992244,2541,138.334598762,210.480817791,0.999888,581.244012754,21.5401,2541,-21.6984
241.101718112,0.430845658979,245.263,21.5242159606,42.6112696018,531.798547849,710.458983916,276.523,355.145533794,21.5113,671.966574385,1.33159,21.5127855688,2542,209.02715957,63.7671167368,0.999856,630.324561905,21.5316,2542,-21.6855
230.502645037,0.406813242166,245.294,21.5693194256,68.4349946252,477.573203363,682.27710845,276.599,281.146437641,21.5609,597.435092756,1.02331,21.5612538812,2543,164.859299303,17.7471171072,0.999943,505.200408086,21.5754,2543,-21.7527
213.898315989,0.43314489537,245.304,21.5778234058,25.6112055081,466.09284304,590.83533529,276.488,361.235833909,21.5706,497.262181628,1.35172,21.5712544916,2544,195.029121113,34.7295013566,0.999803,602.277250349,21.5828,2544,-21.745
190.597029414,0.418344972138,245.352,21.5478799196,26.712344566,359.561418771,446.740135287,276.319,286.340223614,21.5402,398.29945826,1.24712,21.5403241499,2545,161.060038989,17.1716440056,0.999932,513.513158634,21.5557,2545,-21.696
224.505228379,0.408810154036,245.411,21.5718828899,103.954672885,296.994987548,673.69895204,276.649,295.476708945,21.564,566.670331601,1.1313,21.5649847025,2546,165.528701739,23.6962477621,0.999948,514.739334298,21.5786,2546,-21.6886
226.916021437,0.418546598934,245.421,21.5184980979,96.3020901585,314.550704736,695.344718679,276.729,207.903945434,21.5104,580.519003072,1.2759,21.511162635,2547,127.848692762,43.4960679918,0.999886,440.824729351,21.5234,2547,-21.6902
203.954072946,0.410936056504,245.426,21.6113989342,22.0592942714,417.736992587,491.918815836,276.777,231.395508062,21.605,452.783450096,1.20102,21.6056618075,2548,159.649634755,24.8501710293,0.999951,511.743005652,21.6181,2548,-21.7809
214.659730211,0.406208556156,245.459,21.5898790977,14.0815428433,460.112457663,524.710885608,276.916,274.694574511,21.5848,499.956341148,1.21534,21.5849707376,2549,84.4295186192,50.9796500475,0.999931,337.941706715,21.5967,2549,-21.769
218.784874258,0.393424763426,245.518,21.6534300106,27.0974073184,497.181635665,670.100758426,277.058,314.284329911,21.6458,523.434667343,1.0887,21.6461225686,2550,106.559062485,123.86693513,0.999909,537.573966442,21.6608,2550,-21.8206
246.19127858,0.41190328362,245.578,21.6550046197,34.1914550557,591.758668468,746.325735267,277.206,291.538615934,21.6491,697.868664026,1.31319,21.648175585,2551,202.35713492,43.8650509624,0.999861,633.296392282,21.6647,2551,-21.8257
246.188246001,0.401340189045,245.548,21.6582821357,23.1061718251,671.792202543,761.617005986,277.321,299.35924699,21.652,715.328215254,1.21331,21.6525140149,2552,193.21967447,8.4930046651,0.999932,611.941416289,21.6667,2552,-21.8218
255.886292095,0.379702233041,245.54,21.6997457417,471.825865296,711.910497425,3070.24354684,277.418,384.08146422,21.6923,1087.90418339,0.954428,21.6936775899,2553,236.946537989,23.4318874968,0.999855,685.948018865,21.7054,2553,-21.8676
227.362915414,0.394461812865,245.567,21.704485434,824.444772625,488.042700508,3140.34964452,277.51,306.639936805,21.7004,1120.17370755,1.09099,21.7001102615,2554,216.169997859,26.6404589209,0.9999,803.446046745,21.7129,2554,-21.8829
242.930298754,0.381788537622,245.537,21.7640522402,15.2506687277,663.582391158,747.75007984,277.489,345.912734307,21.7581,722.890025802,1.00056,21.7592052231,2555,220.460161551,33.8162972461,0.999939,600.377271292,21.7717,2555,-21.9191
234.516660034,0.40505880399,245.619,21.7501983178,26.8031880258,589.485555043,700.523471241,277.396,417.600584787,21.747,639.864555109,1.17588,21.7461290548,2556,166.325758518,213.324917089,0.999834,672.371648353,21.7585,2556,-21.9334
237.062899146,0.406283243947,245.639,21.7655754186,35.2972974438,580.783630742,708.027218638,277.431,290.997551889,21.762,655.768090099,1.24445,21.7622248027,2557,98.7902993291,95.9060858496,0.99988,423.188115366,21.7706,2557,-21.932
236.197344236,0.405199502417,245.663,21.7687569951,38.7466527259,577.399377041,707.728634811,277.435,419.932235428,21.7642,649.782259028,1.20873,21.7639933129,2558,205.951682924,110.033288449,0.999865,682.999309985,21.7747,2558,-21.9508
251.203178671,0.395985646111,245.725,21.8502737966,782.333614855,711.772698836,3381.90366379,277.51,361.087331672,21.8469,1243.15064168,1.03446,21.8460292503,2559,233.146963423,55.2905388887,0.99993,707.18939125,21.8585,2559,-22.021
244.014954841,0.400591563832,245.773,21.8525102384,234.856633048,695.975762859,1624.71719878,277.53,256.142713621,21.8481,846.981707325,1.15305,21.8477698264,2560,180.006567876,15.5605356362,0.999877,570.314122448,21.8592,2560,-22.0315
239.290026046,0.398567883667,245.812,21.8748506338,180.691325092,655.915428088,1469.03303942,277.76,351.065114937,21.8707,970.537213637,1.21303,21.8698403432,2561,263.42790888,38.8769231163,0.999837,828.711927183,21.8813,2561,-22.0423
103.952388141,0.411953820917,245.895,21.8681154851,73.319893448,126.266730156,499.048597887,277.585,484.576888969,21.8607,163.397584043,1.28729,21.8624108785,2562,364.848123122,43.2678303596,0.99975,1245.31034698,21.8739,2562,-22.036
109.579825206,0.415469447081,245.931,21.9044918073,17.3336507445,136.061365592,194.576789686,277.594,235.051757299,21.8996,167.965622766,1.2967,21.898883561,2563,150.063237555,37.8122139538,0.999828,559.321771161,21.9113,2563,-22.0666
127.739447849,0.408428612278,245.972,21.8408698818,165.550818589,139.515437959,1080.92618883,277.916,234.955459196,21.833,245.461824954,1.11209,21.8336238634,2564,201.231772224,73.34108,0.999851,715.191738261,21.8466,2564,-21.9915
199.33489098,0.413013880458,246.02,21.8665626849,221.093971933,202.522994711,794.957829304,277.915,297.63254354,21.8616,528.016870509,1.21118,21.8614259907,2565,232.297699084,42.5479425907,0.999837,871.478957622,21.8732,2565,-22.025
241.607306484,0.424319283342,246.086,21.9537756026,95.3221668296,660.574782233,985.144899143,278.028,343.120425513,21.9476,771.548830389,1.33901,21.949815623,2566,266.036526401,27.3556261843,0.999872,667.646466722,21.9614,2566,-22.1151
239.19286931,0.417375199037,246.105,21.9342982756,23.4965204223,640.042031206,735.694707095,278.019,262.518543756,21.93,690.352141946,1.23375,21.929044063,2567,134.904976631,41.4914881246,0.999931,461.118292655,21.942,2567,-22.1123
242.410851031,0.414984225977,246.145,21.9143540807,12.0895943574,649.193104379,699.244913333,278.073,292.108205049,21.9081,680.035584554,1.27217,21.9098734882,2568,179.168294332,14.8781127852,0.9999,552.305550256,21.9187,2568,-22.0797
239.384601001,0.400540669752,246.167,21.9126864467,16.4547540167,634.849593361,700.480234265,278.306,527.026854647,21.9049,671.772847481,1.10898,21.9067820636,2569,204.596352038,82.8234566913,0.999934,669.367469676,21.9199,2569,-22.0545
239.892619542,0.383847454091,246.226,21.9563249975,19.9570792772,628.579912471,726.023659614,278.229,324.022267404,21.9506,675.844184322,0.911935,21.9506590488,2570,184.342457931,134.88994428,0.999894,625.07427097,21.9644,2570,-22.1043
238.186225674,0.403585721661,246.227,21.932008793,27.1943223498,640.770187086,754.54736917,278.509,426.627623702,21.9242,691.108166156,1.1657,21.9255465479,2571,214.911024796,54.3299601116,0.99987,694.53450774,21.937,2571,-22.0742
237.486321667,0.417283055144,246.264,21.9117201206,32.4543040149,638.174299358,792.125222809,278.581,287.035902845,21.9049,698.112750876,1.31879,21.90581017,2572,143.857699209,77.2053069043,0.999877,490.318583771,21.9173,2572,-22.0405
243.541461157,0.411760179493,246.299,21.8330387455,36.2581879885,666.779500005,794.582987732,278.49,362.862739198,21.8248,726.295829133,1.29445,21.8247087608,2573,196.415624203,112.939514498,0.99985,666.091779462,21.8421,2573,-21.966
244.652479459,0.422580018697,246.337,21.8389747271,25.8414584167,661.413367269,777.942310845,278.378,339.266748434,21.8307,715.457222179,1.36037,21.8321352426,2574,191.79923401,73.2190706142,0.999898,590.987288252,21.8452,2574,-21.9655
254.940736948,0.39979257119,246.344,21.8512656163,361.346390708,749.66908874,2291.34885129,278.476,319.671179307,21.8445,1061.69075173,1.14296,21.8429504517,2575,177.929834842,69.8072757221,0.999884,581.668074734,21.8627,2575,-22.0069
255.889357953,0.399440073933,246.367,21.788843525,255.01149266,721.553047602,1893.27145254,278.38,336.78018044,21.7814,969.207884026,1.07595,21.7821891562,2576,195.748413507,79.6048220898,0.999907,705.523748516,21.7954,2576,-21.939
244.814569861,0.42427370792,246.404,21.8385358487,38.2191677641,661.433398482,792.438486153,278.296,436.714928328,21.8299,721.575525499,1.41187,21.8305705125,2577,247.086290109,66.7018119822,0.999919,871.587568715,21.8468,2577,-21.9719
240.397098561,0.403868639893,246.451,21.7747085122,37.0820654133,585.493346119,746.041090338,278.51,363.930934737,21.7684,689.788423624,1.23379,21.7686846951,2578,161.328633765,29.4294345823,0.999938,575.226834521,21.7824,2578,-21.9172
243.373734229,0.396593003513,246.512,21.7759234405,61.6948125457,671.054589758,1022.71335167,278.522,307.174612971,21.771,750.491734766,1.19351,21.7704462719,2579,151.065418271,48.7646243139,0.9999,645.822136267,21.7837,2579,-21.913
242.561299691,0.395355647047,246.543,21.7369067988,21.2969850151,654.034039819,735.712805738,278.467,257.780496324,21.7332,694.173753741,1.10641,21.7318395422,2580,164.100913015,41.4072852974,0.999926,577.24848836,21.7458,2580,-21.8792
244.120021918,0.405678043417,246.588,21.7522691327,21.0274516969,661.135099187,775.499198145,278.457,341.590929146,21.7467,712.927274418,1.32021,21.7464997168,2581,216.392767757,42.050620571,0.999991,658.004209367,21.7604,2581,-21.8927
243.611615447,0.398988437467,246.635,21.748776089,16.1691876586,676.741155572,776.639061645,278.584,331.961504863,21.7435,742.457404723,1.247,21.743565628,2582,279.175713475,20.3242384357,0.999958,686.570460809,21.7562,2582,-21.894
230.627271741,0.407456067483,246.671,21.6724276002,41.4912079118,525.700339773,692.239030821,278.723,344.800027641,21.6649,621.004064934,1.32629,21.6656237196,2583,137.944235768,203.537826699,0.999948,573.785938719,21.6803,2583,-21.8279
236.341821103,0.392343163905,246.734,21.6552697356,63.6918864344,273.616932586,730.378765732,278.713,259.148416963,21.6452,692.111364775,1.12149,21.6463106575,2584,107.396074218,59.5346212231,0.99994,485.325922527,21.6607,2584,-21.8141
243.711615845,0.387056296404,246.765,21.6783329866,16.5650771271,627.122712487,715.611702583,278.647,406.510799699,21.6723,695.884088239,1.20723,21.6723400791,2585,153.847276629,144.546548723,0.999902,684.301816723,21.6853,2585,-21.8183
240.364295673,0.382832064932,246.807,21.6751001693,21.7887065252,595.487915409,701.123121022,278.762,377.264135551,21.6685,672.258923279,1.14936,21.6692697923,2586,85.8537635555,230.169557499,0.999914,512.40985206,21.6803,2586,-21.8338
224.873938922,0.392893584436,246.822,21.6859560774,126.168910599,190.727570373,705.64704989,278.739,372.385308144,21.6793,625.412899582,1.16014,21.6792044244,2587,201.082313253,92.4778146597,0.999926,660.798022035,21.6962,2587,-21.8337
231.278090732,0.388616396821,246.85,21.6342360463,51.1136514923,553.791053968,695.241779508,278.735,297.776746752,21.6269,627.823966737,1.15263,21.6271359154,2588,183.295486107,45.892259275,0.999922,622.667450202,21.6422,2588,-21.7784
221.633776297,0.407678888525,246.895,21.6138565331,54.9170107703,509.626449604,696.951107789,278.648,263.508172209,21.6074,558.265613372,1.29766,21.6075200945,2589,164.002786807,30.205977222,0.999978,520.660043035,21.6203,2589,-21.7574
242.180513667,0.38520567496,246.942,21.6066958754,399.301777051,688.208215601,2295.64732277,278.836,310.091803143,21.6019,1048.42904416,1.20477,21.5998896278,2590,193.351288186,35.483501031,0.999914,673.979125484,21.618,2590,-21.7577
230.402165426,0.387853829227,246.977,21.6925347148,647.586111454,1019.40406757,3042.63204519,279.016,405.610358144,21.6867,1716.75848494,1.14077,21.6880731915,2591,285.725986428,100.824732974,0.99997,958.987340055,21.6989,2591,-21.8494
238.937168763,0.385128850508,247.005,21.6728839819,209.056382066,690.239896979,1592.68102771,278.935,540.198336141,21.6641,825.398672153,1.16262,21.6659264569,2592,229.194087283,273.021237667,0.999937,926.898251527,21.6785,2592,-21.824
252.308544544,0.389059447777,247.049,21.6888411869,830.999290939,725.659827295,3406.27044786,279.029,378.755710101,21.6842,2269.25705636,1.13671,21.6847108363,2593,244.798657632,22.4033366322,0.999925,660.504751735,21.6968,2593,-21.8642
252.413061592,0.393510278018,247.049,21.71466759,886.646865393,992.943670093,3359.50184321,279.078,340.109095728,21.7071,2318.03945811,1.17659,21.7077133812,2594,154.337034927,32.4745788295,0.999888,559.270649467,21.7228,2594,-21.8882
216.827766442,0.383618978044,247.045,21.7575787952,31.0205315951,492.0783346,683.608189132,279.103,323.462206874,21.752,532.388165101,1.21022,21.7534013822,2595,169.406265306,104.15290854,0.999904,592.926075678,21.7639,2595,-21.9057
232.606691968,0.357892616728,247.077,21.791321018,50.8777450116,539.522522372,742.300316659,279.142,367.827718004,21.7888,664.014270853,0.902025,21.7884374218,2596,201.197952006,47.9855871173,0.999999,599.73271122,21.8002,2596,-21.9285
232.469245097,0.381122732813,247.082,21.7259165844,39.8501876766,567.948779597,753.562721624,278.978,317.108407376,21.7206,656.828079723,1.17504,21.7211731438,2597,144.922299412,98.550389133,0.999882,614.391778748,21.7327,2597,-21.8672
236.764290077,0.385700031546,247.123,21.7542705769,123.497741238,668.208636354,1092.86892423,279.049,334.822164103,21.7484,775.073794295,1.20836,21.7491510561,2598,225.008466468,6.83130439665,0.999903,682.531746346,21.7622,2598,-21.9191
235.164352372,0.357380182866,247.145,21.8059675222,110.115273492,676.853328866,1116.77270853,279.031,366.582810346,21.8018,756.154101486,1.02323,21.8020325312,2599,227.048437558,87.1082510638,0.999927,741.301443802,21.8135,2599,-21.968
234.37774578,0.377302443819,247.174,21.7255170682,728.297808074,1190.33156165,3060.32054063,279.321,340.042126732,21.7216,2239.42171701,1.20122,21.7225536869,2600,209.813505738,169.675182978,0.999937,880.190388661,21.7311,2600,-21.8822
252.734807283,0.37283081515,247.175,21.6805325021,948.809216723,696.486511795,3451.80283308,279.327,452.982293037,21.6738,1921.05454025,1.13496,21.6757907423,2601,381.446177617,29.8933548863,0.999949,1077.97820658,21.6856,2601,-21.8525
239.995979022,0.35873907554,247.197,21.7685163163,312.35390548,682.868908052,1871.42201329,279.357,293.022431697,21.764,915.807867654,1.0466,21.763683977,2602,206.149965773,24.5829787153,0.999933,649.32496631,21.7753,2602,-21.9481
257.735095121,0.373208992487,247.227,21.7179684697,38.1854801646,3233.78686949,3377.0300276,279.507,439.661509944,21.7148,3317.66719557,1.17079,21.7158307942,2603,254.869848539,165.04686713,0.999908,834.295407215,21.7245,2603,-21.9055
257.250527916,0.356945234636,247.281,21.8321263567,1143.85677709,719.096526565,3529.62710778,279.613,369.883152071,21.8276,1830.72703922,1.06611,21.8300113774,2604,232.915528581,45.3470137717,0.999874,723.163160374,21.8364,2604,-22.0078
260.445528684,0.349452048546,247.332,21.8853498521,263.979421339,2454.91399114,3407.74726067,279.765,493.17059556,21.882,3285.14774396,0.939305,21.8823008078,2605,285.098691199,26.6403015219,0.999831,854.77562513,21.8919,2605,-22.0611
253.250056181,0.376379945809,247.375,21.8866040559,39.5050437812,2999.53529584,3141.92138658,279.976,304.616407413,21.8838,3083.15043343,1.20556,21.8845340851,2606,169.644429063,63.6284100826,0.999788,581.770935857,21.8912,2606,-22.066
251.414726286,0.372902462198,247.435,21.8960934384,41.5331196342,2953.2579502,3103.72659925,280.03,306.996706315,21.8919,3028.09108352,1.23104,21.892628428,2607,235.546808227,20.7279360491,0.999872,716.39657541,21.9044,2607,-22.0502
228.921258479,0.367718481798,247.467,21.8754811398,552.633070927,871.593451533,2671.53043507,280.306,161.14663679,21.8721,1559.94433302,1.10879,21.8724109309,2608,146.336829528,6.64054999589,0.999891,413.443920517,21.8834,2608,-22.0501
255.435541945,0.376412447709,247.565,21.9151517829,19.6858876559,3108.95568291,3179.30321071,280.387,222.150751486,21.9106,3156.46603601,1.22206,21.9114231658,2609,213.848765734,17.5726407512,0.999814,641.106710456,21.9205,2609,-22.0827
249.239732672,0.397222590454,247.574,21.9405219074,500.92297565,1607.25750724,3037.98786846,280.486,358.949931173,21.9363,2731.42852443,1.38597,21.9372373256,2610,183.586719625,70.4954357916,0.999827,740.882820045,21.9461,2610,-22.086
246.952306038,0.381033645872,247.585,21.9287823816,29.8310513061,2855.54224437,2951.85128082,280.487,445.250332021,21.923,2913.69949161,1.2019,21.9230135516,2611,304.25804383,24.822626448,0.99981,774.506249841,21.9369,2611,-22.0663
244.530292526,0.418585267522,247.628,21.9214656236,567.765991874,1225.3738028,2919.48410718,280.584,335.857273644,21.9166,2171.03661358,1.43285,21.9161143024,2612,186.556211018,78.6306562395,0.99976,601.97379834,21.9304,2612,-22.0617
248.49693719,0.404812781342,247.668,21.9029116883,715.560897936,1129.65738563,3038.52010186,280.534,404.601814192,21.8965,1984.30418575,1.25325,21.897476648,2613,230.319343784,38.6525166426,0.999909,781.667232992,21.9098,2613,-22.0452
245.69893431,0.395411749158,247.712,21.9122683095,339.592308567,907.330936978,2329.97818128,280.735,475.284442781,21.9083,1438.26435075,1.27459,21.90836553,2614,431.314274061,61.6886597461,0.999865,1278.86073077,21.9185,2614,-22.0678
240.465210592,0.40973749695,247.75,21.9161153696,395.683983347,918.228145187,2357.06334485,280.854,456.301890373,21.9122,1359.21257524,1.2893,21.9131400775,2615,265.861561458,64.026710888,0.99982,921.305430678,21.9233,2615,-22.0712
247.414427281,0.4012359467,247.791,21.9271466207,741.880481422,944.326943498,2950.4833643,280.838,457.426056744,21.9216,2182.96581755,1.2425,21.9238422318,2616,276.967557783,70.7320871024,0.999798,845.779118712,21.9327,2616,-22.0842
251.124815784,0.387347262928,247.818,21.9479625859,653.6487318,853.441662501,3052.06838602,280.923,365.904433966,21.942,1652.49837216,1.21925,21.9424676579,2617,202.193563083,43.9088712025,0.999888,685.21886409,21.9553,2617,-22.1073
248.808636077,0.370805711847,247.822,22.00957453,389.230640938,928.681956012,2447.62856673,280.971,317.351093218,22.0073,1336.30504422,1.03817,22.0077662134,2618,209.580507296,25.7148944378,0.999878,743.003058098,22.0152,2618,-22.1861
253.267180486,0.371132471011,247.857,22.0056100309,228.052595332,717.356838062,1546.19078682,280.922,420.834555591,22.0021,997.377514043,1.14164,22.0018787043,2619,219.771638296,135.208526638,0.999859,768.899466882,22.0114,2619,-22.1562
249.509636991,0.370193816757,247.888,22.0852722336,226.982504886,699.331606713,1573.90346285,281.045,352.440237713,22.0839,921.866064486,1.08553,22.0826603798,2620,296.469289392,22.3285129262,0.999814,974.251678926,22.0925,2620,-22.2453
260.801700575,0.374584375915,247.911,22.0366244827,1155.45273804,841.838985696,3428.3156357,281.098,421.450167228,22.031,2263.82236476,1.07842,22.0322958616,2621,192.18672675,188.220857699,0.99993,743.205959085,22.0458,2621,-22.1972
256.502356286,0.382138497063,247.975,22.1104955683,999.449550003,807.830458361,3370.7994561,281.139,388.710603265,22.1053,1731.80355372,1.20402,22.1063993527,2622,252.092939516,35.5361181421,0.999859,845.055373783,22.1159,2622,-22.2862
238.828350017,0.381498567644,248.0,22.10279006,72.3291375597,294.675600206,830.533103557,281.125,272.471139099,22.0961,711.992520039,1.16112,22.0967299363,2623,165.980797863,13.2666006749,0.999887,535.307732862,22.1118,2623,-22.2677
191.584206337,0.382310825373,248.027,22.1584104887,212.180789005,276.47093461,736.899606363,281.151,290.589097374,22.1537,464.935743436,1.24278,22.1522882522,2624,176.036405622,35.4078018324,0.999979,606.46003762,22.168,2624,-22.3222
147.088371248,0.38502266212,248.091,22.1024398212,463.022102105,242.154410909,3165.20739106,281.327,176.497045968,22.0969,336.254189365,1.28826,22.0977978449,2625,118.396082167,18.6140817129,0.999955,462.571034963,22.1113,2625,-22.2651
253.432663521,0.384544198014,248.127,22.1610236,28.1348660529,3095.90352218,3184.71545677,281.272,462.075616961,22.1541,3153.40639161,1.19704,22.1561361154,2626,250.00652428,143.025023355,0.999944,819.465781979,22.1667,2626,-22.3203
253.685298465,0.384169690663,248.168,22.2052446912,41.5488272893,3129.4979274,3284.90560302,281.172,251.41977465,22.1968,3179.86674264,1.18027,22.1983574591,2627,180.75908703,15.9614786351,0.999926,677.258586439,22.2123,2627,-22.3837
256.655466286,0.374701816691,248.201,22.1760500066,1020.4442934,730.551268627,3379.96567605,281.054,278.255427871,22.1668,2736.29964125,1.15725,22.1679865133,2628,161.033174364,18.9695340461,0.999913,509.654545379,22.1838,2628,-22.3697
