StdEsReturn,AverageAbsQ,QFunRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,AverageY,AverageAbsY,AverageEsReturn,MinReturn,MinEsReturn,AverageAction,AverageReturn,StdReturn,MaxEsReturn,AverageQ,Epoch,AverageQLoss,PolicyRegParamNorm,Iteration,AverageDiscountedReturn,MaxReturn
2.17388631261,6.82928,221.743,-6.85115,0.031795022773,6.82925044692,6.82925044692,92.0507244061,93.443824359,87.7532634591,0.908765,93.8777294741,0.261093104517,95.6902501874,6.82928,3115,0.0167201,108.709,3115,46.9255390133,94.2571531004
2.74501777053,6.83196,221.738,-6.85398,0.0275447827841,6.83200434499,6.83200434499,93.3174715699,93.4249416701,88.9895595248,0.932781,93.7503653336,0.209711041067,99.4,6.83196,3116,0.0108045,108.734,3116,46.9954087158,94.1118863503
2.17937799846,6.81102,221.738,-6.83132,0.0266809915941,6.81107553255,6.81107553255,92.4063479408,93.4519053439,89.315583082,0.906482,93.8340823239,0.205857249732,95.7936431289,6.81102,3117,0.0112289,108.734,3117,46.5786131262,94.139354034
1.86087029409,6.82076,221.709,-6.84135,0.0293343693853,6.8207515287,6.8207515287,93.0907851082,93.4328037527,88.5355385508,0.915807,93.7886026774,0.211960454564,95.2011840998,6.82076,3118,0.0128202,108.78,3118,46.6353364759,94.1397558577
1.47375538282,6.81979,221.708,-6.84041,0.0293674647747,6.81966400131,6.81966400131,92.6254191587,93.3809597484,90.4645126439,0.960531,93.5644405938,0.0892175797911,94.3158184349,6.81979,3119,0.0117732,108.724,3119,46.8360967345,93.6733955938
2.01247918943,6.81746,221.711,-6.83826,0.0303566640098,6.81751933837,6.81751933837,94.0643505994,93.3953798481,90.8180928066,0.938085,93.6783133261,0.187393453083,98.5725739206,6.81746,3120,0.013556,108.749,3120,46.7503583621,93.9991885896
2.34989584373,6.83291,221.708,-6.85386,0.0311847507378,6.83291911929,6.83291911929,93.5052828596,93.3457038791,88.2056914272,0.973458,93.5480987958,0.133955188921,97.0542385307,6.83291,3121,0.0141345,108.785,3121,47.1739722214,93.7429541966
1.54708298611,6.83975,221.7,-6.86175,0.0334130049803,6.83974592808,6.83974592808,94.0702450457,93.3765552457,90.351630119,0.942232,93.687044227,0.252000756386,97.4739756236,6.83975,3122,0.0160154,108.776,3122,46.9443979529,94.1092579117
1.56308113782,6.81922,221.683,-6.83937,0.0306301012617,6.81929686639,6.81929686639,94.0067605689,93.3911238842,89.4763574899,0.937762,93.7169927387,0.246757998977,95.3799746907,6.81922,3123,0.0145291,108.792,3123,46.9688178845,94.1278114411
1.37380871208,6.82844,221.684,-6.84923,0.030729629759,6.82836464191,6.82836464191,93.6538997227,93.3829751021,91.425787484,0.943336,93.7048049782,0.217044919516,95.4983609843,6.82844,3124,0.0126514,108.84,3124,47.0880481425,94.0931788868
1.98498613152,6.82816,221.671,-6.84878,0.0336587673305,6.8283476906,6.8283476906,94.1489284975,93.35545573,90.1753569384,0.976884,93.5253920411,0.103203301799,98.4574028251,6.82816,3125,0.0201064,108.81,3125,47.1529281401,93.659521177
1.74417008633,6.81862,221.684,-6.83992,0.0340627268129,6.81854840281,6.81854840281,92.5684926041,93.1870126832,89.1654882818,0.952226,93.5964409701,0.252812323106,94.5889724483,6.81862,3126,0.0171827,108.849,3126,46.7479641742,94.1026822398
2.69026675087,6.83392,221.681,-6.85429,0.0278412940647,6.83377983446,6.83378045946,93.1601938136,93.4343170603,89.3662426374,0.921658,93.7982902868,0.239930247931,98.1972141449,6.83392,3127,0.0100453,108.809,3127,46.8985945759,94.1854112443
1.80714967143,6.83409,221.677,-6.85503,0.0295837608977,6.83414748786,6.83414748786,93.0824322782,93.3741597577,90.3716199717,0.934503,93.7388276683,0.270151932397,95.189573197,6.83409,3128,0.0120299,108.807,3128,46.9857956967,94.1348212376
0.848511907654,6.82647,221.669,-6.84709,0.0304470022366,6.82662362762,6.82662362762,92.9782213572,93.4323974717,91.3351943083,0.924323,93.791527395,0.227748071425,94.1590091203,6.82647,3129,0.0142626,108.774,3129,46.9495331742,94.1161463918
2.40461845966,6.8101,221.659,-6.83015,0.0289510337768,6.80995038771,6.80995038771,93.9159858494,93.3789057801,89.1690145712,0.92586,93.7669089653,0.238595981878,99.2348693134,6.8101,3130,0.0101487,108.811,3130,46.853793055,94.0552918274
2.87316825965,6.80483,221.657,-6.82572,0.0306682039106,6.80485564414,6.80485564414,93.2626593534,93.3971666561,88.4042861852,0.942678,93.7098206573,0.267329623211,99.7431994177,6.80483,3131,0.0131229,108.822,3131,47.0925737353,94.1323156885
2.47155307499,6.83585,221.703,-6.85534,0.031965672718,6.83591437404,6.83591437404,92.990109812,93.3363180763,90.0607007879,0.923696,93.7814797299,0.238475748482,98.4506331203,6.83585,3132,0.0174225,108.842,3132,46.8685966952,94.1628746061
2.76766635272,6.82821,221.719,-6.84741,0.0288353128341,6.82816760595,6.82816760595,93.5783559277,93.4385194007,89.3848588786,0.86481,93.5991350611,0.111683230912,99.2,6.82821,3133,0.011934,108.84,3133,43.6286707832,93.8262814304
1.78267778503,6.8215,221.72,-6.84279,0.0294147811025,6.82155542841,6.82155542841,92.1206988665,93.4710809823,90.0937204853,0.896529,93.8415835106,0.198008156182,94.5392875262,6.8215,3134,0.0114382,108.828,3134,46.268998347,94.1225234579
1.60312439188,6.83306,221.739,-6.8537,0.0273452176176,6.8330894394,6.8330894394,92.6088140515,93.4968710023,90.2815393738,0.900724,93.864659722,0.205937105315,94.6378171959,6.83306,3135,0.010247,108.848,3135,46.559403155,94.1279858755
2.311711088,6.8227,221.772,-6.84408,0.0322237707925,6.82259684142,6.82259684142,93.1675807356,93.372706176,91.0908727035,0.896448,93.7696871473,0.177727875707,99.3660038479,6.8227,3136,0.0158367,108.863,3136,45.8293905684,94.0415995457
2.62997609122,6.82582,221.805,-6.84644,0.0301166543249,6.82577357853,6.82577357853,92.2051442905,93.4359442826,88.7953728938,0.91864,93.7724870249,0.210220603414,97.7229390061,6.82582,3137,0.015061,108.865,3137,46.6398282747,94.1057484644
2.77906821846,6.82381,221.812,-6.84498,0.0269891408328,6.82383453571,6.82383453571,92.9126089644,93.4426545812,89.7086090241,0.908411,93.7919093567,0.19610736375,98.9964710918,6.82381,3138,0.00941739,108.894,3138,46.3931648095,94.0276997342
1.86682437393,6.8311,221.809,-6.85183,0.0303111944844,6.83100604435,6.83100604435,92.2739713352,93.4801557758,89.0415943652,0.894804,93.7860860487,0.167644243221,95.9014462541,6.8311,3139,0.0123457,108.945,3139,45.8686636168,93.9807474647
2.11196909847,6.81918,221.807,-6.84037,0.0279351218558,6.81920200605,6.81920200605,92.9031721279,93.3482971867,88.4494139454,0.965039,93.5815331214,0.146577392639,95.7913094057,6.81918,3140,0.0112056,108.9,3140,47.0877270908,93.9278302526
3.04931839579,6.82552,221.814,-6.84713,0.0289027595587,6.82572401076,6.82572401076,92.7230649534,93.4593583626,87.5740474664,0.918176,93.7818396345,0.178492786735,99.2157126741,6.82552,3141,0.0127759,108.937,3141,46.6796918156,94.0180464952
1.8204173275,6.8115,221.819,-6.83303,0.033652770641,6.81129934113,6.81129934113,93.4393376089,93.4329547253,90.19097995,0.93859,93.690031663,0.142023407188,96.8976128803,6.8115,3142,0.0179139,108.885,3142,46.8370433634,94.0121551547
1.71144570669,6.81767,221.849,-6.83903,0.0294733867656,6.81770991074,6.81770991074,92.6749679369,93.4322122794,90.0985376216,0.944646,93.6777982542,0.153030230766,94.5510908404,6.81767,3143,0.0143093,108.895,3143,46.9707921282,93.913805458
2.3363608715,6.81125,221.847,-6.83174,0.0283501126327,6.81126115375,6.81126115375,91.7211817257,93.4091289274,87.4846156107,0.94861,93.5991122859,0.148944349548,95.014370785,6.81125,3144,0.0117935,108.902,3144,46.6394133689,93.9240801718
2.1458962456,6.83417,221.848,-6.85242,0.0347322917086,6.83424466648,6.83424466648,92.0231863365,93.422669608,88.7238224139,0.92751,93.7744770438,0.231441575135,95.6519517666,6.83417,3145,0.0170974,108.882,3145,46.9575746601,94.1517545744
3.46721874254,6.81836,221.837,-6.83943,0.0278350624221,6.81833261921,6.81833261921,92.2364343426,93.439472906,87.6211855783,0.915083,93.8314809398,0.253685165846,99.4,6.81836,3146,0.0112058,108.893,3146,46.8664452594,94.2254782622
2.20696725599,6.83349,221.862,-6.8553,0.0308674441538,6.83345528389,6.83345528389,92.9790013119,93.4276204244,88.4200091713,0.916932,93.7760155488,0.23669486003,97.1708173108,6.83349,3147,0.0145333,108.898,3147,46.5994821003,94.1160054211
2.53689661962,6.83873,221.869,-6.85956,0.0293574475009,6.83858457588,6.83858457588,93.2906701172,93.4793816597,89.6133263817,0.888219,93.9132630089,0.230869581135,99.8889464278,6.83873,3148,0.012106,108.884,3148,46.4082995962,94.1972876788
3.03852804913,6.81311,221.854,-6.83333,0.0298884427607,6.81320450423,6.81320450423,92.5914223158,93.5125334883,87.9828206571,0.890344,93.9220384459,0.250327447484,98.7518944257,6.81311,3149,0.0132626,108.887,3149,46.535974015,94.3484502694
2.04492014513,6.82784,221.882,-6.84874,0.0307859738305,6.82782559277,6.82782559277,92.0801593949,93.4732364572,88.7869599409,0.901488,93.8508724903,0.228653397311,95.060940154,6.82784,3150,0.0121479,108.891,3150,46.5077702811,94.2028889549
1.42430956352,6.82001,221.933,-6.8411,0.0338988755967,6.82004335064,6.82004335064,93.2255033967,93.3630156256,90.5330557956,0.927942,93.7541436679,0.186089479422,94.6912570215,6.82001,3151,0.0215438,108.922,3151,46.8550999926,93.9523008914
2.40599935415,6.8312,221.964,-6.85242,0.0311096413343,6.83115422033,6.83115422033,93.1901248556,93.5355447548,90.4869557334,0.892298,93.848031791,0.146669011146,99.4472047419,6.8312,3152,0.0150018,108.922,3152,46.1596047432,94.0423895416
2.15755838162,6.82857,221.982,-6.84913,0.0269704811402,6.82862671215,6.82862671215,93.8683542568,93.7135109876,90.186858869,0.88944,93.8945421559,0.0962709739637,99.6493659788,6.82857,3153,0.010673,108.917,3153,46.3571009214,94.1031874785
2.37829230431,6.82667,221.996,-6.84801,0.0290058664053,6.82664065833,6.82664065833,93.0564150716,93.6869438465,89.3784828435,0.915579,93.7988104549,0.0668937604315,98.1863579218,6.82667,3154,0.00969962,108.94,3154,46.6991937465,93.9544814897
2.11060533405,6.81163,222.026,-6.83172,0.0320660655759,6.81156675946,6.81156675946,92.9373440051,93.5631947965,89.771390059,0.915544,93.8203876058,0.12888199398,96.5178373176,6.81163,3155,0.01721,108.929,3155,46.8190084862,94.0691630448
1.6227042771,6.82447,222.018,-6.8461,0.0295259694193,6.82455923866,6.82455923866,92.9045878333,93.6495744016,89.545424492,0.869139,93.9099514388,0.146230338898,94.8328977896,6.82447,3156,0.011543,108.91,3156,45.7190613402,94.1894194749
3.92166084128,6.81289,222.053,-6.83387,0.03079090602,6.81288208989,6.81288208989,90.7187354773,93.5624820179,85.3974002416,0.889896,93.868252802,0.166182650686,96.374259768,6.81289,3157,0.0146787,108.942,3157,46.2036063103,94.1482374526
1.81698629556,6.81265,222.068,-6.83421,0.0322199044466,6.81258089133,6.81258089133,93.554895576,93.675345729,89.8960088805,0.897375,93.9586799242,0.0835446238007,96.6235113542,6.81265,3158,0.0190023,108.95,3158,47.0097278796,94.0835483167
1.62380321917,6.81748,222.088,-6.83851,0.0285866339709,6.81749810417,6.81749810417,92.6487507874,93.6081038871,90.4042435033,0.881005,93.9119506687,0.128041748668,94.7488480739,6.81748,3159,0.0122955,108.942,3159,46.1488228504,94.0910397045
1.64907828205,6.8311,222.072,-6.85183,0.0316054130085,6.83124276487,6.83124276487,92.6268669103,93.5394995032,90.8697442999,0.874926,93.7923658483,0.136251333306,95.241821567,6.8311,3160,0.0147846,108.962,3160,45.1948703796,94.0445423023
1.63928646849,6.82365,222.082,-6.84446,0.0278186843499,6.82360043421,6.82360043421,93.4967690231,93.5338260224,91.5395835601,0.923166,93.7695586068,0.133571754173,97.1372999716,6.82365,3161,0.0108193,108.951,3161,46.7809161083,93.9495326581
1.72411781565,6.83156,222.07,-6.85303,0.028395062501,6.83153976508,6.83153976508,92.4265798171,93.6448262687,89.1666095689,0.907279,93.8706914878,0.069911101678,94.551694055,6.83156,3162,0.0117954,108.982,3162,46.8368701244,93.9593821768
2.36066064571,6.82652,222.07,-6.84725,0.0314059324645,6.82649992437,6.82649992437,92.7585126854,93.530409128,89.3374538953,0.911106,93.825409746,0.148511498277,97.9140187887,6.82652,3163,0.0154787,108.957,3163,46.69604346,94.0192574078
1.53971591267,6.82589,222.056,-6.8466,0.0297440743582,6.82588694446,6.82588694446,94.2350469902,93.554926922,91.0028352483,0.910465,93.7871570492,0.101361937335,98.5173501542,6.82589,3164,0.0138319,108.993,3164,46.4378597626,93.9171116404
2.05093457253,6.82985,222.058,-6.85024,0.0253847101606,6.82971163733,6.82971163733,93.8012010966,93.5008814974,90.3093299741,0.912588,93.8258513535,0.119834620224,98.6610218579,6.82985,3165,0.0080633,109.016,3165,46.749199219,93.98538011
2.26093358737,6.82028,222.052,-6.84161,0.0282617822833,6.82020434084,6.82020434084,93.9124747922,93.5116263631,90.1430409565,0.893046,93.8871907996,0.151687314632,99.2204862957,6.82028,3166,0.0122729,109.012,3166,46.4265384957,94.0763801875
1.68564102244,6.81422,222.061,-6.83578,0.0297172524653,6.81431412949,6.81431412949,93.1325669398,93.5414114687,90.6008521418,0.901307,93.8211047993,0.105089712219,95.7822201846,6.81422,3167,0.0163167,109.015,3167,46.3294898035,93.9544054383
2.56973186116,6.82404,222.055,-6.84471,0.0316359260868,6.82412819887,6.82412819887,92.9756341475,93.581231671,89.3088543611,0.920323,93.8128322181,0.0823507704719,98.355787963,6.82404,3168,0.0170739,109.031,3168,46.9474242613,93.9254819213
2.51393974198,6.82773,222.067,-6.84847,0.0290778322342,6.82767115591,6.82767115591,92.471368724,93.4861867664,88.9428178544,0.913454,93.7468791262,0.0930951622781,96.1664043592,6.82773,3169,0.0113943,109.042,3169,46.3108384377,93.9208118793
1.4543902465,6.83366,222.088,-6.85474,0.0292497780326,6.83368378426,6.83368378426,92.9701393288,93.4747229265,90.1135243702,0.951978,93.6534782037,0.0977954628105,94.5191748494,6.83366,3170,0.0145655,109.026,3170,47.069908501,93.8221055059
2.55825365185,6.82434,222.097,-6.84553,0.029370089588,6.82440079225,6.82440079225,91.8100776842,93.601017648,89.1618415105,0.914611,93.8500073014,0.138512292264,97.8495526484,6.82434,3171,0.0132233,109.059,3171,46.9613928415,94.0246324538
2.06534372928,6.8272,222.12,-6.84919,0.0291276683988,6.82722627074,6.82722627074,93.5063108992,93.5954190623,88.5509047051,0.895107,93.9138752319,0.145250421949,96.7550322428,6.8272,3172,0.0116274,109.086,3172,46.6557767035,94.0919756567
2.07702108148,6.82313,222.157,-6.84422,0.0269374796241,6.82313052277,6.82313052277,92.7050437526,93.5310042737,89.4853738526,0.91352,93.8456935916,0.120633027488,95.7537878658,6.82313,3173,0.0101865,109.058,3173,46.902002284,94.0317966361
2.49329346671,6.82897,222.193,-6.85161,0.0294428750975,6.82896043375,6.82896043375,92.2058867458,93.559418526,87.9156465523,0.910993,93.8718887904,0.145106465914,94.975964258,6.82897,3174,0.0122442,109.027,3174,46.9720435431,94.0415847101
1.70378871774,6.82955,222.219,-6.85125,0.0270695657293,6.82949756841,6.82949756841,93.8125610016,93.5908786323,89.6789925248,0.901679,93.8397536728,0.103552678206,95.6175501914,6.82955,3175,0.00958098,109.034,3175,46.4450729506,93.9976031198
3.94391363651,6.83177,222.235,-6.85329,0.02896225397,6.8317806166,6.8317806166,92.9741807312,93.6845040837,82.6969383459,0.881954,93.9973111755,0.165943885167,97.3295243742,6.83177,3176,0.011804,109.016,3176,46.6924456898,94.1980363801
1.55210368732,6.83498,222.25,-6.85723,0.0293146073704,6.83509548237,6.83509548237,90.7631224352,93.6986256328,87.6871176303,0.881456,94.0611182782,0.156458958812,93.2128222018,6.83498,3177,0.0152578,108.999,3177,47.0656995298,94.25536795
2.0547255832,6.8262,222.268,-6.84682,0.0307761076326,6.82637172063,6.82637172063,93.8584478243,93.486379457,89.7032179419,0.903416,93.8879014674,0.197630414608,97.7707024718,6.8262,3178,0.0146485,109.012,3178,46.7984915707,94.1097223873
1.9974001666,6.81087,222.297,-6.83247,0.0276976377698,6.81072613506,6.81072613506,92.6259700479,93.6414780264,89.620133019,0.814353,94.0912181489,0.186554843039,94.7420712225,6.81087,3179,0.012418,108.987,3179,44.6639351504,94.4411661452
3.38153485154,6.84251,222.312,-6.86417,0.031616247385,6.84275996801,6.84275996801,92.8139010704,92.1746900238,85.097307988,0.884787,93.491612704,0.608152963868,98.4396407293,6.84251,3180,0.0173458,108.983,3180,43.7078738641,94.15206432
2.22841867833,6.83885,222.342,-6.86112,0.027833410614,6.83867870413,6.83867870413,93.5612797749,93.5053655486,90.2336265637,0.817952,94.2703315056,0.253559507491,98.4754021741,6.83885,3181,0.00947846,108.951,3181,45.9615635211,94.5874719621
1.72050018628,6.84187,222.344,-6.86371,0.0287932597821,6.84189215917,6.84189215917,94.1256273505,92.1404714214,90.4740611077,0.936725,93.2053479398,0.536771065134,97.748459832,6.84187,3182,0.0137238,108.957,3182,43.9349571447,93.9421888308
1.63740601546,6.83828,222.349,-6.85958,0.0305802414106,6.838265953,6.838265953,92.8928945619,93.8314021551,89.9312651169,0.860205,94.094636539,0.164421552921,95.099814927,6.83828,3183,0.0162279,108.938,3183,46.4558081933,94.3822268714
1.90516000063,6.84328,222.393,-6.86575,0.0277743174176,6.84336443706,6.84336443706,93.1155602577,93.786843727,89.6483871018,0.85154,94.1956246923,0.216627847992,95.1164268972,6.84328,3184,0.0116086,108.933,3184,46.7883838512,94.515731035
1.17630163426,6.82922,222.417,-6.8497,0.0276957371854,6.82923104083,6.82923104083,94.6150830816,93.1369785553,93.6419821197,0.839408,93.8229487157,0.391368137464,97.8241207451,6.82922,3185,0.0120709,108.959,3185,43.9959357938,94.2788018611
2.29209701861,6.82812,222.48,-6.84927,0.0271703815803,6.82820303407,6.82820303407,93.0383822015,93.5152989705,89.0572981298,0.872522,93.9501154464,0.226037537162,95.7346597446,6.82812,3186,0.0116029,108.955,3186,46.0629721717,94.3100781551
0.799584299554,6.83057,222.518,-6.85245,0.0293824662281,6.8305512099,6.8305512099,94.2047730832,93.6085823435,92.7649063621,0.826442,93.9645627842,0.201165216998,96.0816935867,6.83057,3187,0.0121346,108.968,3187,44.3361537642,94.3359503666
1.94602713357,6.83328,222.529,-6.85394,0.0272896347643,6.83327466589,6.83327466589,93.5405142708,93.6206928421,88.4687706951,0.887748,93.9747076033,0.178006583931,95.2014407364,6.83328,3188,0.0102418,108.993,3188,46.7593297609,94.2035591604
1.90094337477,6.83247,222.562,-6.85267,0.0318331848479,6.83250165308,6.83250165308,93.2356439679,92.6017499138,90.6183399056,0.8977,93.1665973582,0.381705565697,97.5869551332,6.83247,3189,0.0163226,108.991,3189,42.347930961,94.1572693895
2.46870317631,6.83435,222.566,-6.85365,0.0244502424862,6.83442532096,6.83442532096,93.3395518021,92.2490880394,90.0165950412,0.979911,92.54525052,0.205773592757,99.4,6.83435,3190,0.00834613,108.985,3190,41.7936119483,92.8911478387
1.40944403439,6.84032,222.585,-6.86076,0.0298915609891,6.84040088425,6.84040088425,93.2182018199,93.3454285055,90.1124423093,0.883292,93.8194280778,0.243446210389,94.6322826041,6.84032,3191,0.0149747,108.969,3191,45.601308866,94.1313897186
1.47290261305,6.83023,222.591,-6.85132,0.0301009267356,6.83024894771,6.83024894771,93.560443297,93.4898033219,89.9740092984,0.890754,93.7975093296,0.145747250486,95.4308218556,6.83023,3192,0.0131682,108.965,3192,45.7333943505,94.0111595185
1.69913285809,6.83497,222.641,-6.85587,0.026598619822,6.83500559426,6.83500559426,93.531642312,93.5815797351,89.3895190902,0.891309,93.9415078261,0.174714575194,96.4687441277,6.83497,3193,0.00973648,108.945,3193,46.6397177002,94.1882685966
2.25167545155,6.84575,222.659,-6.86697,0.0295092120733,6.84579079728,6.84579079728,93.3107827176,93.3933337096,88.1609064071,0.915771,93.8545633694,0.254791872012,97.6902751967,6.84575,3194,0.0127671,108.96,3194,47.0054067675,94.2456950967
0.951150552231,6.8477,222.729,-6.8697,0.0276288174629,6.84765838851,6.84765838851,93.8825903935,93.5079702894,91.7843169748,0.927701,93.7470497915,0.113548964553,95.0397555849,6.8477,3195,0.011381,108.964,3195,46.797536702,93.9004707323
1.80888687963,6.82274,222.746,-6.84497,0.0328754709951,6.82270346861,6.82270346861,92.3991172883,93.5548058215,89.159871912,0.943683,93.7518245399,0.101677571066,94.4383962917,6.82274,3196,0.0175871,108.991,3196,47.3752220282,93.886690336
2.09690013859,6.83998,222.761,-6.86188,0.0272103682408,6.83995338621,6.83995338621,92.4613461094,93.4575577757,88.8059179673,0.96201,93.633643688,0.0798405251062,94.4258928821,6.83998,3197,0.0123388,109.017,3197,47.294041716,93.7625677238
1.78524984495,6.82698,222.77,-6.84854,0.0291236128545,6.82702015571,6.82702015571,92.5502255576,93.4564993732,89.0232075584,0.958842,93.6271959699,0.0837646342121,94.9655343923,6.82698,3198,0.0166448,109.058,3198,47.1489960747,93.7859351737
1.36233598104,6.82862,222.775,-6.84948,0.0285733860196,6.82856320527,6.82856320527,93.8705957567,93.4781037901,90.5164082083,0.958762,93.6480412171,0.095385027318,96.2084149209,6.82862,3199,0.0144163,109.062,3199,47.2712736106,93.7706167257
2.3064485053,6.83341,222.79,-6.85372,0.0278067677202,6.83341909451,6.83341909451,92.649939613,93.6504041744,90.5289638101,0.876406,93.9672027065,0.164723230386,97.0324693714,6.83341,3200,0.0113863,109.066,3200,46.2446357069,94.238317335
1.72114923903,6.83034,222.816,-6.85158,0.0283000246769,6.83028467486,6.83028467486,93.2410025422,93.5602161931,89.3844733282,0.894499,93.9816425893,0.235280733153,94.851798327,6.83034,3201,0.0147622,109.068,3201,47.0157119366,94.2782453535
2.1170819723,6.82918,222.821,-6.84915,0.0273993229343,6.82922706042,6.82922706042,93.1212242493,93.4312114534,90.9131143401,0.904257,93.8779363243,0.224299217578,97.9392054519,6.82918,3202,0.0124805,109.098,3202,46.7410547529,94.2331660409
2.12919932431,6.83692,222.86,-6.85723,0.0294302105998,6.83688342362,6.83688342362,92.7711423442,93.4085623114,88.0851107959,0.951734,93.6933434106,0.141039082193,94.8623359332,6.83692,3203,0.0138776,109.107,3203,47.300065013,93.9055678731
2.71386662902,6.84252,222.856,-6.86226,0.028493765339,6.84237874277,6.84237874277,92.3040817558,93.4980314682,87.0095559473,0.910514,93.8806112899,0.267972886097,95.8559489245,6.84252,3204,0.013665,109.107,3204,46.9837987746,94.3431429027
2.02945802151,6.83296,222.871,-6.85467,0.0273459208749,6.83299759701,6.83299759701,93.1330622987,93.434176581,89.7008384248,0.944107,93.7251310744,0.145474277333,97.2878505568,6.83296,3205,0.0100944,109.126,3205,47.2273676706,94.0052181397
2.67800205601,6.83225,222.87,-6.85338,0.029153780954,6.83223904857,6.83223904857,93.0322327676,93.4883449875,89.5494714428,0.940381,93.7355650681,0.151899829936,98.3181144054,6.83225,3206,0.0133384,109.144,3206,47.1608689083,94.0344900199
1.38443968708,6.83181,222.872,-6.85362,0.0316808518342,6.83175816292,6.83175816292,93.5637104539,93.630448063,90.9943000767,0.879473,94.0609005259,0.205686581481,95.4788830466,6.83181,3207,0.0177378,109.102,3207,46.9563553737,94.3697244152
1.81841190882,6.83503,222.893,-6.85675,0.0275711246284,6.83502750801,6.83502750801,93.6802931024,93.5661862348,90.4615731546,0.899692,93.9322095971,0.210578622342,96.987210454,6.83503,3208,0.0133072,109.128,3208,46.9080342753,94.31109
1.38863500135,6.83283,222.912,-6.85394,0.0272625215009,6.83285305879,6.83285305879,93.6120282884,93.4690698159,91.1217556281,0.951515,93.6935337178,0.111757189314,94.9939272668,6.83283,3209,0.0108527,109.129,3209,47.2912643238,93.8890639051
1.93370221541,6.82674,222.904,-6.84817,0.0276194763963,6.82666901744,6.82666901744,93.181876576,93.5619411465,90.4701778755,0.940803,93.759551072,0.146705901789,96.3129247036,6.82674,3210,0.0114083,109.188,3210,47.3140481397,94.1221210676
2.31656570376,6.83237,222.92,-6.85425,0.0283161515472,6.83238089416,6.83238089416,92.9942657713,93.4972372832,89.6249533071,0.936668,93.7430585899,0.160404488101,97.0101690992,6.83237,3211,0.0107422,109.185,3211,47.0792436805,94.058062804
1.41681609385,6.83795,222.957,-6.85923,0.0262203862387,6.83794903762,6.83794903762,93.3981341148,93.3765582476,90.9572327796,0.873225,93.8136286975,0.302654035946,94.790030374,6.83795,3212,0.0118058,109.211,3212,45.2142131826,94.2919345322
2.12714781891,6.84258,222.98,-6.86433,0.0309849775275,6.84268950471,6.84268950471,92.9603747415,93.5030615073,89.5897448735,0.903639,93.8282087883,0.194118417367,96.8877311652,6.84258,3213,0.0151524,109.212,3213,46.4193415987,94.2011805645
2.05401574371,6.83422,223.012,-6.85578,0.0298337298841,6.83421433159,6.83421433159,93.1594099263,93.5702590424,89.0217715282,0.894991,93.9104356864,0.186141699404,94.8470235601,6.83422,3214,0.0135299,109.21,3214,46.6012058675,94.2674706627
1.4173432993,6.83645,223.051,-6.85797,0.0322159948587,6.8366289281,6.8366289281,93.7878977441,93.50154185,91.683972473,0.891583,93.9014515921,0.195224376796,97.5351956512,6.83645,3215,0.0171664,109.221,3215,46.4347741613,94.238022663
2.29212621933,6.84071,223.07,-6.86279,0.0291609420647,6.84064160898,6.84064160898,93.9264644882,93.4191227215,90.7037628727,0.908521,93.7666717859,0.181771571743,99.6618090431,6.84071,3216,0.0119123,109.243,3216,46.2282219347,94.1029886293
1.16517873627,6.8315,223.109,-6.85409,0.0278906966332,6.8315107115,6.8315107115,93.8488326464,93.1980228625,91.9154010932,0.900454,93.683601944,0.239868871052,96.7270991195,6.8315,3217,0.0116311,109.239,3217,45.442107002,94.0440094008
1.64028446203,6.83958,223.144,-6.86143,0.0296587892927,6.83957969417,6.83957969417,94.5635690882,93.3170032798,93.2255525128,0.900959,93.7728217492,0.184784751401,99.6865957386,6.83958,3218,0.0130823,109.259,3218,45.9936709454,94.0565596745
1.56911106832,6.83473,223.154,-6.85696,0.0309443773471,6.83472959847,6.83472959847,92.7080777466,93.0447550055,90.4612684804,0.920026,93.4119583079,0.264249212523,94.5612132615,6.83473,3219,0.0149015,109.265,3219,44.5295814027,93.8205322273
2.01036704039,6.84155,223.17,-6.86417,0.0281856826903,6.84160730243,6.84160730243,92.9842417451,92.3460571861,90.0285021489,0.923042,92.7225059985,0.259804859973,95.9864552223,6.84155,3220,0.0132252,109.264,3220,40.752983358,93.0572837208
1.09157605038,6.85234,223.198,-6.87433,0.029441062202,6.8522920072,6.8522920072,92.8971481666,93.4386693711,91.2857307451,0.928808,93.7470674536,0.211566761303,94.1851073399,6.85234,3221,0.0122031,109.264,3221,46.8145269605,94.1224335294
1.74295187552,6.84476,223.205,-6.86749,0.032008703626,6.84485574828,6.84485574828,94.4305613938,93.4568959503,91.8033741023,0.891294,93.801796824,0.257290779016,98.5737198396,6.84476,3222,0.016725,109.294,3222,45.787300363,94.2770044543
2.13203757044,6.8466,223.234,-6.86871,0.0254840141577,6.84667799219,6.84667799219,92.7953082093,93.4045295908,89.1692304902,0.904958,93.6323845186,0.160417787963,95.891485727,6.8466,3223,0.00751787,109.3,3223,45.2791379955,94.0135931423
1.86813342511,6.82929,223.252,-6.85132,0.0283667243584,6.82926238011,6.82926238011,93.1726259097,93.4198576555,90.1154005321,0.95721,93.6160490256,0.116948144728,95.2891311288,6.82929,3224,0.00962353,109.328,3224,47.0276986325,93.7681698445
