AverageReturn,MinEsReturn,MaxReturn,AverageQLoss,QFunRegParamNorm,StdEsReturn,AverageDiscountedReturn,AverageQ,AverageY,AverageAction,AverageAbsQYDiff,Iteration,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,AverageAbsQ,AveragePolicySurr,Epoch,StdReturn,MinReturn,MaxEsReturn
977.504199126,3.41013762018,978.487000868,1929.56,281.651,11.4851486452,81.5430884833,584.588,584.621882832,0.0759177,15.5096604929,742,100.227,584.755458365,13.4053679938,585.524,-604.382,742,0.72264425976,976.410016542,50.0845015344
982.377917824,3.65156375943,983.424397561,1932.34,281.901,22.2582341204,83.6112203882,586.665,586.666986547,0.128564,15.1898431658,743,100.305,586.766904862,15.4384220024,587.623,-606.521,743,0.636890015779,981.39276976,146.79660765
975.503841756,3.18022080133,976.125165229,1992.23,282.287,10.2726253611,81.9327973695,587.366,587.3763528,0.0901688,15.4190771212,744,100.415,587.459400719,12.4180184121,588.223,-606.939,744,0.522253752472,974.503737007,54.472198622
983.911137083,3.67075737572,984.356392727,1924.59,282.554,18.8788874504,86.3510877902,588.197,588.238254296,0.0999177,15.1387704284,745,100.445,588.370685614,17.6004540268,589.123,-607.579,745,0.346100499122,983.172624787,92.5592777947
978.962866374,3.79667541368,979.53589651,2042.82,282.901,10.7229148576,84.24391101,589.559,589.615725788,0.092942,15.6583914708,746,100.498,589.727021381,12.132981453,590.56,-609.73,746,0.423055642695,978.198270833,64.0897166105
978.202768786,3.64911667385,979.076329134,1959.05,283.227,27.8137250437,83.7076127812,592.242,592.243925436,0.120638,15.3877796584,747,100.513,592.362556742,18.7554865071,593.226,-611.422,747,0.66186557967,977.308812999,166.489710224
986.029034636,3.97841459147,987.036012365,2112.74,283.583,16.0485250652,84.9878443856,593.674,593.696832227,0.0758894,16.0180927239,748,100.509,593.786713965,15.8117620387,594.503,-613.522,748,0.749844753629,984.882121647,85.5196787089
993.583594731,3.52634762934,994.462134011,2063.18,283.863,18.3139596254,85.69264225,594.629,594.621085302,0.113699,15.6611643648,749,100.608,594.709828369,16.5859162244,595.538,-614.643,749,0.544721431962,992.677636459,98.9274001091
995.573750465,3.4002844831,996.426706058,1990.19,284.212,17.4793861544,89.9426724821,595.935,596.005389588,0.0833321,15.615667859,750,100.685,596.082218535,16.8288591289,596.872,-615.989,750,0.578372291121,994.70386809,84.7488907281
977.976138557,3.25416015855,979.096558589,1962.51,284.515,13.0923210915,81.9133672923,598.575,598.589984882,0.0730646,15.357722279,751,100.775,598.67947697,16.4108177122,599.467,-618.383,751,0.586501192004,977.207369429,68.653786005
976.081659828,3.48916395427,976.99518991,2026.94,284.827,24.762013007,78.1878533091,599.656,599.716104835,0.0813604,15.813139597,752,100.874,599.83530025,17.7477853566,600.667,-620.498,752,0.562154778177,975.468015574,147.076766969
982.05776863,3.14421487239,983.201660301,1939.6,285.19,13.9673896806,84.2226132445,601.056,601.084225211,0.0704211,15.3500448346,753,100.967,601.17202024,18.4691295321,602.03,-621.613,753,0.571154691174,981.284866013,55.4930120228
976.603114583,3.58674248399,977.495584865,2078.82,285.43,12.2424637426,81.8385411455,603.285,603.277460067,0.074407,15.6880375483,754,101.022,603.356606211,12.2441243415,604.279,-623.31,754,0.515698125739,975.662719573,74.2463837018
986.027331743,3.77113648066,986.958159406,2023.81,285.741,14.6201972119,88.481501049,604.441,604.488970097,0.0853186,15.4196706622,755,101.019,604.568560455,13.6386633946,605.346,-624.306,755,0.648347134575,985.147378808,88.3002045084
981.681848901,3.68926543952,982.402655776,2098.66,286.027,8.36571179263,84.8818278397,606.702,606.738304772,0.0653785,15.7944851304,756,101.114,606.799181452,11.7480326271,607.584,-627.156,756,0.468415278602,980.941468788,38.3376195161
979.374682187,3.15509390419,980.213914662,2178.78,286.345,10.5482901787,83.7338506661,608.244,608.301929871,0.0686114,15.989487836,757,101.195,608.39402987,13.0050273031,609.175,-628.819,757,0.517469174797,978.588376377,50.6823948014
978.331382735,3.96302385067,979.30544653,2000.27,286.654,33.9280193153,86.1507449856,609.883,609.862502409,0.0604497,15.5637309995,758,101.279,609.946262126,19.5722427619,610.677,-630.266,758,0.613742770646,977.547959156,214.873236299
981.397569233,3.44822936818,982.1271621,2076.52,287.015,17.5821910856,86.8043922201,611.121,611.168076825,0.181598,15.8521288979,759,101.339,611.245286378,17.6572302333,612.04,-632.201,759,0.388512108445,980.80023882,72.9344033346
970.997019357,3.28496854895,971.74806732,2125.68,287.381,13.9477022713,78.2271269164,612.794,612.793379928,0.066671,15.8892374967,760,101.41,612.916228609,15.0908936748,613.754,-633.09,760,0.545655810337,969.726530625,74.4019610849
639.983977366,4.28423431411,971.527535439,2105.5,287.654,11.2831950415,66.7125986858,613.836,613.847879235,0.138633,15.7962943731,761,101.452,613.968457475,12.9523674653,614.86,-634.36,761,405.307784512,106.039414792,66.6955193454
980.53959135,3.613835594,981.707122434,2139.96,287.962,10.9019599,80.9802207936,614.556,614.615517961,0.0827451,16.0947457413,762,101.481,614.778377492,12.7801566811,615.659,-635.342,762,0.581493538269,979.607474654,44.0649482204
975.444694874,3.96885670464,975.908129498,2276.2,288.321,42.2251528968,76.8140835448,615.812,615.81612503,0.095558,16.5656449021,763,101.535,615.985867024,19.7370849448,616.887,-637.207,763,0.458324777362,974.379003226,224.894129083
979.112217896,3.54040739879,979.919279493,2148.8,288.617,22.0978317636,84.3617602019,616.838,616.851668668,0.158611,16.2800722959,764,101.67,617.075103722,21.2232196712,617.993,-638.183,764,0.422119982146,978.545438171,91.0955733729
974.860999224,3.33547263686,975.637482206,2239.83,288.943,16.0778383302,81.5472911978,619.4,619.452512002,0.151098,16.3666462752,765,101.667,619.603308979,13.636470491,620.514,-640.225,765,0.542645124937,973.84727138,83.2093403736
985.876613004,3.39755009887,986.644773289,2143.76,289.23,103.737013583,91.2118521496,618.631,618.663647924,0.148488,16.3411414681,766,101.749,618.863796908,44.6797530386,619.698,-639.574,766,0.795094053119,984.506732053,534.700111882
985.221486088,4.1376364314,986.174409328,2147.08,289.559,41.3534458856,88.0777627633,622.16,622.1696107,0.15018,16.2399507012,767,101.799,622.35740886,22.8450436967,623.2,-642.75,767,0.607301747959,984.403786188,234.604261394
971.405977354,3.56006218824,972.402563118,2210.25,289.869,52.0746350961,80.9167158385,623.064,623.107494572,0.169301,16.2742327006,768,101.828,623.253387576,24.8599315792,624.128,-644.134,768,0.55469393369,970.329030243,337.468682678
973.055553477,3.95205601215,973.628293446,2282.78,290.16,67.3197210534,78.9991057963,624.151,624.134223843,0.0526336,16.5166754049,769,101.887,624.270457499,32.2434100507,625.257,-645.959,769,0.644437664382,971.821504381,390.751290244
51.4982221585,3.24336146409,55.2201899702,2200.61,290.504,16.1797036025,31.0658758362,626.202,626.197640766,0.373284,16.3319380892,770,101.942,626.384419209,15.4762281231,627.376,-647.405,770,1.46679361534,48.0245059179,60.3585514471
970.952291655,3.3745739054,971.545524863,2279.74,290.818,8.80549711601,76.5491542782,627.82,627.887936941,0.0689575,16.5569910614,771,102.039,628.041348073,11.7193961255,628.946,-648.647,771,0.633473159066,969.702222997,49.6270705166
981.465906371,3.32003344805,982.726565286,2206.98,291.104,13.1204999461,85.6579099526,627.252,627.272686595,0.0451976,16.5423914509,772,102.053,627.461617722,14.9613708478,628.433,-648.716,772,0.637291346553,980.338015274,46.743134196
977.432647899,3.75153672107,978.260738985,2368.83,291.422,12.8494288959,87.2098123832,628.807,628.811270824,0.0248498,17.1530409647,773,102.135,629.053890953,13.8273219506,630.026,-650.56,773,0.6246648553,976.393761229,60.3471583392
978.650366106,3.46579969805,980.001247132,2386.22,291.749,14.2400586069,83.6385399925,630.566,630.590326362,0.123875,16.6201821969,774,102.193,630.710954349,10.563618396,631.64,-651.961,774,0.800511787708,977.290824625,103.382267563
981.819009805,3.25210880651,982.666679922,2311.1,292.068,13.6724889615,83.0835150191,631.776,631.819986313,0.0803731,17.1374379554,775,102.269,631.990088867,14.5682921412,632.956,-653.317,775,0.524095448742,980.926549057,71.7339026339
970.022829431,3.38659996617,970.995742734,2245.34,292.377,15.9231847373,74.4407309505,633.498,633.506335221,0.0753601,16.4759994422,776,102.375,633.674112213,15.3021558724,634.543,-655.011,776,0.522405510833,969.29615748,91.917221096
982.817726406,4.10179021022,983.548456506,2493.74,292.718,21.8690496565,84.8423030019,633.837,633.846394521,0.0815632,17.4322663596,777,102.444,633.979038306,16.1068006372,634.931,-656.237,777,0.451582356578,981.96710299,131.065860522
992.738527833,4.4432417704,993.676805202,2274.5,292.997,18.062842255,88.3025829822,637.207,637.235610023,0.177834,16.7370666841,778,102.545,637.405369455,16.4931965661,638.287,-659.157,778,0.49447559894,992.208868922,84.8121255497
828.20798366,2.86578793409,971.330569995,2369.92,293.317,18.1756225162,69.6006917063,638.851,638.864876914,0.116521,16.8514985992,779,102.626,638.986747181,13.7784951184,639.912,-660.878,779,318.796786483,111.129756239,119.087253936
71.9394621323,3.4778841088,86.8801479938,2418.03,293.614,13.4379722106,39.1154035816,639.646,639.703348981,0.310545,17.3603041874,780,102.674,639.857625975,15.2265497524,640.818,-662.326,780,4.9848714193,62.4815991635,55.5507164136
975.689940678,3.45327992321,976.396433108,2232.25,293.927,17.8217873259,83.2221846721,642.932,642.999179409,0.184492,16.4663879957,781,102.748,643.14150134,17.8072177899,644.023,-664.765,781,0.661031858001,974.593852626,74.7802711192
970.593949606,3.98733370599,971.368225382,2531.62,294.265,15.9411541774,79.1221368955,644.333,644.273354629,0.0823167,17.3310070476,782,102.756,644.395534678,17.6846101027,645.342,-666.533,782,0.379484926581,970.016989873,60.3786871967
972.116940136,4.00355564444,973.052004307,2436.48,294.564,15.0013634541,78.1516192336,645.338,645.392264897,0.0648308,16.912848181,783,102.792,645.526081876,15.5351575285,646.492,-667.485,783,0.554028476001,971.085618826,78.6133958181
970.500006842,5.30089432406,971.530944036,2403.59,294.892,23.9961365339,77.8898484496,646.536,646.586141033,0.0703817,17.3063697158,784,102.858,646.765691713,26.3909233629,647.796,-669.458,784,0.43432016612,969.840954927,105.001001105
995.55430397,3.55977979015,996.902960369,2437.17,295.21,11.6062343965,93.2572015017,649.717,649.760602139,0.146886,17.0562767887,785,102.975,649.90222253,14.3549985892,650.814,-672.052,785,0.623471318333,994.596894488,56.6918619019
991.019515607,3.64016302446,992.110143136,2378.49,295.541,33.3063495772,91.8518454077,649.293,649.295430796,0.0923452,17.0381492014,786,103.063,649.442616282,17.0153079059,650.403,-671.933,786,0.654922197951,989.946090326,247.188391538
990.440649501,3.66945656375,990.900284666,2385.17,295.866,38.7133709028,91.4157779869,650.682,650.669095932,0.102673,17.0472358696,787,103.085,650.834195634,22.5039176597,651.827,-673.268,787,0.439221854663,989.528138468,245.818424711
974.541004569,3.40078816679,975.737283839,2480.21,296.183,35.4173435674,81.2980784875,651.226,651.240557959,0.0688494,17.3710669391,788,103.118,651.405534238,25.6216892592,652.311,-673.419,788,0.569024232608,973.750994269,199.896373983
1007.70325355,3.48739107574,1008.32658779,2458.34,296.55,28.4061520961,97.7570277562,651.83,651.883155658,0.145862,17.3395572804,789,103.17,652.02465539,19.5601800192,652.997,-674.281,789,0.410485923923,1007.19896836,174.622050373
1012.11071294,3.44648102861,1013.22059061,2423.39,296.844,17.8071601921,94.7896911218,653.271,653.279421629,0.202855,17.1255372716,790,103.261,653.433551941,17.5463694741,654.353,-675.447,790,0.599972446416,1011.22231305,87.854561554
1002.95546567,3.61641899032,1004.05676149,2473.37,297.154,22.7889303646,99.1464609643,654.512,654.559352397,0.200052,17.396281707,791,103.298,654.682634179,17.618810208,655.613,-676.581,791,0.647346528403,1002.00536739,131.96081068
972.904826979,3.36516530293,973.533389423,2478.01,297.5,19.019061876,80.1874999014,654.266,654.261193365,0.0668706,17.560995765,792,103.362,654.362666561,19.3713720057,655.443,-677.063,792,0.458005816975,972.010143357,93.2526071339
992.193893622,4.20995438011,993.742399512,2490.95,297.795,46.5204700241,90.8069071754,656.259,656.294798951,0.146199,17.3084832584,793,103.386,656.390094814,24.6572517126,657.334,-678.429,793,1.16202574475,989.972328566,270.921390099
978.646850345,3.20361902311,979.399220542,2414.14,298.139,26.165144581,83.1331671537,656.56,656.549019819,0.0789243,17.3354044963,794,103.47,656.657615144,20.7124343063,657.678,-679.267,794,0.573583640937,977.588272757,107.59544545
970.405917707,3.56758164305,971.204689378,2532.21,298.447,24.4616822717,79.1258448402,657.692,657.732153075,0.0925097,17.5810205172,795,103.503,657.918763568,17.8396309845,658.803,-679.96,795,0.670447610446,969.069581936,123.839406153
970.916981191,3.40753984287,971.726506841,2329.08,298.783,36.029883592,80.5127747371,658.229,658.214817966,0.0422865,17.2035269542,796,103.574,658.363206531,16.4241360398,659.358,-680.649,796,0.605377797668,969.592299256,254.540952732
973.79448435,3.5159892471,975.019065076,2547.29,299.114,18.648395897,80.918296161,658.72,658.74302693,0.0765252,17.7127927606,797,103.626,658.899191427,18.4676156741,659.918,-681.688,797,0.804841339502,972.552523633,88.2796309531
973.884601745,3.38053581432,975.09387689,2380.62,299.481,11.3795366967,81.5363204502,660.232,660.248591345,0.0453427,17.278915458,798,103.657,660.404486118,13.2789153283,661.387,-682.353,798,0.799471103208,972.659511819,52.6677898601
1008.18034453,4.10797681899,1008.70553433,2472.36,299.814,14.484230423,96.6411231058,660.639,660.677825168,0.121885,17.6268331516,799,103.713,660.849168162,14.1030816881,661.796,-683.029,799,0.441078155236,1007.19898734,88.7085900393
974.347698855,2.60131149859,975.128344715,2582.61,300.138,17.0496222142,81.8863365016,662.562,662.568860652,0.0250536,17.9148329881,800,103.787,662.790557069,15.3635992252,663.824,-684.792,800,0.572222487306,973.475140971,84.2343795698
970.092812735,3.22283865102,971.183707306,2621.43,300.449,58.7560182781,78.0511795807,663.196,663.246528722,0.0408764,17.7177829496,801,103.838,663.455321703,21.5230336759,664.494,-685.784,801,0.505706953261,969.274438374,374.895364593
1003.53001105,3.34828086196,1004.27676087,2508.28,300.724,11.38481616,92.8054334733,663.861,663.917655741,0.0715979,17.4985506296,802,103.888,664.113415583,14.3020767631,665.067,-686.386,802,0.531406886683,1002.54811156,45.3188461831
972.407782634,4.01062504894,972.81561865,2453.72,301.114,30.100945766,81.4386225746,663.593,663.591854877,0.0365729,17.6057003792,803,103.964,663.80098237,25.1369216735,664.686,-687.315,803,0.426334102946,971.288300993,130.439537947
973.724802916,3.42508689164,975.032066724,2655.54,301.389,51.8661351542,82.815205513,664.382,664.414844039,0.0279422,18.0865230562,804,103.98,664.636865126,21.7940884746,665.614,-687.486,804,0.740414263652,972.347285384,328.607611999
977.229078499,3.67341208826,978.434626831,2512.82,301.727,43.1575120027,86.0410064168,666.279,666.304914329,0.0325477,17.7156164891,805,104.089,666.545641305,20.4204053918,667.543,-689.036,805,0.524012452329,976.513172492,282.738311297
981.802072222,3.22063226354,983.103379437,2588.32,302.033,19.9943245328,92.175471496,666.991,667.002231934,0.181992,17.5726890985,806,104.13,667.254703135,16.1541887954,668.264,-689.589,806,0.83489407186,980.228396519,128.383223119
1001.67180316,3.83244290907,1002.88784301,2580.31,302.282,14.7212051259,98.4508497685,667.824,667.898548559,0.0973085,17.9266412444,807,104.251,668.12527281,14.5596002637,669.188,-690.725,807,0.5863239956,1000.86747178,70.7824261749
1003.02571716,3.18201949843,1004.01733616,2517.62,302.644,68.3208801092,94.9161885707,668.625,668.646213717,0.114035,17.7123075369,808,104.327,668.899360524,28.4213564955,669.953,-691.922,808,0.535343301633,1001.87394213,412.741859565
996.389784118,3.56035986523,997.312066414,2546.47,302.947,16.9136286029,93.5171275694,667.356,667.348824253,0.0751922,17.901782104,809,104.324,667.581970761,16.8591991677,668.652,-690.571,809,0.38601222879,995.837640317,67.6487400397
1001.68613358,3.48868886409,1002.21303036,2452.55,303.218,12.1922881354,99.3544110803,670.864,670.943396717,0.145037,17.2855875581,810,104.421,671.191006628,12.3858060595,672.166,-693.749,810,0.405554063579,1001.00961708,67.9524641754
995.277750712,3.74252714986,996.351733582,2656.65,303.512,36.6738883347,92.5280275929,670.069,670.081666799,0.0972566,18.0059075304,811,104.517,670.387887948,26.4216514449,671.421,-693.106,811,0.555330872107,994.374330647,220.157968954
996.380538585,3.41682895077,997.140526709,2515.59,303.838,26.4091648984,89.9711971654,672.224,672.251817717,0.0884582,17.7103133422,812,104.574,672.51061288,21.986023996,673.518,-695.671,812,0.536253949642,995.594047617,151.77720979
1002.09574479,3.50325950773,1003.00237044,2739.93,304.157,40.0999449489,96.7972099192,671.924,672.013430059,0.125411,18.2630465875,813,104.647,672.229187536,24.6603026845,673.344,-695.578,813,0.585029400368,1001.2576626,231.020068822
1005.09046428,3.54624857359,1005.67773988,2805.71,304.489,16.5549512669,99.2417347497,673.106,673.053648687,0.132427,18.4679765962,814,104.706,673.308702562,17.2737253787,674.398,-697.108,814,0.471769675805,1004.19649921,68.2348474384
999.627230791,3.35834847842,1000.72349956,2557.76,304.846,20.0644007903,96.9651337154,674.225,674.255937332,0.103793,18.00107441,815,104.772,674.515737971,18.5265799252,675.591,-698.206,815,0.62245368449,998.471657397,95.4188192825
