Iteration,AverageQLoss,AveragePolicySurr,QFunRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageAction,StdEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,MinReturn,AverageAbsY,MinEsReturn,MaxEsReturn,StdReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageEsReturn
3162,560.848,-398.092,256.716,394.968,394.971567459,164.168530084,0.999826,425.562167055,10.9667378598,3162,4376.82181905,131.328386813,395.352514119,55.7901855467,1239.20650568,1344.93041727,395.425,1047.634103,176.349,535.287463077
3163,554.969,-397.57,256.755,394.604,394.60673331,287.947013522,0.999841,516.094706016,10.9171677617,3163,4173.29567914,565.549452575,395.036008294,-3.12763586412,1639.8921084,972.642033486,395.137,3351.18004996,176.333,449.219481545
3164,555.183,-398.326,256.773,395.113,395.127584616,159.386621879,0.999836,314.175232928,10.8950233474,3164,4479.01217369,1035.55850089,395.553405851,55.2425755887,978.075794141,1576.91347423,395.604,2778.33935458,176.321,353.136547748
3165,536.391,-397.888,256.821,394.609,394.619854818,242.661589193,0.999896,387.071070355,10.7997888047,3165,4613.93511965,180.956544861,395.014228146,24.3989207182,1165.60756453,1297.63772851,395.094,1968.21983827,176.38,387.271644833
3166,525.074,-398.231,256.868,394.952,394.974967237,152.642122363,0.999844,434.520168007,10.8471509568,3166,4535.69743653,84.5627626728,395.342494165,24.0506289955,1360.2481734,1536.56017484,395.41,1481.76401565,176.39,382.159438961
3167,527.638,-398.146,256.934,394.911,394.901061515,185.74514765,0.999854,236.155920683,10.8544847993,3167,4764.3053682,87.6209640132,395.302866107,18.549823984,693.384256766,1550.54414953,395.405,1819.19054157,176.399,172.428797786
3168,539.744,-398.52,256.957,395.24,395.256229522,218.154311663,0.999856,937.643291601,10.9456184639,3168,4690.58661268,135.068661465,395.625061816,31.8807583643,2356.30168974,1616.67489447,395.704,2276.4021027,176.468,1095.65047075
3169,529.631,-398.646,256.997,395.205,395.208526469,243.157233306,0.999801,575.761127658,10.9178919439,3169,4036.81390811,155.907387087,395.614406223,19.5420221577,1719.33517756,946.596371026,395.723,1940.14550306,176.443,646.15506933
3170,571.751,-398.31,257.032,394.934,394.938627991,244.833684768,0.999877,920.055722279,11.0791234856,3170,5115.9887182,203.899042347,395.343634606,10.6894386308,2348.34790308,1492.13690475,395.476,1940.80821528,176.46,801.603810483
3171,504.814,-398.823,257.071,395.611,395.630523853,231.959009839,0.99987,139.489505891,10.7040442653,3171,5014.38354732,171.466833402,396.058935183,241.523911141,580.304966552,1235.63275102,396.151,1781.25548716,176.484,413.078877843
3172,559.708,-398.599,257.098,395.34,395.333455674,222.327243751,0.999842,295.888799896,10.9798589351,3172,4521.14066485,130.403663577,395.720400196,238.308481284,961.223793401,1256.95013857,395.814,2775.2210924,176.521,503.54257707
3173,524.179,-399.384,257.162,396.114,396.139136154,231.451625194,0.999923,453.35632658,10.9358096646,3173,4927.50722781,154.674658988,396.554343438,-2.10183559832,1307.19625776,1660.54324055,396.67,2530.07469923,176.528,560.385032468
3174,550.781,-399.224,257.218,396.162,396.169196188,208.670486505,0.999841,738.685500496,10.9494540475,3174,4745.40653897,124.999533309,396.582578192,-6.84170556329,2324.60101847,1481.11023116,396.657,1760.7648052,176.571,391.730721333
3175,556.24,-399.466,257.26,396.263,396.274559576,195.402356144,0.999821,266.743282962,11.1435725235,3175,4805.90703958,139.332974524,396.663732043,-0.662445090641,842.984694107,1358.01440656,396.747,1389.7668784,176.623,271.622828291
3176,533.864,-400.258,257.293,397.033,397.034083865,182.022483855,0.999907,462.919517231,10.9295429063,3176,4901.09444118,42.3649039625,397.463784329,16.6583275575,1330.94260293,1453.869341,397.543,1321.68800438,176.602,407.835075112
3177,582.801,-399.765,257.344,396.528,396.525970649,200.428215213,0.999835,824.448590782,11.038790168,3177,4640.83793979,20.9241835356,396.967589532,-0.946729664069,2008.47475116,1294.78966387,397.082,1912.22708253,176.613,875.323197315
3178,508.185,-400.067,257.371,396.976,396.979802788,207.869128982,0.99987,378.414515058,10.8801469746,3178,4068.96969242,176.123956995,397.362483995,170.016573402,1192.79774059,1404.47309054,397.419,2254.87372506,176.607,518.370628146
3179,561.482,-399.815,257.403,396.711,396.719678867,250.805387004,0.999891,478.68007006,11.1057226858,3179,4548.43675099,562.516730823,397.116785425,131.618995118,1364.82190831,1410.42214315,397.209,2727.17039754,176.593,636.917508199
3180,528.744,-399.531,257.418,396.537,396.544285047,235.223638288,0.999863,464.282890352,10.9197937092,3180,4577.60300162,324.436725579,396.961531473,126.500460462,1302.92636514,1430.21301813,397.056,2387.2443969,176.615,656.571668128
3181,552.166,-399.482,257.47,396.348,396.340745709,288.400454999,0.999887,689.309322473,11.0296366394,3181,5007.00642171,605.652924553,396.786932494,-0.819498671296,1774.44090739,1613.0848081,396.901,3189.91215215,176.657,687.896766083
3182,532.498,-399.489,257.494,396.373,396.375579592,250.925458888,0.99983,351.30571072,10.9256781629,3182,4949.23599541,144.206341652,396.771464021,6.55276744402,1009.05359611,1666.819986,396.871,3432.12168995,176.668,420.801004076
3183,533.427,-399.336,257.541,396.293,396.295197887,252.257590423,0.999906,238.843246804,10.9325108659,3183,4923.85482881,255.455279485,396.687339284,-2.3318711684,731.286699802,1767.03100323,396.797,2479.48346049,176.68,242.114904107
3184,529.215,-399.677,257.555,396.841,396.82960019,201.228653175,0.999909,304.196264923,10.9351615392,3184,4857.76389325,131.771985869,397.220911169,-6.96021403724,1016.79160505,1410.61071798,397.317,1299.73794533,176.658,182.60769844
3185,555.426,-399.111,257.599,396.232,396.232286141,225.420023555,0.999867,385.796256352,11.1645718414,3185,4041.29281476,138.148703598,396.61588774,219.388358051,1229.31537452,1186.84998411,396.681,1973.7348082,176.668,581.014311681
3186,527.106,-399.284,257.617,396.264,396.271183863,204.408917487,0.999907,653.625065622,10.9475051098,3186,4351.14701023,105.613036483,396.675606988,-10.8190971341,2029.4240764,1499.81887928,396.775,3117.53036821,176.68,901.741100448
3187,552.495,-399.339,257.656,396.338,396.353691593,268.08231592,0.999836,386.058032092,11.1644580777,3187,4392.82383022,648.518580832,396.802265517,-4.82021071703,1310.85636464,1340.75070089,396.899,2582.28569647,176.707,231.443495
3188,534.823,-399.41,257.72,396.352,396.374091999,239.542397261,0.999808,1189.14607729,11.108043509,3188,4533.28975468,183.814677821,396.771464065,318.636739069,2696.92889364,1399.33328414,396.849,1989.95343071,176.743,1507.78281635
3189,546.459,-398.468,257.776,395.681,395.676314467,220.498083645,0.999863,914.381853271,11.1102577942,3189,4542.78526973,153.845728988,396.140527006,-5.73018058881,2521.74290685,1293.47799859,396.277,1518.57577808,176.742,781.766118926
3190,519.872,-398.981,257.788,396.286,396.281215944,215.865347607,0.999882,771.585443647,10.9677529266,3190,4756.42815528,147.97527976,396.778868106,-7.29068912199,2613.69329453,1559.93028766,396.878,1809.27861825,176.766,310.696021348
3191,516.892,-398.789,257.824,395.723,395.725738793,221.472832626,0.999882,409.238971632,10.882674037,3191,4580.28456372,150.161159787,396.264687069,179.823927165,1238.84717118,1465.68048814,396.377,1635.00033352,176.801,554.905565748
3192,546.707,-399.053,257.905,395.968,395.971005157,258.015643211,0.99993,442.462092546,11.0750420359,3192,4588.36153307,216.094966424,396.356620319,166.005497778,1363.2192141,1480.41507347,396.479,3012.5340733,176.779,593.315871718
3193,560.056,-399.23,257.967,396.162,396.181755329,257.462214118,0.999839,881.488125716,11.050763819,3193,4677.64936523,205.127399696,396.552189318,133.426744796,2380.88823356,1253.89051891,396.666,3401.21687232,176.785,917.097328145
3194,551.073,-399.172,258.011,396.161,396.161739871,185.843744164,0.999959,435.520534634,11.0092723763,3194,4426.14797719,147.285618634,396.620165167,-5.83927409588,1173.6803655,1407.37752763,396.694,1283.19877469,176.805,519.050815794
3195,537.959,-399.061,258.067,396.131,396.142083818,245.142362108,0.999833,352.369297552,11.0070154827,3195,4894.25920456,225.909104581,396.49703982,53.3395636138,1104.65702087,1666.98385066,396.62,2961.96136482,176.775,326.784291393
3196,526.43,-398.237,258.101,395.217,395.22123937,191.095787952,0.999831,399.043708879,10.8344114287,3196,4853.96333295,138.4020167,395.602595755,126.398166459,1164.93117883,1944.31798149,395.703,2694.62444676,176.76,647.922143205
3197,485.485,-398.921,258.137,395.899,395.900154564,220.295210655,0.999924,480.401863907,10.6799617576,3197,5277.9634699,134.432308064,396.272620838,-7.23124300585,1434.85514761,1639.81369272,396.33,2347.27690557,176.785,281.353918484
3198,512.299,-397.977,258.177,394.956,394.961093085,215.953496746,0.999865,573.930714737,10.8071530294,3198,4528.9491747,161.964098971,395.400522692,11.1030009495,1537.60678257,1381.4743833,395.524,2287.01293084,176.802,449.288020511
3199,544.968,-398.102,258.196,395.027,395.02547817,222.292193773,0.999795,436.571638547,10.9066737095,3199,4908.46008717,180.907284556,395.451177344,151.975335282,1239.16319839,1366.88081681,395.583,3381.39516432,176.853,481.611874761
3200,530.115,-398.514,258.222,395.436,395.450437322,221.339431563,0.999778,525.950042153,10.9357590904,3200,4809.09293628,41.6768837211,395.840756177,12.1874830448,1387.70755564,1653.15654941,395.945,2643.13438757,176.876,540.236630024
3201,546.417,-398.152,258.249,395.155,395.173038732,251.588536331,0.999869,381.883786513,10.97995991,3201,4759.2853809,42.5599536367,395.556537283,-0.68718341826,1103.27109889,1739.35451558,395.66,2800.31912594,176.892,367.073258686
3202,535.405,-397.649,258.312,394.774,394.770400368,198.265719609,0.999901,233.148900744,10.9438798183,3202,4461.7318076,206.815900203,395.11225919,2.92443132373,660.143496099,1727.77452025,395.258,2065.72192891,176.865,313.751060833
3203,497.418,-397.85,258.358,394.933,394.935297816,234.637939792,0.999882,153.224844331,10.7750817142,3203,4910.18365633,252.373397536,395.304885538,16.8949191312,445.693904705,1185.95217205,395.415,3898.99916396,176.893,154.276245355
3204,530.183,-397.08,258.392,394.08,394.095764543,280.8194253,0.999886,979.42825418,10.8741644832,3204,5261.1387462,2274.01065259,394.468127139,194.571832983,2153.42834134,1094.19030046,394.538,4340.1114932,176.897,1174.00008716
3205,507.598,-398.381,258.422,395.31,395.315877058,259.211382372,0.999864,412.373928318,10.7384507921,3205,4994.14025174,1782.56028261,395.676544012,71.7681773529,1321.64771025,1013.78839946,395.759,3984.02062159,176.931,498.042473195
3206,549.927,-397.658,258.494,394.783,394.807566242,245.910757423,0.999871,309.997439695,10.898253522,3206,5067.66895268,240.505321946,395.151220821,186.419950864,931.147105058,1440.90800073,395.244,3957.07659396,176.975,573.157271886
3207,512.686,-397.724,258.522,394.755,394.745226862,228.081151202,0.999868,571.094776813,10.7522658573,3207,4815.81622424,167.748797702,395.123535888,137.093755246,1518.15468699,1630.29337526,395.25,2506.6373799,176.996,644.503640196
3208,527.516,-397.659,258.557,394.729,394.744697413,229.401281685,0.999833,900.431595234,10.7646345125,3208,4266.1222483,205.483338058,395.130453047,31.2544890951,2460.0478068,1283.2316556,395.23,2467.27598324,176.998,676.811081567
3209,553.209,-397.513,258.575,394.506,394.512203643,211.36521127,0.999885,222.629661676,10.8505100938,3209,4938.79989323,129.417908392,394.868899755,46.871859722,708.600410442,1752.07942159,394.971,2165.76673618,177.026,319.643050559
3210,480.978,-397.983,258.613,394.906,394.92203555,247.734117384,0.999879,624.218383242,10.608520792,3210,4922.30126635,143.862555703,395.27941914,23.3816112723,1577.49916359,1493.72043528,395.376,2498.45289582,177.037,643.473533646
3211,537.08,-397.482,258.672,394.344,394.340640184,219.696985042,0.999894,349.225677011,10.7353988761,3211,5169.35375221,14.1167667837,394.725582093,279.586926983,1227.16930773,1765.73661816,394.818,3091.66493951,177.053,574.714759793
3212,552.313,-397.739,258.714,394.628,394.639808773,233.344544954,0.999878,471.182083831,10.8388411957,3212,4396.94057957,176.412089195,395.025963079,-0.0912113585557,1461.67003702,819.433575064,395.131,1992.63031353,177.071,339.938931078
3213,553.602,-397.192,258.757,394.125,394.125279398,234.941193234,0.999857,495.45470756,10.8692276711,3213,5164.7048529,174.191014871,394.563679935,107.465286645,1305.58417737,1177.21748501,394.663,1970.71934985,177.122,715.782881871
3214,498.534,-397.745,258.822,394.656,394.657502604,245.54365097,0.999916,468.057863685,10.6919587005,3214,5244.24096339,161.64043564,395.065975637,86.2159808154,1330.31568794,1269.89571609,395.176,1829.09244778,177.134,657.882729214
3215,516.077,-398.676,258.859,395.547,395.540578794,240.141887704,0.999896,300.219854803,10.6679421021,3215,3868.90244583,134.925972575,395.925385747,116.252205494,933.303277028,1038.14828485,396.047,1970.51761656,177.185,437.94671132
3216,533.973,-398.099,258.904,394.899,394.907295567,189.289236964,0.999906,345.718723572,10.788231652,3216,3873.33544221,133.698827864,395.31181678,-5.63267965788,1068.00434888,1062.00601677,395.431,966.147934394,177.174,584.980490976
3217,507.654,-398.303,258.909,395.228,395.234956469,254.879409872,0.999878,374.562809547,10.7613328149,3217,2966.20318699,157.35505703,395.615837078,-4.14998014097,1024.51747813,705.349032932,395.69,1212.39347522,177.197,442.333529195
3218,467.371,-398.613,258.949,395.632,395.644470869,271.368300636,0.999836,283.692484414,10.3687331471,3218,3119.98453271,607.112181981,396.040432172,-7.23062780697,957.216029808,511.528584053,396.119,1223.10481021,177.198,418.572457864
3219,489.83,-397.966,258.98,394.919,394.912502871,281.664181088,0.999876,198.891653895,10.5291951775,3219,3022.29408221,405.941749482,395.288026443,5.44764892232,549.277161974,600.788001722,395.407,1459.82575157,177.242,290.049078793
3220,500.983,-397.926,259.019,394.893,394.899912199,271.607446756,0.999889,274.823329453,10.6941277761,3220,2276.23790254,573.409778981,395.322695685,-8.95453595473,799.676155772,381.523159319,395.443,1308.69089163,177.245,373.485856397
3221,482.73,-398.855,259.069,395.735,395.757378519,258.033416233,0.999875,128.770929195,10.6137267317,3221,4633.43401914,123.140808749,396.256959697,-8.4317550466,476.309388636,922.37427487,396.349,1524.1480006,177.268,151.464112489
3222,535.53,-398.183,259.109,395.093,395.115790383,269.85215858,0.999859,214.008257579,10.840664634,3222,5411.91574907,182.51592339,395.51119456,15.7050717513,707.110832457,1260.52441079,395.591,1944.99873974,177.334,247.736736739
3223,520.606,-397.89,259.171,394.864,394.852111578,238.799683998,0.999936,485.025684352,10.8337748072,3223,3627.8114012,129.984899481,395.320776603,-8.24476761557,1503.38952447,740.860186377,395.4,1006.96112555,177.37,315.651018191
3224,516.997,-397.937,259.182,394.911,394.910773018,280.753681858,0.999916,399.749132642,10.7876814351,3224,3808.22192733,156.307543721,395.353876638,-5.96920388317,1040.38282986,842.619749271,395.463,1567.0281208,177.383,441.758811084
3225,513.47,-397.77,259.226,394.764,394.791428348,236.946599618,0.999895,414.392307323,10.940734286,3225,3904.63073947,135.412753562,395.26016078,90.025996709,1214.05877577,726.524173592,395.316,1165.54239581,177.388,505.11569541
3226,491.931,-398.877,259.302,395.944,395.931049666,131.206458316,0.999934,285.965501944,10.5756869309,3226,4577.2333542,109.518275774,396.39148126,-5.50182015931,961.819938609,1144.32072108,396.509,744.490705607,177.432,348.847016451
3227,546.838,-398.219,259.319,395.049,395.073198278,198.743730459,0.999889,309.294949434,10.8770649037,3227,3992.26953721,130.385543112,395.518805452,55.2759977249,1001.52633647,1253.5381984,395.613,1726.88059971,177.441,360.372995584
3228,574.899,-397.983,259.366,394.904,394.903540924,201.371376466,0.999911,544.583743087,11.0223639495,3228,4482.10437458,146.590318625,395.365361013,-7.91409493352,1415.58837687,1540.69913344,395.455,2395.36173717,177.41,430.01947589
3229,518.946,-397.27,259.397,394.185,394.188423005,241.299609098,0.999874,548.690602548,10.7879253296,3229,3832.38884585,1161.18434035,394.678998383,117.960921807,1635.83172486,898.396706454,394.784,2802.86223119,177.452,414.120099259
3230,544.247,-397.789,259.445,394.889,394.889601303,218.022325982,0.999888,252.938336546,10.9709824454,3230,4052.28959708,124.991562575,395.390543642,104.649354113,847.514200267,1419.80262874,395.513,2379.55169998,177.464,502.44319666
3231,535.896,-397.572,259.498,394.602,394.633467689,245.804216805,0.999922,288.441474178,10.8224459102,3231,4609.78025225,1078.74992305,395.063729098,-8.65391160006,929.830852396,1196.21696191,395.161,3189.33674938,177.506,292.373392481
