AverageAbsQ,AverageAbsQYDiff,StdReturn,MinReturn,MinEsReturn,Iteration,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,AverageAction,AverageQLoss,MaxReturn,AverageReturn,Epoch,AverageQ,AverageEsReturn,AverageDiscountedReturn
8.73583,0.16435147513,70.0615773568,2923.09483007,1937.48015478,118,40.8524,-8.86004,1937.48015478,0.0,44.3578,8.73736439887,8.73730283982,0.924574,0.133816,3166.26268263,3036.36907308,118,8.73583,1937.48015478,256.53165851
8.81791,0.159839983752,475.468183031,1016.92823224,666.808872534,119,41.0613,-8.94402,666.808872534,0.0,44.5237,8.81894891018,8.8189138187,0.916837,0.108928,2694.93979849,2416.26411337,119,8.81791,666.808872534,219.553817157
8.88888,0.161212649711,359.2126194,819.204502499,1139.60546597,120,41.2185,-9.01061,1139.60546597,0.0,44.717,8.88963470386,8.88959755906,0.917918,0.127377,1840.37796017,1188.43960018,120,8.88888,1139.60546597,194.995338645
9.01161,0.15964901333,76.537757333,2530.48125343,1477.39293574,121,41.3982,-9.13686,1477.39293574,0.0,44.9046,9.01328610297,9.01323472193,0.945046,0.096341,2809.05333419,2686.8143877,121,9.01161,1477.39293574,229.736149369
9.10194,0.172387929961,42.4952911425,2777.09353724,592.266976985,122,41.6657,-9.22681,592.266976985,0.0,45.0411,9.10335809436,9.10330044622,0.910603,0.138581,2921.25209751,2858.97373048,122,9.10194,592.266976985,242.131354499
9.24719,0.160923216151,674.770729675,1112.59385647,1730.85189434,123,41.8151,-9.36617,1730.85189434,0.0,45.1905,9.24813707982,9.24810337921,0.932024,0.124608,2930.94581786,2361.60906044,123,9.24719,1730.85189434,225.152399781
9.40764,0.160613868774,616.712608006,-169.37533367,1946.67756064,124,41.9925,-9.5217,1946.67756064,0.0,45.3823,9.40893090461,9.40887988034,0.950682,0.104029,1717.16872741,784.094970308,124,9.40764,1946.67756064,122.957740939
9.47384,0.163081181587,33.1569802158,2643.22369778,2017.4039912,125,42.1728,-9.59226,2017.4039912,0.0,45.5433,9.47487899249,9.47484062248,0.945145,0.126377,2742.10432154,2699.25403389,125,9.47384,2017.4039912,230.977134547
9.61311,0.169661334968,464.190136331,123.068450615,1736.21626705,126,42.3559,-9.73561,1736.21626705,0.0,45.655,9.61506902337,9.61503632317,0.938825,0.149921,1947.01424784,1074.63800411,126,9.61311,1736.21626705,190.806168056
9.73173,0.171462099854,517.289672273,1038.88101832,1602.95393262,127,42.5061,-9.84531,1602.95393262,0.0,45.8851,9.73270782003,9.73268682976,0.922641,0.152808,2560.72900952,1681.43234626,127,9.73173,1602.95393262,243.257557782
9.86407,0.176386678308,311.837504201,1431.32962808,2054.15133397,128,42.7225,-9.98384,2054.15133397,0.0,46.0116,9.86540719391,9.86533730667,0.923737,0.155951,2556.79831527,2305.43748906,128,9.86407,2054.15133397,205.82478793
9.91038,0.169903724871,661.768872142,1083.70504025,717.371979251,129,42.8859,-10.0232,717.371979251,0.0,46.1336,9.91185381803,9.91181856804,0.926897,0.131638,2987.89590462,2561.70140644,129,9.91038,717.371979251,243.981514114
9.97696,0.165138435639,60.6665746418,2626.31290427,464.34510942,130,43.1079,-10.0899,464.34510942,0.0,46.3489,9.97764348655,9.97761313195,0.933618,0.11411,2828.11898651,2765.2018035,130,9.97696,464.34510942,238.035628491
10.1127,0.173724936352,43.9850709995,2671.83090207,1987.86926614,131,43.3108,-10.2322,1987.86926614,0.0,46.5306,10.1142798139,10.1142190845,0.951143,0.141006,2807.47036108,2754.34289286,131,10.1127,1987.86926614,236.374675256
10.1685,0.180450454767,485.348993493,932.963989037,1367.86078764,132,43.5693,-10.2836,1367.86078764,0.0,46.7044,10.1697087592,10.1696235383,0.946822,0.179491,2619.15345276,2345.16174874,132,10.1685,1367.86078764,207.221276704
10.3201,0.17309039668,45.1436502122,2882.50284502,1654.71752757,133,43.7412,-10.4369,1654.71752757,0.0,46.7985,10.3215990961,10.3215316369,0.925776,0.157746,3015.3753486,2939.27532641,133,10.3201,1654.71752757,249.046198927
10.4709,0.177713504679,258.661319331,722.115351645,1743.02131867,134,43.9443,-10.5905,1743.02131867,0.0,47.0358,10.4722074801,10.4721593692,0.915356,0.161634,1495.08029375,1082.10064787,134,10.4709,1743.02131867,182.158692237
10.5491,0.17737017832,51.3461933674,2805.87592069,1679.33570547,135,44.1106,-10.6657,1679.33570547,0.0,47.1363,10.550364737,10.5503468319,0.929798,0.156889,2951.83391096,2885.01139793,135,10.5491,1679.33570547,234.434460506
10.6214,0.181248665838,596.817959432,1204.12422458,569.306458691,136,44.3004,-10.7393,569.306458691,0.0,47.2899,10.6228465788,10.6228051711,0.937271,0.186695,3000.98557281,2262.38130075,136,10.6214,569.306458691,237.935487639
10.6772,0.175345760697,44.1976354655,2992.4535047,1312.06370062,137,44.5238,-10.7936,1312.06370062,0.0,47.4455,10.6782688227,10.6782371048,0.93182,0.149106,3130.40324568,3061.4755781,137,10.6772,1312.06370062,258.813727478
10.7816,0.170604043014,591.148604918,-34.6377290971,2009.89573641,138,44.641,-10.8941,2009.89573641,0.0,47.7078,10.7828327912,10.7827830747,0.938123,0.146621,2100.77900588,1159.51144667,138,10.7816,2009.89573641,190.793267443
10.9459,0.185145618472,48.8276814873,2508.28069836,1994.23027057,139,44.7931,-11.0592,1994.23027057,0.0,47.8367,10.9473194053,10.947262021,0.932777,0.18272,2670.89852455,2610.75688705,139,10.9459,1994.23027057,223.876468354
11.0543,0.185053458839,50.6721461717,2674.50974124,1622.66666206,140,44.9654,-11.1671,1622.66666206,0.0,47.9779,11.0552931965,11.0552334188,0.904462,0.207257,2890.01578912,2786.27760316,140,11.0543,1622.66666206,232.398830475
11.0808,0.18512051095,42.4627439831,2074.68372999,1838.79609747,141,45.1399,-11.2017,1838.79609747,0.0,48.0618,11.0827772127,11.082740832,0.933324,0.214954,2210.61451431,2154.09345231,141,11.0808,1838.79609747,177.235273558
11.2165,0.174429640079,661.089084937,959.687151101,1636.03363353,142,45.2818,-11.3375,1636.03363353,0.0,48.2279,11.217564164,11.2175127129,0.939882,0.157353,3284.21644594,2931.12609371,142,11.2165,1636.03363353,252.422473509
11.3707,0.179072491495,62.8532240023,2536.40744704,1850.32986531,143,45.4448,-11.4935,1850.32986531,0.0,48.3134,11.3719396142,11.3718813548,0.933776,0.171534,2727.72628941,2657.20719277,143,11.3707,1850.32986531,226.23572894
11.517,0.181374807491,909.278829011,482.999846761,1836.59328632,144,45.6221,-11.6341,1836.59328632,0.0,48.5574,11.5182217696,11.5181867478,0.927616,0.178043,2941.38489613,2333.26610936,144,11.517,1836.59328632,209.670428703
11.5536,0.183677672667,617.832275116,1328.49747381,1747.48512857,145,45.7697,-11.6741,1747.48512857,0.0,48.6911,11.554718451,11.5546663192,0.949587,0.199572,3433.98275093,3175.87177996,145,11.5536,1747.48512857,277.89783043
11.7131,0.185618618548,690.471927065,640.44014413,1913.58034627,146,45.9795,-11.831,1913.58034627,0.0,48.8885,11.7145601889,11.7145348392,0.939036,0.183303,2839.14242309,1644.84218032,146,11.7131,1913.58034627,200.26164852
11.8538,0.189174381574,50.7072771018,2537.57449633,1609.59103255,147,46.2168,-11.9705,1609.59103255,0.0,48.9756,11.8554388027,11.8554281582,0.963097,0.1994,2734.9709403,2664.9312191,147,11.8538,1609.59103255,232.591631312
11.9088,0.188794897882,46.0897391896,3215.70996926,1779.76060749,148,46.3655,-12.0251,1779.76060749,0.0,49.2027,11.909626033,11.9095740605,0.941859,0.19302,3391.27951887,3327.54798505,148,11.9088,1779.76060749,284.436776838
11.9882,0.197978497218,350.327403625,1705.44719839,1884.18227346,149,46.5758,-12.1118,1884.18227346,0.0,49.3256,11.9898799695,11.9898343579,0.947228,0.240712,2927.92541445,2751.71715454,149,11.9882,1884.18227346,237.150078886
12.1073,0.192782786252,912.378592104,326.551057314,948.234042812,150,46.6801,-12.2231,948.234042812,0.0,49.5333,12.1084404357,12.1084079589,0.951079,0.229009,2991.43421268,2138.00960048,150,12.1073,948.234042812,225.945388883
12.1465,0.187280603466,32.8571319384,2437.26753689,945.446674436,151,46.8088,-12.2639,945.446674436,0.0,49.6375,12.147922293,12.147869335,0.957739,0.203008,2548.64862784,2483.99091726,151,12.1465,945.446674436,213.281798174
12.3187,0.195675340569,821.290959837,978.806623797,1841.06037422,152,47.0228,-12.4395,1841.06037422,0.0,49.8364,12.3206563351,12.3206099864,0.962636,0.250273,2983.17823606,1930.41769596,152,12.3187,1841.06037422,229.892078031
12.3411,0.191605664978,421.698208193,729.72678295,1927.37440859,153,47.2149,-12.4598,1927.37440859,0.0,50.087,12.3422193168,12.3421616477,0.954145,0.241744,2229.89032499,1090.15495867,153,12.3411,1927.37440859,152.542391166
12.458,0.183904222751,200.523640722,2221.58083016,1906.12557868,154,47.3438,-12.5777,1906.12557868,0.0,50.2347,12.4596245576,12.4595988532,0.954717,0.170164,2930.89551519,2786.23663942,154,12.458,1906.12557868,242.845995292
12.5619,0.195628909184,60.650193732,2676.65650215,1935.61144866,155,47.5176,-12.6742,1935.61144866,0.0,50.3462,12.5640126644,12.56397046,0.948789,0.235483,2874.00565417,2780.96781265,155,12.5619,1935.61144866,231.757031947
12.7202,0.203139097328,483.227628739,1585.23471355,2138.16322273,156,47.6782,-12.8333,2138.16322273,0.0,50.5016,12.7216231885,12.7215782439,0.954568,0.275537,3021.7919022,2723.27209734,156,12.7202,2138.16322273,246.748267317
12.8073,0.201578871192,763.43281566,753.227894931,1274.83091561,157,47.86,-12.9289,1274.83091561,0.0,50.6202,12.8091195057,12.8090729997,0.955632,0.272628,2640.31743888,1872.65049239,157,12.8073,1274.83091561,178.633969821
12.8507,0.191238247846,68.0484655592,2513.70359571,1890.50437873,158,48.0221,-12.9713,1890.50437873,0.0,50.7075,12.8522132342,12.8521949976,0.964682,0.205457,2739.37294383,2614.87507159,158,12.8507,1890.50437873,218.491314295
12.905,0.195541598114,37.8117901424,3272.39061236,505.860541639,159,48.1898,-13.0294,505.860541639,0.0,50.9149,12.9063076722,12.906260131,0.952764,0.275597,3407.5696273,3337.63258795,159,12.905,505.860541639,274.743584026
13.0315,0.195258312913,54.527550133,2755.93178177,2026.6820509,160,48.392,-13.1543,2026.6820509,0.0,50.9777,13.0326123841,13.0325553233,0.958132,0.206986,2911.17579896,2823.27768756,160,13.0315,2026.6820509,240.86602607
13.1346,0.198324903643,59.4855055876,2991.25934577,2093.85663801,161,48.533,-13.2559,2093.85663801,0.0,51.1578,13.1363739362,13.1363410886,0.945557,0.231584,3190.54255528,3077.08742674,161,13.1346,2093.85663801,258.159471493
13.2644,0.18925349609,371.420765578,561.245560378,1857.58480195,162,48.7457,-13.387,1857.58480195,0.0,51.3234,13.265755904,13.265718232,0.980087,0.226941,1977.67196187,981.530346313,162,13.2644,1857.58480195,188.890957851
13.3101,0.211570536576,42.4391879972,3182.66217563,1845.91887087,163,48.8161,-13.434,1845.91887087,0.0,51.4043,13.311687706,13.3116247708,0.955311,0.311733,3342.78837735,3270.39755884,163,13.3101,1845.91887087,272.210656114
13.3814,0.18932388983,75.9394844565,2899.95513796,810.317951646,164,48.959,-13.5015,810.317951646,0.0,51.6306,13.3826188349,13.3825779466,0.941564,0.194522,3145.85011374,3017.3590187,164,13.3814,810.317951646,250.90343097
13.5035,0.20284177595,164.266853633,2862.03214808,1181.89776713,165,49.1105,-13.6306,1181.89776713,0.0,51.7835,13.5044097975,13.5043699317,0.961513,0.290473,3476.62774996,3286.68437661,165,13.5035,1181.89776713,271.577841783
13.6414,0.196540458743,721.776933278,790.25693771,1956.11741925,166,49.2591,-13.7627,1956.11741925,0.0,52.0198,13.6427278967,13.6426884225,0.968858,0.238616,3091.28757485,1702.16586005,166,13.6414,1956.11741925,225.510277061
13.6907,0.207069541086,64.6271185666,3306.20120916,2262.04137374,167,49.4792,-13.8098,2262.04137374,0.0,52.1764,13.6925463563,13.6925093399,0.963452,0.293444,3526.89636728,3431.20814071,167,13.6907,2262.04137374,284.335647375
13.7996,0.207876417909,155.032888351,2414.43182759,1120.28072603,168,49.6757,-13.9236,1120.28072603,0.0,52.2995,13.8012428356,13.8012095451,0.969254,0.300021,2977.47967526,2835.27974364,168,13.7996,1120.28072603,237.571666323
13.8541,0.194594691743,30.8492490815,3129.23493957,2097.24013988,169,49.8058,-13.9684,2097.24013988,0.0,52.4262,13.8550284604,13.8549883774,0.930392,0.213555,3213.97320079,3166.44868611,169,13.8541,2097.24013988,263.353819383
13.9207,0.205747140726,636.793974014,646.384018731,2099.54181301,170,49.9503,-14.0438,2099.54181301,0.0,52.53,13.9226786876,13.9226284144,0.966394,0.306108,2937.24594691,1647.9080182,170,13.9207,2099.54181301,241.906484178
14.0642,0.203809426883,713.243853025,924.626260611,1753.24500667,171,50.0914,-14.1804,1753.24500667,0.0,52.6544,14.0654155899,14.0653689992,0.964618,0.314028,3034.83180263,1711.48093835,171,14.0642,1753.24500667,202.438346949
14.1517,0.20337687211,94.941567918,3144.35503247,2222.25414445,172,50.2685,-14.2628,2222.25414445,0.0,52.8091,14.1527797571,14.1527382528,0.957818,0.246378,3421.54885823,3290.82148855,172,14.1517,2222.25414445,270.377439176
14.2697,0.204968277381,286.640482252,690.372333431,2003.97537601,173,50.4076,-14.3879,2003.97537601,0.0,53.0354,14.2709161645,14.270880059,0.978481,0.309733,1747.96419561,1107.9624864,173,14.2697,2003.97537601,184.552544327
14.3413,0.199194499042,461.848325451,508.883273494,1942.91882705,174,50.5423,-14.4623,1942.91882705,0.0,53.1241,14.3430822037,14.3430418819,0.962909,0.238147,1939.23063618,1053.20498429,174,14.3413,1942.91882705,112.977650152
14.4002,0.208355821298,85.821118373,2824.52300555,2101.65197443,175,50.6885,-14.5229,2101.65197443,0.0,53.2774,14.4016235113,14.4015976833,0.980123,0.316004,3114.2861913,3012.7017073,175,14.4002,2101.65197443,257.236886803
14.5625,0.209097787761,497.819305588,751.439131698,1750.46450513,176,50.8472,-14.6944,1750.46450513,0.0,53.4179,14.5638851679,14.5638487644,0.972268,0.31237,2331.37509067,1526.36037948,176,14.5625,1750.46450513,187.961829677
14.6346,0.210306945803,544.466183794,1055.55794548,1990.0120029,177,50.9903,-14.7558,1990.0120029,0.0,53.6035,14.6363419047,14.636292909,0.981288,0.329931,2952.35067763,2640.86676116,177,14.6346,1990.0120029,236.869495247
14.7007,0.210602290074,840.230968503,637.97042491,1779.8469198,178,51.1663,-14.818,1779.8469198,0.0,53.7481,14.7018373012,14.7017910013,0.96905,0.302117,3125.90766557,1831.24791471,178,14.7007,1779.8469198,234.538193077
14.7626,0.214832190988,878.037160449,731.161264668,832.685379912,179,51.3111,-14.8796,832.685379912,0.0,53.8459,14.7638964727,14.7638706449,0.981146,0.314225,2907.59788613,2152.14884985,179,14.7626,832.685379912,225.26712636
14.8037,0.207352753054,356.96379995,-111.557208424,1879.93116969,180,51.4556,-14.9136,1879.93116969,0.0,54.0457,14.8045457661,14.8044826696,0.970244,0.277715,1173.45527424,717.736775397,180,14.8037,1879.93116969,193.082710599
14.8816,0.209089808379,789.490842805,966.109483841,368.31962866,181,51.6758,-15.0065,368.31962866,0.0,54.2186,14.8826026403,14.8825567966,0.969537,0.285762,2991.32741997,2319.37734872,181,14.8816,368.31962866,234.735527359
15.0216,0.210564519704,724.218039274,987.347874772,2055.24046691,182,51.7383,-15.1348,2055.24046691,0.0,54.3455,15.0229640602,15.0229465084,0.960779,0.307742,3004.03504486,2254.78149135,182,15.0216,2055.24046691,243.193923655
15.0259,0.220563055419,623.03801573,1445.37038856,1623.88849203,183,51.9249,-15.1381,1623.88849203,0.0,54.4446,15.0275750921,15.0275495087,0.964588,0.362687,3331.78543925,2404.94997762,183,15.0259,1623.88849203,274.412775566
15.0769,0.211651001893,838.972563423,752.950001705,507.508450083,184,52.0541,-15.2042,507.508450083,0.0,54.581,15.0778098389,15.0777590894,0.978324,0.376547,3255.47117514,2178.18594435,184,15.0767,507.508450083,238.622395391
15.1369,0.216449267071,363.941845932,2084.4457956,2166.93866485,185,52.2037,-15.267,2166.93866485,0.0,54.6837,15.1390335475,15.139005215,0.967026,0.36759,3372.8864635,3129.31550099,185,15.1369,2166.93866485,266.41620725
15.2901,0.217457096092,862.73129584,1023.29397365,1894.57694242,186,52.3718,-15.4188,1894.57694242,0.0,54.8398,15.2917300247,15.2916718283,0.979463,0.318819,3366.32991274,2420.95569532,186,15.2901,1894.57694242,237.109026691
15.4154,0.209606248145,663.050324382,766.906155465,2129.35627028,187,52.5339,-15.5446,2129.35627028,0.0,55.0023,15.4157092671,15.4156760737,0.981104,0.36094,2765.54591006,1667.9192238,187,15.4154,2129.35627028,230.51506139
15.4157,0.20885067683,50.5290280364,3078.58180905,1892.90739768,188,52.6377,-15.535,1892.90739768,0.0,55.0623,15.4175454853,15.4174989323,0.972184,0.294808,3250.39792932,3162.01247708,188,15.4157,1892.90739768,260.338838598
15.5394,0.212167969512,154.127000448,2884.45358145,1061.13707425,189,52.812,-15.6606,1061.13707425,0.0,55.1949,15.5410457056,15.5410012081,0.965767,0.30307,3296.21560401,3102.82081759,189,15.5394,1061.13707425,258.731194086
15.6226,0.22842945328,614.652002259,1319.0751041,2043.33996517,190,52.9356,-15.7451,2043.33996517,0.0,55.3764,15.6241117659,15.6240673423,0.977758,0.429863,3267.89615374,2578.88841981,190,15.6226,2043.33996517,243.825757722
15.7537,0.221050955136,304.031629976,856.451411064,1859.68854564,191,53.0675,-15.8848,1859.68854564,0.0,55.5701,15.7555600883,15.7555248257,0.972858,0.375946,1874.16260424,1371.62214762,191,15.7537,1859.68854564,167.470164829
15.8764,0.225364606006,680.947531074,1388.29646013,2026.40680938,192,53.2448,-16.0113,2026.40680938,0.0,55.6618,15.8780496227,15.8779722825,0.970388,0.365944,3358.29930336,2758.782628,192,15.8764,2026.40680938,246.956250357
15.8311,0.204641506916,619.235769856,733.272559217,2077.82282435,193,53.3558,-15.961,2077.82282435,0.0,55.7385,15.8321095664,15.8320792098,0.975747,0.27858,3071.00994575,2302.01238571,193,15.8311,2077.82282435,225.456383464
15.9054,0.225709551592,159.8320694,2702.92356873,605.346487802,194,53.4913,-16.0277,605.346487802,0.0,55.8419,15.9072938107,15.9072511492,0.97632,0.399546,3280.63699848,3068.42046397,194,15.9054,605.346487802,258.235770682
16.0385,0.219992255528,598.104782796,669.98246551,1973.26557256,195,53.6194,-16.1692,1973.26557256,0.0,55.9934,16.0399108947,16.0398708985,0.978163,0.382567,2719.15416085,1649.46276187,195,16.0385,1973.26557256,195.517571701
16.0726,0.215192650324,589.082082025,1365.18645852,1814.43211963,196,53.7699,-16.2003,1814.43211963,0.0,56.1472,16.0739014142,16.0738334083,0.979964,0.331317,3123.71096697,2413.8078449,196,16.0726,1814.43211963,233.523493081
16.1824,0.236509114515,658.377861387,642.397647247,1628.1347437,197,53.8918,-16.3122,1628.1347437,0.0,56.2109,16.1827214566,16.182673084,0.984451,0.472398,2726.57409977,1790.72029724,197,16.1824,1628.1347437,172.106636645
16.2507,0.234109989933,810.424843389,764.356465937,306.417743638,198,54.0215,-16.3754,306.417743638,0.0,56.3311,16.252915584,16.2528915995,0.987642,0.402082,2906.6473081,1713.42063338,198,16.2507,306.417743638,194.482316319
16.329,0.24167002921,719.341412986,776.168411698,2220.03182845,199,54.1589,-16.4493,2220.03182845,0.0,56.429,16.331594374,16.3315517025,0.970461,0.465927,3325.19613681,2869.06897781,199,16.329,2220.03182845,242.007393381
16.3347,0.225251630601,504.347365936,1550.48349929,2171.84708908,200,54.3229,-16.4527,2171.84708908,0.0,56.5378,16.3364904887,16.3364455876,0.969934,0.388115,3269.81552539,2819.18898433,200,16.3347,2171.84708908,233.649013416
16.4934,0.220509365816,1039.70556626,409.032409916,1673.73075902,201,54.4634,-16.6135,1673.73075902,0.0,56.6933,16.4942433921,16.4942118153,0.973059,0.401752,3134.534952,1632.68855205,201,16.4934,1673.73075902,201.0738599
16.5069,0.209706866073,900.563938262,783.367581369,2162.85774622,202,54.6195,-16.6264,2162.85774622,0.0,56.8378,16.5080840814,16.508059352,0.967866,0.268353,3477.41647406,2762.17954349,202,16.5069,2162.85774622,263.581420379
16.686,0.234262946738,877.234332105,595.339336253,2047.88531098,203,54.7671,-16.8192,2047.88531098,0.0,56.9162,16.6874235049,16.6873757004,0.99018,0.390583,3218.85924818,1344.2349965,203,16.686,2047.88531098,193.61723661
16.708,0.221361568132,718.093860202,653.319589225,2333.99006704,204,54.9122,-16.829,2333.99006704,0.0,57.0004,16.7094236677,16.7093812811,0.979615,0.374237,3085.73232763,2503.55644249,204,16.708,2333.99006704,220.03843749
16.8028,0.21997612616,881.92739447,776.848623341,1924.60823665,205,55.0624,-16.9219,1924.60823665,0.0,57.1862,16.8040255928,16.8039944707,0.953579,0.376129,3168.70059499,1897.2389796,205,16.8028,1924.60823665,260.718270468
16.8286,0.230265944659,920.891131389,933.618625035,1869.61063838,206,55.2118,-16.9503,1869.61063838,0.0,57.3225,16.8300354147,16.8299898271,0.979978,0.38864,3163.15399681,1885.12786801,206,16.8286,1869.61063838,233.661338637
