AverageReturn,AveragePolicySurr,StdReturn,MinReturn,AverageDiscountedReturn,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY,AverageAction,MaxReturn,Epoch,AverageAbsY,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,StdEsReturn,AverageEsReturn,MinEsReturn,Iteration,AverageAbsQ
104.174528165,-1.52105,106.434760877,51.4469970514,60.9111353039,1.51093,129.685,0.00796931,1.510943717,0.999987,475.181079695,3899,1.5232958949,0.0405717708377,369.982243809,142.885,110.702696336,146.968698067,11.1163583763,3899,1.52353
128.295860189,-1.52357,132.113933074,52.3290755116,69.5105542162,1.51221,129.685,0.00786814,1.51224884463,0.999982,467.84031465,3900,1.52368226641,0.040741582907,349.489403774,142.894,93.276401439,146.979981292,17.7234361844,3900,1.52423
442.382675086,-1.52763,66.645854981,91.085671842,166.987979278,1.51413,129.741,0.00835508,1.51436493226,0.999959,477.862583932,3901,1.5262463563,0.0408500331344,465.881812285,142.916,143.205196633,242.387221652,29.2984395077,3901,1.5264
314.786460462,-1.52591,126.309150618,70.9574697641,137.681401699,1.51196,129.744,0.00892863,1.5118426145,0.999995,429.020613124,3902,1.52422646973,0.0415337698419,454.797700612,142.956,152.271461376,232.987752558,19.0417425613,3902,1.52471
232.787816227,-1.52286,124.006590162,61.4419656758,112.743006292,1.51124,129.773,0.00844858,1.51120094646,0.999961,359.585252392,3903,1.52301821573,0.0413758293759,383.917414488,142.961,136.559757357,199.648316924,8.07279078783,3903,1.52332
58.8691108548,-1.51382,8.33358712523,44.76117649,42.9862172993,1.50435,129.774,0.00827498,1.5043885414,0.999967,81.323236032,3904,1.51702222793,0.0405543721823,395.07827503,142.957,128.27983319,142.080967248,14.8041599966,3904,1.51752
58.96882615,-1.5108,8.67627211235,43.6461885467,43.0266653421,1.50217,129.8,0.00797646,1.50216480247,0.999984,84.3746777862,3905,1.51474156629,0.0412723293698,371.398685966,142.956,98.0101487702,76.0846690118,3.18733143947,3905,1.51506
63.7874683796,-1.5003,11.2784718281,46.8961296908,45.6671726047,1.49116,129.828,0.00999074,1.4910175918,0.999992,119.639859842,3906,1.50374679102,0.0432394808433,288.629912944,143.002,98.2828390634,119.514254694,14.8313159345,3906,1.50438
333.525897401,-1.50137,4.86418409652,323.01005835,150.580866562,1.4912,129.843,0.00834648,1.49121673408,0.999982,344.338231143,3907,1.50415601542,0.0416934165516,449.828632635,143.048,143.601283934,149.519874788,3.72116073234,3907,1.50472
331.536951939,-1.50524,4.43727865193,321.838225573,149.546956626,1.49412,129.871,0.00798802,1.49401380597,0.999998,340.050318452,3908,1.50622163033,0.0418955157622,321.816016663,143.052,121.488915527,225.084655935,22.0594863822,3908,1.50681
331.915878013,-1.50242,5.4250546457,320.948021133,149.450767325,1.49273,129.881,0.00857605,1.49287369802,0.999968,344.878458766,3909,1.50442489694,0.0420552536539,323.741012671,143.069,94.2849966544,248.970949053,74.7292478417,3909,1.50491
337.859957569,-1.4943,5.12970685459,326.34530222,151.456614456,1.48529,129.892,0.00820525,1.48535499936,0.99999,349.261505166,3910,1.49777266556,0.0424660889285,317.04307569,143.083,86.4594020733,202.707699437,65.1516591288,3910,1.49805
278.618878524,-1.49434,134.558355491,64.7740885805,126.642195577,1.48359,129.907,0.00973641,1.48349773765,0.99997,382.083983939,3911,1.49522524114,0.0428802707681,360.625780497,143.096,122.019182254,143.476974677,5.43510718114,3911,1.49574
343.999394905,-1.49465,11.6981571192,323.968371072,152.788436158,1.48379,129.928,0.00868557,1.48366468914,0.999961,368.328121446,3912,1.4958119313,0.0426100514779,338.523806147,143.121,120.811863061,178.04074164,3.85507166523,3912,1.49642
494.400128611,-1.49397,19.6658273367,436.113119637,176.908034093,1.48135,129.948,0.00734745,1.48139846502,1.0,533.064634863,3913,1.49263086971,0.0418874191729,478.424627516,143.131,137.369029663,174.489815964,10.8031999408,3913,1.49318
464.229802343,-1.49574,9.05680253596,435.330002318,174.275998224,1.4829,129.964,0.00850362,1.48295211199,0.999958,482.325694182,3914,1.49371910249,0.0416342663346,484.496668338,143.132,150.79053988,265.098824398,48.0697877584,3914,1.49424
459.110438921,-1.49034,6.5146923636,443.675182725,174.742827593,1.47758,130.016,0.00772403,1.4775593146,0.999991,476.420469167,3915,1.48771600846,0.0411487146276,573.794562813,143.146,155.055160727,332.197950086,85.3049123488,3915,1.48847
424.079803597,-1.49619,17.7933858513,373.976615264,168.782329871,1.48363,130.046,0.00871069,1.48367316104,0.999981,452.010296778,3916,1.49311257234,0.0421703302488,430.01653194,143.156,121.981665927,278.740930325,74.1121196159,3916,1.49345
449.89071047,-1.48839,8.40337457529,435.963889548,172.289103567,1.47637,130.077,0.00788937,1.47627280777,0.999974,470.990055035,3917,1.48584120248,0.0409368062978,438.050337391,143.152,128.008606974,287.203002031,23.8341845572,3917,1.48647
384.596719992,-1.48696,86.6900308919,79.4913145232,154.997011217,1.47512,130.086,0.00904983,1.47526777448,0.999951,498.841636402,3918,1.4835932601,0.0421273849655,445.062507182,143.148,135.778985954,268.877827358,79.6699225276,3918,1.48411
229.058842588,-1.48828,158.734377597,64.71677346,103.255765714,1.4772,130.118,0.00870473,1.47707360204,0.999954,412.608856696,3919,1.4842982011,0.0419971895656,448.435106542,143.142,144.835040521,248.659467898,95.0758656632,3919,1.48515
303.919314597,-1.4837,158.345410247,77.2135368481,129.343958655,1.47337,130.129,0.00856034,1.47339648965,0.999991,445.835903734,3920,1.48128765891,0.0411502761497,505.570683477,143.175,183.009644191,259.379960599,13.3961477172,3920,1.48178
277.368451232,-1.4831,162.817117898,64.5338780436,118.128435231,1.47312,130.135,0.00844508,1.47308659152,0.999989,432.332742105,3921,1.48027608094,0.0408221814838,468.470440505,143.244,126.729035383,159.529101338,27.0556361358,3921,1.48071
201.359043936,-1.47832,169.029600815,60.6047628408,93.8184591094,1.46786,130.158,0.00861867,1.46790232276,0.999999,529.427264583,3922,1.47528793361,0.0417580015385,465.878015787,143.246,147.111648833,233.682427181,48.5296625054,3922,1.47579
350.702492827,-1.47225,144.843821986,77.062472767,144.569970232,1.4628,130.183,0.00818012,1.46264151267,0.999988,494.179096,3923,1.47050755524,0.0413268963856,409.218223185,143.296,127.698063575,209.51275642,30.4981475641,3923,1.47121
332.788028773,-1.47176,10.0336595192,316.086892922,149.181222108,1.46128,130.185,0.00786631,1.46125279621,0.999986,354.260849009,3924,1.46831447063,0.0406782023718,384.736413394,143.289,95.4499888097,259.073785045,93.9488256106,3924,1.46884
332.689092499,-1.47385,32.5768465433,188.313974206,149.573901425,1.46319,130.195,0.00778321,1.46330796139,0.999972,365.540940208,3925,1.47023984913,0.0406092626322,378.396171675,143.287,108.970818169,255.329458015,71.6160057132,3925,1.47086
326.345955966,-1.47049,6.48780088469,315.213473609,147.404382624,1.45925,130.201,0.00797082,1.4591783137,0.999948,352.356384713,3926,1.46672976088,0.0407584228378,379.256983795,143.322,126.583842814,270.322044877,12.8977491521,3926,1.46734
324.636482872,-1.47349,5.97207276767,311.297795346,146.450866009,1.46331,130.228,0.00865419,1.4631669382,0.999999,341.942873057,3927,1.47026362778,0.0410706365108,361.864541999,143.352,111.004602006,247.569451656,34.7830536696,3927,1.47097
370.875568793,-1.4711,24.2927645293,341.304901639,156.852991572,1.45917,130.235,0.00759703,1.45913510995,0.999965,445.751959462,3928,1.46670982754,0.0408319146517,419.864451682,143.368,111.319987877,283.462942337,48.6381849302,3928,1.46743
346.247471316,-1.47286,14.2725881481,310.409839781,151.574398501,1.46217,130.248,0.0079414,1.46222354666,0.999969,371.393235016,3929,1.46954226797,0.0410401249443,455.608584923,143.371,119.614792352,293.084761598,32.1141321782,3929,1.47002
356.966599742,-1.47305,12.6718690938,326.397802909,155.023642586,1.46182,130.266,0.00674532,1.4618485774,0.999988,385.525000216,3930,1.46908109898,0.0390830780582,387.599617604,143.377,80.9357302462,287.20216191,116.812391084,3930,1.46953
403.847386879,-1.46999,7.87730411128,384.427944982,164.269001515,1.45886,130.289,0.00824385,1.45871120625,0.999993,416.849119798,3931,1.465754412,0.0416425247301,356.100952,143.38,107.694635755,231.069308978,7.03875946561,3931,1.46665
400.30000803,-1.46331,7.71776389004,379.513608262,162.913133985,1.45456,130.298,0.0080918,1.45466127918,0.999991,414.031609056,3932,1.46150642445,0.0408984032731,391.557731815,143.452,90.7499646619,278.57280954,88.2014250898,3932,1.46186
400.744590404,-1.46533,30.1378930572,158.985517087,161.718452767,1.45518,130.314,0.00785416,1.45520269957,0.999979,423.650261928,3933,1.46196570237,0.0403475527107,426.770628114,143.475,162.275312312,219.568871133,2.18426436197,3933,1.46247
391.002666776,-1.46576,11.400921012,365.812029235,162.368898088,1.45578,130.309,0.00807884,1.45572452416,1.0,426.566881732,3934,1.46271120688,0.0407636377506,360.996378261,143.516,81.0203100151,286.877653008,123.626693729,3934,1.46314
396.523506407,-1.45678,14.5245091774,364.78899167,162.929427763,1.4463,130.337,0.00847025,1.44625466715,0.99996,425.249113223,3935,1.45425475091,0.041035987535,405.425743481,143.483,116.120012461,272.15784553,79.6479601845,3935,1.45468
380.566597195,-1.46226,6.03338554062,368.275031202,149.785821551,1.4505,130.34,0.00814421,1.45061572487,0.999983,393.163145672,3936,1.45812164422,0.040657515985,396.730836182,143.548,110.113213956,277.612167852,46.4063192723,3936,1.4586
339.812720109,-1.45934,6.39210527642,327.364255683,141.168334423,1.44725,130.345,0.00830877,1.44737881549,0.999945,354.255590766,3937,1.4558864506,0.0407150148672,480.754414769,143.533,128.044834912,313.248890055,53.0388872505,3937,1.45614
372.376881656,-1.46141,11.7480208565,347.998836457,141.014453839,1.44973,130.329,0.00827542,1.44954340945,0.999982,408.38142092,3938,1.45775145453,0.0410855027188,397.167326936,143.543,134.122190524,247.74143433,20.0879566797,3938,1.45851
417.190316995,-1.46298,28.0129160843,371.464566842,146.217651787,1.45192,130.353,0.00750536,1.45195363066,0.999969,467.838544747,3939,1.46029599704,0.0401466406474,468.122447165,143.583,146.95941738,274.215893808,40.8814342446,3939,1.46081
615.754784161,-1.46162,289.540803803,328.264287445,124.326296199,1.4492,130.39,0.00718065,1.44928674049,0.999963,1023.64832969,3940,1.45841822295,0.0396082958314,444.617077956,143.665,154.483054859,329.302196801,29.8734420732,3940,1.4588
984.545940333,-1.46149,10.3666928146,965.238903134,106.128619866,1.45055,130.378,0.00703115,1.45055944617,0.999955,996.228540759,3941,1.45956488883,0.039674283848,410.576617629,143.726,57.7222288378,351.813757202,257.965914823,3941,1.45996
1024.36000161,-1.45855,12.0240661145,1007.30256387,112.21275696,1.44807,130.387,0.00795257,1.44788824448,0.999961,1044.92719508,3942,1.45732527873,0.0404500960938,519.411055789,143.782,132.191472204,340.342151851,204.303681591,3942,1.45803
1024.03779403,-1.46324,14.4808984785,1005.41203149,112.914465708,1.45236,130.417,0.00762604,1.45245208401,0.999957,1053.69380707,3943,1.46143155555,0.0407086709882,264.513933742,143.779,0.0,264.513933742,264.513933742,3943,1.46189
1025.45362681,-1.46118,12.0091951354,1000.56064461,112.454423996,1.44929,130.407,0.00753301,1.44939011124,0.999954,1045.94975486,3944,1.45838644391,0.0394836594839,950.336066282,143.753,482.750964275,467.585102007,-15.1658622684,3944,1.45855
1013.12454942,-1.46474,55.1398674367,842.579591352,114.175067825,1.45288,130.422,0.00723015,1.45288141566,0.999946,1048.00381273,3945,1.46205133175,0.038794447915,1041.56346332,143.737,366.678219907,547.669230969,163.861817881,3945,1.46236
999.442208613,-1.46509,15.8584935548,971.984184175,112.001485455,1.45358,130.443,0.00716961,1.45363123294,0.999966,1021.67216892,3946,1.4629558009,0.0398075634427,237.794445977,143.746,102.612634054,122.16602399,14.7751352281,3946,1.46333
1048.53498648,-1.46472,20.4803429021,1004.72761973,113.341395312,1.45382,130.453,0.0080786,1.45384531183,0.999917,1079.85579956,3947,1.46359843207,0.0398430130619,763.492505032,143.781,291.475080665,437.358739352,55.9706272748,3947,1.46376
966.808301757,-1.45499,200.080698393,336.357447118,110.18463787,1.44323,130.478,0.00818664,1.44329372116,0.999975,1061.02412295,3948,1.45412365451,0.0403062991996,519.055441829,143.762,204.921239654,314.134202175,109.212962522,3948,1.45451
385.595183131,-1.45771,131.113912852,292.188160563,117.859459991,1.44514,130.478,0.00763522,1.4451323325,0.999964,842.79072948,3949,1.45459470955,0.0392218931399,572.019863589,143.683,164.861470416,352.167824945,175.027465862,3949,1.45495
407.387299199,-1.46827,103.135777178,296.133662825,118.270022607,1.45575,130.515,0.00774376,1.45587592542,0.999992,829.245840472,3950,1.46567199446,0.0395092077884,565.890972455,143.669,96.0123251925,402.228010065,320.782269092,3950,1.46602
441.50851238,-1.45943,160.260340191,307.138828714,117.382322119,1.4482,130.527,0.00741096,1.44815997129,0.999974,1072.69612899,3951,1.45667805297,0.0393570256242,679.971250636,143.669,232.00304908,447.968201556,215.965152476,3951,1.45719
826.606536825,-1.46227,268.857959318,329.45420162,110.815889326,1.45181,130.52,0.00780254,1.45183994412,0.999982,1279.36737691,3952,1.45961231389,0.03969451685,677.977672871,143.683,171.358955183,378.778106205,182.620057125,3952,1.46005
892.264205126,-1.45626,200.735726661,391.947947127,107.677046078,1.44705,130.52,0.00852546,1.44695778457,0.999968,1124.65657681,3953,1.45498167399,0.0401173524121,350.742551924,143.737,117.108338299,190.06920391,66.2942198153,3953,1.45536
492.344871843,-1.45623,168.846734626,294.684979954,116.297155832,1.44636,130.532,0.00695261,1.44650166587,0.999973,912.854032597,3954,1.45446237352,0.0385061248376,374.892358851,143.705,136.254001824,215.305404967,4.67114289635,3954,1.45479
407.786479128,-1.45703,164.953268284,280.073105106,117.995962745,1.44738,130.536,0.00761678,1.44751661398,0.999956,974.236881747,3955,1.45561164987,0.0393114014503,480.572192899,143.701,197.23290456,283.18521043,13.8165530888,3955,1.4562
521.735845927,-1.45419,288.760843342,235.409539912,117.713098059,1.444,130.551,0.00719112,1.44384845586,0.999978,1193.07252727,3956,1.45082253668,0.0380673965692,657.344761057,143.707,179.820055622,414.480170165,180.904441803,3956,1.4513
368.278195328,-1.45232,196.798975449,220.385181377,117.258200772,1.44311,130.566,0.00708055,1.44318659767,0.999981,954.848120792,3957,1.44971611384,0.0383147667803,388.732030145,143.728,138.318434033,216.281427493,7.96042065447,3957,1.45019
630.99191192,-1.45354,253.972136082,226.47771603,113.589767674,1.44341,130.57,0.0070443,1.44332980118,0.999966,905.259361773,3958,1.44983485716,0.0381675507014,335.34514278,143.727,132.287383379,160.288816796,23.8482431156,3958,1.4504
622.783018272,-1.45891,157.800000888,184.434478845,131.341994088,1.44765,130.58,0.00710318,1.44773777292,0.999962,899.945840812,3959,1.45423460453,0.0391464453211,509.116323302,143.719,194.139334564,249.395122058,7.20440499907,3959,1.45458
619.260084055,-1.451,243.241058201,182.094486628,108.970536471,1.44201,130.606,0.00701763,1.44206114645,0.999956,996.722185905,3960,1.44853088009,0.0380420271885,252.613084072,143.733,80.7363634333,143.343952572,9.68916701702,3960,1.4489
319.454960737,-1.45451,279.788155436,87.0620995186,80.1868330687,1.4434,130.631,0.00790623,1.44333445362,0.999988,1076.5842004,3961,1.44954428307,0.0389528957712,420.734496222,143.76,127.119043222,200.149978946,65.1881412198,3961,1.45022
212.465340916,-1.45055,223.908459906,58.9586359654,77.4050723589,1.43959,130.645,0.00760558,1.43975641441,0.999994,744.5594862,3962,1.4466753473,0.0384761937931,202.316489724,143.777,65.620755742,116.40571659,27.2918952688,3962,1.44682
231.79778468,-1.45864,271.34622212,53.6582977599,74.1324531668,1.44614,130.66,0.00715225,1.44617480511,0.999952,1256.60506757,3963,1.45281309647,0.0391754188658,346.941349957,143.774,91.8466031628,256.639243991,130.631249362,3963,1.45313
396.286769926,-1.46027,274.849848344,103.496723797,118.024783424,1.44787,130.685,0.00676466,1.44793240206,0.999968,755.617896156,3964,1.45389821615,0.0378616228033,447.978060777,143.777,156.646755607,287.500179779,69.8414639065,3964,1.45434
169.510940511,-1.46169,177.951662879,76.9494676059,77.5411239234,1.44746,130.696,0.00755167,1.44747345279,1.0,1232.31955011,3965,1.45320539317,0.0392354052542,407.229874514,143.76,136.532761868,139.776851741,12.9684805652,3965,1.45378
51.7678352586,-1.4596,5.62886997803,44.5611893698,37.0371863941,1.44671,130.715,0.00642026,1.44669223761,0.999977,71.7681756672,3966,1.45227161179,0.0379355325777,309.189864905,143.722,93.502305454,127.539923023,31.3255773507,3966,1.45267
50.5618896851,-1.46327,4.29285692446,44.6661964751,36.2890827709,1.45235,130.749,0.00715119,1.4523767551,0.999998,71.9012481562,3967,1.45763843925,0.0381055343338,333.668211311,143.717,109.810181491,141.397856458,7.94854258221,3967,1.45823
50.7009972842,-1.46066,4.49691343611,43.4924787591,36.3850200254,1.44923,130.79,0.00792161,1.44919041586,0.999984,67.2144516994,3968,1.45424297604,0.0393422449709,335.441404387,143.717,100.580123609,131.612438734,7.811843685,3968,1.45503
143.650445269,-1.46051,128.284365688,48.0334141874,72.4938299722,1.44904,130.803,0.00737798,1.44911583792,0.999982,537.131073571,3969,1.45430914704,0.0379174385583,253.160596507,143.699,76.1202730308,86.3040071119,16.5964770041,3969,1.45481
58.3319119003,-1.46521,5.68907923925,47.2508248403,42.0936510449,1.45406,130.818,0.00740385,1.45406501002,0.999992,75.9783874709,3970,1.45876555345,0.0376746673992,568.565312724,143.687,187.656296589,178.64512088,11.0770422314,3970,1.45913
56.7114486389,-1.46226,5.73861246751,47.2312024404,41.1626203974,1.45303,130.842,0.00802482,1.45291466682,0.99999,72.6488309158,3971,1.45807994903,0.0391369729993,274.47479273,143.652,81.9714623059,103.783306733,22.1833364979,3971,1.45868
69.9207301684,-1.46067,7.44437311054,57.1103495683,48.1736755523,1.44851,130.879,0.0074467,1.44863093621,1.0,88.2051987182,3972,1.45320783405,0.0381379243841,736.930703099,143.67,259.3222854,309.728706652,39.871951882,3972,1.45412
87.6829955027,-1.46141,18.4102358847,65.2043746975,57.0706817646,1.44904,130.901,0.00788459,1.44909622929,0.999984,186.613092033,3973,1.45329069874,0.0392921729177,209.134821472,143.682,61.3737621566,89.7084547533,15.8473304916,3973,1.45406
67.5438731163,-1.46481,10.3899724117,52.6554531534,47.6627871648,1.45218,130.921,0.0070628,1.45218219976,0.99999,99.3590668645,3974,1.45655000372,0.037801042132,444.705790525,143.698,118.367925267,141.479934884,7.31671420842,3974,1.45729
67.6982370473,-1.4585,8.57737863808,54.6543188418,47.7400141079,1.44831,130.956,0.00722119,1.44828287479,0.999983,93.1475614769,3975,1.45268403762,0.0380001751631,132.053362615,143.706,26.0379564221,65.2771611479,28.9759980342,3975,1.45332
68.2086542714,-1.45927,8.50639906813,54.7271357678,48.0285601283,1.44974,130.993,0.00653011,1.44980954259,0.999963,95.7890804438,3976,1.45421700309,0.0378888317952,659.537612269,143.706,180.49457218,142.510571849,8.97691994688,3976,1.45499
67.9661342384,-1.45371,9.67697297397,50.5107106778,47.8632250319,1.44604,130.983,0.00678168,1.44611290016,0.999961,101.075761072,3977,1.45073221969,0.03802780737,209.808079203,143.713,56.4545254253,82.0465814982,4.86484915802,3977,1.4515
64.8800196135,-1.45749,8.9991844048,50.6918280261,46.3125104951,1.45039,130.987,0.00624154,1.45037291426,0.999984,92.0983343062,3978,1.4550744479,0.0368802643702,191.644655061,143.703,47.8643837303,112.956910551,44.9580366933,3978,1.45575
85.7675787566,-1.45758,18.7856221451,63.3781209099,56.5889460274,1.45031,131.004,0.00646196,1.45021820434,0.999991,180.151123869,3979,1.45529635281,0.0376031022667,453.639332972,143.719,122.071291019,115.797293612,25.3981916051,3979,1.45598
64.2535733467,-1.44668,9.54717532261,50.1319257231,45.9221637003,1.43782,130.997,0.00800007,1.43755699279,1.0,96.2672032679,3980,1.44276042208,0.0399289310903,427.918665456,143.706,111.485915057,122.375725814,6.73589361944,3980,1.44377
101.86633488,-1.44193,30.8636410541,68.5227445378,63.6748173934,1.43477,130.998,0.00699136,1.43493857381,0.999974,204.901962387,3981,1.43995784583,0.0380163322959,163.049547703,143.736,42.2545369363,59.8344091628,8.88381487699,3981,1.44037
642.359437718,-1.44612,135.074046379,560.084682755,162.700674744,1.43583,131.019,0.00707347,1.43577410249,0.999933,1148.33152228,3982,1.44038449413,0.0389239842896,570.62629633,143.731,184.635026247,261.692844752,68.4334709328,3982,1.44105
628.37857782,-1.44331,11.5095464388,605.572200554,163.055061504,1.43139,131.043,0.00682869,1.43144590984,0.999966,651.499989081,3983,1.43634675291,0.0382235448571,751.679924756,143.729,177.128045411,485.878979177,257.098286299,3983,1.437
612.495955409,-1.44526,15.304155237,576.289538789,163.958307468,1.4349,131.035,0.00681067,1.43484087579,0.999956,641.527276835,3984,1.43947815334,0.0383037315384,596.657624189,143.748,146.738054093,302.894681315,105.115257056,3984,1.44018
634.00653703,-1.44002,89.2988598246,580.649483335,163.57824644,1.42946,131.042,0.0061732,1.42955121275,0.999864,1124.58999447,3985,1.43484787655,0.0368968555355,732.295905478,143.722,207.655490821,210.471804383,18.3569512128,3985,1.43532
614.308019537,-1.43711,19.5197776612,559.947909974,166.04839472,1.42736,131.054,0.00693897,1.42741231017,0.99995,658.132450141,3986,1.4329428574,0.0376191517889,1238.97872285,143.714,522.214811253,505.727826,62.8147288894,3986,1.43351
591.283697101,-1.44056,19.3388454921,543.990145816,166.309487699,1.4298,131.098,0.00696983,1.42981039693,0.999969,627.802529237,3987,1.43510051989,0.0380088440299,667.836228729,143.711,220.69772669,243.274441383,16.3238029263,3987,1.43592
589.224431517,-1.43656,17.745038656,542.778581568,166.678661463,1.4258,131.093,0.00590911,1.42580855442,0.999981,619.05500937,3988,1.43145739777,0.0356227589733,371.109627158,143.711,113.038024938,260.625702455,40.8787431107,3988,1.43217
503.307054743,-1.43639,64.7934776479,379.436802898,160.42849212,1.42551,131.098,0.00712272,1.42534670805,0.99997,577.415414289,3989,1.43054993477,0.0375529655697,564.462820204,143.723,202.362541114,373.77043231,19.7071342807,3989,1.43148
578.043646889,-1.43798,252.005763821,435.059512857,159.030436179,1.42636,131.12,0.00596316,1.4264304936,0.999424,1099.46199903,3990,1.4317215898,0.0353973543081,548.445837456,143.713,166.677214357,294.367987248,82.3017576751,3990,1.43231
575.476968235,-1.43602,237.425896697,399.422067191,160.724530175,1.42495,131.147,0.0067084,1.42483390594,0.999765,1125.87848334,3991,1.43021909071,0.0356718804283,574.075194654,143.704,178.944440037,292.154213495,36.4010640977,3991,1.43084
814.394841257,-1.43442,327.658019073,440.242706881,152.165598787,1.4239,131.133,0.00715927,1.42380035568,0.999818,1144.41894007,3992,1.42918531686,0.0361493542979,248.265032029,143.748,0.0,248.265032029,248.265032029,3992,1.42996
1056.06871541,-1.42962,5.52104316711,1044.82020171,127.809723105,1.41775,131.135,0.00575437,1.41781570329,0.998578,1063.26491844,3993,1.42330635884,0.0348672539107,1002.98020121,143.703,0.0,1002.98020121,1002.98020121,3993,1.42393
1054.47072343,-1.43938,9.37798277284,1046.63930369,124.909072714,1.42696,131.152,0.00665118,1.42690828513,0.999442,1080.41414848,3994,1.4319714223,0.0356953109891,1066.17199239,143.741,365.312053156,669.936324291,184.716912808,3994,1.4324
1053.19238717,-1.43445,3.30237103543,1045.82305534,122.667595735,1.42228,131.136,0.00685063,1.422221217,0.999508,1057.95330707,3995,1.42735952275,0.0358908514579,432.676149549,143.752,124.150200091,308.525949458,184.375749367,3995,1.42817
1057.82542747,-1.44284,1.89483448996,1055.44283129,118.607206404,1.43155,131.14,0.00632107,1.43145243,0.998888,1060.79090367,3996,1.43658325723,0.0351126328525,917.222128218,143.79,427.975112444,312.067604056,0.268264046643,3996,1.43736
1053.65901758,-1.43538,1.69890225142,1051.52895471,119.294838351,1.4235,131.156,0.0068109,1.42339990929,0.998751,1055.97128575,3997,1.42859589591,0.0347615919816,949.402392023,143.772,372.031992927,473.222171191,41.3512474625,3997,1.42929
1051.98414742,-1.43705,1.47203380588,1050.38587932,118.222363431,1.42419,131.17,0.00616324,1.4241644707,0.99969,1055.16887117,3998,1.4297190261,0.0344031688546,683.890231202,143.762,73.6475975592,610.242633643,536.595036084,3998,1.43034
1052.87157472,-1.43634,3.50251208306,1044.7161519,122.253096985,1.42453,131.14,0.00579279,1.42452796654,0.999281,1057.07655422,3999,1.42948179181,0.033815865574,618.894175416,143.715,0.0,618.894175416,618.894175416,3999,1.43
1052.61075397,-1.44307,2.8066884063,1047.45964992,122.894297922,1.4301,131.156,0.00680055,1.4299623253,0.999645,1057.98084962,4000,1.4349982868,0.0341535049146,985.434252587,143.694,308.085786515,677.348466072,369.262679557,4000,1.43543
1042.55951493,-1.443,2.15354398084,1038.42629688,120.220357182,1.43006,131.162,0.00588008,1.43017587239,0.999398,1045.70985024,4001,1.43471040858,0.0336790447025,824.825665161,143.672,48.594277588,776.231387573,727.637109985,4001,1.43513
1047.78520706,-1.44048,1.5257338798,1045.80530264,120.541392563,1.42738,131.193,0.00653633,1.42731492101,0.999632,1050.38376462,4002,1.43172520079,0.0341063659105,687.699242823,143.66,83.6265791671,588.520586463,483.138761415,4002,1.43234
1049.03429763,-1.44437,4.02444679389,1040.30210582,123.213128909,1.43111,131.202,0.00666513,1.43094557019,0.999001,1053.91481091,4003,1.43529984846,0.034459259513,177.349696913,143.662,0.0,177.349696913,177.349696913,4003,1.43608
1048.60307083,-1.45066,3.55918138665,1040.54393025,124.001316242,1.43729,131.21,0.00626743,1.43725495033,0.998303,1053.65418182,4004,1.44191930205,0.0337801689692,1096.36265817,143.657,393.088169615,484.268070181,17.3199436854,4004,1.44251
1043.60101754,-1.44724,2.3713119942,1039.5836179,120.150958465,1.43299,131.22,0.00614616,1.43282918868,0.998689,1047.04153314,4005,1.43705277581,0.0335379280249,464.410376964,143.733,164.852445335,211.254597385,13.1342601152,4005,1.43783
1043.52213866,-1.453,3.61690251123,1033.72296066,119.752463179,1.43909,131.225,0.00519123,1.43918882428,0.998911,1047.10933134,4006,1.4435246302,0.0322679663272,1008.61876986,143.729,380.491275039,628.127494821,247.636219782,4006,1.44401
1043.63116632,-1.46035,1.77955054182,1040.41744891,120.206270155,1.44715,131.233,0.00597097,1.44687727446,0.99901,1047.15876917,4007,1.45117412632,0.032628468247,893.281102764,143.777,336.254573269,557.026529495,220.771956227,4007,1.45202
1044.6307185,-1.45203,1.27481533609,1043.04457848,118.609698211,1.43831,131.246,0.00641018,1.43837609488,0.999433,1046.5770427,4008,1.44286155777,0.0330288842128,617.803365512,143.786,172.90886574,444.894499771,271.985634031,4008,1.44354
1044.33819032,-1.45612,3.32904478799,1036.2399593,119.245424574,1.44355,131.231,0.00622306,1.44352215499,0.999394,1048.30105232,4009,1.44731431055,0.0333901527843,601.741488669,143.79,182.290826378,377.070734396,125.32137622,4009,1.44793
1044.01293772,-1.45622,1.16285196163,1042.00550767,117.291897703,1.44309,131.223,0.00657226,1.44288160665,0.999745,1045.8180035,4010,1.44671324885,0.03343716142,606.034259933,143.848,226.20696798,379.827291953,153.620323973,4010,1.44746
1044.60079262,-1.45891,1.42588731468,1041.31669978,117.180683203,1.44681,131.215,0.00659028,1.44670734831,0.998569,1046.31514617,4011,1.45026493417,0.0334759959525,1047.35838363,143.822,212.118632174,758.413932332,544.121944297,4011,1.45118
1047.7188698,-1.45661,1.54730860153,1044.64459489,115.103894538,1.44485,131.238,0.00624002,1.44479446123,0.998279,1049.29673678,4012,1.44833068297,0.0321921909991,734.617770827,143.929,318.556579087,416.06119174,97.5046126535,4012,1.44892
1048.44023098,-1.45104,2.41337955741,1043.23901609,115.927715535,1.43994,131.241,0.00635341,1.43984959319,0.998776,1051.4104123,4013,1.44342353272,0.0325746679285,709.505910231,143.957,278.107167078,329.229310978,52.1561183832,4013,1.44414
