AveragePolicySurr,PolicyRegParamNorm,MaxEsReturn,Iteration,StdReturn,MaxReturn,StdEsReturn,AverageY,MinReturn,AverageAbsY,AverageAbsQYDiff,MinEsReturn,Epoch,AverageAction,AverageQLoss,QFunRegParamNorm,AverageQ,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageReturn
-22.8295,453.109,1982.98618055,3560,663.196837515,1718.82399493,0.0,22.7218674389,-552.889920755,23.1383114693,0.400611690385,1982.98618055,3560,0.999982,0.999823,316.28,22.722,1982.98618055,23.1363,154.731700585,353.020191333
-22.8768,453.196,708.030952838,3561,1066.93324907,3264.52517123,0.0,22.7686871364,-544.461049445,23.1787312451,0.400531646943,708.030952838,3561,0.999973,0.943565,316.307,22.7699,708.030952838,23.176,228.955289456,808.150820947
-23.0144,453.159,2539.21666737,3562,668.662250417,1667.83509891,0.0,22.9149980935,-548.746780887,23.3232228816,0.416006215532,2539.21666737,3562,0.999998,1.11002,316.384,22.9139,2539.21666737,23.3205,87.8470432264,-158.125654099
-22.6909,453.333,823.772010633,3563,891.130937036,2551.45968173,0.0,22.6075569655,-536.1611545,23.0241730579,0.436479857279,823.772010633,3563,1.0,1.25044,316.427,22.6073,823.772010633,23.022,126.085446663,-13.1511930355
-22.7587,453.268,791.509301072,3564,277.844082357,468.745975487,0.0,22.6815726801,-552.800649558,23.1099347802,0.434013127284,791.509301072,3564,0.999993,1.0127,316.475,22.6819,791.509301072,23.1053,107.933666749,-275.629176343
-22.7539,453.293,-289.554686369,3565,406.32506756,830.639430434,0.0,22.7069948651,-557.839386655,23.1326958992,0.456733774169,-289.554686369,3565,0.999983,1.25424,316.56,22.7068,-289.554686369,23.13,160.767889846,-65.0027459738
-22.7953,453.292,1518.24389423,3566,344.589338449,503.554041962,0.0,22.7506526132,-575.201699096,23.1664917297,0.479108125454,1518.24389423,3566,0.999975,1.28753,316.585,22.7495,1518.24389423,23.164,123.479885241,-157.783472196
-22.5989,453.405,-129.001181799,3567,655.131086879,1448.29611245,0.0,22.5566595979,-541.935052528,22.9775935068,0.510616538244,-129.001181799,3567,1.0,1.6157,316.659,22.5566,-129.001181799,22.9746,156.250590703,141.280619797
-22.8009,453.39,719.918659454,3568,551.606317737,1386.34111946,0.0,22.7394790616,-568.302071869,23.162527635,0.494892007227,719.918659454,3568,1.0,1.50969,316.73,22.7385,719.918659454,23.1586,151.970293312,28.4680038557
-22.6279,453.414,2584.58566066,3569,1292.84238661,3059.20766813,0.0,22.5679146594,-464.258156544,22.9932849222,0.500792247846,2584.58566066,3569,0.999959,1.46497,316.797,22.5681,2584.58566066,22.9917,227.435186312,1379.93255508
-22.6511,453.535,2400.45227735,3570,1403.12987624,3728.62285895,0.0,22.5616023168,-519.757500913,22.9860393991,0.485133479364,2400.45227735,3570,0.99996,1.24935,316.817,22.5635,2400.45227735,22.9846,235.182971285,1249.13911757
-22.6129,453.498,694.416352528,3571,896.556903591,2348.29576774,0.0,22.52675806,-542.196505329,22.962221896,0.452847508685,694.416352528,3571,0.999979,1.14096,316.826,22.5272,694.416352528,22.9587,189.678478563,535.827917136
-22.5857,453.54,811.656116775,3572,823.028312414,1953.66999995,0.0,22.4976669033,-496.974523695,22.9323236367,0.46349834834,811.656116775,3572,0.999985,1.22722,316.821,22.4985,811.656116775,22.9296,243.883888074,690.003110986
-22.5823,453.67,2881.5828236,3573,664.477730683,1451.9148168,0.0,22.5060103091,-557.112167104,22.9324874539,0.464872260105,2881.5828236,3573,0.999999,1.33402,316.887,22.5068,2881.5828236,22.9297,147.691973275,41.2224665931
-22.7241,453.645,2611.56590396,3574,1325.15483885,3893.17353193,0.0,22.6333843093,-552.805493544,23.0710770491,0.455331060457,2611.56590396,3574,0.999968,1.03616,316.937,22.6334,2611.56590396,23.0696,208.515287466,756.621761843
-22.7485,453.689,-379.192960301,3575,1397.153158,3709.90026376,0.0,22.6590367067,-543.038895369,23.0929854719,0.480078983024,-379.192960301,3575,0.999965,1.18948,317.005,22.659,-379.192960301,23.0876,212.481528397,1109.77353043
-22.825,453.737,1150.46868915,3576,1376.33329922,3509.76037599,0.0,22.7229850991,-539.301749365,23.1527306532,0.482153328862,1150.46868915,3576,0.999991,1.2202,317.104,22.7232,1150.46868915,23.1458,197.169419089,1227.52896453
-22.8398,453.799,1558.29023133,3577,1434.35551964,3206.37497318,0.0,22.7362180919,-461.504305848,23.152919321,0.497736011691,1558.29023133,3577,0.999973,1.30646,317.106,22.7367,1558.29023133,23.152,208.171467477,1180.60832149
-22.7863,453.815,2541.58010466,3578,1332.92166968,3296.79621346,0.0,22.682461631,-418.560191257,23.1154002707,0.48620673525,2541.58010466,3578,0.999964,1.1926,317.15,22.6835,2541.58010466,23.1128,227.941832732,1348.5554272
-22.6274,453.785,2442.71996655,3579,1120.00792261,3270.08234911,0.0,22.5245850237,-158.410796047,22.9693311264,0.504074806426,2442.71996655,3579,0.999972,1.43045,317.193,22.5239,2442.71996655,22.9627,228.799947701,987.730305096
-22.8884,453.83,2249.08047148,3580,1093.15999597,2892.65152517,0.0,22.7892119365,-517.815703936,23.2306457148,0.483624807577,2249.08047148,3580,0.999948,1.16802,317.211,22.789,2249.08047148,23.2251,204.752739491,1946.9681612
-22.8706,453.832,2329.16532781,3581,1154.48306454,3029.71008265,0.0,22.7881628843,-170.313948147,23.2116718101,0.484789775509,2329.16532781,3581,0.99997,1.27893,317.266,22.7891,2329.16532781,23.2094,221.374994,1821.67181562
-22.873,454.004,2319.31869037,3582,1273.46874972,2897.49878329,0.0,22.7803584532,-525.163258608,23.2201239839,0.470408577412,2319.31869037,3582,0.999971,1.11655,317.268,22.7806,2319.31869037,23.2188,167.397013006,676.759337944
-22.7805,453.957,635.600489424,3583,1102.4213038,2597.10973109,0.0,22.7091837102,-529.048326285,23.1560783174,0.485829048583,635.600489424,3583,0.999984,1.28312,317.331,22.709,635.600489424,23.1521,160.317608864,736.491635683
-23.0353,454.157,1786.99326933,3584,1273.03614428,3295.06431403,0.0,22.9549173597,-323.352317981,23.389479089,0.487127131786,1786.99326933,3584,0.999972,1.17982,317.411,22.9556,1786.99326933,23.3873,241.062914235,1293.89924921
-22.8267,454.261,1861.06919939,3585,1164.38610775,2892.53627262,0.0,22.7570722698,-480.68187406,23.1897404105,0.46384757833,1861.06919939,3585,0.999927,1.04104,317.445,22.7567,1861.06919939,23.1874,212.685749175,1501.08184838
-22.7746,454.319,1924.4791731,3586,1001.33215713,2944.33941529,0.0,22.6949905789,219.65706903,23.139174675,0.459405779886,1924.4791731,3586,0.999957,1.10007,317.488,22.6966,1924.4791731,23.1362,227.530223959,1513.23154557
-22.8536,454.297,2135.2745216,3587,1075.5576591,3311.29892812,0.0,22.755510269,-516.034679404,23.1928020692,0.443875943168,2135.2745216,3587,0.999989,1.05034,317.479,22.7548,2135.2745216,23.1898,213.678556013,605.455495757
-22.8884,454.303,1032.16371539,3588,1318.41158036,4024.39068072,0.0,22.769367408,90.2789939193,23.2132130564,0.440290805402,1032.16371539,3588,0.999985,1.20331,317.551,22.7695,1032.16371539,23.2092,281.01553943,1802.51746382
-22.961,454.453,-329.496679759,3589,893.62491487,2864.28679977,0.0,22.845227728,330.17275332,23.2784048111,0.441408684052,-329.496679759,3589,0.99997,1.19004,317.559,22.8457,-329.496679759,23.277,282.207218268,1575.59198
-23.0212,454.573,1664.8887934,3590,1448.98602058,3075.02672117,0.0,22.9284896144,-255.286152837,23.3674251144,0.430975872773,1664.8887934,3590,0.999981,1.01764,317.573,22.9276,1664.8887934,23.3625,217.29102578,1645.13365662
-23.1017,454.698,2596.52749295,3591,1169.10603131,2951.23510053,0.0,23.0031003565,-82.7067825297,23.4330108025,0.415972336387,2596.52749295,3591,0.999943,0.802543,317.601,23.0035,2596.52749295,23.4304,233.184317555,1807.35731047
-23.1047,454.616,2328.72659318,3592,922.853761823,3067.94525137,0.0,23.0130668632,-231.000375624,23.4494559698,0.417197899401,2328.72659318,3592,0.999957,0.992773,317.6,23.013,2328.72659318,23.448,215.132457546,2316.05906645
-22.9169,454.707,2512.43835946,3593,1380.72060979,3072.77762835,0.0,22.8276998757,-436.238686785,23.2660802239,0.426424392575,2512.43835946,3593,0.99996,1.11768,317.597,22.828,2512.43835946,23.2619,188.021916162,1207.07514629
-23.1161,454.774,2115.45779071,3594,1324.34994428,3116.5447378,0.0,23.0358631394,-201.47963457,23.4676803606,0.435270929697,2115.45779071,3594,0.999972,1.03871,317.629,23.0362,2115.45779071,23.4669,231.91977199,1761.31774949
-22.8482,454.803,2356.29234105,3595,1332.04314364,3545.55408813,0.0,22.761714668,-348.159592604,23.1983214903,0.441008065137,2356.29234105,3595,0.999953,1.17303,317.648,22.7624,2356.29234105,23.1965,236.52104733,2180.35055899
-23.0381,454.949,2274.49332352,3596,1457.73020076,3905.3876892,0.0,22.9489345613,-525.132162437,23.3823287933,0.449408286444,2274.49332352,3596,0.999955,1.25196,317.743,22.9477,2274.49332352,23.3795,257.564724262,2066.29245609
-23.085,455.111,2645.0386386,3597,1173.60550861,3497.76666735,0.0,22.988512789,-435.767073995,23.4200799203,0.440893051436,2645.0386386,3597,0.999986,1.2587,317.778,22.9885,2645.0386386,23.4171,248.497987789,1133.79230101
-23.1827,455.255,2562.92337375,3598,1359.14408036,3539.42969906,0.0,23.094813613,-134.095460433,23.5204059057,0.449689101968,2562.92337375,3598,0.999966,1.28393,317.8,23.0943,2562.92337375,23.5172,255.86835026,1772.1877931
-23.133,455.34,2410.20836849,3599,1393.5031759,3314.72564476,0.0,23.0556023082,-439.193954871,23.4895569633,0.440264643883,2410.20836849,3599,0.999948,1.14203,317.866,23.0555,2410.20836849,23.4863,214.070326493,1758.26258828
-22.9629,455.397,1834.74378136,3600,1164.43203739,3022.42511741,0.0,22.8802957242,-542.73985602,23.3208968581,0.440609083415,1834.74378136,3600,0.999985,1.14666,317.906,22.8806,1834.74378136,23.3189,188.920879002,1406.50010793
-22.9272,455.421,-0.128486471448,3601,1126.09858816,3327.76462396,0.0,22.8623008037,-151.664902835,23.3025563296,0.441938337419,-0.128486471448,3601,0.999969,0.934143,317.991,22.8629,-0.128486471448,23.2986,249.477192098,2317.15019577
-22.7886,455.411,2004.62255568,3602,1223.21800766,3154.53508383,0.0,22.7176819,-116.290533458,23.1576826171,0.447510749211,2004.62255568,3602,0.999931,1.13308,318.001,22.717,2004.62255568,23.1554,226.114523359,1879.14587591
-22.9388,455.36,259.977419289,3603,1256.58907983,3451.34764046,0.0,22.8563881539,62.1863716576,23.2951530462,0.465318042174,259.977419289,3603,0.999956,1.32906,318.026,22.857,259.977419289,23.2924,223.132083573,2039.32633778
-22.9943,455.387,2022.43192722,3604,1172.06043046,3407.13240572,0.0,22.9302127048,282.716041704,23.3595550795,0.478777351051,2022.43192722,3604,0.999954,1.39736,318.066,22.93,2022.43192722,23.3548,261.272395694,1853.40989962
-22.8876,455.449,2302.72871171,3605,1377.94728726,3465.87461356,0.0,22.8272086821,-520.589358426,23.2606490545,0.464007867095,2302.72871171,3605,0.999965,1.09705,318.148,22.8265,2302.72871171,23.2575,200.501502152,1931.07165301
-22.8155,455.443,179.584962513,3606,1068.25898047,2971.63598396,0.0,22.7419994356,-512.679988532,23.172047602,0.464805827785,179.584962513,3606,0.999975,1.21844,318.187,22.7416,179.584962513,23.1708,202.797880283,2139.14342507
-22.8847,455.401,1445.70992125,3607,881.972071421,2712.65145539,0.0,22.8067595964,105.064073494,23.2342821311,0.467403949391,1445.70992125,3607,0.999952,1.34791,318.222,22.8056,1445.70992125,23.2313,210.980387107,2034.5961108
-22.8363,455.48,2149.23061216,3608,892.532299105,2648.06328182,0.0,22.7694395951,-45.6782277474,23.1972654827,0.453600824975,2149.23061216,3608,0.999927,1.11596,318.267,22.7692,2149.23061216,23.197,200.427841188,1888.78383395
-22.7799,455.575,413.245238284,3609,427.371728716,2546.60171311,0.0,22.7205422551,1002.12446302,23.1358199266,0.442483469853,413.245238284,3609,0.999914,0.966245,318.267,22.7202,413.245238284,23.134,180.607697228,2220.87305108
-22.8764,455.594,1921.63938834,3610,1015.66984302,2682.35583675,0.0,22.8261995821,-340.410820579,23.2539512004,0.450320241174,1921.63938834,3610,0.999973,1.29153,318.3,22.8268,1921.63938834,23.2521,187.199180795,1970.6647795
-22.6569,455.738,643.337910792,3611,642.990906979,2654.13173331,0.0,22.5880503738,300.271570961,23.0091042073,0.437326627221,643.337910792,3611,0.999945,1.19722,318.306,22.5876,643.337910792,23.006,200.192890454,2105.42324598
-22.7303,455.838,1908.0247913,3612,1056.54753382,2754.7306176,0.0,22.6587662146,-144.463461668,23.0748691724,0.436227903146,1908.0247913,3612,0.999951,1.20994,318.309,22.6595,1908.0247913,23.0726,166.491599827,1468.98426404
-22.6464,455.897,2123.5256104,3613,1004.87987452,2850.26149655,0.0,22.5908392313,52.238606822,23.0263700757,0.403482971134,2123.5256104,3613,0.999956,0.898243,318.367,22.5904,2123.5256104,23.0239,186.881179341,1235.03514161
-22.4799,456.105,1591.70103946,3614,1277.65821387,3364.95754995,0.0,22.4118250177,-104.903321009,22.8365540683,0.411249475887,1591.70103946,3614,0.999901,1.02708,318.385,22.4121,1591.70103946,22.835,197.670730483,1674.77115862
-22.6786,456.248,1466.24236057,3615,1491.14228633,3202.16639861,0.0,22.6005021786,-454.311163423,23.0295153172,0.4036183481,1466.24236057,3615,0.999958,0.877821,318.464,22.5997,1466.24236057,23.0266,191.660220296,1946.61165474
-22.6147,456.22,2163.47376653,3616,1023.63845987,3294.84813565,0.0,22.5299016622,402.932702788,22.964476117,0.394321342557,2163.47376653,3616,0.999912,0.864473,318.511,22.5307,2163.47376653,22.9621,250.236327959,1711.54277143
-22.7184,456.205,2321.44981333,3617,1199.02559605,3547.11031658,0.0,22.625543525,-356.05614907,23.0479831496,0.393363349391,2321.44981333,3617,0.999925,0.857107,318.568,22.6252,2321.44981333,23.0453,258.205403878,2076.44636097
-22.5728,456.171,2510.93091118,3618,1353.81068681,3406.52829827,0.0,22.4854524383,-507.908362265,22.9188372958,0.424186767671,2510.93091118,3618,0.999922,1.3488,318.621,22.4857,2510.93091118,22.916,215.281827107,1319.05562757
-22.6136,456.216,582.313982268,3619,1153.48742616,2543.50020008,0.0,22.5298355123,-440.963736777,22.9518267173,0.3829058903,582.313982268,3619,0.999986,0.819594,318.628,22.5303,582.313982268,22.9494,193.124087295,1005.97272188
-22.5628,456.33,781.003136471,3620,979.041008212,2863.54905665,0.0,22.4794494029,-78.4639840329,22.9033617606,0.414980217683,781.003136471,3620,0.999991,1.1124,318.689,22.4786,781.003136471,22.8995,174.296780191,646.20523214
-22.4291,456.371,2271.69488627,3621,708.862915628,1925.03787793,0.0,22.363956762,-464.569752558,22.8011113031,0.416726605318,2271.69488627,3621,0.999954,1.08735,318.708,22.3642,2271.69488627,22.7975,173.096857206,340.408190019
-22.6209,456.475,61.9294029725,3622,932.004706657,2877.99945523,0.0,22.5616998191,-515.085346989,22.9781788381,0.424963151358,61.9294029725,3622,0.999967,1.17682,318.776,22.5614,61.9294029725,22.9763,117.888375896,259.84922481
-22.4388,456.474,1350.42052636,3623,746.562161634,1819.3517195,0.0,22.3987537856,-393.140649131,22.8345939056,0.430877469951,1350.42052636,3623,0.999968,1.06356,318.822,22.3986,1350.42052636,22.8327,181.607069745,567.64192359
-22.3738,456.494,1298.69885082,3624,1475.53347792,3430.96968089,0.0,22.2994457856,-374.823654129,22.7450884371,0.431169581575,1298.69885082,3624,0.999965,1.09201,318.902,22.2993,1298.69885082,22.7408,196.974670576,1241.53774738
-22.3874,456.561,1844.93450954,3625,699.131517033,2258.18446339,0.0,22.3007468803,-169.229223645,22.7364313732,0.433313275604,1844.93450954,3625,0.999939,1.08814,318.964,22.3014,1844.93450954,22.7329,241.722084485,1341.51663628
-22.6087,456.659,2016.11923117,3626,1201.22403992,2980.55660327,0.0,22.5279882317,-562.850551584,22.9579146409,0.431503756998,2016.11923117,3626,0.999926,1.1023,318.925,22.5268,2016.11923117,22.9568,184.909735818,868.777308391
-22.5233,456.759,857.538819418,3627,1392.37348826,3357.9079001,0.0,22.4338332779,-568.178453246,22.851369128,0.438249049195,857.538819418,3627,0.999962,1.15331,318.924,22.4344,857.538819418,22.8486,150.22997614,773.352281516
-22.5296,456.848,986.797458493,3628,731.038704593,2161.2008973,0.0,22.4454701235,-529.268954243,22.8713567296,0.421791233611,986.797458493,3628,0.999965,1.02688,318.944,22.4458,986.797458493,22.8693,215.851631297,353.091604625
-22.5027,456.836,356.012660461,3629,1283.73977982,3462.48777597,0.0,22.4176780201,-475.975393736,22.8426589382,0.430316987944,356.012660461,3629,0.999964,1.10784,318.991,22.4176,356.012660461,22.8403,211.632253932,1300.79395774
-22.5341,456.95,2643.4989946,3630,1056.42689119,3240.79801177,0.0,22.45377305,-516.762706805,22.8640436864,0.445609160138,2643.4989946,3630,0.999952,1.29715,319.071,22.4532,2643.4989946,22.8623,171.976209272,413.826160725
-22.4636,457.003,2217.32262228,3631,634.873141709,1338.26176729,0.0,22.3957434198,-531.908013093,22.7983262025,0.426860465881,2217.32262228,3631,0.999981,1.0882,319.087,22.3974,2217.32262228,22.7962,147.487985589,161.476967529
-22.4481,457.01,2675.83871273,3632,941.534261357,2097.37250567,0.0,22.3883060487,-519.835962082,22.7972352804,0.434976383777,2675.83871273,3632,0.999963,1.02495,319.126,22.3865,2675.83871273,22.7964,151.584002454,398.146993805
-22.4778,457.134,1731.23785096,3633,855.174763137,2573.24307978,0.0,22.4082007075,-543.300054211,22.8182169098,0.449186953606,1731.23785096,3633,0.999985,1.10477,319.217,22.4088,1731.23785096,22.8171,168.098824375,334.095820038
-22.6562,457.185,2289.62704594,3634,509.934334013,986.591838401,0.0,22.5816057165,-537.312082528,22.9901183379,0.444035724126,2289.62704594,3634,0.999999,1.05927,319.205,22.5813,2289.62704594,22.9871,118.441827785,-76.4059941213
-22.5672,457.221,2396.29956639,3635,683.875104807,1484.62783677,0.0,22.4918988964,-495.709196469,22.8917656446,0.446484787312,2396.29956639,3635,0.999988,0.968676,319.257,22.492,2396.29956639,22.8895,186.348726871,415.617285708
-22.5524,457.3,2631.75417979,3636,369.734104742,396.3349985,0.0,22.4950366428,-573.620187986,22.900942759,0.486042452096,2631.75417979,3636,0.999989,1.67366,319.356,22.4949,2631.75417979,22.8976,102.199755648,-202.306649221
-22.4523,457.383,131.082911405,3637,1078.82835816,2140.94639804,0.0,22.400982538,-578.741733887,22.81840573,0.465307420502,131.082911405,3637,0.999987,1.25022,319.366,22.403,131.082911405,22.8164,143.01673456,435.839838501
-22.452,457.295,16.4796812727,3638,662.593587414,1260.40025661,0.0,22.3848894855,-537.575115035,22.784143535,0.450759015124,16.4796812727,3638,0.999991,0.992437,319.421,22.3846,16.4796812727,22.7826,187.727398762,250.662241044
-22.4214,457.265,246.511226459,3639,702.610221059,1871.20693287,0.0,22.343746966,-558.398305916,22.7497215509,0.468089701788,246.511226459,3639,0.999921,1.2152,319.446,22.3437,246.511226459,22.7469,225.389399151,590.93806336
-22.5327,457.35,2704.72453441,3640,700.86792575,1816.53305907,0.0,22.4590756759,-509.224569331,22.8659502558,0.458631834529,2704.72453441,3640,0.999993,1.08525,319.483,22.4581,2704.72453441,22.8616,200.478880357,312.245917579
-22.5156,457.367,1099.76678204,3641,1499.16799053,3916.65842355,0.0,22.4404427576,-234.378384161,22.8492648985,0.487019500305,1099.76678204,3641,0.99991,1.36698,319.536,22.4415,1099.76678204,22.848,259.569426051,1365.47579115
-22.3533,457.376,2208.86670655,3642,1600.85866812,3848.94558845,0.0,22.2792030501,-515.515721822,22.6881207777,0.479317632916,2208.86670655,3642,0.999933,1.17085,319.574,22.2787,2208.86670655,22.6856,229.372059968,1104.84871333
-22.3361,457.407,2545.52067198,3643,1028.85013666,2538.57498851,0.0,22.2696991367,-521.364095371,22.6840469808,0.489579965971,2545.52067198,3643,0.999991,1.21126,319.61,22.2698,2545.52067198,22.6811,184.863614719,585.640636895
-22.3945,457.421,592.274696482,3644,940.164511543,2884.27434549,0.0,22.30293783,-538.175545764,22.7212476134,0.476950945485,592.274696482,3644,0.999984,1.28778,319.623,22.3041,592.274696482,22.7202,178.116884818,355.91800706
-22.4351,457.526,2650.56789408,3645,1251.0258255,3796.03073882,0.0,22.3346288764,-514.568223636,22.7367939727,0.479500838158,2650.56789408,3645,0.999997,1.23868,319.679,22.3337,2650.56789408,22.7328,196.991071646,740.960063263
-22.479,457.59,2839.12559186,3646,874.39441546,2595.41779713,0.0,22.3841741572,-495.744290221,22.7840075537,0.463105786136,2839.12559186,3646,0.999988,1.05008,319.688,22.3831,2839.12559186,22.7822,175.914666854,322.706696347
-22.5771,457.645,2767.77733436,3647,1110.16510123,3089.59416327,0.0,22.4848595599,-557.385881538,22.8857581266,0.474919161364,2767.77733436,3647,0.999981,1.17665,319.703,22.4858,2767.77733436,22.8834,183.783098447,599.746533435
-22.5285,457.665,1095.4413436,3648,1353.93751821,3377.59918167,0.0,22.424910882,-528.924294043,22.8262087449,0.472889178588,1095.4413436,3648,0.999988,1.24256,319.71,22.4246,1095.4413436,22.8243,214.01714777,1447.60366711
-22.63,457.621,1775.97743538,3649,1460.94132258,3691.50234175,0.0,22.5273259559,-433.941702509,22.9508069997,0.450621958021,1775.97743538,3649,0.999984,1.08224,319.717,22.5279,1775.97743538,22.9479,236.692890458,1843.33774944
-22.7035,457.713,2444.26515791,3650,1638.83705728,3922.17979265,0.0,22.5942422977,-484.372038662,23.0042026344,0.439091685496,2444.26515791,3650,0.99997,0.911076,319.693,22.5946,2444.26515791,23.0023,243.958404027,1882.93195295
-22.6068,457.809,2265.10421025,3651,1498.04071854,3695.94303151,0.0,22.4963517161,-315.274630631,22.8994800526,0.447575455226,2265.10421025,3651,0.999924,1.06749,319.73,22.4958,2265.10421025,22.898,239.492003679,1220.19825248
-22.6077,457.797,2691.47493633,3652,1676.22932212,3595.23039155,0.0,22.5143231083,-492.011604349,22.9197732465,0.442245535162,2691.47493633,3652,0.999958,1.09882,319.748,22.515,2691.47493633,22.9193,182.058229039,1069.68554858
-22.7013,457.811,-87.4152624587,3653,1463.35196832,3916.25841127,0.0,22.6103694391,-547.16739521,23.010229144,0.444312506323,-87.4152624587,3653,0.999968,1.10123,319.751,22.6094,-87.4152624587,23.008,215.65626568,785.607601469
-22.6203,457.926,2533.14008257,3654,1657.76977522,3991.15214588,0.0,22.5191384415,-517.849013383,22.9173448279,0.441761708044,2533.14008257,3654,1.0,1.01304,319.775,22.5209,2533.14008257,22.9162,261.526848283,2108.16577478
-22.7667,458.027,2754.73522846,3655,1533.20445844,4021.2094997,0.0,22.655222255,-529.614439007,23.0552043792,0.449626681465,2754.73522846,3655,0.999972,1.14313,319.803,22.6533,2754.73522846,23.051,263.616932463,1724.62675881
-22.6129,458.135,2517.80659296,3656,2010.85886962,4545.22260176,0.0,22.4960704471,-588.863387704,22.9068587761,0.436399520394,2517.80659296,3656,0.999941,0.995976,319.814,22.4961,2517.80659296,22.9056,258.43983351,2595.73413664
-22.7219,458.227,2885.75944977,3657,1555.73606898,3861.63507132,0.0,22.6030518238,-544.520821064,23.0018985362,0.432936204041,2885.75944977,3657,0.99996,0.939628,319.819,22.6028,2885.75944977,22.9994,285.421565239,2111.85696589
-22.874,458.305,2792.07612733,3658,1459.5129366,3826.43640762,0.0,22.7423394608,-15.5827628332,23.1563275629,0.441785492317,2792.07612733,3658,0.999998,1.26193,319.864,22.7427,2792.07612733,23.1546,293.344971916,1968.51387072
-22.9437,458.354,2240.92479496,3659,1253.18829527,3668.41478697,0.0,22.8198876734,-562.305870129,23.2183979676,0.436888051509,2240.92479496,3659,0.999989,1.19569,319.88,22.8191,2240.92479496,23.2149,171.874132334,448.974883028
-22.971,458.361,2788.53209801,3660,1594.32484159,3896.66978046,0.0,22.8537474673,-542.864659872,23.2543229628,0.434727319327,2788.53209801,3660,0.999998,1.04007,319.882,22.854,2788.53209801,23.2516,156.439336573,795.241474552
-22.978,458.514,1609.5556229,3661,1651.80064895,3782.34611135,0.0,22.8631131201,-539.589605653,23.2664380638,0.437230462547,1609.5556229,3661,0.999951,1.07318,319.945,22.862,1609.5556229,23.2637,208.535332252,1325.08549509
-22.9056,458.62,2513.79917179,3662,1603.47496812,3695.85123211,0.0,22.7732117395,-501.191703303,23.185533375,0.418794342059,2513.79917179,3662,0.999995,0.836459,319.952,22.7728,2513.79917179,23.1821,237.039980228,1876.41516878
-23.0836,458.72,2135.2778971,3663,1274.155434,3696.08350075,0.0,22.9609121249,-270.455768785,23.3570709475,0.427592263197,2135.2778971,3663,0.999939,1.19198,319.975,22.9627,2135.2778971,23.357,246.650054418,1229.90721214
-23.0404,458.784,2568.80495357,3664,1558.4774856,3907.16705764,0.0,22.922116805,-352.023230978,23.3159860781,0.423287547133,2568.80495357,3664,0.999965,0.973051,320.023,22.9209,2568.80495357,23.3123,269.007296243,1644.34614274
-23.133,458.887,2256.91858696,3665,1574.24864625,3800.66673988,0.0,23.0164062037,-510.946922618,23.4042325189,0.435402672825,2256.91858696,3665,0.999986,1.2173,320.033,23.0157,2256.91858696,23.401,247.582596845,1716.24945489
-22.9794,458.931,2627.25250872,3666,1370.00074099,3700.01080003,0.0,22.8638641588,-454.841970523,23.2795588496,0.414561118369,2627.25250872,3666,0.999986,1.0191,320.079,22.8656,2627.25250872,23.2791,228.907686926,1174.10989722
-23.1063,458.89,476.00206538,3667,1033.20329213,2522.02483972,0.0,23.0092444193,-483.339857171,23.4218413076,0.424511699046,476.00206538,3667,0.999969,0.994199,320.112,23.0087,476.00206538,23.4181,156.953395142,619.228698914
-23.0041,459.01,2516.08257608,3668,1251.35144679,3637.57339265,0.0,22.9285045661,-537.041768171,23.3395374373,0.435211650561,2516.08257608,3668,0.999986,1.15907,320.158,22.9284,2516.08257608,23.3377,187.652581892,914.2183728
-23.0995,458.981,910.748592136,3669,1434.28862266,3234.64820099,0.0,23.0006851194,-476.42240178,23.4058732755,0.449065670514,910.748592136,3669,0.99996,1.20705,320.245,23.0003,910.748592136,23.4029,193.224358398,1285.56393817
-23.1536,458.961,2712.8457616,3670,1443.62100759,3508.69947832,0.0,23.0525467055,-563.023942599,23.4523048671,0.430143832179,2712.8457616,3670,0.999973,0.878061,320.272,23.0531,2712.8457616,23.4477,180.895904029,1061.39781334
-23.2834,458.919,2296.54772414,3671,1152.73193554,3507.95211253,0.0,23.1757716456,-530.416996099,23.5677816137,0.44152449035,2296.54772414,3671,0.99997,1.04659,320.305,23.1764,2296.54772414,23.5662,216.707868603,903.019706843
-23.2178,459.036,2101.43646547,3672,1317.40285579,3060.462836,0.0,23.112496913,-550.118755645,23.5110980212,0.440575512931,2101.43646547,3672,0.999954,1.04613,320.367,23.111,2101.43646547,23.5075,199.722537402,1170.02511299
-23.2468,459.084,2356.70773211,3673,1745.7770872,3722.80076613,0.0,23.1568500514,-537.828647501,23.5502703894,0.445023557398,2356.70773211,3673,0.999951,1.24424,320.407,23.1565,2356.70773211,23.5479,201.951658494,1793.17071146
-23.0654,459.048,2175.44482613,3674,1576.06878908,3712.48390917,0.0,22.9643104502,-545.623570196,23.3627437852,0.432939409996,2175.44482613,3674,0.999976,1.06016,320.421,22.9639,2175.44482613,23.359,231.078302053,2084.3141556
-23.1451,459.095,2544.12250447,3675,1558.77854553,4023.57446266,0.0,23.0436593981,-586.718129676,23.4403428031,0.440398955723,2544.12250447,3675,0.999933,1.25055,320.493,23.044,2544.12250447,23.4385,235.925862142,2510.95619262
-23.2624,459.124,2786.53492894,3676,1535.57021116,3828.66261159,0.0,23.1578943621,-533.138309765,23.5619062273,0.416666114323,2786.53492894,3676,0.999976,0.885646,320.521,23.1576,2786.53492894,23.5586,229.62531828,1485.74940962
