AverageQ,MaxReturn,AverageQLoss,PolicyRegParamNorm,Iteration,AverageY,StdEsReturn,MinEsReturn,AverageEsReturn,AverageReturn,AverageAbsY,Epoch,AverageDiscountedReturn,MinReturn,StdReturn,MaxEsReturn,QFunRegParamNorm,AverageAction,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr
24.168,1396.06695051,1.64007,156.227,3035,24.1668604211,99.7027978926,115.861253805,272.902090316,660.714609602,24.1751995346,3035,186.511823632,172.45600293,285.502544542,408.922638049,200.831,0.999751,0.516645377578,24.1868,-24.3829
24.1803,151.644677838,1.57933,156.143,3036,24.182156984,104.502264519,45.2732656946,184.459809573,137.554610344,24.1912276116,3036,93.9415020508,121.542232622,6.80408038231,439.16557777,200.835,0.99982,0.504931697799,24.199,-24.378
24.1281,189.142778227,1.72705,156.146,3037,24.1284139784,103.22773233,10.2542873912,160.958613618,138.814105143,24.1374392361,3037,94.9256512222,108.18940415,17.5467595221,448.259703835,200.825,0.999571,0.524064174302,24.1463,-24.3479
24.1159,199.548202958,1.8218,156.167,3038,24.1178758196,51.0521183316,39.9504570836,127.537387234,128.753301715,24.1289505819,3038,89.3528806942,113.942004247,21.5251165197,221.415151083,200.816,0.99961,0.538354083754,24.138,-24.3188
24.1851,175.124747423,2.07409,156.164,3039,24.1867088756,110.604160371,32.2573845929,155.427092202,123.679218004,24.1965404813,3039,87.2451286195,114.496332787,9.03390230452,455.978768315,200.835,0.99962,0.552612057628,24.2047,-24.3828
24.173,180.392309598,1.91453,156.166,3040,24.1721148009,46.2862184336,30.4012494866,145.229795094,122.895191159,24.1849289093,3040,86.840161313,110.404816775,9.74927304724,221.446829019,200.852,0.999694,0.541841060806,24.194,-24.3546
24.0741,375.494651346,1.83788,156.214,3041,24.0750877104,60.4641168782,16.9453194646,125.808173119,138.040884911,24.0863347852,3041,92.9058813975,104.738357192,42.4535013397,282.826652685,200.873,0.99954,0.549699132499,24.0958,-24.2439
24.1268,136.634751318,2.02371,156.225,3042,24.1251716666,55.1944830067,61.0725236607,145.994637737,126.401153579,24.1384941695,3042,89.0967849745,115.399848793,4.02637455566,277.841453364,200.89,0.999716,0.580841339396,24.1489,-24.2785
24.1048,335.729509229,1.85106,156.251,3043,24.1056242383,43.2754379974,30.8980504798,124.451446536,126.903078413,24.119161454,3043,87.936608536,106.66453871,30.109446058,178.744926392,200.854,0.999659,0.579779817737,24.1284,-24.267
23.9285,175.959594913,2.34435,156.212,3044,23.9299149786,78.0597349161,53.8804653646,155.314348984,124.266361399,23.9448266193,3044,87.25734343,107.583469539,13.456973135,309.640231689,200.888,0.99959,0.628712861288,23.9533,-24.0262
23.9058,283.8304097,2.28987,156.202,3045,23.9070687918,88.5243280864,85.5118549981,172.756968817,124.888616521,23.9180646721,3045,87.1363956914,111.206647194,21.2057609459,329.885792845,200.902,0.999716,0.64423226412,23.9312,-24.0048
23.9209,690.544040104,2.40433,156.205,3046,23.9212560397,66.1760250076,116.053947054,175.997665003,236.608578791,23.9341462638,3046,123.344532292,117.410307369,130.784247848,314.774404099,200.915,0.999583,0.657484446784,23.9418,-23.9494
23.7443,748.114623079,2.27456,156.258,3047,23.7450364769,150.151934978,6.55905028129,185.163702701,266.108382929,23.7632799134,3047,134.29957108,127.891554578,113.229835782,460.99491121,200.915,0.999735,0.672382961325,23.7711,-23.8099
23.6411,674.502836058,2.40093,156.261,3048,23.6427184206,127.498053177,130.886395751,240.559158307,248.996477479,23.6584096841,3048,129.611508078,127.5648458,117.138573629,529.152665562,200.937,0.999701,0.690494606025,23.6723,-23.7421
23.593,526.476880603,2.54157,156.326,3049,23.5952443833,182.871939291,43.2794146037,275.914287777,325.060628831,23.6066644854,3049,156.151334319,265.622567997,50.179142041,525.293067202,200.933,0.999731,0.712197724628,23.6136,-23.6952
23.6103,742.172537691,2.21268,156.391,3050,23.6108037146,196.911218727,36.9562703652,257.971668145,425.735061049,23.6201768471,3050,172.710733932,270.596847172,103.613154544,676.722771312,200.906,0.999684,0.66596239251,23.6261,-23.7362
23.64,894.452169074,2.07179,156.491,3051,23.6425211842,168.057257094,102.787372317,407.250406939,574.210671944,23.6491610189,3051,192.900266737,448.448697691,115.708997404,608.431390884,200.916,0.99949,0.659823610225,23.6534,-23.8437
23.6962,643.68660833,1.65396,156.562,3052,23.6972391254,245.002409196,454.220096078,728.105632236,356.886478643,23.7041456839,3052,157.914495533,274.156782554,83.962254688,1050.02245586,200.926,0.999645,0.60517117307,23.7119,-23.9392
23.7827,1251.20603057,1.97712,156.608,3053,23.7832782847,120.644930487,305.349269796,410.625749824,383.527223594,23.7893325299,3053,161.400131515,269.263833839,145.864066782,666.633026667,200.961,0.999582,0.616478764064,23.7996,-24.0505
23.8862,2002.74927546,1.92894,156.653,3054,23.8883894318,294.955877992,8.7596410209,298.065350609,747.293837985,23.8953877494,3054,193.899113177,327.401938405,327.063848394,992.10123082,200.986,0.999588,0.580953422938,23.9057,-24.1565
24.1207,340.780019809,1.64859,156.644,3055,24.122223422,84.5316976226,120.8761973,205.644551281,143.08346023,24.1301241575,3055,93.1223149896,112.428883198,65.1820343473,332.867759972,201.035,0.99926,0.556172270828,24.1357,-24.3965
24.1899,289.909676415,1.80754,156.682,3056,24.1888818053,134.066687054,54.301504316,214.696867682,171.951906624,24.1979038846,3056,103.812357516,112.792890427,75.4564885347,507.884614759,201.027,0.999249,0.569636780532,24.2082,-24.4476
24.322,121.896858436,2.04009,156.67,3057,24.323928142,80.5534057671,79.5971749938,184.971395628,117.953533442,24.3356065366,3057,84.0079242742,108.736002509,2.0551462393,303.812523123,201.032,0.999541,0.59822450259,24.3462,-24.4551
24.1828,114.601989279,2.34716,156.728,3058,24.1841838396,40.0018365746,42.766687068,110.219380439,105.732322969,24.20461995,3058,76.6721394649,50.5328564338,13.2530132841,232.821927367,201.018,0.999537,0.649594867336,24.2168,-24.2297
24.0706,123.231340599,2.92773,156.814,3059,24.0684356893,30.8560798137,19.3398355387,109.674680079,116.267997136,24.1080597349,3059,82.3991770423,109.073854664,2.54352761798,148.521945921,201.003,0.999307,0.731712781512,24.1226,-23.8634
23.7524,133.703734159,2.90713,156.837,3060,23.7514205607,48.2944545231,8.72864142161,122.192061553,128.595618298,23.804062829,3060,89.139057375,120.893944867,1.92630107136,261.941817913,200.995,0.999512,0.806339867149,23.8217,-23.3939
23.2481,135.205577948,3.39373,156.916,3061,23.249919698,37.8761717399,28.6560020025,115.853217451,50.3299514045,23.3320038708,3061,38.0360035344,17.6266109388,48.9608882645,157.938545432,200.965,0.999565,0.904274626888,23.349,-22.9286
22.7012,155.810264723,3.7935,156.932,3062,22.697615627,55.3674008722,7.0385856872,118.093499185,149.666450106,22.7899832178,3062,99.0874496,141.120850926,2.93284786086,181.074943682,200.953,0.999422,0.994580463958,22.8076,-22.424
22.2921,246.56527236,3.92176,156.91,3063,22.2870215159,61.1635020163,22.8828734894,140.320122577,223.950168176,22.3653462223,3063,129.248690894,201.145390673,11.2115619185,216.906052189,200.964,0.999643,1.09420672014,22.3769,-22.1486
22.0826,273.280750724,4.16781,156.925,3064,22.0752156082,93.6402998842,8.46223900861,142.039308233,240.422910072,22.1297841122,3064,129.916615092,218.445529232,17.076838207,252.140092015,200.947,0.9995,1.17679224256,22.1494,-22.1549
22.0097,213.808820592,3.64927,157.009,3065,22.0016159877,47.1985299038,81.1762256566,196.600365621,205.764288165,22.0473845285,3065,121.573128058,200.757520353,2.64497815457,243.073345623,200.96,0.999165,1.16616518427,22.068,-22.1344
22.0344,284.556216666,3.52721,156.915,3066,22.0302778578,74.184180955,23.0778842813,184.57397176,236.234260333,22.0685267222,3066,126.262286875,226.400317706,12.928257491,277.597462761,200.938,0.999319,1.11856653738,22.09,-22.1471
21.921,411.533415692,3.0352,156.985,3067,21.915697547,101.020238594,38.3246857249,209.863972967,240.504179028,21.9494766366,3067,132.894162713,207.284340994,50.0997811119,352.856643634,200.965,0.99963,1.03883383575,21.9663,-21.9625
21.8525,398.741700218,2.82388,156.942,3068,21.849036821,19.8771745765,187.883516591,216.856639261,266.441291295,21.8767299199,3068,141.234922824,208.333377027,56.175121082,269.736016585,200.94,0.999736,0.950234827381,21.8909,-21.9235
21.7507,222.284740483,2.58503,156.871,3069,21.7454553489,64.7849446038,116.432720061,225.605120117,211.139571687,21.7793693859,3069,123.335382413,205.542142794,3.19261978534,396.21794311,200.933,0.999483,0.890287664468,21.7963,-21.8333
21.682,402.211847009,2.40748,156.84,3070,21.6802039932,102.630653941,4.08239270033,236.857141928,361.760996234,21.7070214089,3070,169.92864084,215.116418701,46.4345751089,377.671160843,200.943,0.999471,0.847533247829,21.7234,-21.7866
21.6221,888.809166623,2.21919,156.886,3071,21.6225356661,173.00005232,102.836501136,296.048011205,699.178901246,21.6533082772,3071,219.556803619,588.545342892,76.7413244212,597.131853831,200.943,0.99971,0.831059535659,21.671,-21.7701
21.7665,1074.77395021,2.27113,156.898,3072,21.7691809329,224.124450433,193.72404899,585.507312909,810.716516893,21.7964197808,3072,227.370292231,622.836047603,74.1252729979,795.530140216,200.903,0.999723,0.806448759972,21.8034,-22.0016
21.8524,1087.58700386,1.91481,156.982,3073,21.8585840192,287.255247165,23.6646249401,440.293666452,678.771608381,21.8789977102,3073,210.511461622,369.604409999,191.164532775,810.554990195,200.934,0.999837,0.773067847394,21.8825,-22.1121
21.9497,2566.85990819,2.07705,156.999,3074,21.9544159132,308.956095894,78.1592268817,382.248878779,1555.05437236,21.9701171817,3074,201.33536906,351.469445064,833.299648673,1034.91326614,200.967,0.999524,0.782377577549,21.9768,-22.2345
22.0418,2296.94835493,1.98736,156.905,3075,22.0476632929,185.139926449,118.524563795,337.334977088,898.538149504,22.0626996277,3075,188.265306574,221.89017444,611.823357023,557.929810286,200.993,0.999633,0.763470888517,22.0644,-22.3691
22.3061,535.877001883,1.88091,156.874,3076,22.3127343669,155.865735319,32.3926569132,223.726626756,107.424238928,22.3247891137,3076,75.8275433994,62.2941091557,55.8183062194,530.793867596,201.003,0.999778,0.740516562501,22.3296,-22.6337
22.3604,89.3467190539,2.07566,156.815,3077,22.3645538588,73.7217331647,5.81876746262,97.1848901745,73.4344961844,22.3753267478,3077,58.3455648031,57.2280918827,7.24153518341,321.405325032,201.021,0.999566,0.759449327112,22.381,-22.7144
22.55,81.2917220393,2.26024,156.818,3078,22.5565870965,30.3382303802,55.1852896914,74.5295488814,69.1581003273,22.5673207303,3078,55.6870562882,57.833857649,4.25100449809,204.366790346,201.017,0.999518,0.751362267752,22.57,-22.8692
22.6981,85.8602737126,2.1197,156.813,3079,22.7056907006,25.6489672962,38.4132426896,69.9909756952,63.471084231,22.7153522344,3079,51.8938136034,51.4440266413,8.46030813356,178.176364353,201.058,0.999755,0.748731212774,22.7172,-23.0101
22.7226,62.3618029532,2.3224,156.784,3080,22.729947732,17.6906471893,49.6201591527,66.5549776395,57.0245254718,22.7421177305,3080,47.5431727229,52.96316448,1.77093119628,111.402217609,201.09,0.999572,0.770377422622,22.7451,-22.939
22.8417,97.9081562904,2.49698,156.805,3081,22.8491425726,65.3113660909,53.5070664523,82.0173220668,73.6477323315,22.8626822693,3081,58.5074547363,51.9539783134,10.5213254781,356.482811081,201.074,0.99953,0.800370925849,22.8662,-22.9713
22.717,60.2550786381,2.29952,156.787,3082,22.7226411531,16.1296579951,5.53473652611,62.5470784692,54.0829858745,22.7429647416,3082,45.4664660483,50.1650295569,2.07104247423,96.8207763765,201.065,0.999616,0.798011922463,22.7432,-22.7327
22.4767,391.525168854,2.52253,156.848,3083,22.4828700032,11.5682556384,27.7552118968,64.2928346471,158.94265972,22.506688538,3083,93.1536923421,74.2672450712,109.699916941,88.1309970002,201.054,0.99975,0.828755090718,22.5137,-22.4217
22.3229,451.996239938,2.74371,156.841,3084,22.3271912899,117.226299835,63.2759318457,155.694672165,158.271367213,22.3550802239,3084,93.9081291882,80.5882100785,106.120080652,450.440058893,201.038,0.999752,0.873239435039,22.3635,-22.3697
22.233,389.524076961,2.78854,156.872,3085,22.2342751777,107.314880075,94.3608412925,189.029083728,320.865268784,22.2554005637,3085,153.341201798,111.244305627,29.0900713757,374.659774719,201.014,0.999719,0.89888008115,22.2652,-22.2544
22.1365,410.803108588,2.4954,156.909,3086,22.1398384952,132.511074904,76.1616049372,283.392285699,331.512368145,22.1521774667,3086,154.367499437,307.729253975,17.73965489,433.47725645,201.018,0.999512,0.871525472981,22.1642,-22.2857
22.1839,415.81279067,2.5607,156.947,3087,22.187389298,22.9180994992,319.510894473,354.401653756,335.345865594,22.1958917044,3087,154.496292442,316.264775622,12.7203819862,387.007835044,200.985,0.999648,0.843317351302,22.2065,-22.41
22.122,373.712827808,2.08155,156.997,3088,22.125241385,125.497578301,49.7645959523,320.170597229,335.330466209,22.1345200052,3088,154.230431664,312.941877148,13.4059154463,506.75306391,200.967,0.999669,0.797734493928,22.1426,-22.4139
22.2305,407.252318172,2.21649,157.055,3089,22.2310712109,92.1818407974,77.1932082163,302.101093805,340.0571501,22.2396836142,3089,154.948971204,315.620189597,15.4617829201,351.61467422,200.958,0.999571,0.794466271536,22.2507,-22.5485
22.3846,584.653131959,2.20699,157.103,3090,22.3868496995,60.0661609306,155.746828656,300.64811215,347.565255649,22.3949899324,3090,154.160144278,316.363936261,38.60794996,344.355536887,200.928,0.999517,0.765132603092,22.4027,-22.6437
22.4775,612.681478788,1.77548,157.144,3091,22.4755912477,115.89508182,15.5644335817,265.624953021,346.628265883,22.4837903272,3091,153.315238369,303.721625448,42.3526169893,374.439267054,200.94,0.999575,0.706253918908,22.4977,-22.7397
22.4875,1139.59472067,1.90215,157.196,3092,22.4881932299,135.147697142,87.2491482088,358.228072668,352.184740961,22.4982308636,3092,156.788187816,276.428509866,120.986637766,567.81727118,200.901,0.999649,0.680139585309,22.5113,-22.7158
22.4905,1137.64994675,1.92789,157.232,3093,22.4920047823,177.952942489,286.479059156,465.488733156,508.80929091,22.5013919487,3093,164.096680039,296.758173883,219.90366955,744.148101838,200.914,0.99961,0.660977464596,22.5115,-22.7256
22.5946,2615.54286981,1.69297,157.289,3094,22.5969938698,361.219683576,20.5717273641,336.976994121,1055.69030477,22.6060906981,3094,184.131883167,303.368461996,823.895903639,1003.49863735,200.936,0.99955,0.632257998651,22.6187,-22.8298
22.6187,729.837682011,1.97182,157.373,3095,22.6194985872,205.247565216,356.875788483,622.509659441,488.4830713,22.6315159065,3095,169.095313604,296.67365397,114.624104218,894.795380307,200.957,0.999526,0.624198250323,22.6417,-22.8327
22.7049,1481.37229197,1.747,157.386,3096,22.7047537807,598.404349615,144.864527696,574.584867147,642.055969768,22.7184572953,3096,178.888334645,316.172776079,255.106341803,1596.13260403,200.96,0.999569,0.602100620569,22.7305,-22.9188
22.5359,620.608467013,1.65415,157.465,3097,22.5349071638,126.081380438,103.399141763,311.123799368,434.913292148,22.548561968,3097,162.125771924,343.869971009,59.0871892172,458.402760525,200.989,0.999872,0.586703036646,22.5617,-22.7644
22.5866,721.44434858,1.77136,157.448,3098,22.5877670479,292.275368937,130.546376105,462.65973006,453.588350494,22.6024108506,3098,163.259554398,329.031231709,60.9047309098,967.424458427,201.035,0.999622,0.594179381744,22.6125,-22.7956
22.5966,2041.38969626,1.62405,157.47,3099,22.5979058857,213.031356454,65.7271819341,386.616448824,765.08636555,22.6129078993,3099,177.135157619,332.35189238,401.068785784,725.140717025,201.095,0.999569,0.589843518417,22.6254,-22.7931
22.5479,1862.21600755,1.81839,157.473,3100,22.5496065678,362.520019229,253.506383676,511.264383719,773.146643267,22.5671861364,3100,188.442283346,338.564006282,365.555300143,1136.91456534,201.135,0.999604,0.594296847177,22.5817,-22.7776
22.557,915.176567637,1.56723,157.466,3101,22.5561838948,209.296963628,97.5185298377,409.728494949,454.955126166,22.569692013,3101,175.789445461,284.643068422,112.799668401,729.008072711,201.175,0.999611,0.579584883844,22.5852,-22.7721
22.572,1889.23817803,1.76659,157.475,3102,22.5716917464,355.466613278,133.7368638,449.989192973,1151.31513641,22.5882186793,3102,224.518184545,568.396807575,420.65024102,1145.26797909,201.194,0.999747,0.574518365882,22.6041,-22.7977
22.6308,3223.13084934,1.67921,157.454,3103,22.6308450028,182.735050291,314.006899499,583.535509721,2194.13589472,22.6445050657,3103,247.558509782,1105.23047183,676.369648041,836.74685557,201.25,0.999672,0.566243984639,22.6585,-22.8602
22.6531,2751.0748565,1.73287,157.479,3104,22.6564399676,380.227076036,189.615140538,669.89587566,2245.21133838,22.6730253019,3104,221.611854727,857.528924923,518.15277461,1127.66815926,201.328,0.999655,0.573643374073,22.6858,-22.8938
22.6806,3174.0305502,1.36992,157.5,3105,22.6817480954,432.953712715,286.936403791,747.10029009,2094.51935204,22.6966368442,3105,231.273068948,825.450879854,919.368878347,1440.81370645,201.382,0.99968,0.544816507848,22.712,-22.908
22.6807,3079.91817229,1.65519,157.502,3106,22.6812093987,306.986348347,57.6889318266,553.635598953,1888.86094292,22.6994444583,3106,234.90014286,761.901607442,837.326111171,1026.96837685,201.437,0.999791,0.547349886874,22.7084,-22.892
22.7012,2702.83227702,1.70054,157.573,3107,22.7036704788,244.728652104,87.5742934514,423.801449926,1845.03844745,22.720106732,3107,216.554122939,1122.52504341,516.762442367,816.503361125,201.471,0.999721,0.54760765628,22.7294,-22.9104
22.6761,3276.49843274,1.60113,157.585,3108,22.6768809922,208.366687849,22.0295029625,330.286560541,1957.09754465,22.6931036834,3108,237.289936327,787.41016088,1001.83658944,601.006332445,201.505,0.99974,0.545702701236,22.7052,-22.8634
22.6718,3192.03597404,1.71953,157.547,3109,22.6735177071,511.296889714,19.2463155443,640.238728021,1300.37683445,22.6851797087,3109,254.110714031,803.461015845,542.976846966,1224.12022158,201.527,0.999652,0.544311257309,22.6968,-22.8818
22.6867,3201.45545435,1.71285,157.614,3110,22.6881133715,345.88593332,14.8839107964,500.903731707,2060.8648831,22.702032515,3110,244.926053625,1102.09882129,769.082140863,1043.09185619,201.577,0.999753,0.549348505028,22.7121,-22.8997
22.6374,1196.17694119,1.85035,157.674,3111,22.6373062082,422.955454775,23.0859664046,692.473396856,862.560990232,22.6516566649,3111,232.142380882,687.391192065,144.857724098,1197.3656483,201.622,0.999627,0.550378516196,22.6653,-22.8633
22.6622,939.730851687,1.63925,157.672,3112,22.6652070164,288.92863698,12.779491125,248.110725974,522.816216457,22.6808275678,3112,191.810539025,326.330752599,195.424559174,659.001775733,201.645,0.999723,0.533158828532,22.6919,-22.8876
22.7075,694.145323741,1.67311,157.692,3113,22.7074780408,202.713086437,13.3219008777,303.18481693,398.60558701,22.7210406041,3113,174.252415551,303.810292973,99.9346694663,615.206330001,201.652,0.999715,0.520483560455,22.732,-22.9332
22.7743,423.597442784,1.53287,157.685,3114,22.7737790552,271.684615384,14.1306249976,242.393268445,364.966926776,22.7867323297,3114,170.490708185,323.393233732,24.4829147431,814.815649305,201.671,0.999694,0.513915202803,22.7974,-22.9892
22.7624,630.344775482,1.78208,157.754,3115,22.7642912547,124.971731281,25.4255669128,282.927473866,348.052950873,22.7757351069,3115,161.45333461,17.4645743642,67.0723706968,378.40906451,201.674,0.999625,0.537269282114,22.7855,-23.0075
22.9068,1679.74254854,1.53529,157.83,3116,22.909817095,170.433094638,13.4700440052,308.741305764,475.480044207,22.9213556345,3116,177.905042606,322.467382383,252.855108298,511.670108426,201.718,0.999406,0.514309949916,22.9289,-23.1578
22.8544,787.955944775,1.38938,157.764,3117,22.857554871,169.166078532,21.368092353,294.882428245,375.670305488,22.8667801884,3117,165.341038103,302.162631104,91.9732245131,492.643904061,201.733,0.999607,0.499873437292,22.8746,-23.1154
22.9231,1090.88647287,1.86335,157.731,3118,22.9240047392,182.392405497,14.0576282873,237.306827687,448.038474339,22.9329838488,3118,178.003187793,308.94566673,161.570882792,500.305505955,201.773,0.999572,0.53593838882,22.9427,-23.1688
22.9752,409.509851459,1.46833,157.678,3119,22.9786567435,47.4201730309,306.23604222,370.982645525,345.929728085,22.9874403081,3119,161.30038608,309.985297503,23.0792095575,461.775049378,201.804,0.99936,0.51915612247,22.9957,-23.1894
22.9182,553.854093248,1.84758,157.69,3120,22.9191401417,269.571686607,14.312526194,261.594961706,342.28696868,22.9289902984,3120,158.285525728,15.8458497348,61.7457299389,744.805527978,201.829,0.999592,0.539093195053,22.9391,-23.1381
22.9832,819.984342113,1.59918,157.667,3121,22.9865175591,192.605876461,11.2483427291,176.976656412,39.9711917363,22.9973570451,3121,22.8331277302,12.7773557607,110.568362695,551.917041704,201.88,0.999698,0.537607082291,23.0044,-23.1995
22.9625,16.5384060821,1.97691,157.613,3122,22.9630521984,251.976454619,12.2217746165,175.803859526,13.2446523183,22.9725590308,3122,12.3851027279,12.6870619277,0.580454586539,662.842390343,201.928,0.99977,0.561608065906,22.9878,-23.158
22.9682,14.9618943808,1.65652,157.732,3123,22.970983297,140.600673907,11.5626741067,82.8775978179,12.1419083252,22.981511322,3123,11.3980447955,11.2036684276,0.657231690818,439.890557909,201.972,0.999707,0.541891085801,22.987,-23.1531
22.9831,14.6801088355,1.82874,157.751,3124,22.9861319644,157.120718917,10.2102938578,77.4806201593,12.1465254588,22.9971580218,3124,11.4121323048,11.1819379487,0.711398466479,578.735854472,202.054,0.999772,0.552922009936,23.0022,-23.1406
22.9653,1649.0667076,1.56196,157.772,3125,22.9680968992,233.936606882,9.81621453921,221.392817297,774.088448501,22.9812604801,3125,213.684826921,17.6716974875,336.400800463,606.860047666,202.104,0.999724,0.546752519652,22.9874,-23.1177
22.8729,3217.1268799,1.82609,157.834,3126,22.8734071492,217.387849851,18.6539682196,371.255270955,2410.81902623,22.8833927983,3126,239.254234288,1267.38978016,673.285914098,657.352152564,202.177,0.999686,0.572505181539,22.8935,-23.0489
22.8938,2843.72412959,1.74753,157.875,3127,22.8968016321,464.229200829,25.5008666928,520.055081684,1392.94221262,22.9062382886,3127,245.718230845,773.515064269,502.410598911,1214.0018297,202.192,0.99968,0.579208313369,22.9138,-23.1466
23.0085,2745.90440556,1.68087,157.916,3128,23.0103244564,326.789887152,29.4778039154,445.178344919,1215.50865787,23.0209650293,3128,243.989338504,739.772503595,477.534186327,1051.66406299,202.249,0.999847,0.559200779104,23.0288,-23.2626
23.0319,3060.93366339,1.77083,157.965,3129,23.0340809709,240.132993761,63.1318208124,355.207659574,1256.80354887,23.043209117,3129,239.379830608,738.968187662,491.720155951,778.41640309,202.257,0.999727,0.552621486528,23.0539,-23.2962
23.1333,1657.82586752,1.70394,157.956,3130,23.1347890068,267.949302964,168.201031755,535.240076516,931.894868542,23.1464513802,3130,242.798522317,706.912421642,246.454763298,944.944926117,202.285,0.999692,0.536512269965,23.157,-23.3855
23.2082,1384.36178263,1.74133,157.957,3131,23.2093502036,243.300094692,62.9226517035,443.053024372,1076.29840165,23.2170991029,3131,245.814825291,711.034882511,220.41146715,714.123848147,202.319,0.999775,0.534312941348,23.226,-23.4225
23.1545,2449.66237491,1.78118,157.974,3132,23.1561459804,459.072752112,93.4651774364,579.764240551,1257.9194518,23.1670933166,3132,241.907832102,727.875552332,530.424004392,1312.30358558,202.366,0.999903,0.530852909708,23.1768,-23.3789
23.2397,1127.33411613,1.54718,157.972,3133,23.2415771191,132.303993097,338.871022528,526.499203875,836.003272615,23.2480570656,3133,239.768685667,712.302316685,109.389134589,701.280223799,202.394,0.99972,0.517793480264,23.2572,-23.4709
23.3242,1319.1748259,1.57695,157.943,3134,23.3297998344,228.764712195,111.456299005,381.458829784,833.607327102,23.3364758,3134,238.679778598,709.038038764,143.941224073,798.759627715,202.421,0.999765,0.509726139184,23.3425,-23.5304
23.3489,1578.28853227,1.54388,157.965,3135,23.3503390638,289.419001316,29.3228226769,461.8126375,889.473687149,23.3580125311,3135,236.589742375,647.74782784,162.637899953,948.292890064,202.474,0.999604,0.503785824331,23.3677,-23.5573
23.3323,1275.10346009,1.78246,158.076,3136,23.3345749267,234.384290616,68.0934492571,368.762220038,907.803333933,23.344803912,3136,236.975366177,692.878727683,170.616759644,726.761901748,202.515,0.999738,0.528443901911,23.3579,-23.5489
23.3744,1580.99812386,1.60171,158.115,3137,23.3778617371,222.446886946,52.0964148882,229.745512719,1020.34935432,23.3855538168,3137,233.660656143,698.574461167,218.386849381,731.051411927,202.567,0.999597,0.509529526967,23.3931,-23.6065
23.434,1374.28061833,1.36803,158.156,3138,23.4358858786,252.685080584,221.969899884,574.393786906,706.470885685,23.4422966382,3138,208.516795115,418.598576472,247.377603542,1005.70287549,202.576,0.999711,0.489077666483,23.451,-23.6551
23.4772,962.794070506,1.59779,158.264,3139,23.4781471686,137.863374248,107.732231412,284.875223669,564.568113744,23.4857501157,3139,202.079675649,399.65468374,135.771925639,562.395455824,202.606,0.999706,0.514082386417,23.496,-23.7028
23.5236,608.98015689,1.631,158.332,3140,23.526461522,211.515445939,20.2279903897,364.353239443,478.607547233,23.5342462107,3140,190.14706824,383.284207593,71.9396475527,737.796631332,202.643,0.999774,0.50625526475,23.5423,-23.7533
23.5534,896.822168518,1.67616,158.316,3141,23.5556810434,126.935718203,203.406265179,402.847701845,537.49431532,23.5647989735,3141,197.250603978,364.186425449,118.649323989,574.2481212,202.689,0.99967,0.50526420323,23.5715,-23.7728
23.6377,621.515182978,1.57069,158.385,3142,23.6389484945,109.563362104,293.982750281,441.238521033,433.260030597,23.6457686824,3142,180.537236149,355.767992072,65.6381230888,621.086931478,202.721,0.99982,0.492754154231,23.6565,-23.8362
23.687,610.538319505,1.75274,158.426,3143,23.688936525,116.810062123,32.4306843428,279.676711801,382.420262615,23.6952575729,3143,170.032454434,328.491244565,57.5122178257,410.674592204,202.759,0.999596,0.523656407962,23.7036,-23.8913
23.6546,1036.75828704,1.61546,158.466,3144,23.6586158466,150.080617727,17.6840106611,228.833956683,578.809610283,23.6662096845,3144,199.220366812,410.11591603,114.042750549,400.888939721,202.799,0.999725,0.501088785317,23.6736,-23.8491
23.6881,1219.29186754,1.6376,158.47,3145,23.688534455,194.353694675,34.5376068829,392.151807868,849.466357072,23.6983683297,3145,225.103408949,438.294615891,177.443626816,611.295471159,202.843,0.999627,0.496264503257,23.7096,-23.8972
23.6746,1152.26380276,1.63649,158.475,3146,23.6789197281,265.159883161,41.2416607319,344.720986776,862.309871586,23.6880250533,3146,223.091826691,688.666664181,119.521537373,878.41391985,202.86,0.999454,0.496452277927,23.6953,-23.8844
23.669,1899.50053372,1.77624,158.528,3147,23.6696349781,255.516148599,22.2936000885,351.100135531,567.69844594,23.6774949986,3147,177.690100804,208.090430579,393.537726674,906.426117907,202.878,0.999525,0.515159158512,23.6877,-23.8771
23.6984,1716.40743049,1.63544,158.556,3148,23.6998288708,327.712412678,164.986714245,442.919864162,966.530060923,23.7089722434,3148,227.980000506,209.93360954,266.064243657,1111.24380516,202.884,0.999627,0.502212961742,23.7188,-23.9002
23.663,1138.71409161,1.55718,158.595,3149,23.665292386,413.263031785,202.548395024,464.196858001,761.143312025,23.6736674434,3149,213.839335521,195.244495431,237.489425115,1271.70532737,202.952,0.999774,0.4978358543,23.6868,-23.8677
23.7956,2534.15060063,1.5558,158.597,3150,23.7983584896,371.772468463,11.7527185479,466.283136562,872.405605992,23.8076404577,3150,211.620227811,210.829384202,526.739001072,1235.51156143,202.951,0.999722,0.484806441584,23.8151,-23.9924
23.7457,3094.71243864,1.88545,158.591,3151,23.7456164721,238.862743839,21.1456202158,364.805999778,1018.11083648,23.761404544,3151,237.570090273,812.722998899,436.683880383,733.870297924,202.95,0.999647,0.515930309137,23.772,-23.9456
23.7494,1709.30912967,1.35915,158.542,3152,23.7506165041,270.14628813,195.904283378,575.433950245,861.193921367,23.7624528421,3152,246.45800635,762.467696579,163.828299215,928.274283847,202.984,0.999633,0.468424190255,23.7733,-23.9334
