AverageDiscountedReturn,StdEsReturn,AveragePolicySurr,AverageAbsQYDiff,MaxReturn,AverageY,AverageQ,AverageForwardProgress,AverageQLoss,MinReturn,AverageReturn,QFunRegParamNorm,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,MaxEsReturn,StdForwardProgress,MinForwardProgress,MaxForwardProgress,AverageAbsY,AverageAbsQ,StdReturn,Epoch
-29.6020654482,14.2794660875,0.113431,0.00512691755118,-70.907234599,-0.113109648508,-0.113111,-0.0268266712246,6.80231e-05,-86.0112166196,-77.6530061663,19.5486,-55.810632538,17.2793,1.0,-32.9014018001,-18.5825826406,0.0387132911243,-0.110435384196,0.0407192616759,0.114000619422,0.11396,3.87124803709,90
-29.2647091741,10.7866020831,0.1142,0.00502064488452,-68.9796717951,-0.113881993498,-0.113886,-0.0240922462588,6.71448e-05,-84.1037637149,-77.3821862737,19.5954,-55.513482023,17.2798,1.0,-45.3472041387,-27.1801227821,0.0335910972467,-0.0910022349552,0.0594962108849,0.114684302426,0.114633,3.36605317328,91
-28.5225012567,8.56039467811,0.115306,0.00506425330713,-66.5883422028,-0.114889915677,-0.114881,-0.0140956731514,6.74019e-05,-82.9992283959,-76.3734224278,19.6541,-63.4543126957,17.2798,1.0,-53.2444275869,-43.600338775,0.0366291427819,-0.0803918810735,0.0835900817812,0.115633554459,0.115597,3.67081851554,92
-29.1834179853,10.3327382741,0.116143,0.00502259038653,-68.7531392548,-0.11582801025,-0.115839,-0.0214176273284,6.67454e-05,-87.9404162752,-77.110644317,19.7217,-52.2616719066,17.2798,1.0,-36.5691046941,-27.1582502114,0.0445522457476,-0.129606846511,0.0621811113711,0.11658706582,0.116568,4.45510292313,93
-27.9916650632,18.4821296438,0.117064,0.00504502979786,-68.2596666053,-0.116724512126,-0.11672,-0.00756279578632,6.66898e-05,-82.5678041899,-75.7214798619,19.8073,-73.461361197,17.2798,1.0,-48.753987638,-28.2708848903,0.0324700194659,-0.0762745978769,0.0670844734255,0.117455559019,0.117411,3.24940652414,94
-29.3781863595,18.9102274361,0.117746,0.00507305120202,-71.1054631115,-0.117481950714,-0.117487,-0.0242142606018,6.81411e-05,-82.6115241182,-77.3951694556,19.9343,-69.828695972,17.2798,1.0,-37.9294954898,-22.4967808884,0.0309803696526,-0.0762821983728,0.0387580848793,0.118159713824,0.118128,3.10074337499,95
-28.9652552993,7.26310694689,0.118565,0.00507695115661,-69.2781125516,-0.118408854064,-0.11841,-0.0191140485076,6.9092e-05,-85.4653769067,-76.8782663102,20.0365,-58.896603635,17.2798,1.0,-47.5055671199,-38.7245544861,0.0378862842111,-0.104965501508,0.057147010644,0.11915318111,0.119125,3.78568972899,96
-29.0574361264,17.6008044492,0.118646,0.00505452239562,-70.3660666759,-0.118675313818,-0.118673,-0.020605483045,6.93423e-05,-83.7620476253,-77.0285212126,20.0902,-85.35411195,17.2798,1.0,-55.5792145726,-40.685514116,0.031059135574,-0.0877076569579,0.0457543604463,0.119392215751,0.119346,3.10744773513,97
-29.8747363382,11.3430461366,0.119199,0.00510481968395,-72.9664020403,-0.119165613414,-0.119167,-0.0311635415622,6.86643e-05,-84.9865313209,-78.085481112,20.1988,-75.5527517655,17.2799,1.0,-57.3828830925,-45.6773105518,0.0305379240631,-0.100047121536,0.0201199426328,0.119918536831,0.119878,3.0599345131,98
-28.6258765714,18.5618228315,0.119895,0.00504588917108,-70.3945933591,-0.119917969967,-0.119921,-0.0149537076914,6.6654e-05,-86.2865859434,-76.4670434992,20.267,-67.9161140355,17.2799,1.0,-47.7667735294,-23.32724242,0.0344487893379,-0.112940310331,0.045790674462,0.120647548125,0.120621,3.45001009355,99
-29.3531795401,6.81747082926,0.119779,0.00521362874201,-66.3116547676,-0.120024841849,-0.120021,-0.0243686701729,7.30479e-05,-88.9567185984,-77.407257196,20.3576,-44.8383669597,17.2799,1.0,-38.3274216122,-27.31681143,0.0440804035144,-0.139744188827,0.0867040720985,0.120767059712,0.120737,4.41007364617,100
-29.4365745551,10.5405188329,0.12014,0.00517029432822,-69.6028722686,-0.120291963301,-0.120296,-0.025450918195,7.14642e-05,-86.8751296254,-77.5139825609,20.4267,-50.7988164123,17.2799,1.0,-43.2587170719,-25.1268068297,0.0386277191835,-0.119393697407,0.0536448594482,0.121169021982,0.121135,3.86086564712,101
-29.680367082,4.66931530879,0.12094,0.00520498089614,-70.4453643818,-0.121006514333,-0.121002,-0.0277955740615,7.33895e-05,-85.85154428,-77.7430674962,20.502,-45.6998786886,17.2799,1.0,-38.4693727926,-32.6480361996,0.038183168017,-0.108931764563,0.0455063649058,0.121790148912,0.121743,3.82039936407,102
-28.2079607669,22.1040955759,0.121413,0.00517123816603,-66.7008545129,-0.121443506302,-0.121436,-0.01074096365,7.2317e-05,-84.3769646418,-76.0390116415,20.6101,-72.3273222972,17.2799,1.0,-51.688694441,-15.0990350327,0.0380371485173,-0.0936818293646,0.0826142490731,0.122191236597,0.122145,3.80262900792,103
-29.2990106307,14.9254527813,0.121696,0.00510238019353,-71.5372918947,-0.121834345271,-0.12183,-0.0236190292094,6.94586e-05,-93.4165953152,-77.327542392,20.6915,-49.4524386241,17.2799,1.0,-33.3204831562,-12.431054847,0.0405757523088,-0.184262324942,0.0343921557935,0.122697590617,0.122658,4.06588500257,104
-29.7031761873,9.67206534919,0.122586,0.00518713698829,-70.0997976716,-0.12247111184,-0.122476,-0.0280548061797,7.07708e-05,-82.205957527,-77.772726902,20.7477,-63.9423696421,17.2799,1.0,-49.0505580476,-39.776761831,0.0293844847871,-0.0721020389128,0.0484699332179,0.123284803784,0.123253,2.9444747995,105
-29.4129175963,2.9734489953,0.122896,0.00509847539736,-70.5353423185,-0.122823225861,-0.122824,-0.0246874013969,6.94091e-05,-85.9998749778,-77.441648898,20.8505,-54.7874766983,17.2799,1.0,-50.3386712122,-47.548340536,0.0354781271187,-0.110362371141,0.0443958152054,0.123721518412,0.123668,3.55397536352,106
-29.280245642,5.46978565062,0.123201,0.00506623064138,-67.9082832104,-0.123272767786,-0.12326,-0.0243571664066,6.75328e-05,-85.2666101818,-77.2723608426,20.9456,-45.0820672931,17.2574,0.99821,-36.3365256194,-30.3263344053,0.0388267375839,-0.104727576173,0.0695087058439,0.124138519136,0.124084,3.86308696476,107
-28.6826463201,1.93470260948,0.124398,0.00513759372572,-67.037285628,-0.124199183925,-0.124211,-0.0166614017986,7.07468e-05,-86.3061685763,-76.5747792493,21.0134,-42.8708888903,17.299,0.99918,-39.9719505576,-37.7144786443,0.0431146532518,-0.113701350174,0.0782879032769,0.12504533776,0.125024,4.3170019269,108
-29.4119832553,11.1437321256,0.125502,0.00506252970436,-70.1343710186,-0.12525820861,-0.125255,-0.0247170760029,6.79692e-05,-84.1959595328,-77.4367702707,21.1145,-68.3132791485,17.3475,1.0,-51.8977597325,-40.8484231789,0.0308328089159,-0.0925542425702,0.0485906665743,0.126096562875,0.126059,3.0793053238,109
-28.9945315346,2.40828363813,0.126102,0.00514128992846,-67.9472901761,-0.125677100262,-0.125668,-0.0200760939013,7.03051e-05,-84.8837592144,-76.9755929871,21.2341,-39.7954322252,17.3478,1.0,-36.221903979,-33.1420127287,0.0387992089371,-0.0989591870077,0.0700701558798,0.126676928282,0.126621,3.88693723134,110
-29.713363033,8.01825697399,0.127069,0.00510897324839,-69.7465463895,-0.126892284291,-0.126885,-0.0285939443623,7.05596e-05,-90.3319499738,-77.8279491217,21.3353,-53.528059649,17.3477,1.0,-40.5019474124,-33.2528056496,0.0445023156422,-0.153365229581,0.0524204410431,0.127846846263,0.127796,4.45398753254,111
-28.7515864175,14.2521357587,0.128067,0.0051566990535,-67.4885949778,-0.127671171577,-0.127672,-0.0164516766515,7.16037e-05,-84.0547736083,-76.6105537263,21.4093,-44.6949042142,17.3502,1.0,-32.3634154372,-9.3898487991,0.0385841703276,-0.0907292554072,0.0744851126148,0.128619438809,0.128576,3.85834748836,112
-29.1462107822,10.7026713419,0.127968,0.00510895635713,-70.0212501879,-0.127774922869,-0.127772,-0.02199170499,6.92596e-05,-83.8069214824,-77.1647661204,21.5163,-67.9963085151,17.3507,1.0,-50.8380917295,-38.519668235,0.03547206286,-0.0881387460933,0.0494723377718,0.128844482778,0.128808,3.54783418758,113
-29.3363132236,10.5737933681,0.129221,0.00512570305,-71.2027079631,-0.128891857609,-0.128883,-0.0237879960902,6.96073e-05,-84.8599295855,-77.3464607228,21.6187,-65.9722539797,17.3507,1.0,-50.7792844148,-40.0761431543,0.0334703571764,-0.0988513544539,0.0376067721323,0.129955077039,0.129892,3.34657399957,114
-29.5290779124,16.0557285935,0.130289,0.0051018735961,-68.4055880478,-0.129732493883,-0.12973,-0.0266982751389,6.89543e-05,-87.5935756176,-77.6397937008,21.7258,-63.1233831651,17.3508,1.0,-44.0828496116,-24.9232652577,0.0334998246968,-0.125898914832,0.0655425143983,0.130738554364,0.130703,3.35727565067,115
-28.9225069051,13.8783500755,0.131452,0.00514014108846,-71.1493564731,-0.130935619503,-0.130936,-0.0180753575909,7.41115e-05,-83.8460469164,-76.7726445737,21.8041,-59.9265550225,17.3508,1.0,-45.8352702757,-23.8141657904,0.0314882540093,-0.0887629783622,0.0383322744307,0.132029153982,0.131975,3.14991772303,116
-28.8394116744,13.8798901923,0.13258,0.00515743757392,-67.1322300817,-0.131898055874,-0.1319,-0.0179595994387,7.16864e-05,-84.7438529594,-76.7614249149,21.9069,-64.9203912466,17.3508,1.0,-47.0524719934,-26.2418268523,0.0345682330221,-0.0972892581038,0.0780988712914,0.132942173869,0.132905,3.46588077077,117
-28.5816606152,1.47844230903,0.133425,0.00504446606832,-67.9995830235,-0.132934497894,-0.132935,-0.0172467256313,6.7565e-05,-81.7943594452,-76.4316181979,21.9724,-54.6279842837,17.3473,0.995938,-53.2517976947,-50.911446387,0.0298893085526,-0.0705900200229,0.0669603688396,0.134016202968,0.133975,2.98944708469,118
-28.3512061943,8.23569704714,0.134803,0.00517881726284,-68.8681893784,-0.134200736541,-0.134196,-0.0159739700534,7.39423e-05,-87.9605164736,-76.1033350181,22.0414,-55.2258822855,17.3961,0.992817,-42.2924543282,-34.3205509783,0.0383052450622,-0.136385731689,0.0569366191842,0.135142587259,0.135088,3.78258274517,119
-29.8684709541,10.890122799,0.135667,0.00516667117978,-68.6691557931,-0.134873964555,-0.134873,-0.0306033644971,7.12984e-05,-85.9040250087,-78.0312808876,22.1479,-55.1506616994,17.4739,1.0,-42.6568775651,-28.1691651144,0.0400666851385,-0.109124293419,0.0630866959444,0.135763006261,0.135729,4.01091026012,120
-29.7936298639,17.8454990309,0.136737,0.00513736017127,-68.6265056963,-0.136178015545,-0.136183,-0.0295635779039,7.2459e-05,-86.4224419504,-77.927265826,22.2208,-79.2272650949,17.474,1.0,-54.7053857956,-31.4199701287,0.0422539113536,-0.114487165523,0.0636031215589,0.137046201175,0.137014,4.22687881722,121
-27.9536582416,5.37314242201,0.137408,0.00523869397654,-66.3994914708,-0.136966699403,-0.136966,-0.0077267539856,7.54074e-05,-84.4755654328,-75.7411572895,22.3015,-41.6245591571,17.474,1.0,-35.9815785391,-28.2958946218,0.0409737249351,-0.0949532789882,0.0858618713114,0.137819042108,0.137766,4.09381901828,122
-29.1867720165,11.6701612119,0.137946,0.00517279366398,-70.7234815381,-0.137684007228,-0.137681,-0.0201289464289,7.30747e-05,-83.1949718237,-77.0388809778,22.4112,-65.4856036959,17.4919,0.998811,-46.3534069338,-35.1012326725,0.0286333468853,-0.0814963074648,0.0431714885728,0.1384693098,0.138416,2.85811856815,123
-28.5597985971,14.7239796963,0.139886,0.00514645489212,-69.6183401319,-0.139129169892,-0.139121,-0.0145364978427,7.37686e-05,-85.3014233486,-76.4312903021,22.496,-62.5130920329,17.5334,1.0,-39.5323456127,-21.4515892793,0.0341346439068,-0.103137449209,0.0535716710562,0.13983685536,0.139798,3.41221006856,124
-28.2312494221,2.13669976909,0.14066,0.0051620957414,-65.2732082262,-0.140109015729,-0.14011,-0.0112760677655,7.46203e-05,-82.7828903048,-76.0966701105,22.5798,-62.3268154307,17.5379,1.0,-60.0605303571,-57.3647488096,0.0351376912838,-0.0782731807425,0.0969784068304,0.140883374232,0.140838,3.51230612562,125
-29.8029118537,11.0207745137,0.141195,0.00518038529055,-70.899905989,-0.140710640807,-0.140718,-0.0296890466224,7.25543e-05,-84.807108775,-77.9391487006,22.6435,-45.9489024545,17.538,1.0,-36.520244319,-17.9261299823,0.0347803062654,-0.0984913345495,0.0409518428323,0.141354894305,0.141317,3.47620137791,126
-30.1545097508,9.4429730118,0.141941,0.00508756484569,-69.541131048,-0.141430588922,-0.141429,-0.0340069631312,7.05185e-05,-86.8361084874,-78.3706209945,22.7095,-57.7513331937,17.538,1.0,-45.0178783471,-31.4153045447,0.0371335127121,-0.118874901809,0.0540569927069,0.142123085994,0.142075,3.71654312652,127
-29.1921869996,8.18203881934,0.142837,0.00519406760037,-70.2501429722,-0.142318378217,-0.142317,-0.0214358197879,7.50802e-05,-83.4892024595,-77.1117633603,22.7612,-56.5953273107,17.538,1.0,-48.2290121777,-36.0198819425,0.0324849424938,-0.0849476814572,0.046955841478,0.142885787477,0.142853,3.25311354533,128
-29.3253162071,6.07495726777,0.143434,0.00521072716466,-70.0218812172,-0.142889708413,-0.142885,-0.0238176041181,7.53522e-05,-84.4570194748,-77.3531655112,22.8525,-39.9648194439,17.5383,1.0,-33.4379817244,-24.5794287023,0.0396526737606,-0.0947108441084,0.049634412773,0.143516546607,0.143476,3.96492925076,129
-29.7515454698,19.5088245026,0.144394,0.00516637024869,-67.5123707263,-0.143827085166,-0.143824,-0.0293054216109,7.12935e-05,-86.697031139,-77.900209496,22.9191,-80.9447115193,17.5383,1.0,-54.9329954326,-32.9966460289,0.0439148182431,-0.117118166188,0.0745285057507,0.144367455722,0.144343,4.3910960285,130
-29.6858811146,11.6410893298,0.145597,0.00521489350907,-70.6614606536,-0.145124473229,-0.145125,-0.0272197463804,7.40916e-05,-84.0856585665,-77.6874769599,23.0284,-64.6660914544,17.5385,1.0,-46.9721255189,-36.0873195247,0.0324381161653,-0.0914737825419,0.0431233560612,0.145586715221,0.145564,3.24070264762,131
-28.6574093937,4.56893768941,0.146297,0.00521796880205,-68.3104363046,-0.14580416208,-0.14581,-0.0154768006406,7.43961e-05,-82.9608390375,-76.5128096806,23.1055,-60.6736500958,17.5385,1.0,-53.4405389175,-48.0370958944,0.0319448634634,-0.0799616996583,0.066601217974,0.146228742034,0.146201,3.19299884228,132
-28.6868437558,13.1276375671,0.147235,0.00521426672257,-69.3997458148,-0.146568352114,-0.146563,-0.0157902347155,7.47802e-05,-83.4845011662,-76.5458900994,23.1987,-70.6647049679,17.5385,1.0,-56.9731199292,-39.2147691533,0.0336960105462,-0.0853668296868,0.0555027942201,0.147054856123,0.147021,3.37360326172,133
-30.5832722433,12.1273496419,0.148797,0.00528852090718,-70.429734304,-0.148021294925,-0.148014,-0.039172058234,7.80143e-05,-86.1547783199,-78.8865762602,23.2655,-69.8211656721,17.5385,1.0,-57.5023505907,-39.0463029058,0.0423993699244,-0.111734997637,0.0454207692281,0.148443549975,0.148399,4.24216553658,134
-29.7396663841,16.1555875856,0.149992,0.00527308097718,-69.7409995176,-0.149220913694,-0.149227,-0.0285918515667,7.83708e-05,-85.9760865678,-77.8293010706,23.3409,-70.056763255,17.5385,1.0,-47.7246569442,-25.028559045,0.0352977690832,-0.109772985286,0.0522079673462,0.14964315207,0.149613,3.53029970297,135
-29.605290163,4.94659786526,0.150371,0.00510417797379,-70.5867898903,-0.149643034098,-0.14964,-0.0267644018698,7.12696e-05,-85.224004281,-77.6441788286,23.405,-58.6215172892,17.5385,1.0,-50.7586833837,-45.4213493096,0.0361444168865,-0.102507260746,0.0439043041838,0.150027997169,0.15,3.61886281618,136
-28.9693594072,13.4744255498,0.151622,0.00517097049782,-69.9287517342,-0.150878772902,-0.150873,-0.0198723710557,7.49858e-05,-85.4349248096,-76.9575529746,23.4721,-69.6032853409,17.5385,1.0,-47.4141854697,-35.7634142268,0.035064114218,-0.104336422459,0.05082378279,0.151298488008,0.151261,3.50684894103,137
-29.0769518249,9.58901894727,0.152693,0.00525983143969,-69.9006429557,-0.152027661566,-0.152031,-0.0204596293193,7.91899e-05,-83.8165917019,-77.0115479404,23.5326,-65.4660198775,17.5385,1.0,-55.1379636789,-39.9547531498,0.0308222697317,-0.0886155079791,0.0505325507664,0.152361047754,0.152323,3.07702172942,138
-29.0934509902,19.0678358462,0.153609,0.00514488149188,-71.8002441752,-0.153068370737,-0.153073,-0.0221449838789,7.37248e-05,-83.2711418618,-77.1889813725,23.5662,-76.9123833468,17.5385,1.0,-54.5380744438,-27.5026126112,0.03041660047,-0.0829480439531,0.0314701152392,0.153367618689,0.153349,3.04985576012,139
-28.5907257861,4.99617880977,0.154632,0.00526692227212,-70.7863929806,-0.153682221585,-0.15369,-0.014595872991,7.57184e-05,-84.2754007004,-76.4256783872,23.642,-42.4667271422,17.5385,1.0,-34.9041855667,-29.6759331363,0.0316451286602,-0.0931320535972,0.041685095214,0.154048074487,0.154026,3.16724984437,140
-29.1510374936,9.53311258728,0.15586,0.00520707593418,-70.8748574178,-0.154981477261,-0.154991,-0.0215985838557,7.66588e-05,-85.7183862007,-77.1290820213,23.7011,-70.6126598431,17.5385,1.0,-57.6643970075,-45.539115416,0.032767806261,-0.107464609337,0.0408256597527,0.155273134793,0.155259,3.27811834049,141
-29.5172905644,10.2456739658,0.156575,0.00523294924517,-71.2453662561,-0.155947430493,-0.155939,-0.0268293448024,7.80555e-05,-85.393588635,-77.6539460132,23.7878,-61.0179989644,17.5385,1.0,-49.0546106494,-37.0603759502,0.0351651078655,-0.104170676969,0.0371471111369,0.156198280244,0.15617,3.51982593475,142
-29.6960320436,12.0670964514,0.157347,0.0052689346102,-72.5287373399,-0.156778099929,-0.156786,-0.0286547993375,7.71445e-05,-86.7506310226,-77.836559928,23.8254,-56.9927265245,17.5385,1.0,-38.1399798586,-23.3957887384,0.038345908652,-0.117800294761,0.0244727454017,0.157026375217,0.157003,3.8373192021,143
-29.0074179314,17.7746582713,0.15863,0.00527421920318,-67.8691987298,-0.157696887076,-0.157705,-0.020266112564,7.92802e-05,-83.7896582376,-77.0063891488,23.8855,-57.142781403,17.5385,1.0,-41.2550973979,-13.0190823832,0.0411905144006,-0.0882774119854,0.0709466906246,0.157948401683,0.157926,4.12202487371,144
-29.3383663224,16.4648400609,0.159313,0.00530974747078,-71.280901953,-0.15866998961,-0.158665,-0.0239729276522,7.81408e-05,-84.6312171706,-77.3644368578,23.9805,-71.4377467616,17.5385,1.0,-44.738417577,-27.8431328375,0.0331439577233,-0.0967058433356,0.0365062807071,0.158869110642,0.158833,3.31929910447,145
-29.9100762702,10.0119612206,0.159749,0.00522736053171,-71.2234631843,-0.159325288543,-0.159324,-0.0302919977372,7.68126e-05,-87.9799317997,-77.9896354493,24.078,-63.6489098597,17.5385,1.0,-48.5646602754,-37.0466370935,0.0363327844376,-0.130264026708,0.0374936888651,0.159477021987,0.159458,3.63725228128,146
-29.4372884775,21.3145689898,0.160476,0.00528063142027,-69.5054949605,-0.160062980716,-0.160069,-0.0251898059327,7.60797e-05,-86.3501390234,-77.4826802993,24.1227,-80.9521921989,17.5385,1.0,-54.7042627528,-22.2720229493,0.0355065981576,-0.113528407214,0.0543923678257,0.160208238204,0.160182,3.5547829346,147
-28.7339745668,28.7997407996,0.161551,0.0052785967424,-69.7327292837,-0.160769573055,-0.160772,-0.016866039281,7.68308e-05,-88.5632014821,-76.6567553969,24.205,-89.4532167638,17.5385,1.0,-43.8391852016,-11.6258496997,0.0375313036883,-0.136031344042,0.0525334537946,0.160915792319,0.160905,3.75518391468,148
-29.5218881137,13.5292993517,0.162376,0.00521874828463,-68.2019638761,-0.161796311164,-0.161803,-0.0268416558668,7.62144e-05,-85.1185477965,-77.6538230404,24.265,-56.2123542549,17.5385,1.0,-43.6486333744,-21.1484041694,0.0326348574022,-0.101767805511,0.0677552242176,0.161947552146,0.16194,3.26570518694,149
-28.3885002699,10.8489650033,0.163188,0.00526408953977,-68.196927149,-0.162387803454,-0.162389,-0.0124709903594,7.72234e-05,-83.6497080909,-76.2159517476,24.3307,-71.7211065558,17.5385,1.0,-59.3899969981,-45.0849142945,0.0336056487876,-0.086798320823,0.0679952858229,0.16254866644,0.162524,3.35506726548,150
-29.3033825705,8.38683338575,0.163391,0.00508389861585,-71.0664092282,-0.162923650117,-0.162931,-0.0233631784532,7.03213e-05,-85.7488122369,-77.3079730566,24.4053,-48.8652307436,17.5385,1.0,-39.7847608486,-26.0801440648,0.0295448799901,-0.107539952838,0.0390440250053,0.1630574907,0.163041,2.95275727668,151
-29.4087671858,5.84292705241,0.164126,0.00522688743976,-70.6828791557,-0.163898285543,-0.1639,-0.0243620230707,7.611e-05,-85.116952709,-77.4104964293,24.4733,-63.5392298585,17.5385,1.0,-56.2263246983,-48.7334809782,0.0316178617513,-0.101483908829,0.0429537703108,0.164002514551,0.16399,3.16421545661,152
