MinEsReturn,AverageQ,AverageAbsY,MinReturn,AverageY,AverageAbsQ,AverageQLoss,AverageAction,MaxReturn,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AveragePolicySurr,Epoch,AverageReturn,StdReturn,PolicyRegParamNorm,StdEsReturn,MaxEsReturn
124.123910454,30.6595,30.6654685325,527.233370935,30.6617758796,30.6702,2.05915,0.998431,1390.25495265,2288,234.777643299,175.719,0.504328485478,494.512786467,-30.9175,2288,880.449828942,183.242831936,172.098,275.064021917,968.864060573
67.3278851696,30.6301,30.6387935905,237.443775651,30.6332074702,30.644,2.16935,0.998488,1590.43394691,2289,221.991276271,175.74,0.511992488739,369.00099489,-30.8933,2289,828.717243204,331.281323025,172.102,276.884806405,763.255389291
271.879145043,30.7617,30.7685130245,434.134961612,30.7644426025,30.7764,2.07884,0.998599,665.355374214,2290,214.599627352,175.758,0.497697752299,457.052804427,-31.0036,2290,597.058978217,35.3070299843,172.156,136.869747967,682.25642358
49.5251795405,30.6769,30.6851118933,536.458669981,30.6801532882,30.6923,1.82107,0.998589,1267.77451322,2291,227.498136656,175.767,0.477727026877,403.777319617,-30.9442,2291,754.936035048,191.680804888,172.159,309.330793857,958.45546174
10.5718896578,30.7354,30.7421295308,390.209152071,30.7380213279,30.7478,2.04346,0.998413,808.097891087,2292,205.889389284,175.816,0.491059451353,390.511316555,-30.9794,2292,564.606551608,94.510515174,172.235,256.168285252,691.742443009
59.083089965,30.7076,30.7147981111,896.421309109,30.7102428547,30.7221,2.1621,0.998088,1461.2263341,2293,246.561422068,175.866,0.502595534767,374.667160888,-30.951,2293,989.700305391,136.518066488,172.216,207.423315765,650.82771199
153.333848025,30.7346,30.7451608009,633.330062252,30.7373978141,30.7478,2.24053,0.997955,1495.8536222,2294,235.609359409,175.921,0.500589586452,368.097420891,-30.9858,2294,970.746699247,199.36237674,172.249,229.696833753,712.074940611
26.9451193323,30.7631,30.7703926489,687.447870957,30.7658503817,30.7754,2.21505,0.998372,1222.41909972,2295,234.888265147,175.934,0.505421690706,488.522323185,-31.0091,2295,969.689452022,110.739577378,172.259,301.419495213,807.440679037
109.224762067,30.7603,30.7681588293,665.256595041,30.7623532004,30.7758,2.45256,0.998197,2357.99161065,2296,243.057481042,175.951,0.514268277928,340.241451203,-30.9906,2296,1184.7054147,370.5818537,172.301,202.871659709,702.539717785
6.86856754013,30.7875,30.796186592,94.9327642148,30.7892596266,30.8024,2.29665,0.997985,1354.7910908,2297,182.42623009,175.984,0.506625497881,228.481685225,-31.0343,2297,626.879056369,363.757504465,172.266,226.282949768,758.839738232
66.1678451683,30.858,30.8689283132,883.639954494,30.8596330433,30.8732,2.24763,0.998058,1390.61802165,2298,240.569928969,176.007,0.492461140003,185.536660256,-31.0808,2298,1053.18800472,110.566638706,172.277,146.814760258,472.219071117
38.669096819,30.8779,30.8890342821,878.891394678,30.880180907,30.8938,2.35708,0.998281,1495.34653858,2299,226.677185826,176.082,0.495966590994,170.761085907,-31.1128,2299,1010.0541034,117.357917566,172.3,158.756969041,556.124550376
10.5859064614,30.7845,30.7910489866,673.003592221,30.786668219,30.7996,2.46825,0.998456,1231.63391276,2300,246.458334281,176.118,0.519214205179,263.146219046,-31.016,2300,853.11801964,148.927701238,172.277,231.170280884,663.117740864
9.05448006863,30.8687,30.8738062335,709.457677562,30.8691971561,30.8816,1.74586,0.998446,1462.99170467,2301,245.662771437,176.141,0.471114367667,307.654535025,-31.1154,2301,1001.72428744,136.327036656,172.299,239.072247011,656.568131749
8.84015876491,30.7313,30.7415762713,844.881243206,30.7361561714,30.7466,2.07261,0.998201,1332.33207583,2302,237.067611632,176.158,0.502108513225,190.180298556,-30.9764,2302,999.723336883,105.275066969,172.353,175.799362375,511.644687194
7.61699119768,30.7838,30.7903786797,88.4671848123,30.7847066162,30.7996,2.4938,0.998303,3415.04053809,2303,202.348103965,176.231,0.521059915073,309.413217901,-31.0286,2303,1068.9648295,1030.73072762,172.388,334.128130594,871.157154387
6.52338393741,30.7952,30.8033351507,812.034444981,30.7973666916,30.8104,2.09369,0.998263,1279.04641208,2304,234.294697692,176.25,0.487151185693,120.254365034,-31.0528,2304,942.258147533,93.2749087493,172.415,179.644936438,687.461020986
38.4801642388,30.7197,30.7275544653,776.242758913,30.7224731428,30.7346,2.1844,0.998663,1769.4920595,2305,243.929270845,176.299,0.49771105719,248.824500373,-30.9555,2305,1091.9430929,216.108062437,172.419,194.62404611,628.949959582
55.8765394962,30.8442,30.8501282065,827.645111521,30.8451984785,30.8565,2.14636,0.997913,2443.80188422,2306,239.903098624,176.333,0.49480235701,469.60902822,-31.081,2306,995.166295796,293.511668412,172.491,353.885793149,918.47727063
140.051049621,30.8437,30.8523451874,852.961304832,30.8459005319,30.8603,1.93212,0.998217,2407.97987291,2307,245.126285207,176.383,0.476838120627,598.199312498,-31.0941,2307,1159.9359271,375.126250408,172.488,287.107624253,909.244541767
7.4267796723,30.8436,30.8505319419,147.608549493,30.8448061004,30.8579,1.82313,0.998646,3057.81984779,2308,237.173507512,176.441,0.47611683299,216.821184312,-31.0886,2308,1482.31683138,848.441251841,172.431,236.581591686,786.061313374
48.2138924931,30.8754,30.8836844613,925.641339893,30.8782747664,30.8911,2.21628,0.998172,3031.14413892,2309,245.80538438,176.476,0.494664891092,239.708670046,-31.1167,2309,1590.02642567,767.328566627,172.452,185.052186615,664.33696434
63.623992905,30.8214,30.8303465342,677.196386057,30.8238443044,30.8366,2.46912,0.998806,2803.38496193,2310,231.087628024,176.489,0.511475572282,409.121488665,-31.0854,2310,1564.22481763,639.768199176,172.472,288.414907844,896.493814446
8.9355219416,30.8535,30.8586648201,653.313889304,30.8543962283,30.8683,2.10755,0.99831,2827.19039271,2311,222.16403376,176.545,0.492596084759,286.326671424,-31.1222,2311,1145.08107399,629.80021333,172.508,275.013340334,850.885625013
75.2717447258,30.9216,30.9283944589,42.8900799677,30.9240338209,30.9331,2.31552,0.999284,3099.05854292,2312,40.8855420282,176.581,0.487341924726,348.475677197,-31.1818,2312,54.9102984785,162.956816843,172.512,186.111368621,647.379951308
30.466611463,30.917,30.9236845601,48.0573299148,30.9181332647,30.9295,1.96783,0.998874,2284.87142231,2313,226.760929033,176.62,0.479812980206,194.930942093,-31.1882,2313,931.280100417,403.500065035,172.508,222.434207461,728.653494851
15.0349819204,30.951,30.9558455112,50.2981868827,30.9515746966,30.9659,1.99593,0.99861,2827.38029825,2314,211.847391962,176.692,0.480561410787,147.91305702,-31.2042,2314,1040.39539077,635.131961209,172.566,235.459582532,891.516438719
43.8432807569,31.0396,31.0489243569,47.6379834365,31.0405719965,31.0532,2.01715,0.998411,1505.45318374,2315,89.2414037023,176.719,0.47902685725,296.802973531,-31.2795,2315,266.293249823,399.964166776,172.563,267.098396737,717.997101425
51.4448131321,30.9354,30.9444392233,599.726984251,30.9380029852,30.9532,2.06111,0.998452,1148.51522787,2316,238.156194759,176.746,0.494268252578,555.763659319,-31.1704,2316,795.076295371,151.492437187,172.645,447.910650944,1198.46582692
12.5504420878,30.9919,31.0017322419,446.566674928,30.99376141,31.0079,2.08397,0.998227,1971.14217394,2317,229.694542541,176.794,0.49100713772,374.59336602,-31.24,2317,761.188365045,295.222916548,172.649,272.596273681,839.400025175
8.12041200257,30.9057,30.9154852538,604.682745252,30.9070207808,30.9228,2.04274,0.998073,2951.32330174,2318,236.601316851,176.818,0.488927896464,285.829313547,-31.1726,2318,1199.39655581,673.272052935,172.698,248.19283675,666.53466957
147.095034906,30.9287,30.9373199337,45.9269275407,30.9300495458,30.9437,2.17919,0.998292,3382.03413224,2319,226.944950123,176.832,0.494673920272,545.722667852,-31.1921,2319,1764.59289425,1292.33908482,172.7,268.365823551,968.7813228
31.2757441526,30.9784,30.9890715236,613.640588965,30.9820865632,30.9951,2.6459,0.998412,1606.6641103,2320,240.192427808,176.886,0.511796109673,279.722585357,-31.2245,2320,811.66938552,177.382807289,172.755,263.473394535,833.868017061
48.6580758593,30.9722,30.9803137548,98.7346793375,30.9732335878,30.9897,2.1144,0.998838,1871.27092765,2321,228.649878469,176.945,0.489707623371,201.86544919,-31.223,2321,870.509300028,408.931191363,172.779,173.38147289,618.727045158
45.5497498046,30.9084,30.9151598379,80.3784725082,30.9095670377,30.9228,2.00572,0.998567,817.776159436,2322,75.0356209888,177.001,0.480089138082,96.5498573892,-31.1717,2322,107.441930737,90.2826800154,172.814,52.1644705659,307.943443598
39.3807133581,30.9895,31.001228025,84.7333087379,30.9929589696,31.008,2.30532,0.99861,1306.69101248,2323,129.064141233,177.064,0.502413492066,175.595442777,-31.2506,2323,318.140401372,334.879961346,172.911,196.872766971,799.071204561
12.6661508449,30.9436,30.9530218789,658.299913429,30.9449631688,30.9587,2.23151,0.998449,3359.27916419,2324,258.494811808,177.099,0.496824737389,424.42769645,-31.2045,2324,1364.16386353,717.980444065,172.913,338.937277766,896.977717629
47.3389357677,30.9542,30.9646683844,108.22787671,30.9567723576,30.9697,1.94565,0.998485,3253.27981457,2325,239.277563681,177.135,0.473666380421,252.420501248,-31.2253,2325,1544.6615872,931.506387295,172.952,203.49690134,578.535794665
92.8446729029,30.8534,30.8618203712,996.128410942,30.8552470518,30.871,2.35673,0.998251,3145.33224248,2326,253.138185456,177.147,0.515172668417,342.535455231,-31.1142,2326,2380.7405987,812.056437778,172.978,249.720219154,810.771686626
349.478716146,30.9711,30.981817856,650.06685082,30.9726869476,30.9863,2.13688,0.998626,3288.96915632,2327,255.27216278,177.187,0.483323308626,621.690290445,-31.2187,2327,1928.6046789,1124.999248,172.98,256.40573937,1080.40419355
45.1305342076,30.9738,30.9824947701,288.0470009,30.9755475226,30.9885,2.25207,0.998384,3302.1737349,2328,235.953393354,177.191,0.499276160463,322.85674932,-31.2319,2328,1026.69518125,716.894056081,172.947,230.794516594,679.049552518
50.6621865594,30.9917,30.9977703497,651.792754061,30.9913369219,31.0067,1.95083,0.998583,3355.59516316,2329,255.312388084,177.225,0.485742815113,212.992148976,-31.2329,2329,1795.1418486,1081.72307946,173.034,134.713380341,534.734938686
47.4675937976,30.8914,30.9010575186,643.8128213,30.8951190723,30.9062,2.62645,0.998648,3156.59172869,2330,249.27174717,177.298,0.516621517054,673.424874015,-31.1495,2330,1145.90310948,710.717673684,173.065,518.113396332,1367.11268382
7.81867354632,30.9849,30.9911451338,2100.19744391,30.9848675049,31.0012,2.63424,0.998417,3251.48427663,2331,257.982196407,177.322,0.522522225802,363.809614778,-31.2199,2331,3115.94079519,321.778993884,173.1,333.694563289,926.153814409
14.3283424603,30.9008,30.906643272,912.305995336,30.9021033749,30.9147,2.06227,0.998045,3107.34355163,2332,254.021488856,177.386,0.497270950871,356.851440202,-31.1537,2332,1989.21405091,820.832780772,173.189,241.996567274,814.937181708
92.2980170314,30.8417,30.8496739424,946.267887503,30.8443198706,30.8549,2.24093,0.998641,2925.22005514,2333,245.841456205,177.409,0.495324977435,383.060996786,-31.1055,2333,1644.12400571,599.996453876,173.18,251.015996391,843.60412715
268.607612861,30.8071,30.8138910305,986.187351951,30.8077938796,30.8208,2.31003,0.998552,3322.28282854,2334,260.309126337,177.466,0.500347242098,663.455594583,-31.0635,2334,2257.21598352,1068.89689019,173.188,372.730807732,1215.39255414
31.5076098664,30.8629,30.867903468,730.600457155,30.8640224476,30.8759,2.47735,0.998741,3458.48249461,2335,261.424053675,177.499,0.50506113057,382.8930037,-31.1039,2335,2110.57307698,1220.41810123,173.235,303.735374822,798.652562298
39.7475706757,30.7574,30.7648990318,721.859216462,30.7583826005,30.7731,2.17027,0.998856,3266.48297629,2336,243.744807271,177.556,0.487873910237,270.806805456,-30.9956,2336,1466.3889155,1007.34880928,173.236,261.029237927,850.199800933
32.5655452195,30.9451,30.9508746781,51.5990847676,30.9468330698,30.9561,2.02888,0.999016,2689.98117731,2337,69.8150823273,177.626,0.482405139467,350.016043502,-31.1647,2337,197.775007553,441.765009731,173.279,279.161172118,902.350513466
15.9778777265,30.7281,30.7323604298,723.268461218,30.7279113427,30.7422,2.16336,0.998562,3169.69783346,2338,249.195392864,177.684,0.503797184019,338.988371043,-30.9656,2338,1431.1129281,709.220361254,173.296,258.633507756,657.073856759
41.4284487361,30.7776,30.7835979959,704.021674895,30.7786728777,30.7911,2.38635,0.998407,2141.14104747,2339,254.873291272,177.692,0.510346343578,361.952862934,-31.0107,2339,1151.56783715,395.203107895,173.29,321.29101545,979.484042892
47.6578504023,30.7381,30.7458222021,826.990819804,30.7397495329,30.7519,2.02324,0.998437,3170.12346341,2340,256.248128547,177.7,0.491240342624,562.376451826,-30.9557,2340,1459.91608572,569.125714902,173.348,321.805168103,1054.97922423
12.2281183465,30.7487,30.7569945982,809.047543261,30.7515754223,30.7646,1.6812,0.997894,3006.46458019,2341,248.584231717,177.747,0.454556755507,281.54436408,-30.9596,2341,2051.62402274,827.340055853,173.376,293.606546469,983.861081221
84.3895740518,30.7197,30.7251377039,577.972154601,30.7216415755,30.7316,2.02221,0.998382,3347.84335328,2342,246.341278703,177.761,0.48603103059,598.584342835,-30.9364,2342,1320.64412751,1062.1605927,173.442,512.236188808,1577.12808846
12.918055902,30.6478,30.6512084085,1174.26931725,30.6470950455,30.6606,2.2222,0.997863,2530.6293534,2343,228.245650885,177.775,0.490427148965,364.429498784,-30.8726,2343,1643.09145501,423.111467626,173.473,421.266897633,1235.54678385
368.958177748,30.6563,30.6629918114,692.384741032,30.658988476,30.67,1.74546,0.997898,2728.65511398,2344,233.6314066,177.815,0.46269619583,619.327618273,-30.8624,2344,1590.37546369,587.869503412,173.471,165.988652377,826.369431466
156.491363352,30.643,30.6485990722,159.227997374,30.6431435701,30.6591,2.34389,0.99818,2944.81374724,2345,223.663398054,177.86,0.49812413879,292.337151075,-30.8615,2345,1477.43389877,892.774439844,173.475,215.491732826,744.367912094
79.1150910684,30.706,30.7100736469,281.303886548,30.7074203734,30.7155,1.87248,0.998391,3371.44098662,2346,215.702722588,177.864,0.475025820265,351.117957771,-30.9301,2346,1125.78846627,1068.01107229,173.523,244.178273228,742.329525184
45.0526646597,30.5704,30.5757807542,692.014683933,30.5718775717,30.5803,1.71989,0.998313,3240.4264977,2347,254.124015353,177.894,0.462975772733,275.697115365,-30.7962,2347,1724.93920209,826.478470166,173.597,146.196725306,522.224873254
89.0769013313,30.533,30.5380249669,812.255432743,30.5339703675,30.5481,1.71853,0.998639,3098.85649222,2348,249.143790381,177.902,0.45085767175,381.482420348,-30.7501,2348,1174.37834307,552.172668767,173.571,181.682335144,628.655003777
24.9529941324,30.5561,30.5622760119,697.020288748,30.5566403356,30.5715,1.99193,0.998809,2725.60594752,2349,254.42017769,177.957,0.478542874826,338.679756519,-30.7858,2349,1223.67091182,472.790434382,173.606,242.323227441,727.627590834
31.7061403077,30.4725,30.480158852,179.775423592,30.4746804741,30.4858,1.90111,0.998569,3183.63708259,2350,247.961915616,178.018,0.469702475087,288.018914516,-30.6813,2350,1837.68760687,854.951092612,173.558,160.620376989,550.810072723
121.051751684,30.5169,30.5224843067,567.513365573,30.5188502889,30.5274,2.18206,0.997878,1935.99147704,2351,223.308830217,178.049,0.481566046013,298.680102901,-30.7421,2351,937.96747726,311.52104348,173.637,174.243111903,550.753269392
51.5103961619,30.4298,30.4366489455,601.822839834,30.4312428671,30.4447,1.93163,0.998571,924.972347193,2352,232.49486745,178.059,0.477520741232,424.161439171,-30.6535,2352,679.754162882,61.6614113622,173.606,249.448622141,805.772009104
52.8012543145,30.4483,30.457133469,617.708479301,30.450172762,30.4646,1.79299,0.998322,898.663442344,2353,238.405403139,178.117,0.461710565573,383.621106622,-30.6612,2353,720.727082224,69.7205487536,173.621,251.947216645,672.902994319
11.6602322306,30.4366,30.442796955,106.342815685,30.4367769813,30.4513,2.00843,0.998131,812.921231137,2354,190.90680893,178.16,0.475464204504,246.274824489,-30.6486,2354,513.974867455,231.674646618,173.69,275.853909718,1021.58585465
53.2458835974,30.375,30.3814753734,106.755650116,30.3754836052,30.3892,2.2604,0.998246,950.868946744,2355,209.386325651,178.229,0.496833581126,318.08810476,-30.5836,2355,645.449035085,234.161268017,173.669,255.870053307,723.883165933
62.0409808832,30.3048,30.3128675545,91.6948782528,30.3068598326,30.3194,1.9997,0.998401,350.614166643,2356,76.4803363347,178.284,0.483609847133,215.964677408,-30.5277,2356,103.459765426,19.786771705,173.684,223.500728516,717.093565307
10.550203545,30.3149,30.3214006823,610.60045189,30.3155178835,30.3326,2.52551,0.997827,1143.65192997,2357,229.526666759,178.358,0.510767611518,178.376687405,-30.5297,2357,842.415975864,168.505764316,173.746,191.209739613,697.354829872
62.2802959989,30.2382,30.2440495229,467.028277759,30.2386233355,30.2514,2.22303,0.998438,1476.29998601,2358,210.908002641,178.343,0.484675317015,456.017527663,-30.4641,2358,849.23311775,224.366249746,173.646,370.297384856,1083.22712979
63.3727198821,30.3309,30.3389769895,57.2974358125,30.3327958284,30.3444,1.90405,0.998511,1696.3268933,2359,136.637474119,178.405,0.470183901978,282.143026849,-30.5278,2359,534.686484626,536.848230882,173.661,195.105699876,613.870807332
46.9881836712,30.2767,30.2859776233,569.04334817,30.2778100667,30.2937,1.86777,0.998646,1891.22654917,2360,241.713483076,178.408,0.461059237346,397.989368482,-30.5045,2360,999.323419884,319.132528803,173.713,317.307167056,981.553975274
60.5051883816,30.2806,30.2908750202,240.198887197,30.2824901786,30.2951,2.26295,0.998479,1290.86596924,2361,209.325789879,178.466,0.489641640407,438.523407997,-30.5017,2361,790.754740915,254.882613209,173.751,304.705973731,788.929840504
3.6630744619,30.2155,30.2248729713,284.208905236,30.2172007055,30.2311,1.86465,0.998364,1215.20925031,2362,230.393043392,178.483,0.459988954478,486.104180816,-30.4441,2362,941.17159065,150.671015991,173.812,284.204667015,894.581583743
354.284126761,30.2687,30.2750563533,605.669513243,30.2688054351,30.2817,2.21848,0.99827,1251.21918331,2363,221.51196124,178.554,0.468735824609,554.780704606,-30.4748,2363,802.967223733,136.429395564,173.877,128.462195657,746.789358398
285.585891901,30.1872,30.1980746324,537.288483424,30.1887367354,30.2039,1.8754,0.998247,1053.56061584,2364,210.427321105,178.581,0.458124271257,453.299829169,-30.399,2364,642.075071172,94.4129213694,173.917,181.658740607,787.117661395
122.0428935,30.1902,30.1960950313,733.802042634,30.1912469131,30.2041,2.21961,0.998408,1353.9098528,2365,232.277669461,178.609,0.476249778472,679.959759842,-30.3868,2365,886.868576539,123.406594229,173.955,497.770124862,1386.98194048
79.4826377859,30.1779,30.1857477027,483.436569446,30.1801650001,30.1936,2.07966,0.998493,868.300766019,2366,212.26121887,178.628,0.474911788786,462.835977803,-30.385,2366,642.211842838,103.364777136,174.017,292.281508132,934.195286623
421.383777899,30.0402,30.0470941612,487.802564078,30.0398431375,30.0582,2.04401,0.998163,1478.49916131,2367,219.410470092,178.61,0.484213520006,529.256595345,-30.2445,2367,955.137517962,272.647349439,174.072,126.668473444,725.750132281
22.7416980527,30.0911,30.0990286698,416.687584067,30.0915364161,30.1062,1.87245,0.998318,1802.85164898,2368,202.939513731,178.652,0.45628839236,392.917396461,-30.2932,2368,793.479173823,325.160586441,174.151,220.73405583,743.435545039
554.172209918,30.0121,30.0207793649,709.991002807,30.0133045599,30.0263,2.09657,0.998488,2810.34552303,2369,233.513031498,178.729,0.474996259785,742.652936957,-30.2184,2369,998.517222076,433.006610613,174.167,111.107562149,827.851853731
7.17351308474,30.0494,30.0571992701,149.835518757,30.0505945793,30.063,1.78984,0.998623,2848.11376818,2370,128.574983515,178.718,0.448355970968,317.981561177,-30.2444,2370,341.814009252,455.5800917,174.16,307.762886222,908.612182825
46.7695134517,30.0458,30.049389474,747.630061611,30.0458884199,30.0585,2.17081,0.99809,3047.19186514,2371,264.582017135,178.782,0.476946032986,399.53382569,-30.263,2371,1517.23973483,641.184577841,174.213,273.030035992,689.765335762
6.78003613602,29.9063,29.9124829151,621.112991941,29.9082084044,29.9163,1.92771,0.998159,1518.18515379,2372,235.377705742,178.855,0.465792943926,365.869343539,-30.1168,2372,863.640977297,216.238983895,174.203,231.065309306,802.961631169
8.86739712474,29.9447,29.9516064886,689.739009276,29.9460890554,29.9565,1.81696,0.998546,3254.36961954,2373,241.980710257,178.889,0.441789186191,274.349139972,-30.1421,2373,1245.8299668,817.202393463,174.182,245.321410512,784.672756935
48.8898719153,29.8847,29.8880078888,169.956842364,29.8849566814,29.8953,2.32326,0.998332,1924.1981812,2374,222.873861312,178.935,0.486282439567,315.478630879,-30.0922,2374,1074.50397262,359.573285577,174.221,249.90204498,647.85501299
114.446050855,29.8807,29.8857458008,821.05241509,29.8812731457,29.8929,2.15334,0.998251,1329.18217328,2375,249.425797105,179.0,0.468707400893,462.993035562,-30.0857,2375,1066.23526392,105.596006785,174.186,284.09451821,966.237030563
60.1960807156,29.9487,29.9516216956,808.158681208,29.9491611825,29.9573,1.95054,0.998153,3012.22703695,2376,242.738109477,179.006,0.448054968206,388.658187829,-30.1516,2376,1474.12267393,537.814446779,174.174,397.013748536,1256.33488937
96.8522752354,29.8544,29.8602635401,625.837950992,29.8559776835,29.8661,2.19123,0.998173,2863.81490412,2377,239.415419388,179.07,0.457315077674,385.061520268,-30.064,2377,1882.81662649,836.079587033,174.23,237.08316034,761.448702881
39.9759448979,29.8754,29.8797166364,163.047047773,29.8758914476,29.8881,1.80499,0.998266,2698.5666961,2378,175.440843177,179.114,0.449609796485,345.404187993,-30.0892,2378,719.385300907,715.92806301,174.22,289.192511221,941.153963642
175.514828296,29.7552,29.7592531127,558.578618062,29.7558336004,29.7672,2.1842,0.997813,2243.10604792,2379,218.973437559,179.161,0.481983012789,397.000813191,-29.9849,2379,1099.38396094,479.61949888,174.317,128.987466334,577.330732608
146.436803918,29.7965,29.8023561259,654.617733145,29.7985382505,29.8065,1.79361,0.998087,2903.06853288,2380,239.600100531,179.165,0.456079860437,798.646552976,-29.9938,2380,1781.33666113,866.072356956,174.294,435.174957967,1364.24270303
214.576791287,29.7659,29.771021571,627.650780638,29.7670766977,29.7769,2.24529,0.998518,3141.43812807,2381,255.728086447,179.188,0.482667740551,591.334135386,-29.9786,2381,1173.12768779,613.659126129,174.313,383.947363071,1326.08429829
176.586333451,29.8514,29.8540753652,1247.43935843,29.8514666359,29.8614,1.93587,0.998011,2900.14575322,2382,244.344144327,179.253,0.461913458091,418.348136285,-30.0715,2382,2390.98718503,645.082693579,174.316,182.173664876,710.521931359
672.307545592,29.695,29.7004335542,159.375096849,29.6953081768,29.7098,1.78172,0.998635,2536.92522968,2383,170.879129408,179.295,0.459042456776,751.362105794,-29.9165,2383,878.83913813,870.387865618,174.302,79.054560202,830.416665996
184.945495684,29.7747,29.7818543231,601.585031757,29.7779681382,29.7869,2.20344,0.998337,2539.84515727,2384,232.845285643,179.336,0.502910995008,641.321587636,-30.0056,2384,1435.3834097,655.970265497,174.339,518.986923047,1788.42937514
45.3522995102,29.6408,29.6487585132,661.108125373,29.6428681055,29.6554,2.12929,0.997903,2497.37351089,2385,230.215074964,179.382,0.48514190605,650.924921159,-29.851,2385,1237.2402413,396.884453893,174.42,484.140233022,1399.64536455
100.78154461,29.7543,29.7609161973,502.177036432,29.7547148766,29.7666,1.80148,0.998189,2953.57862984,2386,247.13079987,179.41,0.465948728343,424.311681918,-29.959,2386,1686.54650214,586.834641393,174.385,288.042439218,956.892364135
24.4657509492,29.7107,29.7176358538,1091.29374912,29.711853957,29.7248,1.60528,0.998095,3128.06237529,2387,246.990592579,179.453,0.44618883883,297.709428218,-29.916,2387,1938.98874709,726.993006743,174.453,220.077864958,739.134714893
87.9080764078,29.6691,29.6759844445,228.487677213,29.6706667654,29.6814,1.99536,0.998007,2800.81002716,2388,223.403106103,179.494,0.482552743552,516.914633117,-29.8764,2388,1444.59836696,717.318802293,174.509,311.944363329,929.989180053
181.051795198,29.5954,29.5993599902,918.275064717,29.5951145542,29.6069,2.24378,0.997881,2955.26045551,2389,247.101640607,179.527,0.488176364346,470.409315884,-29.8053,2389,1933.36888911,609.314043509,174.556,159.305684918,657.143517315
294.695225612,29.5808,29.5881513485,950.207061431,29.5833858911,29.5943,2.53189,0.997746,2617.82098878,2390,231.691084902,179.595,0.509881498723,509.953154466,-29.7851,2390,1804.44129127,512.04535399,174.606,189.337342554,804.91224288
195.112449191,29.6589,29.6635194706,633.273164779,29.6600217568,29.6684,1.73504,0.997977,2732.88046801,2391,232.050827406,179.606,0.468162367244,655.971614355,-29.8604,2391,1437.85065069,706.221415806,174.639,396.096165507,1169.49555437
138.600811992,29.5302,29.5354274065,753.877910427,29.5307061205,29.543,1.86639,0.998398,2279.43138908,2392,239.856676239,179.651,0.46935810031,638.239724955,-29.7335,2392,1253.4763795,479.805173916,174.692,277.551009047,981.089420529
120.177758195,29.5721,29.5770244925,654.347652441,29.5743475368,29.5829,2.11936,0.998527,2033.44480919,2393,242.223474492,179.691,0.482286420106,374.662191466,-29.7963,2393,1176.9593793,366.607531336,174.737,255.624431704,828.985891098
116.914033435,29.5396,29.5451073772,695.713595706,29.5420627478,29.5505,2.04289,0.998422,2342.94934446,2394,240.472173819,179.709,0.470835336129,474.926322582,-29.7512,2394,1175.40253444,483.895684983,174.791,297.218481525,933.364377545
254.680364053,29.5898,29.5949330426,676.095321956,29.5912990049,29.6019,2.06379,0.998594,1347.36753846,2395,231.464664303,179.769,0.477020467892,699.789639655,-29.8103,2395,896.860424206,184.1045917,174.864,414.2479389,1356.01402469
426.722834838,29.5486,29.5531771137,216.010948783,29.5513326237,29.5593,1.92599,0.998241,1976.94472735,2396,221.134105514,179.817,0.460158699702,664.710691052,-29.7676,2396,1120.78405897,454.150575228,174.89,261.195200303,1106.19129093
276.286156558,29.4532,29.4576661524,658.979667091,29.453857966,29.4668,1.84868,0.99848,1887.06549838,2397,238.435105249,179.806,0.462344930621,557.208470761,-29.663,2397,1095.65768215,315.942661059,174.962,324.698656864,1190.93740844
44.1184268283,29.4056,29.4106941661,101.409198814,29.4062577934,29.419,1.91197,0.998415,2676.9380337,2398,237.012657327,179.851,0.479032930954,247.048907111,-29.617,2398,1395.80241811,627.790481056,174.989,353.084795246,1185.66114546
49.6038273018,29.4997,29.506600832,82.4156247413,29.5044031699,29.5074,2.26923,0.998374,1690.03040203,2399,88.8351259917,179.889,0.495317504303,316.013303371,-29.7186,2399,200.507466812,330.413953495,174.986,367.034044215,1158.02219101
31.8683083744,29.4866,29.4900804075,98.3133644984,29.4856983373,29.4971,2.14131,0.998383,1430.08236784,2400,208.931351206,179.898,0.486749277991,176.744609781,-29.6911,2400,765.595241956,311.053175231,175.016,191.51193439,746.889822962
42.3178406693,29.4539,29.4607706126,602.571608098,29.456895475,29.4671,1.67225,0.99847,1641.10832328,2401,233.78330102,179.934,0.451276289358,479.019935221,-29.6742,2401,1030.74402764,271.149455663,175.057,260.150713074,776.603902683
12.8929748599,29.4102,29.414803503,681.553124387,29.410925041,29.4209,1.9936,0.998535,3166.78102442,2402,248.701228309,179.976,0.46414660253,528.873328019,-29.6241,2402,1335.91082889,713.68132606,175.088,399.649677218,1221.79411246
33.1582118106,29.481,29.484946452,741.04450545,29.4827320554,29.4928,1.6108,0.998641,1882.66779118,2403,233.563847631,179.974,0.447800962686,198.21346857,-29.6994,2403,1221.31140524,295.063102429,175.114,165.829124293,513.848250536
109.418347482,29.4579,29.4608282452,936.881902514,29.4587286066,29.4687,2.01221,0.998565,3040.00989268,2404,249.897618219,180.034,0.472994587302,561.154847445,-29.6758,2404,1372.28271579,523.287573224,175.097,336.564316632,1000.3020071
