MaxReturn,AverageEsReturn,PolicyRegParamNorm,QFunRegParamNorm,Epoch,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsY,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageQ,AverageAbsQYDiff,AverageQLoss,MinEsReturn,AverageAbsQ,AverageAction,AverageY,StdReturn,Iteration
3127.92319088,1653.00576261,187.444,200.91,4076,1653.00576261,2875.12421869,0.0,22.8292004192,245.455166521,2677.45584701,-22.9731,22.83,0.248896013459,0.396121,1653.00576261,22.83,0.999961,22.8291699087,135.511427159,4076
3105.67586686,1454.05080618,187.475,200.944,4077,1454.05080618,2798.49070443,0.0,22.8901020194,241.84203926,2590.72379566,-23.0392,22.8901,0.261667525601,0.571671,1454.05080618,22.8901,0.999958,22.8900824581,125.436048819,4077
2974.77204773,641.451882279,187.497,200.962,4078,641.451882279,2760.13289574,0.0,22.9519893263,241.260451973,1983.91429213,-23.1024,22.9512,0.266967562901,0.640305,641.451882279,22.9512,0.999975,22.951964386,264.505148551,4078
2820.87815717,1516.04177935,187.497,200.976,4079,1516.04177935,2015.37893227,0.0,23.0057511942,223.264099233,394.955372411,-23.1541,23.0055,0.269983304005,0.661481,1516.04177935,23.0055,0.999908,23.0057357729,926.150434121,4079
3057.6495842,1941.96218482,187.541,200.99,4080,1941.96218482,2595.04916262,0.0,23.0689040865,225.896898778,1341.47232972,-23.2153,23.0692,0.248061539306,0.381355,1941.96218482,23.0692,0.999958,23.068844701,629.828238465,4080
2959.89059024,1107.74646798,187.59,201.033,4081,1107.74646798,2644.57080576,0.0,22.9646520064,228.879718447,929.086592722,-23.1114,22.9637,0.275055381114,0.864447,1107.74646798,22.9637,0.999921,22.9646038596,579.708867666,4081
2873.79847854,521.973737516,187.541,201.048,4082,521.973737516,2622.49532891,0.0,22.8577537562,241.38033894,2016.22046449,-23.0025,22.8579,0.256103663257,0.639822,521.973737516,22.8579,0.999968,22.8577151503,253.084569111,4082
2938.38913057,402.684205824,187.558,201.086,4083,402.684205824,2535.62897451,0.0,23.0698637842,223.519137136,412.628936897,-23.218,23.0693,0.254170977705,0.491234,402.684205824,23.0693,0.999955,23.0698206044,717.505298476,4083
2997.62949787,1558.97449086,187.539,201.09,4084,1558.97449086,2751.55986683,0.0,22.9202396362,227.31193769,2547.65185964,-23.0592,22.9199,0.260438744767,0.613586,1558.97449086,22.9199,0.999955,22.9202174112,126.001563566,4084
3063.82820359,1642.04537086,187.537,201.163,4085,1642.04537086,2324.3834484,0.0,23.011753946,225.365202366,480.29850542,-23.1585,23.0115,0.256893709842,0.534433,1642.04537086,23.0115,0.999942,23.0117277791,836.706910572,4085
2643.22814289,1722.56492367,187.582,201.176,4086,1722.56492367,1571.37776813,0.0,23.0679583112,217.241836576,-134.486293383,-23.2229,23.0675,0.255098609058,0.486127,1722.56492367,23.0675,0.99997,23.0679377825,948.312826673,4086
2961.73367752,1783.38973816,187.665,201.203,4087,1783.38973816,2348.08911459,0.0,23.1132688374,219.226077656,485.132740979,-23.265,23.1124,0.265598213022,0.59941,1783.38973816,23.1124,0.999976,23.1131963426,768.950223507,4087
2847.39800814,515.579242138,187.701,201.203,4088,515.579242138,2225.1967356,0.0,22.9634977762,217.597084061,549.69085211,-23.1122,22.9634,0.271009543912,0.695376,515.579242138,22.9634,0.999935,22.9634411883,624.697069969,4088
2569.14533198,1246.09017589,187.67,201.247,4089,1246.09017589,2371.86776743,0.0,23.1226949902,217.346592037,1454.03859713,-23.2676,23.1224,0.267378777197,0.695389,1246.09017589,23.1224,0.999922,23.1226509553,312.207507914,4089
2702.86441569,1233.49227196,187.663,201.236,4090,1233.49227196,2364.72387454,0.0,23.1377277182,219.540357393,1560.52431989,-23.2836,23.137,0.265574375188,0.613707,1233.49227196,23.137,0.999911,23.1376830061,331.503250371,4090
2497.77603072,1415.73490181,187.633,201.282,4091,1415.73490181,2199.18457553,0.0,23.0720326296,190.695839296,1322.96113688,-23.2036,23.0723,0.264584231181,0.610585,1415.73490181,23.0723,0.999845,23.0720028946,307.723351876,4091
2521.14377965,1420.75398751,187.698,201.323,4092,1420.75398751,2380.8631493,0.0,23.0859813239,200.521818643,2254.76921871,-23.2107,23.0847,0.284078328386,0.781854,1420.75398751,23.0847,0.999866,23.0859342729,86.7610101628,4092
2575.75523707,1329.12544611,187.736,201.31,4093,1329.12544611,2402.1018525,0.0,23.1487681968,206.563352864,2153.27619257,-23.2856,23.1488,0.268792883883,0.669756,1329.12544611,23.1488,0.999919,23.148749272,118.34715391,4093
2630.37884318,639.311914915,187.769,201.361,4094,639.311914915,2287.21780134,0.0,23.0969247311,203.760880099,1980.08378537,-23.2298,23.0966,0.276767269887,0.694455,639.311914915,23.0966,0.999919,23.0968868617,166.703013066,4094
2741.88113597,1606.91448425,187.698,201.429,4095,1606.91448425,2481.16261396,0.0,23.1002528127,203.727964996,1225.10870739,-23.24,23.0993,0.278551324,0.658253,1606.91448425,23.0993,0.999932,23.1002145335,424.498193973,4095
2975.81952547,1446.55483324,187.632,201.485,4096,1446.55483324,2796.08144675,0.0,22.9565733498,236.917413406,2294.0191576,-23.0951,22.9558,0.270022399595,0.633934,1446.55483324,22.9558,0.999897,22.9565373979,183.279505583,4096
3037.95643583,1620.27000237,187.618,201.526,4097,1620.27000237,2863.90277037,0.0,23.097360536,233.581156718,2656.44790707,-23.2498,23.0976,0.265751164183,0.545214,1620.27000237,23.0976,0.999928,23.0972980842,113.254163074,4097
3112.71972195,1585.68492813,187.664,201.532,4098,1585.68492813,2948.17403001,0.0,23.1575493838,252.034105063,2724.6098505,-23.3075,23.157,0.253008849477,0.459277,1585.68492813,23.157,0.999875,23.157515215,124.854682921,4098
3139.5507915,1104.4641266,187.728,201.56,4099,1104.4641266,3027.95963433,0.0,23.0999393543,257.800652533,2922.48879846,-23.2432,23.0994,0.271864565677,0.727496,1104.4641266,23.0994,0.99994,23.0999058734,59.1943598219,4099
3105.59586466,1566.27081162,187.775,201.606,4100,1566.27081162,2926.31691691,0.0,23.0662983317,253.584086018,2781.45956957,-23.2222,23.0658,0.244818350966,0.37863,1566.27081162,23.0658,0.999887,23.0662809306,83.2677667801,4100
3127.33960969,922.605038471,187.777,201.626,4101,922.605038471,2911.92354713,0.0,23.120807526,239.435083534,2719.55665077,-23.2797,23.1208,0.264863441756,0.614639,922.605038471,23.1208,0.999844,23.1207739721,110.411185855,4101
3118.35972574,431.845553794,187.752,201.664,4102,431.845553794,2967.30805028,0.0,23.123904214,247.320130179,2836.36024075,-23.2668,23.1234,0.259454427481,0.584908,431.845553794,23.1234,0.999627,23.1238546302,100.164474522,4102
3188.68906744,1397.00428545,187.691,201.625,4103,1397.00428545,3028.98413254,0.0,23.1184410035,254.820306003,2958.55290216,-23.255,23.1172,0.255130546743,0.57773,1397.00428545,23.1172,0.999769,23.1183968926,66.0409247896,4103
3245.94585665,1772.63548517,187.675,201.633,4104,1772.63548517,3084.23027413,0.0,23.1803241892,249.87412577,2887.0134532,-23.3104,23.1807,0.258509117761,0.61699,1772.63548517,23.1807,0.999663,23.1803128442,105.097102347,4104
3043.07707869,980.400586206,187.659,201.647,4105,980.400586206,2692.34151911,0.0,23.1898017481,239.672778414,520.102894455,-23.3223,23.1898,0.249733399585,0.529557,980.400586206,23.1898,0.999223,23.1897766982,729.97295614,4105
3278.12835497,596.784734018,187.703,201.656,4106,596.784734018,3001.36799966,0.0,23.109380973,237.292872576,2834.63343373,-23.2418,23.1087,0.250370076399,0.490514,596.784734018,23.1087,0.999279,23.1093788625,129.478760411,4106
3144.05782564,1570.75457947,187.728,201.705,4107,1570.75457947,3024.66670079,0.0,23.1384845482,243.742376252,2934.67539037,-23.2703,23.1385,0.264800874758,0.636164,1570.75457947,23.1385,0.999499,23.1384545736,72.4863590909,4107
3062.84701921,1722.6507945,187.719,201.71,4108,1722.6507945,2923.60599399,0.0,23.1512646972,236.428148753,2681.52183199,-23.2887,23.1523,0.2678033301,0.682652,1722.6507945,23.1523,0.999631,23.1512106332,115.426197734,4108
3111.31640008,1308.67524415,187.742,201.765,4109,1308.67524415,2894.02207336,0.0,23.1027278962,250.645164631,2751.03746369,-23.2278,23.1013,0.252255601949,0.56438,1308.67524415,23.1013,0.999377,23.1027225585,93.4684857218,4109
2776.56374812,818.862911114,187.714,201.795,4110,818.862911114,2552.16803907,0.0,23.1130646573,209.977073633,2315.54089111,-23.2265,23.1126,0.253235446339,0.506291,818.862911114,23.1126,0.998962,23.1130189858,115.098696374,4110
2245.21141174,1470.47934173,187.741,201.789,4111,1470.47934173,2136.93830114,0.0,23.0981203085,177.417123552,1991.33510094,-23.2099,23.0985,0.245611619055,0.43151,1470.47934173,23.0985,0.99889,23.0980678627,90.2111262355,4111
2836.33149424,677.456939617,187.804,201.782,4112,677.456939617,2678.00196394,0.0,23.037236694,222.446995527,2508.53914166,-23.1471,23.0366,0.271201206992,0.723087,677.456939617,23.0366,0.999384,23.0372202567,116.959606329,4112
2908.91827442,1174.99402723,187.856,201.77,4113,1174.99402723,2777.40892449,0.0,22.9379587324,225.107649582,2594.48697473,-23.0542,22.9371,0.259875721116,0.670283,1174.99402723,22.9371,0.999241,22.937910549,106.067007973,4113
2965.960276,1491.88806058,187.873,201.76,4114,1491.88806058,2813.66717081,0.0,22.9630170004,240.777898213,2651.8277046,-23.0806,22.9636,0.247805776841,0.453584,1491.88806058,22.9636,0.999257,22.9629745078,93.5503958345,4114
3117.23722176,1708.35361625,187.879,201.788,4115,1708.35361625,2780.39856925,0.0,22.9889200866,228.167144484,2524.39078185,-23.1134,22.9888,0.265966109816,0.632648,1708.35361625,22.9888,0.999275,22.988892448,165.090279401,4115
3196.90182202,1268.66105051,187.925,201.814,4116,1268.66105051,2956.41626472,0.0,23.0232037974,241.963506079,2833.68663316,-23.1432,23.0222,0.260213456788,0.595333,1268.66105051,23.0222,0.999482,23.0231714392,110.803310895,4116
3295.89270146,1395.98855933,187.934,201.868,4117,1395.98855933,3055.44027375,0.0,23.0762087324,250.613411492,2799.32107015,-23.1991,23.0768,0.251968380384,0.535441,1395.98855933,23.0768,0.999299,23.0761765063,135.605284131,4117
3128.65204872,1558.32423172,187.922,201.89,4118,1558.32423172,2724.9314302,0.0,22.9706542685,239.307395829,155.487048412,-23.0985,22.9702,0.260550714942,0.638024,1558.32423172,22.9702,0.999669,22.9706267217,860.006077074,4118
2925.35928575,1771.73472123,187.903,201.938,4119,1771.73472123,2423.05675547,0.0,23.024199675,229.592892237,360.210855266,-23.1502,23.024,0.245618255188,0.462138,1771.73472123,23.024,0.999693,23.0241595376,757.652716226,4119
2883.11304821,391.102450163,187.859,201.973,4120,391.102450163,2123.89588314,0.0,22.8735955925,226.198297585,632.591373989,-22.993,22.8732,0.249794072376,0.489022,391.102450163,22.8732,0.999789,22.8735417093,798.005655017,4120
3156.57693612,470.405208271,187.942,202.015,4121,470.405208271,2589.70751889,0.0,22.9767287546,236.889883316,36.9246202364,-23.1018,22.9768,0.245605937039,0.415333,470.405208271,22.9768,0.999756,22.9767030269,867.116976123,4121
3049.82903054,1605.59429916,187.9,202.029,4122,1605.59429916,2449.96434304,0.0,22.9265807532,232.579505138,104.306840086,-23.0592,22.9259,0.248808086005,0.485762,1605.59429916,22.9259,0.999794,22.9265571169,925.263409418,4122
3042.85099187,1765.04215034,187.954,202.048,4123,1765.04215034,2923.73421954,0.0,22.8162746892,238.161533222,2742.54272096,-22.9368,22.8158,0.260000942278,0.712054,1765.04215034,22.8158,0.999806,22.8162705492,105.231497857,4123
3169.34951725,308.411405625,187.963,202.094,4124,308.411405625,2881.06306453,0.0,22.9877225143,247.40529289,1736.7662009,-23.1207,22.9877,0.258220200678,0.597966,308.411405625,22.9877,0.999843,22.9876650448,388.218768392,4124
3292.58827613,1639.17616902,188.079,202.101,4125,1639.17616902,2738.96233332,0.0,22.9598615504,246.30651783,878.255444921,-23.0947,22.9588,0.262863353614,0.689577,1639.17616902,22.9588,0.999751,22.9598069142,656.288744468,4125
2910.89855731,739.611805902,188.084,202.11,4126,739.611805902,2692.75454449,0.0,22.9195480408,234.696866228,2259.93413841,-23.0396,22.92,0.266721242028,0.766416,739.611805902,22.92,0.999693,22.9195392347,179.72197095,4126
3094.89633311,1759.59377825,188.151,202.162,4127,1759.59377825,2626.48604672,0.0,22.9518351433,235.448795479,828.224671315,-23.0713,22.9512,0.25115708653,0.604291,1759.59377825,22.9512,0.999822,22.9518226508,611.953231881,4127
2986.62486827,1712.03762402,188.171,202.177,4128,1712.03762402,2505.81337328,0.0,22.8405108484,237.329626277,2.40975165464,-22.9697,22.8401,0.248761121489,0.4587,1712.03762402,22.8401,0.999949,22.8404910827,839.331579557,4128
2851.14147311,1416.33098381,188.191,202.197,4129,1416.33098381,2186.40364282,0.0,22.8030121085,223.670045609,-239.856771192,-22.9341,22.8032,0.258995179796,0.595566,1416.33098381,22.8032,0.999905,22.8029572897,975.237038997,4129
2839.89568345,1758.02055442,188.25,202.249,4130,1758.02055442,2637.62828266,0.0,22.9412084841,241.018667924,1924.64604756,-23.071,22.9411,0.260184085902,0.630224,1758.02055442,22.9411,0.999874,22.941188019,252.227171428,4130
2817.13276595,155.325385198,188.289,202.297,4131,155.325385198,1834.52692428,0.0,22.7541789587,210.241023025,-202.550780026,-22.8835,22.754,0.255380562588,0.532583,155.325385198,22.754,0.99991,22.7541357672,1056.45653842,4131
3045.15542112,1568.90536644,188.311,202.374,4132,1568.90536644,2667.52607244,0.0,22.8517702935,238.944025115,369.568313831,-22.9819,22.851,0.267033642618,0.713135,1568.90536644,22.851,0.999844,22.8517499768,772.831374317,4132
2988.43034494,671.080390939,188.341,202.383,4133,671.080390939,2594.96254565,0.0,22.8833932652,227.246881592,725.316176714,-23.0145,22.8834,0.269495339896,0.742144,671.080390939,22.8834,0.999907,22.883323897,638.082140434,4133
3129.14045644,1068.16375954,188.336,202.444,4134,1068.16375954,2923.38296254,0.0,22.787154361,240.847197831,2770.93858521,-22.9323,22.7875,0.260665085281,0.617948,1068.16375954,22.7877,0.999905,22.7871237632,115.302920616,4134
2896.52541639,934.696471473,188.363,202.48,4135,934.696471473,2783.95370013,0.0,22.8563725992,236.392978629,2561.33173792,-22.9987,22.8563,0.269073479402,0.664592,934.696471473,22.8563,0.999828,22.856340327,94.4987693127,4135
3040.68905081,1607.62169885,188.398,202.498,4136,1607.62169885,2709.12724566,0.0,22.8535361374,231.221351923,1918.76609836,-22.9914,22.8531,0.257743679678,0.553355,1607.62169885,22.8531,0.999681,22.8535288383,296.710122579,4136
2950.82000276,12.7540958485,188.41,202.538,4137,12.7540958485,2612.62870364,0.0,22.8489586587,219.16472051,2198.59682123,-22.9825,22.8479,0.25142883531,0.493462,12.7540958485,22.8479,0.999816,22.848908217,186.871693007,4137
2916.06945374,1750.74187909,188.486,202.539,4138,1750.74187909,1895.86379156,0.0,22.8378850708,201.078858196,-386.597315733,-22.9709,22.8379,0.259842977465,0.412528,1750.74187909,22.8379,0.999747,22.8378244311,1137.34784667,4138
2935.14407795,1521.98811155,188.479,202.565,4139,1521.98811155,2393.15869376,0.0,22.8224221145,226.200215873,-112.582727692,-22.953,22.8221,0.278862963769,0.637205,1521.98811155,22.8221,0.999372,22.8223894064,894.542134723,4139
3087.11482142,659.521160051,188.529,202.582,4140,659.521160051,2809.17907102,0.0,22.8947935414,238.442798099,2244.73094244,-23.0441,22.8938,0.277975709692,0.586252,659.521160051,22.8939,0.999618,22.8947536028,224.31524357,4140
3179.02818375,1285.37090246,188.627,202.611,4141,1285.37090246,3002.63778297,0.0,22.8945522614,250.419796208,2757.29113198,-23.0372,22.8956,0.265550849523,0.49659,1285.37090246,22.8956,0.999881,22.894358553,118.454634078,4141
3100.530864,1305.84661005,188.661,202.634,4142,1305.84661005,2957.73615481,0.0,22.9698689602,239.460895058,2757.6490797,-23.1162,22.9693,0.273792701442,0.571746,1305.84661005,22.9693,0.999913,22.969836862,112.274708327,4142
3390.12978733,1188.63696567,188.704,202.639,4143,1188.63696567,3236.28333418,0.0,22.9848215617,265.488206913,2978.9147104,-23.1411,22.9849,0.277058902336,0.570398,1188.63696567,22.9849,0.999791,22.9847604599,131.026358214,4143
3323.74670946,1542.18453867,188.68,202.659,4144,1542.18453867,3091.62398343,0.0,22.8928391018,261.988876608,1543.69844934,-23.0523,22.8923,0.283586000279,0.62787,1542.18453867,22.8923,0.999839,22.8928052411,518.183912779,4144
3445.06204025,2006.81894573,188.674,202.701,4145,2006.81894573,3262.15213732,0.0,23.0388996748,254.633389046,3108.32868193,-23.2015,23.0384,0.273174276833,0.559083,2006.81894573,23.0384,0.99976,23.0388842327,119.505396442,4145
3410.2870773,1852.29586344,188.707,202.679,4146,1852.29586344,2944.71137869,0.0,22.9303884935,243.937088897,425.386260919,-23.0875,22.9297,0.290929395212,0.78493,1852.29586344,22.9297,0.999865,22.9303413551,845.740215806,4146
3164.2979873,719.099041002,188.719,202.646,4147,719.099041002,2751.12500348,0.0,22.9907090784,239.346283153,1442.18153327,-23.1518,22.991,0.282567131903,0.722173,719.099041002,22.991,0.999838,22.990658416,494.667644834,4147
403.778857263,1381.07628327,188.764,202.721,4148,1381.07628327,122.836789785,0.0,22.898277557,86.8406941071,-44.1014503585,-23.0301,22.8982,0.281308531183,0.704281,1381.07628327,22.8982,0.999864,22.8982414405,154.328478629,4148
3424.62794761,298.625719482,188.743,202.79,4149,298.625719482,2447.26412071,0.0,23.0053799929,246.150790956,475.272741808,-23.1096,23.0056,0.302095663055,0.782045,298.625719482,23.0056,0.999883,23.0053242049,1109.31811538,4149
3394.90813814,293.061784103,188.733,202.812,4150,293.061784103,3166.67168507,0.0,23.0055276907,250.841250489,3056.32834139,-23.1568,23.0047,0.286907029789,0.670217,293.061784103,23.0047,0.999855,23.0055046927,99.8606014391,4150
3224.3689913,1939.88966992,188.759,202.861,4151,1939.88966992,2484.78525175,0.0,22.9966121586,251.039263428,1349.32168592,-23.1601,22.9959,0.276653366745,0.626217,1939.88966992,22.996,0.999834,22.9965802223,662.615455362,4151
3187.38691192,1780.64814862,188.857,202.849,4152,1780.64814862,1995.96039391,0.0,23.0735612105,226.640532185,308.940041917,-23.2281,23.0731,0.268946224065,0.561968,1780.64814862,23.0731,0.999856,23.0735136071,1080.49962005,4152
3079.66968985,1315.1732718,188.826,202.883,4153,1315.1732718,2920.67091656,0.0,23.0654301165,240.870060159,2367.5292132,-23.2106,23.0658,0.264019463958,0.499537,1315.1732718,23.0658,0.999845,23.0654002943,200.78161913,4153
3375.10594531,897.241920594,188.869,202.905,4154,897.241920594,2662.71955543,0.0,22.9913562629,249.096768661,685.187890017,-23.1388,22.9897,0.282646349262,0.815212,897.241920594,22.9897,0.999889,22.9913290021,917.631917843,4154
3055.5617585,276.942087636,188.946,202.975,4155,276.942087636,2643.5070969,0.0,23.05258321,240.677852412,1233.35839931,-23.1964,23.0523,0.267711425176,0.659277,276.942087636,23.0523,0.999897,23.052553867,587.691675829,4155
2909.2830069,1686.23316973,189.021,202.981,4156,1686.23316973,1377.91466468,0.0,23.0058456131,191.213802892,262.426716872,-23.1397,23.0056,0.262447502181,0.496249,1686.23316973,23.0056,0.999943,23.0057910142,955.102973604,4156
3134.47526012,1781.846984,189.098,203.003,4157,1781.846984,2576.30711427,0.0,23.0853941239,223.685854822,1111.41814416,-23.2066,23.0844,0.280461620896,0.703814,1781.846984,23.0844,0.99993,23.085344878,563.862940959,4157
2493.88535192,1379.09054351,189.128,202.973,4158,1379.09054351,1817.99396571,0.0,23.0511603748,186.776445772,426.920411057,-23.1711,23.0513,0.28037386285,0.605608,1379.09054351,23.0513,0.999893,23.0511188634,752.051785938,4158
2936.67954809,176.903904637,189.146,203.007,4159,176.903904637,2309.92287278,0.0,23.0055895253,206.531160115,336.240442419,-23.1197,23.0055,0.293123717679,0.678072,176.903904637,23.0055,0.999951,23.0055746047,777.732945908,4159
3090.57768136,1471.94593719,189.173,203.04,4160,1471.94593719,2233.96934904,0.0,23.0129369948,206.063903601,463.575845876,-23.1521,23.0122,0.285340942717,0.590591,1471.94593719,23.0123,0.999912,23.0129174552,930.325637469,4160
2974.43134799,1111.08389419,189.167,203.062,4161,1111.08389419,2127.58290884,0.0,23.0035424608,213.670355824,246.097467686,-23.1392,23.003,0.291877768186,0.662362,1111.08389419,23.003,0.999932,23.0035101716,915.805865426,4161
2360.82358367,1325.34140539,189.164,203.102,4162,1325.34140539,1560.21502005,0.0,23.0062192948,166.391227377,366.183988523,-23.1261,23.0063,0.273694369853,0.510948,1325.34140539,23.0063,0.999916,23.0061462214,741.718906569,4162
2527.5111746,1461.2043334,189.216,203.129,4163,1461.2043334,1897.44971536,0.0,22.966480359,179.664614593,412.119687494,-23.0536,22.9665,0.287787706559,0.623252,1461.2043334,22.9665,0.999954,22.9664477526,709.568625635,4163
2807.70027173,144.858188764,189.295,203.119,4164,144.858188764,1953.10038988,0.0,22.9147601542,189.879264002,563.638295278,-23.0392,22.915,0.277873300473,0.535954,144.858188764,22.915,0.999955,22.9147294631,805.683748983,4164
2714.00758336,1265.22324799,189.298,203.104,4165,1265.22324799,2428.0614361,0.0,22.9274729383,202.945662834,1231.19883643,-23.0626,22.9267,0.270651759407,0.548805,1265.22324799,22.9267,0.999949,22.9274588296,411.080342678,4165
2113.08068488,1492.64040126,189.344,203.136,4166,1492.64040126,1997.52797641,0.0,22.8681557265,167.017196799,1894.33202651,-22.9811,22.8681,0.279736220207,0.680703,1492.64040126,22.8681,0.999942,22.8681172624,72.3393238352,4166
2109.48201326,1406.1451121,189.34,203.147,4167,1406.1451121,1748.80614917,0.0,22.8232260613,150.992950455,-256.551834463,-22.9295,22.8229,0.276224736277,0.553895,1406.1451121,22.8229,0.999926,22.8231638256,674.238098986,4167
2546.55844885,539.863332327,189.377,203.169,4168,539.863332327,2367.14168637,0.0,22.8631959424,197.863890987,2028.6477719,-22.9904,22.8633,0.287522853747,0.685827,539.863332327,22.8633,0.999905,22.8631490678,145.021600838,4168
2834.29593244,1533.00434406,189.49,203.21,4169,1533.00434406,2264.77404308,0.0,22.8513328673,193.728937849,-330.926332445,-22.99,22.8512,0.272889438418,0.584821,1533.00434406,22.8512,0.99998,22.8513253481,875.887396378,4169
2806.96788526,1660.64787742,189.522,203.198,4170,1660.64787742,2504.85307702,0.0,22.912107656,213.232064179,1823.83702886,-23.0573,22.913,0.265577609587,0.518967,1660.64787742,22.913,0.999939,22.912067724,277.3970463,4170
2303.182603,1475.2860509,189.548,203.237,4171,1475.2860509,1659.50720314,0.0,22.8067930632,168.31739989,102.709501648,-22.9378,22.8058,0.262922953164,0.475069,1475.2860509,22.8058,0.99996,22.8067503447,737.608508962,4171
2437.15436456,794.183965038,189.545,203.265,4172,794.183965038,2054.29897344,0.0,22.855071539,190.473270197,1135.83833761,-22.9793,22.8548,0.279760507377,0.666718,794.183965038,22.8548,0.999979,22.8550331698,435.790083409,4172
2405.81445442,1288.9327883,189.525,203.314,4173,1288.9327883,1596.1766987,0.0,22.9290335386,193.093555823,10.6741357644,-23.0583,22.9287,0.27644311161,0.687448,1288.9327883,22.9287,0.999913,22.9289831218,795.279014121,4173
2753.41825049,1302.11874382,189.522,203.34,4174,1302.11874382,1755.39836597,0.0,22.8932119931,203.656152445,202.070237217,-23.0184,22.8931,0.279456109719,0.727167,1302.11874382,22.8931,0.999922,22.8931610928,995.31923672,4174
2541.23827034,1174.061038,189.616,203.344,4175,1174.061038,1217.53695055,0.0,22.8150813867,198.869973683,-88.058983798,-22.9415,22.8144,0.279800738353,0.790891,1174.061038,22.8144,0.999953,22.8150471835,806.773484539,4175
2911.9794586,1670.86698571,189.641,203.347,4176,1670.86698571,1395.96141577,0.0,22.8782421668,198.948400919,-279.137132774,-23.0124,22.8779,0.274187535206,0.735457,1670.86698571,22.8779,0.999941,22.8781707541,1196.22859209,4176
2780.03051975,1672.14601973,189.723,203.351,4177,1672.14601973,2157.13826945,0.0,22.9060427802,214.814587823,316.158484628,-23.0448,22.9057,0.270639124608,0.687292,1672.14601973,22.9058,0.999959,22.9060192511,748.86739953,4177
3037.374492,1202.39482156,189.74,203.394,4178,1202.39482156,2181.809795,0.0,22.776079166,225.428894454,9.02150560401,-22.9219,22.7769,0.270972667353,0.756598,1202.39482156,22.7769,0.999919,22.7760020859,1070.2683249,4178
3169.76398193,1697.74062103,189.758,203.389,4179,1697.74062103,1812.25154051,0.0,22.7732961108,242.440056445,346.995931148,-22.9233,22.7728,0.253565269507,0.439789,1697.74062103,22.7728,0.999908,22.7732709303,872.910855889,4179
2743.28162691,1936.88786263,189.749,203.428,4180,1936.88786263,1388.05469699,0.0,22.879137765,204.092071305,194.186065878,-23.0279,22.8786,0.262930501737,0.644565,1936.88786263,22.8786,0.999875,22.8791026604,888.989349891,4180
3259.43448863,1725.77236577,189.756,203.446,4181,1725.77236577,2950.46543225,0.0,22.9412721531,258.020127399,1328.20634489,-23.0941,22.9419,0.274377622812,0.779295,1725.77236577,22.9419,0.999891,22.9412105112,546.084750576,4181
3217.44492432,1218.77952917,189.805,203.466,4182,1218.77952917,2507.06208152,0.0,22.9725983706,252.524364651,520.218846572,-23.1238,22.9726,0.26623337677,0.748615,1218.77952917,22.9726,0.999935,22.9725749351,914.795100547,4182
3299.25960233,1871.02366617,189.903,203.469,4183,1871.02366617,2770.36248902,0.0,22.9074367676,259.83338068,834.917368966,-23.0579,22.9071,0.272090974007,0.758546,1871.02366617,22.9071,0.999924,22.9073983083,685.023188953,4183
2918.80294052,1430.46554411,189.966,203.465,4184,1430.46554411,2128.78375243,0.0,22.9458970047,227.679879985,538.963886646,-23.0991,22.9451,0.266521008832,0.76193,1430.46554411,22.9451,0.999979,22.9458556044,797.262595768,4184
2992.97571194,1753.60278822,190.039,203.509,4185,1753.60278822,2550.76615775,0.0,22.8509600799,247.114123241,1144.00799582,-23.0019,22.8514,0.271347973794,0.797133,1753.60278822,22.8514,0.999929,22.8509439942,543.487798656,4185
2900.77170912,1619.99342827,190.018,203.541,4186,1619.99342827,2436.11801749,0.0,22.8882817763,227.587121643,170.917615418,-23.0351,22.8869,0.247501211053,0.541094,1619.99342827,22.8869,0.999958,22.8882654036,761.689132328,4186
2786.19881618,41.2704012615,190.014,203.537,4187,41.2704012615,2658.34742778,0.0,22.9206878504,233.657451033,2464.56298182,-23.061,22.9218,0.255643788459,0.539182,41.2704012615,22.9218,0.999915,22.9206347399,116.772513792,4187
2859.82035113,1705.8904654,190.014,203.538,4188,1705.8904654,2283.01030519,0.0,22.9319154569,226.317472513,906.110288929,-23.0802,22.9325,0.270279566351,0.783947,1705.8904654,22.9325,0.999943,22.9318823428,666.969221275,4188
2846.09407408,1515.97848516,190.044,203.569,4189,1515.97848516,2619.62063942,0.0,23.1439433854,234.818462128,2261.52918061,-23.2852,23.1426,0.258187934259,0.600233,1515.97848516,23.1426,0.999897,23.1439031159,151.954107656,4189
3038.80996956,534.664948591,190.077,203.562,4190,534.664948591,2757.31964211,0.0,23.0222446572,236.619928379,1099.19491169,-23.1782,23.0228,0.269309162141,0.718244,534.664948591,23.0228,0.999978,23.0222240761,556.393834661,4190
3119.83585099,1636.64047838,190.084,203.595,4191,1636.64047838,2329.19951554,0.0,23.0704294339,225.028272179,593.208576865,-23.2208,23.0702,0.255636405942,0.584902,1636.64047838,23.0702,0.999896,23.0703789775,945.520556994,4191
3030.58578526,1675.78196657,190.064,203.593,4192,1675.78196657,2240.47977724,0.0,22.9752046531,215.868138359,520.053660638,-23.1298,22.9751,0.249837768798,0.48581,1675.78196657,22.9751,0.999886,22.9751912684,949.798098095,4192
