StdEsReturn,MinEsReturn,AverageReturn,MinReturn,AverageAbsY,StdReturn,AverageEsReturn,AverageY,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,Epoch,Iteration,QFunRegParamNorm,MaxEsReturn,AverageAction,AverageQ,AverageQLoss
0.0,4392.28077975,5988.3486339,1420.15269468,638.394073454,1525.11434342,4392.28077975,638.393979159,6676.62894354,638.38,507.285778102,-641.429,4.30126088822,164.608,1643,1643,254.579,4392.28077975,0.972978,638.379,339.858
0.0,2165.97738445,6893.03462349,6575.71353219,639.104041777,153.338549415,2165.97738445,639.103923825,7132.17391432,639.094,538.697062769,-642.1,4.51165048575,164.698,1644,1644,254.715,2165.97738445,0.966237,639.094,402.679
0.0,4124.43943491,6433.64111757,6238.08657083,638.529008256,128.585696225,4124.43943491,638.528032183,6615.2174142,638.517,499.442254161,-641.606,4.734110997,164.726,1645,1645,254.842,4124.43943491,0.959224,638.514,481.41
0.0,4251.86559322,6775.38576894,6533.51867497,638.439084383,167.146242424,4251.86559322,638.43804731,7004.51704919,638.448,509.867747226,-641.451,4.4334125363,164.76,1646,1646,254.982,4251.86559322,0.962792,638.446,421.37
0.0,4111.30372665,6170.0513064,5935.11421183,638.826159087,120.731438197,4111.30372665,638.826032903,6327.89338312,638.808,468.18839124,-641.808,4.56351915725,164.838,1647,1647,255.096,4111.30372665,0.963917,638.808,462.673
0.0,4095.98713377,6246.88176205,1627.9367878,638.936225171,1824.55458419,4095.98713377,638.935328623,7287.91688118,638.935,531.235051324,-642.045,4.38042754417,164.834,1648,1648,255.227,4095.98713377,0.955835,638.933,397.741
0.0,4161.89207671,6705.77834864,6352.03841037,638.995380439,179.842881738,4161.89207671,638.993972436,7040.85725833,638.975,522.002458565,-642.045,4.46078550471,164.887,1649,1649,255.267,4161.89207671,0.963229,638.974,407.7
0.0,4345.74087092,6377.63326087,5068.25599597,639.311486302,455.2161073,4345.74087092,639.310711433,6712.44389767,639.305,505.781331489,-642.295,4.73366796939,164.869,1650,1650,255.448,4345.74087092,0.959959,639.305,511.011
0.0,4053.91495007,6646.58726221,6532.81464854,638.812451943,86.6565767212,4053.91495007,638.812367583,6786.86980017,638.801,506.090027527,-641.889,4.21935214926,164.931,1651,1651,255.539,4053.91495007,0.958824,638.801,370.274
0.0,3977.54756399,6336.68816758,3952.20082106,638.580990617,798.56441101,3977.54756399,638.580710816,6761.00935064,638.566,518.396521636,-641.583,4.5521396294,164.982,1652,1652,255.675,3977.54756399,0.956372,638.566,460.723
0.0,3905.17253308,6582.16223108,5283.24103342,639.770783632,448.765198591,3905.17253308,639.770783632,6942.05645247,639.774,524.015450935,-642.795,4.30297220686,164.958,1653,1653,255.806,3905.17253308,0.958601,639.774,377.609
0.0,4090.44644192,6729.57520588,6595.90890107,639.400848388,85.2503189861,4090.44644192,639.400787795,6864.47949586,639.392,516.602475006,-642.32,4.48421659407,165.007,1654,1654,255.903,4090.44644192,0.955148,639.391,441.266
0.0,4092.80858351,6534.49552991,6396.69239718,640.334472057,84.4241849284,4092.80858351,640.334396054,6690.14977585,640.319,499.331307107,-643.345,4.44408408009,164.964,1655,1655,256.051,4092.80858351,0.960868,640.319,415.732
0.0,4345.10097189,7097.45543627,6783.89096426,639.35842774,147.197327586,4345.10097189,639.358399353,7309.18740267,639.355,539.103945403,-642.481,4.39508778187,164.98,1656,1656,256.19,4345.10097189,0.959411,639.354,419.382
0.0,4378.14027552,5894.3690541,3076.71648218,639.344504094,981.431699434,4378.14027552,639.344452964,6661.30390597,639.334,479.140134613,-642.327,4.60571903285,165.053,1657,1657,256.328,4378.14027552,0.969582,639.334,470.677
0.0,4258.60392815,5629.31478871,2508.34283553,639.836963771,1367.83577937,4258.60392815,639.836723712,6875.74455509,639.82,481.142872439,-642.959,4.56920720625,165.052,1658,1658,256.465,4258.60392815,0.968167,639.82,457.755
0.0,3969.44558597,6195.32109531,2331.44572858,639.565778732,1303.03088905,3969.44558597,639.564847933,7014.54156849,639.561,479.278010643,-642.699,4.48367772602,165.143,1659,1659,256.564,3969.44558597,0.967315,639.558,450.026
0.0,3971.53057236,5412.12501891,509.238174272,640.376431197,1779.35584216,3971.53057236,640.375213697,6654.33904236,640.373,485.2388756,-643.515,4.51496079029,165.163,1660,1660,256.694,3971.53057236,0.961976,640.37,438.854
0.0,3845.92724838,6121.35553934,342.655247463,639.009888093,1932.53977093,3845.92724838,639.00986884,6986.78161049,639.004,494.141874857,-642.037,4.45268676515,165.247,1661,1661,256.779,3845.92724838,0.9597,639.004,426.677
0.0,3999.02487924,6781.06933712,6528.58905274,640.189785196,140.82886215,3999.02487924,640.189322006,7057.11062668,640.186,525.059175024,-643.332,4.42559525485,165.261,1662,1662,256.974,3999.02487924,0.957636,640.186,420.457
0.0,4324.91088957,7041.19585084,6894.48784511,640.46861087,130.235664861,4324.91088957,640.468539923,7285.67287587,640.461,539.802193759,-643.497,4.40786649264,165.29,1663,1663,257.115,4324.91088957,0.965166,640.461,425.604
0.0,4178.59241604,6808.16406212,6449.03504532,640.295658893,181.184134737,4178.59241604,640.295646137,7076.31486976,640.288,535.127712171,-643.362,4.67550282496,165.31,1664,1664,257.199,4178.59241604,0.963142,640.288,491.916
0.0,4089.24556916,6359.20111427,6153.03713181,639.684476129,135.400634592,4089.24556916,639.684458621,6624.94153535,639.668,502.376411296,-642.758,4.64070770227,165.372,1665,1665,257.31,4089.24556916,0.968557,639.668,499.677
0.0,4138.3091909,5493.80093348,238.17863817,640.589393015,1925.44491893,4138.3091909,640.589341692,6489.26655047,640.582,486.13547386,-643.695,4.53720728741,165.486,1666,1666,257.48,4138.3091909,0.963164,640.582,493.42
0.0,3937.20942712,7030.30248727,6900.90913709,639.698013864,110.066376749,3937.20942712,639.69791651,7248.33589599,639.686,511.335147994,-642.801,4.50401164164,165.487,1667,1667,257.549,3937.20942712,0.964113,639.686,482.315
0.0,4053.51737617,6621.98165067,6387.19859019,640.349785249,114.399256237,4053.51737617,640.349715875,6784.86431296,640.344,502.408330819,-643.434,4.57604435374,165.49,1668,1668,257.682,4053.51737617,0.96123,640.344,472.792
0.0,4128.38604125,6435.17974789,2671.37845358,641.17781407,1260.8213638,4128.38604125,641.177665635,6975.36089486,641.167,517.216273223,-644.27,4.4235184485,165.584,1669,1669,257.836,4128.38604125,0.962633,641.166,417.119
0.0,4475.99510913,6852.31032715,6679.63645419,639.942827166,108.255183312,4475.99510913,639.942773509,7072.56832031,639.935,520.001454177,-643.081,4.46090569298,165.66,1670,1670,257.982,4475.99510913,0.955419,639.934,439.351
0.0,4209.8677877,6608.21320104,6435.08554653,641.222617694,95.2157359345,4209.8677877,641.222226151,6743.29889866,641.216,517.934651061,-644.425,4.44559801656,165.658,1671,1671,258.12,4209.8677877,0.957803,641.214,439.517
0.0,4262.9038642,6193.28070073,3682.58008622,640.154839229,973.463215911,4262.9038642,640.154784004,6860.18467012,640.147,514.160954967,-643.408,4.42933194635,165.695,1672,1672,258.234,4262.9038642,0.961945,640.147,403.994
0.0,4176.00438519,5238.82666207,811.68472932,641.963223953,1988.59836377,4176.00438519,641.963081659,6608.2928373,641.952,487.528012554,-645.088,4.46370993296,165.716,1673,1673,258.302,4176.00438519,0.967477,641.95,407.87
0.0,3994.01855958,5359.49197236,1539.52036583,641.50559397,1572.63228776,3994.01855958,641.50555781,6595.46907622,641.49,481.995254668,-644.609,4.39523322208,165.719,1674,1674,258.465,3994.01855958,0.971256,641.49,429.088
0.0,3962.61728459,6388.98799124,2161.89280047,641.896694587,1415.8770076,3962.61728459,641.896377221,7038.39771151,641.893,529.080606643,-645.097,4.42989032688,165.79,1675,1675,258.555,3962.61728459,0.96333,641.893,433.844
0.0,4036.49853878,6346.91133473,6230.4990379,642.966923464,64.6822740083,4036.49853878,642.966681101,6427.00110326,642.949,487.236757822,-646.094,4.63517072565,165.813,1676,1676,258.714,4036.49853878,0.961545,642.949,494.306
0.0,3911.33688374,6487.12868333,4612.50910988,641.863718275,652.653302499,3911.33688374,641.862912879,7088.11902634,641.855,503.887646899,-644.973,4.59988402258,165.894,1677,1677,258.845,3911.33688374,0.966012,641.852,489.422
0.0,4165.14673412,5434.33781153,1353.43272145,641.468224944,1744.13175695,4165.14673412,641.468223005,6544.59203566,641.455,487.926393334,-644.576,4.53670866682,166.009,1678,1678,259.022,4165.14673412,0.968087,641.455,468.628
0.0,4168.85267823,4651.15393659,910.006747188,641.753008011,2042.52817626,4168.85267823,641.75069681,6578.0484869,641.738,477.618073403,-644.847,4.60657917702,166.089,1679,1679,259.237,4168.85267823,0.972102,641.737,482.002
0.0,3860.62783004,6816.52161179,6664.81552905,641.678665171,133.707315955,3860.62783004,641.67856986,7037.57629677,641.677,527.647339902,-644.712,4.58043091103,166.146,1680,1680,259.335,3860.62783004,0.95998,641.676,495.284
0.0,3987.2848751,6025.17790011,1736.58696696,642.466339866,1565.78618623,3987.2848751,642.465521367,7032.36131689,642.461,518.461622252,-645.638,4.21024062787,166.252,1681,1681,259.38,3987.2848751,0.964319,642.457,355.56
0.0,4266.46887233,5345.75631874,1247.51578686,642.959559117,1772.94506218,4266.46887233,642.959025851,6440.27852436,642.945,475.208479615,-646.067,4.58720777566,166.257,1682,1682,259.521,4266.46887233,0.968501,642.943,496.757
0.0,2301.52995426,6248.11915527,5942.53269548,641.415105992,197.886056954,2301.52995426,641.415071372,6632.9475718,641.406,483.726149132,-644.48,4.66891615056,166.277,1683,1683,259.678,2301.52995426,0.968466,641.404,505.277
0.0,3687.12040892,5864.32524474,434.994347878,641.719815791,1817.98658061,3687.12040892,641.719807507,6813.71723221,641.705,481.949396106,-644.945,4.30566951195,166.301,1684,1684,259.75,3687.12040892,0.961157,641.705,416.29
0.0,4040.38793637,6367.89003116,6076.71301053,641.903281427,193.206327713,4040.38793637,641.903166805,6756.88569719,641.913,493.21957604,-645.007,4.53240396734,166.296,1685,1685,259.858,4040.38793637,0.95997,641.913,469.106
0.0,4261.07878573,6522.77643315,6319.00156673,641.776584814,121.409661284,4261.07878573,641.776295027,6734.0660407,641.737,505.94139803,-644.753,4.55219740166,166.292,1686,1686,260.061,4261.07878573,0.967247,641.734,466.864
0.0,3882.75136643,6606.21358111,6431.15778786,642.362998285,95.8344209055,3882.75136643,642.362885027,6726.75980753,642.377,521.301775625,-645.323,4.27853141627,166.325,1687,1687,260.15,3882.75136643,0.964659,642.376,386.028
0.0,4194.55726504,3902.39963071,407.942756987,642.035266716,2279.82750048,4194.55726504,642.03524935,6687.90219072,642.028,437.556161124,-645.073,4.45400032693,166.445,1688,1688,260.24,4194.55726504,0.97753,642.028,426.086
0.0,4310.00037758,6065.92439866,3166.85976597,642.78863109,981.045371347,4310.00037758,642.788617862,6708.03443354,642.781,499.019711167,-645.886,4.31170118661,166.465,1689,1689,260.317,4310.00037758,0.959028,642.781,388.525
0.0,3815.38471904,5847.45386984,5623.29496286,642.244376599,124.013737053,3815.38471904,642.243585942,6096.32703867,642.219,466.345001565,-645.236,4.34737569296,166.542,1690,1690,260.464,3815.38471904,0.957839,642.219,426.995
0.0,4348.40203976,5960.134798,5674.91604953,642.575135762,212.422289816,4348.40203976,642.575011061,6381.10666813,642.579,465.987291362,-645.638,4.30775937584,166.612,1691,1691,260.614,4348.40203976,0.958996,642.578,395.267
0.0,3643.82403729,5172.41364265,1025.95582211,642.719062268,1982.88207515,3643.82403729,642.718867659,6853.83242857,642.704,468.348879317,-645.667,4.18415602676,166.679,1692,1692,260.761,3643.82403729,0.969501,642.703,355.638
0.0,4014.75371712,6393.15229174,4520.44230852,641.479603775,885.998034513,4014.75371712,641.479214584,7344.2643956,641.46,522.763462947,-644.416,4.5703723762,166.687,1693,1693,260.891,4014.75371712,0.970814,641.459,447.411
0.0,4152.88079453,5728.5864787,594.004471654,642.094916451,1726.73152805,4152.88079453,642.094880534,6534.28925996,642.096,467.219333993,-645.113,4.41328756192,166.732,1694,1694,261.013,4152.88079453,0.962095,642.096,422.211
0.0,4097.67375957,6331.68174771,6147.14982341,642.981775578,128.256177346,4097.67375957,642.981675414,6515.96917147,642.973,499.839883215,-646.016,4.5435269473,166.787,1695,1695,261.177,4097.67375957,0.956674,642.972,486.944
0.0,3710.00230404,6663.08182845,6511.4006952,642.181385789,119.857872149,3710.00230404,642.181314013,6826.97723303,642.176,514.322647954,-645.088,4.59962376126,166.833,1696,1696,261.356,3710.00230404,0.962459,642.176,496.896
0.0,2502.63328813,5476.23701809,4660.77479875,641.727163476,311.156303067,2502.63328813,641.72710766,5847.92786261,641.715,442.7205091,-644.677,4.48055593826,166.924,1697,1697,261.487,2502.63328813,0.966131,641.715,471.669
0.0,3840.33604475,5720.87232527,5596.45101898,641.749721529,69.3939096186,3840.33604475,641.749550207,5816.92587109,641.732,455.608181319,-644.761,4.51189734586,166.96,1698,1698,261.681,3840.33604475,0.967369,641.731,441.441
0.0,4108.03863082,7001.38675473,6793.97898347,641.771838388,151.476732994,4108.03863082,641.771780356,7365.59835322,641.767,536.638326852,-644.776,4.28203526955,167.042,1699,1699,261.813,4108.03863082,0.961907,641.767,429.853
0.0,4328.1799256,6479.1953152,1449.32409463,641.624685347,1684.36736507,4328.1799256,641.624659842,7294.69600659,641.617,535.767189848,-644.632,4.30446371969,167.101,1700,1700,261.954,4328.1799256,0.968977,641.617,415.54
0.0,4147.74754698,6907.52433031,6670.88633613,641.932017214,172.462526963,4147.74754698,641.931979978,7340.44285889,641.916,522.797875071,-644.879,4.22954843633,167.135,1701,1701,262.105,4147.74754698,0.961512,641.916,389.16
0.0,3927.41273046,5933.81762538,5694.46534933,641.576405509,113.383545503,3927.41273046,641.576394033,6110.97907412,641.567,447.091576865,-644.595,4.59396404504,167.194,1702,1702,262.276,3927.41273046,0.961636,641.567,482.647
0.0,3997.82712407,5986.40161171,2980.34143832,642.49697333,1008.8854268,3997.82712407,642.496936879,6499.61065098,642.481,503.162893432,-645.477,4.28564101644,167.225,1703,1703,262.351,3997.82712407,0.963616,642.481,389.064
0.0,3865.40622057,5967.82132705,2631.46808339,642.192125118,1130.43486179,3865.40622057,642.192057758,6763.6397197,642.188,501.419427109,-645.132,4.30176548764,167.258,1704,1704,262.454,3865.40622057,0.957887,642.188,372.527
0.0,4564.94598129,5692.89915467,907.885451975,641.850460114,1602.66616566,4564.94598129,641.850439576,6427.62666282,641.839,481.54788981,-644.82,4.47619681938,167.292,1705,1705,262.593,4564.94598129,0.960234,641.839,425.095
0.0,3814.6863575,4981.01981756,846.296183526,641.983596578,2165.68124962,3814.6863575,641.982899098,6593.78673738,641.979,461.502231841,-644.963,4.4929821699,167.327,1706,1706,262.723,3814.6863575,0.968101,641.977,450.567
0.0,3843.5670849,5767.42389463,2952.04649023,642.600771484,1013.65196878,3843.5670849,642.600771484,6406.78112073,642.595,483.344003505,-645.562,4.52164599106,167.359,1707,1707,262.907,3843.5670849,0.962482,642.595,449.417
0.0,3949.02270549,5592.70588788,965.23186776,641.922679667,1780.01587424,3949.02270549,641.922608737,6989.27221648,641.908,486.964301971,-644.853,4.47903333203,167.415,1708,1708,262.97,3949.02270549,0.961481,641.908,448.661
0.0,3930.92888608,5978.1076082,2307.49099933,642.26942386,1236.80921556,3930.92888608,642.269411656,6675.10653671,642.267,482.294355211,-645.25,4.12301522795,167.445,1709,1709,263.071,3930.92888608,0.953761,642.267,328.417
0.0,4082.32492304,5471.53286105,866.200276479,641.404235026,1794.36219373,4082.32492304,641.404179281,6762.55655818,641.386,499.317822669,-644.341,4.69667160337,167.479,1710,1710,263.149,4082.32492304,0.958786,641.386,517.771
0.0,4132.00915821,5018.05308733,1503.05756925,641.824115564,1465.42885046,4132.00915821,641.824095026,6093.93153715,641.834,440.312023462,-644.763,4.47319869303,167.48,1711,1711,263.266,4132.00915821,0.966223,641.834,463.304
0.0,4409.37363792,6193.63653674,5177.80174598,642.127047052,356.2257242,4409.37363792,642.127019401,6495.92934389,642.111,488.508369834,-645.018,4.2927051671,167.624,1712,1712,263.424,4409.37363792,0.955228,642.109,417.069
0.0,4413.46724603,5602.04066678,1577.04139925,641.675197424,1506.63311762,4413.46724603,641.675168271,6555.3365362,641.664,487.036606247,-644.518,4.24044525253,167.672,1713,1713,263.535,4413.46724603,0.964946,641.664,390.032
0.0,3983.55528921,6455.17171809,5830.24154781,641.102050806,291.059634848,3983.55528921,641.101997478,6813.61906212,641.083,516.47695933,-643.955,4.62196623927,167.739,1714,1714,263.671,3983.55528921,0.956708,641.082,506.264
0.0,3534.66855591,6686.08211616,6425.35485997,641.171276662,207.002656571,3534.66855591,641.171240837,6992.71962971,641.17,507.854142838,-644.069,4.34805401427,167.827,1715,1715,263.789,3534.66855591,0.95491,641.17,438.572
0.0,4142.35207784,5945.58561745,921.060107157,641.273436444,1681.69047515,4142.35207784,641.273384794,6747.42277004,641.251,493.164999505,-644.136,4.53645844147,167.785,1716,1716,263.975,4142.35207784,0.960807,641.25,464.199
0.0,4171.69408803,5941.05629389,1000.03486179,641.20183402,1648.71368072,4171.69408803,641.201783762,6614.92777449,641.203,504.431753922,-644.09,4.58822247126,167.786,1717,1717,264.138,4171.69408803,0.966641,641.202,471.928
0.0,4173.14568762,5693.36272614,4406.17904961,640.752021134,471.589718755,4173.14568762,640.751954961,6132.52687377,640.734,458.49603818,-643.631,4.67189492339,167.822,1718,1718,264.282,4173.14568762,0.961257,640.734,501.557
0.0,3717.59364768,5549.87915476,3484.31353953,640.548382445,845.31483339,3717.59364768,640.548382445,6330.05630682,640.543,459.790760106,-643.333,4.65387917026,167.777,1719,1719,264.41,3717.59364768,0.970391,640.543,516.654
0.0,4157.66573649,5483.32440696,1204.29461934,640.541798444,1527.24583708,4157.66573649,640.541774266,6439.61834532,640.542,496.777445226,-643.43,4.14408407294,167.853,1720,1720,264.456,4157.66573649,0.965621,640.542,346.68
0.0,3976.31148869,4564.16662426,-177.145481944,640.119359843,2255.27908182,3976.31148869,640.118577989,6417.81481392,640.112,437.029973855,-643.015,4.47926226171,167.884,1721,1721,264.62,3976.31148869,0.971813,640.112,469.644
0.0,3559.80317945,6569.65648293,6385.32143107,639.96862388,173.971049393,3559.80317945,639.968611676,6858.91700203,639.949,510.908768822,-642.904,4.43502265375,167.876,1722,1722,264.752,3559.80317945,0.95104,639.949,448.058
0.0,4171.88436906,6089.78451823,2249.83638247,640.759407,1283.4605209,4171.88436906,640.759323346,6696.91336975,640.744,488.859313906,-643.607,4.29309820546,167.899,1723,1723,264.888,4171.88436906,0.964085,640.744,424.06
0.0,4104.96370821,6350.22659811,6170.73574946,640.013726964,120.331748106,4104.96370821,640.013697291,6533.19274364,639.998,493.276239477,-642.82,4.19481066449,167.955,1724,1724,265.012,4104.96370821,0.966522,639.998,364.869
0.0,4281.90484994,6189.50999499,3232.21030332,640.320313891,1161.17710918,4281.90484994,640.320250329,7034.14140736,640.321,544.951890363,-643.167,4.22795291879,168.0,1725,1725,265.117,4281.90484994,0.963773,640.319,354.046
0.0,4020.76549963,6127.80153036,3321.42385958,640.168611296,946.709030966,4020.76549963,640.168592199,6652.82126993,640.165,496.159648083,-642.949,4.25920370247,168.019,1726,1726,265.203,4020.76549963,0.963878,640.165,398.578
0.0,3826.29238909,6352.22169,6210.06774657,640.348963759,132.216311191,3826.29238909,640.348900406,6591.62485506,640.342,497.189829656,-643.256,4.37256833715,168.06,1727,1727,265.341,3826.29238909,0.965522,640.342,431.827
0.0,4285.29512942,5462.67273772,778.036811282,639.076900329,1697.24987349,4285.29512942,639.07688286,6477.95789549,639.068,467.471463523,-641.927,4.52169955671,168.13,1728,1728,265.556,4285.29512942,0.96358,639.066,491.136
0.0,4002.02907602,2461.13002952,306.836045529,639.19220542,1512.77387655,4002.02907602,639.191937373,5052.86738263,639.172,382.120702537,-642.006,4.60521192868,168.23,1729,1729,265.736,4002.02907602,0.978392,639.172,499.428
0.0,4098.47920967,5811.39919711,1941.01697756,639.832201474,1303.204878,4098.47920967,639.832164894,6431.0465957,639.835,501.622370296,-642.83,4.44703815365,168.252,1730,1730,265.927,4098.47920967,0.9554,639.835,459.852
0.0,691.486671969,6333.31795617,4365.80628547,639.498622659,674.025524804,691.486671969,639.497561349,6831.72271076,639.492,513.165342088,-642.417,4.46715296851,168.283,1731,1731,266.095,691.486671969,0.952594,639.492,434.421
0.0,4046.74662801,6701.55135112,6508.80912345,638.861516764,104.075154512,4046.74662801,638.861499602,6854.98663048,638.843,511.178828362,-641.888,4.42802598154,168.307,1732,1732,266.24,4046.74662801,0.958418,638.843,444.008
0.0,3825.00428958,6321.340436,6156.2995354,638.81761553,112.586985625,3825.00428958,638.817580582,6595.94553296,638.82,490.647634835,-641.864,4.67461148979,168.328,1733,1733,266.431,3825.00428958,0.959517,638.818,517.252
0.0,3815.02355466,6193.59685386,5988.60564833,638.736726191,121.068536221,3815.02355466,638.735815222,6311.1502701,638.733,481.834439645,-641.596,4.38379355735,168.35,1734,1734,266.556,3815.02355466,0.956665,638.732,432.149
0.0,4225.04403499,6348.05511007,6041.88546344,638.868987889,203.934788553,4225.04403499,638.868934986,6768.92335357,638.853,496.244148822,-641.776,3.80541896016,168.429,1735,1735,266.599,4225.04403499,0.962179,638.853,256.761
0.0,4088.39180544,6370.53655086,2953.51312383,639.59598498,1149.43054426,4088.39180544,639.595908845,6956.88996872,639.593,514.127943728,-642.486,4.383253566,168.453,1736,1736,266.768,4088.39180544,0.956363,639.591,394.158
0.0,3991.82603167,6993.55781997,6858.429794,638.733841445,86.0262263994,3991.82603167,638.733787143,7106.91333758,638.716,536.670105624,-641.601,4.51474459802,168.509,1737,1737,266.828,3991.82603167,0.958809,638.716,424.513
0.0,4097.62045239,6432.15661358,2961.00433832,639.481089906,1161.53285989,4097.62045239,639.481022977,6928.39498177,639.482,519.220209472,-642.33,4.32640098814,168.576,1738,1738,266.968,4097.62045239,0.960364,639.481,415.167
0.0,4572.64748611,5508.42564049,2327.22439217,638.371645406,1452.99430027,4572.64748611,638.371630499,6723.30343959,638.373,483.450605375,-641.24,4.43145814037,168.607,1739,1739,267.125,4572.64748611,0.961844,638.373,465.723
0.0,4095.28625081,6292.15249168,2125.77305052,637.844453247,1398.1450962,4095.28625081,637.844353209,7019.15101141,637.825,524.806216392,-640.668,4.39130092972,168.637,1740,1740,267.279,4095.28625081,0.962105,637.825,422.943
0.0,3962.57996488,6596.30969877,6328.19522757,638.592783107,205.883616602,3962.57996488,638.592683546,6902.13007485,638.574,502.867830414,-641.501,4.67557610227,168.699,1741,1741,267.422,3962.57996488,0.956813,638.574,506.591
0.0,3706.88081268,5500.50373475,1380.81238622,638.48365706,1611.68185427,3706.88081268,638.483653183,6539.6491741,638.472,474.350735142,-641.492,4.48529252642,168.752,1742,1742,267.553,3706.88081268,0.967912,638.472,484.366
0.0,4019.33532316,6367.85306904,6131.03963973,638.401457281,125.423593493,4019.33532316,638.401208601,6586.37314404,638.39,488.456123274,-641.287,4.26807692166,168.786,1743,1743,267.703,4019.33532316,0.964322,638.39,399.046
0.0,4151.51865357,6709.8073071,5766.30149612,639.094523953,338.154204303,4151.51865357,639.094523953,7048.38661934,639.095,513.019608586,-641.976,3.96504489342,168.753,1744,1744,267.79,4151.51865357,0.961286,639.094,307.697
0.0,4162.4533804,6383.97000261,6152.71400004,638.91441149,129.777641835,4162.4533804,638.913187353,6599.66486154,638.903,470.552095721,-641.818,4.19381555009,168.771,1745,1745,267.918,4162.4533804,0.958723,638.903,369.685
0.0,3510.81576894,5440.80935465,-87.0683960275,638.372453294,1914.70542775,3510.81576894,638.370973295,6715.38451351,638.365,445.341830569,-641.41,4.53134497075,168.876,1746,1746,268.127,3510.81576894,0.970518,638.365,482.253
0.0,4409.53600801,4323.11482182,981.016445539,638.220106407,2269.0115606,4409.53600801,638.219994584,6513.20379741,638.219,475.412813965,-641.211,4.39559168834,168.99,1747,1747,268.289,4409.53600801,0.97485,638.219,434.594
0.0,3906.05459853,5956.11407034,2269.79723325,638.568956242,1492.67527782,3906.05459853,638.568258409,6821.95143848,638.547,518.766523111,-641.445,4.23687861791,168.979,1748,1748,268.385,3906.05459853,0.972159,638.546,375.648
0.0,4348.99457188,3804.16532196,-106.170814404,637.838561584,2191.2020275,4348.99457188,637.838473754,6135.82697347,637.859,436.945634697,-640.915,4.54502332019,169.097,1749,1749,268.558,4348.99457188,0.975988,637.859,493.079
0.0,4129.7343432,6306.03933829,5759.98983874,638.576300606,216.43781503,4129.7343432,638.576205154,6556.58828525,638.546,476.62643152,-641.795,4.60243204115,169.145,1750,1750,268.736,4129.7343432,0.967394,638.546,454.889
0.0,3954.7455634,5828.44800962,350.977329735,639.617918563,2061.3966621,3954.7455634,639.617888774,7002.55647161,639.61,508.294644333,-642.709,4.49415546714,169.185,1751,1751,268.929,3954.7455634,0.962723,639.61,499.136
0.0,3726.54385897,6519.7075792,6348.12543383,638.67694186,116.981009484,3726.54385897,638.676914528,6702.74703886,638.688,498.713237262,-641.721,4.5560916082,169.246,1752,1752,269.037,3726.54385897,0.965222,638.688,502.372
0.0,3948.60001027,6631.22809741,6453.19264607,638.227182175,101.333175145,3948.60001027,638.226320816,6769.97923463,638.199,503.628272381,-641.222,4.32834075804,169.303,1753,1753,269.188,3948.60001027,0.963867,638.198,400.213
0.0,4182.3968167,5518.58865665,565.031946744,639.028289437,1979.85467253,4182.3968167,639.028216897,6699.10557686,639.021,480.783799397,-642.123,4.58960711193,169.305,1754,1754,269.324,4182.3968167,0.96527,639.02,477.458
0.0,3.21491785505,4510.77708613,807.657619305,638.224799064,2073.85520281,3.21491785505,638.22471505,6244.81196403,638.208,441.054360835,-641.247,4.54679720069,169.381,1755,1755,269.465,3.21491785505,0.975378,638.208,449.731
0.0,4197.54964726,5506.28774869,1203.20484331,638.748350553,1802.86129908,4197.54964726,638.748302618,6712.83758296,638.747,476.667143018,-641.742,4.36722334017,169.388,1756,1756,269.577,4197.54964726,0.962727,638.747,419.108
0.0,3814.27656438,5064.30321447,1624.1938044,639.078710486,1722.08683511,3814.27656438,639.078705519,6544.4908893,639.069,476.941796389,-642.124,4.16373774529,169.384,1757,1757,269.661,3814.27656438,0.968749,639.069,353.238
0.0,3946.31855852,4361.47259327,80.4170465723,639.008263725,1967.28061575,3946.31855852,639.007533966,6037.66121966,638.999,423.679303002,-642.096,4.25217556245,169.435,1758,1758,269.766,3946.31855852,0.968844,638.999,361.145
0.0,4196.15651094,3631.40439654,-8.91377086802,638.841505136,1905.51083889,4196.15651094,638.841481655,6410.40518671,638.833,435.618162205,-641.894,4.30000896368,169.53,1759,1759,269.927,4196.15651094,0.972406,638.833,401.583
0.0,3882.09522213,5845.32191704,2632.06332169,639.028273623,1520.02226274,3882.09522213,639.028186236,6870.75738281,639.014,538.029123766,-642.144,4.48856389685,169.503,1760,1760,270.086,3882.09522213,0.96891,639.014,438.226
0.0,4068.41866913,6213.08986653,4036.81785757,639.385844654,788.668329574,4068.41866913,639.385791326,6891.98122399,639.38,521.557336783,-642.361,4.46425370192,169.564,1761,1761,270.253,4068.41866913,0.962857,639.379,450.77
0.0,3780.61702768,6296.37281497,5036.02554071,639.396427634,445.9342112,3780.61702768,639.396319114,6664.30050656,639.384,484.822251009,-642.415,4.32927000742,169.606,1762,1762,270.386,3780.61702768,0.966349,639.383,388.071
0.0,3768.65465549,6238.95182034,4242.24027027,640.172234529,692.504459948,3768.65465549,640.172171038,6813.60131245,640.189,478.002666477,-643.166,4.35007137153,169.662,1763,1763,270.521,3768.65465549,0.968261,640.188,408.585
0.0,4199.93608317,5778.43893194,3851.06246887,639.399550563,663.951908762,4199.93608317,639.399539837,6253.48469184,639.369,480.456836479,-642.426,4.76412823571,169.747,1764,1764,270.669,4199.93608317,0.964304,639.369,496.791
