StdEsReturn,AverageEsReturn,MinEsReturn,AverageAction,PolicyRegParamNorm,MinReturn,AverageQLoss,AverageDiscountedReturn,Iteration,StdReturn,AverageAbsQYDiff,AverageQ,AverageAbsQ,QFunRegParamNorm,AveragePolicySurr,AverageY,Epoch,MaxEsReturn,AverageAbsY,AverageReturn,MaxReturn
173.658681857,306.317541272,109.461221102,1.0,173.338,11.6153971108,384.655,10.8521646955,3620,1.07739842941,9.49446543367,332.662,332.896,288.979,-335.051,332.644567423,3620,585.179270184,332.81246913,14.717405281,25.3128376668
308.810822797,176.066864812,-11.2642038501,0.999979,173.353,14.3514433836,351.821,27.9421074145,3621,307.196288937,9.1799482912,332.616,332.88,288.982,-334.919,332.627936617,3621,993.055752114,332.811543671,83.900670225,2600.76316112
543.881819036,597.202241756,-3.07593383051,0.999952,173.37,110.331673621,374.87,153.566467702,3622,943.785803097,9.58104060307,332.124,332.377,289.004,-334.718,332.130784296,3622,1304.55267437,332.301212309,743.08060045,3871.04561669
714.02063446,1213.53817493,226.741751078,0.999919,173.354,258.309141037,370.636,272.61431091,3623,1078.36440609,9.31112082953,332.454,332.703,289.044,-334.94,332.456817581,3623,1892.44329524,332.620608304,1803.02292568,4290.71129099
249.055689243,288.619046147,-9.04968694354,0.99996,173.329,124.95724968,399.691,180.822059528,3624,1111.18598471,9.44730376777,331.378,331.659,289.072,-333.926,331.391036494,3624,848.25503641,331.587005405,956.916860915,4677.9980536
310.168563399,462.723730035,133.207347876,0.999981,173.342,145.078171986,391.629,141.147586763,3625,857.144875755,9.45540371966,331.264,331.513,289.124,-333.78,331.278534238,3625,1019.13801396,331.476075616,548.645124737,4575.31842583
755.981207588,750.828948258,-10.4012655106,0.999915,173.395,276.921333824,367.447,248.666763425,3626,1130.6196256,9.38797294897,330.72,330.962,289.14,-333.454,330.727438979,3626,1507.97551179,330.900702447,1968.75484626,4681.7508265
336.817278586,479.749066019,27.9791667239,0.999925,173.463,109.667622474,390.84,243.52301017,3627,943.373628817,9.39107749259,331.19,331.465,289.2,-333.821,331.19094112,3627,806.301835568,331.390449381,1916.43054056,4468.13902889
618.687387438,977.213522347,242.847170486,0.999918,173.475,339.910521133,359.614,234.761919348,3628,872.736514199,9.33236385591,331.414,331.62,289.228,-334.17,331.411196358,3628,1903.15741063,331.53721114,1463.93704444,4271.90036923
750.935202122,684.064237309,-6.06214087667,0.999991,173.501,122.657694605,376.848,220.78139877,3629,861.431844496,9.19321025853,331.364,331.653,289.271,-334.211,331.372410753,3629,1921.7806006,331.587494214,1585.48415662,3842.06281968
195.984389145,391.015175868,135.350472228,0.99994,173.499,117.684527276,354.896,164.321837146,3630,922.229313597,9.14303795692,331.619,331.877,289.27,-334.253,331.626786136,3630,710.463038912,331.830996617,833.660498147,3488.6080889
221.813245904,357.805138934,-7.37482380366,0.999928,173.536,146.115443278,330.936,191.694271309,3631,463.483187235,9.04647701248,331.951,332.203,289.275,-334.543,331.960102922,3631,663.963493958,332.172426903,625.765527962,2292.18468298
503.962632307,422.307382826,78.0249871492,0.999958,173.567,96.0208427586,388.532,144.624662386,3632,470.676616284,9.43287354644,331.833,332.11,289.306,-334.29,331.833324051,3632,1540.24555652,332.055050758,534.86279324,2161.94286796
147.51331267,270.502637626,59.0563117993,0.999974,173.575,127.785963495,363.393,188.159714684,3633,807.395866959,9.28311675425,330.987,331.259,289.311,-333.379,330.991920822,3633,474.44646638,331.204874889,1182.95953843,3391.15257881
432.751764079,540.184403571,-7.71031740193,0.999958,173.617,111.414455614,365.072,173.060987624,3634,754.955159968,9.40578671403,331.348,331.647,289.341,-333.86,331.350567947,3634,1234.96114486,331.599276771,942.572734042,2870.02202838
427.556560501,390.400050178,-6.56996071941,0.999936,173.618,138.579595434,360.165,230.683640028,3635,994.787998644,9.43501770916,329.906,330.217,289.331,-332.527,329.901737044,3635,1195.72271525,330.115795046,2100.39649732,3854.97855992
223.436198645,463.301903309,148.614750327,0.999935,173.683,122.6960322,440.003,175.778729839,3636,1231.33967244,9.74020162567,330.95,331.223,289.388,-333.62,330.959840787,3636,853.612976326,331.17530599,1984.7970773,3683.16658901
575.680746829,650.741758162,-3.67691038905,0.999959,173.692,127.214336511,344.293,188.806734024,3637,949.890135958,9.28950972871,330.763,331.091,289.423,-333.47,330.790615395,3637,1644.5120468,331.027569379,1547.07201271,3846.10501721
300.355614442,385.256445159,0.347092353757,0.999954,173.684,164.312390887,375.574,203.754680316,3638,841.759789929,9.46153256631,331.25,331.511,289.459,-333.973,331.244567213,3638,989.202242577,331.463343535,1640.64959066,3644.14143663
238.67244469,259.142769776,17.7214218787,0.99995,173.711,121.485350845,405.034,178.458511021,3639,1172.17214748,9.49766424056,331.508,331.774,289.486,-334.258,331.501992802,3639,682.997294257,331.697990033,1676.21834676,3826.40935551
331.834098329,419.02575785,46.4927515929,0.999844,173.72,136.918270804,350.312,215.982515311,3640,1080.21728597,9.17553384067,331.713,331.999,289.502,-334.534,331.693992607,3640,983.799477708,331.912998715,2231.25098367,3914.10238004
404.191532697,405.668341014,51.6382281784,0.999948,173.738,538.830451176,398.215,208.351123109,3641,904.511676656,9.44971599383,330.939,331.18,289.552,-333.594,330.969541394,3641,1259.30146026,331.143151469,2254.65002184,3651.28090273
454.995485831,437.601436714,103.555142439,0.999951,173.736,152.27066872,351.063,185.350657149,3642,1130.0805196,9.25364210254,330.905,331.194,289.575,-333.516,330.917672197,3642,1217.93738005,331.137752519,2249.56211709,4045.0300232
245.759826728,500.402656818,218.291944487,0.999964,173.75,111.230187082,364.984,167.356814986,3643,1091.90799776,9.3947178009,331.095,331.371,289.615,-333.749,331.092165231,3643,869.576307248,331.279496235,1852.45054364,3544.22027706
179.443946105,258.979623386,116.217204429,0.999961,173.75,113.421513032,419.615,174.688822456,3644,1152.17547755,9.57900486213,330.979,331.254,289.656,-333.521,330.993643652,3644,622.821071476,331.198819294,1567.23331247,3473.07536417
421.543573481,757.788481703,184.022507421,0.999934,173.812,100.357005633,377.333,174.787849574,3645,1048.66951812,9.38278453641,331.692,331.942,289.734,-334.228,331.684765081,3645,1368.45691859,331.87151061,1623.69739267,3762.83710104
807.783078036,966.300180861,139.071077291,0.999934,173.816,83.1345054604,353.65,192.421131519,3646,888.359382069,9.30716304187,331.452,331.714,289.765,-334.039,331.465160517,3646,2062.2191071,331.676794186,2655.95958702,3674.60886017
305.360870034,340.055359572,8.9449335213,0.99994,173.813,268.258212866,401.753,197.108204313,3647,844.365082777,9.57287611923,331.321,331.551,289.815,-333.957,331.337170331,3647,868.319550519,331.515500158,1828.03361969,3685.11080604
480.516511013,586.682393816,142.090995484,0.999904,173.807,239.29755874,386.559,195.116518498,3648,766.157279359,9.48385053714,331.586,331.844,289.813,-334.093,331.592187414,3648,1304.27422699,331.784934058,1808.78822284,3236.5961852
92.7476280956,327.161745987,163.381429318,0.999944,173.828,182.555030379,359.98,206.617626233,3649,1046.11436843,9.33501407515,332.476,332.725,289.813,-335.114,332.489246849,3649,459.980942395,332.687314346,2076.19098692,4022.48046612
506.641189839,843.096984501,131.603524261,0.999916,173.873,59.896340229,367.43,167.451438505,3650,1386.4082865,9.37741386879,332.138,332.409,289.837,-334.78,332.147651537,3650,1272.06075423,332.330401777,2242.17373896,4170.34817952
227.764817152,446.215064466,86.2241948457,0.999958,173.87,367.502746467,389.429,189.89394161,3651,980.779262296,9.51631010808,331.154,331.368,289.893,-333.871,331.171481923,3651,766.7787253,331.328186819,1770.8604816,3608.48853749
723.344536016,719.258479387,200.373438418,0.999944,173.895,254.803468621,412.915,202.311128981,3652,965.800669738,9.63501087221,332.454,332.667,289.916,-335.111,332.419808671,3652,1963.27710494,332.566668534,1949.83426111,3863.87518131
380.61860157,399.448353756,41.4584917303,0.999921,173.903,115.565545788,405.28,196.539236052,3653,1262.93845511,9.66027851296,332.437,332.707,289.97,-334.989,332.464439387,3653,1097.03301609,332.66723703,2573.83076182,4231.58337967
361.688350066,416.519447363,7.05264833545,0.99992,173.882,96.3177511091,394.875,218.515631678,3654,1206.90576446,9.52072711972,332.668,332.949,290.011,-335.317,332.677485474,3654,995.840623205,332.86855718,1861.08654916,4115.3426423
608.026754066,663.611899075,-7.05893129253,0.999865,173.901,2031.75613169,379.624,246.389110951,3655,571.775404345,9.48819959865,332.386,332.678,290.092,-335.065,332.381270703,3655,1636.52581116,332.595995854,3168.64606378,4002.29784943
191.717132557,463.421049345,131.563952882,0.999903,173.931,911.141552161,329.256,226.965170642,3656,924.192988605,9.35258097646,331.765,332.018,290.126,-334.416,331.769552866,3656,585.073423251,331.949297013,2509.07120487,3762.42290992
445.50222026,801.919105773,162.515385533,0.999941,173.905,126.404771546,411.94,210.323033945,3657,1165.66682827,9.8180470633,331.551,331.817,290.183,-334.335,331.567269192,3657,1453.61786859,331.784358383,2780.7007533,3912.07483829
355.45462049,536.775026309,57.0374061391,0.999924,173.925,699.002309499,397.366,230.496321434,3658,947.310201123,9.6981238782,332.65,332.94,290.194,-335.321,332.661717906,3658,906.685532349,332.871877333,2512.84022902,4038.96652325
321.01090795,807.822054748,308.582502168,0.999927,173.961,1067.20011137,385.844,244.120593671,3659,1027.86832879,9.56717097497,330.918,331.276,290.233,-333.714,330.932639608,3659,1121.98966194,331.208587451,2989.77995496,4208.58001488
868.573874972,886.552728048,17.9788530756,0.999951,173.996,92.8922624636,342.245,218.028827463,3660,1325.17291893,9.4470035423,332.44,332.722,290.265,-335.221,332.41725052,3660,1755.12660302,332.602159452,2672.25268781,4250.61355985
514.75572275,397.905693663,3.00186450521,0.99993,174.014,566.631142642,393.483,215.109127696,3661,1013.30927692,9.45724638418,331.767,332.07,290.331,-334.385,331.779892872,3661,1564.37328425,332.010398054,2498.33603344,3568.67215272
149.592240528,392.047488717,143.084295716,0.999907,174.038,67.8045802746,362.691,184.416771903,3662,1001.9593681,9.36470189205,332.337,332.63,290.38,-334.881,332.363794299,3662,571.885634983,332.574990924,1399.58104615,4044.76720985
368.042462894,784.622653683,440.018917482,0.999932,174.033,2097.39416722,361.899,209.367055216,3663,539.900079019,9.42289941383,332.236,332.522,290.427,-334.987,332.239062946,3663,1376.87631103,332.460658814,3610.45079435,4173.9454824
357.916215565,403.540627076,4.49704980642,0.999912,174.05,617.712212022,360.056,240.629692394,3664,1019.56730961,9.28740355918,331.987,332.261,290.477,-334.706,331.97814988,3664,1081.00359406,332.166130239,2340.74743403,4278.95842421
216.799940711,347.781432566,103.981051873,0.999936,174.083,168.341896378,396.982,238.531616384,3665,1236.26012793,9.48690759418,332.868,333.088,290.536,-335.432,332.86466267,3665,602.384502517,333.03672337,2257.70448665,4335.49719269
278.519060326,674.644327885,396.125267559,0.999956,174.069,1039.15693162,353.212,268.990424415,3666,1077.57747953,9.47975552289,332.691,332.938,290.59,-335.343,332.71750511,3666,953.163388211,332.907333855,2585.2248864,4397.27773801
664.977166682,947.247719391,15.3164589661,0.999923,174.134,458.337347639,361.996,217.751882668,3667,794.020045233,9.32163329504,332.806,333.071,290.633,-335.481,332.815817388,3667,1727.72782414,333.018881475,1520.93156075,3561.52709182
264.255312904,454.946100057,2.95052303606,0.999885,174.138,133.451482652,390.401,198.767489621,3668,958.466359877,9.36516594483,333.488,333.774,290.703,-335.921,333.514189249,3668,819.486196249,333.71640445,1537.60469702,3763.35978827
184.943721181,303.43986613,7.6540103947,0.999891,174.209,130.202644364,384.115,226.838618261,3669,896.424875085,9.33489201875,332.579,332.885,290.777,-334.879,332.574753471,3669,600.693711835,332.811370806,1421.3847173,4335.19143789
477.358768647,617.556901323,17.4302083309,0.999939,174.227,138.453129634,357.157,244.822577671,3670,946.002777337,9.35098516783,331.387,331.702,290.781,-334.035,331.394719207,3670,1401.14859183,331.644959758,1704.9890324,4325.93600558
320.505303427,487.558913299,61.9796364637,0.999961,174.249,411.883052366,396.05,227.411849836,3671,1046.98510791,9.43605806312,332.707,333.024,290.85,-335.399,332.720658862,3671,950.71367076,332.99788506,1917.80437395,5189.83117575
158.547365546,486.069635395,201.326043545,0.999954,174.239,621.317641874,407.277,257.344922065,3672,1198.16918718,9.43624408282,331.618,331.966,290.9,-334.475,331.660649594,3672,660.073928902,331.931868262,2183.89130338,4978.59393953
300.308003515,561.095214621,140.441251588,0.99985,174.249,771.247440469,399.06,267.451251255,3673,639.653151639,9.42217116662,332.751,333.089,290.971,-335.463,332.762386198,3673,1010.50639086,333.056452325,1634.3335121,3264.3572024
449.182290601,592.602877891,162.830040951,0.999942,174.229,1027.32682778,394.463,266.829645993,3674,1009.37102701,9.53256016825,333.691,334.03,291.018,-336.343,333.711416807,3674,1345.36932818,334.008171646,2194.62894424,4012.16552469
358.295491402,626.039538899,151.528372572,0.999943,174.249,989.910750488,359.033,248.750251765,3675,1296.65256758,9.48185701807,332.785,333.144,291.056,-335.469,332.772617367,3675,1229.35908801,333.04773186,2415.24094928,4712.87613265
287.429256951,412.834401327,30.9660005169,0.99993,174.269,478.776062954,412.696,231.750590062,3676,674.908745451,9.55988937644,332.927,333.264,291.154,-335.674,332.938393036,3676,724.415856048,333.206145745,1442.55675554,3407.13534866
614.302682246,972.645421627,279.299831447,0.999947,174.29,1058.02323723,343.328,239.622258633,3677,1021.47750947,9.25062186017,333.646,334.011,291.164,-336.327,333.674240474,3677,1876.22008162,333.989918409,2742.7877956,4098.59991777
522.792330632,989.080596838,555.412770189,0.999961,174.342,1536.48785731,399.837,254.670457138,3678,966.645437126,9.42277892232,333.429,333.775,291.238,-335.995,333.420988566,3678,1724.48648545,333.70512751,3166.00746223,4417.4350453
249.896182376,503.73817662,206.828793546,0.999869,174.383,1196.14935395,402.052,237.361427731,3679,973.1931993,9.48114781251,333.189,333.518,291.309,-335.661,333.206527094,3679,853.93444815,333.488729199,3204.32893562,4165.33788182
194.052293163,597.802687238,430.10117739,0.999966,174.396,1502.84383945,412.942,209.190099684,3680,580.92627881,9.59996062822,333.75,334.056,291.325,-336.449,333.752215676,3680,921.660805844,334.010678633,2852.18552464,3506.71788938
234.828650246,684.073422192,387.854837632,0.999927,174.343,881.20323758,362.814,242.117800432,3681,1021.18872448,9.27865441533,334.526,334.866,291.345,-337.091,334.557259137,3681,1007.30573515,334.852696942,2602.89097871,3792.55357934
366.295565237,539.156878985,20.2333347223,0.999898,174.322,1367.63648993,370.372,237.761156138,3682,929.388105024,9.49664413491,333.652,334.012,291.401,-336.072,333.666876759,3682,1136.85764857,333.949250672,2727.15580406,3888.76794825
315.729443975,587.066226602,181.064371981,0.9999,174.337,514.74020457,382.27,229.356965325,3683,879.451231518,9.42863542437,333.294,333.669,291.48,-335.827,333.271825086,3683,1034.28185624,333.616107183,2541.07695074,3884.57866455
419.907074553,941.979624324,275.801809754,0.999926,174.384,432.225433685,394.866,230.605046638,3684,1314.20441461,9.53185181898,333.443,333.809,291.514,-336.172,333.473315631,3684,1402.95745237,333.759722599,2378.82993622,4246.14345108
622.979318916,825.798825932,50.3858029018,0.999937,174.437,193.616136242,401.697,233.209319361,3685,1372.87172152,9.55868403385,333.123,333.405,291.522,-335.497,333.121943924,3685,1575.72879125,333.334892506,2344.95609988,4755.50374494
388.441188366,471.442668874,95.6353871879,0.999937,174.429,235.381007405,358.236,241.606504725,3686,1119.97055863,9.31795860469,334.002,334.299,291.553,-336.513,333.994464737,3686,1160.44797774,334.246280346,1961.64245131,3953.21821775
432.366523548,520.346110929,143.698687702,0.999943,174.419,349.305916418,389.119,256.11736155,3687,985.091002574,9.46686690962,333.542,333.85,291.601,-336.153,333.56015085,3687,1276.4147523,333.80668687,2103.18128331,4427.12769257
544.588615168,647.965572879,248.973036316,0.999911,174.449,360.225409727,377.159,257.860730211,3688,656.82940895,9.35014112757,333.109,333.419,291.652,-335.719,333.113600921,3688,1680.69317212,333.35324324,1596.0351436,2717.6317001
234.309382181,452.679449872,201.45488752,0.999923,174.425,171.625056802,418.033,206.380723847,3689,422.733201532,9.49386370801,333.823,334.141,291.708,-336.46,333.834876532,3689,761.48711359,334.087929903,782.270277651,2167.50630597
425.530690233,791.278614742,140.787917038,0.999878,174.427,138.845453194,376.391,204.38298547,3690,902.367089001,9.41752187182,333.036,333.318,291.744,-335.763,333.051888563,3690,1303.14899946,333.267997066,1079.46873934,3123.35408581
380.145004191,607.037823255,35.5406713853,0.999981,174.435,159.365075885,372.946,235.814471615,3691,1491.19475358,9.24352540446,332.785,333.154,291.802,-335.285,332.789772508,3691,1066.41952904,333.054173293,2465.66058033,4756.25595335
418.622995116,545.027819054,153.045526193,0.999902,174.49,1144.22668541,427.537,237.837526821,3692,1199.58211636,9.61059629871,333.128,333.444,291.836,-335.761,333.116614469,3692,1152.93120549,333.382550276,2848.59484519,4261.2617491
340.000292926,882.462668889,300.013698984,0.999932,174.516,2611.44053994,357.881,232.290132383,3693,378.22689095,9.24733444809,333.918,334.224,291.874,-336.671,333.956016011,3693,1145.63544106,334.225378726,3705.69619527,4042.26409156
71.0385941601,217.651994,146.61339984,0.99995,174.5,1816.13937553,379.917,230.995489087,3694,690.855933164,9.37020007796,333.866,334.169,291.927,-336.475,333.851350882,3694,288.69058816,334.104073514,3397.14571099,4163.06766259
847.893585307,1185.73296058,539.938428636,0.999932,174.521,909.187982043,353.339,233.900038474,3695,1031.49174467,9.21185895701,333.981,334.336,291.992,-336.624,333.987397407,3695,2383.61443491,334.273214164,3351.86014977,4288.99645951
592.317397172,1075.7474405,483.430043324,0.999962,174.535,965.638278705,375.019,242.155680926,3696,1175.96171037,9.25933680849,334.772,335.06,292.052,-337.462,334.81471431,3696,1668.06483767,335.038421663,3244.65694924,4840.01924556
361.073211346,2360.57412245,1999.50091111,0.99991,174.574,1672.33413932,356.628,229.448449799,3697,945.446479261,9.15821882612,335.46,335.739,292.128,-337.955,335.443133696,3697,2721.6473338,335.69155402,3346.93550365,4431.0949311
312.916339925,1408.44836119,1073.03545126,0.999873,174.593,277.756907038,367.747,210.527513959,3698,1095.01509918,9.34460190559,333.853,334.166,292.19,-336.413,333.864505827,3698,1826.1519933,334.102609268,3008.25835259,4024.88713646
544.278113465,745.354964796,129.408005189,0.999858,174.602,676.41434927,362.738,241.397506807,3699,1070.43183625,9.19444048756,334.968,335.249,292.217,-337.538,334.964812836,3699,1558.86891232,335.192630054,2529.50798593,4392.83346046
162.912279318,418.304515758,233.697320619,0.999844,174.616,571.394663528,346.431,233.586519664,3700,993.313742525,9.00477382377,334.584,334.793,292.287,-337.033,334.588462881,3700,663.416437269,334.729666706,1927.42187391,3969.2774983
231.144290378,710.3284435,329.776908041,0.999947,174.618,159.266156398,376.826,208.035591548,3701,1044.87696985,9.18729989108,333.891,334.178,292.335,-336.257,333.898845381,3701,896.060828634,334.11269365,1490.70849651,4302.16069962
298.953393748,517.839411411,41.7358737915,0.999929,174.611,169.903686829,365.33,212.001350989,3702,685.346704012,9.10044799551,333.434,333.703,292.396,-335.825,333.439471664,3702,1042.0933022,333.644474481,1009.62074671,2452.44724275
555.240750098,754.953031329,101.065115375,0.999971,174.634,214.540635818,408.959,231.517490512,3703,852.117696378,9.30981396357,334.752,334.995,292.477,-337.032,334.76276711,3703,1358.48874568,334.937397896,1351.46704543,3521.20986541
680.23343706,571.130356554,204.042849349,0.999947,174.62,179.525264543,378.552,215.341904886,3704,791.977194827,9.20950678072,334.182,334.468,292.561,-336.575,334.194082005,3704,1930.57603798,334.402670381,1139.3214435,3010.50707876
413.406495035,796.587528181,458.327049968,0.999986,174.639,159.780516103,383.367,207.456973904,3705,852.045563153,9.35580911427,333.95,334.288,292.646,-336.277,333.974991415,3705,1378.68541961,334.23152775,1414.92792611,3854.1082802
287.680550015,445.540163496,125.562158706,0.999897,174.657,145.960321859,378.867,208.679656392,3706,586.574847883,9.22854292417,333.113,333.377,292.683,-335.264,333.101781381,3706,965.466362882,333.335420122,1178.67250126,2631.90795314
411.108441527,579.350363516,162.856628279,0.99991,174.642,169.213999405,405.515,183.036451841,3707,967.945171281,9.38421432285,333.396,333.675,292.723,-335.684,333.412683803,3707,1262.48869749,333.647668719,1056.98945427,3647.86563224
277.480432358,606.250065104,174.088419448,0.999851,174.634,145.405141645,359.34,180.105091114,3708,719.682631901,9.10440593559,332.694,332.968,292.8,-334.885,332.696260495,3708,852.698969097,332.917620151,909.871755266,3103.3716167
281.067086119,799.347027193,388.192674337,0.999889,174.658,135.658701646,342.696,193.308781051,3709,749.637178448,9.17635421343,332.188,332.481,292.849,-334.408,332.183802632,3709,1136.77727831,332.40068638,983.531792052,3543.70484774
413.473709417,668.362439438,271.687477298,0.999929,174.67,176.110661249,387.985,204.373874727,3710,783.755887375,9.42511986076,332.195,332.472,292.888,-334.274,332.19466914,3710,1438.68603051,332.419985554,1361.40215958,3243.27482164
210.582701353,318.606440843,35.5992431615,0.999939,174.686,233.163672625,344.04,207.297003602,3711,456.666039542,9.0629864586,332.073,332.309,292.943,-334.106,332.088100946,3711,738.174559803,332.277424982,933.820724138,1904.28329307
207.986439142,318.368370365,39.3607867367,0.999931,174.722,192.232015155,321.582,200.257836655,3712,432.351000377,9.0993423971,330.834,331.105,292.971,-332.856,330.8228606,3712,674.886664511,331.024130509,808.338304989,2196.68057883
196.103661385,578.154036531,394.134383826,0.999924,174.743,109.194807019,432.416,166.037000449,3713,244.135087054,9.62971189429,330.35,330.656,293.048,-332.148,330.364151778,3713,908.610764111,330.593513103,596.813622538,1456.96651728
330.308578572,334.515515736,32.6352808627,0.999896,174.756,51.2751160732,384.624,150.819257452,3714,260.295001646,9.34313817101,330.201,330.513,293.052,-331.859,330.197608171,3714,1160.49849515,330.445929922,508.037994658,1744.60015114
387.600892872,502.428011479,18.7437408515,0.999948,174.78,177.874464912,345.909,186.316446011,3715,388.326815755,9.09403569799,329.558,329.923,293.071,-331.459,329.560720451,3715,1004.36268234,329.868503838,656.620446021,1921.55374511
558.109918886,658.88212174,15.3290455435,0.999931,174.813,124.680903882,333.659,225.650645855,3716,531.003227554,9.22313713898,328.648,328.947,293.101,-330.633,328.645952417,3716,1221.33595287,328.90096751,1060.70189939,2541.30949585
376.951296538,502.497028382,53.9579775757,0.999886,174.846,168.603315726,421.083,212.205331963,3717,917.870740481,9.50814072572,327.467,327.889,293.153,-329.534,327.457354796,3717,893.436614502,327.802109819,1582.3073032,3555.23638756
533.919619131,1195.55593865,761.829421958,0.999937,174.907,156.403541296,343.468,193.539369247,3718,827.954781972,9.12092628913,328.43,328.721,293.183,-330.697,328.450053633,3718,1947.69129703,328.650399031,1251.81465505,2942.05164965
73.0163803185,175.447063599,102.430683281,0.999935,174.935,635.343568805,346.82,229.066583034,3719,1182.50408918,9.1112127467,328.085,328.4,293.21,-330.582,328.075885954,3719,248.463443918,328.322591401,2465.66709084,4062.61537194
1167.81320633,1905.54163324,254.789748964,0.999917,174.933,547.398633531,349.096,242.640672203,3720,1255.96893578,9.06847946837,328.77,329.055,293.223,-331.241,328.797725299,3720,2775.02188049,329.049917116,2631.58634702,3982.90834943
110.011991808,293.618130661,170.324377283,0.999883,174.946,818.981729572,357.937,229.648832688,3721,1096.36607268,9.14807498373,327.868,328.162,293.224,-330.425,327.859888744,3721,501.321625286,328.105502289,2678.89269045,3777.71293723
496.36993226,675.681606642,-3.25287960156,0.999927,174.951,759.687542096,351.553,218.331983367,3722,1044.10711896,9.05215404753,328.075,328.36,293.279,-330.626,328.077719249,3722,1341.22079669,328.318911798,1822.06490044,3646.11850297
913.052117966,796.77366724,3.76207233331,0.999983,174.965,232.33634863,327.532,202.146518458,3723,769.253021929,9.06554209243,328.288,328.606,293.334,-330.653,328.300416742,3723,2075.80182302,328.558035509,1169.18651304,3259.50006447
261.86270908,405.832665413,195.725162543,0.999928,174.949,246.67182045,367.965,236.264437618,3724,1189.82047357,9.09166326632,328.252,328.518,293.384,-330.54,328.254475579,3724,860.758509054,328.460160688,2089.72900198,3814.23349036
345.41360135,465.778219653,134.368215666,0.999967,174.927,158.70957098,400.567,203.256894195,3725,357.259185747,9.190846768,326.973,327.331,293.442,-329.309,326.962746934,3725,889.796736979,327.243804766,699.723158211,1679.85739169
270.75473022,324.71806882,84.0033630721,0.999954,174.915,136.899841168,360.589,175.171634981,3726,779.196240857,9.2349223846,326.459,326.738,293.472,-328.657,326.487176243,3726,843.163406792,326.702002161,951.829296815,3130.89283055
228.316285083,385.071638314,178.795154117,0.999946,174.91,156.098624405,382.683,165.35753237,3727,679.318501754,9.36062671305,327.238,327.591,293.528,-329.334,327.250401213,3727,847.348854103,327.533519488,765.318361165,3624.90870837
181.70520727,269.614763413,25.096296604,0.999922,174.926,89.111264054,383.921,187.793032479,3728,450.700190797,9.43215507797,326.803,327.095,293.567,-328.814,326.805596828,3728,549.179800149,327.05332363,860.345933442,1941.53264308
256.341291594,371.870208266,112.116432251,0.99996,174.959,131.605730014,355.707,162.992020473,3729,557.133687419,9.17077517364,326.622,326.947,293.589,-328.639,326.626805548,3729,717.042969997,326.871256645,782.177530567,1837.36060002
281.99304719,393.280840506,141.248605829,0.999887,174.987,80.3428031554,368.62,134.25341856,3730,559.007294938,9.29778095733,324.957,325.315,293.665,-326.668,324.973493569,3730,996.379601385,325.258282829,555.904722388,2210.15390099
240.120823936,314.683356731,141.821838403,0.999927,174.982,90.9522016248,363.812,157.842412856,3731,483.082283313,9.46144580918,325.41,325.754,293.685,-327.067,325.401988176,3731,894.228161772,325.699602206,624.772164169,1873.49156234
227.358713993,436.761970687,184.849135995,0.999903,174.986,103.291456481,390.852,141.716023094,3732,402.550579177,9.4451751719,324.795,325.084,293.743,-326.934,324.773041489,3732,855.316516454,324.991797349,494.491661591,1723.50092071
465.802163018,530.386741158,142.488878231,0.999956,174.988,136.725259854,384.766,188.014657249,3733,1110.33254108,9.32941607929,324.789,325.036,293.815,-327.362,324.810288335,3733,1264.3045255,325.0160177,1596.80815174,3960.41412109
164.393272862,329.540054064,35.3930168275,0.999905,175.021,133.638387236,360.81,193.458950191,3734,544.454192944,9.29542474021,323.935,324.217,293.876,-326.463,323.942925578,3734,555.783223262,324.184852298,732.127878912,3045.43249128
287.843934133,285.509162958,29.6220231674,0.999953,175.05,246.333522288,387.992,205.803684126,3735,435.1857626,9.40804071735,323.62,323.878,293.928,-325.863,323.611382984,3735,882.703394659,323.829043011,809.792239979,2057.17546917
96.7407018287,286.603153445,199.719956556,0.999921,175.092,199.82295853,337.864,200.827128095,3736,596.948571262,9.02215178142,324.212,324.509,293.907,-326.388,324.215578555,3736,496.583899649,324.475801573,867.350085098,3159.27913403
559.716825678,518.350692148,140.792461121,0.999931,175.097,220.166402302,374.217,199.527216396,3737,464.168848379,9.29300630912,323.609,323.885,293.953,-325.727,323.609598752,3737,1485.02890719,323.826616934,805.889491098,2805.97752505
233.07101644,285.375125909,146.165360334,0.999933,175.104,177.90199298,342.014,193.422672112,3738,425.169753665,9.10927676975,323.07,323.324,293.996,-325.22,323.068988169,3738,849.348279425,323.283259634,636.687414852,2523.51697939
185.841079553,442.306363089,287.48754102,0.999906,175.134,159.827425021,343.524,216.667590705,3739,1216.77057476,9.21608376798,322.921,323.236,294.035,-325.454,322.935443792,3739,732.087823072,323.228802831,1611.65186766,3950.13256471
717.978622666,736.454672801,81.0559088524,0.999944,175.174,188.242618387,322.803,222.136730457,3740,1044.62957758,8.98414385762,323.384,323.662,294.061,-325.934,323.391989441,3740,1949.86825788,323.618578791,1637.08807852,3751.85483707
270.528818701,540.889857581,121.74962184,0.9999,175.165,116.396336248,379.846,187.201909696,3741,1201.83109493,9.25738267179,323.442,323.72,294.106,-325.971,323.448115307,3741,817.274674506,323.664426932,1474.01829891,4188.8853691
