Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAbsY,PolicyRegParamNorm,AverageAbsQ,MinEsReturn,AverageQLoss,Epoch,StdReturn,MaxReturn,StdEsReturn,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,AverageAbsQYDiff,AverageY
3598,0.999904,-348.596,346.19,363.71460399,1166.40396815,773.087741453,346.511497555,178.416,346.538,2.75038309048,504.852,3598,837.708839263,3140.42424876,311.481447531,287.796,223.887580227,125.88026268,10.6994122479,346.21717795
3599,0.999921,-348.272,345.894,954.742291481,1444.68412209,1809.3611828,346.203509561,178.435,346.27,309.817156424,414.882,3599,660.612249624,2622.97492972,556.110593869,287.839,229.601646769,211.069968994,10.4114191869,345.900278329
3600,0.999906,-348.981,346.705,480.988625456,985.577947021,1228.21324674,347.031752464,178.465,347.105,102.890540342,391.858,3600,897.025393752,3481.12469586,390.79712289,287.89,142.418144155,126.25513515,10.2509709249,346.713490453
3601,0.999886,-348.267,346.137,305.982969982,918.257233375,1121.62979678,346.439902905,178.497,346.54,16.2898473545,453.415,3601,788.762279877,2803.150505,385.172292413,287.903,120.935314478,-61.2371693244,10.4524073907,346.129429614
3602,0.999825,-347.451,345.117,336.496488905,1265.38656758,780.641426563,345.369221244,178.544,345.441,68.0931485039,448.705,3602,709.66554807,3575.74289426,271.541302117,287.947,208.902183932,338.480639074,10.5030363056,345.129153816
3603,0.999843,-347.714,345.372,400.074661839,506.580444792,1923.62664552,345.681709873,178.57,345.753,0.179409209499,413.965,3603,582.222908687,2015.79026012,683.375353495,287.911,95.2761043277,15.1923232689,10.3337245706,345.388702821
3604,0.999814,-347.042,344.841,244.653792323,622.577962232,416.016151496,345.128090608,178.57,345.215,49.0108908703,415.328,3604,335.467657454,1337.4217224,130.153404874,287.97,159.796624592,28.0837624495,10.4238288419,344.855493653
3605,0.999918,-347.923,345.728,256.536743222,838.545220178,679.503772705,346.036909296,178.605,346.094,44.5055311671,461.422,3605,946.025366905,4119.06949398,243.337566147,288.008,124.727633565,80.0969919066,10.3811896981,345.752229802
3606,0.999816,-347.638,345.22,421.412107044,781.774162497,1288.47018748,345.462862464,178.648,345.496,26.6849733631,445.287,3606,664.536751284,2162.47844387,508.867259635,288.02,122.132496723,36.8058071863,10.4074727836,345.226252317
3607,0.999889,-347.714,345.393,382.075952277,915.412071266,629.849017795,345.61006859,178.675,345.659,129.479559936,401.325,3607,724.216788954,3003.8042814,192.523589891,288.062,146.276346996,101.84597538,10.2325119781,345.416125188
3608,0.99986,-347.046,344.628,251.367587225,502.310015187,968.858587468,344.878726796,178.737,344.947,-4.61667182045,400.584,3608,546.730276457,1762.40440257,330.276648013,288.056,101.124723326,-5.23384883992,10.2157422096,344.620711506
3609,0.999888,-346.503,344.035,512.918944229,922.949570163,1960.39123056,344.341819656,178.82,344.394,-5.87554837222,455.947,3609,690.381270677,3119.30704023,836.321808234,288.11,174.575745993,103.467628464,10.5889534441,344.03743267
3610,0.999698,-346.984,344.549,218.169577125,648.169307121,787.937340135,344.817421108,178.816,344.872,-5.83530130346,442.433,3610,346.615322146,1373.79667913,236.900292844,288.197,151.228100567,94.7341356998,10.3532308959,344.575358597
3611,0.999871,-346.813,344.414,425.770907075,949.105432281,1197.88294707,344.720136588,178.824,344.783,-4.46000146655,414.335,3611,776.234200828,3679.64695066,449.402343266,288.231,172.064612168,93.1227306137,10.2379221406,344.429956697
3612,0.999917,-346.636,344.158,424.149778246,1539.1277087,1438.2188221,344.440372702,178.857,344.506,-2.57004217877,461.945,3612,1310.94008641,3786.06992075,588.002520276,288.245,164.894604334,111.099292383,10.3666069125,344.143093152
3613,0.999894,-345.905,343.431,352.390932094,1297.76679246,1411.83442319,343.761100267,178.86,343.801,14.7383840544,428.477,3613,939.136247479,3146.383847,460.384592245,288.265,175.326274901,137.429448109,10.1894526989,343.45009263
3614,0.999931,-345.265,342.992,788.271358,1545.21966799,1716.38627311,343.333064021,178.879,343.388,-0.517755641723,421.364,3614,1260.94423634,3159.79653967,611.001526336,288.299,142.91340817,-2.5699935075,10.1943741338,343.003473187
3615,0.999929,-346.329,344.029,304.739994308,-2.4337740751,1622.71556822,344.329437346,178.907,344.358,-5.62450259552,424.65,3615,0.744958491221,0.188751831129,553.149236926,288.311,-2.48494088492,-3.91652270149,10.1249259232,344.035086839
3616,0.999953,-345.407,343.214,276.206064868,1958.19127844,536.92595119,343.559850148,178.886,343.616,81.7011728333,421.544,3616,1165.85831754,3225.99216985,165.791657203,288.375,170.605907866,106.778968619,10.1272683242,343.22595429
3617,0.999943,-345.199,342.828,1619.9969422,1492.71668548,2510.94836309,343.162058926,178.904,343.251,729.04552131,479.605,3617,1419.80733211,3976.55909849,890.951420888,288.417,134.902410636,116.293779595,10.4333845504,342.8277318
3618,0.999907,-345.181,342.703,822.121833345,3412.78007455,1741.73789113,343.048401941,178.958,343.12,77.4058559764,474.839,3618,880.565229387,4290.27406948,690.624263213,288.469,193.901693168,1432.30120872,10.3775302909,342.701195461
3619,0.999869,-345.124,342.62,228.968363612,2932.29246646,410.545640276,342.929795876,178.983,343.024,47.5186413715,422.646,3619,999.939044546,3863.38928377,130.527763832,288.579,199.426911248,614.226745182,10.0564524959,342.608906149
3620,0.999849,-345.173,342.745,213.027534062,830.212983685,991.062069355,343.066626726,179.037,343.088,-35.0495985084,430.876,3620,1292.5968539,3592.39052779,331.538690924,288.624,65.9544191373,3.15130316106,9.97701402893,342.753214773
3621,0.999884,-343.962,341.534,357.302547975,1065.75313825,935.335535183,341.849771379,179.034,341.858,-1.05370213142,392.905,3621,1280.89400539,3386.75660988,368.559633036,288.687,101.07414628,18.9968125934,9.83128331451,341.54837671
3622,0.999902,-344.97,342.552,1335.49084251,2497.22493674,2240.78455257,342.84431489,179.013,342.895,653.378385789,393.031,3622,1443.4882724,4075.07545741,666.994247082,288.705,151.624636304,31.0259611129,9.88178347904,342.548029049
3623,0.999901,-345.229,342.718,340.816363486,2801.15028281,574.31103773,343.030567413,179.021,343.099,107.321689241,419.279,3623,1832.69114651,4590.51928791,233.494674245,288.741,165.109857563,15.6835769257,10.0624771885,342.731759549
3624,0.999868,-344.41,341.941,1112.86699702,2348.01379491,2873.68188092,342.237717681,179.045,342.282,56.1561757322,466.102,3624,1150.79066921,4739.40387113,1161.94796116,288.821,243.650058623,677.130037043,10.2340255522,341.947923968
3625,0.999922,-344.752,342.346,406.320553919,2547.54287462,764.540424465,342.687496483,179.063,342.752,-0.976816535852,446.185,3625,1497.77571288,5572.69159412,267.350004942,288.86,210.956231393,172.567794303,10.1521970506,342.351334379
3626,0.999911,-343.712,341.33,1148.73191861,2561.93965825,1987.55579895,341.666580018,179.091,341.689,241.741753814,416.676,3626,1559.61827192,5344.33154344,714.353624755,288.989,229.523883141,54.0550831611,10.0262219516,341.338890355
3627,0.999886,-343.723,341.238,583.54904755,1848.41507758,1493.28395141,341.516389072,179.084,341.631,120.389772869,461.705,3627,850.391978505,4244.11643095,478.825751238,289.008,240.336415982,791.944168059,10.2646281515,341.252528927
3628,0.999887,-343.714,341.213,797.704642286,2397.67696393,2292.44424348,341.538733384,179.156,341.609,85.1179441983,395.102,3628,1355.15128595,4589.50667502,883.282329409,289.049,217.862019799,126.565826372,9.95095344325,341.225401071
3629,0.999862,-343.926,341.557,611.067373931,1216.29717786,2814.07328652,341.883879829,179.161,341.913,-3.19211640215,422.278,3629,729.848266751,3400.54110188,1102.62278103,289.083,208.1683904,37.1462718112,10.0169750813,341.539337432
3630,0.999841,-344.321,342.056,400.464741056,1672.05338286,872.786029544,342.38397812,179.197,342.463,18.9126998357,420.472,3630,1025.86785304,3629.85398901,275.360882924,289.148,184.105511156,63.2216509209,10.1074404477,342.071794492
3631,0.999919,-344.008,341.58,643.367832938,2602.66646828,918.692505835,341.91598367,179.249,341.96,276.723036614,401.439,3631,1282.08792381,4055.7072224,269.920634706,289.188,193.745055607,22.03427783,9.97905961429,341.601265811
3632,0.999924,-344.039,341.599,859.736850344,2879.4365436,1390.42889818,342.003346799,179.266,342.091,175.11103886,425.941,3632,1263.40211735,4164.11118303,437.145948046,289.245,183.655024371,30.3294804498,10.0514351299,341.59868281
3633,0.999953,-344.029,341.536,1384.91705376,1376.31218734,2350.09150681,341.870906953,179.285,341.955,419.742600706,422.114,3633,1704.54268902,4371.28143769,965.174453051,289.288,120.896053704,32.3374228428,10.0299949222,341.539840632
3634,0.999947,-344.106,341.783,719.036633794,2401.93731235,1306.21332423,342.201138924,179.311,342.241,245.575278222,413.214,3634,1499.22335386,4285.83235241,339.084452925,289.351,188.92124605,76.401816767,10.0423648389,341.810350089
3635,0.999873,-344.058,341.764,519.262792232,2720.02439945,1389.80450018,342.048485112,179.303,342.129,112.324735398,365.501,3635,1484.91686231,4704.80868953,482.088049679,289.375,209.01887537,333.266066596,9.75249452656,341.759064597
3636,0.999932,-342.914,340.531,477.056216654,2548.3032514,823.862711216,340.890759245,179.309,340.98,121.352608502,441.483,3636,1132.63728667,4191.47238913,241.068331601,289.445,198.859312505,261.072818101,10.1646876138,340.530287211
3637,0.999932,-344.447,342.102,811.281602148,2892.64845482,2058.00095534,342.459379596,179.328,342.526,205.282928846,405.993,3637,1350.45700617,4236.61140682,729.419103782,289.527,195.256926311,267.563200452,9.97162692452,342.119575553
3638,0.999961,-343.415,341.083,368.753261093,2987.37585519,651.479702859,341.387706624,179.343,341.46,89.2209786446,419.815,3638,1166.23944979,4086.30799,207.020388079,289.567,229.347434674,1075.13010892,9.91392902667,341.084406361
3639,0.99995,-343.185,340.896,716.040818335,2601.60741866,2029.78166634,341.243110749,179.376,341.305,16.0777929709,450.933,3639,1015.43146876,3975.31656081,929.621153692,289.56,202.926821101,242.483382964,10.1224536272,340.909514435
3640,0.999861,-343.436,341.134,443.247067597,2579.8393073,1207.08888542,341.519716304,179.376,341.583,0.192397183801,401.553,3640,1584.4492908,4376.41888835,449.88227598,289.556,189.251268556,209.54482995,9.88360479489,341.11867742
3641,0.99991,-343.196,340.829,387.178085939,2860.16223492,879.759841278,341.187235498,179.382,341.297,0.582202273922,433.011,3641,1564.24652808,4480.8197179,279.127856573,289.602,194.196490537,359.411386915,10.0264735993,340.825364334
3642,0.999941,-343.016,340.734,662.922349008,2914.1210217,1243.70787284,341.236614775,179.395,341.234,226.708661516,415.386,3642,815.914798866,3853.81239146,427.588283948,289.652,182.299070426,1374.84595043,9.94063498299,340.792822327
3643,0.999956,-343.03,340.893,393.263134629,2057.54040989,730.402521694,341.248923474,179.377,341.342,25.8548131512,421.666,3643,1295.01482744,3812.11805116,262.410907615,289.683,189.425137056,141.88571366,9.98238899367,340.868949018
3644,0.999906,-341.905,339.738,585.123368922,2261.60735461,856.258560198,340.181443133,179.38,340.247,116.973883209,435.304,3644,961.579691119,3652.18691654,291.287769665,289.719,186.311820783,215.128911535,10.0881478983,339.743724002
3645,0.999925,-341.939,339.666,645.349299656,2718.0915428,2073.73550497,340.060002459,179.448,340.121,136.598520441,445.754,3645,1194.19296541,3942.10788704,825.091977539,289.766,205.111753783,84.9276928142,10.2110395924,339.674378094
3646,0.999912,-342.048,339.69,637.238738089,2126.31583793,2271.43249232,340.061894703,179.459,340.101,18.9517343384,409.488,3646,1688.74125978,4146.09752111,830.860827288,289.787,168.840776523,86.5373561016,10.0663538456,339.719315554
3647,0.999914,-341.806,339.411,861.167670282,2552.55812756,2839.00972282,339.887778962,179.501,339.973,0.297220762111,458.374,3647,1783.7610065,4330.72027236,1160.65194126,289.853,152.682209155,58.4951395095,10.2178782616,339.388007232
3648,0.999954,-341.6,339.174,229.012393673,2759.97797663,736.310077891,339.565836934,179.511,339.66,-3.47924942876,393.904,3648,975.491533232,3860.51673907,270.570355228,289.865,219.772546151,431.567359571,9.85691582465,339.18208124
3649,0.999941,-341.824,339.542,311.9972094,3317.32625265,743.548351482,339.950668833,179.494,340.02,-2.05688618776,391.475,3649,1100.81753225,4347.0077709,248.387890003,289.932,208.440798904,726.657808756,10.0233565066,339.553181028
3650,0.999913,-342.251,339.806,238.887209951,3358.88793996,843.665257899,340.233283993,179.616,340.296,-0.938667230952,404.946,3650,1342.09031923,4564.38278332,255.483168798,289.983,259.541232918,563.720586298,10.048296743,339.806247278
3651,0.999893,-340.729,338.391,318.446779133,2037.92493889,821.922724911,338.806289208,179.624,338.885,4.49733331841,449.636,3651,1180.90671951,3706.97835241,262.31645328,290.052,195.014764349,259.038994267,10.272012024,338.390591411
3652,0.999891,-340.744,338.508,486.171142153,1302.09612075,598.406836227,338.972252318,179.623,339.048,304.34151009,422.754,3652,874.533034322,2909.02008802,108.680950287,290.084,178.795929773,130.521969533,10.2542259907,338.517937211
3653,0.999961,-340.941,338.719,296.904947663,1115.92239697,773.475219494,339.148374882,179.612,339.198,36.2942981817,443.046,3653,768.469848041,2973.05659492,234.981717517,290.166,192.380621236,290.851713789,10.1853072436,338.724930286
3654,0.999869,-340.62,338.37,584.111529858,1115.86481704,936.088317071,338.846631469,179.616,338.888,252.156305782,458.595,3654,673.896698439,2334.07729449,265.126248922,290.222,195.617663616,162.623047181,10.3613449725,338.393957522
3655,0.99986,-341.19,338.907,671.486165842,1758.51065529,845.509611964,339.342546358,179.626,339.405,357.726868721,425.893,3655,915.238605767,3194.07533893,188.23705636,290.272,186.578647581,218.6299322,10.1758525311,338.924653517
3656,0.999941,-341.019,338.373,310.594856045,1299.26541393,975.892423836,338.786442946,179.618,338.84,27.0470035703,378.692,3656,813.647408175,2946.75619958,363.352931738,290.302,180.112478441,77.2243448474,10.0318035672,338.382447011
3657,0.999888,-341.711,339.137,700.334280746,932.5211339,1465.84294724,339.513383037,179.617,339.592,48.7976987974,440.737,3657,1000.61863956,3533.78515857,584.092764365,290.341,135.734842293,77.1987412034,10.3680078795,339.149617623
3658,0.999945,-340.112,337.64,496.929565993,1209.28629021,1422.47201852,338.206417112,179.596,338.252,25.7694258468,472.3,3658,810.506469118,3629.57787231,497.00261104,290.392,190.707107357,117.920397092,10.4598727437,337.630635239
3659,0.999932,-340.801,338.242,280.164337611,1087.62228287,1061.49129408,338.758670875,179.629,338.827,39.1236554643,407.388,3659,647.564682107,2629.15839126,327.553519724,290.49,204.123459443,74.9640876704,10.1875179882,338.264364838
3660,0.999849,-341.395,338.669,441.140629755,1061.80837047,1019.88483445,339.130528086,179.635,339.233,43.903492857,401.308,3660,471.284888706,2119.10530487,345.469959705,290.548,210.89538589,261.316383929,10.1842481019,338.65927294
3661,0.999929,-341.741,339.244,311.565953606,792.757968704,1041.52770997,339.776848388,179.646,339.84,47.7014921153,412.74,3661,862.860157854,4258.29918218,333.222825431,290.625,179.897566372,153.643810337,10.2113557989,339.26148689
3662,0.999907,-342.172,339.79,463.749097939,1787.61081313,1287.9599393,340.274471417,179.686,340.344,-8.28642161935,426.172,3662,1048.7093107,4296.09390754,441.609561104,290.679,277.136177465,311.484409716,10.4198102005,339.790918837
3663,0.999917,-342.049,339.64,681.215277368,1673.55291753,1513.71631337,340.115476268,179.675,340.184,256.141480652,431.735,3663,968.345817097,3860.38986241,588.711209028,290.736,202.382690528,344.317003968,10.398058484,339.653074663
3664,0.999959,-340.527,338.427,269.895660732,1478.44483135,647.606580061,338.959681663,179.758,339.017,-10.7387415287,411.798,3664,614.060325261,2874.53348086,234.957503412,290.796,169.904319525,726.357541848,10.4110349095,338.419702917
3665,0.999913,-342.012,339.769,373.561784459,2318.36659914,623.570913653,340.272282935,179.806,340.309,166.443553457,417.998,3665,1400.11879043,4368.94289284,183.699221727,290.872,208.937161182,172.607789679,10.3059170003,339.781032069
3666,0.999917,-340.215,337.883,572.747106722,2473.38996611,1328.62507129,338.411734842,179.831,338.456,58.6309383684,415.801,3666,1051.63090976,3944.65370748,484.594881754,290.942,202.745769382,199.209526187,10.4978221341,337.878662301
3667,0.999937,-341.264,338.939,219.658712761,2609.00225647,929.969544726,339.566413681,179.851,339.633,0.348671813254,427.22,3667,995.290071432,3912.85298622,322.32103864,290.989,213.108415942,957.745388131,10.4430653391,338.954048243
3668,0.99992,-340.406,338.178,807.331388249,2519.23902574,1601.95040424,338.807401097,179.84,338.877,514.761300133,439.605,3668,1453.09929239,4434.0076096,459.253480494,291.039,183.684473886,141.750643393,10.6066327599,338.182472967
3669,0.999913,-340.683,338.489,359.229127073,3373.59020901,927.976297468,339.071364336,179.852,339.091,-3.79475858534,437.704,3669,1004.51208326,4054.46857663,360.997003087,291.114,188.469651615,141.527857464,10.5156325831,338.504546542
3670,0.999818,-341.171,338.845,253.453115815,2190.16717007,1512.56139997,339.381736658,179.855,339.426,-8.1411411518,408.77,3670,1676.27441815,4334.2485374,457.334091807,291.184,194.399331497,115.164858662,10.3371436809,338.855216635
3671,0.999946,-339.674,337.327,417.065766061,4013.25873225,1244.91730339,337.852670478,179.836,337.918,73.725626739,501.329,3671,1221.54829186,5291.81083186,481.53333311,291.232,214.901929797,1194.23797338,10.8250069168,337.332335118
3672,0.999865,-339.923,337.632,722.739482974,4017.63023589,1245.24537097,338.183014798,179.856,338.258,322.420527759,458.619,3672,1218.57740316,4781.38455044,321.44512737,291.266,237.530825253,128.837645526,10.434340656,337.614427661
3673,0.999935,-339.67,337.322,268.742632892,3232.72720095,966.915883975,337.929512679,179.912,337.948,15.5745040383,464.738,3673,272.594247776,3508.59532329,318.495640586,291.325,173.95664863,2522.44370974,10.5357565903,337.336579673
3674,0.999875,-339.627,337.147,150.006844907,2988.28906358,430.045021054,337.617932658,179.924,337.679,-3.55129594307,442.073,3674,1212.37095854,4133.27310652,130.7538404,291.354,221.614712855,613.945665052,10.3483510204,337.161709926
3675,0.999918,-339.59,336.936,330.907500662,3151.95499564,1053.76544216,337.519916624,179.941,337.587,4.79779334526,390.502,3675,1269.4030493,3972.06145764,395.425775513,291.422,228.485509932,160.658179815,10.4017771115,336.943674662
3676,0.999959,-340.285,337.628,172.736514418,4048.48082009,259.816084887,338.171040588,179.957,338.236,85.6569439497,457.825,3676,662.568579622,4744.24644164,87.0795704687,291.525,235.356340896,2850.3094034,10.4641212616,337.644654761
3677,0.999934,-340.052,337.567,770.761789291,2352.44969364,2458.28864575,338.069897926,179.957,338.098,21.1314110752,412.895,3677,1199.38165561,3620.89262372,925.865243229,291.549,194.109310938,311.117909765,10.2123720923,337.579659829
3678,0.999938,-339.975,337.439,291.764350873,2481.87854789,603.462772068,337.931611068,179.963,338.01,15.8137547442,452.148,3678,1594.53162235,3988.95678215,211.270866278,291.552,180.093218998,22.791982874,10.495762797,337.435184414
3679,0.999895,-341.442,338.792,1517.73562476,1871.31134997,1640.21883456,339.238099784,180.032,339.301,1395.25241496,415.29,3679,1480.79662278,3534.36459118,122.4832098,291.662,153.523001335,22.8455730126,10.2540718804,338.801157455
3680,0.999888,-339.614,337.031,944.340040809,3715.65803865,1663.51268221,337.509594665,180.039,337.578,378.172967597,438.834,3680,369.975746611,4196.1209067,535.775185075,291.726,242.908948573,2668.62704432,10.447589482,337.023443844
3681,0.999917,-341.11,338.51,994.176028832,4190.10984107,2421.42604532,339.041682713,180.041,339.12,1.71583096972,400.892,3681,232.567123531,4502.78334795,1001.54246119,291.811,253.740214286,3734.22841441,10.2626838012,338.549761623
3682,0.999954,-341.823,339.293,357.526736429,4197.7400614,1760.32920625,339.779590004,180.074,339.856,11.808106095,422.373,3682,445.708051015,4630.6972133,535.464096676,291.864,269.663665559,2864.92882086,10.2647203695,339.280797002
3683,0.9999,-341.27,338.691,636.221777341,2232.01063665,1319.21704772,339.18123765,180.038,339.253,20.5822243329,423.441,3683,1984.0998678,4275.11221397,568.837607313,291.92,151.699736566,14.7837724329,10.2792503168,338.700012279
3684,0.999909,-341.33,338.804,202.14929453,3229.79228055,925.990004927,339.234776411,180.047,339.311,16.3482416419,400.295,3684,2025.64794477,4921.0781353,306.838834316,291.989,193.421050746,13.5865266512,10.0899859205,338.813328383
3685,0.999925,-340.353,337.869,1323.04281536,2192.17291294,1323.04281536,338.371681235,180.094,338.432,1323.04281536,437.51,3685,2284.24402985,5245.55154361,0.0,292.053,150.60222257,17.091135924,10.4064446965,337.873993303
3686,0.999861,-340.191,337.743,2934.56623845,30.2581417225,4099.23456904,338.296760663,180.167,338.361,1769.89790786,401.875,3686,4.77156882668,38.8448063815,1164.66833059,292.069,23.6397678659,16.988424117,10.2401298594,337.759848038
3687,0.999923,-341.341,338.949,1192.01695808,2666.64352299,2073.90783617,339.423129631,180.202,339.482,179.570018591,371.667,3687,1780.99171051,4349.66063407,687.711169427,292.136,191.807544698,169.835878618,10.1787915617,338.948274192
3688,0.999906,-342.381,339.863,247.511489705,3245.44975899,1516.45290482,340.323091284,180.221,340.402,-2.42597823603,427.16,3688,1211.29320972,4475.40219899,457.668370222,292.192,208.943556357,678.791545136,10.386153268,339.89113561
3689,0.999945,-342.157,339.852,630.572899521,2996.17767631,1167.60204408,340.274958538,180.287,340.324,18.5905307117,426.73,3689,1350.27085466,4867.77488399,451.643769777,292.255,226.002829264,390.286500683,10.4527691419,339.850429456
3690,0.999919,-341.311,339.017,410.652743579,2531.58444687,1239.53655479,339.528742591,180.308,339.564,33.2147787162,438.166,3690,1578.35450587,4400.65848304,458.344699561,292.306,201.942104674,179.20796751,10.4771061752,339.024163239
3691,0.999953,-340.874,338.542,989.338050233,4074.47714495,1888.61630542,339.026488023,180.329,339.078,148.86358112,459.836,3691,506.159151786,4590.53912342,635.365222214,292.338,224.147319841,2999.65813753,10.6127865457,338.559195526
3692,0.999883,-341.241,338.975,395.611278657,2783.21828493,1291.03027655,339.370772787,180.348,339.444,8.06163201105,414.932,3692,1616.76345255,4330.88568878,484.38324039,292.399,178.085215764,60.2128844079,10.4308362822,338.983027689
3693,0.999908,-341.44,339.1,288.695313354,1008.65103221,781.512740126,339.523961236,180.369,339.613,3.8463834916,392.198,3693,1772.27231795,4944.18780164,256.626825249,292.449,84.281782204,31.4586370895,10.3550007845,339.082402287
3694,0.999901,-340.457,338.002,1497.66757813,2581.29085312,2837.16371498,338.482038853,180.408,338.558,158.171441289,391.43,3694,1614.63401727,4531.74441332,1339.49613685,292.522,187.636945568,74.2402277372,10.5240774778,338.031014334
3695,0.999956,-340.955,338.478,329.145773184,4218.96308571,582.128936408,338.945645035,180.436,339.0,101.409610845,414.735,3695,1177.22954669,5184.58145364,160.277549188,292.536,294.428492697,1508.40252256,10.4221151931,338.477061025
3696,0.999946,-340.903,338.479,1047.97110349,3419.94468086,1669.03488815,338.990957279,180.445,339.087,19.5944893465,456.627,3696,1631.55203561,5011.58190556,732.389337763,292.573,274.303426442,286.472322548,10.7260755119,338.476117464
3697,0.999932,-341.158,338.765,592.323079649,2188.00837732,2149.74976967,339.201050202,180.475,339.276,6.99388707816,421.794,3697,1499.47381241,5233.84024054,805.274030977,292.644,212.451096453,76.5617277808,10.4759657319,338.778475641
3698,0.99991,-340.629,337.972,1230.45556462,3272.29715309,2536.2539618,338.374715323,180.497,338.464,297.506770781,434.115,3698,1440.80035001,4558.77275805,893.491219672,292.738,223.868448609,459.64654546,10.686946032,337.975043124
3699,0.999895,-340.709,338.445,308.187522494,3183.04721405,769.878231047,338.968924304,180.538,339.003,0.863745362292,420.06,3699,1335.58505216,4596.01311552,253.976337143,292.81,228.88355413,179.12801447,10.6964345385,338.464928942
3700,0.999904,-340.845,338.515,1289.39652119,3662.55518239,3445.73013142,339.003366934,180.549,339.086,11.3090479863,442.956,3700,1201.88363277,4444.70942273,1533.47084582,292.893,247.31233944,162.232779373,10.7445904232,338.497407212
3701,0.999966,-340.167,337.7,610.493318321,3842.97943452,927.933510329,338.247235282,180.58,338.328,236.601226641,492.675,3701,1105.93666075,4545.98327753,306.247883708,292.949,263.764247763,680.852025748,11.086745904,337.725200061
3702,0.999924,-340.357,338.024,407.672125246,3984.35585617,1484.70741223,338.589968213,180.608,338.631,0.416430965437,439.58,3702,1177.28338037,4642.56398884,623.769155489,292.988,232.297653698,318.154923883,10.7466605331,338.030187818
3703,0.999905,-341.674,339.275,582.167169781,3972.07780376,1382.83323007,339.834832431,180.629,339.855,125.826521243,466.88,3703,1107.74738884,4989.06106612,453.578769553,293.06,266.602636124,1592.02267329,10.9587521518,339.286584149
3704,0.999899,-341.59,339.078,850.234114709,2813.32567563,1374.02904767,339.611249311,180.624,339.616,326.439181745,474.384,3704,1485.61450115,4523.38017594,523.794932963,293.088,236.223669669,35.1491989239,10.9172763416,339.076468884
3705,0.999939,-342.337,339.519,898.90999925,3651.51804833,2173.43124039,340.06845724,180.66,340.131,38.9263627165,408.297,3705,1634.90107485,4923.92259977,778.788574423,293.146,264.301871883,349.6495734,10.6494697784,339.521085523
3706,0.999899,-343.521,340.783,574.343900457,2113.63875913,709.938299898,341.254737372,180.68,341.29,434.85296218,415.208,3706,2165.46783379,4947.99935,131.373021001,293.186,160.903695534,155.857231296,10.6180680412,340.795045135
3707,0.999919,-342.544,339.761,325.351521681,3593.4780008,857.948381869,340.2554542,180.706,340.311,26.2010066771,437.387,3707,1726.76864624,5543.18325232,301.972920769,293.214,247.853506911,195.978763414,10.748641863,339.761561051
3708,0.999951,-342.889,340.303,588.36467217,3978.22963982,1060.61918516,340.867381417,180.727,340.932,173.980294119,465.122,3708,1668.35054298,5361.23925038,351.392495123,293.26,282.569352964,329.031969099,10.7705283248,340.293485359
3709,0.999921,-343.673,341.16,963.63119503,4070.38029549,2850.58822178,341.68989499,180.717,341.725,151.974717352,416.48,3709,1379.76010463,5123.19769474,1095.27559353,293.339,233.893146186,770.306619671,10.3739900037,341.148289027
3710,0.999895,-342.667,340.126,423.563776797,4198.09346894,1560.22815891,340.782966965,180.765,340.874,22.554326653,440.042,3710,860.825756036,4849.94373505,530.725584665,293.303,273.901757604,1772.619269,10.4777683654,340.12421369
3711,0.999954,-342.286,339.664,964.451289985,4266.89618659,2612.24503588,340.309422349,180.763,340.334,57.2532473642,423.489,3711,715.975103498,4909.86452092,1167.14959242,293.338,266.196567878,2493.42292501,10.5057710976,339.697068258
3712,0.999906,-343.795,341.236,1664.14768429,4316.01123833,2466.55608804,341.775101542,180.799,341.816,861.739280543,397.384,3712,1264.72103328,5423.95177633,802.408403749,293.352,237.613627278,1414.39437528,10.2649608798,341.226107011
3713,0.99993,-343.668,341.395,1064.58511814,4082.05245848,1857.9619054,342.070307212,180.801,342.137,533.625742393,442.292,3713,1477.48362522,5494.15783843,571.613938225,293.39,240.966170821,446.073514134,10.4114095143,341.386228965
3714,0.999899,-342.587,340.161,1474.77382309,2759.88873727,2448.80495243,340.947129639,180.799,340.934,855.956959118,453.574,3714,1447.52436491,5213.25484094,697.100692486,293.438,253.65234866,98.3148641747,10.4288884759,340.18442447
3715,0.999947,-342.473,340.008,268.890864732,3961.85268945,855.679141335,340.785609213,180.827,340.799,20.2792161151,468.614,3715,1089.58218255,5164.14268846,265.472903387,293.478,254.991021805,1781.15348326,10.6140402407,340.017174152
3716,0.999944,-342.105,339.491,763.163115647,3248.34994793,1075.26174963,340.145783431,180.854,340.23,429.124705085,437.8,3716,1086.1296537,4980.25054863,310.170408974,293.523,271.237883585,1871.14854362,10.4527087557,339.480892727
3717,0.999967,-342.372,339.807,701.518966105,2757.03220441,2201.49301952,340.627460972,180.873,340.665,-1.56776595364,445.976,3717,1283.52501174,5141.04126569,776.148043859,293.573,277.700096431,989.857764065,10.5656738196,339.81382042
3718,0.99992,-342.67,340.116,1003.89951928,2087.40656251,2524.75669594,340.873379252,180.848,340.934,13.2717024524,399.266,3718,1344.46665516,5424.73866717,1013.59603246,293.613,277.434898375,96.9111031627,10.4689006551,340.112929644
