MinEsReturn,AverageQLoss,StdReturn,AverageQ,AverageY,AverageEsReturn,AverageAbsQ,PolicyRegParamNorm,Epoch,AverageDiscountedReturn,StdEsReturn,AverageAbsY,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageAction,QFunRegParamNorm,Iteration,AveragePolicySurr,MaxReturn,AverageReturn
3.0,2.65916,0.0,25.5771,25.5754089738,14.1549295775,25.6496,138.094,4511,99.9956828753,14.6860553648,25.591124679,1000.0,81.0,0.434234983524,0.280218,248.199,4511,-27.7588,1000.0,1000.0
3.0,2.3698,0.0,25.5989,25.5980585839,12.3950617284,25.6729,138.098,4512,99.9956828753,12.811722075,25.6211032706,1000.0,62.0,0.409054611044,0.18658,248.271,4512,-27.7423,1000.0,1000.0
3.0,2.52125,152.302564362,25.5022,25.4989134268,10.2872340426,25.5943,138.093,4513,79.3493188208,12.6353290087,25.5245326709,39.0,92.0,0.440544181545,0.486116,248.338,4513,-27.6955,797.0,225.8
3.0,3.06815,0.0,25.365,25.3660408045,9.2,25.4581,138.088,4514,99.9956828753,10.1200071865,25.3891181491,1000.0,86.0,0.47152261252,0.384649,248.383,4514,-27.4709,1000.0,1000.0
3.0,2.63364,0.0,25.3174,25.3159650111,14.3521126761,25.4006,138.082,4515,99.9956828753,10.9841096385,25.3374536662,1000.0,60.0,0.436009725746,0.382424,248.444,4515,-27.4921,1000.0,1000.0
3.0,2.43993,0.0,25.2378,25.2379946683,11.9397590361,25.3141,138.081,4516,99.9956828753,11.9035778742,25.2579357838,1000.0,53.0,0.40986581177,0.207675,248.483,4516,-27.374,1000.0,1000.0
3.0,2.22239,0.0,25.2036,25.204113743,10.0,25.2908,138.072,4517,99.9956828753,9.76217188949,25.2291901168,1000.0,63.0,0.408204467531,0.305483,248.529,4517,-27.3792,1000.0,1000.0
3.0,2.13909,0.0,25.1737,25.1714573339,10.3092783505,25.2669,138.085,4518,99.9956828753,8.67555022141,25.1991949382,1000.0,42.0,0.406822265311,0.327947,248.572,4518,-27.2351,1000.0,1000.0
3.0,2.8967,0.0,25.0732,25.0726185036,9.82352941176,25.1647,138.11,4519,99.9956828753,8.68897404163,25.1016620969,1000.0,39.0,0.45740615065,0.443503,248.65,4519,-27.0256,1000.0,1000.0
3.0,2.99389,0.0,24.8577,24.8543882295,10.5,24.9479,138.089,4520,99.9956828753,13.4218416521,24.8837650429,1000.0,81.0,0.456867511729,0.470064,248.73,4520,-26.9835,1000.0,1000.0
3.0,2.70764,0.0,24.8482,24.848592263,15.625,24.9426,138.074,4521,99.9956828753,23.0878079297,24.8762044568,1000.0,172.0,0.447099645636,0.420564,248.796,4521,-26.9604,1000.0,1000.0
2.0,2.3398,0.0,24.809,24.8069889275,9.20952380952,24.8888,138.08,4522,99.9956828753,9.55255661425,24.8265669355,1000.0,69.0,0.420532353565,0.324437,248.84,4522,-26.8569,1000.0,1000.0
3.0,3.66441,442.267118472,24.5997,24.5966371996,9.12389380531,24.6762,138.09,4523,76.8618343903,9.49348425213,24.6170932693,21.0,69.0,0.516684625512,0.187845,248.913,4523,-26.5625,1000.0,720.285714286
3.0,5.12011,74.3669234724,24.2559,24.2527704888,10.2142857143,24.3384,138.126,4524,21.4824082604,17.2237673947,24.2717388038,21.0,136.0,0.657347758912,0.367631,248.924,4524,-26.2897,1000.0,29.1895043732
2.0,3.85894,80.4307103718,24.1884,24.1866389658,10.2234042553,24.2617,138.134,4525,79.0134498459,11.0185088532,24.2044899909,90.0,64.0,0.604282291281,0.613601,248.987,4525,-26.1796,406.0,178.839285714
5.0,3.03253,0.0,24.1432,24.1408257129,39.7307692308,24.2238,138.114,4526,99.9956828753,34.2777767122,24.1686905499,1000.0,156.0,0.53524239048,0.950149,249.03,4526,-26.1713,1000.0,1000.0
3.0,2.46632,0.0,23.8949,23.8917290265,36.962962963,23.9724,138.022,4527,99.9956828753,35.2866373633,23.9305658185,1000.0,124.0,0.491127850229,0.537803,249.072,4527,-26.1041,1000.0,1000.0
3.0,2.37609,0.0,24.0423,24.0453011765,27.6666666667,24.1306,137.943,4528,99.9956828753,23.4982268835,24.0709467272,1000.0,83.0,0.489253703662,0.498714,249.089,4528,-26.2415,1000.0,1000.0
3.0,2.11807,0.0,23.9537,23.9573307383,22.2888888889,24.0359,137.916,4529,99.9956828753,20.1490250354,23.9773962784,1000.0,100.0,0.462803305666,0.00511157,249.075,4529,-26.0824,1000.0,1000.0
3.0,2.33839,0.0,23.9215,23.9196786181,17.679245283,24.0,137.952,4530,99.9956828753,17.6728910673,23.935041738,1000.0,69.0,0.466883633494,0.00260974,249.127,4530,-26.0747,1000.0,1000.0
3.0,2.39955,0.0,23.8721,23.8722844954,31.0,23.9411,137.971,4531,99.9956828753,26.0535578912,23.8891450894,1000.0,94.0,0.465002676806,0.00247689,249.183,4531,-25.9714,1000.0,1000.0
3.0,2.48952,0.0,23.7357,23.7354249774,30.1515151515,23.8149,138.021,4532,99.9956828753,21.277561395,23.7489695195,1000.0,75.0,0.486964152061,0.639084,249.229,4532,-25.7467,1000.0,1000.0
3.0,2.46896,256.724737731,23.6781,23.6779924818,21.6458333333,23.7584,138.003,4533,86.0906754365,18.7910545909,23.6886662382,51.0,103.0,0.476310746463,0.765502,249.305,4533,-25.6887,1000.0,356.827586207
3.0,2.33278,73.3786477471,23.6536,23.6533673557,20.14,23.7221,138.001,4534,59.1597947585,17.3401384078,23.6652737884,48.0,97.0,0.452416113939,0.670448,249.299,4534,-25.6662,382.0,107.935483871
3.0,2.59225,22.1183197486,23.5365,23.5349428316,25.0,23.6039,138.013,4535,44.9541138641,20.5255937795,23.5460460751,47.0,92.0,0.46786030695,0.648328,249.347,4535,-25.5623,193.0,61.3926380368
3.0,2.59906,176.681765559,23.3752,23.3734146307,22.7727272727,23.4467,137.994,4536,99.8628591202,24.0329921305,23.3895367646,425.0,103.0,0.478301421401,0.423535,249.411,4536,-25.3713,1000.0,922.090909091
3.0,2.28527,0.0,23.3532,23.3538544247,15.4307692308,23.4241,137.99,4537,99.9956828753,16.7671558349,23.3665089108,1000.0,91.0,0.443395270943,0.316629,249.471,4537,-25.3486,1000.0,1000.0
3.0,2.233,468.118691546,23.2558,23.25543573,16.3278688525,23.3292,138.042,4538,63.1968500645,20.4520401094,23.2680356909,37.0,145.0,0.428999310537,0.385413,249.522,4538,-25.2466,1000.0,448.125
3.0,2.57475,221.768548844,23.1051,23.103791814,18.2777777778,23.1775,138.063,4539,99.0768050855,17.3668657129,23.1157388509,228.0,71.0,0.462728596414,0.300476,249.596,4539,-25.1318,1000.0,929.272727273
3.0,2.55498,0.0,23.0615,23.0612770411,21.7608695652,23.131,138.1,4540,99.9956828753,20.4866709399,23.0704916203,1000.0,76.0,0.466516210417,0.171899,249.613,4540,-25.0584,1000.0,1000.0
3.0,2.27715,0.0,22.9781,22.9785649005,22.2888888889,23.0557,138.106,4541,99.9956828753,16.7207419057,22.9928038187,1000.0,76.0,0.439352482906,0.127736,249.65,4541,-25.0058,1000.0,1000.0
3.0,2.15212,0.0,22.9928,22.9910870128,18.7592592593,23.0616,138.111,4542,99.9956828753,19.4364445624,23.002180888,1000.0,87.0,0.420029281141,0.16324,249.66,4542,-24.9484,1000.0,1000.0
3.0,2.21006,0.0,22.8611,22.8607322491,11.4705882353,22.9296,138.121,4543,99.9956828753,8.86047168482,22.8698209099,1000.0,39.0,0.41326352708,0.0981401,249.699,4543,-24.8733,1000.0,1000.0
3.0,1.90841,0.0,22.8633,22.8635727735,17.2068965517,22.9291,138.143,4544,99.9956828753,20.0161646923,22.8750808811,1000.0,119.0,0.386582299677,0.106843,249.732,4544,-24.7987,1000.0,1000.0
3.0,1.92619,0.0,22.753,22.7522519648,19.3018867925,22.8289,138.162,4545,99.9956828753,20.0307168889,22.7616563449,1000.0,84.0,0.41072207137,0.126417,249.736,4545,-24.7223,1000.0,1000.0
3.0,1.97091,0.0,22.6423,22.6425792977,14.347826087,22.7076,138.136,4546,99.9956828753,22.8332493939,22.6527282512,1000.0,178.0,0.382489635211,0.0473298,249.763,4546,-24.5886,1000.0,1000.0
3.0,1.72761,0.0,22.5888,22.5890958191,16.0793650794,22.6506,138.151,4547,99.9956828753,14.9467855941,22.5959554763,1000.0,82.0,0.358611112377,0.162824,249.785,4547,-24.5678,1000.0,1000.0
3.0,1.9163,0.0,22.5085,22.5073116167,13.3835616438,22.5825,138.153,4548,99.9956828753,13.4456084769,22.5174282839,1000.0,77.0,0.380138125257,0.0378356,249.824,4548,-24.4432,1000.0,1000.0
3.0,1.69437,459.430887077,22.5052,22.5043204877,15.9523809524,22.5735,138.175,4549,77.8274566348,15.0464134538,22.5125154219,73.0,73.0,0.366781951909,0.727401,249.86,4549,-24.3765,1000.0,540.6
3.0,1.67682,0.0,22.3866,22.3857324252,13.6944444444,22.4509,138.203,4550,99.9956828753,12.9664512502,22.3925291904,1000.0,66.0,0.358794375465,0.16337,249.904,4550,-24.3511,1000.0,1000.0
3.0,1.81925,0.0,22.3674,22.3680966198,12.3095238095,22.4349,138.229,4551,99.9956828753,10.3509560065,22.3757164223,1000.0,42.0,0.370712010101,0.136899,249.93,4551,-24.3048,1000.0,1000.0
3.0,1.81718,0.0,22.2524,22.2523082004,12.3333333333,22.3278,138.254,4552,99.9956828753,15.9752895605,22.2619299269,1000.0,124.0,0.368300964626,0.254295,249.946,4552,-24.1998,1000.0,1000.0
3.0,2.22493,0.0,22.2739,22.2731519979,12.8846153846,22.3405,138.262,4553,99.9956828753,10.5137038403,22.2813830232,1000.0,53.0,0.411036898235,0.210949,250.001,4553,-24.1822,1000.0,1000.0
3.0,1.88319,0.0,22.1234,22.1222268857,11.5348837209,22.1836,138.272,4554,99.9956828753,11.0102464692,22.1300283904,1000.0,63.0,0.36856506432,0.13857,250.035,4554,-24.0677,1000.0,1000.0
3.0,1.9298,0.0,22.0901,22.0905435799,13.3866666667,22.1597,138.279,4555,99.9956828753,11.4389898544,22.0972916096,1000.0,53.0,0.382829989503,0.0210346,250.039,4555,-24.0214,1000.0,1000.0
3.0,1.81339,0.0,22.0831,22.0830363775,13.038961039,22.1489,138.279,4556,99.9956828753,9.92365867601,22.0903036217,1000.0,38.0,0.371167951021,0.168366,250.054,4556,-23.9932,1000.0,1000.0
3.0,1.70037,0.0,22.0501,22.0492265763,16.2950819672,22.1177,138.297,4557,99.9956828753,17.2791395717,22.058279003,1000.0,111.0,0.356690963948,0.446492,250.078,4557,-23.9371,1000.0,1000.0
3.0,1.79427,0.0,21.978,21.9777799486,15.9841269841,22.0494,138.292,4558,99.9956828753,19.20853982,21.986211287,1000.0,130.0,0.384499494651,0.0274618,250.079,4558,-23.84,1000.0,1000.0
2.0,2.11435,0.0,21.9078,21.9059206653,9.9898989899,21.9839,138.265,4559,99.9956828753,8.79220838428,21.9161918865,1000.0,34.0,0.403222924828,0.0138024,250.124,4559,-23.7309,1000.0,1000.0
3.0,1.94922,0.0,21.8514,21.8498574248,17.4814814815,21.9181,138.245,4560,99.9956828753,14.0524687969,21.8567852778,1000.0,59.0,0.381584297247,0.0568449,250.173,4560,-23.6826,1000.0,1000.0
3.0,2.02406,0.0,21.7815,21.7837950353,16.4153846154,21.8528,138.22,4561,99.9956828753,35.6175809258,21.7901645946,1000.0,234.0,0.389256792384,0.138557,250.191,4561,-23.6706,1000.0,1000.0
2.0,1.81302,0.0,21.6999,21.6993507876,11.6352941176,21.7633,138.218,4562,99.9956828753,11.8538621741,21.7060838052,1000.0,77.0,0.362183942197,0.090622,250.215,4562,-23.56,1000.0,1000.0
3.0,1.63006,0.0,21.7477,21.7485301574,13.5616438356,21.8111,138.228,4563,99.9956828753,16.1770904316,21.7584273834,1000.0,113.0,0.358255853036,0.375407,250.259,4563,-23.6303,1000.0,1000.0
3.0,1.48408,0.0,21.693,21.6925244831,10.7473684211,21.757,138.233,4564,99.9956828753,12.0551089157,21.6988502364,1000.0,83.0,0.349751999917,0.106165,250.274,4564,-23.6205,1000.0,1000.0
2.0,2.01533,0.0,21.663,21.6628507632,11.9036144578,21.7269,138.236,4565,99.9956828753,11.4214071442,21.6681277205,1000.0,71.0,0.386541294193,0.307977,250.306,4565,-23.5741,1000.0,1000.0
3.0,1.8888,0.0,21.7206,21.7184696337,13.6216216216,21.7824,138.227,4566,99.9956828753,13.8902091735,21.7278959442,1000.0,85.0,0.369485160356,0.37366,250.353,4566,-23.4157,1000.0,1000.0
3.0,2.08544,8.0873691746,21.5486,21.5499201111,25.6923076923,21.6032,138.254,4567,40.9155667175,24.1588268587,21.557660088,33.0,113.0,0.388702997038,0.693006,250.382,4567,-23.3857,73.0,52.6842105263
3.0,2.1046,469.179852908,21.4716,21.4705426776,17.6785714286,21.5444,138.294,4568,72.3175715644,17.9235550751,21.4775061529,22.0,98.0,0.403604845035,0.373217,250.407,4568,-23.2748,1000.0,636.625
2.0,1.92714,412.477218306,21.4144,21.414806599,12.6329113924,21.4732,138.338,4569,81.3106514066,15.7256359395,21.423789051,21.0,122.0,0.386303490403,0.141068,250.47,4569,-23.1955,1000.0,774.076923077
3.0,2.15107,0.0,21.3059,21.3065886976,21.4680851064,21.3714,138.319,4570,99.9956828753,22.6488936969,21.316547346,1000.0,140.0,0.413298965952,0.165642,250.504,4570,-23.0915,1000.0,1000.0
3.0,2.01994,0.0,21.2556,21.2550437394,13.9718309859,21.3253,138.323,4571,99.9956828753,12.2784270119,21.2652632211,1000.0,55.0,0.40421318423,0.862965,250.501,4571,-23.0575,1000.0,1000.0
3.0,1.89411,0.0,21.2722,21.2714982238,19.0566037736,21.3361,138.316,4572,99.9956828753,23.5479559617,21.2806564308,1000.0,162.0,0.398121690184,0.126787,250.53,4572,-23.0911,1000.0,1000.0
3.0,1.58751,0.0,21.1725,21.1709779817,16.9661016949,21.2456,138.306,4573,99.9956828753,17.277364541,21.1850174139,1000.0,95.0,0.375644092435,0.301541,250.523,4573,-23.0097,1000.0,1000.0
4.0,2.09095,280.86775218,21.0893,21.0875506569,17.9818181818,21.155,138.298,4574,92.7814000353,15.2010656434,21.1009470636,23.0,71.0,0.427319636928,0.160969,250.528,4574,-22.906,1000.0,911.181818182
3.0,2.49879,409.637576664,21.058,21.0595865401,15.9523809524,21.1235,138.277,4575,38.3561502304,16.7658274631,21.0729983804,21.0,98.0,0.461036975231,0.357529,250.573,4575,-22.706,1000.0,244.681818182
3.0,2.74594,304.409263008,20.8631,20.8620797551,19.7647058824,20.9257,138.258,4576,60.0619751422,14.5327058265,20.8759585209,25.0,70.0,0.493798982763,0.353198,250.621,4576,-22.6157,1000.0,244.975609756
2.0,2.36702,0.0,20.8889,20.8891582324,23.9512195122,20.9598,138.243,4577,99.9956828753,16.4122964305,20.9082350637,1000.0,72.0,0.477068619155,0.0826858,250.668,4577,-22.5843,1000.0,1000.0
3.0,2.13424,0.0,20.7691,20.7704072015,32.5483870968,20.8434,138.27,4578,99.9956828753,28.0159386775,20.7821664607,1000.0,108.0,0.441629813917,0.38958,250.733,4578,-22.5557,1000.0,1000.0
4.0,2.79424,0.0,20.6864,20.6862813001,17.9636363636,20.7547,138.291,4579,99.9956828753,12.5726451059,20.702260271,1000.0,66.0,0.498063526179,0.294107,250.779,4579,-22.3319,1000.0,1000.0
3.0,2.51064,0.0,20.5287,20.524900425,19.8431372549,20.5938,138.286,4580,99.9956828753,14.9027863548,20.5427355659,1000.0,85.0,0.489240748223,0.376424,250.838,4580,-22.3305,1000.0,1000.0
3.0,1.61278,0.0,20.5951,20.59736556,20.02,20.6668,138.325,4581,99.9956828753,16.5595772893,20.6125491341,1000.0,77.0,0.411753228352,0.0597692,250.871,4581,-22.5028,1000.0,1000.0
4.0,1.54006,0.0,20.7136,20.7121020998,28.7428571429,20.7777,138.357,4582,99.9956828753,35.780555659,20.7257786926,1000.0,195.0,0.395143285486,0.3317,250.93,4582,-22.5636,1000.0,1000.0
4.0,1.83649,0.0,20.7753,20.7749239369,34.1379310345,20.8555,138.362,4583,99.9956828753,30.8049751221,20.7942176186,1000.0,123.0,0.404912095079,0.0636173,251.028,4583,-22.5799,1000.0,1000.0
8.0,1.52075,292.59655339,20.802,20.8025939121,42.0416666667,20.8823,138.373,4584,97.9330980074,30.867295485,20.8232992832,160.0,136.0,0.379429997411,0.722992,251.066,4584,-22.5207,1000.0,840.083333333
3.0,1.95526,0.0,20.7084,20.7083428369,23.0465116279,20.7994,138.347,4585,99.9956828753,19.6077268684,20.730498749,1000.0,103.0,0.419985869699,0.0429915,251.143,4585,-22.417,1000.0,1000.0
5.0,1.96505,0.0,20.7256,20.7261250413,34.0,20.8026,138.383,4586,99.9956828753,29.2562990565,20.7447758059,1000.0,151.0,0.405238098412,0.33024,251.196,4586,-22.4369,1000.0,1000.0
3.0,1.59429,0.0,20.5944,20.594598811,22.0930232558,20.6624,138.395,4587,99.9956828753,17.3202582739,20.6135484212,1000.0,82.0,0.363290246356,0.0528939,251.246,4587,-22.4169,1000.0,1000.0
3.0,1.65372,0.0,20.6782,20.6783621996,22.2765957447,20.7577,138.43,4588,99.9956828753,23.7322853332,20.6959519616,1000.0,136.0,0.373400295577,0.519967,251.282,4588,-22.4096,1000.0,1000.0
3.0,2.20929,23.8735884368,20.5534,20.5535179295,22.8444444444,20.6279,138.431,4589,61.1216470109,16.9167314357,20.5741277388,76.0,70.0,0.418785130607,0.773486,251.326,4589,-22.2503,234.0,96.3846153846
3.0,1.74448,0.0,20.5746,20.5738507593,18.1538461538,20.6434,138.485,4590,99.9956828753,18.8346903911,20.5874655999,1000.0,102.0,0.368298124409,0.0686861,251.338,4590,-22.3097,1000.0,1000.0
3.0,1.91725,0.0,20.5466,20.5473062289,23.6136363636,20.6291,138.5,4591,99.9956828753,22.0445993274,20.5589267877,1000.0,98.0,0.388094043634,0.291257,251.37,4591,-22.299,1000.0,1000.0
3.0,1.6672,0.0,20.4733,20.4732087681,19.9215686275,20.539,138.495,4592,99.9956828753,13.3649279646,20.4847322676,1000.0,58.0,0.367284917544,0.107431,251.416,4592,-22.2086,1000.0,1000.0
3.0,1.65635,0.0,20.5314,20.5317517439,14.2608695652,20.5933,138.491,4593,99.9956828753,11.5816598819,20.5430676738,1000.0,63.0,0.356815593293,0.388325,251.436,4593,-22.1687,1000.0,1000.0
3.0,1.80945,7.512506179,20.3946,20.3920586716,16.5862068966,20.4625,138.492,4594,35.4602346857,16.1010114083,20.4075442067,33.0,89.0,0.383180071463,0.604487,251.467,4594,-22.0846,55.0,43.8558951965
3.0,1.58172,0.0,20.3756,20.3763132665,16.6825396825,20.441,138.525,4595,99.9956828753,14.8941507607,20.3919632428,1000.0,58.0,0.350418238253,0.10713,251.499,4595,-22.0531,1000.0,1000.0
3.0,1.77307,0.0,20.2295,20.2294331174,12.2025316456,20.2978,138.58,4596,99.9956828753,12.0823961774,20.2413510969,1000.0,79.0,0.370059784007,0.193618,251.57,4596,-22.0117,1000.0,1000.0
3.0,1.54926,0.0,20.3372,20.3372774546,15.7727272727,20.4015,138.593,4597,99.9956828753,24.1214072247,20.3466008973,1000.0,183.0,0.343614429084,0.0260892,251.627,4597,-22.0637,1000.0,1000.0
2.0,1.44486,0.0,20.3504,20.3509064437,15.9836065574,20.4135,138.616,4598,99.9956828753,22.7145449201,20.3609232457,1000.0,135.0,0.343700104609,0.163391,251.648,4598,-22.1042,1000.0,1000.0
3.0,1.65259,0.0,20.2581,20.2559109826,11.7356321839,20.322,138.614,4599,99.9956828753,9.73730800217,20.2660194315,1000.0,46.0,0.359417133823,0.210843,251.7,4599,-22.086,1000.0,1000.0
3.0,1.36953,0.0,20.3669,20.3683302948,10.4270833333,20.43,138.629,4600,99.9956828753,9.93703593431,20.3785395103,1000.0,57.0,0.333110804014,0.0777877,251.741,4600,-22.1152,1000.0,1000.0
3.0,1.63768,0.0,20.354,20.3540706889,12.3456790123,20.4223,138.654,4601,99.9956828753,9.54283454774,20.3638780247,1000.0,37.0,0.364722702877,0.26464,251.749,4601,-22.1067,1000.0,1000.0
3.0,1.3709,16.8933060405,20.3706,20.3692350006,15.0,20.4214,138.674,4602,36.7799298552,18.8205239356,20.3766396076,22.0,148.0,0.315048997082,0.326661,251.77,4602,-21.945,140.0,46.9065420561
3.0,2.56404,0.0,20.2869,20.2863537571,13.8767123288,20.3566,138.635,4603,99.9956828753,9.02195982335,20.2982460988,1000.0,36.0,0.454820057714,0.0148374,251.809,4603,-21.4469,1000.0,1000.0
2.0,2.748,0.0,20.1168,20.1157379047,14.7741935484,20.1755,138.654,4604,99.9956828753,14.5418410278,20.1303443488,1000.0,82.0,0.480691803427,0.0960936,251.849,4604,-21.7896,1000.0,1000.0
3.0,2.59528,0.0,20.0639,20.0599190085,21.58,20.1342,138.656,4605,99.9956828753,21.5268111898,20.0762470887,1000.0,111.0,0.487929632532,0.0698374,251.905,4605,-21.6676,1000.0,1000.0
3.0,2.05793,0.0,19.9148,19.9165618524,15.5833333333,19.9757,138.652,4606,99.9956828753,20.763984578,19.9340343081,1000.0,138.0,0.436204144261,0.0219363,251.94,4606,-21.6018,1000.0,1000.0
3.0,1.67071,0.0,19.9151,19.9147997622,20.0943396226,19.9814,138.662,4607,99.9956828753,27.4441210331,19.9342116298,1000.0,132.0,0.401468427484,0.0268861,251.992,4607,-21.5926,1000.0,1000.0
3.0,1.66115,0.0,19.8873,19.8870643813,20.75,19.9606,138.654,4608,99.9956828753,25.3323738853,19.9026373599,1000.0,112.0,0.390576152284,0.229643,252.037,4608,-21.6885,1000.0,1000.0
3.0,1.73251,0.0,19.9645,19.9649420393,11.4651162791,20.0315,138.631,4609,99.9956828753,12.7532008517,19.9744187315,1000.0,72.0,0.391724581936,0.0373907,252.055,4609,-21.7596,1000.0,1000.0
3.0,1.53593,0.0,20.0467,20.0466229665,12.4024390244,20.1128,138.643,4610,99.9956828753,12.836551999,20.0556680419,1000.0,78.0,0.360360951376,0.0200648,252.061,4610,-21.7714,1000.0,1000.0
3.0,1.50287,0.0,20.0101,20.0109584536,19.66,20.0667,138.636,4611,99.9956828753,29.8828445768,20.0207453854,1000.0,167.0,0.346156893673,0.0184972,252.112,4611,-21.7408,1000.0,1000.0
3.0,1.49123,0.0,20.0748,20.0736604876,10.6458333333,20.1382,138.651,4612,99.9956828753,9.50655384312,20.0835124365,1000.0,55.0,0.35833296855,0.242978,252.134,4612,-21.7635,1000.0,1000.0
3.0,1.83862,0.0,19.9727,19.9711859013,17.2142857143,20.0485,138.627,4613,99.9956828753,19.0766445516,19.9836246112,1000.0,101.0,0.402742215371,0.109917,252.194,4613,-21.7077,1000.0,1000.0
3.0,1.55518,0.0,20.1458,20.146362576,31.46875,20.2151,138.64,4614,99.9956828753,44.0815893933,20.1551125749,1000.0,188.0,0.3593639651,0.473793,252.216,4614,-21.8481,1000.0,1000.0
3.0,1.58719,0.0,20.0454,20.0437444506,15.5151515152,20.1072,138.629,4615,99.9956828753,11.3019741159,20.0519495608,1000.0,55.0,0.358301787384,0.279058,252.279,4615,-21.7408,1000.0,1000.0
3.0,1.56048,0.0,20.0074,20.0086718299,16.6666666667,20.0747,138.631,4616,99.9956828753,22.6566154185,20.0181850033,1000.0,117.0,0.359002841663,0.16748,252.347,4616,-21.7437,1000.0,1000.0
3.0,1.42773,0.0,20.0347,20.0359927397,15.1515151515,20.0895,138.62,4617,99.9956828753,14.4759386823,20.043784829,1000.0,54.0,0.327884811272,0.178781,252.361,4617,-21.7756,1000.0,1000.0
3.0,1.78481,0.0,19.9242,19.9229677589,12.1829268293,19.9919,138.612,4618,99.9956828753,12.4852381604,19.9315637836,1000.0,71.0,0.369652425299,0.046912,252.444,4618,-21.6707,1000.0,1000.0
2.0,1.62384,0.0,19.9556,19.9535094763,13.0519480519,20.0197,138.641,4619,99.9956828753,13.2879166904,19.9620791609,1000.0,68.0,0.360556396195,0.029353,252.451,4619,-21.6765,1000.0,1000.0
3.0,1.5921,0.0,19.9633,19.9655025995,12.987012987,20.0325,138.665,4620,99.9956828753,14.1435070749,19.973043334,1000.0,68.0,0.356662157245,0.184012,252.482,4620,-21.6507,1000.0,1000.0
3.0,1.62504,0.0,19.9781,19.9773624606,11.6046511628,20.0346,138.676,4621,99.9956828753,10.8008172277,19.9849996465,1000.0,47.0,0.341600572073,0.0801269,252.544,4621,-21.6869,1000.0,1000.0
3.0,1.67629,0.0,19.901,19.9012122916,14.4202898551,19.9715,138.682,4622,99.9956828753,12.9249851256,19.9091246978,1000.0,65.0,0.359771224304,0.159478,252.574,4622,-21.6072,1000.0,1000.0
3.0,1.16104,0.0,19.844,19.8437795235,11.4827586207,19.8967,138.693,4623,99.9956828753,12.1114195842,19.8514049391,1000.0,76.0,0.301232589515,0.1831,252.599,4623,-21.5532,1000.0,1000.0
3.0,1.41823,0.0,19.8942,19.8942207372,11.191011236,19.9568,138.692,4624,99.9956828753,11.2668115631,19.8999062321,1000.0,61.0,0.340879755744,0.0549551,252.639,4624,-21.597,1000.0,1000.0
3.0,1.43705,0.0,19.8658,19.8661158105,14.1857142857,19.9225,138.712,4625,99.9956828753,13.8019593403,19.8715995301,1000.0,81.0,0.328671200555,0.0806444,252.704,4625,-21.5146,1000.0,1000.0
3.0,1.3673,0.0,19.7907,19.7909450361,13.5333333333,19.8497,138.71,4626,99.9956828753,19.0943854459,19.7959458383,1000.0,156.0,0.32282280392,0.157847,252.731,4626,-21.4662,1000.0,1000.0
3.0,1.49129,20.123016348,19.8242,19.8247057509,11.511627907,19.886,138.735,4627,18.9318639409,11.0461444247,19.8341345835,19.0,62.0,0.340846967569,0.295104,252.734,4627,-21.4584,248.0,22.199556541
3.0,1.64959,0.0,19.7192,19.7183139348,11.0549450549,19.7843,138.743,4628,99.9956828753,11.2527043268,19.7266275864,1000.0,60.0,0.360323894445,0.236089,252.739,4628,-21.3812,1000.0,1000.0
3.0,1.63393,0.0,19.5736,19.5725983662,8.86725663717,19.6486,138.738,4629,99.9956828753,8.85028315609,19.5805151403,1000.0,43.0,0.354203314005,0.297291,252.789,4629,-21.3449,1000.0,1000.0
3.0,1.51788,0.0,19.6983,19.6996318218,13.0779220779,19.749,138.748,4630,99.9956828753,11.9520320869,19.7058623735,1000.0,71.0,0.331270487643,0.293828,252.817,4630,-21.342,1000.0,1000.0
3.0,1.24259,0.0,19.5601,19.5602095044,13.2465753425,19.6201,138.777,4631,99.9956828753,13.8907486922,19.5666264203,1000.0,62.0,0.31650543357,0.19784,252.83,4631,-21.2369,1000.0,1000.0
3.0,1.68123,0.0,19.6114,19.6104995131,12.0119047619,19.6778,138.777,4632,99.9956828753,10.7465321623,19.6180999266,1000.0,43.0,0.350505355795,0.304547,252.878,4632,-21.2389,1000.0,1000.0
3.0,1.66158,0.0,19.5639,19.5626959356,17.8771929825,19.6296,138.794,4633,99.9956828753,22.7187766654,19.5701548642,1000.0,115.0,0.349965394702,0.683614,252.942,4633,-21.1955,1000.0,1000.0
3.0,1.65413,0.0,19.52,19.5212957259,13.6956521739,19.5842,138.799,4634,99.9956828753,9.96269032379,19.5297131065,1000.0,41.0,0.354137987212,0.209454,252.955,4634,-21.1929,1000.0,1000.0
3.0,1.64796,0.0,19.4025,19.4010902798,14.5555555556,19.4606,138.779,4635,99.9956828753,16.247981831,19.4076907942,1000.0,95.0,0.340150078085,0.0677984,252.973,4635,-21.08,1000.0,1000.0
3.0,1.38443,0.0,19.5421,19.5438009405,12.2926829268,19.6075,138.8,4636,99.9956828753,13.0042092668,19.5493567972,1000.0,74.0,0.326050729175,0.822479,253.008,4636,-21.1205,1000.0,1000.0
3.0,1.3816,0.0,19.4463,19.4467301205,14.8484848485,19.5059,138.806,4637,99.9956828753,16.2864904271,19.4540360618,1000.0,99.0,0.327574376812,0.610189,253.057,4637,-21.0477,1000.0,1000.0
