MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,StdReturn,MinReturn,AverageEsReturn,AverageAbsY,Epoch,MinEsReturn,Iteration,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss,AveragePolicySurr,AverageReturn,AverageQ,AverageAction,MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageY
95.1008083149,47.2609860646,68.4824,0.0996861481522,93.2247980973,92.8005142521,68.4825200589,1381,89.5991775454,1381,225.241,0.238341205859,1.30881,-68.6864,93.4734396847,68.4824,0.989267,93.6031367356,1.82383966807,61.2982,68.4825200589
95.3898542112,47.1582546723,68.5172,0.105522117215,93.312687816,93.9466946221,68.5176434747,1382,90.8575251127,1382,225.364,0.24138989339,1.29958,-68.7116,93.5245673352,68.5172,0.977302,93.6740327583,1.11663095334,61.3052,68.5176434747
97.5993774808,46.9444241377,68.4369,0.0529887558482,93.3201883719,93.6387337655,68.4372711705,1383,90.7697572089,1383,225.447,0.236758667282,1.11206,-68.6239,93.4168620614,68.4369,0.989699,93.5123306692,1.72308248673,61.2676,68.4372711705
96.183311338,47.0698715496,68.4744,0.0594526788051,93.2661278194,94.221108654,68.4735861339,1384,92.3473408059,1384,225.535,0.235242065399,1.09727,-68.6725,93.442200605,68.4744,0.989041,93.523873804,0.921438644791,61.2403,68.4735861339
95.3436462757,46.3774042468,68.4424,0.0654562293212,93.2023607018,93.7460440313,68.44281273,1385,91.0774566826,1385,225.64,0.228524239954,1.24615,-68.6418,93.3126954524,68.4424,0.990663,93.4019552082,1.18392902379,61.2421,68.44281273
95.7316338188,47.0452460901,68.5269,0.0541092280207,93.300284102,92.5908373383,68.527313751,1386,90.071621214,1386,225.607,0.220457224415,1.04538,-68.7172,93.408258993,68.5269,0.994259,93.5007828885,1.9827234708,61.2368,68.527313751
96.385919831,47.1004701661,68.4321,0.0427363973602,93.3343115938,92.4551225474,68.4326258657,1387,87.0188070449,1387,225.634,0.250791094478,1.35916,-68.6323,93.4271119234,68.4321,0.992627,93.4999292104,2.56149793296,61.2605,68.4326258657
95.122051571,47.2437786817,68.4223,0.0776020700042,93.2899028659,92.4951814077,68.4216894897,1388,89.9697919163,1388,225.653,0.24497811381,1.3433,-68.6131,93.441532766,68.4223,0.994401,93.5999387199,1.89895859124,61.2585,68.4216894897
95.4120125711,47.0607905139,68.412,0.0413421180151,93.3141640625,93.5775153345,68.4121335153,1389,90.4611133796,1389,225.635,0.226926093075,1.03952,-68.6054,93.4025428088,68.412,0.995718,93.4999703767,1.4690395949,61.3141,68.4121335153
99.6,47.176882387,68.443,0.0728480878061,93.3120660444,92.6651973313,68.4431988781,1390,89.9492261118,1390,225.694,0.227364388686,1.0785,-68.6379,93.4267598018,68.443,0.994954,93.5973725794,2.93674169848,61.3322,68.4431988781
96.0918424189,46.9368037586,68.347,0.05864798724,93.3012249721,93.1084105862,68.3470191953,1391,90.2485870102,1391,225.772,0.216327768809,0.847077,-68.5409,93.3827815507,68.347,0.995417,93.4998388794,1.71886754617,61.3459,68.3470191953
97.0118139427,47.0211024423,68.4154,0.0635784010088,93.3000645465,93.8848339288,68.4155111137,1392,88.2528979999,1392,225.819,0.238376019275,1.1033,-68.611,93.4022847736,68.4154,0.994564,93.4996730317,1.86946297375,61.3683,68.4155111137
98.5601358577,47.0405436444,68.3897,0.0570092958536,93.3039231499,93.3818142882,68.3897947526,1393,89.6345515668,1393,225.883,0.24114510079,1.31773,-68.587,93.4103612953,68.3897,0.993744,93.4997878195,2.39193016827,61.3383,68.3897947526
98.2847409616,46.6630208725,68.3476,0.036555321326,93.2835366958,93.7989234021,68.348117547,1394,91.2746647313,1394,225.977,0.24321445622,1.13547,-68.5527,93.3505928372,68.3476,0.992745,93.4588509974,1.98351107744,61.3831,68.348117547
98.4689918962,47.0627635988,68.4758,0.05711441777,93.3040262492,93.6254985763,68.475660618,1395,89.5270273544,1395,226.038,0.255930723512,1.4362,-68.6708,93.4141578927,68.4758,0.993766,93.4998324487,2.42511357949,61.3787,68.475660618
94.2641798606,46.935726736,68.4859,0.0630854148866,93.3064033687,92.3651940253,68.4858820025,1396,88.9860682285,1396,226.099,0.266422731484,1.7334,-68.6869,93.4103415988,68.4859,0.990581,93.5013366084,1.83064227698,61.4203,68.4858820025
94.4676537604,46.9418615405,68.3839,0.0863456668776,93.1333075111,92.6510821804,68.3841763187,1397,87.6048554566,1397,226.113,0.248668204242,1.52255,-68.5733,93.4022587099,68.3839,0.992092,93.5008367817,2.15142501362,61.4221,68.3841763187
96.0065400795,46.6070179077,68.4036,0.0572626964544,93.2054716054,92.7746558962,68.4039713594,1398,88.9547583106,1398,226.21,0.247839931213,1.40584,-68.5948,93.3620075939,68.4036,0.989061,93.4123149434,2.36415929128,61.3741,68.4039713594
95.9394699973,47.2388392579,68.3837,0.128600894993,93.3244364186,93.4299075965,68.3837258629,1399,90.2177156406,1399,226.264,0.236406029784,1.32145,-68.5872,93.52051589,68.3837,0.980372,93.7724285934,1.87087584364,61.3868,68.3837258629
95.2993196294,47.118207363,68.4239,0.145030222781,93.3648470465,93.3365113619,68.4246536054,1400,87.4460751809,1400,226.292,0.238142334017,1.25136,-68.6164,93.6209654952,68.4239,0.95911,93.8027102445,2.19811370555,61.4106,68.4246536054
99.8,47.1820479274,68.4254,0.110274029342,93.4586553922,93.0760492574,68.4247636816,1401,89.071310283,1401,226.381,0.238928389714,1.25345,-68.6259,93.7046459009,68.4254,0.946434,93.8457061934,2.98108499893,61.4196,68.4247636816
95.3915711242,46.921710551,68.4729,0.0794793179711,93.4957743125,93.3500526966,68.4731047701,1402,90.8285581801,1402,226.397,0.23707660632,1.11861,-68.6794,93.6185829479,68.4729,0.953779,93.7630213833,1.50883963258,61.4243,68.4731047701
99.0466721199,47.2149744631,68.4046,0.0985469594951,93.5259719907,93.8526865277,68.4052488964,1403,90.3009993255,1403,226.43,0.269305474905,1.59462,-68.6118,93.6833068084,68.4046,0.951157,93.8192872841,2.18922492156,61.4093,68.4052488964
95.2216342457,47.2433806231,68.4229,0.0700755234645,93.4439567401,92.5388113681,68.4230321389,1404,86.933303257,1404,226.435,0.203407823916,0.927075,-68.6261,93.6413044315,68.4229,0.9593,93.729208134,2.35660398781,61.4037,68.4230321389
97.2763363862,47.229755694,68.441,0.0727658833016,93.501754499,93.7207145162,68.440819585,1405,90.3823882679,1405,226.434,0.245288122834,1.18774,-68.6426,93.7222730008,68.441,0.944819,93.8039116759,1.71657914105,61.38,68.440819585
94.9942593739,47.2984488065,68.4633,0.0943682065423,93.6069604055,92.3829788869,68.463735249,1406,89.6000753704,1406,226.41,0.25014761011,1.32061,-68.6607,93.8057741959,68.4633,0.932159,93.9331392831,1.87044789266,61.391,68.463735249
97.7173439669,47.3870670145,68.4778,0.116217849168,93.5348491017,93.5548227542,68.4779329502,1407,90.1791726069,1407,226.435,0.212150213293,0.900851,-68.6716,93.7862355797,68.4778,0.938091,93.9444351902,2.11678866949,61.3852,68.4779329502
95.9537997094,47.338005972,68.4661,0.0632466816972,93.5876498235,92.9163652741,68.4662318924,1408,89.4836081261,1408,226.516,0.240694112155,1.17922,-68.6636,93.759785971,68.4661,0.941425,93.8663257113,2.10245311914,61.3812,68.4662318924
98.3858695093,47.3892831612,68.4053,0.0917095974336,93.5691627826,93.8160166969,68.4049107696,1409,90.7858550722,1409,226.628,0.242207237911,1.31467,-68.6087,93.7942799224,68.4053,0.936783,93.9158820015,1.98453407156,61.4056,68.4049107696
98.4541127332,47.4011017934,68.3824,0.094895929287,93.543511665,93.0994504367,68.3827052311,1410,88.6756270122,1410,226.646,0.224649203084,1.1367,-68.5904,93.7140213937,68.3824,0.951188,93.8717105871,2.61381638583,61.414,68.3827052311
97.0937717212,47.4500994633,68.5468,0.1215613824,93.5385433479,94.1829067979,68.546870794,1411,91.4957275233,1411,226.725,0.239116845979,1.14965,-68.75,93.7654223976,68.5468,0.943598,93.9183406787,1.33803380759,61.4295,68.546870794
95.5988142601,46.6120642811,68.5367,0.0533997801935,93.213615015,94.2860187618,68.5367712507,1412,93.1556295682,1412,226.761,0.213828511908,0.870189,-68.7395,93.3298380406,68.5367,0.994755,93.4927956385,0.666988940755,61.4454,68.5367712507
94.9167374098,46.4709879799,68.5014,0.0521986551273,93.2006044731,92.5547040604,68.5025420464,1413,87.6537184454,1413,226.816,0.263899512199,1.6978,-68.7013,93.2893393909,68.5014,0.997495,93.4023017104,2.2737466106,61.4737,68.5025420464
96.9575056128,46.857900047,68.5889,0.0601499251676,93.3027566295,93.3924354437,68.5888344033,1414,90.9680619661,1414,226.891,0.256003314864,1.37398,-68.795,93.3610863163,68.5889,0.996794,93.5025901986,1.87270757289,61.4456,68.5888344033
96.4907686869,46.8720823201,68.4007,0.0547556424092,93.3010386674,94.3659894387,68.4002056692,1415,93.1842027161,1415,226.954,0.238553114782,1.30195,-68.6022,93.3625350217,68.4007,0.996973,93.5013774948,0.842450300968,61.4435,68.4002056692
95.1626860198,46.6056761309,68.5398,0.0302201476469,93.2066881947,94.1485229201,68.5401124402,1416,90.4839428812,1416,226.928,0.224495967432,1.12974,-68.7356,93.3106743074,68.5398,0.99791,93.4008833089,1.12917303021,61.4562,68.5401124402
95.3989280602,46.0021899323,68.6044,0.0402515008541,93.1019128174,92.9464493624,68.60503683,1417,90.0219745134,1417,227.001,0.250333857644,1.42317,-68.7973,93.2054740077,68.6044,0.997698,93.2997992308,1.67994871505,61.4613,68.60503683
99.8250819128,47.0343450779,68.4565,0.0616407140095,93.3003820218,94.2880878422,68.4563092038,1418,90.9303118993,1418,227.029,0.244307641669,1.4066,-68.6487,93.3986499309,68.4565,0.995609,93.5023296743,1.98438672983,61.4029,68.4563092038
99.077219082,46.9635465493,68.508,0.0606335091847,93.2014378119,93.5510205629,68.5081872218,1419,90.7336168736,1419,227.084,0.243946116885,1.22535,-68.7034,93.379004493,68.508,0.996879,93.5075790974,2.2102738143,61.4355,68.5081872218
96.1037379511,47.3349222164,68.5837,0.155183515176,93.3394906194,92.7062103014,68.5835339821,1420,90.1194706648,1420,227.145,0.241791577225,1.25286,-68.7825,93.6283424976,68.5837,0.964249,93.8319582332,1.71182679362,61.4394,68.5835339821
94.9086174487,47.201507778,68.4847,0.126800911361,93.343054434,93.2944242306,68.4850685324,1421,90.9017582068,1421,227.183,0.229844056406,1.15545,-68.6865,93.6218047144,68.4847,0.961473,93.8488257253,1.41326830607,61.453,68.4850685324
94.9986315529,47.0583193245,68.5627,0.0728490104496,93.4875571809,93.884810861,68.5626841634,1422,91.618743877,1422,227.235,0.241000415387,1.22778,-68.7659,93.6412990013,68.5627,0.953805,93.8247071501,1.04093577379,61.4336,68.5626841634
95.8925464989,47.2389309174,68.5751,0.143689425377,93.3454569002,93.4837250868,68.5756880381,1423,91.2746505351,1423,227.32,0.230053804938,1.2879,-68.7782,93.6145894041,68.5751,0.963811,93.8165678863,1.5573688282,61.4437,68.5756880381
94.4257617379,47.2549297173,68.6536,0.137583388793,93.3390266575,93.3989396463,68.6534853282,1424,91.3759665868,1424,227.373,0.237449035457,1.17773,-68.8556,93.6297684695,68.6536,0.961617,93.791746042,0.843928604396,61.4231,68.6534853282
97.0842855949,47.1834490263,68.4999,0.192993030679,93.2089674431,93.0666795491,68.4999259187,1425,90.74504502,1425,227.413,0.247626079564,1.48357,-68.6902,93.5864952,68.4999,0.966989,93.8490021841,2.0970475022,61.4219,68.4999259187
99.2808167738,47.391989261,68.6476,0.134773606839,93.5037684857,92.1946165486,68.6477520352,1426,89.560649825,1426,227.486,0.255199815018,1.43288,-68.8443,93.7019981336,68.6476,0.953008,93.8797145941,3.14775874945,61.4092,68.6477520352
97.3859129414,46.6666889873,68.5459,0.119242685286,93.3919298355,94.2494817082,68.5463673793,1427,91.3243637822,1427,227.546,0.215908343297,1.08566,-68.7445,93.5738612223,68.5459,0.953775,93.8078728509,1.31062948622,61.4166,68.5463673793
96.8881626503,47.2727141608,68.4984,0.158831348248,93.3156118424,94.0968360197,68.4988323007,1428,92.8050867512,1428,227.577,0.24288961611,1.3724,-68.6934,93.6283731528,68.4984,0.962424,93.8509188434,1.03289256632,61.4373,68.4988323007
95.1343454553,47.3247010085,68.5135,0.112580464498,93.3467493003,93.3675341733,68.5124759548,1429,90.4522757206,1429,227.628,0.235996762409,1.33866,-68.7148,93.6459869423,68.5135,0.960814,93.783797433,1.51851798556,61.4891,68.5124759548
95.4531419348,47.1508799623,68.648,0.0945630306527,93.3549951035,93.1744874385,68.6485842945,1430,88.8979281822,1430,227.699,0.237051858579,1.35758,-68.8493,93.591852634,68.648,0.965217,93.7624485275,2.13547745495,61.4791,68.6485842945
96.7711495592,47.1100797872,68.6536,0.12675555733,93.2091893462,93.4493562445,68.6539608269,1431,89.3106176732,1431,227.751,0.265934059666,1.47213,-68.8604,93.533861152,68.6536,0.974049,93.7185602747,1.84150627214,61.4615,68.6539608269
95.2573989328,47.1601918934,68.6151,0.11504232308,93.3411686822,93.9774232588,68.615270068,1432,91.2856588593,1432,227.782,0.245810657181,1.40448,-68.8134,93.655328404,68.6151,0.954229,93.8339997405,1.07591841394,61.4857,68.615270068
94.6582151259,46.7341612068,68.532,0.0890110720511,93.4047925656,93.6182880628,68.531947839,1433,91.4314746897,1433,227.826,0.223109065782,1.32013,-68.7332,93.5627004688,68.532,0.957721,93.7885036456,1.02765495009,61.5453,68.531947839
98.7841931605,47.1727945546,68.6166,0.0920929500948,93.3930868341,93.3241160264,68.6168039782,1434,89.1470047481,1434,227.83,0.248763513204,1.28626,-68.8163,93.5805518699,68.6166,0.967788,93.7407854509,2.60606921944,61.5361,68.6168039782
95.502992894,47.348506886,68.5924,0.155888227756,93.2102295783,93.7735259206,68.5920632292,1435,90.0301844222,1435,227.892,0.214923807902,0.922833,-68.7918,93.5717362437,68.5924,0.974659,93.7976986635,1.63737665124,61.5424,68.5920632292
97.080890042,47.0667442665,68.5651,0.0965730540267,93.2416161277,93.0399888689,68.5657866068,1436,90.4563997101,1436,227.892,0.264523013039,1.62384,-68.757,93.4549702631,68.5651,0.986721,93.5949848332,2.1792282276,61.5382,68.5657866068
95.6312037213,47.1750014534,68.5615,0.111841727385,93.236324888,93.8126630355,68.5617385222,1437,90.6876328931,1437,227.925,0.221060442467,1.06184,-68.7491,93.4413221229,68.5615,0.992354,93.6073301624,1.39307637403,61.4881,68.5617385222
99.7140341511,47.0476596878,68.6692,0.0621516290965,93.3014659389,93.6509418669,68.6689360331,1438,89.0398614617,1438,227.975,0.240040020919,1.16117,-68.8603,93.4029277941,68.6692,0.995262,93.5204127321,2.69047373544,61.5422,68.6689360331
97.1893162851,47.1669024497,68.5616,0.0660310981111,93.3024860759,93.7027649548,68.5619980131,1439,89.4088557156,1439,228.021,0.234880255981,1.24748,-68.7558,93.4197574005,68.5616,0.995914,93.5096086093,2.03473117421,61.5528,68.5619980131
95.4491214628,47.1275191436,68.5001,0.060250631299,93.3009585894,93.5674755987,68.5002054213,1440,88.8638011186,1440,228.081,0.23481450275,1.24533,-68.6912,93.4120702063,68.5001,0.996086,93.5480336154,1.89313885628,61.5576,68.5002054213
95.2801117854,47.0120320544,68.4956,0.0480742460388,93.3006668582,92.2915455682,68.4954604234,1441,89.0706586188,1441,228.145,0.224982745196,1.05297,-68.6793,93.3868285509,68.4956,0.996994,93.4998455872,1.93562712035,61.5739,68.4954604234
95.0416140591,47.0342770602,68.4895,0.0531926049915,93.3004840745,92.8531162505,68.4898809472,1442,89.7209532085,1442,228.208,0.241180848159,1.38596,-68.6834,93.3902884068,68.4895,0.997069,93.5025234335,1.64634387746,61.5538,68.4898809472
98.2493290055,47.1192818508,68.4971,0.0676862608311,93.3005623166,93.9277058268,68.4977914346,1443,90.7344629644,1443,228.263,0.230682597314,1.25249,-68.695,93.404897523,68.4971,0.997071,93.5070625184,1.68746160079,61.5747,68.4977914346
97.3866865083,47.1958092595,68.5651,0.0714829354401,93.3017270997,93.6176184309,68.5644810673,1444,90.1044589544,1444,228.273,0.224756062306,1.20166,-68.7569,93.4226792107,68.5651,0.996266,93.5799903298,2.08177504012,61.6154,68.5644810673
99.8,47.1524325633,68.4656,0.0675164606919,93.3066668536,93.8653636079,68.4658624246,1445,89.9069944939,1445,228.345,0.247919764444,1.35113,-68.6612,93.4093523461,68.4656,0.997291,93.514303488,2.27736184669,61.6133,68.4658624246
97.8130431467,46.9707714621,68.5696,0.0590431965341,93.2014083774,92.2641599736,68.5695933368,1446,85.8611622541,1446,228.386,0.251970941782,1.29192,-68.7611,93.38008808,68.5696,0.996915,93.5011050396,3.64680346753,61.6382,68.5695933368
97.8594224805,47.1324771716,68.474,0.0593554656755,93.3010951706,93.2231682594,68.47453396,1447,87.8837666042,1447,228.432,0.216168743081,1.05571,-68.6747,93.4091492811,68.474,0.996726,93.5043931433,2.61474478942,61.6241,68.47453396
96.8867534016,47.0448610932,68.4998,0.0503945534355,93.3005914027,93.7774847915,68.4998086861,1448,89.9419772587,1448,228.527,0.231754173511,1.27956,-68.6945,93.395247603,68.4998,0.99652,93.5019473313,1.84795527281,61.6353,68.4998086861
98.0367026126,46.765788359,68.4902,0.0883421829064,93.2076464652,94.180446026,68.4907233908,1449,90.566561535,1449,228.592,0.241388022874,1.29847,-68.6912,93.3498835823,68.4902,0.995924,93.5005133884,1.75059685999,61.6567,68.4907233908
97.2072188586,47.0117586003,68.4154,0.043562258387,93.3065109117,93.9317044888,68.414477422,1450,90.800430267,1450,228.667,0.219316409557,0.894783,-68.6098,93.3823076511,68.4154,0.997775,93.4984452708,1.69297929996,61.6456,68.414477422
99.8066434056,46.9810428015,68.4277,0.0508585742428,93.3013524265,93.0080807792,68.4293446248,1451,91.0715533437,1451,228.701,0.241623284552,1.33394,-68.6238,93.3808303443,68.4277,0.997102,93.5000598355,2.67546456743,61.6755,68.4293446248
96.755658285,46.8031660483,68.5138,0.0580822205919,93.2103122658,94.3124249224,68.5135911269,1452,91.2861258201,1452,228.75,0.249446830871,1.41238,-68.7105,93.3477997016,68.5138,0.997431,93.4045328994,1.17984698665,61.6614,68.5135911269
94.5634551216,46.9304757723,68.3908,0.0656044890215,93.20366257,92.9435744059,68.3908582555,1453,89.4560175733,1453,228.803,0.244765194782,1.38083,-68.5916,93.3702167523,68.3908,0.997407,93.5002384785,1.74230257315,61.703,68.3908582555
95.311339694,47.026203365,68.488,0.0573086953737,93.3002172564,92.062720104,68.4882392426,1454,88.4612285031,1454,228.848,0.223825692757,1.2021,-68.6814,93.4004300542,68.488,0.995043,93.5158133745,2.33084046145,61.6837,68.4882392426
97.2904702283,47.022123663,68.5569,0.0606000024982,93.22243482,93.7287938737,68.5568460027,1455,89.4252599064,1455,228.853,0.238267571401,1.1631,-68.747,93.3830687338,68.5569,0.997959,93.4997054899,2.09041340953,61.6754,68.5568460027
99.6,46.9292510679,68.3989,0.0801376340072,93.2024171464,93.568231164,68.3988463235,1456,90.5895218213,1456,228.934,0.248189011188,1.45647,-68.6023,93.3726211803,68.3989,0.996946,93.49998927,2.37308598081,61.6652,68.3988463235
94.2323135808,47.246410743,68.4913,0.0797253457528,93.3000331278,93.1653976172,68.491852564,1457,88.2110630328,1457,228.991,0.241572132503,1.41461,-68.6936,93.4211724411,68.4913,0.998085,93.59994449,1.79875624992,61.645,68.491852564
95.2739804794,46.9566457641,68.4981,0.0528638472114,93.2005801991,92.7461243526,68.4982217484,1458,90.0342512386,1458,229.063,0.237502168007,1.19753,-68.6968,93.3663376433,68.4981,0.998886,93.4285183427,1.53055951685,61.6227,68.4982217484
98.3107951368,47.0539671502,68.5215,0.0691971124381,93.3000399345,93.0501078639,68.5217429952,1459,90.7561852367,1459,229.086,0.223606366868,1.03845,-68.727,93.3851209616,68.5215,0.998547,93.5386627674,2.25544130893,61.6455,68.5217429952
98.815119074,47.1260033181,68.4647,0.0724242347752,93.3001018981,91.9063085985,68.4646135306,1460,86.3342342016,1460,229.131,0.235753165568,1.30308,-68.6551,93.401176377,68.4647,0.997932,93.5018508803,3.81505414775,61.6133,68.4646135306
97.9406498671,47.1691333915,68.3292,0.0920819621953,93.2006180519,93.6799334636,68.3284044675,1461,90.0010484972,1461,229.166,0.22617923739,1.04592,-68.5239,93.4088728713,68.3292,0.99786,93.60001918,2.033978104,61.6335,68.3284044675
98.2941463722,47.2344058932,68.438,0.0728712115326,93.3003448298,93.2324761936,68.4386855929,1462,88.0521836929,1462,229.239,0.256978241946,1.45247,-68.6375,93.4310584212,68.438,0.995989,93.5007676854,2.57679208611,61.6541,68.4386855929
98.776761511,47.1130429178,68.5427,0.0612879204332,93.300199717,94.000887854,68.5428205822,1463,90.3912290912,1463,229.279,0.231831595835,1.41542,-68.7373,93.3935484792,68.5427,0.998887,93.5000981288,1.76278846099,61.6614,68.5428205822
99.9269763618,47.2135844738,68.5063,0.0702221782925,93.3003089276,93.5551717513,68.5063966774,1464,90.5651420082,1464,229.354,0.23222495093,1.19891,-68.7055,93.416588814,68.5063,0.997884,93.532471729,2.40021001793,61.6921,68.5063966774
97.7105984965,47.1527967158,68.4644,0.0739664585269,93.3004248469,93.4423680579,68.4650204536,1465,90.2556213178,1465,229.437,0.240340284867,1.33235,-68.6638,93.4060466218,68.4644,0.99789,93.5111418679,2.02294566207,61.6891,68.4650204536
95.2921365892,47.1633548642,68.4108,0.0767305225696,93.300240423,93.1061054369,68.4108498694,1466,89.1158064031,1466,229.522,0.233981086448,1.11688,-68.6043,93.4025842911,68.4108,0.998812,93.5024308737,2.10844351415,61.6893,68.4108498694
94.2490140888,47.0101973399,68.5251,0.0484283128518,93.300067495,92.9218282775,68.5247225094,1467,89.1133537925,1467,229.615,0.234678729936,1.27646,-68.717,93.3764220777,68.5251,0.998762,93.4995958394,1.6833688668,61.6684,68.5247225094
96.1468357159,47.2374275085,68.4551,0.0836890885723,93.2002565776,94.1442977953,68.4548966842,1468,91.6344171277,1468,229.665,0.263293091784,1.64311,-68.6482,93.4175921557,68.4551,0.998429,93.5939310838,0.972502920004,61.7197,68.4548966842
94.6576433193,46.9528333431,68.4808,0.0516057410909,93.2001122217,93.0296464944,68.4813687349,1469,89.1070652623,1469,229.706,0.213341652979,0.993336,-68.6746,93.3657577465,68.4808,0.998874,93.4969215438,1.88240195495,61.715,68.4813687349
96.1548330177,46.9241415033,68.4462,0.0518368319592,93.2000801669,93.0406176685,68.4465363787,1470,88.6782436665,1470,229.762,0.217445042432,0.983666,-68.6456,93.3583059559,68.4462,0.999298,93.4215896004,2.27568913266,61.7412,68.4465363787
95.3856187094,46.89748946,68.3639,0.0827201122314,93.2000661597,93.2312915291,68.3635050493,1471,88.029670186,1471,229.806,0.220123847257,1.13846,-68.5658,93.3612213684,68.3639,0.997965,93.4995461659,2.38177123296,61.7492,68.3635050493
98.4178936515,46.963929843,68.4181,0.0458458544749,93.2012327503,93.4017993404,68.4180026295,1472,88.8062389225,1472,229.825,0.246125682916,1.35622,-68.6091,93.3674367942,68.4181,0.99892,93.4000467754,2.66855121435,61.7465,68.4180026295
95.413207644,46.8235885532,68.5676,0.0722346042794,93.2003257294,92.9568664384,68.5681388548,1473,90.2379230369,1473,229.86,0.239238913592,1.31898,-68.7631,93.3412742303,68.5676,0.999173,93.4000471939,1.7230870715,61.7585,68.5681388548
98.7226608058,46.9984624896,68.5193,0.0518607013701,93.3001050093,93.6476912914,68.5196684281,1474,89.4358466018,1474,229.907,0.257198360714,1.46437,-68.7164,93.3780621686,68.5193,0.998116,93.4949257585,2.58927722881,61.7384,68.5196684281
96.8316686288,47.0976098018,68.4608,0.0655834344204,93.3001381846,93.6098871507,68.4611138266,1475,90.1466590947,1475,229.951,0.255910988532,1.4823,-68.6627,93.3903064677,68.4608,0.998979,93.5662905488,1.94231363468,61.747,68.4611138266
98.9442844797,46.9158566425,68.4758,0.0518999497463,93.2007911854,93.1200186717,68.4759320766,1476,88.9981245406,1476,230.023,0.225984026948,1.09645,-68.6702,93.3601427246,68.4758,0.998723,93.4000621786,2.9977235798,61.7237,68.4759320766
94.8922086206,46.8822631812,68.4136,0.0630912694477,93.2010266071,92.7472396518,68.4132529798,1477,89.6870301006,1477,230.122,0.226244873531,1.12082,-68.618,93.3500237878,68.4136,0.999449,93.4000624141,2.04973372699,61.7431,68.4132529798
96.5466893867,47.1581705783,68.4489,0.0671388283644,93.3001543368,93.9795474746,68.4499329445,1478,90.3331949677,1478,230.179,0.239255678905,1.25676,-68.6422,93.405013469,68.4489,0.998245,93.5028499544,1.44666682394,61.7781,68.4499329445
99.7303979113,47.0197177914,68.447,0.058494394647,93.3001004912,92.8579817773,68.4461304608,1479,89.8576883753,1479,230.242,0.243310683706,1.34069,-68.6497,93.388410865,68.447,0.996954,93.4992417207,2.74315714168,61.7267,68.4461304608
97.8354731023,46.9401605104,68.4597,0.0479993157955,93.2001849725,93.2604099921,68.4603298533,1480,89.6795311208,1480,230.332,0.250835043635,1.37354,-68.6582,93.3661497149,68.4597,0.998417,93.4067901355,2.36504362172,61.7488,68.4603298533
98.9092858558,46.9144723708,68.4319,0.064463628041,93.2001027088,92.5167449063,68.4321586874,1481,87.8407841663,1481,230.362,0.227267249874,1.04645,-68.6327,93.3538763267,68.4319,0.999766,93.4057575711,3.18871841522,61.7358,68.4321586874
96.9411234131,46.9723439806,68.4369,0.0490691710594,93.2016051247,93.6206137026,68.4367522715,1482,91.0665889803,1482,230.465,0.201293221797,0.86198,-68.6348,93.3656147092,68.4369,0.999493,93.400025582,1.62346964113,61.7773,68.4367522715
97.5923388199,46.8858078116,68.5261,0.0575554406223,93.2010172101,93.3459071199,68.526327687,1483,89.7140357209,1483,230.491,0.243139910119,1.13848,-68.7304,93.3507629715,68.5261,0.999437,93.4000351782,2.08140693538,61.7741,68.526327687
96.4437398412,47.1563066295,68.4805,0.0977048536056,93.2000582212,93.2323364808,68.480782377,1484,90.8528670936,1484,230.516,0.236718179836,1.30814,-68.6745,93.4088805395,68.4805,0.997461,93.5927697011,1.783922645,61.7681,68.480782377
94.304814728,46.9238749994,68.529,0.058808275666,93.2004465924,92.9673463378,68.5290514699,1485,90.9939360868,1485,230.57,0.245093029039,1.44308,-68.7215,93.3574415881,68.529,0.999428,93.400133655,1.24271649542,61.7818,68.5290514699
95.6901764505,46.9980173404,68.4979,0.0571464531042,93.3000636927,94.0157150051,68.4986169928,1486,91.2514561742,1486,230.625,0.236013085233,1.32024,-68.7016,93.3816154737,68.4979,0.997481,93.4995961772,1.3181677419,61.7782,68.4986169928
97.5908775517,46.9985585097,68.4708,0.0551181561245,93.3001581471,93.0734907991,68.4704338657,1487,89.3752706219,1487,230.673,0.247587161047,1.35753,-68.6713,93.386362778,68.4708,0.996666,93.49986967,2.11550275849,61.7633,68.4704338657
99.4176899248,47.2016736353,68.5106,0.0805131682038,93.3002412086,93.6704928409,68.5113526108,1488,90.5615967852,1488,230.699,0.246994139308,1.45916,-68.7069,93.4144263228,68.5106,0.997914,93.5868495522,2.29097789651,61.7779,68.5113526108
95.3181161164,47.0365107682,68.4967,0.0437413003828,93.3000039935,93.5556950424,68.4967103517,1489,89.389387309,1489,230.737,0.236182589246,1.17749,-68.6886,93.3807971245,68.4967,0.9988,93.4892895434,1.85828923577,61.7761,68.4967103517
96.99390154,47.1784783002,68.4887,0.0628156965273,93.3000086426,93.4718635849,68.4896512204,1490,90.0621498857,1490,230.795,0.240273141827,1.42508,-68.6795,93.4100794458,68.4887,0.997975,93.5000012398,1.86769076458,61.7841,68.4896512204
95.0474233962,46.9475227341,68.5707,0.0398263802189,93.2012960257,93.6375605145,68.5702867709,1491,90.9668612781,1491,230.815,0.249354093331,1.31675,-68.7565,93.3836111439,68.5707,0.99559,93.4273131574,1.01332509581,61.7793,68.5702867709
