AverageQ,Iteration,AverageAbsQ,AverageAbsQYDiff,Epoch,AverageY,AverageDiscountedReturn,AverageAbsY,AverageReturn,StdEsReturn,QFunRegParamNorm,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageQLoss,MinEsReturn,StdReturn,AverageAction,AveragePolicySurr,MaxReturn,MinReturn
8.33265,130,8.35563,0.231363053689,130,8.3330449039,69.4963023118,8.33687047728,129.653846154,11.2336292091,60.5281,67.0,12.8289473684,40.9223,0.41098,3.0,49.279638205,0.360217,-9.18307,300.0,48.0
8.39068,131,8.41523,0.2422722689,131,8.3908867114,99.9956828753,8.39469363547,1000.0,16.1066457179,60.6336,94.0,16.5238095238,41.0025,0.433953,3.0,0.0,0.243964,-9.25229,1000.0,1000.0
8.44507,132,8.46947,0.237620250325,132,8.44599559065,99.9956828753,8.44970566136,1000.0,15.6994721942,60.9997,57.0,16.9661016949,41.103,0.428501,3.0,0.0,0.233431,-9.31681,1000.0,1000.0
8.47389,133,8.49719,0.227081316554,133,8.47414918512,99.9956828753,8.47980786984,1000.0,12.0396188538,61.1847,72.0,14.5588235294,41.0836,0.415348,3.0,0.0,0.231556,-9.35075,1000.0,1000.0
8.56228,134,8.58628,0.241602571133,134,8.56261665491,99.9956828753,8.56759401314,1000.0,14.8849674457,61.3774,68.0,15.515625,41.1827,0.450006,3.0,0.0,0.178228,-9.44921,1000.0,1000.0
8.63197,135,8.65509,0.230451577637,135,8.63212608964,99.9956828753,8.63703934481,1000.0,9.65576079214,61.678,61.0,11.6666666667,41.2249,0.432747,3.0,0.0,0.169881,-9.51168,1000.0,1000.0
8.67811,136,8.7017,0.242481594638,136,8.67882413663,99.9956828753,8.68329513117,1000.0,14.3243920854,61.8532,79.0,15.9523809524,41.3105,0.455216,3.0,0.0,0.107026,-9.58206,1000.0,1000.0
8.74046,137,8.76348,0.246437940109,137,8.74146053897,99.9956828753,8.74431556792,1000.0,11.1258671183,62.0606,47.0,14.2028985507,41.4381,0.466567,2.0,0.0,0.18926,-9.65829,1000.0,1000.0
8.82059,138,8.8461,0.236264385047,138,8.82083622681,99.9956828753,8.82369758154,1000.0,11.5631543109,62.3377,68.0,13.4459459459,41.535,0.438158,3.0,0.0,0.216459,-9.7185,1000.0,1000.0
8.86143,139,8.88635,0.249070759169,139,8.86243776048,99.9956828753,8.86534106157,1000.0,9.66638652776,62.4751,53.0,12.8311688312,41.6109,0.464076,4.0,0.0,0.131157,-9.76975,1000.0,1000.0
8.89717,140,8.91902,0.244146132648,140,8.89705253315,91.050196384,8.89910330723,761.214285714,11.7189749087,62.7269,55.0,15.3582089552,41.693,0.475627,3.0,381.865005798,0.292409,-9.83331,1000.0,52.0
9.0181,141,9.03932,0.249708866704,141,9.01846597672,99.9956828753,9.02151287685,1000.0,9.36120239279,63.02,53.0,12.746835443,41.769,0.498609,3.0,0.0,0.241965,-9.91645,1000.0,1000.0
9.05894,142,9.08457,0.264165728881,142,9.05936149612,99.9956828753,9.06219989447,1000.0,7.96560846509,63.1485,41.0,11.367816092,41.8219,0.557233,3.0,0.0,0.201351,-9.94698,1000.0,1000.0
9.06937,143,9.09184,0.252887458465,143,9.06933809135,99.9956828753,9.07214627169,1000.0,10.6648274219,63.243,47.0,14.2535211268,41.8738,0.522351,3.0,0.0,0.197166,-9.9853,1000.0,1000.0
9.12088,144,9.14371,0.240053233183,144,9.12200527733,99.9956828753,9.12419182017,1000.0,12.4473178173,63.4008,55.0,15.0606060606,42.0289,0.489618,2.0,0.0,0.158709,-10.0502,1000.0,1000.0
9.15207,145,9.17805,0.259319741037,145,9.15232350403,99.9956828753,9.1546240016,1000.0,12.4227697033,63.6399,69.0,15.1692307692,42.1275,0.538019,3.0,0.0,0.287452,-10.1157,1000.0,1000.0
9.24043,146,9.26332,0.243680308017,146,9.24085198766,99.9956828753,9.24297113952,1000.0,12.0852169668,63.9314,55.0,14.0555555556,42.2715,0.480452,3.0,0.0,0.222893,-10.1705,1000.0,1000.0
9.29186,147,9.31289,0.248515355957,147,9.29191076008,99.9956828753,9.29320716889,1000.0,12.3026969416,64.1542,66.0,13.6301369863,42.33,0.497497,3.0,0.0,0.190765,-10.2249,1000.0,1000.0
9.34612,148,9.36854,0.248103374058,148,9.3465479656,99.9956828753,9.34814231745,1000.0,13.5192203607,64.3411,68.0,17.1016949153,42.4452,0.474348,3.0,0.0,0.212788,-10.2563,1000.0,1000.0
9.39806,149,9.42167,0.253000509751,149,9.39829262564,99.9956828753,9.4002810128,1000.0,14.9519762911,64.6203,78.0,14.9253731343,42.532,0.529761,4.0,0.0,0.324341,-10.2871,1000.0,1000.0
9.41209,150,9.43525,0.253979862516,150,9.41276194982,99.9956828753,9.41519269179,1000.0,11.3601373239,64.8349,60.0,14.4057971014,42.6258,0.531255,4.0,0.0,0.192033,-10.3108,1000.0,1000.0
9.42523,151,9.44933,0.247637184527,151,9.42599412576,99.9956828753,9.42870266425,1000.0,13.7547267441,65.0222,64.0,16.0322580645,42.7244,0.497495,3.0,0.0,0.296882,-10.3645,1000.0,1000.0
9.46388,152,9.48703,0.256545961301,152,9.46489052623,99.9956828753,9.4661076338,1000.0,12.3572950596,65.2768,56.0,18.5094339623,42.7847,0.547989,4.0,0.0,0.274698,-10.4137,1000.0,1000.0
9.58732,153,9.61124,0.239447716968,153,9.58815972372,99.9956828753,9.58941696958,1000.0,12.0514021963,65.504,67.0,14.7391304348,42.8946,0.487871,4.0,0.0,0.363544,-10.4732,1000.0,1000.0
9.57261,154,9.59832,0.268416640214,154,9.57270014429,99.9956828753,9.57617128899,1000.0,10.8175065852,65.7106,51.0,13.9014084507,42.9441,0.547923,3.0,0.0,0.330641,-10.4908,1000.0,1000.0
9.56657,155,9.59594,0.275896760743,155,9.56710439697,99.9956828753,9.57057211862,1000.0,14.8815321792,65.8489,62.0,16.8,43.006,0.571696,3.0,0.0,0.569579,-10.515,1000.0,1000.0
9.65008,156,9.67489,0.256874432327,156,9.65036561149,99.9956828753,9.65196230498,1000.0,10.8123229017,65.9786,53.0,14.4714285714,43.0457,0.545555,3.0,0.0,0.397337,-10.5619,1000.0,1000.0
9.66923,157,9.69495,0.254171510678,157,9.66911947668,99.9956828753,9.67094363829,1000.0,15.1065931675,66.1404,79.0,16.1290322581,43.1356,0.530625,3.0,0.0,0.489295,-10.5921,1000.0,1000.0
9.73243,158,9.75668,0.256012853716,158,9.73266016422,99.9956828753,9.73478935022,1000.0,14.7274081808,66.3016,94.0,17.0,43.1789,0.538101,4.0,0.0,0.326077,-10.6556,1000.0,1000.0
9.72692,159,9.75326,0.267043718167,159,9.72804572627,99.9956828753,9.73043216358,1000.0,19.500392772,66.5269,90.0,24.3170731707,43.1658,0.553692,3.0,0.0,0.290285,-10.6892,1000.0,1000.0
9.75596,160,9.78327,0.264222908292,160,9.75629729865,99.9956828753,9.75951371355,1000.0,13.0719516107,66.6966,74.0,15.2537313433,43.2189,0.557303,4.0,0.0,0.196374,-10.7131,1000.0,1000.0
9.80071,161,9.82624,0.266930887079,161,9.80110386734,99.9956828753,9.80377639776,1000.0,13.4153580268,66.8998,58.0,14.0,43.263,0.541549,3.0,0.0,0.0131693,-10.7728,1000.0,1000.0
9.85667,162,9.88017,0.254824086192,162,9.85612043563,99.9956828753,9.85674190809,1000.0,11.5439896045,67.1874,58.0,14.0138888889,43.327,0.528092,3.0,0.0,0.27681,-10.8182,1000.0,1000.0
9.89961,163,9.92394,0.27225533725,163,9.90057632404,99.9956828753,9.90116301888,1000.0,13.3337961964,67.4023,86.0,13.8873239437,43.4108,0.612526,3.0,0.0,0.301665,-10.8607,1000.0,1000.0
9.93899,164,9.96303,0.269141702853,164,9.93924923248,99.9956828753,9.9399213922,1000.0,14.3663959758,67.5683,79.0,16.8,43.4835,0.567248,3.0,0.0,0.262635,-10.9003,1000.0,1000.0
9.99368,165,10.0185,0.274048236776,165,9.99468527992,99.9956828753,9.99550757835,1000.0,12.3255966564,67.7125,54.0,17.1034482759,43.5461,0.593811,3.0,0.0,0.174797,-10.9537,1000.0,1000.0
10.0055,166,10.0325,0.265439197056,166,10.0061667641,99.9956828753,10.0084065724,1000.0,13.3355440344,67.8116,72.0,20.5714285714,43.5916,0.566116,3.0,0.0,0.352014,-10.9906,1000.0,1000.0
10.0608,167,10.0869,0.279719160427,167,10.0608903032,99.9956828753,10.0631254062,1000.0,9.95696547306,67.9448,43.0,13.472972973,43.6538,0.618894,3.0,0.0,0.408698,-11.0348,1000.0,1000.0
10.1485,168,10.1768,0.274471582233,168,10.1480872055,99.9956828753,10.1494710381,1000.0,10.5612708126,68.1344,49.0,14.75,43.7542,0.602143,3.0,0.0,0.358646,-11.0798,1000.0,1000.0
10.1393,169,10.1627,0.265689050305,169,10.1404855552,99.9956828753,10.1420330477,1000.0,10.2623458048,68.2709,49.0,12.8513513514,43.8743,0.570642,3.0,0.0,0.294131,-11.1245,1000.0,1000.0
10.1895,170,10.2174,0.269922580107,170,10.1901193705,99.9956828753,10.1926554133,1000.0,15.373467088,68.4483,71.0,17.8421052632,43.9463,0.596539,3.0,0.0,0.413625,-11.1498,1000.0,1000.0
10.2302,171,10.2592,0.279308640897,171,10.2309866373,99.9956828753,10.2328653032,1000.0,9.11930565889,68.6699,42.0,13.3076923077,44.0606,0.608474,3.0,0.0,0.342579,-11.2022,1000.0,1000.0
10.2676,172,10.2922,0.270527218304,172,10.2675396758,99.9931460469,10.2696140354,981.818181818,12.6249721641,68.8395,74.0,14.6911764706,44.1403,0.585639,4.0,57.4959574576,0.392043,-11.2282,1000.0,800.0
10.2922,173,10.3185,0.27381505981,173,10.2924092402,99.9956828753,10.2941817251,1000.0,10.8920736217,69.0104,56.0,13.7260273973,44.2411,0.58273,3.0,0.0,0.396775,-11.2839,1000.0,1000.0
10.3218,174,10.3462,0.279243375577,174,10.3225834138,99.9956828753,10.323273355,1000.0,10.7711362357,69.2003,47.0,14.7313432836,44.3104,0.586608,3.0,0.0,0.393303,-11.3259,1000.0,1000.0
10.3892,175,10.416,0.265475805564,175,10.3890991516,99.9956828753,10.3904026954,1000.0,9.96576990066,69.5011,54.0,13.3287671233,44.404,0.55028,3.0,0.0,0.302693,-11.3739,1000.0,1000.0
10.3842,176,10.4098,0.266718078216,176,10.3845605497,99.9956828753,10.3860798303,1000.0,8.79825435972,69.6196,43.0,13.6578947368,44.4854,0.579917,3.0,0.0,0.430328,-11.365,1000.0,1000.0
10.3862,177,10.4177,0.294873335364,177,10.3872164583,99.9956828753,10.3893472977,1000.0,11.2449191517,69.8441,60.0,14.7014925373,44.6291,0.652224,3.0,0.0,0.13629,-11.4308,1000.0,1000.0
10.4922,178,10.5216,0.274232850525,178,10.4933087137,99.9956828753,10.4960505627,1000.0,15.1859656828,69.9492,91.0,18.4909090909,44.6888,0.588736,3.0,0.0,0.432335,-11.4748,1000.0,1000.0
10.5169,179,10.5432,0.276404094132,179,10.5170860338,99.9956828753,10.5203263676,1000.0,12.8338844301,70.1975,76.0,14.0985915493,44.8392,0.59811,3.0,0.0,0.457845,-11.5076,1000.0,1000.0
10.5673,180,10.5982,0.304909345646,180,10.5673425585,99.9956828753,10.5697294581,1000.0,12.9480527882,70.3388,70.0,15.3846153846,44.8971,0.717928,2.0,0.0,0.0269847,-11.5644,1000.0,1000.0
10.5967,181,10.623,0.279503008055,181,10.5972669729,93.3466574065,10.5989856058,559.666666667,10.1465251314,70.4997,46.0,13.472972973,44.9449,0.626473,2.0,311.962248428,0.269163,-11.5983,1000.0,53.0
10.6125,182,10.641,0.275426575572,182,10.6126395594,85.470999464,10.6152873657,243.975609756,15.6909014902,70.7404,64.0,18.4074074074,45.0044,0.578859,3.0,125.789310455,0.266122,-11.6292,608.0,97.0
10.703,183,10.7318,0.279829537671,183,10.7031796627,83.821417918,10.707856238,209.416666667,9.7048574736,70.8902,50.0,13.6081081081,45.1666,0.629445,3.0,86.0033510329,0.492798,-11.6807,446.0,116.0
10.709,184,10.7421,0.296150019604,184,10.7100211004,99.9956828753,10.7148355537,1000.0,12.2190652488,71.1009,45.0,16.1666666667,45.2209,0.678756,3.0,0.0,0.444877,-11.6902,1000.0,1000.0
10.7554,185,10.7872,0.294227873376,185,10.754754582,99.9924577131,10.7580945902,979.909090909,12.7039468788,71.2518,67.0,15.6060606061,45.3126,0.689928,3.0,63.5330329907,0.442204,-11.7474,1000.0,779.0
10.7184,186,10.7493,0.297777856685,186,10.7198121193,99.9956828753,10.7233084022,1000.0,9.91725336485,71.4171,40.0,14.014084507,45.3701,0.670143,3.0,0.0,0.445853,-11.7397,1000.0,1000.0
10.7351,187,10.7636,0.286806966313,187,10.7358004019,99.2133763093,10.7398456814,931.272727273,12.3479617441,71.5586,47.0,15.9365079365,45.4456,0.649133,3.0,217.33471919,0.380945,-11.7643,1000.0,244.0
10.7947,188,10.8259,0.285791269167,188,10.7942581257,99.7945056478,10.7976837093,927.090909091,14.5139872313,71.8152,91.0,14.9701492537,45.5108,0.641249,3.0,180.668181304,0.343929,-11.8248,1000.0,380.0
10.876,189,10.9026,0.295496366252,189,10.8775897016,72.2322160011,10.8792925143,187.836363636,13.5363757848,71.9835,64.0,14.2285714286,45.6199,0.655376,2.0,141.749300288,0.280065,-11.9084,681.0,52.0
10.908,190,10.9403,0.290251772014,190,10.9081079666,99.9956828753,10.9093161181,1000.0,13.0604946454,72.0826,79.0,14.9253731343,45.6917,0.662515,3.0,0.0,0.213226,-11.9302,1000.0,1000.0
10.8696,191,10.8988,0.291183246116,191,10.8700899359,94.0631678524,10.8718648599,433.791666667,13.1563669308,72.2055,61.0,15.0303030303,45.7676,0.663536,3.0,234.48062805,0.299522,-11.9379,1000.0,97.0
11.0044,192,11.0317,0.300055403144,192,11.0048371517,99.9942304024,11.0071041208,986.0,11.8816540517,72.4812,58.0,14.0144927536,45.8799,0.759528,3.0,44.2718872424,0.230748,-12.0066,1000.0,846.0
10.9999,193,11.0321,0.316699264809,193,10.999419034,88.9779164175,11.0027599738,303.393939394,17.0205640293,72.6044,93.0,18.1403508772,45.9725,0.760338,4.0,197.778869385,0.250726,-12.0449,1000.0,134.0
11.0478,194,11.0751,0.274120993918,194,11.0485242761,99.9956828753,11.0535890444,1000.0,11.2278524086,72.8836,69.0,14.1408450704,46.0325,0.631171,4.0,0.0,0.307312,-12.0698,1000.0,1000.0
11.069,195,11.1019,0.315555100789,195,11.0701193976,99.9956828753,11.0729825277,1000.0,10.5531993061,73.0715,43.0,14.8656716418,46.0858,0.76726,3.0,0.0,0.36791,-12.1214,1000.0,1000.0
11.071,196,11.1006,0.28775011434,196,11.0705907987,99.9956828753,11.0735552161,1000.0,11.9229280388,73.2049,52.0,15.4615384615,46.198,0.666047,4.0,0.0,0.418443,-12.1345,1000.0,1000.0
11.1594,197,11.1887,0.287307669918,197,11.159819517,99.9956828753,11.1618153253,1000.0,13.0787101084,73.4438,55.0,15.2063492063,46.3039,0.680448,3.0,0.0,0.304076,-12.2171,1000.0,1000.0
11.2364,198,11.2677,0.303856152371,198,11.2372437506,81.8657114749,11.2404887411,644.25,12.5440458114,73.5451,63.0,15.5373134328,46.3985,0.740593,3.0,426.751757466,0.410479,-12.288,1000.0,47.0
11.2824,199,11.318,0.318989030654,199,11.2836288456,99.9956828753,11.2852818694,1000.0,13.5432115374,73.6001,56.0,14.8805970149,46.4989,0.778316,3.0,0.0,0.0417084,-12.3489,1000.0,1000.0
11.3238,200,11.3553,0.301084489494,200,11.3236474407,99.9956828753,11.3274769071,1000.0,16.8644052153,73.6732,78.0,15.5238095238,46.6464,0.714251,3.0,0.0,0.0217671,-12.4074,1000.0,1000.0
11.364,201,11.3972,0.298217959181,201,11.3644379867,99.9956828753,11.3683938757,1000.0,17.928732425,73.8308,98.0,20.1764705882,46.6338,0.714403,3.0,0.0,0.0842029,-12.4436,1000.0,1000.0
11.4581,202,11.4889,0.302646786346,202,11.4578004505,99.9956828753,11.4611831579,1000.0,11.2494158608,73.9887,46.0,14.8939393939,46.7381,0.716655,3.0,0.0,0.0423546,-12.5197,1000.0,1000.0
11.4502,203,11.4819,0.28889578234,203,11.4508489386,99.9956828753,11.4541491928,1000.0,11.5064076021,74.1865,45.0,15.0746268657,46.8539,0.688992,3.0,0.0,0.171263,-12.5415,1000.0,1000.0
11.5415,204,11.5744,0.319913998383,204,11.5423320682,99.9956828753,11.5446198685,1000.0,12.8459235355,74.3003,59.0,15.5384615385,46.9429,0.807134,4.0,0.0,0.0242292,-12.6326,1000.0,1000.0
11.5771,205,11.6108,0.320192602594,205,11.5772923487,99.9956828753,11.5811590417,1000.0,19.8761014357,74.5424,147.0,15.3538461538,47.0656,0.793397,2.0,0.0,0.0250702,-12.6827,1000.0,1000.0
11.6274,206,11.6624,0.310546642227,206,11.6268273688,57.9425737484,11.6308585808,299.457142857,15.1406710487,74.6154,88.0,14.7910447761,47.1265,0.759415,3.0,412.228739752,0.103531,-12.7403,1000.0,46.0
11.6419,207,11.6806,0.318803095199,207,11.6433711641,99.9956828753,11.6477400691,1000.0,12.1123242322,74.7059,50.0,15.0895522388,47.2109,0.761838,3.0,0.0,0.0307011,-12.7847,1000.0,1000.0
11.7065,208,11.7397,0.326487435488,208,11.7067689544,99.9956828753,11.7104396239,1000.0,15.3804927355,74.8703,62.0,17.4210526316,47.2745,0.827262,2.0,0.0,0.0176997,-12.844,1000.0,1000.0
11.8146,209,11.8452,0.302044796416,209,11.8154586272,99.9956828753,11.8188165647,1000.0,13.7960944554,75.0029,65.0,16.0333333333,47.3648,0.731052,3.0,0.0,0.0177077,-12.9215,1000.0,1000.0
11.8753,210,11.9114,0.333243266546,210,11.8744660058,99.9956828753,11.8779224413,1000.0,14.7754162435,75.0699,95.0,16.4761904762,47.422,0.871684,3.0,0.0,0.271436,-13.0064,1000.0,1000.0
11.9296,211,11.966,0.306936776132,211,11.9304623539,99.9956828753,11.9367086442,1000.0,13.870000762,75.2295,62.0,15.9365079365,47.5239,0.744116,3.0,0.0,0.270973,-13.0662,1000.0,1000.0
11.9916,212,12.0316,0.326697427882,212,11.9922649366,99.9956828753,11.9976023971,1000.0,11.712400865,75.3265,49.0,13.4657534247,47.6201,0.854693,3.0,0.0,0.319006,-13.1466,1000.0,1000.0
12.0825,213,12.1175,0.325670027086,213,12.0834752758,99.9956828753,12.0912289447,1000.0,10.9162761051,75.4373,54.0,13.6756756757,47.7286,0.792363,3.0,0.0,0.210309,-13.2585,1000.0,1000.0
12.1833,214,12.2178,0.322263517138,214,12.1832866727,99.9956828753,12.1920394803,1000.0,11.0243053537,75.5633,48.0,15.0447761194,47.8508,0.838723,3.0,0.0,0.0316823,-13.3357,1000.0,1000.0
12.2778,215,12.316,0.322444835948,215,12.2783330801,99.9956828753,12.2855717183,1000.0,12.4577444884,75.808,62.0,14.0422535211,47.9451,0.823679,2.0,0.0,0.253764,-13.4472,1000.0,1000.0
12.3029,216,12.3401,0.339281849644,216,12.3043119303,99.9956828753,12.3108981151,1000.0,10.148700447,76.0028,48.0,12.8701298701,48.057,0.88372,3.0,0.0,0.218548,-13.5125,1000.0,1000.0
12.4202,217,12.4575,0.34493060598,217,12.4207892103,99.9956828753,12.4247620648,1000.0,10.8725696163,76.0123,53.0,13.8472222222,48.1577,0.871322,3.0,0.0,0.575822,-13.5925,1000.0,1000.0
12.4669,218,12.5018,0.341001947625,218,12.4676531013,99.9956828753,12.4704445956,1000.0,12.8206262026,76.2452,68.0,14.7462686567,48.2402,0.977457,3.0,0.0,0.629915,-13.661,1000.0,1000.0
12.5949,219,12.6277,0.340525417042,219,12.5952355812,99.9956828753,12.5979533834,1000.0,10.6215599231,76.3617,49.0,12.313253012,48.2774,0.950505,3.0,0.0,0.623351,-13.7837,1000.0,1000.0
12.738,220,12.7722,0.346665202383,220,12.73943535,99.9956828753,12.742941881,1000.0,10.9862911735,76.5256,59.0,12.5375,48.3862,0.934533,3.0,0.0,0.02467,-13.9004,1000.0,1000.0
12.7159,221,12.756,0.346415946292,221,12.7158751294,99.9956828753,12.7202249935,1000.0,13.203228965,76.704,56.0,17.6785714286,48.4501,0.885269,4.0,0.0,0.215168,-13.9187,1000.0,1000.0
12.8341,222,12.867,0.349878146879,222,12.8352944136,99.9956828753,12.8391438059,1000.0,9.6277918029,76.8636,45.0,12.575,48.4941,0.931761,4.0,0.0,0.0166761,-14.0584,1000.0,1000.0
12.8859,223,12.9281,0.375351542186,223,12.8872064256,99.9956828753,12.8902459778,1000.0,15.2530291404,76.9912,107.0,14.2714285714,48.5604,1.02617,3.0,0.0,0.542528,-14.1427,1000.0,1000.0
13.015,224,13.0488,0.333927023497,224,13.0162169015,99.9956828753,13.0186321579,1000.0,16.07568039,77.1834,86.0,16.65,48.6264,0.908205,3.0,0.0,0.0180801,-14.2459,1000.0,1000.0
13.0979,225,13.1321,0.371127254434,225,13.0988242561,99.9956828753,13.1005487884,1000.0,9.64596100953,77.2692,54.0,11.9397590361,48.6824,1.06735,3.0,0.0,0.278456,-14.3498,1000.0,1000.0
13.1767,226,13.2164,0.369677917137,226,13.1767097908,99.9956828753,13.1797983924,1000.0,10.7984343829,77.384,50.0,14.6617647059,48.7496,1.04235,3.0,0.0,0.0167579,-14.4394,1000.0,1000.0
13.2878,227,13.3232,0.361425391158,227,13.2887013755,99.9956828753,13.2922283319,1000.0,19.0015251619,77.5125,137.0,14.9705882353,48.8334,1.02911,4.0,0.0,0.0274637,-14.5482,1000.0,1000.0
13.3811,228,13.4189,0.358786384238,228,13.3826944791,99.9956828753,13.3881793412,1000.0,21.2004024422,77.6644,136.0,17.2631578947,48.9165,1.00545,3.0,0.0,0.02173,-14.6461,1000.0,1000.0
13.4409,229,13.4744,0.353278333865,229,13.4411310552,99.9956828753,13.4442353698,1000.0,14.3442378593,77.8692,72.0,15.5230769231,49.0019,1.01936,3.0,0.0,0.305854,-14.7514,1000.0,1000.0
13.4795,230,13.5219,0.370893102684,230,13.4805429681,99.9956828753,13.4850679707,1000.0,12.0054540274,78.0084,53.0,13.8450704225,49.1046,1.08192,3.0,0.0,0.191879,-14.7743,1000.0,1000.0
13.6108,231,13.6448,0.363762353094,231,13.6114266796,99.9956828753,13.6168686772,1000.0,22.7206794124,78.3049,131.0,18.1964285714,49.201,1.06825,3.0,0.0,0.443792,-14.8819,1000.0,1000.0
13.6869,232,13.7261,0.355691667739,232,13.6868209609,99.9956828753,13.6939242594,1000.0,23.5420329558,78.3725,108.0,21.8913043478,49.2749,0.997131,3.0,0.0,0.391803,-14.9284,1000.0,1000.0
13.6229,233,13.6613,0.36801205597,233,13.6245975854,99.9956828753,13.6293381049,1000.0,16.0884742057,78.4732,79.0,15.619047619,49.3581,1.05878,2.0,0.0,0.177027,-14.9463,1000.0,1000.0
13.7222,234,13.7601,0.366731514306,234,13.7233755056,99.9956828753,13.7265610496,1000.0,14.6805716399,78.7363,95.0,14.3714285714,49.4275,1.06806,3.0,0.0,0.614505,-15.0229,1000.0,1000.0
13.8243,235,13.861,0.364738079757,235,13.8235952283,99.9956828753,13.8269884838,1000.0,18.0301618044,78.7651,90.0,17.8571428571,49.5226,1.0311,4.0,0.0,0.625359,-15.1144,1000.0,1000.0
13.8428,236,13.8827,0.370568862555,236,13.8446227379,99.9956828753,13.8467313926,1000.0,12.9375131697,78.8042,60.0,14.8787878788,49.6318,1.0602,3.0,0.0,0.578382,-15.1816,1000.0,1000.0
13.8763,237,13.9117,0.372683477975,237,13.8761549489,99.9956828753,13.8790459569,1000.0,19.6999717992,78.9288,120.0,16.3333333333,49.7074,1.11442,3.0,0.0,0.0275646,-15.215,1000.0,1000.0
14.0129,238,14.0492,0.365004799491,238,14.0124934576,99.9956828753,14.0172792721,1000.0,12.7915606334,79.0555,62.0,16.03125,49.7641,1.09806,3.0,0.0,0.161503,-15.294,1000.0,1000.0
13.9655,239,14.0064,0.3593811083,239,13.9672070633,99.9956828753,13.9716943289,1000.0,11.0992772537,79.2461,56.0,13.6266666667,49.8837,1.02484,3.0,0.0,0.0827157,-15.3016,1000.0,1000.0
13.9951,240,14.032,0.369475544707,240,13.9953551664,99.9956828753,13.999604725,1000.0,13.4832481175,79.4746,70.0,14.6666666667,49.989,1.12699,2.0,0.0,0.115902,-15.3282,1000.0,1000.0
14.053,241,14.0934,0.360951975146,241,14.0537986722,99.9956828753,14.0568385559,1000.0,13.9964653276,79.5929,72.0,14.2916666667,50.1062,1.05131,3.0,0.0,0.0258077,-15.3703,1000.0,1000.0
14.1789,242,14.2151,0.357946930687,242,14.1790109461,99.9956828753,14.1826095284,1000.0,15.7555174961,79.7086,87.0,15.7777777778,50.23,1.00973,4.0,0.0,0.0274314,-15.4744,1000.0,1000.0
14.1362,243,14.1775,0.366213275318,243,14.1368657049,99.9956828753,14.1421330597,1000.0,12.3169693242,79.8507,71.0,13.16,50.3379,1.08054,3.0,0.0,0.0806615,-15.4861,1000.0,1000.0
14.2547,244,14.2968,0.375092282358,244,14.2544331681,99.9956828753,14.2603374377,1000.0,16.2428755434,80.1067,107.0,15.7230769231,50.4474,1.16246,3.0,0.0,0.0205945,-15.5581,1000.0,1000.0
14.1818,245,14.2234,0.365085787945,245,14.1832211042,99.9956828753,14.1907124383,1000.0,16.9179033964,80.2223,94.0,16.5254237288,50.5363,1.10986,2.0,0.0,0.056435,-15.5341,1000.0,1000.0
14.2939,246,14.3361,0.358608329339,246,14.2930001959,99.9956828753,14.2998007234,1000.0,13.2063682845,80.3639,67.0,16.1904761905,50.5953,1.05278,3.0,0.0,0.183856,-15.6098,1000.0,1000.0
14.2963,247,14.3367,0.366703808939,247,14.2981004367,99.9956828753,14.3015242132,1000.0,9.50443975203,80.5384,41.0,12.375,50.6881,1.10036,3.0,0.0,0.12437,-15.626,1000.0,1000.0
