AverageQ,PolicyRegParamNorm,MinEsReturn,AverageQLoss,Epoch,AverageAbsY,StdReturn,Iteration,AverageY,AveragePolicySurr,MaxReturn,AverageAbsQYDiff,AverageEsReturn,AverageReturn,AverageDiscountedReturn,StdEsReturn,QFunRegParamNorm,MinReturn,AverageAction,AverageAbsQ,MaxEsReturn
67.0815,49.0094,87.3453663927,1.28074,693,67.0814926029,0.0755805697552,693,67.0814898228,-67.302,93.4996097757,0.26916655062,92.2658868025,93.3388185245,46.7895838589,2.76037552529,177.429,93.2,0.998578,67.0815,94.9857450388
67.0771,49.0115,87.5412477857,1.31063,694,67.0773333102,0.0643324328534,694,67.077333148,-67.3052,93.5491646215,0.269243214477,92.7718889834,93.4012303921,47.1518966032,3.19616410539,177.491,93.3,0.998719,67.0771,98.9972885624
66.9931,49.0008,88.8302790426,1.63658,695,66.993727866,0.0572775652913,695,66.9937231694,-67.2145,93.4972858073,0.279404775005,93.3512408647,93.3600631963,46.919068447,2.41485730573,177.594,93.2,0.998835,66.9931,97.203829299
66.9876,49.056,90.5873242176,1.67147,696,66.9878510258,0.0483587813742,696,66.9878471231,-67.2072,93.4947128612,0.28485877458,93.8433835723,93.3819813161,47.0438936211,1.44787278531,177.62,93.3,0.998821,66.9876,95.9582890762
67.05,49.0209,90.3172581601,1.41771,697,67.0502158705,0.0462328517075,697,67.0502104199,-67.276,93.4047456439,0.266826105392,93.2343300081,93.2922772314,46.5557397754,1.63616420457,177.783,93.2,0.999561,67.05,95.3807472015
67.063,49.0022,90.3491519104,1.7554,698,67.0636113714,0.0652797935461,698,67.0636102852,-67.2829,93.400034377,0.304551516221,93.9653921377,93.3411627574,46.8327272797,1.28697723224,177.924,93.2000001431,0.999487,67.063,95.8153251986
67.0478,49.02,88.8403814942,1.93246,699,67.0484169994,0.0488842209042,699,67.0484113204,-67.2755,93.3496385993,0.300336086516,93.2230722471,93.2703334981,46.4397881293,1.69513230595,178.034,93.1,0.999821,67.0478,95.1121730946
66.9902,49.0229,91.2320795786,1.42246,700,66.9905907957,0.0467010197074,700,66.9905878227,-67.2077,93.4941632706,0.25811780598,94.0150010146,93.3319253261,46.7571284031,1.28281576955,178.182,93.222216332,0.998813,66.9902,96.2437488873
67.0418,49.0106,89.5168872096,1.78778,701,67.042121446,0.0713199626637,701,67.0421130811,-67.2688,93.4995241754,0.28418227657,93.4363854565,93.3613995815,46.8845796075,1.929986248,178.325,93.2000026226,0.997541,67.0418,95.3933936883
66.9781,49.0368,89.8114440336,0.966994,702,66.9780875488,0.0516675020364,702,66.9780857152,-67.2038,93.4917145453,0.234911927867,93.4704517063,93.3684910413,46.9648334028,2.03938049029,178.419,93.2069054454,0.998761,66.9781,97.0364302137
67.0311,49.0622,88.8514929504,1.53483,703,67.0315635149,0.0875618334867,703,67.0315619457,-67.2507,93.4973490663,0.298830116394,91.5861115179,93.3241984959,46.7100096572,2.13670593879,178.456,93.0046653132,0.998674,67.0311,94.9627629131
67.107,49.0187,90.3750378308,1.38863,704,67.1069700938,0.0873861722752,704,67.1069674925,-67.334,93.5975124862,0.275756877809,93.3972134283,93.3940304396,47.1179882453,1.44536082689,178.588,93.2000001311,0.998913,67.107,95.5032872629
67.0678,49.046,90.3005096486,1.14425,705,67.0683677876,0.0614089769119,705,67.0683646153,-67.2858,93.5097344978,0.268020359386,93.6122272365,93.3641082184,46.9746723466,1.43313174287,178.68,93.2013664452,0.99982,67.0678,94.6181068262
67.1879,49.0661,90.1651959718,1.30018,706,67.1879511377,0.0897062980739,706,67.1879494928,-67.3999,93.5982532173,0.267395507402,92.810455493,93.3881243455,47.0537568394,1.68747724165,178.837,93.100046522,0.997994,67.1879,95.4804106172
67.0333,49.0783,89.7664588375,1.64886,707,67.0339924508,0.075712820752,707,67.0339890363,-67.2626,93.4943721784,0.304623390797,93.3465039342,93.3441422276,46.8352836849,1.72139941507,178.941,93.1040821097,0.99904,67.0333,94.9632763761
66.9689,49.088,91.230902564,1.74167,708,66.969464772,0.0491071504417,708,66.9694519197,-67.2001,93.5064008853,0.288559393072,94.2811528366,93.3783414349,46.985762275,1.87027542414,179.029,93.300430287,0.997676,66.9689,99.3263131817
67.011,49.1192,91.0745757274,1.54527,709,67.0106451628,0.0912139391489,709,67.0106422594,-67.2305,93.5130194608,0.272532343111,93.7978936,93.4096461438,47.2120164994,1.73314666552,179.114,93.2000007868,0.999036,67.011,98.1075897492
67.0202,49.1129,88.685451499,1.47068,710,67.0212351604,0.0709816542665,710,67.0212303841,-67.2397,93.5971602384,0.282422584283,92.9859499419,93.3877247481,47.0922635519,2.16795663221,179.212,93.2000302662,0.99927,67.0202,95.034648505
66.9782,49.1183,90.3018217954,1.23854,711,66.9784784603,0.0989020010793,711,66.9784749633,-67.2048,93.5730328765,0.259479703095,93.4614518895,93.3936353666,47.118364427,2.16221873197,179.296,93.2000037312,0.998973,66.9782,98.1252854136
66.9768,49.119,88.4429573757,1.94672,712,66.9773342054,0.0749399145317,712,66.977325318,-67.192,93.5579488303,0.305586352659,92.4768632052,93.4099119843,47.2014702043,2.33184704015,179.436,93.3000001311,0.998697,66.9768,96.5394870507
67.0139,49.0853,91.3200212011,1.35609,713,67.0141711745,0.059854685712,713,67.0141698345,-67.2402,93.5000000954,0.270140395126,94.0975458538,93.3916921253,47.0793965197,1.85182128461,179.587,93.3001657276,0.998174,67.0139,99.14604031
66.9954,49.0961,89.3802560449,1.2122,714,66.9959257945,0.0653503392485,714,66.9959221582,-67.2165,93.5145069198,0.256723513914,93.5069362768,93.3834711447,47.009439683,2.02404403918,179.669,93.3000012755,0.9975,66.9954,98.0893784892
66.9153,49.087,89.5387948303,1.61558,715,66.9154465349,0.0671332437817,715,66.9154375289,-67.1366,93.4999845818,0.286598008586,93.2483959996,93.3727056442,46.9518190311,2.18870929008,179.779,93.3000001669,0.997629,66.9153,97.2641378684
67.0437,49.0813,89.4826693881,1.56019,716,67.0446744631,0.0897694830959,716,67.0446703203,-67.2565,93.4956788524,0.278678700028,93.23673047,93.3135611198,46.6458946045,2.7301684726,179.918,93.1000030756,0.998572,67.0437,99.0584450344
67.0351,49.0518,90.7298138778,1.31601,717,67.0351282781,0.0747007249694,717,67.0351278727,-67.2555,93.5013304033,0.268261435415,94.0438675968,93.4016176492,47.1819082912,1.5836997338,180.025,93.3000000954,0.999556,67.0351,97.9
66.9719,49.1012,89.8493023133,1.60967,718,66.9723049562,0.0803322075503,718,66.9723008486,-67.1917,93.5956060606,0.285929310946,93.0638124396,93.4190758984,47.2381569906,2.16112755754,180.117,93.3000000358,0.998204,66.9719,97.0073048821
66.998,49.0715,90.5058537989,1.51066,719,66.9977643621,0.0683943035771,719,66.997759331,-67.2228,93.422774947,0.270439887407,93.6064507781,93.3484374763,46.8842597265,2.55548352534,180.175,93.2001087846,0.999787,66.998,99.7652310929
66.9275,49.0869,89.2185480386,1.46067,720,66.9283615548,0.0728454028972,720,66.9283584298,-67.135,93.599065018,0.266464340889,93.6417614408,93.4120403645,47.2260915608,2.58084169188,180.288,93.300000453,0.999072,66.9275,99.8677469932
66.9834,49.0815,88.9994842486,1.56747,721,66.9840419203,0.0600812122353,721,66.98403619,-67.2007,93.5064455131,0.274340932295,93.3855872626,93.3655542871,46.9790057668,2.00707770609,180.33,93.20092582,0.999702,66.9834,97.4800550293
66.9507,49.1452,89.325789056,1.54481,722,66.9503356172,0.0583522524055,722,66.9503272535,-67.1756,93.5421794836,0.26937187715,93.4792000397,93.3796116975,47.0034869454,2.74360815708,180.285,93.300169813,0.997982,66.9507,99.8424237483
66.993,49.0895,91.4646501085,1.948,723,66.9935862823,0.067826364095,723,66.9935749484,-67.2244,93.4000000477,0.305054277665,92.5920069334,93.3536604229,46.9209455608,1.1189447425,180.384,93.2000051498,0.999997,66.993,94.3530726608
66.9591,49.0982,89.4755727005,1.2301,724,66.9597518115,0.0763454524294,724,66.959751788,-67.1703,93.500032756,0.253631945305,93.4157054649,93.4140740483,47.2441003376,1.58134989479,180.421,93.3,0.999262,66.9591,94.988441903
67.0117,49.1362,90.9173622101,2.06225,725,67.0118407557,0.0808461005636,725,67.0118287092,-67.2366,93.5832691663,0.317054494877,94.068131306,93.4049138687,47.171498543,2.09825346579,180.463,93.3000000358,0.998658,67.0117,99.5877282477
67.0038,49.1431,89.8452755317,1.49548,726,67.0042387184,0.0795639422182,726,67.0042380507,-67.228,93.5616369084,0.262979623863,93.4061976519,93.4059449475,47.1889353027,1.54665486091,180.49,93.3000003695,0.999,67.0038,94.7355774659
66.9049,49.1596,89.653426969,1.57423,727,66.9050149827,0.0748880591702,727,66.905010543,-67.1248,93.5000173561,0.269361731706,93.0735137041,93.4004671213,47.1285973679,1.81411224715,180.558,93.3000000715,0.998138,66.9049,95.0888232435
67.0558,49.1383,90.6746862945,1.78185,728,67.0561224992,0.0639448513266,728,67.0561199692,-67.2781,93.5000359503,0.288529433538,94.4219742198,93.3908242942,47.1046553247,1.2050422765,180.676,93.3000156039,0.9991,67.0558,96.0513187182
67.0925,49.1597,90.2714853825,1.48035,729,67.0928297899,0.0819733989198,729,67.0928261191,-67.3215,93.5000003338,0.265012198582,93.5567498459,93.4077622637,47.2036087147,1.5135916836,180.693,93.2000031471,0.999123,67.0925,96.0208662833
67.0795,49.1876,90.4383835851,1.71516,730,67.0800430564,0.079659653913,730,67.0800368577,-67.3022,93.5961339315,0.293142463121,93.6224641191,93.4174056845,47.2436030279,2.05060973705,180.736,93.3000007629,0.998657,67.0795,96.8791764714
66.9975,49.2212,90.2917183373,1.5161,731,66.9982705724,0.0705093489974,731,66.9982665382,-67.2282,93.503486752,0.267419590146,93.6139976462,93.4089349192,47.1645924011,1.37292993684,180.794,93.3,0.997751,66.9975,94.7009697048
67.0926,49.2199,89.4362865628,1.26619,732,67.0919000949,0.0790199948862,732,67.0918956078,-67.313,93.5119226389,0.25800700405,93.4375050749,93.4184124499,47.2545331067,2.52389029585,180.865,93.2103019704,0.998803,67.0926,98.4468810931
66.9982,49.1943,88.7150623293,1.07975,733,66.9990389275,0.0724967711938,733,66.9990327994,-67.2242,93.5000087736,0.246584160057,93.3311543302,93.4189804862,47.238305246,2.0778966776,180.989,93.3000001669,0.998219,66.9982,96.3590291273
67.0298,49.1879,89.4617581132,1.55112,734,67.0301041683,0.0637437504074,734,67.0300964299,-67.2553,93.5,0.277392397574,93.0420857451,93.3985089197,47.1369220525,1.90478858614,181.117,93.3001022197,0.998733,67.0298,94.8697418955
67.0546,49.2191,91.3385721812,1.39802,735,67.0555439251,0.0784556401211,735,67.0555399531,-67.2733,93.5000000715,0.259274331997,94.3564036783,93.4106104128,47.2347861608,1.55092576788,181.168,93.3000000238,0.999588,67.0546,98.9
67.071,49.2139,89.5505155299,1.48802,736,67.070857355,0.0765376532457,736,67.0708571059,-67.2985,93.5,0.274969599272,93.1118905807,93.3879328704,47.112497168,2.41235602183,181.265,93.2379464578,0.999835,67.071,98.3014209138
67.1252,49.2613,90.7063097366,1.29117,737,67.1252507826,0.0728131078692,737,67.1252475326,-67.3581,93.5000001669,0.25591028454,92.857265368,93.4221149315,47.2732663484,1.98622333838,181.297,93.3,0.99874,67.1252,97.2147112228
67.0236,49.27,90.4957801699,1.48525,738,67.0238858462,0.0769677541436,738,67.0238786535,-67.2478,93.5094770364,0.27269618828,93.6399634987,93.4043575018,47.144939555,1.45459366881,181.442,93.3,0.997947,67.0236,95.1856894737
67.1265,49.3376,89.1029554924,1.46888,739,67.1269783085,0.0868391457641,739,67.1269763189,-67.3527,93.5973218705,0.27291086929,92.3472889373,93.3909246743,47.0891698514,2.12796674498,181.576,93.0207553073,0.998588,67.1265,96.244098105
67.1139,49.3418,90.718191886,1.71949,740,67.1148068251,0.0759733198064,740,67.1148040507,-67.3339,93.5000000954,0.289155325996,93.4949214838,93.4139156678,47.2242815594,1.94663846609,181.63,93.3000000238,0.998688,67.1139,97.8636144122
67.0618,49.3489,88.0569676551,1.48557,741,67.0616186325,0.0869142781679,741,67.0616171366,-67.2814,93.5978643873,0.2710159764,93.4088807963,93.4125299907,47.2104395165,2.640242812,181.747,93.3000000715,0.9985,67.0618,99.0775859123
67.1447,49.3648,89.6039867205,1.50982,742,67.1452985669,0.0775164421666,742,67.1452967649,-67.3564,93.5956102776,0.272966931933,93.5400775377,93.4102391507,47.1724383775,2.16623142698,181.845,93.3,0.997752,67.1447,98.3696238995
67.1523,49.294,90.6036625922,1.75743,743,67.1525873944,0.077720171563,743,67.1525833651,-67.3815,93.5,0.274308353946,93.6151439352,93.3928372436,47.1456544429,2.42102237371,181.952,93.2007862193,0.999989,67.1523,99.7
67.1764,49.303,90.4511083534,1.93686,744,67.1768560283,0.0795689254916,744,67.1768443303,-67.4111,93.500001359,0.300649270864,93.7669283603,93.4001835534,47.1680332796,1.93718751708,181.957,93.2012933837,0.999374,67.1764,98.4841311974
67.0672,49.3373,90.2981213712,1.38051,745,67.0674709529,0.0586660698984,745,67.067469064,-67.2951,93.5000024915,0.250814487125,93.7033748437,93.4032757749,47.1212584433,2.29730598684,182.082,93.3002107701,0.997416,67.0672,99.2022276441
67.0757,49.3265,88.437920401,1.64875,746,67.0762355636,0.0817244374416,746,67.076228412,-67.2917,93.5999267984,0.269032624444,92.5479445964,93.4024067897,47.1860333818,2.39013067806,182.141,93.3,0.999536,67.0757,95.8142359659
67.1064,49.3621,89.4067095509,1.8904,747,67.1069668458,0.0770138159807,747,67.1069614201,-67.338,93.5968753304,0.293787644406,93.0119325765,93.4145495814,47.2476039839,2.35863720468,182.232,93.3000051975,0.99929,67.1064,97.1336153571
67.1612,49.3415,89.2446615055,1.65956,748,67.1615370852,0.0990518724758,748,67.1615285257,-67.3941,93.5988812532,0.264865054077,93.5481328544,93.3954139419,47.1227284335,1.79962906049,182.27,93.2000007629,0.998803,67.1612,95.5693115549
67.0552,49.3009,89.79574456,1.64307,749,67.0555685283,0.081564558526,749,67.0555632933,-67.279,93.5,0.284321799795,92.6969398638,93.4153374415,47.2549859264,1.76438965676,182.332,93.3000000834,0.99937,67.0552,94.7976793708
67.0673,49.3085,90.012544404,1.62168,750,67.0676427195,0.0765101678119,750,67.0676374525,-67.292,93.5188505041,0.264322426857,93.3912035411,93.4072429193,47.1865321912,1.90364266377,182.387,93.3000000477,0.998704,67.0673,95.8920514936
67.1178,49.3113,84.6236949784,1.54186,751,67.1179667562,0.0801648777305,751,67.1179614602,-67.3324,93.5984450339,0.277724819521,92.7818454872,93.4179462427,47.253665072,3.20282240608,182.457,93.3000001669,0.998874,67.1178,96.3256674546
67.0184,49.3553,90.4277346557,1.3884,752,67.0190486764,0.0815412401866,752,67.0190464254,-67.2292,93.5000007629,0.254217046078,92.9382421759,93.416215992,47.249430593,1.690064412,182.497,93.3,0.999037,67.0184,95.118620353
67.0431,49.3515,91.3458363163,1.68192,753,67.043741849,0.0685769384694,753,67.043740045,-67.2605,93.5000066756,0.275833067585,93.5186050477,93.4111569348,47.2089715376,1.77871000242,182.665,93.3000005484,0.998708,67.0431,97.2796410469
67.1717,49.3586,89.5085229974,1.6025,754,67.1718550263,0.0736953382808,754,67.171849569,-67.3914,93.5061916966,0.275439277716,93.021170593,93.399766272,47.183561739,1.56612322038,182.691,93.3,0.999936,67.1717,94.504477569
67.1301,49.329,90.5488263691,1.48889,755,67.1303341122,0.0767309184265,755,67.1303292474,-67.3482,93.5000016332,0.2584168158,93.5677323851,93.407161361,47.1963145114,1.83473955423,182.857,93.3000000238,0.999015,67.1301,97.1427154549
67.0808,49.3488,89.9032598431,1.36457,756,67.0812598138,0.075581437972,756,67.0812559223,-67.3039,93.5000300385,0.255022249331,93.4871929913,93.4052866999,47.1782311071,1.37652203863,183.008,93.3000000477,0.998801,67.0808,94.6157834067
67.2421,49.3131,90.1365157596,1.811,757,67.2427747787,0.0776308731312,757,67.2427689282,-67.4655,93.5000002742,0.27838812049,93.2857713424,93.4107040034,47.2251440056,2.6623879024,183.113,93.3,0.999275,67.2421,99.6159694617
67.0552,49.31,90.0979173345,1.38642,758,67.054650889,0.0806941352038,758,67.0546468779,-67.2742,93.5000002265,0.251107847731,93.3565770575,93.4115542284,47.2227777278,2.29101147107,183.189,93.3000000238,0.999046,67.0552,98.1102619075
67.1638,49.3383,87.5772855177,1.49085,759,67.1635359346,0.0704820772537,759,67.1635344289,-67.3901,93.5,0.26586789457,92.9529069,93.4133226073,47.2207556106,2.60753226569,183.329,93.3000074147,0.998678,67.1638,97.4020970001
67.2013,49.2877,87.1414017366,1.23409,760,67.2024398899,0.0981703824878,760,67.2024378957,-67.4218,93.5999862933,0.237192342121,93.5707161854,93.4478392742,47.2513234362,2.51439550518,183.446,93.3002909925,0.993544,67.2013,97.0101071057
67.1696,49.4038,87.0078960553,1.44841,761,67.1693365408,0.0721970415342,761,67.1693339079,-67.3822,93.5843341798,0.259103759526,93.3069444631,93.4094016449,47.201150448,2.24056741031,183.595,93.3000002146,0.998775,67.1696,94.8136458573
67.2095,49.4047,90.7125822017,1.73282,762,67.2099777671,0.0779796008001,762,67.2099762312,-67.4352,93.5653949477,0.277277179813,94.2771266248,93.4137301671,47.2566706733,2.07086002993,183.71,93.3,0.999713,67.2095,99.8566935061
67.0796,49.4281,90.0936605485,1.70059,763,67.0804288935,0.0979501748988,763,67.0804250616,-67.3036,93.5957303702,0.287499748366,93.4753256218,93.3968458667,47.1466932919,1.7058794189,183.863,93.2000013828,0.999283,67.0796,96.3590093838
67.0259,49.4193,90.7237346415,1.66114,764,67.0268179265,0.0828388964752,764,67.0268138223,-67.2475,93.5000000954,0.260399179362,93.3935044256,93.4161198733,47.2492602636,2.68142802193,184.035,93.3,0.999051,67.0259,99.8102192287
67.1116,49.4347,90.8077985032,1.51074,765,67.1115309093,0.0935962342743,765,67.111528429,-67.3461,93.5998671056,0.281015502783,93.5343873969,93.392674671,47.1073452133,1.13823337772,184.184,93.2000002384,0.99882,67.1116,94.6077049373
67.0449,49.4019,88.7290476867,1.16962,766,67.0448451026,0.0768534215225,766,67.0448422948,-67.2663,93.5948274409,0.251368021026,91.8997241744,93.4216486364,47.2891367461,2.10708655053,184.283,93.3000000954,0.99931,67.0449,94.3446253452
67.1583,49.4302,85.8775051127,1.36262,767,67.1587483371,0.0734258010908,767,67.1587440174,-67.3772,93.5867001852,0.254619903957,92.1515283632,93.4193244583,47.2741960445,2.93658238101,184.355,93.3000001192,0.999263,67.1583,96.2097495299
67.1341,49.4403,89.5481405913,1.59608,768,67.1344822971,0.0790302117308,768,67.1344760923,-67.3616,93.5023754402,0.277102398322,93.5362377638,93.4094878879,47.1948286262,2.01071033385,184.509,93.3,0.998562,67.1341,98.0123674944
67.1273,49.4435,85.2836968931,1.53224,769,67.1273964308,0.0739856227444,769,67.1273854084,-67.3499,93.5,0.266306122291,93.3886998765,93.4016887368,47.1626650813,2.65304564534,184.579,93.3000061749,0.998948,67.1273,96.7061767912
67.2024,49.3951,90.4814189841,1.79696,770,67.2032236608,0.123771712869,770,67.2032150778,-67.4313,93.5998787562,0.284932172914,93.8596074589,93.3624185162,46.9473117485,1.72530610021,184.694,93.1,0.999177,67.2024,97.5584123192
67.0982,49.3598,88.287456872,1.59598,771,67.0987680969,0.0896604013515,771,67.0987616202,-67.3241,93.5000000238,0.267379166542,92.8385592747,93.3911109856,47.1126108871,2.31046973231,184.811,93.2,0.999255,67.0982,96.5181345685
67.1175,49.3869,90.2766095936,1.32201,772,67.117322487,0.0759505369161,772,67.1173201761,-67.3397,93.5,0.255624071675,92.7684822247,93.4128029481,47.252794908,1.71245214515,184.923,93.3,0.999754,67.1175,95.4223056318
67.318,49.3768,90.0528595137,1.58815,773,67.3182641908,0.0942342024466,773,67.3182581316,-67.5416,93.5949177279,0.270641289683,93.9849370913,93.4255475357,47.2630633254,1.32167842719,185.095,93.3,0.99782,67.318,95.5443734528
67.1956,49.3673,91.0112856363,1.38764,774,67.1959286563,0.0767519760009,774,67.1959250308,-67.418,93.5,0.259561923091,94.3697398572,93.4079906898,47.2261762068,1.95022549657,185.167,93.3,0.999786,67.1956,99.4449153668
67.2813,49.4017,91.0871641986,1.08743,775,67.280881407,0.0768363863303,775,67.2808764982,-67.5081,93.5001406413,0.235115370521,93.9293967642,93.4093662272,47.2174000114,1.54402158967,185.253,93.3,0.999278,67.2813,97.2604995894
67.1191,49.4399,88.2202193368,1.64937,776,67.1198595419,0.0769360072756,776,67.119856933,-67.3363,93.5,0.279699027027,92.9149369454,93.4071699793,47.1932052758,3.0970301626,185.38,93.3,0.998914,67.1191,99.3577218024
67.1301,49.4636,91.3199806494,1.64311,777,67.1302384268,0.0785299649359,777,67.1302314221,-67.3506,93.5,0.276232149683,94.2042070534,93.4246268496,47.320278983,1.17699841923,185.465,93.3,0.999734,67.1301,96.7828253412
67.0834,49.4865,91.6025992233,1.29585,778,67.0838106152,0.0614804135901,778,67.0838070638,-67.3011,93.5559624957,0.248054825615,93.8573833254,93.3867343058,47.0977480436,1.43503509543,185.58,93.3,0.999619,67.0834,97.1768979406
67.0938,49.4873,87.8118275303,1.52865,779,67.0942089021,0.0916138178922,779,67.0942032734,-67.326,93.592602734,0.281130979672,93.5878785041,93.4080125315,47.2006557925,2.80359458113,185.715,93.2,0.998985,67.0938,99.8466302877
67.1408,49.5013,85.8562933707,1.26761,780,67.1420578868,0.0781849737062,780,67.142055095,-67.3591,93.5360382824,0.252806215095,92.9713307124,93.410918027,47.2286437855,3.4896212152,185.819,93.3,0.999342,67.1408,99.3397809877
67.1462,49.5032,87.333060192,1.63257,781,67.1456159188,0.0774527653451,781,67.1456102339,-67.3725,93.5893157546,0.27153257398,93.5088425047,93.4014618974,47.1817704196,2.1990070432,185.956,93.3,0.999579,67.1462,95.2110559172
67.1065,49.483,88.322430413,1.60115,782,67.1070322833,0.0734104785019,782,67.1070271048,-67.3253,93.5830513408,0.270521263055,93.548291713,93.4003344609,47.1645198208,1.71473853947,186.091,93.3,0.999252,67.1065,94.8895381324
67.079,49.5482,89.7665376361,1.48101,783,67.0792725636,0.0796079364208,783,67.0792658529,-67.3062,93.557893602,0.265553688013,93.1788273833,93.4178801334,47.2699527449,1.9222233136,186.155,93.3,0.999383,67.079,95.9829590592
67.122,49.5604,88.194998403,1.73129,784,67.1224778914,0.073067454179,784,67.1224737581,-67.3542,93.5563434522,0.2713616801,92.3625538852,93.4064371049,47.1987984947,2.03759432792,186.252,93.3,0.999224,67.122,95.1683694471
67.1339,49.5956,86.6472578218,1.52476,785,67.1343147016,0.0614941146021,785,67.1343121276,-67.3465,93.4970570299,0.260624368654,92.9515799113,93.3710115086,46.9866998702,2.68033352641,186.311,93.2000001073,0.998979,67.1339,96.9146585669
67.1459,49.6177,90.8988588617,1.58874,786,67.1454798476,0.0728121107421,786,67.1454757638,-67.3678,93.4999005595,0.276272276096,93.8028193464,93.360784113,46.9165697957,1.41143908561,186.42,93.2000013351,0.998627,67.1459,96.1254640479
67.1854,49.6383,89.0117129734,1.28623,787,67.1861438337,0.0769552768041,787,67.1861397702,-67.403,93.5997637917,0.265102430765,92.8599871237,93.399725801,47.1770193323,2.14443564187,186.564,93.3,0.999743,67.1854,95.1534962707
67.1588,49.642,85.3486542902,1.83758,788,67.1591705035,0.0795208649158,788,67.1591610215,-67.38,93.5028769117,0.290277766226,93.359577796,93.4100525193,47.1330465035,3.09180596166,186.648,93.300000906,0.996589,67.1588,98.1550687627
67.1888,49.6811,91.2384831105,1.4255,789,67.1890076798,0.077625227804,789,67.189006306,-67.4003,93.5009166595,0.256121535976,94.1607036424,93.3829053406,47.0889428531,1.52759465939,186.744,93.200000453,0.999998,67.1888,97.2848410016
67.2883,49.7107,88.7308925912,1.5389,790,67.2880347117,0.0541743792824,790,67.288026112,-67.5161,93.4996284148,0.263819781689,93.5603029865,93.3689177614,46.9781285419,2.04642413242,186.794,93.3,0.999095,67.2883,97.0549584901
67.1466,49.7116,91.5476595363,1.08764,791,67.1468709198,0.0550271545854,791,67.1468682807,-67.3666,93.5376832048,0.239543585247,94.1680297953,93.3817850171,46.9921099458,1.60017374534,186.874,93.2667554761,0.997256,67.1466,98.5424778957
67.281,49.7554,90.1197602636,1.57614,792,67.2830746424,0.0827133500192,792,67.2830719951,-67.5047,93.5998757466,0.275614042901,93.3424919419,93.427332705,47.300440476,1.48356256642,186.988,93.3000000238,0.998646,67.281,95.0686216075
67.2027,49.8202,89.2777079365,1.29372,793,67.2014851288,0.0620685703195,793,67.2014800719,-67.4139,93.4928599846,0.257510524684,93.6184417998,93.36380831,46.8864818174,2.40680135934,187.089,93.2,0.997179,67.2027,98.2034442705
67.2187,49.789,91.2091287545,1.7225,794,67.2189379995,0.094741610386,794,67.2189252157,-67.4424,93.4912934438,0.266107743379,94.154027157,93.2810637566,46.4827341912,1.76926148431,187.18,93.1,0.999223,67.2187,98.794994137
67.0942,49.799,89.5770877451,1.31761,795,67.094679239,0.0629551051921,795,67.094679239,-67.3089,93.5000002384,0.2499266137,93.5878586936,93.3987639986,47.1403233399,2.11508291716,187.342,93.3001857014,0.998793,67.0942,98.4469266967
67.1356,49.8274,90.4464754338,1.56325,796,67.1360363781,0.071132508872,796,67.136026204,-67.3604,93.4984681139,0.283435848328,92.4356588489,93.3347362934,46.7829535459,2.24988964516,187.371,93.2001434288,0.99909,67.1356,97.8254161339
67.0451,49.8498,87.4636531489,1.60047,797,67.0452806203,0.0766248931724,797,67.0452709248,-67.2663,93.5684360397,0.268052999241,92.9635006612,93.4047483013,47.2071117166,2.95391102067,187.417,93.3,0.999779,67.0451,99.4
67.0634,49.8601,87.4778477911,1.00056,798,67.0629588201,0.0479465320369,798,67.0629588201,-67.2737,93.5003754423,0.222282093279,92.8117830947,93.3862706557,47.0052199719,2.82811951616,187.521,93.3003185116,0.996879,67.0634,98.1201352299
67.1109,49.8714,89.7807793703,1.62797,799,67.1124230499,0.254416770074,799,67.1124157045,-67.3358,93.3999998816,0.286007629647,92.2159877617,93.0856154992,45.3504839741,1.67562633205,187.617,92.6,0.997796,67.1109,94.8308277794
67.2744,49.8363,87.3391256884,1.52515,800,67.2738643085,0.0607082261142,800,67.2738573755,-67.496,93.509488877,0.271237540111,93.9236650361,93.370799985,46.9732829836,2.84476344996,187.709,93.2031514066,0.998613,67.2744,99.7057621492
67.2491,49.8623,88.137283189,1.3391,801,67.2494939282,0.0857331052304,801,67.2494938986,-67.4678,93.5998848484,0.257884064647,93.4995638352,93.397976705,47.1431550441,2.83678328052,187.743,93.3000000238,0.999012,67.2491,98.3147313402
67.1704,49.8478,88.9029980913,1.19596,802,67.170783285,0.0732086812226,802,67.1707799463,-67.386,93.5002634576,0.249808063021,93.3295447865,93.4065894078,47.1695848332,1.7178225769,187.787,93.3,0.998305,67.1704,94.694610867
67.2487,49.8548,88.3715907859,1.29643,803,67.2490878927,0.0750086279523,803,67.2490813447,-67.4678,93.5,0.255009407342,93.6972679874,93.384868439,47.1001454249,2.79658830354,187.865,93.2000001907,1.0,67.2487,99.6339362993
67.205,49.8562,90.5731564652,1.66215,804,67.2053065762,0.0744307034183,804,67.2052992386,-67.4283,93.5000000715,0.286988567319,93.9194885763,93.3816384703,47.078108559,2.15375519985,187.965,93.20890229,0.999892,67.205,98.8483967421
67.2722,49.851,89.2472263776,1.7742,805,67.2723782941,0.081294017464,805,67.2723762598,-67.5001,93.5,0.277376187268,93.2337384172,93.3940823979,47.1533126074,2.87707098961,188.039,93.2000355451,1.0,67.2722,99.6
67.1999,49.8672,90.0971730787,1.08502,806,67.200333879,0.0644202933309,806,67.2003327956,-67.4225,93.5719166998,0.238740060164,93.3069142277,93.3907885726,47.0851712421,1.25266477468,188.127,93.3000195732,0.998509,67.1999,94.5699806317
