PolicyRegParamNorm,AverageReturn,StdReturn,Iteration,AverageAbsY,AverageAction,QFunRegParamNorm,MaxReturn,StdEsReturn,MinEsReturn,AverageEsReturn,AveragePolicySurr,MaxEsReturn,AverageQ,AverageQLoss,Epoch,AverageY,AverageDiscountedReturn,AverageAbsQ,AverageAbsQYDiff,MinReturn
37.7887,93.8494497048,0.123824433423,487,6.69007557827,0.924573,104.392,94.0275645643,1.15778903839,90.623315254,93.6738432882,-6.71374,95.0618670781,6.69005,0.0110212,487,6.69007555386,47.2925473273,6.69005,0.0289794537774,93.60557666
37.7825,93.9757129672,0.125981091811,488,6.68946446325,0.900043,104.442,94.1263884595,1.88367740372,90.3189816222,93.3767883885,-6.71404,95.5942914132,6.6895,0.0164269,488,6.68946409057,47.1900029283,6.6895,0.0326191329932,93.6598846112
37.8154,93.9557873427,0.106424893638,489,6.70454557747,0.906451,104.49,94.1033682777,1.67739634617,90.6767590897,94.023355291,-6.72799,97.5702020508,6.70443,0.0182451,489,6.70454482882,47.3025916943,6.70443,0.0314112492086,93.7375634628
37.8665,93.9235139748,0.0719705665196,490,6.67850012403,0.909744,104.553,94.0405114131,1.10459439327,91.9808897399,94.034036059,-6.70308,95.284080409,6.67844,0.0120456,490,6.67849994103,47.2269416508,6.67844,0.0291485764665,93.7781227584
37.8252,93.9889108352,0.0716129245288,491,6.68572486228,0.900043,104.586,94.1092750975,1.8644766759,90.5588576167,93.5094168427,-6.70853,95.5245579404,6.68568,0.0201682,491,6.68572421293,47.2829914482,6.68568,0.0342012718422,93.8180370427
37.8903,94.020982394,0.132293998609,492,6.68546997684,0.89709,104.655,94.1496649009,1.08410679788,90.9716387005,94.1686485389,-6.70736,95.265296853,6.68539,0.0164045,492,6.68546872684,47.3716656419,6.68539,0.0293110649917,93.7007338712
37.9172,93.8161579952,0.257609388507,493,6.69240189476,0.926002,104.725,94.2287743243,2.27158314946,88.1413225226,91.7556847817,-6.71499,95.0004426523,6.69229,0.0137519,493,6.69240189476,47.1355117714,6.69229,0.0311073751759,93.4134964495
37.9017,93.8503184358,0.147255193384,494,6.67970249733,0.925732,104.748,94.0791339806,1.83938110243,90.0678306623,92.7166667593,-6.70248,95.3586452378,6.67971,0.0127132,494,6.67970174775,47.3371318608,6.67971,0.0278772323648,93.5093443911
37.9264,93.8650059186,0.0896316588931,495,6.68546940831,0.923982,104.84,93.987013302,1.83015014255,89.6518200351,92.2790371462,-6.70895,94.5256790757,6.68561,0.0166937,495,6.68546822821,47.3653761285,6.68561,0.0318032030448,93.6588365462
37.9828,93.7720590928,0.0674564904019,496,6.66828069806,0.9377,104.886,93.8604294888,1.48633729098,91.7919797619,94.2699510891,-6.69065,98.2764604338,6.66817,0.0157515,496,6.66828002498,47.2885441722,6.66817,0.0290978303522,93.5903459037
38.0365,93.7961707131,0.134258907497,497,6.67870569282,0.935749,104.948,93.9871458302,1.68863213992,91.3380362117,93.9048397761,-6.70206,97.6551822228,6.67864,0.0188475,497,6.67870523266,47.3667863823,6.67864,0.0315763378532,93.5001408176
38.0236,93.9741745408,0.0984739690313,498,6.67242014186,0.904383,105.039,94.1034571549,3.76618825727,88.0219761444,92.1798171482,-6.6933,99.8606929797,6.6723,0.0157839,498,6.67241949245,47.3508888498,6.6723,0.0304048973263,93.7504784939
37.9913,93.8543673489,0.227000786494,499,6.68488227644,0.904668,105.102,94.1486005688,2.34370282084,88.1674537162,92.2941183129,-6.70848,94.5010065616,6.68488,0.0159567,499,6.68488161143,46.5907546673,6.68488,0.0294372388453,93.4485333449
38.041,93.9719131319,0.143073310885,500,6.67206404925,0.905622,105.185,94.1999175363,1.60687824681,90.9111038827,92.4279044924,-6.69552,95.4730436822,6.67208,0.0172873,500,6.67206396079,47.3750050605,6.67208,0.0318339860629,93.6969466722
38.0282,93.9105430786,0.197975042566,501,6.68129245557,0.917398,105.239,94.285287733,2.00152937583,90.5547610434,92.8701162542,-6.70432,95.2411705948,6.68124,0.0136108,501,6.68129244529,47.4154015913,6.68124,0.0292291096829,93.5225478601
38.0151,93.9577280592,0.17105400453,502,6.67867391403,0.906761,105.282,94.1719069773,2.48725005599,89.8678594076,93.0981201751,-6.7023,98.7394838669,6.67863,0.0115528,502,6.67867381668,47.3270454116,6.67863,0.0285563318096,93.6890324572
38.095,93.0886139445,0.395456974737,503,6.67630305713,0.939948,105.317,93.4949240864,2.37257502736,88.5154015672,93.7130181542,-6.69969,98.5152740474,6.6763,0.0130776,503,6.67630287253,43.3665080203,6.6763,0.029313139864,92.1518052583
38.0715,93.8350866114,0.132068304672,504,6.68198866647,0.929972,105.318,94.0898072632,2.49220049354,88.3242084597,93.4248309645,-6.70578,97.7446996971,6.6819,0.0227298,504,6.68198663662,47.3990627541,6.6819,0.0338451411702,93.5373510176
38.1034,93.8342138184,0.126971090697,505,6.66638854683,0.929083,105.361,94.0283789218,2.0692929945,90.3516153612,94.0918504799,-6.69073,98.261283765,6.66635,0.0127338,505,6.6663882908,47.3608570484,6.66635,0.0293159573482,93.5954387796
38.1563,93.8202354467,0.134656211327,506,6.6693015595,0.933815,105.431,94.0220707809,2.7756074815,89.8007391419,92.880576182,-6.69224,98.0022515904,6.66928,0.0198267,506,6.66930118206,47.4452788776,6.66928,0.0346514799874,93.497447743
38.162,93.859210323,0.114663030651,507,6.6808057759,0.926518,105.461,94.0508570567,2.26108442451,86.936146266,93.2148789906,-6.70503,95.2357751006,6.68074,0.0155236,507,6.68080501661,47.4259451951,6.68074,0.0302830776967,93.5840729778
38.1496,93.8123909431,0.116234716286,508,6.68562840489,0.931534,105.481,93.9851188517,2.80868620713,89.8079482895,93.1541861031,-6.71032,99.8194348593,6.68565,0.011024,508,6.68562815108,47.3216433602,6.68565,0.0277877501043,93.5142360203
38.1752,93.712882235,0.131750611109,509,6.6600198747,0.934724,105.558,93.9679141567,2.04902913648,89.6263501869,93.1909954983,-6.68227,97.5116244815,6.65992,0.0169874,509,6.66001928963,46.8104623718,6.65992,0.0320372968461,93.4469149744
38.1635,93.8165130775,0.0948365210143,510,6.68756264322,0.931843,105.591,93.9533531716,2.49192855809,89.6222918823,93.4264448647,-6.71023,99.2908265896,6.68754,0.0225513,510,6.68756198592,47.350342033,6.68754,0.0347593701896,93.5780484402
38.1496,93.2632221036,0.287313482562,511,6.67732000977,0.940515,105.611,93.5262511201,2.02148808539,90.9651464534,93.9417934941,-6.70007,98.5084043184,6.67732,0.0153487,511,6.67731974542,44.3774300181,6.67732,0.031842310155,92.4854282035
38.1267,93.8767579968,0.128281378905,512,6.66910949288,0.92258,105.669,94.141256965,3.02958145848,85.9075587691,92.1932867159,-6.69348,95.3381567441,6.66911,0.0146319,512,6.66910924581,47.3945962869,6.66911,0.0307602625433,93.6194164185
38.113,93.841752666,0.108716586671,513,6.67723060233,0.928781,105.72,94.0079992255,2.0040980443,88.9214519547,93.7383082211,-6.70115,95.6705651515,6.67717,0.0172613,513,6.67723060233,47.4010122519,6.67717,0.0325878384503,93.5761240459
38.1153,93.8676140375,0.108337378834,514,6.68066014616,0.922669,105.803,94.0161988618,1.98671286423,90.4661414734,94.2680602684,-6.70578,99.0747420361,6.68059,0.0205022,514,6.68066005181,47.3367466244,6.68059,0.0330325785738,93.6238129131
38.1485,93.7697556499,0.0655655472481,515,6.66259762658,0.938608,105.91,93.8847412501,1.68986435953,90.4516037275,92.6376722858,-6.68658,95.2952451159,6.66257,0.0184845,515,6.66259697236,47.3080412895,6.66257,0.0331068419347,93.6350561615
38.1797,93.7108575906,0.138516312512,516,6.67481697833,0.941207,105.961,93.8599492047,1.53495680197,90.4776216607,93.9783558423,-6.69745,97.2793147517,6.67478,0.017037,516,6.67481695606,47.0279958464,6.67478,0.031080886201,93.4212995778
38.1957,93.7727156028,0.0790600540077,517,6.65868624021,0.940038,106.042,93.8627190501,1.08874981899,90.871955909,94.0329102865,-6.68297,95.7522341148,6.6586,0.0197255,517,6.65868576115,47.3749400394,6.6586,0.0329766690883,93.5187172569
38.2057,93.8616020077,0.1202842997,518,6.6673366718,0.924956,106.074,94.0341687492,2.51689958169,89.2696285013,93.6265034284,-6.69082,99.4896219506,6.6673,0.0178874,518,6.66733646768,47.3880515154,6.6673,0.0322087564693,93.5098643586
38.1973,93.924594772,0.118594361637,519,6.66771847549,0.908223,106.172,94.0489227124,1.71936746314,90.5942893991,94.1339764049,-6.69173,97.5519286403,6.66764,0.0141096,519,6.66771833488,47.1822330203,6.66764,0.0286958663877,93.6891299065
38.2427,93.7446992029,0.230494682553,520,6.67518878014,0.933534,106.208,94.1532146784,1.48970996334,91.5470932214,94.1762657659,-6.69748,97.7427521536,6.6752,0.0189191,520,6.67518876811,46.9629973739,6.6752,0.0336077504568,93.4027979991
38.2868,93.8005450482,0.147750719463,521,6.67185843798,0.924188,106.306,94.0226885473,1.89158249851,89.0923986332,92.7308085995,-6.69591,95.0696831302,6.67191,0.0163527,521,6.67185834633,46.9945228505,6.67191,0.0304071196843,93.506614291
38.3435,93.9566203538,0.171278527895,522,6.6743560885,0.901548,106.403,94.2037768356,2.50461525568,89.9616056535,92.8729195264,-6.6977,98.6330395872,6.67427,0.020488,522,6.67435484785,47.1415001626,6.67427,0.0342663126616,93.673133496
38.4059,93.9998650012,0.122895737159,523,6.65773136428,0.847612,106.495,94.2577245555,1.94593727472,90.492875642,93.8430978494,-6.68022,97.9967027228,6.65773,0.0108264,523,6.65773073928,45.4095356762,6.65773,0.0262971401636,93.6985697193
38.3685,94.0382012501,0.12975848713,524,6.67764680594,0.887598,106.571,94.2300019997,3.32792034499,86.6749399609,91.8425338637,-6.70005,97.1524789391,6.67764,0.0155536,524,6.67764661987,47.1436599106,6.67764,0.0279754211638,93.8001422558
38.4572,93.8726309561,0.183037718547,525,6.68885313617,0.920263,106.631,94.1452387781,1.94644194181,89.3569350129,92.7846781371,-6.7126,95.0626024337,6.6887,0.0209185,525,6.68885223784,47.2923714134,6.6887,0.0314978279442,93.4643375162
38.5106,94.0013361568,0.248281405969,526,6.67410811641,0.89273,106.702,94.3564017013,2.0438811122,90.4867471769,93.417903807,-6.6975,97.6122262038,6.67395,0.0160825,526,6.67410749726,47.084759556,6.67395,0.0306511695738,93.6220594137
38.4949,93.9154425362,0.182043298708,527,6.66876930872,0.906508,106.748,94.1724816542,2.08560686342,90.7342078309,94.2133464301,-6.69163,99.5674068067,6.66888,0.011417,527,6.66876928305,47.067316225,6.66888,0.0274488082432,93.5802601066
38.5466,93.8375887672,0.168083579606,528,6.69188775984,0.915088,106.829,94.0063244943,2.42784265041,90.8292676448,93.7263448797,-6.71653,99.514362079,6.69179,0.0184028,528,6.69188773549,46.8970664146,6.69179,0.0317679267646,93.514465795
38.579,94.1923541622,0.18448124548,529,6.68542487145,0.863784,106.896,94.414091386,2.46999850428,90.4452105732,93.4370925922,-6.70974,99.6094422319,6.68536,0.0163637,529,6.68542440473,47.2364735643,6.68536,0.0299076867705,93.7600228328
38.6123,93.9568528094,0.190499428768,530,6.67773317051,0.891622,107.023,94.2433245174,1.44962743317,90.827231639,93.1361238353,-6.70165,95.2108064781,6.67773,0.0176345,530,6.67773292868,46.7903897596,6.67773,0.0318422109637,93.5938937728
38.6497,93.9731996617,0.182441257879,531,6.66838900235,0.88859,107.07,94.2466445618,2.72937278629,87.9821860606,93.3505012409,-6.69287,99.2499284901,6.66835,0.0133634,531,6.66838872117,46.7808629932,6.66835,0.0293415782525,93.6085688515
38.6615,94.0174588053,0.187903729044,532,6.67440091565,0.886346,107.151,94.3003752187,2.55876398608,90.0731621685,93.5879806002,-6.69735,99.4708470195,6.67432,0.0131671,532,6.67440017347,46.9718267393,6.67432,0.0268164450986,93.6581942307
38.7049,94.0433947479,0.176130525681,533,6.68918850295,0.886382,107.245,94.2802727081,1.51092861503,91.6350205406,93.7786434356,-6.71212,97.3683494158,6.68924,0.0162941,533,6.68918806137,47.133567563,6.68924,0.031176929975,93.7150864704
38.7503,94.0913239154,0.203501519916,534,6.66836320004,0.846364,107.317,94.4303093241,3.38295205664,88.6628159158,92.2184928158,-6.69206,99.0431682309,6.66829,0.0246298,534,6.66836174193,45.9438821228,6.66829,0.036687003291,93.6728502804
38.7316,93.9895345079,0.205672207927,535,6.67501773617,0.897888,107.389,94.2458287531,2.08393018625,90.623219853,93.8207560478,-6.69811,98.2912844387,6.67498,0.0138592,535,6.67501702548,47.2144239385,6.67498,0.0292999826888,93.5870713161
38.7751,94.0719681254,0.200565859453,536,6.66698975416,0.872289,107.447,94.3571148377,2.23632253007,89.8254179854,93.5123227218,-6.69194,97.1284015447,6.66698,0.023326,536,6.66698908618,46.797032135,6.66698,0.0350218317318,93.6837384245
38.7971,93.9761653898,0.210631727093,537,6.65777553395,0.906788,107.49,94.2192633918,1.8230081426,89.3980569498,93.3212881837,-6.68292,95.3091594589,6.65756,0.0224858,537,6.65777477841,47.446012765,6.65756,0.0328850302673,93.538120223
38.7935,93.968739267,0.203686647837,538,6.67477483116,0.90646,107.572,94.1837877936,2.16001804631,90.7478857645,93.7771662008,-6.70034,98.4640605873,6.67499,0.0170912,538,6.67477481226,47.390060947,6.67499,0.0305903916074,93.5093667668
38.8223,93.9967715463,0.225137999993,539,6.67798886996,0.899046,107.628,94.2603349603,3.26213818273,88.9609055658,93.3279969631,-6.70189,99.5,6.67795,0.0131027,539,6.67798886996,47.2950328978,6.67795,0.026401216659,93.5639054655
38.8505,93.963599065,0.212789667661,540,6.67119029693,0.899424,107.722,94.2117224671,2.36829411847,87.5965487135,93.5817732817,-6.69454,96.8577903488,6.67122,0.012905,540,6.67119029337,47.1117892981,6.67122,0.0292892813031,93.5508303967
38.9338,93.775196427,0.24042474347,541,6.67732208194,0.90367,107.857,94.1481779004,1.5295430814,90.9713441718,93.5936223229,-6.70082,95.641035371,6.67723,0.0204288,541,6.67732205198,46.1129034025,6.67723,0.0354074733468,93.3488680547
38.948,94.0775703824,0.228828178045,542,6.6861728494,0.883242,107.927,94.3599455591,2.01353899991,91.5784827338,93.8547472264,-6.70981,98.5604687683,6.68618,0.0162149,542,6.68617273307,47.2286822315,6.68618,0.0304402506463,93.6662678208
38.9607,94.0080875049,0.241673641259,543,6.68237724696,0.894137,107.942,94.3276273886,1.65416487762,89.928135614,93.2837525597,-6.70497,94.8432277085,6.68238,0.0177984,543,6.68237626525,47.1947160773,6.68238,0.0324844524587,93.5501046898
39.006,94.0529863689,0.294679657565,544,6.67179987164,0.868264,108.021,94.4749335565,2.25834317961,88.4917807252,93.7682972115,-6.69547,97.5969478943,6.67173,0.0175726,544,6.67179986091,46.5307656039,6.67173,0.0319425330712,93.5705677143
39.0455,94.0822515587,0.255018371846,545,6.69733850024,0.870517,108.05,94.4246162296,1.76413882426,90.134888086,93.6534400391,-6.72041,95.6585956584,6.69731,0.0121129,545,6.6973378473,46.7966900877,6.69731,0.0258211484141,93.5622152059
39.0445,94.0947440105,0.202321777232,546,6.67723358753,0.881206,108.094,94.3566155201,2.05035552207,88.9839780713,91.533453658,-6.70092,95.7537869929,6.67718,0.0210894,546,6.67723257949,47.2607081636,6.67718,0.0325713427548,93.6716582158
39.0727,94.0678817212,0.226720187748,547,6.67205256015,0.870976,108.161,94.4366147787,2.4052410593,88.2182861012,93.0812374517,-6.69588,96.125379622,6.67198,0.0166226,547,6.67205122146,46.7209003677,6.67198,0.0316696467197,93.7094566754
39.1176,94.0807578081,0.226683103659,548,6.67985058225,0.883381,108.236,94.4401665576,1.85298854739,90.6035752116,93.1167290704,-6.70342,95.9026932928,6.67993,0.0153296,548,6.67985049438,47.2492362328,6.67993,0.0291085489445,93.633477091
39.1385,93.85592823,0.252483367582,549,6.68114155273,0.917117,108.219,94.2096199575,1.94208075745,89.8835101469,93.1881012065,-6.70402,95.7191395505,6.68094,0.0172679,549,6.68114129565,47.0816197844,6.68094,0.029832936245,93.4285483071
39.1453,93.8566655433,0.232611616315,550,6.69179608664,0.918378,108.29,94.1993152714,3.0340937055,88.490888368,92.0691755479,-6.71687,97.2676108575,6.69171,0.0173073,550,6.69179598312,47.1294284871,6.69171,0.0296620248043,93.4262449889
39.2168,94.0893940596,0.235575728503,551,6.68983276669,0.881654,108.384,94.4304285908,2.10375066494,89.5359803771,92.9942073674,-6.71391,95.425847329,6.68979,0.0203748,551,6.68983232021,47.2403502947,6.68979,0.0338873429573,93.6490166224
39.2499,94.012508693,0.233434520191,552,6.67294945058,0.879809,108.472,94.3766925381,1.29955281613,91.2271507926,94.0461603494,-6.69839,95.980486319,6.67279,0.0171811,552,6.67294880005,46.7023058289,6.67279,0.0300682913687,93.6162171063
39.2583,94.1270249151,0.231504391678,553,6.68481000072,0.868766,108.561,94.4582609107,2.58439690991,89.3054842042,93.650272309,-6.70857,98.9595638263,6.68489,0.0140068,553,6.68480982121,47.0077200653,6.68489,0.0281693697128,93.6916015404
39.2809,93.9861848365,0.258366687708,554,6.69023779865,0.892133,108.692,94.4635775843,2.5724676173,88.4595039048,93.1687825274,-6.71301,95.3201705022,6.69024,0.0164494,554,6.69023755159,46.9878195116,6.69024,0.0314446688276,93.541662295
39.2885,94.0099699037,0.262967376959,555,6.68744972906,0.888074,108.809,94.4040103522,2.40349430358,89.986737336,93.1040904915,-6.71211,98.2995892868,6.6874,0.021449,555,6.68744838935,46.9911244503,6.6874,0.0332508919576,93.5880245967
39.2929,94.1098450662,0.237645290369,556,6.68314299985,0.869136,108.897,94.5191519986,1.91206251865,89.9484396679,92.8575356858,-6.70582,95.8658688241,6.68312,0.0207119,556,6.683142261,46.915340321,6.68312,0.0358141092766,93.7298321319
39.2824,94.0721218245,0.232270719829,557,6.69680270314,0.882989,109.008,94.4180559654,1.36514263317,89.9021257176,93.5674965738,-6.72017,95.0493233516,6.69677,0.0152652,557,6.69680248691,47.1846791106,6.69677,0.0283087944884,93.7205044014
39.3259,94.0066258544,0.27485659911,558,6.69152049532,0.883046,109.108,94.4463842881,1.99642244897,88.324701632,92.9841677378,-6.715,95.5238791474,6.69143,0.0163798,558,6.69152032177,46.7874345523,6.69143,0.0304827764602,93.511975555
39.3082,94.0738028132,0.243505146643,559,6.67901668409,0.874192,109.224,94.4311367418,1.96790906605,90.7289204893,94.3439601608,-6.7021,98.9189656816,6.679,0.0162814,559,6.67901662004,46.8799084311,6.679,0.0323703851986,93.6781356649
39.3495,94.0129395231,0.200714476825,560,6.68222089885,0.89038,109.345,94.2836362814,2.68164828881,89.5445511035,92.9940808598,-6.70555,98.2485196869,6.68219,0.0086402,560,6.68222087332,47.0890002457,6.68219,0.025747330888,93.6669533091
39.3677,94.1866959759,0.212674905858,561,6.68047281479,0.853531,109.468,94.439210527,1.80018231322,91.7263569231,94.3685511521,-6.70397,99.3,6.6804,0.0172347,561,6.68047238434,46.8233980087,6.6804,0.0295927158819,93.7385513216
39.4294,94.0362682633,0.252101656806,562,6.69075134627,0.887974,109.54,94.3457717841,1.75479635242,90.1983577411,93.723101909,-6.7139,96.8645955721,6.69068,0.0150282,562,6.69075084848,47.1468194802,6.69068,0.0293207164746,93.6346156299
39.4361,93.9733797331,0.245477852273,563,6.70534186488,0.902009,109.62,94.2490282244,1.6235695707,90.0004647536,92.2789626726,-6.72888,94.4976210234,6.70531,0.0206039,563,6.7053413553,47.2632882393,6.70531,0.0326187520919,93.489850058
39.4868,94.0394348509,0.250521245437,564,6.68107553251,0.890789,109.681,94.3636326987,3.37370213492,86.5834982909,92.3035696709,-6.70423,98.8378729704,6.6811,0.0117261,564,6.68107553251,47.2661130025,6.6811,0.0261401961839,93.5661048231
39.5172,94.0183747168,0.233195586412,565,6.69982058761,0.894649,109.766,94.3220539384,1.96398422918,90.2224958053,94.3626950377,-6.72368,99.5602719009,6.69969,0.0207468,565,6.69981953742,47.2743645419,6.69969,0.0327637529565,93.593665076
39.546,93.9893120902,0.227287093338,566,6.6913167924,0.902111,109.8,94.2421003823,1.70047787446,89.203352933,92.5236424313,-6.71602,94.9446374237,6.69128,0.0221348,566,6.69131592185,47.3543128877,6.69128,0.0329078471467,93.4489548605
39.5784,94.0762260217,0.244250406791,567,6.69980963958,0.884233,109.899,94.4421906182,2.75902687139,88.3154914365,92.87289332,-6.72272,97.6166414064,6.69976,0.0109339,567,6.6998096293,47.2534699272,6.69976,0.0260308089722,93.6483762759
39.6214,94.0245189562,0.222751040562,568,6.70614054019,0.894176,110.003,94.3172238896,2.1475070187,90.3496122791,93.7010015412,-6.72844,98.2305163973,6.7061,0.0141105,568,6.70614051933,47.2943589431,6.7061,0.0287385090017,93.5887647159
39.649,93.9722739103,0.233438500026,569,6.69593771894,0.901544,110.146,94.2462725919,2.42759685284,90.4462364079,93.4707384496,-6.71961,99.5076720334,6.69603,0.0140166,569,6.69593769341,47.2373085103,6.69603,0.0303722606178,93.5334658392
39.6822,93.9400896346,0.174965319947,570,6.69857523105,0.904824,110.27,94.1718379271,2.17977235795,89.3044533174,93.1671006572,-6.72253,96.202590931,6.6985,0.0103777,570,6.6985751982,47.1561054714,6.6985,0.0260338365262,93.6274402501
39.7255,94.0195467978,0.171034252686,571,6.70115118717,0.893761,110.366,94.201517696,1.42505220935,91.1850820178,93.7590711635,-6.72453,95.5286022819,6.7011,0.0104574,571,6.70115118717,47.2498955219,6.7011,0.0265139709344,93.6551261369
39.7546,94.0594035693,0.19118626111,572,6.70732181991,0.886039,110.467,94.3006303898,2.68039634624,88.5388393951,92.4690278458,-6.73022,96.8323014157,6.70731,0.0129972,572,6.70732115204,47.2184864756,6.70731,0.0270477340967,93.7075391973
39.7869,94.0859809593,0.171524744149,573,6.69089726839,0.878203,110.508,94.3258574449,2.42492009199,87.5336979838,93.3019334957,-6.71338,96.4350900775,6.69086,0.011441,573,6.69089664339,47.0988983689,6.69086,0.0276170182666,93.7266248176
39.8157,94.0748988955,0.140476078468,574,6.68961936911,0.883377,110.636,94.2412365882,2.31201981231,89.1197207697,93.3119640571,-6.71222,96.9186013702,6.68956,0.0126416,574,6.68961936911,47.2127103068,6.68956,0.0294977940064,93.7041765671
39.9185,93.9930143737,0.183554522596,575,6.68565049539,0.898442,110.747,94.1870252109,1.05481625886,91.6008449453,93.4567183489,-6.71023,95.0419725219,6.68563,0.0150694,575,6.68564966597,47.2501870663,6.68563,0.03162467572,93.6064220875
39.9517,93.9787175826,0.195595019432,576,6.69446288894,0.896992,110.83,94.2592773388,1.90024940504,90.2666505439,94.0600477688,-6.71834,98.4212576849,6.69439,0.0131339,576,6.6944627745,47.1167456964,6.69439,0.0289601030308,93.6604811422
39.9855,93.9775786035,0.214645351452,577,6.68467484483,0.899227,110.933,94.2539642744,2.46042762251,89.1798522143,93.7583189992,-6.71018,98.9669266071,6.68464,0.0130449,577,6.68467423274,47.1902664191,6.68464,0.0273529135202,93.5985624557
40.0137,94.0463170386,0.160807109766,578,6.70827312321,0.884269,111.002,94.255030109,2.41238413877,89.8511394816,94.0121571861,-6.73222,99.6668122797,6.70819,0.0157196,578,6.70827312321,47.0779829144,6.70819,0.0294874616641,93.6601499045
40.0973,93.9989475009,0.20711517022,579,6.69704519432,0.894967,111.141,94.2377261189,1.95509811636,89.1701626803,92.8713017796,-6.72169,95.0348187363,6.69702,0.0144432,579,6.69704494725,47.1668225905,6.69702,0.0287485118478,93.6123502708
40.1207,94.0179969367,0.147000077793,580,6.69335594553,0.894884,111.238,94.18395984,2.43721884149,90.3407821113,93.8316164068,-6.71697,99.6896707543,6.69329,0.0273361,580,6.69335516883,47.2780454402,6.69329,0.0386298470383,93.6849600943
40.1789,93.8058647548,0.230386784974,581,6.69396485617,0.931124,111.346,94.1579342927,1.9266478704,90.190795109,93.8276579306,-6.71862,97.965187744,6.6939,0.0207647,581,6.69396428696,47.2668862019,6.6939,0.031698835616,93.4401442935
40.2406,93.849273107,0.227472958593,582,6.6959235087,0.926351,111.433,94.1475759151,2.56094172084,88.8208025288,93.2812029281,-6.72037,98.7753847827,6.69595,0.0132216,582,6.69592325851,47.3651530731,6.69595,0.0264841042925,93.462055609
40.2835,93.9550947144,0.167455445364,583,6.69244864444,0.908059,111.54,94.115994958,2.03061579855,90.3455588851,93.874643769,-6.71537,98.113699939,6.69229,0.0212536,583,6.69244857419,47.3577076904,6.69229,0.033103499122,93.52488445
40.2652,93.9401755277,0.171407095637,584,6.70914107933,0.906345,111.675,94.1050768015,1.90995575501,90.1326952208,93.7939835947,-6.73142,97.9652321215,6.70915,0.012251,584,6.70914107933,47.214949658,6.70915,0.0277128508243,93.5485975348
40.2869,93.9561928963,0.162325912396,585,6.70011992768,0.90639,111.694,94.1215157552,1.95467020307,90.0374267064,92.490418385,-6.72311,96.1478565762,6.70009,0.0147362,585,6.70011964724,47.3050926824,6.70009,0.0319514247242,93.5789627384
40.3356,93.9061444983,0.165455634516,586,6.71818722134,0.917237,111.809,94.0598715569,1.6456598936,91.3653245549,94.1784799419,-6.74281,97.8179472534,6.71816,0.0171852,586,6.71818616382,47.386617178,6.71816,0.030334051074,93.5427106614
40.4291,93.8579663435,0.210335467126,587,6.70473763352,0.918916,111.948,94.1185968396,1.16808527023,90.3563390265,93.6065998482,-6.72885,94.7927899853,6.70472,0.0166111,587,6.70473696215,47.155884193,6.70472,0.028392915238,93.4404718264
40.4256,93.8160518577,0.195264609278,588,6.70003716804,0.928115,112.083,94.1106497519,1.94495958196,89.5228817577,93.1440945686,-6.72379,96.2353908466,6.70003,0.0149943,588,6.70003688205,47.2259906423,6.70003,0.0287444280022,93.4221542214
40.4802,93.8605975487,0.207267454483,589,6.7065320171,0.917973,112.17,94.1629736916,2.14066170523,89.8637093924,93.9766425962,-6.73109,99.1,6.70655,0.0209843,589,6.70653147908,47.1410362674,6.70655,0.0326654668014,93.4355520471
40.4555,93.9133039825,0.196134033906,590,6.70324807998,0.912731,112.24,94.1250577955,2.20283040564,87.5890394028,92.5006257527,-6.72547,94.8921844494,6.70314,0.0128189,590,6.70324782395,47.272277454,6.70314,0.0272768639649,93.5055024348
40.4903,93.9885045364,0.181159266498,591,6.70465774336,0.899835,112.309,94.1720920324,2.5020552523,90.2339997473,93.5097386696,-6.72724,99.3259313999,6.70472,0.0132878,591,6.70465675947,47.2782669047,6.70472,0.0292452793417,93.6008026726
40.5332,93.920002277,0.20416439364,592,6.69464623652,0.908004,112.448,94.1462221208,1.78569346515,89.4838151199,93.426251499,-6.71794,97.1613804727,6.69457,0.0170419,592,6.69464621217,47.151880456,6.69457,0.0311557625246,93.520218259
40.6191,93.9204096203,0.187576334059,593,6.70040493358,0.910118,112.549,94.0941082606,1.47264409109,90.8160502024,93.0045172242,-6.72352,94.7989737437,6.70016,0.0164294,593,6.70040484194,47.2255549595,6.70016,0.0284787648442,93.5123600021
40.6231,93.8958619505,0.173051147448,594,6.70692461856,0.913793,112.644,94.0731183132,2.1910723551,89.789926094,93.4165145349,-6.73048,97.6827508855,6.70704,0.0140552,594,6.70692461856,47.2052887742,6.70704,0.0280791848232,93.4973997655
40.6522,93.9557769863,0.222706966647,595,6.69830396858,0.888412,112.784,94.201596192,2.1204033501,88.902648232,93.1886803788,-6.72051,97.0637406278,6.6983,0.0105165,595,6.69830350541,46.6587381135,6.6983,0.0257949755825,93.4027101033
40.6539,93.9501007518,0.126028539737,596,6.71703116733,0.905041,112.884,94.0994804834,1.49161137522,90.9074726792,93.5297415154,-6.74108,95.2450183994,6.71699,0.0196368,596,6.71703098357,47.222977661,6.71699,0.0332098102129,93.6605795199
40.7108,93.8403207497,0.16673965896,597,6.7101463383,0.928162,112.932,94.0591659915,2.29709908129,89.1926502332,93.0435019569,-6.73213,97.0464243712,6.71007,0.0139393,597,6.7101463383,47.3718978798,6.71007,0.0291373389807,93.4775793437
