Iteration,AverageDiscountedReturn,AverageQ,Epoch,AverageAbsY,AverageAbsQ,StdReturn,QFunRegParamNorm,MinEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageY,MaxEsReturn,AverageReturn,StdEsReturn,MinReturn,MaxReturn,AverageAction,AverageQLoss,AverageAbsQYDiff,AverageEsReturn
619,128.560295662,0.15837,619,0.158426732722,0.158532,107.419127881,59.817,20.0012263063,-0.16068,83.0883,0.158373754759,490.139485976,586.071947305,157.555123342,187.632623345,738.679602964,0.867652,0.000102268,0.00364452935884,262.21974272
620,139.31739373,0.158127,620,0.158200106826,0.158369,39.0310555734,59.824,54.3748223466,-0.160325,83.1132,0.158126378816,501.721600427,484.672891952,170.351287683,418.477714628,583.017286151,0.872765,8.31034e-05,0.00349820944655,290.398284855
621,133.272220685,0.157522,621,0.157574353574,0.157725,22.3251675453,59.8442,40.2194435944,-0.159819,83.191,0.157518953459,599.347307796,545.988773243,209.165346311,489.565790532,586.244289406,0.874794,0.000103379,0.00372315616396,248.708913684
622,175.244617901,0.157495,622,0.157582500366,0.157743,77.0765759546,59.8555,54.3567800397,-0.15982,83.2786,0.157493948563,467.885221658,368.355972362,159.76482586,72.784526756,402.599505037,0.945263,9.64451e-05,0.0036966446544,319.94436862
623,184.982750783,0.157798,623,0.157873791582,0.158002,11.2596896764,59.8811,9.04086157029,-0.159969,83.3342,0.157798046548,422.337076637,395.403445173,140.144474068,371.175218095,423.902507781,0.933072,8.49181e-05,0.00346760779685,183.859644156
624,179.667163648,0.1572,624,0.157285067537,0.157439,6.66446223804,59.9142,8.90249907082,-0.159408,83.3826,0.157194396167,372.643748939,381.520266145,122.029391326,357.880386724,394.782516378,0.922312,9.17386e-05,0.00349963831065,139.438856527
625,178.251172537,0.157143,625,0.157268322948,0.157433,12.0043737651,59.9254,8.41059345357,-0.159569,83.4499,0.157143450013,379.445575651,380.155203075,129.746814173,339.53897719,398.838936366,0.939574,8.96284e-05,0.00358479619213,163.186719264
626,178.462412013,0.156727,626,0.156812775169,0.156942,9.53455642347,59.9421,8.63209136413,-0.159254,83.4973,0.156734266524,377.277319415,396.548171678,135.81659793,371.726778719,431.603420474,0.958696,9.81974e-05,0.00361200796221,167.0734355
627,158.335041644,0.157007,627,0.157082315332,0.157229,38.9466185119,59.9852,7.84304668803,-0.159218,83.5181,0.157004669453,419.683104082,327.815473139,99.3311743577,277.574607483,524.296464762,0.96062,9.43037e-05,0.00367517205118,112.110653106
628,164.730140329,0.157052,628,0.157147916928,0.1573,24.538554004,59.9892,6.86631689816,-0.159239,83.5496,0.157051102054,369.748936753,340.115990368,112.375596041,286.328056035,385.121261296,0.960402,8.83793e-05,0.00363185991492,138.053315943
629,178.647653288,0.156712,629,0.156865465221,0.156989,13.0962004937,60.0126,7.14541014919,-0.159086,83.628,0.15671580049,377.887854449,389.241515574,132.273137864,355.342556469,409.854234249,0.97242,8.86483e-05,0.00361594572302,243.567252344
630,184.886872541,0.156396,630,0.156494298973,0.156673,14.2027537765,60.0345,7.20049731428,-0.158788,83.6986,0.156382546366,422.19180638,406.821331623,133.2383488,378.896560438,434.347161737,0.980876,0.000109253,0.0038060575925,209.540786116
631,173.346388935,0.156314,631,0.156430510317,0.156604,22.606005902,60.0718,29.0924658592,-0.158774,83.7265,0.156319555858,380.103590335,367.407843586,127.000777422,313.117697267,394.077862178,0.980178,9.91077e-05,0.00365971778968,237.426420307
632,94.0608147572,0.156731,632,0.156836768453,0.156966,20.7441214712,60.0995,46.0344020287,-0.159082,83.7575,0.156736242628,378.610168107,136.80382937,113.072597836,71.4325130868,170.447090406,0.980854,8.08542e-05,0.00331927770296,194.268905329
633,157.353208128,0.156187,633,0.156327859249,0.156488,37.3291550828,60.1297,6.54035731639,-0.15851,83.821,0.156191864875,379.397319748,312.047545242,132.877995985,228.503106933,411.98368031,0.9799,0.000105311,0.00367724808582,148.820181266
634,176.829830358,0.156198,634,0.156308269406,0.156469,12.7836248363,60.1518,9.66650977632,-0.158525,83.8227,0.156187265239,364.421803179,368.763172433,122.225114191,334.180710925,390.730887528,0.984292,0.000100387,0.00361797790921,204.598388668
635,171.270698607,0.156395,635,0.156516133684,0.156671,38.7737035683,60.1882,21.2467548369,-0.158694,83.83,0.156396216234,364.93129324,348.336389684,95.2278894391,170.494788137,378.10419361,0.984904,7.64995e-05,0.00332468580813,153.382495822
636,172.862842514,0.15614,636,0.156253608311,0.156386,19.9261413291,60.2207,4.69710844134,-0.158167,83.8427,0.156148936593,327.258701529,365.442640026,105.210200709,322.427193772,397.092981093,0.986138,9.07959e-05,0.00343992970625,179.030518903
637,150.58496691,0.155965,637,0.156068056988,0.156252,24.4712040968,60.2244,8.49703102246,-0.158011,83.8611,0.155955072857,389.99695349,287.737027156,143.808444585,230.693313372,339.656447558,0.982184,8.78304e-05,0.00349981560383,244.990982815
638,162.36906053,0.155698,638,0.155832195202,0.156013,28.6399448817,60.2581,34.4195904354,-0.157803,83.9042,0.155705271004,339.403882672,336.051513857,117.61665722,281.499378084,388.48671944,0.982873,9.97176e-05,0.00363886684581,185.483832718
639,166.121632779,0.155291,639,0.155449318601,0.155606,18.6268025002,60.2957,41.1111736259,-0.157584,83.9413,0.155296193848,329.019087628,343.743874887,113.682454717,306.126792119,377.10468689,0.983863,8.70928e-05,0.00356114177172,178.671637228
640,164.116110556,0.155169,640,0.155277512382,0.155449,22.5805915451,60.301,31.6517450061,-0.157513,84.0042,0.155161699143,375.020460489,334.519863536,119.870479515,280.632837241,374.800564816,0.980732,8.87325e-05,0.00348199080003,235.191670726
641,125.996223885,0.155251,641,0.155327458572,0.155505,5.44914106582,60.3238,29.672619733,-0.157385,84.0607,0.155248049431,349.44547638,206.744640213,110.159182967,185.797060565,216.799828454,0.97242,9.40774e-05,0.00354072112387,173.646027294
642,150.441123643,0.154146,642,0.154230677469,0.154399,20.0248528506,60.3684,6.8006853377,-0.156227,84.2107,0.154143358822,306.943120738,286.824330894,107.38517507,254.082400664,331.913834057,0.98125,0.000105254,0.00375582708947,136.079970563
643,179.654384006,0.154919,643,0.155013886059,0.155146,21.9098706961,60.3792,7.35911741199,-0.157065,84.2753,0.154919636001,402.344603037,398.778649825,124.189585302,352.749838058,428.604069961,0.985314,9.07427e-05,0.00351670460508,190.691925579
644,174.537944819,0.154705,644,0.15476121989,0.154935,24.5877624152,60.3954,52.9496774142,-0.156963,84.3406,0.154712630379,354.800961192,381.034919148,107.735458543,333.136763917,422.978688234,0.984767,9.28196e-05,0.00362603157544,248.990698005
645,181.655785707,0.154467,645,0.154516057158,0.154672,7.30546924659,60.4142,9.43059333875,-0.156673,84.3898,0.154465137847,369.401537212,388.779517307,128.968798415,374.095339709,408.485294107,0.986018,8.68484e-05,0.00348800643021,224.532510019
646,174.689416051,0.154482,646,0.154540304796,0.154721,55.8663187603,60.4516,42.4927646127,-0.156617,84.4718,0.154475173218,342.306877404,379.695306453,109.863532484,55.8032290709,406.428706591,0.986749,9.78504e-05,0.00360932382228,183.01033497
647,176.507625678,0.154247,647,0.154341823721,0.154479,15.7164211275,60.4637,19.4654841963,-0.156401,84.5114,0.15425691359,378.556589962,381.780266096,112.199891597,345.545642583,405.633264057,0.986293,9.5506e-05,0.00355155251332,122.972213409
648,165.259050565,0.154413,648,0.154483069175,0.154617,16.7682989917,60.4882,111.794252566,-0.156565,84.5835,0.154406363744,359.565471646,343.178991491,87.3502596655,291.523964459,385.173833829,0.982138,9.2475e-05,0.00354441787943,231.96591667
649,170.669219673,0.154102,649,0.15420340197,0.154319,22.0641402562,60.5125,8.45232006827,-0.156221,84.6382,0.154098363914,339.025697231,362.937096161,117.144974168,321.312378121,400.22891228,0.982008,8.88234e-05,0.00343603877844,155.338168339
650,176.939383011,0.154139,650,0.154206063294,0.154329,18.3429266841,60.5526,174.378606963,-0.156355,84.6684,0.154150848416,411.590187336,382.006422345,79.6946071509,339.154965548,408.861367193,0.976377,8.401e-05,0.00339704634767,318.590242626
651,168.019185686,0.154226,651,0.154294065429,0.154457,19.4617446533,60.5992,105.011843394,-0.156303,84.6972,0.154215770193,393.440076754,354.599928067,91.4691481229,320.166703301,391.330699666,0.98493,8.64987e-05,0.00361127070279,293.229944581
652,172.008795177,0.15371,652,0.153777119901,0.153895,22.5845547545,60.6257,8.781791147,-0.156111,84.7189,0.153713632509,339.348159681,366.613590979,116.387883578,303.958827581,405.456744772,0.980456,9.2618e-05,0.00353497395389,242.884890255
653,172.671333503,0.153745,653,0.153808468829,0.153995,23.0325981788,60.6354,6.8809238341,-0.156079,84.7246,0.153743373608,382.219779273,368.440740439,139.89747162,314.658924183,411.366104397,0.985511,9.54169e-05,0.00371830624148,214.700016455
654,182.27828237,0.153589,654,0.153657009371,0.153819,8.02443267387,60.6572,9.24172353099,-0.156046,84.7668,0.153589035421,389.158673625,404.294880582,136.492767428,378.110277738,419.961939894,0.98038,8.4571e-05,0.0034622416449,204.347183973
655,180.86933897,0.154395,655,0.154448932222,0.154601,6.74383183823,60.671,6.87976858635,-0.156685,84.8141,0.154399455334,391.26626639,388.215537053,152.292758618,374.948185426,403.093439199,0.97709,8.23751e-05,0.00339371815588,187.082488125
656,182.200684364,0.154085,656,0.154161258587,0.154319,6.03241996528,60.7298,50.8172703947,-0.156265,84.8931,0.154083520568,546.515393811,406.441087577,144.537739536,391.338067158,423.439989422,0.984012,9.42533e-05,0.00367310971191,231.424226803
657,172.437067277,0.153593,657,0.153663883376,0.153791,21.1967460898,60.767,7.73059734548,-0.155818,84.9526,0.153587204172,410.636291154,360.939078216,148.329734827,320.861450079,398.773244136,0.981246,9.24259e-05,0.00361021766055,283.917294948
658,179.892281585,0.153565,658,0.153655053676,0.153851,10.5151879005,60.7872,8.35234202473,-0.155863,84.9896,0.153574213978,383.624484111,383.684803987,135.524326041,349.264377376,400.259843498,0.97192,9.29391e-05,0.00365099772689,208.784625041
659,164.850092262,0.153769,659,0.153851326834,0.153976,66.5210521646,60.788,19.5232379845,-0.156024,85.0053,0.153767817656,397.717735094,338.275012743,120.265226642,56.0113776189,367.62825392,0.986645,8.41868e-05,0.00351442434878,243.578202225
660,179.40495154,0.15397,660,0.154033273443,0.15415,12.0648234029,60.8116,9.17958808167,-0.156027,85.0085,0.153968256832,383.442123442,373.274543764,132.821380499,344.047098969,408.797162545,0.98747,8.96163e-05,0.00358583220109,282.052856924
661,179.258095193,0.152998,661,0.153132671045,0.15325,8.02645903512,60.8263,22.1925404014,-0.1551,85.0254,0.153004943859,405.771920018,371.860162291,133.126062202,354.781617553,393.216534719,0.984027,8.8913e-05,0.00357354178811,281.880771942
662,183.419056886,0.153867,662,0.153948909687,0.154132,9.58492840119,60.8356,13.0846042335,-0.156064,85.0802,0.153859762561,385.970392969,386.11566769,142.434081455,369.446876955,409.777332999,0.980041,6.9608e-05,0.00333640906968,216.768724742
663,172.296935155,0.153289,663,0.153360088023,0.153507,17.4409709552,60.8721,12.6098144394,-0.155675,85.1149,0.153287187274,364.722720141,363.198792226,119.266917925,319.862784295,388.158216545,0.980043,9.41566e-05,0.00363560015175,240.552690652
664,167.409081305,0.153229,664,0.153320170348,0.153431,28.2714928079,60.9047,65.7980720642,-0.155553,85.1477,0.153226033489,355.242518166,336.078360102,112.011973277,263.668152685,368.169324238,0.975602,9.04382e-05,0.00353414336857,174.47983415
665,173.550458454,0.153144,665,0.153251765561,0.153409,18.9473299155,60.9342,59.2901516681,-0.155414,85.2134,0.153147882912,368.01952542,360.701212266,107.380148035,305.245568019,391.700196631,0.9751,9.12494e-05,0.00357480946734,263.573599039
666,147.149654335,0.153425,666,0.153531586034,0.153668,26.0057432089,60.9447,34.7296539714,-0.155346,85.2546,0.153427205538,363.935822862,275.137731595,114.855095886,220.329232393,343.180246247,0.979151,8.63393e-05,0.00347824873847,238.404807929
667,174.879413006,0.152577,667,0.152672979585,0.152809,16.7735317976,61.006,44.8120008612,-0.154732,85.2903,0.152577405712,355.625885366,376.922385253,109.825807493,345.304806557,408.856502636,0.985011,8.61061e-05,0.00352980242154,202.391370619
668,174.751428515,0.152279,668,0.15239145512,0.15254,22.6685351217,61.0373,63.1809703588,-0.154459,85.3978,0.152283602544,423.368443342,376.185941491,128.795941585,324.541756728,406.364689654,0.984007,9.58396e-05,0.00367002906638,230.01510869
669,173.587017522,0.152306,669,0.152399293346,0.152588,20.7188310815,61.0553,59.4324599593,-0.154321,85.4362,0.152294859009,384.362183597,371.362637645,126.086719824,336.651007032,400.458393456,0.983865,0.000109464,0.00389994173116,253.250292375
670,155.527808567,0.152684,670,0.152789330955,0.152905,26.0714313351,61.0696,9.08457710775,-0.154712,85.4968,0.15269028383,409.768578929,301.874023116,125.685237257,244.729209458,351.383133438,0.977922,8.63428e-05,0.00344874183022,220.154037394
671,169.974144162,0.151956,671,0.152050718279,0.152204,19.0823986954,61.0744,9.48190902361,-0.154199,85.5894,0.151957108054,382.287632104,353.424954858,128.726160963,313.84714165,389.145750185,0.983133,8.38773e-05,0.00353747449991,212.623641204
672,162.464782477,0.152449,672,0.152526976614,0.152684,26.8292804436,61.0828,39.8366878154,-0.15454,85.6849,0.152442208373,357.538949556,329.491768058,105.882632994,274.257494684,380.254807961,0.979393,8.11929e-05,0.00337800264881,180.894351403
673,176.622415823,0.151789,673,0.151878119116,0.152037,10.1139066545,61.0867,55.0079869377,-0.153852,85.7175,0.151791451736,349.213904201,379.321035396,95.8978392693,347.504274376,393.041933559,0.976415,9.29732e-05,0.00357757270344,206.733292322
674,138.659582359,0.152013,674,0.152110038799,0.152261,134.42779771,61.0913,8.26187083322,-0.154113,85.7561,0.15201186214,392.188956772,273.140231303,138.822382243,51.8990701645,387.96665946,0.970835,8.9049e-05,0.00354553864505,229.46426093
675,172.987180134,0.151737,675,0.151845042453,0.151999,46.7007843873,61.1032,26.7629941725,-0.153924,85.8285,0.151741657107,385.350132241,362.507675837,121.459434062,79.1676000108,389.368958482,0.975858,9.14759e-05,0.00356021329551,203.519131804
676,176.686986965,0.151829,676,0.151938941328,0.152051,11.1027128686,61.1243,22.9636278806,-0.154264,85.8582,0.151829172682,363.913485672,378.769448588,122.139565377,353.591041538,396.187903783,0.969595,9.16989e-05,0.00354957218694,196.166390387
677,173.840869293,0.151752,677,0.151853158465,0.152027,5.62889643951,61.1604,6.94953165268,-0.15387,85.8571,0.151750760869,384.224807688,363.515114421,136.705982521,351.880830133,385.998053296,0.980312,8.13926e-05,0.00354067905257,131.866310596
678,179.027433039,0.151967,678,0.152082101208,0.152208,9.01086253454,61.1935,10.5557120446,-0.154069,85.8965,0.151966114959,379.364403217,385.620356338,110.077285926,351.548437867,407.358270437,0.968547,8.29616e-05,0.00333974831363,219.645817116
679,158.670531766,0.151702,679,0.151813910384,0.151973,24.576637446,61.2438,9.06708307113,-0.153932,85.8965,0.151697920029,373.567808855,311.459999003,127.325890935,264.377271986,350.551176386,0.977298,8.78563e-05,0.00346896573956,186.737646377
680,140.791669421,0.151666,680,0.151779714931,0.151912,42.1654140195,61.2625,23.5007979988,-0.153718,85.8949,0.151669364499,308.570380572,250.785486489,96.7407883032,170.826784532,305.652292543,0.97857,8.85336e-05,0.00353413780889,182.221603379
681,172.203093534,0.151705,681,0.151827616798,0.152005,19.1680146626,61.2798,6.5868864816,-0.153871,86.0094,0.151709759381,348.964018099,352.087357885,123.196745481,313.269727736,386.068044685,0.975785,8.65961e-05,0.0034807084625,190.740218249
682,167.713060325,0.151333,682,0.15143332433,0.151587,10.9469095082,61.3074,55.1737941862,-0.153362,86.0337,0.151324956243,379.361603023,352.729543566,121.672129768,325.638642713,375.436898342,0.981578,8.48039e-05,0.00347155938411,252.379401357
683,152.628312205,0.151709,683,0.151831631356,0.151967,53.784514089,61.3212,7.67858899538,-0.153844,86.0494,0.151712768857,379.849232042,302.503842428,134.84352688,45.8220553723,352.566766978,0.981035,7.62569e-05,0.00332215551112,202.815347709
684,161.167149286,0.151688,684,0.151772401069,0.151911,28.7476142727,61.3082,27.3597212564,-0.153877,86.0792,0.151680359685,352.073990115,368.016688101,123.367985364,316.922265766,439.565521352,0.98052,8.25809e-05,0.00344133748172,199.561774842
685,157.532010583,0.151282,685,0.151402089564,0.151557,26.5912544545,61.3283,6.86618149361,-0.153402,86.1203,0.15128965311,365.112400001,321.403719096,130.168182852,262.599450192,367.019316885,0.980222,9.50639e-05,0.00366287111618,163.756641718
686,168.672190329,0.151433,686,0.151512278407,0.151666,30.3267002798,61.368,15.2667490771,-0.153566,86.1416,0.151428127651,386.300425646,355.278927955,108.866534145,237.14557641,396.345593199,0.974543,8.8523e-05,0.00350036986806,284.175444938
687,177.782565072,0.151091,687,0.151194975836,0.151321,7.78935126795,61.3508,12.4168618559,-0.153158,86.2508,0.15109418838,382.374655776,377.062156046,129.444590494,353.255689184,398.014403003,0.979346,9.28576e-05,0.00354157904267,147.63802798
688,164.257412527,0.15119,688,0.151285431736,0.151441,9.75827846979,61.3572,61.3460212244,-0.153247,86.2697,0.151188462992,357.743396953,329.16843231,100.411876612,306.238721964,350.996352069,0.962177,8.41368e-05,0.0034196391071,188.681617807
689,177.04778563,0.151148,689,0.151232403339,0.151359,14.6742044342,61.3691,55.1958269747,-0.153222,86.3388,0.15114579973,327.366319271,369.260516404,98.4876923004,331.484553905,398.128598563,0.975689,8.30489e-05,0.00335214939752,195.452027807
690,177.916445225,0.150607,690,0.150703805588,0.150849,9.82916554469,61.3692,12.6050359975,-0.152573,86.3651,0.150608838389,377.936866646,378.018748685,127.553289257,359.164589486,400.080792618,0.978434,8.7792e-05,0.0034843999056,234.775871211
691,178.853651016,0.150365,691,0.150474632036,0.150602,9.91984060551,61.374,49.5717610365,-0.152229,86.3635,0.150358426951,366.219413369,387.009172631,107.631004141,350.652130331,405.380443659,0.979835,8.32301e-05,0.00333141120531,198.914760742
692,138.034218701,0.150168,692,0.150289478927,0.150428,136.124151932,61.3952,6.04625141853,-0.152145,86.3928,0.150176741541,389.231728928,285.983699764,141.178862853,21.1110715688,398.415944462,0.983405,8.14354e-05,0.00333529519368,191.371777659
693,177.537028733,0.150332,693,0.150436318094,0.150573,10.1100479397,61.3959,26.1966818983,-0.15244,86.5208,0.150335904905,367.381341576,364.89186648,128.037095236,334.31166478,380.559652771,0.968831,7.46031e-05,0.00322791835542,237.872182235
694,168.296203459,0.150205,694,0.150324791316,0.150473,16.7002689405,61.437,78.8768429065,-0.152378,86.568,0.150201222848,368.797634685,348.003440554,94.2775492401,315.443730856,387.123381877,0.970687,9.22165e-05,0.00347459524637,245.874936256
695,150.780262466,0.149861,695,0.149979389391,0.15012,80.8225341633,61.4469,21.5236248657,-0.151965,86.5878,0.149861653193,384.45547632,299.833792875,132.890615188,117.557469013,382.882295887,0.976293,8.73337e-05,0.00345033823577,184.081902052
696,172.640143719,0.149787,696,0.149907056505,0.150092,13.1399981788,61.4382,84.8852271449,-0.151929,86.6642,0.149788830828,387.770905906,356.072844044,94.8827905056,326.661796576,377.174408968,0.976298,8.5342e-05,0.00343964038666,285.062525207
697,181.131669056,0.149776,697,0.149921182714,0.150071,8.29269087344,61.4552,29.8132528767,-0.151854,86.6874,0.149774177962,382.434073062,393.265311975,109.600027056,366.681422395,413.842258927,0.97893,8.50308e-05,0.00341400383779,318.031697769
698,176.021212149,0.149837,698,0.149972779322,0.150132,13.8136463256,61.4721,104.79367285,-0.151996,86.7087,0.149829981408,392.202342817,374.082113989,96.1881893673,350.152789852,401.389723396,0.978007,8.80084e-05,0.00345015711383,288.584263374
699,179.694837092,0.149802,699,0.149965850448,0.150067,14.0555600024,61.4999,18.0637473432,-0.152104,86.7009,0.149801697446,360.753393602,378.21412614,99.7651387031,336.733699446,399.489502348,0.981461,8.91728e-05,0.00349340400065,221.475404896
700,177.822798356,0.149485,700,0.149639046359,0.149779,12.49661915,61.5012,31.1680982904,-0.151886,86.7309,0.149486113202,364.987413156,377.760070285,86.8995989924,346.430683074,396.461771618,0.982368,8.74916e-05,0.00348920009326,234.144505158
701,167.604435288,0.150137,701,0.150285660482,0.150433,16.7177514956,61.5302,244.129591329,-0.152224,86.754,0.150146361348,402.055775176,337.977981977,55.7492202184,280.311898961,365.868083378,0.989243,8.54139e-05,0.00336927220531,318.175976961
702,148.540861036,0.150368,702,0.150531325732,0.15069,50.5234335324,61.5279,15.7224571459,-0.152636,86.7699,0.150360728078,356.691449155,274.619662517,90.8259523335,224.159672576,372.199298392,0.985762,8.89555e-05,0.00351485361039,241.184100446
703,171.366387478,0.150258,703,0.150441450376,0.150565,15.0363547365,61.5323,82.6572792992,-0.152511,86.8056,0.150253703545,355.92603361,355.217461799,77.2716625832,323.392923731,388.832321838,0.987507,8.0063e-05,0.0033289770298,258.475683457
704,155.35755805,0.150141,704,0.150302325159,0.150446,21.5889304454,61.5545,66.6770944977,-0.15243,86.7779,0.15014757393,324.971206918,297.069709736,92.3137452545,253.595473169,340.14429935,0.986583,8.38411e-05,0.00336571377018,231.505409431
705,174.58746542,0.150448,705,0.150605797288,0.150752,12.1282420402,61.6015,69.6064406989,-0.152381,86.8739,0.150441640976,389.119943666,370.393755905,101.120151975,343.320613661,394.952987203,0.979008,8.25399e-05,0.00339841556876,278.386498746
706,179.171486566,0.150332,706,0.150520632934,0.150641,9.7326625338,61.6421,8.58909711203,-0.152432,86.936,0.150342376108,342.466151707,370.168122143,110.669115072,347.76052232,386.86420139,0.985937,8.01089e-05,0.00336765114413,173.604452039
707,181.046609128,0.149917,707,0.150080764992,0.150261,9.87595308278,61.6708,11.1936539567,-0.152238,86.9239,0.149911857708,403.240357317,375.502612944,146.376154138,350.32510792,394.061166041,0.98713,0.000102664,0.00361146673357,221.217860282
708,180.188124838,0.15014,708,0.150377128303,0.150485,9.28032556091,61.7125,117.272980811,-0.152419,86.9426,0.150149665115,409.713822173,376.262847415,90.4846601273,359.129350403,394.052417085,0.979396,8.54236e-05,0.00343346240554,276.532115017
709,174.952622019,0.150244,709,0.150409919015,0.150556,5.83062059961,61.694,87.3758532089,-0.152826,86.9966,0.150233858804,395.751577352,369.388491394,99.6451806853,355.486266186,383.123061701,0.979832,7.50742e-05,0.00330497249216,248.910937576
710,170.035995407,0.151068,710,0.151235950874,0.151385,8.82308072455,61.7185,94.0496225917,-0.153388,87.0641,0.151069777378,369.418066657,346.334795152,99.230022153,319.954819806,365.118189912,0.987194,7.9208e-05,0.00324073439293,281.403852694
711,176.119789128,0.15085,711,0.151053521148,0.151186,10.3825830397,61.7569,82.7354317553,-0.153086,87.0916,0.150844663449,431.41181424,372.456588408,97.7873582423,334.684657609,383.256762128,0.988244,8.76698e-05,0.00341973057624,259.703380576
712,176.318155159,0.150792,712,0.151018658014,0.151164,16.9066109639,61.7891,40.2973764827,-0.153187,87.1407,0.150796590262,359.2111486,373.483915334,113.876717521,326.159612501,392.370117356,0.987318,9.19113e-05,0.00348280681825,222.412192041
713,179.527421564,0.150732,713,0.150964813146,0.15112,6.25687150346,61.7889,49.4375382181,-0.15274,87.168,0.150731922639,389.160970178,379.456322834,103.248509265,359.959299708,394.555911271,0.983584,8.91916e-05,0.00343048806659,293.886908031
714,176.525216528,0.150946,714,0.15116354401,0.151298,11.3222394346,61.8173,110.079106481,-0.153045,87.2066,0.150948363623,367.397014299,368.996059923,87.8353988084,315.600141661,385.448801274,0.98579,8.91864e-05,0.00340621133372,279.583215632
715,166.49560819,0.150463,715,0.150711152391,0.15084,17.6145143642,61.8301,44.5306294641,-0.152898,87.2714,0.15046049038,375.918595331,334.823986175,105.056954442,259.428787029,372.683933693,0.988022,8.99723e-05,0.00347865715601,300.949491142
716,177.62753147,0.151123,716,0.151342551397,0.151486,10.7532472278,61.8207,56.6380136677,-0.153275,87.2931,0.151128254585,409.015347353,371.815799968,107.055168539,335.077038472,387.790526172,0.984309,9.27356e-05,0.00359797290729,276.738730398
717,172.928919558,0.15089,717,0.151140292356,0.151294,8.92327781078,61.8338,132.604874197,-0.153148,87.3376,0.150890738659,375.290731982,354.015173933,85.6986930846,315.968533738,374.012371654,0.98192,9.35148e-05,0.00358121018581,301.108533796
718,173.356419398,0.151506,718,0.151718535913,0.151877,9.97428687405,61.8701,30.9010294825,-0.153793,87.3896,0.151506081078,411.437448776,354.418716977,126.000401097,332.521090889,372.055671921,0.985382,8.63455e-05,0.00347822211737,243.788824933
719,166.268338189,0.151401,719,0.151619128707,0.151759,12.6595420624,61.8682,41.3662059643,-0.153562,87.4183,0.151402862659,351.509785335,327.773174547,119.833256614,295.229285885,360.925168895,0.983904,8.46925e-05,0.0035033022234,232.040132848
720,176.83193792,0.151346,720,0.151560258744,0.15172,5.28381807525,61.8596,59.6357451724,-0.153596,87.4594,0.151347679356,403.572701698,365.320694475,112.009610098,354.238680021,374.552318407,0.987299,8.615e-05,0.00348697183444,303.961006156
721,176.05993745,0.151492,721,0.151706758847,0.151826,14.9755530352,61.8863,104.85378141,-0.153511,87.4346,0.151489540225,418.088463845,371.336342597,113.258972274,325.868868105,396.734082448,0.984891,8.36999e-05,0.00350145541441,260.530943136
722,166.253456692,0.151356,722,0.151577933644,0.151715,24.2995949005,61.8862,12.3012118335,-0.15339,87.4226,0.15135316678,334.67324404,338.576379754,87.8622521961,260.548401906,372.165355859,0.984305,7.80423e-05,0.003359295306,218.068014482
723,171.129453316,0.151222,723,0.151458797296,0.151613,9.10751423519,61.9106,55.682622536,-0.153231,87.4716,0.151217441724,375.327666431,354.925582539,91.5839227048,335.81536543,378.212257724,0.983843,9.90958e-05,0.00362062458803,269.089110358
724,162.44640742,0.150794,724,0.151091063589,0.151205,40.3657534392,61.9328,280.714212287,-0.153125,87.4742,0.150796607732,370.972412581,311.589710606,30.5544203045,230.236313305,372.561990948,0.986557,8.75905e-05,0.00351198893071,322.991575785
725,177.997741922,0.151211,725,0.151479993718,0.151619,10.9914746192,61.9268,6.15820804947,-0.153429,87.5336,0.151211009843,375.770987839,390.44183004,133.528288609,360.409990205,414.979809588,0.98177,7.82525e-05,0.00341889283699,160.024102309
726,163.225292348,0.151454,726,0.151683206964,0.151837,16.3016742497,61.926,27.3233811492,-0.153651,87.5092,0.151462388986,426.908030966,329.996900303,131.982207522,299.859681704,372.698691782,0.983746,8.21695e-05,0.00343695525037,223.308991246
727,172.483861094,0.151238,727,0.151487508945,0.151634,12.9736157386,61.9111,26.7529916582,-0.153413,87.5449,0.151239482816,381.48834325,371.334885939,113.30464745,341.789063489,403.648400158,0.982756,8.07793e-05,0.00345723111316,270.605751327
728,178.1122606,0.151127,728,0.15133309382,0.151486,10.8157105905,61.8999,26.8812715505,-0.153506,87.5925,0.151123991356,408.496241876,395.582674146,113.952451939,364.390466072,416.458062107,0.979168,8.55547e-05,0.00343781869355,320.688314172
729,170.66994746,0.151548,729,0.151744742564,0.151895,17.9214081497,61.9324,12.5846152223,-0.153796,87.6193,0.151541440295,381.890648191,355.430894298,128.558292556,303.837177317,385.838492377,0.980506,7.45942e-05,0.0033488742605,252.639949445
730,172.282866379,0.151214,730,0.151427203442,0.151594,14.6971496218,61.9243,5.86933974867,-0.15333,87.6836,0.15121724277,342.756357441,356.789149215,140.601555685,323.322007376,393.744995695,0.98496,7.99443e-05,0.00334749186231,158.444043723
731,179.907001471,0.15163,731,0.151806354463,0.151978,9.37590119069,61.9146,8.97633029403,-0.153899,87.6875,0.1516242572,347.959080517,379.971833239,132.782610063,363.971210636,401.521194701,0.982504,9.29785e-05,0.00358387038498,219.294421679
732,170.596597501,0.151685,732,0.151897697527,0.152027,12.1453683142,61.9753,64.3900982607,-0.153856,87.7454,0.151696282416,387.476213913,352.677164289,97.5791891124,325.667458072,375.621991661,0.981601,7.92402e-05,0.00336681444677,284.864657915
