PolicyRegParamNorm,AverageDiscountedReturn,StdReturn,AveragePolicySurr,QFunRegParamNorm,Iteration,AverageAbsQYDiff,StdEsReturn,AverageQ,AverageAbsQ,MinReturn,AverageAction,AverageAbsY,AverageY,MinEsReturn,AverageReturn,AverageEsReturn,MaxReturn,Epoch,MaxEsReturn,AverageQLoss
162.306,243.950577835,707.225627969,-314.543,243.361,2882,8.32371516058,281.22747545,311.401,311.639,651.883992135,0.999315,311.564781604,311.40940756,-9.67539084523,1708.80354059,162.254560602,3645.46646551,2882,872.931418852,301.332
162.363,230.774177853,1155.17035975,-314.923,243.392,2883,8.24044790033,240.243027237,311.895,312.139,415.58336719,0.999146,312.063832367,311.895990427,276.209101647,2048.72127731,580.000354303,3837.46406086,2883,898.566480594,304.405
162.372,254.52318787,713.463132207,-315.005,243.416,2884,8.26496481744,338.164108251,312.047,312.313,250.500768192,0.999429,312.2443679,312.043357543,-9.85381165381,1661.92565355,228.722750318,3076.34285611,2884,1016.65568754,306.071
162.396,186.13646234,803.701928751,-314.791,243.452,2885,8.35261364741,196.403255592,311.781,312.02,255.097458474,0.999324,311.949056681,311.795382655,109.822295456,1107.21395668,333.487798038,3211.44901022,2885,678.55244915,318.981
162.422,220.967455955,889.386943048,-314.537,243.466,2886,8.41683864566,166.941923056,311.573,311.817,297.509025446,0.999211,311.755279549,311.582973739,-0.568216727328,1362.99102776,213.399333284,3588.84905485,2886,560.586617805,315.052
162.436,269.637056014,927.530778957,-315.292,243.467,2887,8.37480156998,631.834649352,312.225,312.489,190.390530656,0.999205,312.420163102,312.215826753,421.123871015,1549.30851459,904.422451634,3480.41533661,2887,1796.94761157,328.515
162.445,220.979735888,638.496150998,-314.96,243.524,2888,8.38391618249,266.397235021,311.871,312.103,160.777100767,0.99927,312.078117727,311.882047098,204.850581459,1341.71640885,467.939786819,2706.79966643,2888,846.411108792,329.669
162.46,227.826377296,852.614078443,-315.406,243.556,2889,8.23980082201,164.087979517,312.512,312.737,407.320248196,0.999467,312.690409707,312.521484658,184.661959278,1604.96934545,380.324777484,3847.70061265,2889,651.930980456,298.176
162.483,231.361377609,922.862494782,-315.404,243.613,2890,8.2835723422,297.926552862,312.393,312.639,214.821559503,0.999292,312.58768928,312.388799562,4.4662412404,1541.85957941,293.272887221,3837.92202211,2890,785.44428027,308.643
162.497,215.793101318,759.566910393,-314.981,243.62,2891,8.31805402937,505.871949088,311.934,312.166,180.632100988,0.999308,312.115875267,311.948833675,198.410926399,1133.30608938,585.524849239,3038.07534433,2891,1674.00361262,324.643
162.517,250.72581808,764.431051887,-315.494,243.652,2892,8.27014115257,772.897464231,312.398,312.63,682.188692881,0.999378,312.58918542,312.413079639,445.351982945,1813.87239497,1020.22291895,3665.05845984,2892,2112.76601362,290.78
162.555,234.968858771,1021.18002039,-316.321,243.628,2893,8.321736511,322.68523745,313.391,313.656,213.609242615,0.9993,313.591828319,313.393022488,3.66063718633,1346.20044859,393.617216906,3777.95660163,2893,915.718668086,324.412
162.594,250.599965587,709.265940327,-315.674,243.689,2894,8.32671752675,235.559030031,312.814,313.072,207.720965743,0.99916,313.005637978,312.813236654,-12.6126400566,1558.13039599,203.196137302,3189.92570835,2894,749.622315791,317.508
162.61,223.034719975,595.567775469,-315.712,243.715,2895,8.24861138473,586.739061693,312.765,313.048,224.154988474,0.999362,312.982655538,312.772312004,9.97117750803,1049.32971935,787.442980913,2866.98283621,2895,1596.55643022,319.535
162.597,217.070152665,582.314500991,-315.872,243.767,2896,8.30439345899,231.49005751,312.841,313.098,201.637739309,0.999298,313.04457384,312.849605149,-0.63220105811,1025.25389079,268.201766614,2993.08303852,2896,575.557510164,312.772
162.636,215.918965431,932.06017085,-316.527,243.803,2897,8.30996927284,903.338984221,313.317,313.568,307.569679387,0.999289,313.513266464,313.320174149,-11.1437929892,1278.1905026,783.333063516,3794.8073657,2897,2534.81312213,312.796
162.69,224.236773286,804.01744818,-315.83,243.821,2898,8.29554274745,552.300546265,312.709,312.96,227.423519118,0.999424,312.914838319,312.720799666,68.0261696755,1265.01865631,535.025833602,3247.23308609,2898,1435.64850075,308.355
162.732,239.767480504,868.600507074,-316.111,243.829,2899,8.4879894509,274.144597014,313.112,313.349,317.830057197,0.999284,313.319017317,313.115216971,-10.0832119915,1391.06368663,243.071685015,3849.05276488,2899,702.324939516,348.227
162.69,234.580284493,422.036055884,-316.379,243.874,2900,8.37435699168,700.088558915,313.443,313.687,398.590321874,0.999229,313.622687806,313.444925726,-7.30418941452,1010.13472647,587.568036679,2308.37377411,2900,1940.1738026,324.66
162.752,213.025494996,1071.71438634,-317.113,243.911,2901,8.13314357762,318.401144364,314.268,314.531,209.586626777,0.99926,314.455946252,314.275286615,193.453493124,1515.51548431,472.302986438,3804.19565701,2901,1066.78403345,293.708
162.752,214.366928655,620.228688014,-316.676,243.97,2902,8.25159277819,84.7756947896,313.67,313.92,240.188101615,0.999255,313.887773106,313.687012792,379.488311188,1181.52398233,545.551986408,2829.41451724,2902,610.901072149,317.832
162.817,230.262020239,637.337045568,-316.724,243.991,2903,8.06258414314,314.373548918,313.746,314.008,286.839050923,0.999254,313.953934951,313.751355171,-2.2547667975,1136.84081039,284.812224296,3184.7653142,2903,997.291467439,280.985
162.832,234.160653607,1002.99287801,-316.841,244.015,2904,8.12022905744,93.9712840055,313.917,314.18,472.004449545,0.999236,314.101677104,313.915666711,285.708019945,1754.97682808,393.525457212,3757.58272483,2904,552.605164987,296.2
162.88,209.334994471,649.260854696,-317.266,244.037,2905,8.37105871251,551.719019126,314.259,314.488,279.968003689,0.999279,314.421642428,314.260958465,11.9830257872,1138.8966459,604.447633235,3136.74949405,2905,1398.23468914,336.475
162.914,223.747874924,869.926345718,-317.293,244.067,2906,8.25184952703,618.485937942,314.289,314.541,324.052584656,0.999478,314.469346711,314.296922373,-3.32458810464,1501.03397731,747.415520155,3647.30441083,2906,1674.61707488,318.589
162.901,217.934565008,753.982023387,-317.108,244.095,2907,8.24946373962,291.871692836,314.209,314.451,201.739252913,0.999116,314.400667061,314.220203633,-10.7635841392,1134.59459762,215.878463265,3428.00357057,2907,930.949041648,327.815
162.964,186.432306822,464.048396806,-317.639,244.119,2908,8.11844714427,373.85377147,314.661,314.897,156.527743048,0.999511,314.86614892,314.671482103,-5.96140900867,862.24537239,410.767698754,1902.42989483,2908,903.464898048,296.265
162.974,229.777934538,434.244297718,-317.571,244.146,2909,7.99723927287,413.565379289,314.623,314.833,267.680308956,0.999472,314.799644105,314.635982963,-4.91991750178,1010.49282616,364.845084785,2424.89698061,2909,1291.43152574,283.376
163.007,244.714177972,642.305289759,-316.825,244.183,2910,8.13098098352,217.518299985,313.885,314.137,461.923563451,0.999434,314.093054859,313.880726338,-11.6752205112,1390.53469945,206.119899441,2916.50372786,2910,627.040475917,304.762
163.08,231.365845353,750.462050303,-317.478,244.186,2911,8.00416338872,193.564013884,314.607,314.848,182.179878683,0.99946,314.80809827,314.622818934,-10.2268063243,1297.10683484,206.696644908,3711.19504868,2911,535.262199858,287.586
163.102,192.664821141,668.664019589,-318.092,244.208,2912,8.17293779284,346.553671658,315.093,315.356,142.531544178,0.999279,315.289948818,315.102664297,-9.69403468295,857.67214585,354.45691364,2699.16042047,2912,1038.34437664,306.119
163.096,231.003094924,954.138567163,-317.86,244.233,2913,8.08825311723,495.746735815,314.932,315.168,259.588183468,0.999285,315.138986211,314.94355753,-7.0879123079,1222.57221475,463.219125406,3843.01483473,2913,1333.73920756,288.848
163.09,246.356671397,535.164656549,-318.464,244.265,2914,8.00390385446,204.987544212,315.529,315.786,481.152313004,0.999343,315.731945148,315.533359778,-5.89174910419,1159.90734074,213.159930595,2682.79761243,2914,523.667400991,270.586
163.134,214.865868851,598.513841886,-318.473,244.313,2915,8.12952032298,473.948459173,315.432,315.725,175.880704482,0.999242,315.661310611,315.435962691,-0.980527730294,945.525255614,555.636622556,2780.35289094,2915,1370.42659473,295.993
163.161,238.317462038,679.935411243,-318.16,244.338,2916,8.19981320351,102.64321415,315.239,315.471,227.235659236,0.99951,315.414129143,315.229827227,177.002085087,1148.67611225,335.023339767,3466.39710425,2916,493.000581037,311.477
163.182,213.912715068,757.939876334,-318.197,244.404,2917,8.05718742974,188.627386432,315.15,315.433,183.047395946,0.999306,315.412771457,315.17860126,-10.6934861558,941.630097421,297.490378447,3507.15080416,2917,515.647426861,306.468
163.183,233.038233375,946.62421173,-318.319,244.405,2918,8.17041123651,303.56618178,315.384,315.658,209.643306609,0.99942,315.59441898,315.391307366,-10.5543354256,1391.75417159,214.687546809,3656.38200723,2918,1005.37090531,305.903
163.232,227.734732791,828.350033043,-318.019,244.467,2919,8.21428469546,209.294414493,315.07,315.323,177.56703125,0.999299,315.291181097,315.077414131,-7.47358566155,1274.20524806,139.906377365,3254.75546657,2919,810.817129038,314.885
163.208,206.692030634,694.322437531,-317.877,244.472,2920,8.20729183103,171.028525046,314.966,315.259,-5.61724147491,0.999484,315.202689751,314.96409585,-6.77847784668,936.594117689,176.984259322,3586.75479897,2920,584.80376968,305.405
163.249,220.26286189,942.214239167,-318.048,244.501,2921,8.16364038987,164.65537656,315.157,315.395,-5.41220755652,0.999357,315.344137989,315.166078348,-9.24890183794,1659.74959863,140.174171147,3315.67691604,2921,397.679826844,305.176
163.261,145.140902875,764.672547437,-318.412,244.541,2922,8.44740370781,257.916056188,315.535,315.818,-6.03894371837,0.999355,315.773185923,315.543538376,-10.3235279974,744.448675988,137.387020324,2815.35810092,2922,1070.59587463,344.906
163.284,147.380955213,1010.75488326,-318.045,244.57,2923,8.42460554569,380.328971615,315.19,315.446,-4.30136965086,0.999403,315.360398581,315.181187911,-6.45694556591,934.576738352,246.045579021,3868.08020797,2923,1143.46376189,338.603
163.305,180.913398752,682.083085749,-318.418,244.571,2924,8.34965644815,349.231778913,315.474,315.753,78.4295727059,0.999432,315.735523392,315.50009415,-6.22627804002,922.834566145,231.15245752,2233.65336381,2924,1121.61310502,337.768
163.302,216.813280509,367.173079907,-318.89,244.622,2925,8.15133257011,190.563232262,315.84,316.067,209.431154803,0.999268,316.014586229,315.826427963,-5.94696743099,605.11705236,187.984557153,1742.94592632,2925,635.470244,296.439
163.391,228.228996614,407.251913804,-319.292,244.644,2926,8.32147152781,327.265200153,316.3,316.515,183.928436146,0.999408,316.478756611,316.312414954,-2.56806512611,820.900638697,381.498863261,2115.64496901,2926,863.831185371,329.544
163.378,226.466486427,379.008801657,-318.805,244.685,2927,8.3849042699,161.307537797,315.766,316.009,214.954718959,0.999161,315.950426024,315.770551552,0.622458373392,761.896534741,204.758440503,1884.04828598,2927,540.333801017,308.116
163.402,256.052216775,532.545437019,-318.968,244.736,2928,8.31803107497,79.2695584748,315.856,316.114,349.040685673,0.999434,316.044000834,315.864870421,48.0657292781,1046.81767912,187.514010858,2723.74868153,2928,328.024431599,322.127
163.397,219.199614459,514.256527486,-319.279,244.774,2929,8.31375640337,233.212293095,316.306,316.536,215.693451394,0.999262,316.49684452,316.320260057,-6.07162873196,751.20153428,234.337903137,2067.50506476,2929,876.664180909,325.433
163.404,206.906605159,643.373882071,-318.761,244.81,2930,8.15030747339,329.391813543,315.731,315.975,183.412524404,0.999311,315.898232114,315.742047941,11.077697455,912.521675678,266.853587524,2651.63730907,2930,1087.55267722,303.737
163.408,257.773901471,309.024380988,-319.413,244.827,2931,8.29915277154,186.73681125,316.389,316.606,397.371053885,0.999427,316.581092976,316.401064791,-9.25020335729,913.286871383,275.163842306,1881.2020313,2931,607.512615066,342.217
163.408,202.550948303,369.691174066,-319.144,244.87,2932,8.34396701941,138.432901371,315.954,316.163,295.596896868,0.999361,316.134973973,315.953389136,-7.88673977713,645.717449677,155.187763313,1892.41723676,2932,376.808567091,327.311
163.408,219.965368945,575.788025108,-320.243,244.878,2933,8.20436821281,116.077275108,317.192,317.414,112.132770414,0.999374,317.340237968,317.184960506,-7.84641955051,797.622766146,190.110772945,2743.25784863,2933,382.734631639,300.092
163.463,221.643725813,487.8685681,-319.43,244.95,2934,8.23069263065,163.156408985,316.469,316.709,205.402231065,0.99939,316.671633352,316.480357772,-6.81277922854,749.730917172,184.241069454,2377.24488694,2934,402.184697352,309.489
163.473,211.077970244,370.345613673,-319.174,244.964,2935,8.41520656064,412.101916427,316.268,316.527,188.586828352,0.999336,316.448715544,316.268847104,-6.20252917638,650.669200243,375.756743653,1661.53851505,2935,1237.30689658,335.386
163.492,226.870738889,499.737880305,-319.678,245.013,2936,8.42228076715,242.675069453,316.558,316.806,268.63177003,0.999108,316.76408744,316.576780019,-2.47881823697,818.187798998,453.875068852,2855.97144206,2936,693.746335802,337.385
163.502,225.480902769,510.209492326,-319.489,245.057,2937,8.43550802261,378.637489709,316.532,316.77,230.821078133,0.999271,316.729836627,316.543970995,2.32569823174,869.492338612,489.941902322,2426.03144468,2937,1065.66744177,343.811
163.503,118.067911954,482.241299724,-319.458,245.108,2938,8.34913626421,324.627368581,316.487,316.729,-7.07621885169,0.999323,316.683453381,316.489526531,-3.61173932982,412.248232019,403.041019627,1834.27510449,2938,1003.77265539,332.71
163.54,199.601838032,793.772037222,-319.387,245.169,2939,8.46753111571,176.723298421,316.554,316.842,25.1798953144,0.999472,316.80529123,316.556348869,-13.2224755804,933.807989457,67.1678850082,3189.7981624,2939,829.5237148,337.153
163.592,222.094575564,658.291070203,-319.462,245.17,2940,8.39264811611,243.525433753,316.393,316.636,340.796653854,0.999159,316.609657401,316.395309817,-4.80597040697,1023.41204465,244.254997181,3486.16233391,2940,760.876256186,319.897
163.592,213.718255815,502.052071728,-319.119,245.244,2941,8.50750735954,200.474651601,316.12,316.345,220.794346911,0.999292,316.336676309,316.145283099,-8.0967347713,839.27715915,178.443317871,2098.2278664,2941,720.418651405,352.796
163.651,128.304303843,780.282964728,-319.229,245.277,2942,8.28927997006,234.162170891,316.315,316.601,45.8225353361,0.999552,316.559525821,316.314773719,149.67277746,756.99816654,324.222333986,2141.93406827,2942,859.305068531,321.524
163.647,168.885328196,783.706583547,-319.428,245.299,2943,8.3268941842,509.868047026,316.464,316.736,142.022658508,0.999414,316.660293894,316.463147664,238.705892663,791.695934946,588.02640554,3224.6170911,2943,1469.17177778,323.568
163.687,204.163042717,714.298684712,-319.776,245.346,2944,8.23193062607,314.445117521,316.808,317.06,154.457134373,0.999331,317.010839479,316.81790892,11.5154168608,972.654058912,402.173314469,3306.29531352,2944,958.50308566,306.947
163.697,209.724245943,626.902829493,-319.084,245.347,2945,8.43288199592,409.963168556,316.091,316.316,149.540212544,0.99944,316.232988049,316.085482602,-8.73478463864,935.156963149,321.736143919,2474.57620813,2945,1220.7055574,328.32
163.728,212.677753908,576.067770638,-319.532,245.397,2946,8.4130282285,125.026217341,316.537,316.745,170.34022596,0.999388,316.717728334,316.560900222,149.533175384,951.391580168,283.334662998,2781.84163828,2946,461.51464766,323.737
163.789,221.230236676,791.920457484,-320.007,245.464,2947,8.26733426946,202.895120326,317.041,317.24,187.318903838,0.999252,317.197392908,317.041546631,163.008402769,1330.79303469,375.771114773,3447.66835486,2947,727.714219684,305.517
163.801,209.4341657,361.809366746,-319.729,245.496,2948,8.26858035762,213.224711826,316.805,317.008,179.132834769,0.999255,316.966981005,316.817152057,-7.24070669809,657.435819232,176.920333211,1778.19040866,2948,616.094887694,301.549
163.841,219.695064492,729.63191491,-319.827,245.557,2949,8.54783408846,230.64685702,316.804,317.0,181.575859117,0.999494,316.954902618,316.807049113,-5.18670796071,1044.43058073,217.050245571,3301.23039641,2949,721.748620783,340.366
163.859,205.482409296,431.85099478,-319.997,245.587,2950,8.31143041702,293.54005815,316.966,317.171,95.4105495894,0.999241,317.108339043,316.968984927,162.89984084,963.052449334,437.842598718,1857.79264642,2950,1028.84765476,304.264
163.878,218.296720371,638.041781793,-320.13,245.627,2951,8.46349483481,91.6876028241,317.089,317.279,611.286864303,0.999164,317.214183546,317.09097934,3.53776706062,1332.82538727,180.010573316,2940.34804152,2951,331.587324036,340.467
163.885,203.698371534,544.914511962,-319.939,245.657,2952,8.35350869083,384.762943047,316.952,317.15,164.047019608,0.999311,317.087772844,316.952016232,-6.80202979366,785.951726038,502.905325619,3423.46510052,2952,1042.92348864,327.159
163.902,126.799694684,386.330317484,-320.547,245.691,2953,8.43902611113,270.825845985,317.459,317.626,109.227869146,0.999496,317.601498311,317.479266876,-7.98177525486,351.671971016,237.412115408,1765.62450011,2953,807.123874744,341.12
163.891,119.999751857,494.167146317,-319.929,245.689,2954,8.30048131551,177.617695318,316.93,317.175,120.32397375,0.999444,317.084333886,316.928119327,-6.31137540785,345.624903458,215.122174757,2622.0862407,2954,619.957412354,323.808
163.97,155.586423501,487.715583553,-319.974,245.776,2955,8.34705743558,205.569854921,317.07,317.29,120.83427758,0.999384,317.222355873,317.066113002,-9.84375574698,535.122885801,257.670344287,2237.71248066,2955,599.056747375,340.698
163.992,163.452249452,449.169509061,-320.981,245.787,2956,8.22817386892,328.059151771,317.807,318.034,111.530711626,0.999428,318.000060907,317.839466154,94.851840658,539.112222197,453.202773105,2093.78036212,2956,849.161766613,299.317
163.996,199.054517095,766.7517135,-320.044,245.821,2957,8.41514770525,400.350459621,317.089,317.343,130.151581671,0.999284,317.276326713,317.099834099,-9.11508287913,1012.58297183,402.102429213,3567.30872494,2957,1173.95004861,332.201
164.028,239.554787997,574.809136756,-320.455,245.822,2958,8.35204939714,299.005324348,317.394,317.603,318.028837493,0.999478,317.556843993,317.396162761,492.842085428,1460.68299419,788.289750339,2782.47580936,2958,1226.95881944,317.135
164.017,230.546299322,770.863854593,-321.123,245.876,2959,8.31373744369,396.10690911,318.051,318.285,215.267004171,0.999261,318.228271025,318.049574974,-10.8330418513,1342.24406441,402.118452809,3819.60098932,2959,1185.8449477,330.548
164.084,234.524122404,708.746223894,-320.328,245.91,2960,8.32751828862,163.69414105,317.169,317.451,252.395775274,0.999326,317.375020507,317.167720116,102.310972083,1380.81116632,283.044442402,3133.19537006,2960,482.086083268,324.769
164.095,209.649250042,520.200740699,-321.095,245.954,2961,8.26075676791,194.908763005,317.896,318.136,156.037176768,0.999449,318.084089616,317.901015295,289.832304558,824.669290485,572.894897808,1914.92108177,2961,780.761289897,311.06
164.133,190.859719266,581.198769179,-320.611,245.985,2962,8.4177647355,224.931553886,317.426,317.703,145.375053138,0.999458,317.65735331,317.434883961,1.36142413466,748.313484309,411.203411878,2464.13047551,2962,643.040593668,344.97
164.141,221.478377,366.215438746,-321.091,245.984,2963,8.33363859654,362.261470549,318.037,318.254,141.867745401,0.999399,318.220088908,318.050339934,-10.4002478744,832.796708383,327.924329641,1496.27883925,2963,942.460517307,323.205
164.184,153.2167846,468.314024899,-321.419,246.031,2964,8.18587356627,252.700603926,318.321,318.569,109.578513843,0.99938,318.532882641,318.317839761,-9.34684993509,529.75097343,202.037006089,1817.67631676,2964,919.138758474,300.815
164.218,173.471168285,646.538063169,-320.801,246.026,2965,8.31372051689,234.011583017,317.619,317.94,104.70795291,0.99947,317.900964775,317.636777668,-6.34389012448,757.144271628,240.825796634,2818.14366125,2965,844.388492191,329.163
164.251,238.070909961,797.449808849,-321.874,246.079,2966,8.31937217372,275.108898523,318.719,318.99,143.0185819,0.999345,318.900008332,318.705233738,-8.74767517084,1259.91185742,266.363851052,4585.13305366,2966,789.003488312,344.629
164.278,214.929502133,717.506395219,-321.845,246.084,2967,8.16801302795,562.799064859,318.641,318.879,148.430481304,0.999493,318.819575282,318.6449428,139.127121888,1041.75845874,763.479319905,2471.11530777,2967,1613.3890815,307.145
164.296,127.736681779,592.427321265,-322.366,246.162,2968,8.39350480276,254.012963938,319.223,319.487,126.767214107,0.99919,319.429669269,319.227047723,-3.97766990425,404.308068761,279.29241841,2827.60101226,2968,883.09777883,354.441
164.309,252.876016305,959.956248174,-322.406,246.189,2969,8.12705720995,138.044748698,319.249,319.493,264.549280164,0.999265,319.446644005,319.258346619,-6.92843733055,1654.22480175,193.981466814,3908.75534744,2969,432.852187203,322.866
164.358,222.599291328,610.08726347,-321.871,246.229,2970,8.19062978023,200.721634388,318.779,319.077,165.658847021,0.999342,319.026064525,318.789472586,-5.88221775419,989.765465077,206.43052435,2513.10269969,2970,649.11627557,315.432
164.364,252.748580443,339.874493099,-322.385,246.233,2971,8.19638250787,442.705003925,319.328,319.579,587.542938435,0.999422,319.528103381,319.325157499,-7.16502706104,951.81904366,438.988965541,1893.26556234,2971,1326.3727673,318.564
164.357,202.967727985,520.381638671,-322.289,246.257,2972,8.2805438379,292.983837986,319.239,319.503,160.566674409,0.999252,319.447511914,319.247370749,-8.65398126746,743.354489857,169.085388572,2255.7593484,2972,964.099267347,327.387
164.376,214.583908876,625.00853132,-321.838,246.284,2973,8.38263718218,175.036577219,318.689,318.963,173.011562401,0.999302,318.937410294,318.708405293,-10.5964443559,872.918086074,191.821076959,3335.55993833,2973,583.725182258,354.745
164.386,214.163077593,714.889390578,-322.442,246.319,2974,8.02605875036,232.521378679,319.372,319.641,135.933241912,0.999355,319.55361359,319.369945108,-6.380848756,1161.51410884,267.351788594,2982.34591663,2974,739.781436266,269.074
164.388,203.599297516,793.158871291,-321.962,246.345,2975,8.29412669731,201.654141255,318.884,319.159,147.757100593,0.999174,319.112344267,318.883368461,152.454018513,1282.96641156,314.336349837,3058.08676614,2975,665.015387577,334.163
164.457,144.253495317,678.462330894,-322.334,246.36,2976,8.33514607396,264.96059315,319.313,319.562,122.365860239,0.99941,319.528501836,319.319002146,-4.5589853674,527.970178376,187.816706402,3732.35885502,2976,857.658059529,327.147
164.494,119.777315952,380.239562977,-321.733,246.435,2977,8.23432587687,116.892760186,318.857,319.161,127.53341142,0.999511,319.124995127,318.870327624,90.6953917209,292.196786287,235.665153735,2029.05294841,2977,465.008787404,322.585
164.462,161.928216345,460.522321387,-321.924,246.498,2978,8.24130304716,328.641400161,318.896,319.173,126.126322469,0.999419,319.11761171,318.903231667,23.7493028654,600.250114827,319.514102748,1538.50627276,2978,957.447109534,309.942
164.46,182.868144739,767.262634106,-322.115,246.548,2979,8.35820310479,327.67957786,319.092,319.379,119.456511733,0.999415,319.334928196,319.0951171,-4.91498833438,828.538619437,369.736331776,3537.4527834,2979,842.820313899,327.473
164.466,187.240897376,399.093548706,-321.672,246.588,2980,8.32107037164,277.621764241,318.577,318.834,138.270192324,0.999424,318.753781146,318.573229582,-7.33888708321,625.30490206,340.505606952,1727.32652922,2980,869.794650517,321.215
164.472,204.838239197,557.567137011,-321.976,246.653,2981,8.31151358613,109.296220925,319.046,319.357,237.310724527,0.999413,319.313880641,319.076927093,-6.24972804606,1083.75736622,165.417261456,2260.10263582,2981,324.132885979,329.232
164.541,171.245342176,604.233966419,-322.249,246.649,2982,8.2884267117,372.890892623,319.147,319.387,-4.63395358338,0.999331,319.343486986,319.155902213,-8.27538143463,889.220607801,312.089935441,2418.1008481,2982,1155.25317133,306.392
164.535,189.908846554,671.644282555,-322.185,246.684,2983,8.33152699196,225.740053229,319.167,319.378,141.757574596,0.999385,319.314076262,319.162587651,-5.78193754476,853.704372945,228.741933682,2348.34542563,2983,592.946040656,335.765
164.588,169.173687098,711.924265698,-321.982,246.704,2984,8.26921194927,125.387488557,319.042,319.338,119.117603074,0.999421,319.274992204,319.058687365,-2.39510158336,711.815060277,211.588470809,3604.78895782,2984,343.432194475,318.349
164.633,217.589675939,729.726228527,-322.634,246.762,2985,8.24071903864,238.742254543,319.615,319.861,149.717966438,0.999466,319.817785769,319.611693668,372.494025225,1447.69187264,669.513780597,2974.06539621,2985,1033.94966423,309.69
164.61,225.468357163,1108.74019698,-322.36,246.776,2986,8.30428305817,274.44764794,319.558,319.812,29.5337215551,0.999426,319.787740562,319.56783444,-8.82146263667,1538.33387113,269.090790847,4017.70283607,2986,767.661822589,331.86
164.695,194.483945626,781.920673763,-322.023,246.861,2987,8.39663498768,134.028576572,319.253,319.504,141.885914325,0.999415,319.424193414,319.233276501,-9.36764963109,771.607458692,74.5703716805,3206.45121726,2987,460.099467641,326.737
164.753,207.941108819,703.241046732,-322.653,246.915,2988,8.28950280898,248.316286747,319.748,320.02,166.141142651,0.999496,319.942789654,319.748966967,-10.4316649361,823.681857198,230.97232053,3109.64597611,2988,724.261578814,336.997
164.744,81.7535027405,358.822412199,-322.818,246.964,2989,8.20243731167,400.116262312,319.983,320.246,-7.74909937406,0.999587,320.184861628,319.995704601,-7.70218115176,229.775808936,285.037387214,1935.50412848,2989,1135.80925947,326.665
164.805,200.71725467,415.252024483,-322.1,246.967,2990,8.53190193039,144.745698967,319.345,319.583,165.384626009,0.999451,319.526926661,319.350035953,-11.1975450755,679.244846349,84.6367862472,1938.70036721,2990,422.62603702,337.665
164.833,186.002675525,537.663598554,-322.486,246.991,2991,8.26473371388,283.593879885,319.415,319.662,131.399839447,0.999473,319.629365797,319.425350276,-10.3399309016,689.269069553,253.67044631,2385.44822669,2991,770.704990652,323.25
164.851,182.005779502,599.250283375,-322.506,247.046,2992,8.24055453326,382.472347777,319.377,319.69,-9.75211416883,0.999467,319.633223388,319.378931999,-9.52787174509,828.910731995,330.319301714,2398.99578687,2992,1048.56817843,323.539
164.894,151.040292749,707.616082681,-322.629,247.1,2993,8.38804380991,309.079825238,319.686,319.959,96.3414911281,0.999536,319.894752316,319.694368878,-6.83909373086,566.536885878,321.073548452,4141.58325392,2993,764.304463228,341.609
164.925,120.808891498,529.394023699,-323.248,247.146,2994,8.16570695782,359.511465763,320.263,320.503,-9.80906522541,0.999488,320.436427785,320.263851981,-6.69660245497,503.47435191,402.707609905,1626.1535289,2994,1073.3055407,299.607
164.93,126.364414875,549.700790116,-321.924,247.16,2995,8.44772372142,362.420947237,319.292,319.57,-9.80910639089,0.999477,319.517852109,319.299582927,-7.84644861057,469.216744855,226.006890014,2381.4986475,2995,1123.27361922,321.855
164.984,179.108269945,451.248068839,-322.159,247.218,2996,8.44886622493,145.964961581,319.322,319.611,119.309426641,0.999615,319.57916524,319.340577059,-9.4979694822,592.724655744,140.023386405,1606.11852526,2996,409.964690684,334.464
164.982,207.353497387,527.054084659,-323.002,247.203,2997,8.21607162383,154.760891389,320.129,320.422,116.92336757,0.999313,320.39070748,320.142238829,-10.9251801849,820.778471513,139.712567252,2269.02457633,2997,439.786534075,323.932
164.972,215.62181049,867.001156472,-322.652,247.246,2998,8.00890116607,599.128100318,319.862,320.13,255.70954202,0.999351,320.082681899,319.871607236,-3.7793491037,1406.02965771,565.306845244,3315.81054069,2998,1725.90394978,289.618
164.993,227.005572725,801.551346631,-323.227,247.312,2999,8.28802108937,201.667100824,320.443,320.699,202.241807366,0.999361,320.619276004,320.434284564,-9.1275386432,1108.34957688,146.450941149,3542.69153026,2999,666.153756892,333.157
165.027,225.764464574,952.572038803,-321.776,247.332,3000,8.29652244949,293.68766103,318.851,319.119,175.666613047,0.999531,319.066635836,318.85294753,-11.3665706839,1535.7154106,273.385409327,3835.29626972,3000,849.315850428,323.861
165.062,222.169967715,745.444450531,-322.478,247.384,3001,8.17896922434,354.764927686,319.465,319.74,262.911957641,0.999328,319.682199107,319.475919103,104.484730056,1068.5998148,482.728451399,2712.9298673,3001,1072.74791327,316.317
165.104,111.29903704,704.256611203,-322.387,247.427,3002,8.27061697717,194.160999594,319.626,319.897,-8.19997701288,0.999449,319.828880927,319.624657747,-10.5533379259,534.01617458,115.703179451,3031.60292489,3002,630.597175502,312.859
165.143,210.549113371,866.278536816,-322.561,247.476,3003,8.24257905366,161.035850055,319.817,320.059,-7.72842685482,0.999193,319.98900215,319.816289726,175.265935036,1080.12575136,419.597343855,3624.00222856,3003,655.066546216,321.293
