PolicyRegParamNorm,MinReturn,Iteration,AverageAbsQ,AveragePolicySurr,AverageQLoss,MaxReturn,AverageDiscountedReturn,AverageY,Epoch,MinEsReturn,AverageEsReturn,QFunRegParamNorm,AverageQ,AverageAbsQYDiff,AverageReturn,AverageAbsY,MaxEsReturn,StdEsReturn,StdReturn,AverageAction
181.279,164.351641034,3423,354.159,-356.756,399.551,4002.76627447,191.436328669,353.850223469,3423,-10.5762784358,368.729848777,281.969,353.838,9.55240575278,1994.50839072,354.100560611,986.889977056,419.349177572,1303.07171497,0.999662
181.32,88.1436952352,3424,353.83,-356.279,439.229,4193.03513525,177.900509036,353.539998938,3424,-8.14166363937,246.118145203,282.051,353.529,9.85723939952,1447.08082897,353.791371205,964.566078472,341.801236819,942.503845073,0.999827
181.377,96.0485119576,3425,354.127,-356.903,431.957,4367.20100936,181.634557468,353.802900134,3425,232.38620235,602.743615748,282.071,353.805,9.75967757697,2035.71212374,354.035478925,1129.20568719,362.783574342,1225.03903579,0.999806
181.38,91.9727901571,3426,354.134,-356.791,385.015,4172.03502377,189.66726276,353.763412255,3426,122.633224473,342.97284431,282.115,353.763,9.58813642778,1993.4768938,354.058683134,689.523703575,193.493236158,1322.27490734,0.999778
181.364,760.671670781,3427,354.867,-357.53,375.506,3965.41627815,199.487529884,354.545353626,3427,104.949136646,532.828849648,282.17,354.528,9.43539995788,1852.85396838,354.825998194,1289.44723128,406.418625684,1136.74789495,0.999762
181.428,436.204527924,3428,354.556,-357.132,363.324,3822.86058785,206.559802447,354.16908724,3428,-7.24089309097,637.402433164,282.159,354.19,9.38863700353,2033.52697912,354.446374704,1821.69622746,625.624796433,1202.11828777,0.999685
181.45,188.560672752,3429,353.906,-356.461,399.246,4304.56429809,195.383261435,353.559533774,3429,102.59283434,248.30504753,282.234,353.536,9.63120531581,1593.09495121,353.829235493,850.793950435,269.91210071,1169.48929395,0.999829
181.535,165.936545256,3430,354.406,-357.075,382.508,4121.76223477,206.006761984,354.081142274,3430,606.776231653,917.967151643,282.273,354.073,9.43112766186,1586.53381136,354.329225581,1229.10446407,263.108704649,1142.88433719,0.999711
181.562,142.539599045,3431,354.6,-357.255,401.551,3943.44716853,170.198973228,354.256040843,3431,23.0390840045,359.470593086,282.344,354.246,9.58984203709,1348.06492957,354.532716393,589.531283321,212.646843299,1158.51913382,0.999813
181.547,544.249213997,3432,355.053,-357.692,403.039,3724.55491843,205.276143357,354.777557903,3432,-8.38607757518,385.081034364,282.384,354.758,9.58942855155,1914.33322842,355.005224396,1849.93355287,587.830117014,1086.59412448,0.999786
181.562,108.347040461,3433,354.176,-356.788,416.572,4561.57660175,201.047114048,353.860843292,3433,-7.91759148194,92.5920298184,282.423,353.857,9.5940439085,1381.58394736,354.115211861,145.64464051,58.0316926023,1118.34738588,0.999785
181.566,-6.89728192576,3434,354.453,-356.539,375.703,3492.49595891,10.6461957796,354.165871924,3434,-7.73340268937,202.246491024,282.458,354.151,9.50105770728,60.3432044171,354.392017685,1822.14951324,451.271679032,301.775229123,0.999783
181.491,-6.89311900515,3435,354.055,-355.825,427.785,-6.30864972497,-6.41210564712,353.72281644,3435,-7.96568903126,67.0901022133,282.503,353.723,9.94633527191,-6.66539584028,353.965177668,629.507311556,169.660994428,0.118266905764,1.0
181.518,-6.89547190871,3436,353.528,-354.997,472.551,-6.30460883867,-6.40802176543,353.220295611,3436,-8.52123616774,53.0763311126,282.569,353.221,10.3549385221,-6.66128323732,353.465356887,1628.97428687,263.639738809,0.12233908183,1.0
181.577,109.089418627,3437,351.702,-353.965,521.178,133.860902868,84.2544635115,351.332857675,3437,-11.7900826861,60.5735234253,282.685,351.337,10.7705342914,119.108743457,351.600682452,672.503043299,144.13607959,6.4678591105,0.999862
181.669,69.5803638889,3438,352.814,-355.949,429.414,2238.65604984,146.501533403,352.515190871,3438,35.8895019274,266.669738881,282.732,352.511,10.4192470932,560.246065554,352.74468072,846.183530611,292.629753569,534.998792705,0.999693
181.703,434.194686378,3439,353.632,-356.565,448.92,3033.73041912,165.137828068,353.319649207,3439,40.5420173648,267.547290454,282.794,353.313,10.3348722085,768.069024143,353.553310284,586.509537599,193.515828694,583.133735149,0.999852
181.735,540.299673612,3440,353.984,-356.387,433.254,3463.21029016,193.456199285,353.715235962,3440,12.9071087532,611.941318285,282.808,353.703,10.0349041953,1329.08694991,353.934314698,1107.38910274,401.934770289,724.946763649,0.999733
181.676,664.416728249,3441,352.836,-355.235,423.288,4212.74964847,206.024417669,352.509005062,3441,10.882132,511.135049706,282.812,352.505,10.0997305745,2695.14887911,352.759622556,1002.97515376,405.06396411,1099.58142071,0.999694
181.672,142.466979027,3442,353.46,-355.876,398.21,4228.16218469,177.743403115,353.11018646,3442,214.45048175,630.107924001,282.84,353.1,9.96012546189,2055.51087048,353.379749133,1045.76536625,415.657442251,1192.3450455,0.999679
181.666,484.587600849,3443,353.761,-356.311,405.688,3713.61380802,197.558001835,353.442735055,3443,106.452722198,902.812591841,282.906,353.428,9.86006209614,2109.84979924,353.686343388,2854.26029696,1011.66457244,981.074806111,0.999726
181.65,208.592225934,3444,353.589,-356.159,403.078,4238.727723,206.133428529,353.257107679,3444,325.096158268,726.21311923,282.959,353.259,9.84773251044,2714.40989356,353.481300795,1127.33008019,401.116960962,1355.87464697,0.999782
181.666,156.354791423,3445,353.748,-356.323,390.922,4471.18758532,237.563523635,353.387875144,3445,415.344019987,895.829909689,282.973,353.393,9.7890533872,2536.64570232,353.650342125,1896.02727308,524.224738486,1185.06087184,0.999752
181.696,188.808302963,3446,353.077,-355.802,424.519,4287.39382731,191.62758118,352.752532963,3446,139.527669515,492.149205399,283.024,352.75,9.82402443094,2186.68185355,353.005618892,938.68177485,357.044983449,1307.95780825,0.999821
181.716,524.786918256,3447,353.521,-356.277,435.77,4573.85657653,209.996575316,353.170743794,3447,247.235528523,659.679938865,283.07,353.173,9.75148456048,2135.86628354,353.428615319,911.527397563,268.387262674,1169.97661299,0.999782
181.705,389.163700108,3448,352.544,-355.082,405.572,3902.29704574,257.736271904,352.207171934,3448,203.409955441,665.940536353,283.085,352.185,9.73932229822,1293.76017879,352.475036315,1309.3365163,370.767497322,749.669225613,0.999872
181.654,90.3057725025,3449,354.062,-356.61,403.63,4337.52052049,185.994630458,353.712263104,3449,537.66082545,758.820835923,283.116,353.721,9.57471883461,1956.3891526,353.981072329,991.091109153,193.660708742,1543.95835312,0.999781
181.645,349.96577209,3450,352.934,-355.564,416.285,4533.70304372,219.787369591,352.61983588,3450,-3.73077578917,430.882986798,283.145,352.605,9.73150400073,2438.28961504,352.873311318,1150.37830069,393.227863487,1253.00643458,0.999796
181.655,465.699953049,3451,352.987,-355.592,392.542,4457.67801666,238.859820913,352.656269185,3451,37.8046902704,473.920523938,283.195,352.656,9.56045299725,1912.52998232,352.921872616,967.44870271,310.877181388,1210.52285805,0.999719
181.656,645.648899157,3452,352.521,-355.16,415.339,4221.80538029,227.261805046,352.155838387,3452,91.8530050922,533.346861729,283.255,352.166,9.72949927998,1971.6369873,352.431126346,953.237451228,351.050700145,1177.78783162,0.999843
181.695,759.192545919,3453,353.209,-355.876,410.411,4676.77107326,192.686602002,352.886353724,3453,104.165238646,460.920322536,283.296,352.889,9.62777669665,2360.9096213,353.132010655,1286.15521161,382.191792148,1274.05815273,0.999694
181.716,111.692370417,3454,353.478,-356.159,446.069,4754.40526613,214.516105887,353.1086578,3454,186.973454165,638.777049443,283.296,353.106,9.84258101826,1819.48356946,353.381405171,1128.7510339,336.419639449,1426.30698647,0.999627
181.752,136.951404643,3455,353.328,-355.836,455.864,4250.73504846,197.60162529,352.979011424,3455,349.528857874,458.603110816,283.325,352.967,9.83234806938,2049.72279926,353.255855895,567.677363757,109.074252942,1526.69602838,0.999764
181.781,220.277223858,3456,353.291,-355.851,432.146,4285.8810117,205.713640961,352.921946186,3456,173.710787461,1102.73833976,283.345,352.912,9.69596750725,1858.48442998,353.202091176,3015.18343446,1034.35523671,1045.23982196,0.99976
181.802,943.768015333,3457,353.432,-356.007,377.502,4425.73450463,224.615524319,353.077171306,3457,-8.06977455214,581.018002596,283.375,353.072,9.34795620765,2536.14196075,353.365284614,1093.0507986,424.415349407,960.051696417,0.999801
181.847,91.6734765024,3458,352.8,-355.335,431.528,4345.44529234,179.931816403,352.366128302,3458,164.210770913,662.657757354,283.417,352.367,9.64973325098,1931.23904336,352.687463281,1068.30555822,346.493784952,1524.64250109,0.999781
181.877,90.9623433647,3459,353.254,-355.817,397.609,4264.16949749,161.032451582,352.877938632,3459,-8.14933851516,246.716923496,283.457,352.875,9.56831969577,1397.44096361,353.186940453,1099.15719954,313.099210024,1344.36141305,0.999748
181.873,97.0274993286,3460,353.016,-355.562,386.386,4365.89920205,218.90007677,352.670503776,3460,-7.09313109863,302.628459066,283.526,352.663,9.4922829452,2079.9433108,352.949313222,1096.39681688,358.309510023,1299.14517209,0.999718
181.915,260.885384966,3461,352.227,-354.744,443.249,3547.63908878,229.359520931,351.859409894,3461,22.4213648306,442.228850188,283.572,351.86,9.76304856797,1792.73997829,352.16700332,1195.22669721,394.333348123,804.00093841,0.999753
181.909,553.972038011,3462,352.771,-355.154,400.721,4499.79204823,227.991719685,352.377856488,3462,13.5958894972,440.615462653,283.664,352.381,9.4942966263,1807.54067661,352.685629375,970.227315186,417.784182299,1068.49552711,0.999864
181.93,225.123178479,3463,352.418,-354.853,410.994,4255.94021029,216.9335153,352.031018279,3463,29.5269068501,498.353616081,283.7,352.032,9.57344851632,1818.58561582,352.34454299,1032.01515299,352.144272614,1106.16724853,0.999898
181.946,147.764951784,3464,352.228,-354.637,434.739,3898.23459441,194.635440375,351.846421063,3464,45.9052065927,457.798110065,283.755,351.842,9.71363744966,1297.14562109,352.142845748,979.920360116,335.42871135,917.917036735,0.999846
181.934,90.7967531793,3465,352.254,-354.675,417.251,4594.02704789,212.474178564,351.863026975,3465,56.5838767931,344.377821333,283.778,351.838,9.67181137168,1837.35266442,352.191188169,884.924586808,275.159883325,1210.91089538,0.999794
181.919,-8.30949066058,3466,351.911,-353.67,394.497,3277.82810776,17.7174456353,351.513164702,3466,-6.50985914018,277.402847602,283.842,351.507,9.51572792865,81.8980796946,351.840131261,1427.71969959,430.387527694,385.17035196,0.999767
181.932,-7.22645024427,3467,350.997,-352.213,459.092,3965.03140949,89.4658930688,350.596705527,3467,-7.86716821804,181.051309983,283.877,350.596,10.1448904583,447.283103832,350.919749895,1541.3059445,438.54104358,974.770707638,0.999829
182.016,114.20148261,3468,350.717,-353.002,452.325,2815.87088622,138.707697967,350.311763005,3468,127.87480765,327.178602034,283.908,350.302,10.1751468603,474.111760756,350.648395475,584.032578386,197.607131063,635.36167483,0.9999
182.053,115.053476642,3469,351.168,-353.692,431.861,3695.59623436,172.159783105,350.796545475,3469,188.098878823,903.367844291,283.926,350.792,9.99098169795,982.389485177,351.069515487,1864.457293,614.087725312,963.941020761,0.999781
182.101,175.817376611,3470,350.986,-353.475,433.145,2981.15460492,230.253814746,350.601136585,3470,-8.97430966119,293.693227297,283.974,350.617,9.87631412209,1549.3758169,350.900846542,519.924567151,228.766466021,864.093900721,0.999807
182.107,302.029011825,3471,351.405,-353.687,375.707,2987.52173126,192.711325973,351.049296998,3471,82.5019134761,419.325821989,284.011,351.029,9.63720235547,1385.06459554,351.345255989,790.721478069,286.075011998,736.914231507,0.999767
182.117,123.26797519,3472,350.376,-352.764,422.195,3882.1166367,195.982064654,349.956427293,3472,149.179350686,317.813602079,284.072,349.955,9.79754851129,1191.8528695,350.279236147,623.115112333,171.812516113,911.232740259,0.999655
182.123,681.399089838,3473,350.565,-352.943,417.9,3015.05918788,235.21983716,350.195540438,3473,309.064096759,658.951511073,284.12,350.201,9.76780839696,1587.5152325,350.456090771,1078.39386911,287.152550722,633.300438315,0.999724
182.121,674.546220907,3474,351.255,-353.718,394.091,4291.98787796,238.888061051,350.898002459,3474,-1.36300919473,620.837419334,284.184,350.889,9.64260367306,1708.14350836,351.195947096,1952.68229775,787.457085036,918.25603911,0.999812
182.128,93.537809547,3475,350.863,-353.443,404.52,2666.01674155,170.60920261,350.521254623,3475,132.277141738,747.779992246,284.26,350.523,9.78023596143,959.3889389,350.77734882,1555.14854777,596.517725972,700.108216492,0.999726
182.17,86.9633912457,3476,350.669,-353.283,476.29,2372.53590344,141.571798762,350.317745636,3476,166.36538016,455.372606714,284.342,350.291,9.96351875262,561.237709158,350.608134118,1172.24724081,325.376692236,582.442868541,0.999773
182.227,124.577251817,3477,351.001,-353.603,434.97,2214.47519629,204.022563471,350.645393037,3477,444.238087779,864.751169735,284.406,350.654,9.8708377652,1012.21071603,350.914094194,1228.94265729,319.455062863,522.216046325,0.999795
182.223,118.417577234,3478,349.842,-352.584,408.107,2060.27448188,189.751712727,349.482843778,3478,99.7712674505,408.411650023,284.488,349.475,9.86063970567,845.580918515,349.765284128,1060.80651658,321.038978907,491.01267026,0.999725
182.282,238.793314805,3479,350.413,-353.061,426.035,2328.18261555,197.355124772,350.056755018,3479,-7.84575403811,245.9460524,284.516,350.052,9.93899048283,769.107460896,350.316587148,1247.72672864,391.82615155,526.128337526,0.999777
182.264,141.403497071,3480,351.336,-353.965,421.541,3118.11474757,216.680963084,351.00347678,3480,344.011010762,601.259398404,284.561,351.004,9.85492391916,1418.53743643,351.240947765,1184.99492212,308.098489238,970.853875017,0.99972
182.274,72.5261752231,3481,350.74,-353.214,386.194,4347.14537198,221.446691591,350.36973726,3481,-5.37054226197,212.051949715,284.59,350.351,9.72966864809,2311.49376743,350.64807309,540.093487939,187.285495919,1191.73999535,0.999725
182.333,143.591314897,3482,351.453,-354.106,405.176,4286.29946825,206.857178909,351.123402287,3482,129.927116708,414.837926992,284.672,351.128,9.72115720223,2106.17036773,351.370015665,804.039179938,204.436750045,1523.35866381,0.99979
182.388,570.137569587,3483,350.663,-353.308,425.372,4057.23050919,223.375509215,350.280960404,3483,-5.63544466208,599.029622277,284.697,350.285,9.89054594476,1961.30168543,350.561900547,1230.78002823,520.020986906,958.847001951,0.999843
182.412,431.634281329,3484,351.48,-353.919,448.81,3927.55588066,204.331331996,351.12348918,3484,-5.63523493548,694.929615952,284.759,351.105,9.95405030826,1482.92580364,351.411031977,1228.45176708,495.676133249,1034.23782563,0.99977
182.413,128.601547762,3485,351.556,-354.112,398.24,4205.16216436,203.496835424,351.209394934,3485,-5.96099806833,281.302303457,284.815,351.215,9.86786354391,1443.08607439,351.479319476,876.883756745,279.517480978,1012.16375372,0.999832
182.451,182.237880425,3486,350.595,-353.193,414.068,3784.47583474,204.998529959,350.237409975,3486,-6.92601784466,365.501280491,284.82,350.228,9.9488482681,1433.06471972,350.538599908,1124.19867823,414.472910857,799.240296617,0.99982
182.468,210.388177496,3487,351.327,-353.608,484.817,2246.01597517,192.617584311,350.988362449,3487,-6.55899419404,136.595684281,284.878,350.987,10.2211393196,837.503192298,351.233775438,1197.32518647,314.751526881,560.031060861,0.999844
182.489,264.273605301,3488,351.597,-354.511,435.069,1582.7076854,176.726117465,351.27129701,3488,-5.36437527785,345.095792092,284.911,351.264,10.1085272411,675.530259676,351.541950522,705.261948466,250.951236525,277.780916492,0.9998
182.486,125.242700342,3489,352.218,-354.959,429.644,1859.02087637,172.122958494,351.915236479,3489,-3.91372700219,217.772170264,284.973,351.905,10.0326090096,605.682763503,352.157622037,530.12830692,167.022052221,355.576104255,0.999672
182.467,782.763084187,3490,351.746,-354.314,425.33,3713.72035158,214.979955023,351.41941629,3490,92.5095349211,742.052270088,285.032,351.415,9.87675957724,1890.10616591,351.660082866,999.903733978,378.137623738,989.788416136,0.999731
182.48,119.061657575,3491,352.23,-354.919,437.947,4197.66809514,209.454913712,351.889323279,3491,-10.1923546761,313.46028831,285.046,351.873,9.93086407833,2001.1037564,352.15223929,1110.78594069,345.316892932,1217.40772416,0.999802
182.471,371.984171546,3492,352.325,-355.143,435.431,4732.24676513,214.002485727,352.001294171,3492,48.0348539471,427.174782558,285.076,351.997,9.94692798903,2319.76657394,352.27305878,817.778907603,271.049280256,1520.85126331,0.999831
182.493,189.329015103,3493,352.561,-355.175,433.427,3986.00025972,215.542321075,352.22684198,3493,-5.49991496925,356.301172722,285.125,352.206,9.90915710564,1845.28017862,352.510558419,1109.31409027,348.188168208,1050.39684612,0.999827
182.48,219.950252137,3494,351.965,-354.636,399.611,3939.52219313,177.675977328,351.607379673,3494,-7.87913127705,247.98878076,285.183,351.609,9.85225738658,1222.45652824,351.916575292,883.494674071,287.273890395,961.938222601,0.999781
182.483,88.2330225042,3495,351.539,-354.071,433.131,4223.07243377,178.5288397,351.171811739,3495,49.9008461022,487.272316916,285.244,351.161,9.94238582867,1572.23232148,351.453348135,1277.15583898,432.791867613,1313.20538992,0.999773
182.489,101.071990091,3496,351.818,-354.512,398.361,3538.42267592,206.434917595,351.506790839,3496,-9.02901371981,327.674667504,285.296,351.488,9.79967912787,1398.49937852,351.759038503,1244.71720901,403.236273039,772.546472342,0.999787
182.503,78.2345706043,3497,352.031,-354.594,416.163,3892.42285517,156.955603586,351.664749009,3497,-6.29884325249,246.78045432,285.322,351.661,9.88485561333,971.839133368,351.93445521,1872.27733638,548.866271526,951.884155271,0.999824
182.523,46.2030448065,3498,351.356,-353.884,409.804,1791.32413935,133.541243099,350.971226794,3498,-4.6882684707,302.172777371,285.324,350.98,9.84989250044,637.130782649,351.255850541,890.720258154,311.047123938,568.750756254,0.999866
182.562,35.558896937,3499,351.22,-353.434,437.988,2332.88361023,80.4595336423,350.825591934,3499,-7.56723404149,307.393724968,285.331,350.809,10.041345471,289.946756228,351.138802181,1062.17190576,371.991210199,517.184916781,0.99993
182.621,89.8753287791,3500,350.476,-353.017,441.393,3546.75640964,149.988325226,350.12152498,3500,-3.68443365788,472.141291031,285.378,350.104,10.1107796137,1379.57423937,350.439398609,1358.55956935,627.35788019,1009.80828521,0.999817
182.642,84.2558998456,3501,350.882,-353.566,412.652,3860.49847236,144.023539801,350.480942105,3501,752.520405784,1199.55050096,285.457,350.507,10.0355154936,1238.44984234,350.777989468,1842.05627125,437.144028352,1345.7445197,0.99982
182.646,80.8653015852,3502,351.551,-354.047,444.38,4503.53984047,132.586731481,351.163702335,3502,-6.92963578204,257.980532716,285.464,351.138,10.0209547499,728.742108207,351.482890892,556.701435413,211.305628207,1027.58285187,0.999829
182.674,99.6395064462,3503,351.219,-353.595,412.742,3863.04974394,209.283227517,350.838464713,3503,102.756837765,343.709929548,285.483,350.834,9.9378844463,1249.31215148,351.147268338,635.273206108,208.581324258,913.542109592,0.999777
182.718,134.196271904,3504,350.709,-353.256,375.331,3658.6904872,185.582566222,350.320833434,3504,124.880509097,332.247625224,285.554,350.324,9.68984700592,1342.732222,350.623677587,1207.83930217,346.50218155,990.706273693,0.999751
182.74,970.963530686,3505,350.944,-353.646,381.151,4404.43051217,235.52354663,350.619587361,3505,2.07278541497,196.939911356,285.562,350.59,9.84964262174,2382.69709733,350.901127042,929.082323581,282.285735124,1156.5555016,0.999761
182.747,879.347767855,3506,352.042,-354.7,411.875,4297.9177834,242.583122743,351.661727963,3506,106.40903965,324.371578637,285.58,351.655,9.86622494102,1889.82315,351.943061264,1029.75571259,307.906503941,963.332020544,0.999837
182.757,107.436338882,3507,351.731,-354.509,428.125,4332.77048708,220.142295896,351.338565646,3507,73.822909737,386.70651059,285.613,351.338,10.0004494592,2621.4891358,351.634115101,1973.42729653,648.859418992,1417.43262081,0.999765
182.828,100.099921604,3508,351.525,-354.264,415.736,4547.44084904,239.87327452,351.147883435,3508,-6.04018595626,662.701277225,285.651,351.127,9.92880031013,2717.12761036,351.453442633,1605.10608248,723.83549128,1194.78315604,0.999825
182.872,149.366547427,3509,352.36,-355.149,410.346,4172.27155032,230.565571628,352.010848763,3509,102.068133891,181.52466973,285.693,352.012,9.88885217906,2770.85506746,352.26798248,260.981205569,79.4565358392,1109.17965504,0.999704
182.833,764.613635154,3510,351.669,-354.365,405.652,4237.40975031,238.345240324,351.290353497,3510,527.571800333,1838.17826189,285.762,351.282,9.90884600693,2161.38743006,351.594599819,3777.78999717,1399.45591988,948.711614584,0.999716
182.865,696.181151711,3511,351.993,-354.728,372.326,4461.70671689,224.658644057,351.641942511,3511,-4.30131602077,741.408209125,285.781,351.643,9.77312549618,2092.88832766,351.916435258,1588.06287071,513.291644193,1182.88005512,0.999773
182.865,358.508669295,3512,352.872,-355.716,431.372,4504.21736249,240.062955394,352.521625303,3512,114.109095114,799.29478085,285.829,352.509,9.99073267211,2486.31221445,352.77969034,1486.68443529,489.056051234,1337.47259859,0.999772
182.918,86.8591786659,3513,352.909,-355.617,448.235,4378.86779806,193.230352897,352.52941884,3513,92.0669799965,386.008498706,285.834,352.523,10.1082359352,1690.49838036,352.804447181,660.460030462,260.78963992,1300.47592744,0.999686
182.907,154.96658269,3514,352.537,-355.269,424.124,4140.17561764,196.322415542,352.166050008,3514,-6.03644784381,422.006068027,285.871,352.162,9.89389307949,1788.35214572,352.484426189,681.892390231,231.156536037,1361.15678267,0.999827
182.944,93.3517881126,3515,353.448,-356.091,439.548,4454.56905447,209.521446207,353.034806587,3515,148.109095614,508.213163305,285.92,353.032,9.99631322412,3112.60427543,353.353235843,1100.39136152,415.295404756,1326.82442979,0.999673
182.984,568.811227158,3516,352.55,-355.25,405.348,4166.52544128,219.219724372,352.169205803,3516,99.6831709564,483.478818351,285.947,352.16,9.9553697934,2001.47566965,352.459052167,830.091050644,251.786557602,1063.82400692,0.999814
182.996,816.120133584,3517,352.763,-355.306,429.689,4530.64025493,232.312681373,352.352437705,3517,1426.97038108,2218.14160161,285.978,352.337,10.055024365,3206.57718474,352.670811006,3009.31282213,791.171220521,1079.33476323,0.999696
183.012,1261.42846021,3518,353.617,-356.387,429.561,4393.18374385,222.995165099,353.223486133,3518,413.382616735,765.639992281,286.027,353.225,9.9856641416,3025.02532307,353.541322272,1144.55921624,270.750593939,1202.0065101,0.999612
183.002,371.730645278,3519,353.619,-356.354,457.695,4464.47302944,221.585399383,353.190047107,3519,-7.12534336862,578.207130721,286.075,353.19,10.1135614073,2978.60052097,353.514191437,992.188097482,331.052272038,1393.73351068,0.999704
183.041,513.001212578,3520,354.368,-357.142,395.057,3978.78012878,205.734786896,354.052618647,3520,-8.05660332904,559.107859458,286.1,354.009,9.84974586546,2340.42345458,354.356594612,1560.47527869,548.680732316,1105.75148285,0.999573
183.02,257.219172636,3521,354.231,-356.989,413.247,4316.57475401,212.127737789,353.852082439,3521,667.215233981,1047.65022774,286.132,353.859,9.91193011281,2418.2221335,354.145756687,1339.16785078,281.436557584,1297.27435955,0.999594
183.07,1067.71800482,3522,354.092,-356.655,432.107,4504.69880621,214.048138825,353.726517191,3522,-7.72171857408,628.236707007,286.134,353.712,9.94930787687,2601.86281512,354.024019242,2115.64638685,753.168939367,1218.29508273,0.999664
183.1,507.764210602,3523,354.318,-356.969,455.846,4370.61700037,229.818482202,353.943350006,3523,-8.11999348627,422.7345157,286.148,353.95,10.0287967249,2518.38662431,354.227200071,1364.57606754,440.172623448,1322.62364194,0.999689
183.158,127.367668552,3524,355.027,-357.634,442.669,3922.57391871,197.229589635,354.6280183,3524,88.0020315085,838.656446137,286.172,354.614,10.058314162,1599.91662829,354.973890918,1940.75042094,796.158054651,968.659564864,0.999725
183.177,89.1928790079,3525,354.907,-357.596,396.152,4060.37209853,189.359251191,354.529466809,3525,179.955820765,533.330723533,286.217,354.535,9.77186027511,1961.9003755,354.831168579,1091.06272712,361.450040123,1390.42863682,0.999593
183.114,566.661613207,3526,354.563,-357.028,441.962,4309.89161925,248.134909439,354.13754192,3526,340.035011791,1119.40320138,286.25,354.128,10.1236031339,1470.2313374,354.475495125,2324.91174404,864.534792414,876.468408575,0.999718
183.195,180.355857476,3527,354.476,-356.244,457.8,4035.10935989,211.514737927,354.064661818,3527,-11.2240365157,366.084276434,286.324,354.056,10.1509662042,1360.56220914,354.421506184,1551.16286068,525.901713604,954.311392423,0.99973
183.257,80.4198734388,3528,353.317,-355.089,501.505,3771.45969817,162.684764249,352.845970339,3528,-7.24581840748,185.563613463,286.397,352.856,10.683030146,1015.14595788,353.198756225,611.927959833,191.936849195,915.643363728,0.999756
183.319,76.8176300059,3529,353.943,-356.631,437.26,3467.39528762,136.385808504,353.524719788,3529,107.922418113,570.589714187,286.464,353.511,10.0750476238,870.165783481,353.849489232,1566.90032192,534.198221452,960.008148537,0.999809
183.294,76.6006178,3530,354.951,-357.541,447.97,2344.89957579,170.400170893,354.517738332,3530,-5.9166810136,355.36709977,286.457,354.509,10.1505718046,864.752901095,354.856197894,889.17382544,305.210934348,656.764969112,0.999739
183.349,84.1997907155,3531,354.908,-357.485,407.328,2273.98045516,96.8997629895,354.490845704,3531,119.223440513,733.957323906,286.455,354.488,9.99446907275,345.650454318,354.823305398,1694.22606598,553.073679675,555.336117688,0.999858
183.336,97.7764224233,3532,354.73,-357.401,436.362,4082.25535621,181.778442262,354.338740618,3532,-5.55512360581,504.851266002,286.493,354.328,10.0414382273,1489.52841755,354.656020463,1257.83323417,433.703271932,1132.23191344,0.999755
183.351,74.3739834939,3533,355.133,-357.762,468.511,3818.71483131,160.480383463,354.733335213,3533,118.651902001,628.480692797,286.537,354.712,10.264753566,1007.61778828,355.070517337,1164.64204674,412.178099805,1009.6077822,0.99981
183.355,178.371775861,3534,355.538,-358.366,405.604,4400.60359409,211.546128,355.145368324,3534,120.389051429,707.153060462,286.519,355.153,10.0081996115,1717.95788463,355.467497488,1837.38640386,690.24565283,1168.25005584,0.99971
183.343,687.498251609,3535,355.399,-358.027,432.793,3185.46976975,248.416648852,354.994699939,3535,-7.1885171713,711.884193542,286.582,354.978,10.0609582939,1549.47306602,355.368319229,2072.55851594,754.93970471,601.409705937,0.999799
183.419,422.07215728,3536,355.969,-358.671,394.112,3681.85542896,219.740309975,355.592034714,3536,-5.37519681685,418.472632607,286.603,355.595,9.8835078024,1736.41555333,355.877665176,1330.14938014,478.486280413,915.367839561,0.999761
183.484,449.937826961,3537,355.61,-358.329,426.821,3156.77196883,204.685327066,355.172999553,3537,75.0672097848,379.270093748,286.605,355.162,10.0949665341,1195.00203237,355.51305909,1143.75478295,374.226549916,660.89712339,0.99972
183.436,312.333727629,3538,356.468,-359.228,415.639,4632.80161142,253.342536649,356.084732485,3538,150.13193082,1036.06211042,286.629,356.078,9.89013534645,2185.42599328,356.392958109,2459.44421375,1016.48798411,1163.85200801,0.999777
183.484,674.447112094,3539,356.224,-358.881,460.365,4642.622965,235.69130211,355.784532344,3539,-5.97411563526,585.379873051,286.655,355.78,10.154244442,2631.62658827,356.12124236,1516.84361589,493.313791019,1485.48529421,0.999784
183.488,945.64798357,3540,355.869,-358.543,437.42,4635.93252123,226.911788065,355.456704057,3540,-6.26112109821,497.830102115,286.713,355.444,10.0016644763,2561.72180609,355.782421546,1140.6138758,454.448276994,1254.00630697,0.999757
183.516,804.185792593,3541,356.455,-359.165,431.716,4617.70638882,228.272247624,356.0625891,3541,85.8381602497,1189.82780715,286.694,356.048,10.1002834352,2543.65336062,356.39767384,1752.57741023,780.687953293,1205.50439237,0.999746
183.531,688.796590069,3542,356.565,-359.126,429.178,4571.21002844,244.553074717,356.110980728,3542,145.76014729,480.260172974,286.687,356.1,9.99274667478,2385.13403741,356.479940423,699.983342081,204.631852074,1263.8254323,0.99973
183.543,756.306080591,3543,357.455,-360.19,462.792,4840.00415285,237.672187277,357.056159875,3543,-9.47261450261,529.185560758,286.711,357.054,10.1449781366,2169.39229815,357.368817674,1341.08971367,497.534774785,1128.58797456,0.999712
