AverageQ,MaxEsReturn,AverageForwardProgress,AverageY,MaxForwardProgress,StdEsReturn,AverageAbsY,MinEsReturn,Epoch,StdReturn,AverageDiscountedReturn,AverageReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,MinReturn,AverageAction,MinForwardProgress,MaxReturn,QFunRegParamNorm,AveragePolicySurr,StdForwardProgress,AverageAbsQ
5.48685,87.7251625904,0.0349858732964,5.50895435162,0.857081563034,42.7708581801,5.50910438917,-34.9105434164,266,40.1622575442,12.6330299267,22.3266688482,26.6237,0.466577988119,19.1618778554,0.98502,-32.3295869443,0.997585,-0.516505436241,106.229357038,87.6494,-5.66371,0.390839937036,5.48709
5.60551,110.567571241,0.0852186473095,5.60742254347,0.902898510843,41.5214820662,5.60755504163,-28.4120532854,267,38.7347621765,15.7667983393,27.2208625129,26.6328,0.390695088819,36.3608443866,0.726442,-41.0947926939,0.994303,-0.590164672406,110.784879625,88.0892,-5.79359,0.374262757771,5.60582
5.65597,91.2634907921,0.104115357352,5.66834144695,0.834537380369,30.4856943767,5.66866924946,-9.95182946998,268,37.7957667983,16.612872698,29.1095588707,26.6299,0.413329317413,34.5283475443,0.799217,-36.6561553932,0.994073,-0.555945413503,105.010071062,88.2648,-5.83648,0.364731030629,5.65664
5.70996,113.255316275,0.0569626833606,5.72038486197,0.90600418808,43.9322621968,5.72046597426,-21.2771678173,269,38.7343753973,13.6863460052,24.2617140437,26.6365,0.408546704889,40.6764646158,0.773358,-40.3934610709,0.992125,-0.525441784364,109.988565868,88.6861,-5.87237,0.373010574979,5.71
5.78691,97.6463114788,0.108374079886,5.78609363494,0.795921931411,35.4147657356,5.78627510797,-26.9216279561,270,40.8542888459,16.9206744083,29.8019083303,26.6646,0.422846802816,32.1688050684,0.824216,-41.6751265199,0.994385,-0.598046191752,100.458908566,89.0135,-5.90425,0.398116175786,5.78709
6.04927,75.0498850343,0.0518121969396,6.12597229719,0.939921232737,33.3353891034,6.12620203154,-28.5738402732,271,42.4708663029,13.3909532122,24.3155609607,26.8261,0.599591861195,17.2033012155,1.2162,-37.1518837461,0.994549,-0.56192473794,114.88779982,89.3345,-6.4521,0.414043543534,6.05246
6.44833,111.137187628,0.0328727751738,6.48193318191,0.9262308704,37.4293978312,6.48209759133,-24.0257247199,272,43.804598204,12.5615207088,21.9211461748,26.8379,0.433947398168,21.1862498844,0.757762,-44.5594983572,0.994383,-0.632342569742,114.136422379,89.6274,-6.77866,0.425524075284,6.44845
6.76388,94.4364150266,0.0968100867732,6.76457213783,0.890298990927,41.5451899728,6.76484378887,-21.3394263055,273,42.5840192667,16.103851013,28.3999457931,26.855,0.536260562203,32.4401023935,1.12745,-30.7742750028,0.99705,-0.485631511701,109.191615245,89.9228,-7.13097,0.410746441063,6.76421
6.91174,77.1768086296,0.0757214409377,6.91319381227,0.920641412907,33.6893278548,6.91346227999,-22.647736581,274,42.7136031166,15.0911477738,26.3822850404,26.8391,0.470233701191,18.0015133864,0.907348,-42.3901601856,0.996029,-0.603901979982,112.791409752,90.098,-7.27016,0.417199493771,6.9118
7.14801,61.3199164711,0.113723381799,7.13228934698,0.90398439369,28.5519625674,7.13239322323,-27.9918465325,275,45.279863131,17.0360996536,30.0879295645,26.8488,0.5124208611,0.944711482612,1.03591,-42.8303936844,0.999403,-0.609549259269,111.551690755,90.4262,-7.43046,0.437285739863,7.14842
7.29428,99.5413341782,0.0484879032411,7.30670074122,0.936832489082,39.1970798103,7.30681511685,-23.5669233344,276,44.499786648,13.5506080892,23.4507202803,26.8492,0.478311486399,34.291085276,1.06691,-39.05445004,0.999997,-0.561597456736,114.347568331,90.4568,-7.61836,0.432291402637,7.2951
7.38892,73.846922024,0.0467176245595,7.40880627151,0.881110227428,30.2781324199,7.40888253151,-17.9187081123,277,41.7814323285,13.4863546798,23.3048530269,26.85,0.513208972193,13.7695062553,1.24188,-34.907169333,1.0,-0.525051208909,106.953832027,90.7188,-7.68085,0.405673209268,7.38963
7.54287,82.7179113569,0.0425739176975,7.54875253585,0.836350304074,34.3072042678,7.54886800179,-24.0635219008,278,43.2450810297,13.2417278634,22.8676767509,26.8857,0.492205913779,18.9802860546,1.159,-48.8932648984,0.998263,-0.678571271095,102.175345299,90.8036,-7.79652,0.419087202724,7.54302
7.5582,106.813321809,0.0144775464457,7.57487901169,0.878435192458,41.1212154363,7.57496688587,-25.8776774559,279,44.2853819191,11.1592470628,19.9333031304,26.9109,0.478487902311,28.8108281453,1.26123,-35.0265098005,0.999596,-0.522619178488,108.55253589,91.1792,-7.85233,0.430885572057,7.55836
7.71047,61.8522434076,0.0450897020929,7.73104660122,0.886630950322,32.1518276488,7.73111229787,-32.6665389315,280,42.336455179,12.890326659,22.8197024717,26.9191,0.499328769467,8.1057112777,1.35383,-33.6180305504,0.999937,-0.510213900224,108.547973456,91.4744,-8.0466,0.410857714159,7.71067
7.85893,109.386369664,0.095895732887,7.88319963167,0.881125795596,39.7433188714,7.88324993402,-27.7453007164,281,45.2660128155,16.3935295202,28.4860129568,26.9111,0.533833023558,13.1309080571,1.5657,-44.3203267118,1.0,-0.619810108889,107.587973193,91.5812,-8.25874,0.439871665294,7.85922
7.99069,87.4552365203,0.0053453540349,8.01043961255,0.886199960473,31.4420773936,8.01056944855,-20.4687159815,282,42.0963438025,10.5177415824,18.5931824724,26.9134,0.558876918779,30.6718639087,1.6025,-37.1280149808,1.0,-0.54205847152,107.511842352,91.8629,-8.33306,0.407914194763,7.99086
8.05891,86.3827949537,0.0189700546419,8.07159378008,0.902432803771,36.1908803996,8.07168210947,-23.3076770281,283,42.8955150962,11.5922022489,20.6962928897,26.9156,0.539266766224,15.5680941127,1.57892,-42.8645098325,1.0,-0.594010298277,111.009734375,92.3173,-8.36826,0.417375341357,8.05894
8.27122,105.798844774,0.0690308457372,8.27667279927,0.839250494586,56.6918211185,8.27673629178,-41.7190621875,284,41.5405594144,14.6492644598,25.756425951,27.0037,0.598761769717,34.611612983,1.75118,-44.6587240085,1.0,-0.636013472952,103.4131804,92.1732,-8.61839,0.403257605026,8.27126
8.38381,87.9848878298,0.066953052741,8.40483894749,0.874616438636,35.9033437536,8.40488489132,-34.0823151886,285,43.3186827516,14.4375421932,25.3345669909,26.9999,0.588803884666,24.6753917946,1.78159,-39.0394801999,1.0,-0.558812255124,106.526348538,92.393,-8.68921,0.421307601973,8.38394
8.34358,61.0729820761,0.16971537569,8.39519533797,0.930374537904,22.4318526551,8.39523475771,-21.8571876123,286,47.4031897139,20.4481234904,36.3072632625,27.017,0.605900407282,8.77643630815,1.84095,-43.7923186176,1.0,-0.626048273308,112.267719119,92.5163,-8.68408,0.463430157318,8.34402
8.59604,98.4634062129,0.0988877656585,8.60858899562,0.947491319671,40.4448315107,8.60862721823,-30.6328501281,287,43.5044061032,16.293264842,28.418704389,27.0106,0.574637559105,21.9051789446,1.57483,-35.5530901217,1.0,-0.532364955761,113.784409729,92.8452,-8.96969,0.422027767745,8.59628
8.66994,85.5706587885,0.115471449689,8.66914659989,0.88614005398,37.3203334253,8.6692110343,-29.8870112821,288,44.7473471042,16.9478438588,30.4978352252,27.0263,0.584738455768,14.7541173864,1.55671,-33.2647588329,0.99962,-0.523205964367,108.967074255,93.2664,-8.9365,0.433301598996,8.67009
8.74994,106.260646674,0.0748824369616,8.75126007824,0.905862397435,40.1093853561,8.75134887163,-27.9136583848,289,42.811609271,14.9971491347,26.2813218985,27.0094,0.558167150382,21.9809228841,1.62823,-36.6476097084,0.999997,-0.54251948302,111.641199041,93.6318,-8.98481,0.414984929089,8.75063
8.71275,79.815154766,0.102204821987,8.72658894893,0.903802761001,35.7208042052,8.72666677544,-35.2543626683,290,42.9132483352,16.2105503142,28.5833284567,27.0166,0.546285289225,24.0591470966,1.48543,-29.5495593958,1.0,-0.491429515424,110.210959243,93.8017,-8.96487,0.412710655827,8.71279
9.12494,99.6303695964,0.0248732054834,9.13530118989,0.921402890539,42.9998990895,9.13534977366,-22.8475881922,291,44.9579607314,12.0295536836,21.2053210556,27.0171,0.649746988912,28.1450017565,1.77271,-42.6751182994,1.0,-0.588241107388,111.127274843,93.8636,-9.61174,0.438587496464,9.1252
9.34698,92.5966785599,0.00113607489571,9.35824870414,0.896079412814,36.1032583575,9.35833513244,-21.250562223,292,39.3976430114,10.3961435881,18.7171352577,27.0138,0.537144867445,22.3773081528,1.41145,-41.124174206,1.0,-0.591150454851,108.433529688,94.1147,-9.66778,0.382872022561,9.34715
9.32124,105.31043259,0.100905461857,9.35641516111,0.935029408066,46.4628174838,9.35662103872,-28.7082898484,293,45.1107153003,16.7098202344,29.0682957485,27.0234,0.646597515321,40.0782384419,1.91103,-43.0976056099,1.0,-0.593923940201,113.097690438,94.136,-9.63095,0.439314179815,9.32299
9.39729,65.3767152082,-0.00901900589021,9.404801453,0.902785086369,28.7537798517,9.40491959355,-18.8099104307,294,40.5510875694,9.80100239215,17.6098552332,27.0272,0.614736764851,22.853800798,1.72856,-40.7279271577,1.0,-0.575720532037,111.899773964,94.1436,-9.67053,0.392057082819,9.39971
9.2098,90.8269916218,0.0644378021902,9.25921616254,0.917881064509,48.8744489024,9.25927370768,-44.2850824386,295,41.6273028187,14.2367750205,24.737289308,27.0291,0.730090235433,23.4377836267,2.31981,-35.7017427708,0.999999,-0.544334479904,110.961468568,94.4641,-9.3625,0.402022192418,9.22021
9.12245,103.66436702,0.0852691689991,9.13888049422,0.925691648909,40.9507614982,9.13892555842,-21.3532235766,296,46.4087708923,15.3716335492,26.9969499346,27.0253,0.604352241414,24.1407363192,1.57761,-37.9262986868,1.0,-0.536203090738,112.449570491,94.5584,-9.24575,0.449103535164,9.12245
8.94979,99.7478781258,0.0764103379435,8.96930428928,0.90601437151,42.8949740954,8.96934784039,-27.1239200613,297,42.2462399326,14.8326811943,26.0351269779,27.0602,0.567496708689,19.8458785048,1.38655,-41.7690362645,1.0,-0.597994328589,109.86129066,94.8184,-9.01376,0.408007534227,8.94984
8.89156,77.5633048464,0.114488285317,8.85898072865,0.909152741944,41.9169115038,8.85902205585,-28.9048706999,298,45.6628680071,16.9043045399,30.3531518373,27.2572,0.788247746705,11.4196892011,2.81305,-37.0537378313,0.999864,-0.559617407257,112.538790471,94.8956,-9.14281,0.443399002555,8.89989
8.77919,105.563163712,0.0529805092529,8.75278183188,0.889927074629,36.9007643078,8.75295029438,-8.4654889875,299,42.0964611304,13.7495337434,23.7635157882,27.2494,0.603155973143,42.4955175823,1.40975,-33.7678239374,1.0,-0.52323076172,109.213603535,95.1146,-8.88014,0.405737359871,8.78
8.59982,76.0003610592,0.025981958767,8.61097029962,0.780287911312,32.7611814536,8.61116973985,-31.3130109499,300,41.7124731864,11.8470730312,20.9328821592,27.2855,0.4866716192,28.701908481,1.07592,-39.7377304159,0.999921,-0.586916991011,99.689220488,95.2229,-8.63058,0.402392268595,8.60001
8.45954,106.414631334,0.041048193597,8.47190664044,0.922889042274,35.1722260859,8.47196411264,-30.689557583,301,39.1261011228,12.9528889003,22.8394937127,27.2734,0.532446280707,24.0209576483,1.20428,-41.3384220322,0.996484,-0.593082038794,112.541942951,95.7859,-8.53944,0.379921008946,8.4613
8.26075,100.454781696,0.0929350853315,8.27658166663,0.960255118996,37.0715580339,8.27664628003,-26.1704537057,302,40.2254059884,16.1507282864,28.3112191808,27.2518,0.500205133938,46.4652525467,1.06832,-36.7226700415,0.997574,-0.524022921095,116.550634348,96.054,-8.35394,0.390203734056,8.26146
8.06499,100.933994652,0.0235706639387,8.09538278031,0.907839813831,45.6503967738,8.09560648955,-30.4165499225,303,41.5229509119,12.0254371949,21.0960133499,27.2669,0.486170598051,20.2044636191,1.10377,-42.9290674123,0.996489,-0.615372650356,109.702118075,96.2587,-8.13114,0.404291328953,8.06691
8.07638,109.576679692,0.0803160249473,8.09186323394,0.929964906052,57.5739323343,8.09195910618,-45.3382422081,304,46.4698445086,15.0386641459,27.0742540623,27.4045,0.523264589102,19.8984274835,1.04399,-36.0070965035,0.999547,-0.546746945163,112.950179044,96.4492,-8.06548,0.453815294883,8.07686
7.951,102.57154249,0.047661229158,7.96599880846,0.931412292727,43.8399544093,7.96607758186,-26.5652577402,305,43.289172759,13.0419186884,23.1702631472,27.4143,0.464356365959,29.6868093592,0.870065,-34.0129541498,0.999677,-0.530882571978,114.732919066,96.7319,-7.86103,0.41916407387,7.95178
7.70189,105.937529101,0.0728273869547,7.72251246177,0.889870290828,43.5623931859,7.72296471754,-30.6547467726,306,46.424200335,14.4683809127,25.995630133,27.4205,0.433977775006,22.9943123548,0.796776,-38.7349512632,0.999894,-0.56454435034,110.352449216,96.9788,-7.62014,0.448513180176,7.70248
7.53048,105.359157545,0.00197849279117,7.55308550318,0.85555212713,37.9667650986,7.55335588593,-3.00795130193,307,43.900117746,10.3070241173,19.011233153,27.4194,0.414868475397,61.811694395,0.745312,-40.9904238201,0.999636,-0.60138641345,106.409313844,97.1406,-7.47393,0.428046758823,7.5308
7.34772,97.8083706723,0.0577702578113,7.36530034739,0.937474979653,33.5496950896,7.36578363744,-29.6036672512,308,44.0601265757,13.6832225179,24.1381845731,27.4292,0.39059929044,24.7395188934,0.628196,-39.7864024785,0.999895,-0.58814966954,114.63464901,97.2666,-7.32694,0.426017378561,7.34838
7.23499,107.933799774,0.00800863000322,7.23253659141,0.862760941979,43.908767277,7.23346302701,-23.4513555644,309,41.5647930191,10.4496062091,19.2475337392,27.4296,0.416258870104,37.9969542468,0.79523,-45.7157094037,0.999802,-0.646595004496,107.043435211,97.3089,-7.22427,0.405546305534,7.23658
7.19584,77.4718360776,0.0865533031744,7.21031089302,0.942802390891,38.2948402117,7.21164987239,-29.22777675,310,44.6176248955,15.8116945587,27.4921659754,27.4273,0.44406295862,21.3945698173,0.752611,-38.0884618681,0.999688,-0.573510022023,113.616370218,97.6882,-7.19938,0.432448351535,7.19863
7.01218,70.3017616579,-0.0199954372465,7.02826601353,0.893780626405,34.4621387714,7.02971981159,-28.3319145091,311,41.7336898608,9.31400661257,16.6220729464,27.434,0.420720903904,20.5296187799,0.642766,-40.1615004815,0.999816,-0.59318889207,108.403240176,97.8999,-7.02452,0.407966883876,7.01445
6.87412,98.7784432786,0.040199758325,6.89133000306,0.929387659188,44.0252927972,6.89339147341,-18.9115275508,312,44.0589438805,12.5806718201,22.3853820829,27.4407,0.365535330343,33.0550217667,0.517134,-40.4924034581,0.999991,-0.573407136323,112.256483402,98.2342,-6.90358,0.427122618357,6.87795
6.81771,98.2989651922,0.101189775016,6.81609748579,0.892532026914,40.5592396914,6.81696515364,-29.2750339274,313,45.0621563056,16.4627362586,28.9600232451,27.4408,0.340171762193,13.4626904036,0.464749,-40.1329145314,0.999997,-0.560771688064,109.674751581,98.4668,-6.8431,0.437408441752,6.81854
6.77353,75.6671616163,0.139759850172,6.75984217023,0.947229147683,30.8462084083,6.76037203637,-29.288229254,314,41.909587343,18.8799911719,32.6961661576,27.4417,0.475288317799,8.68774077165,1.00262,-37.532194788,1.0,-0.552749066826,115.574688046,98.9352,-6.7824,0.407133781181,6.77706
6.60776,71.8477802217,0.0504082111396,6.6254754851,0.902266591964,28.8432111873,6.62569649818,-25.1017136172,315,43.4308372201,13.7146458683,23.8548394003,27.442,0.343906800785,8.00204725514,0.473175,-43.4391397365,0.999998,-0.62088845406,109.224877395,99.0373,-6.63257,0.422755657125,6.60798
6.54366,70.3464545128,0.0340351527297,6.55226514375,0.913987414195,28.2134196331,6.5526393081,-28.4063165616,316,44.7679014207,12.589034181,22.2225332558,27.4439,0.347445034136,6.42236996307,0.47261,-36.4037665234,1.0,-0.55605130169,110.85365058,99.1651,-6.5683,0.436466991807,6.54404
6.43692,97.4527911459,0.118885459661,6.44162521801,0.918708314605,40.7991066065,6.4418397508,-14.0828004187,317,43.4703878714,17.6482678321,30.7904388582,27.4439,0.338014357685,41.2486245931,0.48131,-37.6608915458,1.0,-0.549895645978,111.072120002,99.3358,-6.46348,0.422200865915,6.43709
6.39091,94.0801305979,0.0433374191467,6.39002295756,0.871693905975,44.8431924476,6.39012073332,-27.4291887974,318,42.7835479615,12.9213566221,23.1140232432,27.408,0.351019500476,22.435391737,0.500369,-42.2606322671,0.999936,-0.586927797846,106.355301635,99.4525,-6.40159,0.416008558748,6.39146
6.36041,110.163561937,0.0754789699882,6.34064892037,0.894621000299,49.7251816165,6.34092084302,-32.9468804031,319,43.3996379563,15.0957987343,26.5788748163,27.4094,0.441630366389,24.959467715,1.01703,-39.9624397412,0.99995,-0.588008032998,109.283895434,99.6168,-6.40406,0.42259014115,6.36444
6.27279,68.318933278,0.10537590393,6.27899693864,0.918326401076,31.2015831568,6.27942324315,-34.8170736168,320,47.2708651278,16.4437966135,29.2036781355,27.4119,0.426209845886,2.56800204291,0.623717,-45.5909609624,0.999986,-0.631148085591,113.367442865,99.4278,-6.34602,0.458195896301,6.27481
6.17003,100.991999421,0.0213359539927,6.19344526198,0.935449631636,39.7008601133,6.19388957967,-20.7162730879,321,43.4310032115,11.7093086588,20.6105339415,27.4289,0.361303651828,26.9575824688,0.536455,-43.1685013407,1.0,-0.609997170731,114.047694769,99.6932,-6.20499,0.420625422709,6.17091
6.19812,100.727109976,0.0956900568122,6.190200319,0.957748299931,48.132830832,6.19075291945,-29.5369130902,322,42.0897433569,15.8252695985,28.2153553157,27.4289,0.417230474799,16.4070681051,0.729228,-31.54075894,1.0,-0.508434832579,116.092349456,99.7375,-6.22526,0.406797024313,6.20054
6.58791,98.5938451034,0.167995165159,6.59347466287,0.929475814974,45.921982699,6.59455606275,-33.7025193533,323,44.6325063872,20.4242222365,35.7483614007,27.4299,0.822733953529,24.1470041233,2.14435,-33.1489447633,1.0,-0.508255467502,114.597292578,99.7416,-6.57057,0.433111654979,6.59923
6.87016,88.4381237811,0.0836728812515,6.83669544015,0.881680610971,37.0327503915,6.83933558468,-21.6296147037,324,42.2163374488,15.0635645002,27.0694219515,27.4299,0.726141618654,24.7915473359,1.90737,-29.6770332985,1.0,-0.493730714933,107.207801283,99.8254,-6.81801,0.410566435734,6.88423
6.89086,94.4456689437,0.0744663194356,6.86918265591,0.876273113483,44.6438492896,6.87450353393,-27.0383940141,325,40.0042329281,15.0622116518,25.8676328781,27.4339,0.817720371354,41.7096181425,2.55102,-38.4946336771,1.0,-0.539755053786,106.315893629,99.9597,-6.81716,0.387512544994,6.92454
6.83133,103.292581335,0.0827731379484,6.83719401191,0.926724013449,49.9739945355,6.85220536823,-28.2178082863,326,41.7948772818,15.4248197273,26.9710042266,27.4339,0.602712668495,28.3134800229,1.08591,-37.0108676471,1.0,-0.562833540303,112.909677739,99.8486,-6.87762,0.40604387218,6.85951
6.7559,83.7264206437,0.115194105028,6.76781574772,0.930736321926,36.141315507,6.77766153036,-23.2402859017,327,43.6609630863,17.1852534166,30.3760563787,27.4341,0.521347488115,27.1783119106,0.897818,-41.8729021678,1.0,-0.58890419744,114.63953828,99.8782,-6.82168,0.422955808033,6.75926
6.78367,100.566472458,0.0532843339445,6.79221762716,0.913262338989,47.6906453176,6.80043262961,-32.455235417,328,43.1784172298,13.3665695252,23.7445986973,27.4138,0.507584746266,33.433892869,0.875341,-44.4114793121,0.997303,-0.635294730602,112.841042519,100.044,-6.79837,0.41639280193,6.79531
6.62051,92.1247673518,0.119863660906,6.63174873213,0.905720531734,39.8226959682,6.63951668179,-29.8222382789,329,44.0908264207,17.7026996294,30.7705754193,27.4147,0.445775802811,2.95591130967,0.747256,-37.0154403411,0.990369,-0.562850902779,109.611654957,100.185,-6.61772,0.426502270571,6.62658
6.58262,103.74852072,0.10496593284,6.58020062886,0.913186870401,39.2097465398,6.58722151117,-27.3747464232,330,42.2346103782,16.9684250261,29.1899441587,27.4431,0.432613272377,29.9682617313,0.681201,-37.1784369233,0.994696,-0.533052156675,112.820499019,100.286,-6.53996,0.408298195268,6.59425
6.40683,73.6899969859,0.00367809027179,6.41139588042,0.923233181981,35.6280111855,6.41821695547,-33.8524817156,331,43.6687855638,10.5583475743,18.7296401999,27.4251,0.399960797072,7.12343671408,0.607551,-48.9260379471,0.99753,-0.640348411079,111.060223799,100.423,-6.39043,0.423532973379,6.41356
6.32014,102.685919347,-0.00839168654504,6.32610050853,0.856290530774,40.9021309354,6.33062086733,-22.8445254224,332,40.9277225906,10.0044519114,17.6642248146,27.4553,0.369763569596,32.2390617619,0.524589,-39.9600877666,0.993108,-0.583188139932,104.72295843,100.528,-6.31411,0.39957256238,6.32464
6.20849,107.012497537,0.0429818779836,6.20930651275,0.905916488974,47.7587243766,6.21413549265,-28.6467357419,333,41.3400405573,13.0027367775,23.3342610103,27.4536,0.42238988481,30.6815447047,0.616476,-39.0467608834,0.994313,-0.569769166278,109.961488866,100.747,-6.16321,0.404334650574,6.21235
6.0921,79.1806311423,0.0558488850162,6.09622546917,0.868578003112,37.3133489711,6.10051128118,-25.1612303118,334,42.1406665094,14.0208759062,24.4297912824,27.5215,0.383526730445,31.4974637371,0.543384,-47.1729860188,0.99724,-0.634292237358,106.111765957,100.965,-6.02739,0.409732754899,6.09642
5.91076,103.260934429,0.0309340840419,5.91772828173,0.803849142106,41.9801811446,5.92153204733,-28.5306897757,335,41.7341270857,12.3333542226,21.7910479026,27.5134,0.323964839186,27.3191598315,0.421834,-42.03041338,0.993679,-0.589686269128,101.915574642,101.009,-5.86345,0.403403608289,5.91421
5.78275,78.6516239133,0.110818234849,5.795289747,0.963050340245,34.0170671817,5.79907206098,-27.5832441157,336,45.659246888,17.1876467367,30.0544123045,27.5256,0.348188948855,16.5154292433,0.467742,-43.2683563865,0.993787,-0.586395252758,115.599082143,101.229,-5.75074,0.447171723613,5.78679
5.67083,84.8441213955,0.0697637704478,5.67115490044,0.792046356797,28.9526539673,5.67587486761,-10.7598212658,337,41.4012586995,14.740239205,25.8864750979,27.5356,0.308414942046,26.2082364575,0.383685,-44.7114151615,0.994103,-0.593416739827,97.8893021361,101.384,-5.62028,0.401893969053,5.67627
5.50028,107.275704668,0.0777420525305,5.50716727459,0.843096353043,41.3990238776,5.51160270462,-29.6718476916,338,42.9473969432,15.4365308716,26.4923903437,27.549,0.305174462708,13.9709407433,0.367138,-35.908457225,0.998858,-0.550209757434,104.800018829,101.628,-5.45986,0.419148933208,5.504
5.36718,85.0244776484,0.169352164958,5.37073029357,0.894200535018,30.0081463751,5.3753945925,-21.3030632178,339,41.5651090035,20.719624675,35.7376507571,27.5828,0.274144660911,21.9985467174,0.305582,-40.262447384,0.999119,-0.593202733626,110.017146694,101.714,-5.33916,0.4012494778,5.37173
5.24886,94.1769666176,-0.0222707043019,5.24820370348,0.910951824059,47.0767100194,5.2532829687,-32.7802809553,340,43.0560171804,9.1367287016,16.2213890977,27.6326,0.257690208191,19.9587435154,0.271227,-40.3553509233,0.995577,-0.582984379417,111.29030627,101.907,-5.20793,0.419106688451,5.25389
5.08925,55.7519692564,0.00349108939383,5.0895481368,0.836008646158,23.8039665631,5.09572076913,-17.4034004978,341,37.4607106909,10.9280525916,19.0532524722,27.5941,0.263665135106,14.4470320386,0.283746,-35.0182588558,0.995679,-0.489594418668,102.936979456,102.212,-5.0718,0.36522820107,5.09573
5.01587,82.7691153569,0.0710255032202,5.02195224885,0.881002722482,41.4397516615,5.02869136476,-30.9119820373,342,39.1684114685,14.8887889704,25.7624149216,27.6914,0.256031635039,20.5025890724,0.255841,-39.9883074018,1.0,-0.53768253409,107.306273247,102.432,-5.0271,0.378439985586,5.02221
4.90627,114.10002514,0.0573892069063,4.90550956482,0.876351459803,33.7247476753,4.91354637901,1.65245168146,343,41.4329684572,13.7019936769,24.4045037176,27.6298,0.258403197973,43.2751490483,0.244277,-46.7836157721,0.998779,-0.645477788777,108.430516875,102.622,-4.8768,0.400665779001,4.91407
4.82927,104.093308867,0.0506235387213,4.83524357068,0.908650721475,46.0737180797,4.84142639903,-35.4389432294,344,42.7764835593,13.3849277842,23.8942605522,27.6337,0.250070158462,12.6712490284,0.240614,-41.4013241569,0.998924,-0.557347093236,112.502695581,102.79,-4.84469,0.415577760983,4.83416
4.74678,103.673120467,0.0389817021215,4.74944767906,0.915047802486,37.3808545635,4.7564457635,-11.9516879774,345,42.4607304907,12.9491228759,22.7682605505,27.6309,0.234489452073,38.1212065643,0.214933,-43.5667297748,0.996496,-0.627729235122,111.669858574,102.98,-4.76798,0.414305607364,4.75361
4.66238,95.8476522233,0.0840578126335,4.66531160529,0.879553105436,31.8593844911,4.6736055147,-27.5436892119,346,46.1065657239,15.5185920641,27.1340100796,27.6446,0.230733643455,6.04373500425,0.219624,-43.6324865725,0.997059,-0.58130768764,108.123666085,103.026,-4.68448,0.447190636451,4.6713
4.56777,107.041686008,-0.0105503340035,4.57492210714,0.827695481642,37.0457597091,4.58017498576,-30.7399300438,347,39.6621795851,9.88504677071,17.6511189655,27.6208,0.275854085782,18.2388684439,0.307402,-35.95229392,0.998268,-0.553707638584,104.121011975,103.145,-4.57576,0.387170363432,4.57182
4.51506,94.1079315865,0.0450977413496,4.50261743879,0.858267975155,39.8178579389,4.50878418798,-20.2271486798,348,42.2999338423,13.1613680785,23.4479210334,27.6335,0.231073870613,35.8937403306,0.195149,-44.3380110804,0.998512,-0.589723081282,107.497899838,103.357,-4.51163,0.41228560311,4.52083
4.44708,87.8571615144,0.0508331483602,4.44488490658,0.860556060253,43.8193248936,4.45287894481,-35.796929056,349,42.2890570699,13.4062092471,23.7396930264,27.6361,0.224298163543,27.33909025,0.195943,-33.9046392577,0.997973,-0.507594477596,103.243322248,103.608,-4.43758,0.408972283407,4.45682
4.33274,100.314461713,0.0728482601379,4.33596358061,0.893271429403,41.3166589055,4.3451023034,-25.5963134877,350,43.2688967141,14.5907031409,26.1634887933,27.6645,0.23189126674,43.6578114759,0.198895,-39.8338306862,0.997467,-0.549186120195,108.337272675,103.932,-4.3205,0.42032998542,4.34086
4.27535,103.962738415,0.0451106755341,4.27509654519,0.840605217925,37.2036677356,4.28411708943,-26.6005135669,351,43.4493503415,13.2654315902,23.3339986631,27.7382,0.235333873203,28.6810445323,0.195379,-35.9861596322,0.996866,-0.535596648924,104.328493789,103.995,-4.24956,0.424298080251,4.2842
4.17677,81.7411236721,0.0954456471328,4.17911376248,0.907961255068,34.7765005655,4.19111965767,-31.4510290592,352,44.2812451626,16.0095377738,28.08039017,27.7559,0.221674589361,4.30404333025,0.185581,-43.7472828158,0.997284,-0.606710845281,109.88090275,104.273,-4.1745,0.4301899148,4.18826
4.07914,109.591826079,-0.000409242851418,4.08652941216,0.865719726549,37.5375155859,4.0962561357,-24.4562453856,353,44.1892612247,10.5030825826,18.3903146494,27.7594,0.237866158929,32.3310964756,0.196889,-46.7457671092,0.998504,-0.615337452346,106.438924757,104.57,-4.0806,0.429492328082,4.08704
3.99336,101.531818685,0.094858891073,3.99849568456,0.858505977804,40.8371661877,4.0076157515,-26.443207371,354,42.0933266011,16.3754164414,28.3323159637,27.7638,0.245220078849,42.1464100279,0.250637,-37.392364816,0.998784,-0.56683912751,106.346986163,104.858,-4.00193,0.409449971508,4.00568
3.95162,105.974155752,0.0711792424712,3.94779275812,0.976887422934,47.8421323862,3.95782718939,-34.969164639,355,43.775855791,14.509277835,25.8638461862,27.7742,0.215427975969,16.8780564797,0.177235,-44.3983600524,0.997908,-0.628562045332,118.974315197,105.199,-3.96575,0.426044455196,3.9634
3.90712,93.1894755838,0.0411750505354,3.90879060835,0.902131157913,43.8458586039,3.92188658396,-25.7324158048,356,43.2746038906,12.5708138223,22.6853496374,27.7876,0.19499897256,24.1603299282,0.140844,-46.277618145,0.995642,-0.648742148378,111.814896236,105.313,-3.92432,0.421109123677,3.9225
