StdEsReturn,MinEsReturn,MaxReturn,AverageY,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch,MinReturn,AverageAbsQ,PolicyRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageQ,Iteration,StdReturn,AverageAbsY,AverageAction,QFunRegParamNorm,AverageDiscountedReturn,MaxEsReturn
75.4539689887,-2.48028460848,975.87319288,14.6365433203,-14.9757,168.5047296,82.7195710614,122,91.1982638415,14.6477,52.2551,0.892104,0.472377393903,14.6337,122,142.906538767,14.6422119672,0.915824,48.5384,86.0200447276,276.604159531
75.3056566771,-2.63575421094,882.91169965,14.6781854394,-15.0052,379.830845219,54.8184026278,123,26.5211266655,14.6888,52.4696,0.875125,0.470566862548,14.676,123,300.386835316,14.6842225918,0.875263,48.7189,83.3272270556,178.307314578
99.8390632467,19.2208305988,703.438096501,14.7095744105,-15.0446,198.057537856,183.181391248,124,-21.8630572097,14.7201,52.6036,0.922519,0.479383404903,14.7069,124,189.694927909,14.7161674792,0.897336,48.8934,45.0949864805,322.176407659
143.38892772,-54.4198948086,872.566663943,14.7731616791,-15.1074,838.297739984,114.163544274,125,796.969695682,14.786,52.7527,0.792346,0.460933906371,14.7704,125,22.3375922942,14.7804193169,0.844326,49.0833,54.6892969879,395.600317923
103.711162217,1.43209996774,971.63899595,14.8841930677,-15.2256,271.732597647,148.931394475,126,-104.031519386,14.8967,52.9483,0.870619,0.471207912125,14.8821,126,239.617314432,14.8906525652,0.86358,49.3133,70.7853224731,329.988989562
116.947131661,5.11391560156,983.591453832,14.8810185728,-15.2163,328.813777173,197.646867461,127,-107.046885205,14.8908,53.1383,0.945369,0.486148454448,14.8774,127,232.023270852,14.8874498269,0.908554,49.4771,102.840235041,343.062125995
77.3126799271,-10.3556146694,952.222959023,14.9350505516,-15.2652,326.896433973,77.4047645571,128,-0.832612711579,14.9465,53.331,0.877098,0.473966346656,14.9321,128,329.384569621,14.9418671229,0.830201,49.6868,55.2788711239,263.10815445
182.188717837,-1.42030609002,1020.43604059,14.981107024,-15.3193,190.231372382,173.952080086,129,100.211106278,14.9942,53.5133,0.978571,0.483026793185,14.9791,129,115.675849178,14.9887473018,0.917749,49.8642,100.168727471,460.739302565
113.914474155,91.8597596335,359.097264816,15.0046420182,-15.3587,171.934334291,211.692762614,130,100.864034875,15.0164,53.6567,1.04297,0.500577730212,15.0015,130,60.3992898925,15.0113687304,0.903509,50.0736,90.8255421448,364.855173829
137.392331183,-1.99185732308,553.987962726,15.0886836506,-15.4459,189.080084879,212.473783488,131,88.3692652483,15.0999,53.7946,0.977404,0.49318377794,15.0862,131,131.619030455,15.0962277939,0.922375,50.2891,92.3997608337,445.130747304
191.638920773,103.471459917,630.331513883,15.1287277461,-15.4546,217.968754014,291.889443688,132,109.815429643,15.1418,53.9871,0.999527,0.497889204599,15.1259,132,107.349118644,15.1363846121,0.901012,50.4857,110.672234915,665.041756161
108.778924811,1.79661049153,1020.56070697,15.1841277377,-15.5342,170.305686624,146.391561753,133,88.6739485131,15.1967,54.134,0.902577,0.485054249463,15.1804,133,178.714086208,15.1917809988,0.88914,50.6558,83.5636520692,334.099626596
0.0,43.943561937,965.655362849,15.2645628125,-15.6001,228.241593892,43.943561937,134,-62.8449266427,15.2734,54.2845,0.972484,0.494806147831,15.2616,134,251.339740024,15.2711298091,0.849326,50.8548,58.6385134147,43.943561937
292.649962461,-2.62318631905,957.781549346,15.3245700063,-15.6651,324.370827302,165.591013388,135,15.5175835872,15.3339,54.4153,0.990092,0.491311268437,15.3221,135,296.434158321,15.3300171926,0.858681,51.0566,81.4369033631,967.543615201
106.621875473,4.34932672211,963.059782401,15.357607756,-15.6861,417.598644354,108.748272168,136,15.7868741085,15.3683,54.5683,1.01753,0.503099198779,15.3557,136,334.05935127,15.3626011984,0.814322,51.2251,83.028763006,328.858271254
112.502251235,-0.2821090907,1025.52602421,15.3800664506,-15.6953,330.577162827,117.271672781,137,57.8101032548,15.3879,54.7339,0.932512,0.488003213827,15.377,137,280.996102761,15.384902933,0.868503,51.4195,104.24331462,376.798799697
106.253767051,-1.87297467354,361.532276935,15.4210412319,-15.7478,102.714586329,126.740694455,138,74.5756022729,15.4302,54.9403,1.1015,0.504872863915,15.4181,138,36.6204173589,15.4265306513,0.925885,51.6303,66.4966010027,337.350103039
96.1954509588,-0.0660686930561,924.928999027,15.4280857023,-15.7717,120.132600674,103.403237548,139,-155.006563847,15.4375,55.1417,0.953631,0.494837361904,15.425,139,203.024177227,15.4340602365,0.90837,51.8325,39.5144882542,281.919425586
85.0957783323,-0.191104763139,761.698413883,15.4574098366,-15.7887,271.837132242,80.9435066083,140,89.8153322544,15.469,55.3243,0.973086,0.488781601213,15.4548,140,162.235825102,15.4644341211,0.919662,51.9925,106.305673053,245.969202895
110.209883114,-1.25265101409,726.613000799,15.5284503569,-15.8539,185.882629733,133.821381301,141,105.643240757,15.5405,55.4877,0.873865,0.48482148303,15.5268,141,112.350400591,15.5354093144,0.924829,52.1947,86.5877143993,329.591916681
129.647975123,-16.5251289086,979.386368243,15.5779541165,-15.9156,306.423554736,94.1458647549,142,38.0764520855,15.5892,55.6357,0.904614,0.489326867768,15.5751,142,185.216134915,15.5839941122,0.889485,52.3452,97.0183597853,466.546460153
91.5271183321,24.796987517,945.335072144,15.6193173389,-15.9494,380.348622682,125.307966233,143,128.632527335,15.6296,55.777,0.912003,0.495451802191,15.6169,143,221.337561811,15.6247745581,0.88695,52.548,90.95377473,291.144389894
83.3773593898,-1.95690225004,710.223967906,15.7314719498,-16.0667,319.279927135,98.1750952024,144,161.51680697,15.741,55.9195,0.901121,0.496948399873,15.7284,144,106.99318519,15.736007848,0.92429,52.7357,126.597702424,250.243882372
89.4175074469,-2.83003694039,1000.23134038,15.7372072815,-16.0804,370.924368913,137.417632263,145,32.6417213563,15.7464,56.0369,0.998221,0.49612075551,15.7357,145,313.303783038,15.7415742107,0.8983,52.9026,93.2319839447,348.743235912
110.504174956,-3.46960473593,936.167127452,15.7665881486,-16.1015,401.02748599,103.803201387,146,30.609782519,15.7742,56.2036,1.02231,0.50446517733,15.7626,146,409.195143992,15.7721170173,0.854534,53.0788,48.8701240604,325.01936776
143.300172257,-2.82069814553,468.634487922,15.8419372951,-16.1771,275.933133148,124.553483004,147,120.267064588,15.85,56.3527,0.910576,0.491733804804,15.8393,147,76.4962009021,15.8468490186,0.932172,53.253,126.781932796,496.544709876
64.2808699086,-2.70631634071,992.341525542,15.8790694159,-16.2165,404.893145717,112.422040333,148,139.927644568,15.8867,56.4985,1.01624,0.502855741483,15.8761,148,158.163883276,15.8834376942,0.927451,53.4402,126.552286564,218.614324304
154.902783253,-4.28946595307,792.529706348,15.9584713288,-16.2897,136.333158794,223.339299306,149,69.7649085698,15.9674,56.6211,1.02617,0.502096841971,15.9552,149,115.6986885,15.9629614239,0.923049,53.6155,62.5771390262,442.630876484
135.976955716,30.1689748941,1008.14339433,15.9627654806,-16.2954,460.280174592,171.637022683,150,26.6719104677,15.9714,56.7343,0.982544,0.497326202166,15.9606,150,321.37056772,15.9671682685,0.883614,53.7481,86.8837353042,418.046904132
127.789202641,-2.73942471323,945.946568508,15.9617780813,-16.287,482.101327762,159.13866909,151,42.4093723347,15.9719,56.9179,1.03959,0.510253922778,15.9588,151,317.179829998,15.9671226346,0.853037,53.9028,80.1011981835,348.082297862
247.598385255,16.4919821444,949.197059993,16.0609268972,-16.3972,401.18220249,203.649605312,152,-36.2159959487,16.0687,57.0773,1.00929,0.508133498702,16.0575,152,297.44807708,16.0648461782,0.895823,54.0753,80.0780850203,694.004036101
33.7218093444,-3.88766065025,883.781825019,16.0652293465,-16.3951,331.188851721,36.3861666551,153,15.4367443394,16.075,57.2631,0.961093,0.49723315781,16.0634,153,153.495424087,16.0700170696,0.917195,54.2267,105.319365216,105.787402645
132.362988468,-3.56937969307,966.267236107,16.1450162108,-16.4706,465.142215215,144.327287268,154,32.7318192089,16.1533,57.4053,1.11572,0.509601684557,16.1414,154,284.833064331,16.1495746563,0.894069,54.3798,99.6928992514,439.553758336
93.6413280437,13.6836977515,960.387041542,16.1376693767,-16.4504,344.89301561,100.673523436,155,94.3516629741,16.151,57.5805,1.13601,0.515360802282,16.1368,155,237.530142049,16.1427928702,0.90803,54.5775,99.1674115191,298.610547317
94.6702963858,-1.40056586842,952.615441744,16.2070168911,-16.529,560.62225644,127.120419126,156,-6.03210876794,16.2161,57.7211,1.01415,0.495879969998,16.2044,156,295.938227468,16.2122107149,0.885086,54.7693,88.3827877917,306.351684463
100.705915019,2.94302191038,1002.17488106,16.219194872,-16.5497,373.271723682,112.512506915,157,170.228291882,16.2326,57.8879,0.958435,0.491034988468,16.2175,157,141.086464075,16.2255363541,0.938336,54.9483,135.649573399,235.511271058
128.199921841,157.534464118,1025.59594889,16.2897894051,-16.6254,442.166230486,267.187634126,158,187.358849901,16.2966,58.0008,0.979937,0.499460770551,16.2863,158,228.554381949,16.2942159808,0.895208,55.1362,130.715442702,447.041375069
66.1414698076,-3.42290148794,708.962843151,16.3069821463,-16.6313,257.178918573,78.6527870577,159,104.408033904,16.318,58.0971,1.00854,0.496197126906,16.305,159,119.428363109,16.3116242661,0.915975,55.2769,117.199815009,172.237577081
86.8842338479,-3.8925424242,1016.51233322,16.4180266699,-16.738,328.49713117,94.1732018073,160,89.250792839,16.4269,58.2253,0.971607,0.491282059918,16.4164,160,266.677965251,16.4228909875,0.872955,55.4349,94.0307866195,282.804016381
68.3936944398,3.21639020021,1006.76253711,16.3768701544,-16.6926,315.550903987,101.104370958,161,21.0656866197,16.3854,58.3601,1.12279,0.501950432602,16.3737,161,284.073857119,16.3808218013,0.900185,55.555,94.5863461775,211.926461832
166.859564156,62.2564560459,923.517419931,16.4123575388,-16.7234,240.991905137,214.334043165,162,87.76234075,16.4232,58.5151,1.02139,0.493861909157,16.4104,162,151.476525578,16.4165188677,0.901936,55.7121,109.585758248,462.186238018
101.979754273,-2.71352166509,949.254436496,16.3804689475,-16.6998,404.867899118,77.3076497594,163,33.6166476321,16.3903,58.6497,1.12823,0.511918586484,16.3783,163,347.351453583,16.3855437689,0.85744,55.9102,88.2222480143,380.805965587
158.575488133,93.4173674702,955.634959834,16.4306321963,-16.7518,298.408968585,246.57601415,164,42.4956963737,16.4391,58.8093,1.13029,0.507103372325,16.4268,164,355.220415771,16.4357699402,0.874217,56.0898,56.2738737549,556.325393687
84.0736489002,-5.00383436811,725.72444529,16.4510976115,-16.7763,299.008663102,120.568076511,165,129.551286463,16.4616,58.9404,1.13292,0.512365468078,16.4492,165,121.501522182,16.4547335215,0.936277,56.2588,132.593622224,243.52071385
104.57271065,101.208390625,908.350753824,16.5108927101,-16.8139,273.005891442,218.135361032,166,89.1369620029,16.5183,59.0969,0.950966,0.492785356544,16.5079,166,156.323513039,16.5151060848,0.910518,56.4269,105.154009315,369.294102405
170.036184433,-3.39206749358,831.457791367,16.4959447644,-16.8143,286.297744889,149.468412301,167,-29.8154154453,16.5043,59.2777,1.15672,0.519313395716,16.4923,167,232.048636357,16.4997525208,0.897316,56.6399,76.6229337514,482.942167656
152.193722889,-1.714500332,642.122340605,16.5308667922,-16.8422,280.484641665,221.27595087,168,113.328127047,16.5402,59.3535,1.00035,0.506464929557,16.5288,168,123.980309574,16.5348378593,0.937552,56.7982,114.693143312,411.865690135
148.316668829,-2.1127260619,971.436625044,16.5285538541,-16.8448,723.962097005,182.05301826,169,41.7626837614,16.5401,59.4997,1.17242,0.523469707338,16.526,169,329.628962486,16.5336384223,0.805361,56.9906,74.95408336,481.206865371
158.361390393,10.9234101967,1496.87391841,16.5073454861,-16.8251,376.83197678,196.000742699,170,68.3488366499,16.516,59.6852,1.05748,0.510713131002,16.5041,170,244.487023122,16.5116036709,0.932426,57.1629,127.168191512,438.127333457
282.031951697,-8.39174541467,404.18869997,16.5265106192,-16.8388,187.188934276,184.877145012,171,102.471307481,16.5346,59.7801,1.07527,0.513150486488,16.5243,171,84.3952315742,16.5299553748,0.926095,57.3268,101.070597991,741.160043138
92.4431165999,-1.76213511176,534.381143698,16.5679917578,-16.8756,156.973968301,103.748177102,172,94.9133276412,16.5778,59.9314,1.08323,0.512080157923,16.5653,172,96.4943042058,16.571929056,0.953464,57.4795,83.7273600161,270.148437398
70.1479939761,45.530105871,442.82445006,16.5441030982,-16.8754,174.731539916,139.562500929,173,65.0943625237,16.5529,60.0561,1.08304,0.522140295131,16.5412,173,71.3612715114,16.5487071262,0.944021,57.6231,94.1129482179,254.093558416
89.4239387526,-3.01215656946,1034.79836086,16.6326877196,-16.9444,258.795229728,78.046553619,174,114.69294365,16.6404,60.1851,1.12259,0.517125658077,16.6296,174,172.094311594,16.6373381789,0.930096,57.7481,112.986571981,298.549314114
101.332073118,-2.82218975686,479.109567231,16.6504560367,-16.983,183.063099867,135.001439037,175,6.80106947152,16.6606,60.3243,1.06816,0.521360493879,16.6489,175,115.291175096,16.6548029214,0.937133,57.9287,67.3215763097,309.018176227
29.6779674582,39.1537573307,826.545087557,16.6511213627,-16.9477,182.968269967,85.2879199612,176,67.3893156641,16.6617,60.463,1.1617,0.527218317,16.6478,176,122.101601109,16.6573150931,0.947159,58.1075,91.2622714443,130.368619411
135.872841109,-5.2678327941,611.625560488,16.6147854422,-16.9307,148.597675095,112.113588051,177,76.2669832791,16.632,60.6211,1.13171,0.530935860376,16.613,177,97.6190458316,16.6243358827,0.935905,58.2634,81.426324096,531.808769942
85.6662608807,-5.16443723703,630.498692368,16.6940324951,-16.9994,177.503519138,89.720757886,178,-48.1804317654,16.7076,60.7446,1.18211,0.534954152132,16.6907,178,166.710480805,16.703117923,0.921085,58.403,71.4739896691,294.580739562
86.7027118678,-3.95923292359,288.406565261,16.7183467571,-17.0417,64.4302832908,53.2833840085,179,-23.7461119438,16.7344,60.8656,1.29169,0.545112247649,16.7154,179,35.271874746,16.7284530328,0.943575,58.5625,50.0110873819,330.23288755
35.9030148542,-1.55006541475,234.274170484,16.7094136842,-17.0077,55.7693200263,38.6370032019,180,-12.8482691181,16.7237,61.0198,1.06308,0.519235821662,16.7059,180,24.9668707288,16.7207960593,0.931296,58.7209,44.5811081752,135.773361576
81.7234719924,5.4073040231,957.961568001,16.7361129963,-17.0558,72.1792600344,81.4669811378,181,24.4174568601,16.751,61.1668,1.25393,0.543147605846,16.7334,181,189.6610501,16.7472861731,0.902927,58.88,26.2543226289,298.626855011
79.9981281084,25.4033597119,500.79174101,16.6810146381,-16.9945,123.014309751,129.174391908,182,67.1302874018,16.6972,61.2706,1.18033,0.529195926275,16.6784,182,66.7274996169,16.6940229671,0.933798,59.0563,77.6122087205,281.507341681
104.815874214,-1.09945849624,941.799079371,16.7663934375,-17.0688,521.954387245,106.731047141,183,-94.0141162091,16.7802,61.3657,1.27021,0.541394482878,16.7637,183,412.572619423,16.7780739479,0.822717,59.191,58.3866364105,363.339442614
178.055087212,-3.03767580398,991.041291835,16.7760589178,-17.089,279.435827912,169.426338779,184,73.7665443962,16.7879,61.5064,1.26924,0.531899710472,16.7733,184,222.516450297,16.7867292129,0.915224,59.3091,93.7658414326,583.925596222
126.42532194,34.2356326526,702.064445335,16.7957035513,-17.1042,170.690643465,118.82286661,185,-103.358590832,16.8105,61.6394,1.10745,0.514301216813,16.7943,185,185.668650676,16.8065913681,0.923711,59.4158,63.4523407139,397.121318789
135.27194119,-2.03948161121,943.888174427,16.8602302238,-17.1687,882.139955124,78.405392363,186,411.844782447,16.8752,61.7275,1.0607,0.513287957489,16.8565,186,148.936833039,16.8725756676,0.861674,59.5662,79.229516089,454.944037534
69.9881749909,-2.23130953497,414.352185533,16.811882274,-17.1231,127.770235269,81.1005107771,187,100.959926217,16.8288,61.8712,1.2616,0.542833628908,16.8094,187,47.439359968,16.822678584,0.952091,59.7174,77.7786260412,194.874397725
145.286624186,-2.88822888322,642.975120689,16.8410520311,-17.1714,235.824199062,168.446297057,188,-45.0531783384,16.8541,62.0031,1.09599,0.517186872001,16.8376,188,172.206610522,16.8511118389,0.926433,59.8748,80.683626791,403.394327312
84.0923397029,3.52049834207,473.013417594,16.8416015196,-17.166,193.654192468,100.652981633,189,43.0428134357,16.8532,62.1009,1.22505,0.536867934483,16.8386,189,111.884880021,16.8497535212,0.945706,59.9982,84.5665769192,301.021817706
63.0196964838,-4.40734368306,915.45784698,16.8483712211,-17.1628,399.306223041,64.6141118415,190,-84.4421781751,16.8589,62.2367,1.26393,0.534503780962,16.8455,190,433.896574572,16.8563636695,0.881658,60.1445,42.0382479632,245.254617434
75.4379853975,-4.87105690483,368.519108322,16.8607685418,-17.1869,76.7535887178,62.170406854,191,54.4749628073,16.8733,62.3615,1.15293,0.517142763188,16.8586,191,44.1659720843,16.8692643636,0.921772,60.2994,54.0523725918,288.363750511
78.4716211147,-2.59210909075,964.097144737,16.8680029103,-17.1967,191.793023377,82.6402833201,192,29.0813960085,16.8777,62.4782,1.15765,0.519586185412,16.8663,192,300.552558918,16.8744909957,0.903872,60.4317,50.5304436354,243.567543071
145.338413105,2.80461127969,387.539607989,16.8992446691,-17.2264,150.875596388,183.964874393,193,103.449641456,16.9098,62.6117,1.28842,0.530478177511,16.8957,193,62.4798931056,16.90638512,0.952543,60.553,92.3632043182,346.970095246
107.274338003,-6.4276085877,387.98279059,16.9567068698,-17.2903,170.580933737,126.420139797,194,61.5648931704,16.9654,62.6993,1.24337,0.523567570284,16.9538,194,78.7261202956,16.9635517942,0.952155,60.6784,88.3745282157,318.802328853
81.1880739555,-3.67405883888,365.341779633,16.9725772601,-17.2994,150.352034862,89.5838543797,195,98.3025213157,16.9858,62.793,1.25422,0.529879197234,16.9701,195,48.4915235219,16.9790412901,0.941994,60.7973,88.1305640628,234.671056612
142.498963805,92.4975087093,293.026719385,16.9813219362,-17.3015,131.543092726,273.345432879,196,109.58566564,16.9942,62.8971,1.27164,0.527666928756,16.979,196,24.5133864545,16.9907616276,0.953776,60.9605,78.2990048204,513.542591913
92.9453136329,0.35881587091,237.879482462,16.9889646471,-17.3153,104.478579824,161.844752448,197,75.7528639219,16.9997,63.0645,1.30561,0.53637698775,16.9865,197,27.688386962,16.9951067445,0.943398,61.0913,63.1795302792,278.865497565
107.723726318,-36.8836563758,435.621157697,16.9822521819,-17.3126,245.253927696,109.828363584,198,71.37006611,16.9938,63.1624,1.34466,0.551136675508,16.9788,198,74.9071948504,16.9887002528,0.950005,61.2486,91.8255192133,282.882692926
75.9117667428,1.35028231054,289.162122742,16.9824715855,-17.2843,134.992161574,99.8815645387,199,73.019484966,16.9921,63.3095,1.1127,0.515578578718,16.9793,199,60.0480340702,16.9877128141,0.957404,61.362,68.8462437608,218.183759416
