AverageDiscountedReturn,AveragePolicySurr,AverageReturn,Iteration,AverageAction,StdReturn,AverageAbsQ,PolicyRegParamNorm,AverageEsReturn,MinReturn,AverageAbsY,AverageQLoss,MaxEsReturn,Epoch,AverageY,AverageAbsQYDiff,QFunRegParamNorm,StdEsReturn,AverageQ,MaxReturn,MinEsReturn
339.775726463,-415.472,4045.52576749,480,0.96354,74.0986533281,413.571,92.1284,2833.34109009,3903.89271718,413.589217837,242.24,2833.34109009,480,413.589046887,3.55606428853,116.224,0.0,413.571,4156.85981868,2833.34109009
392.357210937,-416.022,4945.94580426,481,0.959831,75.2055836161,414.109,92.2786,3055.17549096,4818.62050518,414.107316539,131.977,3055.17549096,481,414.107307922,2.99086075733,116.313,0.0,414.109,5062.74127952,3055.17549096
370.141388293,-415.757,4488.67026325,482,0.952875,83.8098005534,413.772,92.3212,3099.18991984,4325.34608542,413.779091418,155.713,3099.18991984,482,413.778971587,3.1543611176,116.449,0.0,413.772,4601.53901487,3099.18991984
364.396868154,-416.152,4391.63074513,483,0.956185,497.197441726,414.193,92.3436,2962.96877285,2950.13735615,414.216555977,194.697,2962.96877285,483,414.216555977,3.38625841874,116.578,0.0,414.193,4737.071681,2962.96877285
328.163227187,-415.589,3885.65730371,484,0.949752,94.8446699491,413.791,92.3608,2899.36289767,3783.58862798,413.802274059,168.117,2899.36289767,484,413.802155549,3.19373877286,116.734,0.0,413.791,4092.41558028,2899.36289767
336.348014593,-415.902,3988.19338036,485,0.958831,1010.66449151,413.975,92.5009,2902.80180759,1042.49869469,413.990329169,191.295,2902.80180759,485,413.990208924,3.28088197038,116.829,0.0,413.975,4691.9474136,2902.80180759
361.997002136,-416.829,4646.06914295,486,0.96648,91.5815158513,414.99,92.5574,3165.22222512,4459.06477457,415.003434673,289.558,3165.22222512,486,415.003318882,3.84164833166,116.927,0.0,414.99,4762.30488559,3165.22222512
388.167446192,-415.569,4670.02649036,487,0.967143,453.07241559,413.787,92.6518,2985.85069477,3473.09498113,413.814711216,202.155,2985.85069477,487,413.814652415,3.42577383971,117.137,0.0,413.787,5155.27115251,2985.85069477
381.675423679,-415.885,4430.61730276,488,0.958725,553.133828114,413.981,92.775,3020.55305988,2874.49846047,413.994746972,163.087,3020.55305988,488,413.994710135,3.14287892594,117.202,0.0,413.981,4838.32695547,3020.55305988
381.276845219,-416.611,4891.00928166,489,0.919886,76.5553171752,414.622,92.817,3305.70013352,4774.87744819,414.644182836,224.947,3305.70013352,489,414.644182836,3.44611902122,117.341,0.0,414.622,5049.29481371,3305.70013352
297.923490097,-415.874,3184.66925929,490,0.974144,1507.47239719,413.905,92.919,2605.77294659,378.588389321,413.914337399,255.42,2605.77294659,490,413.914300191,3.58840057351,117.511,0.0,413.905,4408.98917791,2605.77294659
334.593047742,-416.529,4003.81690643,491,0.945626,49.9725166958,414.515,92.9656,2725.34704752,3902.47561357,414.534432914,230.22,2725.34704752,491,414.53437913,3.47647655309,117.645,0.0,414.515,4083.67134659,2725.34704752
356.664751263,-416.135,3742.18370968,492,0.945266,1660.91931997,414.15,93.0311,2887.22308214,6.47318186187,414.174394477,186.705,2887.22308214,492,414.174374182,3.18496077664,117.719,0.0,414.15,4945.775689,2887.22308214
312.153098701,-416.521,3558.52598032,493,0.958549,974.88971709,414.45,93.057,3076.80749896,642.577424888,414.450670759,211.173,3076.80749896,493,414.450516675,3.33549612031,117.889,0.0,414.45,4048.02921648,3076.80749896
394.576436395,-415.804,5026.46980367,494,0.961917,135.216767364,413.929,93.229,2999.10469547,4721.31709156,413.938405599,164.285,2999.10469547,494,413.9383133,3.08487546154,117.897,0.0,413.929,5230.93749642,2999.10469547
370.027299057,-417.175,4540.64255039,495,0.974252,157.879793543,415.271,93.2897,2881.26363592,4291.61290234,415.28193686,136.191,2881.26363592,495,415.281849622,2.95079203914,117.947,0.0,415.271,4775.32952189,2881.26363592
372.14556084,-416.153,4713.36156862,496,0.954204,82.5123938855,414.222,93.3355,2954.31023679,4582.43336232,414.253316715,247.558,2954.31023679,496,414.253252411,3.55165761148,118.084,0.0,414.222,4842.16410166,2954.31023679
276.568387093,-416.522,1859.58748376,497,0.950541,1672.15650292,414.556,93.439,2988.4194522,-397.829831518,414.575115208,184.343,2988.4194522,497,414.575020291,3.1997522473,118.266,0.0,414.556,4082.73427684,2988.4194522
386.230397833,-416.88,4859.65051426,498,0.971419,117.085485084,414.842,93.4981,2886.35217604,4634.55569015,414.853427346,208.031,2886.35217604,498,414.853393545,3.27096259067,118.407,0.0,414.842,5017.91919739,2886.35217604
273.238755168,-416.733,1743.07419994,499,0.93998,763.975812142,414.782,93.5907,3093.95762059,763.223082053,414.786134875,154.985,3093.95762059,499,414.786033641,3.07180686671,118.545,0.0,414.782,2914.45998358,3093.95762059
335.795234456,-417.166,3677.6227507,500,0.986692,815.88558566,415.218,93.7135,2966.67466907,2041.54222441,415.236651976,219.122,2966.67466907,500,415.23653061,3.40318137614,118.634,0.0,415.218,4722.77803183,2966.67466907
301.804305473,-416.558,2852.0105791,501,0.986078,1068.35926536,414.395,93.7415,3009.37448228,1024.61783879,414.411625623,235.707,3009.37448228,501,414.41154437,3.55046416595,118.793,0.0,414.395,3898.82560914,3009.37448228
290.350191267,-417.36,3176.10694137,502,0.979985,1271.3228143,415.286,93.803,3023.05694486,-252.911057839,415.301752879,137.136,3023.05694486,502,415.301551196,2.97992948679,118.906,0.0,415.286,3971.07702515,3023.05694486
286.191936338,-417.561,3171.67501644,503,0.982718,592.291568272,415.497,93.9892,2807.38309765,2299.23310024,415.517516302,247.438,2807.38309765,503,415.517475297,3.71995518836,119.127,0.0,415.497,4224.47462411,2807.38309765
303.608554973,-417.799,3647.53244483,504,0.983876,199.997433615,415.932,94.0638,3142.88770368,3344.98524658,415.941945951,203.405,3142.88770368,504,415.941913532,3.37680745732,119.233,0.0,415.932,3978.82922154,3142.88770368
347.767902535,-418.44,4404.23630456,505,0.967817,157.479930105,416.555,94.1008,2895.39345876,4096.54626567,416.572563253,170.598,2895.39345876,505,416.572531156,3.21548607544,119.359,0.0,416.555,4572.73798319,2895.39345876
374.871287535,-417.008,3991.44682193,506,0.975271,1251.61481909,415.177,94.205,3218.21613057,1433.64783881,415.185917371,223.585,3218.21613057,506,415.185851194,3.46175946244,119.433,0.0,415.177,4748.23713982,3218.21613057
380.44159586,-417.4,4756.52060139,507,0.976419,125.163126884,415.445,94.3019,3180.13635277,4487.3858091,415.450978195,204.07,3180.13635277,507,415.450940963,3.25186472494,119.535,0.0,415.445,4904.85407222,3180.13635277
336.627656663,-416.895,3180.62334162,508,0.982486,1333.62553413,415.01,94.4462,2776.87958444,456.512904528,415.034715881,220.957,2776.87958444,508,415.03446623,3.47345492592,119.712,0.0,415.01,4496.32288033,2776.87958444
285.904753568,-416.374,2002.77784869,509,0.974197,1454.414779,414.413,94.4858,2848.39913083,54.840589462,414.427479071,239.887,2848.39913083,509,414.427450501,3.5442224689,119.788,0.0,414.413,4086.80009397,2848.39913083
218.678750999,-418.162,467.428195537,510,0.975016,857.701696501,416.249,94.4074,2848.88676575,-556.968322775,416.247876667,181.631,2848.88676575,510,416.247783084,3.24296588597,119.894,0.0,416.249,2398.73366598,2848.88676575
378.482491754,-417.248,4554.68238665,511,0.977003,722.833863534,415.395,94.521,2579.70958467,2424.29676723,415.413768922,210.704,2579.70958467,511,415.413654039,3.41399105948,119.998,0.0,415.395,5032.07139777,2579.70958467
363.800934948,-416.539,4629.00832354,512,0.977732,440.317248682,414.7,94.5372,3293.66189068,3450.43857422,414.733224805,226.594,3293.66189068,512,414.73314892,3.48679845281,120.132,0.0,414.7,5012.3845096,3293.66189068
328.54044588,-416.886,3998.06447034,513,0.960697,66.6138892449,414.989,94.5462,3032.48184181,3915.9010265,415.004854627,237.608,3032.48184181,513,415.004854627,3.5987155646,120.336,0.0,414.989,4123.39086721,3032.48184181
278.096918391,-417.029,2470.48858603,514,0.980345,1546.43005969,415.149,94.7344,2471.98087552,-412.78029081,415.151140892,169.464,2471.98087552,514,415.151114468,3.20795947261,120.435,0.0,415.149,4019.80424762,2471.98087552
274.334150586,-416.47,3009.96142773,515,0.978976,297.99889629,414.512,94.8631,2851.63662023,2271.31088709,414.537932963,211.658,2851.63662023,515,414.537886164,3.39410098165,120.537,0.0,414.512,3477.05433727,2851.63662023
267.925819772,-416.814,2507.45097907,516,0.986775,1241.87289295,415.02,94.9323,2630.88235117,43.8461906956,415.030439025,208.28,2630.88235117,516,415.030439025,3.37797047275,120.652,0.0,415.02,3600.41565653,2630.88235117
294.001376767,-416.986,3015.62324793,517,0.973234,785.165954024,415.112,95.0507,2683.73420878,836.955858487,415.118103306,274.164,2683.73420878,517,415.118061809,3.75595568559,120.781,0.0,415.112,3586.88832843,2683.73420878
372.460479957,-415.924,4413.71086933,518,0.974928,188.072704314,414.18,95.1637,2794.43031363,3925.35320233,414.188453152,198.821,2794.43031363,518,414.188365744,3.2885102952,120.858,0.0,414.18,4661.36843626,2794.43031363
330.215865918,-416.584,4077.19317934,519,0.968749,129.380012736,414.639,95.1689,2754.28511731,3750.31359798,414.672777335,215.411,2754.28511731,519,414.672752194,3.4491245053,120.939,0.0,414.639,4253.73354861,2754.28511731
339.633562575,-416.597,3948.82910044,520,0.969973,262.711134503,414.751,95.2914,2731.42004759,3369.5807482,414.775690965,219.979,2731.42004759,520,414.775642353,3.45942800008,121.033,0.0,414.751,4331.58474044,2731.42004759
320.266513493,-416.672,3693.45565593,521,0.972745,1288.49831439,414.79,95.3943,2801.26389656,-116.600959755,414.791363415,148.967,2801.26389656,521,414.791148198,3.06583230354,121.138,0.0,414.79,4546.93038558,2801.26389656
335.613960479,-416.186,3863.81647303,522,0.977103,937.412877378,414.395,95.4796,2801.40307092,1169.809163,414.403573803,176.029,2801.40307092,522,414.403553235,3.29010667198,121.269,0.0,414.395,4538.2396395,2801.40307092
325.873022901,-417.217,3705.5827157,523,0.979745,732.915793552,415.284,95.5283,2699.65525868,1611.03066881,415.297152535,194.191,2699.65525868,523,415.297129669,3.33660382281,121.387,0.0,415.284,4210.59665941,2699.65525868
352.718458162,-417.118,4310.30678886,524,0.98984,141.171765998,415.343,95.5203,2945.19194617,4031.35664807,415.356068847,187.242,2945.19194617,524,415.355975338,3.2252142918,121.494,0.0,415.343,4485.76187085,2945.19194617
315.913705541,-416.296,3843.92038565,525,0.981894,151.809972279,414.444,95.6071,3095.24534563,3528.57762349,414.460587482,181.684,3095.24534563,525,414.460494294,3.28191827681,121.693,0.0,414.444,3997.71098833,3095.24534563
340.129049373,-415.694,4254.4828859,526,0.959573,125.307251414,413.897,95.7128,2912.08848274,3997.98309011,413.909218776,185.123,2912.08848274,526,413.909159326,3.35875786681,121.779,0.0,413.897,4420.0329476,2912.08848274
362.63119293,-416.111,4361.55981825,527,0.962501,1087.10613153,414.299,95.7652,3085.33061548,1111.28581504,414.308795811,190.947,3085.33061548,527,414.308657478,3.31614596997,121.93,0.0,414.299,4861.07901155,3085.33061548
387.196613689,-416.684,4917.14241429,528,0.960376,78.9265730631,414.784,95.8462,3152.63813805,4753.9093926,414.801072822,186.609,3152.63813805,528,414.80092944,3.28373109913,122.005,0.0,414.784,5005.97219673,3152.63813805
357.809464509,-415.461,4355.4606979,529,0.952834,193.627547129,413.699,95.9141,3082.26396472,4003.77238036,413.707865519,221.368,3082.26396472,529,413.707796559,3.43499701308,122.094,0.0,413.699,4597.78149433,3082.26396472
