PolicyRegParamNorm,AverageDiscountedReturn,Iteration,StdEsReturn,MaxEsReturn,QFunRegParamNorm,AverageAction,MinReturn,AverageAbsY,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,Epoch,AverageQLoss,AverageY,StdReturn,MaxReturn,MinEsReturn
51.5179,187.295710268,127,199.332083444,692.587654056,86.2895,0.670476,322.671596351,235.40712155,416.131653656,235.261,194.624070685,-241.066,5.41630675699,235.546,127,141.57,235.28300264,75.8974136478,548.884875871,9.05951691227
51.6946,162.478328622,128,178.910242824,556.852803534,86.6358,0.721113,172.465325972,236.423449735,322.379027265,236.301,253.344468406,-242.17,5.44031533488,236.567,128,140.098,236.317022569,104.417750247,526.859087625,7.06165202552
51.8895,205.184309525,129,230.168767154,747.060938316,86.9979,0.707177,322.696212085,238.111289074,513.851374932,237.939,332.214861645,-243.761,5.59211098523,238.256,129,149.205,237.965616904,75.0212049169,677.47665648,38.6048149311
51.9973,174.104091922,130,115.204057251,534.027455861,87.4005,0.69716,325.999924632,239.561136024,357.337810774,239.411,345.526824103,-245.27,5.63441331053,239.688,130,153.647,239.440010955,53.1445675359,548.800051495,173.912880073
52.1165,205.313778304,131,107.235330313,329.847959347,87.7994,0.651164,365.480525688,240.660812125,499.420553615,240.517,176.230753783,-246.432,5.58122883024,240.821,131,157.203,240.542312068,32.0478690221,558.556337284,7.19062488389
52.2663,215.718514764,132,171.601962757,589.524335704,88.162,0.623854,386.696686716,241.902560439,707.47207174,241.789,293.753410628,-247.676,5.57457218439,242.061,132,150.548,241.797066471,274.95396598,1416.22745261,99.1892737942
52.3974,188.904631705,133,140.640025926,536.531404323,88.4683,0.722232,190.684140741,243.228611096,435.842324482,243.108,240.007984875,-248.97,5.60598819622,243.398,133,150.009,243.122901089,116.056581714,576.423613409,60.6742479286
52.54,159.093067886,134,210.234174111,730.269286051,88.8698,0.750999,137.446451099,245.272104264,330.300369681,245.146,433.926342715,-251.091,5.5696987429,245.397,134,147.941,245.177947209,128.110680696,638.798241501,11.1332732647
52.6611,213.398523588,135,231.355444622,732.033699226,89.2113,0.669968,333.14991162,246.407897869,600.860261434,246.269,241.20884716,-252.204,5.60392275166,246.55,135,141.052,246.287938307,160.11658491,1009.95331649,8.64064586466
52.759,215.2827777,136,129.090675601,493.551689898,89.6042,0.644935,250.994481629,247.441396716,704.435778713,247.3,187.610432103,-253.14,5.81219433276,247.578,136,158.22,247.314872604,249.758243615,1315.4140654,14.2505793428
52.8801,225.540599369,137,155.418759691,513.439026635,90.1101,0.657283,409.583036266,248.585872272,803.770071293,248.449,272.901009585,-254.292,5.70454011895,248.734,137,154.889,248.463783012,289.836277753,1526.39242799,103.743994922
52.9776,232.444789771,138,198.525263554,569.730133693,90.4251,0.596663,509.367949146,249.936255481,1005.73502841,249.799,239.576225195,-255.603,5.65568123104,250.08,138,156.945,249.820881652,411.299732746,2074.35283737,24.0359889993
53.1442,241.961618748,139,158.500912566,512.987323299,90.7682,0.566847,750.196879214,251.087735426,1146.23329811,250.921,163.063935233,-256.741,5.87977234492,251.206,139,169.708,250.947383802,199.798974893,1607.37658545,15.4220747999
53.2583,222.679345749,140,215.59711331,652.14325843,91.1343,0.550842,682.188742805,252.169079827,702.487035862,252.025,327.811857096,-257.875,5.82668376895,252.32,140,175.336,252.035414263,24.1864479806,784.360661374,26.3390374579
53.4304,200.9607893,141,149.603491118,469.211004763,91.5368,0.612712,231.953453089,253.09830556,636.708466913,252.955,214.444459811,-259.026,5.81732152423,253.256,141,159.353,252.984357347,270.801677974,1232.75113217,8.12174303195
53.5844,225.486010424,142,270.494575185,763.589830868,91.9085,0.555679,218.575814484,254.556703486,1364.11808391,254.416,345.204321277,-260.496,5.82938558517,254.712,142,159.697,254.428212942,660.615634517,2824.8130292,25.4198792
53.7006,223.306385077,143,262.1202366,760.822998694,92.2617,0.5772,362.405400252,255.952370189,912.534297906,255.844,415.2023652,-261.994,5.91774742635,256.116,143,171.619,255.86086228,332.133379509,1431.81096314,24.1909929089
53.8399,211.290272862,144,185.420581556,589.333125931,92.647,0.684671,247.713282045,257.703691026,807.346471247,257.596,266.294436946,-263.681,5.91233081007,257.836,144,171.77,257.615425232,301.913880894,1530.68520214,18.6468885477
53.9314,223.176312954,145,349.191487656,879.286741034,93.0655,0.612385,443.96042206,258.269120853,757.009242956,258.146,406.555869401,-264.269,5.950879936,258.418,145,180.903,258.172811489,289.131776829,1605.47345761,11.9435822169
54.0343,234.800011055,146,144.384240442,487.849090425,93.4606,0.574293,667.635254883,259.258274662,914.008358362,259.142,241.386491117,-265.346,6.03139470165,259.429,146,184.956,259.154565547,211.96442885,1277.07294672,28.1761865931
54.1879,138.735224583,147,223.264704889,629.722980644,93.8746,0.560226,238.388511296,261.380709345,262.400036994,261.268,268.750202656,-267.665,6.05648589509,261.522,147,182.893,261.285805897,8.88203752662,287.77919723,14.4237715205
54.3022,210.149763917,148,153.017604461,593.151926927,94.2181,0.517449,550.686734641,263.556644711,1040.49624808,263.451,286.982801864,-269.85,5.99078880779,263.69,148,179.376,263.478990205,601.188714143,2558.8905964,21.7507178332
54.4276,202.996895627,149,198.251913161,683.05444889,94.5029,0.645237,441.161883066,264.504007102,501.967790343,264.416,148.190888196,-270.687,6.05133269679,264.637,149,182.095,264.435414774,81.8220640531,1040.32958633,3.93591642051
54.5158,208.880065713,150,135.478480901,464.624186703,94.9369,0.651541,360.533005222,265.646003509,653.840540158,265.546,312.744676764,-271.962,6.23825133732,265.806,150,190.506,265.568357959,257.890153876,1779.16593799,34.796390881
54.6695,217.215141666,151,215.650494897,670.276872573,95.2642,0.606121,483.671117607,267.030552531,709.731443891,266.916,447.826177493,-273.289,6.08940250626,267.173,151,184.295,266.94362623,183.380042562,1254.44293036,8.61796667099
54.8226,217.839056377,152,150.166378418,623.324366914,95.5958,0.603592,484.191222478,268.178929981,728.252406338,268.089,278.457125317,-274.615,6.26168450193,268.357,152,205.373,268.103097542,203.980751654,1559.93762471,88.0220594363
54.9426,211.66066267,153,207.583441257,543.435824628,95.9115,0.6372,435.469805372,269.856898358,646.199926377,269.747,314.050109316,-276.155,6.32191257744,269.989,153,200.926,269.780389368,216.470506432,1250.90726575,11.4592287268
55.0507,201.575359603,154,190.359999823,579.609191234,96.2803,0.642611,257.664359164,270.857334604,524.911444663,270.748,185.664104743,-277.163,6.22617669363,271.021,154,193.585,270.757716129,156.970793421,1426.09104653,14.6417013348
55.1964,213.110452968,155,236.252756024,644.888161517,96.7068,0.597192,644.664637432,271.977813684,729.767721558,271.858,254.032192714,-278.253,6.24370932583,272.135,155,196.521,271.874633118,68.1011062326,933.646955056,7.4152017542
55.3066,212.753954219,156,191.116752061,614.625194274,97.0648,0.633671,457.584245206,272.960369177,688.326327933,272.829,328.199924322,-279.35,6.30249391515,273.126,156,201.582,272.846153913,140.269978833,1117.0549008,131.639880045
55.4984,190.439044131,157,360.161477045,879.734457079,97.3304,0.608057,327.791811466,273.997515348,704.787825223,273.856,482.879003231,-280.445,6.30843384396,274.141,157,195.789,273.887912462,213.615485614,1177.18543436,46.5124243112
55.6184,203.991217531,158,221.066033803,647.052034715,97.601,0.581883,682.256519398,275.56621303,1135.58438504,275.459,327.37917164,-281.956,6.19180242877,275.739,158,184.764,275.4740812,331.21399161,1915.83653909,55.1941674514
55.7235,169.007634369,159,203.286955606,591.717924004,97.9125,0.680728,304.776896079,276.34069851,373.528682378,276.19,215.289636672,-282.651,6.42630385074,276.514,159,213.295,276.213258494,64.1947288815,629.316922545,9.45043942784
55.8327,199.098176387,160,236.877043115,752.275235826,98.2893,0.582124,643.456632003,277.551664283,895.290435608,277.419,250.963529029,-283.938,6.27438649904,277.706,160,194.143,277.43786437,159.712433809,1236.44300969,25.8804392121
56.0,208.874088405,161,290.908198434,773.879598281,98.6023,0.519619,664.746846231,278.757120737,811.398185825,278.634,358.398761847,-285.352,6.37377803876,278.928,161,194.838,278.65445641,114.332851845,1165.29421811,18.235974649
56.1105,188.640396349,162,354.641498193,965.885928144,98.968,0.582913,625.232092464,279.91786135,922.91507402,279.794,283.259452658,-286.496,6.27369919328,280.067,162,185.774,279.809523699,274.126310421,1711.57659852,20.5051840671
56.2355,201.35876335,163,301.348650099,824.280959818,99.3706,0.573236,464.309262127,281.155533284,611.829841191,280.988,234.984193531,-287.559,6.50492111195,281.327,163,208.401,281.008530111,140.335066636,985.629399402,10.9216968051
56.3308,205.404223062,164,204.794139704,526.359516714,99.7138,0.530808,832.002792302,282.37787795,1113.27022219,282.233,219.755843682,-289.006,6.53112949555,282.548,164,213.287,282.253006212,280.569884828,1818.71060461,14.8402537829
56.4012,188.631962206,165,127.137160485,388.974119402,100.022,0.61343,249.314407778,284.505044442,981.707531211,284.373,224.489570568,-290.924,6.37359121024,284.67,165,200.281,284.391087508,632.8364904,2624.18600871,19.8985206987
56.5303,199.794809966,166,190.530824561,611.271483483,100.391,0.561807,447.017438674,284.625962488,569.564705821,284.492,300.605387883,-290.997,6.44272668905,284.784,166,202.413,284.509659151,67.2984865245,749.513271917,21.1634119009
56.6575,217.020866754,167,371.220764003,1018.02006152,100.691,0.555443,389.399057461,286.106488839,1240.6338688,285.966,317.667476891,-292.641,6.49348801651,286.261,167,198.392,285.978561471,540.795281186,2593.42653247,8.42791887318
56.7639,206.171462727,168,178.422541224,505.620127598,101.071,0.595425,386.892960221,286.597001001,866.209229115,286.488,215.402654618,-293.141,6.61647071649,286.749,168,224.251,286.491335644,611.918045716,2502.52779901,4.91605995289
56.8902,205.988270864,169,261.916697052,804.590135389,101.389,0.60257,422.203879947,287.990865877,926.975040848,287.854,244.871933592,-294.5,6.64561546954,288.144,169,214.723,287.897341806,559.64646205,2634.39217119,9.44109600449
57.0296,218.708873696,170,224.547778683,550.156198956,101.643,0.587539,392.476593438,289.375699126,1456.1122805,289.245,222.027395877,-295.997,6.52291204059,289.54,170,206.979,289.263204514,794.127447556,2721.07243156,11.0494839226
57.142,214.283806938,171,207.088918577,660.074785015,102.01,0.633117,275.024939835,289.573064522,928.532229471,289.45,182.183810348,-296.481,6.65770671412,289.728,171,208.732,289.4623883,214.036381994,1345.65749932,8.43572673228
57.2816,223.573068101,172,186.259726559,631.388412322,102.388,0.623259,447.82256452,291.08029842,729.517245846,290.972,180.204578315,-297.919,6.89775115523,291.237,172,249.987,290.98739711,301.243307141,2393.83056483,9.63036317548
57.3618,227.24603224,173,258.588186687,700.677303074,102.698,0.554799,484.407289636,292.440412392,793.939577362,292.311,222.906643493,-299.107,6.76114376047,292.593,173,225.208,292.336885074,150.090751585,1131.04423222,4.80020002478
57.4398,214.28232321,174,213.456585084,667.005727962,103.046,0.587191,423.290610456,293.318349602,658.056317947,293.189,314.331404691,-299.936,6.66032257007,293.479,174,217.353,293.210264065,134.223118247,947.461997946,32.3231856252
57.5925,165.295561441,175,176.339895069,646.758684735,103.392,0.566046,313.641665374,294.161993609,337.350198227,294.055,128.51982424,-300.727,6.80909829609,294.333,175,248.914,294.068430638,23.5438977537,387.584972625,16.366637413
57.7006,213.407835815,176,166.675702406,475.2956526,103.695,0.616729,256.36863883,295.513075126,754.322702518,295.407,268.974950047,-301.984,6.56352391421,295.67,176,217.005,295.408132786,207.950912403,1191.6661418,16.992020326
57.8633,77.7946874883,177,193.610943537,633.396485035,103.959,0.504446,40.3912242535,295.844623588,292.43771744,295.724,253.583618356,-302.351,6.87015467189,295.987,177,239.345,295.764733467,432.851640513,2345.95212331,11.9563017874
57.9648,175.420317123,178,243.825966085,668.712878553,104.294,0.605985,312.654013537,296.038473894,360.838371883,295.948,361.742536912,-302.665,6.78823516316,296.213,178,228.846,295.947686686,24.9458254361,411.997380153,29.9245877275
58.069,222.457498214,179,194.984358529,539.849447286,104.681,0.576354,511.190255884,295.750829205,1028.96299357,295.639,183.23661734,-302.37,6.84490658758,295.902,179,254.465,295.666643859,445.573003638,1952.59914276,13.1988201443
58.2336,138.860126429,180,162.786455863,594.081759957,105.054,0.65478,306.039407938,298.086284567,666.596305519,297.958,127.77804567,-304.7,6.83030992809,298.228,180,234.384,297.992156948,352.869133061,2333.85344568,7.67023126797
58.3872,140.084521533,181,240.988417712,698.162184865,105.373,0.569528,207.531992398,298.607194693,781.530553765,298.486,273.200580121,-305.267,6.77201287952,298.766,181,233.401,298.498672067,574.138988485,2322.42923461,18.5759758894
58.5347,182.38903247,182,241.583274623,662.619237548,105.787,0.569461,355.854118041,299.668835617,380.888246172,299.581,249.079433598,-306.532,6.97658623801,299.843,182,251.729,299.59873867,11.7582222327,405.972053096,9.5790726204
58.6081,126.469104796,183,210.736709595,756.147550669,106.099,0.541096,60.9638210172,299.952955424,964.175780259,299.863,177.754641935,-306.694,6.80555555136,300.137,183,235.816,299.86831982,716.233534843,2686.11183518,17.0186892094
58.6958,182.740732958,184,203.465423539,605.772282316,106.473,0.551208,334.274533663,301.252465983,395.552263833,301.171,200.252049015,-308.032,6.7309429159,301.427,184,228.411,301.18268572,46.6883827127,612.940368221,14.7869477612
58.8177,183.05843094,185,276.867273153,903.807541126,106.783,0.619725,331.91900784,302.334994307,388.205522707,302.239,220.369405984,-309.038,6.91375305872,302.483,185,250.244,302.25288291,44.18322628,593.052196418,18.5292543122
58.9326,221.457491549,186,224.353485065,686.175582662,107.107,0.59631,253.095050677,302.685385171,789.98982227,302.587,234.884989349,-309.496,6.73828722548,302.847,186,226.198,302.600698938,291.500526551,1311.18135326,15.2979460682
59.0822,163.103071808,187,266.849485122,788.198917436,107.467,0.521953,320.935571694,303.92575736,594.132672891,303.81,255.859504983,-310.636,6.77308363791,304.056,187,221.937,303.835514159,443.174068285,2161.90810465,25.9109039211
59.186,220.631548142,188,140.298962695,488.388764282,107.715,0.573909,641.106094782,304.65081478,685.359564577,304.535,143.555429734,-311.405,6.66566231296,304.817,188,218.582,304.55618365,53.9403897658,843.038777637,6.34939424159
59.3174,155.913336561,189,205.717110998,649.986983333,108.045,0.51366,363.090522593,305.949074848,1180.2772732,305.868,178.45856654,-312.929,6.98295607371,306.113,189,262.392,305.872697975,518.981093738,2532.01733512,10.0953719014
59.381,184.560566822,190,252.510550707,678.975199606,108.45,0.565119,371.65897154,306.936287268,441.60628003,306.85,236.68087159,-313.624,7.05189832158,307.08,190,270.35,306.874344842,173.196012013,1376.89903883,6.61323305955
59.5315,225.98014974,191,280.830361274,896.113576095,108.844,0.609708,544.719180442,307.482132149,669.301934661,307.401,297.104982177,-314.307,6.91779339131,307.637,191,232.845,307.420603374,47.9429865818,753.904578163,9.5680974691
59.6614,206.817480573,192,267.000023928,705.259160342,109.181,0.558604,351.654224776,307.767783377,564.466954181,307.664,398.879533309,-314.485,6.91514426843,307.943,192,240.271,307.670715839,169.580594679,996.001516278,18.1239455227
59.8032,180.691873584,193,339.870025943,878.757212577,109.55,0.528475,732.23196971,308.961067272,1199.17513552,308.871,407.650281407,-315.792,7.16159993517,309.126,193,267.049,308.888655807,469.509960373,2784.78550772,9.82801958098
59.8987,166.488413074,194,283.271079623,872.90649861,109.945,0.518755,270.100858967,310.167025774,453.807076597,310.074,227.459595276,-317.268,7.09739268769,310.318,194,254.662,310.098858179,300.318500632,1296.64071399,7.67397714971
60.053,227.840160307,195,199.970924187,666.185628023,110.194,0.594781,581.895166631,309.89314056,671.739654942,309.808,142.901734552,-317.133,7.04494920523,310.058,195,248.691,309.817004607,43.62788021,723.419776687,6.76248591237
60.1391,228.990671335,196,193.208691443,642.99857745,110.436,0.581086,512.387020343,312.462976693,1202.87637023,312.368,125.870356583,-319.695,7.04134795666,312.622,196,252.995,312.384234243,561.243578346,2360.37130609,9.81216647093
60.2676,181.038573955,197,349.778354671,895.514980109,110.793,0.548189,266.213756713,312.689296962,626.69308223,312.601,337.133322074,-319.888,7.00271340063,312.88,197,231.241,312.610105408,434.849527098,1879.11522548,12.9503089355
60.4235,222.621281549,198,193.74369458,660.458814994,111.119,0.597939,301.902776032,314.247663452,1229.34023472,314.14,233.12138332,-321.327,7.20549007685,314.411,198,265.234,314.163816006,497.43131863,2069.53535963,30.3391224766
60.5488,227.509909454,199,221.185649798,654.021771666,111.55,0.5786,551.916118284,314.286249897,1021.58230155,314.196,340.021899644,-321.449,7.13207009094,314.457,199,259.486,314.206056429,212.720817612,1603.51713299,8.1583583992
60.6673,233.336414179,200,188.55096143,546.762853722,111.858,0.555335,897.453351385,314.689236685,989.458705935,314.592,206.325685744,-321.829,7.18595930067,314.871,200,275.89,314.60952091,77.1876594969,1157.8243616,11.8837278775
60.7292,224.918102113,201,141.020845235,420.520121033,112.101,0.577237,690.416833673,316.444056817,1064.60181543,316.337,110.614206988,-323.468,7.14662090823,316.596,201,267.86,316.365692226,574.876940639,2797.71157877,12.1224449503
