MaxEsReturn,MaxReturn,AverageReturn,AverageQLoss,StdEsReturn,AverageDiscountedReturn,AverageAbsQ,Epoch,AverageAbsY,AverageAbsQYDiff,AverageY,Iteration,PolicyRegParamNorm,AverageAction,QFunRegParamNorm,AveragePolicySurr,AverageEsReturn,StdReturn,MinEsReturn,AverageQ,MinReturn
226.982985936,241.482919436,230.967674203,0.28585,88.3664068068,131.644601344,10.958,122,10.953006007,0.230889939721,10.9518041584,122,36.5608,0.774145,42.2718,-11.5818,121.821485853,3.01245726994,7.45846082698,10.9504,223.667040891
230.571221327,229.86826112,224.404832431,0.321365,88.8855065058,130.328771086,11.0109,123,11.0035222972,0.236037073438,11.0020812771,123,36.7414,0.750592,42.4534,-11.6153,116.650260242,1.8450247296,6.88962183918,11.001,219.107326801
225.208131946,221.175466045,208.408840767,0.367386,71.8645957189,125.360248196,11.0804,124,11.0750025955,0.243904289759,11.0736847793,124,36.9132,0.828134,42.6401,-11.6641,152.273218447,5.5622410408,9.10419584252,11.0721,199.019887645
231.009136379,218.972948895,212.827200988,0.27736,78.4511830311,127.836428651,11.0255,125,11.0193028582,0.226897960273,11.0180702839,125,37.0596,0.798009,42.8096,-11.6329,128.437769779,3.33707688449,9.27711111292,11.0166,203.744044466
247.633582144,229.263736187,222.496714887,0.321237,89.8469785021,130.746837643,11.1005,126,11.0951915023,0.243596763592,11.0941199927,126,37.2267,0.851332,42.9631,-11.6939,119.055175912,3.43798049948,8.19688451161,11.0934,211.845399376
233.15188749,205.641939917,198.191267563,0.32632,76.7237148385,122.250890312,11.0786,127,11.0733603272,0.240852330857,11.0722520273,127,37.3174,0.840694,43.1483,-11.675,178.310933267,2.48382433642,7.79594645126,11.0704,193.96803854
217.319320343,186.297136239,181.897087068,0.35116,65.9930867787,115.619486608,11.1255,128,11.1204208979,0.242813567967,11.1179355832,128,37.4971,0.821816,43.3622,-11.7209,129.761688663,1.89487472532,6.79746033901,11.1168,177.034041388
228.648363578,219.573358586,213.280095957,0.327477,81.8067303291,128.359657721,11.1477,129,11.1426354839,0.231612675538,11.1399321252,129,37.6291,0.828505,43.5508,-11.7307,113.078017015,3.42428062474,8.30115600992,11.139,205.429852707
223.443384672,213.30528427,204.062497803,0.279142,86.8929840588,125.515382813,11.2159,130,11.209849604,0.226936059421,11.2078399758,130,37.7663,0.812236,43.7699,-11.7775,138.728314183,5.36321956885,3.89638761969,11.2069,191.004574961
212.950730686,220.60606977,214.385526953,0.310608,86.0675359335,129.225585741,11.2414,131,11.237488459,0.231782438358,11.2361956543,131,37.8824,0.833338,43.9622,-11.8025,122.577024205,2.63638465014,6.96291005634,11.2343,207.71112263
223.962003729,234.047924825,221.934131022,0.330901,74.6986747964,131.424697609,11.2003,132,11.1934001219,0.235407087611,11.1920283983,132,38.0119,0.764964,44.1922,-11.7366,148.444553167,3.32217457062,7.20489286728,11.1916,215.156612603
223.173436948,225.87897617,219.522455659,0.341543,63.3474655152,130.124964902,11.1543,133,11.1498804312,0.247019212263,11.1464322679,133,38.1252,0.759376,44.3804,-11.6902,160.442100417,2.48939503877,52.4554640154,11.1451,214.432117136
226.386150307,226.697880336,210.024783877,0.331825,80.2236161978,125.836712724,11.1572,134,11.1519980039,0.23990773609,11.1455133834,134,38.2075,0.793742,44.5482,-11.7016,149.374165454,5.17758740836,9.90207056656,11.1453,202.017135688
225.716076449,220.396496639,211.94635867,0.296089,86.7440947283,127.722488966,11.2346,135,11.2292415068,0.233240614736,11.220859051,135,38.3321,0.757559,44.7434,-11.7944,120.896711769,2.92437617835,10.8609230729,11.22,204.426271812
230.892452229,214.23752656,207.657809379,0.34432,89.0989828074,126.45243367,11.258,136,11.2544298832,0.242907666326,11.246044422,136,38.47,0.787518,44.9663,-11.844,132.218518619,2.60270372944,7.81922394803,11.2449,199.450028327
215.816883113,227.501383714,220.166374469,0.309739,74.8527395401,130.673310634,11.3304,137,11.3255693188,0.236162311871,11.3149652581,137,38.6269,0.823119,45.1548,-11.8921,134.128302395,3.03364692701,8.2578273253,11.3146,212.307970136
218.424602442,213.210116317,203.504808833,0.312161,75.9016385775,124.742404928,11.3449,138,11.3399734764,0.232311949242,11.3315594197,138,38.7124,0.81149,45.2904,-11.8954,135.173729061,4.38993572631,11.16159071,11.3302,194.493343561
227.58109251,218.371015291,212.729218306,0.312658,80.3484098421,128.25420445,11.3403,139,11.334240747,0.235635896417,11.3261071207,139,38.8384,0.801824,45.4876,-11.9179,138.3380733,2.39405541522,8.36619432177,11.3247,206.721193877
221.383743666,220.523446566,214.345582972,0.354314,86.0164878472,128.944842292,11.4511,140,11.4461906962,0.239168002642,11.439025512,140,39.0255,0.813165,45.6548,-12.0325,106.884790573,3.60978357114,8.45814725509,11.438,206.264800968
224.778592672,225.921190924,220.715815106,0.323312,87.4528983754,131.303191173,11.452,141,11.4483310542,0.238882717287,11.4380902147,141,39.1525,0.79553,45.8589,-12.0346,140.951446021,2.48076619726,6.7481013263,11.4365,214.975722644
222.746601507,220.156337115,211.435742688,0.310792,77.7952671696,128.080425489,11.532,142,11.5255231191,0.230478753413,11.5164830006,142,39.2686,0.807327,45.967,-12.1049,136.039716939,3.39431094334,7.5547193683,11.5152,206.091889235
243.829889569,233.974506842,226.308674505,0.327428,95.7043818566,132.795834996,11.4667,143,11.4594047878,0.231220533518,11.450877595,143,39.3556,0.788068,46.0605,-12.0274,112.947971067,4.29850699466,7.64113683662,11.4495,210.890805108
228.23569055,238.930768891,220.039090931,0.327453,88.748001468,130.098224408,11.5643,144,11.5550947181,0.233507652315,11.5481367354,144,39.5134,0.770942,46.2145,-12.1323,150.947728815,12.0001195574,11.7755484443,11.5473,197.563882171
230.731838416,235.51184636,224.777536665,0.38227,92.2163207243,131.324273117,11.5935,145,11.5862923935,0.249223345511,11.5821058892,145,39.6634,0.795709,46.3865,-12.1801,116.87070192,3.61842427942,8.18418800717,11.5803,216.546684936
224.910121514,224.754586187,215.974764988,0.398376,90.620693394,128.912176092,11.6205,146,11.6109055871,0.251378398283,11.6062795878,146,39.7649,0.780535,46.5677,-12.1674,126.937423392,4.07158909617,11.7919317946,11.605,208.114612072
231.404351741,231.886193975,228.180573613,0.295918,95.15618054,132.507260098,11.6066,147,11.5990487784,0.22908319137,11.5941779023,147,39.7725,0.795811,46.6944,-12.1866,148.040303354,1.81023229654,15.3806783212,11.5938,223.180368544
228.662113323,223.032740959,218.241651225,0.329014,76.9052658746,129.683025043,11.7087,148,11.7021174181,0.232861629443,11.6945057268,148,39.8413,0.79146,46.8906,-12.2653,168.093271061,2.18593083161,18.6279959397,11.6936,212.735622052
229.344852164,228.749333308,225.633049665,0.311228,88.7129342232,131.732067415,11.6756,149,11.6681173265,0.232583049962,11.6608706379,149,40.0238,0.796266,46.9924,-12.246,101.052647605,1.68541632009,9.03433027237,11.6597,222.056160034
231.165677367,230.753412976,227.031653913,0.398006,78.8055498572,131.318644815,11.7221,150,11.7155831191,0.246814358948,11.7095085318,150,40.1973,0.825637,47.1274,-12.3045,176.258520881,1.46398359745,15.6549448117,11.7079,223.735594365
230.156061609,230.282531367,224.655733877,0.349567,68.7086101836,129.834346717,11.7366,151,11.7301779638,0.243092775098,11.7245455204,151,40.3068,0.834462,47.299,-12.3129,172.394219893,3.1817017531,53.6826489295,11.7235,216.288876056
222.494424441,232.972418588,229.039665403,0.331088,86.0695594163,131.250235401,11.8398,152,11.8333532217,0.238481342767,11.8274757982,152,40.4195,0.84228,47.4837,-12.3999,133.225347477,1.78954164636,9.74001397219,11.8264,224.909136427
229.41548593,229.243649787,223.426013559,0.381671,88.3450195267,130.473718667,11.8157,153,11.8092761581,0.24773903886,11.8033451861,153,40.5265,0.818375,47.6609,-12.3811,112.085651974,2.69182198682,12.7045226403,11.8021,213.777992309
232.398722236,235.97374974,229.390572213,0.413137,83.9592019862,130.899896966,11.8073,154,11.8011534967,0.243868629807,11.7939053162,154,40.6226,0.789953,47.8066,-12.3642,146.21497089,3.90339772085,16.563687462,11.7936,216.542372884
239.306364885,239.789274669,235.635989196,0.368914,92.197384535,132.875877859,11.8038,155,11.7985364942,0.241852381331,11.791577146,155,40.7191,0.820333,47.9754,-12.3719,94.0872739953,1.86060418202,12.1675206915,11.791,231.428010726
242.847225949,239.715333014,234.96283664,0.418613,95.2132584486,132.179405869,11.8396,156,11.8335395428,0.253249743401,11.8289815127,156,40.8621,0.826998,48.152,-12.4395,143.654955476,2.37890779205,11.3067386036,11.828,229.028915467
234.240048563,237.587282445,228.471101315,0.382938,86.4101145862,128.879035114,11.8761,157,11.8706077958,0.247207092625,11.8670950807,157,40.9396,0.805164,48.3405,-12.4515,145.901028542,6.08899238794,11.277802315,11.8658,211.729841268
233.304576257,240.298154667,236.839342086,0.357508,94.2341865833,132.921266282,11.8995,158,11.8930597423,0.240243441591,11.8882433241,158,40.9876,0.81439,48.4839,-12.4751,144.781427155,1.6730653675,7.35674244444,11.8875,231.253815064
247.798466377,233.653133586,227.973589105,0.360913,100.367069233,127.303600227,11.9088,159,11.902216004,0.243141896042,11.8983047356,159,41.0684,0.815447,48.6442,-12.4595,165.320530283,2.28049605021,4.73249360757,11.8972,222.815553189
239.874339838,244.750320931,231.370378602,0.369747,88.4264200844,129.654606163,11.9774,160,11.9732324925,0.243456622788,11.9680196522,160,41.1679,0.791021,48.779,-12.5108,173.021534134,4.74490004664,7.73451980309,11.9671,220.224392159
230.222810357,225.98688098,218.501716022,0.320004,92.2860359397,127.535260376,11.8682,161,11.8635390376,0.232964599385,11.8563781181,161,41.2052,0.818654,48.9445,-12.3948,147.718858979,3.32076925995,15.4225379651,11.8552,211.701069001
237.910895213,235.808396327,231.192426944,0.35704,75.6667282253,132.802860534,11.8034,162,11.7974168597,0.23790510734,11.7893951884,162,41.3355,0.830677,49.1036,-12.3533,166.333712369,2.27885416444,5.00981508901,11.7892,226.040783416
233.813943163,226.003465368,222.269058092,0.348337,84.5916851111,130.144989993,11.901,163,11.8955601173,0.239025197619,11.8887009342,163,41.4346,0.852453,49.2455,-12.4687,143.487059161,2.05756864366,15.0532101193,11.8875,214.812022338
236.240258744,225.760385628,218.522693704,0.426064,95.9594536967,127.827219579,11.9304,164,11.9240107607,0.254739267214,11.9177243448,164,41.5465,0.852352,49.4199,-12.4565,95.472032784,2.90493930866,9.05863782004,11.9165,213.348833676
234.312764838,229.004854352,224.446036053,0.450513,89.7490708612,131.778768195,11.8566,165,11.8502903602,0.257361462013,11.8458223197,165,41.7074,0.862175,49.5734,-12.3876,156.212363767,2.6097886499,8.52569902701,11.8446,217.85568945
231.323272285,245.244382212,239.507145034,0.403707,95.4003143637,135.103386228,11.9214,166,11.9172522303,0.246497785163,11.9136930373,166,41.7176,0.845008,49.7682,-12.4661,121.634083034,2.40642246936,13.1350296467,11.9122,232.975275674
246.495106743,229.868234289,220.71411847,0.347298,89.8720022696,127.604411283,11.9294,167,11.9224729944,0.243234854331,11.9150688765,167,41.7401,0.841927,49.9616,-12.473,122.579132376,4.29879535937,6.76281116467,11.9149,209.274014389
239.235223698,243.044967677,238.116436988,0.400569,94.5814728233,134.52069347,11.9378,168,11.9321286828,0.251247682171,11.9265613246,168,41.8739,0.846609,50.1481,-12.4893,147.099915408,2.50881801668,11.2654226556,11.9252,232.018495735
237.028211771,246.341636608,240.433276533,0.378078,90.082154989,134.053572633,11.9777,169,11.9699483596,0.249307385481,11.9651922994,169,42.0143,0.831804,50.2495,-12.5595,131.183632961,2.97769821618,9.96369483657,11.9642,233.889317424
273.684817397,243.10377679,237.715845799,0.435783,56.5960871322,134.082409164,11.9408,170,11.9347289002,0.257353330268,11.9296046634,170,42.1253,0.861873,50.4274,-12.4705,208.892434214,2.02125088055,61.5486814184,11.928,232.16735965
245.006374033,227.726056886,222.40402815,0.348056,95.7682076136,126.723495837,11.9716,171,11.966816312,0.232668518586,11.9617571213,171,42.2794,0.835387,50.5986,-12.4624,140.068264638,3.55441413723,11.1571514809,11.961,212.645823689
225.620105471,241.167776266,227.609340668,0.329531,73.3473731139,129.146080425,11.9817,172,11.9741707674,0.23916818816,11.9665138716,172,42.3543,0.864047,50.7624,-12.4754,155.118184865,9.35368510177,7.03861524204,11.9656,177.361461635
240.502317944,238.474086775,224.735142468,0.366855,86.171629124,125.233726584,11.9516,173,11.9450950309,0.248297513247,11.9398024794,173,42.4481,0.861571,50.9186,-12.4601,150.772234053,6.07321027892,9.20925373271,11.9391,213.139451097
290.323706387,232.585502078,196.587154364,0.388589,102.847712457,117.719209054,11.9346,174,11.9304520642,0.245852758889,11.9245887193,174,42.5476,0.870963,51.1132,-12.438,103.938008083,10.7201128593,6.08812609158,11.9235,175.916708645
236.5755231,234.714942628,222.270130204,0.345304,81.9514163058,123.328004299,11.9141,175,11.9068535515,0.234443206085,11.9004543558,175,42.6852,0.855909,51.2728,-12.4291,136.99144188,5.20368913754,9.19797721993,11.9002,209.636730598
242.709280429,237.228426729,212.983860004,0.430617,76.6365230748,120.331437199,11.9627,176,11.9564789272,0.25856204354,11.9489648569,176,42.8633,0.86527,51.4532,-12.4705,116.068878409,8.6912662355,36.0563792527,11.9475,197.482958954
247.875998506,255.994499592,232.47543297,0.405921,81.1082009411,127.380886996,11.9842,177,11.977644109,0.254098793608,11.970875698,177,42.9502,0.865626,51.5904,-12.4896,94.4051911572,10.5706694289,6.83135781578,11.97,216.351581667
248.891978744,237.424357304,228.645212188,0.462443,91.8312839719,126.680059846,11.9204,178,11.9136308813,0.255811466335,11.9076300715,178,43.0436,0.898593,51.7275,-12.4518,134.970743061,6.99468642231,12.2436589546,11.9073,209.220650546
246.754155588,244.090518937,225.69146406,0.452736,92.4445344392,123.794440091,11.9969,179,11.9911938553,0.258817176819,11.9871601577,179,43.1427,0.863824,51.8605,-12.4851,105.549411778,6.3250412691,6.82960298268,11.9854,214.712333637
267.503930538,244.405439633,229.371081286,0.354007,102.45663207,125.521691067,11.9326,180,11.9263282269,0.239669914466,11.9213207336,180,43.2664,0.883548,52.0403,-12.4316,136.180474781,6.57729642225,10.7771612372,11.9213,219.701480414
255.906590327,251.847296256,226.771747906,0.411947,106.051263831,124.761531735,11.9004,181,11.8942739596,0.247538267136,11.8893382963,181,43.4039,0.848716,52.2148,-12.3877,132.911509057,13.3626110495,7.12712139421,11.8882,202.366718254
245.002630502,255.139246552,239.686962819,0.415206,97.4111944393,125.853326023,11.9475,182,11.9404981331,0.246064639844,11.9362653256,182,43.5145,0.845097,52.3554,-12.4275,118.230680884,6.98137391033,9.80822726941,11.9355,227.705473669
231.752908178,228.984735434,209.718023859,0.433024,88.6393117258,119.059491089,11.9762,183,11.9689347194,0.258443656402,11.9645040353,183,43.6209,0.872898,52.5101,-12.4487,89.8597365549,7.52268657747,8.21950564883,11.9631,183.277254617
227.819385996,229.001919537,205.999886497,0.415781,88.3866369572,117.686232967,11.9965,184,11.9886327546,0.253603849847,11.9831782737,184,43.7073,0.870072,52.7651,-12.5104,93.6536079483,6.80676275589,6.06409539961,11.9827,189.010299755
251.743270874,232.380917168,223.123504051,0.380168,90.3755055074,125.69621957,11.9765,185,11.9701048935,0.250730360442,11.9644619562,185,43.8788,0.872361,52.8627,-12.4887,150.430889531,2.95921604425,7.45055119013,11.9635,217.853002209
250.281428363,247.785265603,234.928870676,0.415752,91.0605666281,127.069075573,11.9545,186,11.9489905029,0.254780764068,11.943568088,186,44.0015,0.864897,52.9925,-12.4514,114.6600615,5.3689907543,7.4292006105,11.9425,226.862930938
264.811707008,251.732746917,242.493946829,0.456988,81.6389760441,132.459146114,12.0618,187,12.0551497532,0.255872208926,12.049410315,187,44.089,0.837571,53.1584,-12.557,77.9267917787,4.7402523596,7.35142870028,12.0482,229.691037798
256.323653393,256.850520629,242.949274767,0.448886,75.0627464235,129.365304341,12.0664,188,12.0587801937,0.264398506137,12.0542185359,188,44.2033,0.837376,53.2533,-12.575,174.707030318,9.31702665925,52.095216621,12.0534,224.104596919
268.120868678,236.12339107,228.285038905,0.430476,112.399768478,124.23175394,12.0524,189,12.0464952559,0.251018139335,12.0412172158,189,44.2791,0.82741,53.3671,-12.537,126.58386977,3.15633814469,4.22315714947,12.0404,222.687852714
272.671789782,254.690190556,245.906251905,0.433862,95.453511864,130.933322378,12.0533,190,12.0472838943,0.254808504167,12.0417082349,190,44.4314,0.857994,53.5078,-12.5739,95.3909191583,4.55531746813,7.21236459494,12.0399,235.751220261
262.081164181,248.079830335,237.105008719,0.420954,93.0418973516,126.006731136,12.0449,191,12.0388613936,0.248738718847,12.0336575142,191,44.5349,0.845611,53.6383,-12.535,120.828633421,4.16804840539,8.29608517376,12.0334,230.583275061
245.206375809,236.780423812,228.026821262,0.387132,80.2619264133,124.170481802,12.0921,192,12.0852501442,0.246414872172,12.0799503491,192,44.6176,0.839928,53.7324,-12.6012,83.3139042629,3.65811465162,8.45488413232,12.0791,222.571216305
256.47955377,245.019034415,230.12630854,0.504805,101.181844838,123.95213324,12.1417,193,12.1331611194,0.271106664591,12.1275906183,193,44.7661,0.875,53.8563,-12.6531,127.131549453,11.3440454021,9.88909959734,12.1267,156.676413755
254.259128433,243.682639048,210.370452004,0.427272,78.5536004026,117.563393268,12.1129,194,12.1063733387,0.257701964979,12.100496473,194,44.8927,0.890411,53.9857,-12.6112,190.253807795,35.9632826049,39.3717212431,12.0985,146.666715615
243.221448458,255.269404904,232.589640336,0.510169,81.1049535558,123.518176284,12.2159,195,12.2057764758,0.271163295089,12.1996960031,195,45.0082,0.884821,54.1452,-12.7536,90.7661042737,21.5737513501,5.44032664997,12.1991,143.340548932
251.708445385,243.568477204,232.308883501,0.422433,91.8884967166,124.387961598,12.1915,196,12.1841552493,0.252089139737,12.1777327228,196,45.1101,0.889715,54.2457,-12.7106,130.000450489,8.72178938566,8.82725934596,12.1771,163.218572421
248.400565829,266.675667837,240.529575955,0.468523,83.2282420575,125.646871874,12.1857,197,12.1767420191,0.262515055838,12.1712181188,197,45.1901,0.89064,54.3524,-12.7252,107.752992079,9.1784069905,7.22563821403,12.1698,225.669813404
281.002512259,260.844259947,243.727014675,0.465918,95.7728647592,126.469193477,12.2027,198,12.1939842663,0.262945195601,12.1895550917,198,45.2419,0.888158,54.4382,-12.7081,96.4287511909,8.36278105882,6.59595438536,12.1891,228.609692865
260.103627814,245.859433266,232.932402537,0.432592,102.145014842,124.437922245,12.247,199,12.2390330607,0.257787628286,12.2359070457,199,45.3086,0.862395,54.5763,-12.7506,112.85826306,3.95162010473,7.43174474224,12.2346,225.76825003
