AverageAction,AverageAbsQ,PolicyRegParamNorm,Iteration,AverageQ,AverageEsReturn,AverageY,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,AverageAbsY,QFunRegParamNorm,StdReturn,MaxReturn,StdEsReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss
1.0,675569.0,119.5,1501,675447.0,26.8730994913,675449.706607,-1.42044555872,-0.669673813439,1531.06455584,-353664.0,28.0623934443,675450.9062,654.598,0.308797226651,-0.599381147818,0.567736804027,1501,-2.02550759176,25.7469409684,8.04822e+07
1.0,680281.0,119.5,1502,680160.0,27.1304933426,680151.844547,-1.41829515937,-0.667777454888,1408.01273176,-356020.0,28.4079126897,680154.102547,654.913,0.314552865362,-0.578478347408,0.63526209026,1502,-2.04775287122,25.8009977459,7.73248e+07
1.0,678792.0,119.5,1503,678671.0,27.0394211191,678681.891158,-1.40511888798,-0.654891164768,1538.03142307,-355297.0,28.6320294769,678682.810941,655.88,0.302251033184,-0.474584887939,0.811857831596,1503,-1.98445554297,25.2235603802,7.4069e+07
1.0,680954.0,119.5,1504,680844.0,27.1202461179,680847.734741,-1.41750569238,-0.666951099952,1411.5892315,-356402.0,28.2717416281,680847.737578,656.467,0.309512890809,-0.519542421698,0.616440599788,1504,-2.0491525169,26.1230249005,7.26591e+07
1.0,681433.0,119.5,1505,681316.0,27.1504580404,681314.278418,-1.40621049064,-0.657261893651,1588.50783759,-356600.0,28.1764541143,681315.555314,656.793,0.312886865974,-0.51480351664,0.581723910882,1505,-2.11855223735,25.9386826082,8.37239e+07
1.0,680027.0,119.5,1506,679918.0,27.0509085996,679924.457221,-1.41302956358,-0.662995557519,1558.77498853,-355928.0,28.063408452,679926.493181,657.121,0.309493904883,-0.519894944392,0.643169957509,1506,-2.05488432414,25.6780851762,9.17868e+07
1.0,682453.0,119.5,1507,682337.0,27.0362452163,682336.48681,-1.44246652455,-0.687464480769,1524.09786982,-357145.0,28.1324951893,682338.891246,657.569,0.297408522787,-0.55247811706,0.820392475394,1507,-2.02048622212,24.4014803526,8.05622e+07
1.0,680719.0,119.5,1508,680602.0,27.0669503875,680601.810808,-1.40437838987,-0.656276981744,1532.86900532,-356284.0,28.6493311815,680602.858192,658.283,0.300736710405,-0.543382451165,0.684085485773,1508,-2.07213106806,25.1657813056,8.74261e+07
1.0,683341.0,119.5,1509,683219.0,26.9720377905,683218.231134,-1.4212270015,-0.670034834038,1345.2585899,-357609.0,27.603419396,683219.40212,658.596,0.321056698176,-0.508764816741,0.457834028353,1509,-2.00300598323,25.7152998005,5.35429e+07
1.0,684744.0,119.5,1510,684636.0,26.8380166973,684641.950381,-1.41186642841,-0.662265834989,1507.77211052,-358342.0,27.9584607439,684643.039194,658.794,0.325747856606,-0.502992073329,0.568289506926,1510,-2.00909388197,25.7233767591,1.01472e+08
1.0,680654.0,119.5,1511,680530.0,26.887246198,680536.411348,-1.42202371656,-0.671406425971,1520.64250769,-356287.0,27.7340762212,680537.040303,659.565,0.315119981778,-0.54294622888,0.530320509606,1511,-2.05131675837,25.5293613497,7.52022e+07
1.0,685440.0,119.5,1512,685328.0,27.0459019679,685326.378784,-1.41024700447,-0.661188847229,1478.68545434,-358717.0,28.0756604634,685327.370655,659.41,0.320043892877,-0.54779473931,0.545726837936,1512,-2.03491986592,26.076167455,8.18012e+07
1.0,685718.0,119.5,1513,685611.0,27.1739209738,685609.246084,-1.4192807636,-0.668105526907,1479.5688268,-358853.0,28.7001757849,685609.24891,659.577,0.299054441295,-0.562959725634,0.797607482472,1513,-1.97376787244,25.2964721048,8.49852e+07
1.0,682609.0,119.5,1514,682493.0,26.9647342211,682499.247932,-1.42227538797,-0.671471450498,1467.48381729,-357285.0,28.1186575978,682499.778946,659.899,0.31772686216,-0.536623628395,0.732661288106,1514,-2.01651728573,25.2298196939,8.74767e+07
1.0,685958.0,119.5,1515,685843.0,27.1771753448,685841.372216,-1.3853449144,-0.639701959935,1345.43478874,-358966.0,27.976246154,685841.400803,659.844,0.310536536276,-0.557040020525,0.574428730619,1515,-1.94530362711,25.4566655891,5.41963e+07
1.0,684247.0,119.5,1516,684138.0,26.8779396597,684145.37259,-1.40863151834,-0.658718059947,1524.1157252,-358097.0,27.7925743976,684146.212375,660.406,0.29836176479,-0.603991412554,0.822531141237,1516,-2.00372582004,24.3027283484,7.88669e+07
1.0,685765.0,119.5,1517,685662.0,26.9947861995,685660.455325,-1.41703766653,-0.666637076744,1555.58238599,-358889.0,28.3779370812,685661.116282,660.755,0.302635128206,-0.579610567781,0.647421273434,1517,-2.06490610431,25.593069079,8.22271e+07
1.0,685867.0,119.5,1518,685752.0,27.2589291557,685756.088013,-1.41713777321,-0.665318570331,1470.74743566,-358919.0,28.3703424523,685759.18173,661.323,0.301192696844,-0.549556816429,0.678885265477,1518,-2.00485956605,25.3463234592,8.82022e+07
1.0,685508.0,119.5,1519,685391.0,27.0983045902,685388.387213,-1.43223059672,-0.679588279853,1434.1016531,-358742.0,28.2371998893,685389.296726,661.915,0.307234141826,-0.53966039806,0.726736541378,1519,-2.0081875909,25.1662391062,6.35442e+07
1.0,684620.0,119.5,1520,684512.0,27.0755128412,684511.239794,-1.41984045978,-0.668775167856,1517.40626851,-358320.0,27.9759491727,684514.761178,662.239,0.307853641021,-0.466713860021,0.616687185493,1520,-2.04061616786,25.3925799423,7.11379e+07
1.0,689623.0,119.5,1521,689518.0,26.7414445194,689521.561949,-1.3990977945,-0.650301255555,1357.9154686,-360856.0,27.869988372,689523.226146,662.991,0.310203204784,-0.528967499708,0.571403376523,1521,-2.01832150314,25.4535507125,5.59915e+07
1.0,689809.0,119.5,1522,689699.0,27.0570507472,689701.108644,-1.41789389818,-0.66742112152,1419.57178639,-360969.0,28.3847286297,689701.322064,663.371,0.319950088713,-0.587196853704,0.556225665751,1522,-2.01123861162,26.0594502949,7.31411e+07
1.0,685883.0,119.5,1523,685774.0,27.1862448374,685776.708286,-1.4243446241,-0.673285440468,1631.99252305,-359011.0,28.1780865949,685777.386962,664.003,0.304402560112,-0.519972578323,0.639041105847,1523,-2.01337148504,25.5378445468,1.12476e+08
1.0,687666.0,119.5,1524,687550.0,27.2836551573,687548.406779,-1.425644386,-0.673477408062,1539.48624113,-359914.0,28.2163142737,687548.450147,664.237,0.306668868674,-0.533862136985,0.645304209111,1524,-2.07499967118,25.2887979495,7.57551e+07
1.0,688967.0,119.5,1525,688861.0,27.0067901738,688867.85208,-1.40760883845,-0.65786527279,1475.71077283,-360577.0,28.3441112718,688869.570206,664.807,0.319068850661,-0.504549134715,0.822432442571,1525,-2.06453353784,24.5293260004,6.83625e+07
1.0,688911.0,119.5,1526,688808.0,27.0065137947,688804.747154,-1.39045040912,-0.642965321415,1442.91152829,-360535.0,27.9803529235,688805.885498,665.292,0.331933653025,-0.578054901493,0.725307142597,1526,-1.99335877442,25.3818281691,6.42726e+07
1.0,691282.0,119.5,1527,691164.0,26.7947346188,691167.173953,-1.43100297239,-0.678943909602,1556.02200088,-361733.0,28.6182513904,691169.506941,665.453,0.309916178857,-0.530414002511,0.906018400354,1527,-2.05272602648,24.2939970458,6.94361e+07
1.0,688584.0,119.5,1528,688487.0,27.1155645545,688489.323538,-1.43746340871,-0.68529897571,1464.03629032,-360406.0,28.0102787557,688489.941904,665.853,0.319491613238,-0.571454668167,0.432357524032,1528,-1.99221727634,26.0190528205,8.22593e+07
1.0,689361.0,119.5,1529,689262.0,26.9212396288,689263.697526,-1.44083319857,-0.687635744335,1601.09511162,-360795.0,28.2787828373,689264.565285,666.002,0.30440031998,-0.541892818098,0.672018750436,1529,-2.06014332418,25.8026677216,1.02742e+08
1.0,694391.0,119.5,1530,694290.0,26.855833954,694292.895215,-1.41436219204,-0.663149303687,1432.14567416,-363334.0,27.9455496819,694292.946938,666.752,0.30037927587,-0.553659842887,0.549482068362,1530,-2.03776435707,25.9045448823,9.43739e+07
1.0,694029.0,119.5,1531,693933.0,27.338970909,693930.181478,-1.41226677386,-0.662110125588,1534.56379342,-363123.0,28.2561205836,693934.944232,666.927,0.316504162756,-0.523592729946,0.56832210231,1531,-2.01680743635,26.5659355797,8.36081e+07
1.0,692484.0,119.5,1532,692386.0,27.0439999178,692386.44599,-1.41223794509,-0.662547083272,1500.8324142,-362367.0,28.2676053086,692386.449121,667.305,0.310557571985,-0.485799338217,0.89098916872,1532,-2.00743312816,24.3519919984,8.2075e+07
1.0,695232.0,119.5,1533,695130.0,26.8818020786,695130.713841,-1.38682024805,-0.641700355302,1442.78326648,-363741.0,28.3245676153,695133.525719,667.734,0.328869310285,-0.502956325304,0.766048196093,1533,-2.05985472909,24.8476245627,7.1452e+07
1.0,695215.0,119.5,1534,695115.0,26.833353709,695113.636855,-1.41739815025,-0.66627572272,1604.33843853,-363755.0,28.1306943352,695114.418928,668.564,0.307087724464,-0.568449684324,0.756206777383,1534,-2.04939482927,25.4399795885,9.83595e+07
1.0,693390.0,119.5,1535,693286.0,27.0095809585,693290.076698,-1.40741677846,-0.658153506931,1332.71382033,-362858.0,28.0788620055,693290.999221,668.855,0.322877349186,-0.522085763641,0.583596639239,1535,-2.06360119366,26.049886013,5.21174e+07
1.0,690197.0,119.5,1536,690085.0,26.9346782014,690085.293589,-1.41094227653,-0.661310548614,1617.30853305,-361267.0,27.9903686507,690086.87164,669.461,0.310333462097,-0.58843592857,0.761271410386,1536,-2.04205420439,24.8584761564,9.23773e+07
1.0,692287.0,119.5,1537,692178.0,27.1142194714,692181.229988,-1.40507618458,-0.656489137674,1410.61234365,-362321.0,28.0742612569,692183.100538,670.504,0.312367230482,-0.602515452567,0.731899703345,1537,-2.05136932647,25.2250754365,6.90492e+07
1.0,694066.0,119.5,1538,693964.0,27.1629830921,693963.049494,-1.40234828677,-0.653445956167,1520.03201881,-363237.0,28.1726927214,693963.420602,671.01,0.307805799115,-0.621320229278,0.734808513238,1538,-2.01641512922,24.8129079237,7.19849e+07
1.0,695863.0,119.5,1539,695762.0,27.0092483127,695762.402405,-1.40218412994,-0.653202925017,1400.3705557,-364143.0,27.8975913041,695763.27709,671.464,0.314326269933,-0.514781804969,0.742669211045,1539,-2.01821759106,25.0450653994,7.47701e+07
1.0,697143.0,119.5,1540,697023.0,27.1781292136,697023.940925,-1.4109196552,-0.662256895302,1415.47215514,-364777.0,28.0015329469,697024.987312,671.923,0.3180048823,-0.444700156691,0.532075092385,1540,-2.02160570485,25.6620200194,6.32538e+07
1.0,695392.0,119.5,1541,695284.0,26.9575524808,695288.319013,-1.40586520853,-0.656891113186,1679.71235066,-363934.0,27.7169914799,695291.480926,672.821,0.321677798351,-0.531693933174,0.710788062542,1541,-2.05203742884,24.6871277171,9.99731e+07
1.0,699800.0,119.5,1542,699702.0,26.948278709,699693.588121,-1.40771579151,-0.657671532193,1495.7307517,-366160.0,28.2706456232,699693.817476,673.239,0.301847345824,-0.569700275267,0.702930243764,1542,-2.05506390324,25.0262671438,8.68508e+07
1.0,698790.0,119.5,1543,698685.0,26.9818119956,698691.474695,-1.41644019261,-0.665239796662,1675.47099122,-365654.0,27.8514515777,698692.361886,673.962,0.307246688523,-0.470955783008,0.56869129655,1543,-1.98563454552,25.6520221095,1.18567e+08
1.0,694760.0,119.5,1544,694664.0,27.118907409,694668.319339,-1.42683567917,-0.67582303347,1476.8771839,-363629.0,28.239346304,694668.344823,674.321,0.317516812341,-0.588552833171,0.570368207828,1544,-2.02063013137,26.0143613843,8.76484e+07
1.0,696173.0,119.5,1545,696066.0,26.96851887,696060.134715,-1.41886924988,-0.667994828184,1578.77763892,-364350.0,28.7353275343,696061.543846,674.699,0.314095001757,-0.573763015671,0.940338773144,1545,-2.03145278104,24.4576373892,8.97136e+07
1.0,697697.0,119.5,1546,697593.0,27.0247925508,697605.183344,-1.42614806898,-0.67496629681,1340.99246328,-365119.0,28.4568326592,697608.22041,675.353,0.316958554784,-0.551533520708,0.664991145669,1546,-2.03836176876,25.764919265,7.11744e+07
1.0,699204.0,119.5,1547,699091.0,27.0736090778,699084.956122,-1.42418772861,-0.672214544877,1559.88573015,-365867.0,28.6824708341,699084.959334,675.606,0.30426128059,-0.5424486139,0.677547489001,1547,-1.99172462626,25.8644195545,9.12736e+07
1.0,698388.0,119.5,1548,698281.0,27.11790125,698288.607551,-1.43657998959,-0.683405512041,1566.9283658,-365465.0,28.3551193911,698289.815671,676.33,0.312435527222,-0.556562565029,0.852841878119,1548,-2.01267534085,24.557011349,9.69403e+07
1.0,696834.0,119.5,1549,696732.0,27.0567645847,696731.578698,-1.4222773027,-0.671624227856,1478.41563164,-364675.0,28.4175926968,696732.821417,676.512,0.303985098102,-0.584639687889,0.720222062219,1549,-2.01843126192,25.2575879296,7.69103e+07
1.0,699334.0,119.5,1550,699224.0,26.9813490175,699222.047968,-1.41502443847,-0.666129686557,1519.04476275,-365937.0,27.725070775,699222.698951,676.794,0.319227352733,-0.579590203141,0.658071620385,1550,-2.0430940908,24.6867572655,7.29837e+07
1.0,699084.0,119.5,1551,698981.0,27.1765628096,698979.624697,-1.4289052671,-0.676667494555,1477.12328726,-365841.0,28.3137724449,698981.898023,677.375,0.319310699302,-0.470322751067,0.728475769737,1551,-2.00762163381,24.9635025651,8.6464e+07
1.0,702437.0,119.5,1552,702339.0,27.3386102385,702341.858528,-1.38340398717,-0.637327222099,1511.72849158,-367535.0,28.4001157426,702341.970383,677.833,0.332265608972,-0.546733605945,0.688884938342,1552,-2.03395789671,26.1222749878,6.83314e+07
1.0,700415.0,119.5,1553,700310.0,26.7654835111,700310.57605,-1.42735822226,-0.675496161019,1394.15388865,-366522.0,27.6902252198,700311.570084,677.718,0.300310020256,-0.502178694719,0.777493382147,1553,-2.00206443664,24.1683573327,7.36407e+07
1.0,701701.0,119.5,1554,701598.0,27.0313096813,701598.842051,-1.42448360803,-0.673762990768,1547.31347166,-367191.0,28.1389633122,701599.598647,677.783,0.314050755754,-0.533230833362,0.653448983188,1554,-2.02675561077,25.4164042993,7.99218e+07
1.0,701099.0,119.5,1555,700992.0,27.024451994,700988.995885,-1.39234632351,-0.64349858983,1481.35391212,-366893.0,28.1313868792,700996.668012,678.25,0.3201040825,-0.502380818709,0.831730265984,1555,-1.98237324656,24.199561503,7.97814e+07
1.0,702671.0,119.5,1556,702574.0,27.2011963412,702576.175293,-1.37813351246,-0.63341674091,1450.36132068,-367687.0,28.25321247,702577.354153,678.636,0.326162259927,-0.408470622659,0.50393528149,1556,-2.05047464862,26.1432576751,6.35089e+07
1.0,701040.0,119.5,1557,700941.0,26.7783809386,700943.068034,-1.4072552654,-0.658533662207,1520.50593721,-366873.0,28.2653190679,700943.535885,678.893,0.31936902257,-0.565909684689,0.736269829095,1557,-2.03677978084,25.7283852214,7.69732e+07
1.0,701049.0,119.5,1558,700949.0,27.040403766,700946.628952,-1.41082938929,-0.661483428418,1415.52425514,-366891.0,28.5087367576,700946.632023,679.071,0.312861616541,-0.524491721959,0.671449183516,1558,-2.02148964461,25.9103932908,6.87196e+07
1.0,702672.0,119.5,1559,702571.0,27.2553752782,702573.141173,-1.41645665289,-0.665930495721,1597.10469715,-367710.0,28.5947950945,702573.145132,679.451,0.314588688304,-0.511044229784,0.740288713869,1559,-2.09934360775,25.0759367587,8.53518e+07
1.0,700032.0,119.5,1560,699934.0,27.0927367042,699931.448918,-1.40375850568,-0.655952354254,1358.56587638,-366395.0,28.0737431155,699931.452105,679.501,0.322483742217,-0.613764086603,0.75345084496,1560,-2.03338539687,24.968162376,5.84314e+07
1.0,704066.0,119.5,1561,703966.0,26.9276162969,703969.999598,-1.40219269374,-0.653843881601,1424.82551865,-368456.0,28.311634805,703970.796492,680.251,0.302727329353,-0.594412357429,0.645816322008,1561,-2.02406104479,25.7795832122,7.34973e+07
1.0,701213.0,119.5,1562,701118.0,27.0315262395,701118.216658,-1.40951184661,-0.660568762951,1515.23118817,-367006.0,28.2213790964,701120.079068,681.057,0.322100557592,-0.553368275914,0.702121151089,1562,-2.06378865122,25.3805081909,8.60309e+07
1.0,701468.0,119.5,1563,701368.0,27.0454795122,701366.386531,-1.42896039146,-0.677586822622,1476.99926154,-367147.0,28.3815987367,701366.414292,681.262,0.310768629489,-0.590877569267,0.550943704796,1563,-2.03538117055,25.8289015813,6.96655e+07
1.0,708901.0,119.5,1564,708807.0,27.2269447203,708808.942516,-1.41301891178,-0.662498147665,1346.46324992,-370882.0,28.104563705,708810.531741,681.537,0.299408132857,-0.563066937916,0.548884745008,1564,-2.05511857085,26.150964553,6.08468e+07
1.0,705076.0,119.5,1565,704977.0,27.1244391654,704977.453297,-1.40852514128,-0.659763616819,1499.402244,-368932.0,28.2032373589,704978.139652,682.002,0.317333465807,-0.511176666654,0.756786028247,1565,-2.00151112109,25.1651885026,7.80125e+07
1.0,706444.0,119.5,1566,706344.0,27.2379276108,706346.535964,-1.41563822697,-0.664572375319,1628.86726534,-369642.0,28.1188864688,706347.50578,682.696,0.305264129958,-0.565658809981,0.671414367132,1566,-1.98862146484,26.170633042,9.85012e+07
1.0,702178.0,119.5,1567,702072.0,27.0470042887,702072.366301,-1.41169343164,-0.661230861586,1507.6152666,-367486.0,28.2837277211,702074.119831,683.114,0.310290401119,-0.608564070199,0.815850324198,1567,-2.00185978707,24.4207934031,8.59692e+07
1.0,707772.0,119.5,1568,707672.0,26.9668253209,707674.236332,-1.40100685753,-0.653258140087,1555.89661505,-370311.0,27.786935687,707674.87735,683.541,0.317787922022,-0.502865476832,0.523060030883,1568,-2.11331705308,25.9177742795,8.65103e+07
1.0,705791.0,119.5,1569,705685.0,27.0315058275,705682.323836,-1.39696040235,-0.6485022558,1349.53170538,-369320.0,28.6343620382,705685.625078,684.125,0.31859688913,-0.528556656423,0.595237589376,1569,-2.03939574047,26.0824934501,5.47173e+07
1.0,704990.0,119.5,1570,704901.0,26.9812620243,704904.397978,-1.44185063234,-0.688229854357,1541.98955061,-368928.0,29.118244415,704904.975856,684.405,0.299742107607,-0.586682167271,0.877880814937,1570,-2.09137136641,24.4760208468,8.00347e+07
1.0,707765.0,119.5,1571,707666.0,27.2564825427,707665.193524,-1.4174823685,-0.667095230242,1447.15280639,-370338.0,28.1015258885,707666.053435,684.869,0.307575936075,-0.579646989255,0.544689517937,1571,-2.0024467331,26.4577478385,7.58724e+07
1.0,708504.0,119.5,1572,708414.0,26.959935897,708415.202869,-1.40400610323,-0.656627728843,1592.8930794,-370745.0,28.4808299932,708415.62767,685.588,0.327468549276,-0.536629732414,0.806155319416,1572,-2.08179547139,24.6462142713,8.98444e+07
1.0,711141.0,119.5,1573,711051.0,26.9803828734,711049.264225,-1.39117023671,-0.64444727546,1409.42650541,-372079.0,28.0365245802,711049.495131,686.116,0.321468934301,-0.520353163176,0.661481223787,1573,-2.01566397377,25.5792498733,6.05474e+07
1.0,709450.0,119.5,1574,709352.0,27.1606103406,709354.308426,-1.40092073145,-0.652120716598,1335.83157968,-371230.0,28.6781197102,709354.7065,686.633,0.310771869739,-0.536344933124,0.689641541201,1574,-2.02915353369,25.7668648554,5.28792e+07
1.0,713644.0,119.5,1575,713550.0,27.2898027113,713551.807294,-1.40512782812,-0.656719108843,1512.36568415,-373349.0,28.381004477,713551.81033,687.192,0.323781298806,-0.530322667535,0.926589864055,1575,-2.12513752925,24.2420494184,7.46072e+07
1.0,708784.0,119.5,1576,708690.0,27.0095084589,708695.802705,-1.42344724006,-0.672168656563,1638.39433583,-370914.0,28.0807754739,708695.805765,688.259,0.313326736395,-0.589368591985,0.940855406131,1576,-2.01013547203,23.7539202069,1.07471e+08
1.0,711771.0,119.5,1577,711678.0,27.0454324725,711674.287334,-1.41068134742,-0.661182501168,1645.93060181,-372423.0,28.2923470388,711675.04412,688.481,0.324818077194,-0.555588139059,0.687218285638,1577,-2.0280631357,25.2258626842,1.01335e+08
1.0,712568.0,119.5,1578,712476.0,27.1680881041,712478.991949,-1.41050423056,-0.659970447786,1398.11344456,-372812.0,27.9358452457,712478.994765,688.789,0.306265034171,-0.490183637743,0.468460604331,1578,-1.9462660791,25.9847389293,6.20945e+07
1.0,711034.0,119.5,1579,710933.0,26.976569468,710934.880226,-1.41822209438,-0.667601979639,1491.99831305,-372044.0,28.1242715318,710937.533198,689.577,0.30632120709,-0.561729453916,0.811820726574,1579,-2.05539095473,24.3852975266,7.32433e+07
1.0,709617.0,119.5,1580,709525.0,26.9768546702,709526.789717,-1.42641889072,-0.673021364053,1497.06763133,-371331.0,27.8293693276,709528.019456,689.998,0.302260144095,-0.554814591917,0.579918135329,1580,-2.02449426261,25.7249639174,7.08525e+07
1.0,710210.0,119.5,1581,710121.0,27.189678017,710126.451589,-1.43427231675,-0.681997794709,1585.14145155,-371633.0,27.9750518704,710126.454835,690.634,0.312685067627,-0.569782990751,0.450151943912,1581,-2.04438349415,26.2106828619,1.06659e+08
1.0,712365.0,119.5,1582,712268.0,27.0169003007,712261.41358,-1.39311981901,-0.645450452681,1634.37820294,-372733.0,28.0509878483,712262.589439,691.248,0.322302356897,-0.50289555181,0.620097058745,1582,-2.04571204591,25.7452790768,8.9511e+07
1.0,714624.0,119.5,1583,714531.0,27.0409274752,714535.692619,-1.41568094486,-0.665361387321,1524.95091716,-373857.0,28.2595123698,714536.747772,692.437,0.31516228635,-0.515669576729,0.784977060527,1583,-2.01190734625,24.8790027767,8.89726e+07
1.0,714163.0,119.5,1584,714071.0,27.0471529294,714070.070899,-1.39811076755,-0.651250784263,1433.42666824,-373618.0,28.0188192548,714071.352332,693.105,0.314142934057,-0.574886066405,0.648681502092,1584,-2.02113644454,25.1767101096,6.25361e+07
1.0,715512.0,119.5,1585,715417.0,26.9397209512,715420.782048,-1.40324044993,-0.654585159276,1438.53941931,-374334.0,28.3017817917,715421.924303,694.027,0.326447648592,-0.528313809917,0.715475704332,1585,-2.07302831638,24.8794445898,7.95002e+07
1.0,711882.0,119.5,1586,711782.0,27.098201631,711777.580016,-1.4128812538,-0.662402067146,1742.88541043,-372512.0,28.5041746139,711777.70119,694.823,0.30030165226,-0.599530657406,0.80210182632,1586,-1.98377566946,25.2562064189,1.24964e+08
1.0,712280.0,119.5,1587,712185.0,27.0433480573,712187.580559,-1.39788498159,-0.650209657093,1408.19357501,-372705.0,28.2657803134,712193.019268,695.421,0.313270288564,-0.565477225474,0.700860752557,1587,-1.97030776161,24.9774387779,5.90127e+07
1.0,714424.0,119.5,1588,714329.0,26.9810736516,714335.081784,-1.39136606908,-0.645434509832,1598.48790793,-373796.0,27.9138403103,714337.918455,695.932,0.315316882163,-0.574218697765,0.672738175763,1588,-2.06050431266,25.1658409717,8.83114e+07
1.0,713875.0,119.5,1589,713784.0,27.1158791395,713784.667572,-1.40280575999,-0.653160901925,1383.34092991,-373527.0,28.3261391259,713785.785226,696.502,0.315338565184,-0.517089846238,0.633169270819,1589,-2.02982996635,25.5844130977,5.88133e+07
1.0,715765.0,119.5,1590,715672.0,26.7688415862,715672.496944,-1.37581257632,-0.629992540636,1524.39550187,-374497.0,27.8459956702,715674.445525,696.907,0.317406071709,-0.604409074717,0.69376388823,1590,-2.06157667736,25.2312945835,7.05521e+07
1.0,711101.0,119.5,1591,711005.0,27.1496906642,711003.370413,-1.40597261877,-0.657803206966,1642.92008961,-372146.0,28.4961653445,711006.879505,697.368,0.317431690635,-0.495475442532,0.80503457764,1591,-2.00176243546,25.1569720692,1.00157e+08
1.0,718918.0,119.5,1592,718828.0,27.1336764083,718833.574864,-1.40797577749,-0.65790586502,1510.27396285,-376097.0,28.1993815152,718833.904703,697.91,0.305578569786,-0.617615792749,0.566384450936,1592,-2.03347081844,25.3438780505,1.03618e+08
1.0,717982.0,119.5,1593,717887.0,26.9555504445,717887.98785,-1.40094878273,-0.653304308357,1458.35879189,-375614.0,28.0157832226,717893.306569,698.36,0.311537838871,-0.567649327846,0.750780049156,1593,-2.01790876339,24.6125654461,7.85231e+07
1.0,716199.0,119.5,1594,716107.0,27.009735859,716107.204996,-1.42100303353,-0.668431375464,1503.74641414,-374716.0,28.2995481795,716107.996256,699.157,0.313997802702,-0.564554373461,0.579220955827,1594,-2.03240301281,25.684471409,9.23523e+07
1.0,717589.0,119.5,1595,717504.0,26.9334922382,717507.331999,-1.39855074929,-0.651003545295,1383.60716964,-375428.0,28.5117623689,717508.932836,699.236,0.305992961222,-0.538656260933,0.744280242883,1595,-2.06036002489,25.1730847839,6.10012e+07
1.0,717997.0,119.5,1596,717904.0,27.0830151215,717897.577285,-1.41106350826,-0.660448305297,1599.28272675,-375638.0,28.7894988434,717900.500968,699.692,0.295517050401,-0.560490629343,0.638620755031,1596,-1.99384281612,25.693877374,8.59535e+07
1.0,718811.0,119.5,1597,718716.0,27.0474800786,718725.836966,-1.4124424717,-0.661236134634,1468.99972622,-376039.0,28.5485249728,718728.480984,700.415,0.305281897955,-0.520103367483,0.828935728223,1597,-1.9981563022,24.4520517566,7.03714e+07
1.0,719926.0,119.5,1598,719844.0,27.1098486093,719845.244692,-1.40566102622,-0.655178682842,1493.48826884,-376621.0,27.8596407141,719845.247727,700.923,0.304497546077,-0.578464290508,0.617467506269,1598,-2.0203855623,25.264332194,7.24176e+07
1.0,718744.0,119.5,1599,718661.0,27.111586854,718659.625796,-1.41763176273,-0.665483402659,1413.28926754,-376024.0,27.8958187788,718659.628819,701.232,0.313915256304,-0.538985795911,0.741165341313,1599,-1.99160927902,24.38969386,7.80112e+07
1.0,720269.0,119.5,1600,720185.0,26.851818571,720188.052326,-1.41830849661,-0.667284769155,1483.84625509,-376800.0,27.7927617977,720188.055343,701.691,0.310739977455,-0.578126109568,0.719981976668,1600,-2.0486600227,24.7605072482,6.38494e+07
1.0,717214.0,119.5,1601,717125.0,27.2510490977,717127.365414,-1.42509173912,-0.672667685738,1597.80561869,-375282.0,28.396860708,717129.17966,702.516,0.311551773039,-0.510676348262,0.715926090942,1601,-2.03913894819,25.884103736,1.15481e+08
1.0,718054.0,119.5,1602,717959.0,26.8386777044,717960.277043,-1.40258435971,-0.654325884188,1541.50818392,-375695.0,28.1924847454,717965.680534,703.214,0.312782543214,-0.570149325655,0.837260146654,1602,-2.07159082021,24.2959063389,7.69541e+07
1.0,717022.0,119.5,1603,716925.0,27.1028795074,716927.176843,-1.45505732718,-0.697673835113,1637.90734395,-375178.0,28.2542177801,716928.110949,704.181,0.286245870227,-0.527378620373,0.61764041959,1603,-1.97451920726,25.9784625757,1.06236e+08
1.0,717820.0,119.5,1604,717734.0,26.9820562837,717734.452783,-1.40653019517,-0.658815217742,1450.93406704,-375603.0,28.2652611121,717736.878057,704.755,0.320348215901,-0.515710484689,0.55877604211,1604,-2.07237697625,26.0404980066,6.33745e+07
1.0,721733.0,119.5,1605,721644.0,27.1016788295,721645.485082,-1.40623680185,-0.656571330897,1420.62144187,-377571.0,28.5293631902,721647.524452,705.24,0.314667891856,-0.558951583583,0.841122665614,1605,-2.01690540723,25.1532373216,6.41795e+07
1.0,724351.0,119.5,1606,724272.0,26.9963185779,724273.729289,-1.41237857236,-0.663039008394,1571.304137,-378903.0,28.4072133763,724276.170021,705.809,0.304175569758,-0.569919784389,0.676614512661,1606,-2.01359074946,25.4461710913,7.97749e+07
1.0,720254.0,119.5,1607,720168.0,27.0025484132,720168.615764,-1.4106412456,-0.660044090843,1650.81033227,-376843.0,27.7673513134,720168.618971,706.13,0.312307033872,-0.569950437766,0.672680084533,1607,-2.03679601542,24.8191215847,9.69416e+07
1.0,719957.0,119.5,1608,719867.0,27.1842904354,719866.294685,-1.43524091364,-0.68203161521,1598.26439994,-376697.0,28.4567231006,719871.611277,707.105,0.301240548963,-0.534704301668,0.536471149906,1608,-1.95823660461,26.3929539441,1.01013e+08
