StdEsReturn,AverageDiscountedReturn,MaxReturn,AverageAction,AverageAbsQ,AverageQ,QFunRegParamNorm,PolicyRegParamNorm,AverageReturn,Iteration,MaxEsReturn,Epoch,MinEsReturn,StdReturn,AverageY,AverageAbsQYDiff,AveragePolicySurr,AverageQLoss,AverageEsReturn,MinReturn,AverageAbsY
171.847991855,176.306767852,2011.84120942,0.999682,27.8765,27.8499,161.535,135.452,488.090368581,1976,694.055282495,1976,182.022814684,384.476680259,27.8506245211,0.716269050476,-28.0394,2.53558,447.160188022,170.932539712,27.8718048582
395.824732985,195.521937394,2166.73005579,0.999752,27.9414,27.9169,161.582,135.484,621.431394486,1977,1047.08529193,1977,13.6557521144,442.571772059,27.9163157247,0.707353759501,-28.0869,2.24445,472.820100301,158.75868803,27.9338616414
203.337632315,28.6924649505,992.165637571,0.999803,27.8669,27.8405,161.609,135.478,43.3814894163,1978,652.071666152,1978,5.76069182076,90.5977650668,27.8423442827,0.71576080833,-28.012,2.44948,223.491145621,23.3030329865,27.8640350172
159.20653996,237.766048146,4410.34066189,0.999751,27.9219,27.8961,161.655,135.535,2061.65168523,1979,534.278734037,1979,-1.00440206181,1699.78383875,27.8945970738,0.686988724927,-28.0575,1.98217,113.631639424,179.313385583,27.9154464842
1001.71151681,267.613454179,3906.94825946,0.99968,27.8953,27.8671,161.693,135.533,3195.36393521,1980,2371.11349184,1980,124.439882917,940.036857083,27.8669431735,0.743887964123,-28.0474,2.69892,963.023362489,715.720623053,27.8883299067
260.29194251,262.006642879,4483.35293936,0.999718,27.8866,27.8564,161.716,135.567,2172.01825511,1981,861.195913291,1981,1.96210434711,1381.78871932,27.8584306511,0.713412364932,-28.0383,2.33446,295.803862708,437.639197142,27.8851163444
224.330284172,247.065971987,4363.36406479,0.999742,27.8508,27.8181,161.738,135.601,2118.25219049,1982,797.197380391,1982,167.880510948,1386.91077376,27.8170670025,0.710290016483,-28.0107,2.30839,454.426231266,179.768209112,27.8455199575
207.834992095,220.742644583,4209.08718041,0.999789,27.8654,27.8339,161.78,135.644,1804.26166362,1983,631.820498692,1983,-1.02104969639,1155.63277304,27.8373977653,0.749404272428,-28.0279,2.79906,313.756995773,512.560195971,27.8645172998
296.518959935,251.890368768,2417.49439052,0.999823,27.8681,27.8329,161.808,135.663,1244.30587358,1984,842.463616028,1984,151.138860462,485.28503338,27.8338996796,0.704073033386,-28.0303,2.19727,519.177732696,605.709454968,27.8631927004
162.300975226,203.247562288,1092.31247707,0.999758,27.9298,27.898,161.863,135.659,651.082593413,1985,551.193434434,1985,99.1662783398,255.036725114,27.8975877856,0.727530236177,-28.0961,2.62441,329.460694326,112.3144287,27.9246833632
267.092501074,198.339299105,1181.36644696,0.999833,27.8597,27.8346,161.859,135.703,536.338910575,1986,944.468305981,1986,-0.681221644577,219.913673265,27.8358657386,0.710857602614,-28.0145,2.39207,250.306312382,141.016923688,27.8575047553
219.875729578,203.029757669,1096.70000993,0.999751,27.8442,27.8141,161.905,135.682,595.399288503,1987,613.778730324,1987,3.91487133217,180.429507311,27.8154931158,0.715434144426,-27.9955,2.44547,318.315780552,359.039791443,27.8390243219
195.507825985,203.563104543,1778.9560068,0.999799,27.8154,27.7937,161.907,135.743,702.840288292,1988,518.373418077,1988,7.16636610797,287.376880971,27.7940696555,0.717507447433,-27.9836,2.43791,282.61368617,243.050671058,27.8115987565
210.247817769,176.672340116,1303.26075074,0.999789,27.8375,27.8119,161.957,135.786,684.744285278,1989,559.456648912,1989,50.4665268023,131.503992418,27.81320858,0.712792856127,-28.0045,2.4189,273.032114667,480.407238612,27.8322623745
194.99390896,221.607386972,4664.61324796,0.99986,27.896,27.8738,161.974,135.749,1179.49603481,1990,771.94155648,1990,118.879062611,927.509652013,27.8726171619,0.700061904342,-28.0637,2.32294,384.159995151,129.086108212,27.8911061592
207.759458214,223.978396897,4131.06065676,0.999811,27.9104,27.8826,162.019,135.735,1349.85079817,1991,562.048284428,1991,31.9813328791,949.734414957,27.8836251255,0.711738241161,-28.0606,2.42343,378.235252779,150.29403445,27.9059047617
519.023613419,202.331917498,3963.20108159,0.999796,27.8012,27.771,162.057,135.741,2282.0430975,1992,1181.97295678,1992,14.187746489,1371.54539207,27.7743560218,0.715831682393,-27.9456,2.53628,514.398656803,240.319369735,27.7960200521
779.786738033,244.971530246,4039.9837865,0.999789,27.7606,27.7371,162.129,135.735,3384.49180721,1993,2127.52088575,1993,60.2084523394,792.863756074,27.7398443147,0.733207106136,-27.9309,2.95996,660.204139077,1659.67439522,27.7596545896
460.762170685,212.550351594,3692.38897264,0.999818,27.8741,27.8453,162.14,135.792,2338.56204584,1994,1311.00226747,1994,-0.731109806314,1151.45492309,27.8463819444,0.709901031635,-28.0325,2.4466,344.93921676,254.824486191,27.8658740551
419.537823694,231.079605624,4433.21606709,0.999802,27.8594,27.8317,162.174,135.819,2181.23935394,1995,1218.63048586,1995,132.734146429,1448.0167405,27.8332864935,0.694307331818,-28.0247,2.35255,507.127384252,159.670041039,27.8564820142
635.790485113,155.169508114,4181.55586202,0.999811,27.8615,27.8346,162.186,135.832,854.554356255,1996,1817.87716523,1996,59.0348263158,1154.44669695,27.836400737,0.693428697989,-28.0218,2.30517,777.807340341,124.487464954,27.8566554623
538.183423755,161.008560336,4128.95198198,0.999743,27.7982,27.7705,162.224,135.878,948.38128424,1997,1634.64517525,1997,136.006950714,1120.46535645,27.7715224688,0.696700296695,-27.9439,2.48739,542.180234975,127.664842114,27.7935447248
482.542591067,174.388872972,4468.82510648,0.999683,27.8628,27.8408,162.268,135.926,1071.62453248,1998,1283.75402767,1998,-0.550303169797,1210.69567098,27.8411805006,0.688810491615,-28.0092,2.11451,477.088570748,104.295503988,27.8592360144
255.552345751,199.53712547,3407.33828549,0.999747,27.8463,27.8192,162.324,135.988,1290.71643065,1999,839.192783759,1999,124.48375966,1006.29331362,27.820209163,0.717852345803,-27.996,2.45518,521.785774658,168.663391486,27.8408711576
411.462929101,195.058756028,3075.95709604,0.999792,27.7931,27.7631,162.354,136.02,882.141166009,2000,1283.41561022,2000,26.943758317,758.691364551,27.7642150819,0.712991750228,-27.9516,2.40429,405.350934236,123.056339588,27.788209323
251.114022938,243.431434161,3700.27238018,0.999739,27.8608,27.8347,162.396,136.039,1560.90521617,2001,818.252001625,2001,101.123611946,1038.79791017,27.8364876462,0.705913806821,-28.0412,2.34719,297.146004411,161.608909991,27.859554261
189.539982031,220.804816927,2545.64444357,0.999673,27.8261,27.7993,162.451,136.083,910.540432965,2002,784.741473175,2002,162.224610621,551.707518468,27.7997238307,0.718166231418,-28.0159,2.59793,423.835485119,159.679321668,27.8218193161
369.149887554,168.526304876,2145.23162556,0.999759,27.8051,27.7774,162.506,136.111,430.33443531,2003,1049.66571565,2003,170.644448499,419.48674291,27.7786840198,0.711879786425,-27.9748,2.50424,525.12190367,129.153510523,27.7997689493
428.00023275,205.877336322,3472.55126869,0.999684,27.827,27.8016,162.522,136.178,1004.35927669,2004,1422.2004324,2004,306.588384377,789.210107813,27.8016069169,0.712444209671,-28.0113,2.50995,712.986266339,241.378497196,27.81891421
459.469320607,203.561077667,3738.14116497,0.999832,27.8945,27.8721,162.55,136.161,1069.2236078,2005,1172.74134601,2005,183.612107227,973.158181959,27.8746981836,0.714636906753,-28.083,2.57439,578.319799899,124.356186001,27.8918108522
834.996280178,230.150371072,3769.71834155,0.99978,27.8532,27.8268,162.574,136.223,1729.53275073,2006,1961.65842758,2006,14.1049758878,1231.43905399,27.8279749641,0.713627806868,-28.0291,2.53076,515.850909996,175.877592466,27.8508907343
242.965086247,216.776715008,2958.23452228,0.999694,27.9047,27.8809,162.604,136.236,1090.27510519,2007,854.160642322,2007,19.0997542568,784.290720271,27.8824688125,0.702717652197,-28.0759,2.40439,290.090319771,163.73615794,27.9020084062
471.820317254,180.733229728,3223.85755422,0.999768,27.9184,27.8956,162.631,136.222,727.56461817,2008,1233.88809147,2008,36.3850507735,732.327116741,27.8953449268,0.697681231033,-28.091,2.29482,612.789005757,111.290982113,27.9134365829
381.706728372,209.165594356,3826.68017944,0.999812,27.943,27.9086,162.683,136.278,1045.30673949,2009,1089.08864963,2009,161.56427673,901.387604605,27.9108715047,0.705650333591,-28.0842,2.51551,516.045109503,140.485647072,27.938672479
286.849615712,215.514987662,2769.36967393,0.999817,27.9011,27.8727,162.738,136.306,1064.57154003,2010,1072.88590066,2010,177.893766325,845.625462048,27.8755389457,0.678554356997,-28.0591,2.21234,532.051998256,117.40086878,27.9012840751
334.730661559,152.29105988,4308.94265505,0.999636,27.8458,27.8146,162.783,136.343,880.712120421,2011,993.310726861,2011,169.480313886,1181.47264058,27.8155552005,0.709141128196,-28.0098,2.51246,421.916271947,122.447261669,27.841914458
433.977496364,224.18069017,3636.44385303,0.999766,27.9175,27.8876,162.797,136.336,1531.65521692,2012,1134.89658283,2012,235.190496779,962.729589324,27.8862178922,0.696066093013,-28.0856,2.50831,672.066914525,177.212847267,27.9129104504
320.666415023,185.155203583,3899.38646875,0.999745,27.8425,27.8125,162.873,136.355,1700.54536915,2013,1002.84269829,2013,144.519208805,1233.9305879,27.8145605034,0.707694442256,-28.0054,2.69718,477.309885821,108.330615777,27.8367262124
609.811605193,153.9057832,3670.39021982,0.999713,27.8461,27.8151,162.923,136.372,1414.18823233,2014,1796.54296156,2014,439.435635955,1206.25894735,27.8145189816,0.695362001301,-28.0017,2.5553,1298.14683856,101.608045509,27.8435754845
245.464406969,165.531462934,2839.49275775,0.999769,27.9016,27.8713,162.954,136.423,1066.67713673,2015,609.216081484,2015,12.2524882523,866.532341809,27.8716388111,0.675254279739,-28.0631,2.16185,290.015696419,31.1736001659,27.8983321275
741.013925991,186.229477024,3109.70256119,0.999709,27.9184,27.8885,162.967,136.482,1017.75391937,2016,1755.37483574,2016,4.45605135572,829.488646388,27.8897803186,0.701317164621,-28.0697,2.57616,603.149211141,150.057858327,27.9115991841
283.011905099,202.853212132,3748.85525141,0.999833,27.889,27.8602,162.993,136.496,1634.14643043,2017,964.219992724,2017,161.573353807,1120.39343309,27.8601846916,0.663811450155,-28.0308,1.97378,347.788168429,139.595624357,27.8864831199
301.000092916,158.776899125,3429.25938703,0.999793,27.9167,27.8811,163.032,136.547,687.041918724,2018,938.589481889,2018,114.655754462,751.822091257,27.8825172031,0.677853110069,-28.0594,2.09067,366.117260096,99.4260013584,27.9150159259
263.651198815,141.367133632,2332.79218955,0.999692,27.9462,27.9172,163.094,136.51,528.750056536,2019,735.81865725,2019,119.275943767,551.944692201,27.9179466706,0.712254017271,-28.1016,2.73358,410.908725967,100.179042241,27.9434456202
678.717546667,283.501636768,4097.81972596,0.999768,27.8849,27.8498,163.126,136.484,1994.81069266,2020,1482.52617677,2020,2.80185310871,1148.49554507,27.8496793526,0.702147725807,-28.0407,2.49553,523.886926159,152.799910508,27.8810893823
389.864200117,229.271975142,3401.95645772,0.999808,27.8587,27.8293,163.178,136.495,1264.82120551,2021,937.05957426,2021,44.7157536453,940.728253175,27.83115801,0.718568941451,-28.0276,2.63333,355.656757851,167.715598702,27.857005495
352.252845045,211.104045899,3451.70004641,0.999779,27.8169,27.7792,163.199,136.489,1147.74684373,2022,985.403241311,2022,1.36104597934,1024.76395534,27.7804869857,0.716175710964,-27.966,2.62167,354.845025833,166.598644899,27.8160548019
322.92492812,199.961268877,4716.06592814,0.999749,27.8466,27.8121,163.238,136.555,1851.77206063,2023,971.05757705,2023,15.4113007781,1806.33340764,27.8125487103,0.691816022671,-27.9996,2.08772,303.926909396,159.971084572,27.8435730683
237.889489795,256.36289473,4623.97229255,0.999748,27.8938,27.8601,163.302,136.59,2842.8602626,2024,712.183682982,2024,40.5579691622,1514.05398934,27.8599870205,0.695568351696,-28.0523,2.39162,361.180246572,163.490515113,27.889953605
185.321330023,221.05064117,4378.64540694,0.999783,27.8913,27.859,163.331,136.615,1299.2451956,2025,1067.96349045,2025,670.511907201,1126.93964956,27.8610017298,0.691482915518,-28.0548,2.31261,932.546604954,157.376972688,27.888590245
428.092597002,206.471905061,4428.18610953,0.999734,27.8913,27.8622,163.371,136.639,1407.73078248,2026,1208.27143355,2026,29.9430495288,1303.5677713,27.8627713913,0.721919071064,-28.0546,2.62271,440.075200589,134.507604715,27.8860472225
509.420633386,188.361391242,4411.23315979,0.999732,27.9517,27.9147,163.392,136.656,1202.88071116,2027,1220.19699887,2027,8.46974659337,1265.42847597,27.9175210887,0.719850752372,-28.1124,2.63196,510.907132055,137.625457141,27.9475369357
305.427501886,214.439300749,4167.30328035,0.999832,27.9367,27.9048,163.432,136.681,1480.24273287,2028,750.922594726,2028,17.3742223635,1242.04820637,27.903864535,0.703684905875,-28.1047,2.47105,223.059435728,152.636280713,27.9337014667
757.807666916,230.47913781,2753.355484,0.99983,28.0273,27.9985,163.45,136.695,1078.79820299,2029,1982.38764603,2029,18.1881921167,722.438941267,27.9999773636,0.703128882893,-28.2008,2.23562,705.550898504,373.174231423,28.0247310057
400.915184071,235.359189704,3790.95072794,0.999695,27.9586,27.9236,163.479,136.728,2133.03030821,2030,863.02610313,2030,2.82807050713,1139.28635111,27.9251972064,0.719624968842,-28.1283,2.50683,569.692474004,301.282127161,27.9564358533
362.155185575,204.736555158,3541.16185828,0.999744,27.9326,27.9019,163.493,136.782,1386.42264603,2031,1019.70533797,2031,3.4182730078,906.898517926,27.904837136,0.728029778753,-28.0724,2.62179,300.770514345,118.730677099,27.9318439623
300.503795162,213.17637284,3156.04795572,0.999848,27.933,27.8975,163.514,136.807,1149.48820281,2032,869.867768369,2032,1.81721910418,643.764060032,27.8994491722,0.728950822818,-28.069,2.5827,231.105089911,256.298580226,27.9318972723
294.78987834,183.597877221,3680.08548725,0.999813,27.9637,27.9283,163.567,136.825,1676.5333439,2033,890.952884034,2033,78.2143668503,944.013041376,27.9281375034,0.717854463252,-28.1254,2.44703,330.737585427,677.568306811,27.9598570283
295.370304642,178.961771352,2413.33603811,0.999816,27.9228,27.8906,163.609,136.824,1203.4532207,2034,902.195094664,2034,-1.94559933922,568.80479711,27.8913006519,0.72374464381,-28.0801,2.47725,260.638864847,244.124593681,27.9210181117
193.706202955,174.450402196,4245.27358128,0.99972,28.0269,27.9939,163.623,136.874,1159.03055193,2035,504.661068219,2035,21.5625683756,1114.94927555,27.9936823054,0.716546532298,-28.1816,2.35683,227.166004046,99.5635475691,28.0233748273
1109.62487231,166.622549632,3811.43919486,0.999764,27.9848,27.9489,163.663,136.923,2058.94449029,2036,2709.78814174,2036,7.09514365229,1379.71829129,27.9531719814,0.727837577897,-28.1403,2.54114,1223.26739665,107.041955038,27.9835081256
366.279237989,131.217595432,3504.15490819,0.999868,27.9833,27.9454,163.64,136.952,1357.93976437,2037,858.383587193,2037,10.6682990673,1218.07971756,27.9454219049,0.730057691426,-28.141,2.59416,519.350109973,125.102105338,27.975513824
525.595662234,219.392065443,3692.2262541,0.999869,27.9999,27.961,163.681,136.921,1767.83227522,2038,1492.65165568,2038,9.47124179822,1077.96132401,27.9618730241,0.726037906043,-28.1556,2.6338,569.816843602,479.268804323,27.9968559597
157.105662534,156.285982022,2762.61895412,0.999826,27.9917,27.9577,163.748,136.944,766.838426487,2039,511.016460589,2039,196.805135522,704.457621228,27.959504998,0.72760224785,-28.1448,2.67978,353.910798055,140.235110922,27.9900844774
511.459230473,199.638684256,3732.80167447,0.999738,28.0244,27.9929,163.761,136.956,2014.94688261,2040,1213.80826679,2040,-3.52242495946,1211.04081503,27.9904982273,0.700175164967,-28.1772,2.21662,445.292028392,188.020249115,28.0181992002
372.979213157,175.760495277,3311.26703537,0.999719,28.0293,27.9972,163.803,137.026,1627.55160556,2041,1165.70549823,2041,29.7610511516,976.442273739,28.0002023049,0.713880932084,-28.1732,2.28191,490.285748893,321.40467992,28.0267504947
349.057688921,171.549989159,2741.62298005,0.999867,27.9436,27.9089,163.82,137.057,1012.36284093,2042,1070.03036409,2042,-5.4868662685,738.779410394,27.9092420103,0.719203205331,-28.0957,2.39351,579.422642605,138.448630039,27.9392714823
1145.98917701,178.754338744,3284.20193987,0.999809,27.9762,27.9391,163.831,137.073,1193.89282045,2043,2616.23684747,2043,324.258493451,942.655920582,27.9409856309,0.725215101087,-28.1468,2.57306,1470.24767046,134.443492682,27.9682165019
453.972583399,201.891438183,3918.76196393,0.99988,28.0433,28.0071,163.83,137.058,1827.94955159,2044,1226.6604944,2044,19.9830633483,962.02150594,28.0093182796,0.700099090672,-28.2145,2.21073,699.467050045,132.016058829,28.0398365981
235.079808985,196.139595327,3653.91544128,0.99986,28.0148,27.9847,163.87,137.097,1776.52830506,2045,1025.12891518,2045,451.431519398,1093.14211829,27.9845725239,0.720121365758,-28.1876,2.49281,752.558398859,241.23973087,28.0127308655
340.258676728,208.41599702,4001.93094585,0.999855,28.025,27.9956,163.935,137.148,2608.59983219,2046,1085.51686698,2046,188.198676683,729.878238339,27.9953368822,0.721737307151,-28.1948,2.5308,411.598635624,1551.73766275,28.0200944073
423.616783343,192.03396234,3116.73694939,0.999807,27.9998,27.9626,163.949,137.173,1417.73130269,2047,1688.35202673,2047,841.118460043,839.209265198,27.9627532717,0.713697646328,-28.15,2.28625,1264.73524339,364.197031392,27.994031933
177.286717424,160.093956371,3128.06848323,0.999805,28.0724,28.041,163.996,137.197,1655.16873484,2048,688.625647898,2048,136.373509183,813.289958815,28.0441031318,0.714567992709,-28.232,2.42442,440.797769105,413.233704425,28.0709569349
482.661678039,162.008982833,3850.79500599,0.999787,28.0682,28.0397,164.016,137.224,2274.27065688,2049,1380.00828389,2049,199.004956312,930.709960951,28.0387192127,0.695506691391,-28.2337,2.22888,805.330949828,779.413715999,28.0623184422
460.828495299,161.306843508,2601.64884483,0.999749,28.0849,28.0501,164.039,137.243,1109.85477982,2050,1295.96371233,2050,7.61063570868,549.073005706,28.0511736834,0.727898129098,-28.2357,2.61591,582.957406765,451.412838998,28.0796531214
303.151006834,172.00467119,3470.56684795,0.999744,28.1321,28.0986,164.04,137.253,1725.25375042,2051,915.496011431,2051,168.447715889,1122.76634552,28.0989554034,0.697810875156,-28.275,2.29204,471.177001894,459.493031186,28.1278590555
461.552287975,186.532704669,3320.0455343,0.999765,28.0162,27.987,164.053,137.231,2753.25231649,2052,1420.52246912,2052,142.334876181,719.982246723,27.9873539797,0.735841763507,-28.1664,2.74975,692.085249986,609.855269694,28.0161094221
616.838265838,183.009930291,3256.15594465,0.999697,28.0649,28.0394,164.096,137.237,2828.80655245,2053,1394.70801402,2053,43.1413830694,544.16269131,28.0414721206,0.690184502397,-28.2038,2.46044,913.904252882,1316.91780464,28.0621981027
478.688186904,212.579848781,3438.32040478,0.999709,28.0534,28.0188,164.136,137.239,3008.94224099,2054,1147.25084389,2054,8.41189831838,273.596252388,28.019241119,0.714678544461,-28.1974,2.47284,497.260420098,2523.71241315,28.0501820233
785.523676342,178.910576567,2831.90650261,0.999764,27.9488,27.9149,164.187,137.255,1673.16073964,2055,2519.59618106,2055,948.548828376,813.396780116,27.9149023897,0.71417970221,-28.0982,2.48151,1734.07250472,293.717108342,27.9429939285
345.097631961,205.639718937,3553.40091051,0.999713,27.9614,27.925,164.227,137.271,2887.5984048,2056,1004.00312555,2056,127.032937418,724.08033239,27.9236230548,0.713570854521,-28.1073,2.42742,547.042024009,701.718443441,27.9568806573
856.0160355,181.703684181,2985.8921801,0.999724,27.9608,27.9253,164.229,137.252,2398.05107686,2057,2170.69724391,2057,150.179885196,663.470490179,27.9282402042,0.709571281514,-28.1003,2.57167,690.487947587,784.127060888,27.9619602977
629.270774451,208.184204103,4453.69795743,0.999752,27.9796,27.9455,164.229,137.309,2755.08154643,2058,1574.44297024,2058,34.5548189284,1507.36987201,27.9447705749,0.708816497702,-28.1131,2.50546,824.151559642,143.116606941,27.9762840224
896.551604875,226.016227933,4098.30132572,0.999704,28.0043,27.9722,164.289,137.302,2793.35154381,2059,1998.57907134,2059,19.4806127259,1156.64245644,27.975134665,0.723604838763,-28.1392,2.59769,734.257516233,767.615685674,28.0040135953
1253.03313708,203.554055961,3548.34352891,0.999721,27.9344,27.9004,164.306,137.35,2143.45670303,2060,2860.42606013,2060,354.359785966,1018.18760552,27.9004697265,0.699716475164,-28.0695,2.32802,1607.39292305,582.637709666,27.9299919332
454.470754331,198.382754256,4002.15263468,0.99979,27.9829,27.9438,164.36,137.383,3099.35421942,2061,1315.74578234,2061,59.2208593181,433.070112515,27.9459247177,0.712541009206,-28.1202,2.35173,439.863804882,2627.02112805,27.9794499419
384.95477645,186.601834677,3737.85966259,0.999748,27.9776,27.942,164.38,137.394,1981.51243894,2062,1129.88809864,2062,204.375283494,1095.27769807,27.9422960361,0.729617546724,-28.1206,2.70447,565.200656407,322.986705255,27.9760530806
269.397712738,193.376125791,3581.93430486,0.999711,27.9591,27.9209,164.406,137.432,2066.42202645,2063,815.981143704,2063,16.8591537517,857.63929439,27.921323973,0.733487503478,-28.11,2.68456,267.218866009,661.65126379,27.9536286595
310.673645274,181.053741394,3517.35979574,0.999782,27.9258,27.89,164.429,137.442,977.694487197,2064,1056.03713287,2064,284.477028221,634.015268453,27.8930732828,0.728477079548,-28.0777,2.60024,568.61536956,191.589707948,27.9256043923
321.332845713,217.886155912,3519.18108151,0.999734,27.9534,27.9149,164.461,137.435,2030.69895831,2065,942.542685686,2065,21.7551102879,811.318627956,27.9142470948,0.718409431798,-28.0943,2.40732,412.483903402,618.809598145,27.9496227198
318.103314687,222.283229327,3710.22859751,0.999825,27.9537,27.9129,164.512,137.433,2027.9045552,2066,936.127482523,2066,2.81699108145,998.582594906,27.9129861414,0.717358651154,-28.1043,2.38623,324.639600753,110.138900492,27.9501600927
397.104932694,199.060522878,4138.22469329,0.999857,28.0135,27.9795,164.531,137.456,1404.28979915,2067,913.858237586,2067,53.6537513417,1132.23547009,27.9802033327,0.726471893366,-28.1746,2.5459,352.670078851,70.8702441857,28.0107385682
530.281807094,173.96578766,2452.61451048,0.99985,28.028,27.9839,164.572,137.538,663.933187888,2068,1645.05521952,2068,131.652461553,644.014398035,27.9877067829,0.724697151776,-28.1629,2.45854,767.417095466,92.8999401806,28.0240101317
219.767528184,173.211296978,3289.52898409,0.999848,28.0494,28.001,164.581,137.566,727.83325288,2069,818.231445727,2069,-1.31443157206,773.195055742,28.0007153552,0.679401191022,-28.1713,2.01097,217.539338454,94.9827996459,28.0440592674
200.61619863,104.905344168,1616.80800598,0.999812,28.0235,27.9836,164.597,137.579,214.379297839,2070,621.969643856,2070,24.465457889,227.440794294,27.982302457,0.710160026391,-28.1577,2.34761,206.494396231,106.325087258,28.0201362399
242.161819248,132.201260955,1936.34062053,0.999711,27.979,27.929,164.666,137.576,484.804322115,2071,966.779393362,2071,-6.89684606808,520.104548396,27.9307155765,0.723926549469,-28.0826,2.575,194.806837701,133.468144436,27.9750345015
176.160456365,123.225096125,1844.21436539,0.999748,27.9595,27.9163,164.709,137.667,348.898188018,2072,667.046814104,2072,13.324349614,346.508673769,27.9158933127,0.706506205994,-28.0963,2.29756,188.528646979,129.904446388,27.9539935302
81.5847258498,115.190262379,228.160872005,0.999746,27.979,27.9293,164.776,137.72,190.008990075,2073,256.018989664,2073,12.071494769,20.0933192315,27.9306105245,0.707896980337,-28.1157,2.33982,148.651702172,138.610109575,27.9764072735
336.447324013,97.8445457062,193.312642107,0.999844,27.9423,27.8961,164.814,137.747,149.610251517,2074,1306.77203088,2074,19.7356670529,15.1336631272,27.8976506301,0.712143388846,-28.0655,2.3369,257.356704235,123.96991049,27.9411475726
149.600394306,141.967460837,1444.63437507,0.999817,27.9017,27.8504,164.884,137.791,521.288274219,2075,506.404301121,2075,8.05163204561,394.271595606,27.8505701258,0.728222598793,-28.0099,2.53147,175.197090036,126.76510197,27.8984611212
138.692443889,151.013867568,1089.58729776,0.999768,27.968,27.924,164.919,137.828,321.818075842,2076,446.486973582,2076,37.9049509598,207.081373117,27.9255926947,0.728076946304,-28.0805,2.56261,214.135183128,183.961930883,27.9674515944
137.241240108,118.245032201,1024.31900779,0.999839,27.9197,27.8787,164.923,137.813,207.694602281,2077,558.8478048,2077,-5.64447445319,145.454897663,27.8796368652,0.709925116309,-28.0325,2.33236,175.637172824,136.058398265,27.9193874453
212.417902003,103.292453679,666.760627139,0.9998,27.8159,27.7729,164.947,137.856,164.602965448,2078,771.257599507,2078,1.66814416753,83.5347461708,27.7721355416,0.734919838686,-27.9414,2.51397,171.654346365,123.177855389,27.8089963461
123.576254642,141.496794038,2749.37232738,0.99979,27.8073,27.7622,165.016,137.801,414.068731968,2079,453.988552647,2079,13.9450000667,449.156557675,27.7634714967,0.735842200588,-27.9379,2.44916,184.41568142,145.671201432,27.8034154022
122.234106918,115.51727872,2043.63702565,0.999778,27.876,27.8319,165.026,137.828,292.037392693,2080,511.810131246,2080,2.26419660395,324.448305832,27.8318428613,0.724241992866,-28.004,2.45651,133.391670664,109.803972172,27.8724546186
144.594223816,133.217137091,1562.91379288,0.999844,27.7733,27.7324,165.087,137.848,349.158745208,2081,523.707044423,2081,2.45655942601,354.152590824,27.7323078429,0.756522866659,-27.9146,2.66516,179.178538781,127.667305499,27.7689701395
153.341769632,14.3877968654,20.4014717966,0.999712,27.8363,27.7886,165.132,137.845,17.9901432437,2082,498.009085292,2082,10.6822229364,2.67053530713,27.7884481811,0.730695092766,-27.9679,2.40594,144.252658668,10.064440327,27.8313715221
61.9578687673,105.178285951,1420.58360116,0.999672,27.8112,27.7649,165.177,137.872,179.228574446,2083,160.151473334,2083,-0.415859504311,165.263585094,27.764410825,0.735532701093,-27.9513,2.56953,88.6487494121,127.069955302,27.8063117689
176.707439123,145.607662725,3858.86664687,0.999817,27.7262,27.6806,165.21,137.897,643.305224555,2084,532.282105967,2084,-6.81446019015,952.199879301,27.6843508501,0.767194084542,-27.875,2.96123,165.813219227,94.10232686,27.7247951224
185.259373543,105.926889483,2374.83525785,0.99968,27.8152,27.7715,165.269,137.915,275.816092704,2085,607.428656342,2085,11.3280743448,408.898711171,27.7708347041,0.742227125238,-27.9541,2.50775,186.446050444,64.6805916699,27.805028297
138.877905537,151.234157528,2285.28085316,0.999857,27.8252,27.7895,165.308,137.917,515.29872515,2086,536.683074561,2086,76.4069098114,472.528516351,27.7888579814,0.737148739384,-27.9763,2.49194,238.304303784,98.7609650246,27.8225279713
432.766853757,128.327842142,2083.66476329,0.99968,27.8063,27.7686,165.354,137.918,381.205319528,2087,1086.55146226,2087,-2.47138825451,393.614683747,27.7683715453,0.741514058702,-27.9411,2.61003,382.512790975,57.3338660423,27.8024766345
189.45300927,190.056062227,3411.8027461,0.999768,27.7806,27.7347,165.332,137.918,1097.63487541,2088,672.424259733,2088,31.634030519,918.25371533,27.7360974716,0.723933643976,-27.9118,2.29497,235.35569287,166.81424893,27.7776315824
321.871547328,239.691584202,3669.50871255,0.999712,27.744,27.6983,165.368,137.963,1850.62255561,2089,1054.60553143,2089,45.9079575177,1140.37402488,27.698545868,0.754030946312,-27.9008,2.69356,335.749140811,212.066063035,27.7419315457
1008.91284396,182.994519196,3459.27629402,0.999734,27.8114,27.7777,165.411,138.014,1126.77040542,2090,2261.30164744,2090,98.5520499607,938.993236074,27.7801874647,0.72433575314,-27.9891,2.2303,834.728241757,107.641790955,27.8094274305
164.095872182,193.002427534,2771.65455906,0.99973,27.7958,27.7528,165.436,138.026,1338.06594567,2091,685.508899087,2091,177.809172202,741.359297523,27.7522029445,0.735959250848,-27.9558,2.61333,397.516676574,182.803225602,27.7900322807
454.134248569,180.138095963,3363.91770368,0.999709,27.882,27.8423,165.468,138.072,2086.17474503,2092,1299.85642746,2092,-0.62687950457,821.542561774,27.8435516312,0.720569378751,-28.0484,2.32881,503.706434018,585.347405337,27.8769358971
