AverageReturn,PolicyRegParamNorm,MaxReturn,AverageAbsQYDiff,Iteration,AverageQLoss,AverageY,QFunRegParamNorm,AverageEsReturn,StdEsReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageQ,Epoch,MaxEsReturn,MinEsReturn,AverageAction,StdReturn,AverageAbsY,AverageAbsQ
3491.10908787,214.155,5139.12778036,0.352395337505,3466,1.75882,40.711065917,245.343,3352.3236522,0.0,-1810.76904122,345.95685732,-40.8715,40.7108,3466,3352.3236522,3352.3236522,0.999936,2287.67578799,41.0600994193,41.0594
4385.74262292,214.177,4474.51639007,0.390234825639,3467,2.70288,40.6430295121,245.382,2769.05986416,0.0,4276.92928797,345.924781295,-40.8153,40.6425,3467,2769.05986416,2769.05986416,0.999923,56.9264755106,41.0022486589,41.0018
4592.93523033,214.157,4701.68727535,0.365493194218,3468,2.24707,40.6777410891,245.379,3137.5008444,0.0,4455.3976196,375.909734928,-40.8478,40.677,3468,3137.5008444,3137.5008444,0.999975,76.8792488209,41.0391286606,41.0377
4292.12752535,214.115,4371.5460345,0.331823223814,3469,1.63192,40.7015316608,245.406,3106.02051991,0.0,4217.87200113,353.654856823,-40.8743,40.7009,3469,3106.02051991,3106.02051991,0.999945,44.9097142329,41.0731682677,41.0719
4414.01701522,214.189,4537.46245728,0.343589439621,3470,1.92301,40.4350934199,245.439,3304.94752817,0.0,4254.32575266,352.389880758,-40.6116,40.4346,3470,3304.94752817,3304.94752817,0.999992,84.6481691685,40.848789544,40.8482
4482.17495195,214.094,4721.76262519,0.337756763289,3471,1.8217,40.710803458,245.475,3125.36423564,0.0,4213.6312835,370.682889528,-40.8746,40.7105,3471,3125.36423564,3125.36423564,0.999929,165.757442425,41.101119836,41.1008
4384.16401497,214.1,4508.13859349,0.342220647413,3472,1.93531,40.6560397072,245.5,3079.05047918,0.0,4279.73634035,349.126573942,-40.8237,40.6577,3472,3079.05047918,3079.05047918,0.999952,60.9559792726,41.055929353,41.0573
3957.12572207,214.14,4648.9688405,0.338871561969,3473,1.756,40.7280477276,245.551,2968.55710535,0.0,-609.648282838,341.586533621,-40.8941,40.7256,3473,2968.55710535,2968.55710535,0.999944,1525.95439347,41.1270435171,41.124
4411.16353018,214.176,4509.14062596,0.359946401814,3474,2.17451,40.6179858718,245.607,1471.14575632,0.0,4309.63167078,350.086776909,-40.7826,40.6169,3474,1471.14575632,1471.14575632,0.999979,55.6942480041,41.0364712816,41.035
3809.32159644,214.078,4740.17821345,0.318123280388,3475,1.32013,40.666151173,245.621,3386.02048734,0.0,384.558594811,362.191184952,-40.8269,40.6666,3475,3386.02048734,3386.02048734,0.999964,1369.63027305,41.0816265988,41.0816
4489.75808925,214.069,4699.10292059,0.326191097169,3476,1.6134,40.6672859233,245.64,834.546656732,0.0,4328.93494781,363.845138586,-40.8276,40.668,3476,834.546656732,834.546656732,0.999977,99.8954819596,41.0844586178,41.085
4145.9621776,214.097,4931.69568261,0.344812629148,3477,1.88268,40.8363771944,245.685,3371.94554879,0.0,-373.571894504,349.466644631,-40.9992,40.8346,3477,3371.94554879,3371.94554879,0.999986,1514.25637977,41.2284268214,41.2264
4311.26260565,214.127,4846.61425838,0.362024713282,3478,2.22373,40.7136804221,245.74,3328.25371545,0.0,1671.10077583,363.893264921,-40.878,40.7139,3478,3328.25371545,3328.25371545,0.999958,894.338549076,41.1178741272,41.1183
3407.18169983,214.124,4215.15321681,0.341636639676,3479,1.73886,40.8038990518,245.749,3117.98193189,0.0,-97.015364417,332.081192557,-40.9627,40.8023,3479,3117.98193189,3117.98193189,0.999942,1385.88038071,41.1961972963,41.1947
3428.64894952,214.167,4181.80546817,0.346397979166,3480,2.01806,40.7611076854,245.772,2916.83532358,0.0,814.567518289,333.923672319,-40.9123,40.7599,3480,2916.83532358,2916.83532358,0.999962,1118.45146586,41.1524552169,41.1517
4356.25412833,214.095,4660.74674849,0.315317808388,3481,1.39863,40.7494110767,245.784,2970.06211498,0.0,3510.20688285,363.238053838,-40.9057,40.7489,3481,2970.06211498,2970.06211498,0.999909,335.582939007,41.1393669797,41.1384
3816.72942913,214.082,4587.09959535,0.333709427332,3482,2.01345,40.8145114963,245.865,3093.90913222,0.0,-255.854375556,312.812789024,-40.9619,40.8131,3482,3093.90913222,3093.90913222,0.99996,1442.52473242,41.191573503,41.1895
3621.29964811,214.015,4664.293095,0.339501605001,3483,2.03319,40.6964066534,245.919,3228.73021923,0.0,-241.31348999,328.946631605,-40.8456,40.6969,3483,3228.73021923,3228.73021923,0.999968,1620.38864828,41.0844876881,41.0841
4207.75599173,214.093,4435.51623767,0.322021992715,3484,1.72731,40.7761975378,245.961,2861.23547834,0.0,3886.21317323,309.638168796,-40.9398,40.7751,3484,2861.23547834,2861.23547834,0.999919,180.350457569,41.156104429,41.1547
4015.34657863,214.068,4602.8268653,0.317733030633,3485,1.56409,40.7140011055,246.01,3116.03970509,0.0,1002.37564073,323.555736049,-40.8814,40.7124,3485,3116.03970509,3116.03970509,0.999975,1011.87878263,41.1049916553,41.1037
2909.23554233,214.119,4875.75520129,0.300729198218,3486,1.16201,40.9134758527,246.002,3176.44501729,0.0,-37.8810537522,336.454297807,-41.0792,40.9138,3486,3176.44501729,3176.44501729,0.999979,1635.51598899,41.2888969034,41.2886
4400.93514578,214.128,4586.78911513,0.348666058217,3487,2.32075,40.8871233899,246.028,2963.37429259,0.0,4218.67745585,345.976364164,-41.0349,40.887,3487,2963.37429259,2963.37429259,0.999936,113.59149186,41.2608573546,41.2605
4534.98460262,214.119,4943.87134061,0.350585211106,3488,2.37193,40.7497264577,246.066,3063.26618193,0.0,3598.16058741,362.624385805,-40.894,40.748,3488,3063.26618193,3063.26618193,0.999921,372.35010537,41.1393168072,41.1373
4795.04902774,214.116,5086.58943818,0.323636138579,3489,1.79381,40.6964333303,246.096,2982.19829773,0.0,4402.32372513,391.749410109,-40.8429,40.6969,3489,2982.19829773,2982.19829773,0.999954,184.872974708,41.0886476568,41.0883
4368.65509308,214.121,4488.27302241,0.349813724447,3490,2.38682,40.7701978851,246.157,3151.89692032,0.0,4246.12382587,361.367650477,-40.9214,40.7696,3490,3151.89692032,3151.89692032,0.999951,70.3313985811,41.1472088239,41.1467
4490.0792796,214.162,4621.74240013,0.331571972491,3491,2.06114,40.8038710426,246.181,3365.99577167,0.0,4358.66032653,335.725004392,-40.945,40.8027,3491,3365.99577167,3365.99577167,0.999893,77.2475547569,41.1718542413,41.1702
3933.9882119,214.253,4757.99925533,0.346353297138,3492,2.14122,40.7790913806,246.228,3061.77013784,0.0,426.242845669,339.154541066,-40.9316,40.7786,3492,3061.77013784,3061.77013784,0.999952,1283.51270291,41.1478756842,41.1464
4362.57997284,214.268,4610.91048561,0.314931128053,3493,1.36606,40.7665730914,246.261,3117.65350823,0.0,4063.91247642,346.896227869,-40.9216,40.7665,3493,3117.65350823,3117.65350823,0.999969,150.556152824,41.1424773525,41.1417
3864.06284308,214.208,3969.53189993,0.325477098509,3494,1.56822,40.7438281287,246.292,3240.42429594,0.0,3712.79684131,321.676537579,-40.883,40.7436,3494,3240.42429594,3240.42429594,0.999902,88.8017993415,41.1233433845,41.1231
3810.32960763,214.229,3989.43951499,0.345767946837,3495,2.03148,40.7592335058,246.324,992.634713587,0.0,3519.09502319,307.462762652,-40.8985,40.7579,3495,992.634713587,992.634713587,0.999932,129.84607171,41.132710486,41.1315
3484.40751855,214.242,3791.12905429,0.352197056895,3496,2.11052,40.7134581055,246.332,2750.14374127,0.0,1957.18786349,295.427654672,-40.8464,40.7132,3496,2750.14374127,2750.14374127,0.999949,518.512683909,41.0931794452,41.0922
3801.11441544,214.27,4139.85971397,0.364998554047,3497,2.58857,40.6015255895,246.397,2604.15596239,0.0,3411.24901471,313.709220358,-40.7275,40.6027,3497,2604.15596239,2604.15596239,0.999944,188.254435469,40.9889524721,40.9901
3954.76670763,214.266,4184.79088109,0.325444800787,3498,1.69423,40.6675251459,246.443,814.684954775,0.0,3632.36776198,313.384473171,-40.7918,40.6659,3498,814.684954775,814.684954775,0.999908,149.865521113,41.0526233021,41.0508
4134.65407968,214.287,4328.72521722,0.345572046132,3499,2.13669,40.6933907203,246.441,2851.84099366,0.0,3900.23374754,337.572193879,-40.8401,40.6915,3499,2851.84099366,2851.84099366,0.999969,130.218121645,41.0738473801,41.0716
4253.56692146,214.303,4431.4448338,0.337512748627,3500,1.95438,40.6543496132,246.493,3061.83625712,0.0,3783.93568684,345.308711068,-40.8023,40.6538,3500,3061.83625712,3061.83625712,0.999931,185.939944245,41.0379994343,41.0381
4122.73448704,214.283,4203.54672123,0.325397936025,3501,1.7213,40.4595390871,246.53,911.249232642,0.0,4012.515647,329.348604421,-40.5946,40.459,3501,911.249232642,911.249232642,0.99999,58.6397462913,40.8673063747,40.867
4204.72872153,214.245,4325.28173405,0.306539345396,3502,1.50075,40.6054354551,246.559,3074.87428899,0.0,4039.63324628,336.114880607,-40.745,40.6073,3502,3074.87428899,3074.87428899,0.99998,90.6486326904,40.9965166346,40.998
4113.84620933,214.256,4243.2082944,0.329002342972,3503,1.81006,40.5040348287,246.643,2759.31817766,0.0,4011.25387958,328.585739501,-40.6421,40.5027,3503,2759.31817766,2759.31817766,0.99997,67.7298475229,40.9061211149,40.9047
4165.98704177,214.224,4461.12556157,0.326319024696,3504,1.78411,40.6161965368,246.662,2820.44554113,0.0,3861.00063278,350.506546562,-40.751,40.6154,3504,2820.44554113,2820.44554113,0.999981,151.830652092,41.0032115525,41.0019
4020.26103934,214.259,4576.42576088,0.346920497038,3505,2.29793,40.5476464455,246.718,2978.67773266,0.0,433.158874139,352.781377044,-40.6753,40.5466,3505,2978.67773266,2978.67773266,0.999991,1199.10865569,40.9400758223,40.9391
4506.02369068,214.255,4736.67043739,0.318309095372,3506,1.62256,40.5033499349,246.74,3238.92822944,0.0,4264.35475065,372.6782824,-40.6471,40.5034,3506,3238.92822944,3238.92822944,0.99992,149.783434067,40.9003285443,40.9005
4086.87853908,214.252,4315.23633415,0.314641817712,3507,1.62118,40.338743946,246.764,3314.92538957,0.0,3973.82315537,335.780821499,-40.4825,40.3394,3507,3314.92538957,3314.92538957,0.999937,95.3350211964,40.7664979221,40.767
4208.56949643,214.355,4348.23813327,0.346339462695,3508,2.43748,40.4880071659,246.809,2842.07436776,0.0,4037.03355629,339.137076075,-40.6311,40.4867,3508,2842.07436776,2842.07436776,0.999979,82.7356592131,40.8903167667,40.8893
2212.00552542,214.413,3669.84027928,0.308320881602,3509,1.46975,40.4963524807,246.843,3210.85633645,0.0,32.3506681075,241.516387983,-40.631,40.4969,3509,3210.85633645,3210.85633645,0.999963,1350.43362196,40.9002595875,40.9001
2606.74760181,214.418,3744.93915292,0.341587248795,3510,2.17689,40.5415769126,246.862,2972.74926704,0.0,966.038346057,267.152129699,-40.6803,40.54,3510,2972.74926704,2972.74926704,0.999978,917.484828381,40.9372854978,40.9362
3417.36524495,214.421,4015.22829318,0.318658335899,3511,1.71148,40.4438576753,246.867,-97.243121319,0.0,1912.46748501,271.46100338,-40.5905,40.445,3511,-97.243121319,-97.243121319,0.999971,557.655716325,40.8569206968,40.8579
2100.75218767,214.448,3445.5881309,0.329474664604,3512,1.90683,40.3554025785,246.937,2778.98400072,0.0,-50.5238455905,245.130483091,-40.5024,40.3537,3512,2778.98400072,2778.98400072,0.999986,1058.8669332,40.7804478579,40.779
4140.09106846,214.458,4335.5231866,0.362557686615,3513,2.53477,40.2561061529,246.958,2543.63671153,0.0,3751.9645566,335.347002137,-40.3959,40.2555,3513,2543.63671153,2543.63671153,0.999929,192.168297822,40.6939748472,40.6928
4624.77179013,214.483,4744.80619686,0.348616813726,3514,2.22963,40.4005292737,246.98,3072.93241818,0.0,4442.59943707,378.891008719,-40.5323,40.4005,3514,3072.93241818,3072.93241818,0.99997,94.4611819529,40.8177532494,40.8173
3237.19945513,214.514,4814.83066405,0.337729332899,3515,2.12282,40.1930866584,247.062,3054.23883881,0.0,782.958804703,335.265632137,-40.3318,40.193,3515,3054.23883881,3054.23883881,0.999991,1489.12157756,40.6432405693,40.6429
4132.95054064,214.577,4739.51441918,0.318027881498,3516,1.70156,40.3447754263,247.09,3109.53679912,0.0,-197.442157235,352.195230232,-40.489,40.3446,3516,3109.53679912,3109.53679912,0.999981,1446.56126217,40.7792782876,40.7779
4252.13117565,214.602,4393.01123454,0.342572773646,3517,2.07596,40.3239387803,247.132,3127.27617923,0.0,4131.4402512,345.665597312,-40.468,40.3244,3517,3127.27617923,3127.27617923,0.999941,79.413105515,40.7645971802,40.7648
4382.71104087,214.645,4543.89025467,0.328193325303,3518,1.63838,40.3088521101,247.143,3100.80919816,0.0,4271.54187084,346.100541051,-40.4347,40.3083,3518,3100.80919816,3100.80919816,0.99995,71.2113725899,40.750743151,40.75
4427.17842062,214.633,4549.2102189,0.322178129422,3519,1.54155,40.3317212487,247.152,3056.3688574,0.0,4297.1567643,346.531109473,-40.4555,40.3312,3519,3056.3688574,3056.3688574,0.999916,76.9722978301,40.7727370173,40.7714
4408.48185566,214.624,4591.68699906,0.369406766891,3520,2.45648,40.2425867886,247.177,3001.31549975,0.0,4261.36851927,347.410458128,-40.3697,40.2415,3520,3001.31549975,3001.31549975,0.999961,118.067391415,40.6894698874,40.6881
4288.00534929,214.656,4321.696429,0.363766080435,3521,2.00038,40.1630459115,247.24,3120.61682853,0.0,4231.40971684,335.247942093,-40.2854,40.1636,3521,3120.61682853,3120.61682853,0.999973,24.8441887658,40.619171962,40.6189
4261.00747465,214.618,4362.78695855,0.355010416957,3522,2.21835,40.1511695233,247.281,2957.55221623,0.0,4140.47260537,342.223452932,-40.2732,40.1522,3522,2957.55221623,2957.55221623,0.999957,64.1834766633,40.6147785925,40.6157
4161.85442715,214.603,4277.46297496,0.360353443052,3523,2.25038,40.1581998971,247.287,2819.36937101,0.0,4062.75825145,322.37357572,-40.2777,40.1571,3523,2819.36937101,2819.36937101,0.999939,72.151959172,40.6105357693,40.61
4130.21008079,214.57,4192.87066355,0.349600720827,3524,2.07108,40.2027634033,247.316,3083.29905692,0.0,4053.77135988,330.103190168,-40.3338,40.2027,3524,3083.29905692,3083.29905692,0.999982,46.7795027719,40.645305805,40.6441
4182.4123653,214.69,4271.30539695,0.356327185865,3525,2.45853,40.0360119688,247.389,3042.10756406,0.0,4119.09755228,324.969318662,-40.1374,40.0367,3525,3042.10756406,3042.10756406,0.999915,42.8119586811,40.4961177088,40.4969
4073.59277185,214.726,4150.78574643,0.338265522744,3526,1.68065,40.1110118493,247.428,2842.45471625,0.0,3975.57765005,319.334134383,-40.2536,40.1098,3526,2842.45471625,2842.45471625,0.99995,54.5713668538,40.5622069666,40.5608
4114.41961289,214.835,4288.32926746,0.337435787161,3527,1.7163,40.066178471,247.431,3136.66140564,0.0,3887.60424069,321.401429718,-40.2054,40.0652,3527,3136.66140564,3136.66140564,0.999944,119.234240683,40.5228947777,40.521
4157.35543769,214.862,4323.17480275,0.352200985024,3528,1.99538,39.9891667712,247.465,3093.8085196,0.0,4049.17935607,340.088880171,-40.132,39.9887,3528,3093.8085196,3093.8085196,0.999978,84.4281349631,40.4646851843,40.4641
4102.5434538,214.887,4179.94998543,0.344794970964,3529,1.97531,39.9438625201,247.521,2798.6575705,0.0,3959.18626814,321.846913664,-40.077,39.9444,3529,2798.6575705,2798.6575705,0.999997,66.835396648,40.4308655111,40.4309
4180.83295812,214.963,4372.84472299,0.370623014317,3530,2.43334,39.9189131324,247.586,2826.46952293,0.0,4082.0220339,326.206850084,-40.0394,39.9185,3530,2826.46952293,2826.46952293,0.999971,75.4722253475,40.4085106304,40.408
4276.54153512,214.952,4403.04025359,0.323629057286,3531,1.69895,39.9159117755,247.588,3177.20397808,0.0,4184.31061702,337.109984065,-40.052,39.9165,3531,3177.20397808,3177.20397808,0.999958,69.0120333874,40.4172894427,40.4174
4126.66531704,215.014,4833.60237362,0.337261239876,3532,1.70566,39.9791205877,247.6,3123.34693587,0.0,177.2148815,340.396873711,-40.1221,39.9794,3532,3123.34693587,3123.34693587,0.999992,1328.10202034,40.4727398258,40.4725
3877.09023006,214.997,5064.82188083,0.335910952706,3533,1.75903,39.9147385773,247.632,3332.11012258,0.0,-539.033456402,353.992776917,-40.072,39.9148,3533,3332.11012258,3332.11012258,0.999992,1722.43350481,40.4167456,40.4163
3632.53535013,215.045,4919.16567542,0.322998726647,3534,1.43176,39.9826261007,247.648,3113.87842421,0.0,106.081772891,359.607553921,-40.1314,39.9815,3534,3113.87842421,3113.87842421,0.999923,1543.12106422,40.4798527177,40.4787
3387.82137784,215.077,4787.84071867,0.354538832456,3535,2.17252,40.0512007286,247.696,3584.44950776,0.0,-181.201182028,345.964289284,-40.1972,40.0506,3535,3584.44950776,3584.44950776,0.999978,1860.79397073,40.5311265703,40.5306
4488.49743982,215.065,4753.88893687,0.335592111113,3536,1.70059,39.9371328643,247.725,2979.00711675,0.0,4151.22394823,344.240774274,-40.0963,39.9363,3536,2979.00711675,2979.00711675,0.999979,194.901513754,40.4300647167,40.4291
4082.5705844,215.047,4531.30487395,0.348805217006,3537,2.07761,40.0993358002,247.777,3275.70152661,0.0,2827.88115002,348.652624073,-40.2594,40.099,3537,3275.70152661,3275.70152661,0.999993,579.465627564,40.5597749842,40.5594
4349.56442901,215.038,4663.99178037,0.321336887968,3538,1.37557,40.0024202681,247.808,3297.77951708,0.0,3098.1740479,342.464931806,-40.1593,40.0025,3538,3297.77951708,3297.77951708,0.999994,432.692312402,40.4814577767,40.4816
4407.48199614,215.023,4609.71245041,0.361446407176,3539,2.24582,40.0713539593,247.836,3252.11656514,0.0,4248.60311476,345.303311934,-40.2309,40.0704,3539,3252.11656514,3252.11656514,0.999967,99.9769472111,40.5303688789,40.5288
4370.64772429,215.047,4483.09062201,0.309703165261,3540,1.06723,40.0222504594,247.874,3108.01658843,0.0,4235.33491098,345.427239297,-40.1791,40.0226,3540,3108.01658843,3108.01658843,0.999961,86.2578648459,40.4930699132,40.4931
4326.62927966,215.097,4863.87912549,0.319254402456,3541,1.49949,40.0117481165,247.881,3004.3775807,0.0,1137.86931661,351.165162098,-40.1604,40.0114,3541,3004.3775807,3004.3775807,0.999954,1072.64986203,40.4806256681,40.4801
4432.06854439,215.159,4584.72505991,0.333484258182,3542,1.61392,40.0628494032,247.908,3039.0720569,0.0,4171.8859927,353.727175287,-40.2156,40.0625,3542,3039.0720569,3039.0720569,0.999987,134.762854176,40.526574532,40.5257
4105.41369325,215.153,4266.79196428,0.345044634675,3543,1.94155,40.1552461771,247.921,3242.27095206,0.0,3921.40990538,333.939442061,-40.3035,40.1542,3543,3242.27095206,3242.27095206,0.999985,102.287678983,40.6111740135,40.6101
4078.43515278,215.084,4245.77621623,0.337631155104,3544,1.93508,40.1190329789,247.947,3145.96416483,0.0,3965.27064158,328.492039945,-40.2654,40.1175,3544,3145.96416483,3145.96416483,0.999977,81.6746422619,40.5850087551,40.5841
3887.05277287,215.208,4318.8957484,0.360380230268,3545,2.41671,40.0584355663,248.008,2980.30823368,0.0,857.065865855,340.233586113,-40.2018,40.0595,3545,2980.30823368,2980.30823368,0.999966,1012.14061026,40.5349294893,40.5354
3856.86330601,215.162,4271.22714746,0.323438033077,3546,1.6147,40.0433842605,248.0,3258.36574636,0.0,801.237976528,330.069728744,-40.1953,40.0424,3546,3258.36574636,3258.36574636,0.999956,1019.9652019,40.5250172415,40.5228
3899.25178345,215.134,4008.56424476,0.335703613026,3547,1.86558,40.137603462,248.044,2803.52134213,0.0,3784.27326092,306.867383381,-40.2753,40.1364,3547,2803.52134213,2803.52134213,0.999967,68.489329156,40.6017856606,40.6009
4627.77671052,215.197,4744.49975005,0.330275421689,3548,1.62859,40.1738963234,248.057,3056.28650176,0.0,4380.97036245,353.848319698,-40.3264,40.173,3548,3056.28650176,3056.28650176,0.999949,104.636562707,40.6290574483,40.6275
3075.74400556,215.271,4923.05840792,0.337956258504,3549,1.98162,40.1447115692,248.126,2950.95487558,0.0,-1149.31283948,338.324288015,-40.3074,40.1451,3549,2950.95487558,2950.95487558,0.999996,2116.72382059,40.6070281925,40.607
686.910675027,215.277,3509.32728944,0.319416705813,3550,1.68073,40.1796864965,248.175,3155.74074948,0.0,-1199.81094464,204.696904815,-40.3441,40.1805,3550,3155.74074948,3155.74074948,0.999997,1514.10300134,40.6394021788,40.6404
4504.46266768,215.214,4670.02831765,0.340714596674,3551,1.91428,39.9972700431,248.268,1709.39896125,0.0,4346.12242492,345.202301145,-40.1636,39.9954,3551,1709.39896125,1709.39896125,0.999982,87.2142165051,40.4861786466,40.4839
4327.983436,215.19,4478.68716122,0.340746413202,3552,1.87358,40.0379225979,248.296,49.6616324585,0.0,4252.31883913,342.181205841,-40.2017,40.0378,3552,49.6616324585,49.6616324585,0.999967,67.324239393,40.5235122768,40.5225
4164.323784,215.244,4382.27105448,0.333790209041,3553,1.89898,40.0861784534,248.351,3271.28472324,0.0,3763.96505313,344.934169504,-40.2457,40.0857,3553,3271.28472324,3271.28472324,0.999961,180.318547579,40.5649433365,40.5641
4277.34700375,215.256,4440.82187661,0.332292755345,3554,1.78138,40.1402688047,248.409,3108.92633804,0.0,4211.68435212,350.330319067,-40.2863,40.1395,3554,3108.92633804,3108.92633804,0.999929,63.2800686036,40.6028860114,40.6021
4489.62933971,215.335,4728.59377631,0.297750529141,3555,1.05023,40.1919646188,248.425,3088.43183204,0.0,4150.79172829,358.271977428,-40.348,40.1912,3555,3088.43183204,3088.43183204,0.999927,153.959438424,40.652681513,40.6518
4312.81337254,215.334,4748.22082629,0.340390659476,3556,1.86395,40.1812737009,248.482,3194.02537785,0.0,2748.08966902,354.163422035,-40.3191,40.1808,3556,3194.02537785,3194.02537785,0.99995,534.845307097,40.6383407676,40.6377
3269.11756667,215.349,4906.80461135,0.363638987465,3557,2.28562,40.2503305265,248.537,3092.55333048,0.0,-414.154140568,336.988187036,-40.3926,40.2494,3557,3092.55333048,3092.55333048,0.999978,1912.3950343,40.697976265,40.6962
3169.09296711,215.358,4464.13277216,0.313615448547,3558,1.41668,40.1887636672,248.568,3098.4097072,0.0,-74.1940215634,301.040561801,-40.3383,40.1887,3558,3098.4097072,3098.4097072,0.99994,1788.36664266,40.6432550961,40.643
4678.4226389,215.464,4803.87131818,0.316086043967,3559,1.346,40.2803058164,248.588,2981.24738108,0.0,4502.36839193,361.532695686,-40.4329,40.2797,3559,2981.24738108,2981.24738108,0.999971,83.2864293201,40.7230771485,40.7227
3832.2064523,215.49,4466.8176934,0.333816832647,3560,1.92689,40.1824491203,248.653,3112.77445116,0.0,1776.18147826,335.038402572,-40.3366,40.1827,3560,3112.77445116,3112.77445116,0.999979,783.839071538,40.6347353841,40.6353
4274.20438327,215.484,4649.29109661,0.306357591918,3561,1.25704,40.2243245274,248.673,2939.26818791,0.0,3058.51936184,336.050194265,-40.3721,40.2233,3561,2939.26818791,2939.26818791,0.999974,435.036940793,40.6735489897,40.6716
4403.56897001,215.547,4606.34469035,0.350554205357,3562,1.92491,40.3024277211,248.696,2999.69227916,0.0,3777.35425464,320.857404144,-40.4529,40.3029,3562,2999.69227916,2999.69227916,0.999957,234.073683513,40.7364700524,40.7361
3808.59209583,215.58,4718.60284296,0.365205942414,3563,2.51241,40.2516426035,248.778,2953.38308306,0.0,-963.695315804,322.518981644,-40.3968,40.2521,3563,2953.38308306,2953.38308306,0.999956,1610.45796735,40.6853312124,40.6855
4080.99825949,215.605,4754.81901076,0.313565750872,3564,1.3255,40.1862843202,248.812,2932.35613207,0.0,-293.456701782,348.05844149,-40.3382,40.186,3564,2932.35613207,2932.35613207,0.999969,1462.88167554,40.6355174408,40.635
4476.30019775,215.636,4638.8471387,0.365366531549,3565,2.3891,40.2514370092,248.82,2810.4906121,0.0,4074.9489024,318.14472755,-40.4135,40.2506,3565,2810.4906121,2810.4906121,0.999943,163.345777476,40.686178474,40.6845
3414.66378743,215.64,4303.68302763,0.349076866814,3566,2.20814,40.3201773711,248.847,2879.23549018,0.0,818.685819386,293.422074513,-40.4813,40.3203,3566,2879.23549018,2879.23549018,0.999926,978.812379547,40.7458614131,40.7459
4228.59856963,215.629,4373.31253445,0.361742798144,3567,2.22964,40.2300949609,248.906,3147.03037413,0.0,4067.13152471,339.258355504,-40.3849,40.2286,3567,3147.03037413,3147.03037413,0.999983,93.3309399123,40.6700056614,40.6685
4119.16319991,215.657,4208.74276781,0.349895137018,3568,2.08985,40.2038911254,248.963,3003.48069591,0.0,4034.89598315,328.279936588,-40.3492,40.2034,3568,3003.48069591,3003.48069591,0.999929,55.3927723704,40.6419704868,40.6419
4326.29968145,215.715,4540.81371533,0.35872488759,3569,2.4786,40.2327977658,248.988,3063.49579368,0.0,4137.67555484,329.68946978,-40.3862,40.2325,3569,3063.49579368,3063.49579368,0.99992,124.245362528,40.6626559358,40.6622
3191.02251767,215.788,4501.92444581,0.301601915075,3570,1.153,40.1896131483,249.008,3237.68926283,0.0,205.313324233,316.375236682,-40.3507,40.1887,3570,3237.68926283,3237.68926283,0.999987,1648.11521161,40.6308369967,40.6295
3092.98361846,215.861,4336.4462045,0.335009894476,3571,1.59094,40.3394186917,249.06,3163.7074065,0.0,574.69951988,306.176268589,-40.5082,40.3389,3571,3163.7074065,3163.7074065,0.999969,1358.94204584,40.7564557487,40.7547
3687.99688408,215.797,4527.98289962,0.3534398681,3572,1.91445,40.2337140205,249.045,2731.60481808,0.0,-462.828190769,294.744330349,-40.3999,40.2334,3572,2731.60481808,2731.60481808,0.999947,1477.51188609,40.6713130933,40.6712
4192.97261668,215.807,4415.29378273,0.360451786996,3573,2.02814,40.3735282021,249.08,2943.42248211,0.0,3946.80894873,315.300059878,-40.5173,40.3737,3573,2943.42248211,2943.42248211,0.999933,160.088343844,40.7838371521,40.7839
4508.22657424,215.775,4696.29272744,0.330816905085,3574,1.68785,40.296563926,249.089,-253.568551868,0.0,4388.49129476,351.123559763,-40.4569,40.2973,3574,-253.568551868,-253.568551868,0.999958,95.2654653142,40.7188755128,40.7194
4267.47647798,215.715,4877.32253355,0.333266748945,3575,1.50638,40.2576297669,249.154,2970.90186914,0.0,2218.84432852,353.707995829,-40.4228,40.2559,3575,2970.90186914,2970.90186914,0.999944,716.353361698,40.6924240827,40.6906
4609.76855553,215.706,4775.59917221,0.335278316117,3576,1.71843,40.3061669525,249.157,3471.10645681,0.0,4297.08035013,339.166063062,-40.463,40.3074,3576,3471.10645681,3471.10645681,0.99994,132.676077194,40.7284737463,40.729
3850.21409859,215.778,4573.32951515,0.321764978326,3577,1.57385,40.2304096671,249.19,2764.85757139,0.0,1359.55717719,319.255203939,-40.3942,40.2291,3577,2764.85757139,2764.85757139,0.999958,1140.85405491,40.6681163418,40.6668
4602.68418724,215.834,5042.61008315,0.346227986187,3578,2.10368,40.4418864601,249.242,3192.43237018,0.0,4240.56200376,352.712119783,-40.6134,40.4422,3578,3192.43237018,3192.43237018,0.999978,227.475967033,40.8387736543,40.8389
4280.68054963,215.842,5089.97254959,0.339101421087,3579,1.84327,40.3681509872,249.228,2927.42305541,0.0,1311.58616954,341.762500182,-40.5474,40.3679,3579,2927.42305541,2927.42305541,0.999968,1041.91642076,40.7722612507,40.7717
4353.20994019,215.819,4984.96299945,0.326292334266,3580,1.50005,40.3331315117,249.304,3045.9947177,0.0,851.559023486,360.691705401,-40.4927,40.3314,3580,3045.9947177,3045.9947177,0.999956,1182.02587605,40.7458211115,40.7435
3504.25212435,215.87,4545.99150086,0.348889553489,3581,1.94494,40.4082022487,249.318,3440.97924684,0.0,1024.7266282,298.690714374,-40.5689,40.4081,3581,3440.97924684,3440.97924684,0.999951,1086.96761013,40.8033974418,40.8028
