Iteration,AverageReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,MinEsReturn,AverageQ,AverageAbsY,MaxReturn,AveragePolicySurr,AverageQLoss,AverageAction,StdReturn,QFunRegParamNorm,MinReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,StdEsReturn,AverageY
125,931.292855163,714.095006879,125,76.8245864004,714.095006879,7.05363,7.05423476439,972.060681838,-7.12976,0.052695,0.936854,28.1539978199,84.1709,872.231343798,714.095006879,105.941,0.0999281739873,7.05363,0.0,7.05419818845
126,463.840951918,700.245450016,126,68.92990413,700.245450016,7.09382,7.09486177773,908.313886239,-7.17251,0.0632284,0.93647,379.607118646,84.3996,-158.137357882,700.245450016,106.29,0.102377822207,7.09382,0.0,7.09483199333
127,863.336043791,619.969168531,127,76.9165469265,619.969168531,7.14893,7.14974085432,1039.15321356,-7.22721,0.0652695,0.932479,291.435715284,84.6552,-1.24188465306,619.969168531,106.692,0.103492941998,7.149,0.0,7.14969140772
128,1066.35436076,755.729839462,128,73.3347887907,755.729839462,7.19417,7.1949964304,1175.21176932,-7.27477,0.0633381,0.956479,58.903729452,84.9462,968.377386814,755.729839462,106.998,0.103567699732,7.19417,0.0,7.1949250331
129,844.520819359,726.341100103,129,63.3640719416,726.341100103,7.24323,7.24420683301,929.808238142,-7.3229,0.0575067,0.953556,65.3362046431,85.1902,733.750626177,726.341100103,107.248,0.100958223353,7.24323,0.0,7.24413952686
130,825.686950486,714.822642929,130,67.4176190207,714.822642929,7.29739,7.29788254881,941.140490348,-7.37997,0.0470963,0.961946,48.729451137,85.4154,763.641258125,714.822642929,107.554,0.0977487085423,7.29746,0.0,7.29783285744
131,889.141154338,735.474377635,131,79.5682227449,735.474377635,7.3481,7.34923616696,951.612280223,-7.43184,0.0695434,0.961196,49.2598169283,85.6807,779.783293301,735.474377635,107.995,0.106835458372,7.3481,0.0,7.34918639992
132,879.899799941,689.759091457,132,68.8074574489,689.759091457,7.39692,7.39784607557,964.24265965,-7.47709,0.0739698,0.958835,51.1928706923,85.9594,785.514351974,689.759091457,108.344,0.109633312817,7.39705,0.0,7.3978028032
133,885.345517219,703.422333064,133,83.5666223369,703.422333064,7.44299,7.44383550198,1088.01895287,-7.52349,0.0641133,0.953764,427.837862871,86.1895,-392.13159327,703.422333064,108.644,0.104711275719,7.44299,0.0,7.44377696462
134,990.655281786,765.496200315,134,80.370063338,765.496200315,7.49313,7.49409763479,1044.44830543,-7.57197,0.0738777,0.944634,46.6129865677,86.4492,916.205568907,765.496200315,108.929,0.108475865963,7.49313,0.0,7.49404139358
135,879.545220829,761.875322598,135,69.151322398,761.875322598,7.53963,7.54052592156,988.831042885,-7.61857,0.0548374,0.940391,47.7644425504,86.6709,810.624756065,761.875322598,109.23,0.1006175622,7.53963,0.0,7.54049756338
136,830.123079721,774.397164023,136,67.001725687,774.397164023,7.57995,7.58093904517,1135.15971339,-7.65685,0.0737,0.952534,517.623664297,86.9346,-568.499137398,774.397164023,109.599,0.10862932296,7.57995,0.0,7.58090152498
137,616.275540321,684.338212674,137,59.3152082492,684.338212674,7.62955,7.63030027344,991.544253319,-7.7074,0.0626282,0.959624,533.862361368,87.1605,-566.296916566,684.338212674,109.888,0.102989184659,7.62955,0.0,7.63026648234
138,677.585932327,729.323700386,138,69.4319116379,729.323700386,7.67418,7.6751287559,830.386671178,-7.75087,0.0699282,0.967945,77.3042209768,87.3772,531.176767451,729.323700386,110.16,0.105814088068,7.67418,0.0,7.67511221097
139,963.524417864,717.049837172,139,88.487415665,717.049837172,7.71733,7.71830596342,1001.77822448,-7.79721,0.0702396,0.952314,19.67736964,87.608,935.470571992,717.049837172,110.485,0.104537631925,7.71788,0.0,7.71824974355
140,962.800292387,641.404915981,140,89.941037299,641.404915981,7.75911,7.76001242422,1055.02786414,-7.84019,0.0825098,0.960745,94.2654685181,87.8476,745.246937984,641.404915981,110.758,0.109761042395,7.75918,0.0,7.75995074409
141,814.14706504,741.243633915,141,66.492197665,741.243633915,7.80839,7.8091686232,956.787696157,-7.8875,0.0605971,0.960607,218.114180668,88.0196,166.597147961,741.243633915,110.971,0.101856710516,7.80867,0.0,7.80912875011
142,893.587772182,776.674173669,142,60.6359935596,776.674173669,7.84799,7.84884685069,960.958847798,-7.9305,0.0605559,0.958612,61.2304415261,88.2697,749.857008398,776.674173669,111.233,0.102038411466,7.84801,0.0,7.84880638429
143,891.219861897,755.026482403,143,75.3132289694,755.026482403,7.90054,7.90126346441,961.313868787,-7.98105,0.0621202,0.961247,40.5032115082,88.5034,825.929179302,755.026482403,111.523,0.105774139377,7.90054,0.0,7.90121256273
144,917.39698903,709.725888805,144,91.3232505487,709.725888805,7.93907,7.94002725706,977.388934619,-8.01673,0.0694553,0.968659,36.7170459942,88.7553,849.88311493,709.725888805,111.806,0.107595141841,7.93907,0.0,7.93998764783
145,872.164837709,699.674638784,145,71.0475021186,699.674638784,7.97548,7.97645935068,971.582622652,-8.05332,0.0773218,0.968146,107.54131722,88.974,665.621334576,699.674638784,112.1,0.107740548886,7.97548,0.0,7.97640352096
146,1087.50333906,746.805911866,146,92.5091116325,746.805911866,8.02406,8.02457504262,1158.86561783,-8.10637,0.0566407,0.965673,42.1659138108,89.1199,1010.2535316,746.805911866,112.471,0.100468415475,8.02412,0.0,8.02454157655
147,802.470151001,723.91689667,147,60.222570624,723.91689667,8.0668,8.06768055134,1022.65164677,-8.14843,0.0650402,0.972036,330.615104633,89.3153,-173.773499762,723.91689667,112.745,0.107177338357,8.06684,0.0,8.06762609149
148,992.797380628,777.377646182,148,80.6466471574,777.377646182,8.11416,8.11492726441,1035.58406369,-8.19482,0.0756684,0.967944,32.5044481482,89.5413,929.1246956,777.377646182,113.014,0.109624564055,8.11416,0.0,8.11486321797
149,983.298862341,750.298294947,149,77.5664159349,750.298294947,8.14781,8.1488588079,1090.58484645,-8.22683,0.107564,0.975289,76.7111793952,89.8009,854.185109576,750.298294947,113.262,0.117982639431,8.14781,0.0,8.14880630812
150,877.238602268,663.11240044,150,74.6196262058,663.11240044,8.18716,8.18803002768,952.355323335,-8.27082,0.0763948,0.973889,51.0479392197,89.962,781.377728536,663.11240044,113.603,0.107301601112,8.18729,0.0,8.18797567152
151,751.768772757,707.955479596,151,55.6381344366,707.955479596,8.23601,8.23680531349,816.875482382,-8.31478,0.0795723,0.977524,32.3802098402,90.1554,701.475903718,707.955479596,113.845,0.108269772451,8.23601,0.0,8.23677582055
152,797.592568166,655.514273877,152,70.9271045435,655.514273877,8.27047,8.27135649898,835.743175249,-8.34654,0.0782652,0.974638,23.2315537807,90.3562,755.201043089,655.514273877,114.16,0.108642953731,8.27047,0.0,8.27130191208
153,1120.25553669,658.493537661,153,94.6611170441,658.493537661,8.29497,8.29571428177,1164.18978052,-8.36849,0.100797,0.956458,39.8994191622,90.5702,1047.83294618,658.493537661,114.414,0.113249483145,8.295,0.0,8.2956481132
154,1055.65533796,732.038402763,154,80.4632390177,732.038402763,8.33633,8.33723261525,1147.24943635,-8.41322,0.0523802,0.959355,51.3609285429,90.715,986.148956099,732.038402763,114.699,0.100446589028,8.33638,0.0,8.33720118319
155,897.670793207,825.635327581,155,79.585323099,825.635327581,8.37119,8.37178701895,939.067012118,-8.44573,0.065697,0.970151,32.3647560809,90.9158,829.349346913,825.635327581,114.981,0.105383944109,8.37119,0.0,8.37171866985
156,903.70096318,766.833534611,156,78.4310699264,766.833534611,8.40154,8.40242126622,938.885258977,-8.47912,0.103657,0.977037,29.8566935837,91.1189,856.221562308,766.833534611,115.248,0.114966876543,8.40154,0.0,8.402300218
157,1001.5708901,744.688644396,157,90.5755692235,744.688644396,8.43567,8.43691043462,1066.65056158,-8.51605,0.103914,0.967171,41.4627449583,91.3822,942.536222106,744.688644396,115.522,0.11675815552,8.436,0.0,8.43675834589
158,900.743623599,678.793783597,158,71.6788778133,678.793783597,8.47992,8.48107488784,956.646390338,-8.55915,0.0756226,0.967412,33.8426754974,91.5471,852.141323212,678.793783597,115.796,0.107058056764,8.48009,0.0,8.48101709074
159,1133.38532546,641.730220023,159,94.6243902977,641.730220023,8.51382,8.51460936288,1184.67881677,-8.58706,0.0795442,0.961292,34.0191577788,91.7304,1066.31754189,641.730220023,116.033,0.109913008595,8.51389,0.0,8.51451932296
160,846.779328684,704.253642053,160,78.212447831,704.253642053,8.55224,8.55313190871,917.999470738,-8.63177,0.0843772,0.968883,49.6223280426,91.9227,741.819574015,704.253642053,116.323,0.110631372533,8.55224,0.0,8.55304811429
161,928.61570946,709.634139842,161,81.318731826,709.634139842,8.58321,8.58403585603,992.988736178,-8.6605,0.0864771,0.966406,56.4286166611,92.0942,816.645447238,709.634139842,116.669,0.112191439868,8.58321,0.0,8.5840033851
162,898.62381405,758.254323433,162,75.6517152134,758.254323433,8.61414,8.61488619579,976.11945661,-8.6916,0.0849753,0.964667,58.4205668194,92.2944,825.827552275,758.254323433,116.948,0.108425889401,8.61414,0.0,8.61485101624
163,983.821382399,722.676688187,163,86.6278254132,722.676688187,8.65027,8.65116765233,1095.55617562,-8.73143,0.117249,0.962719,61.8056721468,92.4982,894.184779811,722.676688187,117.242,0.118246921598,8.65027,0.0,8.65111700503
164,804.345637103,732.229713944,164,79.7451897395,732.229713944,8.69538,8.69628285255,1039.4663132,-8.77608,0.0806383,0.96936,327.135462989,92.6676,-149.938894574,732.229713944,117.533,0.10879588645,8.69538,0.0,8.69623353655
165,856.956371031,748.922739491,165,80.5234274296,748.922739491,8.72823,8.72894872302,925.934918473,-8.81024,0.108104,0.973703,51.8059447194,92.8821,775.596296457,748.922739491,117.856,0.116686505995,8.72823,0.0,8.72889112256
166,955.04228236,658.207762431,166,80.3903070712,658.207762431,8.76785,8.7688209892,1021.6961397,-8.84517,0.100296,0.969123,38.4005830246,93.0375,880.706402308,658.207762431,118.174,0.112956412799,8.76785,0.0,8.76875403677
167,790.400793371,771.510614079,167,73.5665216263,771.510614079,8.79691,8.79772403542,949.841552613,-8.87621,0.0980982,0.968026,186.265075097,93.1941,423.727815269,771.510614079,118.385,0.11338169111,8.79691,0.0,8.79766615122
168,966.571442961,691.266076063,168,81.9144481388,691.266076063,8.82576,8.82706366285,1002.83282484,-8.90173,0.116156,0.971824,26.8869563771,93.39,922.149158032,691.266076063,118.621,0.116985634112,8.82576,0.0,8.82699739461
169,997.898918419,802.905490614,169,81.5418970426,802.905490614,8.85832,8.85859491721,1096.27437556,-8.93493,0.0828346,0.966934,54.9500575199,93.5882,895.14605928,802.905490614,118.913,0.107295874911,8.85832,0.0,8.85852421002
170,933.428594955,675.5209597,170,84.3599408153,675.5209597,8.88939,8.89031147682,1017.41077263,-8.96668,0.101455,0.974512,56.1769550865,93.7584,847.748414142,675.5209597,119.184,0.114133278243,8.88943,0.0,8.89025666963
171,955.723277844,716.790922918,171,74.979647664,716.790922918,8.92546,8.9262609632,1020.42403256,-9.00183,0.0912858,0.970782,47.3410880068,93.963,843.600121868,716.790922918,119.493,0.111210483041,8.92546,0.0,8.92622113957
172,950.573864325,746.401982589,172,76.3281007827,746.401982589,8.96249,8.96323859985,987.528268544,-9.04243,0.0841159,0.972367,35.310970011,94.1712,862.534702596,746.401982589,119.705,0.112071009078,8.96249,0.0,8.96321020945
173,955.995879519,746.243789637,173,72.5215112901,746.243789637,8.99817,8.99909778138,1032.31467652,-9.07531,0.0878984,0.970058,53.1292422433,94.3624,864.71887453,746.243789637,119.982,0.111799500538,8.99818,0.0,8.99905816016
174,872.79360157,705.580207719,174,71.8598430402,705.580207719,9.0304,9.03112315892,979.543308342,-9.10432,0.0807266,0.973525,87.20148449,94.525,667.367876948,705.580207719,120.295,0.110112116176,9.03058,0.0,9.03107520621
175,803.424159044,704.507860369,175,69.6316715068,704.507860369,9.05537,9.056120985,871.518387739,-9.12983,0.103419,0.978601,56.265003104,94.741,693.885319675,704.507860369,120.571,0.116134877732,9.05537,0.0,9.05605120245
176,949.251129218,738.244080207,176,76.6888351317,738.244080207,9.08718,9.08793587932,1014.75531184,-9.16342,0.0853457,0.973484,46.0293494753,94.856,862.319784718,738.244080207,120.826,0.11028770984,9.08718,0.0,9.08789330733
177,891.457099091,764.455538251,177,73.3737435522,764.455538251,9.10884,9.10981428643,940.188196145,-9.1868,0.107765,0.972374,39.1682917564,95.0958,818.162894336,764.455538251,121.089,0.118096486736,9.10884,0.0,9.10976817349
178,879.16722883,813.215431083,178,75.3390757192,813.215431083,9.1448,9.14542509306,1033.50254385,-9.2197,0.0953227,0.973803,80.1303688117,95.2803,760.628513235,813.215431083,121.304,0.112754704637,9.14482,0.0,9.14536976193
179,1045.51549104,832.850977636,179,89.0001395988,832.850977636,9.17544,9.17634938601,1108.98214844,-9.25049,0.085773,0.96956,47.4296967654,95.5188,943.064115791,832.850977636,121.55,0.111657190733,9.17545,0.0,9.17629819546
180,1033.51268152,740.869207299,180,85.518281312,740.869207299,9.20203,9.20281577437,1079.34708624,-9.27654,0.0829703,0.970147,20.5565235003,95.6844,1002.35257156,740.869207299,121.764,0.11114650567,9.20203,0.0,9.20276127781
181,790.93355706,790.458809855,181,69.0788981878,790.458809855,9.23587,9.23658370357,983.961874363,-9.31101,0.0886946,0.971617,345.531661187,95.8912,-229.655003896,790.458809855,122.08,0.111956247921,9.23587,0.0,9.23654628265
182,880.257246566,717.697450107,182,75.7814600459,717.697450107,9.26156,9.26251641153,1122.76439416,-9.33612,0.0818897,0.967248,419.431520352,96.0308,-366.487806632,717.697450107,122.332,0.110220131802,9.26156,0.0,9.26248006731
183,986.78382344,791.920289279,183,86.0652826784,791.920289279,9.29276,9.2932474632,1068.767445,-9.36559,0.0900417,0.970922,36.6621990234,96.2112,916.193931093,791.920289279,122.544,0.114713819666,9.29276,0.0,9.29321520598
184,956.096448729,667.865541022,184,74.2247713207,667.865541022,9.31576,9.31662339091,993.012195019,-9.38849,0.110393,0.971857,26.22111236,96.4077,904.455059694,667.865541022,122.824,0.117577711663,9.31589,0.0,9.31655276831
185,1093.83641456,759.961754631,185,91.1120588379,759.961754631,9.34881,9.34958498933,1137.21426756,-9.42683,0.0942692,0.969563,35.0864537033,96.5944,1015.08711034,759.961754631,123.047,0.114451542691,9.34907,0.0,9.34953857259
186,994.822695521,709.356779793,186,78.2650694459,709.356779793,9.37993,9.38101219185,1056.62380168,-9.45721,0.118846,0.967076,29.673456857,96.8356,942.691310303,709.356779793,123.295,0.119556555356,9.37993,0.0,9.38082358244
187,1095.05060637,837.821672581,187,91.530098984,837.821672581,9.40963,9.40999400353,1193.9364027,-9.48699,0.0929337,0.958121,48.4138392958,97.0502,1027.97505791,837.821672581,123.574,0.114503783729,9.40963,0.0,9.4099353836
188,707.338215462,868.373529575,188,70.4313054174,868.373529575,9.44675,9.44784525616,924.908098523,-9.51978,0.0943897,0.974184,306.542753349,97.1561,83.4622574386,868.373529575,123.818,0.114801769304,9.44694,0.0,9.44779728495
189,1033.14908232,814.775002536,189,84.677642593,814.775002536,9.47471,9.47540825018,1095.16340286,-9.54876,0.0997024,0.972375,39.8343429765,97.2588,958.46536769,814.775002536,124.054,0.113640234104,9.47471,0.0,9.47534492671
190,1058.72853802,876.169959418,190,93.602773509,876.169959418,9.49933,9.5003389704,1161.71594697,-9.57476,0.136274,0.974839,63.6682502655,97.3812,910.072315296,876.169959418,124.274,0.122079613261,9.49937,0.0,9.50026172619
191,914.270445145,792.669848329,191,91.5147706848,792.669848329,9.52157,9.52211061793,1109.34256818,-9.59902,0.104657,0.973578,215.361226886,97.5418,297.525663438,792.669848329,124.55,0.11606688973,9.52157,0.0,9.52206610217
192,1008.99729726,746.537422073,192,80.8074719084,746.537422073,9.54647,9.54767673696,1084.85714513,-9.62893,0.130186,0.979734,52.7163057758,97.7127,892.466586329,746.537422073,124.777,0.122005800367,9.54647,0.0,9.54760424155
193,970.891326418,813.581367533,193,82.0923850934,813.581367533,9.58829,9.58886301881,1112.16009144,-9.66575,0.081698,0.979022,66.7929035966,97.865,885.279476166,813.581367533,125.057,0.111475819026,9.58829,0.0,9.58884031652
194,1087.67095672,723.105659995,194,89.7138214802,723.105659995,9.60858,9.60923800467,1152.40674919,-9.68568,0.114949,0.974417,34.1998977069,98.067,1020.80697,723.105659995,125.258,0.118757882481,9.60858,0.0,9.6091790748
195,992.60547838,788.658143486,195,81.8017462134,788.658143486,9.63709,9.63803073687,1079.97132296,-9.71464,0.111926,0.973983,55.037300956,98.2458,917.47380583,788.658143486,125.513,0.11731363326,9.63709,0.0,9.63797688181
196,945.932506841,794.242029646,196,82.1853762399,794.242029646,9.66049,9.66104352206,1011.84963161,-9.73892,0.106976,0.972816,80.5093762817,98.4571,752.278519214,794.242029646,125.74,0.119620414896,9.66101,0.0,9.66096537373
197,904.618809071,822.032852991,197,80.6748409218,822.032852991,9.68503,9.68579354388,1004.34393033,-9.75857,0.153508,0.977154,48.017543532,98.6173,839.975226136,822.032852991,125.986,0.128951628371,9.68503,0.0,9.68572205128
198,1019.76044805,691.291128594,198,92.9727896124,691.291128594,9.7065,9.70728960224,1121.28329515,-9.78005,0.0897945,0.967991,59.7006150673,98.7118,922.923634603,691.291128594,126.29,0.111932897943,9.70651,0.0,9.70724822483
199,854.443655882,753.610278122,199,80.0166390982,753.610278122,9.7336,9.73452507005,1041.77359093,-9.81084,0.119564,0.968843,71.5395860479,98.9142,773.774225312,753.610278122,126.53,0.120675614933,9.7336,0.0,9.73445934825
200,933.35143444,778.639246952,200,61.7034740323,778.639246952,9.75483,9.7556004149,1007.4628578,-9.82926,0.0995542,0.971438,53.3696037163,99.1095,815.972919343,778.639246952,126.742,0.115868321781,9.75483,0.0,9.75553007224
201,925.452176943,685.47015197,201,76.4185275267,685.47015197,9.78345,9.78438676912,996.165637602,-9.85967,0.102526,0.97682,48.4728641739,99.2772,865.669943527,685.47015197,126.966,0.117076183571,9.78345,0.0,9.784294981
202,985.433034676,832.386129227,202,80.3287670819,832.386129227,9.81052,9.81128836172,1062.98058365,-9.88699,0.0855868,0.976133,42.3998871226,99.3935,933.953086239,832.386129227,127.179,0.111214778632,9.81076,0.0,9.81123328215
203,942.054889328,744.123617303,203,78.2487869467,744.123617303,9.83927,9.84007000981,1035.97763409,-9.91505,0.113749,0.976008,57.3337752806,99.5917,831.471692294,744.123617303,127.418,0.122437513745,9.83927,0.0,9.84002382225
204,1083.70247102,709.212145049,204,91.711290732,709.212145049,9.86755,9.86835778808,1171.04279064,-9.94207,0.119056,0.969416,54.025418364,99.7257,1021.31008894,709.212145049,127.628,0.121122274543,9.86796,0.0,9.86827174685
205,819.633336803,772.284868125,205,73.1727905703,772.284868125,9.89093,9.89166871188,893.619338476,-9.9669,0.105967,0.971544,51.720270241,99.8688,716.432768191,772.284868125,127.812,0.114969052856,9.89093,0.0,9.89160985293
