AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageReturn,Iteration,MaxReturn,AverageQLoss,AverageY,AverageAction,MinEsReturn,PolicyRegParamNorm,AverageQ,AverageAbsY,MinReturn,StdEsReturn,Epoch,StdReturn,AverageAbsQ,AverageEsReturn,MaxEsReturn
215.885920763,-201.775,5.23370182855,317.691,763.327185654,3922,924.071953171,141.633,199.83866995,0.999932,51.8993683409,164.081,199.827,200.082095669,567.03780423,295.21704564,3922,71.4016912603,200.176,399.793172389,834.842184615
131.043890528,-201.591,5.08856993232,317.662,409.508607988,3923,2200.14787516,134.833,199.57167455,0.999931,136.232618814,164.184,199.574,199.88424331,140.516812814,207.63266635,3923,483.731608475,199.981,357.671291346,660.105661554
97.5924945647,-202.527,5.03968391226,317.656,147.748628646,3924,771.240008814,131.278,200.418448769,0.999858,95.8305819153,164.228,200.411,200.660516663,131.45178505,305.866526313,3924,55.0771425535,200.75,419.860601443,980.711548255
95.6182223054,-204.17,4.86302340377,317.645,140.712431958,3925,158.187430961,118.783,201.735028192,0.999853,124.615275644,164.16,201.743,201.952997093,129.543648299,97.9046630647,3925,5.58955901885,202.074,193.187253032,475.369569146
97.1685010368,-204.993,5.00220114461,317.671,143.864300308,3926,156.919002121,141.687,202.330253488,0.999773,45.3371484038,164.124,202.322,202.509229069,131.107640704,95.8671651445,3926,4.5370298706,202.593,195.943597507,385.781191432
98.180089355,-206.369,4.97355057923,317.679,145.887431102,3927,158.612997184,144.372,203.783487054,0.999861,3.82812995529,164.132,203.767,203.969716089,134.070526539,106.259209952,3927,5.62758117374,204.033,147.00181748,468.584935669
105.651500114,-206.079,4.96941693617,317.721,161.44310987,3928,177.844568104,148.926,203.644345897,0.999852,21.0242975351,164.126,203.631,203.868597014,143.711109717,194.598888972,3928,7.19524142059,203.94,300.088579958,567.605840496
146.423551723,-206.852,5.01954203953,317.765,384.269163789,3929,1235.04626482,170.696,204.39968113,0.999815,12.4373288206,164.02,204.405,204.553697744,148.117035283,189.883992745,3929,308.312324829,204.639,218.751636997,715.827240414
219.825009012,-207.427,4.80880468192,317.838,895.690238463,3930,1489.83514378,139.698,205.000709327,0.999909,37.1139606136,164.077,204.997,205.115092967,648.785451935,124.588803737,3930,225.685647552,205.187,221.725761973,427.583951493
181.070737158,-207.692,4.82409390332,317.908,690.293217044,3931,2272.38627397,142.711,205.08359003,0.999845,53.8529143848,164.157,205.078,205.239971836,269.97733757,180.522198617,3931,465.211868478,205.326,317.306438055,577.770311377
166.828231088,-208.963,4.80817949271,317.941,496.810245521,3932,2118.40923288,153.931,206.666420045,0.999903,83.1301176246,164.145,206.644,206.768141932,282.519294392,118.060109678,3932,399.686965854,206.83,290.605860417,420.926655288
191.877398515,-209.584,4.71682189979,317.927,807.102844158,3933,2553.31075031,134.642,207.052722849,0.999903,6.02303209247,164.197,207.052,207.156605256,295.167765706,170.55093553,3933,569.296763782,207.237,288.319620567,533.746813934
173.564733511,-210.689,4.55858530591,317.931,607.96932269,3934,2222.27477431,127.645,208.223247044,0.999959,16.507514845,164.154,208.218,208.302113185,268.172265629,294.494346677,3934,527.428189258,208.367,288.495302662,923.227608288
229.092716698,-211.357,4.44698972016,318.014,1034.77676444,3935,2482.02872224,109.852,208.897050195,0.999902,5.017982464,164.134,208.89,208.960771524,533.30233313,209.082860912,3935,569.341623545,209.038,422.27829251,645.071336595
236.330058362,-211.881,4.56328805841,317.997,994.831525374,3936,1561.85420119,140.454,209.548436072,0.999833,52.7886708484,164.141,209.552,209.641506671,522.277640089,256.262634451,3936,277.209636622,209.699,416.810020812,857.070925546
227.916311061,-212.51,4.37588629482,318.029,693.742522808,3937,1821.49182802,109.91,210.146070707,0.999878,17.3879147763,164.125,210.125,210.210520071,485.30531456,201.752859958,3937,235.731315527,210.281,420.072534376,650.635191509
245.618854113,-212.281,4.43187659492,318.032,1551.40338525,3938,2929.04755169,136.002,210.033399811,0.999908,28.5457370498,164.101,210.022,210.110508972,556.14632474,164.132502473,3938,745.246842112,210.181,365.289452431,597.122590689
242.281094251,-212.723,4.36281194511,318.079,823.44276306,3939,1007.62641225,132.363,210.47907938,0.99993,64.9684261571,164.159,210.472,210.553103174,576.87106498,221.54236626,3939,98.9624327235,210.624,339.531713855,614.175783195
85.0378928355,-213.075,4.35591744564,318.142,324.464519005,3940,3200.22788609,128.218,211.031035361,0.999663,45.1411127069,164.162,211.025,211.102275052,43.7251438242,200.162104008,3940,657.505594884,211.19,175.484844907,677.391887062
38.8411474336,-212.318,4.47970737063,318.175,45.4857570047,3941,63.8105820418,133.859,210.589231767,0.999845,16.6823386278,164.146,210.58,210.647762623,42.2443645688,101.521760928,3941,2.55425493321,210.733,86.9169863975,403.969133572
251.430426838,-212.173,4.53953930918,318.191,1448.40981098,3942,3003.53378738,149.06,210.558779135,0.999954,45.4124719522,164.187,210.557,210.613384336,811.219928399,180.637985267,3942,684.49088477,210.697,145.517928352,649.136503371
206.264147341,-212.382,4.55985168289,318.254,907.664891777,3943,2763.47302898,138.747,210.289198731,0.999911,41.0889911792,164.167,210.285,210.348676685,58.1862698792,202.529900232,3943,617.102751077,210.441,199.898384812,649.016401539
174.846627849,-211.943,4.4067844129,318.295,1212.08866848,3944,2912.33153292,123.643,210.55403561,0.999774,40.43673819,164.236,210.537,210.589797642,47.0460487432,222.450798405,3944,977.082893104,210.652,190.754534038,760.791743905
38.4159177873,-211.562,4.68833736052,318.327,45.326625846,3945,50.5412334561,162.041,209.994544842,0.999735,31.7006826186,164.2,209.998,210.035915257,40.9113294944,139.944993849,3945,2.03423446385,210.121,122.572372086,431.599647676
32.3207377243,-211.246,4.77765112385,318.382,37.5662579857,3946,50.6927233852,172.701,209.717123773,0.999788,13.0842738626,164.127,209.724,209.758200421,34.4436100787,194.238360428,3946,1.2647741213,209.84,146.657411015,617.00208793
27.677703603,-211.784,4.72831727811,318.377,31.7482184285,3947,37.4350539614,151.353,209.820208917,0.99982,13.1283797858,164.093,209.819,209.861291616,27.9824745256,154.05227792,3947,2.68157949161,209.952,70.2504122848,937.150805903
164.165563391,-210.764,4.9300245361,318.463,360.222557205,3948,595.483359296,161.51,208.966561864,0.999891,4.00840999433,164.154,208.951,209.021309442,14.5658287161,123.546019246,3948,180.498897793,209.097,82.3689024275,452.581980782
87.8077305417,-212.14,4.75889620594,318.503,194.016181736,3949,691.787504076,148.438,210.223082386,0.999913,7.40650786194,164.166,210.238,210.285417693,12.8367125967,214.142488835,3949,236.06898371,210.37,189.351921313,626.462842671
135.081814647,-211.629,4.97279712763,318.552,285.653714259,3950,484.592092941,160.208,209.523535863,0.999967,9.07503334882,164.17,209.507,209.569148192,11.3609102902,166.602030372,3950,199.119639762,209.636,98.6413129331,507.644236915
8.74292050132,-211.713,5.08826914433,318.596,9.27014825756,3951,11.0965711897,154.784,209.719596559,1.0,6.28901106468,164.14,209.715,209.76702397,7.87418929312,126.245987523,3951,0.699918950679,209.826,48.1036709089,582.338476247
6.4053391798,-211.37,5.14836582672,318.631,6.68591398033,3952,7.58038055413,160.994,209.71400931,0.999469,5.76960534523,164.087,209.718,209.786836796,5.7604512511,33.7021107072,3952,0.683957789344,209.873,13.4194500516,296.588525515
42.146137551,-210.21,5.46049967582,318.675,52.2381354223,3953,433.296828177,168.992,209.265966706,0.999918,4.26340566752,164.129,209.273,209.328923204,45.0925981674,58.2563705879,3953,31.1291806249,209.404,21.4514235561,351.939095853
39.7242914212,-210.669,5.49015570013,318.671,47.7634622105,3954,53.724783731,156.37,209.115096656,0.999986,11.3539637601,164.159,209.13,209.178306553,43.0501427099,143.290328443,3954,1.9862969053,209.288,169.805129204,465.394558475
55.7787110296,-209.617,5.58459822122,318.678,84.3604929047,3955,426.364582138,156.299,208.449534094,0.999875,12.7533971081,164.222,208.469,208.53212968,41.0062212376,126.464752106,3955,105.734064716,208.627,129.399787924,350.858850364
51.3063004385,-208.711,5.97366101023,318.722,68.6690312607,3956,406.659351301,177.661,207.685322298,0.999839,21.78493329,164.228,207.683,207.769416537,48.4249865454,155.502909872,3956,58.6513404047,207.87,215.516299264,595.848751587
49.0493095192,-207.557,6.3698844204,318.756,62.7831556539,3957,367.419164082,196.507,206.412070596,0.999883,5.26179458059,164.234,206.418,206.51789089,37.8956537339,139.725756225,3957,36.4308555774,206.613,145.976465482,419.833227082
127.750870086,-206.192,6.40956312973,318.801,240.369020276,3958,394.571476529,172.083,205.024309284,0.9998,31.6654748538,164.226,205.051,205.141064628,57.2499602718,123.799532666,3958,140.741945425,205.27,151.999604023,371.551655536
67.7053978645,-206.685,6.69626699667,318.804,100.403765627,3959,370.064869058,190.355,205.066675818,0.999956,20.3589221134,164.226,205.08,205.189646737,55.4713319705,90.5369527407,3959,90.1992621389,205.288,126.01043357,342.918444212
55.3181600675,-207.166,6.90627612847,318.847,73.8557173531,3960,227.976133966,194.795,205.452448368,0.999776,10.8930805316,164.226,205.453,205.617550289,55.8895017422,98.0645743876,3960,38.4354372292,205.702,153.270163545,333.71426026
49.484968946,-205.757,7.21379237799,318.881,61.9442058076,3961,129.179580754,197.176,204.024374426,0.999919,17.6377207955,164.235,204.03,204.138264121,47.5924809585,78.0619928125,3961,7.95763878401,204.247,78.657423875,338.450031344
29.5818355276,-204.755,7.64152378193,318.9,34.3767589096,3962,53.8102641203,231.969,203.904775406,0.999988,3.78537669805,164.359,203.902,204.05579668,24.4049063368,52.3064899129,3962,8.42410895632,204.152,46.449280319,224.426647489
42.6974548893,-203.116,7.6985242024,318.947,52.1593630995,3963,76.3333440129,222.82,202.097748474,0.99994,3.74473174066,164.391,202.081,202.314162036,35.7845871103,48.279668406,3963,6.56788485665,202.365,43.7993424037,229.267836248
42.0353667676,-202.669,8.01309366607,319.007,51.2012751361,3964,66.8019633053,238.51,201.557365398,0.999877,6.47302393979,164.394,201.587,201.820055049,32.619032814,68.6253968242,3964,6.3925240649,201.929,72.0828943511,218.111040101
35.475502517,-200.011,8.06786159454,319.039,42.0649260692,3965,69.0161612326,235.075,199.914104135,0.999616,4.91578541262,164.337,199.912,200.220720786,29.5863038807,21.953900157,3965,7.57989086778,200.302,41.3560872034,124.451144261
24.8405717514,-197.747,8.34021427782,319.068,28.2427580347,3966,50.9080368361,236.444,198.503718349,0.999793,3.80686091312,164.351,198.501,198.862422699,21.2501888864,16.5825118486,3966,6.22902905125,198.952,30.767559317,84.6526540803
32.4580194641,-192.101,8.58302304663,319.052,37.8407669995,3967,55.0053349427,239.955,195.165614881,0.999936,4.5032657908,164.315,195.17,195.62954871,27.4291313936,16.1183881218,3967,8.19483088396,195.725,32.9617598173,73.5618317526
40.3657679322,-184.394,8.91998316202,319.064,47.9941564602,3968,56.2452105876,259.073,189.5828328,0.999969,4.44490734162,164.334,189.586,190.305362952,42.8424620781,16.9412506463,3968,3.52646213867,190.416,39.2377378901,98.1708792272
120.426935637,-180.651,9.49167323877,319.067,205.388544211,3969,212.492827364,282.485,183.154017368,0.999733,44.5080221792,164.441,183.148,184.186241748,200.054944155,70.0389741239,3969,2.66414099742,184.222,145.346542761,228.562022851
121.190093156,-185.351,10.2836242414,319.038,207.224772239,3970,213.092492288,306.787,181.943119131,0.999896,38.6859795847,164.513,181.957,182.950579129,202.588979013,62.1393338088,3970,2.0321138102,183.022,164.45662056,210.969642794
121.063616078,-190.089,9.95941185326,319.071,206.17839479,3971,218.747250119,283.42,185.077938263,0.99994,23.3658808678,164.533,185.091,186.016353955,201.440625998,73.6806949032,3971,2.66606408113,186.153,160.111410693,272.006604323
121.768502043,-195.48,9.30212341503,319.053,207.367566167,3972,225.771349848,255.283,190.096547058,0.999813,59.4683922985,164.586,190.085,191.038392687,201.125563752,67.0216655564,3972,2.9185620414,191.13,176.063493839,282.896877994
154.773857371,-198.961,8.75608810795,319.011,295.847642894,3973,385.476703349,233.503,194.460628336,0.999878,32.9404806493,164.571,194.452,195.396807622,192.664824953,64.7942066584,3973,58.1891333161,195.475,189.31645102,314.072848285
145.364199743,-199.565,8.14947770893,319.004,271.243080687,3974,343.857415448,195.746,196.800261703,0.99983,35.9585171847,164.586,196.816,197.742937883,204.596391354,101.867999054,3974,51.4295966134,197.841,223.140280656,394.097436083
137.576077835,-199.63,7.75571072906,318.991,249.65327603,3975,386.890404749,197.774,197.838758553,0.999818,14.5555020643,164.567,197.849,198.828272237,205.937635141,112.098378754,3975,50.0199911932,198.961,197.89061125,405.899197061
195.107675158,-200.094,7.57049145784,319.006,447.626036119,3976,687.827438176,192.772,198.500693203,0.999828,24.2627095982,164.636,198.511,199.627443811,289.851344658,99.9973237066,3976,132.878617895,199.707,191.357588796,297.273081903
156.762049424,-198.198,7.31155165683,319.071,295.727722292,3977,478.419621196,194.789,196.758405186,0.999922,12.7399304979,164.606,196.755,198.037370412,201.094761489,177.440323461,3977,57.5522405134,198.133,239.363665892,678.691462187
163.398942889,-198.158,7.18278826138,319.084,324.386119631,3978,502.296231518,189.897,197.12656439,0.999937,26.4906198703,164.595,197.129,198.450746914,205.148308939,100.427794565,3978,61.1940684733,198.539,202.14270423,338.415583142
168.16329946,-196.919,7.03095069959,319.072,328.058768065,3979,480.689579118,184.474,195.610204596,0.999914,19.9358645151,164.591,195.637,196.880924038,271.31076265,124.263727113,3979,40.832995061,196.955,201.136677535,332.712745741
220.155087493,-198.359,7.01382633917,319.122,533.180701497,3980,962.127044546,191.579,196.700951625,0.999962,27.8491231353,164.544,196.689,197.880338335,446.779001205,116.628512754,3980,65.5390829964,197.93,236.294941939,390.565359259
210.368981353,-198.5,6.89038258969,319.126,477.807921091,3981,523.464904627,176.407,196.367644702,0.999927,10.859368133,164.501,196.357,197.627620811,434.541025022,152.573513532,3981,22.2919163158,197.749,230.409354758,582.657392835
214.279202541,-200.292,6.79591800745,319.135,531.624045337,3982,1513.0079798,164.224,197.676378373,0.999851,91.0109364569,164.446,197.669,198.967975156,442.671012962,172.504879991,3982,140.608607605,199.032,374.47336349,663.292520742
243.952843291,-202.241,6.56330705166,319.195,1253.00696843,3983,2026.00169228,169.592,199.262370571,0.999956,53.0545691862,164.553,199.253,200.366080563,753.272345013,159.596450004,3983,401.646365915,200.434,283.952915219,538.062962155
227.558885534,-204.51,6.38227213489,319.198,879.566998608,3984,1990.40642733,162.019,201.152350406,0.999921,121.443053381,164.563,201.122,202.097521879,292.100985822,283.173746803,3984,287.319092515,202.15,368.090055239,858.795171901
156.6793678,-206.275,6.33291509928,319.231,393.782661839,3985,1782.80670079,153.745,202.548261576,0.999874,170.770870935,164.599,202.538,203.467307799,228.72457673,566.900825753,3985,342.456317846,203.566,705.414130037,1602.85978526
177.730850554,-208.578,6.19388872539,319.235,546.356327195,3986,1901.61033042,161.878,205.113720485,0.999919,30.0516922604,164.575,205.089,205.941705553,245.108236948,279.06755944,3986,377.641660249,206.0,298.281778392,746.677457261
138.734953053,-209.956,6.15184619454,319.246,254.103991854,3987,294.552138094,167.039,206.471108363,0.999897,8.45347696756,164.613,206.451,207.331334492,212.471593551,237.724154163,3987,18.9031198544,207.405,231.082208206,709.549310496
142.026058298,-211.386,6.14141438443,319.31,286.196464284,3988,1083.3057836,172.946,207.949492141,0.999828,76.1688373238,164.516,207.917,208.68260737,113.007667589,229.732476964,3988,150.103427078,208.752,349.948423879,886.811642072
187.319908263,-212.631,6.09597162064,319.318,715.609110315,3989,1798.69219666,160.329,209.434428758,0.999927,106.120653842,164.552,209.414,210.158755261,239.709203109,109.016758564,3989,464.671078412,210.221,230.153493977,435.909780325
200.169351678,-214.376,6.19122859019,319.333,741.014158721,3990,1638.79750832,185.461,210.984540514,0.999872,238.070802431,164.606,210.969,211.613961695,217.198886044,285.985711852,3990,354.731495329,211.732,573.466357562,959.839312945
210.4699499,-215.091,6.16243376623,319.393,721.014488568,3991,1404.61234921,179.287,211.738066643,0.999959,46.0330543724,164.557,211.71,212.359342319,228.303829585,225.451624271,3991,217.469057204,212.431,290.622627309,814.068291201
223.436570022,-216.637,6.1147139436,319.429,871.561838316,3992,2407.43407041,182.915,213.304418168,0.99993,46.9377116829,164.575,213.289,213.846408584,413.786872537,144.624739572,3992,480.189541235,213.94,220.707218802,511.14205431
176.753520022,-217.936,6.01103922906,319.481,425.810710226,3993,1705.89437433,162.535,214.494866912,0.999931,112.939603247,164.585,214.468,214.953267112,120.193965638,181.914980527,3993,249.163747133,215.051,270.320352112,706.312515076
120.022745504,-218.678,6.02056984147,319.499,306.865187102,3994,2533.52594536,182.832,215.735807487,0.999796,40.2986787341,164.615,215.707,216.216054715,117.456380225,169.347850809,3994,417.460404169,216.28,227.127060711,562.615101062
141.903094461,-218.229,5.97402932347,319.579,288.04570777,3995,1418.83789216,164.095,215.561763909,0.999814,52.0952178968,164.586,215.54,216.015750509,125.072730768,88.4807651909,3995,200.168239513,216.086,162.504513373,374.176384968
87.7063709435,-218.572,6.13589424894,319.629,122.697749783,3996,143.016006363,163.788,216.068614323,0.999832,100.172850928,164.548,216.051,216.457639959,117.000204668,55.6555709523,3996,6.12104459751,216.554,143.006037737,336.249193263
97.5890340318,-217.064,6.30695540075,319.674,167.705402144,3997,1470.34186172,171.625,215.584068734,0.99984,12.0284373009,164.56,215.577,216.059286795,116.722050443,203.678842434,3997,189.008612119,216.177,203.07008574,771.337518154
85.7336565382,-216.262,6.6199511496,319.71,118.948963173,3998,138.999189886,175.712,214.816226432,0.99983,43.5033171015,164.491,214.801,215.185919409,112.169483473,25.6514537473,3998,5.77682471011,215.314,123.854733512,168.236535951
84.7489108086,-213.527,6.64251091839,319.78,117.059748829,3999,140.331036888,170.997,213.48960301,0.999821,80.4812266156,164.485,213.471,213.862001577,111.799971075,54.9087534756,3999,4.18962667929,213.968,136.861182594,322.989231036
173.028771113,-211.448,7.14530304322,319.837,415.813175567,4000,1023.52422102,201.138,211.577761716,0.99996,12.0404958785,164.426,211.582,211.974746795,129.202491363,36.6189600984,4000,179.607269675,212.117,120.865019484,165.410593254
211.137750666,-210.365,7.26820145269,319.866,774.802542525,4001,1030.92377297,192.175,209.703164679,0.999796,25.5814948317,164.384,209.712,210.071741077,516.71263513,217.630520279,4001,172.888324046,210.211,298.348843239,647.256266628
215.301662044,-208.678,7.02218343277,319.885,721.866018335,4002,974.346222868,186.257,207.799817634,0.999867,13.2683010366,164.446,207.798,208.161556905,663.347839424,200.805714527,4002,102.406695001,208.272,250.632663367,575.77169765
213.637196034,-208.11,6.72280454146,319.878,678.33687234,4003,695.23620791,178.843,207.167716231,0.999922,4.77586930248,164.483,207.168,207.490180993,664.151670247,224.065847333,4003,6.96209164553,207.57,281.136153637,633.925581607
213.043368866,-207.155,6.33626053071,319.937,716.262192527,4004,972.828685218,150.714,206.129785374,0.999895,216.818535898,164.477,206.129,206.44003435,647.823885139,117.711729786,4004,90.210446559,206.551,319.871316759,575.892397939
42.2595611111,-205.151,6.41386040007,319.914,86.5124542074,4005,695.769348949,170.695,204.280439423,0.99995,14.2555807545,164.454,204.284,204.509351527,25.0602973956,180.38413811,4005,182.505574676,204.63,166.256485284,497.634953703
208.578071894,-203.328,6.4672372683,319.986,675.969372996,4006,806.115587164,168.623,202.859569588,0.999911,9.54665285886,164.417,202.852,203.136839656,588.347059881,148.179861079,4006,27.7839463538,203.22,94.7736183799,562.945195617
215.161378255,-201.926,6.328380156,320.055,842.75151504,4007,1033.08133234,159.868,201.467533162,0.999895,8.3459292082,164.413,201.466,201.726879757,664.64361594,149.114374705,4007,131.225156313,201.857,203.871681471,458.759374671
207.683344515,-199.903,6.38439485324,320.083,711.859861645,4008,914.915824609,154.049,199.58938997,0.99981,28.0941545595,164.452,199.602,199.854884198,635.069297192,171.446603863,4008,60.5350388941,199.953,179.160561274,543.251425416
213.899981397,-198.303,6.51953647291,320.153,731.502582221,4009,1018.60964432,162.985,197.628514473,0.999873,12.6408375818,164.475,197.629,198.00792253,652.817482304,251.309116682,4009,107.943815693,198.11,327.591956392,629.080201629
202.360385721,-197.104,6.42187846473,320.177,744.223757359,4010,1208.1704795,139.954,196.03222688,0.999851,29.6983072361,164.56,196.032,196.436602175,302.225437251,373.878035381,4010,220.697118222,196.512,396.850898934,1105.21093648
21.0066303945,-195.293,6.50368166475,320.243,23.2910850332,4011,28.9717971225,141.884,194.414788782,0.999924,29.4634989654,164.559,194.424,194.844052468,21.4630121856,248.369915679,4011,0.960048307548,194.919,379.405488631,743.961544662
23.3829770572,-194.709,6.72468385925,320.282,26.6732993618,4012,441.650922725,170.448,194.255384493,0.999931,5.96693387651,164.564,194.264,194.74926389,23.0792102399,100.950111297,4012,19.4521622004,194.803,48.7269403554,499.016459837
140.697856542,-193.39,6.64018226867,320.304,275.242440574,4013,967.958953279,145.976,192.712104874,0.999971,3.86732355816,164.544,192.705,193.211482228,225.618409245,134.595426056,4013,81.0965513261,193.288,105.186097285,395.768977082
130.068134006,-192.012,6.90593805088,320.332,244.412332521,4014,683.957249741,172.596,191.370450093,0.999971,17.0785719625,164.547,191.4,191.943097905,39.8960779091,183.476786862,4014,76.3031610972,192.037,112.25257292,660.83457539
145.311152285,-190.618,6.8261795541,320.381,283.356314469,4015,983.061209545,145.804,189.993025543,0.999913,7.41693608267,164.594,190.005,190.725192888,237.872414609,216.035318135,4015,88.8570282025,190.763,160.77039107,682.487564265
127.587371366,-190.801,7.15774471417,320.424,223.489136857,4016,261.382596742,161.972,189.319473953,0.999996,8.00842070516,164.521,189.33,189.946414534,198.322160642,140.073265991,4016,15.3927223529,190.06,206.956065665,506.783524567
107.404174353,-191.546,7.28034377916,320.434,173.789187982,4017,221.974418945,174.124,189.291184972,0.999922,3.45414173177,164.532,189.293,189.896347118,99.8559074743,102.980951396,4017,41.66533933,190.002,156.150426878,358.946500538
104.386572435,-191.486,7.22794466529,320.436,165.89346551,4018,201.573824431,176.596,189.958042959,0.999858,26.882159062,164.534,189.937,190.545875975,102.838235112,60.5901346556,4018,29.0251025434,190.612,127.532282832,245.113603951
72.8219085864,-190.541,7.44437504587,320.42,99.0905239396,4019,145.67079285,177.651,189.18910834,0.999814,14.0354894723,164.604,189.189,189.935867716,89.9036200563,90.1947416548,4019,10.6521121155,190.079,121.584208179,337.697962949
75.6006751211,-187.584,7.87101877585,320.431,103.002261353,4020,115.513457152,212.185,188.605314407,0.999894,85.3832659171,164.562,188.605,189.243132645,92.5327451269,40.543466434,4020,3.20553025076,189.321,124.433585991,210.7608759
90.5352523936,-182.143,8.60093601988,320.451,136.2016069,4021,192.702205027,235.389,185.62362095,0.999914,11.4762890167,164.553,185.621,186.255351269,92.8869853788,62.2461007629,4021,40.0243348283,186.36,107.834495095,266.480196043
117.294082157,-176.245,9.51009829476,320.476,195.661959017,4022,216.330091828,283.214,181.517940153,0.999941,24.3030462024,164.517,181.508,182.210538729,175.316496192,61.5321557189,4022,8.10463161231,182.33,136.338687368,258.911580043
132.398670318,-169.641,10.1669713761,320.475,235.135911415,4023,369.078525374,313.206,175.11437405,0.999711,16.9762696727,164.588,175.094,175.917250336,200.834572338,153.191029692,4023,26.380976128,175.967,252.31615115,508.437284403
146.087975155,-163.92,10.8442599089,320.498,289.914446839,4024,929.41585951,350.239,168.732527893,0.999765,22.9909461673,164.562,168.724,169.565767054,205.911031352,175.001981196,4024,118.807113281,169.649,237.014531096,620.260760101
147.957789432,-159.335,11.024368377,320.533,337.820503659,4025,1780.56346918,345.91,163.330518951,0.999784,506.175961775,164.634,163.35,164.285908621,209.974886493,179.710987678,4025,295.049967731,164.456,733.069768471,916.179466391
151.422193875,-156.374,10.8065217145,320.597,347.709948399,4026,1528.37403009,322.704,158.768502509,0.999824,74.3932024347,164.626,158.782,159.774597936,214.642356845,411.337811992,4026,251.358400844,159.957,635.009988144,1190.78120629
145.838058276,-155.087,10.0916606569,320.601,314.862317857,4027,1225.65276736,282.738,156.266809515,0.999875,144.480601445,164.648,156.286,157.077670471,207.974598328,251.517108253,4027,208.840341794,157.237,485.450494089,799.260099939
231.864764967,-155.455,9.43420696407,320.601,1209.16059851,4028,3025.69481909,240.673,155.15818896,0.999877,198.257842265,164.588,155.185,156.056181059,533.258327916,142.877886085,4028,689.946339053,156.212,415.480467832,637.629579578
168.859477755,-158.52,9.08500036925,320.624,493.020682931,4029,1689.81981361,236.718,156.704497006,0.999907,125.483206578,164.674,156.726,157.352076411,220.14739982,79.2652656538,4029,381.304011482,157.521,258.447354922,395.481389621
218.566705446,-160.425,8.5583527154,320.662,1089.10518663,4030,3161.45888196,212.741,157.832570874,0.999873,5.62316683566,164.689,157.841,158.369729354,288.500728492,142.260204325,4030,668.26664965,158.515,185.76155953,519.359412098
145.858799755,-162.205,7.914849958,320.602,271.884664681,4031,582.31077246,186.578,159.7018074,0.999924,35.9156668028,164.644,159.71,160.057331859,242.869375341,123.658665815,4031,64.8887013224,160.149,205.944451572,412.113998928
133.244819459,-164.859,7.63382951979,320.568,236.58736764,4032,260.974675175,181.922,162.187304595,0.999806,40.8470624258,164.708,162.177,162.480087823,216.077588287,69.3336508036,4032,6.93424595082,162.58,228.983401279,299.130614497
137.447157571,-166.887,7.509237478,320.553,246.956273076,4033,282.569040772,180.073,164.029906742,0.999855,49.3980238016,164.778,164.014,164.343857288,220.617079913,198.577772457,4033,11.1472286689,164.455,323.431448578,648.973601673
141.831102391,-168.474,7.41973832318,320.575,258.34124306,4034,275.020810446,175.292,165.539245175,0.999916,41.7380114937,164.749,165.523,165.824953819,242.170921071,126.988589008,4034,7.62818788019,165.947,204.183023538,479.735873556
216.881098115,-169.646,7.22602940805,320.538,929.532801223,4035,2600.15594209,164.175,167.07810161,0.999842,23.9763307199,164.744,167.094,167.347823001,277.650865065,85.7669306402,4035,439.063363329,167.462,182.608834387,284.704961452
143.878975091,-171.974,7.34351576028,320.57,272.570900451,4036,301.033880068,168.236,169.05140567,0.999763,36.1952661173,164.756,169.057,169.301530169,244.417319345,169.120841835,4036,13.0889120817,169.42,275.774590702,624.118545582
137.612540309,-174.144,7.28036688348,320.551,255.359503728,4037,391.898134526,158.578,170.508935674,0.999792,185.062134347,164.862,170.517,170.789668758,166.277118049,238.203931845,4037,39.5397840371,170.889,370.140275173,928.338463035
132.973230176,-176.511,7.41397033914,320.514,241.386429363,4038,402.602482481,178.66,173.17727462,0.999863,92.1285230453,164.897,173.187,173.491554193,137.872840868,202.466032565,4038,44.0725432694,173.588,359.787905633,736.134530178
121.519052316,-179.026,7.25739996686,320.537,209.248689282,4039,373.171472845,161.184,175.555099391,0.999891,106.01114434,164.9,175.57,175.864604642,167.420174646,99.472059371,4039,27.04417807,175.946,280.832622378,397.340370151
115.063191341,-180.643,7.23908724567,320.508,194.369039779,4040,266.567774307,158.176,177.238954795,0.999839,59.2319038255,164.828,177.224,177.456354808,73.5202980784,166.372978628,4040,43.486828718,177.558,221.987580783,615.498645692
94.5132457819,-182.017,7.13611732258,320.481,149.288933984,4041,282.442292418,155.021,178.915457097,0.999751,44.7234063254,164.84,178.935,179.12668172,66.5139466919,65.3243536528,4041,57.2730409613,179.264,180.544872937,290.410229265
74.4155173472,-183.521,6.88780263807,320.504,108.316770966,4042,330.077106251,156.921,180.653436352,0.999821,4.66447639774,164.815,180.648,180.866492511,69.4882492742,283.355440138,4042,42.7429706389,180.953,279.34275927,936.14270407
72.7641874962,-184.461,6.81126103142,320.516,105.370302369,4043,144.43025677,155.913,182.072487515,0.999768,1.39315718037,164.939,182.063,182.329176459,68.9266171065,67.5265247462,4043,28.0010795443,182.429,111.911903025,275.104955176
105.074440176,-185.251,6.96426189985,320.513,183.23931924,4044,323.593044167,165.988,183.072286528,0.999804,21.5915250829,164.994,183.078,183.320700423,92.548854685,220.824857295,4044,47.9095450218,183.433,182.63856228,805.910612168
