AverageAbsQ,AverageAction,AverageDiscountedReturn,MaxReturn,AverageQ,AverageEsReturn,AverageY,MinEsReturn,AverageReturn,StdEsReturn,MinReturn,QFunRegParamNorm,StdReturn,Iteration,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,Epoch,AverageQLoss,MaxEsReturn,AveragePolicySurr
90.6788,0.93475,97.3676510559,1000.0,90.5023,32.3571428571,90.5007104365,3.0,664.8125,23.8060830847,121.0,415.404,289.718660676,4264,164.428,1.82374134707,90.5470509608,4264,24.7195,106.0,-93.6756
90.9051,0.800527,91.2922631641,1000.0,90.7143,32.5806451613,90.7169197767,5.0,402.8,21.8584510763,55.0,415.453,252.930346143,4265,164.411,1.89496380696,90.7605275788,4265,25.197,104.0,-93.8798
90.7096,0.958032,99.9956828753,1000.0,90.5334,24.1111111111,90.5324417489,3.0,1000.0,25.1733741368,1000.0,415.501,0.0,4266,164.374,1.90867780356,90.5677391252,4266,25.1901,145.0,-93.7016
90.6375,0.825628,99.9956828753,1000.0,90.4441,28.0571428571,90.4431032132,3.0,1000.0,20.8805348278,1000.0,415.521,0.0,4267,164.416,1.85784115551,90.4904386635,4267,21.9965,96.0,-93.7477
90.6109,0.951368,99.9956828753,1000.0,90.4016,29.9117647059,90.3998403583,5.0,1000.0,27.6324272923,1000.0,415.511,0.0,4268,164.387,1.79713884379,90.4557700961,4268,23.0294,117.0,-93.7828
90.7382,0.959009,99.6386873336,1000.0,90.5708,25.9210526316,90.5687267617,3.0,938.363636364,20.4905389965,322.0,415.546,194.911295781,4269,164.418,1.71287581715,90.6204702383,4269,22.5771,108.0,-93.8811
90.9964,0.927513,99.9956828753,1000.0,90.7739,39.8333333333,90.7759618794,6.0,1000.0,37.8623236946,1000.0,415.572,0.0,4270,164.461,1.97816807302,90.819128963,4270,26.7223,192.0,-94.042
90.9815,0.934852,99.9956828753,1000.0,90.7867,32.2413793103,90.7871992827,5.0,1000.0,27.6189030375,1000.0,415.552,0.0,4271,164.46,1.78942891808,90.8368188074,4271,23.3351,141.0,-94.0915
90.8935,0.818371,99.9956828753,1000.0,90.6947,28.7179487179,90.6916745814,3.0,1000.0,26.1798010981,1000.0,415.562,0.0,4272,164.498,1.92775159415,90.7604233756,4272,26.1151,134.0,-94.0078
91.1134,0.868638,99.9956828753,1000.0,90.9331,30.65625,90.9332004603,3.0,1000.0,22.2227492885,1000.0,415.564,0.0,4273,164.481,1.86650573512,91.0066107394,4273,25.7889,94.0,-94.1833
91.0555,0.928465,99.9956828753,1000.0,90.8941,31.71875,90.8949136154,3.0,1000.0,23.2691243591,1000.0,415.586,0.0,4274,164.469,1.70552931035,90.9413558148,4274,21.1808,112.0,-94.1877
91.1784,0.924037,75.398510673,396.0,90.9833,30.5666666667,90.9851759441,3.0,155.230769231,26.6416757898,61.0,415.589,64.5578498428,4275,164.414,1.80083852316,91.0242178496,4275,23.3745,124.0,-94.3163
91.2562,0.915756,99.9956828753,1000.0,91.0646,30.9705882353,91.0615845691,3.0,1000.0,32.2074939162,1000.0,415.572,0.0,4276,164.464,1.83927315229,91.0901557707,4276,21.7744,152.0,-94.2622
91.2047,0.955486,99.9956828753,1000.0,90.982,31.0606060606,90.9807277004,7.0,1000.0,18.5602040773,1000.0,415.581,0.0,4277,164.448,1.99398240683,91.0184114006,4277,27.8976,76.0,-94.3832
91.341,0.724282,39.0557319999,53.0,91.1615,28.0571428571,91.1619201852,3.0,49.2857142857,18.7844051689,46.0,415.592,1.59034737883,4278,164.417,1.86363779196,91.2066313179,4278,23.5422,77.0,-94.349
91.1962,0.904261,99.9956828753,1000.0,90.9875,31.96875,90.9945967949,7.0,1000.0,22.1803465581,1000.0,415.61,0.0,4279,164.425,1.95384869084,91.0573966556,4279,27.3288,91.0,-94.0686
91.1639,0.95423,99.9956828753,1000.0,90.9768,27.2702702703,90.9694723404,3.0,1000.0,17.7347553853,1000.0,415.608,0.0,4280,164.399,1.92994682491,91.024663288,4280,25.3244,73.0,-94.1143
90.8952,0.958078,99.9956584806,1000.0,90.6974,39.16,90.6990240556,4.0,999.454545455,44.2462925001,994.0,415.597,1.72487872373,4281,164.427,2.05148781874,90.7407848678,4281,29.436,221.0,-93.9092
90.9478,0.94097,99.9956828753,1000.0,90.7652,28.7272727273,90.7650809146,4.0,1000.0,24.9839617977,1000.0,415.599,0.0,4282,164.463,1.87274133589,90.8053684318,4282,26.2855,91.0,-94.0239
91.0181,0.95824,99.9956828753,1000.0,90.8437,29.0,90.8439776436,4.0,1000.0,28.2307097497,1000.0,415.594,0.0,4283,164.499,1.80988069144,90.8946002632,4283,23.9373,119.0,-94.0564
91.0245,0.95926,99.9956828753,1000.0,90.8287,22.9743589744,90.8256686532,4.0,1000.0,20.3941761163,1000.0,415.591,0.0,4284,164.492,1.75601353784,90.8858924941,4284,23.6333,79.0,-94.1437
91.0928,0.94984,99.9956828753,1000.0,90.8718,39.1428571429,90.8726920531,3.0,1000.0,50.4208816476,1000.0,415.579,0.0,4285,164.511,1.85760205219,90.9332780856,4285,24.8167,260.0,-94.1223
91.0095,0.9191,99.9956828753,1000.0,90.7854,30.4848484848,90.7851749278,3.0,1000.0,24.9813520901,1000.0,415.604,0.0,4286,164.523,1.86643540811,90.8662341296,4286,24.4572,107.0,-94.0662
91.0798,0.974665,99.9956828753,1000.0,90.8662,27.8823529412,90.8641297947,5.0,1000.0,24.9596906866,1000.0,415.614,0.0,4287,164.536,1.75852886195,90.9413757484,4287,23.2363,103.0,-94.1256
91.0303,0.85516,74.4987145436,287.0,90.77,37.6428571429,90.7680633463,4.0,142.070422535,40.4379721529,87.0,415.618,38.277461446,4288,164.558,1.94884579852,90.8576656566,4288,24.8184,193.0,-94.0926
91.1988,0.948643,76.5961144352,235.0,90.9653,26.7567567568,90.9640949121,3.0,149.940298507,19.8309141758,81.0,415.629,34.1165170297,4289,164.54,1.74256487085,91.0400146569,4289,21.4194,92.0,-94.2361
91.3064,0.916613,83.3506682422,1000.0,91.0745,27.4166666667,91.0782348485,4.0,248.756097561,20.8757900715,103.0,415.658,180.40128447,4290,164.547,1.68115775276,91.1484752422,4290,20.9851,105.0,-94.3225
90.9948,0.87759,93.6987614461,1000.0,90.7634,25.6,90.7609591424,3.0,404.259259259,15.158825812,144.0,415.701,211.857847623,4291,164.561,1.88359795525,90.8240607048,4291,25.1221,64.0,-94.1417
91.0407,0.908021,87.4126483116,1000.0,90.8532,26.7027027027,90.8519544893,3.0,358.551724138,22.8447934394,65.0,415.686,259.13391375,4292,164.565,1.73650748067,90.9165685124,4292,20.7293,99.0,-94.1253
91.1622,0.919566,93.7607562919,852.0,90.9644,27.5135135135,90.9646812857,3.0,347.838709677,22.0963756617,133.0,415.686,155.543811228,4293,164.574,1.77321616249,91.0240990424,4293,25.3654,87.0,-94.289
91.2917,0.941332,78.7653021864,376.0,91.0947,34.3793103448,91.0938247914,2.0,166.883333333,24.8865200919,96.0,415.712,57.1477884281,4294,164.579,1.63241770135,91.1579610078,4294,20.5053,111.0,-94.3466
90.9948,0.949102,99.9956828753,1000.0,90.7828,41.6818181818,90.7852582432,4.0,1000.0,41.3140812047,1000.0,415.69,0.0,4295,164.604,1.80214630715,90.839517289,4295,24.0433,186.0,-94.0939
91.1663,0.951343,99.9956828753,1000.0,90.9706,31.9411764706,90.9679711168,3.0,1000.0,22.7401448292,1000.0,415.717,0.0,4296,164.606,1.73532366753,91.0170412061,4296,23.8818,88.0,-94.239
91.168,0.939326,99.9956828753,1000.0,90.9762,31.9333333333,90.9760931145,2.0,1000.0,26.3362023754,1000.0,415.746,0.0,4297,164.575,1.70310887665,91.0185874926,4297,21.8191,144.0,-94.1062
91.0745,0.933199,98.1673976401,1000.0,90.8965,24.1860465116,90.8960872877,3.0,855.166666667,15.3323731289,217.0,415.791,288.210233838,4298,164.585,1.72047593828,90.9412759073,4298,23.5602,64.0,-94.1972
91.3374,0.928823,97.4394864749,1000.0,91.1422,23.1395348837,91.1439171243,3.0,872.916666667,14.6455507893,128.0,415.809,287.661681591,4299,164.56,1.76689459979,91.1894499026,4299,22.2519,57.0,-94.3469
91.4808,0.91865,95.1209096574,1000.0,91.2598,25.9166666667,91.2538987468,3.0,914.727272727,19.0778740372,62.0,415.852,269.656040476,4300,164.566,1.75483507547,91.3148493409,4300,22.7818,70.0,-94.535
91.4343,0.931427,99.9956828753,1000.0,91.2266,28.1052631579,91.2267536118,4.0,1000.0,34.1141963609,1000.0,415.86,0.0,4301,164.629,1.73502548123,91.2773568419,4301,23.2755,163.0,-94.6814
91.4432,0.921073,99.9956828753,1000.0,91.2456,23.0697674419,91.2471623174,3.0,1000.0,15.2778839227,1000.0,415.854,0.0,4302,164.637,1.89188225986,91.2895073966,4302,26.708,51.0,-94.5984
91.4877,0.922936,99.9956828753,1000.0,91.3132,26.8648648649,91.3136010863,4.0,1000.0,18.5328957527,1000.0,415.872,0.0,4303,164.627,1.8235820607,91.3620547253,4303,24.8676,85.0,-94.6647
91.7515,0.933104,99.9956828753,1000.0,91.5641,26.8918918919,91.5649379772,4.0,1000.0,19.7563315664,1000.0,415.888,0.0,4304,164.623,1.74045087027,91.6084860957,4304,21.9247,103.0,-94.9335
91.7257,0.929857,99.9956828753,1000.0,91.5175,39.24,91.5139225746,7.0,1000.0,30.9868100972,1000.0,415.9,0.0,4305,164.61,1.80996258739,91.5527624146,4305,22.8608,146.0,-94.9152
91.8119,0.945677,83.986468896,1000.0,91.5782,25.825,91.5801064897,4.0,834.0,20.4057436767,4.0,415.914,371.187284265,4306,164.569,1.8722377511,91.6213387432,4306,24.3708,84.0,-94.717
91.8773,0.950308,99.9956828753,1000.0,91.688,21.0434782609,91.6864207711,3.0,1000.0,21.3846313381,1000.0,415.917,0.0,4307,164.603,1.75350426288,91.7322763769,4307,23.5744,140.0,-94.7807
91.9129,0.845353,99.9956828753,1000.0,91.7114,23.5789473684,91.7166170009,4.0,1000.0,24.1406313733,1000.0,415.96,0.0,4308,164.634,1.820010441,91.7598876207,4308,24.2806,129.0,-95.0234
91.8837,0.771253,99.9956828753,1000.0,91.6693,27.6052631579,91.6672655429,3.0,1000.0,32.3708278951,1000.0,415.954,0.0,4309,164.647,1.87409924535,91.7238266464,4309,25.5941,161.0,-94.9275
91.8898,0.230186,95.1209096574,1000.0,91.7081,28.7894736842,91.7028036294,3.0,914.727272727,25.4508379499,62.0,415.985,269.656040476,4310,164.633,1.89116709379,91.7635552954,4310,25.0999,103.0,-94.951
92.0219,0.323748,99.9956828753,1000.0,91.8479,22.7380952381,91.8494745942,4.0,1000.0,19.409201946,1000.0,415.979,0.0,4311,164.636,1.88180711905,91.9045804924,4311,23.9256,93.0,-95.0936
92.01,0.902355,99.9956828753,1000.0,91.8111,22.75,91.8110244559,3.0,1000.0,25.7514562695,1000.0,416.022,0.0,4312,164.602,1.83800511329,91.8564321465,4312,25.361,132.0,-95.1212
91.8155,0.909409,99.9956828753,1000.0,91.6512,22.7,91.6539940929,3.0,1000.0,27.4052914599,1000.0,416.029,0.0,4313,164.629,1.83095026458,91.6966101295,4313,24.9415,141.0,-95.0867
92.0012,0.923155,99.9956828753,1000.0,91.8378,22.4318181818,91.834970923,4.0,1000.0,24.0212006051,1000.0,416.041,0.0,4314,164.626,1.83611901544,91.8725387129,4314,24.6048,118.0,-95.2766
92.143,0.876515,99.9956828753,1000.0,91.9611,22.5111111111,91.9624036182,3.0,1000.0,18.3661793308,1000.0,416.043,0.0,4315,164.633,1.90358133298,91.9832452261,4315,25.7468,90.0,-95.3134
92.0837,0.88417,99.9956828753,1000.0,91.9072,20.847826087,91.9069221483,3.0,1000.0,14.7456218872,1000.0,416.077,0.0,4316,164.677,1.73721765929,91.9314743814,4316,20.5774,66.0,-95.3357
92.3578,0.618343,99.9956828753,1000.0,92.1971,22.9111111111,92.1967583317,4.0,1000.0,20.4056879023,1000.0,416.093,0.0,4317,164.65,1.7865849822,92.2145559389,4317,23.9422,110.0,-95.5435
92.4365,0.851044,99.9956828753,1000.0,92.2727,27.6764705882,92.2747581987,3.0,1000.0,27.5720666279,1000.0,416.126,0.0,4318,164.678,1.76532282848,92.2892754224,4318,21.6695,114.0,-95.6561
92.5136,0.900845,99.9956828753,1000.0,92.3255,25.0,92.324281726,3.0,1000.0,22.660013029,1000.0,416.147,0.0,4319,164.705,1.88615627051,92.3395219237,4319,22.9549,102.0,-95.7631
92.4835,0.900768,99.9956828753,1000.0,92.32,30.3636363636,92.3171288975,5.0,1000.0,21.5713308363,1000.0,416.141,0.0,4320,164.713,1.76595811005,92.3414768255,4320,21.1727,112.0,-95.767
92.8721,0.808651,99.9956828753,1000.0,92.682,23.0930232558,92.6829220083,3.0,1000.0,16.3021099412,1000.0,416.144,0.0,4321,164.709,1.82598217893,92.7055941308,4321,23.9217,67.0,-96.1212
92.6684,0.864878,99.9956828753,1000.0,92.4491,22.6590909091,92.4464778017,4.0,1000.0,20.2641007941,1000.0,416.149,0.0,4322,164.733,1.92630906852,92.4767552882,4322,24.6854,95.0,-95.9258
92.8988,0.790107,99.9956828753,1000.0,92.6944,26.5263157895,92.6976619827,4.0,1000.0,24.7596199721,1000.0,416.142,0.0,4323,164.748,1.74165742221,92.7340386719,4323,22.1556,120.0,-96.0939
92.8893,0.884274,99.9956828753,1000.0,92.689,22.2272727273,92.6886825788,3.0,1000.0,18.8292128406,1000.0,416.14,0.0,4324,164.748,1.87754885999,92.7281968428,4324,24.1317,86.0,-96.1098
93.1269,0.897067,99.9956828753,1000.0,92.9315,21.2857142857,92.9269096172,4.0,1000.0,21.0548360822,1000.0,416.175,0.0,4325,164.725,1.9696955133,92.9725770096,4325,27.9141,98.0,-96.2805
93.1836,0.906385,99.9956828753,1000.0,92.9974,16.7,92.9998776335,3.0,1000.0,13.2039135613,1000.0,416.187,0.0,4326,164.725,1.79859780864,93.0415712878,4326,24.3926,63.0,-96.2291
92.9284,0.862757,99.9956828753,1000.0,92.7605,22.6976744186,92.7624293683,2.0,1000.0,20.1765865734,1000.0,416.214,0.0,4327,164.741,1.8682962635,92.7900905404,4327,26.4028,100.0,-96.2633
93.0592,0.838129,99.9956828753,1000.0,92.9013,32.68,92.899461899,4.0,1000.0,28.47977528,1000.0,416.228,0.0,4328,164.761,1.80646944537,92.9220927427,4328,24.3586,138.0,-96.528
93.5792,0.839422,99.9956828753,1000.0,93.4154,31.9142857143,93.4114168595,4.0,1000.0,40.7216133757,1000.0,416.252,0.0,4329,164.816,1.81696946483,93.4361598824,4329,23.0521,209.0,-96.7872
93.6844,0.834726,99.9956828753,1000.0,93.5125,28.5405405405,93.5152548247,4.0,1000.0,27.4989872979,1000.0,416.293,0.0,4330,164.82,1.76823596601,93.552523553,4330,21.9323,149.0,-96.8463
93.7181,0.82102,99.9956828753,1000.0,93.5613,36.7777777778,93.5556071305,3.0,1000.0,39.2148246093,1000.0,416.276,0.0,4331,164.847,1.77420197483,93.5807554731,4331,24.2085,165.0,-96.9123
93.7722,0.802376,99.9956828753,1000.0,93.5409,25.0975609756,93.5405402425,4.0,1000.0,21.6454860704,1000.0,416.288,0.0,4332,164.858,1.90730933202,93.5655089599,4332,25.5511,87.0,-96.9295
93.8032,0.706455,99.9956828753,1000.0,93.6228,26.4210526316,93.625528359,3.0,1000.0,29.8774968822,1000.0,416.275,0.0,4333,164.847,1.75716693961,93.6608300528,4333,23.7287,154.0,-97.1174
93.8571,0.627366,90.1712543704,1000.0,93.7113,26.1842105263,93.7101142802,3.0,774.923076923,22.1500329846,82.0,416.27,379.585900188,4334,164.834,1.81547219531,93.7236680333,4334,23.8013,94.0,-97.0997
93.8385,0.836306,99.9956828753,1000.0,93.6888,29.46875,93.692958307,3.0,1000.0,19.6436764237,1000.0,416.3,0.0,4335,164.866,1.66878475789,93.7105871946,4335,19.4593,80.0,-97.2459
94.0381,0.678894,99.9956828753,1000.0,93.8302,40.8846153846,93.8276439226,3.0,1000.0,35.1593372247,1000.0,416.319,0.0,4336,164.887,1.89609508045,93.8426321696,4336,24.0809,138.0,-97.3501
94.2439,0.792558,99.9956828753,1000.0,94.0624,23.5,94.0619737172,4.0,1000.0,15.109520808,1000.0,416.325,0.0,4337,164.9,1.79777510455,94.0857339262,4337,23.4461,70.0,-97.5387
94.0666,0.84929,99.9956828753,1000.0,93.8753,29.1142857143,93.8713941236,5.0,1000.0,25.0596675711,1000.0,416.348,0.0,4338,164.941,1.70521424635,93.8948041407,4338,22.1036,126.0,-97.3962
94.2715,0.763895,99.9956828753,1000.0,94.0771,22.6279069767,94.0793487381,3.0,1000.0,18.4529864676,1000.0,416.32,0.0,4339,164.918,1.91702248489,94.0993396357,4339,25.018,73.0,-97.5565
94.4165,0.877578,99.9956828753,1000.0,94.2239,26.6216216216,94.2223699228,3.0,1000.0,16.343196537,1000.0,416.346,0.0,4340,164.983,1.78811209419,94.2548635888,4340,22.1531,63.0,-97.6108
94.3386,0.828268,99.9956828753,1000.0,94.131,28.5,94.131598063,4.0,1000.0,19.7181529448,1000.0,416.4,0.0,4341,164.984,1.83543213684,94.1765802987,4341,26.0682,100.0,-97.5186
94.488,0.758786,99.9956828753,1000.0,94.2748,28.4545454545,94.2769530672,5.0,1000.0,15.5701558138,1000.0,416.424,0.0,4342,164.967,1.85917610094,94.3244143576,4342,24.8098,78.0,-97.727
94.3125,0.897399,99.9956828753,1000.0,94.122,26.9487179487,94.1213773673,4.0,1000.0,22.6647232024,1000.0,416.457,0.0,4343,164.973,1.85494740595,94.1445810991,4343,25.1492,101.0,-97.7073
94.297,0.661121,99.9956828753,1000.0,94.1189,24.6829268293,94.1204946133,3.0,1000.0,12.6113364109,1000.0,416.45,0.0,4344,164.985,1.91857513245,94.1429648426,4344,27.6568,61.0,-97.682
94.6664,0.671809,99.9956828753,1000.0,94.4727,25.8974358974,94.4692140516,3.0,1000.0,23.8411353969,1000.0,416.411,0.0,4345,164.999,1.79388488396,94.501194625,4345,24.3237,117.0,-97.8182
94.5045,0.480128,66.7631449798,1000.0,94.3279,26.7878787879,94.3297759946,6.0,435.4,18.0869240827,48.0,416.413,461.023209828,4346,164.98,1.87264439852,94.3555600212,4346,23.4718,82.0,-97.7111
94.6624,0.863092,99.9956828753,1000.0,94.4641,24.9090909091,94.4667183121,3.0,1000.0,22.0256236954,1000.0,416.4,0.0,4347,165.009,1.7306413234,94.4929573818,4347,21.9995,123.0,-97.8335
94.7127,0.897488,99.9956828753,1000.0,94.5203,23.7906976744,94.5151053562,3.0,1000.0,19.821949473,1000.0,416.441,0.0,4348,165.03,1.78226162934,94.5384629481,4348,22.8274,111.0,-97.9145
94.5925,0.865975,99.9956828753,1000.0,94.4016,27.0540540541,94.4016259583,4.0,1000.0,14.2751834294,1000.0,416.436,0.0,4349,165.0,1.93751081186,94.4227781539,4349,26.8653,58.0,-97.8576
94.6912,0.843587,99.9956828753,1000.0,94.5045,32.0357142857,94.5037712882,3.0,1000.0,27.5648354441,1000.0,416.435,0.0,4350,164.999,1.79619829299,94.5236944526,4350,25.3538,119.0,-97.8098
94.5714,0.890893,99.9956828753,1000.0,94.3792,27.05,94.3838497957,5.0,1000.0,25.0089483985,1000.0,416.466,0.0,4351,165.03,1.74661261618,94.4045963773,4351,22.9284,133.0,-97.9182
94.9169,0.875702,99.9956828753,1000.0,94.7321,40.68,94.729712704,4.0,1000.0,52.2836265001,1000.0,416.477,0.0,4352,165.033,1.84722994676,94.7586943319,4352,25.964,281.0,-98.0571
94.7831,0.955696,99.9956828753,1000.0,94.5829,38.5,94.5801896981,6.0,1000.0,22.834269118,1000.0,416.471,0.0,4353,165.075,1.79886290084,94.6118917151,4353,22.9476,90.0,-98.1164
94.7757,0.661069,99.9956828753,1000.0,94.5887,52.6842105263,94.5899912253,4.0,1000.0,50.7543647401,1000.0,416.507,0.0,4354,165.058,1.78412504171,94.610102178,4354,25.564,195.0,-97.9137
94.911,0.679017,49.6201286,93.0,94.7459,34.4482758621,94.7433076767,3.0,68.380952381,28.409063885,58.0,416.509,5.81966328284,4355,165.045,1.80791217522,94.7836479144,4355,24.502,118.0,-97.9702
94.8445,0.298942,99.9956828753,1000.0,94.6516,28.1142857143,94.6539174984,3.0,1000.0,20.5395387743,1000.0,416.527,0.0,4356,165.034,2.05056291454,94.7016447844,4356,31.9927,93.0,-97.8699
94.7612,0.873897,99.9956828753,1000.0,94.6135,24.0,94.6111365826,3.0,1000.0,22.4532033675,1000.0,416.527,0.0,4357,165.03,1.70677405314,94.6547564047,4357,23.9259,92.0,-97.7709
94.6327,0.954771,99.970397355,1000.0,94.4685,32.6774193548,94.4693420452,3.0,962.181818182,25.2706473828,584.0,416.568,119.591591512,4358,165.063,1.74614257384,94.5026367879,4358,24.4882,115.0,-97.8197
94.7082,0.943998,99.9956828753,1000.0,94.5286,29.4411764706,94.5279156177,3.0,1000.0,19.4288917314,1000.0,416.621,0.0,4359,165.046,1.83013466911,94.5511155466,4359,24.3441,111.0,-97.693
94.5442,0.890261,99.9956828753,1000.0,94.379,26.6052631579,94.3760625162,3.0,1000.0,29.0684667943,1000.0,416.585,0.0,4360,165.048,1.74119685033,94.4062549381,4360,22.434,153.0,-97.8429
94.6959,0.840059,87.5666583482,1000.0,94.5111,22.3409090909,94.5151292537,3.0,411.04,18.2345117115,37.0,416.638,308.608681667,4361,165.024,1.90185492621,94.543934845,4361,26.9029,89.0,-97.4874
94.7343,0.629644,99.9956828753,1000.0,94.5547,20.0784313725,94.5530081806,3.0,1000.0,16.013282645,1000.0,416.626,0.0,4362,165.053,1.84165915254,94.5931871391,4362,24.3352,89.0,-97.7817
94.4392,0.730012,99.9956828753,1000.0,94.2258,21.347826087,94.222492753,3.0,1000.0,17.2553928449,1000.0,416.664,0.0,4363,165.027,2.06496797099,94.2729534589,4363,30.1272,69.0,-97.6443
94.4772,0.84122,99.9956828753,1000.0,94.2966,30.6363636364,94.2972577086,4.0,1000.0,27.7770541687,1000.0,416.666,0.0,4364,165.022,2.00164216314,94.3424002315,4364,28.5482,124.0,-97.5868
94.4917,0.660373,99.9956828753,1000.0,94.3263,17.9285714286,94.3280040528,3.0,1000.0,12.8991377658,1000.0,416.664,0.0,4365,165.065,1.84462053648,94.3718106204,4365,23.7376,71.0,-97.6379
94.4521,0.926002,99.9956828753,1000.0,94.265,24.1951219512,94.2648107489,3.0,1000.0,22.4382290421,1000.0,416.702,0.0,4366,165.103,1.87834666965,94.2996047419,4366,24.8456,112.0,-97.5925
94.3325,0.85313,99.9956828753,1000.0,94.1449,22.8181818182,94.1440016621,4.0,1000.0,13.6119478388,1000.0,416.689,0.0,4367,165.113,1.82722570464,94.1709829506,4367,22.7469,55.0,-97.5751
94.5785,0.884788,99.9956828753,1000.0,94.386,25.7179487179,94.3847561149,3.0,1000.0,19.032965623,1000.0,416.731,0.0,4368,165.135,1.9086455967,94.4108695483,4368,26.2558,89.0,-97.6777
94.3131,0.899884,99.9956828753,1000.0,94.134,28.5142857143,94.1342603985,4.0,1000.0,21.846701521,1000.0,416.758,0.0,4369,165.159,1.69810728312,94.1646258407,4369,22.3437,111.0,-97.4245
94.5001,0.265619,87.6871302312,1000.0,94.3286,24.1463414634,94.3300208011,3.0,738.285714286,25.5099798507,74.0,416.773,413.821636625,4370,165.177,1.75136568871,94.3605347239,4370,22.6323,141.0,-97.5389
94.4598,0.890389,99.9956828753,1000.0,94.2727,24.8292682927,94.2740296067,4.0,1000.0,15.8774305825,1000.0,416.795,0.0,4371,165.182,1.82679838298,94.3066018561,4371,24.0844,58.0,-97.423
94.3518,0.90825,99.9956828753,1000.0,94.1742,21.0,94.1696403662,3.0,1000.0,16.0,1000.0,416.8,0.0,4372,165.181,1.71510592616,94.2100435626,4372,22.1065,66.0,-97.4765
94.2254,0.884035,99.9956828753,1000.0,94.0515,28.0,94.0516021738,3.0,1000.0,23.0374091908,1000.0,416.819,0.0,4373,165.227,1.82211321623,94.0955701024,4373,23.4949,90.0,-97.441
94.2125,0.878519,99.9956828753,1000.0,94.009,20.1666666667,94.0126583583,3.0,1000.0,12.9153225107,1000.0,416.831,0.0,4374,165.258,1.89397657937,94.0673951721,4374,26.9937,58.0,-97.3593
94.3609,0.918828,89.3919509353,668.0,94.1662,27.1081081081,94.160228388,4.0,248.804878049,19.6342004205,175.0,416.831,97.2056456034,4375,165.3,1.8404376875,94.2128033276,4375,27.1401,84.0,-97.3954
94.2336,0.882222,99.9956828753,1000.0,94.0473,28.25,94.0504990403,3.0,1000.0,22.1050207972,1000.0,416.826,0.0,4376,165.324,1.85363056496,94.0960942396,4376,26.3465,121.0,-97.3628
93.8984,0.874256,99.9956828753,1000.0,93.7342,32.1379310345,93.7342459845,5.0,1000.0,30.9546098599,1000.0,416.836,0.0,4377,165.323,1.67639055475,93.7755622635,4377,21.9116,136.0,-97.0673
93.906,0.898801,93.9145138996,1000.0,93.6766,30.1388888889,93.6739521125,4.0,912.727272727,22.9760174213,40.0,416.837,275.980595797,4378,165.321,1.86303187184,93.7270288739,4378,24.7994,89.0,-96.9423
94.0441,0.866622,98.894540647,1000.0,93.8657,24.0769230769,93.8672467068,4.0,928.181818182,18.3518106637,210.0,416.884,227.109031958,4379,165.321,1.8193000229,93.9166943024,4379,22.8401,79.0,-97.1
93.8549,0.659595,99.9956828753,1000.0,93.6788,26.5641025641,93.6762577619,4.0,1000.0,19.5720822521,1000.0,416.889,0.0,4380,165.318,1.82174817368,93.7164593664,4380,25.0349,73.0,-97.0047
93.9775,0.791472,99.9956828753,1000.0,93.7983,24.8536585366,93.7948507826,3.0,1000.0,16.5405060465,1000.0,416.929,0.0,4381,165.295,1.88921972577,93.8332994006,4381,26.6693,65.0,-97.098
93.7274,0.884778,99.9956828753,1000.0,93.5465,20.12,93.5497266231,3.0,1000.0,19.0563795092,1000.0,416.912,0.0,4382,165.267,1.77229361944,93.5996508716,4382,21.4713,106.0,-96.9789
94.0701,0.77644,99.9956828753,1000.0,93.8776,18.1481481481,93.8748418812,3.0,1000.0,15.4948108487,1000.0,416.921,0.0,4383,165.281,1.88676030693,93.9269435192,4383,24.1911,76.0,-97.1769
93.9062,0.888953,99.9956828753,1000.0,93.7339,19.1428571429,93.7310572372,3.0,1000.0,13.6366852158,1000.0,416.935,0.0,4384,165.256,1.7622606756,93.7826986565,4384,23.7875,56.0,-97.0229
93.7822,0.907465,99.9956828753,1000.0,93.5814,23.0638297872,93.584358431,3.0,1000.0,20.705024835,1000.0,416.921,0.0,4385,165.254,1.92982394183,93.6406229467,4385,28.4132,86.0,-97.001
93.617,0.890462,63.2879120066,1000.0,93.4469,23.1395348837,93.4478983039,2.0,593.117647059,20.4593543686,4.0,416.953,486.354371209,4386,165.268,1.72449020122,93.4837692097,4386,22.5307,88.0,-96.7777
93.8028,0.885143,99.9956828753,1000.0,93.6221,20.4042553191,93.6203548244,3.0,1000.0,13.7076769521,1000.0,416.943,0.0,4387,165.32,1.96004000473,93.6576238924,4387,28.4311,54.0,-96.4967
93.3806,0.853807,99.9956828753,1000.0,93.1967,32.8387096774,93.1929378319,4.0,1000.0,23.6549071144,1000.0,416.973,0.0,4388,165.333,1.81825244363,93.2296410853,4388,23.7333,112.0,-96.6079
93.5872,0.91139,99.9956828753,1000.0,93.4246,36.8518518519,93.4251466772,7.0,1000.0,31.142092158,1000.0,417.016,0.0,4389,165.357,1.80565506065,93.4595079599,4389,23.3985,150.0,-96.7113
93.5193,0.888739,99.9956828753,1000.0,93.3058,25.4722222222,93.3078183158,6.0,1000.0,15.1354736209,1000.0,417.026,0.0,4390,165.405,1.90375437635,93.3438253783,4390,25.2862,61.0,-96.6382
