AverageAbsY,AverageAbsQ,MinReturn,QFunRegParamNorm,StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MaxReturn,AverageAction,AverageDiscountedReturn,AverageQ,AveragePolicySurr,StdEsReturn,MinEsReturn,AverageY,AverageAbsQYDiff,Epoch
91.8477264044,92.0236,1000.0,110.746,0.0,1000.0,52.1176,45.0201,46.0,131,14.5362318841,1000.0,0.168943,99.9956828753,91.8221,-101.105,11.512538483,3.0,91.8210533435,2.63228986502,131
92.6554054112,92.7952,1000.0,110.972,0.0,1000.0,52.441,45.1927,47.0,132,15.0,1000.0,0.193907,99.9956828753,92.604,-101.791,11.7000986189,3.0,92.6177513566,2.55338598343,132
93.1431488371,93.2992,1000.0,111.383,0.0,1000.0,50.4841,45.2929,41.0,133,16.1111111111,1000.0,0.179425,99.9956828753,93.0982,-102.483,10.6206015899,3.0,93.102948014,2.57500056001,133
93.8330798323,93.9851,1000.0,111.808,0.0,1000.0,47.6993,45.374,49.0,134,15.3692307692,1000.0,0.193094,99.9956828753,93.7741,-103.199,11.2408174227,3.0,93.778865516,2.44970773298,134
94.9919163747,95.1324,48.0,112.32,262.653129939,908.0,50.3484,45.4683,38.0,135,11.8,1000.0,0.219503,94.8506603491,94.9582,-104.198,8.20731381147,3.0,94.96436401,2.53294509493,135
94.9238284018,95.087,36.0,112.729,427.358440523,389.384615385,53.1325,45.5803,54.0,136,13.3918918919,1000.0,0.169759,63.8920741205,94.8687,-104.582,10.5942584751,3.0,94.8799532321,2.6317453228,136
95.7700067004,95.9429,38.0,113.142,358.441561403,594.0,51.2241,45.672,52.0,137,14.3661971831,1000.0,0.174358,92.2404915078,95.7297,-105.39,11.602864431,3.0,95.7345392178,2.50030689831,137
96.4880724117,96.6682,115.0,113.491,289.159749873,826.846153846,53.1544,45.7849,55.0,138,13.6438356164,1000.0,0.171246,96.9498133008,96.4529,-106.309,10.8708103099,2.0,96.4610204746,2.63460465027,138
97.5714247613,97.7348,41.0,113.793,321.104138511,455.363636364,56.9513,45.8462,69.0,139,14.9701492537,1000.0,0.15825,84.39932424,97.5453,-107.02,11.3846848543,3.0,97.5426354527,2.67289604347,139
98.0073995113,98.1701,143.0,114.193,291.119934609,765.428571429,53.6289,45.9243,64.0,140,14.7424242424,1000.0,0.22985,97.557496252,97.9585,-107.664,12.2922870694,3.0,97.9673838503,2.67264841363,140
98.9609081605,99.1065,38.0,114.565,209.479298235,209.416666667,54.0492,46.0564,46.0,141,15.1029411765,802.0,0.201647,67.9181929361,98.8989,-108.368,13.0430731063,3.0,98.9087069788,2.59294920995,141
99.2344480565,99.4093,40.0,114.927,54.5266281361,77.8682170543,57.1412,46.1723,47.0,142,12.3797468354,301.0,0.321506,49.0311111583,99.1927,-109.075,10.6334840111,3.0,99.1961859595,2.64818982765,142
99.8144610888,99.9811,69.0,115.135,267.643681965,915.363636364,58.1019,46.2418,57.0,143,15.0447761194,1000.0,0.229112,95.4521023421,99.7421,-109.374,11.9094003205,3.0,99.7516201279,2.66088318785,143
100.324047089,100.496,1000.0,115.524,0.0,1000.0,52.433,46.3267,42.0,144,14.6086956522,1000.0,0.204745,99.9956828753,100.281,-110.354,11.3842217167,3.0,100.283507273,2.55921506237,144
101.245502379,101.443,578.0,115.957,121.316470236,961.636363636,64.2393,46.3679,52.0,145,16.2459016393,1000.0,0.202726,99.9688012811,101.215,-111.137,12.9888422959,3.0,101.214590782,2.86306369926,145
101.744858253,101.914,1000.0,116.406,0.0,1000.0,55.9617,46.4581,61.0,146,16.8,1000.0,0.199022,99.9956828753,101.689,-111.753,12.9277479348,3.0,101.702261833,2.62048495243,146
102.393602584,102.584,1000.0,116.827,0.0,1000.0,62.5564,46.5614,69.0,147,14.8088235294,1000.0,0.230185,99.9956828753,102.332,-112.328,13.3826680635,3.0,102.344645132,2.81595583193,147
102.837726071,103.017,1000.0,117.303,0.0,1000.0,60.6768,46.6219,72.0,148,16.8305084746,1000.0,0.243568,99.9956828753,102.812,-112.831,14.4200337835,3.0,102.80942942,2.77351603731,148
103.52038679,103.699,46.0,117.74,311.563322748,371.714285714,58.2404,46.6286,91.0,149,15.4307692308,1000.0,0.250956,78.4770524822,103.487,-113.224,14.9563150858,3.0,103.493965398,2.6384386689,149
103.899261398,104.069,1000.0,118.086,0.0,1000.0,59.0394,46.7147,51.0,150,16.3114754098,1000.0,0.158601,99.9956828753,103.844,-113.514,12.3494753106,3.0,103.852253547,2.70823962032,150
103.827328659,104.029,1000.0,118.373,0.0,1000.0,58.9458,46.8515,89.0,151,16.8474576271,1000.0,0.186756,99.9956828753,103.775,-114.225,16.657887183,3.0,103.788288244,2.68458545882,151
104.908483252,105.127,126.0,118.707,46.8008092232,147.088235294,63.6221,46.8739,75.0,152,17.2105263158,458.0,0.188127,75.6994758939,104.878,-115.118,14.8095948534,3.0,104.879264551,2.88484010092,152
105.730824077,105.945,43.0,119.214,133.429308308,189.092592593,58.914,46.9674,55.0,153,14.125,789.0,0.212102,75.2878631106,105.679,-115.625,11.4830037447,3.0,105.687147937,2.79864841877,153
105.91804436,106.107,47.0,119.522,354.789687311,841.333333333,58.9438,47.1041,45.0,154,13.1866666667,1000.0,0.254221,89.7077137758,105.87,-116.273,9.84505741759,3.0,105.874295912,2.73654291415,154
106.598952564,106.787,219.0,119.896,267.301377974,693.8,59.881,47.1584,52.0,155,15.4769230769,1000.0,0.146816,98.7240841693,106.555,-116.695,12.5478869717,3.0,106.557670411,2.66276524656,155
107.292973457,107.468,365.0,120.264,217.538294841,880.916666667,65.6283,47.3088,58.0,156,16.1111111111,1000.0,0.220067,99.7243260128,107.221,-117.496,11.6987465223,3.0,107.228665522,2.82377739591,156
107.289984312,107.482,1000.0,120.601,0.0,1000.0,63.5968,47.3806,77.0,157,15.609375,1000.0,0.271539,99.9956828753,107.22,-117.857,16.1947302265,3.0,107.237122749,2.80481526833,157
108.063120012,108.274,506.0,120.679,142.01501492,955.090909091,65.0105,47.4282,109.0,158,20.2653061224,1000.0,0.204708,99.9398391652,108.013,-118.437,19.8111239729,3.0,108.003827886,2.87616380176,158
108.303543526,108.517,119.0,121.1,37.4206282277,148.573529412,70.5518,47.5003,81.0,159,16.3387096774,226.0,0.29196,76.1159476496,108.232,-118.823,14.0963774212,4.0,108.248836192,3.0179061985,159
109.323408581,109.513,1000.0,121.365,0.0,1000.0,64.5106,47.5898,52.0,160,14.8656716418,1000.0,0.200465,99.9956828753,109.248,-119.565,11.1955421864,3.0,109.249135055,2.76150761693,160
109.314574768,109.527,128.0,121.598,308.107661485,481.952380952,67.773,47.6659,54.0,161,12.243902439,1000.0,0.256894,92.9647435023,109.256,-120.151,10.405862531,3.0,109.261647354,2.95362927952,161
110.114042565,110.315,1000.0,121.908,0.0,1000.0,67.1561,47.8094,84.0,162,12.9861111111,1000.0,0.255689,99.9956828753,110.057,-120.711,14.8047412221,3.0,110.05898941,2.85194239568,162
110.685098572,110.909,499.0,122.169,143.719021096,946.454545455,69.0324,47.9296,76.0,163,17.7627118644,1000.0,0.360402,99.9351823965,110.639,-121.516,18.7384667201,3.0,110.642150577,3.02947808946,163
111.604664286,111.782,126.0,122.524,381.172808579,505.3,73.3315,47.996,58.0,164,16.7333333333,1000.0,0.228827,88.7248225739,111.53,-122.138,11.8376048628,3.0,111.546706506,2.93394410597,164
112.107842368,112.326,136.0,122.874,349.370318397,615.705882353,68.5769,48.0837,56.0,165,17.6666666667,1000.0,0.226998,94.9859976017,112.075,-122.498,13.6745805072,3.0,112.071789418,2.8904466369,165
112.017381549,112.233,130.0,123.177,83.5085946125,242.071428571,66.0535,48.1871,50.0,166,14.1267605634,492.0,0.158694,88.5468279002,111.974,-123.274,11.2612129753,3.0,111.988977906,2.90951764654,166
113.337739687,113.531,221.0,123.534,287.083232221,693.866666667,64.5763,48.2817,35.0,167,11.4252873563,1000.0,0.262048,98.3184114741,113.278,-123.735,8.08095843853,3.0,113.277020902,2.75487141569,167
113.515549856,113.734,1000.0,123.862,0.0,1000.0,76.5107,48.3746,56.0,168,14.9850746269,1000.0,0.320157,99.9956828753,113.468,-124.282,12.068823209,3.0,113.473580488,2.98978710362,168
113.729079893,113.946,1000.0,124.211,0.0,1000.0,76.8993,48.4865,37.0,169,13.0533333333,1000.0,0.400649,99.9956828753,113.687,-124.469,9.04933637837,3.0,113.693779525,3.03051070403,169
114.699460804,114.907,129.0,124.692,46.5333172273,169.847457627,68.3135,48.5873,47.0,170,14.6086956522,251.0,0.252226,80.0418229386,114.66,-125.368,10.3142189618,3.0,114.664340507,2.81337655665,170
114.980478326,115.191,129.0,125.053,58.8935747304,207.469387755,74.1768,48.7006,42.0,171,12.987012987,433.0,0.173566,85.5647097188,114.922,-125.807,8.65574429264,3.0,114.922050754,3.00656179352,171
115.649902325,115.867,125.0,125.324,239.686992068,914.75,71.867,48.7799,50.0,172,16.1428571429,1000.0,0.263282,97.6226824588,115.589,-126.259,11.6358192771,3.0,115.598629514,2.99147834374,172
116.061643759,116.285,1000.0,125.668,0.0,1000.0,71.8121,48.9327,73.0,173,15.1818181818,1000.0,0.30589,99.9956828753,116.023,-126.638,13.1747107276,3.0,116.024143815,2.93228149243,173
116.223672972,116.443,1000.0,125.996,0.0,1000.0,70.2057,49.0739,47.0,174,16.0,1000.0,0.428218,99.9956828753,116.177,-127.222,11.2679963585,3.0,116.183726615,2.95813988107,174
116.524524344,116.769,1000.0,126.302,0.0,1000.0,71.9403,49.1974,103.0,175,15.6774193548,1000.0,0.395874,99.9956828753,116.471,-127.522,15.4552154195,3.0,116.480205522,3.05665023633,175
116.872540351,117.11,1000.0,126.627,0.0,1000.0,78.0527,49.3494,64.0,176,13.2948717949,1000.0,0.414411,99.9956828753,116.827,-128.179,12.6502345923,3.0,116.821386688,3.092710867,176
117.554957496,117.787,1000.0,126.888,0.0,1000.0,79.9684,49.4599,73.0,177,15.0606060606,1000.0,0.218366,99.9956828753,117.506,-128.382,13.0939250173,3.0,117.518581312,3.07494790008,177
117.817841909,118.063,1000.0,127.101,0.0,1000.0,74.4055,49.5723,50.0,178,13.7397260274,1000.0,0.356684,99.9956828753,117.762,-128.998,10.1401513015,3.0,117.763908533,3.05710116812,178
118.774545603,118.996,1000.0,127.295,0.0,1000.0,77.2922,49.7262,45.0,179,11.9285714286,1000.0,0.208273,99.9956828753,118.709,-129.41,9.26435271849,3.0,118.722784324,3.12752087827,179
118.4918422,118.75,1000.0,127.539,0.0,1000.0,85.1839,49.8922,55.0,180,13.9571428571,1000.0,0.27616,99.9956828753,118.435,-129.699,11.1193983834,3.0,118.4396882,3.22533984033,180
118.893155033,119.142,1000.0,127.726,0.0,1000.0,82.8529,50.0462,77.0,181,14.4202898551,1000.0,0.266179,99.9956828753,118.842,-129.799,13.7328610413,3.0,118.847076028,3.17121663683,181
119.742543893,119.954,1000.0,127.939,0.0,1000.0,72.1845,50.1666,56.0,182,16.2380952381,1000.0,0.266394,99.9956828753,119.686,-130.825,12.4157021495,3.0,119.694548012,2.96622684051,182
119.849055166,120.065,1000.0,128.246,0.0,1000.0,76.5314,50.268,65.0,183,13.527027027,1000.0,0.326785,99.9956828753,119.79,-130.886,10.927553784,3.0,119.792154167,3.04572948566,183
120.237273688,120.454,197.0,128.674,275.361811847,550.368421053,75.0693,50.3811,45.0,184,12.0361445783,1000.0,0.253102,97.164046728,120.19,-131.462,9.27289843451,3.0,120.197802784,3.13825258002,184
120.866045814,121.084,1000.0,128.926,0.0,1000.0,78.9788,50.5424,51.0,185,13.5675675676,1000.0,0.31653,99.9956828753,120.802,-131.741,10.7453083176,3.0,120.797053685,3.02006129453,185
120.895362968,121.099,207.0,129.272,302.408967449,666.0625,79.0636,50.6318,70.0,186,10.967032967,1000.0,0.176144,98.1442947352,120.787,-132.409,10.186665006,3.0,120.799210499,3.18651799195,186
121.627444306,121.852,1000.0,129.546,0.0,1000.0,83.8021,50.7301,40.0,187,10.3195876289,1000.0,0.179075,99.9956828753,121.56,-133.011,7.00742815265,3.0,121.564300619,3.10439793711,187
121.884925633,122.107,1000.0,129.699,0.0,1000.0,84.5432,50.8427,41.0,188,8.72173913043,1000.0,0.26597,99.9956828753,121.816,-133.33,6.11419990299,3.0,121.821680727,3.21599685441,188
122.76519397,122.966,1000.0,129.952,0.0,1000.0,73.5105,50.9481,49.0,189,11.3522727273,1000.0,0.148192,99.9956828753,122.685,-134.045,10.1321268663,3.0,122.682815693,2.92962391973,189
123.205649424,123.431,1000.0,130.279,0.0,1000.0,82.7064,51.0962,31.0,190,9.14678899083,1000.0,0.202231,99.9956828753,123.112,-134.568,6.06966542021,3.0,123.115258743,3.15397013161,190
123.320079772,123.571,1000.0,130.629,0.0,1000.0,89.6816,51.1415,59.0,191,12.0963855422,1000.0,0.17747,99.9956828753,123.213,-134.76,11.0591122085,3.0,123.215071845,3.30883132695,191
123.627384598,123.883,1000.0,130.866,0.0,1000.0,95.5214,51.2271,40.0,192,9.71844660194,1000.0,0.236053,99.9956828753,123.537,-135.031,6.58096324246,3.0,123.546602127,3.42523042783,192
123.803190373,124.022,1000.0,131.288,0.0,1000.0,86.5134,51.3147,48.0,193,10.4842105263,1000.0,0.171596,99.9956828753,123.706,-135.725,7.94038731376,2.0,123.717171362,3.29157919434,193
124.882965972,125.108,116.0,131.744,43.004497704,152.621212121,80.6869,51.4111,46.0,194,8.87610619469,292.0,0.209707,76.7642989737,124.815,-136.314,7.29302338869,3.0,124.824884367,3.21525554804,194
125.181026988,125.425,107.0,132.116,109.114029506,217.14893617,87.4706,51.4748,38.0,195,9.97,619.0,0.161761,83.8781812473,125.082,-136.633,7.57819899448,3.0,125.08517794,3.3038263391,195
125.537280542,125.768,98.0,132.299,31.6146644225,141.549295775,88.5423,51.5226,49.0,196,9.8431372549,228.0,0.221066,74.8083619649,125.446,-137.218,9.53296149491,3.0,125.45514889,3.31544639821,196
125.900161937,126.135,282.0,132.586,294.770354904,789.230769231,87.5034,51.6838,42.0,197,9.89,1000.0,0.147704,98.9532389306,125.834,-137.753,7.38091457748,2.0,125.834547742,3.30253624193,197
126.375930501,126.617,192.0,132.961,78.2393844913,303.484848485,87.8514,51.7473,67.0,198,9.0990990991,498.0,0.159282,93.8184803255,126.289,-138.276,8.68254431402,3.0,126.287186864,3.31197690262,198
126.967383108,127.193,423.0,133.115,229.275756348,729.642857143,84.6503,51.8317,48.0,199,10.7204301075,1000.0,0.137651,99.6484021142,126.884,-139.263,9.23686581788,3.0,126.895614463,3.29689558827,199
127.784794727,128.03,572.0,133.398,140.958407792,919.0,85.1158,51.8664,43.0,200,13.0789473684,1000.0,0.221642,99.9597762849,127.731,-139.997,9.9137904455,3.0,127.7339334,3.41326471491,200
128.934102267,129.192,78.0,133.621,47.0616619196,108.861702128,98.4363,51.9222,52.0,201,15.4769230769,273.0,0.26791,63.5537827977,128.845,-141.348,13.2515400467,3.0,128.854235481,3.48973865894,201
129.888833405,130.132,85.0,133.867,27.5999534715,114.965517241,93.7295,51.977,37.0,202,13.4861111111,202.0,0.184596,67.3736589583,129.816,-142.353,9.98609179414,3.0,129.818041789,3.47992155253,202
130.800851768,131.013,81.0,134.081,38.7439581565,105.978947368,92.3083,52.0215,46.0,203,12.243902439,295.0,0.238081,63.587592372,130.693,-143.23,9.91495664432,3.0,130.703163255,3.43556090998,203
130.996331051,131.246,121.0,134.392,37.1148488175,186.314814815,103.169,52.0845,53.0,204,13.2597402597,312.0,0.239533,83.5546876451,130.838,-143.928,11.4510846732,3.0,130.840634591,3.66329821603,204
132.494987556,132.72,220.0,134.615,307.764012679,637.25,98.4258,52.141,57.0,205,15.640625,1000.0,0.152479,97.3363108047,132.435,-145.527,13.5096807738,3.0,132.430509519,3.50484544771,205
133.3606713,133.608,1000.0,134.907,0.0,1000.0,99.6208,52.1509,48.0,206,14.8507462687,1000.0,0.202215,99.9956828753,133.26,-146.748,11.1036550811,3.0,133.279654196,3.5144651514,206
134.140634689,134.373,1000.0,135.371,0.0,1000.0,95.8272,52.213,41.0,207,14.3043478261,1000.0,0.212364,99.9956828753,134.064,-147.722,11.141129373,3.0,134.072611897,3.48223502533,207
135.735138452,135.982,1000.0,135.781,0.0,1000.0,103.874,52.2518,45.0,208,13.2467532468,1000.0,0.293363,99.9956828753,135.661,-149.03,11.4949518498,3.0,135.666923836,3.66101829895,208
136.945509244,137.17,1000.0,136.185,0.0,1000.0,103.354,52.3104,63.0,209,18.3148148148,1000.0,0.250736,99.9956828753,136.839,-150.231,15.6605473558,3.0,136.839972047,3.61533424852,209
138.006618571,138.25,1000.0,136.412,0.0,1000.0,114.902,52.3278,55.0,210,15.0895522388,1000.0,0.169968,99.9956828753,137.874,-151.596,13.8313200105,3.0,137.898834669,3.78641782619,210
138.673406939,138.945,118.0,136.724,294.328015332,533.578947368,108.074,52.3521,46.0,211,18.0943396226,1000.0,0.256594,94.2672337047,138.566,-152.409,13.3009634364,3.0,138.561517771,3.7316133475,211
140.237721488,140.475,1000.0,137.022,0.0,1000.0,108.997,52.3893,56.0,212,12.4578313253,1000.0,0.226086,99.9956828753,140.135,-153.694,12.4758090785,3.0,140.149149631,3.64238405887,212
141.094748688,141.358,1000.0,137.247,0.0,1000.0,114.313,52.4382,76.0,213,15.9523809524,1000.0,0.146479,99.9956828753,140.98,-155.251,15.248657054,3.0,140.985706741,3.89671266318,213
142.701803358,142.947,92.0,137.712,85.8607124577,189.773584906,115.881,52.4712,44.0,214,12.961038961,399.0,0.186266,80.1134548758,142.569,-157.12,11.2912350313,3.0,142.580536966,3.89428451764,214
144.193100236,144.449,1000.0,137.903,0.0,1000.0,110.185,52.5291,52.0,215,13.4189189189,1000.0,0.231054,99.9956828753,144.093,-158.378,11.8424417186,3.0,144.110157894,3.69209005141,215
145.182291423,145.46,1000.0,138.32,0.0,1000.0,122.703,52.6125,38.0,216,11.5632183908,1000.0,0.174515,99.9956828753,145.093,-159.694,8.6365983478,3.0,145.084448762,3.9582210441,216
146.521706451,146.753,1000.0,138.637,0.0,1000.0,127.855,52.7032,66.0,217,14.7205882353,1000.0,0.224157,99.9956828753,146.372,-161.22,13.4742080289,3.0,146.393109417,4.00373572589,217
148.303387327,148.539,1000.0,139.081,0.0,1000.0,126.895,52.7817,69.0,218,14.5217391304,1000.0,0.153033,99.9956828753,148.166,-163.109,12.7581842964,3.0,148.174198391,3.95829679076,218
149.772580148,150.022,1000.0,139.381,0.0,1000.0,130.998,52.8598,74.0,219,20.4693877551,1000.0,0.252917,99.9956828753,149.638,-164.589,16.6170579198,3.0,149.650885947,3.97630085437,219
151.455843285,151.746,1000.0,139.758,0.0,1000.0,129.382,52.9499,58.0,220,11.7529411765,1000.0,0.101362,99.9956828753,151.339,-166.423,12.5874876084,3.0,151.350471684,4.11821748621,220
152.713385586,152.976,1000.0,139.991,0.0,1000.0,126.841,52.9779,57.0,221,15.0769230769,1000.0,0.197705,99.9956828753,152.627,-168.289,14.7942896388,3.0,152.639073366,3.94987381216,221
154.122102469,154.4,1000.0,140.207,0.0,1000.0,145.511,53.022,54.0,222,13.2987012987,1000.0,0.28714,99.9956828753,154.03,-169.639,12.3625586129,3.0,154.037014426,4.19930518528,222
155.148448069,155.402,1000.0,140.436,0.0,1000.0,134.073,53.0759,79.0,223,22.2272727273,1000.0,0.248017,99.9956828753,155.016,-170.652,17.3163921767,3.0,155.038813282,4.07117379485,223
156.9881824,157.231,1000.0,140.701,0.0,1000.0,133.597,53.1301,77.0,224,14.9852941176,1000.0,0.286242,99.9956828753,156.87,-172.758,15.7325932261,3.0,156.872313797,4.02949744763,224
158.173300363,158.405,1000.0,140.995,0.0,1000.0,151.598,53.1084,47.0,225,14.3285714286,1000.0,0.277233,99.9956828753,158.056,-174.059,12.1663721891,3.0,158.084328298,4.3103858023,225
159.086790331,159.338,1000.0,141.286,0.0,1000.0,149.455,53.102,65.0,226,13.8732394366,1000.0,0.253546,99.9956828753,158.917,-174.984,13.5593942046,3.0,158.94738389,4.22697944893,226
161.190480346,161.444,1000.0,141.694,0.0,1000.0,147.327,53.1209,52.0,227,16.3442622951,1000.0,0.39102,99.9956828753,161.039,-177.189,14.3696917451,3.0,161.04034232,4.19181197529,227
162.069188515,162.314,1000.0,142.006,0.0,1000.0,137.06,53.1499,51.0,228,18.4444444444,1000.0,0.220565,99.9956828753,161.947,-178.41,13.4297440293,3.0,161.958993006,4.08926773873,228
164.401680062,164.701,1000.0,142.391,0.0,1000.0,146.992,53.1603,52.0,229,16.3548387097,1000.0,0.287522,99.9956828753,164.282,-180.682,13.2032459037,3.0,164.297252555,4.30680037387,229
164.98539977,165.307,1000.0,142.692,0.0,1000.0,151.239,53.1965,52.0,230,12.582278481,1000.0,0.261057,99.9956828753,164.861,-182.072,12.0280343364,3.0,164.884886472,4.41737490947,230
166.598255842,166.9,1000.0,143.064,0.0,1000.0,170.797,53.2745,78.0,231,15.703125,1000.0,0.207847,99.9956828753,166.45,-183.488,16.6345646241,3.0,166.461293582,4.48264905272,231
169.069395239,169.362,1000.0,143.362,0.0,1000.0,167.882,53.327,72.0,232,12.3875,1000.0,0.115069,99.9956828753,168.96,-185.558,12.7656705171,3.0,168.943498455,4.40554501146,232
169.018602266,169.315,1000.0,143.686,0.0,1000.0,157.833,53.4056,54.0,233,14.8358208955,1000.0,0.176024,99.9956828753,168.893,-186.702,12.2262221437,3.0,168.933818227,4.34664547412,233
170.858301028,171.146,1000.0,144.137,0.0,1000.0,160.094,53.4701,59.0,234,12.6419753086,1000.0,0.125418,99.9956828753,170.721,-188.675,12.0465236438,3.0,170.733921686,4.37809515848,234
172.692964308,172.984,1000.0,144.381,0.0,1000.0,176.535,53.5422,72.0,235,12.4285714286,1000.0,0.190194,99.9956828753,172.589,-190.09,13.2394810698,3.0,172.595669668,4.53568459827,235
174.072131309,174.341,1000.0,144.732,0.0,1000.0,169.871,53.6287,81.0,236,13.8356164384,1000.0,0.134079,99.9956828753,173.901,-192.217,17.0366355437,3.0,173.927292424,4.62184484117,236
175.901503274,176.236,1000.0,145.095,0.0,1000.0,188.204,53.6704,95.0,237,16.0476190476,1000.0,0.141266,99.9956828753,175.785,-193.984,17.8951341896,3.0,175.788011018,4.77330666187,237
177.020944019,177.271,1000.0,145.471,0.0,1000.0,191.605,53.7284,61.0,238,12.4320987654,1000.0,0.0913667,99.9956828753,176.88,-195.544,12.5864303489,3.0,176.892630269,4.61487048157,238
178.768364166,179.053,1000.0,145.841,0.0,1000.0,169.831,53.7518,43.0,239,12.5189873418,1000.0,0.103677,99.9956828753,178.613,-197.246,10.9102909955,3.0,178.64497592,4.55086107802,239
180.545118088,180.86,1000.0,146.176,0.0,1000.0,182.502,53.8583,52.0,240,12.9746835443,1000.0,0.125777,99.9956828753,180.424,-199.065,12.421882166,3.0,180.430695518,4.6887314022,240
181.854268704,182.121,1000.0,146.576,0.0,1000.0,185.281,53.8943,65.0,241,16.1451612903,1000.0,0.180482,99.9956828753,181.779,-200.616,15.2926788031,3.0,181.786991242,4.54860759454,241
184.130998964,184.423,1000.0,146.989,0.0,1000.0,183.542,53.9543,77.0,242,17.7678571429,1000.0,0.313839,99.9956828753,184.046,-202.545,17.5214063683,3.0,184.076612124,4.7225913286,242
185.562878395,185.906,1000.0,147.434,0.0,1000.0,194.046,54.0257,62.0,243,20.3333333333,1000.0,0.183767,99.9956828753,185.445,-204.403,17.5384498238,3.0,185.4555161,4.90770574184,243
186.812655595,187.122,1000.0,147.778,0.0,1000.0,215.078,54.1055,101.0,244,16.2222222222,1000.0,0.155393,99.9956828753,186.712,-206.158,16.6155830897,3.0,186.720606887,4.96230806876,244
188.047270779,188.345,802.0,148.242,56.920997883,982.0,210.049,54.1799,71.0,245,17.4035087719,1000.0,0.172116,99.9932043399,187.933,-207.379,16.160228035,3.0,187.948642213,4.99278084762,245
189.871681311,190.198,1000.0,148.554,0.0,1000.0,189.076,54.1978,58.0,246,14.0277777778,1000.0,0.179115,99.9956828753,189.751,-209.082,12.4587900944,3.0,189.782113782,4.84734018512,246
192.353636742,192.667,1000.0,148.885,0.0,1000.0,208.332,54.3032,72.0,247,13.5972222222,1000.0,0.162135,99.9956828753,192.214,-211.358,13.9370207663,3.0,192.227238343,4.9423385265,247
