AverageAction,StdEsReturn,Epoch,StdReturn,AverageQLoss,QFunRegParamNorm,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,AverageEsReturn,AverageAbsY,MinEsReturn,MaxReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAbsQ,AverageQ,AverageY,MinReturn
0.724434,0.791749369831,128,67.2381566923,116.943,93.8486,29.988328456,-235.907,4.62099995766,27.3887088726,227.082103836,26.2795957494,564.704365291,49.8859,502.132477078,210.994073906,128,227.186,227.04,227.049352952,268.779419925
0.714288,1.0095526336,129,50.3464815334,137.649,94.1986,30.6833491056,-237.469,4.8651098045,27.2234180663,228.737319358,26.0842916632,685.941457109,50.047,551.687210436,217.445528723,129,228.879,228.68,228.695607264,482.91079029
0.70645,0.949883020815,130,198.125832328,135.365,94.5592,30.7379277492,-238.445,4.85422712235,27.2973990322,229.752107067,26.1028746328,750.30551499,50.1885,508.201226462,196.494402937,130,229.875,229.698,229.711894434,217.854493411
0.728535,0.661350466432,131,77.8441421102,130.32,94.9375,29.298147004,-240.248,4.81950952148,27.2599720146,231.42794635,26.3871544787,844.608473346,50.3708,510.955384255,211.864838317,131,231.557,231.377,231.38954353,446.882793026
0.716839,1.15698096133,132,137.020436728,126.164,95.2897,31.7406322831,-241.811,4.81024845705,27.320164838,232.981450159,26.3547957315,718.56793375,50.5163,599.43679208,218.601098765,132,233.086,232.93,232.945845292,217.376568641
0.699012,0.575165826899,133,72.1844631332,145.437,95.5975,28.4661746441,-242.242,5.00357780024,27.038262624,233.46771488,25.9576522231,708.289100248,50.6817,583.950543685,224.31217179,133,233.609,233.414,233.428137675,418.975360773
0.695118,1.04424526151,134,47.761111567,115.627,95.9073,31.2200795244,-243.517,4.55870873201,27.5956940187,234.632845709,26.3133462713,614.450907637,50.8256,505.383340806,213.145779051,134,234.761,234.59,234.590461223,442.53273462
0.721424,0.522823886334,135,126.766546344,141.922,96.2303,28.629125542,-244.666,4.86147904766,27.0026013256,235.566897835,25.9836901412,884.703149411,50.9404,537.013564344,214.742788932,135,235.695,235.506,235.523619032,442.17886137
0.685141,0.900052468171,136,144.40951667,133.939,96.541,30.7213202806,-246.566,4.77861247433,27.4653938282,237.310811933,26.5286346218,1005.69011855,51.0891,688.01857255,235.913572078,136,237.453,237.263,237.269943274,464.909178375
0.70148,0.919439231073,137,278.998340179,123.445,96.8035,30.1648019083,-247.514,4.69047067105,27.4599868694,238.460484678,25.9620851308,1078.24463339,51.2701,490.751016669,186.000971834,137,238.578,238.4,238.419904349,200.791170792
0.718796,0.652904614481,138,287.297805384,135.347,97.0849,28.5875333494,-249.709,4.90507503315,27.1716908329,240.60973872,26.1417225874,1084.88267416,51.4454,535.963815617,192.62848475,138,240.74,240.552,240.571753582,197.477692196
0.702531,5.90578837611,139,217.960458676,127.128,97.3523,31.452331922,-250.568,4.71523534233,25.0091937868,241.170017031,10.3221871585,1037.8569294,51.6115,668.4178496,213.093667322,139,241.313,241.11,241.126286007,193.722109026
0.706963,8.2824004878,140,111.977778837,132.318,97.7208,28.3859832149,-251.258,4.78266557521,20.8873134264,241.755449111,8.96607365774,1016.75516408,51.7569,677.817680595,239.539988792,140,241.882,241.7,241.704299768,427.16036504
0.694494,0.842839463733,141,99.7547809649,130.583,97.9546,30.0666867813,-253.694,4.75700731432,27.1294137962,244.544683615,25.9329961273,771.822355355,51.9031,615.381271416,225.498731505,141,244.675,244.495,244.507807355,395.534871131
0.692462,1.11066871309,142,109.586292386,129.391,98.2358,31.4021937312,-254.383,4.79824089963,27.3344636607,244.758158975,26.1064427228,946.116778211,52.0862,604.287790792,218.623331162,142,244.901,244.705,244.715339111,425.822059996
0.719493,1.01014083702,143,141.167495924,133.411,98.5012,30.818671602,-255.479,4.80665861134,27.3640416509,246.018438109,25.7672481802,1155.6641082,52.2337,725.323194628,237.260908871,143,246.147,245.954,245.97539027,276.574875329
0.682094,0.918152829513,144,114.19169534,149.471,98.6987,30.6331269767,-256.941,4.88245346605,27.6807589861,247.521112956,26.6916003359,1019.98801652,52.342,699.067833317,234.204846285,144,247.668,247.472,247.479124952,400.908146665
0.694185,0.562113754822,145,210.411465479,132.859,98.9615,29.061609572,-257.636,4.7485137721,27.2469753519,248.29440521,26.5763476221,1417.96958997,52.4769,822.03479347,238.902939677,145,248.431,248.236,248.246745455,458.992523254
0.744856,0.767788236958,146,283.169130117,146.022,99.3195,30.0659693885,-258.984,4.94672651595,27.4108810322,249.229874207,26.2036388471,1310.24704113,52.6331,393.590334185,155.425669579,146,249.375,249.178,249.192145794,163.342031585
0.687746,0.5650257273,147,248.621031762,141.733,99.5249,28.244193375,-260.398,4.77905324131,27.0944758428,250.7749218,26.2535974983,955.607625291,52.7654,619.680450849,211.726038548,147,250.923,250.728,250.72527779,223.875806975
0.661297,0.819955239107,148,219.203150197,136.873,99.7201,30.1257113049,-261.922,4.76044443761,27.2362082352,252.08197255,26.2257113761,971.307721152,52.8861,579.843883968,204.650769693,148,252.23,252.023,252.038962522,269.636303861
0.667218,6.8992817536,149,265.957046647,140.138,99.9926,29.5791335333,-264.14,4.89101280566,23.9260069568,254.111173988,9.53832115176,1230.43276207,53.036,410.75055146,164.888838507,149,254.26,254.04,254.061500404,193.136560932
0.69329,7.75392486928,150,94.7926919343,143.454,100.318,30.4694990105,-264.698,4.83854972536,15.0715500111,254.819446503,9.23296817237,888.798125691,53.1477,518.535571496,200.049656086,150,254.965,254.76,254.773303516,228.876881723
0.700667,8.10728001644,151,139.635265652,125.993,100.641,27.9525646108,-266.23,4.74280887381,19.9149462456,256.041260842,9.41619862746,952.673791062,53.2399,689.228655819,224.805664415,151,256.17,255.987,255.994926759,261.103409129
0.666012,8.01476374654,152,175.744102464,151.82,100.924,41.3683007037,-267.023,4.90680971596,15.0724280659,256.870329749,9.22606356016,927.321193391,53.3438,553.800052002,195.97581781,152,257.024,256.815,256.825291958,206.584428086
0.689024,7.52141175486,153,137.277388759,135.192,101.166,29.5338040656,-268.998,4.76568845079,19.465335765,259.012748023,10.5223213137,949.564486869,53.4838,591.224232837,209.570224021,153,259.192,258.956,258.963961657,222.864582771
0.661986,6.75649196825,154,237.738898917,135.648,101.364,28.8268095986,-270.092,4.84553426222,14.1223993542,259.988830896,9.3833172576,843.673259992,53.5812,422.265679579,169.422081841,154,260.144,259.92,259.938849246,189.932441618
0.692291,4.42203236914,155,333.709588679,147.345,101.646,27.5211908157,-272.379,4.87756901015,11.8649981942,261.973814251,9.1992925453,1358.38288818,53.7473,729.718363324,208.628191056,155,262.138,261.923,261.929795586,239.751364775
0.691647,7.68483254197,156,275.438670309,159.304,101.945,28.4565752456,-273.019,4.97698165279,15.5903913762,262.303328653,9.41777538132,1016.29020332,53.8416,561.221922287,188.08963198,156,262.46,262.245,262.25875517,177.531020959
0.679644,7.70761099879,157,178.08640882,163.129,102.132,28.1513075226,-274.64,4.91843076096,16.4065037521,264.30407062,9.47059860059,915.367178836,53.9661,507.565251206,191.563874751,157,264.467,264.245,264.252089353,263.389297931
0.657212,6.45915904003,158,246.603278397,166.989,102.41,27.6973643227,-275.727,4.97814761696,13.4809802937,265.044698132,8.76255838712,1583.24135099,54.0934,746.301179128,217.576539075,158,265.205,264.98,264.993302785,235.476688515
0.663517,4.80247403985,159,55.8985878035,133.51,102.66,28.213649486,-277.618,4.76241313859,11.9019242074,266.617489059,8.7564956079,858.615914594,54.2355,731.367624273,231.943012322,159,266.76,266.549,266.569036796,633.950881386
0.642654,8.28178559893,160,81.2521304873,139.325,102.911,27.8732951171,-278.427,4.76287329523,18.2276315705,267.198888498,8.62405776683,816.399624205,54.343,684.802312015,222.397499345,160,267.357,267.138,267.149459003,297.265662823
0.641383,8.25086296925,161,86.0338853924,130.563,103.138,30.1529140823,-280.323,4.6851125375,18.2153120934,269.131189193,9.46303952034,714.098930152,54.4839,599.835398429,216.749354732,161,269.272,269.072,269.082827991,376.285178251
0.619319,8.45166855601,162,220.182212634,164.555,103.39,28.3284603186,-281.693,4.98545674513,17.476736031,270.308994964,9.18781877649,930.965661487,54.5925,369.418025171,152.24980172,162,270.483,270.245,270.258354111,181.345101789
0.624172,6.52759945868,163,129.337159503,167.003,103.655,28.1304123789,-283.226,4.99708108595,24.1559186151,271.558364935,9.23433405075,794.926154444,54.6449,550.234484025,201.341964365,163,271.719,271.504,271.514325718,210.138917828
0.608725,8.47112974695,164,159.009940366,138.495,103.848,28.1431615816,-285.404,4.74149315328,19.3231714253,273.772242403,8.42102970653,979.269578078,54.8003,273.778560901,137.857744988,164,273.915,273.707,273.725027863,198.761500095
0.657124,0.979470101487,165,175.399960116,146.286,104.086,28.4502381878,-287.168,4.89007463058,27.0689387011,275.379233932,23.7454019042,1216.6732206,54.8843,586.546699882,199.896407664,165,275.558,275.337,275.341290688,214.751788967
0.631622,5.49797383391,166,311.782251615,174.702,104.379,31.2639205888,-288.987,5.08304889366,25.6038334939,276.899928318,9.349628669,1636.02994292,54.963,828.162670299,205.637865669,166,277.057,276.847,276.856604118,227.139101129
0.646153,2.23767741832,167,85.5079755409,168.569,104.625,28.0066076479,-289.764,5.01206923344,26.4031093469,277.894907536,17.3711035513,862.818766183,55.0952,632.145065234,208.400866065,167,278.049,277.841,277.85478239,453.163163909
0.617678,8.45939610481,168,191.826007038,178.101,104.986,30.1329169228,-291.661,5.03247339431,18.9465496519,279.581421855,8.84830554934,918.307797544,55.1762,558.568668598,189.849255808,168,279.715,279.53,279.539491647,201.444905126
0.583854,7.97375148718,169,175.636292477,166.726,105.275,28.090293986,-293.059,4.95478255958,21.0756352452,280.91139025,9.27828168959,1056.33056536,55.3112,684.128435007,221.295777019,169,281.044,280.856,280.867614438,220.953615752
0.590609,1.34291753129,170,270.455149628,152.046,105.466,32.3379347702,-294.399,4.85685335552,27.4181548557,282.469205401,25.985987427,1095.1321108,55.4766,576.838290031,186.482736334,170,282.599,282.401,282.418505734,123.788960165
0.607826,8.27375563388,171,85.6400937446,162.919,105.717,31.1201329393,-297.105,4.9340502051,17.7071228643,284.603934221,9.38372846704,709.865584915,55.565,589.098288209,206.917817409,171,284.779,284.549,284.561087921,377.877758299
0.612977,6.01609721535,172,104.488505495,152.629,105.905,30.5224211233,-298.547,4.8414311954,12.8687441767,286.229857715,9.25541044185,771.768544016,55.7053,537.849630783,202.149620828,172,286.387,286.178,286.184607538,261.358554149
0.614964,7.71099321098,173,246.65249833,175.272,106.233,28.2314833845,-299.836,5.04979382846,16.1499770355,287.260231122,9.45926647208,1395.16010663,55.8107,768.895651345,190.011611853,173,287.399,287.192,287.21745861,245.758548868
0.63419,2.39400133306,174,149.878997987,160.642,106.491,28.1468188837,-302.069,4.91331127877,26.5804868785,289.595513748,16.9264451318,891.328057855,55.9255,471.292259756,188.332451827,174,289.739,289.538,289.549069564,295.305506325
0.652816,1.00784816592,175,160.094108723,155.821,106.742,30.2281764204,-303.428,4.92112713876,26.8501500934,290.572832162,25.8442086467,730.86116127,55.9941,445.967635293,179.858585559,175,290.724,290.522,290.525821192,181.659634457
0.657415,0.77066623073,176,181.520029539,152.482,106.987,29.7374823405,-304.322,4.81054426768,27.3167264167,291.751052709,26.3929930471,1015.5878443,56.1227,681.843508829,195.497082559,176,291.885,291.692,291.708312646,199.087721584
0.638515,8.64103142792,177,173.839305208,155.676,107.208,28.9769784284,-306.059,4.87191925955,18.4715680751,293.510897153,9.2678902155,907.734794607,56.1954,527.261664945,196.139854199,177,293.648,293.457,293.469680293,310.734302066
0.628943,8.10544154277,178,82.6182166625,154.084,107.436,27.8666683667,-308.396,4.93153584938,20.0550471654,295.44151487,9.50745736537,635.860868701,56.2971,372.645824754,174.862053276,178,295.59,295.375,295.391174974,266.981413447
0.597071,6.84502162678,179,162.241860986,161.477,107.655,28.0540828683,-308.922,4.98103342944,13.8634386019,296.139498327,9.31340304039,908.275815395,56.3597,454.800364154,186.81403851,179,296.297,296.087,296.095550238,215.890285214
0.600761,4.77706387757,180,302.747131398,143.973,107.845,27.9547033847,-311.209,4.72005800638,25.7479188809,298.61316943,10.7992155448,1361.07545529,56.4944,826.905227819,204.314313036,180,298.762,298.56,298.5727334,248.158758946
0.617165,4.77992917757,181,312.637782498,165.694,108.054,28.2851157867,-312.022,4.98433855222,25.5364864553,299.328866621,10.7149777261,1352.7994652,56.5906,688.487633647,208.493815278,181,299.478,299.275,299.281231767,184.616767798
0.601482,0.819364933604,182,85.3143185858,180.704,108.309,28.2004654351,-312.683,4.97683130171,26.970671245,299.978611476,24.4891520778,905.946789355,56.6983,640.666406047,220.986714904,182,300.117,299.928,299.937780584,264.806192953
0.624461,7.85848232649,183,185.087680946,196.799,108.495,29.9404105084,-313.698,5.16944241287,22.3131915749,301.081644777,9.59919133461,1300.61098676,56.8117,900.523375933,199.190537729,183,301.222,301.009,301.027621455,475.886964622
0.627942,5.99352449805,184,314.864299353,157.755,108.67,28.609856654,-315.865,4.72470418361,24.7182304067,303.177180185,10.3064514961,1332.82861377,56.893,669.188268942,189.925079043,184,303.327,303.127,303.139922798,164.696861609
0.621688,6.05593403301,185,181.015870841,181.564,108.858,28.758729632,-316.748,5.06027245005,24.4622428634,303.555819323,9.36862005555,1115.8354087,56.9752,740.273151268,208.441707947,185,303.73,303.501,303.515529498,153.257040318
0.638503,7.88364382668,186,198.55234601,180.216,109.032,32.2288596157,-317.906,4.92961798471,20.4878744583,304.868943993,9.47355496901,1175.51439555,57.1152,771.792227026,220.644446189,186,305.03,304.812,304.818754036,468.117036354
0.635538,8.532044295,187,157.141070203,187.341,109.303,27.728689263,-319.32,4.95429453776,19.475058849,305.910727209,6.52199493214,1144.82697984,57.2086,700.756062906,220.922648387,187,306.056,305.843,305.863807536,315.334191088
0.666619,3.46042672225,188,96.7516960646,156.946,109.489,28.1791130295,-321.332,4.80522275031,26.4176878824,307.860699761,12.2861891009,871.833282786,57.2983,509.725625489,210.17653966,188,308.024,307.812,307.816055824,291.393447989
0.638546,0.635380574165,189,188.377006866,155.789,109.707,29.1367892108,-324.694,4.83971716464,27.1267435824,310.396733623,26.1212201901,1185.568886,57.4067,675.352989707,198.189882973,189,310.551,310.332,310.348839917,285.611738477
0.644777,0.741361227974,190,183.470601899,163.122,109.917,29.3062504394,-327.218,4.89099870689,27.3453449258,313.065954276,25.9598318131,985.074966842,57.4892,636.678384442,200.771337562,190,313.218,313.013,313.028078424,303.600788248
0.584189,0.598636126316,191,170.13302489,181.969,110.121,28.1658849993,-328.858,5.15599683756,27.1341315446,314.494554507,25.9821113185,1133.42400122,57.6173,678.63147227,193.402117105,191,314.634,314.439,314.452065135,322.354275319
0.680477,0.840302410902,192,157.190836139,200.787,110.361,30.4730084509,-330.498,5.11942557165,27.5715604807,315.603762972,26.5174492802,950.793987717,57.6796,538.299108955,195.570920771,192,315.762,315.537,315.555029146,328.808252709
0.69015,1.14533702048,193,341.433222017,215.065,110.555,31.4338283135,-332.778,5.11064863805,27.3713276759,318.039013564,26.0310897015,1644.9975724,57.8349,544.948384833,185.899894103,193,318.197,317.981,317.992552472,162.695312487
0.639584,5.70308011995,194,87.8097712326,166.886,110.763,51.7848064312,-335.327,4.95766344871,28.2411319659,320.449099262,22.9890390526,636.54356498,57.8973,471.421477017,193.592200278,194,320.624,320.395,320.407102277,289.534578181
0.664439,3.13900086782,195,96.6998570587,163.113,110.999,28.6725539376,-338.46,4.89667266593,26.6742069018,323.663763175,14.1060086919,783.659727828,58.0122,449.064864907,187.735763498,195,323.823,323.602,323.616789185,307.058046635
0.663691,0.499773338089,196,124.840641122,199.827,111.223,28.3121028357,-340.012,5.06642616892,27.4653824178,325.183084898,26.4123778598,837.749056993,58.0501,472.145281594,196.335187016,196,325.352,325.123,325.133476292,195.452592508
0.664135,1.86834744349,197,134.789800778,182.958,111.41,29.7314460573,-342.212,4.92287348534,26.7173955025,326.6933932,19.9443423491,928.45665441,58.1247,541.377013766,205.438242672,197,326.871,326.624,326.643782141,270.952402659
0.660924,4.71870532976,198,322.794505621,198.445,111.631,35.0655989821,-345.798,5.09908826442,27.3398088563,330.361172198,12.387697395,1889.41687093,58.2295,518.240319002,169.346756262,198,330.547,330.303,330.311632481,173.130128215
0.731235,0.598742480774,199,34.2447657905,190.724,111.895,28.6261810913,-347.96,4.97416683009,27.4114438997,332.339113718,25.845085109,426.024346628,58.343,281.179288745,153.225985431,199,332.483,332.266,332.285982807,168.956290677
0.711354,0.474063747827,200,71.4311289931,205.01,112.099,27.8313071946,-350.355,5.13750070918,27.10290307,334.284426983,26.1813739859,601.184530585,58.4706,327.433080906,163.813383276,200,334.449,334.22,334.230552703,253.003358828
0.750435,2.11654346571,201,81.3165283143,208.385,112.246,35.5391630752,-352.647,5.12634356258,27.4440847684,336.888617433,24.2913334704,580.489402741,58.5323,392.677279335,180.356340136,201,337.085,336.828,336.830432982,282.806999551
