MinReturn,AverageAbsY,AverageReturn,AverageY,StdReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,Iteration,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,QFunRegParamNorm,Epoch
-51.0083890734,32.9567275232,2784.97777259,32.8627152282,1638.9185287,0.0,-32.9718,329.955937085,4265.18994344,2684.64086875,32.8621,1.14518,153.921,2684.64086875,0.999901,1566,32.9542,2684.64086875,0.306976769415,134.609,1566
-359.191972157,32.9353482039,2300.88074596,32.8402383111,1653.20021514,0.0,-32.9386,294.283260279,4079.88821192,2348.50163358,32.8407,1.56125,154.051,2348.50163358,0.999833,1567,32.9335,2348.50163358,0.328821310524,134.678,1567
1555.46030616,32.8930912369,3992.97646977,32.7957297997,821.289744554,0.0,-32.9246,335.960563089,4446.78785559,2758.4889061,32.7969,1.25815,154.067,2758.4889061,0.999814,1568,32.8917,2758.4889061,0.310950687155,134.739,1568
3687.55261416,32.8992220749,3785.086584,32.8013096022,60.8208613254,0.0,-32.9311,309.379168929,3891.68999513,2835.93341443,32.8013,1.42885,154.039,2835.93341443,0.999715,1569,32.8978,2835.93341443,0.323023593235,134.786,1569
1099.14244326,33.0551270745,3330.49919789,32.9623162488,1027.50715585,0.0,-33.0801,316.883060547,4185.07403978,2584.43116167,32.9635,1.30423,154.128,2584.43116167,0.999831,1570,33.0537,2584.43116167,0.304730920218,134.803,1570
3474.71769057,32.954114947,3667.29328874,32.8569088987,87.3290945591,0.0,-32.9559,292.81347501,3795.16062736,2625.81865686,32.857,0.992777,154.122,2625.81865686,0.999776,1571,32.9516,2625.81865686,0.284785396491,134.823,1571
940.93025798,32.9937232645,3034.11076559,32.8974143383,1279.50182509,0.0,-32.995,321.477968986,4212.70867166,2487.5343777,32.8981,1.21008,154.289,2487.5343777,0.999741,1572,32.9921,2487.5343777,0.296207802269,134.853,1572
901.32338031,33.036302538,3122.03061359,32.9424350897,1287.11411346,0.0,-33.0482,359.924449729,4443.82660027,2662.14119698,32.9429,1.19514,154.329,2662.14119698,0.999744,1573,33.0347,2662.14119698,0.299541124616,134.886,1573
-142.476960557,33.0567787103,3339.05474548,32.9613710153,1461.29868648,0.0,-33.0729,324.206636787,4382.11168354,2798.68606617,32.9616,0.926094,154.292,2798.68606617,0.999829,1574,33.0554,2798.68606617,0.293826789287,134.926,1574
3925.14140538,33.0373296001,4003.00242686,32.9412235902,64.9202708864,0.0,-33.0519,329.283962829,4144.23143003,2434.77729321,32.9413,1.42501,154.277,2434.77729321,0.999637,1575,33.0357,2434.77729321,0.31403353485,134.937,1575
308.756136331,32.9479971663,3760.85088719,32.8472547068,1154.79864324,0.0,-32.9487,335.221795495,4277.65179908,2674.31458188,32.8468,1.20287,154.459,2674.31458188,0.99969,1576,32.9458,2674.31458188,0.297766707665,134.94,1576
2167.47839023,33.0062248935,4041.48622344,32.9073019757,628.205298462,0.0,-33.0067,342.68296208,4383.64861282,2612.00192794,32.9088,1.17433,154.454,2612.00192794,0.999766,1577,33.0055,2612.00192794,0.293615750074,135.012,1577
694.011052792,33.0080500253,3121.98426875,32.9079439498,1318.78749883,0.0,-32.9966,348.112870257,4699.96323829,2508.45346852,32.9097,1.11789,154.562,2508.45346852,0.999826,1578,33.0076,2508.45346852,0.289906577607,135.047,1578
-236.786454318,32.9672388163,359.944156641,32.8660579485,606.076112466,0.0,-32.9481,195.237968062,1551.70704929,2821.69737809,32.8662,1.62074,154.618,2821.69737809,0.999826,1579,32.9644,2821.69737809,0.33527698079,135.105,1579
-79.9404004902,33.022099553,911.253755664,32.9240192327,669.796939082,0.0,-32.9992,277.8598231,2190.70329425,2710.80151545,32.9245,1.38088,154.711,2710.80151545,0.999778,1580,33.0199,2710.80151545,0.352844683484,135.15,1580
314.409444885,33.0032051186,2940.32115068,32.9062306027,1359.32675338,0.0,-32.9979,315.519082065,4344.03657741,2383.75487245,32.9082,1.51475,154.694,2383.75487245,0.999625,1581,33.0028,2383.75487245,0.364643980995,135.176,1581
2222.01817044,32.9314868942,3352.47280966,32.8300808743,392.829065513,0.0,-32.9473,302.467878851,3625.60700802,2839.51100622,32.8296,1.18336,154.62,2839.51100622,0.999685,1582,32.9286,2839.51100622,0.338974803876,135.209,1582
3363.52896261,32.9246608606,3635.6944611,32.8219041268,104.156937917,0.0,-32.9395,294.468150387,3777.91295136,2603.95518471,32.8237,1.75536,154.741,2603.95518471,0.999826,1583,32.9243,2603.95518471,0.361277563606,135.25,1583
2912.45308523,32.9340715243,3522.06137564,32.8324740278,225.476285498,0.0,-32.9545,302.446837712,3712.55332138,2227.97459113,32.8317,1.2441,154.806,2227.97459113,0.99968,1584,32.9312,2227.97459113,0.324357082766,135.287,1584
3670.70878471,32.9223818288,3797.07706133,32.8192094951,69.8010377327,0.0,-32.9372,318.349160707,3898.31767003,2649.86745149,32.8198,1.42285,154.966,2649.86745149,0.999685,1585,32.9202,2649.86745149,0.33653739144,135.357,1585
201.051712327,32.9673173963,2821.57117144,32.8628153324,1414.88351269,0.0,-32.9868,337.36245911,4305.05785309,2669.63531156,32.8644,1.05602,154.966,2669.63531156,0.999757,1586,32.9662,2669.63531156,0.309275419923,135.389,1586
-398.498537685,32.9956554766,1334.31260867,32.8903283913,1245.84469246,0.0,-33.0024,250.349334821,3664.89680609,2747.1265714,32.8911,1.14601,155.035,2747.1265714,0.999879,1587,32.9933,2747.1265714,0.309985679976,135.459,1587
-290.997773851,33.0483082053,2117.44955562,32.9444029499,1428.66266098,0.0,-33.0327,260.739201268,3809.24037194,2424.24885794,32.9444,1.50962,154.997,2424.24885794,0.999841,1588,33.0459,2424.24885794,0.339361979427,135.487,1588
-406.932847598,33.0643911631,3149.37153168,32.962555008,1662.52310123,0.0,-33.064,299.044665401,4116.77128285,2241.32252139,32.9648,1.24716,155.058,2241.32252139,0.999744,1589,33.0639,2241.32252139,0.323041074584,135.52,1589
920.556577201,32.9998655602,3298.66504226,32.8942159616,938.6343869,0.0,-33.0057,323.033696902,4000.55814394,2401.56330554,32.8931,1.88859,155.082,2401.56330554,0.999732,1590,32.9958,2401.56330554,0.361024436621,135.571,1590
437.242805423,33.0407003515,3671.1433428,32.9366280383,1258.37374009,0.0,-33.0453,352.439389667,4471.46177948,2549.46826801,32.9379,1.06878,155.049,2549.46826801,0.999832,1591,33.0398,2549.46826801,0.307450568745,135.586,1591
4373.72052587,32.9984214868,4494.73806709,32.8921643045,60.882787281,0.0,-32.9957,370.724963678,4568.88020781,2713.28139735,32.892,1.57908,155.087,2713.28139735,0.999635,1592,32.996,2713.28139735,0.32394852991,135.622,1592
1486.67944406,32.9603976314,4135.785222,32.8492752251,888.602747066,0.0,-32.9481,357.209703004,4614.76254153,2405.64621701,32.8509,0.856883,155.152,2405.64621701,0.999789,1593,32.9594,2405.64621701,0.282710204999,135.631,1593
3993.38444376,32.9532715805,4390.00940438,32.8410127459,163.576400334,0.0,-32.9363,346.180011511,4558.0335548,348.22259102,32.8423,1.2266,155.285,348.22259102,0.999816,1594,32.9517,348.22259102,0.296716627019,135.643,1594
1845.85281207,32.9685100138,3986.93103271,32.856567568,723.568656568,0.0,-32.9712,317.644883473,4436.36931134,2784.22247337,32.8568,1.60216,155.254,2784.22247337,0.999727,1595,32.9664,2784.22247337,0.321323759765,135.71,1595
-199.630263879,33.1332467175,1461.61846808,33.0281123516,1704.64973512,0.0,-33.1502,258.069153338,4114.76525733,1826.66032637,33.0297,1.38817,155.305,1826.66032637,0.99992,1596,33.1325,1826.66032637,0.307523311391,135.752,1596
3512.21709502,32.8971181591,3618.18912691,32.7813788093,71.4972210393,0.0,-32.905,288.600881102,3736.89922862,2698.41113764,32.782,1.30194,155.239,2698.41113764,0.999848,1597,32.8953,2698.41113764,0.309457991651,135.792,1597
-366.278816086,33.0391101226,3427.71772691,32.9275460122,1400.05986572,0.0,-33.0389,283.859188812,4371.51085407,2637.17815651,32.9274,1.2161,155.343,2637.17815651,0.999802,1598,33.0363,2637.17815651,0.296465753577,135.836,1598
89.4148414162,33.0070086667,3546.16271403,32.8936233878,1651.86388871,0.0,-33.0113,345.876281012,4699.15663035,2615.27130597,32.895,1.47971,155.371,2615.27130597,0.999749,1599,33.0061,2615.27130597,0.309268610314,135.85,1599
-357.548017133,33.0219136129,3305.8217116,32.9086655138,1233.45195799,0.0,-33.0061,275.95482265,3898.50386064,2721.48926481,32.9076,1.23313,155.312,2721.48926481,0.999762,1600,33.0181,2721.48926481,0.300315817432,135.908,1600
3652.72184641,32.9488951085,3833.616658,32.8328625604,107.304319931,0.0,-32.9349,305.13947066,4024.22742834,1580.35156244,32.8345,1.23224,155.338,1580.35156244,0.999666,1601,32.9486,1580.35156244,0.294881539558,135.955,1601
-475.192879312,33.02600593,2284.38413823,32.9124294688,2060.89149585,0.0,-33.0182,230.290328674,4474.25059208,2710.65686073,32.9135,1.07226,155.347,2710.65686073,0.999837,1602,33.0244,2710.65686073,0.282331312424,135.976,1602
-543.143314595,32.948394622,2546.13145177,32.8305511433,1834.92307146,0.0,-32.9317,263.2485722,4082.26016471,3157.47052507,32.8315,1.22176,155.34,3157.47052507,0.999863,1603,32.9465,3157.47052507,0.287762952706,136.016,1603
1055.68924868,32.9993357546,3387.27114125,32.8833154866,990.033032465,0.0,-32.9853,319.401907685,4226.73558634,1487.41796422,32.8833,1.3778,155.34,1487.41796422,0.999737,1604,32.9965,1487.41796422,0.297089104151,136.095,1604
3204.8610246,33.0389712467,3267.49675028,32.9250598658,58.4253003854,0.0,-33.0244,266.760682775,3407.03617369,2641.51329353,32.9261,0.947746,155.244,2641.51329353,0.99977,1605,33.0373,2641.51329353,0.277407636282,136.115,1605
-265.741991241,32.9128252664,3256.21921939,32.7926283798,1184.14840588,0.0,-32.8708,276.262363048,3771.33847665,2618.54651365,32.7941,1.50648,155.345,2618.54651365,0.99979,1606,32.9115,2618.54651365,0.30410984724,136.113,1606
3174.25825406,32.9495617508,3244.84538491,32.8312295614,49.7167329418,0.0,-32.9174,274.125160033,3319.12254791,2420.70547739,32.8316,1.20105,155.389,2420.70547739,0.999715,1607,32.9473,2420.70547739,0.290737656508,136.126,1607
-360.883060287,33.0055273541,2118.04487782,32.8903150382,1502.61556069,0.0,-32.9648,249.526766299,3512.08237008,2673.71840556,32.8907,1.18869,155.453,2673.71840556,0.999797,1608,33.0038,2673.71840556,0.287897302042,136.184,1608
853.532741409,32.8008099968,2675.35867271,32.6788573277,1091.51686291,0.0,-32.7721,288.957091851,3880.03163084,2548.46521091,32.6795,1.65476,155.515,2548.46521091,0.999752,1609,32.7993,2548.46521091,0.320895280766,136.251,1609
205.539900886,32.8903318039,2497.5039929,32.77314483,1648.75416429,0.0,-32.8685,308.013918263,4072.34543513,1255.56843687,32.7744,1.53178,155.574,1255.56843687,0.999749,1610,32.8886,1255.56843687,0.311485276992,136.271,1610
1085.53862467,32.9385978431,2161.16629362,32.8231901417,607.094082741,0.0,-32.8976,232.424083012,3015.98816983,2813.69924796,32.8236,1.37435,155.618,2813.69924796,0.999688,1611,32.9358,2813.69924796,0.301348177092,136.316,1611
-179.58815404,32.8608970008,2890.67881334,32.7420586555,1631.82951848,0.0,-32.8276,300.7456097,4285.43141155,2440.24678439,32.7412,1.32656,155.707,2440.24678439,0.99975,1612,32.8571,2440.24678439,0.31762309508,136.402,1612
155.532529468,32.9808202861,3400.78246404,32.8680607622,1089.24520817,0.0,-32.9584,291.639588034,3939.46730773,2514.11204383,32.8703,1.37109,155.762,2514.11204383,0.999784,1613,32.9804,2514.11204383,0.31389611174,136.444,1613
3821.70884817,32.8905005017,3907.13313484,32.7726646186,42.0153510115,0.0,-32.8703,304.839163129,3977.57908516,2785.38433746,32.7735,1.17069,155.91,2785.38433746,0.999671,1614,32.8889,2785.38433746,0.295254870485,136.502,1614
640.681203983,32.8389426125,1601.0849362,32.7177123791,1142.47933469,0.0,-32.8209,307.682417233,4346.49456776,2785.33008515,32.7187,1.05365,156.005,2785.33008515,0.99985,1615,32.8373,2785.33008515,0.285688955283,136.518,1615
575.886395188,32.8415543915,3285.09550513,32.7202995546,1139.13612945,0.0,-32.8227,305.963530006,4326.42296038,2581.34891142,32.7207,1.23281,156.032,2581.34891142,0.999725,1616,32.8393,2581.34891142,0.302694423987,136.61,1616
-135.231992097,32.811263424,3487.42061777,32.6871667598,1212.12498675,0.0,-32.7883,288.146669476,4047.1767494,2536.96184042,32.6874,1.16281,155.933,2536.96184042,0.999784,1617,32.8089,2536.96184042,0.299738193206,136.611,1617
2140.30265595,32.8892777252,3888.41261031,32.769229651,587.784237796,0.0,-32.8773,302.451990835,4161.83895482,2612.81169457,32.7706,1.42271,155.952,2612.81169457,0.999772,1618,32.8876,2612.81169457,0.309819442857,136.625,1618
396.593413596,32.8649519836,2926.54392175,32.7430176235,1492.30902584,0.0,-32.8499,340.650861892,4661.86099876,2789.35159957,32.7425,1.11824,156.016,2789.35159957,0.999911,1619,32.8617,2789.35159957,0.290355470686,136.63,1619
383.537954741,32.8543122072,2391.75067331,32.7294277669,1588.50261303,0.0,-32.8301,369.545856195,4805.25441371,2711.48329939,32.7321,0.97756,156.043,2711.48329939,0.999864,1620,32.8535,2711.48329939,0.287032190742,136.655,1620
1916.55312187,32.9230957408,4330.76588942,32.8030604786,810.111549595,0.0,-32.919,373.689812329,4720.01330494,2789.50662738,32.8022,1.65318,156.064,2789.50662738,0.999873,1621,32.9196,2789.50662738,0.335151490457,136.689,1621
2580.25679031,32.8922094036,3816.31828129,32.7696739555,420.093963297,0.0,-32.8796,325.056537578,4082.34050312,945.743502023,32.7712,0.930781,156.111,945.743502023,0.999811,1622,32.8908,945.743502023,0.288588992218,136.731,1622
4075.15129788,32.8843971666,4194.88901141,32.7612184079,79.3424388528,0.0,-32.8563,341.839393213,4315.01183602,2800.12729963,32.7616,1.26021,156.129,2800.12729963,0.999806,1623,32.8816,2800.12729963,0.304453332232,136.792,1623
3931.69980129,32.8701076802,4038.07014286,32.7452606811,90.5410183947,0.0,-32.8384,331.267669695,4237.36792889,2423.65424355,32.7459,1.30547,156.189,2423.65424355,0.99969,1624,32.8682,2423.65424355,0.304841854796,136.87,1624
1248.37745047,32.8083563415,3889.20932618,32.6803337957,885.053740798,0.0,-32.7693,330.358312118,4334.14657164,2643.91991541,32.681,1.05116,156.189,2643.91991541,0.999774,1625,32.8065,2643.91991541,0.286032941804,136.881,1625
-241.8384951,32.7960258475,3329.26530948,32.6674445968,1508.19017083,0.0,-32.7641,293.6532298,4212.2133034,2587.24349734,32.668,1.25219,156.201,2587.24349734,0.999773,1626,32.7938,2587.24349734,0.304075132135,136.908,1626
1523.28761413,32.9142472861,2790.16850151,32.7922387353,433.548621835,0.0,-32.8799,238.669998082,3025.16015856,2528.08799919,32.7943,1.39222,156.201,2528.08799919,0.999739,1627,32.9134,2528.08799919,0.305862541108,136.947,1627
3083.37182975,32.7811324489,3273.98203261,32.653508933,108.602086557,0.0,-32.7248,265.225264429,3410.47667651,2488.14453024,32.6538,1.35045,156.312,2488.14453024,0.999785,1628,32.7791,2488.14453024,0.315738568537,136.941,1628
1257.45482756,32.7220312608,3179.96792528,32.592018093,659.991999394,0.0,-32.6522,260.414058173,3628.8218502,2075.86052169,32.5923,1.27985,156.377,2075.86052169,0.999646,1629,32.7195,2075.86052169,0.316650035877,136.989,1629
3267.64415475,32.7138748164,3450.7524765,32.5824386728,97.3433105539,0.0,-32.6719,282.302621727,3628.03235241,2021.1349078,32.5829,1.29743,156.446,2021.1349078,0.999672,1630,32.7124,2021.1349078,0.313767364673,136.995,1630
-291.160981578,32.8180450383,3389.7640433,32.6923392875,1231.86577799,0.0,-32.7942,283.457604979,3913.75372688,2096.65936968,32.6939,1.31118,156.591,2096.65936968,0.999825,1631,32.817,2096.65936968,0.303731104109,137.045,1631
3443.34079148,32.8001418783,3765.52769673,32.6736226672,151.727763431,0.0,-32.7804,306.79350287,4011.90711142,2562.93882642,32.6739,0.972105,156.612,2562.93882642,0.99983,1632,32.798,2562.93882642,0.284655814795,137.053,1632
580.505760806,32.7237752258,3272.86717052,32.5932558027,902.393134714,0.0,-32.6811,268.013003105,3727.6950046,2497.59281088,32.5942,0.981856,156.679,2497.59281088,0.999839,1633,32.7225,2497.59281088,0.284062872899,137.08,1633
405.318165591,32.7993189169,2870.68728412,32.6712647655,1273.09120087,0.0,-32.7572,262.933569563,3781.02041976,2604.33084072,32.6724,1.0837,156.813,2604.33084072,0.999752,1634,32.798,2604.33084072,0.282271193413,137.125,1634
1271.02706486,32.7636214566,3180.95853067,32.6351079291,638.740056736,0.0,-32.7153,278.085741889,3467.2829538,2342.71163476,32.6351,1.18833,156.88,2342.71163476,0.999732,1635,32.7611,2342.71163476,0.292419496065,137.142,1635
3909.72486306,32.7467539688,4163.08433057,32.6186560384,132.250864767,0.0,-32.7095,325.575471548,4387.86046662,2482.48310608,32.6197,1.21652,156.917,2482.48310608,0.999715,1636,32.746,2482.48310608,0.290346326057,137.188,1636
4036.0509737,32.7434268809,4121.1730921,32.6148609101,73.896870897,0.0,-32.7129,333.184992959,4249.27890381,2651.55220982,32.6153,1.22955,156.965,2651.55220982,0.999782,1637,32.7412,2651.55220982,0.285759067489,137.213,1637
4078.04210036,32.8236069099,4189.29942042,32.6997829233,64.045110385,0.0,-32.8046,332.609837487,4299.23877668,2614.45061943,32.7004,1.61942,157.0,2614.45061943,0.999741,1638,32.8219,2614.45061943,0.307506132072,137.257,1638
4165.38151676,32.7423856593,4291.33706093,32.6137757874,76.5345177403,0.0,-32.7087,350.699529812,4443.48315477,2530.0156251,32.6149,1.49896,157.006,2530.0156251,0.999773,1639,32.7413,2530.0156251,0.307860612207,137.332,1639
3493.26788876,32.6966509021,3776.47495679,32.5641146813,105.662706462,0.0,-32.666,312.121058088,3890.77070608,2703.09726512,32.5644,0.978411,157.082,2703.09726512,0.999766,1640,32.6944,2703.09726512,0.274901677449,137.37,1640
393.299864211,32.7035386003,3903.84892491,32.5713831055,1178.96683036,0.0,-32.679,347.497610084,4533.32077054,2875.06909435,32.5712,1.41624,157.183,2875.06909435,0.999744,1641,32.7011,2875.06909435,0.299350054213,137.412,1641
3735.29990637,32.6947827169,3876.53919963,32.5635646385,69.8645792154,0.0,-32.669,291.037812399,3983.62827312,2824.85879322,32.5637,1.60697,157.195,2824.85879322,0.999744,1642,32.6918,2824.85879322,0.312891313608,137.476,1642
-455.744702491,32.7424168029,3101.72636881,32.6142379652,1587.40996687,0.0,-32.7193,299.189737172,4327.78095162,2760.01972107,32.6146,1.33894,157.311,2760.01972107,0.999904,1643,32.7401,2760.01972107,0.302126279893,137.459,1643
1240.79974193,32.6622444286,3781.69116573,32.5288031138,851.420612759,0.0,-32.6184,331.184056997,4176.67165082,236.728293433,32.5292,1.12108,157.303,236.728293433,0.999773,1644,32.6603,236.728293433,0.287572041628,137.468,1644
4004.08929309,32.6498404782,4063.57240459,32.5157211508,48.2268779805,0.0,-32.616,314.796167748,4163.72013081,899.160209932,32.5152,1.00929,157.337,899.160209932,0.999749,1645,32.6466,899.160209932,0.279778519382,137.536,1645
-276.838914454,32.7022191716,2070.68189611,32.5708087176,1552.01789552,0.0,-32.6714,260.064556607,4181.81052882,2596.0863894,32.5718,1.47492,157.387,2596.0863894,0.999733,1646,32.7007,2596.0863894,0.303741562043,137.591,1646
1755.44258198,32.7604347233,3496.85289998,32.6320175091,626.424584842,0.0,-32.7166,304.833309838,3934.02920236,2786.47642083,32.6334,1.17748,157.466,2786.47642083,0.999807,1647,32.7588,2786.47642083,0.296130604561,137.652,1647
152.817137117,32.6338372029,1259.35725259,32.498077942,1609.9650829,0.0,-32.5839,289.063941426,4890.0872842,1102.76116701,32.4993,1.2706,157.597,1102.76116701,0.999835,1648,32.6323,1102.76116701,0.305817247442,137.71,1648
