MinEsReturn,StdEsReturn,AverageAbsY,AveragePolicySurr,MaxEsReturn,AverageAbsQYDiff,StdReturn,AverageReturn,MinReturn,Iteration,QFunRegParamNorm,AverageY,Epoch,MaxReturn,AverageDiscountedReturn,AverageQLoss,AverageAction,AverageAbsQ,PolicyRegParamNorm,AverageEsReturn,AverageQ
88.0655814686,2.56686169118,6.77809799551,-6.79607,96.7402438088,0.0552544082595,0.0926819258284,93.3915908943,93.2,3649,158.231,6.77809799551,3649,93.5596158899,47.1131567801,0.0213503,0.999183,6.77803,72.1033,92.8172990408,6.77803
89.6268132336,2.67871385663,6.79157899583,-6.81102,99.1310346292,0.0478106687124,0.0923326183789,93.3968640901,93.2,3650,158.228,6.79157899583,3650,93.5,47.1531061476,0.0174159,0.999479,6.79148,72.1201,92.9422246248,6.79148
90.8953891492,2.36289013408,6.7954504365,-6.81445,99.4571243157,0.0503688858555,0.106702332866,93.3916809406,93.2,3651,158.247,6.7954504365,3651,93.5,47.1268820456,0.0186829,0.999567,6.79539,72.1293,93.6677707783,6.79539
89.2958321448,1.97566244271,6.78150786912,-6.80019,94.6624693525,0.0500974373813,0.109035990227,93.3776862067,93.1243034029,3652,158.274,6.78150786912,3652,93.5081383729,47.0436843187,0.0182603,0.99947,6.78166,72.1292,92.5007639209,6.78166
90.6651402613,1.04492423426,6.78169826444,-6.8007,94.7297451378,0.0494156324174,0.0875636089426,93.4025937783,93.2,3653,158.285,6.78169826444,3653,93.5,47.170404135,0.0179549,0.99901,6.78163,72.1208,93.6664678163,6.78163
88.5996488265,2.84718105807,6.7888081348,-6.80802,98.9117248728,0.0497174394127,0.0779380746495,93.4229962871,93.3,3654,158.297,6.7888081348,3654,93.5,47.2872943415,0.0186508,0.999005,6.78868,72.0895,92.4796189943,6.78868
86.6261914539,2.33974231358,6.78322320797,-6.80046,95.3155851908,0.043945791859,0.0838672778606,93.4099077878,93.2000000238,3655,158.313,6.78322320797,3655,93.59385066,47.2214716579,0.0107502,0.999296,6.78327,72.1097,92.9722004293,6.78327
89.7910963793,2.56528513222,6.78823241031,-6.80645,98.8543700321,0.0471209272017,0.0943614898723,93.4070475578,93.2,3656,158.32,6.78823241031,3656,93.5919101764,47.2000570409,0.0125194,0.999131,6.78824,72.1174,93.1540279788,6.78824
90.4095795573,1.36521098982,6.78637154381,-6.8054,94.824278639,0.0479221463106,0.115619121756,93.3814762337,93.1000001907,3657,158.326,6.78637154381,3657,93.5568953694,47.0737636154,0.0177428,0.999717,6.78639,72.1348,93.5681054807,6.78639
90.4514882447,2.10532503755,6.79091763157,-6.81011,98.9879054966,0.0479298875228,0.0932392248124,93.4071572039,93.2,3658,158.345,6.79091763157,3658,93.5996228306,47.1969842936,0.0157781,0.999015,6.79087,72.1319,93.9860546815,6.79087
88.6716974248,1.88636527662,6.78749880404,-6.80697,94.3174668166,0.0463161735439,0.086945378308,93.4134353218,93.2,3659,158.358,6.78749880404,3659,93.5901583434,47.2407483764,0.0120947,0.999259,6.78745,72.1439,91.9563076614,6.78745
90.15150518,1.54704331129,6.77919154127,-6.79794,94.9385988485,0.0534291530695,0.0785666636646,93.4108977675,93.2005529606,3660,158.364,6.77919154127,3660,93.5000020146,47.2253901116,0.0206295,0.999245,6.77907,72.1164,93.06351421,6.77907
86.8925167072,2.4466191831,6.79075788782,-6.80948,94.0100333896,0.0505849035345,0.0770929260982,93.4126390373,93.3,3661,158.383,6.79075788782,3661,93.5,47.2396145067,0.0189283,0.99938,6.79081,72.147,90.8279444699,6.79081
88.8302685161,2.52845371431,6.79248050267,-6.81101,96.9818140533,0.0471287157031,0.0764972398472,93.4063940102,93.3,3662,158.408,6.79248050267,3662,93.5000038623,47.2118294591,0.0150451,0.999629,6.79242,72.1147,92.5537084788,6.79242
89.6450671429,1.69867726561,6.78967263144,-6.80767,95.5351923497,0.0483015626326,0.0779663960542,93.412158911,93.3,3663,158.418,6.78967263144,3663,93.5,47.2393902351,0.0144595,0.999453,6.78968,72.1336,93.5942286002,6.78968
90.0195470683,1.55912108349,6.7920415814,-6.80993,95.3145577396,0.0524966848721,0.0751991796999,93.4133471417,93.3,3664,158.435,6.7920415814,3664,93.5,47.2499928337,0.0200736,0.999572,6.79193,72.1194,93.5251075604,6.79193
91.4030256792,1.47078852979,6.77939897108,-6.79599,98.0694049452,0.0458594017666,0.0779234395218,93.4137972633,93.3,3665,158.442,6.77939897108,3665,93.5957567597,47.2470394426,0.0127917,0.999404,6.77953,72.1391,94.2287176899,6.77953
89.3786460577,1.74514290939,6.78116484207,-6.79977,94.5972718042,0.0464587871865,0.0949548521928,93.3951375116,93.2,3666,158.458,6.78116484207,3666,93.5505560583,47.1419578823,0.0134939,0.999442,6.78113,72.1377,93.1030155494,6.78113
89.5274960375,2.49142103998,6.76994111531,-6.78773,97.9990805478,0.0515232190568,0.0911694190965,93.4108752713,93.2,3667,158.471,6.76994111531,3667,93.5964878119,47.2226498333,0.018885,0.999149,6.76984,72.1582,92.9210232167,6.76984
89.5323063287,1.67984709803,6.77777555274,-6.7958,97.3451055493,0.0505523142134,0.0749501155453,93.4029182894,93.3,3668,158.475,6.77777555274,3668,93.5,47.176398862,0.0188747,0.999159,6.77765,72.1271,93.7886534382,6.77765
90.7105922165,1.91828364553,6.78293568837,-6.79986,97.663680737,0.0470739915109,0.0717485578338,93.3924299378,93.3,3669,158.476,6.78293568837,3669,93.5,47.1159889089,0.0139578,0.999155,6.78287,72.1427,93.3265229733,6.78287
87.5850334171,3.05189753475,6.7616256804,-6.77997,97.2041852295,0.0476219962462,0.076595893057,93.4102597911,93.3,3670,158.49,6.7616256804,3670,93.5986361016,47.2376602932,0.0138571,0.999741,6.7617,72.137,92.2759162331,6.7617
87.7453493268,2.91637974491,6.77067285913,-6.78952,98.9090327169,0.0504700123087,0.093896508565,93.4052438081,93.2000000477,3671,158.496,6.77067285913,3671,93.5992701242,47.1986529601,0.0172246,0.999405,6.77063,72.1315,92.544446313,6.77063
88.9513575204,3.06767521561,6.77917334279,-6.79792,99.8,0.048196760853,0.0738746382079,93.4106138758,93.3,3672,158.488,6.77917334279,3672,93.5000023842,47.2313753479,0.016574,0.999488,6.77916,72.128,93.0621852623,6.77916
90.3081136374,1.51329093268,6.77340678826,-6.7922,94.5359593808,0.0525263114858,0.0798475098771,93.4126029842,93.2000101564,3673,158.497,6.77340678826,3673,93.5,47.2397853448,0.0186211,0.999386,6.77334,72.1292,92.790309218,6.77334
90.3707065138,2.216805374,6.78193583435,-6.80014,98.9619531569,0.0463453776259,0.0783348522388,93.4127379506,93.3,3674,158.502,6.78193583435,3674,93.5,47.2560725271,0.0142503,0.999864,6.78188,72.125,93.6846394521,6.78188
88.2253789064,2.14833583266,6.7772667536,-6.79626,95.1057827065,0.0492854428962,0.0709158405032,93.4094797742,93.3,3675,158.511,6.7772667536,3675,93.5643511996,47.2109424858,0.0154541,0.999062,6.77726,72.1224,92.770091871,6.77726
88.2436476461,2.23580244526,6.7883025879,-6.80736,94.1833522403,0.0510582606346,0.0729224532644,93.4058851792,93.3,3676,158.514,6.7883025879,3676,93.5,47.1853610261,0.0189831,0.998909,6.7883,72.1333,91.3665938126,6.7883
89.5545965946,1.53982415853,6.78338660349,-6.80125,94.6732285971,0.0508285175729,0.0798348479356,93.403092419,93.3,3677,158.531,6.78338660349,3677,93.5995670147,47.166888137,0.0183824,0.998835,6.78327,72.125,93.1802351618,6.78327
88.5444673365,2.03496251233,6.772790995,-6.79165,94.8586903512,0.0477191183904,0.0831638368583,93.425584265,93.3,3678,158.546,6.772790995,3678,93.599877213,47.2988767695,0.0179029,0.998912,6.77292,72.1322,92.5541773886,6.77292
87.4278671245,2.9095320653,6.78315577105,-6.80071,98.1195245298,0.0496738935449,0.0780666914477,93.4158022674,93.3,3679,158.547,6.78315577105,3679,93.57808571,47.2617211138,0.0166912,0.999499,6.78318,72.1131,92.90608902,6.78318
90.7247760388,2.16132771651,6.77151459544,-6.78923,98.5863101212,0.0512799652367,0.0791770821725,93.4257125857,93.3,3680,158.546,6.77151459544,3680,93.581986726,47.3056359774,0.0181168,0.999092,6.77161,72.1142,93.7490106943,6.77161
91.1905906485,1.40424305681,6.77443023324,-6.79188,94.7267733124,0.0490620852814,0.0801331163988,93.4177820028,93.3,3681,158.569,6.77443023324,3681,93.5953319449,47.2601238962,0.0174764,0.999098,6.77435,72.1099,93.4204306813,6.77435
87.2810805797,2.42295001694,6.7726185687,-6.79054,95.2127669745,0.047987268801,0.079511585391,93.4095092299,93.3,3682,158.582,6.7726185687,3682,93.5000020742,47.2340299377,0.0122684,0.999755,6.77275,72.1306,92.0823191105,6.77275
90.3216851688,1.67633560905,6.77287858273,-6.79035,95.185193529,0.049251651777,0.0703990069269,93.4071371218,93.3,3683,158.583,6.77287858273,3683,93.5,47.2187105198,0.0154103,0.999716,6.77272,72.1427,93.3033812541,6.77272
90.3230258549,2.37468976245,6.77635247929,-6.79421,99.5,0.0462026110519,0.0820536702513,93.4024981136,93.2103362536,3684,158.592,6.77635247929,3684,93.5,47.1830161671,0.0148465,0.999422,6.77652,72.1551,93.7896146523,6.77652
89.6093561299,1.8644236187,6.76619119106,-6.78474,95.2262872336,0.0496285335731,0.076965528753,93.4123801399,93.3,3685,158.597,6.76619119106,3685,93.5931533306,47.2361695606,0.0195555,0.99932,6.76614,72.1536,93.0208431875,6.76614
90.8181176059,2.11139293581,6.76762337419,-6.78523,97.0298454723,0.0498138434603,0.0676649121484,93.4104039075,93.3,3686,158.605,6.76762337419,3686,93.5,47.2277571541,0.0192548,0.99942,6.76763,72.1404,93.2007005916,6.76763
89.5072709557,2.16379834132,6.76863908343,-6.78673,96.5646542971,0.0476053825688,0.0786132751098,93.4103300731,93.3,3687,158.593,6.76863908343,3687,93.5,47.2216162883,0.0169474,0.999232,6.7687,72.1474,92.9795070718,6.7687
85.6925069038,2.80473578276,6.77175955892,-6.79066,95.9326564959,0.0483576341979,0.0735187190954,93.4127180389,93.3,3688,158.606,6.77175923058,3688,93.5,47.2233263074,0.0161694,0.99887,6.7719,72.1528,92.4156954441,6.7719
89.3581473238,2.01778425387,6.76660259204,-6.78564,96.6901129546,0.0469531213665,0.0789195281154,93.4151180166,93.3,3689,158.611,6.76660259204,3689,93.5909925126,47.2579911197,0.0133272,0.999503,6.76666,72.1644,93.1626189252,6.76666
89.4819679958,2.07066512117,6.76915097787,-6.7874,95.1746529711,0.0463807367912,0.0744880070854,93.4133778488,93.3,3690,158.606,6.76915097787,3690,93.5,47.2498277288,0.0133999,0.999567,6.76904,72.1583,93.0673194602,6.76904
89.71442582,2.83302887544,6.76382305303,-6.7822,99.7881946018,0.0499961428145,0.077294229359,93.4019679126,93.3,3691,158.608,6.76382305303,3691,93.5000000119,47.1855025333,0.016856,0.999602,6.76375,72.1648,93.5217227927,6.76375
90.8958000166,1.25803121644,6.76591245134,-6.78568,94.6024599484,0.0498030483288,0.0748449983861,93.409437646,93.3,3692,158.621,6.76591245134,3692,93.5041492997,47.2208389831,0.0166776,0.999367,6.766,72.181,93.3190196039,6.766
90.3486197254,1.7064864576,6.75978109244,-6.77871,94.9005871567,0.0474440016572,0.103144787146,93.3844868957,93.1108885596,3693,158.635,6.75978109244,3693,93.5432147945,47.0754297874,0.0168567,0.999263,6.75979,72.1965,92.3454044765,6.75979
89.8833497676,1.92351831291,6.76085715988,-6.78041,95.2397508458,0.0484473015249,0.0741111071549,93.4105256933,93.3,3694,158.633,6.76085715988,3694,93.5,47.2410972539,0.0172607,0.9998,6.76084,72.1879,93.3300828486,6.76084
87.7331403994,2.44523721789,6.75330266641,-6.77203,96.9867807918,0.0470444488861,0.0830478818068,93.4222063249,93.3,3695,158.652,6.75330266641,3695,93.5999710819,47.2833051886,0.0141518,0.999025,6.75331,72.2003,93.1693638509,6.75331
90.649902103,2.11069221044,6.78088514278,-6.79999,99.2966825088,0.0479621766815,0.0843953675624,93.4063882122,93.3,3696,158.649,6.78088514278,3696,93.5996484746,47.1990280299,0.0137242,0.999231,6.7809,72.1952,94.2011152644,6.7809
90.742997841,1.12009577744,6.7694671561,-6.78872,94.1668724408,0.05114164634,0.0810340440046,93.3962001244,93.3,3697,158.663,6.7694671561,3697,93.5000043869,47.1518416153,0.0181562,0.999579,6.76934,72.1989,92.6959870818,6.76934
90.3068837685,1.3824992815,6.75567520879,-6.77456,94.9441980137,0.0478844653041,0.0813549678192,93.4228404936,93.3,3698,158.676,6.75567488045,3698,93.5949277095,47.2838366899,0.0148018,0.998929,6.75578,72.2167,93.1263429873,6.75578
90.3598328315,1.49661294363,6.77365342573,-6.7935,95.5878380343,0.0507841144103,0.0763749189587,93.4144874806,93.3,3699,158.685,6.77365342573,3699,93.5348024984,47.2606245085,0.0183181,0.999698,6.77346,72.206,93.4557326303,6.77346
89.0639912258,1.84422577811,6.7562290111,-6.7753,94.9115184164,0.0542944609001,0.0885524908984,93.4001432002,93.2,3700,158.683,6.7562290111,3700,93.5884465142,47.1748261754,0.0203616,0.99958,6.75626,72.2143,92.5080754503,6.75626
90.6752872239,1.69972242315,6.76554451455,-6.78468,98.0489685935,0.0480694819645,0.0905172911688,93.3984454327,93.2,3701,158.7,6.76554451455,3701,93.5813947056,47.1573868092,0.0167182,0.999339,6.76552,72.2053,93.927403112,6.76552
88.9155530858,2.08965378226,6.76118678353,-6.78045,94.7691015599,0.0486752365139,0.0781379690333,93.4099865925,93.3,3702,158.714,6.76118678353,3702,93.5,47.2279168936,0.0185401,0.999483,6.76113,72.2322,92.5305201234,6.76113
89.6985736691,2.17017726024,6.76672105616,-6.78604,96.1681048376,0.0480435567507,0.103049060719,93.3903020797,93.1000339002,3703,158.727,6.76672105616,3703,93.5970412948,47.1060115906,0.0154676,0.999179,6.76677,72.2248,92.4118999905,6.76677
90.6484522814,2.20469450417,6.7662050916,-6.78514,99.2720142332,0.0474410908095,0.0853284842787,93.4052553601,93.2,3704,158.73,6.7662050916,3704,93.5,47.2016168908,0.0161756,0.999503,6.76617,72.2177,93.9071783017,6.76617
88.8148498256,1.7646201696,6.76212925306,-6.78125,94.1785300868,0.0487487272111,0.125247872263,93.3597102975,93.1,3705,158.76,6.76212925306,3705,93.5799659356,46.9324445337,0.0177871,0.999187,6.76204,72.2271,91.482681686,6.76204
88.4063804752,1.72441403161,6.7711913253,-6.79123,93.9989501384,0.0477185427824,0.0805640172848,93.4141541811,93.3,3706,158.786,6.7711913253,3706,93.5,47.2508031967,0.0153878,0.999449,6.7711,72.222,91.1908526929,6.7711
90.4900554448,1.26002323672,6.76258745206,-6.78199,94.4066075829,0.0509284445672,0.0807153888107,93.4022886008,93.3,3707,158.785,6.76258745206,3707,93.599601293,47.1793733348,0.0195573,0.999354,6.76266,72.2205,92.8577186548,6.76266
90.050370191,1.86507370587,6.76110904693,-6.78012,96.5895157062,0.0460467833889,0.0877180035203,93.4058874477,93.2000000477,3708,158.81,6.76110904693,3708,93.5,47.2087695843,0.0153534,0.999606,6.76107,72.2387,93.3462469922,6.76107
89.6412489177,2.20700462841,6.75721718403,-6.77569,98.2301732263,0.0493610332359,0.138156767571,93.3536225104,93.1,3709,158.826,6.75721718403,3709,93.5012961551,46.9056472724,0.0189931,0.999406,6.75727,72.2286,93.550902936,6.75727
90.949537439,1.48677087082,6.75877986022,-6.77732,95.2432770502,0.0472744736951,0.12866071556,93.3595480635,93.1,3710,158.838,6.75877986022,3710,93.5695220468,46.9422177003,0.0156213,0.99951,6.75878,72.2459,93.1064894802,6.75878
90.8481641661,1.7600560444,6.7487704604,-6.76824,95.4761486549,0.0493931751402,0.0845064136342,93.4074874172,93.2002517068,3711,158.856,6.7487704604,3711,93.5,47.2066775825,0.0190602,0.999264,6.74862,72.2402,92.5978014629,6.74862
87.5360465054,2.07299207304,6.76848804301,-6.78676,96.0886731984,0.0502091178237,0.0833077717369,93.4129576514,93.2,3712,158.876,6.76848804301,3712,93.5000680569,47.2402866923,0.0178801,0.999332,6.76855,72.2429,93.3653615525,6.76855
91.2632222006,1.29742214228,6.76655153001,-6.78612,95.3024918598,0.046981215673,0.0830293975564,93.405937818,93.2,3713,158.88,6.76655153001,3713,93.5993290906,47.1987899696,0.0154714,0.9993,6.76656,72.2444,93.3389826729,6.76656
88.8526687522,2.67014223334,6.76974050006,-6.78842,99.3731429611,0.0496826652758,0.108740582175,93.3743480526,93.1,3714,158.898,6.76974050006,3714,93.5006579983,47.0278338479,0.016169,0.999574,6.7697,72.2569,93.6645059656,6.7697
86.1938160973,2.79073318946,6.75932176582,-6.77924,94.590358654,0.0488199591228,0.103458517218,93.373040942,93.2,3715,158.917,6.75932176582,3715,93.5553559557,47.0230805465,0.0177644,0.999671,6.75931,72.2453,90.8527550414,6.75931
90.1986061333,2.66695416309,6.76236970588,-6.78163,99.2232101266,0.0458007932847,0.103247843696,93.3856454087,93.2,3716,158.925,6.76236970588,3716,93.5870835771,47.0861136511,0.0138326,0.999386,6.76237,72.2536,92.9168980749,6.76237
85.1773442996,2.69074779259,6.76328342269,-6.78154,94.4710940237,0.0472434390102,0.0867732222592,93.4082364147,93.2,3717,158.938,6.76328342269,3717,93.5125350948,47.2267578044,0.0161013,0.999749,6.76311,72.2629,92.3581392795,6.76311
90.1053936108,2.30733399332,6.76387469752,-6.78224,98.0561486965,0.0487664444693,0.0993902766461,93.3840015668,93.2,3718,158.961,6.76387436917,3718,93.5994773526,47.0683762562,0.0183944,0.999137,6.76375,72.2712,93.3387553342,6.76375
90.4110403564,1.37776095033,6.77320866216,-6.79214,95.3307862439,0.047787010488,0.0977074838585,93.3999718093,93.2,3719,158.96,6.77320866216,3719,93.5959288503,47.1654549175,0.0154264,0.999307,6.77336,72.2725,93.9248938772,6.77336
90.2367555146,2.06779235194,6.76350083329,-6.78318,96.7603755127,0.0486987890505,0.100957383288,93.382890449,93.2,3720,158.966,6.76350083329,3720,93.5997806013,47.0603656118,0.018349,0.999084,6.76361,72.2599,92.6867606471,6.76361
90.6803132948,1.95837238573,6.76106914106,-6.78144,97.8339091213,0.0470825159591,0.0948135465985,93.3970216771,93.2,3721,158.965,6.76106914106,3721,93.598559854,47.1498740416,0.0155229,0.999355,6.7611,72.2699,93.4217752496,6.7611
89.8128376729,2.06906823521,6.77477232055,-6.7938,95.6461969677,0.0474332840714,0.079844498217,93.4265732337,93.3,3722,158.98,6.77477232055,3722,93.568331494,47.3217765972,0.0159146,0.999438,6.77469,72.2517,93.0423137266,6.77469
89.8443276234,2.28069005246,6.77668532229,-6.79563,98.1617709269,0.0445419561626,0.0733651181589,93.4218352795,93.3,3723,159.005,6.77668532229,3723,93.5977976252,47.2892731215,0.0129295,0.999281,6.7767,72.262,92.8455187967,6.7767
89.1260747053,2.41104279083,6.76897329854,-6.78778,98.6264802938,0.0466540213374,0.0803853222257,93.4134943476,93.3,3724,159.022,6.76897329854,3724,93.5904094467,47.2436309221,0.0141695,0.99935,6.76899,72.2555,93.3799180049,6.76899
89.6790871422,2.29963492225,6.76828566418,-6.78708,97.0275266163,0.0504860675334,0.0819908779463,93.4067100641,93.3,3725,159.042,6.76828566418,3725,93.599950348,47.199262935,0.0211103,0.999183,6.76824,72.2274,92.3344753082,6.76824
86.8579120031,2.92043731027,6.76161127388,-6.77969,97.6120120322,0.0504450053632,0.0891172120704,93.3811643075,93.2000000238,3726,159.064,6.76161127388,3726,93.5921955095,47.0654360022,0.0194029,0.999566,6.76157,72.2484,91.9735529314,6.76157
89.9316315997,1.9164431172,6.78127748738,-6.79989,97.1865698065,0.0485388937022,0.076888917322,93.4095285472,93.3,3727,159.084,6.78127748738,3727,93.5997959126,47.207702141,0.0195398,0.998955,6.7814,72.2504,93.1231727762,6.7814
87.826268414,3.01911780512,6.76823018537,-6.78687,97.5912571283,0.0451301199863,0.0757279910846,93.4071988845,93.3,3728,159.105,6.76823018537,3728,93.5392032526,47.2124484309,0.0141218,0.999507,6.76822,72.2669,91.9043190041,6.76822
89.2272287663,2.05898579194,6.75791491096,-6.77762,96.4066616391,0.0454570572888,0.0876249121863,93.397929754,93.2000162833,3729,159.123,6.75791491096,3729,93.5826373226,47.1534696518,0.0165234,0.999318,6.75791,72.2705,93.0632797598,6.75791
89.2166382515,1.97576525773,6.77839448451,-6.79732,97.0622075535,0.0512567159914,0.119767356537,93.377399845,93.1,3730,159.143,6.77839448451,3730,93.5000011444,47.0312638686,0.0226534,0.999113,6.77832,72.2849,93.6961100452,6.77832
90.3307283423,1.38534571495,6.75351517446,-6.77214,94.6622743793,0.0462152001185,0.0931582405155,93.3843858932,93.2,3731,159.17,6.75351484612,3731,93.5761584506,47.07807399,0.0168727,0.999377,6.75352,72.2783,93.1128880143,6.75352
89.5377219473,1.51109732023,6.76312311976,-6.78238,95.834516161,0.0485936723926,0.0897914337704,93.4034160571,93.2,3732,159.179,6.76312311976,3732,93.5,47.1971091396,0.017593,0.999682,6.76323,72.2833,93.5774581447,6.76323
90.6532831618,1.44280025458,6.76037478934,-6.77947,95.9334813522,0.0490577989365,0.138455459214,93.3462761852,93.0,3733,159.193,6.76037478934,3733,93.587678577,46.851410913,0.0203781,0.999018,6.76023,72.2724,93.5200311099,6.76023
90.2102250228,2.29664443421,6.77023453441,-6.79014,98.1179790333,0.0509173688307,0.0812268899645,93.4095115902,93.3,3734,159.215,6.77023453441,3734,93.5440533144,47.2308059728,0.0208088,0.999655,6.77016,72.2685,93.5132680134,6.77016
89.4363255239,2.11951547496,6.7568756836,-6.77562,97.8280123684,0.0455586195465,0.0770380103675,93.4091627454,93.3,3735,159.225,6.7568756836,3735,93.5000001669,47.2303074495,0.015708,0.999708,6.75684,72.2775,93.5759310722,6.75684
90.8111000369,1.7163674992,6.78235497947,-6.80088,97.1123337033,0.0447668373937,0.0969956100139,93.3966220877,93.1114588576,3736,159.246,6.78235497947,3736,93.5224146299,47.1531788213,0.0156952,0.999516,6.78239,72.2902,93.600536125,6.78239
91.145390203,1.53673332765,6.78237921637,-6.80164,96.0371061116,0.0468908957768,0.0754199039969,93.4058881424,93.3,3737,159.275,6.78237921637,3737,93.5000000238,47.201695787,0.0194374,0.999407,6.78236,72.2708,93.3808377417,6.78236
90.472649769,1.95360239371,6.77363437827,-6.79213,97.3009948508,0.0447496647603,0.07828788282,93.3966943317,93.3,3738,159.288,6.77363437827,3738,93.5,47.1553255311,0.0136997,0.999604,6.77363,72.2655,93.4423054615,6.77363
90.5028896266,1.79088695695,6.76496136967,-6.78381,95.3966740477,0.0475646408316,0.0761728036049,93.4101373298,93.3,3739,159.342,6.76496136967,3739,93.5,47.2343728463,0.0194009,0.99966,6.76474,72.2929,92.9104668818,6.76474
90.6302285077,1.51842408422,6.77901151259,-6.79799,95.2223505793,0.0466117841932,0.0792194385835,93.4145776262,93.3,3740,159.356,6.77901151259,3740,93.5997983728,47.2476728417,0.0169934,0.999285,6.77904,72.2827,93.4506547744,6.77904
90.8559721245,1.44041509595,6.76265020451,-6.7807,94.789162756,0.0460890475595,0.0916223315757,93.3969613259,93.2,3741,159.373,6.76265020451,3741,93.5014402606,47.1562318324,0.0176194,0.999564,6.76272,72.3081,92.8412978812,6.76272
89.6621108835,1.8901625932,6.76173859286,-6.78029,94.486822596,0.0418882169691,0.179787302647,93.3131604802,92.9,3742,159.387,6.76173859286,3742,93.5936827409,46.6724126138,0.0119525,0.999229,6.76163,72.3308,92.3437979309,6.76163
89.0198532578,1.71265290419,6.77367070426,-6.79294,95.226441179,0.0500573138843,0.113421909444,93.3764313077,93.1000000954,3743,159.422,6.77367070426,3743,93.5856380544,47.0296973039,0.0205203,0.99926,6.77383,72.3288,92.8820984523,6.77383
91.5984640623,0.770074904079,6.76612670526,-6.78512,94.5589003571,0.0458612761119,0.0980884876726,93.3879719334,93.2,3744,159.422,6.76612637691,3744,93.5447788855,47.1135396676,0.0162085,0.999829,6.76609,72.3525,93.8353253297,6.76609
90.2495950407,1.38518699858,6.7494967166,-6.76811,94.3885911538,0.047541632116,0.0930601967535,93.4085370425,93.2,3745,159.441,6.74949638826,3745,93.5000000477,47.2241775614,0.0166381,0.999603,6.74956,72.3408,92.7942229531,6.74956
89.8605361044,2.35919530736,6.76528807501,-6.78471,98.5032858142,0.0447991349239,0.0912850042723,93.4137649675,93.2,3746,159.463,6.76528807501,3746,93.5050757809,47.2543259286,0.013967,0.999608,6.76519,72.3677,93.5362317945,6.76519
90.2683094432,1.46419839945,6.78385746083,-6.80273,94.9908961635,0.0481157847256,0.0810574124285,93.4157319503,93.2467148008,3747,159.471,6.78385746083,3747,93.5937582376,47.2521721857,0.0175515,0.99921,6.78392,72.3976,92.6776151858,6.78392
86.6170143086,3.30046702234,6.77315954549,-6.79252,98.260704833,0.0469591652034,0.0996902037234,93.3932227014,93.2,3748,159.475,6.77315954549,3748,93.5256667035,47.1373860556,0.0173925,0.999632,6.77309,72.4055,92.1827174015,6.77309
89.5451669681,2.0892114688,6.75799045607,-6.77682,97.0328114464,0.0460572917643,0.0750222328948,93.4136164362,93.3,3749,159.486,6.75799045607,3749,93.5001853322,47.2404388682,0.0159678,0.999232,6.75791,72.3883,92.8785317304,6.75791
88.2370010314,2.7018845291,6.7733825853,-6.79313,97.263373039,0.0442714452918,0.0926532736442,93.390355008,93.2,3750,159.492,6.7733825853,3750,93.5581116976,47.1217314012,0.0143063,0.999668,6.7735,72.3956,92.2454931417,6.7735
88.7328351309,2.28197172927,6.7746381944,-6.79235,96.8242073106,0.0482208054539,0.0826946193687,93.4150610287,93.3,3751,159.496,6.7746381944,3751,93.5807868227,47.2516104869,0.0162623,0.999312,6.77455,72.4273,92.9663949284,6.77455
88.2688712124,2.22996787423,6.78034558753,-6.79958,96.5957226915,0.0457513199473,0.0717211575496,93.4123562106,93.3,3752,159.512,6.78034558753,3752,93.5707201474,47.2295061921,0.0172734,0.999124,6.78036,72.4562,93.4526398274,6.78036
88.9082293288,1.92162059526,6.77463633609,-6.79324,95.4038038157,0.0461553829096,0.0873593408711,93.406199008,93.2,3753,159.521,6.77463633609,3753,93.5006854906,47.212251684,0.0171049,0.999659,6.77456,72.4445,93.3557003711,6.77456
89.9946151972,1.62846358272,6.74659958642,-6.76559,94.4442266835,0.045423729891,0.0799242231127,93.4188588742,93.3,3754,159.539,6.74659925808,3754,93.5824179846,47.2773229514,0.0163318,0.999434,6.7468,72.4681,92.7271792948,6.7468
89.6665845595,1.75756180253,6.7499901642,-6.76774,94.9467356247,0.043961278221,0.0788364528119,93.4079671691,93.3,3755,159.538,6.7499901642,3755,93.5453164365,47.2196382573,0.0143692,0.99959,6.74992,72.4664,93.150708528,6.74992
89.5052397656,2.27459591067,6.75854636485,-6.7776,96.4581718075,0.04869225339,0.0713255770492,93.3882169172,93.3,3756,159.538,6.75854636485,3756,93.5000820468,47.1124595968,0.020067,0.999792,6.75845,72.4824,92.7950967348,6.75845
90.45875914,2.08965127067,6.76326310195,-6.7824,99.8,0.0400941433805,0.0772657103572,93.4076186279,93.3,3757,159.545,6.76326310195,3757,93.5000683191,47.2161272502,0.0111342,0.999543,6.76324,72.4885,94.1056247873,6.76324
90.571422898,1.43100406211,6.76058153433,-6.7794,94.714671646,0.0438308224353,0.0665535145416,93.390558811,93.3,3758,159.555,6.76058153433,3758,93.5,47.1238994156,0.0129261,0.999736,6.76053,72.4735,93.3087074451,6.76053
88.5622608117,2.16477505231,6.76469575745,-6.78306,96.1494654293,0.0443538084306,0.0744593346287,93.419853283,93.3,3759,159.564,6.76469575745,3759,93.501612334,47.2877208012,0.0121166,0.999583,6.76471,72.484,93.7153037173,6.76471
89.7351366831,1.88840037289,6.77272002433,-6.7921,96.882783481,0.0427479391555,0.0763498340673,93.4085095137,93.3,3760,159.582,6.77272002433,3760,93.5000001192,47.2167104736,0.0112856,0.999408,6.77277,72.5066,93.4721051087,6.77277
