AverageQ,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,MinReturn,StdEsReturn,StdReturn,Iteration,Epoch,AverageReturn,AverageAbsY,AveragePolicySurr,MaxReturn,AverageY,PolicyRegParamNorm,AverageAbsQ
6.75777,0.960994,151.563,88.93102806,0.0107402,91.1845084481,94.4732545709,0.0306885594505,45.8977335218,93.2637196045,2.02599006432,0.070497192946,2039,2039,93.4007356688,6.75765844008,-6.77823,93.5911377979,6.75765844008,68.0098,6.75777
6.77285,0.982142,151.564,86.9539250936,0.0142255,91.0164101898,93.989566018,0.0338000767463,46.0638431798,93.1741315245,2.61198213847,0.0739441296027,2040,2040,93.3060670295,6.77270953117,-6.79348,93.5418513842,6.77270953117,68.0552,6.77285
6.75577,0.970388,151.573,88.1426580302,0.0104431,92.1791764938,94.3338740957,0.0295617171698,46.2559724407,93.2875861662,1.87702866742,0.0727262927705,2041,2041,93.4079170339,6.75583187467,-6.77593,93.6635940605,6.75583187467,68.0429,6.75577
6.75688,0.970728,151.584,88.7138322362,0.0110999,92.4178633533,95.2067081479,0.0322725055396,46.2048628409,93.2380023644,2.30511079337,0.0620554326135,2042,2042,93.397084834,6.75687523414,-6.77841,93.5875416092,6.75687523414,68.0731,6.75688
6.76133,0.969407,151.53,89.9343119568,0.0101297,92.7177400156,99.4331183416,0.031063735966,46.4867920577,93.3140563987,2.81910446667,0.0822358568299,2043,2043,93.4535779037,6.76139611902,-6.7823,93.6938969005,6.76139611902,68.0658,6.76133
6.74935,0.975523,151.549,88.8275401194,0.0153868,93.1747447259,99.2,0.0344875202512,45.6472792519,93.1037885562,2.84929958783,0.0847410921558,2044,2044,93.2715819546,6.74942398317,-6.76948,93.494381953,6.74942398317,68.1178,6.74935
6.76022,0.982153,151.563,88.2482017103,0.0127341,90.8444993548,94.1403732328,0.0311117599226,46.4451565379,93.2479993605,2.02975475966,0.0781734781233,2045,2045,93.372777203,6.76013169897,-6.78066,93.675016666,6.76013169897,68.1465,6.76022
6.7571,0.978872,151.578,81.1634213881,0.0172566,90.5987771934,98.7306230944,0.034518495237,46.2726093589,93.2085400582,5.01074163372,0.0644353811064,2046,2046,93.3615256432,6.75707997338,-6.77766,93.589066565,6.75707997338,68.1533,6.7571
6.75962,0.972614,151.578,88.6325354801,0.0131757,92.2191991235,98.0353575763,0.0325207177754,45.7205949812,93.1496248701,3.03553073512,0.070170354079,2047,2047,93.3016237158,6.75963076416,-6.78186,93.477591413,6.75963076416,68.1712,6.75962
6.7435,0.975363,151.604,85.3239124081,0.0181142,90.6270359204,94.2598483713,0.0342169233204,46.1739959844,93.2095008876,2.64774004088,0.066984565969,2048,2048,93.3648742768,6.74349321937,-6.7642,93.5001831233,6.74349321937,68.153,6.7435
6.7511,0.988425,151.627,90.3631879109,0.01709,93.1373302067,96.418066933,0.0350809435858,46.3907908667,93.2432944073,1.69100131928,0.0521484829402,2049,2049,93.3271360216,6.75110033579,-6.77123,93.5170155412,6.75110032712,68.1857,6.7511
6.75574,0.986571,151.629,86.9848941635,0.0122069,91.3289019559,94.1102088066,0.0315704190082,45.8852880128,93.1394443187,2.1609915152,0.0678220495608,2050,2050,93.2490356188,6.75571513933,-6.77346,93.390573173,6.75571513933,68.1998,6.75574
6.74784,0.987309,151.637,87.4072964855,0.0149469,91.9772467902,99.8,0.0332475200807,47.0924530736,93.3025325675,3.66218608288,0.101998379917,2051,2051,93.4556428696,6.7478118112,-6.76753,93.6939918569,6.7478118112,68.21,6.74784
6.73726,0.976849,151.648,82.5571760162,0.0131259,92.7235546296,95.1279739947,0.0332508561235,45.7461739899,93.1461442883,3.36606863592,0.0557684894446,2052,2052,93.2811545017,6.73728405572,-6.75713,93.424981524,6.73728405572,68.2037,6.73726
6.75701,0.986654,151.669,88.9974997972,0.0110463,91.9992542455,95.1447176927,0.0310032416676,46.6050218795,93.2702694917,2.04033629991,0.0674834264503,2053,2053,93.3748472202,6.75698860152,-6.77676,93.5772106177,6.75698860152,68.2651,6.75701
6.7482,0.958629,151.722,88.6928767418,0.0157966,91.281644647,95.2200846314,0.0345031210568,45.9044158303,93.2122542381,2.11290220323,0.0985837226432,2054,2054,93.4156652976,6.74821904339,-6.76916,93.6355741195,6.74821904339,68.2647,6.7482
6.74637,0.972,151.751,88.2506987489,0.0173107,90.1004625078,93.7999959893,0.035341235463,46.2317743066,93.2185486535,1.65789704698,0.0885793465431,2055,2055,93.3943414256,6.74641343235,-6.76665,93.6294792048,6.74641343235,68.2612,6.74637
6.73477,0.972455,151.76,86.9239045284,0.00992969,91.9436062048,94.2841527044,0.0311030117683,45.9365116348,93.2246315739,2.42635533768,0.0727753718342,2056,2056,93.3403365386,6.73481574454,-6.75535,93.5201759533,6.73481574454,68.2437,6.73477
6.74831,0.991685,151.77,89.199265567,0.0172647,92.4305937139,94.3363731761,0.0341305790975,47.2402788043,93.3312855277,1.77095065524,0.0825716941608,2057,2057,93.4561844331,6.74834520266,-6.76738,93.6276805433,6.74834520266,68.2189,6.74831
6.73478,0.994886,151.786,89.2239487714,0.0173185,92.5985169332,97.0246621268,0.0346693337445,47.2675094972,93.3243438039,2.40958902964,0.0830904590539,2058,2058,93.4429158687,6.73483463577,-6.75447,93.6844618217,6.73483463577,68.2241,6.73478
6.75055,0.97256,151.8,89.5981138132,0.0174138,92.3299681679,94.3853154845,0.0363454307409,45.3162069452,93.1058888847,1.9635066287,0.066523247264,2059,2059,93.230575028,6.75047519402,-6.77202,93.4833017285,6.75047519402,68.2054,6.75055
6.74313,0.98307,151.817,85.2029732809,0.0124792,90.5999375836,94.1119673604,0.0313416376356,44.5649214197,92.9079583008,3.21744840318,0.0616714648256,2060,2060,93.0340466672,6.74312565588,-6.76498,93.2325805365,6.74312565588,68.2298,6.74313
6.75057,0.934449,151.817,85.0401452526,0.0173047,90.7440147588,95.5639456739,0.0358995222858,44.2819564237,93.0929013286,3.60364297922,0.0887469109474,2061,2061,93.2773449621,6.75058680467,-6.77089,93.5684404871,6.75058680467,68.2193,6.75057
6.73444,0.949601,151.859,85.8025781816,0.0127744,90.5695032705,94.0988235082,0.0334004360158,44.4432610288,93.1023969581,3.09562846388,0.0539982533931,2062,2062,93.2137452338,6.73454460046,-6.75477,93.3446807644,6.73454460046,68.2337,6.73444
6.74103,0.964334,151.906,82.386371551,0.0093917,88.014212591,92.8504376997,0.0297102941993,45.3117164695,93.1726117534,3.88948387746,0.0609382409232,2063,2063,93.278459006,6.74098603439,-6.76125,93.5197540781,6.74098603439,68.2627,6.74103
6.741,0.96865,151.967,89.7121879147,0.0120426,92.4377434949,98.5151582809,0.0319705876947,45.6160317202,93.2118011149,2.68913801604,0.0580801495779,2064,2064,93.3062963068,6.74102154416,-6.76192,93.4945982665,6.74102154416,68.2702,6.741
6.73547,0.984476,151.983,88.0537944839,0.0141864,90.5695796128,93.9303278122,0.033716930943,45.8351779788,93.1135338018,1.73019611317,0.0706143389211,2065,2065,93.2522905379,6.73549357649,-6.75716,93.4361889041,6.73549357649,68.2917,6.73547
6.724,0.947881,151.98,84.9553091785,0.0167818,92.3225817125,97.5389765007,0.0350288040354,45.8857081439,93.3028829972,3.33312647761,0.117550608668,2066,2066,93.4752065322,6.72400325983,-6.74563,93.9352973398,6.72400325983,68.2861,6.724
6.73651,0.965193,152.013,87.2814487882,0.0147181,91.5029593438,95.1712280569,0.0331808177687,45.5112790969,93.2047264171,2.35257268825,0.0712273225771,2067,2067,93.3082168896,6.73651239655,-6.7576,93.5185573421,6.73651239655,68.3257,6.73651
6.74459,0.959556,152.006,85.9424009292,0.0168958,90.4693001076,96.4894501097,0.033391582779,44.591421152,93.0934708155,3.25452110137,0.0625311900985,2068,2068,93.1796678504,6.74451500267,-6.76528,93.396108547,6.74451500267,68.2843,6.74459
6.73242,0.979888,152.034,85.1576370433,0.0122545,91.7477441209,96.8579276137,0.0296600324707,44.963427778,93.0321346818,3.38014159806,0.0663148412198,2069,2069,93.1243375713,6.73246995163,-6.75136,93.2746239436,6.73246995163,68.3186,6.73242
6.71335,0.980503,152.055,87.0309300567,0.0117723,90.8087206386,94.785524627,0.0302863182776,46.3244491424,93.2332630823,2.65951324117,0.0605362745497,2070,2070,93.3610693073,6.71339185016,-6.73392,93.553063365,6.71339185016,68.3279,6.71335
6.74231,0.989908,152.085,88.0662089554,0.0183506,91.197759222,93.8537559133,0.0342998558235,45.7694621282,93.1073514347,1.75473028894,0.062095408888,2071,2071,93.2089574089,6.74229697031,-6.76121,93.3005337627,6.74229697031,68.3318,6.74231
6.72122,0.980629,152.078,86.6599838471,0.00644318,91.5279043511,96.731309567,0.0258610611131,44.5511298699,92.8504729421,3.01152886702,0.0906936144633,2072,2072,93.0458182402,6.72115188856,-6.74066,93.1986475025,6.72115188856,68.3676,6.72122
6.72518,0.98107,152.065,89.315250481,0.0182173,91.1548291077,93.531913565,0.0357386430268,44.4176302729,92.8398232477,1.46037446355,0.082981071816,2073,2073,93.0190986393,6.72519570031,-6.74575,93.1812639462,6.72519570031,68.2874,6.72518
6.71697,0.985236,152.098,88.6150079305,0.00830206,91.4679803181,94.172180138,0.0281976858998,44.2049494572,92.8129824096,2.074989548,0.0876439567723,2074,2074,92.9555628963,6.716927998,-6.73615,93.0921991947,6.716927998,68.3458,6.71697
6.73085,0.949022,152.114,89.6284951923,0.0194898,91.0101200976,96.269204816,0.0350782253197,43.805825119,92.940473982,2.01868096632,0.103499109064,2075,2075,93.1037719627,6.73096635177,-6.75141,93.4070319702,6.73096635177,68.3019,6.73085
6.73041,0.932678,152.159,87.6467180379,0.0105431,91.4585666623,99.0316516501,0.0306418136618,44.4880357121,93.1477027012,3.27329744973,0.104651240419,2076,2076,93.3240265744,6.73023851536,-6.75191,93.6679527872,6.73023851536,68.2928,6.73041
6.73579,0.962432,152.162,83.8261853479,0.0202241,91.8341719631,94.9093300522,0.0378078529796,44.0369645649,92.9090173393,3.1556400097,0.076076168726,2077,2077,93.0635668255,6.73578142115,-6.75817,93.2586139422,6.73578142115,68.3065,6.73579
6.73177,0.965255,152.181,84.5956411166,0.0165335,90.893275544,94.0522171155,0.0349961233113,44.6099250923,93.0379694595,2.99886490711,0.0506650401674,2078,2078,93.1487434344,6.73176605677,-6.75264,93.3706340879,6.73176605677,68.3397,6.73177
6.73357,0.983373,152.216,87.8046753714,0.018589,90.315630802,93.7884677771,0.0356112124225,45.9461459925,93.1944136396,1.98697239189,0.0471521447452,2079,2079,93.2782770567,6.73356033483,-6.75471,93.4512477285,6.73356033483,68.3426,6.73357
6.73654,0.986948,152.22,86.6830083191,0.0168452,91.1332981177,95.7140381941,0.0321028855727,44.6497469032,92.878563553,3.01214540525,0.0476548247028,2080,2080,93.0260286691,6.73650189909,-6.75517,93.1817947749,6.73650189909,68.3355,6.73654
6.72323,0.983816,152.224,86.6510616405,0.0140148,91.0783792121,94.2593450032,0.0326393572169,45.5961193575,93.041153607,2.58472336008,0.069807838674,2081,2081,93.2137042091,6.72323310294,-6.74379,93.3542578691,6.72323310294,68.3145,6.72323
6.72053,0.989651,152.221,84.0190475496,0.015093,91.5120030901,96.1512579752,0.0322555634134,45.9060520409,93.1195165766,3.71194857511,0.0466068282122,2082,2082,93.2346894684,6.7204383128,-6.74057,93.3024202429,6.7204383128,68.3296,6.72053
6.7161,0.990735,152.242,85.9434456792,0.0165228,91.8742007315,97.0304529659,0.0354745446565,45.2652519,93.0172352598,3.12304547775,0.0577249232499,2083,2083,93.1143943067,6.71611792235,-6.73895,93.2094673835,6.71611792235,68.3299,6.7161
6.7333,0.992502,152.255,87.9447443974,0.0105227,91.947087799,98.1226047307,0.0302460387922,46.1029035356,93.1795062222,3.03184694375,0.0473926742393,2084,2084,93.2529983438,6.73328240231,-6.75442,93.3646239711,6.73328240231,68.3141,6.7333
6.7373,0.974909,152.265,76.4077208218,0.0168205,89.2489666893,94.5942578306,0.0335269147146,46.5099561618,93.2659591093,5.8365069452,0.0670483234878,2085,2085,93.4255805188,6.73732256785,-6.75771,93.7267108796,6.73732256785,68.339,6.7373
6.73442,0.989356,152.247,86.9968507288,0.0111211,92.1421234083,99.6522185903,0.0291414392779,47.0591855487,93.3004404327,3.92416560442,0.0975857383593,2086,2086,93.4381433123,6.7342836983,-6.75479,93.7402133119,6.7342836983,68.3612,6.73442
6.73502,0.996792,152.22,89.2002116299,0.0170688,93.4047255271,97.8552282626,0.0335039545002,46.991183916,93.3011094232,2.36258070504,0.0668144301291,2087,2087,93.3842029474,6.73509872617,-6.75524,93.5028028318,6.73509872617,68.3273,6.73502
6.71976,0.994357,152.223,83.3645393865,0.0154155,91.0661384449,96.0804128821,0.0314904282347,47.2630957311,93.3271364347,4.31193987143,0.0713538095388,2088,2088,93.4450927663,6.71976359445,-6.73977,93.60657408,6.71976359445,68.3029,6.71976
6.72604,0.991029,152.242,89.6732581654,0.0159644,92.7138046664,94.2532894464,0.0335911219257,47.0046657295,93.2019635503,1.54391428707,0.0971868079982,2089,2089,93.4191750786,6.72587398632,-6.74705,93.6742904383,6.72587397765,68.238,6.72604
6.71485,0.992989,152.22,84.5230663025,0.0155168,91.0856991408,94.9692763336,0.033400778158,47.191671644,93.3007016616,3.21504950069,0.10956743555,2090,2090,93.4403924829,6.71482558147,-6.73297,93.618018576,6.71482558147,68.2436,6.71485
6.72282,0.994618,152.235,90.0740417268,0.0115689,93.2210641814,97.7082755627,0.0300498621592,47.2395938577,93.2900611221,2.28493050542,0.0931351322699,2091,2091,93.4394468945,6.7229201684,-6.74222,93.6006529837,6.7229201684,68.2805,6.72282
6.71529,0.996933,152.234,89.4995597299,0.0166812,92.759978487,94.5834621487,0.0334453760571,47.2528834206,93.3067097617,1.69428946436,0.0661906154281,2092,2092,93.4287714817,6.71519457625,-6.73547,93.5034047445,6.71519457625,68.2666,6.71529
6.70088,0.996873,152.201,88.0730578086,0.0123352,93.3829841924,99.9143087934,0.0312880383108,47.1669530818,93.2264380708,2.86409241554,0.0783559563085,2093,2093,93.4140806526,6.70081968743,-6.72201,93.5001074503,6.70081968743,68.2946,6.70088
6.70871,0.997315,152.175,89.7564149699,0.0156195,92.9076450958,95.7426712938,0.0312149689731,47.2242580827,93.3036952168,2.11622344665,0.0753182229343,2094,2094,93.4216609925,6.70886548464,-6.7296,93.5999956705,6.70886548464,68.2305,6.70871
6.70801,0.997338,152.172,89.1534152504,0.015114,92.8513437537,95.1246065303,0.0324188437284,47.2053543817,93.3015959024,2.16625256993,0.0749369430987,2095,2095,93.4182252733,6.70783879412,-6.72851,93.5837285123,6.70783879412,68.24,6.70801
6.7213,0.99622,152.172,89.3199167319,0.0113013,93.0176746224,95.3375809506,0.0306002593381,47.1182696058,93.2235517541,1.95721688548,0.086089804448,2096,2096,93.4092186524,6.72130366862,-6.74203,93.5786295406,6.72130366862,68.2147,6.7213
6.70786,0.996888,152.147,89.8710195874,0.0122285,92.8488512382,96.7788748562,0.0317935682111,47.2231780661,93.2751455426,2.27615933199,0.0812116040826,2097,2097,93.4238209591,6.70787965577,-6.72861,93.5999305987,6.70787965577,68.2069,6.70786
6.7234,0.996137,152.143,90.1876579562,0.0163757,92.8499230453,98.0296984787,0.0323949606981,47.2118258727,93.3022102904,2.33962011282,0.0823360882087,2098,2098,93.4261532561,6.72346402093,-6.74383,93.5992111667,6.72346402093,68.233,6.7234
6.72196,0.997884,152.109,90.5658384045,0.0154687,94.1084762438,95.1964335464,0.0335070393009,47.0847696731,93.3023161977,1.13922265346,0.0606316496246,2099,2099,93.3942685142,6.72193710664,-6.7418,93.512450087,6.72193710664,68.2319,6.72196
6.71508,0.997153,152.121,90.6795951929,0.0153498,94.0440551587,99.1003445782,0.032245460917,46.9397120827,93.2042644633,2.04125614115,0.0821303785274,2100,2100,93.3732220676,6.71498118393,-6.73502,93.4989642761,6.71498118393,68.268,6.71508
6.71388,0.996654,152.108,90.3856299019,0.00687446,92.9662566384,94.5660417319,0.0264481289548,46.8550500208,93.220049533,1.2596291936,0.0529352818034,2101,2101,93.3613604347,6.71379552683,-6.73449,93.4022244764,6.71379552683,68.2597,6.71388
6.71762,0.992976,152.095,88.4195761017,0.0191703,92.7884426258,94.7598882975,0.0347673996666,46.3066319967,93.1246102462,2.29225354913,0.0879291586341,2102,2102,93.286679318,6.71761936346,-6.73925,93.3736815944,6.71761936346,68.3041,6.71762
6.72682,0.996048,152.075,89.2936149743,0.0125116,93.3988483799,94.4770549769,0.0293136027563,45.7387334632,93.0068800946,1.58201703805,0.0825804771094,2103,2103,93.1682044272,6.7268215858,-6.74842,93.2999663177,6.7268215858,68.304,6.72682
6.71665,0.999168,152.084,92.5132511243,0.0177026,94.6435078766,99.7760118773,0.0327646987406,45.9221296738,93.1000403126,1.77518754625,0.0356550147373,2104,2104,93.1825501921,6.71668472638,-6.73724,93.2003175952,6.71668472638,68.3197,6.71665
6.71555,0.999198,152.077,90.7964677655,0.0121747,94.1319351703,97.1739498672,0.0298185126189,45.9181591002,93.1000077604,1.34717241469,0.0364913254181,2105,2105,93.1816638343,6.71553029615,-6.73697,93.2009703586,6.71553029615,68.3283,6.71555
6.73015,0.999141,152.084,91.2647141798,0.0144227,93.732672941,94.6263174859,0.0316630269107,46.3180576899,93.1035015193,0.855855944893,0.0549760208854,2106,2106,93.2527818146,6.73015307271,-6.75099,93.3063144483,6.73015307271,68.3278,6.73015
6.70929,0.99785,152.103,91.4800373596,0.0184276,93.4487507708,94.9190548721,0.0328071353306,45.917435537,93.1000093697,1.06904239978,0.0573448579183,2107,2107,93.189502666,6.70934636365,-6.73111,93.2999626723,6.70934636365,68.3036,6.70929
6.73255,0.999988,152.113,87.7942548559,0.017337,93.0691834416,96.1131687862,0.0353155672535,45.8114122975,93.000312144,2.2932201456,0.0591875992979,2108,2108,93.1579083272,6.73251665514,-6.75348,93.2000002623,6.73251665514,68.323,6.73255
6.71448,0.998361,152.083,90.1629006189,0.0144079,93.4000466335,95.0891381504,0.0320502165748,46.7518352143,93.3,1.41155132982,0.0464193303495,2109,2109,93.3336119188,6.71453438071,-6.73589,93.4984791035,6.71453438071,68.3265,6.71448
6.72371,0.99847,152.127,89.602583766,0.0127661,93.1393532767,98.6699978232,0.0310267539283,46.2926598379,93.1000026941,2.71101173975,0.0617176885519,2110,2110,93.2522303822,6.7235766411,-6.74464,93.397600449,6.7235766411,68.3175,6.72371
6.73655,0.999231,152.121,90.1490501848,0.0105328,92.6766159952,94.9050309519,0.0305889268373,46.3744283917,93.1065476095,1.86514410149,0.0479027312344,2111,2111,93.2622323856,6.73660304257,-6.75861,93.3000710719,6.73660304257,68.3251,6.73655
6.73825,0.998503,152.1,88.8033585502,0.00983989,92.7802078492,96.4217819892,0.0304049239778,46.480808479,93.2000003338,2.69045369085,0.0484026060389,2112,2112,93.2852361608,6.73816485319,-6.75937,93.3999912494,6.73816485319,68.3426,6.73825
6.71975,0.998669,152.093,89.3773160576,0.0144353,92.994482611,94.9465796393,0.0331906871801,46.5601739643,93.2000006557,1.79228188852,0.0379497346989,2113,2113,93.2982671431,6.71986027863,-6.74045,93.3997104663,6.71986027863,68.3331,6.71975
6.718,0.99764,152.114,90.6218094856,0.0136078,93.7331521667,98.0,0.0328668763371,46.2055309624,93.1045471703,1.9196980807,0.0665761328522,2114,2114,93.2416618234,6.71811338705,-6.7391,93.39912647,6.71811338705,68.3151,6.718
6.72868,0.998904,152.101,88.9469070908,0.0146734,92.8238103801,99.3058884745,0.0335838110909,46.5280977925,93.2000005007,2.65903921333,0.0402083186061,2115,2115,93.2912543555,6.72860037273,-6.75023,93.3999232033,6.72860037273,68.3424,6.72868
6.71771,0.997491,152.048,90.5944648359,0.0163813,94.0413724178,98.3679398625,0.0341741072208,46.3606717932,93.1000020623,1.76357566318,0.0618969395637,2116,2116,93.2699471503,6.71770101764,-6.73863,93.3999804432,6.71770101764,68.3451,6.71771
6.71595,0.998311,152.031,87.5942438636,0.0153656,92.0545559362,95.2562345637,0.0310784700835,46.7255663233,93.2024190864,2.55723101921,0.052289543868,2117,2117,93.3292890153,6.71602810193,-6.73687,93.4967448695,6.71602810193,68.3556,6.71595
6.72916,0.998887,152.034,89.5923215853,0.0144684,93.8121388684,95.8723855602,0.0313457555499,44.9751989009,92.7876193501,1.74191212042,0.097097490073,2118,2118,93.0140783888,6.72912290439,-6.75028,93.1547248316,6.72912290439,68.3583,6.72916
6.74065,0.999359,152.003,90.3336513141,0.0171381,93.8766026881,98.6016898742,0.0333417842667,46.5565313707,93.2000001073,2.08379137702,0.0320159318117,2119,2119,93.2936343147,6.74072378528,-6.7612,93.3959906084,6.74072377661,68.3638,6.74065
6.72201,0.998416,151.987,89.2714370094,0.0138535,93.3611304185,98.1238114531,0.0314368310511,46.4774333194,93.2000008821,2.43338366991,0.0407231625295,2120,2120,93.2851462407,6.72201511635,-6.74285,93.3366275055,6.72201511635,68.3518,6.72201
6.70571,0.99928,151.989,90.444998319,0.00748565,94.1409229489,99.5446688049,0.0262240279992,46.4539507982,93.2000041008,2.14992714557,0.0414188312072,2121,2121,93.2759841973,6.70571532769,-6.72655,93.3027772379,6.70571532769,68.3443,6.70571
6.71676,0.99791,151.992,88.3699269907,0.0204384,91.8693067619,94.0703910429,0.0401638392785,46.9052337238,93.2007788866,2.07030917722,0.0605027820491,2122,2122,93.3629068463,6.71673481503,-6.73924,93.4123969993,6.71673481503,68.334,6.71676
6.7234,0.999599,151.99,90.7357676209,0.0150574,93.4479909107,95.3978320293,0.0314572398702,46.8096058745,93.2018946038,1.56039428652,0.0668431103883,2123,2123,93.3364475871,6.72339870779,-6.74543,93.4014498702,6.72339870779,68.3025,6.7234
6.73271,0.995734,151.952,90.2285353689,0.0134679,93.7140764188,96.579658691,0.0305658880983,47.2401881514,93.3004509903,1.68522357939,0.0827001462084,2124,2124,93.4333993021,6.73275844552,-6.75362,93.5994647101,6.73275844552,68.3252,6.73271
6.72066,0.998708,151.966,91.2744202594,0.0145314,93.891717433,97.6450883406,0.0314046213648,46.7166994157,93.2048426178,1.72267875191,0.0751673681567,2125,2125,93.3252996242,6.72072695807,-6.74216,93.4258477629,6.72072695807,68.2976,6.72066
6.72165,0.995406,151.955,86.6675736981,0.0137864,92.9685777915,97.818723153,0.031749643794,47.2416916001,93.3032804542,3.19360571541,0.0855092322722,2126,2126,93.4355561973,6.72167357505,-6.74195,93.5994527528,6.72167357505,68.2903,6.72165
6.71899,0.993983,151.974,90.5294723145,0.0174725,93.8194862443,97.8467138524,0.0359971878955,47.0011314713,93.21832123,1.84011077649,0.0608886697615,2127,2127,93.40219141,6.71894927579,-6.73972,93.4996701025,6.71894927579,68.2864,6.71899
6.71698,0.995066,151.972,86.5787649006,0.0126111,92.7602823299,95.6527875015,0.0310745169398,46.9690486928,93.2616898554,2.66303359764,0.0509029555616,2128,2128,93.3903909769,6.71696843231,-6.73854,93.4999738805,6.71696843231,68.2992,6.71698
6.70808,0.994491,151.974,90.5164671519,0.0130661,93.9278123887,96.9999297633,0.0307863086672,47.036623724,93.3088166138,1.58342664869,0.0460522551631,2129,2129,93.4054038309,6.70807696057,-6.72865,93.500000155,6.70807696057,68.309,6.70808
6.7205,0.996986,151.971,90.9012699001,0.0165229,94.2052970812,99.7796207335,0.0335300702285,46.9591645923,93.2019904371,2.28005053963,0.0618930823883,2130,2130,93.3776363575,6.72047850598,-6.74017,93.4928604673,6.72047850598,68.3278,6.7205
6.73064,0.996615,151.955,90.0555357375,0.0173338,92.4289888567,94.4673757603,0.0341389191355,47.1821587594,93.3006139738,1.46642590963,0.0670338641281,2131,2131,93.418405099,6.73064550433,-6.75135,93.5008419005,6.73064550433,68.33,6.73064
6.7355,0.996512,151.925,90.0659949043,0.0140051,92.9094111306,94.8407800994,0.0315621920114,47.2623282885,93.3002273855,1.72705726215,0.0850302181798,2132,2132,93.4328555018,6.73558269909,-6.75598,93.5996908807,6.73558269909,68.3505,6.7355
6.71931,0.995818,151.917,90.1662841218,0.0162007,93.1660136941,95.6471524361,0.0334467381772,47.2020654958,93.3005382965,1.93656930143,0.0767370655521,2133,2133,93.4262911641,6.71932763046,-6.73983,93.5255871183,6.71932763046,68.3518,6.71931
6.73842,0.997451,151.92,89.3098734713,0.0152886,92.321584333,94.6393871327,0.0324060145173,47.2079235436,93.3002069843,1.91311578706,0.066598283699,2134,2134,93.4181343824,6.73845010647,-6.75836,93.5013579918,6.73845010647,68.3392,6.73842
6.73823,0.996672,151.885,89.6086772493,0.0143528,92.9073816581,94.8873553268,0.0331234715224,47.2199690769,93.3016930185,2.09151588093,0.0674166819152,2135,2135,93.424588395,6.73806858775,-6.75879,93.5232724803,6.73806858775,68.2929,6.73823
6.72106,0.993626,151.866,89.7987217127,0.0146476,93.6032942275,98.9459241369,0.0329149412101,47.0925645367,93.2514908813,2.33520378386,0.064428711054,2136,2136,93.4198455332,6.72104238399,-6.74148,93.5050243451,6.72104238399,68.2734,6.72106
6.71984,0.997291,151.829,87.7623034594,0.0125697,93.0468481184,99.8733668735,0.0326044383808,47.2927512927,93.3005074008,3.07111886483,0.0736873523308,2137,2137,93.4336270651,6.71978065135,-6.74006,93.5110809435,6.71978065135,68.2896,6.71984
6.73142,0.994249,151.817,89.9975279631,0.0121987,93.1578630151,94.7982088023,0.0302006361222,47.1571990797,93.3019835226,1.48041953512,0.0897826097603,2138,2138,93.4274928166,6.73145059585,-6.75188,93.5999080662,6.73145059585,68.3251,6.73142
6.7182,0.996825,151.799,88.1953475081,0.0125106,92.772562633,99.1646069831,0.0308469606042,47.2269320012,93.3018096276,2.78191275634,0.0768200278181,2139,2139,93.4248867123,6.71817795688,-6.73865,93.5336829028,6.71817795688,68.3411,6.7182
6.71484,0.995438,151.789,90.1690537803,0.0149114,93.9555637167,97.902358871,0.0300432986138,47.1692989467,93.3008745871,1.91172872964,0.0672403434816,2140,2140,93.4229052301,6.7148131848,-6.73502,93.5388501369,6.7148131848,68.3476,6.71484
6.72604,0.996145,151.806,89.246527148,0.0213231,93.8713279707,97.1129378107,0.0353634385679,47.2149528741,93.3002920771,2.07780229597,0.0826596809709,2141,2141,93.4267565252,6.72601017194,-6.7467,93.598590109,6.72601017194,68.3285,6.72604
6.73641,0.994537,151.808,89.9489728759,0.0102226,92.27868168,94.5528867413,0.0281998554416,47.2466118815,93.303559117,1.58063036834,0.0923815568339,2142,2142,93.4412932626,6.73645845272,-6.75635,93.5996364657,6.73645845272,68.3034,6.73641
6.71859,0.996212,151.791,89.9044301193,0.0155901,93.1241444739,98.71023483,0.031771453696,47.2796365825,93.3011682382,2.63388033208,0.0886097941272,2143,2143,93.4374514417,6.71857591978,-6.73991,93.5997228726,6.71857591978,68.2665,6.71859
6.72732,0.996739,151.794,88.9034480718,0.00903992,92.4536226096,95.9702557077,0.0293989963294,47.1761809405,93.2019863857,2.48468316399,0.097512488614,2144,2144,93.4162751729,6.72726891658,-6.74965,93.5959649907,6.72726891658,68.2404,6.72732
6.72335,0.995468,151.8,91.624735405,0.0135406,93.9829494117,94.9179930097,0.0332156560046,47.1654603905,93.319153285,0.77703328468,0.0534583683415,2145,2145,93.4220493193,6.72330907069,-6.74606,93.5135696461,6.72330907069,68.2557,6.72335
6.72639,0.995937,151.789,89.7958862251,0.0104681,93.3048574015,99.6272356704,0.0286102312346,47.2100621709,93.205253063,2.7407662462,0.102560361806,2146,2146,93.4268162092,6.72639264454,-6.74852,93.599605211,6.72639264454,68.2636,6.72639
6.72783,0.996289,151.807,89.8813932866,0.0130193,92.2259170131,94.6920324088,0.0317930673511,47.2226294066,93.3052036559,1.74991422599,0.0859650175982,2147,2147,93.4271146814,6.72785527167,-6.75004,93.599557912,6.72785527167,68.2576,6.72783
