Iteration,MinEsReturn,StdEsReturn,AverageAction,MaxEsReturn,AverageAbsQ,AverageQ,AverageEsReturn,AveragePolicySurr,QFunRegParamNorm,AverageReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,PolicyRegParamNorm,StdReturn,MaxReturn,AverageAbsQYDiff,Epoch,AverageDiscountedReturn
3706,51.9837409157,124.915820883,0.998867,389.989083623,1.51363,1.50072,227.763600114,-1.50975,127.414,952.22784119,1.50066426142,286.161078096,0.00821218,1.51323800045,157.242,210.64386334,1022.81531383,0.0374504839325,3706,113.641223333
3707,248.422142252,31.1742221462,0.998777,328.431373775,1.51924,1.50618,290.52472716,-1.51578,127.432,746.548074726,1.50620526521,360.705232154,0.00889336,1.51878246864,157.254,331.076180613,1041.78926749,0.0380559944924,3707,130.72591887
3708,371.056333543,26.5806930611,0.999935,450.131499351,1.52232,1.5102,420.517060291,-1.5205,127.454,1301.4116484,1.51008903974,485.851646303,0.00839476,1.52180164653,157.245,861.925062435,2938.28608747,0.0375583641133,3708,198.700567074
3709,159.994349879,263.958454652,0.999862,900.008495302,1.5258,1.51466,428.386713086,-1.52455,127.456,972.442233826,1.51471164968,228.451116958,0.00815685,1.52551099101,157.286,309.135860636,1910.04110977,0.037672179031,3709,195.824077992
3710,21.6651836918,283.709625565,0.999835,874.045822946,1.52235,1.51081,460.300836394,-1.52052,127.468,1155.00732354,1.51072288962,801.399424525,0.0074017,1.52187872715,157.263,295.722271425,1991.13343151,0.0373586269097,3710,196.450495782
3711,264.725352556,219.098450957,0.99984,773.101656561,1.52167,1.50971,535.577376277,-1.51853,127.464,1133.76267955,1.50953901473,929.469425837,0.00755098,1.52129097773,157.294,300.55619415,2282.52167076,0.0373697468004,3711,194.295353156
3712,25.1566299421,274.661711141,0.999567,731.313700344,1.51659,1.50387,299.533867765,-1.51378,127.478,807.471837192,1.50383553027,578.387183976,0.00721656,1.51617229284,157.31,257.777764133,1401.75590518,0.0369552233803,3712,181.943362761
3713,281.916063243,330.247715158,0.999849,997.252624236,1.52221,1.5117,530.545006531,-1.52157,127.502,1214.50216372,1.51169521141,615.394932883,0.00858837,1.52171763624,157.312,769.984494468,2815.54964324,0.0391335614585,3713,181.885740576
3714,20.5664390892,272.155739333,0.999387,639.953210423,1.51895,1.50678,332.991543588,-1.51673,127.51,1576.21090073,1.50679276541,1066.77146675,0.0078969,1.51861867564,157.385,292.937192551,2036.65790753,0.0379356560927,3714,175.103477349
3715,4.41513597694,214.031459409,0.999248,629.33799717,1.52095,1.50916,220.151973539,-1.51881,127.54,1066.66834353,1.50910472948,1061.30911652,0.00696779,1.52053022969,157.365,4.2236470172,1074.08228344,0.0372483043357,3715,127.38027715
3716,5.64305072319,131.229637124,0.999901,419.948541654,1.52289,1.51076,100.70291157,-1.51809,127.557,1064.3423343,1.51065353928,1061.83829661,0.00707198,1.52235109867,157.382,1.66161534387,1067.11535097,0.0380317841415,3716,127.384702676
3717,6.2925755468,370.513862622,0.999627,960.611135229,1.52284,1.51295,315.863581673,-1.5203,127.591,1048.25712961,1.5129594969,933.270713333,0.00845259,1.52240115853,157.359,38.3730373668,1063.31743257,0.0394422450069,3717,120.27950907
3718,0.928368260969,178.932151395,0.999744,485.177493405,1.52306,1.51245,104.619855628,-1.52074,127.606,661.119022354,1.51244551452,72.6517463946,0.00755205,1.52247316523,157.392,479.723406093,1064.6069803,0.0380841086313,3718,98.0447136745
3719,2.62027075079,16.6585275571,0.999884,66.4588133591,1.52478,1.51491,16.943454448,-1.51914,127.635,135.057753161,1.51489603357,59.8808305284,0.00847547,1.52430608355,157.413,143.690215921,1063.27945477,0.0401562613486,3719,68.7977746803
3720,2.8521366959,161.777930298,0.999887,738.401691718,1.51963,1.5096,72.7300306817,-1.51421,127.658,1063.55046343,1.50959054036,1060.84335989,0.00953548,1.51934643763,157.486,1.34978106989,1065.24061643,0.0419866673545,3720,127.266151171
3721,1.44985242719,101.952644153,0.999991,396.516391034,1.5115,1.50154,64.2315572223,-1.50388,127.697,76.3617166364,1.50132573403,41.5188852939,0.00929323,1.51087660228,157.533,26.701952342,181.037405521,0.0416274121988,3721,50.8418919727
3722,3.19874998883,165.773227488,0.999946,795.414920386,1.50658,1.49638,55.7351680009,-1.49902,127.736,1011.18789722,1.4964477765,82.4113438043,0.00919238,1.50632463652,157.513,502.893748524,1802.84479336,0.0428125419708,3722,153.011708109
3723,2.07177729875,356.916740631,0.999908,819.112409756,1.50437,1.49371,331.374341566,-1.50158,127.738,1473.96331549,1.49390441594,964.399658362,0.00992688,1.50445099057,157.479,355.490368708,2021.85127157,0.044533971543,3723,173.474518224
3724,2.5623984874,167.092919705,0.999874,469.517354689,1.50405,1.49383,140.832887407,-1.50165,127.751,1527.6778441,1.49388032764,757.872143836,0.0113463,1.5040372814,157.443,310.001777699,1848.0769539,0.0467316710063,3724,164.210729168
3725,9.13143920558,191.557693294,0.99992,521.465291855,1.50141,1.49103,149.734534387,-1.49827,127.783,1191.46519716,1.49081812565,516.559999763,0.0112891,1.50107398246,157.432,472.412094323,2008.31720444,0.0468647347867,3725,167.390268808
3726,3.41200230541,69.3242460858,0.999924,310.105544108,1.50216,1.49234,39.210085376,-1.49772,127.793,975.116860999,1.49252031358,196.993835906,0.0106097,1.50214171803,157.404,611.823790963,1879.07860287,0.0462540193122,3726,148.148250184
3727,4.35476126895,216.342983719,0.999937,614.258150497,1.50288,1.4928,138.676887604,-1.49908,127.81,1018.74304841,1.49271234035,577.677600655,0.01135,1.50239014599,157.43,363.666966363,1743.73990382,0.047787922342,3727,167.406282464
3728,4.51354777076,219.343403122,0.999927,689.965495772,1.49312,1.48309,156.704251791,-1.49716,127.851,1101.58537042,1.48315484988,593.103999387,0.0113566,1.49300662657,157.382,506.870046892,2053.12191299,0.0484844711779,3728,169.572457412
3729,370.629710248,168.759212373,0.999929,841.734271714,1.4961,1.48655,593.10786375,-1.5015,127.839,1076.97495498,1.48665946345,543.388559768,0.0111441,1.49595133015,157.427,494.309334716,2072.75114062,0.0499748623335,3729,169.795867535
3730,6.96231602683,120.478103388,0.999929,397.159545224,1.51,1.50139,92.3976600039,-1.51524,127.869,1095.15547597,1.50138146223,536.381395108,0.0107068,1.50970681508,157.483,544.955896545,2047.16435911,0.0488782075923,3730,172.860148508
3731,112.87746024,245.486973339,0.999949,712.604480849,1.51243,1.50313,417.591647553,-1.51594,127.878,1310.80576469,1.50312992302,653.354284652,0.00997854,1.51220125385,157.44,514.04553951,2026.71514758,0.0476811357319,3731,177.081644202
3732,39.2670535239,199.294517675,0.999847,658.038152819,1.51881,1.51041,379.963932091,-1.52739,127.882,1891.56917289,1.51032532481,1231.03641794,0.0098791,1.51824413282,157.452,371.802624497,2236.05456313,0.0469235592677,3732,181.480142759
3733,16.0641236052,605.090131429,0.999934,1489.03537636,1.5277,1.52081,704.975166897,-1.53475,127.892,1696.1963611,1.52096240047,684.926126498,0.00920591,1.52738649537,157.397,469.473735881,2147.99110385,0.0444387773282,3733,179.689546571
3734,4.5893182713,342.560414617,0.999971,843.625616526,1.53022,1.52375,421.164733616,-1.53673,127.883,1393.2833892,1.52371390608,660.545725111,0.00864585,1.52963301831,157.455,413.361301407,1998.66949155,0.0434290193519,3734,174.539270632
3735,34.8291903478,270.130395303,0.99995,844.580902852,1.53503,1.52927,466.968820617,-1.5412,127.882,1526.59384216,1.52931530284,1011.43404285,0.00925485,1.53459656811,157.457,335.823204545,2000.96074661,0.0425233010953,3735,176.072566322
3736,103.90254618,367.053747341,0.999865,929.988805941,1.53363,1.52901,619.395750103,-1.54085,127.904,1693.74151906,1.52911617256,1162.61331515,0.00812001,1.53327007929,157.473,375.143938693,2053.57656896,0.0415886227203,3736,179.210231092
3737,87.3339780791,286.131544112,0.999948,847.215496998,1.53834,1.53394,453.359577875,-1.54673,127.904,837.002626352,1.53395756085,546.453534257,0.00840591,1.53771602447,157.433,357.048560287,1933.61167883,0.0416516672043,3737,166.598992487
3738,254.166086686,777.769421427,0.999958,1809.70492954,1.54155,1.53794,1031.93550811,-1.55113,127.912,843.220134166,1.53794086162,551.26835379,0.00867689,1.54089479145,157.409,399.280499211,2027.23912995,0.0420862430959,3738,165.823198938
3739,-0.7928760285,209.596645081,0.999882,590.39814469,1.54542,1.54224,270.910329822,-1.5554,127.898,666.854420697,1.5422387743,332.785224266,0.00715841,1.54462123644,157.429,171.34927971,1242.82589027,0.039580043641,3739,159.934602742
3740,283.614413903,315.631361782,0.99995,1056.33735028,1.55165,1.54912,677.268588699,-1.56205,127.924,706.14507166,1.54912642233,550.764621045,0.00808098,1.55106265919,157.464,160.455763808,1153.42791692,0.0406718715813,3740,156.603253745
3741,12.7648383228,243.44014949,0.999982,599.070756775,1.55036,1.54758,337.307828198,-1.55938,127.942,667.339661996,1.54761053847,557.25454917,0.00928769,1.54985801616,157.509,105.476758782,1136.86062642,0.0415077622841,3741,158.801980159
3742,32.5756227277,257.199263067,0.999831,730.798377494,1.55064,1.54831,293.192186761,-1.55879,127.96,1008.77072144,1.54833332138,670.528431724,0.00745456,1.55015930306,157.57,247.527731598,1356.99395306,0.0391345460428,3742,157.231902993
3743,41.7981121208,121.614148378,0.999963,378.186183298,1.54742,1.54491,227.863228422,-1.55609,127.954,759.396063007,1.54485544655,553.921921489,0.00675584,1.5466347426,157.593,253.326593121,1592.43703829,0.0388551735977,3743,166.341627093
3744,10.2519883661,313.75437974,0.999947,783.635109809,1.55341,1.55085,248.355300656,-1.56212,127.978,703.508811414,1.55088768636,570.640810477,0.00860316,1.55251651304,157.614,155.403112318,1340.39651154,0.041115831049,3744,164.762233091
3745,15.0222953761,382.104121137,0.999986,1055.55108755,1.55957,1.55715,469.612449838,-1.56851,127.984,603.414006885,1.55716466144,509.907241214,0.00810791,1.55897960681,157.59,46.7607546366,685.969778776,0.0400652411198,3745,180.455532306
3746,67.6130888224,177.979044768,0.999979,564.33600959,1.55742,1.55494,367.463357731,-1.56732,127.978,613.408989408,1.55500164693,504.395363555,0.0079698,1.55676618517,157.584,91.8198661887,1020.09660378,0.0392827076276,3746,170.582671924
3747,20.0320779356,393.756146101,0.999968,1068.12118424,1.55438,1.55216,496.916027661,-1.56411,127.981,661.501506094,1.55210583101,557.036663282,0.00830935,1.55369128103,157.633,152.087858418,1373.23340892,0.0403411913559,3747,168.611592662
3748,0.925297069551,182.065496563,0.99993,476.63339706,1.55728,1.55485,177.15706367,-1.56767,127.979,923.547674187,1.55489072416,558.207135247,0.00836114,1.55648520259,157.646,329.680333426,1555.34860112,0.0396846738132,3748,166.608603682
3749,42.5048617028,180.930733014,0.999941,541.394411048,1.56717,1.56501,397.674890843,-1.57774,127.977,976.264368715,1.56508746758,457.422658369,0.00673147,1.56671208585,157.653,350.454372285,1591.51239559,0.0383883921012,3749,182.103891558
3750,13.2221770182,216.88972811,0.999944,632.885649684,1.56343,1.56099,280.318390223,-1.57368,127.993,748.913959988,1.56117770789,372.055031967,0.00884041,1.56285938629,157.681,411.962653723,1887.25027711,0.0397551202939,3750,181.329664455
3751,2.17586683579,127.144919627,0.99998,659.078122319,1.56204,1.55948,40.2267742946,-1.56661,128.007,61.3898146268,1.55939557476,42.4856284842,0.00831389,1.56112284426,157.779,23.5624134934,340.109411256,0.0404526463684,3751,43.1810617672
3752,0.426362340631,39.6205536196,0.999989,185.802019033,1.56252,1.55982,31.7165609189,-1.56612,128.024,63.8171150913,1.55974011946,47.4115422354,0.00839619,1.56153045092,157.802,23.0895884145,322.062939929,0.0407007081766,3752,44.3945393931
3753,-0.107836618064,113.677853534,0.99995,428.565051701,1.55567,1.55252,70.2237799316,-1.56015,128.035,785.508132351,1.55262579183,471.723757608,0.00920956,1.55502098686,157.741,328.030291841,1664.39398798,0.0423250144175,3753,186.341685115
3754,2.77265505409,163.54714119,0.999948,543.314777759,1.55903,1.55618,160.375495546,-1.56803,128.039,793.868957795,1.55625667293,530.175982234,0.00962906,1.5586142327,157.672,364.667536125,1981.44057697,0.0425159916916,3754,182.070602695
3755,-3.766695426,224.730108614,0.999952,602.825892959,1.56212,1.55944,130.590517002,-1.57139,128.061,847.763839362,1.5594281888,544.36426701,0.00893448,1.5616563014,157.674,439.897283159,2001.11285648,0.0409384551543,3755,171.18330361
3756,-4.31350347804,161.694611163,0.999902,468.21944615,1.56621,1.56336,133.339856498,-1.57442,128.063,1063.80238418,1.56330174776,546.993788361,0.00848193,1.5655045673,157.666,505.914052458,1983.96182372,0.0402186967738,3756,163.258503816
3757,-2.05516987348,251.2381117,0.999949,631.484261527,1.5665,1.56402,255.15736266,-1.57365,128.061,283.518389082,1.56416813261,63.2121529176,0.00705098,1.56638606473,157.675,318.719298418,1531.76946599,0.0386724739131,3757,85.1476300799
3758,1.8702399858,277.590879967,0.999947,789.078281113,1.56751,1.56415,213.644847043,-1.57395,128.078,619.739185928,1.56410735375,481.968687568,0.00848678,1.56655921296,157.676,148.039278617,1321.39865912,0.0402686530913,3758,173.261557626
3759,12.4245070556,264.29910445,0.999971,732.595496391,1.56254,1.55898,234.156253695,-1.56855,128.096,587.497781795,1.558977563,488.937353012,0.00839177,1.56208169943,157.671,65.4578313696,736.89439096,0.0399090421266,3759,184.200352044
3760,-1.63055402203,162.011934765,0.999959,555.544804327,1.56565,1.56116,116.063481727,-1.57121,128.1,581.838298891,1.56114028469,450.193622725,0.00738495,1.56490668267,157.728,164.336888754,1524.94967821,0.0393911712259,3760,171.923295463
3761,22.8136481667,173.284752266,0.999939,581.917792126,1.56223,1.55765,221.477148204,-1.56619,128.108,421.015336921,1.55782348957,121.957262855,0.00833866,1.56178533597,157.772,457.209543657,2015.67202254,0.0398377081235,3761,117.597390341
3762,12.5777142116,202.328013592,0.99996,611.97585914,1.56318,1.55859,211.233555449,-1.56741,128.136,92.0900472722,1.55854197971,-1.70463910052,0.00819706,1.56272085286,157.898,34.4038616704,325.594044501,0.0400914860854,3762,54.7880978878
3763,-5.76495487865,85.5376934028,0.999902,438.976514428,1.56449,1.55949,36.1421681056,-1.56417,128.151,90.9246728407,1.55948657557,-2.55471240739,0.00790028,1.56398415916,157.875,34.5488752122,142.17517301,0.0400527046368,3763,52.2985950589
3764,-0.288397362654,76.763557029,1.0,324.017330274,1.56044,1.55562,56.9111510161,-1.56034,128.202,125.926884795,1.55557978064,80.1523813079,0.00914266,1.55972676433,157.886,23.4813255111,317.854436951,0.0420646024614,3764,76.8340202617
3765,-1.17076099273,106.602751681,0.99996,522.230979044,1.54954,1.54394,44.7843639761,-1.54808,128.211,131.459466375,1.54381452344,85.0514338017,0.0103582,1.54894429912,157.919,28.8453019528,175.997548629,0.0442003739631,3765,74.7028790035
3766,1.38747641824,41.347316139,0.999986,234.615104813,1.54643,1.54021,24.8678462934,-1.54441,128.24,145.001903577,1.5402045128,91.4764779326,0.0114213,1.54606638109,157.913,24.3520959259,203.460492353,0.046156848133,3766,80.9459722494
3767,15.4749635374,94.3971139152,0.99997,285.168603619,1.54621,1.53953,148.426728316,-1.54734,128.26,562.236389647,1.53948041382,165.2577587,0.00965492,1.5457438528,157.894,322.587720574,1249.54037005,0.0456236632984,3767,140.588672242
3768,28.1531486942,242.751057612,0.999954,563.528640545,1.54861,1.54151,335.711292183,-1.55376,128.28,719.958977773,1.54130147529,187.53558313,0.0110319,1.54786817021,157.877,332.533252692,1616.59795261,0.0482633790325,3768,161.319943681
3769,1.85062588138,112.908764104,0.999975,410.551582068,1.54636,1.53986,77.6320844676,-1.54808,128.317,168.810088066,1.53998753572,86.0841313028,0.0119801,1.54624022134,157.927,33.3877770895,212.254164684,0.0479263157601,3769,89.4282819032
3770,-0.0174998846866,51.1253904362,0.999974,279.442159531,1.54318,1.53592,28.6067122489,-1.53938,128.315,147.401831591,1.53590225846,42.9871398846,0.00993638,1.54256722148,157.928,44.8868579913,200.359133575,0.046208144198,3770,80.8833286464
3771,1.43227128049,17.9924245509,0.999975,82.6725169388,1.53633,1.52852,20.4592096592,-1.53249,128.361,179.269259426,1.52837174357,150.428585631,0.00950116,1.5357259739,157.886,15.3752573381,310.196544973,0.0473918824198,3771,92.9190674116
3772,3.22745718609,53.2616384618,0.999975,184.684015242,1.52585,1.51774,43.3875541055,-1.52305,128.379,241.691836958,1.51775262682,174.085922801,0.0096171,1.52556892737,157.905,138.212450589,830.97957743,0.0479474731646,3772,105.530360331
3773,-0.2167441441,115.372642403,0.999947,421.140389964,1.52687,1.51853,60.7326462498,-1.52478,128.382,303.378332616,1.51835297831,171.051859636,0.0132155,1.52673643681,157.926,207.056652009,922.112185215,0.0530992256514,3773,114.816527696
3774,5.65244310598,242.839782721,0.999958,647.337843265,1.52502,1.51671,223.688961745,-1.52532,128.405,211.447498309,1.51673952128,189.614619039,0.0125664,1.52481858687,157.953,82.0905526439,922.342792517,0.0527981065483,3774,101.490417341
3775,0.124194331468,248.78051504,0.999963,603.588837252,1.52153,1.51323,247.552219623,-1.52496,128.412,276.775938197,1.51324735176,190.706454478,0.013602,1.52155881965,157.916,173.212508497,725.603869173,0.0545878071944,3775,111.086258605
3776,119.517797629,147.176228004,0.999937,574.798095007,1.51463,1.5065,271.48175983,-1.51935,128.429,642.035198474,1.50653428799,199.716008427,0.0140694,1.51470394009,157.967,105.746245174,851.129248963,0.0552398202373,3776,155.444307193
3777,19.9159562253,112.047065756,0.99997,381.948281084,1.52198,1.51368,148.324304168,-1.52475,128.406,601.174775678,1.51365726602,205.279086759,0.0114958,1.5218096388,157.957,149.49875842,884.232032745,0.051525169108,3777,148.601679582
3778,4.94535136026,74.0667043064,0.999963,251.137901726,1.52365,1.51485,77.9783843474,-1.52696,128.434,229.567524691,1.51490996958,190.333760156,0.0120742,1.52348903385,157.944,117.887014958,827.020554129,0.0530091471158,3778,103.921535751
3779,8.01495434675,255.525386791,0.999944,683.650106397,1.52712,1.51881,266.127642264,-1.53191,128.443,209.301985874,1.51889494874,191.090606967,0.0112243,1.52694107331,157.925,60.5953987496,751.921094374,0.0516250942432,3779,101.815678102
3780,3.15321805519,91.5018076619,0.999934,309.253964547,1.5271,1.51751,145.186147298,-1.53284,128.443,360.936947394,1.51737208439,191.197159356,0.0113189,1.52678866384,157.885,244.337551385,853.487046804,0.0514689862578,3780,122.196237915
3781,79.3359442313,176.187551858,0.999998,597.715058284,1.53895,1.53057,364.611815571,-1.54963,128.43,739.982758282,1.53077827949,599.76162899,0.0117319,1.5388992334,157.891,70.7603342438,900.841925625,0.0512728581576,3781,174.402834368
3782,11.892032526,209.565256956,0.999912,567.876163636,1.54409,1.53597,231.182710597,-1.55082,128.434,580.966749196,1.53618750976,193.792883431,0.0103192,1.54414893504,157.913,156.538493675,909.083398546,0.0490019343051,3782,160.091900294
3783,14.7595900857,177.261354712,0.999962,556.723232732,1.55051,1.54236,196.405740471,-1.5607,128.423,781.623062872,1.54234084392,609.082947319,0.0102693,1.55012993664,157.909,83.4523968657,1154.74438015,0.0484744109691,3783,159.010322459
3784,69.4461243187,350.503764244,0.999954,850.380787208,1.56176,1.55436,562.89338293,-1.572,128.459,631.956183737,1.5543079785,144.411199707,0.0108893,1.56113551762,157.983,96.37804288,730.443158394,0.0481507701608,3784,146.50138363
3785,19.0641955466,267.907993669,0.999922,712.511279196,1.55794,1.54965,299.012202697,-1.56742,128.455,619.767646534,1.54983999841,131.750191164,0.0101366,1.55762955111,157.962,160.318908453,956.069239018,0.0469511730182,3785,146.752573487
3786,88.6424353089,234.471644264,0.999946,679.535052797,1.56181,1.5538,379.861402884,-1.56929,128.453,552.706531656,1.55388163256,110.169129687,0.00997448,1.56152932434,157.965,169.00041999,773.583548183,0.0460111252725,3786,140.552833825
3787,30.9137941836,302.888267695,0.999914,872.370933355,1.56609,1.55784,364.530406299,-1.57211,128.459,1039.08328542,1.5578467698,87.8175504236,0.0106343,1.5653645228,157.979,492.828850253,1386.92621785,0.0461508767589,3787,153.270411466
3788,10.0616221262,257.165596036,0.999915,770.703088041,1.57389,1.56482,223.659097631,-1.57808,128.445,679.503073993,1.56472519945,99.3352238105,0.00958495,1.57349346638,158.003,579.447647473,1400.33057475,0.0443895546122,3788,125.79559313
3789,8.32296326635,144.214613622,0.99994,525.931584416,1.57562,1.56695,115.857062144,-1.5795,128.471,418.663609165,1.56710862569,53.939468058,0.00867446,1.57547270298,157.958,414.878184914,1261.60860315,0.042670349775,3789,93.5460622722
3790,-2.1604034305,145.84455541,0.999931,433.976920012,1.57828,1.57039,151.901150173,-1.58186,128.481,82.3875304408,1.57038918908,46.5645001944,0.00891413,1.57806211982,158.005,106.818412863,583.645936119,0.0437883864422,3790,47.7555152873
3791,0.293580571223,172.314274831,0.999942,664.835092721,1.58233,1.57444,96.4405099307,-1.58021,128.496,57.8661234359,1.57435409402,16.9974507374,0.00899714,1.5817084059,158.05,110.85342086,539.047030054,0.0437408579263,3791,27.4515051639
3792,0.35371375866,30.2587454452,0.999986,103.368274615,1.57127,1.56255,30.7967369636,-1.57252,128.518,563.673437587,1.56252726537,44.7268217273,0.00994698,1.5707514178,158.023,228.42620427,927.704101104,0.0459319623581,3792,115.577399143
3793,23.4535286038,110.760247033,0.99995,332.901764235,1.57777,1.57011,166.248521856,-1.58157,128.519,356.503851105,1.57024881055,90.9447438007,0.00952125,1.57737165068,157.995,239.98695456,824.900348541,0.0449871520417,3793,106.189933071
3794,36.3882178021,149.704698891,0.999955,506.650213724,1.57271,1.56493,212.895331487,-1.57699,128.546,404.464888425,1.56513794078,113.356597668,0.0106418,1.57279327093,157.983,228.586271157,832.725981163,0.0460410462354,3794,120.714721387
3795,10.3613627512,361.545206707,0.999984,1022.60888718,1.57822,1.5703,367.443374991,-1.58192,128.573,556.805503088,1.56999502921,120.787589537,0.00955286,1.5772339883,158.003,177.325987058,957.727465264,0.0449599346205,3795,131.401694504
3796,-0.394692289826,219.475027155,0.999934,597.470816066,1.56959,1.56052,202.532496405,-1.57239,128.538,555.939609978,1.56060734758,86.4181779227,0.00956571,1.56920489369,158.007,194.172827148,989.017879787,0.0442124412884,3796,134.979306051
3797,13.1350251839,271.16765531,0.99998,652.420131256,1.5809,1.57436,304.084372402,-1.58721,128.569,626.052701509,1.57441582231,449.853717451,0.00875767,1.58061145201,157.981,103.007527831,921.117981227,0.0426846561063,3797,160.981465735
3798,-2.39961431429,254.883157693,0.999946,796.576956055,1.57418,1.56703,352.01159814,-1.5793,128.557,593.665470998,1.56712524629,430.559649903,0.0100492,1.57406820411,157.996,81.6230461186,826.707402328,0.0447258949362,3798,158.929974179
3799,43.0440714975,204.163490866,0.999914,520.782521813,1.57563,1.56791,215.89366199,-1.58056,128.572,599.955692532,1.56770344898,442.8667325,0.00885984,1.57507348717,158.007,60.8341377152,739.654079825,0.0432961856467,3799,161.543995431
3800,444.859958662,116.273149968,0.999876,736.109270049,1.57371,1.56587,574.479121147,-1.57856,128.594,437.631600641,1.56608370296,265.80806871,0.00960837,1.57351826328,158.015,104.074432423,741.634157333,0.0432841671142,3800,133.071715531
3801,18.9154664101,195.65672768,0.999919,484.421072948,1.57976,1.57259,223.028543868,-1.58489,128.616,384.941943005,1.57263496921,101.111349489,0.00941092,1.57937831895,158.021,223.57712329,755.656331381,0.0424742690346,3801,116.799359152
3802,65.8843435255,177.886931515,0.999958,551.355868078,1.57637,1.56831,288.748820432,-1.57961,128.598,433.05755482,1.56824332038,112.203791104,0.00896141,1.5758294383,158.057,418.31749351,1477.00359268,0.0417854043886,3802,116.355636922
3803,45.0638033276,183.81655223,0.999966,508.353063659,1.57217,1.56469,261.805064969,-1.57672,128.591,436.357208605,1.56473289885,98.6022650188,0.00840744,1.57159644912,158.041,261.917138457,894.450765664,0.0410150811932,3803,131.405547007
3804,224.558556701,210.110933648,0.999939,818.317318066,1.57701,1.56963,530.18495213,-1.58212,128.583,580.993286383,1.56972430252,196.989602821,0.00814936,1.5767421532,157.964,172.861036037,887.739097318,0.0411289473868,3804,157.926328343
3805,30.2947755397,322.908978157,0.999977,965.521874523,1.58433,1.57734,438.561909533,-1.59041,128.59,660.926514033,1.57738600612,539.488528917,0.00812654,1.58392899514,157.982,64.3167423619,784.172049902,0.0400900290425,3805,169.507397161
3806,9.46921699613,253.291968982,0.999967,620.472107035,1.58147,1.57405,220.825101017,-1.5868,128.578,675.303634952,1.57384160465,268.808764133,0.00889233,1.58086286881,157.967,142.165929341,925.408237259,0.040938141465,3806,158.890692702
3807,24.4233118685,252.657062319,0.999941,637.570950504,1.57996,1.57229,247.54114938,-1.58582,128.592,694.110044806,1.57239891039,634.574349882,0.00863855,1.57977265225,157.945,60.9240859562,863.007527847,0.0402199612659,3807,168.020830128
3808,375.150189388,91.9830979983,0.999923,621.245699689,1.58007,1.57209,522.133604224,-1.58443,128.575,808.123290654,1.57208593718,595.138728659,0.00916567,1.57964105392,157.98,204.875590091,1280.15160425,0.0405421339707,3808,166.753739521
3809,118.412894605,130.436704097,0.999963,538.574356908,1.5835,1.57508,260.927806717,-1.58715,128.58,693.846658886,1.57502635201,590.071355654,0.00835663,1.58309367726,157.974,82.168974191,973.910821217,0.0393874500985,3809,165.721157121
3810,22.5493252109,243.840190877,0.999942,638.474218195,1.58372,1.57518,277.239124468,-1.58824,128.605,698.54914473,1.57530943943,585.591283311,0.00845588,1.58336392306,158.006,67.470649935,862.03694262,0.0398087680465,3810,170.451441373
3811,0.87993603765,249.737675635,0.999984,646.161396254,1.58249,1.57405,265.742028457,-1.58663,128.63,1079.09723664,1.57402684631,596.150096777,0.00712699,1.58218788703,158.028,392.227098599,1678.78097384,0.0387422874248,3811,169.61898904
3812,32.0666611277,203.385991725,0.999932,687.71772484,1.58446,1.57616,204.201843913,-1.58814,128.628,303.828994741,1.57625742308,179.053004018,0.00693339,1.58429234217,158.044,191.707408381,909.339541636,0.0377649341369,3812,116.242664651
3813,65.7939475706,254.287743927,0.999937,665.978067409,1.58799,1.57994,312.539976592,-1.59088,128.641,722.850481665,1.58000583643,505.411867471,0.0094666,1.58759739039,158.035,272.772900894,1771.90316805,0.0399991376823,3813,172.705218346
3814,154.523565176,386.385716026,0.999976,1130.0995102,1.58511,1.57703,480.177286577,-1.58921,128.636,732.426283809,1.5770351096,612.090819778,0.00888098,1.58474233452,158.022,75.1648380485,894.968532611,0.039741278396,3814,171.576683074
3815,109.814925239,96.8682239111,0.999964,423.258444194,1.58666,1.57816,254.489083408,-1.58925,128.643,623.164167256,1.57811398872,185.774317573,0.00771128,1.58623984434,158.014,274.914030556,1460.3669196,0.0377463159979,3815,156.810642299
3816,5.26083999973,304.075185188,0.999985,674.617241936,1.58516,1.57647,311.464829519,-1.5869,128.662,665.481504608,1.57651619392,523.434401495,0.00818989,1.58496927298,158.057,140.210197823,1161.5685757,0.0382374362025,3816,176.168237993
3817,102.451454565,165.598084586,0.999972,464.331691622,1.58704,1.57784,258.739340641,-1.5894,128.647,527.845729011,1.57775696089,199.257446725,0.00849174,1.58641196016,158.088,204.660887746,765.414871653,0.0383829165154,3817,146.312245317
3818,238.265996533,163.269517792,0.999994,676.008339979,1.58481,1.57598,508.262639997,-1.58785,128.681,240.867643429,1.57596022258,186.092263194,0.00849483,1.58446923296,158.073,133.023610668,850.146014446,0.0385965740735,3818,104.709204616
3819,28.2358916294,218.670732832,0.999972,690.605569457,1.5853,1.57619,290.530024795,-1.58761,128.678,629.959461847,1.57609631414,562.717713734,0.00864551,1.58492372416,158.056,33.5373625211,673.175127952,0.0383487360509,3819,163.237924096
3820,11.6774281539,167.362505836,0.999983,426.668115445,1.58628,1.57758,140.080655957,-1.58944,128.694,669.838213848,1.57770778412,544.751941212,0.00750265,1.58616611332,158.056,147.209341039,1209.50675045,0.0368599903285,3820,176.480119354
