MaxEsReturn,Epoch,AverageReturn,AverageQ,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsQ,MinReturn,MaxReturn,Iteration,StdReturn,AverageAbsQYDiff,AverageAction,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,StdEsReturn,MinEsReturn
96.1308649389,3838,93.9495225629,68.2938,92.229753183,47.2894996835,334.573,83.1864,68.2938,93.6654874316,94.0998939649,3838,0.136358770941,0.264622959553,0.906846,1.28488,68.2949327099,-68.4771,68.2949327099,2.89113255367,86.0201684098
94.7706024229,3839,94.0979499279,68.2872,92.510876691,46.8171705768,334.644,83.1917,68.2872,93.8415663744,94.2775040759,3839,0.138767964177,0.252354560629,0.86838,1.18516,68.2865326095,-68.4852,68.2865326095,2.05631382973,89.6247608141
95.921789769,3840,94.0560174592,68.2454,93.5417299736,46.8744417269,334.605,83.163,68.2454,93.7504985854,94.176606503,3840,0.105398673814,0.283783926655,0.877078,1.50006,68.2462755561,-68.4339,68.2462755561,1.7138770421,90.5621181795
96.4415817789,3841,94.0241352911,68.1924,92.725956178,47.126116845,334.636,83.1644,68.1924,93.7558063707,94.1967989592,3841,0.141287206665,0.263677906993,0.889337,1.43157,68.1923194732,-68.3927,68.1923194732,2.16150662306,89.0814623095
98.0072318522,3842,93.9831781559,68.2744,93.6460846714,46.8991986388,334.662,83.1365,68.2744,93.7815706231,94.1585754425,3842,0.120683901197,0.259298555806,0.890134,1.31979,68.2751212991,-68.4703,68.2751212991,2.18432629962,89.6943079247
99.3393741801,3843,94.0234448264,68.3482,92.5116947654,46.8602984535,334.692,83.0864,68.3482,93.7737629805,94.2035230435,3843,0.133484167354,0.240573338737,0.882236,1.05415,68.3474939704,-68.5409,68.3474939704,3.2848873025,88.1520499906
98.4759679594,3844,94.0250279415,68.2481,92.6609045338,46.8369018031,334.747,83.0975,68.2481,93.7900126088,94.1782289876,3844,0.116779263468,0.260088771804,0.881299,1.31022,68.2478832743,-68.4446,68.2478832743,2.84440800896,87.8246574541
98.6097431503,3845,94.0424596054,68.2952,93.9178248064,46.7454815775,334.752,83.1091,68.2952,93.6986055164,94.1857082687,3845,0.132851629024,0.26174312519,0.875848,1.34283,68.2954379681,-68.4983,68.2954379681,1.99698984855,89.9028512161
94.5397962213,3846,94.0246003356,68.2035,92.3589126747,47.0441285585,334.782,83.0767,68.2035,93.7168536393,94.1321735553,3846,0.0956861086161,0.238992185035,0.886964,1.04428,68.2037717144,-68.3958,68.2037717144,2.44713483226,87.1004193919
95.1173981846,3847,93.9711764085,68.3151,93.7950424415,47.1330763814,334.819,83.0775,68.3151,93.7755704279,94.1233238562,3847,0.109326683631,0.245930582965,0.898662,1.01487,68.3155718243,-68.5141,68.3155718243,1.37744462757,91.3197077206
96.4708401763,3848,93.8968916074,68.211,93.7447593817,47.217121795,334.819,83.0809,68.211,93.75620124,94.0168979662,3848,0.0818676986308,0.263607029416,0.913821,1.41018,68.210687269,-68.4124,68.210687269,1.47328518915,90.7900294131
96.4840058742,3849,93.8517193804,68.3008,92.4391358038,47.2054225968,334.811,83.0756,68.3008,93.7013281106,93.9930156107,3849,0.093688560234,0.255571361157,0.921321,1.34703,68.3011776106,-68.4982,68.3011776106,2.01488799628,89.577769526
97.9365228573,3850,93.87721598,68.2885,92.7849724696,47.0359568791,334.836,83.1094,68.2885,93.7023954315,93.9758157368,3850,0.0797047498347,0.254328372419,0.912021,1.10091,68.2886193122,-68.493,68.2886193122,2.73122716274,88.7886003036
97.1797148403,3851,93.9234304731,68.234,93.6035761389,47.1364518018,334.841,83.0626,68.234,93.7145957363,94.1535222205,3851,0.128519512916,0.251055865257,0.907041,1.14644,68.2335841843,-68.4249,68.2335841843,1.8939192983,89.6542079405
98.6242855303,3852,93.8551208858,68.1702,93.5387580178,47.0770892739,334.887,83.0954,68.1702,93.7120421825,94.0442237832,3852,0.101267074448,0.252995675882,0.917055,1.10308,68.1706136683,-68.3683,68.1706136683,2.17827755971,91.1815627023
98.5284291957,3853,93.7850317192,68.2658,93.6744341802,47.2078109991,334.902,83.1056,68.2658,93.6543929683,93.9299352842,3853,0.0828452746861,0.267474292714,0.933048,1.42542,68.2660052446,-68.4668,68.2660052446,1.97664063318,90.6713343323
99.7055202192,3854,93.82054004,68.3223,93.5065768295,47.2130364567,334.955,83.1551,68.3223,93.7029374088,93.9669144592,3854,0.0829701978741,0.255091446161,0.92698,1.26628,68.3222565775,-68.5206,68.3222565775,2.48115764202,90.0637894029
94.6883236207,3855,93.8570958986,68.2969,93.3960531485,47.1100899381,334.983,83.1747,68.2969,93.7249807458,93.9685923075,3855,0.0756680283171,0.25778790751,0.917673,1.23713,68.2965301216,-68.4985,68.2965301216,1.64593712693,89.6359581245
93.9333828338,3856,93.8102348815,68.3192,92.320886163,47.1285435787,335.008,83.1577,68.3192,93.7050100146,93.9433975884,3856,0.0655329201804,0.243793829837,0.926334,0.987768,68.3194682735,-68.5222,68.3194682735,1.63127500663,88.9290491373
96.0968731418,3857,93.8332417376,68.259,93.0390798575,47.1247277089,335.045,83.1716,68.259,93.663043589,94.0025822363,3857,0.0913095653403,0.261390283267,0.922247,1.37832,68.2595077494,-68.4545,68.2595077494,1.65416215969,90.5626859068
95.0403644065,3858,93.7631938285,68.4248,93.3863063117,47.1294563172,335.046,83.1778,68.4248,93.6373171113,93.8951859017,3858,0.0737900552837,0.253661708723,0.934493,1.28906,68.424725803,-68.6218,68.424725803,1.83072010028,89.883119683
96.9615699785,3859,93.73671639,68.3742,93.3154352689,47.217226676,335.068,83.1584,68.3742,93.6078065173,93.8324892619,3859,0.0668004199854,0.265381374194,0.941613,1.46233,68.3750545713,-68.5666,68.3750545713,2.07799702533,90.3349357004
95.2183862432,3860,93.7802168602,68.2904,92.1126130646,47.2649658184,335.13,83.1657,68.2904,93.6332756183,93.8890023846,3860,0.0737760162721,0.250776934984,0.935445,1.15946,68.2899965132,-68.4876,68.2899965132,2.05183236734,88.8851959028
98.241668227,3861,93.72725228,68.3253,93.1300594566,47.3083621467,335.154,83.1655,68.3253,93.5916176262,93.812543281,3861,0.0602722817163,0.255520739074,0.94605,1.19091,68.32532262,-68.5186,68.32532262,2.57514943375,90.296394914
95.1707803626,3862,93.6894780883,68.3028,93.3159755249,47.3785397251,335.182,83.1367,68.3028,93.5851970117,93.7625347365,3862,0.0424842568242,0.2791542344,0.954807,1.43426,68.3028602664,-68.4934,68.3028602664,2.03154253261,88.2475939909
98.6000337686,3863,93.7142214695,68.3667,93.3362906244,47.3101985435,335.206,83.1603,68.3667,93.6124039266,93.7862607313,3863,0.0407963090656,0.255323425921,0.948394,1.23189,68.3669615628,-68.5617,68.3669615628,2.46668956387,89.1989455669
98.2845471599,3864,93.6630161823,68.3557,93.2875056743,46.5741122002,335.24,83.1829,68.3557,93.438262793,93.9037324942,3864,0.114654497942,0.250761809753,0.935721,1.28364,68.3562315397,-68.5496,68.3562315397,2.37514559666,90.3750980632
99.0224503067,3865,93.6738808506,68.2055,93.0419921258,47.1245254752,335.313,83.1534,68.2055,93.5128751834,93.8257186132,3865,0.108526854019,0.257157271781,0.94983,1.36037,68.2058466365,-68.4022,68.2058466365,2.48518090934,89.6969804658
99.11543913,3866,93.6399140697,68.2851,93.494885561,47.0195390523,335.339,83.1457,68.2851,93.489550113,93.8135483575,3866,0.114164522416,0.278140332898,0.952679,1.76159,68.285729311,-68.4886,68.285729311,2.45686302641,90.1100017486
94.7547163308,3867,93.6821404273,68.2281,92.0816684938,47.1309064117,335.354,83.1548,68.2281,93.5152814098,93.8374594881,3867,0.115813759937,0.251803091786,0.94859,1.17757,68.227340832,-68.4251,68.227340832,2.02243430669,87.5539485584
95.1965361763,3868,93.6193484567,68.2802,91.9154703475,47.1985931878,335.405,83.1277,68.2802,93.4891653931,93.7218173567,3868,0.0706805182535,0.250559203959,0.961651,1.20224,68.2806553568,-68.4691,68.2806553568,2.3081342361,88.0546939989
95.4901833311,3869,93.6578970396,68.2807,92.2091055479,47.3477331527,335.411,83.0896,68.2807,93.5308074748,93.7260786344,3869,0.0453187700954,0.261581247755,0.959395,1.39794,68.2813914652,-68.4783,68.2813914652,2.55328523405,88.3213464096
94.6566360902,3870,93.6069584713,68.2853,92.5285784116,47.1323334649,335.447,83.0838,68.2853,93.4295919875,93.7269909833,3870,0.09027549173,0.259346439224,0.961791,1.3191,68.2853149273,-68.4862,68.2853149273,2.07282556879,88.2802507868
98.3186568997,3871,93.6196793293,68.2866,93.6551072331,46.7619330066,335.474,83.0558,68.2866,93.4665919304,93.9115334765,3871,0.12893316385,0.252292409895,0.948676,1.31813,68.2865751616,-68.4798,68.2865751616,1.97404317646,90.8147471762
99.1,3872,93.6423907716,68.3517,93.2031436745,47.0503711182,335.489,83.0528,68.3517,93.4463614141,93.8357579609,3872,0.128489673248,0.260096470876,0.953165,1.37056,68.3514071202,-68.5466,68.3514071202,2.63495748351,88.7583466427
95.7218510534,3873,93.6229374021,68.2663,92.5672531882,46.9328974657,335.531,83.0863,68.2663,93.4620015699,93.8342247449,3873,0.0972130189699,0.252185165868,0.953128,1.2327,68.2663121145,-68.4681,68.2663121145,1.65123626743,90.0940827627
96.245866972,3874,93.7392533461,68.2794,93.8838600189,47.0164771956,335.574,83.0635,68.2794,93.5202734864,93.958631939,3874,0.117319867653,0.25695431181,0.935371,1.28485,68.2789933172,-68.4781,68.2789933172,1.15621266092,90.8968684619
97.5699802828,3875,93.7299501253,68.3056,93.6836915901,47.2727801291,335.625,83.0191,68.3056,93.5576699061,93.8889336684,3875,0.0949472031544,0.264313019595,0.944511,1.57642,68.3060060019,-68.5009,68.3060060019,1.87435098622,90.0286901585
95.0717449905,3876,93.7198604475,68.2808,92.7603178046,47.2266489492,335.653,83.034,68.2808,93.5919642191,93.9046348338,3876,0.0783179456925,0.263370467579,0.944899,1.26924,68.2810430252,-68.4763,68.2810430252,2.39206611653,86.4280676525
96.4968827619,3877,93.7299929982,68.4049,93.9793884654,47.1765349945,335.693,83.0492,68.4049,93.6387307666,93.8572500199,3877,0.0477312530079,0.275283477114,0.941686,1.6619,68.4055147942,-68.5901,68.4055147942,1.21004835632,91.434247123
95.5668543324,3878,93.8034267073,68.2858,93.8055618193,47.2859703063,335.723,83.0554,68.2858,93.6401705672,93.9303767734,3878,0.0956485907751,0.275250523921,0.932048,1.64021,68.2856862991,-68.4848,68.2856862991,1.17009818842,91.08796535
94.5535840336,3879,93.7497801419,68.2995,92.5387176581,47.317011352,335.731,83.0677,68.2995,93.6327562644,93.8880816578,3879,0.05999542762,0.264583896548,0.94237,1.49042,68.2996739464,-68.4974,68.2996739464,1.44697574564,90.0379675305
94.2516654237,3880,93.7469351086,68.2169,91.5716792631,47.073457568,335.732,83.1034,68.2169,93.6384078924,93.8851225228,3880,0.0823639779328,0.253288980387,0.935714,1.14615,68.2170929355,-68.4141,68.2170929355,1.55564366063,89.4502212862
94.4493869835,3881,93.7856760508,68.4282,93.9293742424,47.3321709737,335.766,83.107,68.4282,93.6999843489,93.8971971041,3881,0.0490265187771,0.250658899952,0.936583,1.24278,68.4284352196,-68.6225,68.4284352196,0.432303842829,92.8228519375
96.1560333774,3882,93.7939055682,68.3717,91.8562695575,47.1201035336,335.812,83.121,68.3717,93.6924877512,93.9145661915,3882,0.059936525411,0.253190876213,0.928963,1.31913,68.3720319634,-68.5721,68.3720319634,2.62536698426,87.824775398
95.7795096855,3883,93.8136182884,68.2788,92.4832932291,47.2353332965,335.837,83.1206,68.2788,93.693788024,93.9058037398,3883,0.0610678136516,0.243633120533,0.928849,1.26464,68.2789033035,-68.4746,68.2789033035,2.30787941592,88.2688654607
95.4098804018,3884,93.8235352772,68.3296,93.1926536166,47.1975067001,335.843,83.1309,68.3296,93.7265273635,93.9376739268,3884,0.0550544968028,0.232365005085,0.926007,0.941696,68.330082517,-68.5284,68.330082517,2.07558028327,89.3168443844
98.3051093265,3885,93.7911937653,68.2881,93.6101798278,47.2125258343,335.863,83.1249,68.2881,93.6504228042,93.8496878005,3885,0.0420610041177,0.285330123256,0.932031,1.59446,68.2881790274,-68.4853,68.2881790274,2.09033470979,90.3970031069
95.7315146491,3886,93.7415568164,68.1669,92.8592309914,47.2260170253,335.867,83.1149,68.1669,93.6917284034,93.8164670884,3886,0.0352599132818,0.247465209143,0.941072,1.16721,68.1670049792,-68.3651,68.1670049792,2.59275592804,87.4045060288
97.2592107781,3887,93.6814534121,68.321,93.0248358116,46.7828888174,335.892,83.1189,68.321,93.5185189504,93.8067988731,3887,0.081270109691,0.238271509579,0.938554,1.15179,68.3206129316,-68.5205,68.3206129316,2.32792661192,88.3697807546
94.5914240148,3888,93.7613585681,68.2659,92.4278558911,47.0416141105,335.896,83.1261,68.2659,93.6822131263,93.852120864,3888,0.0450798189934,0.260000849868,0.932254,1.46271,68.2668009992,-68.4614,68.2668009992,2.14901728507,88.0468308958
96.2332972976,3889,93.7778771397,68.2436,93.4429790886,47.147935154,335.925,83.0907,68.2436,93.6956483361,93.8838093765,3889,0.0511662112406,0.230954873243,0.932479,0.884329,68.2435026272,-68.4459,68.2435026272,1.54823574616,91.1997327394
97.1173669693,3890,93.8155154795,68.3384,92.8755821122,47.2476193581,335.931,83.0805,68.3384,93.5998772804,93.9031355563,3890,0.0654162575853,0.259471154195,0.929211,1.34199,68.3389910479,-68.5342,68.3389910479,2.30828018455,89.8526799916
95.0989557445,3891,93.7582219832,68.3806,93.1702228229,47.3167181139,335.961,83.1052,68.3806,93.6914374068,93.8274972694,3891,0.0372213139926,0.253639014445,0.940815,1.21485,68.380221441,-68.5739,68.380221441,1.56021893137,90.7869838184
98.3137890586,3892,93.7683507004,68.295,93.098124086,47.1996103471,335.984,83.1023,68.295,93.6982999451,93.8390397731,3892,0.0392728880005,0.208401159556,0.935646,0.757036,68.2948132279,-68.4903,68.2948132279,2.52387464146,90.0181518421
98.0184550109,3893,93.8280527384,68.2435,92.7599671933,47.126072284,335.995,83.094,68.2435,93.763142899,93.9100761079,3893,0.0409775133675,0.262158551281,0.923207,1.54267,68.2438045414,-68.4493,68.2438045414,2.65528874777,88.7086696328
95.2525492212,3894,93.8042552813,68.3532,93.7635856674,47.209171951,336.046,83.0826,68.3532,93.7058609098,93.8865546006,3894,0.0454670659668,0.246272090621,0.9297,1.39646,68.3538631078,-68.5561,68.3538631078,1.14815537302,90.8058608619
99.3371068875,3895,93.7927747227,68.333,93.9373488634,47.1230874545,336.08,83.0989,68.333,93.7275957192,93.8983776244,3895,0.0390165938549,0.234100038298,0.929225,1.15433,68.3322487997,-68.5329,68.3322487997,2.60256000478,89.006526466
97.0201147876,3896,93.7894325907,68.2661,93.3091083595,47.2344959966,336.122,83.0908,68.2661,93.7134875192,93.8654164962,3896,0.0413733660893,0.23638049508,0.933037,1.23976,68.2674267976,-68.4697,68.2674267976,2.02174152204,89.7990557607
96.3669780093,3897,93.7785340184,68.3145,93.3852448282,47.2623637677,336.173,83.1072,68.3145,93.7107847733,93.8302426963,3897,0.0367944354972,0.237005524289,0.935699,1.10429,68.3137708138,-68.5091,68.3137708138,1.81405215628,89.7398579238
99.9304701356,3898,93.7533226284,68.1908,93.897142926,47.1535988202,336.216,83.1472,68.1908,93.6745678931,93.8288022592,3898,0.0322095431262,0.247864767251,0.936908,1.28347,68.1914650221,-68.3903,68.1914650221,2.35153718061,90.2795102658
94.5336548577,3899,93.7502545121,68.3493,93.3640249973,47.2486351473,336.232,83.1521,68.3493,93.6635851524,93.8396016682,3899,0.0386156508556,0.221020299291,0.940233,1.00753,68.3487898592,-68.5415,68.3487898592,1.27817916584,90.3982093094
96.8137463138,3900,93.7406843911,68.2173,93.0790110513,47.1129306434,336.274,83.1434,68.2173,93.6826276335,93.8147271089,3900,0.0318073069638,0.233480446509,0.937959,1.21893,68.2179296293,-68.4168,68.2179296293,1.97962804917,90.5311518541
96.2452062927,3901,93.7324345574,68.3366,93.1939210721,46.9067704751,336.315,83.1539,68.3366,93.6329939725,93.8991721997,3901,0.059414855149,0.243706535504,0.933401,1.29088,68.3367447944,-68.5352,68.3367447944,1.68494006466,90.3238681663
94.6756634793,3902,93.7711057721,68.184,92.5132481635,47.1196954152,336.344,83.193,68.184,93.6596407851,93.8562605963,3902,0.0555069637483,0.235601689109,0.932842,1.11366,68.1839746441,-68.3841,68.1839746441,2.36163270331,88.4136192186
94.3832109865,3903,93.7611130826,68.2911,92.6864557568,46.7587471707,336.37,83.2262,68.2911,93.5939422659,93.8793530035,3903,0.0884879981846,0.241037828787,0.924234,1.28576,68.2917103704,-68.494,68.2917103704,1.26903525105,90.4184831536
94.9529813903,3904,93.7472394247,68.246,92.7742622032,46.9311909815,336.4,83.2296,68.246,93.5848876931,93.8574188211,3904,0.073773169759,0.238610894582,0.931568,1.082,68.2464877469,-68.4447,68.2464877469,1.55583165301,90.2420121397
94.7668336576,3905,93.7617563184,68.2204,93.6803187201,47.2617042475,336.45,83.2226,68.2204,93.651102982,93.8640542392,3905,0.0637259813594,0.23307802362,0.938596,1.08144,68.2201328415,-68.4187,68.2201328415,1.20271889646,91.0266620944
94.3977664249,3906,93.7926062017,68.2131,93.4194942454,46.9494479325,336.474,83.2705,68.2131,93.6253780665,93.9160979049,3906,0.0804439479509,0.251728987735,0.924255,1.41805,68.2126646841,-68.4202,68.2126646841,1.08043895563,91.1287844712
95.4997289326,3907,93.77537665,68.2028,92.5770488606,46.9959413362,336.497,83.2699,68.2028,93.6422693641,93.9397015455,3907,0.0809835405965,0.235382510964,0.928494,1.16877,68.2034863943,-68.3995,68.2034863943,1.4184705806,90.4973495875
99.7898401127,3908,93.7037311853,68.2724,92.9694791355,46.9330874777,336.512,83.2412,68.2724,93.6008080885,93.87225244,3908,0.0531624002709,0.271307960111,0.939088,1.58224,68.2723553592,-68.4766,68.2723553592,2.9811953423,89.3195212197
96.8480035661,3909,93.6672784958,68.2923,93.1015432468,46.8717849957,336.552,83.2286,68.2923,93.552926285,93.8105994657,3909,0.0697769707361,0.247513888594,0.943586,1.35132,68.2927925547,-68.4865,68.2927925547,2.06369856454,90.2880498984
98.3341107081,3910,93.7117476073,68.3476,93.1493273121,46.9236925299,336.591,83.2454,68.3476,93.6069521141,93.8721741779,3910,0.0508181907377,0.254604292433,0.937426,1.48115,68.3468198112,-68.5417,68.3468198112,2.40291612096,89.4381877714
97.3567007827,3911,93.716529436,68.2733,92.2705071945,46.6508882337,336.611,83.2885,68.2733,93.5946764911,93.8785355583,3911,0.0720212058113,0.25172038254,0.928746,1.44677,68.2734940674,-68.4631,68.2734940674,3.55508733493,83.9735884312
95.0231684423,3912,93.7230102932,68.3824,93.3807539696,46.6583713855,336.656,83.3191,68.3824,93.5862836757,93.8252383778,3912,0.0566909052699,0.244905524292,0.927881,1.24092,68.3825741079,-68.5783,68.3825741079,1.83719588091,87.6212945047
94.3030499682,3913,93.7581842899,68.3575,92.5552251618,46.6868514806,336.699,83.3352,68.3575,93.6497684611,93.8999816027,3913,0.0577485258711,0.269428979969,0.922682,1.47904,68.3580173644,-68.5623,68.3580173644,1.57023585842,89.1292567105
99.6242948342,3914,93.7312655764,68.3687,93.0498333058,46.6897671221,336.735,83.3372,68.3687,93.6073276646,93.8575461536,3914,0.0590320987814,0.268604950869,0.927402,1.70724,68.3690437815,-68.5724,68.3690437815,2.69442945146,89.7518386301
98.4681400607,3915,93.8300825199,68.1936,92.1718085148,47.0887648744,336.751,83.325,68.1936,93.7296482401,93.9358566533,3915,0.0586201982536,0.264364621953,0.9218,1.43034,68.19329844,-68.3932,68.19329844,2.92378993311,89.7982585895
94.9278649606,3916,93.790276188,68.3912,92.9544078092,46.7036386008,336.808,83.3542,68.3912,93.6555026537,93.8982550298,3916,0.0632658626718,0.257640328714,0.917663,1.4501,68.3907166118,-68.5881,68.3907166118,1.64261424292,90.4112436377
95.7366514241,3917,93.7635202532,68.3339,92.5023255189,46.9853054372,336.835,83.34,68.3339,93.6898178689,93.8852932763,3917,0.0541414094956,0.239664637448,0.930263,1.25013,68.3345606972,-68.5349,68.3345606972,3.71235678183,82.1611776803
95.5112032859,3918,93.787656909,68.2626,91.687930916,47.0171065269,336.859,83.3165,68.2626,93.67537983,93.9796438926,3918,0.0807201061232,0.227473086571,0.927031,1.10415,68.2627315413,-68.4605,68.2627315413,1.91854934362,88.9960342328
99.8116068654,3919,93.7117807123,68.3334,93.9562320189,46.3708040169,336.941,83.3483,68.3334,93.5498041981,93.9046456161,3919,0.109740037891,0.260887939114,0.921512,1.45028,68.3334810954,-68.5268,68.3334810954,2.40583628693,88.9856371207
95.0024326867,3920,93.836769318,68.1905,92.1546242523,46.4869005419,336.989,83.3732,68.1905,93.5702473422,94.0022852402,3920,0.122094382935,0.243780904364,0.903645,1.2769,68.1909557107,-68.3883,68.1909557107,1.99798285933,88.7204474138
95.119406777,3921,93.8783986955,68.3459,92.4182662557,46.6722262018,337.043,83.3892,68.3459,93.5997059051,94.0601085586,3921,0.129847087832,0.247741941748,0.901759,1.23842,68.3453403617,-68.5511,68.3453403617,2.40329372986,88.0177174681
94.449216659,3922,93.8101456134,68.2352,91.1744241167,47.0095721344,337.109,83.4286,68.2352,93.6391740889,93.9232866501,3922,0.0785299974629,0.224598829017,0.92294,0.887433,68.2355231122,-68.4337,68.2355231122,2.29982984753,88.0391158479
95.4500400142,3923,93.9007527266,68.2596,91.5584111025,47.2234075702,337.152,83.4506,68.2596,93.6565508038,94.0973776712,3923,0.111127184395,0.24172893779,0.913517,1.14884,68.2600089877,-68.4551,68.2600089877,1.7990073855,89.6339250229
98.40116008,3924,93.8177864814,68.1763,92.862239879,46.6022599658,337.174,83.4801,68.1763,93.6909234646,94.0031397096,3924,0.0805333004669,0.252752974832,0.910053,1.25033,68.1764694754,-68.3806,68.1764694754,2.41791487838,89.3524353909
99.8056492568,3925,93.7349036366,68.1246,92.3211259695,46.3433923503,337.206,83.5054,68.1246,93.6256046183,93.8438778942,3925,0.0413048581216,0.2578302245,0.916752,1.47351,68.1243369828,-68.3241,68.1243369828,3.90340271941,85.5318512641
96.202602947,3926,93.84069224,68.3582,92.690068914,46.8207467821,337.219,83.5196,68.3582,93.7120159084,94.0218271977,3926,0.0771883968382,0.267700485502,0.912173,1.44648,68.3580912716,-68.5539,68.3580912716,2.3177973754,89.4691682247
94.8001063555,3927,93.8147843323,68.2385,92.971154381,46.9450020584,337.245,83.5355,68.2385,93.6952763075,93.9393106268,3927,0.0652554505172,0.230058572836,0.920217,1.13161,68.2390475321,-68.4357,68.2390475321,1.3450939199,90.5394381396
94.4292434832,3928,93.7878878645,68.1516,91.9227411695,46.792538702,337.286,83.5321,68.1516,93.6421865164,93.928793822,3928,0.073080547184,0.264619235205,0.920542,1.40929,68.1505215338,-68.3509,68.1505215338,2.38246807995,87.9492911798
98.9296628872,3929,93.8186623194,68.1194,91.8937013328,47.1715333348,337.317,83.5686,68.1194,93.601453052,93.9501849661,3929,0.0719900059507,0.272459298924,0.926089,1.60016,68.1195728206,-68.3143,68.1195728206,2.72881530271,89.8484798029
96.5562837905,3930,93.7999955944,68.1863,93.9251157093,47.0056528041,337.375,83.5935,68.1863,93.6617300449,93.945854231,3930,0.0746215495066,0.238725487728,0.924546,1.15111,68.1863873756,-68.3757,68.1863873756,1.72071363715,89.808415452
95.6951238615,3931,93.7617109624,68.2191,93.9970014138,46.9087500508,337.428,83.5693,68.2191,93.6500057206,93.9145415419,3931,0.0586598697466,0.253220341797,0.928391,1.35038,68.2189316845,-68.4192,68.2189316845,1.18556571133,91.3789376247
98.1713156701,3932,93.7578426414,68.158,93.6179815838,47.121733594,337.526,83.587,68.158,93.6703563268,93.8471401185,3932,0.0491605620169,0.235751766036,0.935201,1.11206,68.157861869,-68.3588,68.157861869,1.99502155381,90.6990314634
96.3907950342,3933,93.7565605753,68.2378,92.6592107972,47.1860549327,337.565,83.5915,68.2378,93.664539388,93.8315832475,3933,0.0495549129469,0.263967338081,0.937323,1.49376,68.2380600058,-68.433,68.2380600058,1.78224475966,90.0107526896
99.6,3934,93.7313460043,68.2306,93.3228807574,46.9402384233,337.635,83.581,68.2306,93.6573689837,93.8896143272,3934,0.0502554543655,0.2420628068,0.934504,1.15621,68.2301985029,-68.4224,68.2301985029,3.04939488997,87.3377723943
96.3729829351,3935,93.8371081817,68.2548,92.0498615402,47.1013401055,337.704,83.6055,68.2548,93.7035444624,94.0093154729,3935,0.0904714653184,0.254813861615,0.920934,1.38232,68.2553163825,-68.4601,68.2553163825,2.02616535874,90.0779977325
94.431966972,3936,93.8498694962,68.1725,92.0070063721,47.1175978618,337.746,83.6216,68.1725,93.6638877927,93.9975612244,3936,0.0845227379822,0.253386391904,0.91921,1.31574,68.1726074382,-68.3667,68.1726074382,1.55455505196,90.3751050623
96.3912840151,3937,93.8142817011,68.2275,93.20387182,46.9075504103,337.794,83.7364,68.2275,93.6583357236,93.9731284113,3937,0.0801180553688,0.24868996743,0.919282,1.17052,68.2272268165,-68.4318,68.2272268165,2.07380754025,89.8980905282
95.3459611514,3938,93.7842535413,68.2589,92.7941683287,47.1121959059,337.864,83.7041,68.2589,93.6293748704,93.8856367919,3938,0.0646932307743,0.271067598053,0.930315,1.62524,68.2602151891,-68.4685,68.2602151891,1.79100372492,90.236913486
94.8860634114,3939,93.764216508,68.1885,93.2812273081,47.3047391084,337.906,83.734,68.1885,93.6280897196,93.8752172906,3939,0.0666213885878,0.247851370222,0.939443,1.09749,68.1875608206,-68.3892,68.1875608206,1.60897091081,89.6262974925
98.2495764825,3940,93.7746278554,68.1193,94.3012172036,47.290507837,337.968,83.7261,68.1193,93.6442709564,93.8916494081,3940,0.0611615250028,0.246494613568,0.93722,1.23863,68.1194765319,-68.3223,68.1194765319,1.79649226018,90.385935175
97.677151054,3941,93.7261971453,68.2395,92.9916721346,46.9385656771,337.996,83.7459,68.2395,93.6206845376,93.8816894683,3941,0.0791194484771,0.246905114208,0.935365,1.25967,68.2397780572,-68.4393,68.2397780572,2.88926829194,86.2939370972
99.854227601,3942,93.7702242179,68.022,93.577200906,47.0793060801,338.043,83.7714,68.022,93.6319596353,93.9137420141,3942,0.0831547282965,0.253501292144,0.931857,1.30749,68.0215341776,-68.2177,68.0215341776,2.84717372065,88.9828264881
94.6159760658,3943,93.7645865145,68.2054,92.814934402,46.9774991226,338.054,83.8009,68.2054,93.6199221068,93.9037525412,3943,0.0831467426226,0.237766776426,0.929918,1.11513,68.2056649547,-68.4054,68.2056649547,1.49663193403,90.0829804248
97.652880986,3944,93.7729901617,68.1708,93.3217177641,46.7835611058,338.106,83.8458,68.1708,93.5776387093,93.9812731396,3944,0.127209188111,0.241911579591,0.922933,1.17518,68.1704073006,-68.3715,68.1704073006,2.48450372719,89.473258679
96.3392392031,3945,93.795419125,68.129,93.183209267,47.0191558162,338.174,83.8311,68.129,93.6184327669,93.980126105,3945,0.113276040697,0.250919082319,0.925781,1.30216,68.129331537,-68.3194,68.129331537,1.63891535767,89.760737425
95.1581654652,3946,93.804755564,68.0874,92.0956714582,46.9143995639,338.229,83.8419,68.0874,93.6383477974,94.0060070417,3946,0.109957563417,0.257907670191,0.921157,1.33915,68.087312743,-68.28,68.087312743,2.44754660542,87.1720396301
97.5799803886,3947,93.6963442675,68.1306,92.8571133964,46.5421180281,338.295,83.8608,68.1306,93.5022330942,93.8709635368,3947,0.113039041285,0.25855889585,0.929132,1.33227,68.1302590238,-68.328,68.1302590238,2.28679422196,89.3421835032
97.9937128636,3948,93.7999741075,68.2388,91.9837326287,47.0145253755,338.361,83.8778,68.2388,93.6133401362,93.9630584831,3948,0.102780656595,0.26432286633,0.924825,1.28377,68.2387658373,-68.4411,68.2387658373,3.13617363066,88.249962978
