MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageAbsQYDiff,AverageReturn,Iteration,AverageY,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY,AverageQ,AveragePolicySurr,Epoch,MinReturn,MaxReturn,AverageEsReturn,StdEsReturn,AverageQLoss,StdReturn
880.500479081,140.665013522,153.29,1.09750502116,1521.27160892,4671,153.289760538,487.038,0.933156,190.133,880.500479081,153.28989542,153.29,-153.975,4671,1457.74695121,1602.64179741,880.500479081,0.0,24.0292,45.3966707448
963.671650818,134.935251024,153.242,1.15449435234,1509.31857149,4672,153.240891941,487.155,0.927891,190.137,963.671650818,153.241123656,153.242,-153.895,4672,1432.3962783,1595.0215315,963.671650818,0.0,27.8564,40.4674003877
992.916867867,136.7204766,153.201,1.09441359985,1512.30809743,4673,153.203864205,487.25,0.93346,190.164,992.916867867,153.20416035,153.201,-153.872,4673,1443.84623649,1558.38356364,992.916867867,0.0,23.8182,33.4397982133
990.40855449,135.638787364,153.228,1.12194810574,1520.68756968,4674,153.228327645,487.324,0.93266,190.194,990.40855449,153.228601577,153.228,-153.913,4674,1402.7054589,1626.18239762,990.40855449,0.0,27.3453,59.7525859241
1080.591963,133.948719539,153.286,1.07255868798,1582.82342379,4675,153.290010307,487.383,0.928052,190.222,1080.591963,153.290275184,153.286,-153.977,4675,1515.07760492,1639.36858939,1080.591963,0.0,20.4662,36.5435222344
1059.83924825,129.345644679,153.302,1.13688391431,1503.85521407,4676,153.30169303,487.52,0.912766,190.248,1059.83924825,153.301933769,153.302,-153.997,4676,1436.56505832,1594.11280518,1059.83924825,0.0,25.9848,46.7851413466
1013.26032518,133.639069973,153.299,1.13412048518,1448.65090508,4677,153.298565929,487.604,0.929425,190.287,1013.26032518,153.298725092,153.299,-154.022,4677,1344.98041027,1535.85023308,1013.26032518,0.0,25.2997,60.1473043992
945.032640009,127.471205814,153.397,1.11879578613,1495.41057012,4678,153.400134041,487.736,0.927828,190.281,945.032640009,153.400381702,153.397,-154.119,4678,1429.84519315,1554.61171029,945.032640009,0.0,24.082,37.2482050185
946.469617054,124.374151072,153.415,1.14448509603,1473.09818795,4679,153.417976422,487.842,0.936423,190.282,946.469617054,153.418328972,153.415,-154.105,4679,1397.56078958,1551.42277324,946.469617054,0.0,25.2004,52.6460741692
990.31220985,135.724409504,153.439,1.10367416642,1507.56207562,4680,153.435121613,487.903,0.910972,190.341,990.31220985,153.435466769,153.439,-154.127,4680,1460.86071592,1543.80237216,990.31220985,0.0,23.7627,24.4316515358
1061.82158681,135.153848926,153.408,1.12954089592,1572.10003496,4681,153.415796274,487.962,0.908142,190.382,1061.82158681,153.41603655,153.408,-154.097,4681,1488.9458755,1616.36146376,1061.82158681,0.0,24.3007,33.9949428291
926.577199146,129.578071783,153.459,1.14299238605,1531.66998141,4682,153.457652501,488.063,0.929163,190.399,926.577199146,153.457980204,153.459,-154.2,4682,1402.32134823,1676.44270277,926.577199146,0.0,25.2831,76.7431555641
1059.33098497,129.323748404,153.541,1.12139056859,1492.68204657,4683,153.541810498,488.139,0.933844,190.325,1059.33098497,153.542098686,153.541,-154.242,4683,1412.5873142,1622.19034396,1059.33098497,0.0,24.2452,69.5335258957
1003.73240643,125.774380656,153.568,1.08992876322,1517.4887155,4684,153.569869694,488.172,0.92562,190.367,1003.73240643,153.569979272,153.568,-154.222,4684,1441.84991447,1627.05895391,1003.73240643,0.0,21.3677,52.659678037
951.539056609,130.455611798,153.597,1.11779519609,1519.67529936,4685,153.599933998,488.2,0.93235,190.387,951.539056609,153.600279225,153.597,-154.279,4685,1378.71412076,1597.61669342,951.539056609,0.0,23.9255,59.6251320879
975.471466386,127.52039344,153.557,1.13878459762,1477.7154071,4686,153.555340375,488.289,0.903927,190.428,975.471466386,153.555619454,153.557,-154.222,4686,1410.09830982,1543.3077586,975.471466386,0.0,26.3951,46.464443818
1035.48986715,120.544486679,153.581,1.06980452697,1456.89530305,4687,153.584283508,488.395,0.906601,190.471,1035.48986715,153.58452865,153.581,-154.253,4687,1389.19049318,1542.80220555,1035.48986715,0.0,19.7614,45.0471266197
1011.721089,114.618976716,153.58,1.11825572069,1362.25816441,4688,153.579632879,488.408,0.94061,190.442,1011.721089,153.579887566,153.58,-154.234,4688,1291.79401481,1418.94902018,1011.721089,0.0,24.6903,35.988992325
998.717685095,125.377727792,153.521,1.14245533898,1434.53374494,4689,153.522726334,488.523,0.924978,190.458,998.717685095,153.523015349,153.521,-154.191,4689,1368.52703223,1489.30480772,998.717685095,0.0,27.7188,37.0881437475
962.10516381,133.987541789,153.503,1.14115758305,1488.64098083,4690,153.502752303,488.573,0.932,190.465,962.10516381,153.502999316,153.503,-154.177,4690,1414.27623483,1547.4927582,962.10516381,0.0,26.0465,41.3613849192
911.034293181,123.468726903,153.516,1.12183879108,1435.67462502,4691,153.518356667,488.64,0.925035,190.505,911.034293181,153.51859439,153.516,-154.199,4691,1357.47344277,1527.86964935,911.034293181,0.0,25.1553,46.8395782381
991.391933317,123.993305012,153.522,1.1458497456,1422.88204288,4692,153.5243489,488.748,0.92256,190.534,991.391933317,153.524848205,153.522,-154.188,4692,1355.32781128,1459.60057652,991.391933317,0.0,26.0658,28.4644596098
939.435481087,119.980899223,153.485,1.14375990996,1359.02343324,4693,153.482097245,488.849,0.928369,190.534,939.435481087,153.482367163,153.485,-154.163,4693,-546.61163446,1656.6577876,939.435481087,0.0,25.9214,636.632551907
1017.27703916,134.552586747,153.489,1.15135092802,1507.53571035,4694,153.493532851,488.947,0.941736,190.522,1017.27703916,153.493844446,153.489,-154.174,4694,1447.16939124,1553.91615483,1017.27703916,0.0,26.2409,35.6952156824
1017.28720321,117.9302682,153.446,1.13525103412,1302.08542435,4695,153.449707515,489.034,0.939184,190.55,1017.28720321,153.450007534,153.446,-154.145,4695,-552.457669039,1620.25936803,1017.28720321,0.0,25.7402,620.984722351
1028.61385916,135.306208657,153.518,1.08926280209,1516.98028238,4696,153.51669562,489.154,0.933898,190.561,1028.61385916,153.516926964,153.518,-154.201,4696,1444.25037581,1557.5805501,1028.61385916,0.0,22.0564,30.5553940709
1051.53698459,140.86145034,153.476,1.12151843609,1650.08849714,4697,153.478860798,489.186,0.921203,190.585,1051.53698459,153.479247046,153.476,-154.156,4697,1587.25277742,1736.84466906,1051.53698459,0.0,22.6602,39.2200362913
969.437775155,126.303803206,153.476,1.12686743936,1450.61893925,4698,153.47574175,489.315,0.932726,190.609,969.437775155,153.476026863,153.476,-154.166,4698,1360.53440294,1519.20650026,969.437775155,0.0,26.0547,49.6581806649
1074.1889277,116.639605277,153.461,1.13472998942,1186.20588713,4699,153.461266106,489.35,0.934642,190.638,1074.1889277,153.461524638,153.461,-154.148,4699,1028.2641409,1282.05032143,1074.1889277,0.0,25.0825,86.7095518052
910.719992046,135.223220167,153.429,1.16936389246,1488.3580051,4700,153.431557847,489.415,0.921886,190.648,910.719992046,153.431984188,153.429,-154.093,4700,1426.63476081,1527.52043287,910.719992046,0.0,28.3807,33.7283428055
952.964406922,116.698539961,153.446,1.10880451244,1332.00460915,4701,153.445401041,489.435,0.927031,190.658,952.964406922,153.445616587,153.446,-154.076,4701,1213.61407771,1499.5046196,952.964406922,0.0,23.4276,80.3289070375
1001.02183252,131.280981802,153.337,1.13043622579,1428.13387679,4702,153.338697306,489.533,0.927444,190.686,1001.02183252,153.338887565,153.337,-153.977,4702,1367.31848348,1492.10022184,1001.02183252,0.0,25.0945,44.6482821745
991.659110509,134.164210384,153.398,1.12574825777,1522.89546389,4703,153.398209344,489.549,0.907413,190.731,991.659110509,153.398483529,153.398,-154.067,4703,1428.86106859,1595.3015441,991.659110509,0.0,24.954,49.9513254135
1023.37855951,140.944961403,153.475,1.06784831582,1609.56756153,4704,153.475725039,489.568,0.922131,190.722,1023.37855951,153.475858496,153.475,-154.151,4704,1551.5442882,1659.26702202,1023.37855951,0.0,18.7225,35.1767753435
1082.62551301,120.034890357,153.334,1.23043846513,1428.92119666,4705,153.336226645,489.653,0.920789,190.732,1082.62551301,153.33643011,153.334,-154.014,4705,1381.40158856,1490.94386789,1082.62551301,0.0,32.3648,30.8523355772
1101.56340013,122.074472528,153.386,1.11330183516,1446.78837808,4706,153.388023785,489.716,0.928371,190.733,1101.56340013,153.388422249,153.386,-154.068,4706,1381.54437649,1530.88122969,1101.56340013,0.0,24.63,38.2301797319
951.77578564,121.379275069,153.42,1.12888985522,1438.5656958,4707,153.419557754,489.813,0.928034,190.714,951.77578564,153.419733125,153.42,-154.118,4707,1317.62507408,1540.73582488,951.77578564,0.0,24.1352,54.4061826902
1090.10800187,123.763473897,153.299,1.22914460386,1515.96417503,4708,153.302522731,489.924,0.893407,190.743,1090.10800187,153.302857108,153.299,-153.945,4708,1429.38836759,1585.95233917,1090.10800187,0.0,33.1453,50.2963345222
971.525769743,117.463164142,153.363,1.13566600814,1317.52053374,4709,153.365117748,490.03,0.930489,190.743,971.525769743,153.365292719,153.363,-154.035,4709,1236.26350787,1372.12162777,971.525769743,0.0,26.0684,36.6251795148
956.464081262,131.214591408,153.327,1.15288565649,1589.45283746,4710,153.326857493,490.128,0.910831,190.728,956.464081262,153.327264547,153.327,-153.996,4710,1463.64597167,1643.31308996,956.464081262,0.0,27.9294,51.0806789015
1022.43172392,118.462998253,153.372,1.0738655839,1329.15312739,4711,153.372891664,490.144,0.916008,190.74,1022.43172392,153.373065645,153.372,-154.034,4711,-556.112856622,1587.31887728,1022.43172392,0.0,20.1351,629.236007866
933.876729531,103.760587363,153.377,1.14650902216,1046.71666794,4712,153.37843052,490.204,0.939589,190.792,933.876729531,153.378741211,153.377,-154.055,4712,-546.211269108,1259.86081055,933.876729531,0.0,27.5599,531.663930538
962.654826812,110.851000728,153.352,1.15149400553,1226.71756978,4713,153.35332038,490.273,0.932558,190.817,962.654826812,153.353572723,153.352,-154.04,4713,1144.27687338,1313.57641225,962.654826812,0.0,27.1454,43.5199778766
867.204518113,114.153092241,153.359,1.14542090031,1282.08022507,4714,153.358629194,490.341,0.929283,190.853,867.204518113,153.358805209,153.359,-154.061,4714,1214.82083988,1342.98822586,867.204518113,0.0,27.4928,38.2749583417
908.701229128,125.776254933,153.445,1.06021482645,1442.94817629,4715,153.445693581,490.393,0.937238,190.866,908.701229128,153.446010153,153.445,-154.133,4715,1324.21521484,1570.0756216,908.701229128,0.0,20.8078,60.197119559
1085.70187427,129.352446012,153.378,1.15916887384,1400.25720971,4716,153.378789996,490.485,0.932299,190.882,1085.70187427,153.379072514,153.378,-154.003,4716,1333.54260992,1472.15664038,1085.70187427,0.0,28.5904,45.9995717887
971.86518499,125.614982447,153.377,1.11180045126,1449.7930162,4717,153.379274568,490.578,0.943143,190.91,971.86518499,153.379591603,153.377,-154.041,4717,1365.14144291,1526.69454629,971.86518499,0.0,25.4184,47.129226031
1012.09902188,125.733277778,153.367,1.0753649867,1396.35725013,4718,153.365409236,490.578,0.923134,190.923,1012.09902188,153.365533421,153.367,-153.999,4718,1314.70813198,1455.57039373,1012.09902188,0.0,21.5155,49.6280917869
1023.7411956,102.041393098,153.399,1.07346575713,1208.92650079,4719,153.399305211,490.681,0.933538,190.977,1023.7411956,153.399547002,153.399,-154.05,4719,1155.89716234,1268.56508139,1023.7411956,0.0,22.1754,35.836117025
994.75660395,125.554900951,153.333,1.08063360791,1501.17390737,4720,153.336410024,490.774,0.935024,190.979,994.75660395,153.336763794,153.333,-153.997,4720,1425.41217647,1576.847403,994.75660395,0.0,21.7236,45.7677974987
1007.50620647,130.90690881,153.322,1.11536685824,1463.97423902,4721,153.324362074,490.844,0.921734,191.042,1007.50620647,153.324542971,153.322,-154.002,4721,1362.86197515,1591.66399158,1007.50620647,0.0,24.7411,68.5595475373
1079.15336797,122.807001822,153.345,1.15123397884,1389.48052812,4722,153.346344538,490.925,0.936252,191.077,1079.15336797,153.346718494,153.345,-154.019,4722,1282.51716884,1527.51208236,1079.15336797,0.0,26.0927,79.8025613163
1081.85163864,129.406319419,153.363,1.14030804873,1494.49308108,4723,153.367390286,491.041,0.915888,191.086,1081.85163864,153.367680543,153.363,-154.032,4723,1421.22087691,1580.28528709,1081.85163864,0.0,24.99,47.9625623163
998.609181886,113.234023724,153.392,1.14790105645,1224.1523621,4724,153.388365121,491.133,0.947048,191.108,998.609181886,153.388618863,153.392,-154.081,4724,-532.691156533,1479.72559751,998.609181886,0.0,25.3237,586.585173676
1028.19150993,120.762598789,153.351,1.19026521955,1466.22203555,4725,153.348452948,491.278,0.944554,191.133,1028.19150993,153.348782498,153.351,-154.025,4725,1406.51959125,1529.13737313,1028.19150993,0.0,27.9638,38.9214397691
1031.36635843,129.103486917,153.432,1.08963561159,1531.75885711,4726,153.436292723,491.307,0.940715,191.143,1031.36635843,153.436440083,153.432,-154.148,4726,1436.55334062,1615.31425296,1031.36635843,0.0,18.7813,41.8513156685
935.903326379,111.93739275,153.472,1.11662032244,1262.34202787,4727,153.472903467,491.38,0.940299,191.139,935.903326379,153.473245433,153.472,-154.138,4727,-540.949090248,1507.88797826,935.903326379,0.0,22.0747,602.701392835
1084.35823446,128.641899482,153.511,1.10932899632,1494.40974901,4728,153.51053147,491.416,0.942623,191.213,1084.35823446,153.510805353,153.511,-154.215,4728,1428.38696126,1553.35298764,1084.35823446,0.0,21.8813,40.531212727
1083.8707827,127.576814786,153.539,1.1420346043,1443.97164875,4729,153.544189268,491.453,0.925477,191.284,1083.8707827,153.544446528,153.539,-154.231,4729,1353.74921761,1497.17383612,1083.8707827,0.0,23.9907,44.4395146726
985.486116305,129.391993914,153.662,1.08679835237,1510.95535412,4730,153.663111635,491.49,0.938864,191.287,985.486116305,153.663262851,153.662,-154.345,4730,1446.21310339,1615.3368789,985.486116305,0.0,19.6306,50.9740082525
963.652106139,141.926260584,153.612,1.14230151943,1646.79227156,4731,153.610966874,491.532,0.926634,191.302,963.652106139,153.611117671,153.612,-154.307,4731,1537.82895244,1743.02370872,963.652106139,0.0,23.4241,51.5064443635
1014.23725609,123.673494202,153.72,1.08820213643,1386.63788144,4732,153.718664323,491.604,0.936038,191.274,1014.23725609,153.719078274,153.72,-154.426,4732,1324.14383933,1439.65917423,1014.23725609,0.0,21.2425,36.364054153
1025.7560874,123.160579584,153.68,1.19058724478,1423.76840278,4733,153.684576654,491.732,0.926311,191.276,1025.7560874,153.684891378,153.68,-154.396,4733,1321.86942013,1511.31893007,1025.7560874,0.0,27.6822,57.489586919
1023.27597496,127.488398222,153.756,1.16222732421,1394.51431651,4734,153.75879501,491.802,0.929462,191.339,1023.27597496,153.759019685,153.756,-154.465,4734,1288.28583382,1441.82163536,1023.27597496,0.0,27.2939,41.2970110301
986.933813639,125.058876357,153.746,1.13823113145,1448.36830496,4735,153.746874654,491.922,0.924357,191.356,986.933813639,153.747122266,153.746,-154.468,4735,1376.83379958,1535.38541068,986.933813639,0.0,25.4955,49.803241847
1070.32632871,128.973866259,153.846,1.1330390451,1429.40039613,4736,153.845956716,491.978,0.931215,191.354,1070.32632871,153.846184795,153.846,-154.586,4736,1341.50093092,1483.24247076,1070.32632871,0.0,23.3857,41.2957531452
878.544828651,120.761726741,153.846,1.16165563271,1389.20334562,4737,153.850526298,492.055,0.920965,191.327,878.544828651,153.850929358,153.846,-154.547,4737,1258.66156048,1469.12462006,878.544828651,0.0,25.6558,61.6859067282
1071.34720764,119.626486273,153.921,1.13956920378,1323.26154042,4738,153.92028199,492.182,0.941077,191.317,1071.34720764,153.920471254,153.921,-154.651,4738,1229.21426317,1386.30711412,1071.34720764,0.0,23.2112,47.0597341848
1052.71086151,126.084361005,153.944,1.17987230691,1446.23356328,4739,153.945763032,492.247,0.935249,191.292,1052.71086151,153.946047224,153.944,-154.663,4739,1369.92277414,1552.83867032,1052.71086151,0.0,27.7677,55.8881658106
991.263045188,138.679104165,153.931,1.16763010173,1565.11912234,4740,153.932501065,492.316,0.926592,191.298,991.263045188,153.93276073,153.931,-154.635,4740,1526.31293504,1604.66606399,991.263045188,0.0,28.1219,24.4594430363
1027.44549879,127.612144669,154.009,1.09253868208,1468.29870768,4741,154.008994943,492.388,0.922795,191.317,1027.44549879,154.009330907,154.009,-154.695,4741,1385.78547658,1637.93788337,1027.44549879,0.0,22.4891,72.8080465821
1063.58826029,126.568811158,154.019,1.13662882358,1422.05150326,4742,154.020288565,492.5,0.93552,191.347,1063.58826029,154.020559047,154.019,-154.704,4742,1336.07388905,1475.51895703,1063.58826029,0.0,24.6186,39.1315767495
930.039636858,132.325307458,154.077,1.06190095323,1501.61904042,4743,154.077409115,492.556,0.935466,191.423,930.039636858,154.077490712,154.077,-154.768,4743,1450.35245398,1597.89789732,930.039636858,0.0,20.1158,40.2519063959
992.062368638,124.043183142,154.12,1.06361650697,1424.13634439,4744,154.118077545,492.635,0.93155,191.461,992.062368638,154.118260089,154.12,-154.815,4744,1392.6436415,1454.78668083,992.062368638,0.0,20.8732,18.9424690429
976.70440549,127.979087583,154.109,1.13659905298,1461.22617695,4745,154.116383681,492.719,0.938737,191.494,976.70440549,154.116709862,154.109,-154.789,4745,1390.3372421,1525.2401776,976.70440549,0.0,25.5285,39.6459151503
990.647519377,108.544758151,154.181,1.10020373422,1182.87387319,4746,154.180195105,492.769,0.937897,191.5,990.647519377,154.180369799,154.181,-154.912,4746,-532.316507934,1451.0260929,990.647519377,0.0,21.7454,573.281456952
976.567300682,127.605301292,154.19,1.13939120809,1386.35242066,4747,154.189154874,492.846,0.930623,191.589,976.567300682,154.189473998,154.19,-154.868,4747,1335.92334764,1437.57677021,976.567300682,0.0,25.8077,33.8764110491
1082.58170693,141.671529663,154.197,1.13860375368,1574.28302395,4748,154.195767502,492.881,0.936303,191.608,1082.58170693,154.195921671,154.197,-154.887,4748,1483.35556008,1620.00423015,1082.58170693,0.0,25.0677,42.8601052868
1041.05477776,134.71873589,154.147,1.16094869762,1529.44182814,4749,154.152891466,492.988,0.934129,191.622,1041.05477776,154.153250991,154.147,-154.845,4749,1469.32237564,1578.34243106,1041.05477776,0.0,27.8406,34.4525952287
1042.10656096,123.44526979,154.214,1.07857925287,1444.57131171,4750,154.214382628,492.969,0.925632,191.637,1042.10656096,154.214597928,154.214,-154.881,4750,1364.10603886,1502.73909622,1042.10656096,0.0,21.1859,43.8250437847
1020.11991356,129.924654905,154.134,1.13858572029,1418.55962024,4751,154.137237162,493.064,0.908746,191.703,1020.11991356,154.13748443,154.134,-154.808,4751,1330.82640263,1499.28799264,1020.11991356,0.0,26.2295,46.7985159156
1060.9728276,139.385019761,154.195,1.10902800773,1578.10091905,4752,154.194103058,493.192,0.896375,191.705,1060.9728276,154.194367287,154.195,-154.884,4752,1503.99520857,1627.27998837,1060.9728276,0.0,21.914,36.7348790943
988.563893634,136.163523473,154.181,1.11662367706,1581.31595668,4753,154.180757885,493.3,0.899951,191.705,988.563893634,154.180952558,154.181,-154.837,4753,1517.78316192,1646.41070141,988.563893634,0.0,24.8595,48.4400595319
949.490187787,108.669792544,154.15,1.16048117166,1231.00965167,4754,154.153899312,493.392,0.90021,191.768,949.490187787,154.154223901,154.15,-154.843,4754,1174.67336948,1372.42374773,949.490187787,0.0,28.5812,52.8174450076
946.215174847,138.281821826,154.155,1.13566999792,1549.89815449,4755,154.157261266,493.479,0.924197,191.751,946.215174847,154.157414689,154.155,-154.836,4755,1505.16769635,1608.10922084,946.215174847,0.0,25.0446,27.9224752513
1004.99165849,118.116617333,154.207,1.1039855829,1354.7690849,4756,154.207875255,493.534,0.92763,191.803,1004.99165849,154.208151666,154.207,-154.885,4756,1311.91643127,1399.58202245,1004.99165849,0.0,24.8701,33.0517157188
1022.89517515,131.603543953,154.245,1.03194081348,1509.56082445,4757,154.245537244,493.507,0.929977,191.782,1022.89517515,154.245880825,154.245,-154.915,4757,1423.09301832,1569.02765986,1022.89517515,0.0,18.5299,44.0086993144
972.10976739,128.586708811,154.239,1.0885497178,1485.19315295,4758,154.239015751,493.507,0.919444,191.818,972.10976739,154.239239716,154.239,-154.913,4758,1381.33177888,1568.95030245,972.10976739,0.0,21.7153,51.5151056302
912.857565364,133.903691625,154.227,1.07570955785,1540.40184679,4759,154.229710761,493.484,0.921638,191.869,912.857565364,154.229981946,154.227,-154.909,4759,1466.79439373,1640.12195946,912.857565364,0.0,20.833,53.9156542577
999.699776424,126.83787244,154.187,1.20608818732,1458.60280099,4760,154.190317167,493.644,0.931754,191.891,999.699776424,154.190650467,154.187,-154.849,4760,1408.23333936,1524.54873589,999.699776424,0.0,32.0638,31.6594291607
981.342428699,117.128188022,154.187,1.11268863496,1357.89421097,4761,154.186492163,493.716,0.939223,191.921,981.342428699,154.186700811,154.187,-154.852,4761,1295.98610512,1440.98977821,981.342428699,0.0,25.6596,42.412221873
918.816865362,138.768904967,154.138,1.09001551205,1562.40208846,4762,154.138770408,493.776,0.936085,191.93,918.816865362,154.139045705,154.138,-154.811,4762,1502.51389868,1694.98551959,918.816865362,0.0,23.6037,56.7042120815
1006.3362073,124.741243868,154.203,1.06378537152,1381.05838218,4763,154.203759308,493.886,0.936774,191.97,1006.3362073,154.204009691,154.203,-154.871,4763,1340.3618096,1405.46699678,1006.3362073,0.0,22.8419,23.4369175365
976.692173857,138.420983617,154.182,1.05705536219,1584.28436272,4764,154.178738996,493.936,0.926841,191.981,976.692173857,154.179005429,154.182,-154.836,4764,1547.20377079,1616.54420315,976.692173857,0.0,21.3637,21.2671032827
993.666454089,125.327985835,154.126,1.13162792292,1409.15011931,4765,154.132712113,494.023,0.938061,191.978,993.666454089,154.132941431,154.126,-154.78,4765,1347.13434953,1495.86787528,993.666454089,0.0,26.0619,50.4742341029
969.271088453,129.778992329,154.179,1.07630210626,1494.24083812,4766,154.179065532,494.079,0.94041,191.974,969.271088453,154.179311008,154.179,-154.855,4766,1394.22743619,1582.87261544,969.271088453,0.0,20.7034,56.5089234161
1059.06518167,127.440088889,154.175,1.15098737014,1482.8322668,4767,154.175457443,494.192,0.936336,192.008,1059.06518167,154.175841784,154.175,-154.866,4767,1422.61697841,1559.56964716,1059.06518167,0.0,27.4267,40.6998072164
1083.77046486,123.520130843,154.185,1.07286113856,1462.06300677,4768,154.184594577,494.307,0.944419,192.072,1083.77046486,154.184805128,154.185,-154.869,4768,1388.31565136,1496.41802767,1083.77046486,0.0,24.3163,29.9731600647
1027.62277593,127.735482598,154.214,1.06506364776,1438.99672849,4769,154.216933772,494.356,0.928248,192.049,1027.62277593,154.217220397,154.214,-154.863,4769,1392.98642981,1487.55177348,1027.62277593,0.0,21.7992,29.1858213734
942.313587145,135.017065413,154.207,1.09323267967,1487.57563556,4770,154.210893155,494.486,0.932786,192.094,942.313587145,154.211179982,154.207,-154.875,4770,1448.55204018,1543.34823442,942.313587145,0.0,23.8956,28.8860497746
939.978705834,134.328139933,154.2,1.1164016471,1488.26149267,4771,154.198070426,494.576,0.911429,192.09,939.978705834,154.198238744,154.2,-154.861,4771,1432.72087809,1532.34560489,939.978705834,0.0,24.5071,35.2680594282
1054.24974657,128.593619236,154.147,1.11216811602,1476.63383363,4772,154.147103719,494.619,0.930213,192.098,1054.24974657,154.14746141,154.147,-154.82,4772,1424.2407257,1570.04302887,1054.24974657,0.0,26.3627,36.8083377754
980.751908861,138.899840944,154.089,1.17898777588,1506.89541377,4773,154.089990686,494.749,0.93471,192.109,980.751908861,154.090367223,154.089,-154.729,4773,1438.72449172,1581.86276033,980.751908861,0.0,30.2216,36.4373534368
974.957008767,134.63874643,154.116,1.11380542886,1528.09621714,4774,154.115680588,494.832,0.930113,192.108,974.957008767,154.116102221,154.116,-154.756,4774,1483.75198338,1569.05980147,974.957008767,0.0,25.4,26.6079360876
989.649823606,124.866716322,154.113,1.09779123811,1470.31579991,4775,154.11749302,494.903,0.93053,192.085,989.649823606,154.117683389,154.113,-154.746,4775,1419.95421224,1513.55568064,989.649823606,0.0,23.5725,27.1951444448
1012.30686489,122.782533565,154.0,1.13687464109,1406.68435995,4776,154.000656386,494.984,0.929078,192.177,1012.30686489,154.00098424,154.0,-154.68,4776,1323.81439212,1481.6947588,1012.30686489,0.0,27.6176,47.2789941691
1008.12221606,136.209581049,154.069,1.07006120345,1548.65104845,4777,154.069211409,495.011,0.931302,192.183,1008.12221606,154.069493597,154.069,-154.765,4777,1507.11382816,1600.08345563,1008.12221606,0.0,20.5956,29.0814267169
1052.2369479,124.567496846,154.152,1.11031686826,1435.76820409,4778,154.154858761,495.068,0.922339,192.248,1052.2369479,154.155227704,154.152,-154.832,4778,1397.11585256,1484.44185637,1052.2369479,0.0,24.0671,31.0200835503
1013.2280464,119.918133118,154.17,1.06608588723,1360.49205637,4779,154.169213541,495.115,0.931864,192.226,1013.2280464,154.16955009,154.17,-154.853,4779,1269.1225039,1417.54011262,1013.2280464,0.0,21.5608,40.8780936123
1055.90457091,121.992282516,154.182,1.06870625707,1420.33264829,4780,154.18360226,495.181,0.938605,192.258,1055.90457091,154.183923345,154.182,-154.846,4780,1373.2150953,1479.46868952,1055.90457091,0.0,20.8133,29.7219332161
1064.15096841,102.063256786,154.165,1.11681513715,1226.44999321,4781,154.163752286,495.256,0.94355,192.241,1064.15096841,154.163927087,154.165,-154.866,4781,1153.77949744,1315.32877801,1064.15096841,0.0,24.0875,53.2676579846
895.737425015,133.745103478,154.147,1.09821232944,1434.08764237,4782,154.148322067,495.342,0.951313,192.27,895.737425015,154.148505011,154.147,-154.824,4782,1379.21674,1518.52097679,895.737425015,0.0,24.3118,37.2585363021
1073.53601441,126.733004258,154.11,1.11189706701,1415.9999406,4783,154.109459622,495.441,0.93731,192.253,1073.53601441,154.109749562,154.11,-154.777,4783,1316.77430347,1515.37620268,1073.53601441,0.0,24.3035,61.3170650109
1011.6655541,124.674013519,154.166,1.07101185391,1393.35146737,4784,154.170102906,495.536,0.934808,192.292,1011.6655541,154.17024883,154.166,-154.833,4784,1342.88088561,1438.60706902,1011.6655541,0.0,21.0002,26.1672829657
965.481697317,121.944204489,154.158,1.0759575096,1394.35559658,4785,154.157578446,495.617,0.940793,192.277,965.481697317,154.157766581,154.158,-154.8,4785,1322.01840497,1471.50386802,965.481697317,0.0,22.2587,44.9152020722
1023.28797926,127.008385032,154.047,1.11226517642,1408.0712845,4786,154.05122526,495.653,0.940513,192.32,1023.28797926,154.051499387,154.047,-154.712,4786,1339.19438617,1504.8184898,1023.28797926,0.0,23.8352,41.05087164
998.575384353,130.396252631,154.086,1.12118068697,1487.59409327,4787,154.085386466,495.73,0.931524,192.319,998.575384353,154.085630881,154.086,-154.762,4787,1445.19994122,1565.90075432,998.575384353,0.0,24.8221,37.2721022038
987.13265955,122.092503006,154.08,1.13858650768,1347.51573568,4788,154.082199083,495.852,0.92777,192.357,987.13265955,154.082471727,154.08,-154.75,4788,1305.00074934,1374.46115082,987.13265955,0.0,27.2596,22.0674742879
1081.48139832,125.562059676,154.063,1.10849059707,1396.67677241,4789,154.0640927,495.937,0.927519,192.341,1081.48139832,154.064388166,154.063,-154.707,4789,1310.27873767,1451.29080228,1081.48139832,0.0,24.8258,41.4155132947
973.614984439,122.672824642,154.049,1.14105517044,1393.93205868,4790,154.048473513,496.027,0.927558,192.404,973.614984439,154.048939198,154.049,-154.69,4790,1304.05377075,1458.36180203,973.614984439,0.0,26.2568,42.1825790412
933.221204202,125.997539588,153.941,1.21842231263,1412.55373577,4791,153.944251513,496.15,0.933598,192.441,933.221204202,153.944605151,153.941,-154.586,4791,1323.41685307,1495.59368048,933.221204202,0.0,32.7631,62.4296352838
933.236384457,128.312653756,153.967,1.07678292084,1469.34690033,4792,153.966615374,496.174,0.927503,192.453,933.236384457,153.966770694,153.967,-154.629,4792,1411.12506771,1533.61989377,933.236384457,0.0,21.404,32.6182679327
