AverageAction,AverageAbsQ,AverageQLoss,StdReturn,AverageQ,PolicyRegParamNorm,AverageAbsY,AverageY,MinEsReturn,AverageReturn,AverageAbsQYDiff,AverageDiscountedReturn,Epoch,MinReturn,MaxReturn,StdEsReturn,Iteration,AveragePolicySurr,MaxEsReturn,QFunRegParamNorm,AverageEsReturn
0.987416,196.241,142.437,121.470616128,196.064,119.642,196.163907817,196.071034432,-3.19951585252,748.705279364,4.59869066636,183.802488439,1279,407.288498801,932.660176317,112.815144602,1279,-198.413,324.68204155,164.162,122.724135605
0.982041,196.174,145.526,285.822322761,196.024,119.741,196.133375006,196.028041983,-5.4222203803,672.154327945,4.65778440772,161.975213152,1280,109.626372345,1144.22927053,242.334969578,1280,-198.388,695.91967611,164.24,229.322891662
0.990008,196.288,137.819,313.18447363,196.096,119.78,196.209148696,196.110236701,7.16496057134,930.457099375,4.59948890109,176.110142618,1281,182.216560624,1565.05788012,314.780315956,1281,-198.428,894.692577795,164.28,425.99741729
0.983812,196.495,142.512,418.339428121,196.313,119.817,196.431704856,196.320139587,-3.62893305194,500.468524655,4.6273608349,115.999308402,1282,85.6336928844,1086.477716,316.760089795,1282,-198.642,831.528807917,164.33,288.840486081
0.986485,196.536,154.895,124.975637233,196.363,119.811,196.466503907,196.360056541,98.3776883198,800.545672217,4.7111836016,178.388062471,1283,358.784417149,1129.14377756,351.990747795,1283,-198.686,862.304854826,164.39,417.425082075
0.990191,196.758,156.834,210.077332073,196.601,119.832,196.711208581,196.618405235,-2.34118472667,793.392340951,4.75741871584,176.643710423,1284,369.023935578,1175.2695699,303.275929195,1284,-198.87,1007.60589707,164.474,167.645395294
0.978162,196.578,143.147,221.468301724,196.402,119.906,196.49984512,196.395096416,-3.45207082904,720.130922564,4.58953039633,161.641063154,1285,236.913912627,1255.58676398,251.642897262,1285,-198.69,943.642570218,164.535,116.276939186
0.985921,196.595,149.974,329.472372163,196.433,119.961,196.550839073,196.457969139,39.4695377893,641.730160714,4.71759256329,152.256537682,1286,138.192007503,1315.44608676,280.277510651,1286,-198.821,758.82457649,164.62,381.464718839
0.983276,196.415,152.457,283.551691065,196.258,120.003,196.340571192,196.257612916,-2.55146771628,688.252450267,4.71881142991,163.304556365,1287,184.208663543,1214.13177048,264.917011447,1287,-198.448,757.862337014,164.65,301.231646779
0.986936,196.74,149.896,129.209855598,196.593,120.046,196.677726599,196.589358934,6.32306461664,720.433910796,4.68939094636,190.485610352,1288,385.338526382,939.874879915,292.521768733,1288,-198.94,715.618532299,164.716,281.427873976
0.989852,197.37,147.335,272.558950078,197.211,120.098,197.32575257,197.230921321,-0.97713303855,782.889548063,4.66301255435,169.371880459,1289,378.199822552,1372.14167698,282.214010208,1289,-199.614,825.937723164,164.782,309.519098584
0.960297,197.009,150.255,221.490665445,196.868,120.145,196.960026775,196.877187208,-3.02403486192,660.038908513,4.73251450969,154.04174102,1290,277.567494991,1186.92339454,265.506099097,1290,-199.196,853.394153312,164.832,185.471202779
0.965311,197.36,142.688,287.646063621,197.213,120.205,197.295573136,197.223648494,-0.00272089068208,827.272713119,4.57769912893,170.230294633,1291,253.158481801,1466.17558988,226.043102332,1291,-199.497,513.425875739,164.92,216.229838398
0.977632,196.829,149.614,283.336007696,196.692,120.271,196.746651193,196.692739216,-2.69209839385,794.41312839,4.74125574995,160.083527656,1292,266.542102896,1406.3921167,408.120421145,1292,-199.106,1107.14659922,164.979,412.583078914
0.989174,197.27,150.01,320.296403573,197.143,120.291,197.211220741,197.156283171,-2.75023542503,838.271323154,4.71011254189,180.638954379,1293,254.044502748,1368.35541736,231.995132782,1293,-199.523,708.223512917,165.018,161.036614746
0.978219,197.428,155.104,291.982947518,197.306,120.36,197.368037275,197.306475097,5.96255804942,819.226478015,4.80621856113,181.104922164,1294,353.840538075,1346.69796479,443.096191005,1294,-199.608,1317.45299687,165.037,436.218094371
0.987989,197.359,153.812,196.469617586,197.235,120.399,197.308812897,197.251673833,-2.28956143322,952.061601938,4.80574904017,182.748154984,1295,568.8701919,1334.7081963,321.43404065,1295,-199.594,803.045377185,165.063,260.95507329
0.987028,197.587,150.837,183.122499351,197.442,120.395,197.513059681,197.450742257,-3.03945468313,727.108349277,4.73145260498,179.124221085,1296,265.201139693,1040.42980203,192.303522677,1296,-199.715,631.294951971,165.084,121.260471733
0.985204,198.101,135.933,224.464851169,197.971,120.404,198.03337884,197.975158891,-3.65817405862,768.382701808,4.58283959869,184.769667073,1297,210.061673909,1128.75601705,291.328323662,1297,-200.27,996.015933098,165.162,128.49766636
0.987073,198.013,152.683,215.978962873,197.888,120.447,197.955446984,197.897072676,-2.18131277846,706.510646673,4.77772186068,139.596486177,1298,330.967986146,1181.52476277,129.288605724,1298,-200.153,521.283348074,165.231,73.7757712953
0.986337,197.976,156.643,230.503469573,197.842,120.468,197.922490527,197.847376199,-1.02582757677,727.646505985,4.78495016118,172.017538372,1299,211.542300932,1163.34624342,218.815865603,1299,-200.188,764.331060804,165.262,114.749958625
0.985538,198.154,149.686,179.955411126,198.025,120.469,198.098877298,198.036090298,-2.92199142446,664.222446126,4.6969930274,167.001884063,1300,305.28297718,966.141607899,181.358147839,1300,-200.359,610.289107428,165.301,98.8846117859
0.989427,198.359,161.71,188.522987856,198.213,120.496,198.286368455,198.224971668,-3.05626044981,642.838327567,4.82531433667,160.023151814,1301,231.664066803,1003.54013403,225.979508333,1301,-200.548,679.837197136,165.307,142.996965904
0.981666,198.543,158.005,211.355618929,198.412,120.514,198.478928036,198.41484552,306.712573077,647.809884764,4.77346694232,170.46038302,1302,240.533439751,1004.7217501,101.640369563,1302,-200.632,618.559145101,165.372,437.472310547
0.976602,198.547,150.239,160.366175191,198.413,120.563,198.487433,198.415889994,-1.67792054837,531.147368222,4.7147698453,153.930395753,1303,188.393903122,827.942220314,205.150714344,1303,-200.73,539.011928605,165.421,161.143106351
0.993604,198.56,157.964,227.268007393,198.403,120.613,198.487729307,198.412195126,-1.05717063084,557.70256082,4.73772688914,150.208705624,1304,36.807128253,1378.51353265,135.709821169,1304,-200.748,432.314483962,165.457,151.982694083
0.986758,198.766,151.912,200.865488014,198.613,120.604,198.693628997,198.617574346,6.19471364383,667.432090753,4.72379700831,167.122743087,1305,284.721287798,1175.20869406,216.492864807,1305,-200.906,665.957128158,165.496,324.957294687
0.985524,199.131,163.788,294.702824846,198.986,120.661,199.067757119,198.99443573,-3.24488590149,509.728045187,4.84571111816,123.813194648,1306,96.6667751831,1017.44846831,98.908918924,1306,-201.31,293.550305865,165.566,103.779447461
0.98682,198.529,143.198,190.264468717,198.378,120.7,198.467720357,198.393126283,-2.94310902745,737.211070618,4.70898716896,189.785616414,1307,121.679321088,1049.03683393,241.998031828,1307,-200.73,574.355206368,165.655,219.581975687
0.985897,198.726,144.248,177.005157061,198.596,120.731,198.684448714,198.607935114,-0.579457553156,762.709929339,4.74525108467,185.266678601,1308,429.437252322,1142.0006245,235.540885855,1308,-200.905,525.12457824,165.666,222.112743037
0.990201,198.925,153.945,199.97410429,198.786,120.757,198.862933292,198.780735865,-0.827221539735,528.689402441,4.80686364863,158.768715709,1309,67.9863071256,1081.89413124,126.873503749,1309,-201.124,380.422440452,165.709,122.789666248
0.987572,198.883,162.315,305.219318656,198.745,120.834,198.818535378,198.74723776,-6.35769715057,663.050110004,4.83227121482,165.873551681,1310,129.901931505,1420.20565586,258.024079314,1310,-201.128,771.532129771,165.759,185.237209799
0.983287,199.294,140.513,279.095518047,199.149,120.853,199.237677887,199.161228386,5.08769912419,642.296181091,4.71443373536,153.943266033,1311,172.793574142,1186.56542411,353.09634863,1311,-201.51,1060.93851502,165.787,372.78939946
0.98751,199.181,156.24,213.821723474,199.026,120.895,199.115389022,199.036779858,-3.22400916794,655.604214152,4.8188745585,173.330077839,1312,67.143139456,1201.68615737,282.831622866,1312,-201.362,806.019984357,165.817,323.274315802
0.986001,199.543,150.735,305.508332326,199.395,120.954,199.480563096,199.401038315,-2.58592029619,857.00859003,4.75685981381,150.789328247,1313,203.243137575,1801.30295634,202.293553666,1313,-201.794,743.126662255,165.854,111.298717831
0.992348,199.213,150.674,337.954934165,199.047,120.985,199.149360782,199.059594792,-2.85185708206,600.871550084,4.75656167231,150.460446014,1314,106.128596396,1635.95633922,218.096246957,1314,-201.357,784.964745324,165.911,108.967748377
0.987692,199.356,158.593,164.283691002,199.209,120.99,199.299946524,199.219414585,139.462332049,525.791746728,4.83113814252,172.417332434,1315,240.387940693,895.41357905,196.848915539,1315,-201.567,633.064190456,165.953,349.188532375
0.985874,199.496,158.314,235.119238065,199.306,121.036,199.407156017,199.313477532,-2.95618619112,678.579521235,4.88861833037,171.033852347,1316,249.898204172,1245.91226267,206.649769017,1316,-201.713,504.209261502,165.992,183.942535946
0.989638,199.371,152.302,199.412713441,199.221,121.08,199.297940894,199.230218405,-2.79454961383,630.090935715,4.73883259618,141.990553026,1317,69.045420731,944.248653987,257.287730362,1317,-201.566,650.13910697,166.011,169.538410441
0.988913,199.552,160.977,175.134941637,199.396,121.114,199.485625495,199.398478196,-4.00101982287,682.483964556,4.83683594093,174.971306411,1318,382.802281112,954.157902562,277.78447253,1318,-201.789,729.248378157,166.1,251.303108049
0.988744,200.204,157.408,253.190276413,200.037,121.166,200.144473125,200.039993446,-4.19901426261,849.518955793,4.81527477455,182.425269666,1319,460.03148294,1415.12710796,250.351844111,1319,-202.363,843.251387508,166.142,135.730566156
0.985681,199.755,152.784,227.437056069,199.608,121.18,199.700972319,199.616810351,-1.89984524141,702.91705497,4.76380116263,165.315114097,1320,193.871176204,1045.87105142,289.949538033,1320,-201.826,851.68078218,166.187,208.132720972
0.987528,199.676,150.923,214.845615159,199.544,121.211,199.625853929,199.549584141,45.6667483548,720.880354964,4.76783212718,186.325137443,1321,333.947608009,1341.7270926,259.061025821,1321,-201.812,824.14572295,166.244,492.112074845
0.983313,199.948,152.385,198.100956554,199.783,121.236,199.896079924,199.795958419,-5.61933393313,683.46674231,4.79354800196,169.72908024,1322,318.715319471,1172.09412218,260.319776625,1322,-202.098,635.767495219,166.296,192.313571884
0.989199,199.954,149.761,210.927536737,199.81,121.277,199.896067944,199.825745412,-2.97726621514,817.124566012,4.81471067462,171.249367769,1323,413.591485575,1195.38576527,179.960953962,1323,-202.195,504.752017793,166.337,204.601501967
0.984396,200.0,155.697,293.914628488,199.852,121.323,199.926903557,199.85487719,-0.994139283391,755.416591239,4.82469055497,174.439087379,1324,302.391969921,1476.51080503,398.424574365,1324,-202.284,1111.44041827,166.391,429.613303158
0.982868,200.361,156.192,264.612822665,200.211,121.395,200.302575484,200.219319576,-3.85737270686,723.522051254,4.83196994291,168.029505906,1325,295.586597349,1379.63564011,238.992819554,1325,-202.555,643.633725384,166.452,190.196984195
0.986508,200.039,157.563,208.609283249,199.875,121.428,199.954714873,199.879245263,-1.96827210584,656.090817578,4.8739207711,167.536907239,1326,235.900355153,1058.22312321,220.005461334,1326,-202.258,626.874187665,166.527,181.591422525
0.994758,200.454,157.556,317.683437995,200.318,121.504,200.392689244,200.321373795,-3.2784774594,775.749709116,4.79393310224,146.309972644,1327,145.796753941,1338.99665129,316.440171552,1327,-202.659,840.146519134,166.567,336.225556965
0.98542,200.682,148.019,246.656983036,200.552,121.492,200.627987169,200.565803817,0.155847620443,593.969919389,4.70715124549,151.905929876,1328,46.9155419253,1152.26477724,253.394188935,1328,-202.799,742.501285327,166.603,195.356193597
0.98494,200.746,154.622,205.632764014,200.604,121.541,200.680507747,200.61048596,-2.87394310154,720.800650215,4.76836517586,174.515386954,1329,350.950313789,1172.55202218,265.448384573,1329,-202.858,838.513644687,166.717,257.714625826
0.989378,200.464,148.474,226.905809215,200.317,121.577,200.391900637,200.320674846,2.89642316093,637.128215096,4.72480978631,152.342962652,1330,118.99075442,1328.801835,207.66363054,1330,-202.63,476.972592873,166.766,204.71542565
0.989137,200.673,157.019,262.869470487,200.527,121.611,200.616697139,200.542446654,-3.63067338917,800.328283906,4.81681369065,145.826788756,1331,262.858977339,1257.25499454,418.84345452,1331,-202.854,1109.2281205,166.855,407.221835087
0.989413,200.766,160.21,274.001190189,200.616,121.659,200.686987221,200.615463511,-2.56350218453,744.138839587,4.90410975049,175.042431679,1332,66.6396211738,1241.70521316,213.002731497,1332,-202.936,574.69434142,166.865,200.793474988
0.996305,201.232,153.92,326.665161585,201.093,121.699,201.164995772,201.10050105,-1.13898920203,669.398210218,4.77981304919,177.831564266,1333,297.430573878,1708.10586365,212.233777016,1333,-203.454,608.365931992,166.901,199.969047627
0.982544,201.183,156.27,123.460917328,201.046,121.741,201.123701419,201.054641831,-2.19401220705,752.286826567,4.83681228397,187.857838949,1334,410.848447755,1118.4061944,200.857378864,1334,-203.46,507.5644959,166.943,192.464035997
0.98825,201.494,168.293,206.603578462,201.353,121.753,201.424568143,201.364238191,-3.27663180627,726.124964673,4.92099921223,177.714249022,1335,346.861338727,1489.42871936,280.770063044,1335,-203.811,656.941825358,166.999,208.553027412
0.991069,201.462,159.075,227.416748668,201.328,121.793,201.39489296,201.334130176,-3.09458908816,689.938834152,4.79799369488,153.865611339,1336,162.401398912,1477.40491945,229.360839376,1336,-203.674,670.485672954,167.046,229.523738062
0.983342,201.401,161.619,271.072161572,201.274,121.834,201.33659479,201.279055646,-3.18922692284,835.757556465,4.85990797462,191.107180489,1337,385.849139804,1730.94415992,177.49909002,1337,-203.667,587.124507566,167.095,75.9610885678
0.985791,201.799,144.861,258.065434964,201.684,121.863,201.758350367,201.697118594,-2.37055483127,973.404321844,4.69644836379,187.796486052,1338,607.923656981,1503.45422134,214.494073029,1338,-203.98,753.021786365,167.181,127.320697589
0.987125,201.292,168.677,234.548499726,201.152,121.92,201.223398257,201.150465188,-2.53762559842,581.317308005,4.89581057535,119.380891862,1339,13.7281914466,992.081175258,315.955610682,1339,-203.531,741.606408149,167.242,221.118269291
0.984907,201.771,146.28,268.895200885,201.614,121.954,201.70874332,201.629830499,12.3118903554,986.085432922,4.76261923932,186.250796322,1340,596.773587462,1739.94354926,183.568496915,1340,-204.112,514.560366631,167.272,136.800523268
0.983408,201.514,152.398,299.466436857,201.367,122.01,201.455847754,201.374241245,-0.979657535394,787.208637476,4.81074162779,175.733545872,1341,3.24295212886,1283.21295094,323.369429261,1341,-203.889,914.695652996,167.332,233.826161527
0.985491,202.206,148.58,289.041382308,202.058,122.07,202.141740047,202.066047395,-2.63342756704,671.414275413,4.75037349219,177.954777005,1342,48.0111132636,1354.2834801,266.491983461,1342,-204.395,687.088379197,167.368,272.818419717
0.991853,202.607,153.823,238.202911908,202.46,122.058,202.536758944,202.467636189,-1.41328384244,769.617934999,4.82014759679,182.136470138,1343,265.921079833,1187.24082365,220.769597691,1343,-204.903,537.842007182,167.428,197.575359825
0.989612,202.155,157.501,327.292297876,202.003,122.082,202.083897874,202.011637917,0.327248614948,815.912812449,4.85777732204,183.313387721,1344,341.357018819,1753.19656775,401.173743082,1344,-204.436,1122.45595002,167.466,557.377488496
0.99163,202.338,144.558,484.28219949,202.176,122.08,202.279438471,202.188246196,-3.57493990287,741.569107487,4.7707339406,160.718863504,1345,42.7278374699,1901.22096682,327.103410826,1345,-204.693,952.428282793,167.524,314.197869579
0.989059,202.712,165.78,156.887814569,202.555,122.13,202.642006029,202.561252878,-2.16487605273,508.656500586,4.95979419212,143.804371056,1346,231.72102387,1130.87144328,276.7975003,1346,-204.974,814.343445289,167.545,204.677536791
0.978216,203.012,146.016,382.138397624,202.889,122.154,202.954341711,202.89773395,-2.8264645913,706.499747972,4.72339030683,112.044916342,1347,5.4957562877,1831.07571028,175.309391185,1347,-205.24,458.377313864,167.567,138.809976661
0.984272,203.539,146.331,251.69977302,203.391,122.222,203.475179027,203.397475326,-2.45399936461,857.547821897,4.791618923,193.812946571,1348,211.72046542,1518.57165539,368.588525166,1348,-205.881,933.105180372,167.612,352.539246164
0.983344,202.902,165.78,164.501036921,202.76,122.236,202.850664918,202.771590034,-3.03675856408,824.688841995,4.92869638905,194.815024214,1349,518.886211195,1212.58244419,678.253795104,1349,-205.191,1849.19431849,167.682,430.318179482
0.984157,202.897,158.196,162.060747511,202.75,122.252,202.828739951,202.760098607,-4.14320580659,533.708438103,4.86307189323,152.092905982,1350,55.2440535113,886.117985446,238.788583581,1350,-205.218,533.893340701,167.759,240.466004628
0.987404,203.078,147.921,135.476447031,202.935,122.265,202.991013498,202.933573024,271.671855853,821.730671345,4.8013228027,200.247882189,1351,570.711953077,1149.27762439,141.325486936,1351,-205.399,614.555715136,167.79,462.838149444
0.988412,203.725,154.467,130.612428237,203.585,122.341,203.645992655,203.584714081,-0.659534873223,810.123331052,4.83741037544,213.698024946,1352,362.187412553,1149.71402416,178.951588889,1352,-206.167,458.613092831,167.864,102.365925241
0.97745,203.368,145.024,248.659199926,203.241,122.425,203.314943645,203.257572707,-3.13957980135,777.850975038,4.77257917004,190.236273037,1353,310.955754671,1191.93828933,311.120998315,1353,-205.748,909.982064868,167.902,265.075862333
0.983984,203.951,161.585,272.022430039,203.827,122.449,203.884971563,203.822982725,-2.17692480312,682.859366419,4.86271905724,169.88429315,1354,59.06932021,1002.49158804,264.696636985,1354,-206.217,616.349000176,167.96,319.407729327
0.985599,204.504,159.755,259.832984428,204.364,122.504,204.433301406,204.37512393,-3.82323025701,841.827977323,4.85821598479,185.131136735,1355,349.833815121,1393.49985581,231.795077359,1355,-206.813,633.846473562,167.977,163.353775484
0.984349,204.259,164.07,256.147929617,204.106,122.554,204.183769055,204.116439468,-0.699600829845,579.414165339,4.9092130417,153.97105163,1356,25.3434688133,1305.32647023,134.508596346,1356,-206.507,437.495123422,168.01,122.061470533
0.987053,204.35,161.548,310.918030247,204.216,122.589,204.286022941,204.227659662,-1.73240273192,861.785025037,4.89596110246,186.013001529,1357,94.1260634489,1604.59165738,301.406900419,1357,-206.649,859.300022266,168.103,414.170145818
0.99181,204.345,157.515,353.708543402,204.213,122.666,204.2924192,204.221547129,-2.21611142764,749.759134783,4.88028360246,179.114806262,1358,52.1295123686,1871.26699973,227.92187887,1358,-206.78,729.817394717,168.17,190.149734716
0.989627,204.354,172.699,130.472928022,204.24,122.719,204.28618066,204.242408454,-2.60210916114,719.53953128,4.92537023631,187.886910504,1359,441.753496379,932.221446561,228.841881596,1359,-206.678,590.711814769,168.196,244.123118093
0.990393,205.424,152.593,133.090195516,205.313,122.748,205.37036937,205.315025792,5.15476665617,758.692744347,4.81972921962,191.178353884,1360,449.652601969,1052.64362254,235.609750371,1360,-207.677,593.90139089,168.237,245.576316244
0.984167,205.166,153.076,194.812170031,205.055,122.784,205.124570466,205.06964592,-3.74406029469,668.73048427,4.84311190087,181.523375428,1361,147.296922203,1160.58630722,201.702230992,1361,-207.491,818.163253878,168.268,80.0355306737
0.989689,204.948,160.792,179.351912646,204.812,122.82,204.883004789,204.826605238,-4.78934580081,714.669829853,4.86415486728,186.04962031,1362,439.602141622,1176.60270437,264.729855125,1362,-207.275,833.290507909,168.342,168.23382554
0.987117,204.834,164.47,209.45686831,204.7,122.875,204.756422836,204.69704122,-3.95180254924,738.465615294,4.87586877254,182.642462121,1363,211.263943822,1178.63729335,544.283329401,1363,-207.209,1379.16644973,168.412,477.296263059
0.988552,205.167,155.689,229.955781399,205.033,122.902,205.117538944,205.051149288,-3.48610578376,755.147006041,4.81291866366,175.948491693,1364,280.767798631,1158.33138122,183.83860883,1364,-207.468,533.946223203,168.478,83.6564695982
0.991324,205.224,162.346,133.789463083,205.096,122.943,205.138486542,205.093040185,-4.19858435029,812.129083853,4.88199775469,186.284168436,1365,617.653065467,1115.12001909,280.028752261,1365,-207.511,905.772101077,168.534,143.178957213
0.986021,205.58,138.739,599.609355682,205.46,123.012,205.515559905,205.470956065,-3.55414176739,620.231636621,4.72287723132,119.165367413,1366,23.6556453389,1736.85598598,232.676830962,1366,-207.826,882.671732507,168.572,95.3576758579
0.990784,205.812,161.756,216.944469011,205.703,123.073,205.749809256,205.7041365,-3.00343913161,871.904426667,4.945551867,214.541474391,1367,393.764018648,1703.30672252,212.842913558,1367,-208.102,767.012013991,168.588,106.181947817
0.990716,205.642,149.606,292.986239076,205.539,123.084,205.609071248,205.560166556,-1.18970338225,870.966719458,4.78864095884,191.076949554,1368,339.539062922,1944.32848999,472.405835483,1368,-207.985,1349.35969732,168.639,360.040730935
0.990598,205.846,152.282,360.438212284,205.704,123.132,205.768503274,205.705216516,-3.06333660544,642.989749759,4.82000365401,159.939109482,1369,24.0779109763,1440.5870351,287.252991358,1369,-208.092,1011.63210355,168.698,131.746656623
0.991249,206.074,147.576,122.288867288,205.947,123.148,206.031291786,205.958726511,79.0639839349,767.048667448,4.76355147477,139.201044943,1370,550.032214694,1065.23556848,359.328668335,1370,-208.318,1080.76619021,168.726,524.608313424
0.990923,205.988,162.89,202.188801736,205.841,123.154,205.922298162,205.847157158,-2.01546458878,1026.48950035,4.85511712607,202.773115102,1371,745.735264412,1455.86770053,229.764829696,1371,-208.315,689.826159775,168.788,182.03416398
0.990057,205.943,165.8,351.618019684,205.796,123.165,205.868029518,205.798758197,-2.75930625967,597.461446429,4.94347072876,153.566534932,1372,49.3179949791,1549.59188903,381.909626541,1372,-208.237,1163.62939267,168.85,244.391857073
0.989449,206.461,151.62,315.472314351,206.333,123.213,206.411431422,206.346598825,-4.00028020493,807.228671792,4.81449335678,193.996788556,1373,315.213118973,1787.18337124,331.570730016,1373,-208.809,856.907405675,168.928,252.268889751
0.991683,206.863,160.074,554.799074172,206.752,123.261,206.811644869,206.763609294,15.8197550084,1040.63675863,4.84184196918,184.726119434,1374,214.526706221,2341.65014255,743.319545267,1374,-209.263,1776.13361081,168.946,761.6763952
0.991355,206.492,135.739,229.443695629,206.343,123.357,206.414789494,206.345494721,-0.00934655326579,855.878876304,4.67012363532,199.999535225,1375,406.267691897,1616.27443352,297.700649923,1375,-208.681,754.435104229,169.001,377.136503011
0.987165,206.335,159.166,117.945046266,206.173,123.39,206.260576001,206.177015411,-2.17213213105,813.738413395,4.80371912267,213.107808288,1376,534.922539976,1153.54526785,297.566932478,1376,-208.472,758.479675775,169.04,248.373980597
0.990353,206.122,163.084,312.913283916,205.975,123.45,206.057563965,205.978046831,-1.79904015573,781.906162783,4.9358175744,169.061914321,1377,109.686244629,1515.5793976,507.622457208,1377,-208.379,1241.58251926,169.095,488.338138453
0.988475,206.415,157.879,314.077907961,206.264,123.521,206.364544443,206.281969831,-3.00931900786,835.765654228,4.85021585136,166.983564871,1378,424.726759769,1734.7106319,328.848826967,1378,-208.62,769.799436938,169.142,378.991184015
0.986877,206.557,167.354,309.022172337,206.409,123.542,206.484837724,206.416719994,-4.85375853727,814.345306569,4.92546803714,176.209679478,1379,49.5305471436,1434.01351365,361.241729058,1379,-208.823,971.141572311,169.138,178.808772313
0.991854,206.604,159.008,210.07150983,206.471,123.583,206.532872997,206.480130354,1.32133603019,696.84778626,4.84849479608,133.389866921,1380,337.639228489,1225.63686519,416.925350413,1380,-208.925,966.560275424,169.185,580.236477481
0.990531,206.831,159.57,276.402080043,206.716,123.605,206.773078287,206.727406236,-3.25463024562,863.545574923,4.90036614933,203.989935364,1381,326.739723205,1608.97077014,283.825069607,1381,-209.24,840.07117387,169.26,296.606062682
0.991049,207.056,174.699,183.907865662,206.921,123.618,206.988720908,206.924307908,-4.0666252807,695.413136582,4.95526051382,123.292639457,1382,175.157014366,1102.33516497,434.952265476,1382,-209.318,958.138140903,169.283,374.565511163
0.99322,207.15,152.491,173.012349198,207.023,123.647,207.08020893,207.018291812,10.5960529473,664.690011731,4.84590649042,145.974127614,1383,214.454878242,1081.8400624,291.546543576,1383,-209.427,752.430397909,169.355,293.74254482
0.993603,207.47,160.239,257.837513547,207.356,123.67,207.43000189,207.382581271,-2.19748556517,709.3690548,4.84551361154,163.731292221,1384,258.651552091,1314.03160573,259.811461736,1384,-209.681,765.700975193,169.394,369.67255816
0.993168,207.123,167.027,291.918166417,206.989,123.728,207.054424553,206.987645746,-0.615309921765,894.4547099,4.84048069755,162.305184873,1385,487.25294682,1492.01136687,349.410487646,1385,-209.41,945.767919583,169.433,263.845689385
0.989655,206.84,159.924,435.815037576,206.718,123.759,206.774268554,206.719351387,-1.181501314,874.483143991,4.84646003635,129.220350525,1386,90.8773101267,1981.63799739,227.481868526,1386,-209.2,687.118290317,169.476,206.830662109
0.989086,207.193,154.401,486.870288288,207.05,123.831,207.125232992,207.055457812,20.629105572,974.927082239,4.82012049048,198.203457359,1387,438.16496308,2296.90873236,251.842073317,1387,-209.6,721.795544701,169.542,333.735813234
0.99227,207.612,150.947,451.899558219,207.481,123.884,207.551789248,207.487692939,-3.29534468053,772.000308433,4.7933583463,138.647023243,1388,125.372664451,1727.03755532,445.462625845,1388,-209.925,1293.70662238,169.615,234.159607226
0.980803,207.772,164.266,262.32745842,207.63,123.919,207.709982362,207.64312701,-1.82671022217,789.801512634,4.84826730648,159.430722204,1389,453.854926119,1369.53768415,254.730390065,1389,-210.039,713.91601475,169.617,258.079596048
0.986398,207.57,163.064,165.492150875,207.397,123.926,207.498570054,207.407444632,-1.55656990229,791.174971943,4.94703048572,160.360911188,1390,312.33656031,1195.93766608,300.649256209,1390,-209.887,809.662539182,169.64,298.914608253
0.98744,207.146,164.978,179.245285131,206.992,123.951,207.087754099,206.987786423,-3.86057144864,638.525438816,4.90483060317,176.324138421,1391,325.447344693,1081.63489552,254.803152225,1391,-209.469,674.81793878,169.713,236.687492593
0.984267,207.562,148.57,163.787901589,207.401,123.957,207.495182791,207.415043194,-1.72522556961,669.654225728,4.73373367251,178.154740187,1392,317.556759324,1029.25547064,457.383192204,1392,-209.758,1159.44433233,169.792,422.257493126
0.987272,208.527,171.867,300.039571734,208.386,123.973,208.480687599,208.389881566,-4.5877090426,713.480978887,4.94226151394,164.340040463,1393,247.731682342,1349.69282658,242.013483726,1393,-210.731,637.897691903,169.816,221.697878074
0.983094,207.825,151.04,305.930495393,207.684,124.019,207.781039626,207.700432324,-2.22806129691,885.772571918,4.79856460347,214.51662434,1394,565.395445592,1915.11497506,258.861367542,1394,-210.061,669.634870962,169.89,178.716526025
0.991285,208.213,142.465,311.97205691,208.068,124.062,208.121681571,208.06254673,-4.77982739007,730.929787098,4.71241632792,179.191732882,1395,40.9180643133,1425.93887044,375.855180765,1395,-210.411,1090.23193718,169.949,273.774125338
0.989542,208.144,155.272,268.778798901,207.998,124.101,208.080535296,208.009142912,24.2793788429,628.780902319,4.77506222099,131.594383984,1396,264.108785306,1806.13968713,388.865915352,1396,-210.334,1095.63286714,169.997,581.868043841
0.993336,208.178,159.039,220.684556375,208.008,124.176,208.087090879,208.010389223,285.69589626,763.204587544,4.88974816254,140.315507676,1397,214.599757185,1155.0772912,205.476072244,1397,-210.447,807.160858682,170.07,529.017897918
0.994589,208.429,159.988,394.488806355,208.283,124.21,208.358282727,208.288220112,0.280821499691,855.119197075,4.87244004266,162.753603624,1398,374.952187863,1907.07143528,281.444843222,1398,-210.669,716.558490219,170.111,364.414889103
0.988398,208.377,152.199,395.71262267,208.224,124.268,208.291861082,208.228646413,-2.04276737819,1059.88190759,4.84251484022,173.634056386,1399,481.697248914,1866.40147491,333.909997044,1399,-210.64,783.1702802,170.131,432.230088417
0.989992,208.47,152.404,253.308382679,208.323,124.314,208.429104541,208.346334656,646.162751977,963.723570337,4.82710962531,201.916542299,1400,566.015884531,1743.13927793,170.576453382,1400,-210.724,1096.90500902,170.172,827.345363038
0.992744,208.541,156.474,515.265874183,208.383,124.378,208.477000863,208.396456864,-4.99235525984,1036.2556336,4.81200604713,182.531819325,1401,337.622324792,2020.33223186,279.480660762,1401,-210.733,705.194107972,170.217,213.167223668
