StdEsReturn,PolicyRegParamNorm,AverageReturn,Epoch,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsY,AveragePolicySurr,StdReturn,AverageQ,MaxEsReturn,AverageEsReturn,AverageAction,AverageY,AverageQLoss,MinReturn,MinEsReturn,AverageAbsQYDiff,AverageAbsQ,MaxReturn
0.0,156.525,1188.44375364,2737,2737,108.837407959,274.578,122.362401679,-123.011,32.1934862315,122.359,741.420378746,741.420378746,0.949824,122.362136518,14.85,1141.83453973,741.420378746,0.959905191969,122.359,1243.40582176
0.0,156.506,1225.41432436,2738,2738,110.883881913,274.612,122.512102744,-123.148,44.3029150733,122.507,717.950583585,717.950583585,0.941319,122.511885406,14.5848,1130.29046483,717.950583585,0.955533481209,122.507,1286.98746262
0.0,156.483,1175.09115168,2739,2739,106.402834385,274.642,122.52620304,-123.137,41.32174333,122.524,748.473005112,748.473005112,0.940453,122.526092519,16.394,1104.32334132,748.473005112,1.01122883086,122.524,1244.20206179
0.0,156.497,1239.98254547,2740,2740,110.325571537,274.702,122.411097461,-123.008,29.0090782191,122.41,733.908822475,733.908822475,0.937011,122.410859576,19.7053,1179.17925995,733.908822475,1.0413598094,122.41,1283.74031926
0.0,156.491,1059.6005054,2741,2741,98.60616245,274.726,122.377046706,-122.942,34.7737983252,122.373,729.439003105,729.439003105,0.928889,122.37685751,17.581,999.573363711,729.439003105,0.999550189538,122.373,1105.67019997
0.0,156.559,1232.67613893,2742,2742,106.839456494,274.82,122.343367013,-122.907,28.9340462569,122.343,698.393919918,698.393919918,0.934473,122.343131079,17.96,1201.52622163,698.393919918,1.00148071791,122.343,1293.26530625
0.0,156.582,1213.3146623,2743,2743,109.573564589,274.866,122.293416769,-122.874,24.810390182,122.295,708.686585068,708.686585068,0.940677,122.293309006,15.2649,1178.35106296,708.686585068,0.966402721229,122.295,1255.3340238
0.0,156.564,1286.50019116,2744,2744,107.240911994,274.905,122.318651945,-122.926,41.206188531,122.314,650.495893858,650.495893858,0.925691,122.318222834,11.8554,1188.49223906,650.495893858,0.928758094159,122.314,1328.8328216
0.0,156.625,1201.5373252,2745,2745,110.56333409,274.98,122.290239607,-122.873,47.0805981417,122.287,722.321935228,722.321935228,0.944969,122.289968704,18.1525,1099.55562672,722.321935228,1.04835469475,122.287,1251.8930299
0.0,156.658,1213.99907733,2746,2746,111.960488533,275.042,122.298519682,-122.947,35.2085701816,122.296,853.824631902,853.824631902,0.931639,122.298377366,17.2616,1161.69500707,853.824631902,1.01853410946,122.296,1260.50091889
0.0,156.673,1175.67604924,2747,2747,106.790026603,275.13,122.189593255,-122.78,39.3761817658,122.188,760.629085601,760.629085601,0.928329,122.189298137,19.9677,1089.11893723,760.629085601,1.04841094883,122.188,1241.16431595
0.0,156.661,1186.15715868,2748,2748,102.026268683,275.169,122.272131949,-122.86,43.8402435008,122.27,770.859361248,770.859361248,0.946684,122.27183707,11.4236,1105.69469372,770.859361248,0.909324983377,122.27,1257.33501076
0.0,156.71,1187.13369512,2749,2749,105.202408383,275.224,122.342142771,-122.972,42.4118442939,122.338,742.951177664,742.951177664,0.945213,122.341905587,13.3451,1128.70108243,742.951177664,0.946091858859,122.338,1266.17336755
0.0,156.764,1153.08728075,2750,2750,101.639311791,275.288,122.307019673,-122.954,36.6576176268,122.306,643.912346904,643.912346904,0.937147,122.306879041,14.3179,1085.82586502,643.912346904,0.972354949407,122.306,1205.81479028
0.0,156.757,1210.99694321,2751,2751,107.004864032,275.353,122.427755257,-123.07,43.7156403309,122.428,775.398081676,775.398081676,0.933071,122.427600287,11.8865,1115.67338879,775.398081676,0.931521923452,122.428,1254.72215844
0.0,156.769,1190.77290476,2752,2752,104.68877198,275.381,122.333956134,-122.955,48.7044403652,122.333,761.652384521,761.652384521,0.941885,122.333831048,17.7401,1120.63211517,761.652384521,1.03695163187,122.333,1265.85525371
0.0,156.795,1247.96031001,2753,2753,109.458529413,275.503,122.429578601,-123.025,36.3600390078,122.426,732.416219293,732.416219293,0.926399,122.429465123,18.8681,1179.71444853,732.416219293,1.05681220893,122.426,1304.08849445
0.0,156.808,1212.46301995,2754,2754,110.27314853,275.589,122.324921131,-122.931,37.5504132589,122.322,767.942847012,767.942847012,0.942288,122.324650263,18.2106,1141.76155811,767.942847012,1.00123952788,122.322,1282.04884802
0.0,156.834,1270.51984903,2755,2755,109.01864936,275.629,122.399897907,-122.997,44.4860171395,122.397,754.182213518,754.182213518,0.930031,122.399562193,14.7779,1190.24529449,754.182213518,0.940176620148,122.397,1362.12863313
0.0,156.882,1237.98151208,2756,2756,113.739550379,275.716,122.407679716,-123.051,42.6076343169,122.407,718.835820217,718.835820217,0.927853,122.407572153,13.044,1183.74227225,718.835820217,0.935467305134,122.407,1295.80884848
0.0,156.893,1151.4761796,2757,2757,103.166734147,275.774,122.305930021,-122.949,34.581326669,122.311,750.157368004,750.157368004,0.944899,122.305629314,19.4344,1076.02488821,750.157368004,1.02933710213,122.311,1198.5508235
0.0,156.876,1241.22546402,2758,2758,116.325665761,275.803,122.373939439,-122.959,38.8068085731,122.365,788.189713912,788.189713912,0.923756,122.373857086,12.9191,1152.37738429,788.189713912,0.929078345626,122.365,1294.30197991
0.0,156.91,1229.8534847,2759,2759,113.370309843,275.758,122.490227168,-123.092,33.3456820553,122.487,657.336437455,657.336437455,0.937548,122.4899291,10.8966,1177.02275006,657.336437455,0.88992319328,122.487,1278.54512446
0.0,156.973,1203.3329094,2760,2760,107.068617374,275.867,122.515057115,-123.15,36.0163263919,122.514,738.926560078,738.926560078,0.931714,122.51502816,15.7409,1136.88780531,738.926560078,0.958892852162,122.514,1258.71271497
0.0,156.98,1228.87576828,2761,2761,114.741751184,275.852,122.587860223,-123.227,40.7434919662,122.588,795.77467163,795.77467163,0.923126,122.587748191,10.509,1169.05431858,795.77467163,0.879634378141,122.588,1311.80100992
0.0,157.019,1221.70302375,2762,2762,113.431185292,275.879,122.519437863,-123.162,27.4172590624,122.515,720.110766156,720.110766156,0.933491,122.519261548,14.7758,1185.56648272,720.110766156,0.968971838447,122.515,1255.32710498
0.0,157.047,1095.58995452,2763,2763,96.9205392123,275.889,122.592488115,-123.227,31.0779552816,122.591,724.977167777,724.977167777,0.931005,122.592246848,14.5192,1038.04448286,724.977167777,0.972563083608,122.591,1142.68256425
0.0,157.048,1105.47756068,2764,2764,98.4918934439,275.953,122.588050631,-123.196,48.1196150592,122.589,699.485861342,699.485861342,0.916438,122.587842841,18.4273,998.481016354,699.485861342,1.04965998015,122.589,1200.71197193
0.0,157.041,1086.189002,2765,2765,99.2703129936,276.021,122.603011296,-123.205,38.441151008,122.597,710.454384536,710.454384536,0.924346,122.602922272,14.3874,1039.27665033,710.454384536,0.983697215114,122.597,1173.20300574
0.0,157.04,1303.78708548,2766,2766,115.076929028,276.094,122.543130506,-123.152,56.481383656,122.541,668.899337924,668.899337924,0.917226,122.543072948,14.4963,1188.57186351,668.899337924,0.958769133883,122.541,1371.08823369
0.0,157.011,1068.57680004,2767,2767,99.4846179362,276.178,122.553073689,-123.15,21.6048618635,122.554,679.788142338,679.788142338,0.926832,122.552868654,17.7726,1028.2039787,679.788142338,1.00899685514,122.554,1098.51237087
0.0,157.11,1087.36393225,2768,2768,100.960831117,276.269,122.505315411,-123.11,44.5292960136,122.499,677.564227427,677.564227427,0.917598,122.505146988,19.8958,1005.76555607,677.564227427,1.05115439968,122.499,1164.54037213
0.0,157.138,1214.94320722,2769,2769,104.892402831,276.306,122.460686975,-123.063,26.9941927517,122.462,779.416475126,779.416475126,0.925007,122.460348816,19.4439,1163.50138172,779.416475126,1.05198014151,122.462,1248.60859261
0.0,157.132,1211.36462412,2770,2770,108.770994748,276.348,122.562259439,-123.15,28.6643886846,122.557,660.693758379,660.693758379,0.917883,122.562037672,12.4918,1167.50148762,660.693758379,0.94731597072,122.557,1262.74366742
0.0,157.162,1254.46669883,2771,2771,110.485219414,276.472,122.342843733,-122.971,39.1019488744,122.341,736.226071272,736.226071272,0.924891,122.342770685,23.4674,1205.6674185,736.226071272,1.09190071423,122.341,1315.87371386
0.0,157.236,1211.69277059,2772,2772,105.461303898,276.47,122.600485387,-123.259,28.2602599957,122.599,746.250648833,746.250648833,0.926488,122.600326319,11.5162,1143.2736781,746.250648833,0.895752978153,122.599,1256.04195673
0.0,157.205,1187.14934198,2773,2773,109.717901718,276.587,122.456304904,-123.076,46.0542068216,122.454,694.618343719,694.618343719,0.927163,122.455810623,23.8157,1095.0670442,694.618343719,1.10271770305,122.454,1245.73389387
0.0,157.232,1094.21076261,2774,2774,99.5636792879,276.646,122.415938596,-123.024,54.1400053429,122.414,657.690345983,657.690345983,0.942475,122.415732687,16.8089,980.074808478,657.690345983,0.989121675437,122.414,1165.78508808
0.0,157.257,1166.05047594,2775,2775,108.663000661,276.672,122.389738911,-122.976,35.6941838582,122.389,732.093882101,732.093882101,0.930554,122.389548734,14.7738,1107.0659925,732.093882101,0.954026825724,122.389,1223.41289022
0.0,157.275,1254.34398007,2776,2776,110.790075339,276.749,122.30486895,-122.9,37.3110072759,122.304,738.629202212,738.629202212,0.93053,122.30474406,15.2833,1186.59546648,738.629202212,0.945046958951,122.304,1310.02471221
0.0,157.288,1279.43818335,2777,2777,113.403983726,276.877,122.40928841,-123.029,34.4447805339,122.405,715.233213612,715.233213612,0.91623,122.409179796,16.606,1240.36882258,715.233213612,0.982504070886,122.405,1334.39419215
0.0,157.342,1179.21785748,2778,2778,109.057152655,276.945,122.392776396,-123.023,22.4510240838,122.393,747.585834337,747.585834337,0.927776,122.392716045,17.3361,1138.98627842,747.585834337,0.995882559905,122.393,1215.55355976
0.0,157.338,1194.7168196,2779,2779,110.014578562,277.014,122.378749862,-122.979,29.6604289205,122.377,706.793177935,706.793177935,0.932784,122.378601059,17.4836,1124.20610228,706.793177935,0.980565222689,122.377,1229.30473884
0.0,157.37,1178.60219447,2780,2780,108.823230266,277.085,122.410224525,-123.033,46.1057348859,122.41,735.259466444,735.259466444,0.926835,122.409940982,13.9138,1123.87017687,735.259466444,0.925065942932,122.41,1279.66408337
0.0,157.43,1207.61553489,2781,2781,106.674765906,277.239,122.378997826,-123.016,58.0127975223,122.374,693.406547112,693.406547112,0.927804,122.378829035,17.467,1067.06528826,693.406547112,0.981471894972,122.374,1285.8051591
0.0,157.432,1217.81756439,2782,2782,103.97071592,277.382,122.39209772,-123.022,33.1915386138,122.388,668.692640893,668.692640893,0.9246,122.391792022,20.4814,1158.95549321,668.692640893,1.03994064499,122.388,1270.9940183
0.0,157.387,1165.61629378,2783,2783,102.966531297,277.414,122.361095949,-123.015,17.6387156217,122.363,765.10668718,765.10668718,0.928697,122.361004596,20.2106,1133.2023415,765.10668718,1.03324247731,122.363,1190.90698235
0.0,157.456,1254.66852717,2784,2784,103.838378156,277.46,122.381616882,-123.021,26.4236813377,122.377,742.300184524,742.300184524,0.924453,122.381554654,16.1402,1209.45955056,742.300184524,0.958180721292,122.377,1291.8133646
0.0,157.469,1142.97095115,2785,2785,92.3601499703,277.546,122.425315087,-123.058,32.2069202951,122.428,706.217503477,706.217503477,0.922938,122.42505981,15.9871,1092.85239923,706.217503477,0.954734171903,122.428,1210.88774554
0.0,157.465,1191.71547018,2786,2786,91.7052351765,277.563,122.514488181,-123.135,70.6267510936,122.507,656.135729853,656.135729853,0.928188,122.513982055,14.4661,1029.29612586,656.135729853,0.951015460659,122.507,1273.3091231
0.0,157.455,1156.34472621,2787,2787,92.2615904234,277.61,122.544736874,-123.166,42.3231083661,122.546,709.334914429,709.334914429,0.929861,122.544300182,15.2621,1089.14221533,709.334914429,0.949360384945,122.546,1225.93020456
0.0,157.507,1210.31209523,2788,2788,96.5141925346,277.658,122.511760155,-123.13,64.1241090428,122.506,686.372734815,686.372734815,0.92811,122.511594869,14.3673,1055.35606482,686.372734815,0.943336599381,122.506,1283.6266965
0.0,157.576,1161.35262106,2789,2789,107.655681345,277.721,122.582402637,-123.213,39.1270430903,122.581,758.343566466,758.343566466,0.920904,122.58204291,16.6832,1081.46820566,758.343566466,0.972013202743,122.581,1211.09946346
0.0,157.505,1136.60051468,2790,2790,99.3561546502,277.784,122.64616034,-123.295,46.6953068882,122.644,708.934481377,708.934481377,0.933053,122.64550312,16.7389,1051.39080074,708.934481377,0.959575567583,122.645,1214.22555531
0.0,157.591,1159.83095218,2791,2791,106.420199928,277.803,122.74203473,-123.355,26.8557891335,122.737,748.160717282,748.160717282,0.931161,122.741700587,12.0076,1122.38947954,748.160717282,0.893514311112,122.738,1215.6366598
0.0,157.583,945.238458559,2792,2792,91.2225328722,277.858,122.58521653,-123.194,46.5831128053,122.583,649.896839047,649.896839047,0.93595,122.584987473,20.0114,829.147856087,649.896839047,1.02475072302,122.583,1002.77308512
0.0,157.617,1062.26822313,2793,2793,91.9676517655,277.91,122.668981974,-123.26,32.7383445579,122.668,651.6690414,651.6690414,0.926639,122.668638623,16.417,1026.60440185,651.6690414,0.976120540325,122.669,1142.7801866
0.0,157.651,1145.05212982,2794,2794,99.0239330357,277.994,122.644077993,-123.264,32.1903501759,122.641,672.287970217,672.287970217,0.926665,122.643819613,18.8791,1080.27417834,672.287970217,1.01218484539,122.641,1183.31784193
0.0,157.666,951.012997544,2795,2795,91.9396842566,278.102,122.64195642,-123.252,46.1918430122,122.639,704.713032154,704.713032154,0.944064,122.641678502,18.0101,891.647383116,704.713032154,0.977254028988,122.639,1048.32769139
0.0,157.623,985.312537511,2796,2796,84.1428303303,278.164,122.616784846,-123.203,42.0938398698,122.617,662.858774373,662.858774373,0.932449,122.616600295,15.2709,905.857587688,662.858774373,0.947183665459,122.617,1025.89855723
0.0,157.642,1157.09128465,2797,2797,106.013433874,278.225,122.654667672,-123.264,58.8666651487,122.652,663.864594048,663.864594048,0.927161,122.65430431,16.3222,1066.2646036,663.864594048,0.972336478738,122.652,1253.4963742
0.0,157.648,1192.92731657,2798,2798,114.153994289,278.32,122.579252497,-123.2,30.5315787063,122.58,579.386838165,579.386838165,0.940908,122.579129958,19.6143,1143.08790267,579.386838165,1.02910073665,122.58,1243.67963314
0.0,157.631,1220.02841462,2799,2799,114.767952201,278.385,122.580085644,-123.2,41.2974380378,122.576,783.135799177,783.135799177,0.930985,122.57984405,14.3007,1127.6516457,783.135799177,0.954712104577,122.576,1268.02841783
0.0,157.631,1178.15365224,2800,2800,107.519068729,278.478,122.557828094,-123.168,32.3628130765,122.555,752.077076029,752.077076029,0.934842,122.55753626,17.1382,1136.5695466,752.077076029,0.966210564647,122.555,1242.15971303
0.0,157.707,1180.51143283,2801,2801,105.764466829,278.524,122.585515188,-123.212,22.2387335298,122.588,706.546072989,706.546072989,0.936163,122.585002638,16.2985,1145.07959072,706.546072989,0.963884723801,122.589,1209.23690553
0.0,157.698,1188.58123833,2802,2802,107.967771373,278.59,122.624195132,-123.235,43.3025417311,122.618,701.456449652,701.456449652,0.933194,122.624068778,14.8876,1139.11383529,701.456449652,0.943170764613,122.618,1304.59334774
0.0,157.713,1140.35808087,2803,2803,101.212827773,278.707,122.531841764,-123.131,24.516438005,122.526,790.036414078,790.036414078,0.937927,122.531392631,21.1616,1110.60954261,790.036414078,1.04023028584,122.526,1187.5878996
0.0,157.755,1090.72874786,2804,2804,99.1296581793,278.78,122.534364947,-123.166,37.3174984863,122.534,782.290073745,782.290073745,0.939718,122.533015602,17.7035,1024.01231428,782.290073745,0.991029929962,122.536,1136.00506882
0.0,157.697,1135.49483612,2805,2805,93.2858263344,278.874,122.527134926,-123.152,51.3420353572,122.526,813.33449661,813.33449661,0.950409,122.526730161,19.9153,1022.74509329,813.33449661,1.03561779473,122.526,1212.38603226
0.0,157.756,1123.89287632,2806,2806,108.501807068,278.902,122.599702865,-123.189,35.0996536268,122.598,747.788929894,747.788929894,0.934377,122.59951353,14.3259,1075.6983967,747.788929894,0.938723007595,122.598,1202.9989494
0.0,157.817,1087.32124317,2807,2807,89.7871506187,278.955,122.572656587,-123.166,52.0388809856,122.568,684.311376724,684.311376724,0.942408,122.571323061,17.5133,970.535219,684.311376724,0.991845764767,122.569,1160.73343845
0.0,157.845,1167.07413365,2808,2808,109.026987176,279.071,122.574119426,-123.178,49.4795348912,122.572,792.076464481,792.076464481,0.935949,122.573702423,15.2194,1070.55367954,792.076464481,0.958680702241,122.572,1245.26478575
0.0,157.894,1181.23596999,2809,2809,109.295443296,279.153,122.517527567,-123.123,54.7857598172,122.51,599.299522765,599.299522765,0.946036,122.515870376,17.2728,1098.67303117,599.299522765,1.01270045597,122.512,1262.11131379
0.0,157.947,1141.30020454,2810,2810,106.471807637,279.204,122.565814703,-123.178,36.5881929888,122.564,717.171349126,717.171349126,0.939021,122.563737482,18.2207,1091.36175721,717.171349126,1.01927649981,122.566,1219.53956503
0.0,157.952,1204.79096934,2811,2811,110.798150339,279.297,122.471634604,-123.102,33.9586840782,122.474,671.396396014,671.396396014,0.937374,122.470131748,15.0092,1134.70275157,671.396396014,0.953369078495,122.475,1256.40909908
0.0,157.983,1182.23503406,2812,2812,109.623880989,279.325,122.565541846,-123.177,35.6483737922,122.56,704.62960913,704.62960913,0.926666,122.564568114,19.1844,1106.69589817,704.62960913,1.01377969079,122.562,1238.27789024
0.0,158.011,1189.36386512,2813,2813,105.685074708,279.394,122.55018748,-123.161,48.0830877464,122.543,738.069181468,738.069181468,0.937254,122.546177011,18.2925,1118.69911899,738.069181468,0.997113663746,122.549,1262.59443639
0.0,158.061,1149.57442699,2814,2814,103.097065835,279.474,122.54389247,-123.15,41.8918009405,122.541,740.257138139,740.257138139,0.929061,122.540616564,18.88,1066.7116016,740.257138139,1.0141710505,122.546,1215.20969567
0.0,158.096,1173.41193113,2815,2815,106.831127074,279.566,122.489737035,-123.065,49.8666352888,122.481,749.916908528,749.916908528,0.932844,122.485998906,20.1379,1095.95994548,749.916908528,1.02687933604,122.485,1253.85206873
0.0,158.125,1153.72944772,2816,2816,106.886961366,279.613,122.533379161,-123.111,41.4259128919,122.532,759.989451543,759.989451543,0.934594,122.53053586,17.6613,1084.36748261,759.989451543,0.963578715588,122.536,1219.77435519
0.0,158.128,1198.46081435,2817,2817,98.2126573599,279.64,122.493293575,-123.063,41.5737508813,122.486,719.863383742,719.863383742,0.913257,122.487365629,14.8749,1133.17880413,719.863383742,0.929322847859,122.492,1273.4943
0.0,158.128,1254.38671771,2818,2818,113.412043672,279.73,122.354785945,-122.95,26.7791003328,122.343,729.942868626,729.942868626,0.919647,122.347034635,19.6563,1202.9769787,729.942868626,1.03042669658,122.351,1288.24539965
0.0,158.165,1194.06617894,2819,2819,105.476506236,279.848,122.278155126,-122.859,43.49736356,122.265,693.085712367,693.085712367,0.927488,122.269738228,19.2754,1103.03413205,693.085712367,0.998711531135,122.274,1256.61133527
0.0,158.142,1086.63252857,2820,2820,97.9302553643,279.877,122.337419696,-122.901,57.1835501182,122.325,760.457235049,760.457235049,0.940064,122.32858739,12.8386,996.473213277,760.457235049,0.892319090571,122.334,1195.23483699
0.0,158.16,1095.91078106,2821,2821,98.6095483108,279.933,122.259292944,-122.818,25.21321307,122.253,675.84740911,675.84740911,0.932692,122.251898727,17.649,1056.26502353,675.84740911,0.969097041125,122.261,1131.53751607
0.0,158.196,1261.31509238,2822,2822,112.912254779,280.032,122.193584056,-122.754,46.7135425966,122.185,700.27760133,700.27760133,0.938313,122.189687832,21.0781,1179.14678463,700.27760133,1.03880586349,122.189,1339.51579265
0.0,158.264,1165.28994157,2823,2823,102.145458896,280.114,122.200537827,-122.777,34.450158557,122.195,670.431553766,670.431553766,0.952897,122.19533005,17.4761,1095.59507042,670.431553766,0.965301974535,122.201,1217.5394166
0.0,158.306,1069.38562641,2824,2824,100.988583005,280.2,122.171885816,-122.746,53.4096218564,122.165,657.377078557,657.377078557,0.952312,122.166414338,18.3096,970.974998662,657.377078557,0.973177607512,122.171,1180.79278984
0.0,158.332,1224.57466564,2825,2825,107.167271323,280.326,122.014270799,-122.575,35.1674756275,122.002,725.114694953,725.114694953,0.939627,122.0089816,20.3897,1172.96391638,725.114694953,1.02871610734,122.009,1291.55468211
0.0,158.294,1173.24825331,2826,2826,104.247616842,280.43,122.062253202,-122.644,43.6974985408,122.062,755.664967127,755.664967127,0.93632,122.057899103,16.3205,1110.05523919,755.664967127,0.962659995377,122.069,1254.7752283
0.0,158.282,1163.79185065,2827,2827,99.4182059752,280.502,122.00488395,-122.571,33.9802720881,122.0,714.86474134,714.86474134,0.930992,122.002915745,16.4914,1105.28169884,714.86474134,0.982909197083,122.002,1216.0651441
0.0,158.31,1177.95362689,2828,2828,109.055369171,280.579,121.934993982,-122.514,34.5199603504,121.931,796.290439887,796.290439887,0.932485,121.931824124,18.911,1140.6765248,796.290439887,0.999831820043,121.934,1242.46699613
0.0,158.4,1181.68092832,2829,2829,110.307328217,280.711,121.87368122,-122.452,45.3347954742,121.87,769.75515995,769.75515995,0.938477,121.871037606,17.4157,1112.36070025,769.75515995,0.982511808027,121.873,1254.30561409
0.0,158.418,1221.58791109,2830,2830,112.095580375,280.799,121.912412354,-122.478,44.4073143203,121.908,702.437812194,702.437812194,0.92729,121.909841528,16.7992,1117.5707338,702.437812194,0.956880931215,121.913,1282.43465344
0.0,158.437,1142.01632569,2831,2831,104.538341399,280.801,121.851667842,-122.47,58.8470642906,121.847,676.380220912,676.380220912,0.932464,121.848286992,17.1313,1060.00607451,676.380220912,0.996992783383,121.851,1239.3976418
0.0,158.449,1262.9254852,2832,2832,114.582310491,280.869,121.826653383,-122.433,45.8028877909,121.822,757.593351586,757.593351586,0.942802,121.822022253,18.7707,1170.36585068,757.593351586,0.993047137399,121.827,1317.58838803
0.0,158.406,1088.76788229,2833,2833,99.9597858664,280.96,121.887432031,-122.507,46.5198459246,121.88,719.355994403,719.355994403,0.945351,121.883477485,18.4119,1013.11520881,719.355994403,0.988561450996,121.884,1182.50592897
0.0,158.429,1192.1139974,2834,2834,105.133946374,280.971,122.014133575,-122.67,36.8696000833,122.009,655.914823093,655.914823093,0.93203,122.009746456,9.92058,1123.7914433,655.914823093,0.854022901756,122.015,1260.25149447
0.0,158.502,1127.14571755,2835,2835,92.6817576488,281.047,121.949516272,-122.561,65.3572387868,121.944,721.157783168,721.157783168,0.928608,121.946152339,19.3071,1006.79791481,721.157783168,0.998395639286,121.949,1221.9437433
0.0,158.498,1199.22258221,2836,2836,100.443406797,281.068,121.979046876,-122.592,32.3065299339,121.973,624.483620093,624.483620093,0.920202,121.976032685,18.1321,1157.02825791,624.483620093,0.995802649657,121.976,1239.55582647
0.0,158.475,1202.27454928,2837,2837,100.78503324,281.099,121.896284849,-122.558,37.151795609,121.892,748.715683766,748.715683766,0.921842,121.894344122,16.7786,1138.96660558,748.715683766,0.962065556093,121.895,1266.73497789
0.0,158.515,1041.83588383,2838,2838,94.6511599113,281.161,121.902487495,-122.499,40.4378782346,121.899,676.931568913,676.931568913,0.939993,121.900040969,16.4676,988.480768724,676.931568913,0.965238645329,121.902,1107.54443542
0.0,158.547,1154.68569371,2839,2839,101.75998962,281.239,121.833299539,-122.389,33.376227425,121.831,667.127164962,667.127164962,0.915013,121.832554768,20.4675,1097.43646674,667.127164962,1.03965343358,121.831,1223.37622462
0.0,158.639,1148.53242896,2840,2840,100.468655884,281.257,121.818020087,-122.377,22.5180946596,121.815,672.951289746,672.951289746,0.927541,121.816850995,17.065,1107.67315059,672.951289746,0.961844394533,121.817,1184.56470564
0.0,158.687,1181.68323626,2841,2841,104.729707772,281.308,121.754785199,-122.32,32.671385951,121.751,621.042396209,621.042396209,0.921449,121.754524764,17.4158,1134.97519128,621.042396209,0.978625282108,121.752,1229.15392512
0.0,158.677,1105.5825014,2842,2842,98.6943596004,281.333,121.80581195,-122.39,42.9756173547,121.807,718.53318522,718.53318522,0.936395,121.805723691,16.3082,1044.25781831,718.53318522,0.956770795229,121.808,1164.99287896
0.0,158.668,1112.94350924,2843,2843,99.8450343755,281.383,121.743111758,-122.318,39.2689885373,121.742,684.614423178,684.614423178,0.934287,121.742776456,15.004,1063.92159642,684.614423178,0.935161475304,121.743,1185.87796617
0.0,158.736,1179.60351608,2844,2844,106.636663035,281.495,121.670486273,-122.272,65.2577047558,121.666,713.103894499,713.103894499,0.924249,121.669958816,17.2624,1036.01301161,713.103894499,0.962688439815,121.667,1235.12597213
0.0,158.753,1119.8243009,2845,2845,101.290281448,281.538,121.678307617,-122.251,49.3819355966,121.673,731.168140859,731.168140859,0.924945,121.67607954,15.5009,1044.91877553,731.168140859,0.935976627094,121.675,1211.32000984
0.0,158.802,1116.81290074,2846,2846,102.815068948,281.592,121.608929058,-122.18,43.3168740193,121.607,682.305504051,682.305504051,0.927518,121.6085713,16.9698,1015.75155946,682.305504051,0.958118082909,121.608,1167.7907468
0.0,158.841,1074.12324988,2847,2847,95.2159432396,281.643,121.603170975,-122.175,28.9063223719,121.602,620.646512793,620.646512793,0.932037,121.602850744,17.8218,1020.39982036,620.646512793,0.983741334042,121.604,1128.74050743
0.0,158.836,959.591529454,2848,2848,92.1038812069,281.77,121.589680715,-122.19,53.1313695443,121.589,762.362106423,762.362106423,0.941625,121.589488191,19.2454,869.766564519,762.362106423,1.00131715543,121.59,1032.00071131
0.0,158.874,1076.90947659,2849,2849,96.1416238023,281.87,121.652921101,-122.228,33.4484653721,121.651,759.372168086,759.372168086,0.93004,121.651816087,13.4164,1013.89269917,759.372168086,0.889516537244,121.652,1121.87221152
0.0,158.829,1024.80692348,2850,2850,93.5776298385,281.93,121.648875383,-122.237,35.191716749,121.646,683.402235078,683.402235078,0.942354,121.648450115,11.6134,953.874969114,683.402235078,0.875814110789,121.647,1079.11098436
0.0,158.863,1235.45341291,2851,2851,109.908009354,282.014,121.569090311,-122.178,64.5875998986,121.568,745.406793551,745.406793551,0.936864,121.568680504,15.8604,1137.4535397,745.406793551,0.948899115126,121.568,1341.22078112
0.0,158.922,1121.79310571,2852,2852,101.476915743,282.021,121.720669604,-122.325,40.2468386983,121.718,645.800748585,645.800748585,0.935593,121.720479239,12.6483,1015.89748037,645.800748585,0.890050007643,121.718,1172.52107382
0.0,158.968,1143.02480242,2853,2853,102.952134152,282.079,121.698088285,-122.336,33.5281377936,121.698,730.07443847,730.07443847,0.938098,121.697868071,17.4995,1091.28657178,730.07443847,0.974082512186,121.698,1200.45712238
0.0,159.036,1075.51345748,2854,2854,101.53686187,282.082,121.678907347,-122.299,46.7068008168,121.675,683.033998628,683.033998628,0.942413,121.67829421,15.2241,982.912843865,683.033998628,0.951643279402,121.676,1147.04296678
0.0,159.044,1117.25052151,2855,2855,102.889569348,282.113,121.763159718,-122.363,64.4471155948,121.762,647.559996513,647.559996513,0.936449,121.762815394,16.8141,1010.32867816,647.559996513,0.963229156048,121.763,1230.1326093
0.0,159.09,1077.96668533,2856,2856,99.1335601682,282.18,121.747335303,-122.33,47.1403533603,121.746,677.606489465,677.606489465,0.934612,121.747140078,13.2316,975.876255242,677.606489465,0.926092644136,121.746,1143.66727651
0.0,159.102,1290.40928952,2857,2857,110.041739123,282.225,121.705710523,-122.32,27.0573657482,121.704,738.477074195,738.477074195,0.921712,121.705503893,14.5001,1254.77570746,738.477074195,0.934267581509,121.704,1354.42010229
0.0,159.071,1164.66633153,2858,2858,106.076622277,282.3,121.768482897,-122.388,46.5401001381,121.767,766.982614509,766.982614509,0.934895,121.768245098,15.5007,1097.58693392,766.982614509,0.953241903484,121.767,1245.15073946
0.0,159.11,1162.02898509,2859,2859,101.429101039,282.328,121.779310768,-122.37,39.3079367988,121.777,706.896347892,706.896347892,0.933453,121.779127911,14.6805,1094.59868709,706.896347892,0.944918031971,121.778,1217.78568971
