AveragePolicySurr,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,AverageEsReturn,AverageQ,StdEsReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,MinReturn,AverageQLoss,Epoch,AverageAbsQ,MaxEsReturn,AverageY,QFunRegParamNorm,MinEsReturn,Iteration,AverageAbsQYDiff
-339.932,1639.14581881,202.954,2896.81217748,5423.93214541,451.931144552,336.814,123.371393326,292.973047875,337.141881983,0.999987,267.493064541,449.158,4664,337.248,573.549998453,336.813681816,295.801,282.782473472,4664,10.1020378386
-339.95,789.837974746,202.965,1633.29064248,3897.82193906,1417.43066341,336.941,1000.67903072,273.640978419,337.264581539,0.999981,296.949588388,429.721,4665,337.315,2830.31444618,336.962709163,295.828,641.294108829,4665,9.91163998178
-341.432,996.812526907,203.015,1811.27826673,4289.75651989,627.090565777,338.402,553.163939853,265.119901545,338.702087159,0.999952,298.883810412,412.544,4666,338.772,1879.30827046,338.403566526,295.877,-8.44693079321,4666,9.75124807566
-341.677,776.764391661,203.043,1472.74168705,3220.04701128,616.641213994,338.679,270.937950256,258.612903338,339.018476669,0.999962,307.332149372,407.091,4667,339.112,881.188256461,338.698052705,295.894,254.019821444,4667,9.77114943602
-341.968,1211.93082038,203.057,2659.08662611,4402.35670486,740.202718283,338.948,282.220213272,268.147030452,339.217386635,0.999973,797.391485079,401.94,4668,339.343,1045.81473613,338.934495412,295.903,285.285298511,4668,9.63691326627
-342.235,1160.77223718,203.038,3420.96824503,4335.31195727,647.835963801,339.459,158.444905932,252.206644507,339.799455462,0.999941,287.941852718,363.518,4669,339.876,806.95876275,339.481668234,295.933,488.832096161,4669,9.35933529248
-342.036,1212.4165452,203.023,3539.42734061,4644.21484945,1178.55638406,339.188,785.9747704,269.301370315,339.537477029,0.999981,1233.21305407,376.808,4670,339.607,2358.93793158,339.199552963,295.973,155.947480955,4670,9.47298908066
-342.122,1297.43324586,203.01,3261.76822642,4673.70282017,779.432877943,339.448,655.669400787,247.178913211,339.780131753,0.999974,125.868064096,407.764,4671,339.856,1853.9516905,339.452980374,296.022,75.7622665933,4671,9.53286268917
-342.055,868.882649246,203.094,1884.12551012,3652.67102721,509.122905101,339.464,377.1259075,241.56336103,339.806805414,0.999968,137.868526895,424.968,4672,339.89,996.078702396,339.463511664,296.065,93.742019946,4672,9.64803823076
-341.859,1409.9950673,203.103,2365.82782725,4811.82772879,545.64304093,339.131,351.096743877,223.682825955,339.438668264,0.999963,28.9073773817,450.233,4673,339.535,1196.24605995,339.14891959,296.085,203.994679349,4673,9.78004620365
-342.278,991.945516465,203.112,1940.17927577,4986.83977227,1234.71337656,339.483,696.99018865,280.429786833,339.78826286,0.999975,468.08286962,425.959,4674,339.872,2160.94105275,339.48197415,296.118,479.589772353,4674,9.74182289936
-342.162,709.521331062,203.103,1436.18533569,2662.26183806,704.28123031,339.447,432.131665868,259.453014394,339.817908268,0.999993,176.358167147,370.037,4675,339.872,1260.55359565,339.450826056,296.138,231.071660747,4675,9.43285308744
-342.558,1142.44696137,203.153,1627.67824966,4579.95926765,622.800482394,339.842,308.770762738,239.156200156,340.196941147,0.999969,86.3521498531,367.057,4676,340.277,1114.92188364,339.862724763,296.142,274.13832901,4676,9.43348608375
-342.375,1602.97551405,203.129,2908.90964526,5518.80600836,1327.78495049,339.62,334.340751079,299.697750344,339.916528047,0.99996,476.090061766,424.647,4677,340.025,1800.53925048,339.606867922,296.173,1084.11838134,4677,9.70711078373
-342.342,829.202944327,203.187,1668.41970982,3384.40923544,292.118491171,339.776,290.560593852,285.094404111,340.14026378,0.999984,313.703664255,393.115,4678,340.226,757.498116517,339.787642023,296.217,-2.02123715352,4678,9.48318525878
-342.348,1141.50009933,203.222,1500.14490144,4461.30706394,266.229075694,339.637,340.651467258,255.804151526,339.95769726,0.999963,350.787384969,402.331,4679,340.025,1016.56447991,339.655831864,296.246,16.4436153234,4679,9.56242867033
-342.184,855.499598869,203.273,1527.11563335,3186.83371849,379.0934048,339.527,328.139907838,268.197579269,339.908830236,0.999976,413.793528575,434.032,4680,339.997,1136.47679308,339.528462418,296.296,-6.67462945271,4680,9.86328366633
-342.391,1071.34357779,203.322,2746.89438364,5040.13593289,278.945548159,339.717,262.184502954,298.488924928,340.116819915,0.99994,895.342295102,424.347,4681,340.17,685.727062601,339.738067586,296.366,-6.09938294543,4681,9.81118200673
-342.162,1639.0038018,203.358,2745.04461763,5015.20691377,587.712946598,339.421,323.071405929,263.809069911,339.79273638,0.999965,322.480294615,443.054,4682,339.86,990.276124075,339.413187742,296.397,131.720354576,4682,9.92523800311
-342.895,1519.45861992,203.36,3107.54120605,4948.96424248,478.392155852,339.884,379.381393687,271.13257231,340.31848722,0.999984,405.301005026,444.27,4683,340.403,1017.22544097,339.893093105,296.437,-8.49311423913,4683,9.90183431556
-343.139,1418.82014996,203.382,3734.74050861,5264.41029865,424.690749634,340.242,319.456767451,278.853168175,340.634928673,0.999973,320.041512194,393.613,4684,340.681,934.396838941,340.253476105,296.462,-10.2327604262,4684,9.64084608488
-342.701,1550.75353548,203.399,3811.2846867,4956.08170939,246.315319275,339.998,484.267419977,291.597836432,340.364060371,0.999998,776.816478975,426.918,4685,340.465,1868.76857439,339.986777479,296.509,-10.4335015183,4685,9.92598084284
-343.343,912.183536788,203.429,4107.54104581,4794.41122196,478.15461091,340.569,723.698846331,295.935970239,340.923792308,0.999999,1359.51354913,456.148,4686,341.003,2050.26576594,340.602709427,296.551,19.2826845457,4686,10.0654872048
-343.336,1873.36580695,203.49,2585.22338296,4657.31022169,539.212373479,340.461,713.733745508,253.70191036,340.764452784,0.999992,308.288414873,436.583,4687,340.843,1920.83182598,340.454741672,296.616,5.01282610944,4687,9.93541701612
-343.473,1093.89299336,203.497,3411.14872144,4272.48480342,403.899911418,340.597,353.008404857,270.636953444,340.982882708,0.999912,297.312296029,418.041,4688,341.086,903.128701472,340.607239575,296.688,153.683655579,4688,9.88611396817
-343.578,1579.33985637,203.494,2269.33981008,4651.07632766,1184.2784957,340.674,1029.50968307,233.915525939,341.038940962,0.999979,290.023247204,426.941,4689,341.126,2680.59011434,340.675221087,296.704,14.896052914,4689,9.94789569596
-343.897,1246.35967695,203.558,2607.69962667,4678.42424599,439.973874617,341.149,444.924314609,316.564470819,341.480646384,0.999969,812.036662353,389.189,4690,341.556,1287.70655155,341.157391093,296.736,6.71037448247,4690,9.71213674563
-343.507,1529.96659553,203.581,2028.81896856,4368.34455277,301.906192689,340.771,300.2250902,243.423110566,341.057273613,0.999958,243.964819419,433.243,4691,341.198,857.993574185,340.767888485,296.782,-5.34741939926,4691,10.0095741838
-343.462,939.920967487,203.583,946.088342577,3174.75246811,228.686095775,341.043,186.050690277,141.685108428,341.428436846,0.999946,97.9672195282,452.054,4692,341.487,502.525650989,341.053568216,296.836,-6.74484691039,4692,10.142498006
-343.353,1243.45087689,203.566,1253.74915908,4109.28238515,348.597805357,340.905,408.22403101,176.616939124,341.291408296,0.99998,192.097840517,461.202,4693,341.391,1138.54664475,340.901061952,296.901,45.1937230505,4693,10.3587962893
-343.192,1140.92088694,203.612,2042.72386451,4352.6252625,204.763065549,340.304,186.630836948,276.335318018,340.666371662,0.999999,211.008748518,443.019,4694,340.773,573.731092265,340.313929779,296.912,-7.36080887589,4694,10.1749053599
-343.978,1085.40975046,203.619,1601.03237148,4211.17141917,414.867595368,341.108,329.865553286,246.175697155,341.463304495,0.999958,124.438718111,433.214,4695,341.549,973.169190033,341.127710224,296.954,124.990176779,4695,10.1653856833
-344.294,1478.28506306,203.639,1834.25079944,4609.2648306,507.957713556,341.347,235.085103856,222.503022593,341.696158903,0.999973,106.179541819,444.254,4696,341.773,905.097858838,341.349504911,297.018,316.870672304,4696,10.1440872292
-344.485,1374.05612321,203.636,1721.6158118,4319.99204748,419.204397712,341.698,429.340185917,198.364522389,342.077739915,0.999974,226.55228769,426.81,4697,342.138,1367.89859736,341.704617685,297.058,2.54089862126,4697,10.1066851337
-344.098,1518.7912459,203.714,2042.90331419,4383.54828282,313.871927586,341.446,211.686449814,261.561923724,341.821037433,0.999987,230.074928566,455.35,4698,341.901,677.567886874,341.461326181,297.097,7.68530704264,4698,10.1527217915
-344.26,846.179652973,203.737,3676.64573012,4566.85371007,445.334441399,341.572,383.126756131,307.465187788,341.921214872,0.999955,1751.7821701,398.681,4699,341.999,984.65974008,341.566023985,297.154,6.25361867796,4699,10.0568258939
-344.5,1809.2181192,203.766,2567.10452545,4528.67674508,875.320679811,341.808,678.113255648,259.274624897,342.17752072,0.999953,163.949482342,420.417,4700,342.265,1863.57293083,341.821659361,297.193,197.982603265,4700,10.2473368232
-344.592,1613.12690976,203.755,1797.97662869,4997.97091931,307.014449352,342.098,516.928993417,198.791739937,342.452113795,0.999987,184.050129508,446.831,4701,342.521,1641.4416829,342.092371015,297.235,-3.06419924545,4701,10.2985875542
-343.386,1034.16383358,203.791,485.240566271,4156.19908754,254.506145524,341.328,212.657923695,56.8921980389,341.800842456,0.999996,-4.76194326908,448.976,4702,341.847,731.35401197,341.350745062,297.337,-4.94475711219,4702,10.3752267757
-341.367,1475.44835028,203.809,1407.68444826,4858.10955641,219.570275536,339.97,453.11737441,155.715255086,340.51813309,0.999951,68.1955115092,474.874,4703,340.597,1548.89102308,339.971552747,297.394,-9.32492122419,4703,10.7945243388
-342.124,901.87054469,203.857,1546.71298871,2905.00025506,546.862867102,339.726,434.054329268,242.256665478,340.372121508,0.999978,143.37820071,528.808,4704,340.385,1106.85858688,339.7338158,297.429,11.8214676291,4704,11.3302059353
-343.271,995.287130564,203.87,1560.08238209,4780.24885255,255.460612985,340.219,291.579903581,258.056068149,340.85315758,0.999985,318.564967459,509.547,4705,340.888,891.579297876,340.203224802,297.508,56.1725469361,4705,11.0424898047
-343.842,898.110202894,203.881,1581.68044462,3295.45616489,834.791316034,340.353,695.800630361,242.03220288,340.817093712,0.999971,195.235847766,477.29,4706,340.883,1922.27060545,340.364325865,297.53,-0.459868838595,4706,10.7789685382
-344.483,983.561397714,203.891,1660.38170958,4237.69255376,327.151861056,340.955,164.952341973,236.13533693,341.410353966,0.999975,273.515006356,484.985,4707,341.463,665.590766933,340.95640181,297.569,124.551358061,4707,10.765941152
-344.889,1162.79587922,203.829,1538.39903713,4422.32653319,305.667653526,341.467,254.805730827,206.067480451,341.815112911,0.999981,254.341221685,488.033,4708,341.859,808.151617935,341.487519621,297.608,36.6449987096,4708,10.6370200577
-345.497,695.793799013,203.833,1347.59488709,3001.07364192,350.878478726,342.352,307.358267803,259.850566355,342.635567563,0.999963,102.273631543,441.638,4709,342.703,953.446170844,342.369082654,297.647,1.43480473742,4709,10.5515080313
-345.525,628.040119056,203.814,730.888910834,2555.7292978,201.12849218,342.779,321.725794479,124.979745042,343.039112143,0.999988,41.5969140679,501.178,4710,343.137,955.398494042,342.780713466,297.658,-6.22988193225,4710,10.72146497
-345.359,527.25968938,203.809,514.573555956,2056.24640995,279.753674287,343.074,327.891121917,105.711476086,343.332476295,0.999971,9.18696829966,465.16,4711,343.406,1108.31969617,343.100167638,297.693,-4.69104311476,4711,10.5764393054
-343.85,1101.18957654,203.891,1638.93779523,4385.49003865,131.36442006,341.7,135.647676779,271.755272538,341.945377588,0.999971,433.986062704,504.647,4712,342.074,431.309368472,341.687410021,297.671,-6.00473743433,4712,10.9623397905
-343.676,960.880754939,203.921,1341.51639506,4525.34301347,212.12734591,341.339,361.228640241,266.926806888,341.655052043,0.999951,476.415611727,503.973,4713,341.711,1267.61220663,341.352158255,297.718,2.94850041511,4713,10.9783494952
-344.671,345.596941274,203.926,810.284060371,1552.70556619,565.150648923,341.81,624.234882007,247.198581809,342.089638606,0.999968,340.789870857,499.915,4714,342.139,1660.76863935,341.819180575,297.724,8.97616778075,4714,10.8647373515
-344.503,437.731990815,203.914,850.507767312,2547.85731509,531.452362656,341.323,199.431309178,247.279990756,341.609805095,0.999982,353.248634414,447.463,4715,341.702,827.169664983,341.331838798,297.737,252.813633706,4715,10.4753387384
-345.269,1163.40442352,203.932,1197.89234715,4370.71809386,727.198826408,342.19,466.170876265,231.31218772,342.485933434,0.999945,333.137676388,447.636,4716,342.574,1208.673701,342.209019823,297.748,127.190310017,4716,10.310812494
-345.238,1035.77688129,203.944,2503.59014205,4013.07740692,365.206300605,342.279,240.318916128,262.071866476,342.561468285,0.999966,323.173614615,455.443,4717,342.66,809.264450086,342.292886623,297.753,4.04949393898,4717,10.2973540868
-345.494,1038.75324742,203.96,3654.07507166,4379.3915198,569.478647452,342.349,580.495667192,269.378850083,342.612671074,0.999939,564.834302063,439.722,4718,342.705,1335.27479334,342.344435687,297.761,-2.68172705957,4718,10.3541889286
-345.935,1104.13444942,203.973,3354.90930169,4569.26180728,781.378633798,342.821,437.457581122,278.249089387,343.098918698,0.999995,744.627692512,440.603,4719,343.171,1290.30912401,342.82941584,297.789,127.886410048,4719,10.2392919102
-345.758,1288.57471415,203.968,2786.91421409,4337.28443162,1246.26055948,342.767,1222.68948288,283.372531368,343.056599697,0.999981,551.244743133,471.233,4720,343.128,2963.26024977,342.795162071,297.795,210.592983122,4720,10.1262133812
-346.12,1251.71729899,203.977,3387.60015794,4497.00626138,1264.73623226,342.928,834.318113983,285.393404111,343.162989618,0.999996,571.878083956,455.159,4721,343.271,2132.70751986,342.9263379,297.824,138.580482269,4721,10.1281320923
-346.299,587.882371714,203.971,3530.29922943,4209.70024211,547.271206758,343.298,544.142985557,293.190311878,343.595203342,0.999962,1910.99396408,452.473,4722,343.692,1091.41419231,343.303534805,297.836,3.12822120177,4722,9.99564405723
-347.536,182.056472571,203.959,4124.7537322,4441.14920356,1572.40405992,344.557,733.411715484,295.632950519,344.803329941,0.999967,3872.23010437,390.672,4723,344.862,2305.81577541,344.576704341,297.831,838.992344436,4723,9.66334424661
-347.048,1522.13653001,203.986,3378.81887855,4783.0222462,1057.75562622,343.993,1094.98248811,306.331763526,344.25755808,0.999987,793.018556892,418.629,4724,344.355,3020.18337343,344.002193886,297.842,1.32497703646,4724,9.83524900098
-347.281,906.550134548,204.042,3642.09205692,4445.75554844,477.429651314,344.365,509.380597523,300.087553506,344.575135447,0.999952,1537.99588071,442.732,4725,344.7,1465.08325161,344.372329577,297.874,16.8800963537,4725,10.0064388891
-347.734,1215.7448314,204.046,3666.34786823,4709.30526924,360.124652196,344.649,242.038800011,313.384663836,344.883092117,0.999972,1137.58114219,469.692,4726,344.963,813.759498976,344.654357434,297.893,73.7674000878,4726,10.0885644523
-347.993,1174.0829469,204.031,3105.02913907,4252.05426227,463.252871606,344.961,447.884276228,302.837754615,345.202007223,0.999978,626.544509863,443.19,4727,345.307,1030.65789379,344.971411336,297.916,0.656424915054,4727,9.84024979618
-347.556,1026.18218337,204.022,3002.59349279,3995.73060095,616.840388811,344.752,478.648700214,310.512509978,345.059799404,0.999949,908.477445369,420.375,4728,345.117,1502.80992933,344.78139353,297.928,65.460563231,4728,9.82977775791
-347.696,1540.5891631,204.102,3030.20880737,4233.08394919,569.945601107,344.692,723.441629085,281.540755955,344.937178866,0.999967,299.000275852,430.212,4729,345.042,1807.39505334,344.689110801,297.954,-1.67640466772,4729,9.84899905404
-347.595,1402.43582308,204.094,3367.81469621,5080.62550731,758.266117003,344.491,216.908347311,301.18020792,344.778238133,0.99995,553.798599682,445.212,4730,344.849,1123.78621039,344.512813232,297.971,459.873600323,4730,9.90673787522
-347.94,1052.2275197,204.152,4124.00044987,4952.17724876,818.924364872,344.931,659.331973225,322.790412927,345.202246085,0.999979,1245.11838176,452.357,4731,345.34,1478.2563381,344.93555479,298.005,159.592391647,4731,9.88536789254
-347.932,1693.45724069,204.166,3702.1238274,4932.46316672,1188.22430083,344.91,629.063890693,252.26961401,345.185480728,0.999984,406.475570004,453.489,4732,345.283,2222.53190433,344.91842175,298.043,526.57955489,4732,10.014053071
-348.876,1661.60558528,204.183,4038.9307178,5124.85311123,743.665106448,345.889,858.093443773,227.332988042,346.142149319,0.999947,381.672700263,433.784,4733,346.231,2449.75607596,345.896173335,298.08,143.111842138,4733,9.87111436127
-348.662,1812.59646963,204.196,2840.67278042,4754.86947763,377.45004495,345.785,357.164203598,250.039364052,346.056371119,0.999996,346.978020786,408.349,4734,346.134,1047.75229601,345.795281663,298.098,2.57134344806,4734,9.81443414376
-348.297,1842.1610148,204.177,2509.0140281,4794.95089971,261.700703276,345.469,170.394364585,251.7159396,345.709512264,0.999991,446.687619589,405.689,4735,345.796,612.444866786,345.478455293,298.125,109.210834477,4735,9.7297676011
-348.164,1479.5312398,204.166,2237.54996714,4433.52375373,508.371479758,345.3,297.142726195,251.493503255,345.558754618,0.999953,431.073646743,453.231,4736,345.63,868.511040313,345.31520475,298.133,23.0787598651,4736,9.83431909912
-348.321,1507.3919786,204.2,2717.19468655,4364.41830621,385.660651037,345.466,227.977515462,268.234584919,345.690972312,0.99997,680.516996428,437.171,4737,345.783,878.239224532,345.464039107,298.175,191.47577225,4737,9.79017165488
-348.961,1626.43216186,204.246,2863.59062038,4536.78456176,253.286498485,346.281,165.476411109,239.261313105,346.512083219,0.99999,300.882054467,368.763,4738,346.573,595.300580954,346.303078267,298.191,35.8787406999,4738,9.58033171901
-347.973,987.50020643,204.23,3632.39136348,4267.40372608,375.600093367,345.202,300.161984675,254.325652159,345.435399967,1.0,693.045540829,414.466,4739,345.543,982.453625166,345.195635225,298.248,101.448000935,4739,9.71923938006
-348.395,1311.8909729,204.259,2191.90114723,4078.15982952,593.224922556,345.544,473.635901004,262.418263328,345.836489363,0.999984,655.708910772,444.054,4740,345.903,1359.77476114,345.554118238,298.299,125.980464202,4740,9.93780490692
-348.314,1087.70798269,204.257,2691.57875302,4074.89907568,546.04892724,345.464,236.050256977,247.055530109,345.732770323,0.99999,544.913436102,418.863,4741,345.812,812.15714206,345.473316042,298.312,162.864837266,4741,9.88905098002
-348.195,1094.26317212,204.301,3264.11496164,4200.69407261,972.792928166,345.263,936.506512546,286.080883047,345.527632388,0.999964,1126.60759209,452.318,4742,345.64,2297.13831794,345.261339011,298.33,298.428494368,4742,9.87838506385
-348.274,1187.54121554,204.356,1479.18588749,3820.5170892,420.506895936,345.303,488.708885563,183.231752349,345.570251198,0.999976,194.825576714,416.188,4743,345.627,1599.73844463,345.333204404,298.365,129.915344651,4743,9.77913954171
-348.328,927.576826666,204.399,1069.10396551,3490.64754616,410.795470562,345.451,384.612574054,224.301706997,345.680387901,0.999988,249.956149651,398.078,4744,345.769,1060.43636132,345.443053202,298.441,19.3312844963,4744,9.59741403025
-348.022,1329.90915862,204.421,2101.84396306,4316.04119111,374.910677686,345.091,326.779203882,232.453479441,345.336904197,1.0,195.414838248,466.639,4745,345.445,1093.1714692,345.102144096,298.483,146.576562867,4745,9.93095452471
-348.385,1254.39874111,204.414,1698.04261383,4196.55266897,361.86677473,345.664,80.1996222888,238.639244849,345.931818173,0.999983,145.69311294,396.81,4746,346.005,478.950715627,345.676083835,298.534,283.500217019,4746,9.61164350831
-348.266,1470.54910938,204.447,2235.14432483,4278.72021713,442.504374524,345.617,443.63890721,198.052174425,345.892493864,0.999968,157.244999065,433.685,4747,345.985,1424.83317922,345.625392185,298.568,168.157111038,4747,9.74293982898
-347.498,1023.88898491,204.479,781.569544561,4266.86367018,596.229960883,344.875,629.061946511,186.441574125,345.144297343,0.999946,267.003101435,454.098,4748,345.239,1834.47016804,344.876626259,298.619,164.909280392,4748,9.97932013405
-347.058,911.444622517,204.532,811.411434842,4066.52794882,406.507060539,344.553,604.581819782,185.32305363,344.778472124,0.999969,155.281519475,504.009,4749,344.874,1684.23364136,344.550560009,298.648,-10.1512188918,4749,10.224977566
-346.719,769.003172233,204.557,711.64016717,4329.74375015,236.295176956,344.162,221.582700711,188.970233922,344.385871975,0.99996,180.4910758,440.745,4750,344.457,788.131592829,344.175577969,298.648,-7.88947870845,4750,9.90798709511
-346.84,611.826938699,204.536,469.681377615,3850.04386815,282.395687989,344.415,334.722804976,163.023778539,344.652092063,0.99997,169.743418387,415.114,4751,344.737,1061.65670799,344.416860689,298.66,-9.66318742867,4751,9.86741924719
-345.624,478.515529368,204.577,351.620691209,3555.30630343,147.303130771,343.463,259.700409039,141.586881394,343.713332805,0.999978,169.406975112,427.401,4752,343.781,1001.39745237,343.467795358,298.693,-11.4797693727,4752,9.98041671491
-345.128,1210.58439067,204.598,1152.28866301,4278.38822917,339.670196258,343.047,298.030590923,208.415278537,343.331074529,0.999929,164.971971832,450.546,4753,343.402,785.536370505,343.058254244,298.757,-11.1357590657,4753,10.1670943412
-344.911,142.160242113,204.638,266.962934981,1464.25156421,104.975463905,342.41,137.263396131,139.617183131,342.643585457,0.999976,171.703460259,451.796,4754,342.758,388.751060623,342.404406809,298.82,-13.5845045889,4754,10.193182483
-344.378,236.74781513,204.657,300.583513931,1629.21185455,145.234473755,342.001,147.163875693,142.151948062,342.279026061,0.999958,175.980927245,456.021,4755,342.352,416.03568559,342.006328405,298.808,-10.575492114,4755,10.1881819578
-343.999,444.758543803,204.686,394.269981334,2130.53362733,114.703252773,341.396,204.100212601,154.834295617,341.74232603,0.999988,170.940505472,437.685,4756,341.852,840.835928544,341.403483573,298.81,-11.8490614816,4756,10.1358855062
-344.731,90.1585885028,204.705,215.396673398,835.037540493,124.071936551,341.929,155.5334601,125.449585482,342.242718848,0.999982,148.393350652,418.927,4757,342.329,541.023906059,341.956489076,298.847,-10.3134372905,4757,10.0702390112
-343.904,720.640300363,204.688,834.143439187,3284.43877578,281.819887949,340.974,174.275326941,221.297560666,341.336989053,0.999989,152.500061262,440.471,4758,341.43,676.736023479,340.967441917,298.853,137.534621483,4758,10.1494519997
-344.511,1225.77567546,204.737,1311.5916729,4648.66594508,419.192897572,341.69,336.319723244,229.891613641,341.981128347,0.999998,120.757953478,434.065,4759,342.042,1107.90286507,341.713665485,298.856,-2.28586179434,4759,10.164159397
-343.694,809.28031298,204.75,879.873135737,3115.40777276,236.583861033,340.702,196.560450106,211.872524246,341.021186032,0.999972,178.711939366,431.881,4760,341.125,629.228184612,340.696382827,298.875,-0.808476608657,4760,10.0948350209
-345.047,711.223292729,204.714,720.465312628,2735.22611166,188.970287271,342.094,251.162391792,202.033106856,342.412461211,0.99996,193.617163112,454.091,4761,342.472,893.467406969,342.10290415,298.918,-8.84437896349,4761,10.2484171878
-344.724,662.71203592,204.739,914.607641745,3021.12425487,185.218143834,341.864,266.872940716,220.997159747,342.189261031,0.999986,166.521782079,448.48,4762,342.267,897.334648694,341.867830246,298.933,-11.3955055812,4762,10.1500941401
-343.717,496.61311289,204.728,678.136760593,1923.50535083,190.626787393,341.142,309.775902669,208.047829463,341.477682026,0.999971,146.181303252,467.07,4763,341.56,1008.56455853,341.155974217,298.963,-13.1440892374,4763,10.2535105413
-343.826,282.825104265,204.757,463.615743377,1513.85785945,89.9612942649,341.255,220.128220211,193.423937583,341.57636189,0.999961,190.882269218,449.31,4764,341.665,799.381903291,341.261061004,299.032,-13.4324353324,4764,10.2488662991
-343.469,711.685095065,204.776,1123.06356758,3175.48777928,83.3080506852,340.957,197.402717353,264.319723411,341.286485214,0.999985,-0.617336793282,483.29,4765,341.375,732.794279837,340.947945032,299.081,-13.0195662758,4765,10.5327655718
-343.005,512.176549757,204.781,776.145342176,2439.91153412,205.97853435,340.456,312.617412083,228.717183845,340.829734689,0.999934,213.193172554,468.675,4766,340.907,927.453061749,340.46789496,299.133,-11.6880089205,4766,10.4284244997
-342.846,664.278204846,204.812,1127.07595709,2738.46015549,128.808305424,340.034,129.253716217,241.810924591,340.446608857,0.999975,237.604967676,461.194,4767,340.543,343.697479557,340.042304964,299.103,-10.8608534736,4767,10.4778824436
-343.33,589.507875798,204.836,967.084885489,2322.86563896,485.873525833,340.472,260.155094785,220.668173789,340.839338529,0.99999,186.596186227,428.782,4768,340.963,812.495738505,340.476858446,299.098,197.990403424,4768,10.3526263971
-343.445,592.983594623,204.831,1032.20577825,2119.03584457,169.513895323,340.498,168.339837916,233.748435316,340.959022141,0.99994,228.361350643,476.668,4769,341.067,549.854609258,340.5005776,299.161,-11.4316614689,4769,10.4765358934
-344.071,954.395975639,204.86,1632.17704917,3505.55482622,440.279509269,341.07,398.721058718,250.252807049,341.442550758,0.999982,232.587598357,461.722,4770,341.517,1054.00514954,341.09153855,299.2,-9.77529051155,4770,10.4464799548
-343.676,507.122809468,204.955,774.327656297,2080.43870488,725.281174342,340.823,569.812205965,203.773914642,341.262480271,0.999987,224.666202808,452.616,4771,341.39,1599.07068594,340.817438705,299.188,7.09432004801,4771,10.4065734241
-343.429,339.293754425,204.976,366.985270092,1958.71926368,358.303442255,340.557,233.441262371,152.937107316,340.962231928,0.999988,202.826735466,460.382,4772,341.031,649.118463824,340.569452105,299.217,32.9463288522,4772,10.4319895749
-343.506,303.947454054,205.043,408.220213932,1907.63485261,354.036298559,340.608,187.210652545,161.955988457,341.030989272,0.999987,171.645875641,447.109,4773,341.085,757.83801881,340.613966119,299.256,156.224873491,4773,10.3728519693
-344.183,118.943653718,205.052,247.508163326,770.405422848,230.135838799,341.209,164.893633804,133.70872039,341.614081977,0.999973,189.934575893,453.114,4774,341.705,449.675374386,341.210692814,299.277,2.21339771011,4774,10.4128230023
-344.28,291.501587496,205.043,415.301713281,1589.13431375,449.303566987,341.494,427.320078728,172.604045789,341.868903155,0.999947,163.42452823,407.52,4775,341.981,1411.02814341,341.490763713,299.267,24.1538327918,4775,10.1256002605
-343.604,417.798611468,205.028,627.965678096,1979.13358091,134.227894287,340.894,128.45542582,171.388720283,341.268589776,0.999986,67.3916845995,438.181,4776,341.351,370.169269316,340.903176839,299.307,-7.2806525054,4776,10.4154341772
-343.01,493.813320721,205.043,547.533787387,2156.67668227,230.086049028,340.504,323.947429951,171.868188798,340.997994438,0.999977,171.905460401,436.062,4777,341.072,1077.65543517,340.523350935,299.325,5.76510072595,4777,10.4783086332
-343.18,921.148443227,205.005,1168.15308043,3272.61748767,175.9400947,340.696,225.972061869,260.274004461,341.155924247,1.0,23.344163693,450.403,4778,341.267,693.498676341,340.686557677,299.383,-12.2384511431,4778,10.5453616646
-343.327,807.952381098,205.005,956.650694594,4243.16137078,608.32975353,340.698,696.701735315,202.80721246,341.177439653,0.999985,127.814020004,488.781,4779,341.236,1905.40698183,340.700181526,299.407,5.93231148923,4779,10.7008040381
-343.426,952.748698539,205.052,1386.74818916,5184.53134934,465.030822869,340.548,529.665460613,239.71618365,341.052389502,0.999982,251.036300604,435.63,4780,341.142,1582.57045236,340.555901203,299.462,34.2753874702,4780,10.393685165
-343.663,1335.85960964,205.051,1592.02496452,3988.82344465,435.986282714,340.637,442.359146533,134.785412255,341.046523832,0.99999,65.019353784,437.536,4781,341.097,1272.19993365,340.645220713,299.507,-10.9351063065,4781,10.3680025282
-345.067,1703.90624999,205.108,1606.30237316,4584.64442968,115.610119627,341.943,72.262720911,124.194834248,342.291507629,0.999977,19.8872421266,436.695,4782,342.348,269.212618715,341.950981358,299.536,8.45267828843,4782,10.2708267852
-344.549,1407.61789087,205.119,1238.17443562,4037.04730976,549.627011087,341.459,629.195361399,111.38096107,341.80217221,0.999995,28.5741293218,455.959,4783,341.922,1728.92421851,341.45246314,299.543,24.9484412256,4783,10.3164663303
-345.023,1575.24005808,205.138,2336.71786112,4743.42062698,127.543385738,341.912,78.1212268603,177.689181261,342.269361279,0.999976,80.7877393683,445.4,4784,342.346,217.300780081,341.941117608,299.537,29.2800343924,4784,10.3667167416
-345.197,1619.02857344,205.124,2166.5622838,4500.71510466,284.538495635,342.175,283.638407681,149.897171463,342.512728866,0.999973,56.6137482691,411.066,4785,342.647,816.657123979,342.169753695,299.554,6.49051871806,4785,10.0707078425
