AverageQLoss,Epoch,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,PolicyRegParamNorm,AverageDiscountedReturn,Iteration,MaxReturn,MinEsReturn,MaxEsReturn,MinReturn,StdEsReturn,AverageY,AverageAbsY,StdReturn
1.44342,3936,48.1866647857,23.4203,100.209630857,-23.5805,0.999947,221.601,0.429238358683,23.4402,213.467,41.4156646596,3936,50.8867287398,3.97438550695,699.84046035,45.6575931509,147.356380753,23.4209883499,23.4320292145,1.18702154094
1.42158,3937,47.9065191251,23.3588,49.3551844302,-23.4821,0.999768,221.644,0.453689883117,23.3851,213.499,41.2177889504,3937,50.6293068178,37.9146762666,63.7856718876,44.3554096352,4.07582621905,23.3606887377,23.3740349127,1.18318729333
1.64573,3938,1159.74863135,23.2079,157.94299491,-23.3388,0.999579,221.691,0.488002456274,23.2357,213.6,198.235046358,3938,2677.80279316,40.7366179941,1194.62210973,285.667316478,295.217408994,23.2060969759,23.2233198256,910.713731457
1.72445,3939,476.648264672,23.157,345.119186059,-23.3076,0.99973,221.694,0.506893777525,23.182,213.663,121.242261735,3939,2745.32640219,35.8759866938,828.675796347,61.6947870192,289.048393062,23.159016714,23.173373473,723.962692507
1.33047,3940,972.880358067,23.1704,376.302268443,-23.2988,0.999759,221.671,0.478606792632,23.1981,213.703,190.327835938,3940,2781.68559305,91.4055360419,887.295324943,264.837646034,306.22983701,23.1708799234,23.1863042047,726.508043565
1.51665,3941,785.248354926,23.1096,502.820118987,-23.2684,0.999669,221.683,0.489226946587,23.1318,213.749,171.042651882,3941,2850.45473293,65.6791542264,950.540884697,193.260065935,324.333834066,23.1106314477,23.1237695305,837.800598188
1.36404,3942,957.660694899,23.0744,451.447149731,-23.2527,0.999696,221.699,0.463195969134,23.0982,213.779,211.822262074,3942,1825.77954596,6.93517604192,1045.71641581,187.186345283,362.513916912,23.0768639176,23.0909239504,483.83642129
1.34538,3943,354.999517706,23.1235,294.351527375,-23.3115,0.999663,221.736,0.454972169047,23.1441,213.805,141.837418403,3943,2189.92860613,47.1261327599,479.213811317,181.945206191,139.665281682,23.1210461542,23.1318383706,370.431045293
1.27446,3944,1235.74289585,23.1529,376.553952819,-23.3289,0.999522,221.756,0.442530915297,23.1775,213.812,233.994997843,3944,2991.86708755,101.079611324,915.195733804,626.550278166,270.913476991,23.1521228303,23.1654775171,716.976066519
1.43977,3945,645.408555311,23.0853,457.465978369,-23.263,0.999559,221.784,0.443488510918,23.1078,213.82,199.848706243,3945,1343.83046712,208.621855462,720.537840317,212.971867847,176.862572126,23.0858652495,23.0986286028,387.317797456
1.66811,3946,1197.51176857,23.0515,247.867347999,-23.221,0.99968,221.792,0.462288123204,23.0745,213.845,240.175786327,3946,2981.98495081,51.8267351631,520.098236066,623.187482624,143.600748762,23.0525286546,23.0638210667,556.998043362
1.4346,3947,1010.59339464,22.9767,310.786044971,-23.1491,0.999592,221.802,0.442637012659,23.003,213.896,228.80828475,3947,2341.02141244,12.230989382,617.030954328,710.850450447,168.947294283,22.9751023657,22.9860007937,420.498896931
1.47389,3948,998.152287433,23.0217,535.79901764,-23.2004,0.999484,221.828,0.442545218422,23.0414,213.947,232.892964867,3948,3020.00124783,46.5993455995,1201.70419876,709.83336641,451.111534324,23.020377149,23.0303248735,513.551248453
1.4164,3949,849.995179417,22.9894,538.34291662,-23.1588,0.999524,221.902,0.42764599183,23.0098,214.036,222.430103673,3949,1988.37879032,213.528906973,989.273043218,243.269846365,273.617353731,22.9886864731,22.9990186614,282.886835009
1.49426,3950,366.961226863,22.941,375.432315959,-23.1322,0.999635,221.904,0.44142793846,22.9593,214.074,153.056083027,3950,1946.27015535,98.5246524673,1005.52382899,231.357444325,307.262237106,22.9411385565,22.9497099171,322.957795219
1.1682,3951,643.974849557,22.9801,418.129990947,-23.164,0.999638,221.981,0.425323860201,23.0005,214.102,169.490637187,3951,3259.74482775,237.950902525,853.17678816,255.978336567,199.044073987,22.9807638205,22.9910803872,839.933393782
1.50502,3952,261.824299484,23.0144,231.362776646,-23.1981,0.999557,221.991,0.443711281037,23.0364,214.146,143.511310884,3952,503.9787783,38.380103346,507.598427778,204.123316465,117.182334607,23.0135975299,23.0240043023,72.2394413518
1.58026,3953,248.606348163,23.0571,250.608572927,-23.2627,0.999442,222.036,0.461929134987,23.0788,214.155,140.302037122,3953,461.416621343,26.404530149,439.766019422,208.606115646,128.972145897,23.0586123664,23.068707836,42.7289940911
1.26469,3954,270.588352739,23.0644,368.982976298,-23.265,0.999857,222.027,0.430033942079,23.082,214.064,147.068651493,3954,527.854985828,97.936663612,695.145874665,226.408845089,201.127247289,23.0672138508,23.0750755838,64.6507856518
1.12488,3955,465.893900341,23.0263,321.860855303,-23.239,0.999623,222.044,0.427199750454,23.0473,214.004,191.645940685,3955,768.245819428,5.84392776919,497.748161653,228.139423076,153.116371279,23.0270574967,23.0374866065,184.069730694
1.45658,3956,240.731098312,23.0572,362.071100587,-23.2757,0.999633,222.03,0.455911545262,23.0801,214.01,137.719097638,3956,276.357561728,120.156876659,686.20326399,229.993036907,181.963729283,23.0590906829,23.069448308,7.90427737267
1.48327,3957,213.095548463,23.0487,233.507070422,-23.2686,0.999556,222.031,0.45195821363,23.0707,213.984,124.850104008,3957,244.299366165,14.2040370576,658.672207605,18.135636291,211.769219839,23.0502600415,23.0617320684,52.0807199891
1.28157,3958,227.092815857,23.1323,150.179792529,-23.3567,0.999771,222.029,0.4435315228,23.1547,213.969,132.471109603,3958,233.765263563,13.1378689545,454.863952839,213.501006589,153.398443215,23.1347137078,23.1452203496,4.10304187997
1.49903,3959,107.930627487,23.0839,100.523439841,-23.3012,0.99965,222.053,0.449942353592,23.1055,214.035,67.3413876474,3959,222.412428259,11.7894832033,410.690466995,14.7285739743,111.089202167,23.0851542483,23.0958388026,98.0797625803
1.54477,3960,257.709988553,23.1084,145.525159623,-23.3074,0.999609,222.052,0.456155965335,23.1324,214.071,142.811630639,3960,271.964756285,16.3302929193,490.833637458,227.514634226,161.703105743,23.1109568291,23.1259398462,11.6712428014
1.39729,3961,13.6902114302,23.1758,95.2365302933,-23.3811,0.999785,222.06,0.450052302556,23.1994,214.107,12.7594821383,3961,17.9439526202,13.1604929377,671.958615721,12.7817727504,153.139924019,23.1780031055,23.1905269122,0.86016543529
1.57416,3962,12.6948876233,23.1242,24.8947548624,-23.2966,0.999884,222.055,0.462527357039,23.1462,214.139,11.8740105592,3962,14.4758174475,9.24923521571,399.411477457,11.4004518886,59.5819071522,23.1251103978,23.1368359477,0.543969036736
1.72925,3963,241.625367344,23.1021,33.7577885186,-23.2816,0.99964,222.038,0.491738165174,23.1233,214.17,137.159962136,3963,258.039520649,9.50246015462,504.026860086,231.492199506,80.9790794193,23.1044446236,23.1165179456,6.03673588816
1.73211,3964,670.369094427,23.1317,482.702189078,-23.3559,0.999842,222.082,0.497187795547,23.1537,214.208,192.861668783,3964,1811.52234746,14.6997505451,1036.30245053,231.218255868,395.200982386,23.1302805111,23.1446468875,356.475749667
1.71473,3965,853.179113364,23.0915,383.847064255,-23.3023,0.999631,222.107,0.495504565371,23.121,214.191,228.886966886,3965,1492.22265861,75.6307021712,961.423401736,723.91237484,258.50728874,23.0923747359,23.111541326,142.366214085
1.67073,3966,764.568551445,23.1464,451.994057051,-23.3411,0.999687,222.123,0.486667137325,23.1789,214.277,218.824575921,3966,1290.73077731,252.738481538,809.252250936,704.029227441,212.325662155,23.1469151431,23.1684567065,113.389748929
1.52674,3967,772.071519313,22.9913,478.525519849,-23.2025,0.999656,222.177,0.472915961489,23.0231,214.296,218.189483578,3967,1432.79803328,117.229497694,683.521023663,710.243304784,193.730875604,22.9911484073,23.0122402395,129.7508366
1.53882,3968,1222.7034148,23.0171,520.574593602,-23.218,0.999628,222.225,0.466305030909,23.0493,214.324,244.3332687,3968,2554.75424109,54.5653852346,1051.17346331,765.136438978,334.809105306,23.0153943459,23.0367088605,426.61200657
1.42861,3969,890.902506396,23.0909,486.102479187,-23.2826,0.99975,222.271,0.449011572118,23.1191,214.365,234.890433496,3969,1514.73705524,162.568656104,976.641520769,735.351165402,293.649361373,23.0945109619,23.1148213666,173.686160512
1.24372,3970,957.869021366,23.0259,507.361821816,-23.236,0.999714,222.28,0.434385284258,23.0498,214.304,247.049288468,3970,1566.48836956,105.047059729,1003.81404268,716.16453022,339.848364017,23.0258319452,23.0401319091,218.342305807
1.41969,3971,920.640176361,23.0565,219.696805626,-23.2508,0.999633,222.339,0.433612945491,23.0819,214.31,242.283651817,3971,1367.60009784,8.92157348523,762.563314832,736.238339592,198.973237816,23.0563346052,23.0715960757,163.024289264
1.40426,3972,988.483106525,23.0353,325.984807597,-23.2261,0.999855,222.356,0.440774911856,23.0596,214.352,241.127448593,3972,2522.80308781,46.4373899613,635.522658701,756.575323577,231.884145966,23.0336706412,23.0490962043,336.860649357
1.43671,3973,754.309270505,23.0356,375.193037766,-23.2398,0.999487,222.391,0.440168381495,23.058,214.543,219.818561144,3973,1588.71806654,46.3560854268,711.623428656,694.168171446,241.324128142,23.037003818,23.0514849591,156.328428854
1.07645,3974,916.678390972,23.0636,448.453825468,-23.2727,0.999714,222.418,0.406697523149,23.0825,214.533,238.240792813,3974,1899.96522543,163.20963155,878.250680271,741.592096127,279.779126575,23.064108831,23.0744080648,245.524774299
1.34479,3975,876.621245713,22.9564,411.09227522,-23.1499,0.999671,222.452,0.416995045604,22.9838,214.533,236.395068122,3975,1194.76466638,155.012026126,718.695254645,729.316318924,229.356171163,22.9573576176,22.9712963498,143.168836348
1.30665,3976,936.684713016,23.1123,352.916901969,-23.2958,0.999769,222.476,0.418378520872,23.1322,214.573,236.202669149,3976,2183.98647791,59.7628237533,793.463185943,729.951935894,245.515946847,23.1115282542,23.1212709935,278.821609579
1.3412,3977,412.576037836,22.9784,477.153685375,-23.1676,0.999558,222.495,0.412609699951,23.0032,214.67,158.619896371,3977,2673.4144858,111.505032801,830.35883219,281.020161192,305.399026785,22.9784786614,22.9929552846,411.345240826
1.35817,3978,1058.82747525,23.0245,504.831924568,-23.231,0.999581,222.514,0.415523709115,23.0453,214.614,206.924688573,3978,2614.19125919,277.403791581,799.603408301,291.809194555,168.916057827,23.026312409,23.0403352962,675.384903562
1.2236,3979,929.833421418,23.0485,657.078861675,-23.2564,0.999588,222.546,0.412248393494,23.0665,214.543,220.090609942,3979,2647.35044467,283.188358187,1412.97324161,664.444696898,454.815173005,23.0503688203,23.0587165035,465.042871014
1.47043,3980,704.316686509,23.0842,414.179988799,-23.2912,0.999824,222.594,0.422792861977,23.1032,214.495,221.20435153,3980,743.117534405,67.8749734203,634.845039555,665.140179043,180.345069186,23.0815841058,23.0925180873,18.412331675
1.31837,3981,1387.70633477,23.0544,251.91435719,-23.2613,0.999694,222.587,0.415001788153,23.0726,214.536,220.917525438,3981,2322.1875816,122.663278139,784.143079668,305.130259685,194.673731087,23.0562520069,23.064746734,664.483843859
1.25446,3982,742.265829813,23.0908,529.019002677,-23.3001,0.999671,222.63,0.405718280902,23.1133,214.529,182.165207065,3982,2586.27103214,288.664695902,897.069098566,285.359227153,228.707649277,23.0911764301,23.1026912928,635.618836008
1.20677,3983,336.512040075,23.0433,425.094350691,-23.2508,0.999457,222.664,0.409482840958,23.0707,214.576,150.342651567,3983,1212.49660452,50.5689046094,870.534131913,265.462931127,300.290030088,23.0442003839,23.0586264585,212.177037827
1.32413,3984,708.951903398,23.0614,472.701879326,-23.2811,0.999649,222.69,0.416924142858,23.0839,214.488,217.961201419,3984,1084.09094189,231.232932172,841.059124169,657.021573365,240.963123161,23.0616278701,23.072641992,67.9781211216
1.13876,3985,586.270993889,23.1166,567.411042619,-23.3266,0.999883,222.745,0.400957794557,23.1384,214.459,172.753720677,3985,2649.75991702,271.911282111,990.923626109,286.018745954,286.385238626,23.1191999773,23.1278315137,537.001202644
1.24784,3986,1003.31551611,23.089,590.375626383,-23.3051,0.999675,222.776,0.410088203046,23.1129,214.459,212.191586482,3986,2687.73864823,275.434299239,1062.48824193,299.359316067,261.564646742,23.0879603338,23.0994514762,629.658405429
1.46049,3987,270.719755213,23.1017,285.633026864,-23.2991,0.999772,222.801,0.421302519149,23.1204,214.53,144.792204197,3987,305.062514866,95.7882306235,585.649711272,208.276596683,180.287891826,23.1031080596,23.1094142738,29.1283709177
1.38891,3988,214.335550397,23.2043,468.882509877,-23.4115,0.999434,222.823,0.417811702268,23.2224,214.527,126.190395968,3988,292.898040103,192.64812017,806.876445011,183.839710532,248.822910681,23.204526979,23.212475013,31.2617680809
1.31198,3989,194.245838298,23.2225,413.551952337,-23.434,0.999614,222.807,0.416964245508,23.2378,214.607,119.270333121,3989,203.863489808,182.294862299,1009.09825291,186.284882567,282.226383455,23.2229339595,23.2298087577,4.63868785564
1.37552,3990,256.450186328,23.1531,689.97033467,-23.3644,0.999415,222.823,0.417821960164,23.1715,214.63,135.338592824,3990,764.178409535,119.389478933,1216.3690031,199.089243005,388.558039999,23.154042657,23.1635474744,97.614164867
1.46179,3991,312.445220225,23.2286,324.379687698,-23.4385,0.999535,222.827,0.424437260833,23.2479,214.569,144.184650129,3991,1452.6366139,41.6158950255,1252.72651856,206.651334848,418.933424594,23.2269219404,23.2349981849,219.937773178
1.53443,3992,1148.12935236,23.1719,342.651690071,-23.3809,0.999626,222.895,0.428699937367,23.1918,214.563,209.167907921,3992,2542.39510296,173.901659796,661.821164633,296.58649881,169.690756079,23.1732359645,23.1845335776,673.829847488
1.26898,3993,745.792998132,23.1891,272.828792222,-23.4047,0.999476,222.934,0.410317264846,23.211,214.556,221.98143437,3993,862.247108211,10.2728573473,650.275155249,667.370907984,191.939860901,23.1913802667,23.2009681606,60.2849721145
1.61992,3994,756.988805185,23.2137,461.673968604,-23.4151,0.99962,222.926,0.436394195392,23.2315,214.629,229.627886021,3994,943.788215294,57.1472551468,747.385693336,698.231447715,239.45113327,23.2151346131,23.2235169987,62.0039894328
1.20348,3995,725.151995117,23.1958,375.377584601,-23.4045,0.999712,222.934,0.407905780239,23.2118,214.7,221.619141993,3995,853.357646262,42.9998829104,617.47178173,686.840124835,221.862457897,23.1945280387,23.2010045822,44.9600230701
1.28498,3996,590.160484761,23.2291,424.022989763,-23.4381,0.999664,222.936,0.412368385866,23.2475,214.635,218.501916801,3996,1134.44754271,214.620947854,627.926766963,429.270888902,128.913314518,23.2295535917,23.2383172175,141.822314123
1.24601,3997,379.300556769,23.2213,380.664643035,-23.4272,0.999629,222.982,0.414138056017,23.2412,214.702,168.218972915,3997,715.226817443,46.2396571332,939.345833413,231.501333232,262.08559268,23.2207312451,23.2285926078,144.497828955
1.13294,3998,205.914455549,23.3007,252.428046754,-23.5048,0.999632,223.001,0.409884721966,23.3188,214.735,124.213284303,3998,214.551337611,7.01943717783,610.03125303,191.378047925,167.901033662,23.3024164005,23.3085634733,3.30053029441
1.29529,3999,1264.45915121,23.3379,460.249088813,-23.5485,0.999545,223.018,0.423859069361,23.3586,214.779,222.317298485,3999,2783.56112614,34.03008865,1214.92154856,722.378609887,467.846793019,23.3395262701,23.3491752009,609.931804992
1.27896,4000,227.05670111,23.3258,413.74571355,-23.5357,0.999604,223.029,0.422128712773,23.3446,214.749,131.317819712,4000,296.919846023,88.5090174932,947.305211522,216.058813946,268.732115861,23.3274355336,23.3374105832,17.9549406281
1.4386,4001,216.646384032,23.29,264.085718832,-23.4818,0.99955,223.077,0.421132592237,23.3075,214.785,129.202809091,4001,230.711536828,56.7442085283,665.525019229,203.499826223,162.581759947,23.2881708716,23.2940022724,5.98654265187
1.2537,4002,315.472084649,23.3286,319.705264237,-23.5336,0.999228,223.102,0.422841261641,23.3492,214.906,155.606931471,4002,543.940860745,160.128013727,736.007062269,229.240369359,184.382137746,23.3295478996,23.3398053993,75.0797088123
1.48998,4003,576.267040912,23.3935,456.230780349,-23.6047,0.999598,223.143,0.430716069509,23.4135,214.907,196.682990695,4003,858.348289129,239.418513737,815.062403291,227.283448659,181.063791648,23.3935840826,23.4027603062,221.783952761
1.48,4004,430.742123269,23.37,443.970478013,-23.5779,0.999391,223.132,0.424999249241,23.3882,214.974,171.383009186,4004,850.231982532,236.936717192,648.62889917,219.962741631,136.613535511,23.3699045277,23.3801447464,223.662197183
1.51506,4005,208.246375376,23.3118,359.875601515,-23.5194,0.999281,223.174,0.428573179101,23.3304,215.02,125.128169824,4005,217.481727577,85.3811967239,1130.4519856,199.382371002,336.399614899,23.3117679014,23.3206625226,3.62587247949
1.44391,4006,1849.43197722,23.376,339.537029385,-23.5744,0.999527,223.178,0.426147969078,23.3941,215.128,215.371060283,4006,2540.99277119,150.331896114,1019.30372042,833.723614754,266.67453101,23.3770226978,23.3840571758,640.687049567
1.56326,4007,1128.75182087,23.409,263.609244023,-23.6109,0.999393,223.212,0.445267347762,23.4287,215.155,219.284692742,4007,2675.38731173,22.4804772214,641.419676515,300.366788926,267.253503157,23.40851504,23.417746401,520.221383232
1.52505,4008,837.671722006,23.406,616.351230132,-23.6022,0.999509,223.264,0.437570944012,23.4276,215.194,183.12672641,4008,2575.06714056,276.865529557,1371.07142359,288.961393207,372.495850697,23.4063344745,23.4160924405,691.09526277
1.51999,4009,962.994037974,23.3949,379.445731979,-23.5924,0.999434,223.286,0.439523821627,23.4161,215.188,181.34448744,4009,2484.2153054,77.3416722975,917.12934633,286.538771898,297.515062334,23.3970390384,23.4076928229,815.543458458
1.41441,4010,705.773801838,23.4102,609.331092993,-23.5951,0.99919,223.29,0.448908610092,23.4348,215.155,216.881776918,4010,799.687800039,258.549112856,1312.38833854,283.759281464,427.253492844,23.4096413337,23.4207176692,139.736920883
1.46423,4011,797.3671582,23.4163,486.950424911,-23.5891,0.999504,223.311,0.459528072823,23.4327,215.213,171.206832274,4011,2533.3593407,302.15499336,841.594270798,280.160217831,168.680472553,23.4166954915,23.4272663472,816.63244131
1.62259,4012,394.092403039,23.3651,444.536899419,-23.5257,0.999413,223.341,0.471879568168,23.3856,215.237,159.426293924,4012,1749.08678068,78.4291498857,1283.7284001,272.413770011,427.791780113,23.3629303717,23.3733640279,317.395042052
1.62021,4013,885.245185499,23.3629,460.664953152,-23.5669,0.999505,223.365,0.476520533997,23.3854,215.269,241.47026234,4013,1029.45278414,137.556980731,883.751654776,804.91898063,297.588796767,23.3623040975,23.3719476615,43.899041381
2.09131,4014,933.907780098,23.3117,546.003647414,-23.5214,0.999566,223.382,0.506444249021,23.3287,215.282,217.048981399,4014,2061.83014437,128.591564208,1084.70799071,312.342079389,384.2147497,23.3121161419,23.3205618909,443.188902124
1.57619,4015,861.835663313,23.2608,671.950676231,-23.4803,0.999656,223.381,0.467490147877,23.2788,215.309,207.582008911,4015,2380.61114327,247.943088571,1384.63526419,309.572285925,429.525584988,23.2612533712,23.2696016037,559.220143977
1.71825,4016,347.91827262,23.3316,713.063544501,-23.5516,0.999547,223.428,0.486999559065,23.3517,215.282,157.424526041,4016,834.678877949,223.853916888,1140.49544063,219.038171761,393.340880017,23.3312321352,23.3400931035,184.689746526
1.74933,4017,758.417138803,23.3503,415.763642164,-23.5633,0.999655,223.438,0.492100436016,23.3698,215.339,211.878336415,4017,1621.44734284,218.046887604,981.069406496,308.533767018,256.791758773,23.35211211,23.3613727038,301.559477284
1.60299,4018,774.568241781,23.3574,791.441066188,-23.5636,0.999638,223.448,0.479581831588,23.3773,215.301,218.89269396,4018,1843.14676824,512.407009143,1077.89666068,467.630686482,205.744602859,23.3551879811,23.3640178511,286.327506088
1.28147,4019,1576.6907444,23.3222,427.587870711,-23.5535,0.999687,223.402,0.468536353116,23.3438,215.26,243.44869342,4019,3146.56955824,32.3677314925,947.196359786,650.607138675,315.256939886,23.3230767409,23.334429823,777.855185845
1.5579,4020,1963.00113262,23.379,500.947756763,-23.5962,0.999616,223.438,0.480267848712,23.3999,215.222,245.059558341,4020,3140.41924526,26.1364008703,1287.23093016,561.611035661,455.711306738,23.3779185045,23.3882145965,892.858554203
1.35276,4021,1756.35902598,23.4888,453.239120706,-23.715,0.999544,223.456,0.461343180311,23.5068,215.2,255.530337583,4021,3287.90621651,285.780473678,688.533243784,1086.20823842,142.168324334,23.4920419892,23.5023726535,792.064099139
1.26519,4022,304.671562296,23.4716,461.699428113,-23.7022,0.999872,223.421,0.446525272093,23.4889,215.165,149.376557436,4022,1367.632659,76.4862347757,915.400859089,259.564390266,249.663803899,23.4723696782,23.4810982335,169.556575629
1.3056,4023,859.566936091,23.5132,378.530494746,-23.7308,0.999439,223.417,0.448418587181,23.5353,215.223,178.683206415,4023,2569.31759596,27.2950543574,879.995156752,268.959446949,315.475426182,23.5142407275,23.5229914364,773.481031616
1.7049,4024,706.710709408,23.467,428.876177111,-23.7124,0.999474,223.431,0.481691080566,23.4882,215.171,213.188331257,4024,752.585437732,134.193846999,973.916366451,646.711169948,307.883240871,23.4705820118,23.4835506539,25.5031715758
1.34712,4025,721.023846634,23.5501,458.789795027,-23.7663,0.999438,223.418,0.44194663131,23.5689,215.152,215.822282578,4025,750.569224143,170.887360981,987.841639858,663.051094548,332.011874223,23.553065318,23.561619273,14.7569379011
1.40266,4026,738.426869804,23.6054,585.747039384,-23.8499,0.999417,223.43,0.444807819179,23.626,215.174,224.326655649,4026,797.283781191,418.403876632,927.822344488,679.252757965,179.338676584,23.6061229878,23.6167582864,29.864122454
1.43333,4027,726.651906026,23.5999,426.476166398,-23.8412,0.999702,223.414,0.448373202857,23.6231,215.252,220.723264158,4027,858.655245107,223.869307033,738.49835372,161.285386173,185.38981257,23.6009437712,23.6130965796,130.679428002
1.4735,4028,851.372156144,23.5924,408.672573038,-23.8128,0.999708,223.417,0.450834132867,23.6177,215.29,234.837464894,4028,1014.2416433,56.7836640811,923.445182969,616.91434243,319.215082067,23.5928606711,23.6036536294,104.41491421
1.42159,4029,713.53904158,23.7595,309.507142449,-23.981,0.999562,223.457,0.441392963939,23.781,215.328,220.211057949,4029,751.91424813,43.2956532043,477.975608397,667.620172245,120.438046391,23.7625222671,23.7734661127,16.0328746359
1.30015,4030,707.887138513,23.6386,451.716589669,-23.8766,0.999653,223.463,0.428124879859,23.6605,215.297,220.303238736,4030,781.535689389,11.4865655313,755.888163012,661.661388822,260.878557611,23.6402654816,23.6512569355,27.4423870344
1.36457,4031,820.662194443,23.7568,353.836332735,-23.9844,0.999487,223.46,0.42859959449,23.7775,215.295,226.706480104,4031,1151.54415458,45.0039274815,669.770101178,451.070342938,224.068919289,23.7562359287,23.7682234593,170.668297956
1.315,4032,677.736661852,23.7202,595.741335564,-23.9477,0.999633,223.513,0.426925887299,23.7443,215.298,208.460801857,4032,794.964574545,260.835910504,852.186480907,162.964823168,236.744725781,23.7241104625,23.7361818855,168.432788613
1.41357,4033,725.114653876,23.709,317.337999014,-23.9438,0.999596,223.559,0.43022590096,23.7316,215.29,220.023806645,4033,972.311234237,46.4566987144,844.348450061,459.192184797,260.413960243,23.7095019078,23.720960098,106.160733982
1.4675,4034,727.736859507,23.8108,326.960806458,-24.01,0.999596,223.551,0.424845792806,23.8327,215.321,211.452403903,4034,1264.25437719,46.4507482006,707.282929737,662.765281333,216.500725359,23.8123848381,23.8230896586,98.7972782904
1.2945,4035,1055.68783988,23.7967,304.960849131,-24.0098,0.999777,223.593,0.420888868103,23.822,215.345,229.507456998,4035,1722.45750338,50.6563066253,739.783385038,440.348926718,255.739890616,23.7995321032,23.8122383865,338.526942157
1.41645,4036,897.006328798,23.7872,285.508181134,-23.9931,0.999664,223.641,0.418982360829,23.8093,215.307,229.583022516,4036,1943.60839321,38.7531357667,479.976144592,441.655141829,140.702634895,23.7892334736,23.8000476584,264.405795203
1.42519,4037,1323.22146941,23.7908,531.761728363,-23.9968,0.999551,223.669,0.41979633013,23.8134,215.359,227.972304005,4037,2893.98943905,255.216491117,680.31922786,721.926305866,147.87810363,23.7933178114,23.8024684517,722.541346781
1.4,4038,1174.00249597,23.8131,430.189389514,-24.0192,0.999577,223.72,0.407738355555,23.8379,215.333,228.150230898,4038,2760.61724337,134.338557419,764.906287489,410.621686615,190.317982466,23.812930838,23.8236976565,463.241960537
1.27069,4039,1204.63174068,23.7102,341.53820752,-23.913,0.999717,223.788,0.403080867346,23.7298,215.373,226.504437119,4039,2354.5878667,63.8271403523,618.877273127,404.440047578,169.264346937,23.7134120158,23.724835679,488.642867043
1.35837,4040,1344.93730388,23.6971,375.404913232,-23.9076,0.999762,223.812,0.413922794979,23.7206,215.374,234.975383734,4040,2850.56874642,24.7987075796,632.070513174,435.915588529,248.939559768,23.6985262133,23.7105877746,593.533997216
1.26647,4041,779.754614008,23.7212,516.285210077,-23.933,0.999661,223.81,0.399618977061,23.7405,215.364,227.834548624,4041,1143.61343857,260.312030887,643.593352105,495.082793156,156.962251257,23.7247417485,23.7347112138,138.042748955
1.32777,4042,866.845361446,23.7061,450.847221537,-23.9323,0.999571,223.872,0.405488516911,23.7296,215.433,227.82558874,4042,1158.12917508,163.046111879,876.913854826,393.158668854,236.452357469,23.7067181963,23.717973639,153.030579426
1.33175,4043,898.683542511,23.6596,481.111339477,-23.8611,0.999472,223.893,0.4092072527,23.6767,215.438,229.267639676,4043,1626.64096046,225.67426265,901.296627159,569.740046555,238.986192699,23.6620083107,23.6704440332,172.123903366
1.31213,4044,830.133450945,23.6724,356.475130195,-23.873,0.999696,223.921,0.410216449283,23.6918,215.43,229.681906836,4044,1350.37648182,32.0336001365,674.623912397,494.866578991,222.060398545,23.6749926395,23.6833346363,202.47156869
1.24693,4045,760.185717544,23.7354,380.449834474,-23.9234,0.999659,223.957,0.388423403657,23.751,215.46,229.173378946,4045,1210.37705171,149.697898185,665.813217195,521.41250295,171.387222036,23.7367734705,23.7435879423,156.211870128
1.40032,4046,672.260843462,23.7222,447.732705267,-23.9226,0.999567,223.968,0.408156608676,23.745,215.457,223.473772849,4046,1167.354565,133.105511179,663.500570779,495.239952646,167.046617287,23.7241410639,23.7335706879,130.259104061
1.40985,4047,683.073089817,23.667,379.162799189,-23.865,0.999554,223.986,0.41457523555,23.6855,215.478,222.974831728,4047,1346.3418671,56.7951578668,762.155866627,503.937867184,211.601042499,23.6686224845,23.6760934827,160.981849244
1.38094,4048,583.62220986,23.6136,306.616157564,-23.796,0.999457,224.033,0.404798101162,23.6341,215.486,216.766277633,4048,799.025099155,156.823433401,534.152112607,518.31542485,148.117402154,23.6167200162,23.6265633955,84.8119597475
1.13008,4049,677.145923514,23.6119,448.729817545,-23.8061,0.999828,224.053,0.396690962836,23.6356,215.468,220.431275554,4049,1235.40006709,191.647225881,841.178522658,459.593668243,202.789820481,23.6115457384,23.6212476594,178.650725307
1.38118,4050,691.797729865,23.5361,516.529226921,-23.7161,0.999726,224.079,0.404824596105,23.5541,215.441,223.121839026,4050,913.598784566,14.4367610231,900.290445516,456.845813102,309.97583383,23.5383918409,23.5464792183,106.584215977
1.28717,4051,705.743806898,23.6322,440.10597866,-23.82,0.999768,224.111,0.399981998725,23.6525,215.418,223.311331899,4051,881.663791045,199.191568502,670.405894181,442.805738446,174.836690188,23.6329298601,23.6408581333,103.353777947
1.59468,4052,386.401070065,23.5584,405.629017871,-23.7568,0.99968,224.152,0.425175829019,23.5757,215.396,169.566316433,4052,856.372469571,70.2247672288,888.2136081,219.868027522,264.011120831,23.5582934569,23.5648064483,175.311142087
1.3644,4053,246.602496972,23.5274,442.585145063,-23.6998,0.999606,224.175,0.407268712673,23.5436,215.409,138.044860216,4053,732.901911524,41.4535340539,864.171621076,210.544891889,294.582271102,23.5300862903,23.5365899264,84.0487309387
