AveragePolicySurr,StdReturn,AverageY,AverageAction,AverageAbsY,AverageQ,AverageReturn,MaxReturn,StdEsReturn,AverageDiscountedReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,Iteration,AverageQLoss,Epoch,PolicyRegParamNorm,AverageEsReturn,MinReturn,MaxEsReturn,AverageAbsQ
-68.2943,0.0881769962685,68.0916198059,0.998634,68.0916198059,68.0915,93.3131476787,93.4991762018,2.07698135449,46.6460531958,0.345324362391,308.451,87.9688468653,4271,1.41049,4271,74.2277,91.1284454259,93.2,94.3696571351,68.0915
-68.1703,0.0889399192142,67.9662432885,0.99917,67.9662432885,67.9659,93.3068969904,93.4879324332,1.90657365301,46.6279866163,0.337469586847,308.487,89.2080705523,4272,1.63664,4272,74.2219,91.9873861973,93.2,94.1727935885,67.9659
-68.1159,0.0685728323816,67.9018491766,0.99889,67.9018491766,67.9012,93.3451425322,93.4982233698,1.80869890562,46.8363114003,0.322426676426,308.512,90.6811926118,4273,1.40144,4273,74.2068,93.6897540356,93.2,97.9929334399,67.9012
-68.201,0.0623414821499,67.9914383929,0.999355,67.9914383929,67.9913,93.3480029749,93.4987166305,2.30098851434,46.8676688401,0.380576822751,308.572,89.357740868,4274,2.09098,4274,74.199,93.7049058134,93.2,98.6758359746,67.9913
-68.1977,0.0747913048403,67.9833736663,0.99813,67.9833736663,67.9828,93.3225077406,93.499730622,2.84981280823,46.6824812002,0.317249519412,308.607,87.6042664832,4275,1.19537,4275,74.183,91.9607929755,93.2,95.5349146821,67.9828
-68.2985,0.0754794956507,68.0921976783,0.999096,68.0921976783,68.0923,93.3326963385,93.4975291521,2.10135993852,46.7720994286,0.380702832798,308.643,89.2603209326,4276,2.04427,4276,74.1895,93.4481764801,93.2,97.1290022558,68.0923
-68.4144,0.0756816946286,68.2016506422,0.999607,68.2016506422,68.2015,93.2798227987,93.4000000477,2.19185491119,46.4877763595,0.341708888616,308.667,90.2599504037,4277,1.47178,4277,74.2035,93.2262733555,93.2,98.4138829681,68.2015
-68.3052,0.0774806011818,68.1042614133,0.999419,68.1042614133,68.105,93.3568415411,93.5448504217,1.45768289962,46.9205606205,0.334563432123,308.699,90.4705908781,4278,1.33599,4278,74.2289,93.3055264706,93.2000000238,95.0459696856,68.105
-68.3209,0.0789988542526,68.1131038651,0.999577,68.1131038651,68.1117,93.3935857299,93.5990751685,2.03228801042,47.136392904,0.34171748802,308.71,89.0849648034,4279,1.63259,4279,74.2135,92.9934552362,93.3,95.3982203369,68.1117
-68.2467,0.124537949145,68.0498965958,0.998864,68.0498965958,68.0483,93.3552406474,93.5801734997,2.50288765212,46.8962724849,0.356775637824,308.759,88.2192000241,4280,1.6812,4280,74.245,92.9400973132,93.1000003576,97.0831774917,68.0483
-68.1788,0.0918030710517,67.9857892571,0.999406,67.9857892571,67.986,93.3868245466,93.5057360831,2.48690083315,47.092831977,0.312888122689,308.779,90.4519890139,4281,1.15644,4281,74.2329,92.9667990028,93.2000002146,99.18790292,67.986
-68.1532,0.0839360383932,67.9494028083,0.999655,67.9494028083,67.9496,93.3983342878,93.5279044282,2.54513113564,47.1665973779,0.332702350431,308.811,86.8027577866,4282,1.42078,4282,74.1612,91.9595389805,93.3,95.6707706259,67.9496
-68.254,0.0975574814198,68.0310041641,0.999029,68.0310041641,68.0302,93.3779605833,93.5,2.47971040574,47.0299354876,0.323416904403,308.818,89.3864455987,4283,1.19851,4283,74.1327,93.5224219326,93.2000011921,99.147092177,68.0302
-68.29,0.0884832999944,68.0756037244,0.999466,68.0756037244,68.0751,93.3770477279,93.5000000358,1.92874094845,47.0386088019,0.362653002219,308.854,89.0591823569,4284,1.57613,4284,74.1255,93.4175721121,93.2,96.6295858905,68.0751
-68.3561,0.0716451977656,68.1504362384,0.999383,68.1504362384,68.1478,93.4132756614,93.5969768343,1.97597180508,47.24330871,0.337603670162,308.891,88.853833061,4285,1.52773,4285,74.122,92.3915295556,93.3000090359,94.505051381,68.1478
-68.3486,0.0786176189614,68.1381201758,0.999826,68.1381201758,68.1405,93.3847068347,93.5778219677,2.04819833818,47.0936141013,0.359553121847,308.95,88.9703375313,4286,1.69005,4286,74.1414,93.8403417546,93.3,97.7580359318,68.1405
-68.2357,0.0787250175959,68.0281510433,1.0,68.0281510433,68.0292,93.3822368442,93.5000000477,2.14820650556,47.0852121428,0.338978109383,308.978,90.2687785496,4287,1.42986,4287,74.1385,92.9854385127,93.3,97.7799246553,68.0292
-68.5623,0.0751330650397,68.3643235986,0.999886,68.3643235986,68.3634,93.3497619994,93.5013030242,1.84191245719,46.8954053428,0.323978408025,308.999,90.192721908,4288,1.22888,4288,74.182,92.4639900085,93.2000010967,94.7935486956,68.3634
-68.3003,0.0578553597153,68.1012834782,0.997322,68.1012834782,68.1006,93.4104583602,93.5,1.93481561718,47.1600645465,0.313890245875,309.025,90.0119942179,4289,0.960848,4289,74.1555,93.0268686631,93.306415601,96.3947215841,68.1006
-68.3834,0.0864467545066,68.1733813707,0.998282,68.1733813707,68.173,93.3982038752,93.5982347269,2.70651121147,47.1211430928,0.373066732595,309.029,90.2249629367,4290,2.0322,4290,74.1713,92.7577348887,93.3003983457,99.4916835152,68.173
-68.467,0.0794490461316,68.2636861034,0.999614,68.2636861034,68.2619,93.3847898949,93.5,2.35534637703,47.0874551847,0.344203542109,309.045,87.764662725,4291,1.45131,4291,74.175,92.6583954922,93.2000349253,95.7167808724,68.2619
-68.4223,0.0754635215959,68.2174018817,0.999384,68.2174018817,68.2198,93.392887254,93.5000020504,2.522578803,47.1260838403,0.338461921942,309.058,90.1148683855,4292,1.60154,4292,74.1468,93.0899373445,93.3,99.2658484152,68.2198
-68.3143,0.0781683235499,68.1111305836,0.999988,68.1111305836,68.1097,93.3749120905,93.5000032901,2.5633911757,47.0428013748,0.339959091793,309.083,89.4216090634,4293,1.46653,4293,74.1415,93.5961530852,93.3,99.8546834078,68.1097
-68.3458,0.079987199484,68.1386494264,0.999428,68.1386494264,68.1388,93.4037758371,93.5985474155,2.06011033074,47.1901325097,0.32784768181,309.097,89.8599421597,4294,1.39444,4294,74.1275,92.4800101259,93.3,96.0334340166,68.1388
-68.3102,0.0823652125908,68.1040978612,0.999629,68.1040978612,68.1047,93.3814023381,93.5988576804,2.74766111854,47.0683358454,0.329338607712,309.136,89.7382708916,4295,1.35941,4295,74.1553,92.4704110047,93.3,98.7980735419,68.1047
-68.4772,0.0742748853054,68.2712751876,0.999936,68.2712751876,68.2715,93.3567158923,93.5002394076,2.10830903504,46.9367435962,0.352290265718,309.151,88.5458636607,4296,1.77575,4296,74.1506,91.9526261281,93.2020584125,94.866303069,68.2715
-68.3341,0.0628110726863,68.132802542,0.998728,68.132802542,68.1314,93.3654070984,93.5303129651,1.93840859179,46.9468533337,0.33358346301,309.172,90.5501011275,4297,1.58865,4297,74.1475,93.4572150424,93.3,97.6585466228,68.1314
-68.3896,0.0667178019011,68.1961737758,0.99888,68.1961737758,68.1969,93.3776243282,93.5000006676,2.32392899988,47.021620903,0.304752007738,309.173,90.0116071791,4298,0.857777,4298,74.1833,93.0619234306,93.3,97.9372595346,68.1969
-68.2839,0.065787913464,68.0784153024,0.999139,68.0784153024,68.0784,93.3805380296,93.5000003338,1.91546942178,47.0468083801,0.357342025007,309.184,89.1860516113,4299,1.66743,4299,74.1714,93.0001455351,93.3,94.8504206522,68.0784
-68.3582,0.0706259280748,68.1595064332,0.999255,68.1595064332,68.16,93.3943993344,93.5000000477,2.26197913081,47.1306277446,0.319192636018,309.192,89.3174451181,4300,1.46946,4300,74.1984,92.4053505361,93.3000000954,95.9009246239,68.16
-68.4666,0.0762606298956,68.2727263658,0.999052,68.2727263658,68.2719,93.2741677465,93.4928382807,2.33377150176,46.4373919502,0.340105311123,309.201,90.2980901401,4301,1.53704,4301,74.184,93.2419397022,93.2,99.2887027909,68.2719
-68.3288,0.0958718651463,68.1244887797,0.998836,68.1244887797,68.1246,93.2555124939,93.4496944268,1.7816301086,46.3255335102,0.336010286223,309.239,89.1968757376,4302,1.6824,4302,74.1436,93.0034755045,93.1,95.4338344888,68.1246
-68.2375,0.0831107616636,68.0381345589,0.999937,68.0381345589,68.0376,93.2829710312,93.4531898025,2.58443093298,46.5166706548,0.304340302643,309.266,89.6223381933,4303,1.17939,4303,74.1192,93.2179244156,93.2,99.7501189364,68.0376
-68.4091,0.0680465747499,68.2137147535,0.99929,68.2137147535,68.2131,93.3307383312,93.4954860832,2.30809961667,46.7670460458,0.339547982873,309.28,89.5923805981,4304,1.87178,4304,74.1195,93.2280412959,93.2000007153,98.1462434599,68.2131
-68.5185,0.0513387128,68.3185167397,0.998997,68.3185167397,68.3183,93.3556792506,93.4962330272,1.93210697834,46.8994025477,0.326501640636,309.313,87.5764371846,4305,1.46022,4305,74.106,91.8506454603,93.3,94.1285940688,68.3183
-68.3441,0.0651486007939,68.1403015969,0.999511,68.1403015969,68.1393,93.3515981319,93.494295532,1.65219414452,46.8931121127,0.324478679559,309.364,90.1183384084,4306,1.38927,4306,74.1298,92.0025047016,93.2,94.4218444562,68.1393
-68.1621,0.0897930793322,67.9688131981,0.999212,67.9688131981,67.9693,93.3595410273,93.6473090903,2.18703540967,46.9295019954,0.290194221204,309.39,90.749817326,4307,0.903868,4307,74.0812,93.8391318824,93.2,98.7953500857,67.9693
-68.2976,0.183285575109,68.1051706646,0.999304,68.1051706646,68.1049,93.3266483441,93.5785914667,1.91005520572,46.7521476973,0.359834539483,309.45,88.8062460655,4308,1.70326,4308,74.1332,91.7269175339,92.3052193531,94.1146765522,68.1049
-68.3972,0.164832036477,68.1874055713,0.999566,68.1874055713,68.1887,93.3499077033,93.5938315646,1.38439874382,46.891908218,0.322101002791,309.481,90.3867838466,4309,1.38646,4309,74.1036,93.2485326021,92.3000195496,94.4887472706,68.1887
-68.2481,0.0493436148524,68.0361028544,0.999104,68.0361028544,68.0346,93.3529813269,93.4887974082,1.79964950282,46.8874355531,0.345345203729,309.51,89.638034554,4310,1.53791,4310,74.1333,92.7086502726,93.3,95.4411778786,68.0346
-68.267,0.0906266403282,68.0671285676,0.999598,68.0671285676,68.0671,93.2940300347,93.5041384104,2.17477780692,46.5686886977,0.351350146109,309.573,89.8850271535,4311,1.85491,4311,74.1496,92.3592531046,93.2,97.4816814711,68.0671
-68.3772,0.0503068796081,68.1716530704,0.999691,68.1716530704,68.1738,93.2644947629,93.3730114282,2.31271993094,46.4025632617,0.349247058771,309.644,89.0208988823,4312,1.825,4312,74.1403,92.5721990087,93.2,97.2468846252,68.1738
-68.2615,0.0688274920929,68.0610535022,0.999337,68.0610535022,68.0596,93.3646646422,93.5530756378,3.39577554554,46.9624215472,0.335554150204,309.674,87.0073704138,4313,1.56722,4313,74.1788,92.0599860767,93.3,99.5177229408,68.0596
-68.2152,0.246734557202,68.0166602249,0.998263,68.0166602249,68.0166,93.27880624,93.5792822843,2.0205747219,46.4543545987,0.336722762556,309.724,89.7130202208,4314,1.55723,4314,74.1802,93.132923724,92.3000258556,97.2520072439,68.0166
-68.4277,0.0902692068318,68.2313803169,0.999809,68.2313803169,68.2302,93.2838357751,93.5462816884,2.14856737399,46.5176714594,0.345668541367,309.746,88.4224633411,4315,1.82602,4315,74.1736,91.3149434897,93.2,96.1070216193,68.2302
-68.3866,0.0575793901171,68.1950584243,0.999483,68.1950584243,68.1953,93.3650246444,93.5039025565,2.09002467186,46.9688327344,0.331649090871,309.785,88.7245175038,4316,1.39677,4316,74.1603,93.7366555149,93.3,98.0567326895,68.1953
-68.1948,0.0944057871283,67.9921945325,0.998114,67.9921945325,67.992,93.2263153062,93.3834326299,1.73267176313,46.1367893949,0.315419336097,309.839,90.2831689118,4317,1.33753,4317,74.1422,93.1392347711,93.1000001192,96.563010791,67.992
-68.3168,0.0563951164275,68.1163079265,0.999288,68.1163079265,68.1176,93.3815354622,93.5000000596,1.60268197556,47.057172216,0.331438245691,309.879,90.6548438348,4318,1.28803,4318,74.1607,93.0102429217,93.3,95.1156457432,68.1176
-68.3225,0.273732695203,68.1242664667,0.999139,68.1242664667,68.124,93.2869957417,93.5905350762,1.78612105843,46.5327732789,0.332905593123,309.924,90.2403330797,4319,1.57332,4319,74.1339,92.4167047416,92.2006761974,94.4807851205,68.124
-68.14,0.0491962366848,67.9565613053,0.999062,67.9565613053,67.957,93.3389236116,93.4894770088,2.25990621622,46.805619132,0.288161045921,309.956,88.462212263,4320,0.949078,4320,74.1854,92.3840395582,93.3,96.2757337447,67.957
-68.2451,0.0650503845985,68.0396503117,0.998985,68.0396503117,68.039,93.3815594342,93.5563268548,2.60984523882,47.0477244044,0.335203212057,309.983,86.7479610499,4321,1.35551,4321,74.1708,92.588217634,93.3,94.9113774602,68.039
-68.3313,0.0707604713643,68.1340239976,0.999543,68.1340239976,68.1336,93.3984100817,93.5934374715,2.22817443051,47.1628036026,0.310977593241,310.017,88.0637404144,4322,1.44918,4322,74.1822,92.1385966671,93.3,94.3502632741,68.1336
-68.2777,0.0790679404447,68.0839383634,0.999054,68.0839383634,68.0857,93.4075571635,93.5979983452,1.75420928252,47.1997224694,0.364663623646,310.035,89.9240986236,4323,1.91226,4323,74.1809,92.4055301015,93.3,94.9308103159,68.0857
-68.1885,0.0744946885345,67.9831032674,0.999372,67.9831032674,67.9808,93.4133491476,93.5870003063,3.03040098933,47.2432420619,0.332693933324,310.064,87.7285505681,4324,1.83139,4324,74.1919,91.3718718924,93.3,97.7756904476,67.9808
-68.206,0.260156526186,67.9966845507,0.998108,67.9966845507,67.9971,93.2486090921,93.5895589666,1.80839756133,46.2786840099,0.346596059221,310.101,89.6113148282,4325,1.79272,4325,74.2318,93.0737457819,92.3185355651,96.678069601,67.9971
-68.2536,0.36202144596,68.050410934,0.999055,68.050410934,68.0482,93.1243094933,93.5006188801,1.67581593106,45.628671002,0.318801064331,310.133,91.0396626368,4326,1.32501,4326,74.1911,93.8296063253,92.4000000477,98.2357789193,68.0482
-68.2975,0.272730074195,68.0885227747,0.998592,68.0885227747,68.0887,93.2419605109,93.6006508721,2.12068121944,46.2588664696,0.338353945972,310.184,88.4018765511,4327,1.51429,4327,74.1706,92.0459187027,92.5,94.3404504776,68.0887
-68.4382,0.328958554572,68.2441982762,0.999234,68.2441982762,68.2441,93.1814162767,93.60035515,2.26986285702,45.9481080855,0.305399063228,310.23,89.7840919118,4328,1.1208,4328,74.1885,93.5802091664,92.4,98.9315881725,68.2441
-68.4073,0.325771540388,68.1981006431,0.998196,68.1981006431,68.1973,93.1952930456,93.5983842835,1.81207079991,45.9914246034,0.343099702378,310.273,88.575489591,4329,1.62662,4329,74.1572,92.7752020569,92.4047234671,94.7284436871,68.1973
-68.3477,0.30227983344,68.1379434667,0.999035,68.1379434667,68.1388,93.2601975261,93.5353406069,2.03261014581,46.38209641,0.301158651001,310.294,88.6377524576,4330,1.0388,4330,74.1542,93.0441259856,92.4000000238,96.1805699778,68.1388
-68.2302,0.131488248927,68.0125072458,0.99967,68.0125072458,68.0114,93.3518633615,93.5610693785,2.2520246269,46.9036163895,0.324854924598,310.309,90.1261694516,4331,1.34355,4331,74.137,93.407190208,92.8000558217,98.6,68.0114
-68.1569,0.435155331103,67.9472506474,0.999215,67.9472506474,67.947,93.0297798386,93.4999922865,2.30437814466,45.1231881291,0.311271064926,310.367,86.9572707229,4332,1.37784,4332,74.1702,92.6600324783,92.2000011802,94.7725766999,67.947
-68.3962,0.360849066633,68.1881094545,0.999456,68.1881094545,68.1877,93.1907842381,93.5999925774,2.72439760182,46.0140595924,0.339970534958,310.409,87.8860382444,4333,1.4959,4333,74.152,92.6301697222,92.3014248038,97.2642454418,68.1877
-68.384,0.252690072758,68.1727910571,0.999542,68.1727910571,68.1726,93.2735535171,93.5893111389,1.39310587209,46.4665907107,0.326142552305,310.454,91.0089718661,4334,1.43627,4334,74.1341,93.0578994101,92.6,94.6630391753,68.1726
-68.3461,0.349774215323,68.1449195887,0.996643,68.1449195887,68.1456,93.186895978,93.6498121883,2.12305241343,45.8957852568,0.331701030162,310.474,87.3328729225,4335,1.37631,4335,74.1437,92.591277356,92.3002452299,94.3462201854,68.1456
-68.2237,0.382086218503,68.0171281925,0.99781,68.0171281925,68.017,93.0624497139,93.4999991295,1.75532512125,45.2449811268,0.322167178312,310.514,91.0333995324,4336,1.24429,4336,74.1468,93.8621366224,92.3000000715,98.2742898808,68.017
-68.2298,0.265756111571,68.0144476067,0.999406,68.0144476067,68.0126,93.2249712198,93.5888564058,1.68433017116,46.1886152162,0.341785370301,310.539,90.074730918,4337,1.63988,4337,74.1142,93.1502110916,92.500000298,95.4016524008,68.0126
-68.3675,0.456308967528,68.1518753616,0.997094,68.1518753616,68.1517,92.9430993704,93.4987294049,1.39594097469,44.5769466725,0.353650915182,310.568,91.0683454353,4338,1.87701,4338,74.1738,93.5328280153,92.1,95.6700699146,68.1517
-68.2791,0.358409575335,68.0732359935,0.99873,68.0732359935,68.0728,93.1224413804,93.6412492194,2.0322407313,45.6058982901,0.329015506649,310.599,88.8610744648,4339,1.29555,4339,74.1584,93.576928645,92.4,97.5931709411,68.0728
-68.388,0.20297603435,68.1768085404,0.998434,68.1768085404,68.1767,93.3357826768,93.5891679764,2.95267994911,46.7779814224,0.316957531447,310.638,87.8371759717,4340,1.56013,4340,74.1525,92.6683134231,92.7000000119,96.8354846753,68.1767
-68.3355,0.244983470807,68.1306792133,0.998458,68.1306792133,68.1303,93.2475938452,93.5001628927,1.93484387427,46.2831938292,0.293668139433,310.65,90.0915944649,4341,0.868275,4341,74.1797,92.99483524,92.6,96.535048876,68.1303
-68.4216,0.241545560394,68.212378573,0.999043,68.212378573,68.2111,93.2341867584,93.563554626,2.2236306492,46.225578498,0.29264009185,310.698,89.4626347873,4342,1.05079,4342,74.1844,92.5379186614,92.6,96.0071907387,68.2111
-68.2406,0.348186227575,68.0334069293,0.999062,68.0334069293,68.034,93.0727121877,93.4800280914,2.51010905813,45.3374881952,0.315801484205,310.723,90.3994164201,4343,1.20621,4343,74.1848,93.3232259146,92.3,99.6044879964,68.034
-68.2615,0.375993336513,68.0704457608,0.998663,68.0704457608,68.0702,93.0426470325,93.4961985672,2.55300437045,45.1628537778,0.332730743128,310.72,88.9781139121,4344,1.78695,4344,74.1702,92.5150571191,92.3001635836,97.6625400311,68.0702
-68.2984,0.319923759314,68.1006369577,0.997765,68.1006369577,68.1016,93.1550583538,93.49920566,2.24587518047,45.7492564962,0.317323518634,310.746,86.7464277774,4345,1.2549,4345,74.1664,92.8602283002,92.3000879571,94.6168529909,68.1016
-68.3508,0.386943011587,68.1611012362,0.998765,68.1611012362,68.1598,92.9587054106,93.4969718847,2.44251056231,44.704336049,0.355131846807,310.769,87.146477225,4346,1.93721,4346,74.2004,93.3182948954,92.2,97.4408267545,68.1598
-68.3382,0.312247375391,68.1392155923,0.998888,68.1392155923,68.139,93.1288841435,93.5729589041,1.74890620742,45.6387008369,0.325401178494,310.797,90.4736643365,4347,1.4496,4347,74.1811,93.6577069074,92.4000644342,96.6967651315,68.139
-68.108,0.345222024102,67.9099382255,0.999058,67.9099382255,67.9093,93.0720475037,93.4076881867,1.79867808932,45.333020858,0.298039196797,310.813,90.5630838072,4348,1.03093,4348,74.1408,93.1788495233,92.3000002384,96.5654638409,67.9093
-68.1602,0.293631371525,67.966584074,0.996511,67.966584074,67.9658,93.1986424224,93.4999864338,2.60279603935,45.9473692145,0.30285249266,310.832,88.0675294756,4349,1.03263,4349,74.1618,92.0929230748,92.4046594584,96.691978292,67.9658
-68.3869,0.328122170908,68.1864578302,0.997812,68.1864578302,68.1861,93.0672823287,93.4931759731,2.1408490836,45.2617967987,0.354734655225,310.883,90.5178300189,4350,1.92832,4350,74.1908,93.2659369456,92.3002450394,98.2856146904,68.1861
-68.2101,0.237983479049,67.9998689953,0.998748,67.9998689953,68.0004,93.2071627436,93.4887552266,1.92437269046,46.062494625,0.318962498112,310.891,88.3153210974,4351,1.37793,4351,74.1927,93.0394552895,92.6,94.7321264649,68.0004
-68.1455,0.318337060938,67.9342245479,0.997563,67.9342245479,67.9356,93.105810993,93.4991522679,1.41214781161,45.465972604,0.336410331071,310.933,91.4604274484,4352,1.51145,4352,74.2131,93.7631110489,92.4,97.2627809269,67.9356
-68.236,0.233693441227,68.0308513591,0.998413,68.0308513591,68.0303,93.175473271,93.4994108974,1.31366900909,45.8721526072,0.341178894967,310.935,91.1543262248,4353,1.65252,4353,74.1987,93.7692186866,92.600000453,96.3392333376,68.0303
-68.135,0.339535526369,67.9434665361,0.998506,67.9434665361,67.9419,93.0569140604,93.4934236242,2.04438967264,45.2296213692,0.344530688302,310.94,88.6957310609,4354,1.79417,4354,74.2209,92.7474758762,92.4,95.3239887904,67.9419
-68.3634,0.254051445977,68.161983746,0.999235,68.161983746,68.1635,93.1909300103,93.4973498775,1.82827646828,45.989213456,0.35006598886,310.953,90.9653721657,4355,1.99109,4355,74.2331,93.6209620369,92.6,98.5596610005,68.1635
-68.2752,0.263487371966,68.0655003491,0.998451,68.0655003491,68.0652,93.133937556,93.4998721501,1.2866097207,45.6442563517,0.318006775192,310.967,91.0529813386,4356,1.47695,4356,74.2156,93.9228031515,92.6,95.8550487534,68.0652
-68.3239,0.227708050161,68.1208186233,0.998794,68.1208186233,68.1206,93.1715100495,93.4002465634,0.858434510148,45.8618660302,0.302304687884,310.957,91.1964247561,4357,1.24088,4357,74.2209,93.9783089041,92.600029085,94.6398701894,68.1206
-68.411,0.268446703063,68.2125357516,0.998239,68.2125357516,68.2135,93.1360827376,93.4683374039,1.63983665515,45.6502165481,0.330973414603,310.976,89.9754400608,4358,1.50776,4358,74.2543,92.7202346269,92.6,94.8302103575,68.2135
-68.3058,0.206829317608,68.1152332721,0.998622,68.1152332721,68.1155,93.2228664092,93.463360714,2.95142755948,46.1429178798,0.309121488386,310.97,87.1781939401,4359,1.21933,4359,74.2305,93.5167150052,92.7000035643,99.8552038933,68.1155
-68.3007,0.232085381952,68.0988912117,0.998627,68.0988912117,68.0985,93.1930327171,93.4729937294,2.32432214341,45.9780206089,0.313426411348,311.005,90.3773739322,4360,1.13063,4360,74.2382,92.7204516465,92.6000002742,97.7479802459,68.0985
-68.1825,0.195246136942,67.9804688691,0.998904,67.9804688691,67.98,93.2391716259,93.5161313433,1.59387751158,46.2432936095,0.317100108397,311.03,89.8657107854,4361,1.22761,4361,74.2292,92.9249953122,92.7235317655,94.8208998104,67.98
-68.3419,0.110960925444,68.1353709565,0.998901,68.1353709565,68.1357,93.3373306284,93.5999994927,2.10016433577,46.7935676529,0.343568122002,311.036,90.5935650546,4362,1.64595,4362,74.2226,93.5033875222,93.0000246152,98.6735296528,68.1357
-68.2514,0.180529476847,68.0547803798,0.998602,68.0547803798,68.0539,93.2337945463,93.4569731383,1.79068400758,46.2014646675,0.299183492343,311.061,90.322115592,4363,1.23639,4363,74.2211,93.5349811519,92.7007342995,96.850852963,68.0539
-68.3058,0.264648289455,68.1036101812,0.998815,68.1036101812,68.1028,93.1464900105,93.4681109593,3.21144727467,45.726910385,0.332096473315,311.073,84.9291630825,4364,1.45984,4364,74.2687,92.7615673396,92.5,97.3225448793,68.1028
-68.3725,0.202673135627,68.1708488742,0.998479,68.1708488742,68.1692,93.22788394,93.4995230624,1.28429712771,46.1662086838,0.329496283306,311.096,92.1279394347,4365,1.64717,4365,74.2634,94.1231917515,92.7087583477,97.2903416092,68.1692
-68.2656,0.169331916349,68.0719196059,0.99879,68.0719196059,68.0723,93.2291482011,93.4978431789,1.56361421466,46.1799963642,0.324647765984,311.122,89.8958343288,4366,1.64859,4366,74.254,93.6093090469,92.8000075816,95.1606545221,68.0723
-68.2857,0.130332386107,68.0831333641,0.998792,68.0831333641,68.0839,93.3020994926,93.5208340264,1.58551310978,46.5907119544,0.35621885816,311.132,89.6063156817,4367,1.68879,4367,74.2642,91.7128729408,92.9381606788,94.2200926937,68.0839
-68.3415,0.198224782659,68.1241358497,0.999077,68.1241358497,68.1239,93.2305812484,93.4942615584,2.03854131507,46.2006429041,0.306051950253,311.152,89.6530248627,4368,1.30919,4368,74.2623,92.4078771005,92.7000085829,94.6318097689,68.1239
-68.1795,0.133968839543,67.9797673647,0.997237,67.9797673647,67.9798,93.3118667621,93.4952708696,1.07329176806,46.5952004937,0.348500449739,311.18,91.2713150888,4369,2.03126,4369,74.2764,93.1167673271,92.9000026226,94.473270366,67.9798
-68.3316,0.201225106965,68.1241724253,0.99849,68.1241724253,68.1238,93.2203900342,93.4999999048,2.14717784211,46.1240693689,0.310401070778,311.209,89.1022207862,4370,1.45314,4370,74.2943,93.6963944282,92.7,97.6524667382,68.1238
-68.2996,0.114952219575,68.099980537,0.998964,68.099980537,68.1002,93.2982857309,93.4930156354,1.85120236542,46.5734474384,0.347274411377,311.238,89.6897227012,4371,1.90886,4371,74.2977,92.6345640484,93.0000000477,94.8937261932,68.1002
-68.3792,0.156706325913,68.1824858877,0.99846,68.1824858877,68.1825,93.2415019022,93.4569041042,1.26810474347,46.2375164784,0.315018810035,311.272,90.6134752605,4372,1.56983,4372,74.2613,93.0702328046,92.8000094173,94.5208292043,68.1825
-68.4239,0.0899859666685,68.2303649043,0.998853,68.2303649043,68.2305,93.323003243,93.4999548098,0.97579780818,46.7090883525,0.295471774874,311.282,90.6049362314,4373,1.20119,4373,74.2898,93.471913475,93.1,94.8605088278,68.2305
-68.2723,0.125037404377,68.0637556313,0.998682,68.0637556313,68.0631,93.2920759785,93.5091835225,2.03123038476,46.5293964975,0.313908856083,311.314,89.4503925654,4374,1.46254,4374,74.3008,93.2496197557,93.0000000358,95.1773520958,68.0631
-68.2817,0.292821464766,68.0877611263,0.997432,68.0877611263,68.0882,93.0283694328,93.3998341931,1.60611334429,45.0260106959,0.289293174952,311.307,88.5476835792,4375,1.1667,4375,74.281,92.8147125446,92.4,94.1612745863,68.0882
-68.3815,0.145346839836,68.1836011308,0.999023,68.1836011308,68.183,93.2437712473,93.4712653431,1.77816086963,46.2681551194,0.317264662673,311.335,89.8512420333,4376,1.22995,4376,74.292,92.8653342329,92.9000000954,95.0906367081,68.183
-68.3037,0.165359706528,68.1102643635,0.99623,68.1102643635,68.1099,93.2824712066,93.4996297768,2.37029438219,46.3962430823,0.315119338251,311.372,90.0159278112,4377,1.62806,4377,74.3333,93.1571491222,92.8,97.1839641817,68.1099
-68.1543,0.126994644769,67.950827099,0.998914,67.950827099,67.9505,93.2905132722,93.5003250486,1.85363020858,46.5284091819,0.307286879295,311.389,89.5212082288,4378,1.15478,4378,74.3222,93.7126925352,93.0,96.4349779802,67.9505
-68.3313,0.146764721195,68.1330137193,0.9992,68.1330137193,68.1339,93.2466258155,93.403299996,1.51345948522,46.2904514057,0.291031029654,311.423,89.4700338367,4379,1.19635,4379,74.3334,93.5619936385,92.9000003815,95.151655262,68.1339
-68.2554,0.146399217569,68.0553138202,0.998897,68.0553138202,68.0549,93.2778947445,93.5300977674,2.06732046845,46.4575084012,0.308945261714,311.427,87.8713182065,4380,1.38422,4380,74.3212,92.9675771231,92.9000177495,94.9796182514,68.0549
-68.1665,0.128319104861,67.9741529509,0.998298,67.9741529509,67.9733,93.2986717093,93.4982638477,2.29783305587,46.5544803463,0.310721964923,311.46,89.9280587933,4381,1.5242,4381,74.3105,92.9451494296,93.0,97.3592865295,67.9733
-68.4319,0.119385144596,68.2307427711,0.997689,68.2307427711,68.2321,93.3181469983,93.4999366629,2.45109047379,46.6442520902,0.333086077246,311.471,90.0103327105,4382,1.65091,4382,74.2786,93.4574328523,93.0000998486,99.6366621792,68.2321
