MinReturn,AverageQ,AverageAbsQ,Epoch,MaxEsReturn,MinEsReturn,AverageY,AverageAction,AverageReturn,StdEsReturn,AveragePolicySurr,Iteration,PolicyRegParamNorm,AverageAbsY,AverageDiscountedReturn,StdReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss,MaxReturn,AverageEsReturn
1687.50523044,578.298,579.829,4099,3747.78327026,3747.78327026,578.283893918,0.982074,5158.50489431,0.0,-580.645,4099,255.844,579.821011099,466.640199148,1372.59840604,499.307,4.34004828026,329.182,6250.78112108,3747.78327026
5540.32536442,579.416,580.837,4100,3874.16635827,3874.16635827,579.439889182,0.985261,5810.83582553,0.0,-581.803,4100,255.902,580.858640832,445.254402224,144.583303535,499.426,4.66802035778,416.53,6020.0220529,3874.16635827
1517.46358906,579.062,580.49,4101,3796.03397969,3796.03397969,579.070993976,0.980821,5688.01019762,0.0,-581.419,4101,255.941,580.499085321,472.532172323,1405.00515426,499.485,4.53282546114,387.765,6568.64629141,3796.03397969
5405.70217281,579.959,581.338,4102,3973.80419405,3973.80419405,579.965434448,0.977653,5866.77112526,0.0,-582.252,4102,255.981,581.350660914,459.688109001,168.720479049,499.586,4.36068195872,324.028,6007.62768962,3973.80419405
5092.53423304,579.058,580.506,4103,3544.85783118,3544.85783118,579.062774875,0.983468,5662.30031295,0.0,-581.44,4103,255.976,580.504481392,412.076062421,289.846781682,499.696,4.62878659687,413.458,6094.52178965,3544.85783118
5634.93301907,579.268,580.729,4104,3856.66999737,3856.66999737,579.273821394,0.981644,6160.17822593,0.0,-581.635,4104,255.944,580.732896317,456.444493011,282.062486444,499.758,4.38616604203,324.548,6551.33606474,3856.66999737
1333.88710059,579.213,580.645,4105,3913.43545338,3913.43545338,579.221813225,0.981128,4949.74487641,0.0,-581.591,4105,255.992,580.659519772,409.363290665,1229.70460652,499.84,4.60196741169,398.047,5583.56344729,3913.43545338
153.382340559,579.461,580.862,4106,3920.34929161,3920.34929161,579.465510543,0.985931,4840.7372424,0.0,-581.855,4106,256.044,580.866885165,421.809952004,1699.35845283,499.915,4.52299434654,372.0,6079.89948083,3920.34929161
5908.06809012,579.343,580.767,4107,3811.41458696,3811.41458696,579.342805213,0.97385,6171.40078219,0.0,-581.625,4107,256.093,580.767281434,458.184382744,129.619662948,500.009,4.49553002803,366.561,6329.51437312,3811.41458696
5594.51934539,578.014,579.575,4108,3772.5252158,3772.5252158,578.02438014,0.984999,6044.61740039,0.0,-580.262,4108,256.132,579.585633628,435.551089796,311.924263041,500.088,4.48277243384,332.973,6632.03831262,3772.5252158
5281.5671793,578.981,580.419,4109,3780.20657455,3780.20657455,578.984539033,0.97819,6086.21601827,0.0,-581.391,4109,256.116,580.423894298,468.870406624,285.138520129,500.138,4.48492363887,319.964,6319.02686959,3780.20657455
465.031652076,578.675,580.082,4110,3529.79902761,3529.79902761,578.682281785,0.979152,4971.63780063,0.0,-581.032,4110,256.172,580.089558725,451.449157006,2050.49603433,500.227,4.75413407575,421.723,6570.40278345,3529.79902761
3676.1477802,578.899,580.311,4111,3787.20683334,3787.20683334,578.911604434,0.980353,5690.51268701,0.0,-581.256,4111,256.222,580.320946906,433.378621274,703.137298887,500.332,4.85058167245,454.666,6293.64279727,3787.20683334
-187.822170747,578.631,580.065,4112,3842.02998626,3842.02998626,578.635636844,0.986231,4507.09822231,0.0,-580.895,4112,256.27,580.069764611,391.792405449,1849.58144887,500.437,4.67849846778,407.693,5747.09212815,3842.02998626
2821.74491459,577.65,579.158,4113,4019.16946998,4019.16946998,577.645833988,0.981954,5517.62797919,0.0,-579.965,4113,256.217,579.15431208,431.879672876,1003.5361175,500.593,4.88727220898,453.932,6396.51795758,4019.16946998
643.330968901,577.964,579.431,4114,3971.69361584,3971.69361584,577.967405785,0.98486,4266.64059643,0.0,-580.234,4114,256.202,579.436147335,437.758603694,2008.09679314,500.639,4.44945688744,318.775,6239.70201087,3971.69361584
1361.13614311,577.374,578.917,4115,3296.79578206,3296.79578206,577.391156749,0.982119,5138.1995252,0.0,-579.652,4115,256.244,578.928784947,442.045428352,1298.09707707,500.75,4.55281767758,357.954,6044.75298448,3296.79578206
1919.13057752,578.233,579.678,4116,3384.45202065,3384.45202065,578.228818687,0.985441,4884.10376925,0.0,-580.541,4116,256.268,579.673674976,441.180649719,1420.59439625,500.848,4.58970050006,369.584,5920.27888172,3384.45202065
292.856618899,577.307,578.833,4117,3929.42486253,3929.42486253,577.313891438,0.985236,4919.73886573,0.0,-579.615,4117,256.288,578.833868942,448.341991684,1933.05344144,500.956,4.83159860507,455.446,6110.96391152,3929.42486253
5054.84540068,577.58,579.03,4118,3936.7423515,3936.7423515,577.585738623,0.986573,5454.40370602,0.0,-579.835,4118,256.301,579.040283747,411.105279368,217.932789188,501.04,4.38461646299,300.347,5711.48318295,3936.7423515
4737.48471967,577.586,579.085,4119,4068.4258492,4068.4258492,577.593422095,0.982417,5486.50129491,0.0,-579.919,4119,256.347,579.092360743,414.517698436,312.84313391,501.15,4.5567950024,334.991,5859.72677259,4068.4258492
309.044816734,577.044,578.594,4120,3939.43367355,3939.43367355,577.055048002,0.987499,3821.57390201,0.0,-579.258,4120,256.402,578.608914826,399.493048082,1971.5677461,501.164,4.57637903027,342.806,5632.59195079,3939.43367355
4594.73209723,576.985,578.536,4121,3600.9110212,3600.9110212,576.979687251,0.981568,5022.0008844,0.0,-579.306,4121,256.485,578.530212475,394.678254043,228.017878401,501.215,4.68661144185,373.09,5503.64264536,3600.9110212
5583.54031265,577.234,578.712,4122,3347.36672386,3347.36672386,577.241552924,0.979791,5789.48213356,0.0,-579.361,4122,256.535,578.722137805,425.611847889,149.060636162,501.258,4.63160485189,348.673,6069.52375023,3347.36672386
4585.96542426,577.062,578.537,4123,3506.66567956,3506.66567956,577.068209145,0.979931,5790.23360408,0.0,-579.225,4123,256.511,578.543676986,464.298923571,592.301006355,501.324,4.75314431745,399.069,6376.63865534,3506.66567956
5749.78857681,577.438,578.872,4124,3597.23959425,3597.23959425,577.431353228,0.973722,5973.97455688,0.0,-579.714,4124,256.531,578.863851853,439.170629788,132.80250598,501.35,4.57148661271,336.814,6134.12634474,3597.23959425
5423.70594053,576.411,577.931,4125,3956.86666487,3956.86666487,576.417783689,0.984013,5682.89831726,0.0,-578.71,4125,256.537,577.939948601,428.765088352,173.447259666,501.503,4.70437730693,386.793,5963.90437442,3956.86666487
3005.87615108,577.173,578.591,4126,3259.55554195,3259.55554195,577.18761538,0.980884,5114.33836935,0.0,-579.44,4126,256.518,578.607473099,412.569178346,1034.95439406,501.561,4.61801295046,367.194,5991.38431785,3259.55554195
5337.94652908,576.621,578.129,4127,-251.809127047,-251.809127047,576.613907564,0.983216,5693.29874361,0.0,-578.826,4127,256.529,578.123050986,400.194280838,291.47822919,501.679,4.59090272019,356.232,6162.89754519,-251.809127047
5043.45721112,576.406,577.954,4128,3512.49394214,3512.49394214,576.41891958,0.979493,5276.12368182,0.0,-578.727,4128,256.546,577.96942228,403.071140437,149.953125655,501.72,4.66984337922,382.352,5566.29885206,3512.49394214
3620.04514693,575.953,577.508,4129,3832.74819493,3832.74819493,575.965318281,0.982883,5128.88656739,0.0,-578.202,4129,256.6,577.51949522,379.623496691,639.70296392,501.767,4.7019102147,375.117,5781.01903786,3832.74819493
5491.57583388,576.458,577.974,4130,3857.33780697,3857.33780697,576.459203044,0.983157,5785.01872619,0.0,-578.765,4130,256.657,577.971947962,449.000202339,266.522108421,501.861,4.84434172476,440.337,6322.130963,3857.33780697
4305.5193486,575.422,577.02,4131,3613.91156091,3613.91156091,575.429147309,0.979664,5521.96624302,0.0,-577.748,4131,256.625,577.027572821,441.306500478,475.146791629,501.975,4.64897784938,363.075,6044.13555326,3613.91156091
3378.29834894,575.683,577.26,4132,3862.48093352,3862.48093352,575.684448376,0.978589,5305.68597977,0.0,-578.093,4132,256.64,577.257228664,444.17825904,816.604487704,502.105,4.53743151002,362.971,5954.34559534,3862.48093352
2376.40952421,575.957,577.51,4133,3999.91771661,3999.91771661,575.953640525,0.983127,5325.42338899,0.0,-578.341,4133,256.71,577.508632098,425.886911439,994.442037374,502.169,4.58015348767,359.104,5766.49403897,3999.91771661
5254.11219797,575.61,577.184,4134,3577.74314836,3577.74314836,575.628489328,0.985546,5468.86410209,0.0,-577.951,4134,256.674,577.202601215,414.776309557,169.348976825,502.236,4.81138360094,443.636,5780.96330379,3577.74314836
-213.689976918,575.668,577.221,4135,3560.74099364,3560.74099364,575.655221856,0.983285,4569.25086094,0.0,-578.15,4135,256.704,577.209471531,384.618481753,1983.1133177,502.33,4.6733417793,394.373,5839.16043645,3560.74099364
4538.96255259,576.329,577.826,4136,4233.20541201,4233.20541201,576.340707286,0.981902,5755.74880236,0.0,-578.721,4136,256.732,577.837742477,440.316646698,513.303765715,502.411,4.63276801329,386.34,6302.1290045,4233.20541201
2983.65557973,576.683,578.159,4137,3619.97685348,3619.97685348,576.68806196,0.977906,5877.27727977,0.0,-578.945,4137,256.774,578.166555794,457.805372056,974.923377151,502.47,4.46290950608,349.018,6433.75290156,3619.97685348
5559.59663796,576.442,577.871,4138,3483.85548204,3483.85548204,576.444194254,0.977433,5906.07710311,0.0,-578.638,4138,256.802,577.874221037,448.90185808,154.991346406,502.561,4.78196713085,451.855,6185.85429857,3483.85548204
1612.41824935,575.587,577.157,4139,3841.37884635,3841.37884635,575.593092744,0.979359,5645.95732013,0.0,-577.677,4139,256.88,577.169515191,457.320197732,1361.1599599,502.62,4.26149029147,275.34,6481.68169566,3841.37884635
5566.07499374,575.948,577.436,4140,3788.81340913,3788.81340913,575.953941686,0.977145,5928.523143,0.0,-578.2,4140,256.98,577.440261776,450.774841155,155.344446774,502.714,4.53193421199,349.948,6120.19477187,3788.81340913
5628.44298635,575.743,577.281,4141,3748.10175305,3748.10175305,575.750017959,0.980457,5865.59711361,0.0,-578.02,4141,257.029,577.287726134,450.470712866,183.765095836,502.791,4.51274750739,359.669,6186.12956598,3748.10175305
75.7132559573,575.69,577.156,4142,3367.44505313,3367.44505313,575.67413992,0.985895,4401.30163391,0.0,-577.921,4142,257.029,577.146022112,403.361892587,2136.37731708,502.829,4.55283923728,378.428,5817.71534425,3367.44505313
1465.07700576,576.157,577.6,4143,3792.37701934,3792.37701934,576.163160675,0.982369,5230.24763368,0.0,-578.391,4143,257.06,577.609073789,455.124089148,1457.25910448,502.908,4.41087392392,354.18,6231.61055079,3792.37701934
5610.34045465,575.173,576.724,4144,3480.45722362,3480.45722362,575.180434023,0.977056,5943.97989634,0.0,-577.455,4144,257.011,576.740867128,447.326620022,195.550283993,503.013,4.32575582946,324.769,6172.44073987,3480.45722362
5217.88952487,575.171,576.701,4145,3673.24383924,3673.24383924,575.176375368,0.983722,5654.75115919,0.0,-577.474,4145,257.005,576.704900463,443.667042723,265.949895588,503.109,4.66581182961,434.301,6193.77094654,3673.24383924
2829.69758221,574.824,576.325,4146,3961.3313671,3961.3313671,574.830289718,0.978569,5489.56614056,0.0,-577.081,4146,257.042,576.336099743,424.183814774,928.15779235,503.247,4.61659954256,410.599,6202.9781363,3961.3313671
2629.85700026,575.685,577.08,4147,3833.15030334,3833.15030334,575.680832433,0.982255,5700.47663979,0.0,-577.901,4147,257.091,577.073085233,440.873289427,1036.61069614,503.392,4.47657562213,353.279,6263.89505933,3833.15030334
-560.95262992,574.217,575.756,4148,3836.0898189,3836.0898189,574.216401957,0.978787,5381.48241189,0.0,-576.438,4148,257.14,575.76403487,398.989138503,1987.98090689,503.457,4.44293203421,346.792,6461.76450593,3836.0898189
399.302876922,574.303,575.755,4149,3784.62578857,3784.62578857,574.303324233,0.983141,5483.76035964,0.0,-576.607,4149,257.138,575.758903017,444.783819885,1705.369095,503.59,4.97035291932,517.489,6287.75918473,3784.62578857
2256.40373697,574.228,575.752,4150,3251.25279274,3251.25279274,574.245754487,0.983422,4984.52571918,0.0,-576.61,4150,257.154,575.769645194,465.433106406,1443.25365918,503.644,4.25182455074,299.299,6152.08310694,3251.25279274
5427.08111235,574.197,575.737,4151,3958.71344462,3958.71344462,574.206183211,0.980638,5834.80638137,0.0,-576.627,4151,257.151,575.745072333,431.861930825,237.887286676,503.797,4.60074160705,379.483,6207.99607353,3958.71344462
5941.71722017,574.533,576.019,4152,3834.36185165,3834.36185165,574.523394766,0.978984,6116.34899517,0.0,-576.819,4152,257.21,576.012324202,467.795451446,141.346638604,503.896,4.39091162764,312.613,6399.78009248,3834.36185165
2191.38679613,575.206,576.61,4153,3631.36172149,3631.36172149,575.208492677,0.987183,5272.92508416,0.0,-577.663,4153,257.283,576.60970036,432.267458705,1035.69075032,504.036,4.62929952201,363.687,5801.97581934,3631.36172149
5201.44861118,574.808,576.267,4154,3698.94506359,3698.94506359,574.816940256,0.984859,5500.30101838,0.0,-577.214,4154,257.298,576.28200396,431.872200389,164.211331228,504.09,4.41379128204,308.691,5770.68640003,3698.94506359
2257.98094509,575.212,576.659,4155,3904.62204941,3904.62204941,575.209488381,0.980221,5205.91763595,0.0,-577.486,4155,257.292,576.659055398,427.661457051,990.459816851,504.154,4.36898920938,307.641,5829.8335475,3904.62204941
2991.115512,574.903,576.392,4156,3287.27887032,3287.27887032,574.914357561,0.981765,5098.41780314,0.0,-577.157,4156,257.278,576.405493778,443.060186248,1055.47595272,504.266,4.59930707527,361.507,5892.51539235,3287.27887032
5598.19858141,575.517,576.864,4157,3982.55938957,3982.55938957,575.531481635,0.980752,5707.57489421,0.0,-577.85,4157,257.381,576.88255492,443.186448868,125.319071416,504.331,4.38004641244,325.453,5966.91132739,3982.55938957
5291.10607929,574.789,576.212,4158,3676.11757694,3676.11757694,574.790410989,0.983228,5745.21700719,0.0,-577.097,4158,257.383,576.220950136,438.570444385,261.47374829,504.369,4.39437818792,323.442,6015.55853755,3676.11757694
705.707160299,574.54,575.968,4159,3553.93462218,3553.93462218,574.548200929,0.983113,5173.03982655,0.0,-576.935,4159,257.385,575.975602735,407.526319775,1498.69367658,504.514,4.80931902253,458.874,5972.1741732,3553.93462218
5783.74594822,574.412,575.857,4160,3668.34324825,3668.34324825,574.419276495,0.983421,5938.19040694,0.0,-576.87,4160,257.435,575.865016117,458.029093717,134.937133264,504.598,4.34937491805,308.524,6163.36508583,3668.34324825
3159.65482695,574.478,575.929,4161,4002.4606382,4002.4606382,574.47682485,0.980502,6014.80989477,0.0,-576.854,4161,257.503,575.932081342,459.037654768,974.535958937,504.638,4.62563222224,401.184,6753.13521892,4002.4606382
5203.05773283,574.353,575.795,4162,3573.83164295,3573.83164295,574.362130223,0.976617,5713.71258163,0.0,-576.776,4162,257.537,575.805384362,443.950716915,248.669086165,504.766,4.52587214076,373.285,6014.79758598,3573.83164295
5657.84042075,575.053,576.435,4163,3764.38546332,3764.38546332,575.051444151,0.979658,6086.8645957,0.0,-577.541,4163,257.619,576.434460025,459.13668865,183.127836177,504.866,4.44895998069,345.556,6356.26351976,3764.38546332
830.378377126,574.961,576.357,4164,3944.65940201,3944.65940201,574.967288518,0.983399,5215.75216026,0.0,-577.41,4164,257.638,576.36836451,443.899728746,1523.90040839,504.926,4.49405455575,373.589,6176.66529816,3944.65940201
159.31877484,574.716,576.134,4165,3906.85820401,3906.85820401,574.723439061,0.990803,3259.5583716,0.0,-577.139,4165,257.658,576.138571866,417.960682865,2254.84391494,504.968,4.44356913622,344.542,5947.28595233,3906.85820401
4548.54569506,574.947,576.32,4166,3533.1836109,3533.1836109,574.946819371,0.983291,5620.20093805,0.0,-577.31,4166,257.669,576.322975735,454.811184966,410.194193542,505.019,4.51277707913,392.637,5936.86049484,3533.1836109
926.645305779,575.576,576.851,4167,4003.04304207,4003.04304207,575.590322848,0.975819,4559.09102679,0.0,-577.939,4167,257.626,576.865854129,380.402468954,1222.86269461,505.069,4.4247608433,333.037,5259.73438127,4003.04304207
4395.58999226,574.425,575.768,4168,3673.81366633,3673.81366633,574.42694283,0.986494,5073.12779573,0.0,-576.508,4168,257.633,575.768524491,387.557981868,292.826013794,505.16,4.81743130165,436.428,5396.55078916,3673.81366633
167.258687086,574.627,575.969,4169,3232.52112094,3232.52112094,574.644017315,0.986832,4531.75830537,0.0,-576.916,4169,257.664,575.986600451,417.513519969,2338.99631992,505.203,4.54819171621,345.852,6454.45505664,3232.52112094
5333.02604337,575.073,576.372,4170,4066.6207195,4066.6207195,575.070968179,0.981958,5731.96543323,0.0,-577.351,4170,257.772,576.37161509,440.352261011,166.542888655,505.327,4.62576326538,390.273,5943.56799142,4066.6207195
5779.12696805,574.739,576.074,4171,3804.37829718,3804.37829718,574.744106675,0.98119,5997.86985797,0.0,-577.109,4171,257.796,576.079755529,447.613167694,121.307277111,505.404,4.55766860761,361.383,6257.27624673,3804.37829718
5495.56819381,574.555,575.84,4172,3872.79900527,3872.79900527,574.56552591,0.982891,5812.7411115,0.0,-576.908,4172,257.795,575.851829704,432.030341548,144.165205272,505.532,4.73366521109,437.08,5979.01522773,3872.79900527
5282.94725235,574.732,576.039,4173,4128.86860839,4128.86860839,574.735261721,0.976961,5597.74346966,0.0,-577.096,4173,257.84,576.042145641,415.466066701,215.142250347,505.625,4.42648299957,327.676,6064.73009302,4128.86860839
2576.72447881,574.531,575.873,4174,4037.70424128,4037.70424128,574.527757119,0.98181,5198.02040506,0.0,-576.925,4174,257.841,575.87433883,411.742266559,896.677578808,505.712,4.7058641815,397.976,6023.30307936,4037.70424128
1865.92321804,574.9,576.172,4175,3805.03631398,3805.03631398,574.904793149,0.981015,5484.59379092,0.0,-577.336,4175,257.871,576.172983954,439.961400778,1211.81357051,505.774,4.4997065642,333.969,6052.16645835,3805.03631398
4659.85067318,574.987,576.274,4176,4046.52841584,4046.52841584,574.987514785,0.977474,5912.93193496,0.0,-577.455,4176,257.886,576.275103756,468.007585665,458.575885526,505.857,4.57246006981,357.081,6390.08784914,4046.52841584
5463.39857218,574.763,576.041,4177,3748.09298636,3748.09298636,574.780621067,0.979197,5859.52222444,0.0,-577.261,4177,257.895,576.058981333,442.429126207,198.84477453,505.977,4.89091185236,460.24,6133.28722473,3748.09298636
4813.80311979,574.955,576.248,4178,3822.40361294,3822.40361294,574.950275386,0.979744,5374.76426312,0.0,-577.449,4178,257.99,576.241665239,410.216052318,252.476961377,505.94,4.43716812121,297.89,5686.61963782,3822.40361294
657.301905234,574.989,576.308,4179,3735.99747373,3735.99747373,574.995706516,0.984976,4617.15765571,0.0,-577.458,4179,257.978,576.316917646,433.555340007,1699.07366593,505.999,4.35202003446,269.363,5933.64868352,3735.99747373
334.764902037,575.612,576.896,4180,3658.96569683,3658.96569683,575.627474207,0.986605,5193.20042334,0.0,-578.055,4180,258.003,576.91151129,423.427292212,1624.25679342,506.03,4.36759088769,285.368,5963.12532547,3658.96569683
441.001464862,575.156,576.446,4181,3942.44531106,3942.44531106,575.151524957,0.990645,3198.74115888,0.0,-577.581,4181,258.016,576.441887828,426.685215269,2172.40465051,506.165,4.82455958349,413.079,5862.79614191,3942.44531106
953.989535496,576.142,577.351,4182,4113.23812065,4113.23812065,576.142677348,0.98259,4910.20270762,0.0,-578.558,4182,258.025,577.347952449,450.475603844,1854.4178501,506.217,4.3964380913,298.673,6188.60553975,4113.23812065
3915.177558,575.972,577.197,4183,3958.27082884,3958.27082884,575.978443437,0.976675,5820.68460063,0.0,-578.371,4183,258.132,577.202253597,464.424157924,670.886685419,506.298,4.52752270445,334.111,6320.38908935,3958.27082884
-99.2611628365,575.823,577.066,4184,4064.39612913,4064.39612913,575.841962653,0.980776,5282.89018183,0.0,-578.308,4184,258.198,577.085205761,431.350432458,1906.68314981,506.395,4.58165503432,371.877,6505.53519728,4064.39612913
4042.55108908,576.228,577.401,4185,3554.85589881,3554.85589881,576.222963531,0.982061,5441.72188627,0.0,-578.704,4185,258.156,577.392678205,417.007981819,490.626490285,506.464,4.72075934241,402.703,5841.89338184,3554.85589881
2921.75597686,576.214,577.388,4186,3634.30126155,3634.30126155,576.216560624,0.981186,5053.98891451,0.0,-578.633,4186,258.126,577.39129005,420.854428426,1056.33667939,506.498,4.5051559084,365.895,5791.40933125,3634.30126155
-235.30341841,576.058,577.24,4187,3596.65750845,3596.65750845,576.072473007,0.98242,4639.10862086,0.0,-578.496,4187,258.199,577.253492482,416.921472804,2263.25733987,506.537,4.29426488431,277.131,6455.90936667,3596.65750845
1671.30153948,576.037,577.173,4188,3800.24310981,3800.24310981,576.040887113,0.980951,5572.58257433,0.0,-578.554,4188,258.304,577.175495002,462.968258511,1321.09776333,506.652,4.85836125403,443.185,6381.08484885,3800.24310981
1803.54303357,576.118,577.285,4189,4325.29700194,4325.29700194,576.12936208,0.984821,5537.47159956,0.0,-578.671,4189,258.308,577.300289586,440.232768143,1253.09369776,506.663,4.6363012302,375.279,6245.02343434,4325.29700194
2824.04125334,576.433,577.586,4190,3697.40086913,3697.40086913,576.433708825,0.980421,5899.37375637,0.0,-578.991,4190,258.369,577.58254451,447.639042506,1050.23181834,506.744,4.55894184861,369.048,6574.04350555,3697.40086913
1577.45446309,575.925,577.089,4191,4266.64272592,4266.64272592,575.929833938,0.982971,5425.01362356,0.0,-578.45,4191,258.401,577.093768683,428.384797231,1368.90169782,506.839,4.8998473571,478.567,6245.5871145,4266.64272592
5358.27625036,576.719,577.78,4192,3647.17989728,3647.17989728,576.739439797,0.978687,5488.65119133,0.0,-579.148,4192,258.443,577.799201539,407.575613285,101.513343046,506.935,4.75362616559,418.743,5730.86328068,3647.17989728
5582.09289181,576.769,577.832,4193,3068.47408222,3068.47408222,576.761115497,0.976736,5810.00184889,0.0,-579.195,4193,258.475,577.828370539,434.754180145,126.512651134,507.063,4.51747394216,343.02,5960.85098131,3068.47408222
1926.60132001,576.062,577.174,4194,3614.96776901,3614.96776901,576.061411725,0.979299,5211.58684217,0.0,-578.567,4194,258.49,577.17346097,426.185206202,1300.75034105,507.167,4.59424889711,393.511,6058.32070955,3614.96776901
5520.61924517,576.561,577.631,4195,3744.81552445,3744.81552445,576.5578513,0.978555,6142.49859565,0.0,-579.042,4195,258.457,577.62433482,451.8062046,272.614710745,507.187,4.53222664901,346.583,6489.74257306,3744.81552445
5844.64409291,576.686,577.779,4196,4202.56948998,4202.56948998,576.711464589,0.97916,6136.33908925,0.0,-579.081,4196,258.432,577.803944437,436.132564651,212.414439555,507.257,4.59156959353,380.786,6474.65124463,4202.56948998
5207.25600341,576.51,577.591,4197,4094.66757255,4094.66757255,576.492582805,0.985219,5503.13269627,0.0,-578.573,4197,258.442,577.573910119,370.928795672,203.743496618,507.355,4.83656057098,450.772,5920.24490127,4094.66757255
1757.34810507,575.972,577.053,4198,3597.91293739,3597.91293739,575.993983296,0.979116,5631.11724724,0.0,-578.067,4198,258.487,577.072980949,432.688825582,1300.7224102,507.435,4.43024788181,328.392,6272.92845239,3597.91293739
855.168914334,576.356,577.42,4199,3902.89653579,3902.89653579,576.359295965,0.982368,5089.6386154,0.0,-578.778,4199,258.522,577.424395705,425.469241258,1719.87801718,507.524,4.33341149533,273.258,6198.90452174,3902.89653579
4711.28681686,575.361,576.536,4200,3440.8090569,3440.8090569,575.372353027,0.983,5440.97281031,0.0,-577.815,4200,258.589,576.543173925,416.643461034,309.962579411,507.626,4.60486864329,384.54,5782.71761119,3440.8090569
5553.33140506,576.295,577.374,4201,3972.94072947,3972.94072947,576.287560275,0.982952,5930.88759884,0.0,-578.768,4201,258.618,577.364645294,443.710556391,190.463215153,507.775,4.72012339034,435.158,6196.16235497,3972.94072947
5686.63099936,575.957,577.052,4202,4299.32927584,4299.32927584,575.967483911,0.977942,6044.86237478,0.0,-578.447,4202,258.65,577.067922503,461.250116027,161.485561561,507.819,4.51539162221,348.703,6238.65578118,4299.32927584
2092.55957188,576.643,577.683,4203,3634.0346516,3634.0346516,576.646935493,0.98433,5629.67873075,0.0,-579.121,4203,258.665,577.687792726,450.015613765,1194.94497879,507.946,4.64388195141,419.371,6356.3215149,3634.0346516
-97.5227299218,576.157,577.261,4204,3718.77680179,3718.77680179,576.164779728,0.984976,5047.51617157,0.0,-578.594,4204,258.726,577.26938268,416.8661169,1996.29400889,508.03,4.57759067348,399.158,6232.34267073,3718.77680179
-283.208513128,575.83,576.958,4205,4149.28863507,4149.28863507,575.846013394,0.985001,4732.8384251,0.0,-578.349,4205,258.728,576.966982297,397.504234198,2296.43386303,508.18,4.55087976671,366.32,6226.95663468,4149.28863507
5792.01219891,576.317,577.418,4206,3867.13212317,3867.13212317,576.301306377,0.979519,6153.79898892,0.0,-578.714,4206,258.736,577.402877094,452.511856263,205.678359734,508.281,4.44332724567,342.518,6444.801391,3867.13212317
5748.82994041,576.172,577.29,4207,4204.6255647,4204.6255647,576.192353484,0.982868,6035.22191883,0.0,-578.553,4207,258.807,577.308623859,429.481217321,181.684183952,508.385,4.73254432214,426.354,6349.0449289,4204.6255647
4500.91312314,576.547,577.654,4208,3804.18382411,3804.18382411,576.548957588,0.982607,5588.2470513,0.0,-578.881,4208,258.827,577.657861637,428.420158508,445.80317981,508.453,4.47036274485,360.669,6153.52314059,3804.18382411
2233.99669204,576.925,577.969,4209,4254.46620051,4254.46620051,576.91974944,0.985703,5134.67405747,0.0,-579.325,4209,258.869,577.960231157,435.797591888,1158.0086646,508.569,4.62587964186,401.587,6097.10002396,4254.46620051
5583.0784097,575.67,576.804,4210,3729.31227998,3729.31227998,575.688971554,0.983749,6037.76154233,0.0,-577.973,4210,258.955,576.823889174,456.803418431,212.344091712,508.657,4.58629332085,381.518,6313.14769067,3729.31227998
2936.75478875,576.242,577.299,4211,3680.57715767,3680.57715767,576.242424081,0.984261,5486.82346406,0.0,-578.611,4211,258.958,577.301824705,425.323678977,890.187090085,508.704,4.39967786856,335.111,6191.39538853,3680.57715767
5550.12682878,575.354,576.513,4212,3717.92857295,3717.92857295,575.363078318,0.983196,5770.24850613,0.0,-577.716,4212,258.99,576.522535779,438.417120718,191.451320359,508.794,4.63559296875,385.315,6221.00932627,3717.92857295
2382.38113766,575.838,576.995,4213,4310.80136473,4310.80136473,575.847327746,0.984802,5393.53982034,0.0,-578.204,4213,259.0,577.005165762,433.998241128,1024.58262175,508.834,4.36262862875,325.259,6020.28526846,4310.80136473
-596.460153238,576.396,577.465,4214,3614.27823069,3614.27823069,576.383122349,0.985137,4619.26812382,0.0,-578.759,4214,259.126,577.453986836,415.389542312,2325.42766185,508.891,4.5168096759,388.104,6190.55776225,3614.27823069
4300.20241133,576.246,577.322,4215,4105.99435673,4105.99435673,576.25945379,0.984206,5639.04364262,0.0,-578.65,4215,259.16,577.334055895,440.357145701,511.964959208,508.918,4.3243139011,300.928,6153.08106364,4105.99435673
5874.27476224,576.365,577.427,4216,4116.17345245,4116.17345245,576.372540474,0.982445,6133.37600365,0.0,-578.732,4216,259.22,577.432842645,436.012384508,234.869961529,508.987,4.35090314671,307.293,6617.7054326,4116.17345245
1103.50096936,576.474,577.499,4217,3957.63893906,3957.63893906,576.484792051,0.985033,5152.38195476,0.0,-578.852,4217,259.248,577.511336927,455.382999029,1560.54687526,509.027,4.64779129109,391.341,6030.13047145,3957.63893906
5232.69949933,576.573,577.622,4218,4157.48453077,4157.48453077,576.577404514,0.982775,5787.64307411,0.0,-578.957,4218,259.271,577.628194837,446.016813694,251.433187987,509.123,4.57203493153,405.022,6181.64087722,4157.48453077
4860.56221725,576.888,577.884,4219,3632.65898638,3632.65898638,576.896647571,0.978324,5129.93216209,0.0,-579.471,4219,259.306,577.893316717,386.61952686,140.149318515,509.211,4.61081137445,413.708,5361.92940825,3632.65898638
5532.37531872,576.694,577.78,4220,3697.09438566,3697.09438566,576.693646133,0.981827,5788.88948437,0.0,-579.12,4220,259.339,577.780178387,421.031479408,177.96506951,509.271,4.11134964555,247.411,6080.94322749,3697.09438566
