MaxEsReturn,MaxReturn,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageDiscountedReturn,AverageQLoss,AveragePolicySurr,StdEsReturn,Iteration,PolicyRegParamNorm,AverageY,AverageReturn,MinEsReturn,AverageAbsQ,StdReturn,MinReturn,AverageQ,Epoch,AverageAbsY,QFunRegParamNorm
854.46408722,1396.35354292,0.10378933806,0.963811,854.46408722,112.265313381,0.152133,-13.7213,0.0,4160,182.514,13.658743354,1313.11607416,854.46408722,13.659,51.1220408596,1242.40627288,13.659,4160,13.6587799117,173.796
908.918304234,1382.88900943,0.110780649158,0.965411,908.918304234,110.827800738,0.21186,-13.7222,0.0,4161,182.557,13.6598743747,1298.75657237,908.918304234,13.6599,46.6437445533,1228.6155466,13.6599,4161,13.6599204396,173.843
914.28368712,1326.48078704,0.110024341322,0.974074,914.28368712,108.131488841,0.197957,-13.7275,0.0,4162,182.588,13.6620808992,1185.7017441,914.28368712,13.6618,62.6387115351,1092.15003426,13.6618,4162,13.6620945033,173.877
824.338855834,1185.11645764,0.11156016606,0.965991,824.338855834,99.6302568955,0.188495,-13.7287,0.0,4163,182.584,13.6653493137,1055.77274016,824.338855834,13.6652,81.610079488,940.089061211,13.6652,4163,13.6653574527,173.937
888.999128334,1235.58733268,0.105456121235,0.95918,888.999128334,99.9802733143,0.15805,-13.7245,0.0,4164,182.638,13.6642623056,1151.08123598,888.999128334,13.6641,59.2417477236,1073.69068814,13.6641,4164,13.6642791035,173.97
795.760516897,1393.72750039,0.10696555263,0.9664,795.760516897,114.325674381,0.182078,-13.7257,0.0,4165,182.658,13.664918243,1313.93218458,795.760516897,13.665,52.7462804654,1244.03078303,13.665,4165,13.6649811675,173.97
836.113570999,1328.46605162,0.108596633724,0.96393,836.113570999,104.679212523,0.19583,-13.7282,0.0,4166,182.671,13.6623119538,1248.57703709,836.113570999,13.6624,45.8242931201,1166.35680838,13.6624,4166,13.6623672458,174.005
853.789228285,1352.01267917,0.109430829649,0.958985,853.789228285,116.80766473,0.202874,-13.7237,0.0,4167,182.733,13.6638514223,1302.06770275,853.789228285,13.6633,42.3399044031,1199.83336764,13.6633,4167,13.6638874899,174.001
801.049094294,1287.66611763,0.11298278371,0.972638,801.049094294,107.915388879,0.21318,-13.7208,0.0,4168,182.701,13.6594272803,1209.86520847,801.049094294,13.6593,40.7288104876,1147.66042196,13.6593,4168,13.6594686074,174.007
720.312744736,1258.43833538,0.106928897366,0.972845,720.312744736,106.93711966,0.166777,-13.7225,0.0,4169,182.68,13.6626340899,1204.34323322,720.312744736,13.6624,30.331444447,1146.41241706,13.6624,4169,13.6626706513,174.005
788.877590863,1245.90882324,0.105871151006,0.965511,788.877590863,105.290292033,0.16433,-13.7212,0.0,4170,182.752,13.662271974,1165.50149234,788.877590863,13.6627,46.1190786513,1089.5425129,13.6627,4170,13.6623314973,174.038
804.760446233,1221.25034675,0.105431593073,0.960353,804.760446233,102.916416084,0.170731,-13.7193,0.0,4171,182.829,13.6610409558,1157.83130093,804.760446233,13.6613,46.9173891432,1079.06482603,13.6613,4171,13.6610641154,174.076
782.564984391,1256.07383105,0.116821650478,0.954766,782.564984391,98.702303104,0.245373,-13.7003,0.0,4172,182.783,13.6455930382,1145.65680197,782.564984391,13.6449,49.7939785531,1070.01850528,13.6449,4172,13.6456298194,174.082
817.47726995,1149.84821009,0.113865051373,0.966273,817.47726995,102.960368742,0.224313,-13.6975,0.0,4173,182.803,13.6366944148,1110.68216068,817.47726995,13.6364,53.3017887092,974.827993615,13.6364,4173,13.6367273093,174.123
802.027372254,1147.55757296,0.111181715449,0.956617,802.027372254,96.1719680966,0.217301,-13.6975,0.0,4174,182.901,13.6344768301,1066.91270919,802.027372254,13.6347,49.1188914244,1004.16164393,13.6347,4174,13.6345061917,174.142
758.214492494,1333.55197114,0.110904346303,0.971573,758.214492494,107.414102949,0.229232,-13.6992,0.0,4175,182.985,13.63864428,1159.52861225,758.214492494,13.6383,75.1311179943,1061.45673584,13.6383,4175,13.6386843624,174.169
808.906741403,1216.05563881,0.114248464005,0.967565,808.906741403,97.4016317287,0.245171,-13.6873,0.0,4176,182.952,13.6261763592,1137.75803536,808.906741403,13.6267,51.2421896123,1046.38577741,13.6267,4176,13.6262225614,174.214
789.627396706,1443.29145288,0.108814732247,0.970472,789.627396706,113.734899085,0.198125,-13.6971,0.0,4177,182.95,13.6298274579,1327.19441441,789.627396706,13.6305,57.1295815063,1266.6844362,13.6305,4177,13.6298530896,174.243
785.110579804,1335.4607427,0.115707784946,0.967171,785.110579804,110.65118241,0.240266,-13.6946,0.0,4178,183.048,13.6317979448,1252.87195523,785.110579804,13.6314,47.9224501564,1164.0724748,13.6314,4178,13.6318459093,174.265
806.962650961,1310.34890275,0.107146014795,0.963179,806.962650961,102.112559602,0.171218,-13.6967,0.0,4179,183.125,13.6348625156,1248.83663483,806.962650961,13.6344,44.1164239655,1152.66044236,13.6344,4179,13.634893615,174.287
761.349037286,1286.29855093,0.114683477643,0.959766,761.349037286,104.078610168,0.23209,-13.689,0.0,4180,183.187,13.6276798204,1210.50820241,761.349037286,13.6275,38.5522367557,1147.55424976,13.6275,4180,13.6276963735,174.337
907.533804013,1332.84479082,0.117211323406,0.968297,907.533804013,108.934586773,0.259546,-13.6934,0.0,4181,183.174,13.6274888156,1283.5707239,907.533804013,13.6276,47.6375518977,1164.43500485,13.6276,4181,13.6275300733,174.338
775.644865305,1377.74513447,0.111327786306,0.96335,775.644865305,104.491644584,0.204699,-13.6994,0.0,4182,183.125,13.6340181181,1331.38036259,775.644865305,13.6341,34.4717229248,1282.4126673,13.6341,4182,13.6340556102,174.342
812.802007898,1341.23279898,0.113304145258,0.965345,812.802007898,102.32460704,0.240686,-13.6888,0.0,4183,183.155,13.62750326,1290.43071923,812.802007898,13.6268,47.1639386459,1181.35270009,13.6268,4183,13.6275606481,174.354
937.955520495,1391.89806958,0.115419296312,0.958488,937.955520495,112.425752344,0.250863,-13.6911,0.0,4184,183.142,13.6265485886,1325.82155364,937.955520495,13.6266,36.8569672299,1276.93092164,13.6266,4184,13.626610965,174.389
790.370883861,1350.76284245,0.111619282009,0.967571,790.370883861,110.015913994,0.212619,-13.6896,0.0,4185,183.191,13.6248927552,1284.68395086,790.370883861,13.625,39.7242500204,1228.59884219,13.625,4185,13.6249327297,174.408
829.920781644,1467.35381327,0.105179913299,0.96022,829.920781644,116.532449632,0.159426,-13.6982,0.0,4186,183.305,13.6350955557,1360.95234285,829.920781644,13.6346,47.0374871437,1291.37680541,13.6346,4186,13.6351078751,174.427
813.45564883,1386.25673683,0.112371768781,0.963889,813.45564883,113.051486269,0.217763,-13.7006,0.0,4187,183.327,13.6361104453,1298.91186685,813.45564883,13.6356,33.7429275268,1255.45597592,13.6356,4187,13.6361593443,174.461
793.011132563,1191.77227194,0.116152033219,0.955823,793.011132563,87.348585794,0.24742,-13.6932,0.0,4188,183.394,13.6280125023,1035.85816291,793.011132563,13.6281,60.1200952474,954.959867954,13.6281,4188,13.6280405426,174.473
793.05637106,1211.0967043,0.110648160905,0.961416,793.05637106,91.200644224,0.218533,-13.6882,0.0,4189,183.437,13.6303516209,1144.30197816,793.05637106,13.6302,35.1588854837,1102.34117449,13.6302,4189,13.6304081202,174.466
806.576366068,1344.94555185,0.117868471564,0.957078,806.576366068,98.3188922798,0.260812,-13.6728,0.0,4190,183.473,13.6160573615,1246.01266427,806.576366068,13.6162,65.211180957,1071.80397641,13.6162,4190,13.6161102448,174.505
907.825523709,1353.07864008,0.105566878054,0.958756,907.825523709,101.994669492,0.185671,-13.6795,0.0,4191,183.513,13.6191028998,1305.34827812,907.825523709,13.6191,41.6555091999,1228.37051711,13.6191,4191,13.6191303853,174.525
843.401887081,1430.31829005,0.100122896198,0.959411,843.401887081,109.827196397,0.125351,-13.685,0.0,4192,183.537,13.6240097694,1268.30898762,843.401887081,13.624,230.424458919,594.377879116,13.624,4192,13.6240261558,174.516
797.208480921,1330.74176338,0.105548546286,0.95586,797.208480921,98.5211964602,0.174277,-13.6759,0.0,4193,183.493,13.6175456292,1278.63227013,797.208480921,13.6175,36.7714814834,1204.63810345,13.6175,4193,13.6175657666,174.524
860.503674981,1315.0889339,0.109176742249,0.952891,860.503674981,111.610068756,0.188663,-13.6783,0.0,4194,183.527,13.6182998334,1266.95682793,860.503674981,13.6182,34.746551013,1196.54296652,13.6182,4194,13.6183171186,174.517
722.093971218,1293.19766024,0.114796882764,0.966102,722.093971218,104.459371954,0.228127,-13.6717,0.0,4195,183.484,13.6099602734,1258.84833573,722.093971218,13.6101,28.0428820615,1208.22052623,13.6101,4195,13.6100350361,174.522
864.916049424,1295.89842439,0.108839763404,0.96031,864.916049424,98.7103762689,0.200695,-13.6666,0.0,4196,183.525,13.6069028326,1210.23765877,864.916049424,13.6067,45.6026009608,1146.46443159,13.6067,4196,13.6069389501,174.519
852.259511091,1347.48492351,0.104877674413,0.959368,852.259511091,113.515138036,0.198455,-13.67,0.0,4197,183.455,13.6061713285,1317.49844315,852.259511091,13.6071,16.9786704957,1284.56434184,13.6071,4197,13.6062008183,174.529
808.774789294,1265.22304553,0.106186715224,0.958566,808.774789294,101.535992906,0.191832,-13.6736,0.0,4198,183.458,13.6119194832,1214.43307281,808.774789294,13.6115,35.4276448892,1160.37223336,13.6115,4198,13.6119707144,174.551
789.3002521,1333.27027411,0.104356905925,0.955605,789.3002521,103.51037174,0.181446,-13.6675,0.0,4199,183.46,13.6096404574,1294.22218208,789.3002521,13.6098,29.4115912269,1243.11212512,13.6098,4199,13.6096674745,174.562
633.583476916,1350.21121538,0.110923444214,0.96509,633.583476916,109.320360673,0.222728,-13.6645,0.0,4200,183.546,13.6024416788,1311.11465989,633.583476916,13.6025,24.1052379608,1266.35467533,13.6025,4200,13.6024756879,174.545
802.706551257,1455.42142293,0.11338207238,0.958336,802.706551257,117.161464107,0.220461,-13.657,0.0,4201,183.545,13.5977642688,1361.61404618,802.706551257,13.5976,50.8641022309,1299.68974486,13.5976,4201,13.5978213674,174.595
836.934874328,1362.64982482,0.110837265321,0.961706,836.934874328,115.326733526,0.194531,-13.66,0.0,4202,183.612,13.6014292464,1276.98829835,836.934874328,13.6011,62.7655157827,1165.91379332,13.6011,4202,13.6014604317,174.617
823.572924973,1387.3907494,0.108820061339,0.962273,823.572924973,117.922443058,0.191869,-13.6623,0.0,4203,183.65,13.599013225,1329.08100515,823.572924973,13.5991,50.8938674805,1244.52598548,13.5991,4203,13.5990304385,174.66
933.428302301,1310.21473682,0.107177989979,0.96059,933.428302301,111.959998994,0.176758,-13.6629,0.0,4204,183.663,13.5985404051,1258.57520799,933.428302301,13.5983,33.613443916,1193.84373483,13.5983,4204,13.5985674291,174.676
897.233195937,1393.94206762,0.108898717337,0.963375,897.233195937,113.312030766,0.18046,-13.6693,0.0,4205,183.692,13.6037461876,1312.33057145,897.233195937,13.6038,41.7861051533,1251.64345906,13.6038,4205,13.6037660938,174.722
761.766167496,1395.82546182,0.113400037237,0.9603,761.766167496,109.394542548,0.2233,-13.6668,0.0,4206,183.714,13.6054420899,1298.62991493,761.766167496,13.605,72.7773039625,1202.13207754,13.605,4206,13.6054536966,174.764
843.103857462,1353.63684655,0.112463400065,0.962043,843.103857462,107.776513588,0.200469,-13.6682,0.0,4207,183.729,13.6050213569,1318.47490081,843.103857462,13.6053,20.2600879518,1288.94481722,13.6053,4207,13.605049468,174.776
896.611255029,1428.37025659,0.108720715226,0.963049,896.611255029,114.102412679,0.200315,-13.6695,0.0,4208,183.708,13.6083026874,1342.05829182,896.611255029,13.608,54.5977757767,1265.92818324,13.608,4208,13.6083395545,174.795
843.848299031,1430.77568951,0.114372788035,0.962169,843.848299031,116.792101824,0.233706,-13.6647,0.0,4209,183.716,13.5987432643,1364.40063449,843.848299031,13.5986,33.3053510367,1311.30274523,13.5986,4209,13.5987865652,174.84
826.60917473,1277.43348496,0.108469894199,0.967911,826.60917473,103.420794436,0.189508,-13.6748,0.0,4210,183.654,13.6090711784,1189.58037165,826.60917473,13.6097,55.2513986504,1096.74482523,13.6097,4210,13.6091096801,174.824
814.688036181,1272.78321798,0.109817355905,0.967301,814.688036181,109.213741846,0.201065,-13.6811,0.0,4211,183.691,13.6131059357,1212.69629585,814.688036181,13.6124,45.7055455445,1102.82915601,13.6124,4211,13.6131487682,174.86
801.83039735,1264.85139306,0.117408658976,0.967005,801.83039735,107.317624388,0.22682,-13.6714,0.0,4212,183.751,13.6093689711,1187.90311185,801.83039735,13.609,49.7971737728,1108.36566317,13.609,4212,13.6094009197,174.902
828.96324622,1253.08870915,0.104016402166,0.964001,828.96324622,116.729852119,0.151103,-13.6715,0.0,4213,183.831,13.6085825852,1179.86725486,828.96324622,13.6084,63.2609801215,1067.73379358,13.6084,4213,13.6086090412,174.924
747.717198022,1367.15615551,0.109451698372,0.956527,747.717198022,109.024885983,0.199116,-13.6687,0.0,4214,183.802,13.6100248123,1269.49199818,747.717198022,13.6096,51.7796129471,1164.32918188,13.6096,4214,13.6100515601,174.972
856.789542233,1365.58469628,0.110286131411,0.95613,856.789542233,115.490195158,0.205739,-13.6728,0.0,4215,183.766,13.6106321069,1333.74192976,856.789542233,13.6111,25.0779382208,1291.60865932,13.6111,4215,13.610669443,175.007
763.889336544,1353.86484488,0.104275569075,0.960528,763.889336544,109.740331277,0.152665,-13.6783,0.0,4216,183.798,13.612596702,1302.97451571,763.889336544,13.6125,27.801365794,1259.92082336,13.6125,4216,13.612616017,175.01
814.546419437,1243.00003939,0.106538151182,0.967108,814.546419437,95.7653762782,0.169986,-13.6931,0.0,4217,183.848,13.6252942993,1151.63985376,814.546419437,13.6252,55.3608061343,1076.43415219,13.6252,4217,13.6253242191,175.027
880.176924878,1289.34301666,0.113741292881,0.960159,880.176924878,110.159762544,0.216365,-13.694,0.0,4218,183.869,13.6246647961,1167.86218825,880.176924878,13.6247,57.4511084644,1094.72201135,13.6247,4218,13.6247111126,175.043
929.284074302,1466.51255486,0.108260496919,0.959987,929.284074302,116.395489183,0.172302,-13.6943,0.0,4219,183.93,13.6299459195,1388.93650787,929.284074302,13.6295,37.7421903659,1335.05366396,13.6295,4219,13.6299796761,175.054
927.294525828,1311.74733065,0.114620871315,0.956423,927.294525828,105.435060616,0.223491,-13.7014,0.0,4220,183.929,13.632640199,1278.01342492,927.294525828,13.6323,35.5561667384,1205.38471018,13.6323,4220,13.6326641086,175.074
806.866048451,1413.48681991,0.111163969777,0.956849,806.866048451,106.583801993,0.217054,-13.7077,0.0,4221,183.993,13.6410484652,1343.6526818,806.866048451,13.6411,54.0456024612,1233.9597468,13.6411,4221,13.6410755492,175.117
868.060330393,1383.13963076,0.109436791951,0.950897,868.060330393,105.761289445,0.199038,-13.712,0.0,4222,184.062,13.6443646193,1300.58183925,868.060330393,13.6449,57.0979157632,1210.46875294,13.6449,4222,13.6443813426,175.152
800.151314269,1423.98290157,0.109060191819,0.95644,800.151314269,111.642748707,0.18672,-13.7214,0.0,4223,184.023,13.6517571085,1324.36448651,800.151314269,13.6514,71.0005352012,1228.04903485,13.6514,4223,13.6517984668,175.146
876.205955846,1369.34904412,0.117135989626,0.960167,876.205955846,113.157819485,0.240743,-13.7279,0.0,4224,184.076,13.6522804903,1307.76486961,876.205955846,13.6523,45.4166381735,1235.43314264,13.6523,4224,13.6523018047,175.169
798.026355983,1303.44924002,0.115438954141,0.961258,798.026355983,111.218787111,0.223338,-13.7251,0.0,4225,184.064,13.6585311915,1255.51930412,798.026355983,13.6574,34.9356495821,1190.89655502,13.6574,4225,13.6585836455,175.186
795.986659896,1357.63075065,0.114435359957,0.960647,795.986659896,114.871159407,0.236874,-13.7316,0.0,4226,183.986,13.6612303103,1310.95100523,795.986659896,13.661,22.9882817023,1264.37553654,13.661,4226,13.6612542832,175.19
824.106996052,1368.41417704,0.108562502228,0.962311,824.106996052,113.189982612,0.189623,-13.7437,0.0,4227,184.062,13.673352628,1313.12171269,824.106996052,13.6736,39.3580072463,1225.3229675,13.6736,4227,13.673385822,175.227
828.263242295,1379.62227955,0.107062948672,0.956647,828.263242295,107.113979692,0.165699,-13.7485,0.0,4228,184.148,13.6820406709,1316.91645852,828.263242295,13.6817,41.0948498454,1245.00103615,13.6817,4228,13.6820774461,175.244
841.583070937,1426.04209037,0.108987275621,0.964602,841.583070937,117.450326208,0.174595,-13.7607,0.0,4229,184.157,13.691179189,1375.58318014,841.583070937,13.6909,33.9172855034,1330.00633942,13.6909,4229,13.6912094412,175.253
779.414075056,1309.71177944,0.106610754361,0.969869,779.414075056,109.02681811,0.171746,-13.7731,0.0,4230,184.075,13.7020849794,1249.40007885,779.414075056,13.702,37.6324359676,1187.65812381,13.702,4230,13.7021256973,175.271
842.323995098,1466.84941441,0.110785288597,0.954834,842.323995098,121.170783725,0.197448,-13.7674,0.0,4231,184.125,13.699509882,1382.29679468,842.323995098,13.6991,42.9106899769,1326.36855108,13.6991,4231,13.6995441998,175.287
937.032111331,1411.41822443,0.108728501611,0.954743,937.032111331,123.952622589,0.185125,-13.7779,0.0,4232,184.104,13.7087619709,1376.68357756,937.032111331,13.7087,26.679009126,1326.73900035,13.7087,4232,13.7087829314,175.286
836.705963053,1395.17389566,0.108163290461,0.954754,836.705963053,113.827386117,0.183331,-13.7833,0.0,4233,184.04,13.7137972682,1338.1591656,836.705963053,13.7138,36.9578043202,1271.27525313,13.7138,4233,13.7138185194,175.329
844.04028377,1385.46278963,0.110207573273,0.959056,844.04028377,115.393335363,0.20375,-13.7869,0.0,4234,184.066,13.7213083925,1311.89832956,844.04028377,13.7208,36.1925449009,1269.03949192,13.7208,4234,13.7213531769,175.333
764.111536731,1297.43562752,0.111198675879,0.962154,764.111536731,107.798885926,0.214603,-13.7829,0.0,4235,184.114,13.7211308008,1168.13362683,764.111536731,13.7208,58.3656776193,1095.52537697,13.7208,4235,13.7211513969,175.34
747.963688122,1165.27883064,0.109828918913,0.96716,747.963688122,106.427843523,0.201751,-13.7746,0.0,4236,184.06,13.7145976367,1149.07881338,747.963688122,13.7148,16.369264249,1109.82714843,13.7148,4236,13.7146316239,175.334
774.722470021,1288.1001246,0.110538116703,0.967457,774.722470021,111.176269561,0.200446,-13.7705,0.0,4237,184.123,13.7081076539,1242.28505471,774.722470021,13.708,28.4189138563,1194.22641435,13.708,4237,13.7081366018,175.37
840.711080186,1248.37654188,0.11128329168,0.971803,840.711080186,110.133541159,0.21481,-13.7714,0.0,4238,184.109,13.7059618909,1210.56502192,840.711080186,13.7057,39.5879172726,1127.5588975,13.7057,4238,13.7060045209,175.387
805.173998986,1205.23351777,0.101889837833,0.974877,805.173998986,104.512367198,0.152345,-13.7795,0.0,4239,184.159,13.7123126247,1156.81184961,805.173998986,13.7128,32.0234130753,1102.77064626,13.7128,4239,13.7123314047,175.428
861.035769962,1222.26656844,0.107020511059,0.969451,861.035769962,102.171287361,0.195867,-13.7828,0.0,4240,184.182,13.7144691462,1139.29545844,861.035769962,13.7143,57.1883126825,1055.02226142,13.7143,4240,13.7145020774,175.425
819.599149251,1162.89305372,0.105593484506,0.972266,819.599149251,95.2206383545,0.180254,-13.7825,0.0,4241,184.115,13.722335596,1084.60569582,819.599149251,13.7215,54.0358144863,1010.5656657,13.7215,4241,13.7223647748,175.451
884.981729052,1159.97710873,0.109452804076,0.972741,884.981729052,95.7259606398,0.197248,-13.7694,0.0,4242,184.17,13.7140001415,1067.28417553,884.981729052,13.7139,56.0498792064,956.252995425,13.7139,4242,13.7140207363,175.47
834.224334653,1142.55361586,0.110246198171,0.969022,834.224334653,95.0974726046,0.197997,-13.7666,0.0,4243,184.218,13.707726904,1065.3743622,834.224334653,13.7078,40.4969324577,993.742107382,13.7078,4243,13.7077716838,175.472
885.206798132,1255.19726335,0.106156739543,0.963618,885.206798132,102.198458733,0.190986,-13.7604,0.0,4244,184.252,13.7007374966,1188.11384495,885.206798132,13.7007,33.3943765754,1156.80496631,13.7007,4244,13.7007632274,175.516
868.113467267,1238.60185286,0.109034292994,0.965837,868.113467267,95.7911428087,0.218574,-13.7588,0.0,4245,184.284,13.6984439645,1181.31822019,868.113467267,13.6985,42.1505550605,1097.493024,13.6985,4245,13.6984798366,175.56
856.278361442,1228.8678269,0.108615503492,0.967446,856.278361442,96.1642927939,0.178319,-13.762,0.0,4246,184.315,13.698200049,1156.98430343,856.278361442,13.6979,51.4880642886,1031.55322942,13.6979,4246,13.6982099572,175.598
843.183099131,1185.81170102,0.110782630852,0.964397,843.183099131,96.9092134427,0.213563,-13.7468,0.0,4247,184.407,13.6877688866,1134.27076983,843.183099131,13.6874,27.4517628022,1078.7703049,13.6874,4247,13.6878116008,175.61
697.006364526,1145.97913019,0.109120410137,0.972275,697.006364526,87.9640314641,0.195519,-13.7603,0.0,4248,184.44,13.6914298729,1060.27375626,697.006364526,13.6926,51.5926868324,987.786738163,13.6926,4248,13.6914757253,175.624
771.565913085,1134.00587245,0.115128557977,0.968233,771.565913085,96.8639872983,0.232392,-13.7519,0.0,4249,184.429,13.6887572453,1098.56153515,771.565913085,13.6872,37.7612826263,997.226398426,13.6872,4249,13.6887879012,175.659
760.236468614,1156.40739438,0.105268413836,0.969408,760.236468614,100.727548906,0.16501,-13.7549,0.0,4250,184.432,13.692543984,1058.37884683,760.236468614,13.6926,41.8655051904,1016.37811515,13.6926,4250,13.6925466249,175.653
774.656909825,1200.81300649,0.11479919338,0.964886,774.656909825,101.840784334,0.230262,-13.7543,0.0,4251,184.401,13.6906793979,1135.03123558,774.656909825,13.6904,41.2540795125,1058.69763396,13.6904,4251,13.6907157341,175.659
824.623318767,1351.26832494,0.110961020387,0.960341,824.623318767,107.114483953,0.209099,-13.7496,0.0,4252,184.473,13.6875983879,1259.17214556,824.623318767,13.6879,61.5343295439,1163.61642081,13.6879,4252,13.687631362,175.659
841.070427173,1211.23089569,0.108842314832,0.97638,841.070427173,97.8191611883,0.19583,-13.7518,0.0,4253,184.478,13.6906871957,1137.04660188,841.070427173,13.6904,41.9883854076,1060.42565838,13.6904,4253,13.6907178219,175.721
863.615935164,1325.98029108,0.103434012902,0.967123,863.615935164,110.457620616,0.153981,-13.7501,0.0,4254,184.45,13.6868123313,1214.89760304,863.615935164,13.6865,63.4372294733,1098.45507019,13.6865,4254,13.6868282674,175.769
753.293160399,1194.03775485,0.108037934083,0.973064,753.293160399,96.8450963095,0.194334,-13.752,0.0,4255,184.478,13.688086315,1155.79150807,753.293160399,13.6879,39.8544963717,1086.94504764,13.6879,4255,13.6881126079,175.797
852.937935548,1326.84033499,0.105799228195,0.968677,852.937935548,113.611978089,0.190419,-13.7445,0.0,4256,184.506,13.6854469324,1249.56541079,852.937935548,13.6855,37.0699626267,1181.58242272,13.6855,4256,13.6854724786,175.803
772.33426231,1225.31926215,0.107803704893,0.969464,772.33426231,99.2121195852,0.211462,-13.7442,0.0,4257,184.556,13.6817141543,1153.15938993,772.33426231,13.682,49.8813720451,1048.46607398,13.682,4257,13.6817439231,175.84
863.792073433,1422.97053233,0.10466446426,0.964033,863.792073433,108.115143742,0.182759,-13.7445,0.0,4258,184.557,13.6834875508,1346.8039328,863.792073433,13.6831,51.780505051,1278.1431987,13.6831,4258,13.6835035646,175.863
891.049998092,1446.44371822,0.10853414586,0.963213,891.049998092,109.721457866,0.207144,-13.7482,0.0,4259,184.618,13.6855833014,1335.78191896,891.049998092,13.6855,66.8372073987,1242.91482096,13.6855,4259,13.6856230426,175.903
832.39422,1436.34360025,0.10433150475,0.962167,832.39422,110.383280826,0.17672,-13.7485,0.0,4260,184.638,13.6861107498,1392.92309446,832.39422,13.6866,31.7526035504,1341.31163653,13.6866,4260,13.6861248156,175.892
869.003104751,1481.38367501,0.100003685563,0.967606,869.003104751,116.178723969,0.141936,-13.7533,0.0,4261,184.721,13.689730853,1389.91815532,869.003104751,13.69,47.6042105992,1319.14347174,13.69,4261,13.689733987,175.911
836.316882548,1292.89963213,0.10481628287,0.964869,836.316882548,95.11590547,0.159643,-13.7544,0.0,4262,184.803,13.6896196975,1246.73650428,836.316882548,13.6896,37.1264017916,1172.64008622,13.6896,4262,13.6896352416,175.953
862.759803578,1343.68603271,0.111260769115,0.96283,862.759803578,107.191542675,0.206541,-13.7561,0.0,4263,184.792,13.6918018336,1270.92350551,862.759803578,13.6911,35.1333082813,1219.99681278,13.6911,4263,13.6918277287,176.012
834.585789414,1356.81069758,0.106715996394,0.967251,834.585789414,109.628807587,0.181585,-13.7595,0.0,4264,184.817,13.6952819807,1314.85559477,834.585789414,13.6952,43.2925213208,1209.03076854,13.6952,4264,13.695314796,176.073
846.160989453,1327.80906006,0.10144357116,0.959298,846.160989453,104.684522958,0.132562,-13.768,0.0,4265,184.82,13.7016951117,1288.42580209,846.160989453,13.7014,48.6785273679,1176.03051719,13.7014,4265,13.7017060798,176.064
786.764025754,1365.83572421,0.118178174925,0.962067,786.764025754,111.224099251,0.266086,-13.7556,0.0,4266,184.831,13.6908469286,1319.55292951,786.764025754,13.6908,34.7569535182,1264.29505812,13.6908,4266,13.6908851699,176.083
848.360495403,1285.38610608,0.11047099824,0.95703,848.360495403,98.3872378194,0.202641,-13.7629,0.0,4267,184.859,13.7002480559,1227.00181525,848.360495403,13.7001,57.1512048749,1100.9890423,13.7001,4267,13.7002741407,176.086
856.832794918,1276.94069412,0.10592512835,0.959209,856.832794918,95.255394164,0.166043,-13.7673,0.0,4268,184.88,13.7046697108,1189.70205738,856.832794918,13.7046,46.08685559,1099.16073386,13.7046,4268,13.7046939291,176.117
798.517096534,1342.98216783,0.113513025485,0.960986,798.517096534,108.08187061,0.227112,-13.7614,0.0,4269,184.875,13.697137189,1300.5417849,798.517096534,13.6968,29.6605619707,1240.70407936,13.6968,4269,13.697151165,176.142
761.887237332,1284.53435756,0.105622201832,0.966052,761.887237332,101.865428396,0.161074,-13.7657,0.0,4270,184.925,13.7009581958,1199.20461194,761.887237332,13.7013,48.6673965479,1128.63644363,13.7013,4270,13.7009787453,176.176
977.525007716,1322.07791671,0.115768145082,0.973228,977.525007716,98.8425351614,0.23694,-13.7649,0.0,4271,184.941,13.7009504354,1251.06636087,977.525007716,13.7005,40.9239714008,1178.35174517,13.7005,4271,13.7010182838,176.208
794.549483014,1337.83061831,0.105177461617,0.958399,794.549483014,114.770356924,0.175576,-13.7664,0.0,4272,184.984,13.7030526763,1295.08628847,794.549483014,13.7034,39.7541257936,1213.03614236,13.7034,4272,13.7030743056,176.227
806.866904758,1154.14153658,0.106078802378,0.971293,806.866904758,84.5635822586,0.176723,-13.7706,0.0,4273,184.928,13.7020488576,1075.55237786,806.866904758,13.7018,42.7292391698,998.600702474,13.7018,4273,13.702078872,176.246
803.327384485,1171.33914518,0.110524787172,0.9635,803.327384485,92.2722883076,0.215297,-13.776,0.0,4274,184.948,13.7119994069,1092.61794889,803.327384485,13.7117,62.8151923271,989.034637594,13.7117,4274,13.7120319839,176.278
845.357201739,1239.32104233,0.108214929093,0.959183,845.357201739,99.6194373248,0.190568,-13.7731,0.0,4275,185.038,13.7108724529,1172.23956745,845.357201739,13.7108,37.3610474136,1102.86161899,13.7108,4275,13.7108964483,176.29
915.756959332,1275.49976416,0.109845713847,0.964527,915.756959332,98.1215175843,0.202118,-13.7732,0.0,4276,185.04,13.7106976718,1182.94418226,915.756959332,13.7103,39.6914718157,1129.00987153,13.7103,4276,13.7107328677,176.289
806.946367965,1414.91540187,0.116180807486,0.959809,806.946367965,113.8248015,0.26432,-13.7767,0.0,4277,185.056,13.7072103621,1361.09055602,806.946367965,13.7072,39.7272338012,1292.24717989,13.7072,4277,13.7072327348,176.299
