AverageQ,StdReturn,AverageEsReturn,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,QFunRegParamNorm,AverageAbsQYDiff,MaxEsReturn,StdEsReturn,MaxReturn,Iteration,AverageAbsY,AveragePolicySurr,AverageReturn,MinReturn,AverageDiscountedReturn,AverageAction,AverageQLoss,Epoch
29.0026,125.126497863,167.350679245,5.815887979,29.0038338619,71.343,29.0292,90.8414,0.6210603102,597.939575821,216.18375031,1348.82064461,460,29.0128814134,-29.5637,1072.69266771,805.970043341,244.43376247,0.787516,2.61128,460
29.1102,367.258092024,202.308991295,8.54371077798,29.1090634932,71.3955,29.1306,90.938,0.623956025562,672.846075171,204.752161752,1673.5856316,461,29.1165565527,-29.6604,1024.47548041,268.301302497,191.398182711,0.786395,2.68432,461
29.1603,120.239377457,289.196196104,7.12158531254,29.1621681228,71.429,29.1871,91.0122,0.625968771558,1006.42762996,338.119835868,1361.37290039,462,29.1689767962,-29.6927,1110.9404088,824.734179633,242.167745644,0.799637,2.71203,462
29.1785,211.42476658,290.985855377,7.21689931486,29.1800488009,71.5024,29.2021,91.0779,0.598965379727,939.842455467,391.043857606,1434.90160042,463,29.1869049807,-29.7265,1108.30877484,160.147106359,241.195761488,0.808775,2.36585,463
29.1898,79.5643278973,184.194147827,27.5510938814,29.1917854913,71.5704,29.2166,91.1991,0.645104377188,671.672616152,196.862691901,1128.77322048,464,29.2013547013,-29.7277,949.374235616,739.335697748,245.379568017,0.830362,3.00208,464
29.1873,130.413541459,263.434216344,29.3262043931,29.1884011153,71.639,29.2086,91.3016,0.619223804872,748.261716321,258.600992225,1153.08098462,465,29.1954301441,-29.7021,839.827389059,516.798585399,245.234323838,0.829784,2.85419,465
29.125,114.913112733,231.055684266,17.5847394209,29.125158529,71.7097,29.1517,91.4186,0.607467146265,667.895296272,185.644542687,1272.90270843,466,29.1336437854,-29.6425,1074.72529817,724.97026171,257.082124027,0.815116,2.43683,466
29.1333,249.719947703,258.814615618,10.9657304231,29.1358715225,71.7686,29.1593,91.5286,0.609565170468,630.256583416,224.817072638,1553.01107089,467,29.1454933711,-29.6604,1052.4483712,720.774131335,243.95773733,0.849933,2.85131,467
29.0318,298.879185956,207.454066624,7.20541053635,29.0325900709,71.8395,29.0556,91.6978,0.65374584529,722.589599223,227.246229465,1645.89859983,468,29.0407922254,-29.5597,1006.69030602,562.496199844,223.729523841,0.828261,3.20623,468
29.0982,104.387840077,294.197971322,8.0884642429,29.1003044163,71.9361,29.1211,91.7787,0.605702241691,792.47583799,269.115679142,1461.98658252,469,29.1082691078,-29.5939,1004.01216664,886.881713011,226.583458996,0.839146,2.45919,469
29.1169,190.321235605,236.036892351,12.5065668097,29.116741046,71.9658,29.142,91.8567,0.611129655861,943.006343295,310.530815285,1180.34606598,470,29.1258758237,-29.6233,1016.90725005,37.0195165745,235.879829122,0.826147,2.69078,470
29.0288,440.54840162,149.317262004,20.5905649047,29.0311553618,72.0176,29.0546,91.9326,0.628971055177,665.168666002,174.919250451,1949.97254832,471,29.0401124604,-29.5187,1016.65945333,283.253448825,194.380124744,0.78907,2.74149,471
29.0735,235.413777451,308.130621779,30.8925200136,29.0746744177,72.0998,29.0995,92.0356,0.583608100078,870.095258386,313.31974079,1953.03910283,472,29.0826181165,-29.5843,1334.94936798,975.183210829,222.909147944,0.828443,2.39589,472
29.0608,275.309541654,147.479153497,8.8827218037,29.0613957943,72.1929,29.0854,92.18,0.606656659937,728.588457986,215.280387053,1656.47974822,473,29.0709230187,-29.553,1136.5414714,683.803994562,241.355869383,0.811728,2.63073,473
29.043,503.256097467,215.55274114,11.8028351917,29.046411074,72.2599,29.0697,92.2507,0.616050554658,796.384835636,224.830395776,1491.96274856,474,29.0543837981,-29.5725,698.618097114,44.707069069,164.856597173,0.77218,2.68933,474
28.9437,406.52135991,196.841365856,20.9141786921,28.944970453,72.3207,28.9689,92.3275,0.609011071844,635.376030921,186.154057987,1802.40931989,475,28.9535194758,-29.4545,1177.75872395,304.95979551,200.122831224,0.750287,2.54853,475
29.0822,403.783096674,189.167949345,8.4975058005,29.0824267841,72.3727,29.1075,92.3867,0.639029043949,482.001200713,180.776676814,2371.44058051,476,29.0902139049,-29.5606,1112.47037335,320.702093549,237.837356449,0.794331,3.0536,476
29.0276,276.378281688,156.066818427,7.9863363398,29.0292795303,72.4564,29.052,92.5156,0.602722495105,579.730134271,193.498554914,1652.37634739,477,29.0383261765,-29.517,1048.70077289,515.355728623,181.544551028,0.760342,2.65814,477
28.9004,317.84356929,219.08141729,6.96846744109,28.8984552335,72.4996,28.9289,92.5788,0.645084740505,786.714274129,254.34339914,1500.78539058,478,28.9096948902,-29.41,920.582137743,357.699129532,229.263225578,0.79,3.19358,478
28.9513,453.571373927,166.397105788,7.48729106991,28.9557135967,72.498,28.9769,92.7056,0.64676798918,583.335494385,183.464657276,1962.97627782,479,28.9629199277,-29.48,957.818771906,200.533175487,223.40682319,0.799238,3.2267,479
28.8909,196.49701698,123.471465217,6.89741875637,28.8920391812,72.5677,28.915,92.8251,0.597747213047,829.484318733,206.970750396,1382.43790544,480,28.8997790706,-29.3916,977.025341512,426.138445018,226.974014094,0.772844,2.61521,480
29.0329,234.998538244,182.525795089,7.15550016099,29.0328442278,72.6268,29.0555,92.9118,0.624716076086,811.6618779,242.442955389,1652.99687268,481,29.0398926478,-29.5397,1103.44767138,651.186013222,230.392048704,0.790579,2.81212,481
28.8456,190.71165408,143.772080587,6.10493147395,28.8470184363,72.6743,28.8746,92.9878,0.632094193274,1103.33385947,295.369723791,1516.84237654,482,28.8575377684,-29.3571,1124.7976027,749.924607687,246.353936709,0.727004,2.81613,482
28.9083,296.601973772,163.397718565,7.66808632389,28.9091092118,72.7195,28.9354,93.038,0.620528749347,441.479666681,155.700104007,1570.63146049,483,28.9191656751,-29.4158,966.341989237,215.740780612,211.25863569,0.739272,2.71485,483
28.9005,182.203758939,163.694615211,7.02025196177,28.9023969474,72.7911,28.9308,93.1612,0.579105598687,749.822238274,252.304038417,1232.30742171,484,28.9156560758,-29.4107,745.263175057,595.744303849,226.591561196,0.725294,2.21188,484
28.9661,640.399428956,104.866125226,8.27060573792,28.9659190334,72.8047,28.9967,93.2647,0.608352380888,352.87238447,103.700773127,2672.98842468,485,28.9729047449,-29.4999,1790.02415343,281.912599414,179.06095283,0.757444,2.70599,485
28.9962,381.74951903,129.577275173,7.87029922942,28.9978271121,72.8707,29.0285,93.3745,0.62277377266,552.590432949,164.882333005,2205.37041092,486,29.0072558957,-29.5173,1122.01275909,391.912462034,249.19636186,0.782675,2.74401,486
28.9691,357.460281102,242.302930158,8.29019280092,28.9697887101,72.9568,28.9978,93.471,0.60647825955,665.163029958,247.435873214,2136.09205012,487,28.9808593804,-29.4929,1043.9023763,557.633299692,233.016100243,0.778391,2.49725,487
29.0087,680.525034603,137.185649095,8.13222357927,29.0106659384,72.9773,29.0382,93.5961,0.649243847762,703.950539469,187.760799348,2734.05853236,488,29.0222572929,-29.5182,1518.976332,199.257151224,207.353512932,0.727356,3.14733,488
28.989,375.386270551,317.209302778,20.9666687479,28.988932989,73.0313,29.0174,93.6984,0.62581575971,1145.38164519,391.107451061,1899.21848245,489,29.0012656747,-29.505,1012.26570449,194.625486776,228.557952275,0.773399,2.85471,489
29.0623,332.821688559,171.787515901,7.35645425988,29.0638579794,73.1027,29.0938,93.8119,0.63068779896,672.651665928,206.186166063,1765.45736772,490,29.0784358566,-29.578,896.779356606,473.940150411,220.361488169,0.820028,2.96697,490
29.0424,264.506693892,172.158156254,7.18574676637,29.0426220958,73.1814,29.0728,93.9161,0.601519987139,848.592712854,237.637412554,1917.00571925,491,29.0569669491,-29.525,1260.39679774,827.798136756,245.82109941,0.80078,2.6263,491
29.1547,444.059772826,144.227082166,16.77357282,29.1546993025,73.2523,29.1875,94.0129,0.607966279391,827.452197467,216.709201416,2174.75880015,492,29.1686769767,-29.6586,824.438938546,146.957464286,215.998553408,0.81577,2.55285,492
29.0566,257.125271878,134.173120142,6.8538483705,29.0588428002,73.3247,29.0896,94.1047,0.634204108895,648.975023567,164.754652615,1905.77043997,493,29.0729668935,-29.5503,1050.7766226,659.103565709,222.242565681,0.818519,2.88301,493
29.1113,360.348956465,174.983655879,9.96068918032,29.1119866697,73.3702,29.1395,94.1672,0.636547063862,641.407052127,206.261237667,1855.85105685,494,29.1230902689,-29.6538,1154.91621429,643.575740914,226.400082852,0.782879,2.93144,494
29.079,293.854206412,191.529725715,7.41397822226,29.0792796831,73.4419,29.1115,94.2649,0.637398204617,653.306784972,217.89791446,1635.27124859,495,29.0932032432,-29.6238,1058.40617547,666.2980652,231.402672284,0.761179,2.96711,495
29.0933,297.855216297,136.278235163,5.75783631292,29.091585934,73.4974,29.1223,94.3924,0.635006202072,846.795364623,255.000089121,1881.39262019,496,29.1025316728,-29.6385,1256.4616034,554.738519963,185.36344484,0.710753,3.09606,496
29.144,183.28327627,113.97973649,7.36486672106,29.148642393,73.558,29.1726,94.4403,0.649073742065,753.41719617,190.072952912,1755.03126417,497,29.1598077202,-29.6934,1212.39597194,962.300683875,186.768337965,0.727215,3.04938,497
29.154,121.283931466,247.330693609,7.67247118873,29.15421918,73.5999,29.1856,94.5713,0.616590302859,942.520256624,350.780335638,1330.34968164,498,29.1648621333,-29.6952,768.536692383,671.731697574,229.023931023,0.784674,2.69626,498
29.3131,180.111878798,348.959524253,5.84020675649,29.3140836896,73.6174,29.3395,94.733,0.62650584473,1199.15723373,407.68624744,1573.45649027,499,29.3222175382,-29.8168,1079.83299829,778.042245557,207.077519723,0.735968,2.89892,499
29.2829,437.242651078,216.426211435,7.19799819686,29.2834073687,73.6888,29.3081,94.8431,0.631846855718,933.604660826,309.223679541,2354.49031544,500,29.2903332765,-29.8124,1065.20162006,646.971607992,236.66469142,0.699583,2.85159,500
29.2099,155.527546943,157.083371204,7.37043214569,29.2120324247,73.7619,29.2356,94.8917,0.644785617497,1012.87852346,252.991796365,1180.29123263,501,29.2212475099,-29.7597,950.342160162,747.782849226,253.511368783,0.710857,3.03518,501
29.313,298.619087509,238.265765192,7.25960966829,29.3147171023,73.8067,29.3396,95.0122,0.651720765507,722.158435777,261.60443509,1872.10281272,502,29.3228212227,-29.8569,1024.93733782,433.190458839,219.43186691,0.682365,3.30074,502
29.3028,201.144835114,281.036821061,7.17767565412,29.3050210841,73.9001,29.3286,95.0983,0.628272304139,695.838615848,231.299246224,1596.30307655,503,29.3136543217,-29.8268,1177.55261885,938.165568615,241.298549559,0.749511,2.88267,503
29.1878,874.266488646,135.857896156,5.73617181517,29.1883731373,73.9658,29.2148,95.1603,0.653713392319,616.028226055,170.786791781,3518.05998155,504,29.1963698014,-29.6995,1565.05463152,293.829309598,224.966437497,0.745776,3.1511,504
29.2218,335.506897563,274.289132389,7.26008197939,29.2212696471,74.02,29.2514,95.2105,0.631217871631,904.117913242,311.103645618,1668.23007233,505,29.2313284653,-29.7335,869.813686771,346.976530589,216.85511046,0.766872,2.99907,505
29.0551,211.793271721,128.118814139,8.04824097809,29.058437167,74.0257,29.0858,95.305,0.655285595285,518.595280548,154.973052764,1430.25552399,506,29.0676768772,-29.5596,1027.01697562,712.001340193,256.530232733,0.703883,3.05958,506
29.0859,294.712068139,252.400446704,6.90408819076,29.0847563975,74.0806,29.1159,95.4605,0.626067622553,635.201973454,245.61567986,1793.86241993,507,29.0960927953,-29.5809,940.370116088,701.679102303,238.734259912,0.722672,2.8203,507
29.2362,324.835137001,293.160048074,10.2856852904,29.2395980034,74.1332,29.2621,95.532,0.642381863388,828.721925931,283.449890666,2515.3083158,508,29.24569098,-29.7542,931.294095611,671.629602168,237.586017375,0.755435,3.00811,508
29.0504,147.536755235,140.687828453,7.15680278207,29.0508851726,74.2104,29.0784,95.6537,0.63267495023,810.639878302,223.141373617,1425.07731358,509,29.060264135,-29.5613,1124.06229533,857.815163517,246.499015893,0.770446,2.75243,509
29.0872,81.2389619549,306.04878935,6.07504921956,29.0898200106,74.2312,29.1165,95.7422,0.621310748584,941.745237178,366.636637696,1566.33683435,510,29.0982210284,-29.5754,1304.11625022,1177.18723774,236.396963062,0.728417,2.64693,510
29.0654,408.183229122,166.413552135,5.58275740221,29.0662434857,74.2747,29.0964,95.8456,0.659678414552,813.897128231,239.233860956,2006.25109247,511,29.0776714229,-29.558,1170.32911153,542.012344651,221.498641325,0.771794,3.2769,511
29.1003,67.0743068482,437.811075481,24.9069446179,29.1020487275,74.3665,29.1299,95.9477,0.606076198517,817.396941522,283.466479947,1253.60475957,512,29.1127846916,-29.5897,1009.9617307,907.151583358,244.55678357,0.759298,2.47807,512
29.0382,243.542090273,153.931238674,6.87299639003,29.0404670395,74.4348,29.064,95.9896,0.630177132789,733.221190368,238.154105087,1410.08397001,513,29.0497223684,-29.5378,1013.00663452,279.83341071,246.872716222,0.735825,2.85047,513
29.092,260.756924946,171.630180351,8.09226342917,29.0952358792,74.4864,29.1201,96.0867,0.649292458247,554.098798572,194.430821628,1708.91770675,514,29.1041991458,-29.604,1229.81764977,803.649457535,170.036159866,0.542614,2.97685,514
29.0534,301.463571235,165.823201861,7.00378436546,29.0532591651,74.5093,29.0765,96.2361,0.658241480389,454.440110998,140.478583105,922.267172105,515,29.0619064387,-29.5755,393.368478816,127.937124161,154.848911242,0.727681,3.02892,515
29.0741,172.931084049,159.67172876,6.9464242746,29.0761925892,74.6261,29.0994,96.3261,0.642205035551,443.994799477,152.384515307,1498.25589711,516,29.0828508525,-29.5956,1195.74908472,497.874070351,212.984960069,0.724521,2.85766,516
29.0434,184.865531662,195.699351774,7.31997688467,29.04252952,74.6944,29.0677,96.4397,0.642029240796,738.726099057,272.828396891,1401.63042544,517,29.0515622033,-29.5621,1000.25540927,448.849741021,234.854963194,0.750098,2.9075,517
29.0232,196.708409221,243.62887887,8.71978934014,29.0263658805,74.7491,29.0464,96.5337,0.657862615857,793.622215016,252.297641992,1633.40258674,518,29.0329014182,-29.5253,1094.32674696,434.648253876,244.094359095,0.753496,3.16877,518
29.078,358.109510185,252.775684577,7.22916028686,29.0784758866,74.8398,29.1031,96.5782,0.617481071008,821.774257699,259.689479208,1454.1987745,519,29.0886923739,-29.5855,927.483975991,150.836738588,219.911369637,0.719358,2.60366,519
29.0521,241.642099471,162.67447016,8.05757138477,29.0546459624,74.8955,29.0804,96.697,0.645186899289,419.206927206,137.742505462,1657.45429666,520,29.0633014584,-29.5767,1128.67858791,708.147734307,246.761488389,0.703244,2.97117,520
29.0313,200.896482065,164.138529955,5.85956069857,29.0332756684,74.9201,29.0558,96.8027,0.656483920825,1009.61784305,263.368034443,1315.58567905,521,29.041081917,-29.5569,863.579240272,426.878692653,228.631480752,0.706763,3.11097,521
29.1144,400.074954835,121.221649699,8.8715392013,29.113822859,74.9774,29.1409,96.8686,0.59905287883,795.022460685,191.60854992,2518.88921814,522,29.1236881096,-29.6272,1637.20177358,1000.96052008,195.607492717,0.703518,2.35159,522
29.0392,341.747382615,113.536603883,6.30098792612,29.0391933728,75.0443,29.066,96.9821,0.648873259063,817.747226142,186.742517454,1847.83324851,523,29.0487520848,-29.5403,1260.53371653,320.387597357,250.795065861,0.683366,2.94172,523
29.1346,291.515222425,109.97925039,7.16027153821,29.1363784601,75.0762,29.1605,97.1112,0.641737535766,586.136592692,145.201924089,1733.71124951,524,29.1460172292,-29.6276,1069.68820508,632.224419599,242.020090758,0.696851,3.0781,524
29.0447,633.695877199,93.5796184249,6.95455131725,29.0455925292,75.1497,29.0735,97.1783,0.621879324117,835.8760034,171.482531352,3468.84848656,525,29.057751341,-29.5351,1935.7037073,1145.93219223,243.200790925,0.663055,2.63115,525
29.103,62.9704307054,273.543899447,7.41399743617,29.1044580318,75.2524,29.1284,97.2669,0.649828022327,535.111266434,212.812083077,878.817232841,526,29.1158592809,-29.6038,771.207208464,647.224350949,235.228609284,0.710032,2.89222,526
29.1228,479.342481898,197.512139532,7.89916046423,29.1236464271,75.3228,29.1542,97.3258,0.609100366752,914.834596356,272.615512328,1776.20061734,527,29.1350926696,-29.6134,1020.11026416,71.518907996,219.922475492,0.711403,2.6726,527
29.0523,563.730861751,327.895199266,7.3336672687,29.0522366405,75.3943,29.0833,97.4428,0.646867302053,999.600647734,380.048108727,3069.96257831,528,29.061410434,-29.5393,1486.43545208,676.396183454,216.876994205,0.760803,3.0741,528
28.9628,223.695289854,159.768070638,6.87497871147,28.9650785476,75.4687,28.991,97.5671,0.620188677064,591.463340948,190.60869021,1792.49557405,529,28.9761459352,-29.4767,1213.5360873,718.046536348,246.926871776,0.727658,2.55948,529
28.9927,172.850286205,333.685099118,23.9919180014,28.9927338463,75.5255,29.0169,97.6847,0.629905886935,773.970905368,302.297653148,1779.83884175,530,28.9992831926,-29.5309,1512.64400085,1109.17062486,202.483562407,0.706086,2.65745,530
29.0137,672.301707493,145.858117354,7.37166333912,29.0157008877,75.5781,29.0358,97.7375,0.614489403919,980.667677557,240.913251785,3348.68214032,531,29.021363971,-29.5197,1815.55846719,980.00435866,252.892406868,0.675464,2.46262,531
28.9949,293.006649761,249.097526082,8.7392300368,28.9959945481,75.6475,29.0216,97.8179,0.643202433201,709.171326267,253.93377692,1865.88719032,532,29.0047219446,-29.4801,1280.95230461,326.873204554,250.373753548,0.704625,2.9629,532
29.0916,280.323565063,119.533464513,5.8056397827,29.0929326508,75.7029,29.1197,97.9236,0.644784011736,511.078916228,150.365933256,2038.37391821,533,29.1048599455,-29.6043,1239.83995509,920.868074972,242.994515622,0.722188,3.01318,533
29.1296,820.753272355,251.496886185,7.5548327951,29.1305999267,75.7994,29.1569,97.9681,0.627377810253,886.996129216,272.710863442,3452.83214501,534,29.1410134242,-29.6369,1558.30097246,306.04469958,226.05419854,0.741284,2.84852,534
29.0542,631.126074814,163.999626917,7.14745660993,29.0551631635,75.8865,29.081,98.0619,0.629433618426,812.545806054,232.756242722,3362.84490416,535,29.0661699573,-29.589,1822.11087424,738.567135885,247.730002599,0.730743,2.84818,535
29.1166,588.647271887,79.2093502361,6.62516588067,29.1189992592,75.8921,29.144,98.2103,0.623409645429,472.889325345,127.988191119,3351.69786157,536,29.1300810689,-29.6337,466.520990418,271.635030372,161.861069131,0.665911,2.62413,536
29.1509,324.477416205,120.974477814,6.62295472254,29.1507383775,75.9457,29.178,98.3414,0.657631076407,615.926464396,156.422170879,2421.05944814,537,29.1598688532,-29.6687,1625.85169538,1067.98995743,184.531058647,0.66755,3.14874,537
29.1302,438.445877586,114.548298562,6.62582885752,29.1324825106,75.9766,29.1578,98.3858,0.639601921923,385.451720182,120.918624258,2055.76947963,538,29.1420850436,-29.638,722.966008675,291.767916819,208.995931789,0.670555,2.78829,538
29.2428,657.450338693,73.7625248918,8.35244995605,29.2431017139,76.0342,29.2667,98.4513,0.634949649282,436.234135535,94.7163091738,2928.54495416,539,29.2500983899,-29.7548,1678.97557322,659.922012475,182.828962758,0.63749,2.94859,539
29.1318,286.71282244,114.258350173,5.21683852105,29.1336327795,76.129,29.1537,98.5593,0.660958379399,769.939314613,192.861641804,2175.36689578,540,29.1454471396,-29.6768,960.643180939,761.779650248,233.740341903,0.682476,3.05659,540
29.2831,606.708087329,117.91736608,7.22585059405,29.2832196052,76.1666,29.3057,98.6504,0.63957819472,774.242522526,204.476251005,3086.8277857,541,29.2888204783,-29.7965,1432.75509342,657.711230057,246.262551394,0.724745,2.84466,541
29.3059,206.44720458,223.722218278,6.87603671371,29.3075897051,76.2704,29.3295,98.714,0.657467489813,738.575663933,253.5124333,1518.81444334,542,29.3140154326,-29.8539,765.337899685,625.735095308,232.82121367,0.70363,3.25123,542
29.3049,892.756794952,162.43927626,6.4399899283,29.3070042088,76.3625,29.3291,98.8015,0.633428569847,443.955767978,161.604206179,3094.5552683,543,29.3154272315,-29.8102,1679.68734469,504.211370193,208.064493648,0.716439,2.84007,543
29.2617,455.869576332,234.480459663,6.72912958231,29.2634782399,76.4107,29.2895,98.8976,0.656210928209,714.123371391,246.84476824,2247.61506788,544,29.2734038876,-29.7903,1556.87961076,326.782443115,211.685011354,0.711818,2.97079,544
29.3053,343.275832665,108.443525437,6.73211294375,29.3066622389,76.4398,29.3281,98.9794,0.642227262049,615.801842147,148.282476711,2588.53270999,545,29.3155236892,-29.7984,1564.95122841,810.641970001,250.730047371,0.732055,3.07848,545
29.3488,567.778615754,119.127488042,7.39519682773,29.3485966715,76.5246,29.3738,99.0714,0.617050716556,605.757261416,170.954593362,2750.02608501,546,29.3577093667,-29.8565,1821.31120005,839.089153966,247.791899552,0.694779,2.5271,546
29.2978,228.001627854,90.7711743452,5.83106128604,29.3013639768,76.5886,29.3264,99.2189,0.642618360191,397.340468381,116.483416903,1649.312009,547,29.309940368,-29.777,916.398603961,667.102155859,242.939728779,0.70083,2.84398,547
29.2468,272.992118411,283.1390688,7.16216993554,29.2465448912,76.5844,29.275,99.3347,0.660572241975,904.765743891,339.084276102,2010.25934869,548,29.257805595,-29.7438,1056.15163241,762.984664917,253.527928504,0.725015,3.14746,548
29.3281,278.007524771,214.677812941,5.97504229377,29.3300271361,76.6417,29.3568,99.445,0.626005115977,1266.49781874,366.270617842,1767.88621257,549,29.3391242346,-29.8066,1025.83140427,746.832136687,253.545335924,0.667999,2.53793,549
29.3119,297.458851088,145.356829571,6.51516516644,29.3130524874,76.7001,29.3395,99.554,0.632803421402,423.830463136,138.137777038,2014.11676883,550,29.3222901769,-29.7769,912.149974944,685.9273379,238.05278363,0.72676,3.01097,550
29.2128,310.132510062,129.13214219,6.64429040197,29.2166897805,76.6958,29.237,99.6131,0.665220851864,665.005745598,183.561960397,2208.24032095,551,29.224776205,-29.755,1336.03565461,797.020631289,179.313886231,0.725,3.26042,551
29.3606,365.709185231,548.569758048,19.4239928323,29.3608050001,76.771,29.3865,99.6998,0.656560132174,1216.66757896,457.897728683,2062.60369993,552,29.3693169356,-29.8718,1275.52674484,635.096630287,186.803534116,0.702126,3.29169,552
29.3572,260.042447595,148.632577812,7.65694869102,29.3572614362,76.7869,29.3834,99.7296,0.635803569637,753.538770138,231.493085521,1493.87195394,553,29.3653966586,-29.8427,943.565288475,686.507125855,237.867911279,0.717836,2.92243,553
29.3764,1031.15452547,207.350835899,7.17125003052,29.3798138795,76.827,29.4028,99.8122,0.650110011418,670.722949954,242.011919616,3517.61786286,554,29.3887810366,-29.8924,1346.32118631,311.032750975,214.380390556,0.703834,3.11502,554
29.3511,591.619500274,119.877429298,6.38632379922,29.3529969614,76.8495,29.3778,99.9612,0.658527729055,491.101638407,162.042689728,2624.14059565,555,29.3627155727,-29.8561,1243.53471123,189.41158403,229.241867008,0.743228,3.41874,555
29.3275,534.378594771,142.592520289,5.80113854575,29.3282689473,76.9649,29.3599,100.077,0.664806171088,644.410041814,200.579320417,2016.4108073,556,29.3441592598,-29.8368,973.971396494,291.084374674,214.005986887,0.770127,3.22785,556
29.2216,555.790112155,181.458773477,10.885344607,29.2227629139,77.0056,29.2528,100.168,0.65232218932,693.481548047,226.545529737,2492.94119571,557,29.2357687898,-29.7265,1106.6416183,342.90208911,221.072669805,0.740981,3.1826,557
29.389,323.313471953,300.514902306,7.9433657743,29.3894059751,77.0767,29.415,100.298,0.66494136972,1119.50706144,379.746002595,1410.4248993,558,29.399878165,-29.8975,738.599447539,374.587986598,210.660402401,0.751017,3.31337,558
29.3055,781.564684702,205.142385777,6.93752608919,29.3065707015,77.1391,29.3321,100.435,0.659718303948,689.097486135,260.118499719,3299.89216488,559,29.3161352762,-29.8244,2358.79530236,1225.9674197,244.00379462,0.664154,3.24514,559
29.3181,465.145544116,192.212162955,6.90563231472,29.3180009688,77.202,29.3397,100.545,0.654496474374,521.920470686,175.853419027,3203.0723661,560,29.3270325713,-29.8249,985.62582264,473.751763285,208.367602583,0.693986,3.31936,560
29.3974,101.836079842,199.592054717,6.98410152747,29.3977689831,77.2446,29.4202,100.641,0.621822023499,977.1254541,291.337217632,711.873176442,561,29.4045541934,-29.9436,421.331923673,288.234315791,178.204877844,0.763957,2.68609,561
29.4195,750.683272135,179.468803601,7.07483857033,29.422251158,77.3018,29.4444,100.723,0.61792459306,810.407391655,253.540736677,3519.27415382,562,29.4299558139,-29.9154,1362.99947367,717.211693104,232.668005832,0.71394,2.61499,562
29.479,444.874233666,227.368782836,8.33632478635,29.4811350392,77.3556,29.5057,100.84,0.623197929497,1312.82031873,360.405013302,2917.96822687,563,29.4904166515,-30.0011,1746.02173344,1057.25368139,242.090014026,0.701036,2.65043,563
29.4667,332.999541627,210.934038359,8.17600725903,29.4670940214,77.3857,29.4902,100.905,0.632965784342,1332.08806438,357.813085748,1789.95765225,564,29.4757107315,-29.9613,1029.86027563,421.915272213,214.532259066,0.731368,2.91487,564
29.4775,282.839545411,217.641747129,9.01770831679,29.4796862848,77.3727,29.5061,101.001,0.646021061144,512.954937615,158.417632071,1906.23695465,565,29.4908062238,-29.9982,1215.17356235,551.173412913,220.616137251,0.736591,3.05329,565
29.4444,424.689340017,136.896115095,7.95616673139,29.4430534619,77.4383,29.4698,101.103,0.627259956419,544.572625326,177.789290449,2331.47588847,566,29.4525174999,-29.9798,1139.15345637,168.634557522,235.519054997,0.735986,2.79165,566
29.476,280.712686866,369.566221489,6.2988211885,29.4767915135,77.5285,29.5029,101.238,0.691313721409,777.699546801,287.466215231,2017.07370058,567,29.4874330221,-30.005,1131.45265885,711.644114341,239.983912326,0.730251,3.57224,567
29.45,252.767853781,250.282613415,8.6411958607,29.4526170122,77.613,29.4787,101.297,0.666049346654,857.224366481,277.6090723,1847.77208257,568,29.4663346371,-29.9651,1376.86827058,959.340634047,228.720437295,0.729412,3.41014,568
29.6043,480.652811766,223.462818595,8.33940434747,29.6033553049,77.6595,29.6295,101.371,0.617504985779,1061.872199,297.379133,2820.93411258,569,29.6155696739,-30.0948,872.636823571,512.971198127,220.614155613,0.77094,2.76061,569
29.4711,1023.14912978,130.586639168,6.69539681454,29.4734188398,77.686,29.5003,101.515,0.634576488853,762.076447856,208.317940362,3331.41815371,570,29.4840543204,-29.9852,2140.07135754,319.615750956,235.507268259,0.615429,3.13326,570
29.4901,328.324169458,178.51222017,8.38352506345,29.490547851,77.7517,29.5166,101.633,0.63261860642,549.650012463,174.08441536,2136.53627445,571,29.5014855501,-30.0198,1429.63139907,1033.45337627,245.76304901,0.710971,2.85783,571
29.5039,642.112624984,362.745192011,7.26769706606,29.5057295144,77.8067,29.5334,101.712,0.63506797758,722.321016307,286.512524575,3147.08646969,572,29.5196726813,-30.0224,1631.51961704,964.093483527,237.011884421,0.650796,2.89072,572
29.5765,348.119317022,269.964187663,6.49125109318,29.577208945,77.8934,29.605,101.804,0.643736875371,981.7347199,339.811954049,2405.16583177,573,29.5872514928,-30.1102,1308.32781739,942.976145227,236.866619182,0.651677,2.96603,573
29.5605,701.306863605,170.711567298,5.62902445467,29.5627828348,77.9253,29.5847,101.958,0.66506981961,523.466579714,164.174901041,3254.22717947,574,29.5721258828,-30.1026,1858.33346544,754.079678342,228.310497004,0.648615,3.30665,574
29.5369,479.336131447,114.711454438,6.31877330903,29.5351956844,77.9683,29.5619,102.061,0.643132949625,710.753192795,182.692615827,2616.21002358,575,29.5418667696,-30.0807,1398.83594566,772.336880253,218.015869256,0.60756,3.15136,575
29.6719,318.297011679,180.839248385,6.66643912455,29.6746858269,78.0495,29.7002,102.099,0.639961340285,728.637099281,200.237214015,1821.57475821,576,29.6824616716,-30.1788,1140.19993231,646.94144069,219.849985365,0.726871,3.1385,576
29.6317,257.788536088,147.827681215,6.96667968833,29.6340411107,78.1152,29.6608,102.161,0.61214837176,631.73075505,200.896462076,1606.99254467,577,29.6429299951,-30.1494,1079.39989825,621.201953461,236.774486616,0.657776,2.74268,577
