PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,AverageQLoss,Iteration,StdEsReturn,AverageAbsQ,AverageAbsY,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageReturn,AverageY,AverageAction,MaxEsReturn,AverageEsReturn,Epoch
151.338,487.313,218.624653522,30.6219550858,-951.266,3.56948903245,6368.44,2237,13.9536375126,892.498,890.713409371,969.9697453,144.170610143,139.04203418,888.794,565.584552749,888.845719802,0.746976,61.3191111527,13.4975225539,2237
151.386,487.386,247.76669704,29.8009381808,-951.367,3.40482830335,5802.43,2238,44.135918537,891.635,889.487600337,751.770619065,155.205432776,102.964383876,887.519,496.783037977,887.495483002,0.791486,321.409566313,19.6910474428,2238
151.442,487.432,66.0791697546,30.2268902846,-951.27,3.36509189266,6149.31,2239,23.1024721882,893.311,891.428901859,972.76700355,93.4597587488,226.183841218,889.34,502.409825915,889.313677531,0.688252,149.005609767,16.1095458781,2239
151.474,487.537,41.9548937144,29.5625840804,-950.867,3.2605013977,6024.73,2240,56.2186341666,893.997,892.158531642,978.59600865,59.5115129102,417.718186496,890.071,489.506250478,890.048731428,0.486185,349.023534647,21.4838933894,2240
151.481,487.625,124.928505955,30.420968682,-953.366,3.23895983167,6010.45,2241,14.9416503424,893.908,891.981546035,974.352464224,82.7861786091,325.078666692,889.984,696.08403413,889.997747987,0.462489,90.1849822104,12.0360542502,2241
151.464,487.682,330.973088369,30.4692144125,-955.553,3.32990104037,6301.69,2242,12.3947829906,895.901,894.095971525,776.587577601,117.373804077,104.765828053,892.125,490.817721817,892.123380314,0.709411,51.1439919542,11.9216608276,2242
151.505,487.757,212.046292663,29.9337890645,-954.63,3.06877413973,5978.44,2243,14.4081750501,895.376,893.583710679,530.060783741,139.353018431,59.3857798739,891.518,336.262014045,891.55409524,0.778288,73.5954447271,11.1035102196,2243
151.516,487.816,960.905113871,30.3273521804,-955.681,3.44350651687,5953.33,2244,82.8754696916,895.09,893.187565346,969.00298531,81.1215698082,2.62253289796,891.285,965.706239686,891.297700944,0.467636,546.719073435,28.2401123646,2244
151.559,487.914,280.793741301,30.2878875645,-955.493,3.34908280829,6194.65,2245,22.3663765421,895.92,893.964954028,982.574658346,109.54468275,157.153221153,891.874,524.6091033,891.825908971,0.759001,133.237355672,14.9239862428,2245
151.572,488.006,111.635203953,28.8752310448,-956.617,3.39831218221,5536.8,2246,14.6221937852,898.344,896.592704617,828.997084332,132.640594718,130.443027307,894.372,462.180883678,894.339753709,0.784539,96.0747352325,11.0297542733,2246
151.593,488.062,235.632180811,30.9891867121,-956.781,3.4323228968,6501.89,2247,25.2248700747,898.805,896.974452445,628.417084514,157.59222037,107.78591908,894.81,392.646272122,894.767731241,0.820376,119.145140446,15.9250563643,2247
151.618,488.137,233.361522638,30.0022839033,-957.215,3.25930089759,6137.1,2248,69.8284673931,898.676,896.732024473,798.578348777,163.273194739,107.009618516,894.445,460.352705726,894.411176715,0.814758,360.104094733,30.6339555536,2248
151.633,488.221,157.335916967,30.7258437768,-956.112,3.33071634972,6299.19,2249,56.1167114158,896.112,894.452422673,842.694137013,135.533538756,133.856249927,892.274,410.492252654,892.342593874,0.789216,287.40779236,26.7478832324,2249
151.665,488.321,184.906629695,29.8392323127,-956.376,3.48998969436,5905.63,2250,72.2309718632,898.395,896.454111413,1068.71060755,160.374795638,206.552090301,894.484,583.361327202,894.441881974,0.827977,379.70349353,35.4426906917,2250
151.698,488.464,101.952260173,29.8941482079,-958.237,3.44342146275,5945.79,2251,38.9843149434,898.173,896.292421003,1152.4547923,95.3011304757,284.42483931,894.168,487.860779564,894.163488117,0.702193,251.438612192,18.9559492887,2251
151.738,488.555,127.087720778,31.7153817488,-960.82,3.41537524648,6806.01,2252,22.4221583843,900.309,898.392404443,1121.94132082,170.442818562,190.203436075,896.525,594.271164921,896.410387083,0.824564,134.695888391,14.3738180253,2252
151.757,488.612,271.121556457,31.3125801377,-956.542,3.48233156589,6409.98,2253,27.851150327,897.001,895.177603528,1032.42698576,150.763943093,205.947163008,892.968,669.869544804,893.061644898,0.809264,159.548268532,16.1677464468,2253
151.792,488.699,223.879168213,29.6587311081,-961.07,3.45253075898,5891.1,2254,19.5264417981,903.36,901.398221031,1220.01961046,138.616020961,194.035059559,899.246,495.684068972,899.259979669,0.769792,96.4832583387,13.1056521848,2254
151.8,488.781,306.073600316,30.1709811227,-959.612,3.85559361015,6030.81,2255,52.8486243645,901.892,900.031062244,834.819408663,134.947760656,148.613225851,898.001,529.116707658,898.010920249,0.777424,278.481188881,28.522211113,2255
151.857,488.848,79.337698012,30.7733586524,-958.063,3.318443993,6186.86,2256,25.0515318829,898.508,896.562586775,1462.67011318,87.0030335128,301.094661308,894.373,391.333067877,894.442061166,0.610386,116.193472091,15.1020868223,2256
151.889,488.927,54.3621352129,31.4370809174,-955.949,3.27795845565,6601.04,2257,40.6054118941,896.61,894.745620904,1131.55856266,112.432050118,234.393064538,892.627,658.484340968,892.622877486,0.760431,140.009038215,26.3225356024,2257
151.887,489.048,88.9277626618,30.28646681,-956.11,3.3418919476,5940.35,2258,57.8691832228,897.186,895.20488013,1252.77056896,107.032495965,233.632985369,893.078,689.103134435,893.014394517,0.734495,429.605366482,20.3285687893,2258
151.913,489.144,88.7404518607,30.3271941745,-957.192,3.35607290489,6247.01,2259,16.1509997723,897.742,895.891553156,851.351084191,120.117884609,231.788440123,893.717,450.015492206,893.777314874,0.800375,76.8975067287,13.7051349726,2259
151.918,489.223,283.808516848,29.8547630398,-958.507,3.27518782321,5804.52,2260,18.3543351013,898.05,896.138071949,1580.82622011,132.938888591,336.536595403,893.793,829.758633654,893.774395598,0.757576,121.60373471,12.6895244394,2260
151.963,489.292,156.871896432,31.4297641422,-960.078,3.30888084171,6453.54,2261,32.649404372,900.913,899.058546841,1690.66892659,132.387998798,350.450067044,896.984,670.092900215,896.921968251,0.763521,174.594563734,17.0548188628,2261
151.957,489.397,130.232056681,30.7335532037,-961.248,3.44435813009,6135.25,2262,14.2847960756,901.001,899.10521238,1579.0563157,116.324668104,333.034019398,896.666,691.618810481,896.704478187,0.765339,72.939475208,11.7313966593,2262
151.975,489.462,249.972459666,29.8638836144,-963.93,3.42416117978,5921.69,2263,31.03745524,901.929,900.050039909,1253.02476416,133.926879147,255.029463303,897.807,650.92935009,897.831351528,0.726431,215.532295826,15.7804552087,2263
151.971,489.578,112.23608239,31.4282088424,-960.711,3.20138682207,6575.77,2264,84.5912723749,902.7,900.80288315,1339.30522975,117.677840859,349.649537678,898.565,764.082197641,898.511953464,0.736917,584.030114886,31.4449097797,2264
152.03,489.676,390.804305064,31.2979355233,-954.277,3.41388442162,6530.83,2265,42.2328836247,896.798,894.951693101,1313.93766261,144.172416658,252.065546913,892.68,837.755241467,892.742519701,0.703666,283.347585987,21.5853546176,2265
152.035,489.798,343.730282242,29.9968446803,-955.514,3.46313493925,5909.49,2266,34.2869496394,894.857,893.000036173,1355.97832321,154.351883044,274.913328995,890.896,652.300053101,890.902785837,0.769684,189.838710732,23.5128545719,2266
152.082,489.868,70.4858900543,29.9379781908,-957.592,3.3087909262,5765.75,2267,27.4483221795,898.376,896.611551685,1413.01627912,92.2485784831,294.525951157,894.416,263.031614049,894.421567861,0.750308,117.981819194,18.4478676587,2267
152.127,489.943,105.898258247,30.2869075098,-960.073,2.68672993417,5843.08,2268,14.8751664315,900.181,898.309266743,1474.295768,96.6449634916,433.926043648,896.02,758.626113552,896.010934202,0.613842,103.947398289,10.6787192856,2268
152.159,490.012,241.687387957,30.2005133506,-962.905,3.17690192735,5972.17,2269,18.7160067836,901.323,899.66759489,1335.33204824,163.395306446,271.754329623,897.49,566.825810375,897.460033359,0.758564,101.640474099,13.9077037191,2269
152.21,490.09,362.623378803,30.5561378093,-961.867,3.45457605826,6074.86,2270,25.4494762348,901.82,900.000292845,1234.10064251,141.772532238,234.892314907,897.578,775.912347927,897.595295715,0.752251,123.838124262,15.117026817,2270
152.239,490.181,302.058042918,30.2279141763,-960.261,3.43394216483,5955.16,2271,37.0663573004,899.567,897.541427699,1632.10469569,153.572994354,233.289078376,895.266,599.393062357,895.258513918,0.748108,236.673193245,20.1749265376,2271
152.292,490.292,370.564133997,30.4185470194,-961.133,3.40597093849,6018.22,2272,25.1432234553,899.418,897.543744987,1253.38675485,166.897136891,202.19679663,895.377,646.529155877,895.341169418,0.751089,149.958356393,15.9628221522,2272
152.333,490.396,132.263356641,30.2688658216,-962.259,3.88237199009,6073.83,2273,39.1659560847,899.33,897.306314901,1015.72105166,136.961547645,141.472013266,895.252,460.084424502,895.257438472,0.768903,239.160303488,20.2230045085,2273
152.327,490.502,266.583282205,29.2741670452,-963.684,3.46425374556,5621.55,2274,62.7978020372,902.546,900.659757456,1541.19950437,157.240270035,371.025586661,898.634,956.547557317,898.567156893,0.757618,446.179447269,25.2049419465,2274
152.376,490.576,15.592784368,30.107458273,-962.96,3.35832637818,5993.55,2275,33.8612319494,903.122,901.21517286,18.590416705,14.8676742257,0.674445608454,899.01,16.4763928275,898.986604942,0.630201,196.10657008,19.2899490528,2275
152.382,490.625,228.61387753,30.4860793036,-962.049,3.29763570187,6283.76,2276,15.490612168,902.744,900.901050366,1046.70312361,159.189808968,193.906273228,898.601,477.244857053,898.616877509,0.751023,94.8337363799,12.078334465,2276
152.428,490.768,408.696692075,30.3673819783,-962.007,3.42384989156,6187.96,2277,28.6003141741,902.712,900.699005708,990.801959076,75.7823849045,183.018822998,898.471,841.370051953,898.471211747,0.610972,231.668230026,15.198551962,2277
152.426,490.826,237.927818847,30.3185759018,-964.68,2.91365829976,6323.15,2278,16.3900108734,903.274,901.482259059,1068.39656599,161.953269345,246.337608193,899.29,513.332918129,899.296039863,0.713069,89.9631802813,11.3133970349,2278
152.432,490.874,313.374412338,30.6545466674,-958.765,3.50697583253,6222.19,2279,29.8554061697,898.787,896.966498487,919.991262935,140.616150782,123.120898659,894.69,414.092291752,894.64530838,0.640221,137.499001822,21.2721605468,2279
152.468,490.969,226.927676372,30.5831217162,-960.486,3.32586155818,6111.9,2280,20.8553632625,900.009,898.192593338,607.08483399,157.728476149,97.9132290625,895.743,385.224727538,895.747823125,0.774973,113.964376195,14.9647676434,2280
152.517,491.037,252.939321148,29.7656471899,-954.758,3.3526469734,5826.98,2281,32.0160928464,899.224,897.37562461,974.611128814,116.141705864,250.103595186,895.101,593.84866607,895.154741664,0.562157,176.868848532,17.2078586248,2281
152.578,491.077,27.7780668128,30.636069179,-952.401,3.88247299691,6276.47,2282,20.7080632448,895.979,894.029665341,1036.7069382,162.227885972,138.623932903,891.872,388.744256332,891.803968821,0.703967,91.9666271499,18.0799678623,2282
152.603,491.165,297.697412824,30.8295233288,-951.943,3.13215986874,6424.3,2283,32.2248281205,893.623,891.738437588,849.067103443,128.370569241,122.673105839,889.368,459.934354359,889.360859122,0.624078,213.289605315,19.1435717656,2283
152.632,491.299,186.793719382,29.0352313288,-948.511,3.87773371326,5390.87,2284,22.3687531442,890.568,888.701159063,1264.35242202,130.650999643,270.493025363,886.094,411.407425797,886.040173568,0.714847,160.373316319,14.0575964982,2284
152.673,491.401,162.627533462,30.0453198958,-948.859,3.58790867887,5781.87,2285,17.7068266319,891.021,889.124683507,1131.82956757,87.3126117671,254.855103901,886.694,707.817994542,886.687672476,0.553706,117.083677812,12.3038306605,2285
152.697,491.5,342.554282457,30.4851615399,-949.066,1.9265971969,6017.72,2286,35.8135612018,889.794,888.003904503,1704.65889673,106.893754399,328.201899887,885.591,806.011565247,885.632855088,0.708523,252.07845802,17.2761189921,2286
152.708,491.6,964.329434803,29.3799671356,-950.276,3.31071965387,5719.45,2287,14.675077383,890.931,889.001563046,1214.02881997,84.7276179855,70.5081316555,886.892,1046.68451876,886.878099576,0.700962,72.5188413661,11.6969007343,2287
152.758,491.723,618.567516049,30.4437621896,-953.012,3.24049170002,6014.17,2288,20.9046746212,891.877,890.117797824,1429.08779128,136.09244636,226.405931933,887.812,1010.27848468,887.807211783,0.718233,107.022167439,14.6140162289,2288
152.794,491.818,897.273366457,30.0816625519,-951.259,2.44264997268,6041.52,2289,26.8888709367,891.102,889.240339413,1354.64162563,85.2679955032,139.874688077,887.304,1099.57957733,887.243745947,0.692724,161.608216052,13.2078524664,2289
152.831,491.858,86.9767793448,30.1951963064,-952.752,3.38368897823,6082.39,2290,23.2481749293,893.601,891.705053402,1667.94986221,93.8300787357,534.284664116,889.708,1023.74191522,889.688276615,0.693404,132.410157644,16.9274093328,2290
152.863,491.914,201.135762048,30.3193849768,-950.744,3.27337039925,6369.35,2291,18.0610814311,890.062,888.189057612,1490.34894672,78.3665960113,307.545179352,886.071,876.50529075,886.081123731,0.687083,112.151361507,11.6001850069,2291
152.876,491.971,34.5771365847,29.6031714331,-950.08,3.2520989644,5714.09,2292,42.8000470618,890.95,889.146463413,955.359562509,42.0255195921,220.943639186,887.35,161.611014005,887.316398119,0.555882,302.364811452,19.3767104395,2292
152.891,492.033,258.071017569,30.4455005545,-952.771,3.01928892243,6013.66,2293,29.869036406,892.276,890.314844188,1481.70012665,105.021634855,347.01050538,888.495,867.722214371,888.475847038,0.747207,212.660248628,14.9479129717,2293
152.896,492.107,179.272456525,29.6768039967,-953.743,3.77251625925,5834.98,2294,34.0554075372,892.516,890.628023255,1467.14478133,106.64175165,304.902152092,888.562,1131.91266736,888.576293026,0.722351,202.572740601,20.1075857347,2294
152.934,492.169,185.322798254,31.4545085546,-953.512,3.22223934566,6590.32,2295,17.765258924,891.451,889.629110916,1102.74338926,92.1583148855,314.919037812,887.586,675.970798224,887.618851152,0.666042,143.527004383,10.2211786791,2295
152.957,492.239,140.713765821,31.3813394426,-957.032,3.28363777829,6487.6,2296,22.3591380159,894.388,892.536596849,1079.09018027,132.51336352,221.254659091,890.329,433.885393256,890.348833635,0.739246,121.289622469,15.5321435322,2296
152.997,492.351,285.269102051,30.2928596314,-957.195,2.71840327117,6102.93,2297,20.6624032317,895.815,893.796099065,1325.3658652,101.260774535,362.480788092,891.946,849.259077581,891.948751986,0.695054,108.721259027,14.6923231312,2297
153.006,492.433,189.562987519,30.3771938203,-961.386,2.81950178449,5975.99,2298,44.8539452485,901.061,899.282507555,912.290923683,135.883310743,189.133124357,897.286,395.375432625,897.270825138,0.759245,281.987908883,21.3016948453,2298
153.062,492.548,289.54089431,30.4417690631,-964.726,3.41769801088,6108.88,2299,20.3698057669,901.869,900.018133341,1277.43276708,140.628986946,261.327340497,898.123,660.169019953,898.087052017,0.73915,117.529179616,14.5622315933,2299
153.072,492.578,953.898661486,29.9556270627,-957.382,2.91861649854,5912.38,2300,33.8394744259,900.286,898.418743484,1231.76973415,99.4785407477,67.7241300029,896.528,1049.02519048,896.623852594,0.73954,204.865837767,20.3526031579,2300
153.099,492.715,295.777838677,30.3395499499,-956.7,3.2192757661,5965.96,2301,29.8302551675,897.619,895.70707306,1328.81998708,126.799685238,329.994077676,893.955,772.568417405,893.927845362,0.785491,139.043056828,20.6301570823,2301
153.139,492.803,940.846618452,31.0396864707,-954.144,3.06727067717,6444.56,2302,17.1052277807,896.644,894.520311879,1453.17348349,87.3492213716,161.713850697,892.691,1093.25828604,892.593843752,0.746486,75.0992084658,14.5538475157,2302
153.116,492.876,56.4166017551,29.8104090118,-952.565,3.09506216659,6003.12,2303,13.6873962463,893.279,891.353582673,969.000366592,59.9451488203,369.025653975,889.268,424.907602909,889.2339422,0.620366,70.187165358,9.6606431355,2303
153.151,492.955,231.10003737,31.144472316,-952.766,2.93863832671,6569.19,2304,10.073606284,891.77,889.680201084,1362.18116283,96.0662421366,293.104352439,887.729,828.422543878,887.763558796,0.71446,61.5507777882,9.17220691967,2304
153.162,493.048,167.245717572,31.1552464093,-952.144,2.97548865519,6507.52,2305,20.4147137553,891.259,889.414226152,1132.79522873,145.042832186,232.663595068,887.473,497.928938345,887.476052554,0.789994,106.60161187,14.8749119395,2305
153.193,493.178,124.695764446,29.4815192706,-953.603,3.56755277922,5905.83,2306,17.3324570769,893.673,891.760038448,1211.2451819,103.292379608,263.189568433,889.785,343.834870667,889.798199712,0.775147,93.9052633753,13.3712480681,2306
153.219,493.276,118.442715944,29.8167225943,-953.222,3.21959085491,6045.53,2307,21.5950560794,892.438,890.537527916,1180.857902,103.832590022,295.304677391,888.413,455.565010661,888.408096355,0.741986,120.710941412,14.9146014722,2307
153.259,493.357,381.348108734,30.7672799852,-955.656,2.75989667089,6433.74,2308,29.3800345086,895.258,893.375428592,1048.64606998,95.9356117603,197.673511825,891.421,716.006882958,891.37390293,0.729586,112.761853607,21.1350988108,2308
153.256,493.48,552.871824032,30.1466319445,-953.749,3.12777216421,5933.32,2309,22.0344670489,892.082,890.150306286,1427.19233193,123.942269236,279.773402097,887.922,967.932259751,887.995118774,0.772168,142.303992658,13.0201859502,2309
153.255,493.559,390.519587481,31.000048953,-957.279,3.43309048587,6334.56,2310,24.7149627434,897.123,895.234578111,1575.67275184,93.5544994527,274.74623904,892.972,974.044472606,892.858983224,0.709514,114.851467025,16.2090198456,2310
153.274,493.62,304.977503294,29.4950968949,-957.515,3.30187686056,5854.55,2311,24.4803758299,897.334,895.695143894,1262.0630315,114.835922821,309.155667868,893.248,910.475511642,893.2721717,0.73782,120.588700161,15.6651746463,2311
153.289,493.713,408.641382175,30.6755615177,-960.881,3.06321056399,6136.24,2312,42.0638242424,899.017,897.179641774,1280.94275258,106.113629238,255.228901231,894.915,781.746255729,894.976956415,0.764948,291.057198733,21.7517049653,2312
153.32,493.773,129.057228082,30.009287123,-960.886,3.74907608245,6136.8,2313,25.269754128,901.977,900.088582329,1248.08753862,142.842938389,300.275308329,897.88,677.048382163,897.813278666,0.761306,160.810270167,14.8063907077,2313
153.336,493.845,55.5619795272,29.8664319565,-957.306,3.19622414659,5900.94,2314,19.8787046669,894.611,892.712874564,1007.25629884,88.659235084,351.27285814,890.531,708.467274385,890.596388607,0.593648,84.0307928455,13.6791442676,2314
153.402,493.926,156.617788796,30.7059032931,-958.724,3.0269523943,6307.44,2315,23.6245939303,897.595,895.52799181,902.225825222,131.609429647,189.478303566,893.519,330.214912447,893.434198804,0.777316,156.205463186,13.9431549814,2315
153.473,494.032,183.757465377,29.8577144524,-960.138,3.24860697965,5869.31,2316,29.1070986842,897.704,895.854897901,812.161359827,90.645983922,141.350133953,893.789,331.682306637,893.776219917,0.724137,128.793743328,17.8107742651,2316
153.482,494.124,69.9206254311,29.5788478219,-959.992,3.51914997826,5753.42,2317,14.429692763,898.166,896.328904809,955.983473718,72.4488574473,353.644006552,894.046,550.828746184,894.092862885,0.610011,88.7733763735,11.945624535,2317
153.503,494.204,98.5110566658,30.4127777927,-960.206,3.36201162858,6304.42,2318,22.0230759846,899.535,897.708860906,961.027774635,128.940189899,164.497748406,895.431,294.782456887,895.457497396,0.757566,110.503117583,14.4250013382,2318
153.557,494.283,244.693043991,30.4203945003,-959.439,3.32307361827,6187.3,2319,36.9006682702,899.261,897.540749231,972.891895463,82.2808656788,290.88929432,895.334,712.603964732,895.332584201,0.512489,266.120324362,17.0626499976,2319
153.631,494.355,46.482229893,30.6862304681,-958.145,3.20238405125,6315.32,2320,10.9551928553,897.324,895.329138665,973.928602068,75.1626223806,265.99636757,893.271,887.613630244,893.24958847,0.432059,60.2622123946,10.5946100689,2320
153.598,494.465,39.4715135821,29.7816243479,-958.344,3.15397608279,5938.51,2321,19.6465246488,897.471,895.542503028,975.096084765,74.4990790338,336.164127267,893.613,513.375895951,893.588406227,0.668087,100.988809571,14.4259266823,2321
153.619,494.527,173.027312351,30.6563186944,-958.836,3.35032152532,6031.39,2322,17.8254843701,895.597,893.648130193,975.004531653,79.9664274671,292.487099264,891.852,799.645424456,891.809118543,0.407263,102.532020743,12.8992253657,2322
153.635,494.597,181.414013963,30.1059238498,-961.968,3.29075720721,6072.2,2323,27.1349491896,899.683,897.842719289,974.223141189,102.140934126,174.230868583,895.906,385.043593516,895.913257882,0.724415,208.829936469,13.5241229638,2323
153.638,494.673,171.857336169,29.9131029242,-961.243,3.55745214635,5809.05,2324,19.9337329033,897.945,896.083485469,1065.96620353,86.5418788306,226.760562432,894.18,845.954526105,894.199783851,0.726839,140.037719077,12.8038245425,2324
153.625,494.72,129.448316615,30.1866300127,-964.409,3.53467032841,6060.77,2325,19.1026673133,901.752,899.938154986,970.030843132,83.4566569214,250.056664994,897.719,693.320236551,897.669552737,0.646048,104.124937582,15.0164428151,2325
153.635,494.81,102.941496587,30.9143445435,-966.745,3.43708920475,6352.91,2326,12.6003117193,903.2,901.493792946,1327.95880375,99.2725935211,398.102388285,898.983,574.026289001,899.019628064,0.678191,75.8591427644,10.3255728781,2326
153.718,494.892,205.389149553,30.5420380534,-968.769,2.52538375,6151.98,2327,19.6365467973,905.422,903.510856081,1005.79760569,79.9232018505,217.261029898,901.06,883.790163901,901.055987799,0.524598,141.050801759,11.59980529,2327
153.755,494.958,294.919922203,31.2285789663,-969.625,1.85301530731,6525.94,2328,21.3678241011,906.831,905.010276412,1183.51855677,101.059063363,227.287474814,902.855,714.296044089,902.891904228,0.693286,134.36516249,14.3165246524,2328
153.832,495.049,299.122315666,30.8109008647,-965.986,3.37956470772,6233.28,2329,18.0650401773,904.985,903.065209628,980.068387746,97.8717448142,226.212350982,900.981,703.510266273,900.905050327,0.638815,130.765969945,12.2727829724,2329
153.836,495.103,195.310285274,31.0516308619,-964.829,1.56007119653,6528.67,2330,15.955696169,904.776,902.838371273,983.56578934,81.8310114919,288.009833417,900.64,795.029578711,900.656930475,0.513333,119.33173116,10.7381641976,2330
153.863,495.156,239.683710425,30.4354410762,-964.74,3.47680496756,6186.92,2331,13.0515309532,902.475,900.737789085,1557.83231383,91.418886515,302.341782723,898.601,650.344782445,898.678340719,0.712595,79.6883799433,10.7805889466,2331
153.858,495.216,48.519733414,31.0197362198,-963.8,3.38131108454,6394.55,2332,24.3427135867,903.724,901.847288005,975.125488662,49.5294291574,402.318768104,899.646,320.567808698,899.586469557,0.438766,104.426820449,18.315700547,2332
153.914,495.299,65.250483797,31.1832388727,-963.377,3.28587029368,6513.66,2333,12.4844067854,901.841,899.834160877,983.029600948,73.8799899367,372.012191489,897.922,657.321634629,897.887598718,0.480385,52.4682522717,11.551381694,2333
153.989,495.395,213.818378886,30.9746391502,-963.607,3.32572990671,6297.42,2334,16.7904985991,901.141,899.207610687,770.129046087,104.05511685,147.616615071,897.348,453.667438022,897.291413743,0.782029,68.6141330285,13.0886995043,2334
153.999,495.449,33.3103048334,30.8958041225,-962.899,3.3001239213,6393.84,2335,15.1095692283,900.401,898.612120612,984.35098787,61.2943428711,390.18443564,896.606,415.38659199,896.636708991,0.499228,83.4720783408,11.6347059433,2335
154.024,495.557,43.5420794245,29.9251352805,-963.886,3.36121941193,6145.25,2336,14.7871443766,901.311,899.282685796,1038.38715667,71.8374151759,256.242230492,897.411,351.461622415,897.330680823,0.683115,76.9100363794,12.9135384605,2336
154.049,495.654,129.589115688,30.6623060179,-961.504,3.44626275061,6247.91,2337,25.4769566,897.776,896.014541558,617.675410193,117.375564482,125.103689645,893.718,332.22763486,893.802723755,0.759729,170.398415904,14.7175957747,2337
154.091,495.777,247.846444098,30.0653391179,-964.737,3.40049104046,5783.6,2338,15.7093453636,903.502,901.531248662,599.20089488,150.189341954,84.4959001794,899.359,412.931388428,899.415908742,0.735641,71.539061945,14.6859109324,2338
154.089,495.902,142.51099653,31.1580971404,-965.209,4.08192863421,6278.26,2339,87.7133499334,902.219,900.342780209,976.766908045,109.974968298,252.437985467,898.351,500.669612914,898.344231285,0.588694,410.444037845,48.9928946691,2339
154.119,495.983,190.065555516,31.0499726764,-962.547,3.36224518087,6137.03,2340,14.5681972138,901.135,899.078352376,976.694087908,87.4203678233,201.968778072,897.004,568.134192733,896.948717629,0.697194,75.1434735895,13.8167678874,2340
154.162,496.074,181.279475623,30.3700652069,-963.963,3.512988687,6072.71,2341,39.2476391094,901.312,899.195497313,988.460783296,91.2751326303,269.650834075,897.146,546.176251432,897.090187493,0.578314,283.37082299,18.1456338118,2341
154.176,496.164,77.2457690308,30.3584802057,-966.659,3.37329774025,5903.04,2342,17.5043253373,902.038,900.076608716,993.006071619,76.5312159926,367.212883625,897.725,591.056795888,897.689618463,0.432313,78.8763830314,13.7406784507,2342
154.214,496.264,121.63723024,30.3976852061,-966.978,3.24252376318,6228.21,2343,19.1982111507,904.652,902.793072346,1029.09015371,116.787531033,162.829332185,900.388,316.7444155,900.367712642,0.723234,92.8022720118,13.3708941547,2343
154.259,496.329,86.7441116229,30.8366642485,-966.803,3.35632880907,6023.67,2344,16.619147791,902.995,901.187566453,1002.53779897,129.047204337,250.39130768,898.792,391.625275926,898.907479048,0.717308,93.3363048793,11.7424772119,2344
154.272,496.395,156.745314667,30.8540335118,-972.234,3.2039200851,6304.09,2345,17.1323833228,909.82,907.920657762,991.473042183,70.0192588727,314.907630841,905.772,532.899668796,905.767854658,0.430762,92.4640165977,14.7603539438,2345
154.262,496.513,133.082500714,30.6087130763,-967.749,3.81684340362,6260.38,2346,24.0734975878,903.972,902.002220028,1212.69388208,72.5051492059,321.681377082,899.478,549.12510538,899.452469914,0.573293,114.854997624,17.5526714017,2346
154.314,496.567,275.604626221,30.0138876989,-970.117,3.29345294592,5801.05,2347,25.2600492336,906.18,904.194069061,1000.38907533,85.8119240605,266.181000146,901.867,683.930577234,901.827446264,0.548596,151.49482815,15.0841054077,2347
154.351,496.69,96.6581474902,30.8471578314,-971.629,3.2755253005,6411.7,2348,13.5352995614,908.976,907.057992107,982.073014905,95.3177643966,300.008700264,904.762,557.94763557,904.739015879,0.50642,58.8856126989,12.8481411715,2348
154.371,496.794,132.14183855,30.8593201061,-970.513,3.45346887865,6343.67,2349,12.4569149392,907.337,905.445501914,990.585032108,77.4829287644,329.311877854,903.276,623.202677722,903.337518126,0.508651,87.71732997,10.4392599875,2349
154.385,496.842,57.3918940255,31.0591143697,-971.508,3.38168755785,6413.13,2350,19.1748421238,908.188,906.255170579,973.254911294,60.3819021441,248.529805461,904.12,285.10963797,904.137780161,0.561285,118.479268647,12.4510032444,2350
154.395,496.936,34.1685031816,30.9394530451,-971.053,3.25359155335,6511.28,2351,21.3104042211,908.102,906.193849685,719.919259533,29.7073360696,69.6113556938,903.925,53.5690685528,903.927234009,0.613099,115.083356877,14.0644606625,2351
154.405,497.053,373.722430324,30.5529434085,-974.087,3.27261525856,5965.74,2352,9.62487060933,910.799,908.917192717,1152.92280426,95.9602643038,218.606013001,906.86,681.191463395,906.854672846,0.693854,51.477346002,9.14732636857,2352
154.432,497.158,138.511181969,30.2403047086,-972.867,3.21802782523,5921.58,2353,8.31815980242,910.148,908.368648631,573.831599494,99.2611789125,95.8359884221,906.14,282.590943871,906.163804906,0.749646,39.128169784,9.22762773269,2353
154.472,497.172,45.0369537764,30.8567715089,-971.817,3.42454010456,6368.79,2354,11.1080140159,908.249,906.186874557,991.30572989,64.6485482449,345.026138378,904.233,429.561483045,904.220052654,0.582835,59.5074472129,11.1542533344,2354
154.439,497.219,39.9427705395,31.0248804086,-973.179,3.32063641048,6593.65,2355,12.5571525405,909.363,907.560323835,1169.41989575,51.0918087739,394.11867939,905.437,323.995627903,905.46589815,0.625568,64.0396078704,11.0821625196,2355
154.456,497.313,29.9396508883,30.5231703628,-973.051,2.39400479227,6163.03,2356,16.2656355866,909.499,907.711002903,56.3802706429,26.3364836024,6.0732523638,905.711,39.1940545114,905.706170908,0.653576,91.5131558887,12.3797463007,2356
