MaxEsReturn,StdEsReturn,AverageAction,MinEsReturn,AverageForwardProgress,PolicyRegParamNorm,Epoch,AverageReturn,AverageQLoss,QFunRegParamNorm,AverageY,MaxForwardProgress,AverageDiscountedReturn,MaxReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,StdForwardProgress,AverageAbsY,AverageEsReturn,StdReturn,MinForwardProgress,MinReturn,AverageAbsQ
nan,nan,nan,nan,0.000676266807428,nan,191,nan,nan,nan,nan,0.019087112411,nan,nan,nan,nan,nan,0.00806309826569,nan,nan,nan,-0.0188243306175,nan,nan
nan,nan,nan,nan,4.64231623217e-05,nan,192,nan,nan,nan,nan,0.0293580461952,nan,nan,nan,nan,nan,0.0107075461556,nan,nan,nan,-0.0226815962004,nan,nan
nan,nan,nan,nan,0.000344567441734,nan,193,nan,nan,nan,nan,0.0259559918459,nan,nan,nan,nan,nan,0.0096184271655,nan,nan,nan,-0.018307926079,nan,nan
nan,nan,nan,nan,0.000370870444742,nan,194,nan,nan,nan,nan,0.0178022496589,nan,nan,nan,nan,nan,0.0104313446446,nan,nan,nan,-0.0320961779022,nan,nan
nan,nan,nan,nan,-0.00118769784814,nan,195,nan,nan,nan,nan,0.0242591689702,nan,nan,nan,nan,nan,0.0110426718308,nan,nan,nan,-0.0207574016872,nan,nan
nan,nan,nan,nan,-0.000432361064194,nan,196,nan,nan,nan,nan,0.016258362457,nan,nan,nan,nan,nan,0.00857420154792,nan,nan,nan,-0.0224767082246,nan,nan
nan,nan,nan,nan,-0.00146918856841,nan,197,nan,nan,nan,nan,0.0248624043767,nan,nan,nan,nan,nan,0.0104220049874,nan,nan,nan,-0.0214818675266,nan,nan
nan,nan,nan,nan,-0.000406227221962,nan,198,nan,nan,nan,nan,0.0171835934417,nan,nan,nan,nan,nan,0.009968488265,nan,nan,nan,-0.0223151824532,nan,nan
nan,nan,nan,nan,-0.00237713645218,nan,199,nan,nan,nan,nan,0.0217087177372,nan,nan,nan,nan,nan,0.00987331951222,nan,nan,nan,-0.022122500175,nan,nan
nan,nan,nan,nan,-0.00101977212571,nan,200,nan,nan,nan,nan,0.0181875544056,nan,nan,nan,nan,nan,0.00900490805131,nan,nan,nan,-0.0272711407734,nan,nan
nan,nan,nan,nan,0.000765067926849,nan,201,nan,nan,nan,nan,0.0334407287034,nan,nan,nan,nan,nan,0.0103637366161,nan,nan,nan,-0.0127865978354,nan,nan
nan,nan,nan,nan,0.000487230936054,nan,202,nan,nan,nan,nan,0.0251213801745,nan,nan,nan,nan,nan,0.0105304715548,nan,nan,nan,-0.0267794488116,nan,nan
nan,nan,nan,nan,-0.000756630576128,nan,203,nan,nan,nan,nan,0.0260840407069,nan,nan,nan,nan,nan,0.011800463554,nan,nan,nan,-0.0231877738536,nan,nan
nan,nan,nan,nan,0.00207597184518,nan,204,nan,nan,nan,nan,0.0187800960265,nan,nan,nan,nan,nan,0.00835326755668,nan,nan,nan,-0.0133564928998,nan,nan
nan,nan,nan,nan,0.0020113259788,nan,205,nan,nan,nan,nan,0.0254057837617,nan,nan,nan,nan,nan,0.00986178588817,nan,nan,nan,-0.022071585267,nan,nan
nan,nan,nan,nan,0.00148476343669,nan,206,nan,nan,nan,nan,0.0233046954932,nan,nan,nan,nan,nan,0.009794604988,nan,nan,nan,-0.0283981266939,nan,nan
nan,nan,nan,nan,0.00281850487264,nan,207,nan,nan,nan,nan,0.031296681158,nan,nan,nan,nan,nan,0.0108835751619,nan,nan,nan,-0.0188928622778,nan,nan
nan,nan,nan,nan,-7.78224723816e-05,nan,208,nan,nan,nan,nan,0.0170849225002,nan,nan,nan,nan,nan,0.00968063299257,nan,nan,nan,-0.0221232391912,nan,nan
nan,nan,nan,nan,0.00147640299571,nan,209,nan,nan,nan,nan,0.0192473942315,nan,nan,nan,nan,nan,0.00954080175521,nan,nan,nan,-0.024524594126,nan,nan
nan,nan,nan,nan,-0.00229167343471,nan,210,nan,nan,nan,nan,0.0186466042642,nan,nan,nan,nan,nan,0.0107591165579,nan,nan,nan,-0.0306177138101,nan,nan
nan,nan,nan,nan,0.000974501467558,nan,211,nan,nan,nan,nan,0.026734327417,nan,nan,nan,nan,nan,0.00919831518803,nan,nan,nan,-0.0212423377823,nan,nan
nan,nan,nan,nan,-0.00194546891467,nan,212,nan,nan,nan,nan,0.021000237112,nan,nan,nan,nan,nan,0.011940414266,nan,nan,nan,-0.0259330179169,nan,nan
nan,nan,nan,nan,0.000339962080808,nan,213,nan,nan,nan,nan,0.0182969369558,nan,nan,nan,nan,nan,0.00809055524045,nan,nan,nan,-0.0169389115729,nan,nan
nan,nan,nan,nan,0.00180893605461,nan,214,nan,nan,nan,nan,0.0258228658793,nan,nan,nan,nan,nan,0.0108515665183,nan,nan,nan,-0.0216851743011,nan,nan
nan,nan,nan,nan,-0.00109079690612,nan,215,nan,nan,nan,nan,0.0216438479839,nan,nan,nan,nan,nan,0.0101640089937,nan,nan,nan,-0.0210567799205,nan,nan
nan,nan,nan,nan,-0.000231119671911,nan,216,nan,nan,nan,nan,0.0158647026658,nan,nan,nan,nan,nan,0.0086893719095,nan,nan,nan,-0.0231346920653,nan,nan
nan,nan,nan,nan,0.00110939651104,nan,217,nan,nan,nan,nan,0.0191630431666,nan,nan,nan,nan,nan,0.00957313092305,nan,nan,nan,-0.0167186882279,nan,nan
nan,nan,nan,nan,0.00120328850782,nan,218,nan,nan,nan,nan,0.0271017030598,nan,nan,nan,nan,nan,0.011223911029,nan,nan,nan,-0.0255666121195,nan,nan
nan,nan,nan,nan,-0.00103110239291,nan,219,nan,nan,nan,nan,0.0263772001781,nan,nan,nan,nan,nan,0.0100604584427,nan,nan,nan,-0.0203477689706,nan,nan
nan,nan,nan,nan,-0.000769038592385,nan,220,nan,nan,nan,nan,0.0191217712024,nan,nan,nan,nan,nan,0.00915316018713,nan,nan,nan,-0.0191856096861,nan,nan
nan,nan,nan,nan,0.000797339515021,nan,221,nan,nan,nan,nan,0.0244458272598,nan,nan,nan,nan,nan,0.0109267711289,nan,nan,nan,-0.0213953685423,nan,nan
nan,nan,nan,nan,0.000239913481707,nan,222,nan,nan,nan,nan,0.0322643794938,nan,nan,nan,nan,nan,0.0133161336008,nan,nan,nan,-0.0272223080668,nan,nan
nan,nan,nan,nan,-0.0027044696462,nan,223,nan,nan,nan,nan,0.0358115292606,nan,nan,nan,nan,nan,0.0132627199594,nan,nan,nan,-0.0263923334324,nan,nan
nan,nan,nan,nan,0.000569018130514,nan,224,nan,nan,nan,nan,0.0217677166481,nan,nan,nan,nan,nan,0.00753914614951,nan,nan,nan,-0.0157656543438,nan,nan
nan,nan,nan,nan,-0.000573226730882,nan,225,nan,nan,nan,nan,0.0279852472675,nan,nan,nan,nan,nan,0.0104452584083,nan,nan,nan,-0.0162454643254,nan,nan
nan,nan,nan,nan,-0.00160486458626,nan,226,nan,nan,nan,nan,0.0166636473134,nan,nan,nan,nan,nan,0.00818859563373,nan,nan,nan,-0.0156988162945,nan,nan
nan,nan,nan,nan,-0.000510853255544,nan,227,nan,nan,nan,nan,0.0247491782599,nan,nan,nan,nan,nan,0.00898951929367,nan,nan,nan,-0.0177404823642,nan,nan
nan,nan,nan,nan,4.5622537788e-05,nan,228,nan,nan,nan,nan,0.0176197050306,nan,nan,nan,nan,nan,0.0100738215147,nan,nan,nan,-0.0235817604411,nan,nan
nan,nan,nan,nan,-0.00175004034432,nan,229,nan,nan,nan,nan,0.0254700901515,nan,nan,nan,nan,nan,0.0107168418615,nan,nan,nan,-0.0271283977304,nan,nan
nan,nan,nan,nan,0.000247027010946,nan,230,nan,nan,nan,nan,0.0237986188469,nan,nan,nan,nan,nan,0.00893616760363,nan,nan,nan,-0.0163027486131,nan,nan
nan,nan,nan,nan,0.00229444557201,nan,231,nan,nan,nan,nan,0.0230011752183,nan,nan,nan,nan,nan,0.0102291690058,nan,nan,nan,-0.0221454444633,nan,nan
nan,nan,nan,nan,0.00252195205247,nan,232,nan,nan,nan,nan,0.0225260600233,nan,nan,nan,nan,nan,0.0108494704422,nan,nan,nan,-0.0193364972253,nan,nan
nan,nan,nan,nan,0.0015683086184,nan,233,nan,nan,nan,nan,0.0221292417759,nan,nan,nan,nan,nan,0.00966284868845,nan,nan,nan,-0.018302207232,nan,nan
nan,nan,nan,nan,0.00071151471523,nan,234,nan,nan,nan,nan,0.0167808296056,nan,nan,nan,nan,nan,0.00901901613136,nan,nan,nan,-0.0221026164436,nan,nan
nan,nan,nan,nan,-0.00224724571491,nan,235,nan,nan,nan,nan,0.0274844567263,nan,nan,nan,nan,nan,0.00952666462783,nan,nan,nan,-0.0238920966122,nan,nan
nan,nan,nan,nan,-0.000421833591315,nan,236,nan,nan,nan,nan,0.0154189591816,nan,nan,nan,nan,nan,0.00784346407212,nan,nan,nan,-0.0187935269848,nan,nan
nan,nan,nan,nan,0.00021639514884,nan,237,nan,nan,nan,nan,0.0193726675961,nan,nan,nan,nan,nan,0.00929571786775,nan,nan,nan,-0.0223494270347,nan,nan
nan,nan,nan,nan,-0.000217831512705,nan,238,nan,nan,nan,nan,0.0163854472024,nan,nan,nan,nan,nan,0.00968439268222,nan,nan,nan,-0.0319871688638,nan,nan
nan,nan,nan,nan,0.0015677494214,nan,239,nan,nan,nan,nan,0.0205171681414,nan,nan,nan,nan,nan,0.00837356579724,nan,nan,nan,-0.0137449159753,nan,nan
nan,nan,nan,nan,0.000780506096133,nan,240,nan,nan,nan,nan,0.0259958614052,nan,nan,nan,nan,nan,0.0103584648355,nan,nan,nan,-0.0226506901294,nan,nan
nan,nan,nan,nan,-0.00127241731026,nan,241,nan,nan,nan,nan,0.0215177188224,nan,nan,nan,nan,nan,0.0105518240494,nan,nan,nan,-0.0284627923278,nan,nan
nan,nan,nan,nan,0.000968147560327,nan,242,nan,nan,nan,nan,0.0310125167591,nan,nan,nan,nan,nan,0.0112890367412,nan,nan,nan,-0.0157529791095,nan,nan
nan,nan,nan,nan,0.00105135961268,nan,243,nan,nan,nan,nan,0.0224921679867,nan,nan,nan,nan,nan,0.010826462766,nan,nan,nan,-0.0206626622471,nan,nan
nan,nan,nan,nan,-0.00284878602905,nan,244,nan,nan,nan,nan,0.0156993063979,nan,nan,nan,nan,nan,0.00938328687356,nan,nan,nan,-0.0210504717261,nan,nan
nan,nan,nan,nan,0.00091455439152,nan,245,nan,nan,nan,nan,0.0335825467057,nan,nan,nan,nan,nan,0.0112562562862,nan,nan,nan,-0.0145070658469,nan,nan
nan,nan,nan,nan,-0.00227414365143,nan,246,nan,nan,nan,nan,0.0280642128365,nan,nan,nan,nan,nan,0.0107612743585,nan,nan,nan,-0.0192560189447,nan,nan
nan,nan,nan,nan,-0.000209218290297,nan,247,nan,nan,nan,nan,0.0267486889515,nan,nan,nan,nan,nan,0.00899948499102,nan,nan,nan,-0.0166332641511,nan,nan
nan,nan,nan,nan,-0.000565883145609,nan,248,nan,nan,nan,nan,0.0204695690194,nan,nan,nan,nan,nan,0.00832605473414,nan,nan,nan,-0.0159511126828,nan,nan
nan,nan,nan,nan,0.00291226318032,nan,249,nan,nan,nan,nan,0.0228408928342,nan,nan,nan,nan,nan,0.00824564832798,nan,nan,nan,-0.0120092777893,nan,nan
nan,nan,nan,nan,-0.000306776907283,nan,250,nan,nan,nan,nan,0.0143436070377,nan,nan,nan,nan,nan,0.00930665066461,nan,nan,nan,-0.0209076624974,nan,nan
nan,nan,nan,nan,0.000858068219605,nan,251,nan,nan,nan,nan,0.0231188628248,nan,nan,nan,nan,nan,0.00982917153519,nan,nan,nan,-0.0222033125643,nan,nan
nan,nan,nan,nan,-2.68508675186e-06,nan,252,nan,nan,nan,nan,0.0190493803141,nan,nan,nan,nan,nan,0.0095791203096,nan,nan,nan,-0.0215857347386,nan,nan
nan,nan,nan,nan,-0.00192572472976,nan,253,nan,nan,nan,nan,0.0249135494264,nan,nan,nan,nan,nan,0.0107383893992,nan,nan,nan,-0.0304625360828,nan,nan
nan,nan,nan,nan,7.51841103229e-05,nan,254,nan,nan,nan,nan,0.024802731289,nan,nan,nan,nan,nan,0.0110993462238,nan,nan,nan,-0.0208454638232,nan,nan
nan,nan,nan,nan,-0.0011704992192,nan,255,nan,nan,nan,nan,0.0139469707799,nan,nan,nan,nan,nan,0.0066211533028,nan,nan,nan,-0.0175403736154,nan,nan
nan,nan,nan,nan,0.00150964264878,nan,256,nan,nan,nan,nan,0.0350893253896,nan,nan,nan,nan,nan,0.0124011569932,nan,nan,nan,-0.0254418310969,nan,nan
nan,nan,nan,nan,0.00102337234167,nan,257,nan,nan,nan,nan,0.0148010702576,nan,nan,nan,nan,nan,0.00771778369023,nan,nan,nan,-0.0144481928184,nan,nan
nan,nan,nan,nan,-0.000684527150152,nan,258,nan,nan,nan,nan,0.0219928767736,nan,nan,nan,nan,nan,0.0100398562714,nan,nan,nan,-0.0180032283041,nan,nan
nan,nan,nan,nan,0.000938129692282,nan,259,nan,nan,nan,nan,0.0252259660732,nan,nan,nan,nan,nan,0.0100258327973,nan,nan,nan,-0.0155167791466,nan,nan
nan,nan,nan,nan,0.000456791508349,nan,260,nan,nan,nan,nan,0.0200649490683,nan,nan,nan,nan,nan,0.0114657943127,nan,nan,nan,-0.0238975512225,nan,nan
nan,nan,nan,nan,0.00322514907747,nan,261,nan,nan,nan,nan,0.0244977284111,nan,nan,nan,nan,nan,0.0103990300835,nan,nan,nan,-0.0152829585416,nan,nan
nan,nan,nan,nan,-0.00378931563578,nan,262,nan,nan,nan,nan,0.0173299774797,nan,nan,nan,nan,nan,0.0109035831398,nan,nan,nan,-0.0309551488549,nan,nan
nan,nan,nan,nan,0.00182519976,nan,263,nan,nan,nan,nan,0.0231266360585,nan,nan,nan,nan,nan,0.0104955843196,nan,nan,nan,-0.0178094451646,nan,nan
nan,nan,nan,nan,0.00231553216728,nan,264,nan,nan,nan,nan,0.0209858749391,nan,nan,nan,nan,nan,0.00950467261973,nan,nan,nan,-0.0193149826326,nan,nan
nan,nan,nan,nan,-0.000776669401296,nan,265,nan,nan,nan,nan,0.0157511328552,nan,nan,nan,nan,nan,0.00909776363676,nan,nan,nan,-0.0165767633795,nan,nan
nan,nan,nan,nan,0.00147752152297,nan,266,nan,nan,nan,nan,0.0248170716066,nan,nan,nan,nan,nan,0.0103926244473,nan,nan,nan,-0.019352254912,nan,nan
nan,nan,nan,nan,0.000199519237345,nan,267,nan,nan,nan,nan,0.0231005611603,nan,nan,nan,nan,nan,0.0111078926543,nan,nan,nan,-0.01901451611,nan,nan
nan,nan,nan,nan,-0.00113077040763,nan,268,nan,nan,nan,nan,0.0102019097857,nan,nan,nan,nan,nan,0.00791390082899,nan,nan,nan,-0.0276747885344,nan,nan
nan,nan,nan,nan,-0.000689496063481,nan,269,nan,nan,nan,nan,0.0238378239258,nan,nan,nan,nan,nan,0.00996539299541,nan,nan,nan,-0.0196498568999,nan,nan
nan,nan,nan,nan,-0.00035603559987,nan,270,nan,nan,nan,nan,0.0244587816513,nan,nan,nan,nan,nan,0.00854672161271,nan,nan,nan,-0.0152303915043,nan,nan
nan,nan,nan,nan,0.00294939941879,nan,271,nan,nan,nan,nan,0.0191323428976,nan,nan,nan,nan,nan,0.0101208092814,nan,nan,nan,-0.0208477694424,nan,nan
nan,nan,nan,nan,-0.00244490678399,nan,272,nan,nan,nan,nan,0.0198870063141,nan,nan,nan,nan,nan,0.00963492195348,nan,nan,nan,-0.0275986113619,nan,nan
nan,nan,nan,nan,-0.000783215468426,nan,273,nan,nan,nan,nan,0.0263543394789,nan,nan,nan,nan,nan,0.0106437783816,nan,nan,nan,-0.0232368200761,nan,nan
nan,nan,nan,nan,-0.00011840059482,nan,274,nan,nan,nan,nan,0.0209877629043,nan,nan,nan,nan,nan,0.0105742980668,nan,nan,nan,-0.0241530040994,nan,nan
nan,nan,nan,nan,-0.00192794277375,nan,275,nan,nan,nan,nan,0.0344098659048,nan,nan,nan,nan,nan,0.0115426280716,nan,nan,nan,-0.0275445527356,nan,nan
nan,nan,nan,nan,-0.00171202733008,nan,276,nan,nan,nan,nan,0.024129929277,nan,nan,nan,nan,nan,0.00899453593547,nan,nan,nan,-0.0137817500441,nan,nan
nan,nan,nan,nan,0.000504927161587,nan,277,nan,nan,nan,nan,0.0256671413259,nan,nan,nan,nan,nan,0.0101752839527,nan,nan,nan,-0.0147638933202,nan,nan
nan,nan,nan,nan,-0.00131331552483,nan,278,nan,nan,nan,nan,0.0208667776531,nan,nan,nan,nan,nan,0.0103215459907,nan,nan,nan,-0.0255797078041,nan,nan
nan,nan,nan,nan,-0.00181864567571,nan,279,nan,nan,nan,nan,0.0165699744829,nan,nan,nan,nan,nan,0.0111219144129,nan,nan,nan,-0.024792240931,nan,nan
nan,nan,nan,nan,-0.00214088402885,nan,280,nan,nan,nan,nan,0.0231303314548,nan,nan,nan,nan,nan,0.00974605599368,nan,nan,nan,-0.0185354816786,nan,nan
nan,nan,nan,nan,-0.00223873142097,nan,281,nan,nan,nan,nan,0.0148693851675,nan,nan,nan,nan,nan,0.00943005522209,nan,nan,nan,-0.023041225897,nan,nan
nan,nan,nan,nan,-0.000279099850792,nan,282,nan,nan,nan,nan,0.0249265413822,nan,nan,nan,nan,nan,0.0100308794792,nan,nan,nan,-0.018515952715,nan,nan
nan,nan,nan,nan,0.00215830973983,nan,283,nan,nan,nan,nan,0.0271086122202,nan,nan,nan,nan,nan,0.0104261878765,nan,nan,nan,-0.0162677654546,nan,nan
nan,nan,nan,nan,0.00109400376077,nan,284,nan,nan,nan,nan,0.0179703057001,nan,nan,nan,nan,nan,0.00861469451688,nan,nan,nan,-0.0189865472709,nan,nan
nan,nan,nan,nan,8.29136136192e-05,nan,285,nan,nan,nan,nan,0.0248070281801,nan,nan,nan,nan,nan,0.0107985270911,nan,nan,nan,-0.0308582725863,nan,nan
nan,nan,nan,nan,-7.57727371949e-05,nan,286,nan,nan,nan,nan,0.0264347257751,nan,nan,nan,nan,nan,0.0115477169359,nan,nan,nan,-0.0208350477785,nan,nan
nan,nan,nan,nan,0.0010258614469,nan,287,nan,nan,nan,nan,0.0280718569088,nan,nan,nan,nan,nan,0.0110807563401,nan,nan,nan,-0.0189497154317,nan,nan
nan,nan,nan,nan,-2.82629750338e-05,nan,288,nan,nan,nan,nan,0.0257363621671,nan,nan,nan,nan,nan,0.0110951491595,nan,nan,nan,-0.0183937632382,nan,nan
nan,nan,nan,nan,0.000265207752181,nan,289,nan,nan,nan,nan,0.0282415382205,nan,nan,nan,nan,nan,0.00999979419324,nan,nan,nan,-0.0211401460583,nan,nan
nan,nan,nan,nan,0.00278238376519,nan,290,nan,nan,nan,nan,0.0304456440658,nan,nan,nan,nan,nan,0.00840893978153,nan,nan,nan,-0.012178694671,nan,nan
nan,nan,nan,nan,-0.000443451701457,nan,291,nan,nan,nan,nan,0.0340909008232,nan,nan,nan,nan,nan,0.0112226110451,nan,nan,nan,-0.0324981140562,nan,nan
nan,nan,nan,nan,-0.00407414614003,nan,292,nan,nan,nan,nan,0.0225162012268,nan,nan,nan,nan,nan,0.0104240655585,nan,nan,nan,-0.026941770648,nan,nan
nan,nan,nan,nan,0.000602669265943,nan,293,nan,nan,nan,nan,0.0206848182948,nan,nan,nan,nan,nan,0.0102086825128,nan,nan,nan,-0.0164669553686,nan,nan
nan,nan,nan,nan,-0.00132603599763,nan,294,nan,nan,nan,nan,0.0189313828594,nan,nan,nan,nan,nan,0.0101062809185,nan,nan,nan,-0.0299466197329,nan,nan
nan,nan,nan,nan,-0.00153020528902,nan,295,nan,nan,nan,nan,0.021549839867,nan,nan,nan,nan,nan,0.00982213442062,nan,nan,nan,-0.026804954159,nan,nan
nan,nan,nan,nan,-0.00157840488659,nan,296,nan,nan,nan,nan,0.0166813254129,nan,nan,nan,nan,nan,0.00781929957745,nan,nan,nan,-0.0176874271965,nan,nan
nan,nan,nan,nan,0.00128509902487,nan,297,nan,nan,nan,nan,0.0162386089914,nan,nan,nan,nan,nan,0.0086319366294,nan,nan,nan,-0.0180080615298,nan,nan
nan,nan,nan,nan,0.00249259468264,nan,298,nan,nan,nan,nan,0.0219194178181,nan,nan,nan,nan,nan,0.00929039699225,nan,nan,nan,-0.0171693523864,nan,nan
nan,nan,nan,nan,0.00058605922227,nan,299,nan,nan,nan,nan,0.0232891127297,nan,nan,nan,nan,nan,0.010327181424,nan,nan,nan,-0.0154449092445,nan,nan
nan,nan,nan,nan,-0.00137216633251,nan,300,nan,nan,nan,nan,0.0259356372128,nan,nan,nan,nan,nan,0.00965701735452,nan,nan,nan,-0.01903357174,nan,nan
nan,nan,nan,nan,-0.000149542079258,nan,301,nan,nan,nan,nan,0.0212143095406,nan,nan,nan,nan,nan,0.0109636538541,nan,nan,nan,-0.0254749823386,nan,nan
nan,nan,nan,nan,0.00155619179978,nan,302,nan,nan,nan,nan,0.0363346484586,nan,nan,nan,nan,nan,0.0139431265079,nan,nan,nan,-0.0244204611553,nan,nan
nan,nan,nan,nan,-0.00148164469889,nan,303,nan,nan,nan,nan,0.0241266769589,nan,nan,nan,nan,nan,0.0115959345782,nan,nan,nan,-0.0290936025506,nan,nan
nan,nan,nan,nan,-0.00210832340896,nan,304,nan,nan,nan,nan,0.0267129680606,nan,nan,nan,nan,nan,0.0109438436281,nan,nan,nan,-0.0183610044569,nan,nan
nan,nan,nan,nan,-1.05287236003e-05,nan,305,nan,nan,nan,nan,0.0217187470803,nan,nan,nan,nan,nan,0.00896347921937,nan,nan,nan,-0.0166361079846,nan,nan
nan,nan,nan,nan,-0.000275359143732,nan,306,nan,nan,nan,nan,0.0205559385417,nan,nan,nan,nan,nan,0.0107603749542,nan,nan,nan,-0.0182941699831,nan,nan
nan,nan,nan,nan,-0.000769943968082,nan,307,nan,nan,nan,nan,0.0219807752662,nan,nan,nan,nan,nan,0.0105282487298,nan,nan,nan,-0.0256054330419,nan,nan
nan,nan,nan,nan,-0.00162501022727,nan,308,nan,nan,nan,nan,0.0199709175365,nan,nan,nan,nan,nan,0.00895379399568,nan,nan,nan,-0.0226959056773,nan,nan
nan,nan,nan,nan,0.00150180365632,nan,309,nan,nan,nan,nan,0.02440873789,nan,nan,nan,nan,nan,0.00981377950694,nan,nan,nan,-0.0187468399628,nan,nan
nan,nan,nan,nan,-0.00120622316485,nan,310,nan,nan,nan,nan,0.020874077855,nan,nan,nan,nan,nan,0.00948534746694,nan,nan,nan,-0.0237220833791,nan,nan
nan,nan,nan,nan,-0.0016987960545,nan,311,nan,nan,nan,nan,0.0212120565871,nan,nan,nan,nan,nan,0.0104915203945,nan,nan,nan,-0.0244190495998,nan,nan
nan,nan,nan,nan,0.00403870593304,nan,312,nan,nan,nan,nan,0.0245200859931,nan,nan,nan,nan,nan,0.00912534059268,nan,nan,nan,-0.0126832337109,nan,nan
nan,nan,nan,nan,0.000986366291855,nan,313,nan,nan,nan,nan,0.0214096362475,nan,nan,nan,nan,nan,0.00937750926864,nan,nan,nan,-0.0211533041915,nan,nan
nan,nan,nan,nan,0.000541828415929,nan,314,nan,nan,nan,nan,0.0143637522803,nan,nan,nan,nan,nan,0.00861194418762,nan,nan,nan,-0.0171263965562,nan,nan
nan,nan,nan,nan,0.00036534260173,nan,315,nan,nan,nan,nan,0.0187422235656,nan,nan,nan,nan,nan,0.00862585020442,nan,nan,nan,-0.021555711932,nan,nan
nan,nan,nan,nan,-0.00173814590703,nan,316,nan,nan,nan,nan,0.0165871628284,nan,nan,nan,nan,nan,0.00980287657048,nan,nan,nan,-0.0266163009955,nan,nan
nan,nan,nan,nan,-4.94082688454e-05,nan,317,nan,nan,nan,nan,0.0155315770325,nan,nan,nan,nan,nan,0.00831729651752,nan,nan,nan,-0.021408364945,nan,nan
nan,nan,nan,nan,0.00181748690081,nan,318,nan,nan,nan,nan,0.0182697383447,nan,nan,nan,nan,nan,0.00864452822928,nan,nan,nan,-0.0179996033296,nan,nan
nan,nan,nan,nan,0.0023203027703,nan,319,nan,nan,nan,nan,0.0258322641621,nan,nan,nan,nan,nan,0.0108447004605,nan,nan,nan,-0.0199216171619,nan,nan
nan,nan,nan,nan,0.0011848011043,nan,320,nan,nan,nan,nan,0.0217564612241,nan,nan,nan,nan,nan,0.010279743019,nan,nan,nan,-0.0266143808538,nan,nan
nan,nan,nan,nan,-0.00448408337724,nan,321,nan,nan,nan,nan,0.0157641469844,nan,nan,nan,nan,nan,0.00969576762943,nan,nan,nan,-0.019778629871,nan,nan
